energy_ev,total_up,Al_p_up,Al_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.64582291,3.18398286,0.86399291,0.00000000,0.99286755,2.35162744,0.48679354,0.00000000
-5.63981991,3.17519719,0.86144087,0.00000000,0.99004577,2.35157748,0.48032233,0.00000000
-5.63381691,3.16369297,0.85832395,0.00000000,0.98530426,2.35057074,0.47278557,0.00000000
-5.62781391,3.15032129,0.85491366,0.00000000,0.97873344,2.34929830,0.46429169,0.00000000
-5.62181091,3.13594240,0.85147644,0.00000000,0.97044814,2.34843599,0.45496611,0.00000000
-5.61580790,3.12139615,0.84826441,0.00000000,0.96058362,2.34862069,0.44494719,0.00000000
-5.60980490,3.10747469,0.84550696,0.00000000,0.94929148,2.35042897,0.43438219,0.00000000
-5.60380190,3.09489836,0.84340347,0.00000000,0.93673561,2.35435879,0.42342322,0.00000000
-5.59779890,3.08429513,0.84211729,0.00000000,0.92308807,2.36081451,0.41222344,0.00000000
-5.59179590,3.07618419,0.84177128,0.00000000,0.90852520,2.37009580,0.40093340,0.00000000
-5.58579290,3.07096385,0.84244481,0.00000000,0.89322371,2.38239039,0.38969773,0.00000000
-5.57978989,3.06890391,0.84417243,0.00000000,0.87735696,2.39777086,0.37865215,0.00000000
-5.57378689,3.07014249,0.84694418,0.00000000,0.86109152,2.41619529,0.36792084,0.00000000
-5.56778389,3.07468714,0.85070726,0.00000000,0.84458389,2.43751167,0.35761422,0.00000000
-5.56178089,3.08242000,0.85536927,0.00000000,0.82797755,2.46146562,0.34782715,0.00000000
-5.55577789,3.09310670,0.86080255,0.00000000,0.81140050,2.48771118,0.33863758,0.00000000
-5.54977489,3.10640851,0.86684961,0.00000000,0.79496308,2.51582418,0.33010562,0.00000000
-5.54377189,3.12189729,0.87332929,0.00000000,0.77875643,2.54531768,0.32227307,0.00000000
-5.53776888,3.13907276,0.88004357,0.00000000,0.76285149,2.57565890,0.31516339,0.00000000
-5.53176588,3.15738137,0.88678452,0.00000000,0.74729856,2.60628715,0.30878212,0.00000000
-5.52576288,3.17623633,0.89334142,0.00000000,0.73212755,2.63663217,0.30311770,0.00000000
-5.51975988,3.19503800,0.89950749,0.00000000,0.71734880,2.66613225,0.29814274,0.00000000
-5.51375688,3.21319421,0.90508631,0.00000000,0.70295454,2.69425167,0.29381563,0.00000000
-5.50775388,3.23013974,0.90989749,0.00000000,0.68892092,2.72049684,0.29008250,0.00000000
-5.50175088,3.24535450,0.91378148,0.00000000,0.67521054,2.74443083,0.28687944,0.00000000
-5.49574787,3.25837984,0.91660355,0.00000000,0.66177528,2.76568562,0.28413506,0.00000000
-5.48974487,3.26883244,0.91825653,0.00000000,0.64855959,2.78397203,0.28177309,0.00000000
-5.48374187,3.27641553,0.91866264,0.00000000,0.63550380,2.79908681,0.27971511,0.00000000
-5.47773887,3.28092703,0.91777416,0.00000000,0.62254760,2.81091685,0.27788339,0.00000000
-5.47173587,3.28226434,0.91557310,0.00000000,0.60963334,2.81944033,0.27620346,0.00000000
-5.46573287,3.28042573,0.91206993,0.00000000,0.59670921,2.82472491,0.27460671,0.00000000
-5.45972986,3.27550833,0.90730153,0.00000000,0.58373208,2.82692291,0.27303257,0.00000000
-5.45372686,3.26770262,0.90132844,0.00000000,0.57066990,2.82626381,0.27143046,0.00000000
-5.44772386,3.25728388,0.89423160,0.00000000,0.55750364,2.82304415,0.26976128,0.00000000
-5.44172086,3.24460055,0.88610878,0.00000000,0.54422861,2.81761535,0.26799841,0.00000000
-5.43571786,3.23006017,0.87707081,0.00000000,0.53085526,2.81036967,0.26612828,0.00000000
-5.42971486,3.21411320,0.86723773,0.00000000,0.51740927,2.80172488,0.26415031,0.00000000
-5.42371186,3.19723524,0.85673512,0.00000000,0.50393105,2.79210811,0.26207636,0.00000000
-5.41770885,3.17990830,0.84569052,0.00000000,0.49047462,2.78193933,0.25992968,0.00000000
-5.41170585,3.16260179,0.83423023,0.00000000,0.47710595,2.77161520,0.25774341,0.00000000
-5.40570285,3.14575377,0.82247642,0.00000000,0.46390082,2.76149357,0.25555858,0.00000000
-5.39969985,3.12975326,0.81054465,0.00000000,0.45094220,2.75187944,0.25342197,0.00000000
-5.39369685,3.11492415,0.79854175,0.00000000,0.43831742,2.74301269,0.25138355,0.00000000
-5.38769385,3.10151144,0.78656420,0.00000000,0.42611504,2.73505808,0.24949401,0.00000000
-5.38169085,3.08967024,0.77469678,0.00000000,0.41442167,2.72809806,0.24780213,0.00000000
-5.37568784,3.07945802,0.76301173,0.00000000,0.40331882,2.72212840,0.24635235,0.00000000
-5.36968484,3.07083049,0.75156812,0.00000000,0.39287986,2.71705707,0.24518255,0.00000000
-5.36368184,3.06364119,0.74041157,0.00000000,0.38316726,2.71270639,0.24432211,0.00000000
-5.35767884,3.05764491,0.72957430,0.00000000,0.37423012,2.70881826,0.24379032,0.00000000
-5.35167584,3.05250475,0.71907527,0.00000000,0.36610219,2.70506247,0.24359534,0.00000000
-5.34567284,3.04780268,0.70892062,0.00000000,0.35880030,2.70104767,0.24373350,0.00000000
-5.33966983,3.04305290,0.69910421,0.00000000,0.35232339,2.69633448,0.24418913,0.00000000
-5.33366683,3.03771770,0.68960832,0.00000000,0.34665206,2.69045038,0.24493488,0.00000000
-5.32766383,3.03122499,0.68040441,0.00000000,0.34174867,2.68290567,0.24593245,0.00000000
-5.32166083,3.02298683,0.67145398,0.00000000,0.33755804,2.67320978,0.24713372,0.00000000
-5.31565783,3.01241817,0.66270956,0.00000000,0.33400856,2.66088736,0.24848219,0.00000000
-5.30965483,2.99895502,0.65411566,0.00000000,0.33101387,2.64549349,0.24991470,0.00000000
-5.30365183,2.98207144,0.64560988,0.00000000,0.32847492,2.62662740,0.25136334,0.00000000
-5.29764882,2.96129468,0.63712406,0.00000000,0.32628230,2.60394426,0.25275745,0.00000000
-5.29164582,2.93621798,0.62858552,0.00000000,0.32431898,2.57716458,0.25402561,0.00000000
-5.28564282,2.90651073,0.61991837,0.00000000,0.32246310,2.54608119,0.25509771,0.00000000
-5.27963982,2.87192585,0.61104504,0.00000000,0.32059103,2.51056342,0.25590678,0.00000000
-5.27363682,2.83230426,0.60188782,0.00000000,0.31858035,2.47055887,0.25639078,0.00000000
-5.26763382,2.78757660,0.59237064,0.00000000,0.31631293,2.42609264,0.25649416,0.00000000
-5.26163082,2.73776257,0.58242089,0.00000000,0.31367780,2.37726456,0.25616924,0.00000000
-5.25562781,2.68296800,0.57197145,0.00000000,0.31057400,2.32424462,0.25537729,0.00000000
-5.24962481,2.62338022,0.56096276,0.00000000,0.30691306,2.26726711,0.25408944,0.00000000
-5.24362181,2.55926213,0.54934493,0.00000000,0.30262132,2.20662387,0.25228734,0.00000000
-5.23761881,2.49094537,0.53707986,0.00000000,0.29764179,2.14265711,0.24996349,0.00000000
-5.23161581,2.41882300,0.52414325,0.00000000,0.29193574,2.07575211,0.24712145,0.00000000
-5.22561281,2.34334194,0.51052643,0.00000000,0.28548375,2.00633016,0.24377578,0.00000000
-5.21960980,2.26499567,0.49623794,0.00000000,0.27828630,1.93484203,0.23995170,0.00000000
-5.21360680,2.18431699,0.48130473,0.00000000,0.27036392,1.86176194,0.23568462,0.00000000
-5.20760380,2.10187130,0.46577296,0.00000000,0.26175673,1.78758224,0.23101946,0.00000000
-5.20160080,2.01825012,0.44970825,0.00000000,0.25252360,1.71280877,0.22600972,0.00000000
-5.19559780,1.93406499,0.43319532,0.00000000,0.24274071,1.63795667,0.22071647,0.00000000
-5.18959480,1.84994154,0.41633719,0.00000000,0.23249975,1.56354662,0.21520707,0.00000000
-5.18359180,1.76651363,0.39925357,0.00000000,0.22190571,1.49010132,0.20955383,0.00000000
-5.17758879,1.68441741,0.38207881,0.00000000,0.21107436,1.41814197,0.20383247,0.00000000
-5.17158579,1.60428530,0.36495930,0.00000000,0.20012946,1.34818462,0.19812057,0.00000000
-5.16558279,1.52673958,0.34805033,0.00000000,0.18919989,1.28073627,0.19249582,0.00000000
-5.15957979,1.45238580,0.33151265,0.00000000,0.17841666,1.21629056,0.18703439,0.00000000
-5.15357679,1.38180581,0.31550883,0.00000000,0.16791001,1.15532312,0.18180917,0.00000000
-5.14757379,1.31555072,0.30019937,0.00000000,0.15780660,1.09828642,0.17688815,0.00000000
-5.14157079,1.25413362,0.28573894,0.00000000,0.14822690,1.04560442,0.17233290,0.00000000
-5.13556778,1.19802256,0.27227271,0.00000000,0.13928290,0.99766689,0.16819721,0.00000000
-5.12956478,1.14763373,0.25993294,0.00000000,0.13107609,0.95482380,0.16452593,0.00000000
-5.12356178,1.10332519,0.24883600,0.00000000,0.12369580,0.91737979,0.16135414,0.00000000
-5.11755878,1.06539140,0.23907983,0.00000000,0.11721797,0.88558904,0.15870650,0.00000000
-5.11155578,1.03405873,0.23074194,0.00000000,0.11170424,0.85965066,0.15659713,0.00000000
-5.10555278,1.00948207,0.22387810,0.00000000,0.10720150,0.83970490,0.15502968,0.00000000
-5.09954977,0.99174284,0.21852156,0.00000000,0.10374170,0.82583023,0.15399781,0.00000000
-5.09354677,0.98084841,0.21468304,0.00000000,0.10134210,0.81804154,0.15348611,0.00000000
-5.08754377,0.97673292,0.21235120,0.00000000,0.10000571,0.81628943,0.15347119,0.00000000
-5.08154077,0.97925961,0.21149382,0.00000000,0.09972205,0.82046077,0.15392314,0.00000000
-5.07553777,0.98822451,0.21205946,0.00000000,0.10046810,0.83038044,0.15480717,0.00000000
-5.06953477,1.00336130,0.21397950,0.00000000,0.10220941,0.84581426,0.15608540,0.00000000
-5.06353177,1.02434738,0.21717064,0.00000000,0.10490129,0.86647298,0.15771866,0.00000000
-5.05752876,1.05081065,0.22153754,0.00000000,0.10849018,0.89201728,0.15966836,0.00000000
-5.05152576,1.08233708,0.22697562,0.00000000,0.11291498,0.92206358,0.16189817,0.00000000
-5.04552276,1.11847862,0.23337392,0.00000000,0.11810838,0.95619054,0.16437552,0.00000000
-5.03951976,1.15876128,0.24061782,0.00000000,0.12399826,0.99394606,0.16707295,0.00000000
-5.03351676,1.20269318,0.24859155,0.00000000,0.13050897,1.03485459,0.16996904,0.00000000
-5.02751376,1.24977236,0.25718041,0.00000000,0.13756260,1.07842457,0.17304907,0.00000000
-5.02151076,1.29949420,0.26627270,0.00000000,0.14508009,1.12415589,0.17630537,0.00000000
-5.01550775,1.35135821,0.27576110,0.00000000,0.15298239,1.17154705,0.17973726,0.00000000
-5.00950475,1.40487418,0.28554371,0.00000000,0.16119138,1.22010213,0.18335071,0.00000000
-5.00350175,1.45956771,0.29552450,0.00000000,0.16963080,1.26933716,0.18715770,0.00000000
-4.99749875,1.51498479,0.30561342,0.00000000,0.17822705,1.31878600,0.19117534,0.00000000
-4.99149575,1.57069586,0.31572603,0.00000000,0.18690986,1.36800562,0.19542485,0.00000000
-4.98549275,1.62629895,0.32578283,0.00000000,0.19561297,1.41658062,0.19993037,0.00000000
-4.97948974,1.68142239,0.33570829,0.00000000,0.20427463,1.46412717,0.20471778,0.00000000
-4.97348674,1.73572685,0.34542978,0.00000000,0.21283812,1.51029620,0.20981349,0.00000000
-4.96748374,1.78890697,0.35487644,0.00000000,0.22125217,1.55477599,0.21524334,0.00000000
-4.96148074,1.84069267,0.36397812,0.00000000,0.22947139,1.59729428,0.22103159,0.00000000
-4.95547774,1.89085025,0.37266454,0.00000000,0.23745657,1.63761974,0.22720002,0.00000000
-4.94947474,1.93918328,0.38086472,0.00000000,0.24517501,1.67556320,0.23376729,0.00000000
-4.94347174,1.98553346,0.38850684,0.00000000,0.25260081,1.71097842,0.24074841,0.00000000
-4.93746873,2.02978135,0.39551844,0.00000000,0.25971499,1.74376268,0.24815432,0.00000000
-4.93146573,2.07184704,0.40182718,0.00000000,0.26650566,1.77385708,0.25599172,0.00000000
-4.92546273,2.11169061,0.40736200,0.00000000,0.27296798,1.80124659,0.26426291,0.00000000
-4.91945973,2.14931228,0.41205464,0.00000000,0.27910401,1.82595982,0.27296574,0.00000000
-4.91345673,2.18475216,0.41584157,0.00000000,0.28492241,1.84806842,0.28209357,0.00000000
-4.90745373,2.21808919,0.41866609,0.00000000,0.29043786,1.86768588,0.29163517,0.00000000
-4.90145073,2.24943931,0.42048054,0.00000000,0.29567032,1.88496572,0.30157464,0.00000000
-4.89544772,2.27895239,0.42124842,0.00000000,0.30064404,1.90009882,0.31189108,0.00000000
-4.88944472,2.30680789,0.42094634,0.00000000,0.30538626,1.91330955,0.32255834,0.00000000
-4.88344172,2.33320900,0.41956561,0.00000000,0.30992575,1.92485092,0.33354443,0.00000000
-4.87743872,2.35837521,0.41711338,0.00000000,0.31429109,1.93499814,0.34481099,0.00000000
-4.87143572,2.38253338,0.41361314,0.00000000,0.31850884,1.94404105,0.35631252,0.00000000
-4.86543272,2.40590736,0.40910468,0.00000000,0.32260162,1.95227504,0.36799569,0.00000000
-4.85942971,2.42870651,0.40364324,0.00000000,0.32658618,1.95999090,0.37979859,0.00000000
-4.85342671,2.45111350,0.39729810,0.00000000,0.33047160,1.96746378,0.39165006,0.00000000
-4.84742371,2.47327193,0.39015052,0.00000000,0.33425774,1.97494161,0.40346932,0.00000000
-4.84142071,2.49527443,0.38229118,0.00000000,0.33793399,1.98263352,0.41516570,0.00000000
-4.83541771,2.51715187,0.37381717,0.00000000,0.34147845,1.99069885,0.42663893,0.00000000
-4.82941471,2.53886455,0.36482884,0.00000000,0.34485773,1.99923735,0.43777970,0.00000000
-4.82341171,2.56029596,0.35542648,0.00000000,0.34802724,2.00828120,0.44847087,0.00000000
-4.81740870,2.58124984,0.34570719,0.00000000,0.35093224,2.01778951,0.45858919,0.00000000
-4.81140570,2.60145106,0.33576192,0.00000000,0.35350947,2.02764579,0.46800758,0.00000000
-4.80540270,2.62055059,0.32567305,0.00000000,0.35568948,2.03765875,0.47659800,0.00000000
-4.79939970,2.63813480,0.31551240,0.00000000,0.35739945,2.04756683,0.48423483,0.00000000
-4.79339670,2.65373891,0.30533999,0.00000000,0.35856652,2.05704633,0.49079862,0.00000000
-4.78739370,2.66686420,0.29520333,0.00000000,0.35912145,2.06572308,0.49618011,0.00000000
-4.78139070,2.67699840,0.28513757,0.00000000,0.35900238,2.07318726,0.50028451,0.00000000
-4.77538769,2.68363851,0.27516621,0.00000000,0.35815863,2.07901086,0.50303549,0.00000000
-4.76938469,2.68631477,0.26530239,0.00000000,0.35655423,2.08276682,0.50437916,0.00000000
-4.76338169,2.68461500,0.25555075,0.00000000,0.35417112,2.08404927,0.50428741,0.00000000
-4.75737869,2.67820777,0.24590955,0.00000000,0.35101174,2.08249373,0.50276072,0.00000000
-4.75137569,2.66686341,0.23637311,0.00000000,0.34710092,2.07779622,0.49983011,0.00000000
-4.74537269,2.65047178,0.22693418,0.00000000,0.34248695,2.06973061,0.49555816,0.00000000
-4.73936968,2.62905571,0.21758642,0.00000000,0.33724182,2.05816305,0.49003900,0.00000000
-4.73336668,2.60277966,0.20832645,0.00000000,0.33146051,2.04306300,0.48339717,0.00000000
-4.72736368,2.57195288,0.19915581,0.00000000,0.32525948,2.02451031,0.47578551,0.00000000
-4.72136068,2.53702717,0.19008228,0.00000000,0.31877431,2.00269800,0.46738188,0.00000000
-4.71535768,2.49858927,0.18112092,0.00000000,0.31215670,1.97793081,0.45838515,0.00000000
-4.70935468,2.45734835,0.17229449,0.00000000,0.30557099,1.95061963,0.44901038,0.00000000
-4.70335168,2.41411930,0.16363347,0.00000000,0.29919029,1.92127222,0.43948346,0.00000000
-4.69734867,2.36980279,0.15517558,0.00000000,0.29319248,1.89048089,0.43003555,0.00000000
-4.69134567,2.32536304,0.14696491,0.00000000,0.28775620,1.85890768,0.42089737,0.00000000
-4.68534267,2.28180453,0.13905075,0.00000000,0.28305716,1.82726812,0.41229379,0.00000000
-4.67933967,2.24014866,0.13148616,0.00000000,0.27926464,1.79631405,0.40443873,0.00000000
-4.67333667,2.20141156,0.12432647,0.00000000,0.27653863,1.76681668,0.39753084,0.00000000
-4.66733367,2.16658375,0.11762767,0.00000000,0.27502749,1.73955028,0.39174983,0.00000000
-4.66133067,2.13661253,0.11144485,0.00000000,0.27486612,1.71527733,0.38725378,0.00000000
-4.65532766,2.11238747,0.10583085,0.00000000,0.27617491,1.69473544,0.38417742,0.00000000
-4.64932466,2.09472925,0.10083493,0.00000000,0.27905908,1.67862637,0.38263129,0.00000000
-4.64332166,2.08438179,0.09650177,0.00000000,0.28360859,1.66760711,0.38270190,0.00000000
-4.63731866,2.08200730,0.09287069,0.00000000,0.28989832,1.66228300,0.38445258,0.00000000
-4.63131566,2.08818386,0.08997497,0.00000000,0.29798855,1.66320256,0.38792498,0.00000000
-4.62531266,2.10340460,0.08784155,0.00000000,0.30792539,1.67085356,0.39314105,0.00000000
-4.61930965,2.12807793,0.08649071,0.00000000,0.31974113,1.68565986,0.40010516,0.00000000
-4.61330665,2.16252769,0.08593606,0.00000000,0.33345435,1.70797838,0.40880626,0.00000000
-4.60730365,2.20699259,0.08618439,0.00000000,0.34906962,1.73809576,0.41921979,0.00000000
-4.60130065,2.26162402,0.08723573,0.00000000,0.36657676,1.77622407,0.43130926,0.00000000
-4.59529765,2.32648175,0.08908326,0.00000000,0.38594954,1.82249517,0.44502717,0.00000000
-4.58929465,2.40152711,0.09171315,0.00000000,0.40714386,1.87695367,0.46031532,0.00000000
-4.58329165,2.48661363,0.09510440,0.00000000,0.43009547,1.93954819,0.47710445,0.00000000
-4.57728864,2.58147524,0.09922851,0.00000000,0.45471737,2.01012127,0.49531314,0.00000000
-4.57128564,2.68571262,0.10404906,0.00000000,0.48089686,2.08839821,0.51484611,0.00000000
-4.56528264,2.79877845,0.10952128,0.00000000,0.50849278,2.17397557,0.53559207,0.00000000
-4.55927964,2.91996271,0.11559156,0.00000000,0.53733277,2.26630993,0.55742124,0.00000000
-4.55327664,3.04837917,0.12219703,0.00000000,0.56721113,2.36470806,0.58018287,0.00000000
-4.54727364,3.18295452,0.12926525,0.00000000,0.59788739,2.46831941,0.60370289,0.00000000
-4.54127064,3.32242161,0.13671410,0.00000000,0.62908583,2.57613199,0.62778213,0.00000000
-4.53526763,3.46531807,0.14445188,0.00000000,0.66049623,2.68697272,0.65219511,0.00000000
-4.52926463,3.60999160,0.15237778,0.00000000,0.69177606,2.79951307,0.67668996,0.00000000
-4.52326163,3.75461287,0.16038273,0.00000000,0.72255409,2.91228075,0.70098937,0.00000000
-4.51725863,3.89719664,0.16835060,0.00000000,0.75243564,3.02367782,0.72479291,0.00000000
-4.51125563,4.03563135,0.17615987,0.00000000,0.78100940,3.13200541,0.74778071,0.00000000
-4.50525263,4.16771687,0.18368570,0.00000000,0.80785557,3.23549471,0.76961849,0.00000000
-4.49924962,4.29120980,0.19080234,0.00000000,0.83255535,3.33234380,0.78996391,0.00000000
-4.49324662,4.40387507,0.19738583,0.00000000,0.85470135,3.42075913,0.80847409,0.00000000
-4.48724362,4.50354227,0.20331700,0.00000000,0.87390861,3.49900062,0.82481398,0.00000000
-4.48124062,4.58816479,0.20848441,0.00000000,0.88982585,3.56542857,0.83866546,0.00000000
-4.47523762,4.65587943,0.21278744,0.00000000,0.90214647,3.61855085,0.84973664,0.00000000
-4.46923462,4.70506423,0.21613912,0.00000000,0.91061888,3.65706835,0.85777117,0.00000000
-4.46323162,4.73439210,0.21846871,0.00000000,0.91505574,3.67991686,0.86255703,0.00000000
-4.45722861,4.74287776,0.21972390,0.00000000,0.91534161,3.68630362,0.86393452,0.00000000
-4.45122561,4.72991612,0.21987248,0.00000000,0.91143864,3.67573681,0.86180306,0.00000000
-4.44522261,4.69531020,0.21890343,0.00000000,0.90339023,3.64804684,0.85612648,0.00000000
-4.43921961,4.63928729,0.21682737,0.00000000,0.89132207,3.60339823,0.84693654,0.00000000
-4.43321661,4.56250246,0.21367631,0.00000000,0.87544090,3.54229163,0.83433452,0.00000000
-4.42721361,4.46602923,0.20950275,0.00000000,0.85603057,3.46555575,0.81849076,0.00000000
-4.42121061,4.35133758,0.20437816,0.00000000,0.83344596,3.37432952,0.79964218,0.00000000
-4.41520760,4.22026013,0.19839083,0.00000000,0.80810453,3.27003503,0.77808770,0.00000000
-4.40920460,4.07494768,0.19164330,0.00000000,0.78047621,3.15434249,0.75418191,0.00000000
-4.40320160,3.91781598,0.18424942,0.00000000,0.75107171,3.02912831,0.72832706,0.00000000
-4.39719860,3.75148548,0.17633109,0.00000000,0.72042988,2.89642814,0.70096372,0.00000000
-4.39119560,3.57871649,0.16801504,0.00000000,0.68910447,2.75838635,0.67256039,0.00000000
-4.38519260,3.40234192,0.15942944,0.00000000,0.65765084,2.61720398,0.64360250,0.00000000
-4.37918959,3.22519989,0.15070082,0.00000000,0.62661299,2.47508662,0.61458103,0.00000000
-4.37318659,3.05006835,0.14195116,0.00000000,0.59651143,2.33419414,0.58598127,0.00000000
-4.36718359,2.87960378,0.13329532,0.00000000,0.56783216,2.19659352,0.55827198,0.00000000
-4.36118059,2.71628539,0.12483891,0.00000000,0.54101707,2.06421617,0.53189523,0.00000000
-4.35517759,2.56236641,0.11667661,0.00000000,0.51645610,1.93882060,0.50725725,0.00000000
-4.34917459,2.41983323,0.10889094,0.00000000,0.49448108,1.82196124,0.48472049,0.00000000
-4.34317159,2.29037312,0.10155155,0.00000000,0.47536146,1.71496375,0.46459705,0.00000000
-4.33716858,2.17535088,0.09471485,0.00000000,0.45930192,1.61890717,0.44714351,0.00000000
-4.33116558,2.07579420,0.08842420,0.00000000,0.44644170,1.53461266,0.43255731,0.00000000
-4.32516258,1.99238762,0.08271026,0.00000000,0.43685554,1.46263876,0.42097467,0.00000000
-4.31915958,1.92547455,0.07759180,0.00000000,0.43055604,1.40328272,0.41246989,0.00000000
-4.31315658,1.87506670,0.07307657,0.00000000,0.42749735,1.35658745,0.40705614,0.00000000
-4.30715358,1.84086012,0.06916246,0.00000000,0.42757977,1.32235349,0.40468747,0.00000000
