energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.85592796,1.34244002,0.02069281,0.02032972,0.64394058,0.29540019,0.01967871,0.91709365
-5.84992496,1.29178005,0.01947416,0.01868352,0.62234944,0.28546998,0.01865632,0.88511298
-5.84392196,1.24060027,0.01829996,0.01714325,0.60139439,0.27521096,0.01758793,0.85248490
-5.83791896,1.18888714,0.01717889,0.01570423,0.58098732,0.26460960,0.01648393,0.81919841
-5.83191596,1.13670691,0.01611965,0.01436205,0.56107368,0.25367211,0.01535607,0.78529968
-5.82591296,1.08420357,0.01513068,0.01311274,0.54163431,0.24242467,0.01421692,0.75089065
-5.81990995,1.03159229,0.01421977,0.01195295,0.52268467,0.23091269,0.01307934,0.71612462
-5.81390695,0.97914909,0.01339374,0.01088006,0.50427143,0.21919898,0.01195605,0.68119898
-5.80790395,0.92719744,0.01265814,0.00989218,0.48646674,0.20736117,0.01085912,0.64634574
-5.80190095,0.87609252,0.01201694,0.00898824,0.46936081,0.19548843,0.00979967,0.61182039
-5.79589795,0.82620423,0.01147234,0.00816794,0.45305315,0.18367776,0.00878754,0.57788973
-5.78989495,0.77789987,0.01102458,0.00743170,0.43764330,0.17203001,0.00783113,0.54481945
-5.78389195,0.73152748,0.01067188,0.00678064,0.42322148,0.16064595,0.00693722,0.51286207
-5.77788894,0.68740066,0.01041041,0.00621648,0.40985999,0.14962244,0.00611097,0.48224601
-5.77188594,0.64578577,0.01023437,0.00574148,0.39760571,0.13904910,0.00535596,0.45316610
-5.76588294,0.60689183,0.01013611,0.00535833,0.38647437,0.12900535,0.00467419,0.42577629
-5.75987994,0.57086385,0.01010637,0.00507007,0.37644674,0.11955822,0.00406632,0.40018454
-5.75387694,0.53777949,0.01013454,0.00487998,0.36746712,0.11076077,0.00353172,0.37645040
-5.74787394,0.50764926,0.01020901,0.00479146,0.35944414,0.10265128,0.00306875,0.35458490
-5.74187094,0.48042001,0.01031752,0.00480793,0.35225372,0.09525310,0.00267488,0.33455307
-5.73586793,0.45598132,0.01044761,0.00493265,0.34574416,0.08857520,0.00234690,0.31627850
-5.72986493,0.43417440,0.01058697,0.00516862,0.33974292,0.08261326,0.00208111,0.29964985
-5.72386193,0.41480290,0.01072391,0.00551841,0.33406474,0.07735124,0.00187345,0.28452870
-5.71785893,0.39764496,0.01084774,0.00598398,0.32852055,0.07276327,0.00171965,0.27075853
-5.71185593,0.38246595,0.01094913,0.00656656,0.32292688,0.06881583,0.00161534,0.25817407
-5.70585293,0.36903115,0.01102044,0.00726645,0.31711498,0.06546996,0.00155613,0.24661079
-5.69984992,0.35711788,0.01105602,0.00808294,0.31093943,0.06268355,0.00153766,0.23591393
-5.69384692,0.34652657,0.01105233,0.00901413,0.30428569,0.06041346,0.00155565,0.22594678
-5.68784392,0.33709031,0.01100817,0.01005693,0.29707621,0.05861752,0.00160595,0.21659778
-5.68184092,0.32868257,0.01092465,0.01120695,0.28927494,0.05725626,0.00168449,0.20778630
-5.67583792,0.32122296,0.01080520,0.01245863,0.28089002,0.05629440,0.00178733,0.19946683
-5.66983492,0.31468083,0.01065548,0.01380525,0.27197456,0.05570197,0.00191065,0.19163152
-5.66383192,0.30907678,0.01048314,0.01523911,0.26262554,0.05545523,0.00205074,0.18431109
-5.65782891,0.30448209,0.01029763,0.01675179,0.25298094,0.05553722,0.00220399,0.17757404
-5.65182591,0.30101618,0.01010986,0.01833439,0.24321533,0.05593801,0.00236695,0.17152441
-5.64582291,0.29884234,0.00993183,0.01997785,0.23353409,0.05665470,0.00253629,0.16629808
-5.63981991,0.29816186,0.00977624,0.02167334,0.22416643,0.05769118,0.00270886,0.16205786
-5.63381691,0.29920677,0.00965604,0.02341263,0.21535781,0.05905760,0.00288170,0.15898757
-5.62781391,0.30223140,0.00958401,0.02518839,0.20736170,0.06076968,0.00305211,0.15728526
-5.62181091,0.30750298,0.00957227,0.02699456,0.20043116,0.06284771,0.00321766,0.15715582
-5.61580790,0.31529151,0.00963185,0.02882655,0.19481050,0.06531544,0.00337623,0.15880315
-5.60980490,0.32585903,0.00977229,0.03068144,0.19072725,0.06819875,0.00352609,0.16242212
-5.60380190,0.33944867,0.01000125,0.03255795,0.18838459,0.07152413,0.00366588,0.16819062
-5.59779890,0.35627358,0.01032414,0.03445646,0.18795452,0.07531706,0.00379467,0.17626169
-5.59179590,0.37650622,0.01074390,0.03637872,0.18957198,0.07960027,0.00391196,0.18675628
-5.58579290,0.40026816,0.01126076,0.03832756,0.19332993,0.08439196,0.00401768,0.19975659
-5.57978989,0.42762101,0.01187212,0.04030649,0.19927563,0.08970407,0.00411219,0.21530043
-5.57378689,0.45855866,0.01257250,0.04231912,0.20740827,0.09554061,0.00419627,0.23337675
-5.56778389,0.49300156,0.01335361,0.04436870,0.21767794,0.10189627,0.00427106,0.25392274
-5.56178089,0.53079331,0.01420451,0.04645750,0.22998616,0.10875527,0.00433808,0.27682257
-5.55577789,0.57170017,0.01511180,0.04858638,0.24418792,0.11609070,0.00439911,0.30190810
-5.54977489,0.61541370,0.01605999,0.05075435,0.26009539,0.12386434,0.00445627,0.32896181
-5.54377189,0.66155716,0.01703195,0.05295840,0.27748321,0.13202712,0.00451187,0.35772185
-5.53776888,0.70969539,0.01800934,0.05519338,0.29609528,0.14052022,0.00456850,0.38788949
-5.53176588,0.75934864,0.01897321,0.05745225,0.31565312,0.14927695,0.00462895,0.41913870
-5.52576288,0.81000975,0.01990462,0.05972644,0.33586532,0.15822525,0.00469623,0.45112779
-5.51975988,0.86116444,0.02078522,0.06200656,0.35643811,0.16729090,0.00477364,0.48351271
-5.51375688,0.91231399,0.02159789,0.06428326,0.37708651,0.17640120,0.00486473,0.51596159
-5.50775388,0.96299934,0.02232736,0.06654825,0.39754577,0.18548910,0.00497341,0.54816989
-5.50175088,1.01282556,0.02296075,0.06879554,0.41758250,0.19449747,0.00510397,0.57987558
-5.49574787,1.06148531,0.02348802,0.07102257,0.43700519,0.20338331,0.00526112,0.61087347
-5.48974487,1.10878005,0.02390238,0.07323146,0.45567328,0.21212165,0.00545002,0.64102782
-5.48374187,1.15463746,0.02420051,0.07542997,0.47350455,0.22070885,0.00567635,0.67028270
-5.47773887,1.19912379,0.02438273,0.07763231,0.49048017,0.22916503,0.00594623,0.69866896
-5.47173587,1.24245001,0.02445293,0.07985958,0.50664702,0.23753533,0.00626622,0.72630744
-5.46573287,1.28497069,0.02441845,0.08213980,0.52211703,0.24588998,0.00664322,0.75340776
-5.45972986,1.32717514,0.02428975,0.08450749,0.53706329,0.25432275,0.00708432,0.78026244
-5.45372686,1.36967051,0.02407999,0.08700267,0.55171297,0.26294803,0.00759659,0.80723624
-5.44772386,1.41315710,0.02380448,0.08966943,0.56633716,0.27189625,0.00818689,0.83475093
-5.44172086,1.45839653,0.02348004,0.09255396,0.58123799,0.28130807,0.00886149,0.86326596
-5.43571786,1.50617404,0.02312431,0.09570216,0.59673345,0.29132722,0.00962581,0.89325560
-5.42971486,1.55725623,0.02275501,0.09915690,0.61314062,0.30209258,0.01048400,0.92518376
-5.42371186,1.61234647,0.02238920,0.10295512,0.63075805,0.31372964,0.01143858,0.95947733
-5.41770885,1.67203987,0.02204259,0.10712479,0.64984808,0.32634186,0.01249004,0.99649958
-5.41170585,1.73678025,0.02172891,0.11168204,0.67062009,0.34000240,0.01363651,1.03652477
-5.40570285,1.80682145,0.02145938,0.11662850,0.69321538,0.35474659,0.01487341,1.07971545
-5.39969985,1.88219510,0.02124225,0.12194916,0.71769466,0.37056573,0.01619326,1.12610364
-5.39369685,1.96268683,0.02108254,0.12761075,0.74402873,0.38740241,0.01758547,1.17557699
-5.38769385,2.04782250,0.02098188,0.13356087,0.77209295,0.40514791,0.01903633,1.22787081
-5.38169085,2.13686540,0.02093855,0.13972799,0.80166580,0.42364167,0.02052909,1.28256654
-5.37568784,2.22882518,0.02094757,0.14602231,0.83243177,0.44267317,0.02204415,1.33909685
-5.36968484,2.32247807,0.02100106,0.15233749,0.86398833,0.46198600,0.02355940,1.39675740
-5.36368184,2.41639803,0.02108858,0.15855334,0.89585688,0.48128423,0.02505072,1.45472466
-5.35767884,2.50899732,0.02119770,0.16453920,0.92749710,0.50024055,0.02649251,1.51207913
-5.35167584,2.59857483,0.02131455,0.17015804,0.95832390,0.51850615,0.02785846,1.56783290
-5.34567284,2.68336999,0.02142443,0.17527099,0.98772641,0.53572162,0.02912223,1.62096029
-5.33966983,2.76161971,0.02151248,0.17974223,1.01508800,0.55152854,0.03025831,1.67043009
-5.33366683,2.83161591,0.02156428,0.18344384,1.03980632,0.56558122,0.03124280,1.71523813
-5.32766383,2.89176100,0.02156642,0.18626058,1.06131267,0.57755800,0.03205423,1.75443861
-5.32166083,2.94061888,0.02150706,0.18809418,1.07908976,0.58717166,0.03267426,1.78717286
-5.31565783,2.97695942,0.02137626,0.18886712,1.09268717,0.59417848,0.03308832,1.81269450
-5.30965483,2.99979464,0.02116642,0.18852557,1.10173397,0.59838559,0.03328611,1.83039006
-5.30365183,3.00840547,0.02087238,0.18704141,1.10594816,0.59965638,0.03326195,1.83979439
-5.29764882,3.00235825,0.02049160,0.18441332,1.10514263,0.59791377,0.03301497,1.84060048
-5.29164582,2.98151091,0.02002410,0.18066674,1.09922776,0.59314130,0.03254916,1.83266385
-5.28564282,2.94600915,0.01947236,0.17585284,1.08821072,0.58538213,0.03187314,1.81600141
-5.27963982,2.89627332,0.01884114,0.17004660,1.07219172,0.57473611,0.03099988,1.79078555
-5.27363682,2.83297732,0.01813716,0.16334394,1.05135775,0.56135511,0.02994625,1.75733388
-5.26763382,2.75702082,0.01736879,0.15585823,1.02597418,0.54543696,0.02873235,1.71609540
-5.26163082,2.66949644,0.01654569,0.14771631,0.99637470,0.52721838,0.02738093,1.66763412
-5.25562781,2.57165360,0.01567843,0.13905414,0.96295027,0.50696714,0.02591653,1.61261068
-5.24962481,2.46486063,0.01477805,0.13001243,0.92613746,0.48497389,0.02436479,1.55176299
-5.24362181,2.35056668,0.01385579,0.12073227,0.88640658,0.46154403,0.02275163,1.48588660
-5.23761881,2.23026479,0.01292265,0.11135108,0.84425017,0.43698978,0.02110256,1.41581530
-5.23161581,2.10545708,0.01198920,0.10199902,0.80017199,0.41162285,0.01944197,1.34240272
-5.22561281,1.97762322,0.01106524,0.09279583,0.75467678,0.38574779,0.01779259,1.26650503
-5.21960980,1.84819248,0.01015967,0.08384845,0.70826104,0.35965621,0.01617500,1.18896528
-5.21360680,1.71851993,0.00928035,0.07524917,0.66140483,0.33362197,0.01460730,1.11059943
-5.20760380,1.58986686,0.00843397,0.06707459,0.61456463,0.30789728,0.01310481,1.03218421
-5.20160080,1.46338554,0.00762605,0.05938514,0.56816741,0.28270988,0.01168001,0.95444684
-5.19559780,1.34010796,0.00686096,0.05222529,0.52260572,0.25826104,0.01034249,0.87805658
-5.18959480,1.22093855,0.00614189,0.04562429,0.47823391,0.23472455,0.00909906,0.80361817
-5.18359180,1.10665041,0.00547100,0.03959727,0.43536533,0.21224635,0.00795388,0.73166696
-5.17758879,0.99788476,0.00484947,0.03414683,0.39427053,0.19094502,0.00690871,0.66266572
-5.17158579,0.89515330,0.00427760,0.02926477,0.35517644,0.17091277,0.00596318,0.59700320
-5.16558279,0.79884302,0.00375496,0.02493397,0.31826641,0.15221698,0.00511512,0.53499414
-5.15957979,0.70922326,0.00328047,0.02113043,0.28368114,0.13490216,0.00436085,0.47688079
-5.15357679,0.62645451,0.00285253,0.01782515,0.25152036,0.11899223,0.00369554,0.42283583
-5.14757379,0.55059877,0.00246917,0.01498597,0.22184527,0.10449311,0.00311348,0.37296653
-5.14157079,0.48163108,0.00212808,0.01257933,0.19468167,0.09139542,0.00260842,0.32732008
-5.13556778,0.41945179,0.00182680,0.01057174,0.17002354,0.07967730,0.00217376,0.28588976
-5.12956478,0.36389947,0.00156271,0.00893111,0.14783718,0.06930732,0.00180285,0.24862202
-5.12356178,0.31476394,0.00133320,0.00762785,0.12806561,0.06024724,0.00148913,0.21542396
-5.11755878,0.27179906,0.00113566,0.00663567,0.11063309,0.05245478,0.00122630,0.18617120
-5.11155578,0.23473515,0.00096759,0.00593229,0.09544982,0.04588611,0.00100844,0.16071571
-5.10555278,0.20329053,0.00082660,0.00549982,0.08241635,0.04049812,0.00083007,0.13889351
-5.09954977,0.17718188,0.00071047,0.00532496,0.07142788,0.03625041,0.00068624,0.12053184
-5.09354677,0.15613335,0.00061719,0.00539905,0.06237807,0.03310689,0.00057254,0.10545568
-5.08754377,0.13988386,0.00054493,0.00571786,0.05516233,0.03103692,0.00048510,0.09349335
-5.08154077,0.12819275,0.00049210,0.00628131,0.04968062,0.03001604,0.00042060,0.08448106
-5.07553777,0.12084333,0.00045730,0.00709296,0.04583944,0.03002616,0.00037621,0.07826628
-5.06953477,0.11764455,0.00043935,0.00815934,0.04355313,0.03105524,0.00034960,0.07470984
-5.06353177,0.11843062,0.00043728,0.00948928,0.04274454,0.03309655,0.00033885,0.07368678
-5.05752876,0.12305869,0.00045027,0.01109294,0.04334485,0.03614727,0.00034245,0.07508591
-5.05152576,0.13140489,0.00047767,0.01298094,0.04529288,0.04020684,0.00035923,0.07880831
-5.04552276,0.14335882,0.00051895,0.01516324,0.04853374,0.04527480,0.00038830,0.08476474
-5.03951976,0.15881692,0.00057368,0.01764815,0.05301708,0.05134843,0.00042902,0.09287233
-5.03351676,0.17767509,0.00064151,0.02044123,0.05869505,0.05842020,0.00048098,0.10305061
-5.02751376,0.19982094,0.00072212,0.02354422,0.06552005,0.06647515,0.00054390,0.11521738
-5.02151076,0.22512630,0.00081521,0.02695417,0.07344259,0.07548844,0.00061768,0.12928443
-5.01550775,0.25344027,0.00092049,0.03066256,0.08240921,0.08542312,0.00070232,0.14515366
-5.00950475,0.28458359,0.00103763,0.03465469,0.09236087,0.09622834,0.00079792,0.16271379
-5.00350175,0.31834442,0.00116629,0.03890927,0.10323177,0.10783809,0.00090467,0.18183789
-4.99749875,0.35447635,0.00130608,0.04339827,0.11494879,0.12017069,0.00102286,0.20238204
-4.99149575,0.39269847,0.00145659,0.04808713,0.12743164,0.13312898,0.00115287,0.22418529
-4.98549275,0.43269812,0.00161741,0.05293516,0.14059378,0.14660151,0.00129518,0.24707096
-4.97948974,0.47413602,0.00178811,0.05789648,0.15434404,0.16046442,0.00145039,0.27084939
-4.97348674,0.51665383,0.00196829,0.06292104,0.16858890,0.17458437,0.00161924,0.29532197
-4.96748374,0.55988382,0.00215764,0.06795614,0.18323538,0.18882204,0.00180261,0.32028641
-4.96148074,0.60346017,0.00235589,0.07294805,0.19819426,0.20303643,0.00200154,0.34554285
-4.95547774,0.64703136,0.00256289,0.07784384,0.21338351,0.21708944,0.00221721,0.37090057
-4.94947474,0.69027283,0.00277865,0.08259335,0.22873156,0.23085078,0.00245098,0.39618488
-4.94347174,0.73289936,0.00300329,0.08715106,0.24418027,0.24420278,0.00270430,0.42124371
-4.93746873,0.77467601,0.00323709,0.09147794,0.25968727,0.25704485,0.00297873,0.44595344
-4.93146573,0.81542714,0.00348044,0.09554301,0.27522733,0.26929739,0.00327587,0.47022355
-4.92546273,0.85504263,0.00373386,0.09932469,0.29079276,0.28090485,0.00359726,0.49399967
-4.91945973,0.89348071,0.00399788,0.10281167,0.30639237,0.29183772,0.00394431,0.51726474
-4.91345673,0.93076723,0.00427307,0.10600338,0.32204927,0.30209331,0.00431818,0.54003803
-4.90745373,0.96699085,0.00455985,0.10890997,0.33779718,0.31169526,0.00471967,0.56237205
-4.90145073,1.00229467,0.00485852,0.11155179,0.35367564,0.32069175,0.00514907,0.58434725
-4.89544772,1.03686436,0.00516905,0.11395840,0.36972411,0.32915248,0.00560603,0.60606505
-4.88944472,1.07091353,0.00549104,0.11616711,0.38597547,0.33716461,0.00608946,0.62763917
-4.88344172,1.10466727,0.00582363,0.11822127,0.40244913,0.34482789,0.00659736,0.64918615
-4.87743872,1.13834472,0.00616536,0.12016822,0.41914426,0.35224922,0.00712678,0.67081539
-4.87143572,1.17214191,0.00651416,0.12205714,0.43603372,0.35953708,0.00767372,0.69261951
-4.86543272,1.20621602,0.00686726,0.12393697,0.45305899,0.36679605,0.00823313,0.71466560
-4.85942971,1.24067209,0.00722121,0.12585437,0.47012672,0.37412186,0.00879893,0.73698808
-4.85342671,1.27555332,0.00757187,0.12785204,0.48710720,0.38159724,0.00936406,0.75958354
-4.84742371,1.31083552,0.00791451,0.12996727,0.50383500,0.38928877,0.00992063,0.78240823
-4.84142071,1.34642641,0.00824388,0.13223106,0.52011217,0.39724507,0.01046005,0.80537820
-4.83541771,1.38216976,0.00855433,0.13466770,0.53571371,0.40549619,0.01097332,0.82837231
-4.82941471,1.41785444,0.00884003,0.13729479,0.55039558,0.41405444,0.01145122,0.85123790
-4.82341171,1.45322779,0.00909512,0.14012388,0.56390460,0.42291631,0.01188462,0.87379895
-4.81740870,1.48801252,0.00931397,0.14316149,0.57599026,0.43206560,0.01226484,0.89586603
-4.81140570,1.52192632,0.00949135,0.14641051,0.58641756,0.44147723,0.01258390,0.91724769
-4.80540270,1.55470282,0.00962274,0.14987193,0.59498062,0.45112159,0.01283487,0.93776240
-4.79939970,1.58611280,0.00970446,0.15354671,0.60151619,0.46096911,0.01301216,0.95725049
-4.79339670,1.61598434,0.00973394,0.15743773,0.60591654,0.47099470,0.01311174,0.97558513
-4.78739370,1.64422080,0.00970988,0.16155167,0.60814102,0.48118167,0.01313139,0.99268204
-4.78139070,1.67081557,0.00963232,0.16590078,0.60822582,0.49152512,0.01307080,1.00850712
-4.77538769,1.69586300,0.00950282,0.17050436,0.60629132,0.50203439,0.01293168,1.02308165
-4.76938469,1.71956478,0.00932445,0.17539001,0.60254680,0.51273456,0.01271775,1.03648506
-4.76338169,1.74223190,0.00910179,0.18059448,0.59729216,0.52366702,0.01243470,1.04885488
-4.75737869,1.76428199,0.00884091,0.18616424,0.59091664,0.53488906,0.01209003,1.06038428
-4.75137569,1.78623259,0.00854925,0.19215572,0.58389449,0.54647269,0.01169288,1.07131729
-4.74537269,1.80869081,0.00823548,0.19863523,0.57677782,0.55850287,0.01125376,1.08194212
-4.73936968,1.83234017,0.00790938,0.20567864,0.57018685,0.57107524,0.01078431,1.09258311
-4.73336668,1.85792529,0.00758158,0.21337093,0.56479791,0.58429376,0.01029691,1.10359166
-4.72736368,1.88623536,0.00726341,0.22180554,0.56132960,0.59826827,0.00980443,1.11533672
-4.72136068,1.91808698,0.00696666,0.23108366,0.56052757,0.61311229,0.00931980,1.12819525
-4.71535768,1.95430714,0.00670332,0.24131343,0.56314833,0.62894118,0.00885578,1.14254295
-4.70935468,1.99571661,0.00648537,0.25260915,0.56994254,0.64587059,0.00842454,1.15874566
-4.70335168,2.04311429,0.00632456,0.26509035,0.58163826,0.66401542,0.00803747,1.17715134
-4.69734867,2.09726234,0.00623215,0.27888087,0.59892444,0.68348906,0.00770490,1.19808299
-4.69134567,2.15887237,0.00621868,0.29410763,0.62243505,0.70440287,0.00743585,1.22183218
-4.68534267,2.22859229,0.00629382,0.31089940,0.65273411,0.72686570,0.00723797,1.24865327
-4.67933967,2.30699373,0.00646606,0.32938509,0.69030189,0.75098341,0.00711734,1.27875822
-4.67333667,2.39455982,0.00674258,0.34969177,0.73552250,0.77685789,0.00707842,1.31231160
-4.66733367,2.49167296,0.00712903,0.37194224,0.78867300,0.80458575,0.00712409,1.34942603
-4.66133067,2.59860263,0.00762936,0.39625211,0.84991417,0.83425631,0.00725558,1.39015764
-4.65532766,2.71549309,0.00824566,0.42272630,0.91928322,0.86594879,0.00747259,1.43450182
-4.64932466,2.84235120,0.00897801,0.45145517,0.99668832,0.89972881,0.00777339,1.48238917
-4.64332166,2.97903456,0.00982438,0.48251006,1.08190532,0.93564407,0.00815490,1.53368187
-4.63731866,3.12524052,0.01078059,0.51593856,1.17457653,0.97371941,0.00861292,1.58817065
-4.63131566,3.28049661,0.01184023,0.55175957,1.27421184,1.01395142,0.00914222,1.64557267
-4.62531266,3.44415299,0.01299476,0.58995829,1.38019220,1.05630281,0.00973685,1.70553064
-4.61930965,3.61537792,0.01423357,0.63048153,1.49177553,1.10069696,0.01039027,1.76761337
-4.61330665,3.79315678,0.01554418,0.67323341,1.60810515,1.14701280,0.01109562,1.83131821
-4.60730365,3.97629555,0.01691244,0.71807191,1.72822080,1.19508065,0.01184595,1.89607544
-4.60130065,4.16342938,0.01832288,0.76480650,1.85107225,1.24467916,0.01263445,1.96125494
-4.59529765,4.35303670,0.01975905,0.81319707,1.97553544,1.29553384,0.01345468,2.02617505
-4.58929465,4.54345920,0.02120398,0.86295458,2.10043110,1.34731741,0.01430076,2.09011366
-4.58329165,4.73292775,0.02264066,0.91374343,2.22454570,1.39965228,0.01516757,2.15232144
-4.57728864,4.91959407,0.02405248,0.96518580,2.34665452,1.45211522,0.01605090,2.21203685
-4.57128564,5.10156752,0.02542381,1.01686802,2.46554630,1.50424428,0.01694753,2.26850254
-4.56528264,5.27695632,0.02674041,1.06834882,2.58004937,1.55554789,0.01785534,2.32098286
-4.55927964,5.44391194,0.02798988,1.11916929,2.68905826,1.60551600,0.01877327,2.36878176
-4.55327664,5.60067541,0.02916204,1.16886430,2.79156039,1.65363277,0.01970124,2.41126057
-4.54727364,5.74562367,0.03024917,1.21697500,2.88666188,1.69939045,0.02064011,2.44785508
-4.54127064,5.87731443,0.03124617,1.26306170,2.97361154,1.74230398,0.02159141,2.47809124
-4.53526763,5.99452740,0.03215060,1.30671686,3.05182208,1.78192546,0.02255711,2.50159886
-4.52926463,6.09630003,0.03296256,1.34757723,3.12088751,1.81785805,0.02353935,2.51812283
-4.52326163,6.18195605,0.03368448,1.38533473,3.18059568,1.84976842,0.02454009,2.52753128
-4.51725863,6.25112499,0.03432076,1.41974537,3.23093508,1.87739718,0.02556070,2.52982028
-4.51125563,6.30375161,0.03487730,1.45063565,3.27209511,1.90056676,0.02660163,2.52511494
-4.50525263,6.34009413,0.03536102,1.47790606,3.30445935,1.91918608,0.02766202,2.51366645
-4.49924962,6.36071105,0.03577920,1.50153138,3.32859144,1.93325186,0.02873935,2.49584542
-4.49324662,6.36643662,0.03613897,1.52155765,3.34521380,1.94284643,0.02982916,2.47213132
-4.48724362,6.35834581,0.03644665,1.53809600,3.35517959,1.94813191,0.03092488,2.44309859
-4.48124062,6.33771009,0.03670728,1.55131348,3.35943875,1.94934125,0.03201764,2.40939966
-4.47523762,6.30594584,0.03692414,1.56142150,3.35899950,1.94676639,0.03309634,2.37174571
-4.46923462,6.26455795,0.03709848,1.56866245,3.35488667,1.94074431,0.03414769,2.33088558
-4.46323162,6.21508105,0.03722929,1.57329532,3.34809900,1.93164163,0.03515654,2.28758395
-4.45722861,6.15902145,0.03731330,1.57558116,3.33956719,1.91983859,0.03610613,2.24259944
-4.45122561,6.09780263,0.03734504,1.57576916,3.33011516,1.90571350,0.03697867,2.19666353
-4.44522261,6.03271693,0.03731719,1.57408433,3.32042621,1.88962816,0.03775584,2.15046123
-4.43921961,5.96488606,0.03722093,1.57071748,3.31101635,1.87191538,0.03841949,2.10461419
-4.43321661,5.89523214,0.03704644,1.56581798,3.30221609,1.85286901,0.03895227,2.05966685
-4.42721361,5.82446074,0.03678353,1.55948983,3.29416200,1.83273707,0.03933842,2.01607624
-4.42121061,5.75305632,0.03642224,1.55179123,3.28679855,1.81171808,0.03956440,1.97420562
-4.41520760,5.68129017,0.03595352,1.54273744,3.27989036,1.78996086,0.03961954,1.93432218
-4.40920460,5.60923964,0.03536982,1.53230685,3.27304415,1.76756731,0.03949660,1.89659850
-4.40320160,5.53681729,0.03466562,1.52044963,3.26573947,1.74459799,0.03919217,1.86111775
-4.39719860,5.46380773,0.03383795,1.50709837,3.25736625,1.72107990,0.03870698,1.82788197
-4.39119560,5.38990959,0.03288665,1.49217986,3.24726727,1.69701565,0.03804602,1.79682277
-4.38519260,5.31477973,0.03181463,1.47562725,3.23478310,1.67239336,0.03721845,1.76781398
-4.37918959,5.23807697,0.03062785,1.45739168,3.21929693,1.64719658,0.03623748,1.74068518
-4.37318659,5.15950253,0.02933530,1.43745259,3.20027687,1.62141333,0.03511988,1.71523556
-4.36718359,5.07883480,0.02794874,1.41582611,3.17731328,1.59504382,0.03388554,1.69124729
-4.36118059,4.99595661,0.02648230,1.39257087,3.15014918,1.56810626,0.03255683,1.66849764
-4.35517759,4.91087368,0.02495214,1.36779110,3.11870233,1.54064055,0.03115781,1.64676963
-4.34917459,4.82372349,0.02337580,1.34163671,3.08307779,1.51270960,0.02971352,1.62586043
-4.34317159,4.73477479,0.02177175,1.31430064,3.04357070,1.48439848,0.02824915,1.60558762
-4.33716858,4.64441829,0.02015873,1.28601362,3.00065966,1.45581160,0.02678923,1.58579311
-4.33116558,4.55314978,0.01855525,1.25703687,2.95499114,1.42706824,0.02535695,1.56634484
-4.32516258,4.46154741,0.01697901,1.22765332,2.90735666,1.39829701,0.02397349,1.54713647
-4.31915958,4.37024498,0.01544649,1.19815802,2.85866403,1.36962968,0.02265747,1.52808545
-4.31315658,4.27990348,0.01397255,1.16884825,2.80990480,1.34119510,0.02142454,1.50912986
-4.30715358,4.19118275,0.01257011,1.14001428,2.76211979,1.31311347,0.02028712,1.49022443
