energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up
-5.66983492,0.25788186,0.00565908,0.01834082,0.14496017,0.02577883,0.13727151,0.00000000,0.00119984,0.14731260
-5.66383192,0.26197313,0.00479575,0.01984985,0.15148475,0.02651563,0.14294964,0.00000000,0.00123615,0.14820025
-5.65782891,0.26823608,0.00406457,0.02139617,0.15871921,0.02744963,0.14949392,0.00000000,0.00129093,0.15043910
-5.65182591,0.27633337,0.00345793,0.02295505,0.16646003,0.02854796,0.15673587,0.00000000,0.00136306,0.15383521
-5.64582291,0.28593037,0.00296840,0.02450147,0.17449893,0.02977835,0.16450841,0.00000000,0.00145191,0.15819557
-5.63981991,0.29670657,0.00258904,0.02601071,0.18262878,0.03111027,0.17265182,0.00000000,0.00155740,0.16333472
-5.63381691,0.30836689,0.00231378,0.02745912,0.19064972,0.03251595,0.18101973,0.00000000,0.00168001,0.16908143
-5.62781391,0.32065228,0.00213757,0.02882492,0.19837524,0.03397148,0.18948500,0.00000000,0.00182076,0.17528473
-5.62181091,0.33334947,0.00205659,0.03008891,0.20563812,0.03545776,0.19794523,0.00000000,0.00198129,0.18181951
-5.61580790,0.34629919,0.00206829,0.03123527,0.21229583,0.03696128,0.20632759,0.00000000,0.00216382,0.18859113
-5.60980490,0.35940269,0.00217145,0.03225218,0.21823523,0.03847478,0.21459277,0.00000000,0.00237114,0.19553909
-5.60380190,0.37262598,0.00236610,0.03313235,0.22337635,0.03999765,0.22273777,0.00000000,0.00260656,0.20263936
-5.59779890,0.38600159,0.00265343,0.03387342,0.22767508,0.04153604,0.23079729,0.00000000,0.00287388,0.20990528
-5.59179590,0.39962759,0.00303556,0.03447822,0.23112449,0.04310267,0.23884372,0.00000000,0.00317724,0.21738702
-5.58579290,0.41366368,0.00351534,0.03495469,0.23375484,0.04471641,0.24698533,0.00000000,0.00352105,0.22516931
-5.57978989,0.42832444,0.00409607,0.03531581,0.23563211,0.04640141,0.25536300,0.00000000,0.00390979,0.23336767
-5.57378689,0.44386982,0.00478115,0.03557911,0.23685516,0.04818604,0.26414523,0.00000000,0.00434786,0.24212308
-5.56778389,0.46059310,0.00557375,0.03576614,0.23755160,0.05010151,0.27352176,0.00000000,0.00483931,0.25159531
-5.56178089,0.47880681,0.00647640,0.03590170,0.23787249,0.05218026,0.28369603,0.00000000,0.00538768,0.26195510
-5.55577789,0.49882723,0.00749066,0.03601298,0.23798620,0.05445418,0.29487666,0.00000000,0.00599570,0.27337557
-5.54977489,0.52095793,0.00861672,0.03612852,0.23807151,0.05695282,0.30726847,0.00000000,0.00666505,0.28602315
-5.54377189,0.54547336,0.00985311,0.03627724,0.23831061,0.05970148,0.32106336,0.00000000,0.00739616,0.30004847
-5.53776888,0.57260308,0.01119638,0.03648733,0.23888190,0.06271952,0.33643153,0.00000000,0.00818795,0.31557770
-5.53176588,0.60251761,0.01264088,0.03678534,0.23995328,0.06601878,0.35351352,0.00000000,0.00903768,0.33270465
-5.52576288,0.63531643,0.01417869,0.03719523,0.24167602,0.06960231,0.37241341,0.00000000,0.00994078,0.35148418
-5.51975988,0.67101907,0.01579952,0.03773761,0.24417963,0.07346346,0.39319356,0.00000000,0.01089084,0.37192717
-5.51375688,0.70955955,0.01749083,0.03842917,0.24756774,0.07758539,0.41587114,0.00000000,0.01187954,0.39399736
-5.50775388,0.75078464,0.01923801,0.03928222,0.25191541,0.08194107,0.44041671,0.00000000,0.01289677,0.41761030
-5.50175088,0.79445609,0.02102472,0.04030450,0.25726765,0.08649373,0.46675473,0.00000000,0.01393077,0.44263432
-5.49574787,0.84025656,0.02283327,0.04149916,0.26363935,0.09119784,0.49476604,0.00000000,0.01496833,0.46889366
-5.48974487,0.88779922,0.02464518,0.04286486,0.27101641,0.09600047,0.52429208,0.00000000,0.01599514,0.49617348
-5.48374187,0.93664021,0.02644176,0.04439609,0.27935799,0.10084314,0.55514048,0.00000000,0.01699612,0.52422636
-5.47773887,0.98629336,0.02820478,0.04608362,0.28859950,0.10566383,0.58709173,0.00000000,0.01795589,0.55278018
-5.47173587,1.03624634,0.02991712,0.04791493,0.29865634,0.11039932,0.61990627,0.00000000,0.01885917,0.58154661
-5.46573287,1.08597724,0.03156343,0.04987480,0.30942782,0.11498749,0.65333170,0.00000000,0.01969129,0.61022991
-5.45972986,1.13497069,0.03313074,0.05194586,0.32080116,0.11936965,0.68710946,0.00000000,0.02043866,0.63853550
-5.45372686,1.18273255,0.03460892,0.05410903,0.33265526,0.12349265,0.72098065,0.00000000,0.02108918,0.66617771
-5.44772386,1.22880239,0.03599112,0.05634405,0.34486400,0.12731069,0.75469053,0.00000000,0.02163268,0.69288651
-5.44172086,1.27276324,0.03727391,0.05862978,0.35729897,0.13078678,0.78799154,0.00000000,0.02206125,0.71841266
-5.43571786,1.31424802,0.03845737,0.06094450,0.36983145,0.13389372,0.82064475,0.00000000,0.02236946,0.74253133
-5.42971486,1.35294280,0.03954494,0.06326610,0.38233373,0.13661457,0.85241966,0.00000000,0.02255459,0.76504396
-5.42371186,1.38858663,0.04054301,0.06557220,0.39467977,0.13894259,0.88309279,0.00000000,0.02261662,0.78577849
-5.41770885,1.42096874,0.04146048,0.06784021,0.40674530,0.14088072,0.91244509,0.00000000,0.02255830,0.80458827
-5.41170585,1.44992329,0.04230803,0.07004737,0.41840762,0.14244059,0.94025898,0.00000000,0.02238496,0.82134983
-5.40570285,1.47532278,0.04309732,0.07217085,0.42954529,0.14364120,0.96631526,0.00000000,0.02210437,0.83596007
-5.39969985,1.49707073,0.04384016,0.07418787,0.44003788,0.14450733,0.99039057,0.00000000,0.02172643,0.84833321
-5.39369685,1.51509470,0.04454756,0.07607586,0.44976613,0.14506778,1.01225597,0.00000000,0.02126288,0.85839804
-5.38769385,1.52934037,0.04522887,0.07781279,0.45861260,0.14535369,1.03167701,0.00000000,0.02072693,0.86609591
-5.38169085,1.53976756,0.04589104,0.07937762,0.46646298,0.14539683,1.04841577,0.00000000,0.02013291,0.87137974
-5.37568784,1.54634854,0.04653790,0.08075077,0.47320820,0.14522825,1.06223495,0.00000000,0.01949586,0.87421440
-5.36968484,1.54906911,0.04716973,0.08191482,0.47874724,0.14487712,1.07290411,0.00000000,0.01883120,0.87457849
-5.36368184,1.54793238,0.04778299,0.08285519,0.48299059,0.14436996,1.08020791,0.00000000,0.01815440,0.87246748
-5.35767884,1.54296510,0.04837028,0.08356090,0.48586419,0.14373032,1.08395597,0.00000000,0.01748065,0.86789814
-5.35167584,1.53422593,0.04892052,0.08402530,0.48731365,0.14297871,1.08399385,0.00000000,0.01682466,0.86091376
-5.34567284,1.52181511,0.04941945,0.08424671,0.48730836,0.14213305,1.08021453,0.00000000,0.01620039,0.85158996
-5.33966983,1.50588452,0.04985022,0.08422900,0.48584530,0.14120928,1.07256969,0.00000000,0.01562093,0.84004040
-5.33366683,1.48664735,0.05019419,0.08398187,0.48295212,0.14022228,1.06107996,0.00000000,0.01509832,0.82642194
-5.32766383,1.46438618,0.05043192,0.08352106,0.47868927,0.13918683,1.04584356,0.00000000,0.01464351,0.81093876
-5.32166083,1.43945887,0.05054411,0.08286811,0.47315090,0.13811861,1.02704250,0.00000000,0.01426622,0.79384488
-5.31565783,1.41230123,0.05051263,0.08205001,0.46646435,0.13703516,1.00494591,0.00000000,0.01397490,0.77544479
-5.30965483,1.38342616,0.05032152,0.08109848,0.45878812,0.13595654,0.97991018,0.00000000,0.01377667,0.75609184
-5.30365183,1.35341871,0.04995779,0.08004896,0.45030843,0.13490589,0.95237551,0.00000000,0.01367728,0.73618430
-5.29764882,1.32292719,0.04941215,0.07893948,0.44123422,0.13390951,0.92285918,0.00000000,0.01368104,0.71615906
-5.29164582,1.29265038,0.04867957,0.07780924,0.43179110,0.13299672,0.89194538,0.00000000,0.01379077,0.69648323
-5.28564282,1.26332139,0.04775952,0.07669714,0.42221430,0.13219932,0.86027225,0.00000000,0.01400772,0.67764371
-5.27963982,1.23568874,0.04665610,0.07564027,0.41274091,0.13155076,0.82851647,0.00000000,0.01433158,0.66013530
-5.27363682,1.21049544,0.04537791,0.07467243,0.40360203,0.13108496,0.79737598,0.00000000,0.01476036,0.64444775
-5.26763382,1.18845701,0.04393768,0.07382279,0.39501490,0.13083500,0.76755158,0.00000000,0.01529037,0.63105214
-5.26163082,1.17023936,0.04235178,0.07311469,0.38717556,0.13083165,0.73972808,0.00000000,0.01591627,0.62038725
-5.25562781,1.15643731,0.04063955,0.07256475,0.38025235,0.13110181,0.71455552,0.00000000,0.01663097,0.61284630
-5.24962481,1.14755477,0.03882254,0.07218223,0.37438049,0.13166701,0.69263123,0.00000000,0.01742577,0.60876452
-5.24362181,1.14398709,0.03692374,0.07196874,0.36965788,0.13254201,0.67448324,0.00000000,0.01829038,0.60840804
-5.23761881,1.14600633,0.03496670,0.07191821,0.36614246,0.13373361,0.66055541,0.00000000,0.01921304,0.61196421
-5.23161581,1.15374972,0.03297480,0.07201731,0.36385090,0.13523968,0.65119465,0.00000000,0.02018067,0.61953387
-5.22561281,1.16721176,0.03097053,0.07224598,0.36275886,0.13704845,0.64664061,0.00000000,0.02117908,0.63112546
-5.21960980,1.18623993,0.02897486,0.07257838,0.36280253,0.13913817,0.64701791,0.00000000,0.02219313,0.64665143
-5.21360680,1.21053417,0.02700680,0.07298393,0.36388144,0.14147703,0.65233106,0.00000000,0.02320702,0.66592668
-5.20760380,1.23965013,0.02508297,0.07342855,0.36586226,0.14402349,0.66246222,0.00000000,0.02420454,0.68866940
-5.20160080,1.27300580,0.02321749,0.07387592,0.36858342,0.14672682,0.67717168,0.00000000,0.02516936,0.71450406
-5.19559780,1.30989170,0.02142180,0.07428880,0.37186037,0.14952805,0.69610128,0.00000000,0.02608528,0.74296671
-5.18959480,1.34948420,0.01970475,0.07463027,0.37549118,0.15236108,0.71878055,0.00000000,0.02693657,0.77351256
-5.18359180,1.39086175,0.01807269,0.07486495,0.37926238,0.15515407,0.74463568,0.00000000,0.02770823,0.80552567
-5.17758879,1.43302391,0.01652971,0.07496000,0.38295475,0.15783106,0.77300117,0.00000000,0.02838626,0.83833075
-5.17158579,1.47491271,0.01507792,0.07488601,0.38634908,0.16031364,0.80313399,0.00000000,0.02895793,0.87120692
-5.16558279,1.51543612,0.01371770,0.07461773,0.38923156,0.16252288,0.83423018,0.00000000,0.02941199,0.90340326
-5.15957979,1.55349303,0.01244806,0.07413456,0.39139895,0.16438121,0.86544354,0.00000000,0.02973894,0.93415574
-5.15357679,1.58799950,0.01126690,0.07342093,0.39266324,0.16581442,0.89590598,0.00000000,0.02993114,0.96270539
-5.14757379,1.61791541,0.01017134,0.07246649,0.39285586,0.16675356,0.92474927,0.00000000,0.02998301,0.98831703
-5.14157079,1.64227099,0.00915794,0.07126607,0.39183142,0.16713682,0.95112738,0.00000000,0.02989112,1.01029828
-5.13556778,1.66019243,0.00822292,0.06981964,0.38947074,0.16691129,0.97423898,0.00000000,0.02965429,1.02801801
-5.12956478,1.67092569,0.00736231,0.06813204,0.38568342,0.16603453,0.99334915,0.00000000,0.02927358,1.04092385
-5.12356178,1.67385768,0.00657212,0.06621268,0.38040965,0.16447589,1.00780980,0.00000000,0.02875233,1.04855783
-5.11755878,1.66853405,0.00584841,0.06407515,0.37362134,0.16221755,1.01707780,0.00000000,0.02809604,1.05056979
-5.11155578,1.65467272,0.00518731,0.06173676,0.36532254,0.15925527,1.02073016,0.00000000,0.02731233,1.04672770
-5.10555278,1.63217254,0.00458514,0.05921802,0.35554906,0.15559870,1.01847576,0.00000000,0.02641074,1.03692469
-5.09954977,1.60111663,0.00403831,0.05654216,0.34436732,0.15127135,1.01016281,0.00000000,0.02540254,1.02118210
-5.09354677,1.56177003,0.00354341,0.05373454,0.33187246,0.14631011,0.99578194,0.00000000,0.02430049,0.99964860
-5.08754377,1.51457179,0.00309715,0.05082209,0.31818569,0.14076439,0.97546469,0.00000000,0.02311858,0.97259529
-5.08154077,1.46012155,0.00269636,0.04783275,0.30345096,0.13469490,0.94947729,0.00000000,0.02187171,0.94040679
-5.07553777,1.39916116,0.00233798,0.04479491,0.28783106,0.12817199,0.91821020,0.00000000,0.02057534,0.90356887
-5.06953477,1.33255210,0.00201906,0.04173683,0.27150325,0.12127382,0.88216372,0.00000000,0.01924519,0.86265298
-5.06353177,1.26124949,0.00173674,0.03868611,0.25465455,0.11408427,0.84193032,0.00000000,0.01789688,0.81829840
-5.05752876,1.18627390,0.00148830,0.03566921,0.23747685,0.10669068,0.79817457,0.00000000,0.01654560,0.77119275
-5.05152576,1.10868203,0.00127113,0.03271097,0.22016210,0.09918162,0.75161146,0.00000000,0.01520580,0.72205168
-5.04552276,1.02953753,0.00108278,0.02983418,0.20289758,0.09164462,0.70298404,0.00000000,0.01389093,0.67159862
-5.03951976,0.94988303,0.00092100,0.02705929,0.18586156,0.08416414,0.65304139,0.00000000,0.01261319,0.62054534
-5.03351676,0.87071459,0.00078376,0.02440406,0.16921947,0.07681964,0.60251778,0.00000000,0.01138336,0.56957415
-5.02751376,0.79295935,0.00066929,0.02188340,0.15312064,0.06968401,0.55211376,0.00000000,0.01021065,0.51932230
-5.02151076,0.71745717,0.00057615,0.01950925,0.13769578,0.06282232,0.50247985,0.00000000,0.00910262,0.47036914
-5.01550775,0.64494685,0.00050324,0.01729052,0.12305523,0.05629093,0.45420343,0.00000000,0.00806518,0.42322638
-5.00950475,0.57605697,0.00044992,0.01523318,0.10928799,0.05013696,0.40779890,0.00000000,0.00710259,0.37833160
-5.00350175,0.51130164,0.00041601,0.01334030,0.09646152,0.04439822,0.36370157,0.00000000,0.00621755,0.33604504
-4.99749875,0.45108075,0.00040186,0.01161232,0.08462228,0.03910340,0.32226484,0.00000000,0.00541135,0.29664957
-4.99149575,0.39568451,0.00040845,0.01004724,0.07379694,0.03427270,0.28376087,0.00000000,0.00468397,0.26035353
-4.98549275,0.34530157,0.00043740,0.00864092,0.06399410,0.02991867,0.24838405,0.00000000,0.00403433,0.22729609
-4.97948974,0.30003016,0.00049108,0.00738742,0.05520650,0.02604728,0.21625707,0.00000000,0.00346042,0.19755461
-4.97348674,0.25989148,0.00057261,0.00627933,0.04741346,0.02265919,0.18743889,0.00000000,0.00295959,0.17115364
-4.96748374,0.22484448,0.00068598,0.00530811,0.04058360,0.01975110,0.16193421,0.00000000,0.00252870,0.14807482
-4.96148074,0.19480138,0.00083601,0.00446444,0.03467752,0.01731711,0.13970370,0.00000000,0.00216436,0.12826730
-4.95547774,0.16964302,0.00102845,0.00373852,0.02965050,0.01535004,0.12067463,0.00000000,0.00186313,0.11165813
-4.94947474,0.14923348,0.00126993,0.00312042,0.02545495,0.01384268,0.10475117,0.00000000,0.00162165,0.09816210
-4.94347174,0.13343328,0.00156797,0.00260026,0.02204272,0.01278890,0.09182408,0.00000000,0.00143686,0.08769068
-4.93746873,0.12211071,0.00193087,0.00216850,0.01936695,0.01218448,0.08177937,0.00000000,0.00130604,0.08015973
-4.93146573,0.11515084,0.00236771,0.00181610,0.01738369,0.01202781,0.07450550,0.00000000,0.00122701,0.07549561
-4.92546273,0.11246187,0.00288809,0.00153462,0.01605298,0.01232025,0.06989909,0.00000000,0.00119807,0.07363955
-4.91945973,0.11397878,0.00350207,0.00131635,0.01533961,0.01306623,0.06786881,0.00000000,0.00121814,0.07455019
-4.91345673,0.11966403,0.00421984,0.00115435,0.01521342,0.01427306,0.06833754,0.00000000,0.00128672,0.07820412
-4.90745373,0.12950539,0.00505150,0.00104249,0.01564916,0.01595043,0.07124265,0.00000000,0.00140385,0.08459454
-4.90145073,0.14351114,0.00600669,0.00097537,0.01662605,0.01810969,0.07653466,0.00000000,0.00157009,0.09372803
-4.89544772,0.16170273,0.00709426,0.00094832,0.01812693,0.02076281,0.08417423,0.00000000,0.00178646,0.10561966
-4.88944472,0.18410525,0.00832186,0.00095735,0.02013713,0.02392112,0.09412781,0.00000000,0.00205429,0.12028664
-4.88344172,0.21073625,0.00969554,0.00099900,0.02264319,0.02759401,0.10636215,0.00000000,0.00237519,0.13774070
-4.87743872,0.24159335,0.01121931,0.00107030,0.02563135,0.03178731,0.12083803,0.00000000,0.00275090,0.15797974
-4.87143572,0.27664119,0.01289480,0.00116865,0.02908596,0.03650183,0.13750341,0.00000000,0.00318320,0.18097890
-4.86543272,0.31579848,0.01472085,0.00129170,0.03298795,0.04173181,0.15628652,0.00000000,0.00367379,0.20668175
-4.85942971,0.35892576,0.01669328,0.00143728,0.03731333,0.04746354,0.17708926,0.00000000,0.00422421,0.23499184
-4.85342671,0.40581472,0.01880463,0.00160329,0.04203192,0.05367413,0.19978113,0.00000000,0.00483576,0.26576532
-4.84742371,0.45617959,0.02104408,0.00178764,0.04710623,0.06033062,0.22419436,0.00000000,0.00550946,0.29880495
-4.84142071,0.50965148,0.02339748,0.00198817,0.05249079,0.06738934,0.25012035,0.00000000,0.00624605,0.33385606
-4.83541771,0.56577607,0.02584743,0.00220264,0.05813178,0.07479583,0.27730789,0.00000000,0.00704597,0.37060489
-4.82941471,0.62401523,0.02837361,0.00242868,0.06396715,0.08248503,0.30546329,0.00000000,0.00790946,0.40867954
-4.82341171,0.68375273,0.03095315,0.00266384,0.06992716,0.09038210,0.33425273,0.00000000,0.00883665,0.44765382
-4.81740870,0.74430429,0.03356113,0.00290556,0.07593546,0.09840365,0.36330674,0.00000000,0.00982766,0.48705416
-4.81140570,0.80493173,0.03617126,0.00315128,0.08191060,0.10645944,0.39222691,0.00000000,0.01088283,0.52636931
-4.80540270,0.86486085,0.03875654,0.00339848,0.08776800,0.11445448,0.42059459,0.00000000,0.01200284,0.56506294
-4.79939970,0.92330262,0.04129002,0.00364478,0.09342223,0.12229153,0.44798129,0.00000000,0.01318898,0.60258834
-4.79339670,0.97947666,0.04374558,0.00388801,0.09878963,0.12987371,0.47396053,0.00000000,0.01444330,0.63840517
-4.78739370,1.03263625,0.04609864,0.00412637,0.10379107,0.13710733,0.49812046,0.00000000,0.01576885,0.67199710
-4.78139070,1.08209356,0.04832690,0.00435846,0.10835476,0.14390474,0.52007688,0.00000000,0.01716978,0.70288998
-4.77538769,1.12724403,0.05041088,0.00458345,0.11241898,0.15018692,0.53948597,0.00000000,0.01865152,0.73066940
-4.76938469,1.16758861,0.05233444,0.00480112,0.11593456,0.15588592,0.55605618,0.00000000,0.02022077,0.75499691
-4.76338169,1.20275267,0.05408506,0.00501191,0.11886702,0.16094684,0.56955855,0.00000000,0.02188549,0.77562402
-4.75737869,1.23250066,0.05565403,0.00521700,0.12119824,0.16532941,0.57983515,0.00000000,0.02365477,0.79240313
-4.75137569,1.25674543,0.05703647,0.00541826,0.12292754,0.16900886,0.58680499,0.00000000,0.02553859,0.80529485
-4.74537269,1.27555185,0.05823114,0.00561825,0.12407209,0.17197637,0.59046715,0.00000000,0.02754750,0.81437115
-4.73936968,1.28913415,0.05924017,0.00582013,0.12466662,0.17423873,0.59090095,0.00000000,0.02969214,0.81981400
-4.73336668,1.29784723,0.06006862,0.00602754,0.12476245,0.17581749,0.58826309,0.00000000,0.03198275,0.82190951
-4.72736368,1.30217199,0.06072399,0.00624451,0.12442583,0.17674752,0.58278184,0.00000000,0.03442853,0.82103773
-4.72136068,1.30269552,0.06121565,0.00647521,0.12373559,0.17707512,0.57474865,0.00000000,0.03703698,0.81765845
-4.71535768,1.30008691,0.06155421,0.00672383,0.12278039,0.17685571,0.56450738,0.00000000,0.03981316,0.81229359
-4.70935468,1.29506984,0.06175103,0.00699434,0.12165546,0.17615137,0.55244190,0.00000000,0.04275902,0.80550707
-4.70335168,1.28839340,0.06181762,0.00729029,0.12045912,0.17502812,0.53896243,0.00000000,0.04587271,0.79788299
-4.69734867,1.28080229,0.06176521,0.00761462,0.11928925,0.17355337,0.52449142,0.00000000,0.04914805,0.79000322
-4.69134567,1.27300807,0.06160443,0.00796950,0.11823976,0.17179339,0.50944953,0.00000000,0.05257397,0.78242537
-4.68534267,1.26566273,0.06134503,0.00835621,0.11739738,0.16981111,0.49424241,0.00000000,0.05613432,0.77566224
-4.67933967,1.25933586,0.06099581,0.00877502,0.11683875,0.16766423,0.47924885,0.00000000,0.05980766,0.77016375
-4.67333667,1.25449641,0.06056459,0.00922524,0.11662816,0.16540381,0.46481072,0.00000000,0.06356740,0.76630205
-4.66733367,1.25149994,0.06005833,0.00970518,0.11681583,0.16307332,0.45122527,0.00000000,0.06738215,0.76436063
-4.66133067,1.25058188,0.05948336,0.01021233,0.11743695,0.16070817,0.43873981,0.00000000,0.07121628,0.76452779
-4.65532766,1.25185691,0.05884567,0.01074352,0.11851148,0.15833578,0.42754918,0.00000000,0.07503074,0.76689467
-4.64932466,1.25532439,0.05815127,0.01129513,0.12004471,0.15597612,0.41779576,0.00000000,0.07878407,0.77145789
-4.64332166,1.26087950,0.05740660,0.01186346,0.12202851,0.15364269,0.40957202,0.00000000,0.08243363,0.77812657
