energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-6.00000000,4.86878798,-4.86878917,0.62431539,-0.62431528,3.63478319,-3.63478475,0.00474643,-0.00474642,0.08131419,-0.08131435,0.32459233,-0.32459237,0.55168307,-0.55168279,0.00578799,-0.00578799,0.71333954,-0.71333917
-5.99399700,4.80749055,-4.80749187,0.62212798,-0.62212789,3.57851912,-3.57852088,0.00471908,-0.00471908,0.07922827,-0.07922842,0.32224854,-0.32224857,0.54914885,-0.54914855,0.00566041,-0.00566041,0.71301421,-0.71301382
-5.98799400,4.73800560,-4.73800710,0.61926996,-0.61926990,3.51416211,-3.51416407,0.00467935,-0.00467935,0.07728329,-0.07728343,0.31977671,-0.31977673,0.54655453,-0.54655422,0.00552173,-0.00552173,0.71228780,-0.71228740
-5.98199100,4.66027948,-4.66028121,0.61562886,-0.61562884,3.44204745,-3.44204962,0.00462731,-0.00462731,0.07547313,-0.07547326,0.31707123,-0.31707126,0.54375096,-0.54375067,0.00537285,-0.00537285,0.71092499,-0.71092461
-5.97598799,4.57444756,-4.57444956,0.61111475,-0.61111478,3.36266274,-3.36266513,0.00456329,-0.00456328,0.07378861,-0.07378874,0.31404024,-0.31404028,0.54059872,-0.54059845,0.00521480,-0.00521480,0.70872391,-0.70872357
-5.96998499,4.48084082,-4.48084311,0.60566505,-0.60566514,3.27664062,-3.27664321,0.00448784,-0.00448784,0.07221829,-0.07221841,0.31060916,-0.31060923,0.53697373,-0.53697349,0.00504879,-0.00504880,0.70552338,-0.70552309
-5.96398199,4.37998544,-4.37998805,0.59924809,-0.59924824,3.18474667,-3.18474946,0.00440175,-0.00440175,0.07074934,-0.07074947,0.30672350,-0.30672360,0.53277239,-0.53277221,0.00487628,-0.00487628,0.70120825,-0.70120804
-5.95797899,4.27259529,-4.27259820,0.59186524,-0.59186546,3.08786304,-3.08786600,0.00430600,-0.00430600,0.06936850,-0.06936862,0.30235067,-0.30235081,0.52791595,-0.52791583,0.00469891,-0.00469891,0.69571282,-0.69571270
-5.95197599,4.15955738,-4.15956061,0.58355159,-0.58355187,2.98696817,-2.98697129,0.00420170,-0.00420170,0.06806298,-0.06806310,0.29748084,-0.29748102,0.52235381,-0.52235376,0.00451861,-0.00451862,0.68902206,-0.68902203
-5.94597299,4.04191103,-4.04191454,0.57437503,-0.57437537,2.88311336,-2.88311660,0.00409007,-0.00409008,0.06682142,-0.06682154,0.29212680,-0.29212702,0.51606583,-0.51606586,0.00433757,-0.00433758,0.68117074,-0.68117082
-5.93996998,3.92082123,-3.92082500,0.56443398,-0.56443437,2.77739708,-2.77740041,0.00397242,-0.00397242,0.06563467,-0.06563479,0.28632278,-0.28632304,0.50906335,-0.50906345,0.00415823,-0.00415824,0.67224057,-0.67224075
-5.93396698,3.79754755,-3.79755154,0.55385367,-0.55385411,2.67093789,-2.67094129,0.00385004,-0.00385005,0.06449649,-0.06449662,0.28012250,-0.28012280,0.50138895,-0.50138913,0.00398329,-0.00398329,0.66235538,-0.66235565
-5.92796398,3.67340967,-3.67341383,0.54278141,-0.54278189,2.56484711,-2.56485053,0.00372423,-0.00372423,0.06340408,-0.06340421,0.27359632,-0.27359665,0.49311500,-0.49311525,0.00381565,-0.00381565,0.65167477,-0.65167513
-5.92196098,3.54975102,-3.54975529,0.53138088,-0.53138138,2.46020206,-2.46020547,0.00359619,-0.00359620,0.06235839,-0.06235852,0.26682784,-0.26682820,0.48434110,-0.48434141,0.00365843,-0.00365844,0.64038639,-0.64038683
-5.91595798,3.42790201,-3.42790633,0.51982591,-0.51982643,2.35802115,-2.35802451,0.00346705,-0.00346706,0.06136430,-0.06136444,0.25990997,-0.25991035,0.47519038,-0.47519076,0.00351492,-0.00351493,0.62869735,-0.62869786
-5.90995498,3.30914435,-3.30914866,0.50829395,-0.50829447,2.25924144,-2.25924471,0.00333780,-0.00333780,0.06043057,-0.06043071,0.25294083,-0.25294122,0.46580514,-0.46580555,0.00338849,-0.00338849,0.61682501,-0.61682556
-5.90395198,3.19467782,-3.19468205,0.49695957,-0.49696008,2.16469960,-2.16470274,0.00320927,-0.00320928,0.05956959,-0.05956972,0.24601950,-0.24601990,0.45634167,-0.45634211,0.00328258,-0.00328258,0.60498772,-0.60498830
-5.89794897,3.08559081,-3.08559491,0.48598829,-0.48598879,2.07511681,-2.07511980,0.00308216,-0.00308216,0.05879700,-0.05879713,0.23924198,-0.23924239,0.44696488,-0.44696534,0.00320064,-0.00320064,0.59339580,-0.59339640
-5.89194597,2.98283565,-2.98283955,0.47553108,-0.47553155,1.99108804,-1.99109086,0.00295698,-0.00295698,0.05813118,-0.05813131,0.23269744,-0.23269784,0.43784264,-0.43784309,0.00314607,-0.00314607,0.58224322,-0.58224381
-5.88594297,2.88720950,-2.88721316,0.46571955,-0.46571998,1.91307585,-1.91307846,0.00283410,-0.00283410,0.05759263,-0.05759275,0.22646491,-0.22646529,0.42914028,-0.42914071,0.00312217,-0.00312217,0.57170026,-0.57170084
-5.87993997,2.79934133,-2.79934471,0.45666232,-0.45666271,1.84140870,-1.84141110,0.00271376,-0.00271376,0.05720327,-0.05720337,0.22061068,-0.22061105,0.42101540,-0.42101581,0.00313209,-0.00313209,0.56190747,-0.56190802
-5.87393697,2.71968518,-2.71968823,0.44844240,-0.44844274,1.77628363,-1.77628580,0.00259607,-0.00259607,0.05698573,-0.05698583,0.21518639,-0.21518673,0.41361318,-0.41361353,0.00317876,-0.00317876,0.55297111,-0.55297162
-5.86793397,2.64851953,-2.64852223,0.44111584,-0.44111613,1.71777275,-1.71777469,0.00248105,-0.00248106,0.05696269,-0.05696277,0.21022780,-0.21022812,0.40706228,-0.40706256,0.00326491,-0.00326491,0.54496021,-0.54496067
-5.86193097,2.58595259,-2.58595492,0.43471161,-0.43471184,1.66583319,-1.66583489,0.00236868,-0.00236868,0.05715616,-0.05715622,0.20575455,-0.20575484,0.40147152,-0.40147173,0.00339295,-0.00339295,0.53790527,-0.53790567
-5.85592796,2.53193263,-2.53193458,0.42923257,-0.42923275,1.62031967,-1.62032115,0.00225886,-0.00225886,0.05758694,-0.05758698,0.20177054,-0.20177081,0.39692741,-0.39692754,0.00356501,-0.00356501,0.53179859,-0.53179894
-5.84992496,2.48626282,-2.48626440,0.42465767,-0.42465779,1.58099912,-1.58100037,0.00215152,-0.00215153,0.05827407,-0.05827409,0.19826517,-0.19826541,0.39349240,-0.39349243,0.00378289,-0.00378288,0.52659618,-0.52659647
-5.84392196,2.44861952,-2.44862074,0.42094499,-0.42094506,1.54756648,-1.54756752,0.00204660,-0.00204660,0.05923446,-0.05923445,0.19521514,-0.19521536,0.39120397,-0.39120391,0.00404802,-0.00404801,0.52222088,-0.52222113
-5.83791896,2.41857305,-2.41857392,0.41803570,-0.41803573,1.51966107,-1.51966192,0.00194406,-0.00194407,0.06048258,-0.06048255,0.19258690,-0.19258709,0.39007448,-0.39007432,0.00436151,-0.00436150,0.51856677,-0.51856697
-5.83191596,2.39560997,-2.39561052,0.41585860,-0.41585860,1.49688285,-1.49688351,0.00184393,-0.00184394,0.06203027,-0.06203022,0.19033944,-0.19033962,0.39009164,-0.39009137,0.00472408,-0.00472407,0.51550429,-0.51550446
-5.82591296,2.37915597,-2.37915623,0.41433516,-0.41433513,1.47880789,-1.47880839,0.00174630,-0.00174630,0.06388669,-0.06388661,0.18842746,-0.18842762,0.39121956,-0.39121920,0.00513613,-0.00513612,0.51288611,-0.51288625
-5.81990995,2.36859841,-2.36859842,0.41338476,-0.41338470,1.46500275,-1.46500311,0.00165131,-0.00165131,0.06605831,-0.06605820,0.18680456,-0.18680472,0.39340030,-0.39339985,0.00559773,-0.00559772,0.51055317,-0.51055331
-5.81390695,2.36330791,-2.36330771,0.41293004,-0.41292997,1.45503730,-1.45503753,0.00155917,-0.00155917,0.06854904,-0.06854891,0.18542660,-0.18542675,0.39655578,-0.39655525,0.00610863,-0.00610862,0.50834094,-0.50834109
-5.80790395,2.36265826,-2.36265788,0.41290207,-0.41290199,1.44849580,-1.44849592,0.00147015,-0.00147015,0.07136045,-0.07136029,0.18425473,-0.18425488,0.40059001,-0.40058941,0.00666835,-0.00666833,0.50608535,-0.50608552
-5.80190095,2.36604427,-2.36604377,0.41324523,-0.41324514,1.44498611,-1.44498615,0.00138456,-0.00138456,0.07449197,-0.07449179,0.18325835,-0.18325850,0.40539156,-0.40539089,0.00727617,-0.00727616,0.50362840,-0.50362860
-5.79589795,2.37289729,-2.37289670,0.41392147,-0.41392138,1.44414708,-1.44414705,0.00130274,-0.00130274,0.07794124,-0.07794104,0.18241750,-0.18241766,0.41083617,-0.41083546,0.00793126,-0.00793124,0.50082318,-0.50082343
-5.78989495,2.38269806,-2.38269743,0.41491404,-0.41491395,1.44565395,-1.44565387,0.00122504,-0.00122505,0.08170443,-0.08170422,0.18172493,-0.18172511,0.41678960,-0.41678885,0.00863268,-0.00863266,0.49753817,-0.49753849
-5.78389195,2.39498690,-2.39498626,0.41623019,-0.41623011,1.44922220,-1.44922209,0.00115182,-0.00115183,0.08577659,-0.08577635,0.18118752,-0.18118770,0.42311045,-0.42310969,0.00937951,-0.00937949,0.49366082,-0.49366121
-5.77788894,2.40937120,-2.40937058,0.41790302,-0.41790294,1.45460967,-1.45460954,0.00108342,-0.00108343,0.09015197,-0.09015172,0.18082707,-0.18082726,0.42965321,-0.42965246,0.01017092,-0.01017089,0.48910015,-0.48910062
-5.77188594,2.42553014,-2.42552958,0.41999217,-0.41999210,1.46161722,-1.46161708,0.00102015,-0.00102015,0.09482439,-0.09482413,0.18068051,-0.18068072,0.43627129,-0.43627055,0.01100622,-0.01100619,0.48378862,-0.48378919
-5.76588294,2.44321678,-2.44321631,0.42258331,-0.42258325,1.47008802,-1.47008788,0.00096227,-0.00096228,0.09978749,-0.09978721,0.18079937,-0.18079959,0.44282004,-0.44281934,0.01188498,-0.01188495,0.47768310,-0.47768377
-5.75987994,2.46225744,-2.46225707,0.42578643,-0.42578636,1.47990561,-1.47990549,0.00091002,-0.00091002,0.10503496,-0.10503467,0.18124855,-0.18124878,0.44915987,-0.44915922,0.01280707,-0.01280704,0.47076502,-0.47076579
-5.75387694,2.48254851,-2.48254827,0.42973275,-0.42973268,1.49099070,-1.49099059,0.00086357,-0.00086357,0.11056067,-0.11056038,0.18210449,-0.18210472,0.45515921,-0.45515862,0.01377269,-0.01377267,0.46303978,-0.46304065
-5.74787394,2.50405079,-2.50405068,0.43457054,-0.43457046,1.50329680,-1.50329672,0.00082304,-0.00082304,0.11635875,-0.11635846,0.18345269,-0.18345291,0.46069736,-0.46069684,0.01478243,-0.01478240,0.45453548,-0.45453645
-5.74187094,2.52678120,-2.52678123,0.44045965,-0.44045954,1.51680482,-1.51680477,0.00078851,-0.00078851,0.12242347,-0.12242318,0.18538468,-0.18538490,0.46566716,-0.46566674,0.01583719,-0.01583716,0.44530110,-0.44530216
-5.73586793,2.55080238,-2.55080255,0.44756501,-0.44756487,1.53151648,-1.53151647,0.00076000,-0.00076001,0.12874908,-0.12874878,0.18799456,-0.18799476,0.46997736,-0.46997704,0.01693818,-0.01693815,0.43540405,-0.43540521
-5.72986493,2.57620999,-2.57621030,0.45604934,-0.45604917,1.54744687,-1.54744689,0.00073751,-0.00073751,0.13532945,-0.13532916,0.19137513,-0.19137531,0.47355458,-0.47355436,0.01808677,-0.01808674,0.42492747,-0.42492871
-5.72386193,2.60311829,-2.60311874,0.46606520,-0.46606498,1.56461605,-1.56461610,0.00072098,-0.00072098,0.14215766,-0.14215737,0.19561383,-0.19561398,0.47634481,-0.47634470,0.01928440,-0.01928436,0.41396706,-0.41396836
-5.71785893,2.63164433,-2.63164489,0.47774669,-0.47774641,1.58304006,-1.58304014,0.00071033,-0.00071034,0.14922540,-0.14922512,0.20078855,-0.20078867,0.47831448,-0.47831448,0.02053233,-0.02053230,0.40262777,-0.40262914
-5.71185593,2.66189120,-2.66189186,0.49120120,-0.49120086,1.60272159,-1.60272171,0.00070550,-0.00070550,0.15652232,-0.15652204,0.20696355,-0.20696364,0.47945080,-0.47945091,0.02183147,-0.02183143,0.39102041,-0.39102183
-5.70585293,2.69393121,-2.69393196,0.50650158,-0.50650118,1.62364060,-1.62364075,0.00070637,-0.00070637,0.16403533,-0.16403506,0.21418555,-0.21418559,0.47976163,-0.47976184,0.02318207,-0.02318202,0.37925817,-0.37925962
-5.69984992,2.72778968,-2.72779049,0.52367901,-0.52367854,1.64574539,-1.64574556,0.00071284,-0.00071285,0.17174787,-0.17174760,0.22248026,-0.22248025,0.47927472,-0.47927503,0.02458345,-0.02458340,0.36745326,-0.36745473
-5.69384692,2.76343014,-2.76343101,0.54271712,-0.54271658,1.66894460,-1.66894479,0.00072484,-0.00072484,0.17963924,-0.17963898,0.23184943,-0.23184937,0.47803639,-0.47803679,0.02603372,-0.02603367,0.35571388,-0.35571535
-5.68784392,2.80074208,-2.80074298,0.56354760,-0.56354698,1.69310073,-1.69310094,0.00074228,-0.00074228,0.18768401,-0.18768375,0.24226862,-0.24226850,0.47610980,-0.47611028,0.02752949,-0.02752945,0.34414129,-0.34414276
-5.68184092,2.83953189,-2.83953279,0.58604769,-0.58604699,1.71802552,-1.71802574,0.00076510,-0.00076510,0.19585163,-0.19585138,0.25368582,-0.25368565,0.47357277,-0.47357331,0.02906561,-0.02906556,0.33282749,-0.33282894
-5.67583792,2.87951792,-2.87951881,0.61003983,-0.61003907,1.74347791,-1.74347815,0.00079327,-0.00079326,0.20410622,-0.20410597,0.26602101,-0.26602079,0.47051541,-0.47051599,0.03063494,-0.03063489,0.32185327,-0.32185469
-5.66983492,2.92033033,-2.92033119,0.63529358,-0.63529276,1.76916474,-1.76916499,0.00082676,-0.00082676,0.21240660,-0.21240636,0.27916671,-0.27916643,0.46703760,-0.46703822,0.03222822,-0.03222816,0.31128686,-0.31128824
-5.66383192,2.96151602,-2.96151684,0.66152990,-0.66152903,1.79474461,-1.79474488,0.00086559,-0.00086559,0.22070670,-0.22070646,0.29298959,-0.29298926,0.46324651,-0.46324715,0.03383400,-0.03383394,0.30118317,-0.30118450
-5.65782891,3.00254892,-3.00254969,0.68842775,-0.68842683,1.81983487,-1.81983516,0.00090981,-0.00090980,0.22895620,-0.22895596,0.30733311,-0.30733273,0.45925419,-0.45925483,0.03543864,-0.03543859,0.29158364,-0.29158492
-5.65182591,3.04284533,-3.04284605,0.71563284,-0.71563189,1.84402172,-1.84402203,0.00095946,-0.00095945,0.23710151,-0.23710127,0.32202108,-0.32202066,0.45517542,-0.45517604,0.03702650,-0.03702644,0.28251674,-0.28251795
-5.64582291,3.08178396,-3.08178461,0.74276820,-0.74276722,1.86687311,-1.86687344,0.00101463,-0.00101463,0.24508703,-0.24508678,0.33686214,-0.33686169,0.45112585,-0.45112644,0.03858007,-0.03858002,0.27399897,-0.27400010
-5.63981991,3.11872960,-3.11873018,0.76944616,-0.76944518,1.88795388,-1.88795424,0.00107541,-0.00107541,0.25285663,-0.25285639,0.35165478,-0.35165431,0.44722044,-0.44722098,0.04008044,-0.04008039,0.26603640,-0.26603746
-5.63381691,3.15305966,-3.15306017,0.79528130,-0.79528032,1.90684257,-1.90684295,0.00114192,-0.00114192,0.26035532,-0.26035507,0.36619303,-0.36619254,0.44357227,-0.44357275,0.04150766,-0.04150761,0.25862662,-0.25862761
-5.62781391,3.18419184,-3.18419227,0.81990364,-0.81990268,1.92314901,-1.92314943,0.00121424,-0.00121424,0.26753094,-0.26753068,0.38027224,-0.38027173,0.44029160,-0.44029199,0.04284130,-0.04284125,0.25176096,-0.25176186
-5.62181091,3.21161178,-3.21161213,0.84297165,-0.84297072,1.93653191,-1.93653235,0.00129248,-0.00129247,0.27433588,-0.27433562,0.39369497,-0.39369445,0.43748517,-0.43748547,0.04406108,-0.04406105,0.24542682,-0.24542765
-5.61580790,3.23489890,-3.23489918,0.86418427,-0.86418338,1.94671528,-1.94671575,0.00137669,-0.00137668,0.28072869,-0.28072842,0.40627667,-0.40627616,0.43525568,-0.43525587,0.04514754,-0.04514750,0.23961011,-0.23961086
-5.60980490,3.25374919,-3.25374937,0.88329147,-0.88329063,1.95350308,-1.95350359,0.00146690,-0.00146689,0.28667539,-0.28667511,0.41785087,-0.41785037,0.43370127,-0.43370135,0.04608265,-0.04608262,0.23429746,-0.23429812
-5.60380190,3.26799332,-3.26799341,0.90010281,-0.90010203,1.95679105,-1.95679158,0.00156308,-0.00156307,0.29215064,-0.29215036,0.42827368,-0.42827320,0.43291503,-0.43291498,0.04685055,-0.04685053,0.22947821,-0.22947880
-5.59779890,3.27760935,-3.27760933,0.91449351,-0.91449278,1.95657510,-1.95657564,0.00166514,-0.00166513,0.29713839,-0.29713809,0.43742751,-0.43742705,0.43298430,-0.43298411,0.04743816,-0.04743815,0.22514611,-0.22514662
-5.59179590,3.28272896,-3.28272883,0.92640782,-0.92640716,1.95295585,-1.95295641,0.00177289,-0.00177288,0.30163221,-0.30163190,0.44522377,-0.44522333,0.43398986,-0.43398954,0.04783572,-0.04783571,0.22130040,-0.22130084
-5.58579290,3.28363705,-3.28363678,0.93585952,-0.93585892,1.94613903,-1.94613958,0.00188605,-0.00188604,0.30563522,-0.30563490,0.45160457,-0.45160416,0.43600488,-0.43600441,0.04803726,-0.04803726,0.21794655,-0.21794693
-5.57978989,3.28076460,-3.28076419,0.94292952,-0.94292897,1.93643157,-1.93643211,0.00200422,-0.00200422,0.30915957,-0.30915924,0.45654330,-0.45654293,0.43909363,-0.43909302,0.04804096,-0.04804097,0.21509641,-0.21509672
-5.57378689,3.27467534,-3.27467477,0.94776075,-0.94776026,1.92423386,-1.92423437,0.00212690,-0.00212689,0.31222560,-0.31222525,0.46004425,-0.46004391,0.44331003,-0.44330927,0.04784932,-0.04784933,0.21276778,-0.21276802
-5.56778389,3.26604684,-3.26604609,0.95055074,-0.95055030,1.91002842,-1.91002888,0.00225342,-0.00225341,0.31486065,-0.31486030,0.46214117,-0.46214086,0.44869604,-0.44869513,0.04746922,-0.04746924,0.21098360,-0.21098378
-5.56178089,3.25564730,-3.25564635,0.95154209,-0.95154168,1.89436558,-1.89436598,0.00238301,-0.00238300,0.31709777,-0.31709740,0.46289514,-0.46289487,0.45528006,-0.45527900,0.04691182,-0.04691184,0.20977074,-0.20977086
-5.55577789,3.24430920,-3.24430803,0.95101160,-0.95101123,1.87784712,-1.87784744,0.00251476,-0.00251475,0.31897416,-0.31897379,0.46239169,-0.46239145,0.46307538,-0.46307418,0.04619226,-0.04619229,0.20915839,-0.20915845
-5.54977489,3.23290122,-3.23289982,0.94925853,-0.94925818,1.86110842,-1.86110866,0.00264762,-0.00264761,0.32052974,-0.32052935,0.46073744,-0.46073724,0.47207879,-0.47207745,0.04532930,-0.04532934,0.20917636,-0.20917635
-5.54377189,3.22230000,-3.22229836,0.94659255,-0.94659222,1.84480024,-1.84480036,0.00278046,-0.00278045,0.32180564,-0.32180525,0.45805647,-0.45805630,0.48226954,-0.48226808,0.04434477,-0.04434481,0.20985324,-0.20985318
-5.53776888,3.21336294,-3.21336104,0.94332210,-0.94332179,1.82957068,-1.82957068,0.00291204,-0.00291203,0.32284301,-0.32284260,0.45448654,-0.45448640,0.49360864,-0.49360705,0.04326290,-0.04326294,0.21121463,-0.21121452
-5.53176588,3.20690325,-3.20690109,0.93974357,-0.93974327,1.81604830,-1.81604815,0.00304106,-0.00304105,0.32368184,-0.32368143,0.45017534,-0.45017522,0.50603860,-0.50603690,0.04210965,-0.04210969,0.21328149,-0.21328132
-5.52576288,3.20366834,-3.20366591,0.93613181,-0.93613150,1.80482677,-1.80482647,0.00316617,-0.00316617,0.32436022,-0.32435981,0.44527688,-0.44527678,0.51948379,-0.51948198,0.04091191,-0.04091196,0.21606869,-0.21606848
-5.51975988,3.20432190,-3.20431921,0.93273230,-0.93273200,1.79645168,-1.79645122,0.00328605,-0.00328604,0.32491367,-0.32491326,0.43994820,-0.43994812,0.53385113,-0.53384924,0.03969677,-0.03969681,0.21958394,-0.21958367
-5.51375688,3.20943040,-3.20942746,0.92975532,-0.92975501,1.79140960,-1.79140898,0.00339939,-0.00339938,0.32537482,-0.32537441,0.43434632,-0.43434626,0.54903146,-0.54902950,0.03849068,-0.03849073,0.22382693,-0.22382662
-5.50775388,3.21945374,-3.21945057,0.92737194,-0.92737163,1.79011965,-1.79011886,0.00350497,-0.00350496,0.32577325,-0.32577285,0.42862556,-0.42862551,0.56490119,-0.56489916,0.03731883,-0.03731887,0.22878893,-0.22878858
-5.50175088,3.23473998,-3.23473659,0.92571213,-0.92571182,1.79292738,-1.79292642,0.00360169,-0.00360169,0.32613548,-0.32613509,0.42293518,-0.42293514,0.58132436,-0.58132229,0.03620441,-0.03620445,0.23445271,-0.23445232
-5.49574787,3.25552372,-3.25552013,0.92486464,-0.92486433,1.80010093,-1.80009981,0.00368864,-0.00368863,0.32648499,-0.32648461,0.41741734,-0.41741730,0.59815499,-0.59815289,0.03516810,-0.03516813,0.24079267,-0.24079225
-5.48974487,3.28192744,-3.28192368,0.92487850,-0.92487819,1.81182912,-1.81182784,0.00376510,-0.00376509,0.32684232,-0.32684195,0.41220521,-0.41220518,0.61523948,-0.61523737,0.03422758,-0.03422761,0.24777542,-0.24777496
-5.48374187,3.31396532,-3.31396142,0.92576580,-0.92576551,1.82822109,-1.82821966,0.00383061,-0.00383061,0.32722507,-0.32722472,0.40742138,-0.40742135,0.63241920,-0.63241710,0.03339723,-0.03339725,0.25536037,-0.25535988
-5.47773887,3.35154863,-3.35154464,0.92750553,-0.92750526,1.84930743,-1.84930586,0.00388503,-0.00388503,0.32764779,-0.32764747,0.40317629,-0.40317627,0.64953287,-0.64953080,0.03268786,-0.03268787,0.26350060,-0.26350009
-5.47173587,3.39449235,-3.39448828,0.93004796,-0.93004772,1.87504217,-1.87504047,0.00392853,-0.00392853,0.32812182,-0.32812152,0.39956686,-0.39956683,0.66641903,-0.66641699,0.03210663,-0.03210665,0.27214376,-0.27214323
-5.46573287,3.44252227,-3.44251817,0.93331940,-0.93331919,1.90530567,-1.90530386,0.00396166,-0.00396166,0.32865486,-0.32865458,0.39667505,-0.39667501,0.68291818,-0.68291620,0.03165709,-0.03165710,0.28123296,-0.28123242
-5.45972986,3.49528259,-3.49527850,0.93722697,-0.93722681,1.93990820,-1.93990630,0.00398536,-0.00398535,0.32925055,-0.32925030,0.39456659,-0.39456655,0.69887490,-0.69887300,0.03133925,-0.03133925,0.29070768,-0.29070713
-5.45372686,3.55234352,-3.55233949,0.94166315,-0.94166304,1.97859402,-1.97859204,0.00400095,-0.00400094,0.32990791,-0.32990769,0.39328984,-0.39328979,0.71413978,-0.71413796,0.03114979,-0.03114979,0.30050461,-0.30050406
-5.44772386,3.61320922,-3.61320528,0.94651003,-0.94650998,2.02104620,-2.02104418,0.00401018,-0.00401018,0.33062081,-0.33062062,0.39287468,-0.39287463,0.72857123,-0.72856952,0.03108241,-0.03108241,0.31055840,-0.31055786
-5.44172086,3.67732601,-3.67732220,0.95164304,-0.95164305,2.06689212,-2.06689008,0.00401522,-0.00401522,0.33137747,-0.33137732,0.39333181,-0.39333175,0.74203729,-0.74203569,0.03112813,-0.03112812,0.32080238,-0.32080184
-5.43571786,3.74409136,-3.74408772,0.95693431,-0.95693438,2.11570981,-2.11570776,0.00401860,-0.00401859,0.33216019,-0.33216007,0.39465227,-0.39465221,0.75441743,-0.75441595,0.03127569,-0.03127568,0.33116914,-0.33116862
-5.42971486,3.81286374,-3.81286031,0.96225555,-0.96225570,2.16703529,-2.16703327,0.00402321,-0.00402321,0.33294528,-0.33294519,0.39680743,-0.39680735,0.76560444,-0.76560309,0.03151206,-0.03151204,0.34159118,-0.34159067
-5.42371186,3.88297388,-3.88297068,0.96748063,-0.96748086,2.22037110,-2.22036913,0.00403228,-0.00403228,0.33370332,-0.33370327,0.39974950,-0.39974942,0.77550643,-0.77550523,0.03182279,-0.03182278,0.35200148,-0.35200099
-5.41770885,3.95373740,-3.95373448,0.97248796,-0.97248826,2.27519591,-2.27519401,0.00404928,-0.00404928,0.33439989,-0.33439988,0.40341265,-0.40341257,0.78404903,-0.78404796,0.03219258,-0.03219257,0.36233413,-0.36233368
-5.41170585,4.02446917,-4.02446654,0.97716270,-0.97716307,2.33097532,-2.33097352,0.00407786,-0.00407786,0.33499660,-0.33499662,0.40771477,-0.40771468,0.79117759,-0.79117667,0.03260568,-0.03260566,0.37252505,-0.37252463
-5.40570285,4.09449902,-4.09449670,0.98139903,-0.98139947,2.38717370,-2.38717202,0.00412178,-0.00412178,0.33545266,-0.33545271,0.41255979,-0.41255970,0.79685962,-0.79685884,0.03304631,-0.03304630,0.38251268,-0.38251230
-5.39969985,4.16318874,-4.16318675,0.98510248,-0.98510298,2.44326670,-2.44326516,0.00418481,-0.00418481,0.33572675,-0.33572683,0.41784076,-0.41784067,0.80108710,-0.80108646,0.03349913,-0.03349912,0.39223888,-0.39223854
-5.39369685,4.22994971,-4.22994806,0.98819230,-0.98819286,2.49875418,-2.49875280,0.00427057,-0.00427057,0.33577930,-0.33577941,0.42344331,-0.42344323,0.80387874,-0.80387824,0.03394954,-0.03394953,0.40164983,-0.40164953
-5.38769385,4.29426050,-4.29425918,0.99060396,-0.99060458,2.55317302,-2.55317180,0.00438251,-0.00438251,0.33557488,-0.33557501,0.42924962,-0.42924953,0.80528184,-0.80528146,0.03438404,-0.03438403,0.41069700,-0.41069675
-5.38169085,4.35568356,-4.35568255,0.99229159,-0.99229226,2.60610922,-2.60610817,0.00452369,-0.00452369,0.33508476,-0.33508492,0.43514254,-0.43514246,0.80537378,-0.80537350,0.03479047,-0.03479046,0.41933813,-0.41933792
-5.37568784,4.41388006,-4.41387936,0.99323031,-0.99323101,2.65720873,-2.65720785,0.00469670,-0.00469670,0.33428935,-0.33428952,0.44100990,-0.44100982,0.80426274,-0.80426256,0.03515822,-0.03515821,0.42753817,-0.42753800
-5.36968484,4.46862191,-4.46862147,0.99341818,-0.99341890,2.70618643,-2.70618572,0.00490354,-0.00490354,0.33318040,-0.33318059,0.44674848,-0.44674841,0.80208766,-0.80208755,0.03547835,-0.03547835,0.43527009,-0.43526997
-5.36368184,4.51979994,-4.51979974,0.99287774,-0.99287847,2.75283262,-2.75283208,0.00514552,-0.00514552,0.33176286,-0.33176305,0.45226782,-0.45226774,0.79901709,-0.79901703,0.03574370,-0.03574370,0.44251558,-0.44251550
-5.35767884,4.56742755,-4.56742754,0.99165676,-0.99165749,2.79701664,-2.79701625,0.00542312,-0.00542311,0.33005610,-0.33005628,0.45749325,-0.45749317,0.79524693,-0.79524690,0.03594885,-0.03594885,0.44926546,-0.44926542
-5.35167584,4.61163908,-4.61163920,0.98982814,-0.98982886,2.83868720,-2.83868694,0.00573595,-0.00573594,0.32809451,-0.32809469,0.46236832,-0.46236825,0.79099696,-0.79099693,0.03609008,-0.03609008,0.45551982,-0.45551981
-5.34567284,4.65268267,-4.65268286,0.98748875,-0.98748944,2.87786936,-2.87786921,0.00608269,-0.00608268,0.32592737,-0.32592752,0.46685629,-0.46685622,0.78650606,-0.78650600,0.03616528,-0.03616529,0.46128780,-0.46128783
-5.33966983,4.69090746,-4.69090767,0.98475711,-0.98475776,2.91465802,-2.91465795,0.00646104,-0.00646103,0.32361780,-0.32361793,0.47094056,-0.47094048,0.78202629,-0.78202618,0.03617377,-0.03617378,0.46658708,-0.46658713
