energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.86193097,1.14781539,0.02756822,0.14682933,0.42605170,0.37486777,0.39036769,0.00000000
-5.85592796,1.25333980,0.03006868,0.16041343,0.46284542,0.41128632,0.42560995,0.00000000
-5.84992496,1.36677978,0.03260964,0.17528456,0.50478128,0.44953346,0.46347033,0.00000000
-5.84392196,1.48721135,0.03515907,0.19134369,0.55165552,0.48928337,0.50362945,0.00000000
-5.83791896,1.61361644,0.03768324,0.20848038,0.60321999,0.53018473,0.54573237,0.00000000
-5.83191596,1.74489917,0.04014747,0.22657428,0.65918334,0.57186736,0.58939436,0.00000000
-5.82591296,1.87990301,0.04251710,0.24549654,0.71921189,0.61394942,0.63420679,0.00000000
-5.81990995,2.01742835,0.04475833,0.26511134,0.78293026,0.65604466,0.67974330,0.00000000
-5.81390695,2.15624967,0.04683921,0.28527718,0.84992189,0.69776955,0.72556585,0.00000000
-5.80790395,2.29513176,0.04873041,0.30584822,0.91972938,0.73874992,0.77123048,0.00000000
-5.80190095,2.43284449,0.05040610,0.32667523,0.99185505,0.77862669,0.81629283,0.00000000
-5.79589795,2.56817569,0.05184450,0.34760651,1.06576171,0.81706065,0.86031307,0.00000000
-5.78989495,2.69994200,0.05302847,0.36848845,1.14087392,0.85373597,0.90286039,0.00000000
-5.78389195,2.82699777,0.05394580,0.38916603,1.21658014,0.88836247,0.94351706,0.00000000
-5.77788894,2.94824212,0.05458936,0.40948308,1.29223587,0.92067663,0.98188203,0.00000000
-5.77188594,3.06262466,0.05495708,0.42928258,1.36716814,0.95044163,1.01757435,0.00000000
-5.76588294,3.16915056,0.05505176,0.44840697,1.44068157,0.97744638,1.05023648,0.00000000
-5.75987994,3.26688534,0.05488071,0.46669860,1.51206619,1.00150412,1.07953764,0.00000000
-5.75387694,3.35496032,0.05445524,0.48400052,1.58060706,1.02245076,1.10517741,0.00000000
-5.74787394,3.43257917,0.05379011,0.50015752,1.64559566,1.04014333,1.12688963,0.00000000
-5.74187094,3.49902599,0.05290291,0.51501772,1.70634291,1.05445889,1.14444665,0.00000000
-5.73586793,3.55367516,0.05181332,0.52843454,1.76219343,1.06529409,1.15766391,0.00000000
-5.72986493,3.59600287,0.05054252,0.54026917,1.81254061,1.07256567,1.16640465,0.00000000
-5.72386193,3.62560004,0.04911253,0.55039344,1.85684191,1.07621183,1.17058460,0.00000000
-5.71785893,3.64218581,0.04754567,0.55869299,1.89463356,1.07619451,1.17017634,0.00000000
-5.71185593,3.64562092,0.04586405,0.56507061,1.92554408,1.07250242,1.16521288,0.00000000
-5.70585293,3.63591982,0.04408919,0.56944953,1.94930564,1.06515456,1.15579023,0.00000000
-5.69984992,3.61326035,0.04224170,0.57177656,1.96576275,1.05420387,1.14206852,0.00000000
-5.69384692,3.57798986,0.04034111,0.57202474,1.97487741,1.03974072,1.12427122,0.00000000
-5.68784392,3.53062691,0.03840565,0.57019544,1.97673047,1.02189574,1.10268250,0.00000000
-5.68184092,3.47185754,0.03645225,0.56631962,1.97151892,1.00084177,1.07764231,0.00000000
-5.67583792,3.40252597,0.03449647,0.56045825,1.95954893,0.97679448,1.04953939,0.00000000
-5.66983492,3.32361944,0.03255254,0.55270173,1.94122519,0.95001158,1.01880224,0.00000000
-5.66383192,3.23624772,0.03063337,0.54316837,1.91703680,0.92079047,0.98588849,0.00000000
-5.65782891,3.14161801,0.02875059,0.53200191,1.88754061,0.88946426,0.95127299,0.00000000
-5.65182591,3.04100632,0.02691463,0.51936831,1.85334283,0.85639651,0.91543519,0.00000000
-5.64582291,2.93572688,0.02513469,0.50545184,1.81508010,0.82197465,0.87884655,0.00000000
-5.63981991,2.82710110,0.02341879,0.49045088,1.77340084,0.78660269,0.84195845,0.00000000
-5.63381691,2.71642766,0.02177380,0.47457342,1.72894825,0.75069345,0.80519140,0.00000000
-5.62781391,2.60495556,0.02020543,0.45803269,1.68234565,0.71466070,0.76892597,0.00000000
-5.62181091,2.49386124,0.01871826,0.44104305,1.63418501,0.67891178,0.73349605,0.00000000
-5.61580790,2.38423100,0.01731573,0.42381639,1.58501915,0.64384085,0.69918457,0.00000000
-5.60980490,2.27704941,0.01600019,0.40655903,1.53535787,0.60982330,0.66622201,0.00000000
-5.60380190,2.17319387,0.01477296,0.38946946,1.48566780,0.57721122,0.63478749,0.00000000
-5.59779890,2.07343507,0.01363435,0.37273662,1.43637576,0.54633034,0.60501239,0.00000000
-5.59179590,1.97844287,0.01258379,0.35653899,1.38787484,0.51747812,0.57698599,0.00000000
-5.58579290,1.88879630,0.01161988,0.34104413,1.34053237,0.49092306,0.55076274,0.00000000
-5.57978989,1.80499650,0.01074058,0.32640869,1.29469880,0.46690494,0.52637048,0.00000000
-5.57378689,1.72748108,0.00994324,0.31277866,1.25071637,0.44563568,0.50381899,0.00000000
-5.56778389,1.65663820,0.00922481,0.30028957,1.20892651,0.42730056,0.48310830,0.00000000
-5.56178089,1.59281906,0.00858191,0.28906670,1.16967502,0.41205945,0.46423596,0.00000000
-5.55577789,1.53634724,0.00801096,0.27922483,1.13331426,0.40004773,0.44720297,0.00000000
-5.54977489,1.48752411,0.00750829,0.27086769,1.10020174,0.39137673,0.43201775,0.00000000
-5.54377189,1.44662946,0.00707018,0.26408678,1.07069495,0.38613344,0.41869811,0.00000000
-5.53776888,1.41391728,0.00669294,0.25895984,1.04514243,0.38437953,0.40727085,0.00000000
-5.53176588,1.38960674,0.00637296,0.25554869,1.02387145,0.38614962,0.39776931,0.00000000
-5.52576288,1.37386920,0.00610667,0.25389687,1.00717303,0.39144900,0.39022890,0.00000000
-5.51975988,1.36681204,0.00589054,0.25402702,0.99528508,0.40025098,0.38468101,0.00000000
-5.51375688,1.36846078,0.00572111,0.25593832,0.98837494,0.41249419,0.38114591,0.00000000
-5.50775388,1.37874089,0.00559488,0.25960420,0.98652236,0.42808017,0.37962485,0.00000000
-5.50175088,1.39746093,0.00550833,0.26497053,0.98970429,0.44687159,0.38009237,0.00000000
-5.49574787,1.42429855,0.00545785,0.27195453,0.99778262,0.46869139,0.38248912,0.00000000
-5.48974487,1.45879080,0.00543974,0.28044463,1.01049595,0.49332321,0.38671581,0.00000000
-5.48374187,1.50032986,0.00545019,0.29030138,1.02745627,0.52051328,0.39262887,0.00000000
-5.47773887,1.54816511,0.00548529,0.30135947,1.04815104,0.54997383,0.40003822,0.00000000
-5.47173587,1.60141191,0.00554101,0.31343094,1.07195107,0.58138813,0.40870728,0.00000000
-5.46573287,1.65906716,0.00561331,0.32630947,1.09812402,0.61441698,0.41835552,0.00000000
-5.45972986,1.72003126,0.00569811,0.33977560,1.12585322,0.64870643,0.42866346,0.00000000
-5.45372686,1.78313554,0.00579141,0.35360274,1.15426102,0.68389651,0.43928001,0.00000000
-5.44772386,1.84717417,0.00588934,0.36756366,1.18243566,0.71963046,0.44983182,0.00000000
-5.44172086,1.91093898,0.00598823,0.38143713,1.20946062,0.75556417,0.45993426,0.00000000
-5.43571786,1.97325569,0.00608467,0.39501455,1.23444476,0.79137529,0.46920348,0.00000000
-5.42971486,2.03301969,0.00617560,0.40810613,1.25655224,0.82677164,0.47726911,0.00000000
-5.42371186,2.08923000,0.00625834,0.42054635,1.27503042,0.86149863,0.48378682,0.00000000
-5.41770885,2.14101956,0.00633063,0.43219852,1.28923475,0.89534524,0.48845025,0.00000000
-5.41170585,2.18768080,0.00639064,0.44295827,1.29864928,0.92814855,0.49100180,0.00000000
-5.40570285,2.22868538,0.00643700,0.45275572,1.30290210,0.95979660,0.49124158,0.00000000
-5.39969985,2.26369740,0.00646874,0.46155648,1.30177498,0.99022968,0.48903435,0.00000000
-5.39369685,2.29257980,0.00648530,0.46936134,1.29520697,1.01944015,0.48431397,0.00000000
-5.38769385,2.31539401,0.00648648,0.47620482,1.28329195,1.04747092,0.47708526,0.00000000
-5.38169085,2.33239314,0.00647234,0.48215271,1.26627054,1.07441292,0.46742329,0.00000000
-5.37568784,2.34400942,0.00644322,0.48729874,1.24451686,1.10040169,0.45547003,0.00000000
-5.36968484,2.35083654,0.00639962,0.49176073,1.21852112,1.12561352,0.44142875,0.00000000
-5.36368184,2.35360820,0.00634218,0.49567615,1.18886879,1.15026106,0.42555633,0.00000000
-5.35767884,2.35317346,0.00627161,0.49919761,1.15621772,1.17458893,0.40815393,0.00000000
-5.35167584,2.35047025,0.00618869,0.50248820,1.12127405,1.19886902,0.38955651,0.00000000
-5.34567284,2.34649782,0.00609422,0.50571699,1.08476819,1.22339577,0.37012159,0.00000000
-5.33966983,2.34228903,0.00598899,0.50905468,1.04743171,1.24848126,0.35021772,0.00000000
-5.33366683,2.33888310,0.00587382,0.51266958,1.00997606,1.27444995,0.33021327,0.00000000
-5.32766383,2.33729958,0.00574955,0.51672386,0.97307372,1.30163309,0.31046573,0.00000000
-5.32166083,2.33851377,0.00561703,0.52137012,0.93734240,1.33036252,0.29131208,0.00000000
-5.31565783,2.34343418,0.00547717,0.52674830,0.90333245,1.36096390,0.27306030,0.00000000
-5.30965483,2.35288211,0.00533092,0.53298295,0.87151767,1.39374929,0.25598248,0.00000000
-5.30365183,2.36757382,0.00517935,0.54018072,0.84228954,1.42900921,0.24030942,0.00000000
-5.29764882,2.38810532,0.00502356,0.54842830,0.81595455,1.46700431,0.22622695,0.00000000
-5.29164582,2.41494032,0.00486478,0.55779061,0.79273463,1.50795700,0.21387383,0.00000000
-5.28564282,2.44840138,0.00470430,0.56830957,0.77277009,1.55204342,0.20334127,0.00000000
-5.27963982,2.48866478,0.00454347,0.58000324,0.75612486,1.59938613,0.19467394,0.00000000
-5.27363682,2.53575923,0.00438367,0.59286557,0.74279366,1.65004815,0.18787225,0.00000000
-5.26763382,2.58956881,0.00422630,0.60686687,0.73271066,1.70402868,0.18289589,0.00000000
-5.26163082,2.64984031,0.00407272,0.62195490,0.72575926,1.76126102,0.17966826,0.00000000
-5.25562781,2.71619479,0.00392421,0.63805680,0.72178276,1.82161297,0.17808188,0.00000000
-5.24962481,2.78814348,0.00378194,0.65508170,0.72059551,1.88488983,0.17800429,0.00000000
-5.24362181,2.86510753,0.00364696,0.67292409,0.72199425,1.95084007,0.17928457,0.00000000
-5.23761881,2.94644092,0.00352013,0.69146772,0.72576943,2.01916342,0.18176003,0.00000000
-5.23161581,3.03145589,0.00340214,0.71059000,0.73171615,2.08952095,0.18526317,0.00000000
-5.22561281,3.11944969,0.00329350,0.73016660,0.73964451,2.16154669,0.18962848,0.00000000
-5.21960980,3.20973163,0.00319454,0.75007605,0.74938911,2.23485994,0.19469909,0.00000000
-5.21360680,3.30164896,0.00310543,0.77020419,0.76081743,2.30907771,0.20033299,0.00000000
-5.20760380,3.39461041,0.00302619,0.79044799,0.77383685,2.38382626,0.20640872,0.00000000
-5.20160080,3.48810615,0.00295680,0.81071876,0.78840019,2.45875121,0.21283022,0.00000000
-5.19559780,3.58172308,0.00289715,0.83094449,0.80450939,2.53352549,0.21953077,0.00000000
-5.18959480,3.67515464,0.00284714,0.85107102,0.82221747,2.60785469,0.22647588,0.00000000
-5.18359180,3.76820468,0.00280673,0.87106232,0.84162841,2.68147964,0.23366476,0.00000000
-5.17758879,3.86078517,0.00277594,0.89089959,0.86289511,2.75417618,0.24113058,0.00000000
-5.17158579,3.95290811,0.00275493,0.91057944,0.88621541,2.82575232,0.24893909,0.00000000
-5.16558279,4.04467206,0.00274398,0.93011133,0.91182624,2.89604347,0.25718585,0.00000000
-5.15957979,4.13624445,0.00274352,0.94951439,0.93999614,2.96490610,0.26599188,0.00000000
-5.15357679,4.22784064,0.00275411,0.96881400,0.97101631,3.03221101,0.27549798,0.00000000
-5.14757379,4.31970129,0.00277642,0.98803839,1.00519053,3.09783670,0.28585769,0.00000000
-5.14157079,4.41206931,0.00281120,1.00721541,1.04282417,3.16166390,0.29722932,0.00000000
-5.13556778,4.50516804,0.00285922,1.02636993,1.08421275,3.22357200,0.30976715,0.00000000
-5.12956478,4.59918182,0.00292121,1.04552188,1.12963032,3.28343774,0.32361224,0.00000000
-5.12356178,4.69424001,0.00299778,1.06468514,1.17931804,3.34113676,0.33888323,0.00000000
-5.11755878,4.79040550,0.00308937,1.08386726,1.23347332,3.39654793,0.35566753,0.00000000
-5.11155578,4.88766794,0.00319615,1.10307005,1.29223984,3.44956024,0.37401331,0.00000000
-5.10555278,4.98594200,0.00331798,1.12229086,1.35569879,3.50008192,0.39392280,0.00000000
-5.09954977,5.08507043,0.00345434,1.14152440,1.42386153,3.54805087,0.41534718,0.00000000
-5.09354677,5.18483138,0.00360429,1.16076482,1.49666404,3.59344577,0.43818345,0.00000000
-5.08754377,5.28494929,0.00376645,1.18000785,1.57396328,3.63629663,0.46227362,0.00000000
-5.08154077,5.38510840,0.00393898,1.19925275,1.65553563,3.67669392,0.48740621,0.00000000
-5.07553777,5.48496781,0.00411965,1.21850369,1.74107755,3.71479528,0.51332032,0.00000000
-5.06953477,5.58417704,0.00430581,1.23777057,1.83020859,3.75082893,0.53971208,0.00000000
-5.06353177,5.68239114,0.00449453,1.25706897,1.92247663,3.78509319,0.56624339,0.00000000
-5.05752876,5.77928434,0.00468263,1.27641920,2.01736540,3.81795178,0.59255259,0.00000000
-5.05152576,5.87456152,0.00486681,1.29584449,2.11430409,3.84982464,0.61826670,0.00000000
-5.04552276,5.96796697,0.00504375,1.31536840,2.21267883,3.88117468,0.64301472,0.00000000
-5.03951976,6.05929001,0.00521027,1.33501153,2.31184582,3.91249080,0.66644140,0.00000000
-5.03351676,6.14836729,0.00536340,1.35478776,2.41114564,3.94426785,0.68822087,0.00000000
-5.02751376,6.23508185,0.00550056,1.37470033,2.50991824,3.97698461,0.70806950,0.00000000
-5.02151076,6.31935897,0.00561961,1.39473791,2.60751829,4.01108066,0.72575737,0.00000000
-5.01550775,6.40115920,0.00571900,1.41487091,2.70333000,4.04693341,0.74111774,0.00000000
-5.00950475,6.48046892,0.00579780,1.43504845,2.79678110,4.08483619,0.75405406,0.00000000
-5.00350175,6.55728887,0.00585577,1.45519588,2.88735512,4.12497869,0.76454414,0.00000000
-4.99749875,6.63162110,0.00589336,1.47521331,2.97460156,4.16743043,0.77264120,0.00000000
-4.99149575,6.70345495,0.00591170,1.49497504,3.05814326,4.21212817,0.77847168,0.00000000
-4.98549275,6.77275253,0.00591258,1.51432998,3.13768080,4.25886776,0.78222986,0.00000000
-4.97948974,6.83943417,0.00589830,1.53310307,3.21299329,4.30730067,0.78416959,0.00000000
-4.97348674,6.90336447,0.00587168,1.55109762,3.28393568,4.35693550,0.78459325,0.00000000
-4.96748374,6.96433947,0.00583582,1.56809842,3.35043259,4.40714413,0.78383866,0.00000000
-4.96148074,7.02207534,0.00579406,1.58387545,3.41246868,4.45717252,0.78226437,0.00000000
-4.95547774,7.07619921,0.00574976,1.59818811,3.47007625,4.50615542,0.78023408,0.00000000
-4.94947474,7.12624261,0.00570619,1.61078974,3.52332049,4.55313461,0.77810082,0.00000000
-4.94347174,7.17163805,0.00566635,1.62143226,3.57228317,4.59708001,0.77619169,0.00000000
-4.93746873,7.21171904,0.00563286,1.62987077,3.61704568,4.63691286,0.77479387,0.00000000
-4.93146573,7.24572407,0.00560784,1.63586809,3.65767236,4.67153041,0.77414240,0.00000000
-4.92546273,7.27280486,0.00559279,1.63919896,3.69419522,4.69983129,0.77441045,0.00000000
-4.91945973,7.29203900,0.00558857,1.63965408,3.72660090,4.72074101,0.77570246,0.00000000
-4.91345673,7.30244709,0.00559533,1.63704373,3.75482092,4.73323697,0.77805036,0.00000000
-4.90745373,7.30301439,0.00561251,1.63120116,3.77872590,4.73637248,0.78141314,0.00000000
-4.90145073,7.29271656,0.00563888,1.62198564,3.79812441,4.72929929,0.78567971,0.00000000
-4.89544772,7.27054919,0.00567262,1.60928532,3.81276677,4.71128835,0.79067486,0.00000000
-4.88944472,7.23556027,0.00571139,1.59301977,3.82235376,4.68174839,0.79616807,0.00000000
-4.88344172,7.18688487,0.00575241,1.57314245,3.82655015,4.64024202,0.80188469,0.00000000
-4.87743872,7.12378077,0.00579269,1.54964288,3.82500239,4.58649919,0.80751898,0.00000000
-4.87143572,7.04566386,0.00582905,1.52254867,3.81735960,4.52042767,0.81274829,0.00000000
-4.86543272,6.95214181,0.00585837,1.49192721,3.80329675,4.44212039,0.81724791,0.00000000
-4.85942971,6.84304455,0.00587766,1.45788708,3.78253882,4.35185937,0.82070560,0.00000000
-4.85342671,6.71845002,0.00588426,1.42057899,3.75488431,4.25011606,0.82283546,0.00000000
-4.84742371,6.57870372,0.00587591,1.38019603,3.72022679,4.13754791,0.82339020,0.00000000
-4.84142071,6.42443085,0.00585088,1.33697333,3.67857294,4.01499105,0.82217155,0.00000000
-4.83541771,6.25653996,0.00580804,1.29118672,3.63005603,3.88344899,0.81903818,0.00000000
-4.82941471,6.07621744,0.00574692,1.24315049,3.57494355,3.74407748,0.81391096,0.00000000
-4.82341171,5.88491263,0.00566771,1.19321401,3.51363861,3.59816557,0.80677531,0.00000000
-4.81740870,5.68431369,0.00557130,1.14175733,3.44667466,3.44711333,0.79768078,0.00000000
-4.81140570,5.47631494,0.00545920,1.08918562,3.37470385,3.29240661,0.78673791,0.00000000
-4.80540270,5.26297682,0.00533354,1.03592271,3.29847949,3.13558953,0.77411262,0.00000000
-4.79939970,5.04647995,0.00519698,0.98240372,3.21883366,2.97823546,0.76001872,0.00000000
-4.79339670,4.82907535,0.00505259,0.92906723,3.13665132,2.82191740,0.74470886,0.00000000
-4.78739370,4.61303277,0.00490383,0.87634693,3.05284248,2.66817862,0.72846461,0.00000000
-4.78139070,4.40058958,0.00475440,0.82466341,2.96831407,2.51850474,0.71158615,0.00000000
-4.77538769,4.19390216,0.00460816,0.77441609,2.88394328,2.37429802,0.69438222,0.00000000
-4.76938469,3.99500205,0.00446905,0.72597590,2.80055384,2.23685469,0.67716078,0.00000000
-4.76338169,3.80575830,0.00434101,0.67967865,2.71889664,2.10734619,0.66022093,0.00000000
-4.75737869,3.62784747,0.00422788,0.63581966,2.63963561,1.98680456,0.64384617,0.00000000
-4.75137569,3.46273186,0.00413342,0.59464958,2.56333938,1.87611236,0.62829946,0.00000000
-4.74537269,3.31164612,0.00406117,0.55637162,2.49047885,1.77599706,0.61381995,0.00000000
-4.73936968,3.17559199,0.00401450,0.52114014,2.42143019,1.68702956,0.60062128,0.00000000
-4.73336668,3.05534004,0.00399654,0.48906060,2.35648256,1.60962645,0.58889139,0.00000000
-4.72736368,2.95143725,0.00401019,0.46019067,2.29584928,1.54405514,0.57879332,0.00000000
-4.72136068,2.86421871,0.00405806,0.43454241,2.23968110,1.49044116,0.57046676,0.00000000
-4.71535768,2.79382162,0.00414250,0.41208521,2.18808004,1.44877668,0.56402987,0.00000000
-4.70935468,2.74019991,0.00426554,0.39274927,2.14111211,1.41892934,0.55958085,0.00000000
-4.70335168,2.70313764,0.00442887,0.37642951,2.09881780,1.40065069,0.55719910,0.00000000
-4.69734867,2.68226007,0.00463375,0.36298942,2.06121893,1.39358340,0.55694537,0.00000000
-4.69134567,2.67704134,0.00488101,0.35226498,2.02832126,1.39726712,0.55886092,0.00000000
-4.68534267,2.68680841,0.00517092,0.34406830,2.00011249,1.41114247,0.56296550,0.00000000
-4.67933967,2.71074131,0.00550311,0.33819101,1.97655574,1.43455355,0.56925421,0.00000000
-4.67333667,2.74787045,0.00587651,0.33440731,1.95757909,1.46674910,0.57769342,0.00000000
-4.66733367,2.79707206,0.00628922,0.33247682,1.94306224,1.50688302,0.58821615,0.00000000
-4.66133067,2.85706318,0.00673845,0.33214710,1.93282146,1.55401490,0.60071717,0.00000000
-4.65532766,2.92639814,0.00722042,0.33315628,1.92659452,1.60711163,0.61504848,0.00000000
-4.64932466,3.00346820,0.00773035,0.33523545,1.92402702,1.66505077,0.63101547,0.00000000
-4.64332166,3.08650629,0.00826243,0.33811148,1.92466196,1.72662676,0.64837461,0.00000000
-4.63731866,3.17359825,0.00880983,0.34150980,1.92793376,1.79056063,0.66683271,0.00000000
-4.63131566,3.26270189,0.00936475,0.34515776,1.93316800,1.85551382,0.68604854,0.00000000
-4.62531266,3.35167458,0.00991856,0.34878814,1.93958759,1.92010642,0.70563678,0.00000000
-4.61930965,3.43830931,0.01046197,0.35214311,1.94632566,1.98293977,0.72517458,0.00000000
-4.61330665,3.52037891,0.01098515,0.35497848,1.95244512,2.04262315,0.74421053,0.00000000
-4.60730365,3.59568715,0.01147807,0.35706805,1.95696414,2.09780397,0.76227602,0.00000000
-4.60130065,3.66212510,0.01193069,0.35820804,1.95888653,2.14720036,0.77889840,0.00000000
-4.59529765,3.71773045,0.01233333,0.35822142,1.95723561,2.18963508,0.79361560,0.00000000
-4.58929465,3.76074729,0.01267687,0.35696182,1.95108983,2.22406928,0.80599143,0.00000000
-4.58329165,3.78968356,0.01295316,0.35431693,1.93961824,2.24963465,0.81563097,0.00000000
-4.57728864,3.80336336,0.01315523,0.35021123,1.92211398,2.26566242,0.82219525,0.00000000
-4.57128564,3.80097136,0.01327754,0.34460776,1.89802398,2.27170766,0.82541448,0.00000000
-4.56528264,3.78208710,0.01331621,0.33750892,1.86697315,2.26756778,0.82509922,0.00000000
-4.55927964,3.74670706,0.01326918,0.32895616,1.82878193,2.25329394,0.82114886,0.00000000
-4.55327664,3.69525338,0.01313624,0.31902852,1.78347611,2.22919483,0.81355695,0.00000000
-4.54727364,3.62856823,0.01291912,0.30784013,1.73128856,2.19583231,0.80241316,0.00000000
-4.54127064,3.54789413,0.01262138,0.29553660,1.67265273,2.15400885,0.78790169,0.00000000
-4.53526763,3.45484064,0.01224835,0.28229055,1.60818841,2.10474736,0.77029622,0.00000000
-4.52926463,3.35133890,0.01180691,0.26829642,1.53868040,2.04926381,0.74995165,0.00000000
-4.52326163,3.23958582,0.01130529,0.25376467,1.46505144,1.98893395,0.72729288,0.00000000
-4.51725863,3.12198021,0.01075280,0.23891575,1.38833051,1.92525524,0.70280139,0.00000000
-4.51125563,3.00105346,0.01015951,0.22397394,1.30961834,1.85980553,0.67699991,0.00000000
-4.50525263,2.87939755,0.00953597,0.20916124,1.23005150,1.79420002,0.65043613,0.00000000
-4.49924962,2.75959315,0.00889287,0.19469176,1.15076683,1.73004804,0.62366588,0.00000000
-4.49324662,2.64414030,0.00824076,0.18076646,1.07286760,1.66891117,0.59723665,0.00000000
-4.48724362,2.53539417,0.00758975,0.16756866,0.99739273,1.61226411,0.57167193,0.00000000
-4.48124062,2.43550777,0.00694929,0.15526026,0.92529006,1.56145930,0.54745699,0.00000000
-4.47523762,2.34638310,0.00632794,0.14397891,0.85739456,1.51769646,0.52502641,0.00000000
-4.46923462,2.26963204,0.00573323,0.13383593,0.79441182,1.48199748,0.50475394,0.00000000
-4.46323162,2.20654721,0.00517152,0.12491523,0.73690706,1.45518722,0.48694456,0.00000000
-4.45722861,2.15808338,0.00464799,0.11727300,0.68529971,1.43788038,0.47182922,0.00000000
-4.45122561,2.12484879,0.00416654,0.11093824,0.63986293,1.43047429,0.45956192,0.00000000
-4.44522261,2.10710607,0.00372990,0.10591389,0.60072800,1.43314744,0.45021928,0.00000000
-4.43921961,2.10478191,0.00333964,0.10217870,0.56789255,1.44586340,0.44380227,0.00000000
-4.43321661,2.11748430,0.00299623,0.09968946,0.54123211,1.46837948,0.44024002,0.00000000
-4.42721361,2.14452657,0.00269924,0.09838363,0.52051415,1.50025982,0.43939533,0.00000000
-4.42121061,2.18495678,0.00244736,0.09818229,0.50541388,1.54089207,0.44107168,0.00000000
-4.41520760,2.23759171,0.00223863,0.09899321,0.49553098,1.58950733,0.44502141,0.00000000
-4.40920460,2.30105418,0.00207051,0.10071393,0.49040671,1.64520269,0.45095483,0.00000000
-4.40320160,2.37381295,0.00194005,0.10323491,0.48954074,1.70696584,0.45854998,0.00000000
-4.39719860,2.45422428,0.00184403,0.10644251,0.49240727,1.77370136,0.46746278,0.00000000
-4.39119560,2.54057441,0.00177904,0.11022184,0.49847004,1.84425825,0.47733734,0.00000000
-4.38519260,2.63112227,0.00174166,0.11445935,0.50719591,1.91745812,0.48781628,0.00000000
-4.37918959,2.72414183,0.00172850,0.11904519,0.51806686,1.99212383,0.49855070,0.00000000
-4.37318659,2.81796327,0.00173631,0.12387530,0.53059033,2.06710786,0.50920981,0.00000000
-4.36718359,2.91101250,0.00176208,0.12885313,0.54430772,2.14132014,0.51948983,0.00000000
-4.36118059,3.00184820,0.00180306,0.13389107,0.55880120,2.21375470,0.52912213,0.00000000
-4.35517759,3.08919568,0.00185685,0.13891155,0.57369877,2.28351457,0.53788032,0.00000000
-4.34917459,3.17197689,0.00192140,0.14384783,0.58867769,2.34983432,0.54558618,0.00000000
-4.34317159,3.24933561,0.00199511,0.14864438,0.60346643,2.41209968,0.55211420,0.00000000
-4.33716858,3.32065739,0.00207678,0.15325710,0.61784513,2.46986360,0.55739466,0.00000000
-4.33116558,3.38558316,0.00216566,0.15765309,0.63164479,2.52285812,0.56141504,0.00000000
-4.32516258,3.44401629,0.00226146,0.16181031,0.64474543,2.57100170,0.56421973,0.00000000
-4.31915958,3.49612242,0.00236435,0.16571691,0.65707302,2.61440144,0.56590796,0.00000000
-4.31315658,3.54232191,0.00247492,0.16937031,0.66859578,2.65335013,0.56663001,0.00000000
-4.30715358,3.58327483,0.00259422,0.17277623,0.67931964,2.68831794,0.56658164,0.00000000
