energy_ev,total_up,Pd_p_up,Pd_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.84992496,10.90921631,4.58854963,8.16961311,0.70281512,0.06545505,2.14514378,0.00000000
-5.84392196,10.79141458,4.64079830,8.03576511,0.65930364,0.06401880,2.16640745,0.00000000
-5.83791896,10.65636576,4.68419144,7.89060261,0.61707990,0.06249889,2.18206723,0.00000000
-5.83191596,10.50497380,4.71944525,7.73469177,0.57643832,0.06089782,2.19227412,0.00000000
-5.82591296,10.33849983,4.74756443,7.56879280,0.53762777,0.05921953,2.19732516,0.00000000
-5.81990995,10.15857696,4.76981802,7.39388607,0.50085275,0.05746970,2.19765608,0.00000000
-5.81390695,9.96720717,4.78770210,7.21118750,0.46627545,0.05565599,2.19382807,0.00000000
-5.80790395,9.76673949,4.80289017,7.02215197,0.43401843,0.05378819,2.18650920,0.00000000
-5.80190095,9.55982961,4.81717312,6.82846356,0.40416775,0.05187814,2.17645105,0.00000000
-5.79589795,9.34938195,4.83239082,6.63201293,0.37677617,0.04993970,2.16446163,0.00000000
-5.78989495,9.13847653,4.85035814,6.43486228,0.35186637,0.04798839,2.15137578,0.00000000
-5.78389195,8.93028354,4.87278850,6.23919925,0.32943387,0.04604113,2.13802413,0.00000000
-5.77788894,8.72796932,4.90121806,6.04728183,0.30944977,0.04411579,2.12520228,0.00000000
-5.77188594,8.53459805,4.93693411,5.86137673,0.29186306,0.04223068,2.11364130,0.00000000
-5.76588294,8.35303344,4.98091075,5.68369382,0.27660257,0.04040406,2.10398090,0.00000000
-5.75987994,8.18584498,5.03375478,5.51631986,0.26357873,0.03865361,2.09674650,0.00000000
-5.75387694,8.03522299,5.09566462,5.36115435,0.25268497,0.03699594,2.09233112,0.00000000
-5.74787394,7.90290623,5.16640405,5.21985052,0.24379908,0.03544610,2.09098282,0.00000000
-5.74187094,7.79012543,5.24529237,5.09376407,0.23678444,0.03401723,2.09279817,0.00000000
-5.73586793,7.69756516,5.33121179,4.98391184,0.23149140,0.03272020,2.09772202,0.00000000
-5.72986493,7.62534566,5.42263186,4.89094238,0.22775872,0.03156343,2.10555348,0.00000000
-5.72386193,7.57302537,5.51765052,4.81511934,0.22541533,0.03055275,2.11595760,0.00000000
-5.71785893,7.53962406,5.61405010,4.75631867,0.22428227,0.02969136,2.12848240,0.00000000
-5.71185593,7.52366521,5.70936648,4.71403933,0.22417494,0.02897993,2.14258026,0.00000000
-5.70585293,7.52323602,5.80096865,4.68742710,0.22490562,0.02841669,2.15763261,0.00000000
-5.69984992,7.53606225,5.88614569,4.67531027,0.22628626,0.02799774,2.17297701,0.00000000
-5.69384692,7.55959464,5.96219798,4.67624564,0.22813134,0.02771724,2.18793525,0.00000000
-5.68784392,7.59110358,6.02652908,4.68857283,0.23026090,0.02756782,2.20184128,0.00000000
-5.68184092,7.62777788,6.07673489,4.71047460,0.23250353,0.02754087,2.21406805,0.00000000
-5.67583792,7.66682418,6.11068689,4.74004074,0.23469922,0.02762690,2.22405183,0.00000000
-5.66983492,7.70556299,6.12660644,4.77533304,0.23670199,0.02781593,2.23131360,0.00000000
-5.66383192,7.74151829,6.12312765,4.81444909,0.23838222,0.02809778,2.23547645,0.00000000
-5.65782891,7.77249755,6.09934688,4.85558243,0.23962855,0.02846239,2.23627867,0.00000000
-5.65182591,7.79666010,6.05485726,4.89707756,0.24034939,0.02890010,2.23358232,0.00000000
-5.64582291,7.81257196,5.98976772,4.93747784,0.24047381,0.02940184,2.22737720,0.00000000
-5.63981991,7.81924628,5.90470616,4.97556550,0.23995205,0.02995934,2.21778045,0.00000000
-5.63381691,7.81616900,5.80080717,5.01039287,0.23875542,0.03056529,2.20503209,0.00000000
-5.62781391,7.80331000,5.67968545,5.04130466,0.23687576,0.03121344,2.18948714,0.00000000
-5.62181091,7.78112068,5.54339613,5.06795134,0.23432449,0.03189871,2.17160485,0.00000000
-5.61580790,7.75051896,5.39438385,5.09029400,0.23113125,0.03261726,2.15193580,0.00000000
-5.60980490,7.71286351,5.23542266,5.10860153,0.22734224,0.03336655,2.13110744,0.00000000
-5.60380190,7.66991866,5.06954883,5.12344073,0.22301838,0.03414541,2.10980891,0.00000000
-5.59779890,7.62381181,4.89998880,5.13566036,0.21823327,0.03495413,2.08877549,0.00000000
-5.59179590,7.57698480,4.73008454,5.14636997,0.21307107,0.03579447,2.06877334,0.00000000
-5.58579290,7.53214073,4.56321820,5.15691415,0.20762441,0.03666980,2.05058472,0.00000000
-5.57978989,7.49218733,4.40273812,5.16884301,0.20199220,0.03758509,2.03499395,0.00000000
-5.57378689,7.46017758,4.25188765,5.18387912,0.19627764,0.03854704,2.02277425,0.00000000
-5.56778389,7.43924838,4.11373844,5.20388131,0.19058622,0.03956403,2.01467522,0.00000000
-5.56178089,7.43255739,3.99112919,5.23080534,0.18502387,0.04064619,2.01141110,0.00000000
-5.55577789,7.44321833,3.88661086,5.26666163,0.17969514,0.04180529,2.01364939,0.00000000
-5.54977489,7.47423488,3.80239916,5.31346989,0.17470161,0.04305465,2.02199979,0.00000000
-5.54377189,7.52843334,3.74033464,5.37321095,0.17014027,0.04440894,2.03700319,0.00000000
-5.53776888,7.60839442,3.70185094,5.44777588,0.16610205,0.04588390,2.05912068,0.00000000
-5.53176588,7.71638485,3.68795116,5.53891298,0.16267049,0.04749598,2.08872245,0.00000000
-5.52576288,7.85428965,3.69919261,5.64817345,0.15992038,0.04926186,2.12607672,0.00000000
-5.51975988,8.02354645,3.73567965,5.77685673,0.15791661,0.05119793,2.17133884,0.00000000
-5.51375688,8.22508358,3.79706457,5.92595713,0.15671304,0.05331968,2.22454087,0.00000000
-5.50775388,8.45926376,3.88255617,6.09611327,0.15635151,0.05564100,2.28558202,0.00000000
-5.50175088,8.72583586,3.99093558,6.28756243,0.15686095,0.05817350,2.35422044,0.00000000
-5.49574787,9.02389688,4.12057911,6.50010186,0.15825664,0.06092580,2.43006690,0.00000000
-5.48974487,9.35186655,4.26948722,6.73305898,0.16053965,0.06390289,2.51258079,0.00000000
-5.48374187,9.70747674,4.43531951,6.98527266,0.16369641,0.06710544,2.60106913,0.00000000
-5.47773887,10.08777742,4.61543463,7.25508697,0.16769854,0.07052935,2.69468888,0.00000000
-5.47173587,10.48916043,4.80693490,7.54035883,0.17250281,0.07416533,2.79245298,0.00000000
-5.46573287,10.90740187,5.00671469,7.83848020,0.17805147,0.07799863,2.89324042,0.00000000
-5.45972986,11.33772294,5.21151197,8.14641492,0.18427269,0.08200899,2.99581020,0.00000000
-5.45372686,11.77486842,5.41796245,8.46074959,0.19108136,0.08617069,3.09881939,0.00000000
-5.44772386,12.21320124,5.62265547,8.77775741,0.19838016,0.09045282,3.20084476,0.00000000
-5.44172086,12.64681068,5.82219096,9.09347284,0.20606082,0.09481974,3.30040778,0.00000000
-5.43571786,13.06963117,6.01323678,9.40377499,0.21400579,0.09923163,3.39600226,0.00000000
-5.42971486,13.47556813,6.19258555,9.70447652,0.22209007,0.10364528,3.48612396,0.00000000
-5.42371186,13.85862691,6.35721009,9.99141524,0.23018332,0.10801481,3.56930137,0.00000000
-5.41770885,14.21304057,6.50431653,10.26054486,0.23815216,0.11229269,3.64412673,0.00000000
-5.41170585,14.53339233,6.63139401,10.50802189,0.24586272,0.11643059,3.70928638,0.00000000
-5.40570285,14.81472890,6.73625984,10.73028556,0.25318324,0.12038036,3.76358936,0.00000000
-5.39969985,15.05266086,6.81709886,10.92412832,0.25998672,0.12409496,3.80599358,0.00000000
-5.39369685,15.24344721,6.87249595,11.08675463,0.26615363,0.12752929,3.83562847,0.00000000
-5.38769385,15.38406175,6.90146028,11.21582684,0.27157449,0.13064099,3.85181349,0.00000000
-5.38169085,15.47223961,6.90344051,11.30949713,0.27615222,0.13339112,3.85407201,0.00000000
-5.37568784,15.50650336,6.87832983,11.36642554,0.27980431,0.13574477,3.84213988,0.00000000
-5.36968484,15.48616858,6.82646041,11.38578443,0.28246458,0.13767150,3.81596864,0.00000000
-5.36368184,15.41132993,6.74858690,11.36725056,0.28408453,0.13914576,3.77572332,0.00000000
-5.35767884,15.28282925,6.64585924,11.31098617,0.28463423,0.14014714,3.72177486,0.00000000
-5.35167584,15.10220767,6.51978529,11.21761094,0.28410260,0.14066057,3.65468767,0.00000000
-5.34567284,14.87164470,6.37218438,11.08816680,0.28249724,0.14067642,3.57520262,0.00000000
-5.33966983,14.59388667,6.20513336,10.92407749,0.27984365,0.14019058,3.48421646,0.00000000
-5.33366683,14.27216810,6.02090703,10.72710503,0.27618396,0.13920440,3.38275819,0.00000000
-5.32766383,13.91012842,5.82191512,10.49930459,0.27157517,0.13772467,3.27196339,0.00000000
-5.32166083,13.51172739,5.61063834,10.24297929,0.26608705,0.13576346,3.15304752,0.00000000
-5.31565783,13.08116140,5.38956604,9.96063616,0.25979971,0.13333803,3.02727894,0.00000000
-5.30965483,12.62278307,5.16113771,9.65494387,0.25280103,0.13047052,2.89595277,0.00000000
-5.30365183,12.14102599,4.92769078,9.32869291,0.24518402,0.12718774,2.76036618,0.00000000
-5.29764882,11.64033590,4.69141647,8.98475828,0.23704423,0.12352083,2.62179605,0.00000000
-5.29164582,11.12510938,4.45432509,8.62606488,0.22847735,0.11950483,2.48147933,0.00000000
-5.28564282,10.59964073,4.21822180,8.25555537,0.21957708,0.11517821,2.34059675,0.00000000
-5.27963982,10.06807720,3.98469297,7.87616045,0.21043335,0.11058235,2.20025989,0.00000000
-5.27363682,9.53438274,3.75510308,7.49077134,0.20113090,0.10576092,2.06150193,0.00000000
-5.26763382,9.00230990,3.53060122,7.10221455,0.19174841,0.10075922,1.92527181,0.00000000
-5.26163082,8.47537963,3.31213601,6.71322873,0.18235795,0.09562345,1.79243173,0.00000000
-5.25562781,7.95686837,3.10047721,6.32644393,0.17302490,0.09040006,1.66375764,0.00000000
-5.24962481,7.44980178,2.89624232,5.94436333,0.16380831,0.08513492,1.53994225,0.00000000
-5.24362181,6.95695444,2.69992599,5.56934774,0.15476146,0.07987270,1.42160012,0.00000000
-5.23761881,6.48085477,2.51193033,5.20360311,0.14593273,0.07465619,1.30927442,0.00000000
-5.23161581,6.02379406,2.33259435,4.84917118,0.13736666,0.06952564,1.20344453,0.00000000
-5.22561281,5.58783894,2.16222074,4.50792337,0.12910496,0.06451836,1.10453433,0.00000000
-5.21960980,5.17484603,2.00109873,4.18155787,0.12118764,0.05966817,1.01292034,0.00000000
-5.21360680,4.78647767,1.84952219,3.87159951,0.11365391,0.05500522,0.92893940,0.00000000
-5.20760380,4.42421766,1.70780203,3.57940217,0.10654301,0.05055568,0.85289539,0.00000000
-5.20160080,4.08938560,1.57627304,3.30615290,0.09989472,0.04634170,0.78506460,0.00000000
-5.19559780,3.78314881,1.45529490,3.05287708,0.09374966,0.04238141,0.72569950,0.00000000
-5.18959480,3.50653059,1.34524790,2.82044375,0.08814925,0.03868899,0.67503048,0.00000000
-5.18359180,3.26041380,1.24652391,2.60957010,0.08313537,0.03527484,0.63326553,0.00000000
-5.17758879,3.04553908,1.15951329,2.42082452,0.07874967,0.03214577,0.60058766,0.00000000
-5.17158579,2.86249711,1.08458860,2.25462727,0.07503265,0.02930528,0.57715007,0.00000000
-5.16558279,2.71171478,1.02208601,2.11124846,0.07202244,0.02675379,0.56306912,0.00000000
-5.15957979,2.59343565,0.97228525,1.99080309,0.06975332,0.02448891,0.55841529,0.00000000
-5.15357679,2.50769521,0.93538905,1.89324323,0.06825416,0.02250570,0.56320245,0.00000000
-5.14757379,2.45429230,0.91150278,1.81834794,0.06754673,0.02079688,0.57737586,0.00000000
-5.14157079,2.43275823,0.90061521,1.76571159,0.06764396,0.01935309,0.60079935,0.00000000
-5.13556778,2.44232569,0.90258098,1.73473182,0.06854832,0.01816301,0.63324243,0.00000000
-5.12956478,2.48189967,0.91710557,1.72459848,0.07025028,0.01721360,0.67436797,0.00000000
-5.12356178,2.55003316,0.94373335,1.73428520,0.07272706,0.01649020,0.72372126,0.00000000
-5.11755878,2.64491009,0.98183929,1.76254511,0.07594168,0.01597673,0.78072135,0.00000000
-5.11155578,2.76433819,1.03062490,1.80791244,0.07984236,0.01565585,0.84465534,0.00000000
-5.10555278,2.90575404,1.08911886,1.86871140,0.08436247,0.01550913,0.91467648,0.00000000
-5.09954977,3.06624225,1.15618272,1.94307363,0.08942092,0.01551727,0.98980674,0.00000000
-5.09354677,3.24257003,1.23052192,2.02896484,0.09492318,0.01566039,1.06894432,0.00000000
-5.08754377,3.43123790,1.31070224,2.12422110,0.10076283,0.01591827,1.15087630,0.00000000
-5.08154077,3.62854609,1.39517172,2.22659458,0.10682371,0.01627070,1.23429673,0.00000000
-5.07553777,3.83067572,1.48228762,2.33380773,0.11298261,0.01669790,1.31782971,0.00000000
-5.06953477,4.03378253,1.57034804,2.44361466,0.11911237,0.01718084,1.40005709,0.00000000
-5.06353177,4.23410034,1.65762750,2.55386757,0.12508547,0.01770176,1.47955002,0.00000000
-5.05752876,4.42805044,1.74241539,2.66258577,0.13077774,0.01824453,1.55490331,0.00000000
-5.05152576,4.61235249,1.82305618,2.76802440,0.13607233,0.01879511,1.62477137,0.00000000
-5.04552276,4.78413223,1.89799011,2.86873958,0.14086349,0.01934192,1.68790431,0.00000000
-5.03951976,4.94102075,1.96579272,2.96364670,0.14506032,0.01987618,1.74318280,0.00000000
-5.03351676,5.08124053,2.02521182,3.05206865,0.14858997,0.02039221,1.78964999,0.00000000
-5.02751376,5.20367341,2.07520035,3.13377104,0.15140046,0.02088757,1.82653929,0.00000000
-5.02151076,5.30790665,2.11494364,3.20898169,0.15346276,0.02136318,1.85329651,0.00000000
-5.01550775,5.39425363,2.14387999,3.27839270,0.15477206,0.02182323,1.86959543,0.00000000
-5.00950475,5.46374735,2.16171338,3.34314358,0.15534829,0.02227510,1.87534594,0.00000000
-5.00350175,5.51810559,2.16841789,3.40478536,0.15523564,0.02272898,1.87069443,0.00000000
-4.99749875,5.55966847,2.16423324,3.46522600,0.15450125,0.02319758,1.85601620,0.00000000
-4.99149575,5.59130993,2.14965189,3.52665869,0.15323297,0.02369549,1.83190034,0.00000000
-4.98549275,5.61632651,2.12539788,3.59147531,0.15153646,0.02423866,1.79912774,0.00000000
-4.97948974,5.63830755,2.09239848,3.66216820,0.14953157,0.02484368,1.75864317,0.00000000
-4.97348674,5.66099212,2.05174980,3.74122417,0.14734829,0.02552701,1.71152270,0.00000000
-4.96748374,5.68811872,2.00467779,3.83101485,0.14512236,0.02630424,1.65893805,0.00000000
-4.96148074,5.72327411,1.95249645,3.93368823,0.14299079,0.02718928,1.60211924,0.00000000
-4.95547774,5.76974787,1.89656494,4.05106593,0.14108748,0.02819369,1.54231732,0.00000000
-4.94947474,5.83039885,1.83824534,4.18455077,0.13953911,0.02932593,1.48076859,0.00000000
-4.94347174,5.90753938,1.77886296,4.33504883,0.13846148,0.03059083,1.41866177,0.00000000
-4.93746873,6.00284212,1.71967059,4.50290951,0.13795645,0.03198913,1.35710922,0.00000000
-4.93146573,6.11727329,1.66181800,4.68788643,0.13810963,0.03351712,1.29712319,0.00000000
-4.92546273,6.25105490,1.60632780,4.88912105,0.13898878,0.03516653,1.23959757,0.00000000
-4.91945973,6.40365717,1.55407804,5.10514976,0.14064314,0.03692448,1.18529551,0.00000000
-4.91345673,6.57382078,1.50579207,5.33393449,0.14310350,0.03877367,1.13484279,0.00000000
-4.90745373,6.75960753,1.46203533,5.57291538,0.14638305,0.04069271,1.08872659,0.00000000
-4.90145073,6.95847631,1.42321874,5.81908350,0.15047890,0.04265661,1.04729907,0.00000000
-4.89544772,7.16738064,1.38960779,6.06907040,0.15537419,0.04463740,1.01078502,0.00000000
-4.88944472,7.38288277,1.36133646,6.31925096,0.16104055,0.04660485,0.97929253,0.00000000
-4.88344172,7.60127915,1.33842472,6.56585512,0.16744085,0.04852731,0.95282581,0.00000000
-4.87743872,7.81873153,1.32079838,6.80508398,0.17453196,0.05037260,0.93129920,0.00000000
-4.87143572,8.03139812,1.30830996,7.03322581,0.18226745,0.05210889,0.91455135,0.00000000
-4.86543272,8.23555936,1.30075947,7.24676733,0.19060008,0.05370559,0.90235890,0.00000000
-4.85942971,8.42773378,1.29791405,7.44249641,0.19948378,0.05513424,0.89444911,0.00000000
-4.85342671,8.60477970,1.29952544,7.61759250,0.20887524,0.05636923,0.89051085,0.00000000
-4.84742371,8.76397992,1.30534476,7.76970197,0.21873491,0.05738853,0.89020390,0.00000000
-4.84142071,8.90310712,1.31513422,7.89699644,0.22902732,0.05817425,0.89316653,0.00000000
-4.83541771,9.02046911,1.32867540,7.99821260,0.23972093,0.05871303,0.89902136,0.00000000
-4.82941471,9.11493378,1.34577436,8.07267334,0.25078734,0.05899636,0.90738002,0.00000000
-4.82341171,9.18593462,1.36626363,8.12029043,0.26220007,0.05902067,0.91784679,0.00000000
-4.81740870,9.23345842,1.39000167,8.14154983,0.27393294,0.05878737,0.93002172,0.00000000
-4.81140570,9.25801731,1.41687013,8.13748125,0.28595828,0.05830264,0.94350366,0.00000000
-4.80540270,9.26060782,1.44676950,8.10961415,0.29824503,0.05757716,0.95789355,0.00000000
-4.79939970,9.24265953,1.47961382,8.05992243,0.31075689,0.05662574,0.97279821,0.00000000
-4.79339670,9.20597645,1.51532470,7.99076049,0.32345069,0.05546681,0.98783480,0.00000000
-4.78739370,9.15267343,1.55382537,7.90479314,0.33627511,0.05412189,1.00263607,0.00000000
-4.78139070,9.08511034,1.59503483,7.80492197,0.34916979,0.05261494,1.01685615,0.00000000
-4.77538769,9.00582587,1.63886247,7.69421038,0.36206499,0.05097181,1.03017672,0.00000000
-4.76938469,8.91747278,1.68520321,7.57580941,0.37488174,0.04921955,1.04231330,0.00000000
-4.76338169,8.82275583,1.73393316,7.45288611,0.38753255,0.04738585,1.05302115,0.00000000
-4.75737869,8.72437336,1.78490578,7.32855593,0.39992264,0.04549846,1.06210046,0.00000000
-4.75137569,8.62496311,1.83794837,7.20582034,0.41195154,0.04358463,1.06940040,0.00000000
-4.74537269,8.52705279,1.89285887,7.08751055,0.42351517,0.04167070,1.07482163,0.00000000
-4.73936968,8.43301552,1.94940284,6.97623804,0.43450802,0.03978168,1.07831707,0.00000000
-4.73336668,8.34503038,2.00731059,6.87435238,0.44482554,0.03794090,1.07989083,0.00000000
-4.72736368,8.26504824,2.06627448,6.78390655,0.45436656,0.03616983,1.07959513,0.00000000
-4.72136068,8.19476291,2.12594661,6.70663004,0.46303551,0.03448780,1.07752546,0.00000000
-4.71535768,8.13558795,2.18593692,6.64390970,0.47074457,0.03291197,1.07381425,0.00000000
-4.70935468,8.08863921,2.24581217,6.59677822,0.47741544,0.03145722,1.06862327,0.00000000
-4.70335168,8.05472346,2.30509593,6.56591014,0.48298083,0.03013618,1.06213536,0.00000000
-4.69734867,8.03433316,2.36327005,6.55162488,0.48738558,0.02895925,1.05454587,0.00000000
-4.69134567,8.02764758,2.41977782,6.55389667,0.49058738,0.02793467,1.04605442,0.00000000
-4.68534267,8.03454014,2.47402909,6.57237033,0.49255714,0.02706865,1.03685731,0.00000000
-4.67933967,8.05459174,2.52540755,6.60638269,0.49327909,0.02636548,1.02714112,0.00000000
-4.67333667,8.08710977,2.57328027,6.65498834,0.49275048,0.02582761,1.01707773,0.00000000
-4.66733367,8.13115196,2.61700924,6.71698919,0.49098120,0.02545588,1.00682098,0.00000000
-4.66133067,8.18555451,2.65596494,6.79096651,0.48799310,0.02524952,0.99650499,0.00000000
-4.65532766,8.24896324,2.68954142,6.87531470,0.48381935,0.02520637,0.98624418,0.00000000
-4.64932466,8.31986693,2.71717247,6.96827570,0.47850366,0.02532290,0.97613464,0.00000000
-4.64332166,8.39663167,2.73834834,7.06797322,0.47209955,0.02559431,0.96625676,0.00000000
-4.63731866,8.47753520,2.75263233,7.17244608,0.46466967,0.02601461,0.95667851,0.00000000
-4.63131566,8.56080043,2.75967659,7.27968024,0.45628521,0.02657663,0.94745923,0.00000000
-4.62531266,8.64462736,2.75923654,7.38763913,0.44702537,0.02727207,0.93865335,0.00000000
-4.61930965,8.72722309,2.75118323,7.49429228,0.43697695,0.02809148,0.93031370,0.00000000
-4.61330665,8.80682970,2.73551313,7.59764254,0.42623399,0.02902434,0.92249405,0.00000000
-4.60730365,8.88175000,2.71235504,7.69575202,0.41489748,0.03005899,0.91525075,0.00000000
-4.60130065,8.95037155,2.68197367,7.78676739,0.40307513,0.03118274,0.90864314,0.00000000
-4.59529765,9.01118929,2.64476993,7.86894490,0.39088100,0.03238184,0.90273284,0.00000000
-4.58929465,9.06282719,2.60127781,7.94067563,0.37843526,0.03364159,0.89758195,0.00000000
-4.58329165,9.10405943,2.55215809,8.00051106,0.36586372,0.03494642,0.89325024,0.00000000
-4.57728864,9.13383135,2.49818899,8.04718918,0.35329725,0.03628005,0.88979174,0.00000000
-4.57128564,9.15128015,2.44025428,8.07966071,0.34087109,0.03762560,0.88725092,0.00000000
-4.56528264,9.15575510,2.37932908,8.09711479,0.32872393,0.03896585,0.88565881,0.00000000
-4.55927964,9.14683682,2.31646393,8.09900328,0.31699677,0.04028344,0.88502958,0.00000000
-4.55327664,9.12435458,2.25276742,8.08506237,0.30583159,0.04156117,0.88535767,0.00000000
-4.54727364,9.08840058,2.18938798,8.05532994,0.29536974,0.04278227,0.88661598,0.00000000
-4.54127064,9.03933985,2.12749501,8.01015718,0.28575017,0.04393070,0.88875522,0.00000000
-4.53526763,8.97781425,2.06825981,7.95021278,0.27710742,0.04499146,0.89170455,0.00000000
-4.52926463,8.90473942,2.01283651,7.87647832,0.26956941,0.04595089,0.89537368,0.00000000
-4.52326163,8.82129325,1.96234319,7.79023367,0.26325508,0.04679691,0.89965610,0.00000000
-4.51725863,8.72889513,1.91784344,7.69303171,0.25827196,0.04751929,0.90443356,0.00000000
-4.51125563,8.62917560,1.88032824,7.58666235,0.25471358,0.04810979,0.90958128,0.00000000
-4.50525263,8.52393645,1.85069856,7.47310616,0.25265696,0.04856234,0.91497383,0.00000000
-4.49924962,8.41510209,1.82974858,7.35447884,0.25216006,0.04887306,0.92049099,0.00000000
-4.49324662,8.30466351,1.81814966,7.23296842,0.25325948,0.04904032,0.92602350,0.00000000
-4.48724362,8.19461668,1.81643541,7.11076735,0.25596821,0.04906463,0.93147810,0.00000000
-4.48124062,8.08689801,1.82498792,6.99000248,0.26027383,0.04894857,0.93678159,0.00000000
-4.47523762,7.98331935,1.84402556,6.87266593,0.26613702,0.04869657,0.94188359,0.00000000
-4.46923462,7.88550585,1.87359277,6.76055008,0.27349054,0.04831473,0.94675784,0.00000000
-4.46323162,7.79483939,1.91355214,6.65518985,0.28223892,0.04781055,0.95140185,0.00000000
-4.45722861,7.71241056,1.96357949,6.55781503,0.29225862,0.04719266,0.95583494,0.00000000
-4.45122561,7.63898165,2.02316223,6.46931510,0.30339916,0.04647051,0.96009476,0.00000000
-4.44522261,7.57496254,2.09160167,6.39021808,0.31548480,0.04565416,0.96423250,0.00000000
-4.43921961,7.52040087,2.16801953,6.32068459,0.32831727,0.04475392,0.96830706,0.00000000
-4.43321661,7.47498692,2.25136912,6.26051709,0.34167912,0.04378019,0.97237858,0.00000000
-4.42721361,7.43807308,2.34045123,6.20918373,0.35533798,0.04274320,0.97650172,0.00000000
-4.42121061,7.40870682,2.43393482,6.16585524,0.36905140,0.04165287,0.98071912,0.00000000
-4.41520760,7.38567552,2.53038226,6.12945296,0.38257232,0.04051867,0.98505543,0.00000000
-4.40920460,7.36756077,2.62827860,6.09870504,0.39565493,0.03934951,0.98951236,0.00000000
-4.40320160,7.35279945,2.72606433,6.07220807,0.40806074,0.03815371,0.99406502,0.00000000
-4.39719860,7.33974845,2.82217063,6.04849081,0.41956470,0.03693896,0.99865982,0.00000000
-4.39119560,7.32674999,2.91505613,6.02607689,0.42996100,0.03571237,1.00321403,0.00000000
-4.38519260,7.31219443,3.00324376,6.00354343,0.43906849,0.03448044,1.00761710,0.00000000
-4.37918959,7.29457773,3.08535658,5.97957325,0.44673536,0.03324911,1.01173360,0.00000000
-4.37318659,7.27255120,3.16015104,5.95299823,0.45284299,0.03202386,1.01540773,0.00000000
-4.36718359,7.24496167,3.22654637,5.92283276,0.45730860,0.03080970,1.01846893,0.00000000
-4.36118059,7.21088076,3.28364893,5.88829605,0.46008679,0.02961127,1.02073847,0.00000000
-4.35517759,7.16962261,3.33077033,5.84882344,0.46116982,0.02843283,1.02203656,0.00000000
-4.34917459,7.12075007,3.36743859,5.80406703,0.46058641,0.02727836,1.02218945,0.00000000
-4.34317159,7.06407003,3.39340181,5.75388665,0.45839953,0.02615155,1.02103632,0.00000000
-4.33716858,6.99961885,3.40862414,5.69833267,0.45470273,0.02505584,1.01843539,0.00000000
-4.33116558,6.92763966,3.41327427,5.63762240,0.44961570,0.02399446,1.01426903,0.00000000
-4.32516258,6.84855343,3.40770695,5.57211231,0.44327890,0.02297043,1.00844758,0.00000000
-4.31915958,6.76292592,3.39243852,5.50226788,0.43584759,0.02198663,1.00091168,0.00000000
-4.31315658,6.67143274,3.36811763,5.42863352,0.42748570,0.02104581,0.99163311,0.00000000
-4.30715358,6.57482494,3.33549269,5.35180423,0.41835954,0.02015064,0.98061415,0.00000000
