energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.30115058,4.99281894,0.10076849,0.41162592,0.35117250,1.79905974,0.56897206,0.50090963
-4.29514757,4.98299542,0.10468251,0.40709522,0.34706755,1.80699261,0.59208461,0.49643397
-4.28914457,4.96082049,0.10838029,0.40147133,0.34168764,1.81140195,0.61656849,0.49034655
-4.28314157,4.92907083,0.11186612,0.39501083,0.33520687,1.81331282,0.64286680,0.48289843
-4.27713857,4.89079083,0.11515518,0.38798488,0.32781583,1.81386106,0.67145862,0.47436328
-4.27113557,4.84921676,0.11827382,0.38067172,0.31971709,1.81426630,0.70284583,0.46502994
-4.26513257,4.80769694,0.12125937,0.37334941,0.31112067,1.81580222,0.73753741,0.45519485
-4.25912956,4.76960953,0.12415952,0.36628888,0.30223978,1.81976453,0.77603148,0.44515471
-4.25312656,4.73827961,0.12703122,0.35974750,0.29328688,1.82743732,0.81879546,0.43519943
-4.24712356,4.71689702,0.12993908,0.35396333,0.28447008,1.84005830,0.86624500,0.42560550
-4.24112056,4.70843631,0.13295335,0.34915010,0.27598984,1.85878362,0.91872218,0.41663000
-4.23511756,4.71558011,0.13614756,0.34549299,0.26803609,1.88465294,0.97647397,0.40850522
-4.22911456,4.74064725,0.13959578,0.34314518,0.26078553,1.91855565,1.03963181,0.40143397
-4.22311156,4.78552695,0.14336973,0.34222535,0.25439920,1.96119888,1.10819328,0.39558571
-4.21710855,4.85162061,0.14753583,0.34281585,0.24902025,2.01307845,1.18200686,0.39109335
-4.21110555,4.93979266,0.15215216,0.34496191,0.24477180,2.07445358,1.26076095,0.38805095
-4.20510255,5.05033220,0.15726569,0.34867152,0.24175497,2.14532645,1.34397779,0.38651220
-4.19909955,5.18292710,0.16290978,0.35391634,0.24004704,2.22542766,1.43101340,0.38648978
-4.19309655,5.33665232,0.16910203,0.36063339,0.23969979,2.31420842,1.52106388,0.38795559
-4.18709355,5.50997392,0.17584275,0.36872772,0.24073811,2.41084053,1.61317859,0.39084197
-4.18109055,5.70077018,0.18311397,0.37807599,0.24315905,2.51422458,1.70628018,0.39504373
-4.17508754,5.90637068,0.19087922,0.38853098,0.24693126,2.62300713,1.79919137,0.40042130
-4.16908454,6.12361390,0.19908397,0.39992703,0.25199516,2.73560669,1.89066769,0.40680467
-4.16308154,6.34892282,0.20765694,0.41208629,0.25826380,2.85024866,1.97943556,0.41399836
-4.15707854,6.57839778,0.21651202,0.42482581,0.26562463,2.96500835,2.06423416,0.42178715
-4.15107554,6.80792454,0.22555098,0.43796510,0.27394216,3.07786136,2.14385991,0.42994259
-4.14507254,7.03329487,0.23466671,0.45133419,0.28306157,3.18673988,2.21721166,0.43823001
-4.13906953,7.25033605,0.24374696,0.46478176,0.29281329,3.28959310,2.28333476,0.44641601
-4.13306653,7.45504505,0.25267836,0.47818307,0.30301831,3.38444980,2.34146211,0.45427602
-4.12706353,7.64372227,0.26135064,0.49144741,0.31349428,3.46948081,2.39105031,0.46160180
-4.12106053,7.81309961,0.26966069,0.50452459,0.32406188,3.54305880,2.43180897,0.46820854
-4.11505753,7.96045728,0.27751642,0.51741016,0.33455156,3.60381301,2.46372170,0.47394124
-4.10905453,8.08372387,0.28484017,0.53014893,0.34480996,3.65067650,2.48705747,0.47868017
-4.10305153,8.18155471,0.29157140,0.54283655,0.35470597,3.68292365,2.50237119,0.48234506
-4.09704852,8.25338404,0.29766858,0.55561873,0.36413592,3.70019611,2.51049315,0.48489783
-4.09104552,8.29944783,0.30311015,0.56868806,0.37302770,3.70251575,2.51250714,0.48634366
-4.08504252,8.32077477,0.30789450,0.58227821,0.38134346,3.69028369,2.50971756,0.48673037
-4.07903952,8.31914497,0.31203874,0.59665564,0.38908068,3.66426520,2.50360648,0.48614592
-4.07303652,8.29701697,0.31557665,0.61210886,0.39627154,3.62556069,2.49578188,0.48471426
-4.06703352,8.25742527,0.31855557,0.62893564,0.40298053,3.57556397,2.48791885,0.48258951
-4.06103052,8.20385247,0.32103255,0.64742850,0.40930029,3.51590921,2.48169585,0.47994883
-4.05502751,8.14008086,0.32306993,0.66785907,0.41534593,3.44840890,2.47872837,0.47698410
-4.04902451,8.07003000,0.32473061,0.69046190,0.42124803,3.37498541,2.48050259,0.47389298
-4.04302151,7.99758733,0.32607323,0.71541846,0.42714468,3.29759900,2.48831175,0.47086953
-4.03701851,7.92643945,0.32714756,0.74284212,0.43317286,3.21817549,2.50319782,0.46809499
-4.03101551,7.85991177,0.32799048,0.77276479,0.43945977,3.13853665,2.52590108,0.46572908
-4.02501251,7.80082392,0.32862264,0.80512600,0.44611438,3.06033638,2.55681976,0.46390217
-4.01900950,7.75136774,0.32904608,0.83976504,0.45321973,2.98500523,2.59598180,0.46270884
-4.01300650,7.71301322,0.32924311,0.87641677,0.46082641,2.91370573,2.64303014,0.46220298
-4.00700350,7.68644696,0.32917626,0.91471141,0.46894746,2.84730002,2.69722257,0.46239477
-4.00100050,7.67154553,0.32878960,0.95417855,0.47755504,2.78633111,2.75744639,0.46324963
-3.99499750,7.66738493,0.32801117,0.99425555,0.48657906,2.73101801,2.82224777,0.46468914
-3.98899450,7.67228517,0.32675657,1.03429992,0.49590768,2.68126461,2.88987488,0.46659399
-3.98299150,7.68388754,0.32493331,1.07360553,0.50538991,2.63668147,2.95833333,0.46880865
-3.97698849,7.69926056,0.32244591,1.11142195,0.51483995,2.59661896,3.02545185,0.47114765
-3.97098549,7.71502924,0.31920124,1.14697637,0.52404311,2.56020990,3.08895580,0.47340306
-3.96498249,7.72752140,0.31511396,1.17949699,0.53276313,2.52641942,3.14654551,0.47535290
-3.95897949,7.73292399,0.31011173,1.20823725,0.54075035,2.49409951,3.19597652,0.47676994
-3.95297649,7.72744242,0.30413981,1.23249966,0.54775056,2.46204561,3.23513830,0.47743073
-3.94697349,7.70745560,0.29716494,1.25165842,0.55351399,2.42905268,3.26212841,0.47712415
-3.94097049,7.66966031,0.28917824,1.26517981,0.55780403,2.39396845,3.27531915,0.47565937
-3.93496748,7.61119883,0.28019694,1.27263964,0.56040552,2.35574155,3.27341393,0.47287284
-3.92896448,7.52976536,0.27026500,1.27373693,0.56113199,2.31346284,3.25549141,0.46863396
-3.92296148,7.42368744,0.25945251,1.26830348,0.55983192,2.26639864,3.22103554,0.46284940
-3.91695848,7.29198016,0.24785394,1.25630885,0.55639354,2.21401493,3.16995082,0.45546586
-3.91095548,7.13437243,0.23558550,1.23786075,0.55074816,2.15599210,3.10256221,0.44647125
-3.90495248,6.95130555,0.22278151,1.21320098,0.54287210,2.09223025,3.01960027,0.43589444
-3.89894947,6.74390574,0.20959027,1.18269695,0.53278692,2.02284567,2.92217238,0.42380350
-3.89294647,6.51393328,0.19616945,1.14682956,0.52055835,1.94815903,2.81172177,0.41030270
-3.88694347,6.26371161,0.18268127,1.10617778,0.50629379,1.86867656,2.68997623,0.39552853
-3.88094047,5.99604046,0.16928781,1.06140075,0.49013875,1.78506548,2.55888904,0.37964476
-3.87493747,5.71409729,0.15614643,1.01321807,0.47227215,1.69812496,2.42057466,0.36283696
-3.86893447,5.42133152,0.14340563,0.96238917,0.45290103,1.60875429,2.27724195,0.34530666
-3.86293147,5.12135590,0.13120147,0.90969240,0.43225462,1.51791947,2.13112739,0.32726529
-3.85692846,4.81783903,0.11965455,0.85590467,0.41057808,1.42661977,1.98443108,0.30892830
-3.85092546,4.51440275,0.10886773,0.80178230,0.38812619,1.33585529,1.83925737,0.29050942
-3.84492246,4.21452741,0.09892448,0.74804344,0.36515709,1.24659685,1.69756227,0.27221538
-3.83891946,3.92146761,0.08988796,0.69535284,0.34192631,1.15975870,1.56110883,0.25424118
-3.83291646,3.63818025,0.08180072,0.64430902,0.31868122,1.07617513,1.43143162,0.23676594
-3.82691346,3.36726627,0.07468501,0.59543413,0.29565602,0.99658117,1.30981086,0.21994950
-3.82091046,3.11092664,0.06854353,0.54916670,0.27306749,0.92159771,1.19725621,0.20392971
-3.81490745,2.87093307,0.06336065,0.50585717,0.25111133,0.85172139,1.09450009,0.18882056
-3.80890445,2.64861293,0.05910399,0.46576619,0.22995943,0.78731884,1.00199999,0.17471094
-3.80290145,2.44484800,0.05572624,0.42906546,0.20975792,0.72862553,0.91994884,0.16166432
-3.79689845,2.26008600,0.05316716,0.39584096,0.19062597,0.67574866,0.84829249,0.14971894
-3.79089545,2.09436387,0.05135575,0.36609833,0.17265553,0.62867391,0.78675326,0.13888884
-3.78489245,1.94734132,0.05021251,0.33976994,0.15591168,0.58727567,0.73485817,0.12916538
-3.77888944,1.81834334,0.04965175,0.31672364,0.14043378,0.55133012,0.69197087,0.12051934
-3.77288644,1.70640999,0.04958384,0.29677251,0.12623720,0.52053089,0.65732598,0.11290355
-3.76688344,1.61035188,0.04991756,0.27968560,0.11331554,0.49450662,0.63006463,0.10625579
-3.76088044,1.52880954,0.05056232,0.26519910,0.10164338,0.47283991,0.60927042,0.10050206
-3.75487744,1.46031510,0.05143031,0.25302779,0.09117925,0.45508712,0.59400452,0.09556009
-3.74887444,1.40335431,0.05243859,0.24287626,0.08186883,0.44079844,0.58333931,0.09134282
-3.74287144,1.35642732,0.05351102,0.23444988,0.07364832,0.42953758,0.57638961,0.08776201
-3.73686843,1.31810638,0.05458000,0.22746486,0.06644771,0.42090058,0.57234084,0.08473163
-3.73086543,1.28708890,0.05558804,0.22165757,0.06019396,0.41453314,0.57047357,0.08217109
-3.72486243,1.26224409,0.05648900,0.21679241,0.05481402,0.41014585,0.57018386,0.08000808
-3.71885943,1.24265204,0.05724917,0.21266847,0.05023747,0.40752695,0.57099892,0.07818104
-3.71285643,1.22763373,0.05784785,0.20912451,0.04639887,0.40655196,0.57258790,0.07664112
-3.70685343,1.21677107,0.05827770,0.20604218,0.04323962,0.40719003,0.57476739,0.07535352
-3.70085043,1.20991620,0.05854461,0.20334754,0.04070941,0.40950641,0.57750161,0.07429826
-3.69484742,1.20718956,0.05866721,0.20101072,0.03876713,0.41366106,0.58089725,0.07347025
-3.68884442,1.20896663,0.05867596,0.19904376,0.03738127,0.41990318,0.58519310,0.07287872
-3.68284142,1.21585361,0.05861180,0.19749685,0.03652988,0.42856166,0.59074470,0.07254600
-3.67683842,1.22865265,0.05852447,0.19645288,0.03619995,0.44003165,0.59800455,0.07250571
-3.67083542,1.24831760,0.05847048,0.19602079,0.03638641,0.45475754,0.60749826,0.07280035
-3.66483242,1.27590167,0.05851077,0.19632774,0.03709068,0.47321273,0.61979757,0.07347852
-3.65882941,1.31249869,0.05870820,0.19751051,0.03831895,0.49587686,0.63549090,0.07459171
-3.65282641,1.35918007,0.05912486,0.19970642,0.04008007,0.52321105,0.65515256,0.07619089
-3.64682341,1.41692954,0.05981937,0.20304416,0.04238336,0.55563220,0.67931159,0.07832303
-3.64082041,1.48657836,0.06084423,0.20763492,0.04523625,0.59348706,0.70842139,0.08102761
-3.63481741,1.56874336,0.06224324,0.21356402,0.04864193,0.63702721,0.74283133,0.08433337
-3.62881441,1.66377058,0.06404925,0.22088365,0.05259712,0.68638601,0.78276149,0.08825536
-3.62281141,1.77168693,0.06628222,0.22960683,0.05708996,0.74155843,0.82828156,0.09279250
-3.61680840,1.89216229,0.06894763,0.23970298,0.06209823,0.80238494,0.87929500,0.09792566
-3.61080540,2.02448398,0.07203547,0.25109524,0.06758796,0.86854030,0.93552914,0.10361651
-3.60480240,2.16754544,0.07551971,0.26365976,0.07351247,0.93952802,0.99653206,0.10980708
-3.59879940,2.31985009,0.07935839,0.27722704,0.07981188,1.01468111,1.06167636,0.11642012
-3.59279640,2.47953105,0.08349429,0.29158520,0.08641332,1.09316945,1.13017014,0.12336036
-3.58679340,2.64438645,0.08785623,0.30648523,0.09323156,1.17401392,1.20107487,0.13051650
-3.58079040,2.81192975,0.09236089,0.32164790,0.10017038,1.25610697,1.27332958,0.13776394
-3.57478739,2.97945330,0.09691519,0.33677213,0.10712440,1.33823917,1.34578060,0.14496823
-3.56878439,3.14410304,0.10141909,0.35154445,0.11398147,1.41913088,1.41721571,0.15198892
-3.56278139,3.30296153,0.10576875,0.36564920,0.12062550,1.49746794,1.48640119,0.15868387
-3.55677839,3.45313590,0.10985987,0.37877886,0.12693955,1.57193985,1.55212041,0.16491374
-3.55077539,3.59184718,0.11359119,0.39064431,0.13280919,1.64127912,1.61321206,0.17054635
-3.54477239,3.71651695,0.11686785,0.40098427,0.13812590,1.70429991,1.66860646,0.17546100
-3.53876938,3.82484777,0.11960469,0.40957373,0.14279037,1.75993439,1.71735825,0.17955232
-3.53276638,3.91489360,0.12172911,0.41623089,0.14671559,1.80726518,1.75867404,0.18273350
-3.52676338,3.98511726,0.12318356,0.42082222,0.14982955,1.84555234,1.79193370,0.18493894
-3.52076038,4.03443223,0.12392750,0.42326566,0.15207752,1.87425383,1.81670452,0.18612600
-3.51475738,4.06222739,0.12393866,0.42353162,0.15342366,1.89303855,1.83274760,0.18627588
-3.50875438,4.06837359,0.12321371,0.42164196,0.15385202,1.90179135,1.84001653,0.18539360
-3.50275138,4.05321234,0.12176820,0.41766699,0.15336689,1.90061012,1.83864851,0.18350709
-3.49674837,4.01752759,0.11963585,0.41172065,0.15199240,1.88979518,1.82894876,0.18066549
-3.49074537,3.96250252,0.11686717,0.40395439,0.14977150,1.86983171,1.81136927,0.17693672
-3.48474237,3.88966400,0.11352763,0.39454980,0.14676435,1.84136642,1.78648319,0.17240446
-3.47873937,3.80081779,0.10969526,0.38371078,0.14304624,1.80517963,1.75495651,0.16716478
-3.47273637,3.69797813,0.10545800,0.37165531,0.13870506,1.76215448,1.71751853,0.16132251
-3.46673337,3.58329526,0.10091084,0.35860754,0.13383863,1.71324476,1.67493284,0.15498757
-3.46073037,3.45898446,0.09615287,0.34479037,0.12855180,1.65944302,1.62797023,0.14827143
-3.45472736,3.32725976,0.09128440,0.33041896,0.12295359,1.60175038,1.57738477,0.14128386
-3.44872436,3.19027514,0.08640426,0.31569540,0.11715450,1.54114943,1.52389414,0.13413002
-3.44272136,3.05007506,0.08160739,0.30080462,0.11126394,1.47858107,1.46816475,0.12690818
-3.43671836,2.90855588,0.07698270,0.28591169,0.10538804,1.41492598,1.41080198,0.11970783
-3.43071536,2.76743854,0.07261141,0.27116048,0.09962773,1.35099120,1.35234549,0.11260846
-3.42471236,2.62825232,0.06856579,0.25667351,0.09407720,1.28750160,1.29326912,0.10567893
-3.41870935,2.49232898,0.06490821,0.24255290,0.08882271,1.22509600,1.23398489,0.09897724
-3.41270635,2.36080565,0.06169073,0.22888216,0.08394173,1.16432743,1.17485002,0.09255082
-3.40670335,2.23463481,0.05895490,0.21572852,0.07950230,1.10566661,1.11617614,0.08643719
-3.40070035,2.11459927,0.05673186,0.20314573,0.07556275,1.04950783,1.05823961,0.08066479
-3.39469735,2.00133010,0.05504267,0.19117684,0.07217137,0.99617635,1.00129196,0.07525407
-3.38869435,1.89532546,0.05389873,0.17985690,0.06936641,0.94593622,0.94556956,0.07021855
-3.38269135,1.79696871,0.05330229,0.16921539,0.06717596,0.89899799,0.89130191,0.06556596
-3.37668834,1.70654430,0.05324695,0.15927814,0.06561792,0.85552540,0.83871783,0.06129913
-3.37068534,1.62425065,0.05371817,0.15006886,0.06469998,0.81564084,0.78804949,0.05741695
-3.36468234,1.55020934,0.05469364,0.14161005,0.06441951,0.77942910,0.73953407,0.05391500
-3.35867934,1.48447083,0.05614367,0.13392341,0.06476355,0.74693968,0.69341321,0.05078609
-3.35267634,1.42701692,0.05803149,0.12702987,0.06570875,0.71818748,0.64993057,0.04802058
-3.34667334,1.37776074,0.06031354,0.12094920,0.06722145,0.69315255,0.60932789,0.04560667
-3.34067034,1.33654519,0.06293980,0.11569941,0.06925782,0.67177907,0.57184002,0.04353043
-3.33466733,1.30314102,0.06585421,0.11129600,0.07176428,0.65397423,0.53768949,0.04177592
-3.32866433,1.27724547,0.06899516,0.10775121,0.07467800,0.63960749,0.50708106,0.04032518
-3.32266133,1.25848262,0.07229622,0.10507332,0.07792786,0.62851068,0.48019663,0.03915828
-3.31665833,1.24640625,0.07568713,0.10326610,0.08143552,0.62047941,0.45719094,0.03825347
-3.31065533,1.24050564,0.07909494,0.10232841,0.08511696,0.61527596,0.43818819,0.03758732
-3.30465233,1.24021479,0.08244556,0.10225405,0.08888419,0.61263397,0.42327962,0.03713502
-3.29864932,1.24492485,0.08566544,0.10303171,0.09264728,0.61226469,0.41252221,0.03687073
-3.29264632,1.25399938,0.08868359,0.10464515,0.09631662,0.61386486,0.40593818,0.03676809
-3.28664332,1.26679202,0.09143374,0.10707345,0.09980522,0.61712576,0.40351530,0.03680072
-3.28064032,1.28266555,0.09385660,0.11029129,0.10303111,0.62174312,0.40520761,0.03694282
-3.27463732,1.30101144,0.09590220,0.11426922,0.10591967,0.62742736,0.41093652,0.03716975
-3.26863432,1.32126898,0.09753211,0.11897396,0.10840580,0.63391372,0.42059198,0.03745866
-3.26263132,1.34294287,0.09872157,0.12436846,0.11043577,0.64097168,0.43403362,0.03778900
-3.25662831,1.36561850,0.09946125,0.13041206,0.11196879,0.64841330,0.45109181,0.03814300
-3.25062531,1.38897417,0.09975882,0.13706039,0.11297814,0.65610003,0.47156861,0.03850605
-3.24462231,1.41278978,0.09963990,0.14426535,0.11345178,0.66394771,0.49523884,0.03886693
-3.23861931,1.43695171,0.09914864,0.15197505,0.11339251,0.67192953,0.52185123,0.03921800
-3.23261631,1.46145389,0.09834770,0.16013383,0.11281762,0.68007697,0.55113006,0.03955515
-3.22661331,1.48639514,0.09731765,0.16868243,0.11175806,0.68847863,0.58277734,0.03987772
-3.22061031,1.51197327,0.09615580,0.17755840,0.11025719,0.69727715,0.61647597,0.04018829
-3.21460730,1.53847630,0.09497449,0.18669675,0.10836920,0.70666436,0.65189375,0.04049238
-3.20860430,1.56627132,0.09389879,0.19603094,0.10615719,0.71687495,0.68868861,0.04079802
-3.20260130,1.59579158,0.09306376,0.20549420,0.10369115,0.72817883,0.72651483,0.04111542
-3.19659830,1.62752217,0.09261130,0.21502111,0.10104585,0.74087255,0.76503023,0.04145643
-3.19059530,1.66198485,0.09268665,0.22454944,0.09829865,0.75526988,0.80390397,0.04183407
-3.18459230,1.69972213,0.09343464,0.23402212,0.09552752,0.77169185,0.84282460,0.04226210
-3.17858929,1.74128079,0.09499581,0.24338917,0.09280915,0.79045637,0.88150793,0.04275453
-3.17258629,1.78719510,0.09750243,0.25260957,0.09021724,0.81186764,0.91970403,0.04332514
-3.16658329,1.83796948,0.10107467,0.26165275,0.08782112,0.83620532,0.95720290,0.04398705
-3.16058029,1.89406085,0.10581679,0.27049966,0.08568456,0.86371385,0.99383823,0.04475231
-3.15457729,1.95586057,0.11181376,0.27914324,0.08386488,0.89459177,1.02948881,0.04563147
-3.14857429,2.02367623,0.11912812,0.28758822,0.08241228,0.92898146,1.06407724,0.04663320
-3.14257129,2.09771353,0.12779743,0.29585007,0.08136942,0.96695946,1.09756576,0.04776389
-3.13656828,2.17805867,0.13783224,0.30395331,0.08077121,1.00852767,1.12994937,0.04902730
-3.13056528,2.26466199,0.14921472,0.31192902,0.08064469,1.05360571,1.16124638,0.05042424
-3.12456228,2.35732352,0.16189810,0.31981175,0.08100910,1.10202505,1.19148695,0.05195227
-3.11855928,2.45568138,0.17580684,0.32763599,0.08187604,1.15352508,1.22070034,0.05360549
-3.11255628,2.55920396,0.19083758,0.33543237,0.08324967,1.20775165,1.24890151,0.05537436
-3.10655328,2.66718674,0.20686103,0.34322387,0.08512692,1.26425844,1.27607825,0.05724563
-3.10055028,2.77875449,0.22372446,0.35102226,0.08749781,1.32251134,1.30217956,0.05920239
-3.09454727,2.89286949,0.24125499,0.35882494,0.09034569,1.38189601,1.32710628,0.06122424
-3.08854427,3.00834584,0.25926346,0.36661256,0.09364749,1.44172860,1.35070479,0.06328754
-3.08254127,3.12386993,0.27754864,0.37434741,0.09737404,1.50126935,1.37276422,0.06536582
-3.07653827,3.23802654,0.29590181,0.38197286,0.10149030,1.55973880,1.39301774,0.06743031
-3.07053527,3.34932967,0.31411140,0.38941379,0.10595557,1.61633588,1.41114789,0.06945058
-3.06453227,3.45625693,0.33196747,0.39657808,0.11072382,1.67025733,1.42679578,0.07139522
-3.05852926,3.55728617,0.34926598,0.40335907,0.11574386,1.72071751,1.43957380,0.07323265
-3.05252626,3.65093258,0.36581254,0.40963881,0.12095966,1.76696781,1.44908109,0.07493185
-3.04652326,3.73578467,0.38142559,0.41529198,0.12631064,1.80831483,1.45492087,0.07646316
-3.04052026,3.81053763,0.39593895,0.42019024,0.13173199,1.84413638,1.45671868,0.07779905
-3.03451726,3.87402248,0.40920350,0.42420677,0.13715505,1.87389494,1.45414047,0.07891468
-3.02851426,3.92523017,0.42108832,0.42722078,0.14250788,1.89714778,1.44690946,0.07978854
-3.02251126,3.96332973,0.43148098,0.42912179,0.14771577,1.91355372,1.43482095,0.08040281
-3.01650825,3.98768016,0.44028736,0.42981344,0.15270200,1.92287636,1.41775410,0.08074372
-3.01050525,3.99783629,0.44743103,0.42921676,0.15738875,1.92498396,1.39568041,0.08080164
-3.00450225,3.99354902,0.45285228,0.42727277,0.16169812,1.91984647,1.36866823,0.08057117
-2.99849925,3.97476077,0.45650709,0.42394436,0.16555335,1.90753000,1.33688355,0.08005105
-2.99249625,3.94159721,0.45836615,0.41921752,0.16888026,1.88818969,1.30058702,0.07924397
-2.98649325,3.89435644,0.45841404,0.41310181,0.17160871,1.86206132,1.26012767,0.07815635
-2.98049025,3.83349675,0.45664871,0.40563036,0.17367435,1.82945269,1.21593387,0.07679805
-2.97448724,3.75962411,0.45308130,0.39685933,0.17502024,1.79073504,1.16850227,0.07518205
-2.96848424,3.67348016,0.44773632,0.38686698,0.17559865,1.74633528,1.11838533,0.07332416
-2.96248124,3.57593136,0.44065216,0.37575253,0.17537267,1.69672913,1.06617837,0.07124267
-2.95647824,3.46795955,0.43188181,0.36363477,0.17431768,1.64243554,1.01250665,0.06895813
-2.95047524,3.35065393,0.42149367,0.35065060,0.17242268,1.58401214,0.95801333,0.06649309
-2.94447224,3.22520403,0.40957236,0.33695348,0.16969113,1.52205180,0.90334846,0.06387183
-2.93846923,3.09289331,0.39621927,0.32271184,0.16614160,1.45717978,0.84915965,0.06112022
-2.93246623,2.95509243,0.38155275,0.30810746,0.16180782,1.39005121,0.79608431,0.05826548
-2.92646323,2.81325157,0.36570784,0.29333368,0.15673831,1.32134839,0.74474363,0.05533598
-2.92046023,2.66889098,0.34883536,0.27859365,0.15099559,1.25177748,0.69573798,0.05236104
-2.91445723,2.52358898,0.33110031,0.26409818,0.14465478,1.18206425,0.64964358,0.04937068
-2.90845423,2.37896697,0.31267964,0.25006353,0.13780189,1.11294842,0.60701002,0.04639530
-2.90245123,2.23667121,0.29375941,0.23670882,0.13053163,1.04517656,0.56835809,0.04346538
-2.89644822,2.09835108,0.27453130,0.22425312,0.12294503,0.97949334,0.53417771,0.04061108
-2.89044522,1.96563433,0.25518884,0.21291216,0.11514677,0.91663127,0.50492528,0.03786183
-2.88444222,1.84009948,0.23592330,0.20289469,0.10724252,0.85729903,0.48102022,0.03524585
-2.87843922,1.72324624,0.21691959,0.19439847,0.09933617,0.80216868,0.46284039,0.03278968
-2.87243622,1.61646474,0.19835219,0.18760599,0.09152737,0.75186230,0.45071623,0.03051768
-2.86643322,1.52100450,0.18038149,0.18267989,0.08390911,0.70693823,0.44492351,0.02845153
-2.86043022,1.43794428,0.16315058,0.17975835,0.07656575,0.66787772,0.44567489,0.02660976
-2.85442721,1.36816391,0.14678255,0.17895039,0.06957137,0.63507228,0.45311052,0.02500732
-2.84842421,1.31231914,0.13137863,0.18033141,0.06298854,0.60881240,0.46728798,0.02365524
-2.84242121,1.27082069,0.11701699,0.18393903,0.05686752,0.58927816,0.48817228,0.02256028
-2.83641821,1.24381843,0.10375231,0.18976952,0.05124600,0.57653209,0.51562640,0.02172479
-2.83041521,1.23119147,0.09161618,0.19777496,0.04614911,0.57051485,0.54940319,0.02114656
-2.82441221,1.23254521,0.08061803,0.20786136,0.04158999,0.57104406,0.58913937,0.02081885
-2.81840920,1.24721562,0.07074680,0.21988797,0.03757062,0.57781648,0.63435240,0.02073054
-2.81240620,1.27428145,0.06197302,0.23366798,0.03408296,0.59041392,0.68444098,0.02086637
-2.80640320,1.31258437,0.05425124,0.24897065,0.03111032,0.60831281,0.73868978,0.02120733
-2.80040020,1.36075716,0.04752274,0.26552512,0.02862893,0.63089754,0.79627889,0.02173115
-2.79439720,1.41725957,0.04171834,0.28302581,0.02660957,0.65747729,0.85629823,0.02241296
-2.78839420,1.48042123,0.03676119,0.30113952,0.02501928,0.68730621,0.91776701,0.02322595
-2.78239120,1.54849071,0.03256952,0.31951400,0.02382302,0.71960630,0.97965801,0.02414225
-2.77638819,1.61968952,0.02905912,0.33778786,0.02298528,0.75359252,1.04092605,0.02513373
-2.77038519,1.69226935,0.02614571,0.35560158,0.02247158,0.78849940,1.10053999,0.02617296
-2.76438219,1.76457085,0.02374692,0.37260922,0.02224982,0.82360802,1.15751716,0.02723408
-2.75837919,1.83508179,0.02178398,0.38849051,0.02229143,0.85827267,1.21095881,0.02829373
-2.75237619,1.90249232,0.02018314,0.40296268,0.02257228,0.89194579,1.26008527,0.02933186
-2.74637319,1.96574511,0.01887670,0.41579181,0.02307341,0.92420035,1.30426916,0.03033246
-2.74037019,2.02407805,0.01780379,0.42680293,0.02378148,0.95474837,1.34306506,0.03128418
-2.73436718,2.07705736,0.01691079,0.43588865,0.02468892,0.98345470,1.37623414,0.03218075
-2.72836418,2.12459933,0.01615159,0.44301567,0.02579386,1.01034516,1.40376235,0.03302123
-2.72236118,2.16697926,0.01548752,0.44822898,0.02709978,1.03560835,1.42587102,0.03381009
-2.71635818,2.20482654,0.01488717,0.45165332,0.02861489,1.05959079,1.44301900,0.03455696
-2.71035518,2.23910560,0.01432594,0.45349193,0.03035127,1.08278512,1.45589587,0.03527630
-2.70435218,2.27108287,0.01378558,0.45402234,0.03232380,1.10581173,1.46540608,0.03598674
-2.69834917,2.30228061,0.01325355,0.45358934,0.03454896,1.12939416,1.47264434,0.03671026
-2.69234617,2.33441912,0.01272230,0.45259538,0.03704342,1.15432915,1.47886288,0.03747122
-2.68634317,2.36934918,0.01218860,0.45148855,0.03982259,1.18145245,1.48543164,0.03829523
-2.68034017,2.40897746,0.01165275,0.45074858,0.04289915,1.21160158,1.49379275,0.03920792
-2.67433717,2.45518737,0.01111785,0.45087140,0.04628162,1.24557718,1.50541081,0.04023373
-2.66833417,2.50975875,0.01058907,0.45235253,0.04997295,1.28410455,1.52172086,0.04139463
-2.66233117,2.57428933,0.01007305,0.45567013,0.05396941,1.32779674,1.54407571,0.04270898
-2.65632816,2.65012106,0.00957721,0.46126802,0.05825961,1.37712118,1.57369463,0.04419045
-2.65032516,2.73827434,0.00910930,0.46953940,0.06282377,1.43237095,1.61161520,0.04584715
-2.64432216,2.83939253,0.00867690,0.48081162,0.06763344,1.49364209,1.65864986,0.04768096
-2.63831916,2.95369913,0.00828712,0.49533265,0.07265139,1.56081798,1.71534889,0.04968704
-2.63231616,3.08096913,0.00794630,0.51325965,0.07783205,1.63356145,1.78197095,0.05185370
-2.62631316,3.22051581,0.00765988,0.53464989,0.08312220,1.71131507,1.85846226,0.05416244
-2.62031016,3.37119353,0.00743233,0.55945461,0.08846206,1.79330968,1.94444520,0.05658830
-2.61430715,3.53141643,0.00726722,0.58751577,0.09378675,1.87858085,2.03921691,0.05910051
-2.60830415,3.69919268,0.00716731,0.61856613,0.09902798,1.96599287,2.14175788,0.06166326
-2.60230115,3.87217309,0.00713480,0.65223257,0.10411599,2.05426929,2.25075072,0.06423678
