energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.00450225,1.14014787,0.18877640,0.41094436,0.00142729,0.01088692,0.06088966,0.66140615,0.00219397,0.09438019
-2.99849925,1.16385568,0.19445185,0.44277991,0.00150731,0.01226991,0.06145645,0.65411847,0.00240475,0.09808202
-2.99249625,1.19721462,0.20219146,0.48008596,0.00158400,0.01386873,0.06263563,0.65045984,0.00265138,0.10260752
-2.98649325,1.24067027,0.21202541,0.52290908,0.00165605,0.01569294,0.06444749,0.65081234,0.00293579,0.10798792
-2.98049025,1.29449314,0.22395595,0.57120179,0.00172213,0.01774931,0.06690109,0.65548362,0.00325963,0.11423529
-2.97448724,1.35875906,0.23795264,0.62481167,0.00178098,0.02004127,0.06999304,0.66469951,0.00362419,0.12134034
-2.96848424,1.43333449,0.25394860,0.68347306,0.00183145,0.02256842,0.07370659,0.67859859,0.00403035,0.12927081
-2.96248124,1.51786719,0.27183777,0.74680189,0.00187251,0.02532601,0.07801125,0.69722875,0.00447851,0.13797054
-2.95647824,1.61178283,0.29147336,0.81429415,0.00190334,0.02830469,0.08286278,0.72054575,0.00496855,0.14735931
-2.95047524,1.71428805,0.31266771,0.88532835,0.00192329,0.03149016,0.08820377,0.74841380,0.00549977,0.15733349
-2.94447224,1.82438006,0.33519355,0.95917243,0.00193201,0.03486318,0.09396453,0.78060807,0.00607085,0.16776751
-2.93846923,1.94086301,0.35878673,1.03499503,0.00192936,0.03839954,0.10006452,0.81681923,0.00667986,0.17851624
-2.93246623,2.06237102,0.38315037,1.11188118,0.00191550,0.04207034,0.10641414,0.85665989,0.00732424,0.18941820
-2.92646323,2.18739743,0.40796052,1.18885214,0.00189087,0.04584237,0.11291686,0.89967295,0.00800078,0.20029946
-2.92046023,2.31432972,0.43287298,1.26488888,0.00185617,0.04967866,0.11947166,0.94534170,0.00870569,0.21097826
-2.91445723,2.44148933,0.45753124,1.33895851,0.00181234,0.05353927,0.12597565,0.99310162,0.00943462,0.22127014
-2.90845423,2.56717506,0.48157526,1.41004284,0.00176058,0.05738209,0.13232680,1.04235369,0.01018272,0.23099335
-2.90245123,2.68970908,0.50465072,1.47716804,0.00170224,0.06116390,0.13842675,1.09247893,0.01094470,0.23997445
-2.89644822,2.80748366,0.52641854,1.53943430,0.00163886,0.06484137,0.14418350,1.14285382,0.01171491,0.24805378
-2.89044522,2.91900733,0.54656413,1.59604423,0.00157208,0.06837225,0.14951393,1.19286637,0.01248745,0.25509065
-2.88444222,3.02294863,0.56480613,1.64632898,0.00150358,0.07171642,0.15434610,1.24193227,0.01325626,0.26096800
-2.87843922,3.11817582,0.58090427,1.68977079,0.00143507,0.07483701,0.15862112,1.28951072,0.01401523,0.26559626
-2.87243622,3.20379104,0.59466599,1.72602118,0.00136822,0.07770133,0.16229473,1.33511932,0.01475828,0.26891640
-2.86643322,3.27915742,0.60595149,1.75491372,0.00130463,0.08028176,0.16533826,1.37834761,0.01547950,0.27090183
-2.86043022,3.34391818,0.61467724,1.77647104,0.00124575,0.08255639,0.16773918,1.41886868,0.01617321,0.27155922
-2.85442721,3.39800662,0.62081745,1.79090548,0.00119287,0.08450952,0.16950113,1.45644827,0.01683409,0.27092815
-2.84842421,3.44164670,0.62440388,1.79861353,0.00114709,0.08613192,0.17064336,1.49095105,0.01745724,0.26907955
-2.84242121,3.47534396,0.62552360,1.80016399,0.00110927,0.08742080,0.17119976,1.52234364,0.01803821,0.26611306
-2.83641821,3.49986701,0.62431525,1.79628056,0.00108003,0.08837970,0.17121737,1.55069411,0.01857314,0.26215341
-2.83041521,3.51622022,0.62096358,1.78781926,0.00105974,0.08901800,0.17075462,1.57616782,0.01905870,0.25734603
-2.82441221,3.52560856,0.61569286,1.77574181,0.00104848,0.08935033,0.16987914,1.59901969,0.01949222,0.25185190
-2.81840920,3.52939572,0.60875930,1.76108572,0.00104610,0.08939580,0.16866544,1.61958287,0.01987161,0.24584213
-2.81240620,3.52905720,0.60044281,1.74493243,0.00105218,0.08917711,0.16719244,1.63825432,0.02019545,0.23949224
-2.80640320,3.52612978,0.59103845,1.72837452,0.00106606,0.08871957,0.16554092,1.65547754,0.02046293,0.23297655
-2.80040020,3.52215938,0.58084798,1.71248313,0.00108687,0.08805010,0.16379112,1.67172321,0.02067387,0.22646277
-2.79439720,3.51864898,0.57017168,1.69827681,0.00111356,0.08719625,0.16202038,1.68746831,0.02082870,0.22010703
-2.78839420,3.51700847,0.55930074,1.68669263,0.00114491,0.08618524,0.16030102,1.70317458,0.02092844,0.21404959
-2.78239120,3.51850811,0.54851053,1.67856050,0.00117960,0.08504316,0.15869855,1.71926711,0.02097470,0.20841122
-2.77638819,3.52423717,0.53805476,1.67458136,0.00121622,0.08379426,0.15727010,1.73611405,0.02096962,0.20329045
-2.77038519,3.53506905,0.52816070,1.67530985,0.00125333,0.08246040,0.15606332,1.75400818,0.02091589,0.19876173
-2.76438219,3.55163407,0.51902554,1.68114172,0.00128949,0.08106066,0.15511557,1.77315119,0.02081669,0.19487450
-2.75837919,3.57430067,0.51081376,1.69230624,0.00132331,0.07961117,0.15445359,1.79364142,0.02067566,0.19165316
-2.75237619,3.60316553,0.50365561,1.70886356,0.00135349,0.07812500,0.15409345,1.81546561,0.02049686,0.18909792
-2.74637319,3.63805289,0.49764649,1.73070695,0.00137884,0.07661235,0.15404100,1.83849512,0.02028474,0.18718637
-2.74037019,3.67852280,0.49284722,1.75756966,0.00139834,0.07508073,0.15429251,1.86248673,0.02004402,0.18587577
-2.73436718,3.72388803,0.48928500,1.78903596,0.00141113,0.07353537,0.15483569,1.88708825,0.01977966,0.18510588
-2.72836418,3.77323878,0.48695502,1.82455592,0.00141657,0.07197961,0.15565096,1.91184859,0.01949676,0.18480221
-2.72236118,3.82547434,0.48582256,1.86346342,0.00141422,0.07041540,0.15671281,1.93623193,0.01920042,0.18487953
-2.71635818,3.87934030,0.48582552,1.90499671,0.00140387,0.06884377,0.15799139,1.95963552,0.01889568,0.18524557
-2.71035518,3.93347021,0.48687723,1.94832101,0.00138554,0.06726534,0.15945406,1.98141026,0.01858735,0.18580461
-2.70435218,3.98642990,0.48886956,1.99255228,0.00135943,0.06568072,0.16106695,2.00088323,0.01827989,0.18646107
-2.69834917,4.03676315,0.49167625,2.03678179,0.00132596,0.06409089,0.16279649,2.01738125,0.01797730,0.18712274
-2.69234617,4.08303702,0.49515636,2.08010052,0.00128571,0.06249751,0.16461068,2.03025449,0.01768300,0.18770366
-2.68634317,4.12388530,0.49915788,2.12162300,0.00123944,0.06090305,0.16648031,2.03889916,0.01739970,0.18812661
-2.68034017,4.15804882,0.50352148,2.16050983,0.00118798,0.05931098,0.16837982,2.04277837,0.01712932,0.18832500
-2.67433717,4.18441127,0.50808424,2.19598843,0.00113229,0.05772568,0.17028798,2.04144036,0.01687293,0.18824427
-2.66833417,4.20202952,0.51268346,2.22737138,0.00107336,0.05615242,0.17218819,2.03453351,0.01663075,0.18784269
-2.66233117,4.21015764,0.51716044,2.25407206,0.00101221,0.05459715,0.17406862,2.02181754,0.01640209,0.18709161
-2.65632816,4.20826410,0.52136407,2.27561710,0.00094985,0.05306629,0.17592195,2.00317076,0.01618543,0.18597510
-2.65032516,4.19604176,0.52515430,2.29165541,0.00088725,0.05156642,0.17774487,1.97859303,0.01597849,0.18448923
-2.64432216,4.17341076,0.52840530,2.30196360,0.00082531,0.05010401,0.17953741,1.94820478,0.01577830,0.18264083
-2.63831916,4.14051436,0.53100821,2.30644772,0.00076486,0.04868507,0.18130204,1.91224204,0.01558137,0.18044599
-2.63231616,4.09770830,0.53287345,2.30514126,0.00070664,0.04731482,0.18304260,1.87104815,0.01538384,0.17792828
-2.62631316,4.04554423,0.53393239,2.29819961,0.00065125,0.04599746,0.18476322,1.82506237,0.01518161,0.17511685
-2.62031016,3.98474801,0.53413844,2.28589123,0.00059922,0.04473586,0.18646720,1.77480614,0.01497058,0.17204453
-2.61430715,3.91619387,0.53346746,2.26858577,0.00055092,0.04353143,0.18815587,1.72086754,0.01474678,0.16874597
-2.60830415,3.84087532,0.53191738,2.24673971,0.00050665,0.04238395,0.18982762,1.66388459,0.01450654,0.16525589
-2.60230115,3.75987393,0.52950721,2.22087989,0.00046657,0.04129155,0.19147701,1.60452793,0.01424667,0.16160767
-2.59629815,3.67432703,0.52627537,2.19158561,0.00043077,0.04025073,0.19309410,1.54348360,0.01396456,0.15783206
-2.59029515,3.58539546,0.52227745,2.15947000,0.00039923,0.03925645,0.19466398,1.48143623,0.01365829,0.15395633
-2.58429215,3.49423221,0.51758354,2.12516111,0.00037188,0.03830227,0.19616653,1.41905332,0.01332666,0.15000369
-2.57828914,3.40195305,0.51227528,2.08928360,0.00034855,0.03738067,0.19757645,1.35697076,0.01296927,0.14599306
-2.57228614,3.30960996,0.50644267,2.05244150,0.00032907,0.03648324,0.19886357,1.29578016,0.01258648,0.14193910
-2.56628314,3.21816803,0.50018101,2.01520278,0.00031317,0.03560109,0.19999334,1.23601799,0.01217937,0.13785262
-2.56028014,3.12848654,0.49358787,1.97808607,0.00030060,0.03472515,0.20092764,1.17815689,0.01174971,0.13374108
-2.55427714,3.04130464,0.48676054,1.94155004,0.00029105,0.03384659,0.20162577,1.12259926,0.01129982,0.12960934
-2.54827414,2.95723195,0.47979376,1.90598576,0.00028422,0.03295718,0.20204558,1.06967312,0.01083252,0.12546054
-2.54227114,2.87674432,0.47277809,1.87171212,0.00027978,0.03204966,0.20214481,1.01963046,0.01035099,0.12129698
-2.53626813,2.80018464,0.46579884,1.83897448,0.00027741,0.03111805,0.20188249,0.97264784,0.00985865,0.11712100
-2.53026513,2.72776867,0.45893560,1.80794634,0.00027680,0.03015797,0.20122042,0.92882939,0.00935906,0.11293584
-2.52426213,2.65959545,0.45226242,1.77873397,0.00027762,0.02916686,0.20012465,0.88821193,0.00885579,0.10874638
-2.51825913,2.59566191,0.44584852,1.75138360,0.00027957,0.02814416,0.19856689,0.85077216,0.00835236,0.10455971
-2.51225613,2.53588099,0.43975940,1.72589080,0.00028236,0.02709146,0.19652588,0.81643560,0.00785215,0.10038566
-2.50625313,2.48010258,0.43405845,1.70221163,0.00028571,0.02601246,0.19398858,0.78508698,0.00735832,0.09623701
-2.50025013,2.42813636,0.42880861,1.68027493,0.00028937,0.02491304,0.19095119,0.75658175,0.00687377,0.09212965
-2.49424712,2.37977569,0.42407427,1.65999538,0.00029313,0.02380109,0.18741997,0.73075828,0.00640113,0.08808252
-2.48824412,2.33482139,0.41992299,1.64128650,0.00029681,0.02268640,0.18341175,0.70745029,0.00594273,0.08411743
-2.48224112,2.29310468,0.41642709,1.62407332,0.00030025,0.02158039,0.17895421,0.68649896,0.00550060,0.08025867
-2.47623812,2.25450795,0.41366482,1.60830396,0.00030337,0.02049595,0.17408581,0.66776428,0.00507647,0.07653265
-2.47023512,2.21898270,0.41172117,1.59395972,0.00030614,0.01944703,0.16885544,0.65113511,0.00467179,0.07296727
-2.46423212,2.18656365,0.41068797,1.58106320,0.00030859,0.01844840,0.16332171,0.63653747,0.00428779,0.06959137
-2.45822911,2.15737829,0.41066352,1.56968412,0.00031084,0.01751528,0.15755196,0.62394068,0.00392541,0.06643405
-2.45222611,2.13165140,0.41175134,1.55994243,0.00031307,0.01666303,0.15162095,0.61336104,0.00358541,0.06352401
-2.44622311,2.10970414,0.41405835,1.55200856,0.00031557,0.01590676,0.14560935,0.60486272,0.00326835,0.06088886
-2.44022011,2.09194744,0.41769228,1.54610076,0.00031874,0.01526110,0.13960190,0.59855598,0.00297460,0.05855446
-2.43421711,2.07887001,0.42275841,1.54247938,0.00032307,0.01473983,0.13368550,0.59459247,0.00270437,0.05654431
-2.42821411,2.07102112,0.42935577,1.54143830,0.00032919,0.01435566,0.12794710,0.59315802,0.00245770,0.05487900
-2.42221111,2.06898872,0.43757287,1.54329378,0.00033784,0.01411999,0.12247159,0.59446303,0.00223450,0.05357570
-2.41620810,2.07337395,0.44748307,1.54837105,0.00034992,0.01404271,0.11733965,0.59873098,0.00203451,0.05264780
-2.41020510,2.08476271,0.45913994,1.55698913,0.00036644,0.01413205,0.11262570,0.60618547,0.00185734,0.05210460
-2.40420210,2.10369576,0.47257258,1.56944459,0.00038860,0.01439445,0.10839604,0.61703649,0.00170245,0.05195116
-2.39819910,2.13063857,0.48778133,1.58599485,0.00041770,0.01483451,0.10470705,0.63146642,0.00156916,0.05218828
-2.39219610,2.16595219,0.50473403,1.60684184,0.00045525,0.01545490,0.10160387,0.64961648,0.00145666,0.05281258
-2.38619310,2.20986665,0.52336305,1.63211675,0.00050288,0.01625633,0.09911916,0.67157425,0.00136400,0.05381676
-2.38019010,2.26245810,0.54356333,1.66186683,0.00056236,0.01723760,0.09727243,0.69736283,0.00129011,0.05518995
-2.37418709,2.32363083,0.56519162,1.69604470,0.00063562,0.01839558,0.09606957,0.72693210,0.00123381,0.05691822
-2.36818409,2.39310510,0.58806704,1.73450098,0.00072468,0.01972525,0.09550290,0.76015253,0.00119380,0.05898509
-2.36218109,2.47041147,0.61197310,1.77698073,0.00083167,0.02121976,0.09555153,0.79681186,0.00116873,0.06137222
-2.35617809,2.55489195,0.63666105,1.82312380,0.00095876,0.02287044,0.09618212,0.83661467,0.00115718,0.06405997
-2.35017509,2.64570806,0.66185470,1.87246938,0.00110814,0.02466690,0.09734997,0.87918499,0.00115766,0.06702811
-2.34417209,2.74185538,0.68725639,1.92446455,0.00128196,0.02659701,0.09900041,0.92407175,0.00116871,0.07025632
-2.33816908,2.84218418,0.71255401,1.97847642,0.00148224,0.02864700,0.10107042,0.97075689,0.00118884,0.07372462
-2.33216608,2.94542502,0.73742877,2.03380746,0.00171086,0.03080144,0.10349041,1.01866580,0.00121661,0.07741372
-2.32616308,3.05021842,0.76156338,2.08971326,0.00196940,0.03304332,0.10618615,1.06717960,0.00125063,0.08130504
-2.32016008,3.15514728,0.78465029,2.14542187,0.00225910,0.03535405,0.10908071,1.11564894,0.00128961,0.08538070
-2.31415708,3.25877068,0.80639976,2.20015398,0.00258075,0.03771355,0.11209638,1.16340865,0.00133235,0.08962316
-2.30815408,3.35965795,0.82654721,2.25314297,0.00293460,0.04010030,0.11515646,1.20979296,0.00137777,0.09401469
-2.30215108,3.45642169,0.84485976,2.30365412,0.00332026,0.04249144,0.11818701,1.25415058,0.00142497,0.09853675
-2.29614807,3.54774864,0.86114160,2.35100218,0.00373661,0.04486293,0.12111835,1.29585941,0.00147319,0.10316912
-2.29014507,3.63242784,0.87523805,2.39456684,0.00418177,0.04718977,0.12388634,1.33434042,0.00152186,0.10788905
-2.28414207,3.70937513,0.88703824,2.43380566,0.00465297,0.04944624,0.12643352,1.36907036,0.00157061,0.11267036
-2.27813907,3.77765394,0.89647635,2.46826433,0.00514659,0.05160625,0.12870993,1.39959314,0.00161929,0.11748266
-2.27213607,3.83649204,0.90353152,2.49758413,0.00565813,0.05364381,0.13067380,1.42552965,0.00166796,0.12229074
-2.26613307,3.88529440,0.90822653,2.52150682,0.00618221,0.05553346,0.13229199,1.44658586,0.00171692,0.12705415
-2.26013007,3.92365239,0.91062541,2.53987711,0.00671270,0.05725091,0.13354032,1.46255926,0.00176671,0.13172721
-2.25412706,3.95134952,0.91083022,2.55264314,0.00724273,0.05877364,0.13440366,1.47334340,0.00181815,0.13625929
-2.24812406,3.96836415,0.90897719,2.55985514,0.00776489,0.06008156,0.13487601,1.47893077,0.00187230,0.14059555
-2.24212106,3.97486942,0.90523246,2.56166284,0.00827139,0.06115777,0.13496043,1.47941375,0.00193050,0.14467811
-2.23611806,3.97123063,0.89978755,2.55831164,0.00875422,0.06198917,0.13466893,1.47498381,0.00199438,0.14844758
-2.23011506,3.95800028,0.89285478,2.55013804,0.00920539,0.06256715,0.13402224,1.46592899,0.00206587,0.15184498
-2.22411206,3.93591068,0.88466275,2.53756412,0.00961717,0.06288816,0.13304963,1.45262945,0.00214715,0.15481384
-2.21810905,3.90586418,0.87545193,2.52109147,0.00998232,0.06295411,0.13178853,1.43555139,0.00224073,0.15730265
-2.21210605,3.86892089,0.86547038,2.50129414,0.01029432,0.06277276,0.13028420,1.41523909,0.00234937,0.15926714
-2.20610305,3.82628363,0.85496974,2.47881084,0.01054761,0.06235780,0.12858922,1.39230539,0.00247610,0.16067265
-2.20010005,3.77927999,0.84420130,2.45433614,0.01073778,0.06172881,0.12676287,1.36742037,0.00262417,0.16149626
-2.19409705,3.72934151,0.83341233,2.42861048,0.01086172,0.06091103,0.12487038,1.34129867,0.00279701,0.16172848
-2.18809405,3.67797981,0.82284252,2.40240914,0.01091775,0.05993486,0.12298201,1.31468540,0.00299819,0.16137465
-2.18209105,3.62675997,0.81272064,2.37653005,0.01090570,0.05883521,0.12117191,1.28834091,0.00323133,0.16045566
-2.17608804,3.57727140,0.80326138,2.35178047,0.01082690,0.05765061,0.11951685,1.26302485,0.00350004,0.15900813
-2.17008504,3.53109673,0.79466241,2.32896300,0.01068419,0.05642225,0.11809470,1.23947962,0.00380778,0.15708392
-2.16408204,3.48977932,0.78710181,2.30886076,0.01048177,0.05519275,0.11698275,1.21841381,0.00415778,0.15474899
-2.15807904,3.45479021,0.78073578,2.29222252,0.01022509,0.05400499,0.11625589,1.20048599,0.00455288,0.15208170
-2.15207604,3.42749532,0.77569677,2.27974773,0.00992068,0.05290078,0.11598471,1.18628922,0.00499544,0.14917045
-2.14607304,3.40912388,0.77209214,2.27207214,0.00957589,0.05191961,0.11623351,1.17633693,0.00548717,0.14611100
-2.14007004,3.40073896,0.77000317,2.26975410,0.00919865,0.05109741,0.11705830,1.17105033,0.00602901,0.14300339
-2.13406703,3.40321093,0.76948463,2.27326202,0.00879725,0.05046545,0.11850495,1.17074810,0.00662097,0.13994864
-2.12806403,3.41719468,0.77056473,2.28296313,0.00838000,0.05004935,0.12060745,1.17563836,0.00726207,0.13704541
-2.12206103,3.44311111,0.77324546,2.29911372,0.00795505,0.04986829,0.12338637,1.18581349,0.00795019,0.13438679
-2.11605803,3.48113349,0.77750316,2.32185103,0.00753011,0.04993441,0.12684764,1.20124781,0.00868205,0.13205722
-2.11005503,3.53117901,0.78328924,2.35118668,0.00711225,0.05025249,0.13098171,1.22179834,0.00945313,0.13012980
-2.10405203,3.59290557,0.79053100,2.38700190,0.00670772,0.05081984,0.13576305,1.24720857,0.01025773,0.12866407
-2.09804902,3.66571405,0.79913238,2.42904435,0.00632185,0.05162642,0.14115017,1.27711523,0.01108894,0.12770425
-2.09204602,3.74875584,0.80897456,2.47692668,0.00595893,0.05265527,0.14708603,1.31105776,0.01193880,0.12727810
-2.08604302,3.84094557,0.81991652,2.53012690,0.00562221,0.05388307,0.15349898,1.34849032,0.01279839,0.12739638
-2.08004002,3.94097878,0.83179544,2.58799073,0.00531387,0.05528105,0.16030413,1.38879591,0.01365801,0.12805294
-2.07403702,4.04735420,0.84442710,2.64973598,0.00503507,0.05681586,0.16740512,1.43130211,0.01450739,0.12922538
-2.06803402,4.15840037,0.85760631,2.71445945,0.00478605,0.05845081,0.17469637,1.47529817,0.01533592,0.13087624
-2.06203102,4.27230621,0.87110770,2.78114637,0.00456622,0.06014700,0.18206546,1.52005263,0.01613293,0.13295473
-2.05602801,4.38715496,0.88468688,2.84868279,0.00437433,0.06186461,0.18939596,1.56483123,0.01688793,0.13539882
-2.05002501,4.50096118,0.89808220,2.91587118,0.00420855,0.06356419,0.19657021,1.60891433,0.01759092,0.13813764
-2.04402201,4.61171005,0.91101737,2.98144921,0.00406668,0.06520779,0.20347227,1.65161352,0.01823261,0.14109412
-2.03801901,4.71739833,0.92320499,3.04411183,0.00394626,0.06676014,0.20999083,1.69228687,0.01880472,0.14418778
-2.03201601,4.81607624,0.93435099,3.10253646,0.00384475,0.06818961,0.21602186,1.73035238,0.01930017,0.14733747
-2.02601301,4.90588926,0.94416021,3.15541084,0.00375962,0.06946901,0.22147121,1.76529937,0.01971324,0.15046408
-2.02001001,4.98511902,0.95234278,3.20146300,0.00368851,0.07057619,0.22625672,1.79669753,0.02003973,0.15349312
-2.01400700,5.05222208,0.95862131,3.23949260,0.00362926,0.07149451,0.23031011,1.82420347,0.02027706,0.15635705
-2.00800400,5.10586575,0.96273858,3.26840260,0.00358005,0.07221295,0.23357837,1.84756471,0.02042426,0.15899728
-2.00200100,5.14495967,0.96446549,3.28723015,0.00353942,0.07272610,0.23602468,1.86662120,0.02048197,0.16136589
-1.99599800,5.16868240,0.96360881,3.29517563,0.00350631,0.07303396,0.23762898,1.88130447,0.02045242,0.16342699
-1.98999500,5.17650205,0.96001851,3.29162852,0.00348004,0.07314146,0.23838794,1.89163461,0.02033925,0.16515757
-1.98399200,5.16819021,0.95359415,3.27618903,0.00346039,0.07305794,0.23831463,1.89771542,0.02014742,0.16654813
-1.97798899,5.14382887,0.94429019,3.24868452,0.00344748,0.07279645,0.23743773,1.89972807,0.01988301,0.16760275
-1.97198599,5.10381000,0.93211972,3.20917980,0.00344183,0.07237304,0.23580045,1.89792361,0.01955308,0.16833893
-1.96598299,5.04882779,0.91715660,3.15798089,0.00344428,0.07180591,0.23345919,1.89261473,0.01916540,0.16878697
-1.95997999,4.97986395,0.89953574,3.09563187,0.00345596,0.07111476,0.23048202,1.88416720,0.01872831,0.16898914
-1.95397699,4.89816657,0.87945168,3.02290491,0.00347823,0.07032002,0.22694696,1.87299124,0.01825052,0.16899850
-1.94797399,4.80522321,0.85715523,2.94078379,0.00351268,0.06944232,0.22294038,1.85953323,0.01774093,0.16887757
-1.94197099,4.70272940,0.83294869,2.85044154,0.00356101,0.06850196,0.21855522,1.84426793,0.01720846,0.16869677
-1.93596798,4.59255325,0.80717953,2.75321306,0.00362506,0.06751864,0.21388942,1.82769133,0.01666196,0.16853273
-1.92996498,4.47669761,0.78023304,2.65056372,0.00370669,0.06651124,0.20904438,1.81031431,0.01611007,0.16846652
-1.92396198,4.35726062,0.75252402,2.54405517,0.00380779,0.06549779,0.20412352,1.79265700,0.01556118,0.16858178
-1.91795898,4.23639581,0.72448808,2.43530946,0.00393018,0.06449551,0.19923107,1.77524376,0.01502333,0.16896283
-1.91195598,4.11627255,0.69657252,2.32597280,0.00407559,0.06352103,0.19447083,1.75859870,0.01450421,0.16969282
-1.90595298,3.99903774,0.66922732,2.21767992,0.00424561,0.06259056,0.18994515,1.74324139,0.01401113,0.17085175
-1.89994997,3.88677912,0.64289633,2.11202020,0.00444163,0.06172017,0.18575392,1.72968258,0.01355098,0.17251469
-1.89394697,3.78149076,0.61800877,2.01050619,0.00466476,0.06092599,0.18199355,1.71841963,0.01313028,0.17474990
-1.88794397,3.68504094,0.59497132,1.91454533,0.00491582,0.06022438,0.17875605,1.70993150,0.01275511,0.17761714
-1.88194097,3.59914240,0.57416072,1.82541514,0.00519527,0.05963198,0.17612790,1.70467281,0.01243111,0.18116593
-1.87593797,3.52532518,0.55591701,1.74424235,0.00550314,0.05916562,0.17418899,1.70306718,0.01216349,0.18543401
-1.86993497,3.46491188,0.54053738,1.67198579,0.00583900,0.05884211,0.17301137,1.70549950,0.01195693,0.19044589
-1.86393197,3.41899538,0.52827068,1.60942321,0.00620192,0.05867786,0.17265791,1.71230724,0.01181554,0.19621160
-1.85792896,3.38841911,0.51931253,1.55714188,0.00659040,0.05868834,0.17318092,1.72377103,0.01174282,0.20272555
-1.85192596,3.37376000,0.51380115,1.51553264,0.00700240,0.05888744,0.17462064,1.74010469,0.01174155,0.20996574
-1.84592296,3.37531435,0.51181385,1.48478736,0.00743527,0.05928674,0.17700382,1.76144507,0.01181368,0.21789319
-1.83991996,3.39308719,0.51336441,1.46489960,0.00788578,0.05989466,0.18034223,1.78784225,0.01196029,0.22645171
-1.83391696,3.42678553,0.51840127,1.45566824,0.00835011,0.06071571,0.18463146,1.81925060,0.01218147,0.23556810
-1.82791396,3.47581621,0.52680686,1.45670411,0.00882391,0.06174972,0.18984983,1.85552125,0.01247624,0.24515268
-1.82191096,3.53928908,0.53839811,1.46743949,0.00930236,0.06299120,0.19595765,1.89639665,0.01284255,0.25510036
-1.81590795,3.61602612,0.55292821,1.48714052,0.00978020,0.06442890,0.20289692,1.94150775,0.01327719,0.26529213
-1.80990495,3.70457717,0.57008997,1.51492248,0.01025186,0.06604553,0.21059143,1.99037430,0.01377585,0.27559702
-1.80390195,3.80324254,0.58952061,1.54976790,0.01071154,0.06781776,0.21894744,2.04240862,0.01433314,0.28587458
-1.79789895,3.91010294,0.61080824,1.59054749,0.01115337,0.06971645,0.22785490,2.09692316,0.01494269,0.29597769
-1.79189595,4.02305626,0.63349984,1.63604359,0.01157153,0.07170723,0.23718927,2.15314189,0.01559732,0.30575581
-1.78589295,4.13986104,0.65711068,1.68497597,0.01196038,0.07375125,0.24681388,2.21021531,0.01628913,0.31505849
-1.77988994,4.25818553,0.68113508,1.73602944,0.01231465,0.07580625,0.25658279,2.26723898,0.01700980,0.32373904
-1.77388694,4.37566126,0.70505808,1.78788273,0.01262957,0.07782773,0.26634406,2.32327474,0.01775074,0.33165832
-1.76788394,4.48993939,0.72836779,1.83923791,0.01290100,0.07977041,0.27594335,2.37737430,0.01850338,0.33868842
-1.76188094,4.59874821,0.75056803,1.88884946,0.01312558,0.08158958,0.28522778,2.42860404,0.01925939,0.34471616
-1.75587794,4.69994942,0.77119070,1.93555208,0.01330083,0.08324262,0.29404966,2.47607029,0.02001092,0.34964627
-1.74987494,4.79159132,0.78980754,1.97828625,0.01342523,0.08469037,0.30227036,2.51894403,0.02075080,0.35340409
-1.74387194,4.87195663,0.80604086,2.01612064,0.01349827,0.08589837,0.30976369,2.55648398,0.02147272,0.35593768
-1.73786893,4.93960307,0.81957260,2.04827036,0.01352048,0.08683794,0.31641906,2.58805714,0.02217130,0.35721932
-1.73186593,4.99339489,0.83015165,2.07411042,0.01349336,0.08748701,0.32214405,2.61315598,0.02284220,0.35724621
-1.72586293,5.03252418,0.83759901,2.09318387,0.01341941,0.08783058,0.32686638,2.63141149,0.02348207,0.35604043
-1.71985993,5.05652104,0.84181052,2.10520423,0.01330196,0.08786104,0.33053521,2.64260156,0.02408850,0.35364808
-1.71385693,5.06525237,0.84275733,2.11005221,0.01314509,0.08757804,0.33312164,2.64665452,0.02465989,0.35013776
-1.70785393,5.05890938,0.84048385,2.10776711,0.01295345,0.08698810,0.33461864,2.64364751,0.02519526,0.34559829
-1.70185093,5.03798482,0.83510354,2.09853310,0.01273213,0.08610402,0.33504012,2.63380006,0.02569400,0.34013586
-1.69584792,5.00324095,0.82679270,2.08266158,0.01248646,0.08494399,0.33441945,2.61746307,0.02615571,0.33387074
-1.68984492,4.95567015,0.81578247,2.06057019,0.01222181,0.08353058,0.33280745,2.59510380,0.02657988,0.32693363
-1.68384192,4.89644998,0.80234962,2.03275981,0.01194342,0.08188962,0.33026991,2.56728752,0.02696569,0.31946181
-1.67783892,4.82689495,0.78680630,1.99979076,0.01165627,0.08004899,0.32688480,2.53465676,0.02731185,0.31159524
-1.67183592,4.74840722,0.76948937,1.96225916,0.01136489,0.07803754,0.32273936,2.49790885,0.02761642,0.30347282
-1.66583292,4.66242838,0.75074964,1.92077478,0.01107327,0.07588398,0.31792707,2.45777286,0.02787675,0.29522882
-1.65982991,4.57039422,0.73094140,1.87594125,0.01078475,0.07361598,0.31254474,2.41498663,0.02808951,0.28698964
-1.65382691,4.47369423,0.71041262,1.82833938,0.01050200,0.07125938,0.30668978,2.37027494,0.02825077,0.27887106
-1.64782391,4.37363712,0.68949610,1.77851413,0.01022697,0.06883768,0.30045775,2.32432933,0.02835617,0.27097595
-1.64182091,4.27142320,0.66850181,1.72696553,0.00996093,0.06637163,0.29394023,2.27779037,0.02840116,0.26339255
