energy_ev,total_up,Bi_p_up,Bi_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.45372686,1.82696505,0.57240075,0.00200044,1.47058178,0.89958116,0.02354521,0.46825436
-5.44772386,1.93231127,0.61768802,0.00215014,1.58442074,0.96238953,0.02482844,0.46846093
-5.44172086,2.03759894,0.66351420,0.00230250,1.69938252,1.02555305,0.02610418,0.46746843
-5.43571786,2.14168928,0.70940131,0.00245598,1.81428452,1.08840406,0.02735939,0.46524691
-5.42971486,2.24338520,0.75484196,0.00260894,1.92787065,1.15023922,0.02858061,0.46177285
-5.42371186,2.34145333,0.79930754,0.00275978,2.03883075,1.21033226,0.02975411,0.45703194
-5.41770885,2.43464893,0.84225762,0.00290689,2.14582302,1.26794833,0.03086625,0.45102171
-5.41170585,2.52174293,0.88315061,0.00304876,2.24749905,1.32235984,0.03190363,0.44375387
-5.40570285,2.60155043,0.92145517,0.00318396,2.34253084,1.37286308,0.03285348,0.43525610
-5.39969985,2.67295981,0.95666223,0.00331124,2.42963940,1.41879546,0.03370384,0.42557321
-5.39369685,2.73496160,0.98829735,0.00342958,2.50762388,1.45955266,0.03444391,0.41476771
-5.38769385,2.78667633,1.01593277,0.00353821,2.57539063,1.49460519,0.03506431,0.40291959
-5.38169085,2.82738019,1.03919910,0.00363665,2.63198113,1.52351383,0.03555728,0.39012548
-5.37568784,2.85652790,1.05779588,0.00372481,2.67659792,1.54594342,0.03591697,0.37649716
-5.36968484,2.87377179,1.07150089,0.00380296,2.70862758,1.56167433,0.03613962,0.36215961
-5.36368184,2.87897621,1.08017764,0.00387182,2.72765976,1.57061128,0.03622367,0.34724863
-5.35767884,2.87222687,1.08378071,0.00393251,2.73350149,1.57278901,0.03616992,0.33190820
-5.35167584,2.85383423,1.08235876,0.00398662,2.72618598,1.56837432,0.03598157,0.31628772
-5.34567284,2.82433078,1.07605481,0.00403616,2.70597545,1.55766458,0.03566419,0.30053921
-5.33966983,2.78446194,1.06510380,0.00408353,2.67335745,1.54108219,0.03522567,0.28481460
-5.33366683,2.73517050,1.04982736,0.00413152,2.62903471,1.51916531,0.03467604,0.26926318
-5.32766383,2.67757502,1.03062587,0.00418319,2.57390854,1.49255486,0.03402730,0.25402917
-5.32166083,2.61294249,1.00796799,0.00424184,2.50905618,1.46197821,0.03329310,0.23924963
-5.31565783,2.54265612,0.98237797,0.00431091,2.43570278,1.42822991,0.03248843,0.22505252
-5.30965483,2.46817914,0.95442122,0.00439385,2.35518895,1.39215010,0.03162921,0.21155501
-5.30365183,2.39101569,0.92468852,0.00449404,2.26893488,1.35460137,0.03073188,0.19886201
-5.29764882,2.31267030,0.89377952,0.00461467,2.17840236,1.31644467,0.02981293,0.18706488
-5.29164582,2.23460715,0.86228608,0.00475858,2.08505618,1.27851539,0.02888847,0.17624031
-5.28564282,2.15821074,0.83077616,0.00492820,1.99032624,1.24160022,0.02797375,0.16644934
-5.27963982,2.08474936,0.79977868,0.00512541,1.89557171,1.20641584,0.02708273,0.15773663
-5.27363682,2.01534276,0.76977021,0.00535148,1.80204883,1.17359019,0.02622775,0.15012983
-5.26763382,1.95093521,0.74116367,0.00560694,1.71088318,1.14364696,0.02541917,0.14363918
-5.26163082,1.89227506,0.71429969,0.00589161,1.62304759,1.11699408,0.02466517,0.13825735
-5.25562781,1.83990148,0.68944076,0.00620452,1.53934628,1.09391641,0.02397154,0.13395961
-5.24962481,1.79413883,0.66676845,0.00654392,1.46040561,1.07457310,0.02334167,0.13070423
-5.24362181,1.75509901,0.64638366,0.00690738,1.38667154,1.05899958,0.02277654,0.12843330
-5.23761881,1.72269124,0.62830977,0.00729179,1.31841368,1.04711406,0.02227484,0.12707390
-5.23161581,1.69663910,0.61249860,0.00769350,1.25573523,1.03872823,0.02183320,0.12653968
-5.22561281,1.67650385,0.59883863,0.00810843,1.19858826,1.03356169,0.02144641,0.12673281
-5.21960980,1.66171287,0.58716530,0.00853224,1.14679334,1.03125947,0.02110782,0.12754628
-5.21360680,1.65159214,0.57727256,0.00896049,1.10006235,1.03141168,0.02080966,0.12886650
-5.20760380,1.64540112,0.56892546,0.00938879,1.05802341,1.03357480,0.02054348,0.13057614
-5.20160080,1.64236865,0.56187295,0.00981304,1.02024670,1.03729321,0.02030055,0.13255712
-5.19559780,1.64172820,0.55586044,0.01022954,0.98626997,1.04212049,0.02007227,0.13469361
-5.18959480,1.64275117,0.55064161,0.01063520,0.95562281,1.04763931,0.01985052,0.13687496
-5.18359180,1.64477673,0.54598894,0.01102766,0.92784851,1.05347916,0.01962799,0.13899845
-5.17758879,1.64723711,0.54170262,0.01140543,0.90252306,1.05933129,0.01939850,0.14097172
-5.17158579,1.64967753,0.53761756,0.01176795,0.87927038,1.06496025,0.01915713,0.14271479
-5.16558279,1.65176978,0.53360820,0.01211566,0.85777377,1.07021151,0.01890040,0.14416157
-5.15957979,1.65331950,0.52959115,0.01244997,0.83778307,1.07501516,0.01862631,0.14526088
-5.15357679,1.65426668,0.52552567,0.01277327,0.81911783,1.07938534,0.01833432,0.14597678
-5.14757379,1.65467982,0.52141190,0.01308883,0.80166656,1.08341577,0.01802525,0.14628838
-5.14157079,1.65474408,0.51728731,0.01340066,0.78538243,1.08727148,0.01770116,0.14618906
-5.13556778,1.65474427,0.51322140,0.01371339,0.77027597,1.09117729,0.01736512,0.14568517
-5.12956478,1.65504329,0.50930906,0.01403205,0.75640523,1.09540346,0.01702098,0.14479428
-5.12356178,1.65605741,0.50566298,0.01436184,0.74386409,1.10024932,0.01667310,0.14354315
-5.11755878,1.65822921,0.50240535,0.01470793,0.73276938,1.10602541,0.01632608,0.14196544
-5.11155578,1.66199961,0.49965933,0.01507519,0.72324740,1.11303508,0.01598450,0.14009931
-5.10555278,1.66778010,0.49754071,0.01546793,0.71542050,1.12155620,0.01565262,0.13798515
-5.09954977,1.67592623,0.49614987,0.01588966,0.70939430,1.13182369,0.01533423,0.13566335
-5.09354677,1.68671370,0.49556469,0.01634287,0.70524602,1.14401378,0.01503239,0.13317239
-5.08754377,1.70031768,0.49583438,0.01682884,0.70301437,1.15823044,0.01474933,0.13054722
-5.08154077,1.71679652,0.49697457,0.01734745,0.70269140,1.17449457,0.01448634,0.12781808
-5.07553777,1.73608016,0.49896393,0.01789705,0.70421650,1.19273654,0.01424375,0.12500975
-5.06953477,1.75796400,0.50174222,0.01847445,0.70747276,1.21279224,0.01402091,0.12214116
-5.06353177,1.78210827,0.50521003,0.01907485,0.71228585,1.23440293,0.01381629,0.11922550
-5.05752876,1.80804306,0.50923005,0.01969189,0.71842524,1.25721896,0.01362755,0.11627063
-5.05152576,1.83517887,0.51362996,0.02031780,0.72560795,1.28080727,0.01345170,0.11327988
-5.04552276,1.86282220,0.51820670,0.02094351,0.73350443,1.30466244,0.01328524,0.11025301
-5.03951976,1.89019584,0.52273206,0.02155892,0.74174646,1.32822095,0.01312437,0.10718737
-5.03351676,1.91646293,0.52695937,0.02215315,0.74993682,1.35087823,0.01296517,0.10407910
-5.02751376,1.94075403,0.53063099,0.02271486,0.75766030,1.37200779,0.01280381,0.10092437
-5.02151076,1.96219623,0.53348643,0.02323259,0.76449565,1.39098182,0.01263672,0.09772051
-5.01550775,1.97994313,0.53527072,0.02369514,0.77002818,1.40719252,0.01246075,0.09446697
-5.00950475,1.99320451,0.53574275,0.02409195,0.77386241,1.42007328,0.01227334,0.09116621
-5.00350175,2.00127476,0.53468332,0.02441342,0.77563436,1.42911885,0.01207262,0.08782423
-4.99749875,2.00355863,0.53190253,0.02465130,0.77502310,1.43390388,0.01185751,0.08445101
-4.99149575,1.99959361,0.52724622,0.02479895,0.77176105,1.43409884,0.01162775,0.08106062
-4.98549275,1.98906777,0.52060137,0.02485160,0.76564273,1.42948286,0.01138394,0.07767116
-4.97948974,1.97183251,0.51189998,0.02480654,0.75653156,1.41995283,0.01112751,0.07430455
-4.97348674,1.94790970,0.50112161,0.02466321,0.74436459,1.40552844,0.01086067,0.07098613
-4.96748374,1.91749282,0.48829421,0.02442328,0.72915482,1.38635297,0.01058632,0.06774408
-4.96148074,1.88094234,0.47349342,0.02409052,0.71099126,1.36268977,0.01030798,0.06460892
-4.95547774,1.83877527,0.45684026,0.02367079,0.69003653,1.33491459,0.01002964,0.06161280
-4.94947474,1.79164967,0.43849739,0.02317177,0.66652236,1.30350426,0.00975559,0.05878890
-4.94347174,1.74034471,0.41866412,0.02260272,0.64074298,1.26902203,0.00949034,0.05617079
-4.93746873,1.68573712,0.39757035,0.02197418,0.61304685,1.23210043,0.00923842,0.05379190
-4.93146573,1.62877527,0.37546971,0.02129764,0.58382695,1.19342228,0.00900423,0.05168503
-4.92546273,1.57045175,0.35263221,0.02058516,0.55351018,1.15370081,0.00879194,0.04988191
-4.91945973,1.51177588,0.32933673,0.01984898,0.52254612,1.11365953,0.00860531,0.04841286
-4.91345673,1.45374695,0.30586353,0.01910121,0.49139567,1.07401300,0.00844761,0.04730661
-4.90745373,1.39732949,0.28248720,0.01835344,0.46051994,1.03544881,0.00832156,0.04659002
-4.90145073,1.34343115,0.25947019,0.01761646,0.43036971,0.99861184,0.00822920,0.04628803
-4.89544772,1.29288411,0.23705712,0.01690003,0.40137587,0.96409095,0.00817190,0.04642349
-4.88944472,1.24643030,0.21547013,0.01621265,0.37394090,0.93240868,0.00815036,0.04701712
-4.88344172,1.20471069,0.19490525,0.01556145,0.34843174,0.90401395,0.00816457,0.04808737
-4.87743872,1.16825877,0.17552983,0.01495214,0.32517404,0.87927784,0.00821388,0.04965027
-4.87143572,1.13749782,0.15748115,0.01438893,0.30444777,0.85849235,0.00829707,0.05171925
-4.86543272,1.11274179,0.14086595,0.01387466,0.28648425,0.84187170,0.00841237,0.05430485
-4.85942971,1.09419911,0.12576099,0.01341083,0.27146442,0.82955585,0.00855759,0.05741431
-4.85342671,1.08197888,0.11221432,0.01299778,0.25951827,0.82161583,0.00873017,0.06105119
-4.84742371,1.07609881,0.10024726,0.01263483,0.25072519,0.81806022,0.00892729,0.06521477
-4.84142071,1.07649418,0.08985680,0.01232047,0.24511517,0.81884241,0.00914595,0.06989949
-4.83541771,1.08302727,0.08101839,0.01205256,0.24267062,0.82386810,0.00938304,0.07509426
-4.82941471,1.09549674,0.07368886,0.01182852,0.24332873,0.83300264,0.00963539,0.08078184
-4.82341171,1.11364653,0.06780938,0.01164552,0.24698420,0.84607792,0.00989985,0.08693823
-4.81740870,1.13717412,0.06330838,0.01150063,0.25349232,0.86289859,0.01017328,0.09353211
-4.81140570,1.16573782,0.06010429,0.01139099,0.26267228,0.88324748,0.01045264,0.10052449
-4.80540270,1.19896345,0.05810807,0.01131390,0.27431081,0.90689024,0.01073489,0.10786850
-4.79939970,1.23645020,0.05722548,0.01126693,0.28816604,0.93357933,0.01101710,0.11550945
-4.79339670,1.27777614,0.05735909,0.01124797,0.30397172,0.96305744,0.01129634,0.12338521
-4.78739370,1.32250356,0.05841010,0.01125526,0.32144171,0.99506067,0.01156973,0.13142686
-4.78139070,1.37018444,0.06027980,0.01128741,0.34027490,1.02932160,0.01183442,0.13955971
-4.77538769,1.42036637,0.06287095,0.01134338,0.36016041,1.06557249,0.01208755,0.14770472
-4.76938469,1.47259902,0.06608889,0.01142249,0.38078316,1.10354881,0.01232634,0.15578013
-4.76338169,1.52644131,0.06984258,0.01152433,0.40182969,1.14299323,0.01254804,0.16370349
-4.75737869,1.58146931,0.07404545,0.01164874,0.42299411,1.18365991,0.01275004,0.17139386
-4.75137569,1.63728446,0.07861619,0.01179577,0.44398411,1.22531924,0.01292993,0.17877409
-4.74537269,1.69352214,0.08347938,0.01196562,0.46452668,1.26776263,0.01308557,0.18577323
-4.73936968,1.74985975,0.08856609,0.01215859,0.48437357,1.31080717,0.01321520,0.19232878
-4.73336668,1.80602411,0.09381425,0.01237503,0.50330600,1.35429973,0.01331757,0.19838878
-4.72736368,1.86179733,0.09916898,0.01261528,0.52113865,1.39812013,0.01339208,0.20391358
-4.72136068,1.91702064,0.10458267,0.01287964,0.53772253,1.44218293,0.01343881,0.20887713
-4.71535768,1.97159567,0.11001497,0.01316833,0.55294661,1.48643746,0.01345874,0.21326782
-4.70935468,2.02548256,0.11543246,0.01348139,0.56673821,1.53086570,0.01345371,0.21708871
-4.70335168,2.07869475,0.12080824,0.01381866,0.57906186,1.57547787,0.01342655,0.22035707
-4.69734867,2.13129030,0.12612126,0.01417973,0.58991686,1.62030565,0.01338105,0.22310340
-4.69134567,2.18335981,0.13135547,0.01456384,0.59933348,1.66539308,0.01332193,0.22536969
-4.68534267,2.23501144,0.13649886,0.01496983,0.60736808,1.71078541,0.01325475,0.22720732
-4.67933967,2.28635354,0.14154236,0.01539608,0.61409723,1.75651651,0.01318580,0.22867437
-4.67333667,2.33747588,0.14647874,0.01584045,0.61961135,1.80259532,0.01312191,0.22983270
-4.66733367,2.38843044,0.15130151,0.01630020,0.62400795,1.84899215,0.01307022,0.23074484
-4.66133067,2.43921293,0.15600389,0.01677195,0.62738504,1.89562585,0.01303795,0.23147089
-4.65532766,2.48974638,0.16057795,0.01725169,0.62983498,1.94235252,0.01303212,0.23206560
-4.64932466,2.53986790,0.16501395,0.01773474,0.63143909,1.98895698,0.01305924,0.23257578
-4.64332166,2.58931973,0.16929997,0.01821577,0.63226339,2.03514745,0.01312509,0.23303813
-4.63731866,2.63774553,0.17342173,0.01868889,0.63235564,2.08055444,0.01323437,0.23347778
-4.63131566,2.68469249,0.17736286,0.01914774,0.63174386,2.12473418,0.01339052,0.23390736
-4.62531266,2.72961961,0.18110530,0.01958557,0.63043646,2.16717666,0.01359546,0.23432691
-4.61930965,2.77191201,0.18463011,0.01999546,0.62842377,2.20731850,0.01384951,0.23472441
-4.61330665,2.81090095,0.18791843,0.02037047,0.62568109,2.24456008,0.01415124,0.23507701
-4.60730365,2.84588866,0.19095261,0.02070385,0.62217279,2.27828627,0.01449747,0.23535288
-4.60130065,2.87617680,0.19371743,0.02098931,0.61785746,2.30789002,0.01488334,0.23551347
-4.59529765,2.90109734,0.19620140,0.02122118,0.61269347,2.33279749,0.01530237,0.23551613
-4.58929465,2.92004394,0.19839787,0.02139469,0.60664484,2.35249357,0.01574672,0.23531684
-4.58329165,2.93250250,0.20030610,0.02150617,0.59968680,2.36654648,0.01620737,0.23487298
-4.57728864,2.93807893,0.20193204,0.02155320,0.59181090,2.37463001,0.01667449,0.23414585
-4.57128564,2.93652272,0.20328890,0.02153475,0.58302917,2.37654224,0.01713775,0.23310292
-4.56528264,2.92774497,0.20439731,0.02145131,0.57337714,2.37221976,0.01758668,0.23171956
-4.55927964,2.91182981,0.20528525,0.02130488,0.56291553,2.36174640,0.01801112,0.22998031
-4.55327664,2.88903859,0.20598759,0.02109899,0.55173047,2.34535607,0.01840155,0.22787947
-4.54727364,2.85980654,0.20654529,0.02083858,0.53993228,2.32342958,0.01874951,0.22542111
-4.54127064,2.82473214,0.20700439,0.02052988,0.52765287,2.29648531,0.01904791,0.22261852
-4.53526763,2.78455962,0.20741466,0.02018023,0.51504183,2.26516444,0.01929134,0.21949316
-4.52926463,2.74015559,0.20782818,0.01979784,0.50226160,2.23021136,0.01947631,0.21607313
-4.52326163,2.69248100,0.20829774,0.01939151,0.48948186,2.19245016,0.01960139,0.21239150
-4.51725863,2.64255966,0.20887523,0.01897035,0.47687347,2.15275839,0.01966733,0.20848431
-4.51125563,2.59144512,0.20960999,0.01854348,0.46460239,2.11203932,0.01967704,0.20438875
-4.50525263,2.54018703,0.21054730,0.01811974,0.45282367,2.07119386,0.01963552,0.20014131
-4.49924962,2.48979882,0.21172697,0.01770737,0.44167611,2.03109329,0.01954970,0.19577627
-4.49324662,2.44122774,0.21318203,0.01731380,0.43127753,1.99255403,0.01942820,0.19132448
-4.48724362,2.39532836,0.21493771,0.01694538,0.42172103,1.95631516,0.01928102,0.18681254
-4.48124062,2.35284057,0.21701055,0.01660721,0.41307237,1.92301942,0.01911922,0.18226243
-4.47523762,2.31437245,0.21940775,0.01630302,0.40536843,1.89319833,0.01895445,0.17769148
-4.46923462,2.28038837,0.22212675,0.01603506,0.39861695,1.86726155,0.01879859,0.17311281
-4.46323162,2.25120245,0.22515510,0.01580410,0.39279727,1.84549064,0.01866325,0.16853607
-4.45722861,2.22697720,0.22847046,0.01560941,0.38786221,1.82803709,0.01855937,0.16396836
-4.45122561,2.20772693,0.23204098,0.01544885,0.38374083,1.81492454,0.01849680,0.15941536
-4.44522261,2.19332563,0.23582579,0.01531899,0.38034198,1.80605460,0.01848390,0.15488250
-4.43921961,2.18351869,0.23977583,0.01521523,0.37755835,1.80121620,0.01852727,0.15037608
-4.43321661,2.17793783,0.24383494,0.01513203,0.37527100,1.80009770,0.01863142,0.14590425
-4.42721361,2.17611882,0.24794113,0.01506306,0.37335412,1.80230155,0.01879866,0.14147783
-4.42121061,2.17752118,0.25202812,0.01500150,0.37167977,1.80736084,0.01902893,0.13711090
-4.41520760,2.18154936,0.25602716,0.01494022,0.37012251,1.81475742,0.01931986,0.13282104
-4.40920460,2.18757497,0.25986891,0.01487206,0.36856385,1.82394090,0.01966677,0.12862946
-4.40320160,2.19495911,0.26348559,0.01479006,0.36689617,1.83434825,0.02006292,0.12456072
-4.39719860,2.20307470,0.26681307,0.01468769,0.36502619,1.84542333,0.02049968,0.12064237
-4.39119560,2.21132781,0.26979313,0.01455907,0.36287785,1.85663588,0.02096689,0.11690427
-4.38519260,2.21917766,0.27237547,0.01439916,0.36039445,1.86749943,0.02145325,0.11337791
-4.37918959,2.22615459,0.27451965,0.01420389,0.35754009,1.87758751,0.02194674,0.11009558
-4.37318659,2.23187534,0.27619671,0.01397036,0.35430029,1.88654763,0.02243507,0.10708952
-4.36718359,2.23605522,0.27739047,0.01369684,0.35068191,1.89411255,0.02290619,0.10439103
-4.36118059,2.23851646,0.27809828,0.01338287,0.34671221,1.90010819,0.02334874,0.10202975
-4.35517759,2.23919252,0.27833141,0.01302928,0.34243722,1.90445789,0.02375255,0.10003280
-4.34917459,2.23812779,0.27811470,0.01263810,0.33791943,1.90718277,0.02410899,0.09842416
-4.34317159,2.23547275,0.27748574,0.01221251,0.33323491,1.90839780,0.02441137,0.09722403
-4.33716858,2.23147454,0.27649348,0.01175676,0.32846995,1.90830390,0.02465524,0.09644829
-4.33116558,2.22646310,0.27519623,0.01127596,0.32371730,1.90717606,0.02483854,0.09610796
-4.32516258,2.22083356,0.27365924,0.01077596,0.31907233,1.90534801,0.02496174,0.09620882
-4.31915958,2.21502526,0.27195197,0.01026311,0.31462900,1.90319397,0.02502782,0.09675096
-4.31315658,2.20949858,0.27014505,0.00974409,0.31047604,1.90110831,0.02504221,0.09772845
-4.30715358,2.20471039,0.26830714,0.00922570,0.30669338,1.89948407,0.02501253,0.09912898
