energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.75387694,2.55608404,0.00391530,0.80390206,0.90231010,1.07183623,0.05676153,0.32280570
-5.74787394,2.64789927,0.00389605,0.81858651,0.92200718,1.09069192,0.05773379,0.35509464
-5.74187094,2.74447540,0.00389813,0.83365848,0.94374477,1.11027885,0.05862850,0.38935459
-5.73586793,2.84579414,0.00392554,0.84922693,0.96764936,1.13076970,0.05944925,0.42539816
-5.72986493,2.95160661,0.00398169,0.86535617,0.99375381,1.15227741,0.06019776,0.46297681
-5.72386193,3.06141362,0.00406939,0.88205828,1.02198903,1.17484428,0.06087353,0.50178071
-5.71785893,3.17445520,0.00419066,0.89928754,1.05217955,1.19843385,0.06147349,0.54144089
-5.71185593,3.28971039,0.00434670,0.91693736,1.08404313,1.22292565,0.06199193,0.58153349
-5.70585293,3.40590777,0.00453784,0.93483973,1.11719477,1.24811325,0.06242054,0.62158637
-5.69984992,3.52154691,0.00476343,0.95276737,1.15115488,1.27370583,0.06274863,0.66108787
-5.69384692,3.63493053,0.00502188,0.97043864,1.18536152,1.29933329,0.06296356,0.69949761
-5.68784392,3.74420646,0.00531065,0.98752505,1.21918638,1.32455479,0.06305131,0.73625903
-5.68184092,3.84741832,0.00562626,1.00366119,1.25195401,1.34887077,0.06299716,0.77081329
-5.67583792,3.94256315,0.00596436,1.01845672,1.28296352,1.37173786,0.06278650,0.80261410
-5.66983492,4.02765417,0.00631981,1.03151009,1.31151228,1.39258640,0.06240568,0.83114296
-5.66383192,4.10078612,0.00668680,1.04242346,1.33692052,1.41083990,0.06184290,0.85592415
-5.65782891,4.16020091,0.00705893,1.05081819,1.35855599,1.42593584,0.06108900,0.87653907
-5.65182591,4.20435076,0.00742946,1.05635033,1.37585776,1.43734682,0.06013827,0.89263914
-5.64582291,4.23195638,0.00779139,1.05872551,1.38835821,1.44460146,0.05898905,0.90395698
-5.63981991,4.24205753,0.00813769,1.05771243,1.39570223,1.44730399,0.05764422,0.91031510
-5.63381691,4.23405400,0.00846149,1.05315460,1.39766283,1.44515172,0.05611153,0.91163194
-5.62781391,4.20773487,0.00875630,1.04497948,1.39415252,1.43794970,0.05440364,0.90792495
-5.62181091,4.16329475,0.00901615,1.03320482,1.38522980,1.42562162,0.05253807,0.89931044
-5.61580790,4.10133619,0.00923582,1.01794165,1.37110041,1.40821666,0.05053683,0.88600028
-5.60980490,4.02285773,0.00941097,0.99939391,1.35211325,1.38591165,0.04842592,0.86829556
-5.60380190,3.92922805,0.00953829,0.97785440,1.32875080,1.35900849,0.04623467,0.84657736
-5.59779890,3.82214692,0.00961560,0.95369734,1.30161458,1.32792673,0.04399484,0.82129505
-5.59179590,3.70359449,0.00964190,0.92736764,1.27140584,1.29319150,0.04173973,0.79295265
-5.58579290,3.57577067,0.00961738,0.89936723,1.23890229,1.25541731,0.03950313,0.76209354
-5.57978989,3.44102704,0.00954344,0.87023907,1.20493175,1.21528818,0.03731828,0.72928444
-5.57378689,3.30179378,0.00942256,0.84054930,1.17034352,1.17353495,0.03521685,0.69509896
-5.56778389,3.16050448,0.00925826,0.81086825,1.13597875,1.13091072,0.03322793,0.66010155
-5.56178089,3.01952170,0.00905490,0.78175110,1.10264080,1.08816525,0.03137720,0.62483238
-5.55577789,2.88106604,0.00881752,0.75371891,1.07106687,1.04601953,0.02968609,0.58979363
-5.54977489,2.74715149,0.00855169,0.72724082,1.04190189,1.00514153,0.02817125,0.55543768
-5.54377189,2.61952924,0.00826323,0.70271800,1.01567589,0.96612402,0.02684405,0.52215763
-5.53776888,2.49964216,0.00795804,0.68047026,0.99278557,0.92946550,0.02571035,0.49028028
-5.53176588,2.38859129,0.00764190,0.66072560,0.97348101,0.89555502,0.02477041,0.46006183
-5.52576288,2.28711554,0.00732026,0.64361328,0.95785794,0.86466132,0.02401906,0.43168626
-5.51975988,2.19558495,0.00699809,0.62916067,0.94585597,0.83692693,0.02344595,0.40526633
-5.51375688,2.11400756,0.00667972,0.61729396,0.93726286,0.81236727,0.02303603,0.38084705
-5.50775388,2.04204909,0.00636877,0.60784278,0.93172463,0.79087479,0.02277021,0.35841120
-5.50175088,1.97906455,0.00606807,0.60054846,0.92876109,0.77222787,0.02262601,0.33788675
-5.49574787,1.92413996,0.00577965,0.59507555,0.92778619,0.75610403,0.02257846,0.31915559
-5.48974487,1.87614230,0.00550474,0.59102622,0.92813232,0.74209679,0.02260096,0.30206324
-5.48374187,1.83377552,0.00524382,0.58795680,0.92907740,0.72973547,0.02266618,0.28642901
-5.47773887,1.79563992,0.00499673,0.58539585,0.92987390,0.71850687,0.02274702,0.27205621
-5.47173587,1.76029275,0.00476273,0.58286283,0.92977820,0.70787793,0.02281742,0.25874195
-5.46573287,1.72630719,0.00454067,0.57988686,0.92807933,0.69731844,0.02285321,0.24628624
-5.45972986,1.69232764,0.00432906,0.57602445,0.92412588,0.68632263,0.02283282,0.23449999
-5.45372686,1.65711915,0.00412626,0.57087576,0.91734977,0.67442897,0.02273785,0.22321165
-5.44772386,1.61960928,0.00393059,0.56409865,0.90728629,0.66123723,0.02255357,0.21227252
-5.44172086,1.57892115,0.00374042,0.55541986,0.89358945,0.64642227,0.02226919,0.20156042
-5.43571786,1.53439674,0.00355433,0.54464330,0.87604226,0.62974414,0.02187804,0.19098183
-5.42971486,1.48561019,0.00337112,0.53165483,0.85456168,0.61105409,0.02137759,0.18047266
-5.42371186,1.43237112,0.00318994,0.51642376,0.82919843,0.59029676,0.02076930,0.16999763
-5.41770885,1.37471875,0.00301027,0.49900111,0.80013164,0.56750836,0.02005840,0.15954854
-5.41170585,1.31290755,0.00283199,0.47951480,0.76765930,0.54281147,0.01925345,0.14914169
-5.40570285,1.24738604,0.00265536,0.45816233,0.73218479,0.51640681,0.01836597,0.13881466
-5.39969985,1.17877008,0.00248098,0.43520128,0.69420072,0.48856267,0.01740985,0.12862273
-5.39369685,1.10781257,0.00230982,0.41093839,0.65427083,0.45960256,0.01640082,0.11863518
-5.38769385,1.03537123,0.00214313,0.38571760,0.61301095,0.42989204,0.01535592,0.10893180
-5.38169085,0.96237618,0.00198241,0.35990791,0.57107011,0.39982521,0.01429288,0.09959969
-5.37568784,0.88979905,0.00182939,0.33389138,0.52911255,0.36981170,0.01322969,0.09073065
-5.36968484,0.81862481,0.00168599,0.30805208,0.48780147,0.34026465,0.01218410,0.08241922
-5.36368184,0.74982758,0.00155424,0.28276605,0.44778510,0.31159025,0.01117325,0.07476141
-5.35767884,0.68435106,0.00143633,0.25839296,0.40968548,0.28417904,0.01021337,0.06785435
-5.35167584,0.62309405,0.00133451,0.23526935,0.37409015,0.25839935,0.00931956,0.06179649
-5.34567284,0.56690117,0.00125115,0.21370382,0.34154681,0.23459278,0.00850564,0.05668871
-5.33966983,0.51655841,0.00118870,0.19397378,0.31256064,0.21307180,0.00778409,0.05263579
-5.33366683,0.47279302,0.00114966,0.17632401,0.28759410,0.19411903,0.00716603,0.04974851
-5.32766383,0.43627690,0.00113666,0.16096648,0.26706842,0.17798815,0.00666127,0.04814580
-5.32166083,0.40763245,0.00115239,0.14808126,0.25136651,0.16490585,0.00627840,0.04795710
-5.31565783,0.38743975,0.00119962,0.13781825,0.24083633,0.15507449,0.00602486,0.04932435
-5.30965483,0.37624382,0.00128119,0.13029915,0.23579413,0.14867492,0.00590701,0.05240372
-5.30365183,0.37456085,0.00139997,0.12561961,0.23652700,0.14586902,0.00593026,0.05736653
-5.29764882,0.38288220,0.00155885,0.12385094,0.24329399,0.14680164,0.00609906,0.06439935
-5.29164582,0.40167521,0.00176064,0.12504140,0.25632528,0.15160134,0.00641693,0.07370298
-5.28564282,0.43138005,0.00200801,0.12921654,0.27581932,0.16037989,0.00688644,0.08549010
-5.27963982,0.47240219,0.00230340,0.13637888,0.30193736,0.17323021,0.00750910,0.09998158
-5.27363682,0.52510003,0.00264892,0.14650645,0.33479579,0.19022273,0.00828525,0.11740119
-5.26763382,0.58976805,0.00304617,0.15955064,0.37445610,0.21140016,0.00921388,0.13796886
-5.26163082,0.66661567,0.00349614,0.17543325,0.42091312,0.23677095,0.01029244,0.16189246
-5.25562781,0.75574267,0.00399908,0.19404308,0.47408201,0.26630166,0.01151665,0.18935826
-5.24962481,0.85711224,0.00455430,0.21523235,0.53378465,0.29990867,0.01288026,0.22052027
-5.24362181,0.97052286,0.00516007,0.23881319,0.59973636,0.33744969,0.01437485,0.25548895
-5.23761881,1.09558068,0.00581347,0.26455477,0.67153391,0.37871573,0.01598970,0.29431940
-5.23161581,1.23167401,0.00651033,0.29218117,0.74864567,0.42342395,0.01771164,0.33699985
-5.22561281,1.37795176,0.00724515,0.32137066,0.83040493,0.47121223,0.01952499,0.38344075
-5.21960980,1.53330754,0.00801106,0.35175638,0.91600727,0.52163585,0.02141164,0.43346523
-5.21360680,1.69637104,0.00879987,0.38292892,1.00451272,0.57416685,0.02335110,0.48680138
-5.20760380,1.86550819,0.00960211,0.41444080,1.09485321,0.62819657,0.02532071,0.54307710
-5.20160080,2.03883114,0.01040722,0.44581304,1.18584571,0.68304157,0.02729597,0.60181790
-5.19559780,2.21421881,0.01120370,0.47654359,1.27621117,0.73795304,0.02925089,0.66244823
-5.18959480,2.38934824,0.01197934,0.50611764,1.36459883,0.79212980,0.03115845,0.72429663
-5.18359180,2.56173644,0.01272151,0.53401936,1.44961559,0.84473449,0.03299115,0.78660478
-5.17758879,2.72879191,0.01341751,0.55974485,1.52985953,0.89491260,0.03472160,0.84854066
-5.17158579,2.88787456,0.01405488,0.58281565,1.60395645,0.94181382,0.03632310,0.90921541
-5.16558279,3.03636202,0.01462178,0.60279243,1.67059821,0.98461482,0.03777031,0.96770362
-5.15957979,3.17172021,0.01510734,0.61928822,1.72858143,1.02254280,0.03903985,1.02306651
-5.15357679,3.29157548,0.01550202,0.63198061,1.77684492,1.05489865,0.04011089,1.07437711
-5.14757379,3.39378558,0.01579787,0.64062244,1.81450440,1.08107897,0.04096566,1.12074667
-5.14157079,3.47650662,0.01598886,0.64505043,1.84088304,1.10059594,0.04158995,1.16135129
-5.13556778,3.53825313,0.01607104,0.64519145,1.85553650,1.11309410,0.04197342,1.19545762
-5.12956478,3.57794899,0.01604269,0.64106609,1.85827142,1.11836353,0.04210990,1.22244672
-5.12356178,3.59496678,0.01590436,0.63278937,1.84915669,1.11634869,0.04199751,1.24183495
-5.11755878,3.58915410,0.01565890,0.62056871,1.82852683,1.10715260,0.04163869,1.25329110
-5.11155578,3.56084574,0.01531131,0.60469913,1.79697773,1.09103636,0.04104011,1.25664892
-5.10555278,3.51086122,0.01486862,0.58555603,1.75535469,1.06841387,0.04021247,1.25191461
-5.09954977,3.44048799,0.01433961,0.56358589,1.70473358,1.03984225,0.03917016,1.23926886
-5.09354677,3.35145097,0.01373456,0.53929530,1.64639580,1.00600837,0.03793086,1.21906339
-5.08754377,3.24586991,0.01306491,0.51323888,1.58179830,0.96771203,0.03651508,1.19181217
-5.08154077,3.12620637,0.01234291,0.48600654,1.51253975,0.92584680,0.03494556,1.15817757
-5.07553777,2.99520243,0.01158122,0.45821063,1.44032412,0.88137900,0.03324674,1.11895226
-5.06953477,2.85581358,0.01079262,0.43047344,1.36692317,0.83532597,0.03144409,1.07503734
-5.06353177,2.71113819,0.00998958,0.40341541,1.29413871,0.78873418,0.02956358,1.02741773
-5.05752876,2.56434595,0.00918401,0.37764443,1.22376600,0.74265800,0.02763098,0.97713570
-5.05152576,2.41860756,0.00838697,0.35374630,1.15755892,0.69813965,0.02567140,0.92526346
-5.04552276,2.27702741,0.00760845,0.33227662,1.09719768,0.65619079,0.02370874,0.87287589
-5.03951976,2.14258105,0.00685717,0.31375392,1.04425939,0.61777606,0.02176526,0.82102408
-5.03351676,2.01805844,0.00614051,0.29865410,1.00019185,0.58379859,0.01986121,0.77071058
-5.02751376,1.90601396,0.00546445,0.28740578,0.96629035,0.55508754,0.01801452,0.72286695
-5.02151076,1.80872335,0.00483352,0.28038656,0.94367761,0.53238744,0.01624067,0.67833413
-5.01550775,1.72814790,0.00425087,0.27791975,0.93328647,0.51634916,0.01455248,0.63784602
-5.00950475,1.66590563,0.00371835,0.28027138,0.93584517,0.50752219,0.01296013,0.60201636
-5.00350175,1.62324909,0.00323662,0.28764727,0.95186502,0.50634786,0.01147118,0.57132917
-4.99749875,1.60104938,0.00280524,0.30018991,0.98163021,0.51315331,0.01009067,0.54613262
-4.99149575,1.59978606,0.00242291,0.31797513,1.02518983,0.52814601,0.00882128,0.52663623
-4.98549275,1.61954234,0.00208753,0.34100854,1.08235219,0.55140864,0.00766353,0.51291128
-4.97948974,1.66000552,0.00179643,0.36922172,1.15268153,0.58289444,0.00661606,0.50489417
-4.97348674,1.72047251,0.00154646,0.40246850,1.23549763,0.62242311,0.00567583,0.50239249
-4.96748374,1.79986037,0.00133421,0.44052147,1.32987870,0.66967755,0.00483847,0.50509356
-4.96148074,1.89672218,0.00115606,0.48306914,1.43466805,0.72420188,0.00409850,0.51257514
-4.95547774,2.00926839,0.00100834,0.52971414,1.54848509,0.78540104,0.00344963,0.52431814
-4.94947474,2.13539408,0.00088742,0.57997282,1.66974111,0.85254271,0.00288503,0.53972083
-4.94347174,2.27271226,0.00078979,0.63327679,1.79666020,0.92476187,0.00239752,0.55811463
-4.93746873,2.41859351,0.00071211,0.68897658,1.92730545,1.00106863,0.00197986,0.57878080
-4.93146573,2.57021176,0.00065126,0.74634797,2.05961053,1.08035956,0.00162487,0.60096806
-4.92546273,2.72459614,0.00060439,0.80460093,2.19141616,1.16143298,0.00132559,0.62391052
-4.91945973,2.87868816,0.00056893,0.86289151,2.32051123,1.24300807,0.00107544,0.64684579
-4.91345673,3.02940350,0.00054259,0.92033635,2.44467738,1.32374785,0.00086830,0.66903271
-4.90745373,3.17369698,0.00052337,0.97602985,2.56173639,1.40228562,0.00069860,0.68976839
-4.90145073,3.30862942,0.00050958,1.02906343,2.66959870,1.47725432,0.00056134,0.70840418
-4.89544772,3.43143454,0.00049977,1.07854649,2.76631200,1.54731806,0.00045216,0.72436000
-4.88944472,3.53958386,0.00049280,1.12362835,2.85010800,1.61120484,0.00036735,0.73713690
-4.88344172,3.63084780,0.00048775,1.16352059,2.91944613,1.66773947,0.00030385,0.74632724
-4.87743872,3.70335071,0.00048394,1.19751877,2.97305241,1.71587542,0.00025927,0.75162249
-4.87143572,3.75561809,0.00048094,1.22502293,3.00995225,1.75472448,0.00023191,0.75281824
-4.86543272,3.78661428,0.00047848,1.24555591,3.02949596,1.78358307,0.00022072,0.74981640
-4.85942971,3.79576924,0.00047652,1.25877886,3.03137596,1.80195402,0.00022531,0.74262468
-4.85342671,3.78299340,0.00047518,1.26450318,3.01563524,1.80956308,0.00024603,0.73135321
-4.84742371,3.74868009,0.00047476,1.26269852,2.98266653,1.80636929,0.00028387,0.71620882
-4.84142071,3.69369554,0.00047568,1.25349626,2.93320243,1.79256884,0.00034058,0.69748698
-4.83541771,3.61935665,0.00047853,1.23718859,2.86829689,1.76859214,0.00041864,0.67556194
-4.82941471,3.52739765,0.00048404,1.21422282,2.78929851,1.73509418,0.00052130,0.65087543
-4.82341171,3.41992657,0.00049303,1.18519145,2.69781701,1.69293857,0.00065261,0.62392434
-4.81740870,3.29937344,0.00050646,1.15081810,2.59568375,1.64317568,0.00081746,0.59524795
-4.81140570,3.16843168,0.00052536,1.11193994,2.48490786,1.58701587,0.00102158,0.56541500
-4.80540270,3.02999486,0.00055087,1.06948710,2.36762939,1.52579858,0.00127155,0.53501105
-4.79939970,2.88709059,0.00058419,1.02445994,2.24607099,1.46095845,0.00157484,0.50462661
-4.79339670,2.74281375,0.00062657,0.97790478,2.12248951,1.39398954,0.00193974,0.47484604
-4.78739370,2.60026050,0.00067929,0.93088897,1.99912902,1.32640884,0.00237535,0.44623769
-4.78139070,2.46246500,0.00074365,0.88447595,1.87817624,1.25972015,0.00289151,0.41934516
-4.77538769,2.33233994,0.00082095,0.83970112,1.76171961,1.19537934,0.00349870,0.39467988
-4.76938469,2.21262211,0.00091244,0.79754905,1.65171268,1.13476180,0.00420789,0.37271482
-4.76338169,2.10582363,0.00101929,0.75893263,1.54994236,1.07913309,0.00503039,0.35387936
-4.75737869,2.01418964,0.00114261,0.72467459,1.45800247,1.02962305,0.00597765,0.33855510
-4.75137569,1.93966242,0.00128336,0.69549164,1.37727271,0.98720408,0.00706100,0.32707241
-4.74537269,1.88385225,0.00144237,0.67198159,1.30890287,0.95267378,0.00829137,0.31970773
-4.73936968,1.84801482,0.00162030,0.65461342,1.25380227,0.92664208,0.00967900,0.31668119
-4.73336668,1.83303516,0.00181761,0.64372045,1.21263383,0.90952289,0.01123310,0.31815469
-4.72736368,1.83941768,0.00203454,0.63949652,1.18581267,0.90153030,0.01296148,0.32423019
-4.72136068,1.86728223,0.00227111,0.64199503,1.17350844,0.90267892,0.01487021,0.33494825
-4.71535768,1.91636591,0.00252712,0.65113082,1.17565119,0.91278842,0.01696324,0.35028676
-4.70935468,1.98603038,0.00280211,0.66668461,1.19194011,0.93149176,0.01924207,0.37016004
-4.70335168,2.07527464,0.00309541,0.68830982,1.22185487,0.95824690,0.02170539,0.39441830
-4.69734867,2.18275292,0.00340610,0.71554155,1.26466908,0.99235160,0.02434881,0.42284765
-4.69134567,2.30679778,0.00373306,0.74780755,1.31946573,1.03296093,0.02716459,0.45517087
-4.68534267,2.44544813,0.00407495,0.78444084,1.38515415,1.07910715,0.03014148,0.49104890
-4.67933967,2.59648197,0.00443027,0.82469382,1.46048851,1.12972147,0.03326454,0.53008354
-4.67333667,2.75745362,0.00479730,0.86775357,1.54408769,1.18365730,0.03651518,0.57182108
-4.66733367,2.92573503,0.00517422,0.91275810,1.63445627,1.23971451,0.03987109,0.61575726
-4.66133067,3.09856063,0.00555900,0.95881324,1.73000674,1.29666426,0.04330644,0.66134343
-4.65532766,3.27307508,0.00594953,1.00500990,1.82908272,1.35327395,0.04679207,0.70799388
-4.64932466,3.44638315,0.00634354,1.05044136,1.92998307,1.40833164,0.05029577,0.75509435
-4.64332166,3.61560083,0.00673864,1.09422034,2.03098682,1.46066974,0.05378271,0.80201149
-4.63731866,3.77790658,0.00713232,1.13549546,2.13037861,1.50918711,0.05721593,0.84810308
-4.63131566,3.93059171,0.00752199,1.17346678,2.22647446,1.55286957,0.06055682,0.89272885
-4.62531266,4.07110880,0.00790492,1.20740020,2.31764753,1.59080794,0.06376587,0.93526157
-4.61930965,4.19711696,0.00827834,1.23664025,2.40235355,1.62221368,0.06680324,0.97509817
-4.61330665,4.30652291,0.00863939,1.26062122,2.47915550,1.64643141,0.06962959,1.01167061
-4.60730365,4.39751708,0.00898523,1.27887619,2.54674701,1.66294847,0.07220677,1.04445622
-4.60130065,4.46860366,0.00931303,1.29104394,2.60397421,1.67140106,0.07449865,1.07298732
-4.59529765,4.51862415,0.00962008,1.29687348,2.64985536,1.67157704,0.07647188,1.09685978
-4.58929465,4.54677388,0.00990385,1.29622626,2.68359786,1.66341542,0.07809662,1.11574052
-4.58329165,4.55261117,0.01016210,1.28907587,2.70461223,1.64700254,0.07934727,1.12937363
-4.57728864,4.53605913,0.01039296,1.27550540,2.71252268,1.62256525,0.08020311,1.13758515
-4.57128564,4.49740019,0.01059510,1.25570257,2.70717374,1.59046129,0.08064882,1.14028630
-4.56528264,4.43726361,0.01076777,1.22995267,2.68863294,1.55116715,0.08067495,1.13747524
-4.55927964,4.35660652,0.01091102,1.19862974,2.65718916,1.50526398,0.08027826,1.12923717
-4.55327664,4.25668891,0.01102571,1.16218599,2.61334672,1.45342171,0.07946188,1.11574299
-4.54727364,4.13904350,0.01111366,1.12114005,2.55781511,1.39638213,0.07823533,1.09724634
-4.54127064,4.00544105,0.01117772,1.07606414,2.49149459,1.33494111,0.07661444,1.07407916
-4.53526763,3.85785211,0.01122175,1.02757068,2.41545800,1.26993072,0.07462105,1.04664580
-4.52926463,3.69840612,0.01125070,0.97629866,2.33092891,1.20220142,0.07228257,1.01541575
-4.52326163,3.52934869,0.01127053,0.92290002,2.23925699,1.13260502,0.06963142,0.98091506
-4.51725863,3.35299810,0.01128812,0.86802658,2.14189079,1.06197857,0.06670428,0.94371672
-4.51125563,3.17170186,0.01131119,0.81231769,2.04034888,0.99112966,0.06354133,0.90442993
-4.50525263,2.98779438,0.01134808,0.75638889,1.93618995,0.92082337,0.06018531,0.86368867
-4.49924962,2.80355639,0.01140759,0.70082190,1.83098262,0.85177109,0.05668054,0.82213968
-4.49324662,2.62117721,0.01149876,0.64615610,1.72627577,0.78462139,0.05307201,0.78043012
-4.48724362,2.44272030,0.01163056,0.59288157,1.62357012,0.71995299,0.04940432,0.73919522
-4.48124062,2.27009303,0.01181166,0.54143394,1.52429175,0.65826988,0.04572082,0.69904625
-4.47523762,2.10502098,0.01205014,0.49219088,1.42976817,0.59999864,0.04206270,0.66055896
-4.46923462,1.94902732,0.01235324,0.44547040,1.34120751,0.54548771,0.03846824,0.62426305
-4.46323162,1.80341757,0.01272706,0.40153075,1.25968126,0.49500861,0.03497218,0.59063265
-4.45722861,1.66926978,0.01317636,0.36057195,1.18611080,0.44875888,0.03160519,0.56007828
-4.45122561,1.54743021,0.01370436,0.32273859,1.12125803,0.40686649,0.02839351,0.53294043
-4.44522261,1.43851435,0.01431256,0.28812397,1.06571991,0.36939561,0.02535876,0.50948482
-4.43921961,1.34291296,0.01500063,0.25677513,1.01992719,0.33635330,0.02251784,0.48989958
-4.43321661,1.26080263,0.01576635,0.22869869,0.98414670,0.30769694,0.01988306,0.47429428
-4.42721361,1.19216048,0.01660557,0.20386722,0.95848732,0.28334221,0.01746228,0.46270080
-4.42121061,1.13678215,0.01751225,0.18222582,0.94290900,0.26317114,0.01525926,0.45507599
-4.41520760,1.09430251,0.01847854,0.16369879,0.93723440,0.24704021,0.01327403,0.45130594
-4.40920460,1.06421820,0.01949489,0.14819608,0.94116284,0.23478800,0.01150337,0.45121168
-4.40320160,1.04591137,0.02055024,0.13561924,0.95428582,0.22624242,0.00994130,0.45455615
-4.39719860,1.03867364,0.02163224,0.12586689,0.97610373,0.22122714,0.00857956,0.46105211
-4.39119560,1.04172979,0.02272743,0.11883928,1.00604322,0.21956707,0.00740817,0.47037087
-4.38519260,1.05426031,0.02382161,0.11444200,1.04347465,0.22109286,0.00641587,0.48215140
-4.37918959,1.07542229,0.02490008,0.11258871,1.08772926,0.22564424,0.00559061,0.49600982
-4.37318659,1.10436826,0.02594798,0.11320275,1.13811554,0.23307212,0.00491989,0.51154877
-4.36718359,1.14026243,0.02695063,0.11621773,1.19393452,0.24323955,0.00439111,0.52836661
-4.36118059,1.18229421,0.02789386,0.12157710,1.25449352,0.25602149,0.00399189,0.54606617
-4.35517759,1.22968888,0.02876436,0.12923278,1.31911827,0.27130344,0.00371018,0.56426295
-4.34917459,1.28171530,0.02955000,0.13914291,1.38716304,0.28897924,0.00353450,0.58259245
-4.34317159,1.33769091,0.03024017,0.15126902,1.45801883,0.30894795,0.00345396,0.60071667
-4.33716858,1.39698421,0.03082599,0.16557270,1.53111938,0.33111026,0.00345832,0.61832960
-4.33116558,1.45901496,0.03130060,0.18201199,1.60594524,0.35536454,0.00353799,0.63516160
-4.32516258,1.52325274,0.03165933,0.20053778,1.68202593,0.38160283,0.00368396,0.65098274
-4.31915958,1.58921404,0.03189984,0.22109047,1.75894033,0.40970707,0.00388781,0.66560489
-4.31315658,1.65645876,0.03202213,0.24359699,1.83631579,0.43954578,0.00414156,0.67888287
-4.30715358,1.72458633,0.03202861,0.26796862,1.91382600,0.47097155,0.00443767,0.69071439
