energy_ev,total_up,Cd_p_up,Cd_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.72386193,1.83809106,1.11379668,0.26991149,0.30672245,0.01429258,0.18913288,0.62773320
-5.71785893,1.81572146,1.09406282,0.26860571,0.29770393,0.01418674,0.19018486,0.62088725
-5.71185593,1.79347724,1.07583487,0.26707418,0.29010580,0.01407553,0.19070343,0.61316963
-5.70585293,1.77140726,1.05946852,0.26527741,0.28390662,0.01395419,0.19069307,0.60478483
-5.69984992,1.74964586,1.04538747,0.26318627,0.27911480,0.01381875,0.19016354,0.59595637
-5.69384692,1.72841577,1.03408006,0.26078324,0.27577338,0.01366620,0.18912878,0.58691987
-5.68784392,1.70802638,1.02609198,0.25806330,0.27396239,0.01349464,0.18760587,0.57791591
-5.68184092,1.68886745,1.02201529,0.25503423,0.27379858,0.01330330,0.18561414,0.56918293
-5.67583792,1.67139862,1.02247402,0.25171640,0.27543258,0.01309254,0.18317443,0.56095061
-5.66983492,1.65613538,1.02810649,0.24814222,0.27904348,0.01286382,0.18030872,0.55343383
-5.66383192,1.64363173,1.03954503,0.24435511,0.28483117,0.01261959,0.17703987,0.54682744
-5.65782891,1.63446038,1.05739334,0.24040809,0.29300653,0.01236312,0.17339173,0.54130193
-5.65182591,1.62919091,1.08220211,0.23636208,0.30378008,0.01209839,0.16938947,0.53699992
-5.64582291,1.62836656,1.11444353,0.23228400,0.31734935,0.01182984,0.16506006,0.53403352
-5.63981991,1.63248048,1.15448546,0.22824449,0.33388563,0.01156220,0.16043295,0.53248241
-5.63381691,1.64195189,1.20256599,0.22431563,0.35352067,0.01130024,0.15554072,0.53239247
-5.62781391,1.65710325,1.25876949,0.22056851,0.37633383,0.01104860,0.15041973,0.53377497
-5.62181091,1.67813903,1.32300504,0.21707075,0.40234045,0.01081153,0.14511073,0.53660606
-5.61580790,1.70512704,1.39498837,0.21388414,0.43148198,0.01059278,0.13965915,0.54082673
-5.60980490,1.73798327,1.47422847,0.21106233,0.46361835,0.01039542,0.13411531,0.54634304
-5.60380190,1.77646086,1.56001988,0.20864886,0.49852325,0.01022170,0.12853431,0.55302671
-5.59779890,1.82014416,1.65144153,0.20667538,0.53588250,0.01007299,0.12297553,0.56071627
-5.59179590,1.86844845,1.74736309,0.20516032,0.57529591,0.00994973,0.11750201,0.56921875
-5.58579290,1.92062572,1.84645908,0.20410793,0.61628271,0.00985142,0.11217939,0.57831210
-5.57978989,1.97577665,1.94723112,0.20350789,0.65829047,0.00977667,0.10707471,0.58774851
-5.57378689,2.03286889,2.04803793,0.20333533,0.70070731,0.00972324,0.10225490,0.59725857
-5.56778389,2.09076097,2.14713258,0.20355149,0.74287697,0.00968815,0.09778521,0.60655651
-5.56178089,2.14823141,2.24270588,0.20410471,0.78411630,0.00966785,0.09372749,0.61534633
-5.55577789,2.20401168,2.33293442,0.20493205,0.82373425,0.00965831,0.09013840,0.62332878
-5.54977489,2.25682203,2.41603165,0.20596115,0.86105186,0.00965522,0.08706776,0.63020905
-5.54377189,2.30540851,2.49029973,0.20711247,0.89542208,0.00965415,0.08455684,0.63570481
-5.53776888,2.34857966,2.55418021,0.20830171,0.92624883,0.00965073,0.08263691,0.63955438
-5.53176588,2.38524125,2.60630110,0.20944233,0.95300424,0.00964077,0.08132791,0.64152464
-5.52576288,2.41442747,2.64551848,0.21044806,0.97524335,0.00962045,0.08063742,0.64141833
-5.51975988,2.43532737,2.67095056,0.21123530,0.99261577,0.00958639,0.08055988,0.63908033
-5.51375688,2.44730525,2.68200286,0.21172535,1.00487361,0.00953578,0.08107610,0.63440272
-5.50775388,2.44991443,2.67838340,0.21184635,1.01187563,0.00946640,0.08215321,0.62732824
-5.50175088,2.44290400,2.66010728,0.21153492,1.01358734,0.00937667,0.08374487,0.61785206
-5.49574787,2.42621846,2.62749081,0.21073750,1.01007739,0.00926568,0.08579198,0.60602182
-5.48974487,2.39999088,2.58113560,0.20941124,1.00151040,0.00913310,0.08822369,0.59193586
-5.48374187,2.36453015,2.52190379,0.20752470,0.98813695,0.00897920,0.09095886,0.57573992
-5.47773887,2.32030355,2.45088565,0.20505810,0.97028122,0.00880473,0.09390788,0.55762238
-5.47173587,2.26791574,2.36936163,0.20200340,0.94832706,0.00861090,0.09697481,0.53780846
-5.46573287,2.20808558,2.27876057,0.19836411,0.92270328,0.00839923,0.10005980,0.51655361
-5.45972986,2.14162212,2.18061623,0.19415496,0.89386899,0.00817156,0.10306183,0.49413651
-5.45372686,2.06940102,2.07652411,0.18940143,0.86229942,0.00792990,0.10588144,0.47085204
-5.44772386,1.99234240,1.96810030,0.18413911,0.82847319,0.00767642,0.10842368,0.44700449
-5.44172086,1.91139101,1.85694394,0.17841312,0.79286110,0.00741337,0.11060093,0.42290133
-5.43571786,1.82749926,1.74460445,0.17227737,0.75591705,0.00714307,0.11233556,0.39884771
-5.42971486,1.74161338,1.63255422,0.16579379,0.71807103,0.00686788,0.11356239,0.37514187
-5.42371186,1.65466254,1.52216735,0.15903156,0.67972428,0.00659017,0.11423072,0.35207146
-5.41770885,1.56755089,1.41470412,0.15206614,0.64124635,0.00631237,0.11430599,0.32991070
-5.41170585,1.48115176,1.31130114,0.14497835,0.60297404,0.00603694,0.11377078,0.30891843
-5.40570285,1.39630369,1.21296628,0.13785323,0.56521155,0.00576638,0.11262538,0.28933669
-5.39969985,1.31380720,1.12057772,0.13077881,0.52823172,0.00550326,0.11088759,0.27138981
-5.39369685,1.23442205,1.03488599,0.12384475,0.49227795,0.00525019,0.10859201,0.25528363
-5.38769385,1.15886394,0.95651801,0.11714083,0.45756619,0.00500983,0.10578864,0.24120476
-5.38169085,1.08780041,0.88598220,0.11075525,0.42428702,0.00478488,0.10254103,0.22931965
-5.37568784,1.02184540,0.82367368,0.10477291,0.39260733,0.00457799,0.09892384,0.21977323
-5.36968484,0.96155240,0.76987893,0.09927349,0.36267151,0.00439176,0.09502018,0.21268708
-5.36368184,0.90740619,0.72477932,0.09432959,0.33460201,0.00422866,0.09091854,0.20815710
-5.35767884,0.85981329,0.68845324,0.09000477,0.30849943,0.00409092,0.08670968,0.20625063
-5.35167584,0.81909167,0.66087681,0.08635176,0.28444194,0.00398050,0.08248349,0.20700313
-5.34567284,0.78546013,0.64192334,0.08341073,0.26248444,0.00389895,0.07832597,0.21041463
-5.33966983,0.75902807,0.63136181,0.08120776,0.24265738,0.00384737,0.07431643,0.21644606
-5.33366683,0.73978636,0.62885508,0.07975363,0.22496564,0.00382628,0.07052508,0.22501586
-5.32766383,0.72759999,0.63395833,0.07904293,0.20938756,0.00383556,0.06701093,0.23599705
-5.32166083,0.72220337,0.64611852,0.07905349,0.19587433,0.00387442,0.06382036,0.24921507
-5.31565783,0.72319867,0.66467558,0.07974638,0.18434991,0.00394134,0.06098599,0.26444680
-5.30965483,0.73005797,0.68886597,0.08106629,0.17471163,0.00403406,0.05852632,0.28142096
-5.30365183,0.74212945,0.71782925,0.08294243,0.16683158,0.00414962,0.05644573,0.29982004
-5.29764882,0.75864775,0.75061802,0.08528999,0.16055870,0.00428434,0.05473513,0.31928406
-5.29164582,0.77874872,0.78621145,0.08801199,0.15572175,0.00443398,0.05337297,0.33941614
-5.28564282,0.80148797,0.82353239,0.09100163,0.15213296,0.00459375,0.05232671,0.35978989
-5.27963982,0.82586313,0.86146794,0.09414507,0.14959230,0.00475851,0.05155465,0.37995840
-5.27363682,0.85083888,0.89889280,0.09732439,0.14789224,0.00492283,0.05100793,0.39946477
-5.26763382,0.87537416,0.93469496,0.10042088,0.14682283,0.00508122,0.05063274,0.41785367
-5.26163082,0.89845037,0.96780261,0.10331840,0.14617694,0.00522825,0.05037256,0.43468357
-5.25562781,0.91909969,0.99721139,0.10590665,0.14575535,0.00535873,0.05017045,0.44953925
-5.24962481,0.93643230,1.02201089,0.10808440,0.14537171,0.00546786,0.04997113,0.46204396
-5.24362181,0.94966144,1.04140908,0.10976235,0.14485692,0.00555142,0.04972297,0.47187065
-5.23761881,0.95812522,1.05475382,0.11086571,0.14406307,0.00560586,0.04937964,0.47875201
-5.23161581,0.96130446,1.06155021,0.11133619,0.14286651,0.00562841,0.04890156,0.48248852
-5.22561281,0.95883554,1.06147315,0.11113351,0.14117016,0.00561722,0.04825694,0.48295440
-5.21960980,0.95051812,1.05437448,0.11023626,0.13890489,0.00557134,0.04742250,0.48010105
-5.21360680,0.93631713,1.04028420,0.10864210,0.13603004,0.00549078,0.04638378,0.47395781
-5.20760380,0.91635933,1.01940601,0.10636733,0.13253301,0.00537651,0.04513521,0.46463009
-5.20160080,0.89092450,0.99210716,0.10344589,0.12842802,0.00523037,0.04367970,0.45229489
-5.19559780,0.86043198,0.95890324,0.09992772,0.12375417,0.00505505,0.04202805,0.43719403
-5.18959480,0.82542307,0.92043863,0.09587677,0.11857283,0.00485396,0.04019809,0.41962533
-5.18359180,0.78654041,0.87746362,0.09136855,0.11296469,0.00463114,0.03821358,0.39993223
-5.17758879,0.74450524,0.83080915,0.08648752,0.10702636,0.00439111,0.03610308,0.37849243
-5.17158579,0.70009361,0.78136046,0.08132429,0.10086696,0.00413878,0.03389865,0.35570587
-5.16558279,0.65411269,0.73003073,0.07597293,0.09460459,0.00387927,0.03163457,0.33198278
-5.15957979,0.60737810,0.67773580,0.07052827,0.08836311,0.00361781,0.02934615,0.30773227
-5.15357679,0.56069311,0.62537091,0.06508355,0.08226904,0.00335963,0.02706853,0.28335182
-5.14757379,0.51483053,0.57379035,0.05972831,0.07644889,0.00310982,0.02483572,0.25921815
-5.14157079,0.47051773,0.52379040,0.05454665,0.07102692,0.00287330,0.02267967,0.23567969
-5.13556778,0.42842507,0.47609612,0.04961593,0.06612327,0.00265470,0.02062957,0.21305083
-5.12956478,0.38915788,0.43135196,0.04500585,0.06185257,0.00245832,0.01871137,0.19160804
-5.12356178,0.35325183,0.39011615,0.04077792,0.05832291,0.00228810,0.01694734,0.17158786
-5.11755878,0.32117137,0.35285855,0.03698535,0.05563512,0.00214762,0.01535592,0.15318645
-5.11155578,0.29331086,0.31996151,0.03367319,0.05388233,0.00204003,0.01395161,0.13656079
-5.10555278,0.26999766,0.29172311,0.03087875,0.05314960,0.00196811,0.01274501,0.12183095
-5.09954977,0.25149668,0.26836228,0.02863215,0.05351364,0.00193422,0.01174296,0.10908331
-5.09354677,0.23801562,0.25002485,0.02695699,0.05504245,0.00194033,0.01094872,0.09837436
-5.08754377,0.22971037,0.23679027,0.02587103,0.05779482,0.00198802,0.01036219,0.08973470
-5.08154077,0.22668977,0.22867799,0.02538677,0.06181963,0.00207844,0.00998015,0.08317298
-5.07553777,0.22901946,0.22565338,0.02551200,0.06715489,0.00221231,0.00979651,0.07867950
-5.06953477,0.23672428,0.22763259,0.02625005,0.07382653,0.00238993,0.00980251,0.07622917
-5.06353177,0.24978907,0.23448621,0.02759997,0.08184695,0.00261108,0.00998695,0.07578386
-5.05752876,0.26815776,0.24604171,0.02955642,0.09121333,0.00287507,0.01033641,0.07729380
-5.05152576,0.29173078,0.26208455,0.03210938,0.10190587,0.00318061,0.01083535,0.08069822
-5.04552276,0.32036112,0.28235829,0.03524372,0.11388592,0.00352583,0.01146637,0.08592509
-5.03951976,0.35384922,0.30656396,0.03893856,0.12709430,0.00390822,0.01221036,0.09289022
-5.03351676,0.39193736,0.33435897,0.04316658,0.14144976,0.00432460,0.01304670,0.10149579
-5.02751376,0.43430387,0.36535611,0.04789332,0.15684781,0.00477111,0.01395351,0.11162855
-5.02151076,0.48055801,0.39912297,0.05307647,0.17315999,0.00524319,0.01490791,0.12315783
-5.01550775,0.53023585,0.43518230,0.05866538,0.19023385,0.00573560,0.01588634,0.13593381
-5.00950475,0.58279806,0.47301357,0.06460064,0.20789350,0.00624248,0.01686497,0.14978610
-5.00350175,0.63762989,0.51205627,0.07081399,0.22594100,0.00675738,0.01782004,0.16452297
-4.99749875,0.69404396,0.55171485,0.07722858,0.24415859,0.00727337,0.01872841,0.17993140
-4.99149575,0.75128605,0.59136574,0.08375950,0.26231169,0.00778314,0.01956795,0.19577817
-4.98549275,0.80854423,0.63036622,0.09031476,0.28015272,0.00827913,0.02031810,0.21181206
-4.97948974,0.86496120,0.66806508,0.09679663,0.29742570,0.00875368,0.02096032,0.22776714
-4.97348674,0.91964969,0.70381490,0.10310339,0.31387136,0.00919923,0.02147857,0.24336724
-4.96748374,0.97171062,0.73698537,0.10913135,0.32923283,0.00960844,0.02185968,0.25833148
-4.96148074,1.02025345,0.76697743,0.11477724,0.34326157,0.00997443,0.02209371,0.27238055
-4.95547774,1.06441807,0.79323758,0.11994070,0.35572344,0.01029090,0.02217418,0.28524371
-4.94947474,1.10339735,0.81527178,0.12452699,0.36640467,0.01055237,0.02209822,0.29666613
-4.94347174,1.13645957,0.83265838,0.12844958,0.37511748,0.01075428,0.02186659,0.30641617
-4.93746873,1.16296972,0.84505959,0.13163273,0.38170523,0.01089312,0.02148356,0.31429242
-4.93146573,1.18240877,0.85223081,0.13401380,0.38604675,0.01096660,0.02095677,0.32013010
-4.92546273,1.19439003,0.85402753,0.13554527,0.38805986,0.01097367,0.02029687,0.32380641
-4.91945973,1.19867191,0.85040943,0.13619629,0.38770380,0.01091456,0.01951712,0.32524476
-4.91345673,1.19516631,0.84144138,0.13595380,0.38498044,0.01079085,0.01863292,0.32441746
-4.90745373,1.18394243,0.82729139,0.13482305,0.37993441,0.01060538,0.01766128,0.32134682
-4.90145073,1.16522557,0.80822548,0.13282756,0.37265185,0.01036221,0.01662027,0.31610461
-4.89544772,1.13939107,0.78459967,0.13000852,0.36325806,0.01006655,0.01552842,0.30880986
-4.88944472,1.10695359,0.75684944,0.12642358,0.35191401,0.00972462,0.01440420,0.29962507
-4.88344172,1.06855209,0.72547702,0.12214519,0.33881182,0.00934349,0.01326547,0.28875111
-4.87743872,1.02493127,0.69103711,0.11725844,0.32416949,0.00893095,0.01212908,0.27642087
-4.87143572,0.97692006,0.65412151,0.11185864,0.30822499,0.00849532,0.01101044,0.26289217
-4.86543272,0.92540828,0.61534322,0.10604850,0.29122993,0.00804525,0.00992324,0.24843997
-4.85942971,0.87132214,0.57532082,0.09993537,0.27344308,0.00758953,0.00887922,0.23334852
-4.85342671,0.81559974,0.53466330,0.09362830,0.25512400,0.00713694,0.00788805,0.21790344
-4.84742371,0.75916733,0.49395631,0.08723522,0.23652688,0.00669602,0.00695729,0.20238436
-4.84142071,0.70291719,0.45374985,0.08086036,0.21789500,0.00627494,0.00609242,0.18705806
-4.83541771,0.64768788,0.41454797,0.07460187,0.19945576,0.00588131,0.00529692,0.17217255
-4.82941471,0.59424727,0.37680065,0.06854974,0.18141658,0.00552208,0.00457246,0.15795213
-4.82341171,0.54327890,0.34089799,0.06278419,0.16396173,0.00520336,0.00391907,0.14459362
-4.81740870,0.49537181,0.30716675,0.05737438,0.14725013,0.00493037,0.00333539,0.13226358
-4.81140570,0.45101383,0.27586910,0.05237753,0.13141410,0.00470730,0.00281889,0.12109687
-4.80540270,0.41058841,0.24720357,0.04783851,0.11655914,0.00453729,0.00236613,0.11119608
-4.79939970,0.37437466,0.22130788,0.04378973,0.10276457,0.00442233,0.00197299,0.10263208
-4.79339670,0.34255034,0.19826337,0.04025141,0.09008497,0.00436329,0.00163493,0.09544535
-4.78739370,0.31519738,0.17810084,0.03723218,0.07855230,0.00435984,0.00134716,0.08964807
-4.78139070,0.29230966,0.16080742,0.03472983,0.06817863,0.00441051,0.00110484,0.08522681
-4.77538769,0.27380235,0.14633415,0.03273242,0.05895916,0.00451270,0.00090324,0.08214566
-4.76938469,0.25952270,0.13460396,0.03121940,0.05087555,0.00466274,0.00073787,0.08034966
-4.76338169,0.24926156,0.12551988,0.03016294,0.04389934,0.00485595,0.00060456,0.07976855
-4.75737869,0.24276552,0.11897310,0.02952927,0.03799533,0.00508674,0.00049958,0.08032053
-4.75137569,0.23974912,0.11485067,0.02928009,0.03312474,0.00534874,0.00041963,0.08191611
-4.74537269,0.23990694,0.11304275,0.02937398,0.02924823,0.00563492,0.00036192,0.08446188
-4.73936968,0.24292520,0.11344913,0.02976770,0.02632840,0.00593779,0.00032418,0.08786416
-4.73336668,0.24849274,0.11598485,0.03041755,0.02433197,0.00624951,0.00030462,0.09203248
-4.72736368,0.25631099,0.12058501,0.03128054,0.02323144,0.00656214,0.00030199,0.09688274
-4.72136068,0.26610289,0.12720834,0.03231549,0.02300629,0.00686783,0.00031550,0.10234007
-4.71535768,0.27762042,0.13583973,0.03348403,0.02364356,0.00715899,0.00034482,0.10834128
-4.70935468,0.29065063,0.14649147,0.03475137,0.02513807,0.00742850,0.00039004,0.11483681
-4.70335168,0.30502008,0.15920327,0.03608696,0.02749199,0.00766991,0.00045165,0.12179210
-4.69734867,0.32059741,0.17404088,0.03746498,0.03071402,0.00787760,0.00053048,0.12918841
-4.69134567,0.33729408,0.19109351,0.03886453,0.03481818,0.00804691,0.00062770,0.13702289
-4.68534267,0.35506322,0.21046986,0.04026974,0.03982216,0.00817426,0.00074470,0.14530800
-4.67933967,0.37389655,0.23229298,0.04166961,0.04574540,0.00825720,0.00088313,0.15407015
-4.67333667,0.39381953,0.25669399,0.04305765,0.05260696,0.00829447,0.00104477,0.16334768
-4.66733367,0.41488481,0.28380480,0.04443138,0.06042314,0.00828599,0.00123151,0.17318811
-4.66133067,0.43716434,0.31375005,0.04579166,0.06920510,0.00823278,0.00144529,0.18364487
-4.65532766,0.46074029,0.34663844,0.04714187,0.07895646,0.00813690,0.00168800,0.19477347
-4.64932466,0.48569521,0.38255377,0.04848706,0.08967093,0.00800135,0.00196142,0.20662734
-4.64332166,0.51210188,0.42154590,0.04983304,0.10133018,0.00782986,0.00226715,0.21925345
-4.63731866,0.54001322,0.46362204,0.05118543,0.11390188,0.00762681,0.00260651,0.23268794
-4.63131566,0.56945272,0.50873859,0.05254889,0.12733810,0.00739698,0.00298044,0.24695185
-4.62531266,0.60040589,0.55679401,0.05392632,0.14157410,0.00714542,0.00338944,0.26204727
-4.61930965,0.63281310,0.60762282,0.05531828,0.15652753,0.00687729,0.00383346,0.27795395
-4.61330665,0.66656416,0.66099129,0.05672257,0.17209814,0.00659768,0.00431184,0.29462663
-4.60730365,0.70149496,0.71659487,0.05813397,0.18816800,0.00631149,0.00482321,0.31199322
-4.60130065,0.73738634,0.77405768,0.05954426,0.20460234,0.00602331,0.00536546,0.32995388
-4.59529765,0.77396540,0.83293433,0.06094241,0.22125082,0.00573740,0.00593569,0.34838118
-4.58929465,0.81090913,0.89271395,0.06231494,0.23794946,0.00545756,0.00653020,0.36712130
-4.58329165,0.84785031,0.95282669,0.06364649,0.25452306,0.00518719,0.00714447,0.38599625
-4.57728864,0.88438559,1.01265257,0.06492057,0.27078805,0.00492927,0.00777323,0.40480722
-4.57128564,0.92008534,1.07153246,0.06612030,0.28655591,0.00468636,0.00841052,0.42333871
-4.56528264,0.95450500,1.12878124,0.06722933,0.30163675,0.00446071,0.00904976,0.44136365
-4.55927964,0.98719745,1.18370245,0.06823266,0.31584336,0.00425427,0.00968393,0.45864902
-4.55327664,1.01772603,1.23560447,0.06911750,0.32899530,0.00406878,0.01030566,0.47496201
-4.54727364,1.04567753,1.28381736,0.06987399,0.34092307,0.00390579,0.01090748,0.49007645
-4.54127064,1.07067480,1.32771008,0.07049581,0.35147224,0.00376676,0.01148196,0.50377922
-4.53526763,1.09238850,1.36670740,0.07098058,0.36050739,0.00365306,0.01202196,0.51587644
-4.52926463,1.11054721,1.40030582,0.07133014,0.36791559,0.00356600,0.01252080,0.52619920
-4.52326163,1.12494594,1.42808788,0.07155056,0.37360962,0.00350684,0.01297249,0.53460863
-4.51725863,1.13545222,1.44973433,0.07165194,0.37753038,0.00347673,0.01337194,0.54099996
-4.51125563,1.14200977,1.46503339,0.07164806,0.37964875,0.00347671,0.01371504,0.54530560
-4.50525263,1.14463959,1.47388689,0.07155576,0.37996656,0.00350766,0.01399889,0.54749682
-4.49924962,1.14343820,1.47631269,0.07139422,0.37851680,0.00357018,0.01422181,0.54758428
-4.49324662,1.13857332,1.47244343,0.07118410,0.37536287,0.00366455,0.01438342,0.54561700
-4.48724362,1.13027719,1.46252140,0.07094661,0.37059705,0.00379067,0.01448463,0.54168015
-4.48124062,1.11883770,1.44688989,0.07070252,0.36433808,0.00394793,0.01452761,0.53589150
-4.47523762,1.10458797,1.42598120,0.07047130,0.35672812,0.00413519,0.01451566,0.52839687
-4.46923462,1.08789483,1.40030210,0.07027020,0.34792907,0.00435075,0.01445314,0.51936466
-4.46323162,1.06914689,1.37041724,0.07011363,0.33811847,0.00459228,0.01434530,0.50897992
-4.45722861,1.04874275,1.33693141,0.07001261,0.32748526,0.00485688,0.01419810,0.49743802
-4.45122561,1.02708018,1.30047161,0.06997452,0.31622536,0.00514109,0.01401804,0.48493854
-4.44522261,1.00454663,1.26166968,0.07000306,0.30453755,0.00544096,0.01381203,0.47167940
-4.43921961,0.98151188,1.22114654,0.07009853,0.29261964,0.00575219,0.01358718,0.45785183
-4.43321661,0.95832304,1.17949857,0.07025836,0.28066513,0.00607024,0.01335070,0.44363623
-4.42721361,0.93530210,1.13728700,0.07047787,0.26886054,0.00639050,0.01310979,0.42919918
-4.42121061,0.91274634,1.09503046,0.07075130,0.25738341,0.00670847,0.01287155,0.41469181
-4.41520760,0.89093120,1.05320113,0.07107296,0.24640106,0.00701997,0.01264298,0.40024949
-4.40920460,0.87011549,1.01222423,0.07143857,0.23607000,0.00732134,0.01243088,0.38599286
-4.40320160,0.85054836,0.97248079,0.07184651,0.22653600,0.00760959,0.01224193,0.37203005
-4.39719860,0.83247752,0.93431311,0.07229918,0.21793463,0.00788266,0.01208266,0.35845995
-4.39119560,0.81615785,0.89803236,0.07280411,0.21039213,0.00813949,0.01195949,0.34537625
-4.38519260,0.80185983,0.86392746,0.07337493,0.20402640,0.00838018,0.01187871,0.33287195
-4.37918959,0.78987683,0.83227459,0.07403208,0.19894801,0.00860602,0.01184647,0.32104405
-4.37318659,0.78053073,0.80334637,0.07480312,0.19526089,0.00881959,0.01186874,0.30999812
-4.36718359,0.77417516,0.77742001,0.07572274,0.19306267,0.00902464,0.01195122,0.29985233
-4.36118059,0.77119600,0.75478374,0.07683237,0.19244451,0.00922608,0.01209921,0.29074085
-4.35517759,0.77200883,0.73574101,0.07817932,0.19349027,0.00942982,0.01231744,0.28281623
-4.34917459,0.77705329,0.72061216,0.07981566,0.19627514,0.00964260,0.01260986,0.27625069
-4.34317159,0.78678450,0.70973324,0.08179668,0.20086359,0.00987182,0.01297939,0.27123611
-4.33716858,0.80166198,0.70345224,0.08417917,0.20730693,0.01012525,0.01342766,0.26798290
-4.33116558,0.82213636,0.70212273,0.08701946,0.21564040,0.01041085,0.01395477,0.26671741
-4.32516258,0.84863483,0.70609540,0.09037139,0.22588019,0.01073652,0.01455901,0.26767838
-4.31915958,0.88154590,0.71570798,0.09428427,0.23802044,0.01110984,0.01523665,0.27111214
-4.31315658,0.92120428,0.73127394,0.09880101,0.25203059,0.01153791,0.01598178,0.27726708
-4.30715358,0.96787668,0.75307078,0.10395636,0.26785312,0.01202715,0.01678623,0.28638726
