energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.87993997,1.00489700,0.00892001,0.29635640,0.01262190,0.14346589,0.49816389,0.26514174
-5.87393697,0.97645470,0.00851480,0.28817682,0.01208288,0.13917073,0.48467304,0.25743668
-5.86793397,0.94404907,0.00811270,0.27878961,0.01155040,0.13437648,0.46887231,0.24878146
-5.86193097,0.90859545,0.00772744,0.26845842,0.01104456,0.12922453,0.45116136,0.23943165
-5.85592796,0.87109085,0.00737291,0.25747143,0.01058588,0.12386748,0.43198179,0.22966353
-5.84992496,0.83259066,0.00706292,0.24613446,0.01019503,0.11846581,0.41180578,0.21976777
-5.84392196,0.79418407,0.00681089,0.23476371,0.00989244,0.11318440,0.39112425,0.21004280
-5.83791896,0.75696900,0.00662971,0.22367818,0.00969801,0.10818909,0.37043461,0.20078812
-5.83191596,0.72202700,0.00653144,0.21319225,0.00963072,0.10364314,0.35022871,0.19229747
-5.82591296,0.69039883,0.00652710,0.20360827,0.00970835,0.09970389,0.33098123,0.18485220
-5.81990995,0.66306110,0.00662648,0.19520959,0.00994711,0.09651950,0.31313870,0.17871494
-5.81390695,0.64090438,0.00683789,0.18825394,0.01036127,0.09422593,0.29710963,0.17412349
-5.80790395,0.62471320,0.00716797,0.18296744,0.01096284,0.09294413,0.28325565,0.17128522
-5.80190095,0.61514808,0.00762145,0.17953917,0.01176113,0.09277754,0.27188404,0.17037199
-5.79589795,0.61272997,0.00820096,0.17811652,0.01276243,0.09380983,0.26324152,0.17151561
-5.78989495,0.61782725,0.00890685,0.17880128,0.01396958,0.09610310,0.25750958,0.17480395
-5.78389195,0.63064560,0.00973697,0.18164665,0.01538164,0.09969632,0.25480120,0.18027789
-5.77788894,0.65122091,0.01068655,0.18665508,0.01699355,0.10460437,0.25515902,0.18792899
-5.77188594,0.67941563,0.01174809,0.19377722,0.01879585,0.11081745,0.25855513,0.19769827
-5.76588294,0.71491878,0.01291130,0.20291192,0.02077449,0.11830111,0.26489216,0.20947594
-5.75987994,0.75724991,0.01416311,0.21390739,0.02291076,0.12699687,0.27400607,0.22310239
-5.75387694,0.80576729,0.01548778,0.22656360,0.02518130,0.13682349,0.28567024,0.23837040
-5.74787394,0.85968056,0.01686704,0.24063603,0.02755831,0.14767898,0.29960112,0.25502884
-5.74187094,0.91806785,0.01828041,0.25584061,0.03000991,0.15944326,0.31546533,0.27278758
-5.73586793,0.97989740,0.01970553,0.27186011,0.03250066,0.17198160,0.33288804,0.29132401
-5.72986493,1.04405337,0.02111865,0.28835167,0.03499227,0.18514862,0.35146257,0.31029074
-5.72386193,1.10936543,0.02249516,0.30495542,0.03744446,0.19879297,0.37076117,0.32932453
-5.71785893,1.17464147,0.02381022,0.32130411,0.03981601,0.21276241,0.39034647,0.34805625
-5.71185593,1.23870244,0.02503940,0.33703331,0.04206590,0.22690914,0.40978361,0.36612152
-5.70585293,1.30041838,0.02615938,0.35179205,0.04415453,0.24109528,0.42865247,0.38317166
-5.69984992,1.35874415,0.02714863,0.36525339,0.04604496,0.25519820,0.44655985,0.39888469
-5.69384692,1.41275359,0.02798810,0.37712466,0.04770420,0.26911538,0.46315093,0.41297580
-5.68784392,1.46167070,0.02866174,0.38715683,0.04910436,0.28276876,0.47811977,0.42520693
-5.68184092,1.50489621,0.02915706,0.39515277,0.05022372,0.29610813,0.49121837,0.43539499
-5.67583792,1.54202850,0.02946549,0.40097379,0.05104755,0.30911340,0.50226387,0.44341830
-5.66983492,1.57287751,0.02958265,0.40454441,0.05156883,0.32179574,0.51114365,0.44922094
-5.66383192,1.59747093,0.02950842,0.40585489,0.05178856,0.33419712,0.51781795,0.45281479
-5.65782891,1.61605215,0.02924694,0.40496140,0.05171591,0.34638867,0.52232002,0.45427898
-5.65182591,1.62906969,0.02880637,0.40198390,0.05136797,0.35846737,0.52475364,0.45375684
-5.64582291,1.63715863,0.02819857,0.39710157,0.05076928,0.37055157,0.52528811,0.45145037
-5.63981991,1.64111444,0.02743865,0.39054609,0.04995098,0.38277533,0.52415099,0.44761238
-5.63381691,1.64186038,0.02654438,0.38259301,0.04894981,0.39528178,0.52161874,0.44253680
-5.62781391,1.64040987,0.02553557,0.37355145,0.04780680,0.40821586,0.51800582,0.43654727
-5.62181091,1.63782534,0.02443336,0.36375278,0.04656585,0.42171686,0.51365260,0.42998485
-5.61580790,1.63517545,0.02325956,0.35353844,0.04527220,0.43591086,0.50891257,0.42319504
-5.60980490,1.63349251,0.02203595,0.34324773,0.04397081,0.45090376,0.50413957,0.41651497
-5.60380190,1.63373198,0.02078365,0.33320586,0.04270484,0.46677496,0.49967527,0.41026110
-5.59779890,1.63673580,0.01952256,0.32371283,0.04151412,0.48357219,0.49583770,0.40471807
-5.59179590,1.64320099,0.01827089,0.31503358,0.04043388,0.50130766,0.49291096,0.40012905
-5.58579290,1.65365495,0.01704476,0.30738971,0.03949355,0.51995570,0.49113672,0.39668816
-5.57978989,1.66843817,0.01585797,0.30095325,0.03871589,0.53945212,0.49070755,0.39453493
-5.57378689,1.68769497,0.01472186,0.29584239,0.03811636,0.55969508,0.49176242,0.39375123
-5.56778389,1.71137244,0.01364520,0.29211957,0.03770277,0.58054761,0.49438420,0.39436061
-5.56178089,1.73922717,0.01263432,0.28979165,0.03747523,0.60184155,0.49859940,0.39632989
-5.55577789,1.77083921,0.01169319,0.28881235,0.03742640,0.62338257,0.50437965,0.39957303
-5.54977489,1.80563235,0.01082364,0.28908642,0.03754198,0.64495616,0.51164507,0.40395672
-5.54377189,1.84289935,0.01002563,0.29047562,0.03780148,0.66633413,0.52026896,0.40930763
-5.53776888,1.88183087,0.00929753,0.29280595,0.03817920,0.68728122,0.53008367,0.41542071
-5.53176588,1.92154646,0.00863642,0.29587585,0.03864530,0.70756168,0.54088718,0.42206820
-5.52576288,1.96112628,0.00803840,0.29946498,0.03916708,0.72694520,0.55245024,0.42900889
-5.51975988,1.99964185,0.00749890,0.30334319,0.03971027,0.74521218,0.56452354,0.43599717
-5.51375688,2.03618483,0.00701293,0.30727922,0.04024030,0.76215793,0.57684475,0.44279158
-5.50775388,2.06989257,0.00657535,0.31104898,0.04072359,0.77759577,0.58914524,0.44916246
-5.50175088,2.09996967,0.00618108,0.31444291,0.04112868,0.79135897,0.60115620,0.45489843
-5.49574787,2.12570507,0.00582524,0.31727226,0.04142731,0.80330159,0.61261409,0.45981167
-5.48974487,2.14648449,0.00550333,0.31937422,0.04159522,0.81329820,0.62326537,0.46374175
-5.48374187,2.16179821,0.00521129,0.32061568,0.04161287,0.82124299,0.63287062,0.46655810
-5.47773887,2.17124466,0.00494562,0.32089558,0.04146592,0.82704814,0.64120784,0.46816124
-5.47173587,2.17453034,0.00470335,0.32014608,0.04114544,0.83064208,0.64807533,0.46848282
-5.46573287,2.17146678,0.00448214,0.31833244,0.04064799,0.83196768,0.65329401,0.46748469
-5.45972986,2.16196536,0.00428019,0.31545180,0.03997548,0.83098079,0.65670949,0.46515730
-5.45372686,2.14603087,0.00409632,0.31153120,0.03913482,0.82764932,0.65819380,0.46151750
-5.44772386,2.12375442,0.00392987,0.30662480,0.03813749,0.82195298,0.65764707,0.45660616
-5.44172086,2.09530658,0.00378070,0.30081070,0.03699893,0.81388384,0.65499904,0.45048562
-5.43571786,2.06093094,0.00364914,0.29418737,0.03573788,0.80344769,0.65021048,0.44323722
-5.42971486,2.02093861,0.00353597,0.28687010,0.03437564,0.79066607,0.64327459,0.43495905
-5.42371186,1.97570368,0.00344233,0.27898732,0.03293536,0.77557887,0.63421808,0.42576382
-5.41770885,1.92565937,0.00336971,0.27067719,0.03144129,0.75824721,0.62310207,0.41577708
-5.41170585,1.87129487,0.00331988,0.26208426,0.02991806,0.73875639,0.61002249,0.40513548
-5.40570285,1.81315214,0.00329479,0.25335650,0.02839009,0.71721845,0.59511004,0.39398521
-5.39969985,1.75182243,0.00329656,0.24464242,0.02688096,0.69377427,0.57852931,0.38248040
-5.39369685,1.68794198,0.00332736,0.23608856,0.02541293,0.66859468,0.56047729,0.37078136
-5.38769385,1.62218629,0.00338932,0.22783708,0.02400655,0.64188062,0.54118086,0.35905259
-5.38169085,1.55526289,0.00348446,0.22002351,0.02268027,0.61386192,0.52089347,0.34746050
-5.37568784,1.48790220,0.00361457,0.21277469,0.02145024,0.58479488,0.49989089,0.33617075
-5.36968484,1.42084663,0.00378111,0.20620672,0.02033011,0.55495852,0.47846620,0.32534521
-5.36368184,1.35483793,0.00398512,0.20042307,0.01933090,0.52464970,0.45692415,0.31513866
-5.35767884,1.29060339,0.00422709,0.19551283,0.01846099,0.49417727,0.43557495,0.30569518
-5.35167584,1.22884119,0.00450692,0.19154903,0.01772608,0.46385548,0.41472792,0.29714460
-5.34567284,1.17020563,0.00482378,0.18858731,0.01712929,0.43399709,0.39468507,0.28959896
-5.33966983,1.11529307,0.00517611,0.18666475,0.01667119,0.40490635,0.37573496,0.28314930
-5.33366683,1.06462911,0.00556155,0.18579918,0.01635002,0.37687232,0.35814708,0.27786301
-5.32766383,1.01865784,0.00597694,0.18598885,0.01616179,0.35016273,0.34216687,0.27378176
-5.32166083,0.97773373,0.00641836,0.18721266,0.01610051,0.32501882,0.32801169,0.27092042
-5.31565783,0.94211653,0.00688116,0.18943092,0.01615845,0.30165112,0.31586777,0.26926686
-5.30965483,0.91196947,0.00736006,0.19258664,0.01632634,0.28023653,0.30588817,0.26878277
-5.30365183,0.88736083,0.00784926,0.19660737,0.01659370,0.26091661,0.29819182,0.26940558
-5.29764882,0.86826861,0.00834259,0.20140756,0.01694913,0.24379713,0.29286351,0.27105122
-5.29164582,0.85458808,0.00883364,0.20689121,0.01738057,0.22894876,0.28995471,0.27361782
-5.28564282,0.84614153,0.00931598,0.21295492,0.01787564,0.21640875,0.28948504,0.27698998
-5.27963982,0.84268965,0.00978330,0.21949092,0.01842193,0.20618334,0.29144422,0.28104340
-5.27363682,0.84394372,0.01022959,0.22639019,0.01900724,0.19825078,0.29579428,0.28564975
-5.26763382,0.84957797,0.01064933,0.23354532,0.01961982,0.19256463,0.30247184,0.29068132
-5.26163082,0.85924120,0.01103760,0.24085306,0.02024861,0.18905716,0.31139025,0.29601540
-5.25562781,0.87256720,0.01139025,0.24821637,0.02088331,0.18764259,0.32244148,0.30153788
-5.24962481,0.88918336,0.01170392,0.25554598,0.02151457,0.18822010,0.33549770,0.30714626
-5.24362181,0.90871714,0.01197615,0.26276126,0.02213398,0.19067637,0.35041246,0.31275150
-5.23761881,0.93080035,0.01220538,0.26979045,0.02273406,0.19488769,0.36702156,0.31827911
-5.23161581,0.95507114,0.01239091,0.27657035,0.02330826,0.20072159,0.38514359,0.32366903
-5.22561281,0.98117412,0.01253288,0.28304537,0.02385083,0.20803803,0.40458042,0.32887479
-5.21960980,1.00875878,0.01263218,0.28916631,0.02435669,0.21669029,0.42511764,0.33386175
-5.21360680,1.03747698,0.01269033,0.29488868,0.02482132,0.22652557,0.44652522,0.33860483
-5.20760380,1.06697999,0.01270940,0.30017101,0.02524063,0.23738559,0.46855857,0.34308586
-5.20160080,1.09691563,0.01269183,0.30497320,0.02561076,0.24910725,0.49096011,0.34729081
-5.19559780,1.12692631,0.01264037,0.30925503,0.02592805,0.26152352,0.51346152,0.35120716
-5.18959480,1.15664841,0.01255794,0.31297507,0.02618887,0.27446468,0.53578682,0.35482162
-5.18359180,1.18571333,0.01244751,0.31608998,0.02638964,0.28775998,0.55765615,0.35811839
-5.17758879,1.21375068,0.01231205,0.31855450,0.02652681,0.30123985,0.57879037,0.36107819
-5.17158579,1.24039348,0.01215443,0.32032188,0.02659686,0.31473855,0.59891640,0.36367798
-5.16558279,1.26528543,0.01197742,0.32134500,0.02659645,0.32809726,0.61777296,0.36589158
-5.15957979,1.28808989,0.01178365,0.32157798,0.02652250,0.34116752,0.63511672,0.36769102
-5.15357679,1.30850007,0.01157561,0.32097821,0.02637234,0.35381484,0.65072844,0.36904856
-5.14757379,1.32625003,0.01135565,0.31950878,0.02614392,0.36592233,0.66441897,0.36993924
-5.14157079,1.34112556,0.01112604,0.31714098,0.02583594,0.37739413,0.67603464,0.37034370
-5.13556778,1.35297445,0.01088895,0.31385683,0.02544807,0.38815840,0.68546194,0.37025113
-5.12956478,1.36171523,0.01064650,0.30965151,0.02498107,0.39816974,0.69263112,0.36966203
-5.12356178,1.36734387,0.01040078,0.30453530,0.02443692,0.40741075,0.69751860,0.36859056
-5.11755878,1.36993781,0.01015386,0.29853521,0.02381895,0.41589265,0.70014795,0.36706631
-5.11155578,1.36965692,0.00990777,0.29169585,0.02313181,0.42365492,0.70058947,0.36513534
-5.10555278,1.36674116,0.00966451,0.28407970,0.02238152,0.43076376,0.69895832,0.36286024
-5.09954977,1.36150501,0.00942600,0.27576661,0.02157535,0.43730957,0.69541139,0.36031932
-5.09354677,1.35432864,0.00919407,0.26685258,0.02072175,0.44340346,0.69014296,0.35760482
-5.08754377,1.34564649,0.00897038,0.25744780,0.01983017,0.44917296,0.68337955,0.35482028
-5.08154077,1.33593356,0.00875642,0.24767407,0.01891081,0.45475721,0.67537413,0.35207715
-5.07553777,1.32569038,0.00855342,0.23766176,0.01797443,0.46030175,0.66640011,0.34949083
-5.06953477,1.31542720,0.00836233,0.22754633,0.01703209,0.46595339,0.65674547,0.34717642
-5.06353177,1.30564850,0.00818380,0.21746474,0.01609483,0.47185528,0.64670730,0.34524438
-5.05752876,1.29683848,0.00801814,0.20755172,0.01517346,0.47814260,0.63658709,0.34379633
-5.05152576,1.28944848,0.00786535,0.19793632,0.01427826,0.48493894,0.62668696,0.34292133
-5.04552276,1.28388684,0.00772513,0.18873867,0.01341880,0.49235382,0.61730713,0.34269281
-5.03951976,1.28051171,0.00759688,0.18006731,0.01260370,0.50048117,0.60874442,0.34316627
-5.03351676,1.27962723,0.00747984,0.17201703,0.01184050,0.50939907,0.60129201,0.34437808
-5.02751376,1.28148292,0.00737306,0.16466749,0.01113555,0.51917053,0.59524007,0.34634523
-5.02151076,1.28627629,0.00727555,0.15808246,0.01049394,0.52984528,0.59087718,0.34906614
-5.01550775,1.29415817,0.00718628,0.15230998,0.00991951,0.54146235,0.58849203,0.35252252
-5.00950475,1.30524017,0.00710435,0.14738302,0.00941484,0.55405308,0.58837513,0.35668207
-5.00350175,1.31960356,0.00702895,0.14332103,0.00898135,0.56764432,0.59082000,0.36150179
-4.99749875,1.33730867,0.00695950,0.14013178,0.00861940,0.58226146,0.59612338,0.36693191
-4.99149575,1.35840390,0.00689562,0.13781381,0.00832836,0.59793094,0.60458410,0.37291983
-4.98549275,1.38293347,0.00683716,0.13635899,0.00810683,0.61468187,0.61650016,0.37941419
-4.97948974,1.41094306,0.00678421,0.13575514,0.00795270,0.63254652,0.63216385,0.38636843
-4.97348674,1.44248277,0.00673703,0.13598863,0.00786334,0.65155953,0.65185472,0.39374390
-4.96748374,1.47760676,0.00669601,0.13704657,0.00783570,0.67175566,0.67583041,0.40151212
-4.96148074,1.51636945,0.00666159,0.13891862,0.00786643,0.69316618,0.70431549,0.40965609
-4.95547774,1.55881831,0.00663417,0.14159826,0.00795194,0.71581386,0.73748871,0.41817060
-4.94947474,1.60498342,0.00661405,0.14508329,0.00808849,0.73970704,0.77546909,0.42706141
-4.94347174,1.65486437,0.00660130,0.14937574,0.00827221,0.76483277,0.81830144,0.43634340
-4.93746873,1.70841532,0.00659568,0.15448098,0.00849913,0.79114981,0.86594214,0.44603775
-4.93146573,1.76552908,0.00659659,0.16040613,0.00876513,0.81858159,0.91824591,0.45616838
-4.92546273,1.82602130,0.00660303,0.16715796,0.00906595,0.84700989,0.97495447,0.46675779
-4.91945973,1.88961600,0.00661354,0.17474018,0.00939717,0.87626965,1.03568784,0.47782256
-4.91345673,1.95593338,0.00662624,0.18315056,0.00975412,0.90614528,1.09993922,0.48936881
-4.90745373,2.02448118,0.00663883,0.19237774,0.01013192,0.93636909,1.16707386,0.50138793
-4.90145073,2.09465032,0.00664867,0.20239826,0.01052541,0.96662189,1.23633264,0.51385272
-4.89544772,2.16571553,0.00665289,0.21317374,0.01092917,0.99653611,1.30684060,0.52671436
-4.88944472,2.23684158,0.00664843,0.22464850,0.01133754,1.02570148,1.37762046,0.53990025
-4.88344172,2.30709493,0.00663223,0.23674793,0.01174468,1.05367318,1.44761098,0.55331301
-4.87743872,2.37546091,0.00660130,0.24937745,0.01214460,1.07998211,1.51568983,0.56683056
-4.87143572,2.44086586,0.00655291,0.26242248,0.01253128,1.10414717,1.58070027,0.58030756
-4.86543272,2.50220334,0.00648465,0.27574922,0.01289880,1.12568886,1.64148069,0.59357787
-4.85942971,2.55836362,0.00639461,0.28920647,0.01324140,1.14414372,1.69689614,0.60645815
-4.85342671,2.60826499,0.00628141,0.30262822,0.01355370,1.15907901,1.74587045,0.61875242
-4.84742371,2.65088583,0.00614431,0.31583718,0.01383076,1.17010692,1.78741791,0.63025724
-4.84142071,2.68529574,0.00598323,0.32864883,0.01406826,1.17689772,1.82067296,0.64076744
-4.83541771,2.71068465,0.00579880,0.34087611,0.01426259,1.17919118,1.84491686,0.65008210
-4.82941471,2.72638849,0.00559229,0.35233441,0.01441093,1.17680588,1.85960015,0.65801052
-4.82341171,2.73191037,0.00536564,0.36284664,0.01451136,1.16964577,1.86435996,0.66437795
-4.81740870,2.72693648,0.00512136,0.37224832,0.01456286,1.15770395,1.85903147,0.66903092
-4.81140570,2.71134609,0.00486245,0.38039245,0.01456530,1.14106330,1.84365306,0.67184194
-4.80540270,2.68521549,0.00459233,0.38715393,0.01451946,1.11989419,1.81846507,0.67271354
-4.79939970,2.64881585,0.00431473,0.39243355,0.01442693,1.09444924,1.78390232,0.67158151
-4.79339670,2.60260550,0.00403358,0.39616138,0.01429003,1.06505549,1.74058074,0.66841738
-4.78739370,2.54721724,0.00375293,0.39829954,0.01411172,1.03210451,1.68927898,0.66323011
-4.78139070,2.48344158,0.00347686,0.39884434,0.01389545,0.99604075,1.63091592,0.65606722
-4.77538769,2.41220702,0.00320936,0.39782779,0.01364508,0.95734891,1.56652511,0.64701524
-4.76938469,2.33455849,0.00295431,0.39531863,0.01336471,0.91654072,1.49722737,0.63619981
-4.76338169,2.25163519,0.00271540,0.39142280,0.01305860,0.87414192,1.42420292,0.62378546
-4.75737869,2.16464876,0.00249610,0.38628355,0.01273105,0.83067987,1.34866406,0.60997521
-4.75137569,2.07486305,0.00229963,0.38008121,0.01238636,0.78667227,1.27182961,0.59501007
-4.74537269,1.98357598,0.00212893,0.37303265,0.01202875,0.74261749,1.19490196,0.57916845
-4.73936968,1.89210409,0.00198668,0.36539048,0.01166235,0.69898660,1.11904748,0.56276562
-4.73336668,1.80177015,0.00187529,0.35744201,0.01129123,0.65621744,1.04538066,0.54615297
-4.72736368,1.71389360,0.00179688,0.34950780,0.01091939,0.61471066,0.97495222,0.52971714
-4.72136068,1.62978352,0.00175329,0.34193993,0.01055082,0.57482769,0.90874115,0.51387873
-4.71535768,1.55073373,0.00174609,0.33511957,0.01018959,0.53689033,0.84765012,0.49909049
-4.70935468,1.47801894,0.00177653,0.32945406,0.00983986,0.50118193,0.79250407,0.48583467
-4.70335168,1.41289133,0.00184556,0.32537299,0.00950599,0.46794948,0.74405085,0.47461936
-4.69734867,1.35657627,0.00195375,0.32332338,0.00919255,0.43740659,0.70296348,0.46597346
-4.69134567,1.31026653,0.00210128,0.32376360,0.00890436,0.40973667,0.66984282,0.46044026
-4.68534267,1.27511373,0.00228789,0.32715611,0.00864649,0.38509608,0.64522003,0.45856921
-4.67933967,1.25221662,0.00251282,0.33395878,0.00842424,0.36361699,0.62955795,0.46090601
-4.67333667,1.24260556,0.00277473,0.34461483,0.00824302,0.34540949,0.62325070,0.46798082
-4.66733367,1.24722291,0.00307171,0.35954160,0.00810833,0.33056292,0.62662123,0.48029488
-4.66133067,1.26689976,0.00340117,0.37911805,0.00802554,0.31914622,0.63991634,0.49830553
-4.65532766,1.30232919,0.00375986,0.40367157,0.00799978,0.31120735,0.66329951,0.52241025
-4.64932466,1.35403704,0.00414384,0.43346423,0.00803570,0.30677176,0.69684142,0.55292991
-4.64332166,1.42235149,0.00454849,0.46867912,0.00813730,0.30584020,0.74050904,0.59009202
-4.63731866,1.50737260,0.00496858,0.50940714,0.00830769,0.30838589,0.79415372,0.63401463
-4.63131566,1.60894383,0.00539829,0.55563508,0.00854890,0.31435156,0.85749935,0.68469154
-4.62531266,1.72662716,0.00583138,0.60723549,0.00886167,0.32364643,0.93013144,0.74197977
-4.61930965,1.85968362,0.00626126,0.66395903,0.00924530,0.33614360,1.01148837,0.80558999
-4.61330665,2.00706115,0.00668119,0.72542994,0.00969751,0.35167812,1.10085562,0.87508077
-4.60730365,2.16739120,0.00708442,0.79114517,0.01021439,0.37004596,1.19736410,0.94985716
-4.60130065,2.33899540,0.00746442,0.86047755,0.01079037,0.39100421,1.29999322,1.02917437
-4.59529765,2.51990311,0.00781508,0.93268331,0.01141829,0.41427255,1.40757947,1.11214658
-4.58929465,2.70788016,0.00813086,1.00691410,0.01208948,0.43953623,1.51883045,1.19776124
-4.58329165,2.90046863,0.00840707,1.08223317,0.01279398,0.46645037,1.63234475,1.28489862
-4.57728864,3.09503669,0.00863993,1.15763562,0.01352078,0.49464571,1.74663697,1.37235607
-4.57128564,3.28883735,0.00882680,1.23207192,0.01425811,0.52373548,1.86016742,1.45887657
-4.56528264,3.47907389,0.00896625,1.30447410,0.01499380,0.55332321,1.97137552,1.54318030
-4.55927964,3.66296986,0.00905808,1.37378354,0.01571565,0.58301116,2.07871566,1.62399837
-4.55327664,3.83784065,0.00910339,1.43897932,0.01641184,0.61240906,2.18069415,1.70010720
-4.54727364,4.00116388,0.00910451,1.49910607,0.01707132,0.64114272,2.27590581,1.77036222
-4.54127064,4.15064557,0.00906491,1.55329995,0.01768417,0.66886216,2.36306875,1.83372945
-4.53526763,4.28427925,0.00898908,1.60081189,0.01824199,0.69524889,2.44105576,1.88931363
-4.52926463,4.40039555,0.00888234,1.64102694,0.01873813,0.72002206,2.50892126,1.93638162
-4.52326163,4.49770006,0.00875064,1.67347903,0.01916797,0.74294318,2.56592258,1.97438014
-4.51725863,4.57529829,0.00860036,1.69786053,0.01952903,0.76381925,2.61153497,2.00294713
-4.51125563,4.63270655,0.00843801,1.71402624,0.01982105,0.78250424,2.64545988,2.02191633
-4.50525263,4.66984901,0.00827004,1.72199198,0.02004596,0.79889891,2.66762637,2.03131506
-4.49924962,4.68704142,0.00810260,1.72192778,0.02020779,0.81294909,2.67818601,2.03135557
-4.49324662,4.68496286,0.00794128,1.71414644,0.02031244,0.82464260,2.67750178,2.02242045
-4.48724362,4.66461737,0.00779098,1.69908794,0.02036745,0.83400507,2.66613174,2.00504326
-4.48124062,4.62728781,0.00765571,1.67730083,0.02038169,0.84109502,2.64480866,1.97988530
-4.47523762,4.57448453,0.00753851,1.64942145,0.02036498,0.84599847,2.61441639,1.94770993
-4.46923462,4.50789151,0.00744137,1.61615212,0.02032772,0.84882349,2.57596448,1.90935574
-4.46323162,4.42931261,0.00736520,1.57823924,0.02028053,0.84969501,2.53056182,1.86570976
-4.45722861,4.34062027,0.00730985,1.53645229,0.02023385,0.84875015,2.47939058,1.81768212
-4.45122561,4.24370863,0.00727419,1.49156442,0.02019764,0.84613433,2.42368094,1.76618288
-4.44522261,4.14045254,0.00725619,1.44433540,0.02018106,0.84199827,2.36468750,1.71210197
-4.43921961,4.03267344,0.00725304,1.39549709,0.02019228,0.83649597,2.30366758,1.65629268
-4.43321661,3.92211253,0.00726132,1.34574181,0.02023830,0.82978365,2.24186162,1.59955890
-4.42721361,3.81041084,0.00727716,1.29571350,0.02032483,0.82201946,2.18047563,1.54264603
-4.42121061,3.69909592,0.00729645,1.24600152,0.02045630,0.81336391,2.12066556,1.48623540
-4.41520760,3.58957374,0.00731496,1.19713675,0.02063583,0.80398065,2.06352307,1.43094147
-4.40920460,3.48312484,0.00732857,1.14958960,0.02086535,0.79403739,2.01006264,1.37731153
-4.40320160,3.38090318,0.00733341,1.10376941,0.02114569,0.78370670,1.96120927,1.32582696
-4.39719860,3.28393634,0.00732602,1.06002487,0.02147668,0.77316624,1.91778685,1.27690541
-4.39119560,3.19312582,0.00730346,1.01864502,0.02185733,0.76259847,1.88050658,1.23090346
-4.38519260,3.10924654,0.00726342,0.97986041,0.02228594,0.75218934,1.84995571,1.18811900
-4.37918959,3.03294476,0.00720428,0.94384435,0.02276019,0.74212604,1.82658649,1.14879301
-4.37318659,2.96473410,0.00712516,0.91071400,0.02327729,0.73259375,1.81070562,1.11311067
-4.36718359,2.90498995,0.00702593,0.88053131,0.02383396,0.72377134,1.80246473,1.08120154
-4.36118059,2.85394247,0.00690718,0.85330399,0.02442649,0.71582636,1.80185223,1.05313898
-4.35517759,2.81166912,0.00677019,0.82898663,0.02505073,0.70890939,1.80868749,1.02893919
-4.34917459,2.77808767,0.00661687,0.80748216,0.02570207,0.70314814,1.82261781,1.00855999
-4.34317159,2.75295081,0.00644961,0.78864405,0.02637534,0.69864164,1.84311892,0.99189991
-4.33716858,2.73584365,0.00627125,0.77227931,0.02706485,0.69545497,1.86949981,0.97879805
-4.33116558,2.72618506,0.00608493,0.75815265,0.02776428,0.69361482,1.90091214,0.96903503
-4.32516258,2.72323405,0.00589394,0.74599191,0.02846671,0.69310634,1.93636474,0.96233537
-4.31915958,2.72610155,0.00570164,0.73549473,0.02916464,0.69387155,1.97474314,0.95837177
-4.31315658,2.73376828,0.00551130,0.72633654,0.02985006,0.69580965,2.01483409,0.95677120
-4.30715358,2.74510839,0.00532602,0.71817952,0.03051461,0.69877916,2.05535443,0.95712287
