energy_ev,total_up,B_p_up,B_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.71785893,2.65604492,0.18609676,0.00000000,1.08604671,1.35274254,0.01506644,1.11409142
-5.71185593,2.76795401,0.19287092,0.00000000,1.14027368,1.40364998,0.01618445,1.16249741
-5.70585293,2.88191180,0.20019153,0.00000000,1.19538280,1.45566506,0.01739576,1.21106636
-5.69984992,2.99672592,0.20800401,0.00000000,1.25078422,1.50831436,0.01868626,1.25925092
-5.69384692,3.11112654,0.21624460,0.00000000,1.30584575,1.56108822,0.02004038,1.30647649
-5.68784392,3.22378020,0.22484014,0.00000000,1.35990028,1.61344385,0.02144121,1.35214969
-5.68184092,3.33330599,0.23370792,0.00000000,1.41225480,1.66480927,0.02287085,1.39566793
-5.67583792,3.43829438,0.24275570,0.00000000,1.46220094,1.71458867,0.02431059,1.43642998
-5.66983492,3.53732891,0.25188214,0.00000000,1.50902721,1.76216920,0.02574133,1.47384753
-5.66383192,3.62901075,0.26097754,0.00000000,1.55203265,1.80692966,0.02714385,1.50735747
-5.65782891,3.71198585,0.26992508,0.00000000,1.59054184,1.84825100,0.02849924,1.53643472
-5.65182591,3.78497433,0.27860248,0.00000000,1.62392066,1.88552866,0.02978929,1.56060524
-5.64582291,3.84680135,0.28688430,0.00000000,1.65159268,1.91818658,0.03099688,1.57945879
-5.63981991,3.89642851,0.29464454,0.00000000,1.67305521,1.94569243,0.03210638,1.59266109
-5.63381691,3.93298473,0.30175977,0.00000000,1.68789483,1.96757359,0.03310403,1.59996475
-5.62781391,3.95579519,0.30811253,0.00000000,1.69580133,1.98343329,0.03397821,1.60121865
-5.62181091,3.96440730,0.31359485,0.00000000,1.69657970,1.99296612,0.03471979,1.59637513
-5.61580790,3.95861204,0.31811188,0.00000000,1.69015943,1.99597213,0.03532231,1.58549478
-5.60980490,3.93845977,0.32158528,0.00000000,1.67660066,1.99236882,0.03578212,1.56874831
-5.60380190,3.90426943,0.32395636,0.00000000,1.65609672,1.98220028,0.03609848,1.54641550
-5.59779890,3.85663032,0.32518871,0.00000000,1.62897293,1.96564283,0.03627353,1.51888098
-5.59179590,3.79639616,0.32527021,0.00000000,1.59568149,1.94300679,0.03631220,1.48662706
-5.58579290,3.72467135,0.32421427,0.00000000,1.55679268,1.91473408,0.03622211,1.45022362
-5.57978989,3.64278975,0.32206033,0.00000000,1.51298252,1.88139157,0.03601326,1.41031568
-5.57378689,3.55228664,0.31887335,0.00000000,1.46501754,1.84366038,0.03569782,1.36760883
-5.56778389,3.45486491,0.31474261,0.00000000,1.41373705,1.80232145,0.03528980,1.32285321
-5.56178089,3.35235667,0.30977953,0.00000000,1.36003373,1.75823795,0.03480466,1.27682664
-5.55577789,3.24668182,0.30411488,0.00000000,1.30483324,1.71233520,0.03425892,1.23031746
-5.54977489,3.13980499,0.29789532,0.00000000,1.24907359,1.66557894,0.03366982,1.18410776
-5.54377189,3.03369249,0.29127947,0.00000000,1.19368510,1.61895270,0.03305489,1.13895752
-5.53776888,2.93027070,0.28443370,0.00000000,1.13957151,1.57343523,0.03243157,1.09559020
-5.53176588,2.83138720,0.27752779,0.00000000,1.08759279,1.52997872,0.03181684,1.05468004
-5.52576288,2.73877565,0.27073055,0.00000000,1.03855030,1.48948849,0.03122693,1.01684151
-5.51975988,2.65402529,0.26420575,0.00000000,0.99317422,1.45280473,0.03067697,0.98262093
-5.51375688,2.57855549,0.25810824,0.00000000,0.95211381,1.42068678,0.03018074,0.95249029
-5.50775388,2.51359556,0.25258055,0.00000000,0.91593007,1.39380006,0.02975045,0.92684315
-5.50175088,2.46016971,0.24775000,0.00000000,0.88509098,1.37270577,0.02939655,0.90599251
-5.49574787,2.41908687,0.24372628,0.00000000,0.85996885,1.35785334,0.02912758,0.89017024
-5.48974487,2.39093472,0.24059966,0.00000000,0.84083958,1.34957541,0.02895005,0.87952781
-5.48374187,2.37607744,0.23843968,0.00000000,0.82788327,1.34808496,0.02886841,0.87413793
-5.47773887,2.37465641,0.23729429,0.00000000,0.82118590,1.35347438,0.02888496,0.87399688
-5.47173587,2.38659315,0.23718959,0.00000000,0.82074172,1.36571606,0.02899987,0.87902706
-5.46573287,2.41159395,0.23812973,0.00000000,0.82645580,1.38466416,0.02921125,0.88907963
-5.45972986,2.44915581,0.24009732,0.00000000,0.83814679,1.41005740,0.02951513,0.90393706
-5.45372686,2.49857324,0.24305394,0.00000000,0.85554947,1.44152248,0.02990563,0.92331559
-5.44772386,2.55894605,0.24694099,0.00000000,0.87831729,1.47857836,0.03037498,0.94686743
-5.44172086,2.62918814,0.25168062,0.00000000,0.90602473,1.52064110,0.03091374,0.97418309
-5.43571786,2.70803752,0.25717685,0.00000000,0.93816988,1.56702966,0.03151088,1.00479380
-5.42971486,2.79406819,0.26331691,0.00000000,0.97417746,1.61697266,0.03215402,1.03817439
-5.42371186,2.88570421,0.26997267,0.00000000,1.01340248,1.66961648,0.03282954,1.07374687
-5.41770885,2.98123665,0.27700238,0.00000000,1.05513512,1.72403490,0.03352285,1.11088506
-5.41170585,3.07884385,0.28425262,0.00000000,1.09860708,1.77924056,0.03421862,1.14892039
-5.40570285,3.17661532,0.29156049,0.00000000,1.14299970,1.83419834,0.03490098,1.18714934
-5.39969985,3.27257967,0.29875622,0.00000000,1.18745422,1.88784093,0.03555380,1.22484234
-5.39369685,3.36473634,0.30566602,0.00000000,1.23108412,1.93908635,0.03616098,1.26125448
-5.38769385,3.45109095,0.31211529,0.00000000,1.27298975,1.98685740,0.03670673,1.29563777
-5.38169085,3.52969374,0.31793210,0.00000000,1.31227491,2.03010262,0.03717586,1.32725485
-5.37568784,3.59868014,0.32295094,0.00000000,1.34806514,2.06781838,0.03755411,1.35539379
-5.36968484,3.65631236,0.32701657,0.00000000,1.37952722,2.09907142,0.03782841,1.37938371
-5.36368184,3.70102092,0.32998796,0.00000000,1.40588927,2.12302124,0.03798724,1.39861048
-5.35767884,3.73144431,0.33174213,0.00000000,1.42646076,2.13894141,0.03802086,1.41253225
-5.35167584,3.74646568,0.33217775,0.00000000,1.44065154,2.14623925,0.03792161,1.42069390
-5.34567284,3.74524467,0.33121843,0.00000000,1.44798920,2.14447285,0.03768411,1.42274009
-5.33966983,3.72724346,0.32881545,0.00000000,1.44813392,2.13336498,0.03730545,1.41842614
-5.33366683,3.69224554,0.32494997,0.00000000,1.44089014,2.11281304,0.03678535,1.40762639
-5.32766383,3.64036646,0.31963438,0.00000000,1.42621440,2.08289491,0.03612620,1.39033953
-5.32166083,3.57205608,0.31291303,0.00000000,1.40421908,2.04387013,0.03533307,1.36669076
-5.31565783,3.48809201,0.30486197,0.00000000,1.37517170,1.99617654,0.03441369,1.33693046
-5.30965483,3.38956449,0.29558800,0.00000000,1.33948985,1.94042243,0.03337828,1.30142958
-5.30365183,3.27785330,0.28522686,0.00000000,1.29773187,1.87737447,0.03223941,1.26067174
-5.29764882,3.15459758,0.27394070,0.00000000,1.25058383,1.80794187,0.03101171,1.21524246
-5.29164582,3.02165964,0.26191500,0.00000000,1.19884324,1.73315746,0.02971161,1.16581580
-5.28564282,2.88108427,0.24935491,0.00000000,1.14340031,1.65415624,0.02835698,1.11313906
-5.27963982,2.73505493,0.23648126,0.00000000,1.08521745,1.57215224,0.02696682,1.05801594
-5.27363682,2.58584837,0.22352640,0.00000000,1.02530804,1.48841437,0.02556082,1.00128890
-5.26763382,2.43578914,0.21072985,0.00000000,0.96471507,1.40424213,0.02415904,0.94382124
-5.26163082,2.28720541,0.19833407,0.00000000,0.90449061,1.32094159,0.02278152,0.88647946
-5.25562781,2.14238708,0.18658029,0.00000000,0.84567669,1.23980246,0.02144795,0.83011644
-5.24962481,2.00354728,0.17570462,0.00000000,0.78928807,1.16207655,0.02017736,0.77555582
-5.24362181,1.87278776,0.16593433,0.00000000,0.73629736,1.08895798,0.01898780,0.72357801
-5.23761881,1.75206873,0.15748447,0.00000000,0.68762262,1.02156542,0.01789616,0.67490787
-5.23161581,1.64318305,0.15055475,0.00000000,0.64411737,0.96092638,0.01691793,0.63020448
-5.22561281,1.54773488,0.14532666,0.00000000,0.60656301,0.90796351,0.01606701,0.59005273
-5.21960980,1.46712245,0.14196084,0.00000000,0.57566324,0.86348301,0.01535563,0.55495694
-5.21360680,1.40252460,0.14059463,0.00000000,0.55204017,0.82816489,0.01479417,0.52533634
-5.20760380,1.35489054,0.14133972,0.00000000,0.53623162,0.80255496,0.01439114,0.50152216
-5.20160080,1.32493261,0.14428004,0.00000000,0.52868918,0.78705859,0.01415309,0.48375635
-5.19559780,1.31312147,0.14946968,0.00000000,0.52977661,0.78193590,0.01408455,0.47219165
-5.18959480,1.31968349,0.15693099,0.00000000,0.53976813,0.78729865,0.01418803,0.46689282
-5.18359180,1.34460019,0.16665289,0.00000000,0.55884640,0.80310863,0.01446399,0.46783902
-5.17758879,1.38760972,0.17858939,0.00000000,0.58709998,0.82917770,0.01491083,0.47492703
-5.17158579,1.44821042,0.19265853,0.00000000,0.62452021,0.86516971,0.01552495,0.48797544
-5.16558279,1.52566663,0.20874171,0.00000000,0.67099772,0.91060433,0.01630072,0.50672949
-5.15957979,1.61901720,0.22668366,0.00000000,0.72631860,0.96486302,0.01723060,0.53086677
-5.15357679,1.72708674,0.24629304,0.00000000,0.79016084,1.02719733,0.01830523,0.56000352
-5.14757379,1.84850006,0.26734392,0.00000000,0.86209116,1.09673955,0.01951348,0.59370153
-5.14157079,1.98170000,0.28957811,0.00000000,0.94156295,1.17251583,0.02084272,0.63147571
-5.13556778,2.12496865,0.31270840,0.00000000,1.02791576,1.25346159,0.02227888,0.67280203
-5.12956478,2.27645188,0.33642287,0.00000000,1.12037664,1.33843914,0.02380674,0.71712585
-5.12356178,2.43418705,0.36039002,0.00000000,1.21806403,1.42625714,0.02541015,0.76387049
-5.11755878,2.59613329,0.38426481,0.00000000,1.31999429,1.51569150,0.02707227,0.81244582
-5.11155578,2.76020391,0.40769541,0.00000000,1.42509120,1.60550711,0.02877582,0.86225668
-5.10555278,2.92429992,0.43033045,0.00000000,1.53219847,1.69447995,0.03050340,0.91271102
-5.09954977,3.08634403,0.45182667,0.00000000,1.64009505,1.78141876,0.03223768,0.96322741
-5.09354677,3.24431397,0.47185655,0.00000000,1.74751330,1.86518569,0.03396167,1.01324192
-5.08754377,3.39627421,0.49011581,0.00000000,1.85315923,1.94471519,0.03565896,1.06221409
-5.08154077,3.54040527,0.50633042,0.00000000,1.95573466,2.01903076,0.03731382,1.10963195
-5.07553777,3.67502958,0.52026286,0.00000000,2.05396041,2.08725881,0.03891141,1.15501604
-5.06953477,3.79863355,0.53171746,0.00000000,2.14660008,2.14863953,0.04043785,1.19792247
-5.06353177,3.90988507,0.54054454,0.00000000,2.23248336,2.20253446,0.04188025,1.23794499
-5.05752876,4.00764649,0.54664322,0.00000000,2.31052856,2.24843075,0.04322677,1.27471639
-5.05152576,4.09098291,0.54996288,0.00000000,2.37976330,2.28594230,0.04446657,1.30790921
-5.04552276,4.15916602,0.55050310,0.00000000,2.43934291,2.31480797,0.04558981,1.33723608
-5.03951976,4.21167392,0.54831221,0.00000000,2.48856604,2.33488730,0.04658755,1.36244985
-5.03351676,4.24818746,0.54348457,0.00000000,2.52688696,2.34615418,0.04745177,1.38334380
-5.02751376,4.26858363,0.53615655,0.00000000,2.55392430,2.34868907,0.04817524,1.39975189
-5.02151076,4.27292679,0.52650155,0.00000000,2.56946613,2.34267020,0.04875159,1.41154956
-5.01550775,4.26145835,0.51472430,0.00000000,2.57347127,2.32836426,0.04917525,1.41865469
-5.00950475,4.23458542,0.50105448,0.00000000,2.56606691,2.30611708,0.04944153,1.42102912
-5.00350175,4.19286896,0.48574012,0.00000000,2.54754282,2.27634451,0.04954666,1.41868041
-4.99749875,4.13701178,0.46904091,0.00000000,2.51834231,2.23952389,0.04948793,1.41166380
-4.99149575,4.06784644,0.45122166,0.00000000,2.47905041,2.19618602,0.04926381,1.40008411
-4.98549275,3.98632329,0.43254614,0.00000000,2.43037947,2.14690783,0.04887412,1.38409740
-4.97948974,3.89349835,0.41327141,0.00000000,2.37315281,2.09230547,0.04832021,1.36391202
-4.97348674,3.79052092,0.39364285,0.00000000,2.30828668,2.03302784,0.04760512,1.33978883
-4.96748374,3.67862069,0.37388990,0.00000000,2.23677103,1.96975017,0.04673377,1.31204029
-4.96148074,3.55909401,0.35422268,0.00000000,2.15964957,1.90316755,0.04571306,1.28102822
-4.95547774,3.43328906,0.33482935,0.00000000,2.07799938,1.83398812,0.04455197,1.24716000
-4.94947474,3.30258990,0.31587436,0.00000000,1.99291067,1.76292580,0.04326164,1.21088327
-4.94347174,3.16839906,0.29749747,0.00000000,1.90546697,1.69069244,0.04185529,1.17267890
-4.93746873,3.03211910,0.27981349,0.00000000,1.81672607,1.61798941,0.04034818,1.13305265
-4.93146573,2.89513308,0.26291267,0.00000000,1.72770227,1.54549864,0.03875746,1.09252541
-4.92546273,2.75878439,0.24686169,0.00000000,1.63935008,1.47387341,0.03710188,1.05162253
-4.91945973,2.62435661,0.23170510,0.00000000,1.55254978,1.40372896,0.03540158,1.01086251
-4.91345673,2.49305381,0.21746722,0.00000000,1.46809516,1.33563349,0.03367769,0.97074550
-4.90745373,2.36598205,0.20415426,0.00000000,1.38668358,1.27009965,0.03195196,0.93174205
-4.90145073,2.24413287,0.19175680,0.00000000,1.30890869,1.20757716,0.03024630,0.89428260
-4.89544772,2.12836943,0.18025227,0.00000000,1.23525583,1.14844675,0.02858239,0.85874815
-4.88944472,2.01941582,0.16960760,0.00000000,1.16610029,1.09301588,0.02698119,0.82546255
-4.88344172,1.91785031,0.15978184,0.00000000,1.10170829,1.04151648,0.02546249,0.79468668
-4.87743872,1.82410260,0.15072872,0.00000000,1.04224078,0.99410481,0.02404453,0.76661487
-4.87143572,1.73845558,0.14239907,0.00000000,0.98775971,0.95086376,0.02274360,0.74137369
-4.86543272,1.66105136,0.13474309,0.00000000,0.93823670,0.91180729,0.02157376,0.71902316
-4.85942971,1.59190147,0.12771235,0.00000000,0.89356365,0.87688710,0.02054653,0.69956037
-4.85342671,1.53090085,0.12126154,0.00000000,0.85356497,0.84600113,0.01967074,0.68292524
-4.84742371,1.47784501,0.11534993,0.00000000,0.81801100,0.81900367,0.01895242,0.66900830
-4.84142071,1.43244964,0.10994249,0.00000000,0.78663209,0.79571652,0.01839477,0.65766007
-4.83541771,1.39437183,0.10501066,0.00000000,0.75913297,0.77594079,0.01799820,0.64870151
-4.82941471,1.36323194,0.10053282,0.00000000,0.73520671,0.75946882,0.01776047,0.64193527
-4.82341171,1.33863517,0.09649435,0.00000000,0.71454801,0.74609561,0.01767689,0.63715700
-4.81740870,1.32019192,0.09288742,0.00000000,0.69686516,0.73562925,0.01774061,0.63416634
-4.81140570,1.30753586,0.08971057,0.00000000,0.68189046,0.72789992,0.01794288,0.63277702
-4.80540270,1.30033917,0.08696786,0.00000000,0.66938861,0.72276696,0.01827348,0.63282565
-4.79939970,1.29832400,0.08466800,0.00000000,0.65916295,0.72012373,0.01872106,0.63417865
-4.79339670,1.30126983,0.08282324,0.00000000,0.65105919,0.71990003,0.01927355,0.63673724
-4.78739370,1.30901633,0.08144819,0.00000000,0.64496674,0.72206192,0.01991855,0.64043998
-4.78139070,1.32146165,0.08055857,0.00000000,0.64081757,0.72660903,0.02064368,0.64526299
-4.77538769,1.33855621,0.08017003,0.00000000,0.63858264,0.73356946,0.02143692,0.65121762
-4.76938469,1.36029241,0.08029696,0.00000000,0.63826622,0.74299255,0.02228686,0.65834587
-4.76338169,1.38669071,0.08095150,0.00000000,0.63989834,0.75493991,0.02318289,0.66671369
-4.75737869,1.41778289,0.08214260,0.00000000,0.64352567,0.76947508,0.02411536,0.67640252
-4.75137569,1.45359325,0.08387531,0.00000000,0.64920142,0.78665260,0.02507555,0.68749954
-4.74537269,1.49411901,0.08615024,0.00000000,0.65697455,0.80650678,0.02605568,0.70008700
-4.73936968,1.53931066,0.08896322,0.00000000,0.66687904,0.82904097,0.02704876,0.71423140
-4.73336668,1.58905365,0.09230514,0.00000000,0.67892350,0.85421794,0.02804845,0.72997291
-4.72736368,1.64315227,0.09616203,0.00000000,0.69308184,0.88195171,0.02904878,0.74731573
-4.72136068,1.70131687,0.10051523,0.00000000,0.70928538,0.91210155,0.03004392,0.76621985
-4.71535768,1.76315509,0.10534176,0.00000000,0.72741695,0.94446831,0.03102792,0.78659473
-4.70935468,1.82816780,0.11061475,0.00000000,0.74730716,0.97879344,0.03199445,0.80829535
-4.70335168,1.89575026,0.11630393,0.00000000,0.76873330,1.01476075,0.03293659,0.83112074
-4.69734867,1.96519833,0.12237620,0.00000000,0.79142087,1.05200082,0.03384669,0.85481543
-4.69134567,2.03571999,0.12879612,0.00000000,0.81504790,1.09009802,0.03471632,0.87907349
-4.68534267,2.10645140,0.13552632,0.00000000,0.83925180,1.12859951,0.03553628,0.90354538
-4.67933967,2.17647709,0.14252788,0.00000000,0.86363870,1.16702615,0.03629673,0.92784704
-4.67333667,2.24485323,0.14976054,0.00000000,0.88779479,1.20488446,0.03698740,0.95157108
-4.66733367,2.31063300,0.15718276,0.00000000,0.91129925,1.24167920,0.03759794,0.97429942
-4.66133067,2.37289292,0.16475167,0.00000000,0.93373825,1.27692592,0.03811828,0.99561690
-4.65532766,2.43075883,0.17242282,0.00000000,0.95471940,1.31016289,0.03853908,1.01512518
-4.64932466,2.48343039,0.18014989,0.00000000,0.97388601,1.34096183,0.03885221,1.03245632
-4.64332166,2.53020299,0.18788428,0.00000000,0.99093050,1.36893709,0.03905126,1.04728539
-4.63731866,2.57048626,0.19557467,0.00000000,1.00560643,1.39375279,0.03913192,1.05934167
-4.63131566,2.60381813,0.20316661,0.00000000,1.01773849,1.41512792,0.03909242,1.06841771
-4.62531266,2.62987438,0.21060227,0.00000000,1.02723009,1.43283913,0.03893383,1.07437616
-4.61930965,2.64847309,0.21782025,0.00000000,1.03406813,1.44672144,0.03866026,1.07715387
-4.61330665,2.65957422,0.22475574,0.00000000,1.03832470,1.45666704,0.03827889,1.07676326
-4.60730365,2.66327458,0.23134091,0.00000000,1.04015573,1.46262244,0.03779996,1.07329091
-4.60130065,2.65979863,0.23750556,0.00000000,1.03979652,1.46458436,0.03723654,1.06689360
-4.59529765,2.64948583,0.24317828,0.00000000,1.03755436,1.46259487,0.03660415,1.05779184
-4.58929465,2.63277526,0.24828778,0.00000000,1.03379855,1.45673600,0.03592038,1.04626150
-4.58329165,2.61018841,0.25276468,0.00000000,1.02894826,1.44712449,0.03520424,1.03262366
-4.57728864,2.58231088,0.25654340,0.00000000,1.02345863,1.43390667,0.03447557,1.01723343
-4.57128564,2.54977388,0.25956440,0.00000000,1.01780571,1.41725404,0.03375429,1.00046799
-4.56528264,2.51323608,0.26177638,0.00000000,1.01247085,1.39735947,0.03305971,0.98271439
-4.55927964,2.47336657,0.26313845,0.00000000,1.00792502,1.37443414,0.03240979,0.96435766
-4.55327664,2.43082913,0.26362219,0.00000000,1.00461371,1.34870520,0.03182047,0.94576951
-4.54727364,2.38626824,0.26321340,0.00000000,1.00294290,1.32041392,0.03130507,0.92729797
-4.54127064,2.34029702,0.26191343,0.00000000,1.00326647,1.28981429,0.03087380,0.90925836
-4.53526763,2.29348694,0.25973999,0.00000000,1.00587557,1.25717165,0.03053333,0.89192572
-4.52926463,2.24635949,0.25672744,0.00000000,1.01099004,1.22276126,0.03028653,0.87552884
-4.52326163,2.19937955,0.25292641,0.00000000,1.01875224,1.18686652,0.03013242,0.86024599
-4.51725863,2.15295029,0.24840276,0.00000000,1.02922326,1.14977671,0.03006614,0.84620237
-4.51125563,2.10740965,0.24323595,0.00000000,1.04238151,1.11178409,0.03007918,0.83346921
-4.50525263,2.06302801,0.23751690,0.00000000,1.05812369,1.07318039,0.03015967,0.82206447
-4.49924962,2.02000715,0.23134522,0.00000000,1.07626790,1.03425270,0.03029286,0.81195499
-4.49324662,1.97848036,0.22482630,0.00000000,1.09655872,0.99527889,0.03046167,0.80305996
-4.48724362,1.93851364,0.21806800,0.00000000,1.11867401,0.95652274,0.03064732,0.79525550
-4.48124062,1.90010809,0.21117737,0.00000000,1.14223314,0.91822908,0.03083005,0.78838025
-4.47523762,1.86320346,0.20425746,0.00000000,1.16680636,0.88061914,0.03098984,0.78224167
-4.46923462,1.82768280,0.19740428,0.00000000,1.19192510,0.84388640,0.03110710,0.77662291
-4.46323162,1.79337846,0.19070426,0.00000000,1.21709276,0.80819327,0.03116345,0.77129009
-4.45722861,1.76007915,0.18423203,0.00000000,1.24179593,0.77366874,0.03114228,0.76599969
-4.45122561,1.72753818,0.17804892,0.00000000,1.26551572,0.74040723,0.03102935,0.76050599
-4.44522261,1.69548282,0.17220193,0.00000000,1.28773891,0.70846877,0.03081327,0.75456832
-4.43921961,1.66362443,0.16672347,0.00000000,1.30796893,0.67788044,0.03048578,0.74795798
-4.43321661,1.63166935,0.16163165,0.00000000,1.32573630,0.64863924,0.03004205,0.74046465
-4.42721361,1.59933029,0.15693116,0.00000000,1.34060858,0.62071609,0.02948071,0.73190224
-4.42121061,1.56633773,0.15261477,0.00000000,1.35219950,0.59406084,0.02880386,0.72211405
-4.41520760,1.53245137,0.14866517,0.00000000,1.36017739,0.56860826,0.02801688,0.71097707
-4.40920460,1.49747096,0.14505722,0.00000000,1.36427254,0.54428441,0.02712823,0.69840553
-4.40320160,1.46124639,0.14176043,0.00000000,1.36428361,0.52101349,0.02614907,0.68435345
-4.39719860,1.42368669,0.13874154,0.00000000,1.36008277,0.49872454,0.02509287,0.66881632
-4.39119560,1.38476762,0.13596717,0.00000000,1.35161971,0.47735801,0.02397496,0.65183184
-4.38519260,1.34453758,0.13340631,0.00000000,1.33892421,0.45687171,0.02281210,0.63347972
-4.37918959,1.30312169,0.13103272,0.00000000,1.32210724,0.43724598,0.02162193,0.61388055
-4.37318659,1.26072380,0.12882693,0.00000000,1.30136068,0.41848795,0.02042259,0.59319387
-4.36718359,1.21762638,0.12677805,0.00000000,1.27695534,0.40063454,0.01923230,0.57161528
-4.36118059,1.17418815,0.12488509,0.00000000,1.24923738,0.38375430,0.01806896,0.54937293
-4.35517759,1.13083949,0.12315784,0.00000000,1.21862325,0.36794784,0.01694985,0.52672319
-4.34917459,1.08807559,0.12161733,0.00000000,1.18559287,0.35334688,0.01589143,0.50394572
-4.34317159,1.04644758,0.12029576,0.00000000,1.15068137,0.34011192,0.01490905,0.48133801
-4.33716858,1.00655155,0.11923596,0.00000000,1.11446937,0.32842859,0.01401688,0.45920939
-4.33116558,0.96901582,0.11849037,0.00000000,1.07757198,0.31850279,0.01322780,0.43787477
-4.32516258,0.93448663,0.11811954,0.00000000,1.04062657,0.31055461,0.01255331,0.41764802
-4.31915958,0.90361252,0.11819021,0.00000000,1.00427978,0.30481139,0.01200350,0.39883527
-4.31315658,0.87702772,0.11877305,0.00000000,0.96917377,0.30149999,0.01158704,0.38172817
-4.30715358,0.85533497,0.11994001,0.00000000,0.93593215,0.30083841,0.01131114,0.36659722
