energy_ev,total_up,Bi_p_up,Bi_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.59179590,5.59880197,1.41180404,0.02015012,2.75083410,0.33929720,3.89415526,0.00000000
-5.58579290,5.51617166,1.39753192,0.01986007,2.79326781,0.33174396,3.79841294,0.00000000
-5.57978989,5.41559936,1.37818883,0.01949190,2.83222718,0.32283349,3.68810318,0.00000000
-5.57378689,5.30000126,1.35450244,0.01905710,2.86842729,0.31277551,3.56538408,0.00000000
-5.56778389,5.17236891,1.32723774,0.01856781,2.90249984,0.30179145,3.43250894,0.00000000
-5.56178089,5.03566623,1.29716847,0.01803639,2.93494664,0.29010745,3.29176200,0.00000000
-5.55577789,4.89273348,1.26505008,0.01747503,2.96610016,0.27794753,3.14539694,0.00000000
-5.54977489,4.74620235,1.23159543,0.01689527,2.99609369,0.26552720,2.99558030,0.00000000
-5.54377189,4.59842574,1.19745424,0.01630775,3.02484293,0.25304794,2.84434195,0.00000000
-5.53776888,4.45142481,1.16319730,0.01572185,3.05204052,0.24069248,2.69353404,0.00000000
-5.53176588,4.30685510,1.12930571,0.01514552,3.07716412,0.22862129,2.54479950,0.00000000
-5.52576288,4.16599197,1.09616557,0.01458517,3.09949756,0.21697019,2.39955073,0.00000000
-5.51975988,4.02973502,1.06406779,0.01404562,3.11816432,0.20584908,2.25895839,0.00000000
-5.51375688,3.89862980,1.03321270,0.01353015,3.13217131,0.19534187,2.12394996,0.00000000
-5.50775388,3.77290429,1.00371873,0.01304059,3.14046069,0.18550743,1.99521705,0.00000000
-5.50175088,3.65251715,0.97563426,0.01257753,3.14196666,0.17638130,1.87323030,0.00000000
-5.49574787,3.53721388,0.94895166,0.01214054,3.13567401,0.16797827,1.75826034,0.00000000
-5.48974487,3.42658728,0.92362240,0.01172840,3.12067529,0.16029522,1.65040301,0.00000000
-5.48374187,3.32013839,0.89957234,0.01133941,3.09622315,0.15331445,1.54960734,0.00000000
-5.47773887,3.21733426,0.87671612,0.01097163,3.06177518,0.14700691,1.45570439,0.00000000
-5.47173587,3.11765978,0.85496992,0.01062316,3.01702879,0.14133546,1.36843552,0.00000000
-5.46573287,3.02066109,0.83426216,0.01029239,2.96194454,0.13625781,1.28747884,0.00000000
-5.45972986,2.92597899,0.81454159,0.00997821,2.89675676,0.13172911,1.21247273,0.00000000
-5.45372686,2.83337170,0.79578271,0.00968014,2.82197152,0.12770418,1.14303580,0.00000000
-5.44772386,2.74272695,0.77798874,0.00939851,2.73835233,0.12413921,1.07878288,0.00000000
-5.44172086,2.65406402,0.76119225,0.00913453,2.64689493,0.12099308,1.01933705,0.00000000
-5.43571786,2.56752739,0.74545390,0.00889034,2.54879300,0.11822827,0.96433778,0.00000000
-5.42971486,2.48337349,0.73085995,0.00866903,2.44539712,0.11581138,0.91344587,0.00000000
-5.42371186,2.40195273,0.71751882,0.00847463,2.33816946,0.11371346,0.86634548,0.00000000
-5.41770885,2.32368897,0.70555742,0.00831207,2.22863673,0.11191017,0.82274424,0.00000000
-5.41170585,2.24905825,0.69511758,0.00818713,2.11834410,0.11038176,0.78237194,0.00000000
-5.40570285,2.17856862,0.68635297,0.00810635,2.00881208,0.10911305,0.74497864,0.00000000
-5.39969985,2.11274232,0.67942655,0.00807696,1.90149823,0.10809349,0.71033259,0.00000000
-5.39369685,2.05210109,0.67450872,0.00810678,1.79776518,0.10731710,0.67821866,0.00000000
-5.38769385,1.99715494,0.67177591,0.00820407,1.69885544,0.10678258,0.64843730,0.00000000
-5.38169085,1.94839412,0.67140944,0.00837742,1.60587351,0.10649326,0.62080433,0.00000000
-5.37568784,1.90628371,0.67359417,0.00863558,1.51977478,0.10645716,0.59515152,0.00000000
-5.36968484,1.87125983,0.67851656,0.00898727,1.44136060,0.10668682,0.57132763,0.00000000
-5.36368184,1.84372627,0.68636175,0.00944093,1.37127846,0.10719896,0.54919989,0.00000000
-5.35767884,1.82405035,0.69730917,0.01000453,1.31002588,0.10801398,0.52865535,0.00000000
-5.35167584,1.81255684,0.71152654,0.01068523,1.25795681,0.10915507,0.50960187,0.00000000
-5.34567284,1.80951905,0.72916194,0.01148904,1.21528909,0.11064706,0.49196845,0.00000000
-5.33966983,1.81514664,0.75033415,0.01242055,1.18211187,0.11251491,0.47570447,0.00000000
-5.33366683,1.82956977,0.77512140,0.01348247,1.15839202,0.11478193,0.46077791,0.00000000
-5.32766383,1.85282022,0.80354897,0.01467532,1.14397903,0.11746765,0.44717220,0.00000000
-5.32166083,1.88481014,0.83557628,0.01599706,1.13860810,0.12058563,0.43488202,0.00000000
-5.31565783,1.92530969,0.87108422,0.01744273,1.14190142,0.12414111,0.42390797,0.00000000
-5.30965483,1.97392519,0.90986357,0.01900421,1.15336831,0.12812877,0.41425064,0.00000000
-5.30365183,2.03007962,0.95160549,0.02066999,1.17240471,0.13253071,0.40590414,0.00000000
-5.29764882,2.09299726,0.99589483,0.02242508,1.19829292,0.13731471,0.39884984,0.00000000
-5.29164582,2.16169443,1.04220733,0.02425099,1.23020274,0.14243307,0.39305040,0.00000000
-5.28564282,2.23497789,1.08991107,0.02612586,1.26719477,0.14782198,0.38844482,0.00000000
-5.27963982,2.31145222,1.13827287,0.02802474,1.30822695,0.15340166,0.38494469,0.00000000
-5.27363682,2.38953683,1.18646970,0.02991997,1.35216490,0.15907723,0.38243197,0.00000000
-5.26763382,2.46749301,1.23360510,0.03178176,1.39779668,0.16474037,0.38075862,0.00000000
-5.26163082,2.54346055,1.27873014,0.03357882,1.44385193,0.17027174,0.37974805,0.00000000
-5.25562781,2.61550285,1.32086838,0.03527914,1.48902537,0.17554411,0.37919843,0.00000000
-5.24962481,2.68165914,1.35904375,0.03685089,1.53200405,0.18042601,0.37888769,0.00000000
-5.24362181,2.74000154,1.39231039,0.03826327,1.57149757,0.18478587,0.37858000,0.00000000
-5.23761881,2.78869470,1.41978298,0.03948744,1.60627016,0.18849636,0.37803335,0.00000000
-5.23161581,2.82605510,1.44066632,0.04049747,1.63517331,0.19143882,0.37700794,0.00000000
-5.22561281,2.85060750,1.45428276,0.04127111,1.65717755,0.19350744,0.37527472,0.00000000
-5.21960980,2.86113560,1.46009616,0.04179056,1.67140193,0.19461320,0.37262386,0.00000000
-5.21360680,2.85672471,1.45773126,0.04204303,1.67713986,0.19468718,0.36887255,0.00000000
-5.20760380,2.83679415,1.44698758,0.04202124,1.67387992,0.19368318,0.36387184,0.00000000
-5.20160080,2.80111804,1.42784712,0.04172362,1.66132083,0.19157952,0.35751206,0.00000000
-5.19559780,2.74983348,1.40047571,0.04115437,1.63937967,0.18837995,0.34972671,0.00000000
-5.18959480,2.68343575,1.36521774,0.04032336,1.60819307,0.18411356,0.34049461,0.00000000
-5.18359180,2.60276113,1.32258486,0.03924576,1.56811132,0.17883383,0.32984020,0.00000000
-5.17758879,2.50895809,1.27323906,0.03794155,1.51968561,0.17261680,0.31783214,0.00000000
-5.17158579,2.40344853,1.21797106,0.03643489,1.46364925,0.16555847,0.30458034,0.00000000
-5.16558279,2.28788112,1.15767518,0.03475330,1.40089361,0.15777162,0.29023153,0.00000000
-5.15957979,2.16407894,1.09332167,0.03292686,1.33244010,0.14938214,0.27496385,0.00000000
-5.15357679,2.03398402,1.02592798,0.03098729,1.25940949,0.14052515,0.25898057,0.00000000
-5.14757379,1.89960129,0.95653014,0.02896700,1.18298997,0.13134099,0.24250354,0.00000000
-5.14157079,1.76294443,0.88615543,0.02689830,1.10440541,0.12197134,0.22576648,0.00000000
-5.13556778,1.62598580,0.81579737,0.02481250,1.02488514,0.11255564,0.20900866,0.00000000
-5.12956478,1.49061224,0.74639401,0.02273925,0.94563647,0.10322785,0.19246908,0.00000000
-5.12356178,1.35858839,0.67880999,0.02070591,0.86782083,0.09411380,0.17638155,0.00000000
-5.11755878,1.23152830,0.61382298,0.01873709,0.79253441,0.08532912,0.16097074,0.00000000
-5.11155578,1.11087590,0.55211452,0.01685430,0.72079358,0.07697777,0.14644932,0.00000000
-5.10555278,0.99789425,0.49426517,0.01507574,0.65352528,0.06915131,0.13301627,0.00000000
-5.09954977,0.89366311,0.44075390,0.01341624,0.59156223,0.06192870,0.12085624,0.00000000
-5.09354677,0.79908396,0.39196092,0.01188733,0.53564243,0.05537667,0.11013991,0.00000000
-5.08754377,0.71489115,0.34817366,0.01049735,0.48641246,0.04955055,0.10102511,0.00000000
-5.08154077,0.64166773,0.30959497,0.00925170,0.44443347,0.04449550,0.09365855,0.00000000
-5.07553777,0.57986442,0.27635282,0.00815314,0.41018910,0.04024792,0.08817781,0.00000000
-5.06953477,0.52981984,0.24851080,0.00720211,0.38409412,0.03683696,0.08471342,0.00000000
-5.06353177,0.49178051,0.22607859,0.00639704,0.36650280,0.03428608,0.08339065,0.00000000
-5.05752876,0.46591894,0.20902172,0.00573474,0.35771598,0.03261437,0.08433078,0.00000000
-5.05152576,0.45234858,0.19727015,0.00521069,0.35798594,0.03183773,0.08765164,0.00000000
-5.04552276,0.45113441,0.19072513,0.00481930,0.36751846,0.03196960,0.09346711,0.00000000
-5.03951976,0.46229849,0.18926404,0.00455417,0.38647140,0.03302139,0.10188556,0.00000000
-5.03351676,0.48581999,0.19274314,0.00440828,0.41494975,0.03500239,0.11300710,0.00000000
-5.02751376,0.52162962,0.20099820,0.00437409,0.45299703,0.03791924,0.12691955,0.00000000
-5.02151076,0.56959879,0.21384309,0.00444366,0.50058352,0.04177497,0.14369333,0.00000000
-5.01550775,0.62952417,0.23106682,0.00460867,0.55759171,0.04656761,0.16337537,0.00000000
-5.00950475,0.70110865,0.25242919,0.00486044,0.62380003,0.05228845,0.18598226,0.00000000
-5.00350175,0.78393998,0.27765579,0.00518990,0.69886577,0.05892010,0.21149301,0.00000000
-4.99749875,0.87746861,0.30643276,0.00558760,0.78230860,0.06643437,0.23984176,0.00000000
-4.99149575,0.98098653,0.33840202,0.00604363,0.87349578,0.07479023,0.27091089,0.00000000
-4.98549275,1.09360878,0.37315748,0.00654765,0.97163078,0.08393184,0.30452504,0.00000000
-4.97948974,1.21425938,0.41024282,0.00708888,1.07574640,0.09378695,0.34044649,0.00000000
-4.97348674,1.34166346,0.44915146,0.00765613,1.18470362,0.10426572,0.37837229,0.00000000
-4.96748374,1.47434694,0.48932887,0.00823791,1.29719735,0.11526014,0.41793375,0.00000000
-4.96148074,1.61064478,0.53017768,0.00882251,1.41176954,0.12664411,0.45869842,0.00000000
-4.95547774,1.74871880,0.57106560,0.00939818,1.52683019,0.13827435,0.50017494,0.00000000
-4.94947474,1.88658501,0.61133613,0.00995332,1.64068606,0.14999215,0.54182082,0.00000000
-4.94347174,2.02215042,0.65032181,0.01047668,1.75157669,0.16162590,0.58305309,0.00000000
-4.93746873,2.15325839,0.68735958,0.01095767,1.85771666,0.17299445,0.62326173,0.00000000
-4.93146573,2.27774123,0.72180777,0.01138653,1.95734285,0.18391129,0.66182534,0.00000000
-4.92546273,2.39347822,0.75306395,0.01175465,2.04876491,0.19418912,0.69812876,0.00000000
-4.91945973,2.49845677,0.78058302,0.01205481,2.13041686,0.20364508,0.73158180,0.00000000
-4.91345673,2.59083417,0.80389446,0.01228135,2.20090774,0.21210598,0.76163842,0.00000000
-4.90745373,2.66899715,0.82261816,0.01243040,2.25906881,0.21941372,0.78781549,0.00000000
-4.90145073,2.73161647,0.83647785,0.01249997,2.30399523,0.22543031,0.80971027,0.00000000
-4.89544772,2.77769381,0.84531144,0.01249003,2.33507989,0.23004252,0.82701568,0.00000000
-4.88944472,2.80659857,0.84907778,0.01240251,2.35203779,0.23316573,0.83953270,0.00000000
-4.88344172,2.81809258,0.84785917,0.01224124,2.35491937,0.23474696,0.84717903,0.00000000
-4.87743872,2.81234108,0.84185962,0.01201180,2.34411200,0.23476679,0.84999361,0.00000000
-4.87143572,2.78990938,0.83139860,0.01172138,2.32032911,0.23324012,0.84813659,0.00000000
-4.86543272,2.75174482,0.81690057,0.01137848,2.28458730,0.23021570,0.84188463,0.00000000
-4.85942971,2.69914467,0.79888060,0.01099266,2.23817204,0.22577447,0.83162156,0.00000000
-4.85342671,2.63371122,0.77792664,0.01057417,2.18259352,0.22002676,0.81782486,0.00000000
-4.84742371,2.55729587,0.75467921,0.01013368,2.11953416,0.21310844,0.80104837,0.00000000
-4.84142071,2.47193478,0.72980921,0.00968186,2.05079033,0.20517623,0.78190197,0.00000000
-4.83541771,2.37977869,0.70399493,0.00922911,1.97821043,0.19640243,0.76102923,0.00000000
-4.82941471,2.28302013,0.67789916,0.00878515,1.90363232,0.18696918,0.73908390,0.00000000
-4.82341171,2.18382125,0.65214731,0.00835884,1.82882247,0.17706267,0.71670640,0.00000000
-4.81740870,2.08424514,0.62730753,0.00795785,1.75541960,0.16686738,0.69450126,0.00000000
-4.81140570,1.98619384,0.60387353,0.00758854,1.68488513,0.15656071,0.67301672,0.00000000
-4.80540270,1.89135534,0.58225090,0.00725578,1.61846238,0.14630823,0.65272722,0.00000000
-4.79939970,1.80116171,0.56274732,0.00696290,1.55714619,0.13625958,0.63401963,0.00000000
-4.79339670,1.71675991,0.54556713,0.00671169,1.50166398,0.12654533,0.61718388,0.00000000
-4.78739370,1.63899595,0.53081028,0.00650244,1.45246886,0.11727477,0.60240822,0.00000000
-4.78139070,1.56841286,0.51847566,0.00633406,1.40974484,0.10853466,0.58977942,0.00000000
-4.77538769,1.50526187,0.50846868,0.00620424,1.37342349,0.10038908,0.57928771,0.00000000
-4.76938469,1.44952584,0.50061246,0.00610963,1.34321112,0.09288004,0.57083617,0.00000000
-4.76338169,1.40095345,0.49466230,0.00604613,1.31862509,0.08602909,0.56425419,0.00000000
-4.75737869,1.35910207,0.49032261,0.00600910,1.29903710,0.07983948,0.55931398,0.00000000
-4.75137569,1.32338712,0.48726553,0.00599366,1.28372175,0.07429898,0.55574969,0.00000000
-4.74537269,1.29313529,0.48515040,0.00599496,1.27190769,0.06938297,0.55327782,0.00000000
-4.73936968,1.26763907,0.48364330,0.00600846,1.26282918,0.06505787,0.55161809,0.00000000
-4.73336668,1.24620999,0.48243558,0.00603014,1.25577564,0.06128448,0.55051374,0.00000000
-4.72736368,1.22822812,0.48126090,0.00605678,1.25013694,0.05802130,0.54975018,0.00000000
-4.72136068,1.21318556,0.47990973,0.00608609,1.24544239,0.05522755,0.54917114,0.00000000
-4.71535768,1.20072216,0.47824092,0.00611684,1.24139173,0.05286584,0.54869153,0.00000000
-4.70935468,1.19065182,0.47618977,0.00614901,1.23787683,0.05090438,0.54830630,0.00000000
-4.70335168,1.18297847,0.47377236,0.00618376,1.23499306,0.04931865,0.54809498,0.00000000
-4.69734867,1.17790107,0.47108580,0.00622343,1.23303995,0.04809252,0.54822154,0.00000000
-4.69134567,1.17580758,0.46830470,0.00627147,1.23251109,0.04721880,0.54892953,0.00000000
-4.68534267,1.17725829,0.46567370,0.00633233,1.23407379,0.04669918,0.55053283,0.00000000
-4.67933967,1.18295935,0.46349672,0.00641123,1.23853932,0.04654373,0.55340216,0.00000000
-4.67333667,1.19372768,0.46212314,0.00651402,1.24682516,0.04676981,0.55794816,0.00000000
-4.66733367,1.21044902,0.46193164,0.00664688,1.25991073,0.04740066,0.56460160,0.00000000
-4.66133067,1.23403071,0.46331232,0.00681607,1.27878873,0.04846361,0.57379165,0.00000000
-4.65532766,1.26535160,0.46664792,0.00702766,1.30441402,0.04998807,0.58592324,0.00000000
-4.64932466,1.30521091,0.47229479,0.00728723,1.33765230,0.05200332,0.60135437,0.00000000
-4.64332166,1.35427858,0.48056455,0.00759961,1.37923088,0.05453629,0.62037458,0.00000000
-4.63731866,1.41304900,0.49170704,0.00796860,1.42969363,0.05760935,0.64318535,0.00000000
-4.63131566,1.48180028,0.50589535,0.00839680,1.48936199,0.06123821,0.66988362,0.00000000
-4.62531266,1.56056080,0.52321358,0.00888534,1.55830396,0.06543000,0.70044888,0.00000000
-4.61930965,1.64908454,0.54364769,0.00943383,1.63631223,0.07018166,0.73473486,0.00000000
-4.61330665,1.74683626,0.56708003,0.01004020,1.72289263,0.07547859,0.77246584,0.00000000
-4.60730365,1.85298742,0.59328758,0.01070069,1.81726336,0.08129376,0.81323824,0.00000000
-4.60130065,1.96642299,0.62194422,0.01140990,1.91836517,0.08758719,0.85652714,0.00000000
-4.59529765,2.08575907,0.65262676,0.01216082,2.02488210,0.09430581,0.90169783,0.00000000
-4.58929465,2.20937080,0.68482471,0.01294498,2.13527199,0.10138388,0.94802173,0.00000000
-4.58329165,2.33542941,0.71795335,0.01375266,2.24780554,0.10874375,0.99469622,0.00000000
-4.57728864,2.46194714,0.75136958,0.01457307,2.36061240,0.11629706,1.04086744,0.00000000
-4.57128564,2.58682832,0.78439010,0.01539461,2.47173234,0.12394634,1.08565528,0.00000000
-4.56528264,2.70792461,0.81631112,0.01620518,2.57916954,0.13158690,1.12817945,0.00000000
-4.55927964,2.82309243,0.84642889,0.01699242,2.68094783,0.13910905,1.16758555,0.00000000
-4.55327664,2.93025035,0.87406032,0.01774407,2.77516479,0.14640045,1.20307020,0.00000000
-4.54727364,3.02743440,0.89856293,0.01844820,2.86004265,0.15334865,1.23390419,0.00000000
-4.54127064,3.11284941,0.91935334,0.01909354,2.93397426,0.15984368,1.25945288,0.00000000
-4.53526763,3.18491463,0.93592377,0.01966968,2.99556258,0.16578062,1.27919302,0.00000000
-4.52926463,3.24230227,0.94785578,0.02016734,3.04365255,0.17106202,1.29272571,0.00000000
-4.52326163,3.28396793,0.95483109,0.02057855,3.07735467,0.17560024,1.29978504,0.00000000
-4.51725863,3.30917236,0.95663895,0.02089676,3.09605986,0.17931950,1.30024251,0.00000000
-4.51125563,3.31749419,0.95317998,0.02111701,3.09944570,0.18215770,1.29410726,0.00000000
-4.50525263,3.30883396,0.94446655,0.02123601,3.08747450,0.18406783,1.28152252,0.00000000
-4.49924962,3.28340988,0.93061970,0.02125209,3.06038403,0.18501913,1.26275895,0.00000000
-4.49324662,3.24174617,0.91186298,0.02116533,3.01867170,0.18499778,1.23820520,0.00000000
-4.48724362,3.18465500,0.88851356,0.02097742,2.96307361,0.18400727,1.20835679,0.00000000
-4.48124062,3.11321336,0.86097107,0.02069166,2.89453957,0.18206835,1.17380378,0.00000000
-4.47523762,3.02873595,0.82970473,0.02031288,2.81420533,0.17921860,1.13521813,0.00000000
-4.46923462,2.93274547,0.79523927,0.01984730,2.72336329,0.17551172,1.09334141,0.00000000
-4.46323162,2.82694155,0.75814034,0.01930246,2.62343269,0.17101639,1.04897338,0.00000000
-4.45722861,2.71316921,0.71899973,0.01868702,2.51593006,0.16581502,1.00296196,0.00000000
-4.45122561,2.59338790,0.67842114,0.01801068,2.40244084,0.16000205,0.95619484,0.00000000
-4.44522261,2.46964159,0.63700675,0.01728397,2.28459232,0.15368223,0.90959283,0.00000000
-4.43921961,2.34403049,0.59534493,0.01651809,2.16402842,0.14696865,0.86410500,0.00000000
-4.43321661,2.21868454,0.55399945,0.01572476,2.04238627,0.13998070,0.82070529,0.00000000
-4.42721361,2.09573855,0.51350021,0.01491598,1.92127461,0.13284194,0.78039027,0.00000000
-4.42121061,1.97730905,0.47433566,0.01410391,1.80225369,0.12567791,0.74417762,0.00000000
-4.41520760,1.86547220,0.43694676,0.01330062,1.68681673,0.11861404,0.71310464,0.00000000
-4.40920460,1.76224257,0.40172261,0.01251789,1.57637239,0.11177346,0.68822618,0.00000000
-4.40320160,1.66955218,0.36899733,0.01176707,1.47222835,0.10527499,0.67061132,0.00000000
-4.39719860,1.58922929,0.33904826,0.01105881,1.37557548,0.09923110,0.66133803,0.00000000
-4.39119560,1.52297658,0.31209519,0.01040293,1.28747297,0.09374607,0.66148515,0.00000000
-4.38519260,1.47234823,0.28830040,0.00980818,1.20883394,0.08891421,0.67212113,0.00000000
-4.37918959,1.43872589,0.26776939,0.00928211,1.14041211,0.08481822,0.69428907,0.00000000
-4.37318659,1.42329332,0.25055212,0.00883090,1.08278940,0.08152772,0.72898766,0.00000000
-4.36718359,1.42700999,0.23664469,0.00845922,1.03636502,0.07909790,0.77714804,0.00000000
-4.36118059,1.45058403,0.22599135,0.00817014,1.00134630,0.07756842,0.83960647,0.00000000
-4.35517759,1.49444520,0.21848675,0.00796500,0.97774187,0.07696242,0.91707353,0.00000000
-4.34917459,1.55871879,0.21397862,0.00784343,0.96535755,0.07728588,1.01010011,0.00000000
-4.34317159,1.64320145,0.21227075,0.00780327,0.96379556,0.07852707,1.11904151,0.00000000
-4.33716858,1.74734044,0.21312638,0.00784063,0.97245748,0.08065646,1.24402065,0.00000000
-4.33116558,1.87021750,0.21627213,0.00794995,0.99055142,0.08362678,1.38489205,0.00000000
-4.32516258,2.01053894,0.22140251,0.00812410,1.01710365,0.08737354,1.54120820,0.00000000
-4.31915958,2.16663333,0.22818503,0.00835455,1.05097488,0.09181580,1.71219031,0.00000000
-4.31315658,2.33645814,0.23626598,0.00863153,1.09088125,0.09685743,1.89670539,0.00000000
-4.30715358,2.51761639,0.24527693,0.00894428,1.13541974,0.10238863,2.09325158,0.00000000
