energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,V_p_up,V_d_up
-6.00000000,8.45494909,0.06497221,0.45104625,0.11081915,4.47903722,1.16419585,0.30359426,1.69253545,0.90043361
-5.99399700,8.03353806,0.05961930,0.43160813,0.10573767,4.25264862,1.09361451,0.29159447,1.61533735,0.85290193
-5.98799400,7.60914603,0.05452549,0.41256969,0.10052613,4.02365011,1.02437294,0.27916337,1.53646228,0.80623126
-5.98199100,7.18554532,0.04970612,0.39392477,0.09523526,3.79437105,0.95708339,0.26644714,1.45671098,0.76067595
-5.97598799,6.76629907,0.04517196,0.37566435,0.08991370,3.56701994,0.89227569,0.25359356,1.37685391,0.71646004
-5.96998499,6.35473934,0.04092972,0.35778158,0.08460746,3.34366321,0.83039675,0.24075032,1.29762910,0.67377966
-5.96398199,5.95395298,0.03698258,0.34027652,0.07935959,3.12620940,0.77181282,0.22806342,1.21974185,0.63280607
-5.95797899,5.56677409,0.03333071,0.32316058,0.07420997,2.91639796,0.71681384,0.21567575,1.14386596,0.59368873
-5.95197599,5.19578139,0.02997176,0.30646024,0.06919525,2.71579214,0.66561942,0.20372571,1.07064587,0.55655849
-5.94597299,4.84329923,0.02690137,0.29021989,0.06434892,2.52577537,0.61838582,0.19234600,1.00069935,0.52153042
-5.93996998,4.51140080,0.02411357,0.27450393,0.05970153,2.34755026,0.57521323,0.18166239,0.93462015,0.48870628
-5.93396698,4.20191247,0.02160124,0.25939774,0.05528083,2.18213986,0.53615320,0.17179269,0.87298045,0.45817642
-5.92796398,3.91641844,0.01935639,0.24500774,0.05111209,2.03039040,0.50121549,0.16284569,0.81633235,0.43002114
-5.92196098,3.65626510,0.01737060,0.23146040,0.04721831,1.89297535,0.47037430,0.15492026,0.76520857,0.40431147
-5.91595798,3.42256477,0.01563525,0.21890044,0.04362043,1.77040032,0.44357363,0.14810449,0.72012183,0.38110940
-5.90995498,3.21619888,0.01414181,0.20748813,0.04033751,1.66300862,0.42073168,0.14247488,0.68156285,0.36046776
-5.90395198,3.03782061,0.01288211,0.19739587,0.03738683,1.57098757,0.40174448,0.13809574,0.64999699,0.34242971
-5.89794897,2.88785729,0.01184853,0.18880429,0.03478387,1.49437518,0.38648862,0.13501854,0.62585943,0.32702812
-5.89194597,2.76651281,0.01103421,0.18189774,0.03254230,1.43306746,0.37482344,0.13328147,0.60954889,0.31428485
-5.88594297,2.67377035,0.01043317,0.17685957,0.03067380,1.38682626,0.36659274,0.13290907,0.60142014,0.30421014
-5.87993997,2.60939567,0.01004048,0.17386715,0.02918791,1.35528750,0.36162620,0.13391196,0.60177529,0.29680207
-5.87393697,2.57294099,0.00985227,0.17308677,0.02809170,1.33796992,0.35974062,0.13628665,0.61085415,0.29204623
-5.86793397,2.56374958,0.00986578,0.17466859,0.02738954,1.33428404,0.36074126,0.14001543,0.62882388,0.28991556
-5.86193097,2.58096096,0.01007932,0.17874157,0.02708270,1.34354137,0.36442312,0.14506638,0.65576828,0.29037034
-5.85592796,2.62351662,0.01049214,0.18540873,0.02716908,1.36496363,0.37057242,0.15139341,0.69167696,0.29335823
-5.84992496,2.69016599,0.01110427,0.19474248,0.02764281,1.39769181,0.37896814,0.15893633,0.73643508,0.29881429
-5.84392196,2.77947278,0.01191624,0.20678044,0.02849403,1.44079502,0.38938370,0.16762107,0.78981376,0.30666097
-5.83791896,2.88982138,0.01292878,0.22152162,0.02970856,1.49327892,0.40158868,0.17735986,0.85146211,0.31680780
-5.83191596,3.01942375,0.01414235,0.23892316,0.03126778,1.55409386,0.41535055,0.18805160,0.92090108,0.32915087
-5.82591296,3.16632670,0.01555673,0.25889773,0.03314851,1.62214259,0.43043641,0.19958225,0.99751994,0.34357204
-5.81990995,3.32842037,0.01717047,0.28131166,0.03532298,1.69628798,0.44661464,0.21182546,1.08057576,0.35993776
-5.81390695,3.50344819,0.01898034,0.30598404,0.03775895,1.77536059,0.46365660,0.22464327,1.16919660,0.37809773
-5.80790395,3.68901929,0.02098075,0.33268677,0.04041992,1.85816673,0.48133828,0.23788715,1.26238858,0.39788335
-5.80190095,3.88262404,0.02316322,0.36114582,0.04326547,1.94349722,0.49944196,0.25139924,1.35904731,0.41910624
-5.79589795,4.08165355,0.02551590,0.39104367,0.04625174,2.03013713,0.51775803,0.26501394,1.45797369,0.44155693
-5.78989495,4.28342395,0.02802314,0.42202310,0.04933198,2.11687692,0.53608696,0.27855981,1.55789407,0.46500395
-5.78389195,4.48520589,0.03066519,0.45369232,0.05245727,2.20252522,0.55424154,0.29186184,1.65748448,0.48919361
-5.77788894,4.68425956,0.03341808,0.48563137,0.05557735,2.28592335,0.57204932,0.30474413,1.75539842,0.51385062
-5.77188594,4.87787529,0.03625363,0.51739983,0.05864152,2.36596159,0.58935545,0.31703281,1.85029745,0.53867971
-5.76588294,5.06341907,0.03913970,0.54854561,0.06159959,2.44159705,0.60602565,0.32855932,1.94088371,0.56336851
-5.75987994,5.23838226,0.04204061,0.57861464,0.06440297,2.51187268,0.62194942,0.33916389,2.02593314,0.58759159
-5.75387694,5.40043395,0.04491779,0.60716119,0.06700570,2.57593692,0.63704327,0.34869914,2.10432826,0.61101585
-5.74787394,5.54747437,0.04773066,0.63375863,0.06936552,2.63306332,0.65125381,0.35703370,2.17508909,0.63330695
-5.74187094,5.67768718,0.05043762,0.65800998,0.07144492,2.68266912,0.66456040,0.36405570,2.23740087,0.65413669
-5.73586793,5.78958825,0.05299729,0.67955825,0.07321210,2.72433189,0.67697728,0.36967602,2.29063734,0.67319119
-5.72986493,5.88206861,0.05536978,0.69809584,0.07464182,2.75780330,0.68855478,0.37383108,2.33437836,0.69017929
-5.72386193,5.95442906,0.05751804,0.71337283,0.07571618,2.78301890,0.69937943,0.37648513,2.36842105,0.70484097
-5.71785893,6.00640434,0.05940921,0.72520368,0.07642517,2.80010324,0.70957278,0.37763187,2.39278364,0.71695530
-5.71185593,6.03817493,0.06101588,0.73347211,0.07676707,2.80936948,0.71928879,0.37729518,2.40770182,0.72634749
-5.70585293,6.05036528,0.06231727,0.73813392,0.07674864,2.81131301,0.72870974,0.37552913,2.41361753,0.73289473
-5.69984992,6.04402762,0.06330011,0.73921759,0.07638507,2.80659913,0.73804057,0.37241696,2.41116066,0.73653033
-5.69384692,6.02061135,0.06395938,0.73682262,0.07569968,2.79604454,0.74750202,0.36806914,2.40112430,0.73724611
-5.68784392,5.98191877,0.06429871,0.73111566,0.07472340,2.78059333,0.75732246,0.36262064,2.38443479,0.73509267
-5.68184092,5.93004849,0.06433037,0.72232461,0.07349405,2.76128822,0.76772905,0.35622722,2.36211770,0.73017762
-5.67583792,5.86732858,0.06407511,0.71073094,0.07205529,2.73923779,0.77893824,0.34906118,2.33526157,0.72266180
-5.66983492,5.79624217,0.06356144,0.69666053,0.07045550,2.71558129,0.79114642,0.34130640,2.30498083,0.71275364
-5.66383192,5.71934838,0.06282474,0.68047346,0.06874643,2.69145218,0.80452087,0.33315310,2.27237970,0.70070191
-5.65782891,5.63920203,0.06190601,0.66255323,0.06698176,2.66794194,0.81919157,0.32479237,2.23851875,0.68678732
-5.65182591,5.55827529,0.06085040,0.64329573,0.06521552,2.64606580,0.83524430,0.31641069,2.20438541,0.67131325
-5.64582291,5.47888465,0.05970557,0.62309857,0.06350057,2.62673147,0.85271541,0.30818470,2.17086974,0.65459608
-5.63981991,5.40312600,0.05851995,0.60235105,0.06188709,2.61071252,0.87158842,0.30027639,2.13874621,0.63695566
-5.63381691,5.33282030,0.05734096,0.58142517,0.06042107,2.59862705,0.89179279,0.29282885,2.10866216,0.61870623
-5.62781391,5.26947172,0.05621328,0.56066798,0.05914307,2.59092273,0.91320475,0.28596280,2.08113281,0.60014814
-5.62181091,5.21423946,0.05517730,0.54039545,0.05808706,2.58786845,0.93565031,0.27977392,2.05654280,0.58156089
-5.61580790,5.16792365,0.05426769,0.52088791,0.05727952,2.58955275,0.95891017,0.27433120,2.03515344,0.56319736
-5.60980490,5.13096525,0.05351233,0.50238713,0.05673882,2.59588887,0.98272636,0.26967619,2.01711485,0.54527971
-5.60380190,5.10345887,0.05293144,0.48509499,0.05647483,2.60662582,1.00681022,0.26582322,2.00248174,0.52799675
-5.59779890,5.08517726,0.05253714,0.46917348,0.05648886,2.62136482,1.03085126,0.26276062,1.99123160,0.51150284
-5.59179590,5.07560539,0.05233327,0.45474597,0.05677384,2.63958003,1.05452671,0.26045262,1.98328372,0.49591817
-5.58579290,5.07398190,0.05231565,0.44189933,0.05731488,2.66064245,1.07751097,0.25884211,1.97851794,0.48133021
-5.57978989,5.07934546,0.05247256,0.43068687,0.05808990,2.68384588,1.09948480,0.25785389,1.97679152,0.46779626
-5.57378689,5.09058356,0.05278560,0.42113158,0.05907065,2.70843357,1.12014382,0.25739831,1.97795334,0.45534657
-5.56778389,5.10648130,0.05323075,0.41322961,0.06022375,2.73362440,1.13920583,0.25737523,1.98185444,0.44398805
-5.56178089,5.12576802,0.05377959,0.40695367,0.06151196,2.75863760,1.15641692,0.25767791,1.98835428,0.43370826
-5.55577789,5.14715988,0.05440069,0.40225629,0.06289543,2.78271499,1.17155605,0.25819692,1.99732270,0.42447930
-5.54977489,5.16939705,0.05506108,0.39907263,0.06433300,2.80514000,1.18443807,0.25882374,2.00863747,0.41626175
-5.54377189,5.19127434,0.05572759,0.39732300,0.06578344,2.82525305,1.19491518,0.25945393,2.02217794,0.40900813
-5.53776888,5.21166497,0.05636829,0.39691494,0.06720662,2.84246291,1.20287699,0.25998991,2.03781546,0.40266619
-5.53176588,5.22953730,0.05695371,0.39774489,0.06856451,2.85625415,1.20824920,0.26034310,2.05540149,0.39718167
-5.52576288,5.24396507,0.05745789,0.39969964,0.06982209,2.86619078,1.21099133,0.26043554,2.07475449,0.39250065
-5.51975988,5.25413179,0.05785931,0.40265753,0.07094803,2.87191650,1.21109358,0.26020088,2.09564689,0.38857158
-5.51375688,5.25933059,0.05814156,0.40648957,0.07191523,2.87315230,1.20857329,0.25958483,2.11779320,0.38534689
-5.50775388,5.25896065,0.05829376,0.41106071,0.07270113,2.86969190,1.20347118,0.25854514,2.14084071,0.38278429
-5.50175088,5.25252180,0.05831081,0.41623120,0.07328792,2.86139602,1.19584774,0.25705112,2.16436356,0.38084789
-5.49574787,5.23960860,0.05819338,0.42185823,0.07366256,2.84818617,1.18578000,0.25508295,2.18786130,0.37950913
-5.48974487,5.21990519,0.05794774,0.42779793,0.07381665,2.83003877,1.17335890,0.25263069,2.21076241,0.37874751
-5.48374187,5.19318208,0.05758539,0.43390772,0.07374629,2.80698028,1.15868740,0.24969329,2.23243312,0.37855127
-5.47773887,5.15929553,0.05712254,0.44004896,0.07345174,2.77908381,1.14187945,0.24627761,2.25219149,0.37891793
-5.47173587,5.11819000,0.05657949,0.44608992,0.07293719,2.74646760,1.12305973,0.24239750,2.26932640,0.37985475
-5.46573287,5.06990372,0.05597990,0.45190887,0.07221035,2.70929545,1.10236422,0.23807317,2.28312077,0.38137895
-5.45972986,5.01457687,0.05534999,0.45739719,0.07128217,2.66777908,1.07994129,0.23333067,2.29287779,0.38351779
-5.45372686,4.95246183,0.05471773,0.46246238,0.07016644,2.62218199,1.05595332,0.22820169,2.29794925,0.38630842
-5.44772386,4.88393428,0.05411197,0.46703067,0.06887950,2.57282447,1.03057836,0.22272357,2.29776415,0.38979729
-5.44172086,4.80950406,0.05356161,0.47104920,0.06743992,2.52008916,1.00401185,0.21693951,2.29185628,0.39403938
-5.43571786,4.72982433,0.05309475,0.47448740,0.06586821,2.46442621,0.97646786,0.21089891,2.27988923,0.39909687
-5.42971486,4.64569781,0.05273789,0.47733772,0.06418647,2.40635771,0.94817986,0.20465774,2.26167726,0.40503756
-5.42371186,4.55807881,0.05251520,0.47961523,0.06241814,2.34648033,0.91940068,0.19827896,2.23720096,0.41193276
-5.41770885,4.46807029,0.05244779,0.48135648,0.06058770,2.28546576,0.89040152,0.19183277,2.20661654,0.41985504
-5.41170585,4.37691511,0.05255307,0.48261725,0.05872031,2.22405853,0.86147014,0.18539669,2.17025839,0.42887554
-5.40570285,4.28598148,0.05284428,0.48346950,0.05684158,2.16307086,0.83290793,0.17905537,2.12863444,0.43906125
-5.39969985,4.19674266,0.05332996,0.48399758,0.05497718,2.10337450,0.80502629,0.17290013,2.08241456,0.45047226
-5.39369685,4.11075163,0.05401368,0.48429388,0.05315260,2.04588980,0.77814224,0.16702805,2.03241260,0.46315913
-5.38769385,4.02961160,0.05489379,0.48445409,0.05139286,1.99157222,0.75257354,0.16154082,1.97956287,0.47716047
-5.38169085,3.95494369,0.05596335,0.48457253,0.04972225,1.94139687,0.72863363,0.15654318,1.92489236,0.49250095
-5.37568784,3.88835302,0.05721018,0.48473748,0.04816419,1.89634165,0.70662652,0.15214104,1.86948985,0.50918983
-5.36968484,3.83139486,0.05861705,0.48502705,0.04674102,1.85736962,0.68684198,0.14843940,1.81447369,0.52721998
-5.36368184,3.78554203,0.06016202,0.48550564,0.04547405,1.82541127,0.66955114,0.14553997,1.76095945,0.54656758
-5.35767884,3.75215490,0.06181891,0.48622125,0.04438345,1.80134727,0.65500265,0.14353876,1.71002900,0.56719234
-5.35167584,3.73245476,0.06355786,0.48720373,0.04348843,1.78599220,0.64341959,0.14252360,1.66270223,0.58903826
-5.34567284,3.72750131,0.06534603,0.48846396,0.04280732,1.78007952,0.63499696,0.14257170,1.61991230,0.61203489
-5.33966983,3.73817440,0.06714837,0.48999417,0.04235779,1.78424814,0.62989978,0.14374734,1.58248518,0.63609881
-5.33366683,3.76516000,0.06892846,0.49176902,0.04215697,1.79903056,0.62826175,0.14609975,1.55112386,0.66113529
-5.32766383,3.80894001,0.07064938,0.49374761,0.04222172,1.82484245,0.63018413,0.14966127,1.52639734,0.68703995
-5.32166083,3.86978532,0.07227456,0.49587603,0.04256867,1.86197375,0.63573482,0.15444585,1.50873414,0.71370020
-5.31565783,3.94775137,0.07376867,0.49809039,0.04321431,1.91058088,0.64494742,0.16044787,1.49842005,0.74099645
-5.30965483,4.04267562,0.07509838,0.50032009,0.04417488,1.97068005,0.65782008,0.16764146,1.49559952,0.76880282
-5.30365183,4.15417627,0.07623316,0.50249096,0.04546616,2.04214158,0.67431416,0.17598023,1.50028001,0.79698750
-5.29764882,4.28165178,0.07714592,0.50452834,0.04710302,2.12468519,0.69435267,0.18539744,1.51233877,0.82541259
-5.29164582,4.42428128,0.07781353,0.50635976,0.04909892,2.21787638,0.71781853,0.19580674,1.53153137,0.85393355
-5.28564282,4.58102583,0.07821731,0.50791705,0.05146506,2.32112439,0.74455288,0.20710334,1.55750153,0.88239847
-5.27963982,4.75063125,0.07834332,0.50913795,0.05420951,2.43368199,0.77435368,0.21916573,1.58979184,0.91064712
-5.27363682,4.93163312,0.07818256,0.50996715,0.05733611,2.55464775,0.80697489,0.23185781,1.62785525,0.93851017
-5.26763382,5.12236517,0.07773101,0.51035666,0.06084334,2.68297142,0.84212659,0.24503158,1.67106713,0.96580873
-5.26163082,5.32097194,0.07698961,0.51026572,0.06472314,2.81746306,0.87947640,0.25853015,1.71873797,0.99235443
-5.25562781,5.52542689,0.07596409,0.50966032,0.06895977,2.95680643,0.91865244,0.27219117,1.77012683,1.01795016
-5.24962481,5.73355679,0.07466464,0.50851235,0.07352877,3.09957705,0.95924807,0.28585055,1.82445563,1.04239185
-5.24362181,5.94307303,0.07310558,0.50679868,0.07839619,3.24426515,1.00082860,0.29934635,1.88092430,1.06547113
-5.23761881,6.15160993,0.07130487,0.50450008,0.08351796,3.38930341,1.04293985,0.31252278,1.93872683,1.08697911
-5.23161581,6.35676979,0.06928361,0.50160040,0.08883974,3.53309896,1.08511837,0.32523417,1.99706796,1.10671111
-5.22561281,6.55617369,0.06706544,0.49808583,0.09429712,3.67406897,1.12690312,0.33734880,2.05518028,1.12447228
-5.21960980,6.74751662,0.06467595,0.49394443,0.09981628,3.81067865,1.16784804,0.34875233,2.11234128,1.14008387
-5.21360680,6.92862494,0.06214205,0.48916607,0.10531505,3.94148027,1.20753485,0.35935092,2.16788962,1.15338983
-5.20760380,7.09751372,0.05949132,0.48374256,0.11070455,4.06515143,1.24558564,0.36907358,2.22123998,1.16426354
-5.20160080,7.25244127,0.05675149,0.47766817,0.11589120,4.18053106,1.28167429,0.37787396,2.27189565,1.17261403
-5.19559780,7.39195808,0.05394980,0.47094033,0.12077906,4.28665092,1.31553617,0.38573117,2.31945814,1.17839165
-5.18959480,7.51494744,0.05111256,0.46356054,0.12527258,4.38276135,1.34697542,0.39264982,2.36363305,1.18159242
-5.18359180,7.62065516,0.04826470,0.45553527,0.12927941,4.46834929,1.37586948,0.39865901,2.40423164,1.18226110
-5.17758879,7.70870666,0.04542939,0.44687688,0.13271341,4.54314784,1.40217022,0.40381047,2.44116795,1.18049239
-5.17158579,7.77910978,0.04262782,0.43760443,0.13549751,4.60713630,1.42590184,0.40817570,2.47445108,1.17643019
-5.16558279,7.83224299,0.03987900,0.42774421,0.13756644,4.66053061,1.44715547,0.41184242,2.50417330,1.17026492
-5.15957979,7.86882908,0.03719966,0.41733006,0.13886910,4.70376452,1.46608072,0.41491026,2.53049415,1.16222868
-5.15357679,7.88989544,0.03460423,0.40640331,0.13937057,4.73746218,1.48287476,0.41748604,2.55362163,1.15258867
-5.14757379,7.89672290,0.03210495,0.39501242,0.13905354,4.76240376,1.49776947,0.41967871,2.57379143,1.14163879
-5.14157079,7.89078558,0.02971193,0.38321230,0.13791916,4.77948552,1.51101759,0.42159428,2.59124542,1.12969010
-5.13556778,7.87368491,0.02743340,0.37106328,0.13598729,4.78967673,1.52287846,0.42333089,2.60621083,1.11706027
-5.12956478,7.84708131,0.02527587,0.35862993,0.13329605,4.79397550,1.53360441,0.42497436,2.61888133,1.10406270
-5.12356178,7.81262687,0.02324439,0.34597968,0.12990083,4.79336583,1.54342844,0.42659434,2.62940124,1.09099570
-5.11755878,7.77190274,0.02134283,0.33318134,0.12587261,4.78877813,1.55255389,0.42824128,2.63785390,1.07813233
-5.11155578,7.72636401,0.01957407,0.32030370,0.12129595,4.78105509,1.56114666,0.42994444,2.64425488,1.06571130
-5.10555278,7.67729485,0.01794027,0.30741415,0.11626640,4.77092442,1.56933019,0.43171087,2.64855050,1.05392942
-5.09954977,7.62577557,0.01644309,0.29457751,0.11088781,4.75897962,1.57718340,0.43352560,2.65062164,1.04293590
-5.09354677,7.57266283,0.01508382,0.28185508,0.10526933,4.74566932,1.58474147,0.43535286,2.65029253,1.03282877
-5.08754377,7.51858308,0.01386353,0.26930390,0.09952245,4.73129517,1.59199924,0.43713834,2.64734387,1.02365355
-5.08154077,7.46393879,0.01278321,0.25697628,0.09375811,4.71601790,1.59891667,0.43881232,2.64152940,1.01540410
-5.07553777,7.40892597,0.01184374,0.24491964,0.08808393,4.69987053,1.60542593,0.44029355,2.63259463,1.00802573
-5.06953477,7.35356123,0.01104598,0.23317649,0.08260173,4.68277739,1.61143950,0.44149353,2.62029656,1.00142013
-5.06353177,7.29771585,0.01039067,0.22178467,0.07740539,4.66457737,1.61685852,0.44232117,2.60442314,0.99545200
-5.05752876,7.24115426,0.00987840,0.21077768,0.07257902,4.64504963,1.62158099,0.44268737,2.58481094,0.98995696
-5.05152576,7.18357415,0.00950949,0.20018511,0.06819557,4.62394005,1.62550915,0.44250938,2.56136031,0.98475023
-5.04552276,7.12464560,0.00928383,0.19003306,0.06431577,4.60098659,1.62855558,0.44171476,2.53404677,0.97963576
-5.03951976,7.06404686,0.00920075,0.18034456,0.06098748,4.57594223,1.63064797,0.44024467,2.50292821,0.97441532
-5.03351676,7.00149479,0.00925883,0.17113988,0.05824539,4.54859418,1.63173214,0.43805640,2.46814760,0.96889715
-5.02751376,6.93676859,0.00945573,0.16243675,0.05611097,4.51877849,1.63177339,0.43512496,2.42993089,0.96290373
-5.02151076,6.86972590,0.00978797,0.15425044,0.05459278,4.48638968,1.63075647,0.43144382,2.38858076,0.95627853
-5.01550775,6.80031095,0.01025079,0.14659368,0.05368694,4.45138510,1.62868402,0.42702468,2.34446634,0.94889135
-5.00950475,6.72855499,0.01083799,0.13947653,0.05337781,4.41378435,1.62557407,0.42189642,2.29800990,0.94064216
-5.00350175,6.65456985,0.01154178,0.13290604,0.05363879,4.37366435,1.62145685,0.41610321,2.24967115,0.93146349
-4.99749875,6.57853552,0.01235272,0.12688592,0.05443336,4.33115060,1.61637107,0.40970209,2.19993019,0.92132119
-4.99149575,6.50068335,0.01325967,0.12141610,0.05571604,4.28640584,1.61036021,0.40276004,2.14927007,0.91021378
-4.98549275,6.42127619,0.01424981,0.11649232,0.05743362,4.23961692,1.60346894,0.39535073,2.09815967,0.89817060
-4.97948974,6.34058731,0.01530866,0.11210578,0.05952630,4.19098101,1.59573994,0.38755128,2.04703803,0.88524875
-4.97348674,6.25887932,0.01642029,0.10824279,0.06192902,4.14069201,1.58721121,0.37943893,1.99630044,0.87152928
-4.96748374,6.17638464,0.01756747,0.10488457,0.06457277,4.08892815,1.57791400,0.37108808,1.94628705,0.85711269
-4.96148074,6.09328862,0.01873191,0.10200719,0.06738594,4.03584130,1.56787133,0.36256763,1.89727422,0.84211412
-4.95547774,6.00971598,0.01989461,0.09958160,0.07029569,3.98154862,1.55709703,0.35393877,1.84946892,0.82665837
-4.94947474,5.92572134,0.02103618,0.09757385,0.07322942,3.92612674,1.54559536,0.34525335,1.80300597,0.81087496
-4.94347174,5.84128396,0.02213724,0.09594547,0.07611605,3.86960864,1.53336088,0.33655277,1.75794827,0.79489353
-4.93746873,5.75630671,0.02317883,0.09465397,0.07888744,3.81198319,1.52037870,0.32786751,1.71428957,0.77883950
-4.93146573,5.67061897,0.02414286,0.09365352,0.08147961,3.75319707,1.50662488,0.31921714,1.67195969,0.76283032
-4.92546273,5.58398321,0.02501250,0.09289567,0.08383395,3.69315882,1.49206697,0.31061093,1.63083159,0.74697220
-4.91945973,5.49610441,0.02577259,0.09233030,0.08589822,3.63174459,1.47666458,0.30204881,1.59073005,0.73135749
-4.91345673,5.40664197,0.02641001,0.09190648,0.08762749,3.56880527,1.46037007,0.29352273,1.55144158,0.71606259
-4.90745373,5.31522319,0.02691400,0.09157355,0.08898478,3.50417443,1.44312930,0.28501828,1.51272500,0.70114652
-4.90145073,5.22145794,0.02727644,0.09128205,0.08994156,3.43767676,1.42488249,0.27651650,1.47432246,0.68664996
-4.89544772,5.12495366,0.02749203,0.09098479,0.09047809,3.36913665,1.40556534,0.26799571,1.43597048,0.67259491
-4.88944472,5.02533027,0.02755844,0.09063776,0.09058339,3.29838660,1.38511023,0.25943344,1.39741072,0.65898473
-4.88344172,4.92223461,0.02747636,0.09020105,0.09025515,3.22527515,1.36344791,0.25080817,1.35840010,0.64580475
-4.87743872,4.81535381,0.02724950,0.08963968,0.08949930,3.14967420,1.34050931,0.24210097,1.31872015,0.63302318
-4.87143572,4.70442753,0.02688447,0.08892425,0.08832951,3.07148561,1.31622785,0.23329699,1.27818516,0.62059254
-4.86543272,4.58925864,0.02639066,0.08803153,0.08676645,2.99064682,1.29054197,0.22438659,1.23664917,0.60845135
-4.85942971,4.46972227,0.02577999,0.08694484,0.08483691,2.90713563,1.26339791,0.21536627,1.19401139,0.59652624
-4.85342671,4.34577307,0.02506667,0.08565434,0.08257293,2.82097396,1.23475278,0.20623929,1.15022010,0.58473437
-4.84742371,4.21745053,0.02426686,0.08415702,0.08001072,2.73223051,1.20457753,0.19701599,1.10527484,0.57298611
-4.84142071,4.08488236,0.02339828,0.08245668,0.07718966,2.64102252,1.17286001,0.18771375,1.05922686,0.56118799
-4.83541771,3.94828584,0.02247988,0.08056358,0.07415124,2.54751631,1.13960772,0.17835675,1.01217786,0.54924587
-4.82941471,3.80796709,0.02153137,0.07849397,0.07093809,2.45192686,1.10485031,0.16897542,0.96427710,0.53706810
-4.82341171,3.66431829,0.02057280,0.07626952,0.06759301,2.35451623,1.06864147,0.15960562,0.91571690,0.52456889
-4.81740870,3.51781285,0.01962412,0.07391651,0.06415812,2.25559091,1.03106029,0.15028768,0.86672681,0.51167140
-4.81140570,3.36899856,0.01870477,0.07146494,0.06067407,2.15549809,0.99221189,0.14106525,0.81756662,0.49831076
-4.80540270,3.21848888,0.01783320,0.06894756,0.05717939,2.05462092,0.95222723,0.13198405,0.76851848,0.48443677
-4.79939970,3.06695239,0.01702649,0.06639877,0.05370988,1.95337275,0.91126212,0.12309058,0.71987837,0.47001606
-4.79339670,2.91510068,0.01629994,0.06385353,0.05029821,1.85219049,0.86949539,0.11443073,0.67194742,0.45503384
-4.78739370,2.76367493,0.01566673,0.06134626,0.04697352,1.75152716,0.82712618,0.10604856,0.62502315,0.43949489
-4.78139070,2.61343134,0.01513757,0.05890975,0.04376120,1.65184388,0.78437062,0.09798507,0.57939113,0.42342395
-4.77538769,2.46512596,0.01472046,0.05657412,0.04068272,1.55360135,0.74145780,0.09027711,0.53531732,0.40686525
-4.76938469,2.31949914,0.01442046,0.05436592,0.03775557,1.45725109,0.69862518,0.08295647,0.49304126,0.38988138
-4.76338169,2.17726010,0.01423953,0.05230733,0.03499328,1.36322673,0.65611371,0.07604913,0.45277042,0.37255143
-4.75737869,2.03907217,0.01417647,0.05041552,0.03240547,1.27193553,0.61416277,0.06957472,0.41467579,0.35496846
-4.75137569,1.90553907,0.01422690,0.04870221,0.02999805,1.18375041,0.57300498,0.06354621,0.37888893,0.33723649
-4.74537269,1.77719265,0.01438337,0.04717337,0.02777336,1.09900274,0.53286131,0.05796981,0.34550028,0.31946707
-4.73936968,1.65448278,0.01463550,0.04582924,0.02573051,1.01797628,0.49393644,0.05284505,0.31455897,0.30177568
-4.73336668,1.53776952,0.01497026,0.04466448,0.02386558,0.94090221,0.45641463,0.04816508,0.28607389,0.28427806
-4.72736368,1.42731798,0.01537227,0.04366859,0.02217204,0.86795576,0.42045630,0.04391720,0.26001599,0.26708670
-4.72136068,1.32329624,0.01582426,0.04282652,0.02064106,0.79925434,0.38619529,0.04008342,0.23632153,0.25030771
-4.71535768,1.22577623,0.01630750,0.04211953,0.01926193,0.73485743,0.35373703,0.03664125,0.21489627,0.23403807
-4.70935468,1.13473774,0.01680237,0.04152615,0.01802242,0.67476807,0.32315756,0.03356456,0.19562024,0.21836362
-4.70335168,1.05007541,0.01728891,0.04102340,0.01690927,0.61893609,0.29450353,0.03082446,0.17835299,0.20335770
-4.69734867,0.97160844,0.01774738,0.04058804,0.01590853,0.56726287,0.26779304,0.02839022,0.16293902,0.18908060
-4.69134567,0.89909266,0.01815892,0.04019796,0.01500598,0.51960738,0.24301731,0.02623023,0.14921332,0.17557979
-4.68534267,0.83223463,0.01850602,0.03983363,0.01418756,0.47579352,0.22014307,0.02431291,0.13700667,0.16289095
-4.67933967,0.77070704,0.01877310,0.03947949,0.01343966,0.43561816,0.19911564,0.02260749,0.12615070,0.15103972
-4.67333667,0.71416511,0.01894691,0.03912538,0.01274949,0.39885988,0.17986232,0.02108485,0.11648249,0.14004404
-4.66733367,0.66226322,0.01901696,0.03876788,0.01210535,0.36528795,0.16229628,0.01971814,0.10784868,0.12991703
-4.66133067,0.61467124,0.01897572,0.03841150,0.01149686,0.33467124,0.14632048,0.01848340,0.10010888,0.12067024
-4.65532766,0.57109016,0.01881885,0.03806981,0.01091512,0.30678696,0.13183162,0.01735999,0.09313854,0.11231707
-4.64932466,0.53126645,0.01854517,0.03776629,0.01035284,0.28142873,0.11872405,0.01633096,0.08683111,0.10487634
-4.64332166,0.49500482,0.01815670,0.03753509,0.00980440,0.25841406,0.10689332,0.01538333,0.08109957,0.09837568
-4.63731866,0.46217918,0.01765840,0.03742150,0.00926586,0.23759098,0.09623949,0.01450823,0.07587738,0.09285473
