energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.88594297,2.94736273,0.00589471,0.47931958,1.10233063,1.33213884,0.01745498,0.96440703
-5.87993997,2.88419043,0.00587538,0.47138044,1.06051867,1.30347889,0.01724952,0.95185531
-5.87393697,2.81734638,0.00586076,0.46289059,1.01987706,1.27259975,0.01701593,0.93799710
-5.86793397,2.74632709,0.00584697,0.45362123,0.98004027,1.23934498,0.01675430,0.92258230
-5.86193097,2.67076860,0.00583013,0.44339538,0.94070546,1.20362759,0.01646418,0.90539772
-5.85592796,2.59045855,0.00580652,0.43209110,0.90163740,1.16543333,0.01614476,0.88627488
-5.84992496,2.50534530,0.00577271,0.41964306,0.86267171,1.12482250,0.01579497,0.86509722
-5.84392196,2.41554377,0.00572563,0.40604247,0.82371657,1.08193001,0.01541369,0.84180615
-5.83791896,2.32133802,0.00566273,0.39133561,0.78475314,1.03696399,0.01499991,0.81640596
-5.83191596,2.22318031,0.00558204,0.37562103,0.74583477,0.99020275,0.01455299,0.78896710
-5.82591296,2.12168664,0.00548225,0.35904572,0.70708508,0.94199037,0.01407274,0.75962772
-5.81990995,2.01762879,0.00536279,0.34180045,0.66869521,0.89273097,0.01355964,0.72859337
-5.81390695,1.91192303,0.00522381,0.32411446,0.63092016,0.84288167,0.01301493,0.69613469
-5.80790395,1.80561567,0.00506622,0.30624987,0.59407445,0.79294471,0.01244066,0.66258331
-5.80190095,1.69986594,0.00489166,0.28849583,0.55852720,0.74345864,0.01183976,0.62832580
-5.79589795,1.59592659,0.00470243,0.27116273,0.52469672,0.69498904,0.01121595,0.59379615
-5.78989495,1.49512268,0.00450145,0.25457673,0.49304468,0.64811889,0.01057373,0.55946685
-5.78389195,1.39882930,0.00429211,0.23907440,0.46406992,0.60343887,0.00991821,0.52583896
-5.77788894,1.30844846,0.00407824,0.22499794,0.43830197,0.56153778,0.00925503,0.49343145
-5.77188594,1.22538590,0.00386394,0.21269075,0.41629418,0.52299333,0.00859013,0.46277017
-5.76588294,1.15102813,0.00365345,0.20249337,0.39861657,0.48836334,0.00792961,0.43437673
-5.75987994,1.08671987,0.00345104,0.19473978,0.38584807,0.45817752,0.00727954,0.40875761
-5.75387694,1.03374237,0.00326090,0.18975397,0.37856833,0.43292978,0.00664575,0.38639360
-5.74787394,0.99329240,0.00308698,0.18784652,0.37734874,0.41307123,0.00603369,0.36772995
-5.74187094,0.96646219,0.00293292,0.18931126,0.38274266,0.39900366,0.00544831,0.35316716
-5.73586793,0.95422013,0.00280193,0.19442167,0.39527473,0.39107351,0.00489388,0.34305258
-5.72986493,0.95739230,0.00269672,0.20342705,0.41542921,0.38956636,0.00437398,0.33767291
-5.72386193,0.97664480,0.00261944,0.21654833,0.44363739,0.39470178,0.00389139,0.33724756
-5.71785893,1.01246697,0.00257162,0.23397346,0.48026415,0.40662864,0.00344810,0.34192294
-5.71185593,1.06515574,0.00255414,0.25585248,0.52559399,0.42542080,0.00304531,0.35176779
-5.70585293,1.13480137,0.00256724,0.28229226,0.57981672,0.45107344,0.00268349,0.36676949
-5.69984992,1.22127513,0.00261050,0.31335121,0.64301341,0.48350001,0.00236239,0.38683160
-5.69384692,1.32421934,0.00268288,0.34903389,0.71514310,0.52253000,0.00208117,0.41177269
-5.68784392,1.44304059,0.00278276,0.38928615,0.79603081,0.56790790,0.00183843,0.44132654
-5.68184092,1.57690674,0.00290799,0.43399066,0.88535774,0.61929326,0.00163236,0.47514403
-5.67583792,1.72474835,0.00305598,0.48296351,0.98265407,0.67626242,0.00146080,0.51279670
-5.66983492,1.88526513,0.00322374,0.53595182,1.08729527,0.73831172,0.00132136,0.55378225
-5.66383192,2.05693780,0.00340806,0.59263283,1.19850219,0.80486251,0.00121146,0.59753190
-5.65782891,2.23804563,0.00360552,0.65261457,1.31534555,0.87526797,0.00112846,0.64341967
-5.65182591,2.42668943,0.00381268,0.71543826,1.43675500,0.94882152,0.00106970,0.69077356
-5.64582291,2.62081980,0.00402618,0.78058244,1.56153266,1.02476677,0.00103258,0.73888822
-5.63981991,2.81826987,0.00424283,0.84746889,1.68837112,1.10230878,0.00101455,0.78703910
-5.63381691,3.01679173,0.00445979,0.91547017,1.81587535,1.18062614,0.00101320,0.83449746
-5.62781391,3.21409532,0.00467460,0.98391851,1.94258796,1.25888360,0.00102626,0.88054585
-5.62181091,3.40788853,0.00488537,1.05211596,2.06701701,1.33624475,0.00105161,0.92449361
-5.61580790,3.59591723,0.00509079,1.11934540,2.18766538,1.41188444,0.00108728,0.96569177
-5.60980490,3.77600389,0.00529023,1.18488210,2.30306079,1.48500037,0.00113145,1.00354676
-5.60380190,3.94608353,0.00548378,1.24800552,2.41178539,1.55482374,0.00118246,1.03753261
-5.59779890,4.10423614,0.00567225,1.30801110,2.51250396,1.62062862,0.00123875,1.06720098
-5.59179590,4.24871470,0.00585718,1.36422172,2.60398988,1.68173997,0.00129890,1.09218894
-5.58579290,4.37796857,0.00604077,1.41599869,2.68514813,1.73754043,0.00136162,1.11222415
-5.57978989,4.49066192,0.00622582,1.46275198,2.75503475,1.78747575,0.00142567,1.12712736
-5.57378689,4.58568760,0.00641564,1.50394978,2.81287250,1.83105942,0.00148995,1.13681245
-5.56778389,4.66217682,0.00661390,1.53912719,2.85806253,1.86787644,0.00155341,1.14128412
-5.56178089,4.71950524,0.00682448,1.56789404,2.89019209,1.89758683,0.00161511,1.14063348
-5.55577789,4.75729629,0.00705134,1.58994184,2.90903857,1.91992895,0.00167419,1.13503212
-5.54977489,4.77542244,0.00729829,1.60504990,2.91457009,1.93472303,0.00172987,1.12472491
-5.54377189,4.77400508,0.00756885,1.61309047,2.90694312,1.94187493,0.00178150,1.11002213
-5.53776888,4.75341351,0.00786603,1.61403302,2.88649750,1.94138037,0.00182853,1.09129134
-5.53176588,4.71426335,0.00819221,1.60794738,2.85374925,1.93332930,0.00187054,1.06894935
-5.52576288,4.65741446,0.00854891,1.59500574,2.80938163,1.91791042,0.00190725,1.04345465
-5.51975988,4.58396806,0.00893677,1.57548329,2.75423452,1.89541540,0.00193856,1.01530057
-5.51375688,4.49526264,0.00935535,1.54975738,2.68929258,1.86624241,0.00196450,0.98500922
-5.50775388,4.39286798,0.00980314,1.51830486,2.61567200,1.83089843,0.00198531,0.95312621
-5.50175088,4.27857666,0.01027753,1.48169764,2.53460612,1.78999991,0.00200138,0.92021621
-5.49574787,4.15439191,0.01077483,1.44059616,2.44742966,1.74427115,0.00201332,0.88685906
-5.48974487,4.02251144,0.01129037,1.39574074,2.35556175,1.69454009,0.00202187,0.85364619
-5.48374187,3.88530614,0.01181858,1.34794083,2.26048740,1.64173110,0.00202798,0.82117715
-5.47773887,3.74529355,0.01235324,1.29806220,2.16373772,1.58685450,0.00203274,0.79005595
-5.47173587,3.60510552,0.01288756,1.24701220,2.06686852,1.53099292,0.00203735,0.76088682
-5.46573287,3.46745033,0.01341453,1.19572346,1.97143784,1.47528433,0.00204313,0.73426920
-5.45972986,3.33506935,0.01392708,1.14513614,1.87898208,1.42090220,0.00205147,0.71079177
-5.45372686,3.21068896,0.01441834,1.09617936,1.79099144,1.36903304,0.00206381,0.69102529
-5.44772386,3.09696851,0.01488193,1.04975207,1.70888468,1.32085187,0.00208157,0.67551415
-5.44172086,2.99644538,0.01531213,1.00670396,1.63398378,1.27749621,0.00210612,0.66476680
-5.43571786,2.91147831,0.01570412,0.96781676,1.56748893,1.24003925,0.00213875,0.65924488
-5.42971486,2.84419051,0.01605407,0.93378656,1.51045434,1.20946294,0.00218063,0.65935158
-5.42371186,2.79641397,0.01635932,0.90520750,1.46376547,1.18663178,0.00223271,0.66541914
-5.41770885,2.76963651,0.01661835,0.88255728,1.42811816,1.17226791,0.00229575,0.67769619
-5.41170585,2.76495320,0.01683082,0.86618495,1.40400038,1.16692847,0.00237023,0.69633513
-5.40570285,2.78302377,0.01699747,0.85630116,1.39167704,1.17098570,0.00245633,0.72138028
-5.39969985,2.82403750,0.01711999,0.85297138,1.39117852,1.18461058,0.00255390,0.75275709
-5.39369685,2.88768715,0.01720086,0.85611211,1.40229335,1.20776065,0.00266244,0.79026336
-5.38769385,2.97315332,0.01724315,0.86549048,1.42456569,1.24017245,0.00278110,0.83356273
-5.38169085,3.07910051,0.01725023,0.88072718,1.45729786,1.28135912,0.00290865,0.88218128
-5.37568784,3.20368582,0.01722562,0.90130294,1.49955843,1.33061361,0.00304352,0.93550764
-5.36968484,3.34458121,0.01717264,0.92656849,1.55019595,1.38701760,0.00318382,0.99279707
-5.36368184,3.49900965,0.01709429,0.95575788,1.60785861,1.44945650,0.00332738,1.05317991
-5.35767884,3.66379518,0.01699301,0.98800513,1.67101960,1.51664024,0.00347182,1.11567445
-5.35167584,3.83542648,0.01687056,1.02236373,1.73800801,1.58712984,0.00361459,1.17920435
-5.34567284,4.01013300,0.01672792,1.05782882,1.80704479,1.65936921,0.00375310,1.24262028
-5.33966983,4.18397199,0.01656529,1.09336145,1.87628305,1.73172167,0.00388479,1.30472550
-5.33366683,4.35292464,0.01638209,1.12791429,1.94385178,1.80251018,0.00400723,1.36430459
-5.32766383,4.51299841,0.01617708,1.16045824,2.00790195,1.87006031,0.00411823,1.42015473
-5.32166083,4.66033286,0.01594846,1.19000906,2.06665350,1.93274477,0.00421597,1.47111828
-5.31565783,4.79130527,0.01569409,1.21565319,2.11844193,1.98902796,0.00429909,1.51611575
-5.30965483,4.90263271,0.01541165,1.23657205,2.16176283,2.03750915,0.00436680,1.55417786
-5.30365183,4.99146671,0.01509893,1.25206380,2.19531287,2.07696275,0.00441896,1.58447538
-5.29764882,5.05547702,0.01475397,1.26156199,2.21802562,2.10637425,0.00445613,1.60634573
-5.29164582,5.09292121,0.01437536,1.26465024,2.22910096,2.12497031,0.00447966,1.61931493
-5.28564282,5.10269715,0.01396239,1.26107254,2.22802682,2.13224197,0.00449167,1.62311425
-5.27963982,5.08437635,0.01351518,1.25073871,2.21459234,2.12795988,0.00449510,1.61769055
-5.27363682,5.03821650,0.01303486,1.23372482,2.18889199,2.11218104,0.00449362,1.60320996
-5.26763382,4.96515265,0.01252358,1.21026858,2.15132028,2.08524658,0.00449159,1.58005451
-5.26163082,4.86676722,0.01198457,1.18075993,2.10255736,2.04777073,0.00449400,1.54881197
-5.25562781,4.74523995,0.01142207,1.14572709,2.04354605,2.00062125,0.00450633,1.51025902
-5.24962481,4.60327958,0.01084129,1.10581877,1.97546103,1.94489216,0.00453439,1.46533857
-5.24362181,4.44404000,0.01024827,1.06178319,1.89967161,1.88186973,0.00458421,1.41513190
-5.23761881,4.27102399,0.00964978,1.01444461,1.81769938,1.81299301,0.00466184,1.36082683
-5.23161581,4.08797820,0.00905308,0.96467846,1.73117231,1.73981039,0.00477317,1.30368303
-5.22561281,3.89878325,0.00846584,0.91338572,1.64177711,1.66393384,0.00492373,1.24499580
-5.21960980,3.70734290,0.00789589,0.86146769,1.55121146,1.58699231,0.00511854,1.18605949
-5.21360680,3.51747612,0.00735109,0.80980173,1.46113771,1.51058612,0.00536195,1.12813208
-5.20760380,3.33281577,0.00683914,0.75921893,1.37313972,1.43624373,0.00565743,1.07240185
-5.20160080,3.15671681,0.00636750,0.71048425,1.28868382,1.36538224,0.00600749,1.01995736
-5.19559780,2.99217707,0.00594324,0.66427960,1.20908531,1.29927297,0.00641360,0.97176155
-5.18959480,2.84177222,0.00557294,0.62119034,1.13548101,1.23901280,0.00687604,0.92863064
-5.18359180,2.70760684,0.00526270,0.58169536,1.06880858,1.18550216,0.00739399,0.89121844
-5.17758879,2.59128191,0.00501801,0.54616082,1.00979267,1.13943004,0.00796543,0.86000613
-5.17158579,2.49387924,0.00484379,0.51483756,0.95893811,1.10126596,0.00858724,0.83529775
-5.16558279,2.41596209,0.00474436,0.48786198,0.91652972,1.07125904,0.00925531,0.81722120
-5.15957979,2.35759117,0.00472342,0.46526016,0.88263834,1.04944369,0.00996458,0.80573438
-5.15357679,2.31835444,0.00478407,0.44695492,0.85713265,1.03565118,0.01070925,0.80063610
-5.14757379,2.29740889,0.00492879,0.43277532,0.83969568,1.02952668,0.01148290,0.80158100
-5.14157079,2.29353222,0.00515938,0.42246823,0.82984566,1.03055057,0.01227867,0.80809802
-5.13556778,2.30518197,0.00547696,0.41571150,0.82695987,1.03806318,0.01308943,0.81961132
-5.12956478,2.33055991,0.00588192,0.41212819,0.83030097,1.05129189,0.01390795,0.83546312
-5.12356178,2.36767894,0.00637380,0.41130130,0.83904467,1.06937954,0.01472701,0.85493747
-5.11755878,2.41443053,0.00695123,0.41278876,0.85230793,1.09141312,0.01553959,0.87728414
-5.11155578,2.46865023,0.00761187,0.41613784,0.86917698,1.11645177,0.01633888,0.90174198
-5.10555278,2.52817948,0.00835227,0.42089894,0.88873413,1.14355329,0.01711839,0.92756085
-5.09954977,2.59092194,0.00916780,0.42663810,0.91008305,1.17179828,0.01787199,0.95402168
-5.09354677,2.65489309,0.01005260,0.43294803,0.93237151,1.20031153,0.01859386,0.98045406
-5.08754377,2.71826203,0.01099953,0.43945742,0.95481140,1.22828006,0.01927848,1.00625099
-5.08154077,2.77938486,0.01200017,0.44583827,0.97669547,1.25496767,0.01992059,1.03088047
-5.07553777,2.83682947,0.01304487,0.45181114,0.99741050,1.27972576,0.02051516,1.05389381
-5.06953477,2.88939155,0.01412285,0.45714832,1.01644679,1.30200072,0.02105725,1.07493066
-5.06353177,2.93610245,0.01522233,0.46167497,1.03340376,1.32133780,0.02154204,1.09372080
-5.05752876,2.97622929,0.01633076,0.46526827,1.04799185,1.33738199,0.02196479,1.11008283
-5.05152576,3.00926816,0.01743503,0.46785480,1.06003072,1.34987609,0.02232081,1.12392012
-5.04552276,3.03493146,0.01852182,0.46940641,1.06944410,1.35865664,0.02260553,1.13521424
-5.03951976,3.05313027,0.01957788,0.46993478,1.07625147,1.36364794,0.02281455,1.14401640
-5.03351676,3.06395283,0.02059037,0.46948508,1.08055715,1.36485473,0.02294375,1.15043712
-5.02751376,3.06764027,0.02154723,0.46812892,1.08253705,1.36235394,0.02298945,1.15463468
-5.02151076,3.06456056,0.02243746,0.46595701,1.08242379,1.35628588,0.02294855,1.15680287
-5.01550775,3.05518153,0.02325146,0.46307186,1.08049070,1.34684523,0.02281869,1.15715822
-5.00950475,3.04004404,0.02398122,0.45958070,1.07703515,1.33427204,0.02259846,1.15592739
-5.00350175,3.01973590,0.02462051,0.45558900,1.07236204,1.31884307,0.02228755,1.15333504
-4.99749875,2.99486734,0.02516501,0.45119469,1.06676787,1.30086356,0.02188689,1.14959247
-4.99149575,2.96604874,0.02561234,0.44648339,1.06052605,1.28065960,0.02139876,1.14488761
-4.98549275,2.93387108,0.02596196,0.44152464,1.05387398,1.25857126,0.02082684,1.13937650
-4.97948974,2.89888974,0.02621511,0.43636932,1.04700234,1.23494648,0.02017620,1.13317666
-4.97348674,2.86161199,0.02637462,0.43104821,1.04004712,1.21013592,0.01945331,1.12636260
-4.96748374,2.82248861,0.02644467,0.42557176,1.03308450,1.18448871,0.01866585,1.11896369
-4.96148074,2.78190975,0.02643052,0.41993089,1.02612909,1.15834924,0.01782260,1.11096444
-4.95547774,2.74020528,0.02633825,0.41409891,1.01913522,1.13205496,0.01693324,1.10230729
-4.94947474,2.69764937,0.02617450,0.40803423,1.01200159,1.10593516,0.01600807,1.09289785
-4.94347174,2.65446917,0.02594618,0.40168394,1.00457887,1.08031073,0.01505779,1.08261241
-4.93746873,2.61085698,0.02566032,0.39498777,0.99667984,1.05549471,0.01409317,1.07130742
-4.93146573,2.56698528,0.02532382,0.38788261,0.98809181,1.03179349,0.01312484,1.05883058
-4.92546273,2.52302376,0.02494340,0.38030704,0.97859049,1.00950841,0.01216299,1.04503301
-4.91945973,2.47915705,0.02452554,0.37220587,0.96795476,0.98893746,0.01121715,1.02978195
-4.91345673,2.43560223,0.02407640,0.36353438,0.95598146,0.97037677,0.01029599,1.01297337
-4.90745373,2.39262466,0.02360197,0.35426214,0.94249953,0.95412149,0.00940718,0.99454372
-4.90145073,2.35055088,0.02310805,0.34437609,0.92738273,0.94046572,0.00855726,0.97448040
-4.89544772,2.30977758,0.02260038,0.33388290,0.91056012,0.92970117,0.00775162,0.95283006
-4.88944472,2.27077552,0.02208475,0.32281034,0.89202401,0.92211436,0.00699443,0.92970450
-4.88344172,2.23408779,0.02156708,0.31120775,0.87183453,0.91798199,0.00628872,0.90528356
-4.87743872,2.20032205,0.02105348,0.29914535,0.85012105,0.91756468,0.00563641,0.87981494
-4.87143572,2.17013673,0.02055027,0.28671270,0.82707991,0.92109904,0.00503840,0.85361076
-4.86543272,2.14422164,0.02006400,0.27401613,0.80296892,0.92878828,0.00449470,0.82704101
-4.85942971,2.12327376,0.01960137,0.26117543,0.77809881,0.94079181,0.00400457,0.80052414
-4.85342671,2.10796940,0.01916912,0.24831989,0.75282205,0.95721431,0.00356663,0.77451530
-4.84742371,2.09893414,0.01877387,0.23558389,0.72751984,0.97809491,0.00317901,0.74949260
-4.84142071,2.09671221,0.01842196,0.22310225,0.70258777,1.00339709,0.00283952,0.72594222
-4.83541771,2.10173705,0.01811922,0.21100567,0.67842108,1.03300012,0.00254573,0.70434299
-4.82941471,2.11430492,0.01787075,0.19941629,0.65540030,1.06669270,0.00229514,0.68515107
-4.82341171,2.13455298,0.01768070,0.18844377,0.63387782,1.10416941,0.00208526,0.66878560
-4.81740870,2.16244353,0.01755207,0.17818201,0.61416638,1.14503057,0.00191373,0.65561579
-4.81140570,2.19775529,0.01748658,0.16870656,0.59652962,1.18878583,0.00177843,0.64594997
-4.80540270,2.24008257,0.01748449,0.16007303,0.58117545,1.23486163,0.00167749,0.64002714
-4.79939970,2.28884266,0.01754462,0.15231636,0.56825221,1.28261269,0.00160943,0.63801113
-4.79339670,2.34329110,0.01766427,0.14545103,0.55784778,1.33133704,0.00157319,0.63998760
-4.78739370,2.40254449,0.01783936,0.13947224,0.54999149,1.38029433,0.00156815,0.64596381
-4.78139070,2.46560948,0.01806451,0.13435780,0.54465865,1.42872667,0.00159420,0.65587098
-4.77538769,2.53141691,0.01833326,0.13007076,0.54177712,1.47588115,0.00165174,0.66956910
-4.76938469,2.59885910,0.01863829,0.12656248,0.54123556,1.52103311,0.00174169,0.68685362
-4.76338169,2.66682865,0.01897173,0.12377612,0.54289278,1.56350913,0.00186547,0.70746378
-4.75737869,2.73425672,0.01932544,0.12165011,0.54658750,1.60270859,0.00202495,0.73109200
-4.75137569,2.80014885,0.01969133,0.12012163,0.55214795,1.63812284,0.00222244,0.75739381
-4.74537269,2.86361658,0.02006168,0.11912984,0.55940075,1.66935102,0.00246056,0.78599789
-4.73936968,2.92390319,0.02042943,0.11861854,0.56817857,1.69611158,0.00274219,0.81651571
-4.73336668,2.98040239,0.02078841,0.11853840,0.57832613,1.71824914,0.00307027,0.84855043
-4.72736368,3.03266905,0.02113356,0.11884840,0.58970424,1.73573606,0.00344768,0.88170460
-4.72136068,3.08042145,0.02146108,0.11951655,0.60219175,1.74866864,0.00387707,0.91558652
-4.71535768,3.12353507,0.02176848,0.12051985,0.61568530,1.75725819,0.00436063,0.94981513
-4.70935468,3.16202829,0.02205460,0.12184348,0.63009702,1.76181719,0.00489991,0.98402318
-4.70335168,3.19604103,0.02231952,0.12347936,0.64535036,1.76274120,0.00549556,1.01785896
-4.69734867,3.22580726,0.02256444,0.12542408,0.66137440,1.76048743,0.00614716,1.05098663
-4.69134567,3.25162330,0.02279146,0.12767647,0.67809707,1.75555091,0.00685299,1.08308529
-4.68534267,3.27381344,0.02300335,0.13023485,0.69543774,1.74843941,0.00760986,1.11384735
-4.67933967,3.29269498,0.02320321,0.13309427,0.71329973,1.73964831,0.00841299,1.14297621
-4.67333667,3.30854467,0.02339420,0.13624381,0.73156334,1.72963663,0.00925591,1.17018403
-4.66733367,3.32156835,0.02357916,0.13966423,0.75007986,1.71880538,0.01013043,1.19518964
-4.66133067,3.33187586,0.02376036,0.14332606,0.76866708,1.70747925,0.01102668,1.21771729
-4.65532766,3.33946237,0.02393915,0.14718830,0.78710675,1.69589255,0.01193325,1.23749637
-4.64932466,3.34419760,0.02411575,0.15119794,0.80514422,1.68418005,0.01283733,1.25426246
-4.64332166,3.34582349,0.02428908,0.15529011,0.82249054,1.67237311,0.01372500,1.26775996
-4.63731866,3.34396070,0.02445660,0.15938923,0.83882700,1.66040135,0.01458155,1.27774618
-4.63131566,3.33812367,0.02461434,0.16341085,0.85381209,1.64809962,0.01539184,1.28399715
-4.62531266,3.32774374,0.02475691,0.16726423,0.86709059,1.63522004,0.01614079,1.28631466
-4.61930965,3.31219888,0.02487765,0.17085552,0.87830443,1.62144832,0.01681374,1.28453443
-4.61330665,3.29084895,0.02496885,0.17409147,0.88710495,1.60642364,0.01739703,1.27853502
-4.60730365,3.26307423,0.02502202,0.17688323,0.89316581,1.58976103,0.01787833,1.26824682
-4.60130065,3.22831543,0.02502825,0.17915038,0.89619607,1.57107503,0.01824715,1.25366078
-4.59529765,3.18611303,0.02497859,0.18082468,0.89595269,1.55000363,0.01849517,1.23483613
-4.58929465,3.13614359,0.02486441,0.18185348,0.89225181,1.52623109,0.01861655,1.21190660
-4.58329165,3.07825123,0.02467787,0.18220256,0.88497832,1.49950858,0.01860812,1.18508464
-4.57728864,3.01247246,0.02441224,0.18185821,0.87409294,1.46967167,0.01846951,1.15466308
-4.57128564,2.93905273,0.02406230,0.18082844,0.85963671,1.43665370,0.01820318,1.12101400
-4.56528264,2.85845398,0.02362458,0.17914324,0.84173235,1.40049457,0.01781432,1.08458457
-4.55927964,2.77135228,0.02309759,0.17685384,0.82058249,1.36134432,0.01731066,1.04588979
-4.55327664,2.67862584,0.02248196,0.17403095,0.79646481,1.31946154,0.01670221,1.00550227
-4.54727364,2.58133348,0.02178047,0.17076213,0.76972421,1.27520667,0.01600091,0.96403928
-4.54127064,2.48068473,0.02099805,0.16714834,0.74076235,1.22903049,0.01522024,0.92214756
-4.53526763,2.37800271,0.02014156,0.16329983,0.71002513,1.18145843,0.01437475,0.88048624
-4.52926463,2.27468147,0.01921966,0.15933159,0.67798845,1.13307157,0.01347964,0.83970875
-4.52326163,2.17213979,0.01824251,0.15535859,0.64514309,1.08448506,0.01255026,0.80044425
-4.51725863,2.07177341,0.01722142,0.15149093,0.61197928,1.03632515,0.01160168,0.76327934
-4.51125563,1.97490779,0.01616849,0.14782924,0.57897156,0.98920584,0.01064833,0.72874079
-4.50525263,1.88275359,0.01509624,0.14446056,0.54656465,0.94370623,0.00970359,0.69728004
-4.49924962,1.79636661,0.01401720,0.14145470,0.51516091,0.90034952,0.00877957,0.66925995
-4.49324662,1.71661401,0.01294357,0.13886153,0.48510972,0.85958474,0.00788682,0.64494449
-4.48724362,1.64414809,0.01188688,0.13670908,0.45669931,0.82177170,0.00703426,0.62449163
-4.48124062,1.57938853,0.01085765,0.13500260,0.43015117,0.78717002,0.00622905,0.60794974
-4.47523762,1.52251391,0.00986523,0.13372475,0.40561722,0.75593245,0.00547661,0.59525776
-4.46923462,1.47346249,0.00891758,0.13283662,0.38317966,0.72810273,0.00478066,0.58624886
-4.46323162,1.43194205,0.00802113,0.13227983,0.36285344,0.70361798,0.00414333,0.58065767
-4.45722861,1.39744823,0.00718081,0.13197933,0.34459105,0.68231529,0.00356530,0.57813065
-4.45122561,1.36929034,0.00639997,0.13184696,0.32828929,0.66394230,0.00304600,0.57823926
-4.44522261,1.34662344,0.00568052,0.13178545,0.31379769,0.64817088,0.00258373,0.58049532
-4.43921961,1.32848514,0.00502298,0.13169276,0.30092809,0.63461356,0.00217596,0.58436809
-4.43321661,1.31383549,0.00442664,0.13146653,0.28946483,0.62284165,0.00181945,0.58930238
-4.42721361,1.30159835,0.00388975,0.13100840,0.27917524,0.61240435,0.00151049,0.59473696
-4.42121061,1.29070243,0.00340968,0.13022804,0.26981989,0.60284795,0.00124503,0.60012271
-4.41520760,1.28012039,0.00298312,0.12904675,0.26116217,0.59373435,0.00101889,0.60493982
-4.40920460,1.26890456,0.00260627,0.12740039,0.25297693,0.58465804,0.00082787,0.60871344
-4.40320160,1.25621801,0.00227501,0.12524162,0.24505789,0.57526107,0.00066786,0.61102727
-4.39719860,1.24135992,0.00198506,0.12254137,0.23722353,0.56524529,0.00053492,0.61153475
-4.39119560,1.22378452,0.00173214,0.11928940,0.22932152,0.55438157,0.00042539,0.60996739
-4.38519260,1.20311319,0.00151208,0.11549415,0.22123147,0.54251575,0.00033587,0.60614018
-4.37918959,1.17913952,0.00132090,0.11118177,0.21286615,0.52957121,0.00026330,0.59995391
-4.37318659,1.15182764,0.00115490,0.10639448,0.20417125,0.51554817,0.00020493,0.59139443
-4.36718359,1.12130408,0.00101070,0.10118835,0.19512389,0.50051984,0.00015837,0.58052910
-4.36118059,1.08784390,0.00088528,0.09563071,0.18572993,0.48462578,0.00012151,0.56750054
-4.35517759,1.05185199,0.00077596,0.08979724,0.17602054,0.46806298,0.00009257,0.55251810
-4.34917459,1.01384051,0.00068043,0.08376887,0.16604806,0.45107489,0.00007001,0.53584741
-4.34317159,0.97440345,0.00059669,0.07762884,0.15588159,0.43393929,0.00005258,0.51779847
-4.33716858,0.93418964,0.00052308,0.07145976,0.14560234,0.41695521,0.00003920,0.49871282
-4.33116558,0.89387527,0.00045820,0.06534102,0.13529918,0.40042982,0.00002902,0.47895014
-4.32516258,0.85413685,0.00040091,0.05934653,0.12506437,0.38466547,0.00002133,0.45887497
-4.31915958,0.81562591,0.00035027,0.05354290,0.11498980,0.36994769,0.00001557,0.43884385
-4.31315658,0.77894609,0.00030553,0.04798803,0.10516368,0.35653447,0.00001128,0.41919337
-4.30715358,0.74463346,0.00026608,0.04273031,0.09566795,0.34464717,0.00000812,0.40022955
