energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.16658329,1.35060928,0.05002679,0.00052985,0.10942325,0.79133010,0.00000000,0.23377623,0.47667214
-3.16058029,1.33539669,0.05151078,0.00052463,0.09822868,0.78400143,0.00000000,0.23049198,0.47660109
-3.15457729,1.31982826,0.05279551,0.00051732,0.08774430,0.77665361,0.00000000,0.22699789,0.47582964
-3.14857429,1.30404265,0.05386212,0.00050803,0.07802255,0.76931396,0.00000000,0.22332565,0.47443528
-3.14257129,1.28816119,0.05469664,0.00049690,0.06909454,0.76199736,0.00000000,0.21950557,0.47250391
-3.13656828,1.27229125,0.05529058,0.00048413,0.06097181,0.75471080,0.00000000,0.21556650,0.47012747
-3.13056528,1.25652887,0.05564132,0.00046992,0.05364853,0.74745749,0.00000000,0.21153576,0.46740108
-3.12456228,1.24096036,0.05575229,0.00045454,0.04710397,0.74024012,0.00000000,0.20743890,0.46441978
-3.11855928,1.22566283,0.05563283,0.00043823,0.04130506,0.73306318,0.00000000,0.20329938,0.46127512
-3.11255628,1.21070354,0.05529794,0.00042130,0.03620901,0.72593411,0.00000000,0.19913816,0.45805161
-3.10655328,1.19613821,0.05476769,0.00040401,0.03176582,0.71886338,0.00000000,0.19497330,0.45482329
-3.10055028,1.18200862,0.05406643,0.00038666,0.02792063,0.71186356,0.00000000,0.19081951,0.45165068
-3.09454727,1.16833960,0.05322184,0.00036951,0.02461584,0.70494750,0.00000000,0.18668780,0.44857813
-3.08854427,1.15513594,0.05226384,0.00035284,0.02179301,0.69812592,0.00000000,0.18258522,0.44563183
-3.08254127,1.14237951,0.05122340,0.00033688,0.01939439,0.69140466,0.00000000,0.17851480,0.44281857
-3.07653827,1.13002696,0.05013129,0.00032181,0.01736430,0.68478183,0.00000000,0.17447558,0.44012526
-3.07053527,1.11800829,0.04901692,0.00030782,0.01565008,0.67824531,0.00000000,0.17046295,0.43751937
-3.06453227,1.10622661,0.04790719,0.00029503,0.01420289,0.67177061,0.00000000,0.16646907,0.43495019
-3.05852926,1.09455920,0.04682551,0.00028352,0.01297827,0.66531964,0.00000000,0.16248362,0.43235084
-3.05252626,1.08286007,0.04579099,0.00027333,0.01193640,0.65884020,0.00000000,0.15849458,0.42964100
-3.04652326,1.07096382,0.04481789,0.00026446,0.01104231,0.65226668,0.00000000,0.15448920,0.42673030
-3.04052026,1.05869099,0.04391524,0.00025686,0.01026586,0.64552172,0.00000000,0.15045509,0.42352204
-3.03451726,1.04585450,0.04308675,0.00025045,0.00958160,0.63851891,0.00000000,0.14638125,0.41991732
-3.02851426,1.03226709,0.04233106,0.00024510,0.00896857,0.63116650,0.00000000,0.14225911,0.41581925
-3.02251126,1.01774938,0.04164208,0.00024068,0.00841004,0.62337184,0.00000000,0.13808356,0.41113715
-3.01650825,1.00213831,0.04100973,0.00023699,0.00789317,0.61504646,0.00000000,0.13385378,0.40579058
-3.01050525,0.98529547,0.04042074,0.00023387,0.00740861,0.60611142,0.00000000,0.12957391,0.39971313
-3.00450225,0.96711512,0.03985967,0.00023111,0.00695022,0.59650281,0.00000000,0.12525359,0.39285565
-2.99849925,0.94753141,0.03931002,0.00022851,0.00651461,0.58617693,0.00000000,0.12090826,0.38518907
-2.99249625,0.92652451,0.03875537,0.00022589,0.00610084,0.57511510,0.00000000,0.11655920,0.37670652
-2.98649325,0.90412536,0.03818055,0.00022307,0.00571005,0.56332752,0.00000000,0.11223340,0.36742478
-2.98049025,0.88041879,0.03757269,0.00021988,0.00534521,0.55085629,0.00000000,0.10796318,0.35738498
-2.97448724,0.85554481,0.03692225,0.00021618,0.00501076,0.53777711,0.00000000,0.10378564,0.34665257
-2.96848424,0.82969794,0.03622382,0.00021188,0.00471243,0.52419967,0.00000000,0.09974186,0.33531651
-2.96248124,0.80312454,0.03547678,0.00020689,0.00445705,0.51026663,0.00000000,0.09587600,0.32348769
-2.95647824,0.77611827,0.03468573,0.00020115,0.00425228,0.49615112,0.00000000,0.09223429,0.31129674
-2.95047524,0.74901353,0.03386070,0.00019466,0.00410659,0.48205292,0.00000000,0.08886387,0.29889108
-2.94447224,0.72217751,0.03301711,0.00018743,0.00402901,0.46819333,0.00000000,0.08581160,0.28643152
-2.93846923,0.69600060,0.03217550,0.00017949,0.00402910,0.45480904,0.00000000,0.08312286,0.27408839
-2.93246623,0.67088597,0.03136102,0.00017092,0.00411678,0.44214510,0.00000000,0.08084039,0.26203729
-2.92646323,0.64723834,0.03060273,0.00016180,0.00430222,0.43044746,0.00000000,0.07900312,0.25045466
-2.92046023,0.62545255,0.02993271,0.00015223,0.00459570,0.41995519,0.00000000,0.07764513,0.23951332
-2.91445723,0.60590221,0.02938498,0.00014234,0.00500742,0.41089288,0.00000000,0.07679477,0.22937806
-2.90845423,0.58892898,0.02899435,0.00013224,0.00554731,0.40346342,0.00000000,0.07647381,0.22020139
-2.90245123,0.57483276,0.02879514,0.00012207,0.00622478,0.39784147,0.00000000,0.07669689,0.21211971
-2.89644822,0.56386318,0.02881988,0.00011194,0.00704842,0.39416798,0.00000000,0.07747104,0.20524996
-2.89044522,0.55621268,0.02909799,0.00010198,0.00802565,0.39254581,0.00000000,0.07879550,0.19968679
-2.88444222,0.55201143,0.02965453,0.00009230,0.00916242,0.39303678,0.00000000,0.08066162,0.19550045
-2.87843922,0.55132425,0.03050899,0.00008299,0.01046278,0.39566008,0.00000000,0.08305301,0.19273547
-2.87243622,0.55414957,0.03167421,0.00007414,0.01192850,0.40039223,0.00000000,0.08594590,0.19141009
-2.86643322,0.56042059,0.03315551,0.00006583,0.01355870,0.40716839,0.00000000,0.08930959,0.19151659
-2.86043022,0.57000844,0.03494998,0.00005811,0.01534954,0.41588521,0.00000000,0.09310713,0.19302248
-2.85442721,0.58272737,0.03704600,0.00005104,0.01729389,0.42640474,0.00000000,0.09729604,0.19587253
-2.84842421,0.59834182,0.03942310,0.00004463,0.01938117,0.43855964,0.00000000,0.10182920,0.19999171
-2.84242121,0.61657513,0.04205200,0.00003893,0.02159729,0.45215917,0.00000000,0.10665581,0.20528882
-2.83641821,0.63711970,0.04489511,0.00003394,0.02392463,0.46699601,0.00000000,0.11172246,0.21166095
-2.83041521,0.65964841,0.04790721,0.00002968,0.02634231,0.48285362,0.00000000,0.11697414,0.21899853
-2.82441221,0.68382700,0.05103650,0.00002615,0.02882649,0.49951385,0.00000000,0.12235545,0.22719091
-2.81840920,0.70932700,0.05422599,0.00002337,0.03135090,0.51676481,0.00000000,0.12781174,0.23613237
-2.81240620,0.73583910,0.05741506,0.00002134,0.03388750,0.53440860,0.00000000,0.13329028,0.24572830
-2.80640320,0.76308640,0.06054130,0.00002009,0.03640730,0.55226877,0.00000000,0.13874150,0.25590146
-2.80040020,0.79083721,0.06354249,0.00001965,0.03888124,0.57019732,0.00000000,0.14412016,0.26659802
-2.79439720,0.81891698,0.06635869,0.00002006,0.04128124,0.58808100,0.00000000,0.14938658,0.27779322
-2.78839420,0.84721888,0.06893427,0.00002137,0.04358118,0.60584670,0.00000000,0.15450773,0.28949625
-2.78239120,0.87571253,0.07121995,0.00002366,0.04575799,0.62346564,0.00000000,0.15945837,0.30175428
-2.77638819,0.90445044,0.07317467,0.00002701,0.04779255,0.64095622,0.00000000,0.16422193,0.31465519
-2.77038519,0.93357157,0.07476710,0.00003154,0.04967059,0.65838521,0.00000000,0.16879138,0.32832885
-2.76438219,0.96330172,0.07597705,0.00003738,0.05138339,0.67586717,0.00000000,0.17316979,0.34294666
-2.75837919,0.99395029,0.07679626,0.00004468,0.05292822,0.69356177,0.00000000,0.17737067,0.35871927
-2.75237619,1.02590317,0.07722895,0.00005362,0.05430858,0.71166904,0.00000000,0.18141800,0.37589231
-2.74637319,1.05961172,0.07729181,0.00006438,0.05553424,0.73042239,0.00000000,0.18534589,0.39474000
-2.74037019,1.09557774,0.07701354,0.00007718,0.05662081,0.75007951,0.00000000,0.18919788,0.41555697
-2.73436718,1.13433483,0.07643400,0.00009224,0.05758923,0.77091120,0.00000000,0.19302578,0.43864814
-2.72836418,1.17642659,0.07560285,0.00010982,0.05846484,0.79318852,0.00000000,0.19688818,0.46431713
-2.72236118,1.22238215,0.07457788,0.00013017,0.05927627,0.81716850,0.00000000,0.20084848,0.49285357
-2.71635818,1.27269012,0.07342307,0.00015356,0.06005417,0.84307910,0.00000000,0.20497270,0.52451958
-2.71035518,1.32777187,0.07220638,0.00018025,0.06082973,0.87110388,0.00000000,0.20932693,0.55953621
-2.70435218,1.38795524,0.07099744,0.00021051,0.06163318,0.90136712,0.00000000,0.21397463,0.59807019
-2.69834917,1.45345009,0.06986524,0.00024460,0.06249226,0.93392026,0.00000000,0.21897391,0.64022173
-2.69234617,1.52432672,0.06887583,0.00028276,0.06343079,0.96873025,0.00000000,0.22437481,0.68601391
-2.68634317,1.60049842,0.06809019,0.00032521,0.06446735,1.00567067,0.00000000,0.23021676,0.73538422
-2.68034017,1.68170922,0.06756236,0.00037214,0.06561419,1.04451624,0.00000000,0.23652639,0.78817860
-2.67433717,1.76752750,0.06733773,0.00042370,0.06687641,1.08494113,0.00000000,0.24331568,0.84414858
-2.66833417,1.85734613,0.06745178,0.00047999,0.06825142,1.12652166,0.00000000,0.25058065,0.90295138
-2.66233117,1.95038933,0.06792909,0.00054104,0.06972874,1.16874315,0.00000000,0.25830056,0.96415333
-2.65632816,2.04572608,0.06878272,0.00060682,0.07129019,1.21101124,0.00000000,0.26643777,1.02723644
-2.65032516,2.14228975,0.07001398,0.00067721,0.07291037,1.25266702,0.00000000,0.27493815,1.09160768
-2.64432216,2.23890302,0.07161252,0.00075202,0.07455745,1.29300552,0.00000000,0.28373202,1.15661093
-2.63831916,2.33430718,0.07355671,0.00083093,0.07619429,1.33129692,0.00000000,0.29273567,1.22154084
-2.63231616,2.42719453,0.07581439,0.00091355,0.07777973,1.36680932,0.00000000,0.30185328,1.28565809
-2.62631316,2.51624241,0.07834376,0.00099933,0.07927011,1.39883223,0.00000000,0.31097913,1.34820555
-2.62031016,2.60014756,0.08109457,0.00108766,0.08062084,1.42669961,0.00000000,0.32000009,1.40842461
-2.61430715,2.67765929,0.08400940,0.00117777,0.08178798,1.44981142,0.00000000,0.32879818,1.46557115
-2.60830415,2.74761032,0.08702517,0.00126881,0.08272986,1.46765270,0.00000000,0.33725324,1.51893066
-2.60230115,2.80894413,0.09007465,0.00135982,0.08340851,1.47980936,0.00000000,0.34524539,1.56783216
-2.59629815,2.86073808,0.09308808,0.00144972,0.08379096,1.48597994,0.00000000,0.35265755,1.61166053
-2.59029515,2.90222175,0.09599483,0.00153741,0.08385039,1.48598315,0.00000000,0.35937762,1.64986710
-2.58429215,2.93279025,0.09872506,0.00162168,0.08356688,1.47976071,0.00000000,0.36530062,1.68197861
-2.57828914,2.95201259,0.10121133,0.00170132,0.08292808,1.46737584,0.00000000,0.37033052,1.70760436
-2.57228614,2.95963532,0.10339022,0.00177511,0.08192949,1.44900759,0.00000000,0.37438201,1.72644172
-2.56628314,2.95558207,0.10520379,0.00184187,0.08057448,1.42494150,0.00000000,0.37738199,1.73828031
-2.56028014,2.93994934,0.10660099,0.00190046,0.07887411,1.39555733,0.00000000,0.37927106,1.74300478
-2.55427714,2.91299940,0.10753891,0.00194984,0.07684664,1.36131453,0.00000000,0.38000477,1.74059645
-2.54827414,2.87515084,0.10798384,0.00198911,0.07451692,1.32273639,0.00000000,0.37955480,1.73113390
-2.54227114,2.82696730,0.10791211,0.00201750,0.07191556,1.28039361,0.00000000,0.37791004,1.71479251
-2.53626813,2.76914495,0.10731074,0.00203444,0.06907798,1.23488792,0.00000000,0.37507741,1.69184282
-2.53026513,2.70249885,0.10617771,0.00203957,0.06604341,1.18683664,0.00000000,0.37108256,1.66264781
-2.52426213,2.62794856,0.10452209,0.00203273,0.06285380,1.13685844,0.00000000,0.36597016,1.62765868
-2.51825913,2.54650287,0.10236372,0.00201400,0.05955270,1.08556081,0.00000000,0.35980398,1.58740911
-2.51225613,2.45924371,0.09973270,0.00198369,0.05618426,1.03352934,0.00000000,0.35266632,1.54250773
-2.50625313,2.36730908,0.09666846,0.00194233,0.05279213,0.98131897,0.00000000,0.34465710,1.49362863
-2.50025013,2.27187489,0.09321869,0.00189066,0.04941852,0.92944700,0.00000000,0.33589227,1.44149993
-2.49424712,2.17413567,0.08943793,0.00182963,0.04610334,0.87838785,0.00000000,0.32650162,1.38689025
-2.48824412,2.07528419,0.08538597,0.00176033,0.04288342,0.82856922,0.00000000,0.31662601,1.33059343
-2.48224112,1.97649006,0.08112616,0.00168399,0.03979180,0.78036946,0.00000000,0.30641398,1.27341152
-2.47623812,1.87887775,0.07672359,0.00160193,0.03685726,0.73411582,0.00000000,0.29601791,1.21613679
-2.47023512,1.78350449,0.07224326,0.00151552,0.03410383,0.69008348,0.00000000,0.28558981,1.15953298
-2.46423212,1.69133860,0.06774833,0.00142617,0.03155056,0.64849504,0.00000000,0.27527680,1.10431667
-2.45822911,1.60323905,0.06329844,0.00133524,0.02921127,0.60952047,0.00000000,0.26521672,1.05113946
-2.45222611,1.51993720,0.05894826,0.00124405,0.02709458,0.57327746,0.00000000,0.25553372,1.00057170
-2.44622311,1.44202138,0.05474620,0.00115381,0.02520397,0.53983208,0.00000000,0.24633435,0.95308848
-2.44022011,1.36992529,0.05073346,0.00106563,0.02353798,0.50920007,0.00000000,0.23770421,0.90905882
-2.43421711,1.30392089,0.04694331,0.00098047,0.02209049,0.48134857,0.00000000,0.22970531,0.86873832
-2.42821411,1.24411643,0.04340074,0.00089914,0.02085120,0.45619862,0.00000000,0.22237440,0.83226607
-2.42221111,1.19045984,0.04012233,0.00082227,0.01980606,0.43362855,0.00000000,0.21572234,0.79966577
-2.41620810,1.14274777,0.03711652,0.00075033,0.01893790,0.41347815,0.00000000,0.20973446,0.77085144
-2.41020510,1.10064003,0.03438405,0.00068364,0.01822705,0.39555391,0.00000000,0.20437216,0.74563733
-2.40420210,1.06367902,0.03191872,0.00062234,0.01765200,0.37963512,0.00000000,0.19957539,0.72375180
-2.39819910,1.03131349,0.02970826,0.00056644,0.01719015,0.36548081,0.00000000,0.19526622,0.70485457
-2.39219610,1.00292567,0.02773538,0.00051581,0.01681847,0.35283740,0.00000000,0.19135304,0.68855660
-2.38619310,0.97786067,0.02597892,0.00047024,0.01651419,0.34144678,0.00000000,0.18773539,0.67444177
-2.38019010,0.95545687,0.02441502,0.00042941,0.01625548,0.33105459,0.00000000,0.18430913,0.66208928
-2.37418709,0.93507600,0.02301825,0.00039295,0.01602203,0.32141831,0.00000000,0.18097170,0.65109586
-2.36818409,0.91613156,0.02176273,0.00036045,0.01579554,0.31231498,0.00000000,0.17762714,0.64109675
-2.36218109,0.89811436,0.02062312,0.00033146,0.01556016,0.30354806,0.00000000,0.17419078,0.63178442
-2.35617809,0.88061393,0.01957550,0.00030555,0.01530285,0.29495318,0.00000000,0.17059324,0.62292424
-2.35017509,0.86333506,0.01859806,0.00028228,0.01501354,0.28640265,0.00000000,0.16678369,0.61436638
-2.34417209,0.84610857,0.01767168,0.00026127,0.01468530,0.27780830,0.00000000,0.16273201,0.60605336
-2.33816908,0.82889612,0.01678030,0.00024213,0.01431431,0.26912273,0.00000000,0.15843012,0.59802299
-2.33216608,0.81178868,0.01591114,0.00022454,0.01389978,0.26033887,0.00000000,0.15389204,0.59040651
-2.32616308,0.79499901,0.01505472,0.00020823,0.01344376,0.25148780,0.00000000,0.14915307,0.58342208
-2.32016008,0.77884856,0.01420484,0.00019297,0.01295088,0.24263519,0.00000000,0.14426788,0.57736397
-2.31415708,0.76374942,0.01335830,0.00017856,0.01242800,0.23387628,0.00000000,0.13930790,0.57258791
-2.30815408,0.75018239,0.01251464,0.00016488,0.01188389,0.22532986,0.00000000,0.13435790,0.56949327
-2.30215108,0.73867204,0.01167575,0.00015182,0.01132876,0.21713157,0.00000000,0.12951219,0.56850304
-2.29614807,0.72976021,0.01084547,0.00013932,0.01077395,0.20942671,0.00000000,0.12487056,0.57004233
-2.29014507,0.72397902,0.01002913,0.00012735,0.01023146,0.20236309,0.00000000,0.12053404,0.57451655
-2.28414207,0.72182474,0.00923309,0.00011589,0.00971364,0.19608418,0.00000000,0.11660100,0.58229011
-2.27813907,0.72373363,0.00846440,0.00010496,0.00923281,0.19072289,0.00000000,0.11316346,0.59366672
-2.27213607,0.73006092,0.00773035,0.00009456,0.00880104,0.18639634,0.00000000,0.11030396,0.60887209
-2.26613307,0.74106372,0.00703816,0.00008473,0.00842986,0.18320174,0.00000000,0.10809309,0.62803985
-2.26013007,0.75688865,0.00639473,0.00007547,0.00813015,0.18121367,0.00000000,0.10658778,0.65120123
-2.25412706,0.77756463,0.00580638,0.00006683,0.00791197,0.18048281,0.00000000,0.10583035,0.67827901
-2.24812406,0.80300099,0.00527871,0.00005881,0.00778451,0.18103612,0.00000000,0.10584841,0.70908601
-2.24212106,0.83299092,0.00481648,0.00005143,0.00775606,0.18287849,0.00000000,0.10665549,0.74332798
-2.23611806,0.86722003,0.00442353,0.00004469,0.00783398,0.18599570,0.00000000,0.10825246,0.78061096
-2.23011506,0.90527925,0.00410277,0.00003858,0.00802474,0.19035850,0.00000000,0.11062945,0.82045256
-2.22411206,0.94668168,0.00385614,0.00003310,0.00833395,0.19592760,0.00000000,0.11376829,0.86229664
-2.21810905,0.99088211,0.00368466,0.00002821,0.00876635,0.20265921,0.00000000,0.11764528,0.90553072
-2.21210605,1.03729849,0.00358842,0.00002391,0.00932580,0.21051084,0.00000000,0.12223401,0.94950533
-2.20610305,1.08533405,0.00356664,0.00002016,0.01001531,0.21944703,0.00000000,0.12750819,0.99355421
-2.20010005,1.13439909,0.00361766,0.00001692,0.01083694,0.22944460,0.00000000,0.13344428,1.03701473
-2.19409705,1.18393127,0.00373901,0.00001416,0.01179172,0.24049701,0.00000000,0.14002363,1.07924736
-2.18809405,1.23341349,0.00392746,0.00001186,0.01287958,0.25261768,0.00000000,0.14723421,1.11965362
-2.18209105,1.28238867,0.00417898,0.00000998,0.01409918,0.26584177,0.00000000,0.15507160,1.15769160
-2.17608804,1.33047061,0.00448886,0.00000849,0.01544773,0.28022640,0.00000000,0.16353930,1.19288869
-2.17008504,1.37735079,0.00485173,0.00000738,0.01692090,0.29584900,0.00000000,0.17264826,1.22485103
-2.16408204,1.42280086,0.00526165,0.00000663,0.01851257,0.31280382,0.00000000,0.18241564,1.25326972
-2.15807904,1.46667108,0.00571223,0.00000625,0.02021475,0.33119664,0.00000000,0.19286285,1.27792358
-2.15207604,1.50888493,0.00619677,0.00000622,0.02201746,0.35113777,0.00000000,0.20401298,1.29867899
-2.14607304,1.54943064,0.00670846,0.00000658,0.02390863,0.37273361,0.00000000,0.21588768,1.31548701
-2.14007004,1.58835027,0.00724060,0.00000736,0.02587411,0.39607715,0.00000000,0.22850376,1.32837833
-2.13406703,1.62572734,0.00778691,0.00000859,0.02789775,0.42123778,0.00000000,0.24186962,1.33745674
-2.12806403,1.66167369,0.00834185,0.00001033,0.02996148,0.44825087,0.00000000,0.25598173,1.34289162
-2.12206103,1.69631678,0.00890102,0.00001267,0.03204557,0.47710786,0.00000000,0.27082141,1.34491009
-2.11605803,1.72978792,0.00946157,0.00001570,0.03412892,0.50774714,0.00000000,0.28635209,1.34378932
-2.11005503,1.76221245,0.01002265,0.00001952,0.03618936,0.54004653,0.00000000,0.30251722,1.33984939
-2.10405203,1.79370209,0.01058585,0.00002425,0.03820418,0.57381781,0.00000000,0.31923906,1.33344694
-2.09804902,1.82434997,0.01115568,0.00003005,0.04015054,0.60880368,0.00000000,0.33641841,1.32496967
-2.09204602,1.85422836,0.01173999,0.00003708,0.04200601,0.64467763,0.00000000,0.35393533,1.31483172
-2.08604302,1.88338893,0.01235034,0.00004549,0.04374917,0.68104692,0.00000000,0.37165098,1.30346963
-2.08004002,1.91186531,0.01300229,0.00005549,0.04536008,0.71745868,0.00000000,0.38941037,1.29133852
-2.07403702,1.93967729,0.01371565,0.00006727,0.04682089,0.75340918,0.00000000,0.40704608,1.27890828
-2.06803402,1.96683610,0.01451449,0.00008102,0.04811626,0.78835594,0.00000000,0.42438268,1.26665914
-2.06203102,1.99335010,0.01542712,0.00009695,0.04923386,0.82173234,0.00000000,0.44124164,1.25507629
-2.05602801,2.01922999,0.01648584,0.00011524,0.05016469,0.85296411,0.00000000,0.45744659,1.24464332
-2.05002501,2.04449295,0.01772647,0.00013609,0.05090333,0.88148706,0.00000000,0.47282856,1.23583396
-2.04402201,2.06916511,0.01918771,0.00015963,0.05144813,0.90676532,0.00000000,0.48723090,1.22910242
-2.03801901,2.09328173,0.02091032,0.00018601,0.05180121,0.92830918,0.00000000,0.50051378,1.22487200
-2.03201601,2.11688498,0.02293597,0.00021532,0.05196841,0.94569176,0.00000000,0.51255776,1.22352250
-2.02601301,2.14001917,0.02530601,0.00024760,0.05195902,0.95856370,0.00000000,0.52326656,1.22537664
-2.02001001,2.16272346,0.02805993,0.00028285,0.05178551,0.96666514,0.00000000,0.53256855,1.23068618
-2.01400700,2.18502257,0.03123378,0.00032098,0.05146306,0.96983450,0.00000000,0.54041716,1.23961826
-2.00800400,2.20691596,0.03485837,0.00036186,0.05100900,0.96801348,0.00000000,0.54679003,1.25224280
-2.00200100,2.22836615,0.03895745,0.00040528,0.05044223,0.96124821,0.00000000,0.55168710,1.26852169
-1.99599800,2.24928710,0.04354591,0.00045093,0.04978251,0.94968645,0.00000000,0.55512766,1.28830055
-1.98999500,2.26953346,0.04862801,0.00049846,0.04904977,0.93357099,0.00000000,0.55714669,1.31130363
-1.98399200,2.28889174,0.05419578,0.00054740,0.04826339,0.91322971,0.00000000,0.55779066,1.33713262
-1.97798899,2.30707406,0.06022775,0.00059725,0.04744152,0.88906269,0.00000000,0.55711310,1.36526963
-1.97198599,2.32371539,0.06668784,0.00064740,0.04660043,0.86152722,0.00000000,0.55517027,1.39508457
-1.96598299,2.33837481,0.07352487,0.00069722,0.04575399,0.83112133,0.00000000,0.55201714,1.42584712
-1.95997999,2.35054114,0.08067238,0.00074602,0.04491322,0.79836668,0.00000000,0.54770405,1.45674283
-1.95397699,2.35964295,0.08804916,0.00079308,0.04408595,0.76379174,0.00000000,0.54227416,1.48689324
-1.94797399,2.36506306,0.09556020,0.00083767,0.04327668,0.72791576,0.00000000,0.53576191,1.51537917
-1.94197099,2.36615680,0.10309840,0.00087908,0.04248655,0.69123451,0.00000000,0.52819251,1.54126653
-1.93596798,2.36227361,0.11054674,0.00091660,0.04171349,0.65420804,0.00000000,0.51958257,1.56363367
-1.92996498,2.35278098,0.11778105,0.00094959,0.04095249,0.61725109,0.00000000,0.50994164,1.58159922
-1.92396198,2.33708963,0.12467322,0.00097745,0.04019601,0.58072621,0.00000000,0.49927469,1.59434947
-1.91795898,2.31467888,0.13109479,0.00099968,0.03943453,0.54493973,0.00000000,0.48758521,1.60116399
-1.91195598,2.28512087,0.13692074,0.00101586,0.03865719,0.51014051,0.00000000,0.47487872,1.60143874
-1.90595298,2.24810257,0.14203335,0.00102570,0.03785240,0.47652116,0.00000000,0.46116650,1.59470550
-1.89994997,2.20344430,0.14632604,0.00102900,0.03700864,0.44422147,0.00000000,0.44646918,1.58064705
-1.89394697,2.15111396,0.14970686,0.00102570,0.03611508,0.41333362,0.00000000,0.43081994,1.55910737
-1.88794397,2.09123622,0.15210168,0.00101587,0.03516226,0.38390860,0.00000000,0.41426721,1.53009660
-1.88194097,2.02409612,0.15345672,0.00099970,0.03414269,0.35596349,0.00000000,0.39687649,1.49379060
-1.87593797,1.95013695,0.15374054,0.00097748,0.03305130,0.32948909,0.00000000,0.37873134,1.45052512
-1.86993497,1.86995252,0.15294511,0.00094964,0.03188584,0.30445737,0.00000000,0.35993348,1.40078501
-1.86393197,1.78427407,0.15108618,0.00091668,0.03064709,0.28082856,0.00000000,0.34060178,1.34518899
-1.85792896,1.69395265,0.14820278,0.00087920,0.02933899,0.25855742,0.00000000,0.32087047,1.28447066
-1.85192596,1.59993763,0.14435591,0.00083784,0.02796858,0.23759865,0.00000000,0.30088656,1.21945654
-1.84592296,1.50325242,0.13962651,0.00079331,0.02654590,0.21791114,0.00000000,0.28080654,1.15104223
-1.83991996,1.40496854,0.13411278,0.00074633,0.02508368,0.19946125,0.00000000,0.26079276,1.08016758
-1.83391696,1.30617907,0.12792700,0.00069764,0.02359700,0.18222493,0.00000000,0.24100943,1.00779185
-1.82791396,1.20797272,0.12119199,0.00064796,0.02210293,0.16618893,0.00000000,0.22161869,0.93486976
-1.82191096,1.11140938,0.11403736,0.00059797,0.02062001,0.15135116,0.00000000,0.20277679,0.86232945
-1.81590795,1.01749819,0.10659577,0.00054834,0.01916784,0.13772036,0.00000000,0.18463057,0.79105273
-1.80990495,0.92717867,0.09899924,0.00049965,0.01776658,0.12531523,0.00000000,0.16731443,0.72185841
-1.80390195,0.84130550,0.09137576,0.00045243,0.01643653,0.11416321,0.00000000,0.15094787,0.65548899
-1.79789895,0.76063712,0.08384628,0.00040715,0.01519772,0.10429897,0.00000000,0.13563366,0.59260084
-1.79189595,0.68582821,0.07652210,0.00036419,0.01406957,0.09576277,0.00000000,0.12145664,0.53375785
-1.78589295,0.61742586,0.06950288,0.00032384,0.01307061,0.08859877,0.00000000,0.10848319,0.47942850
-1.77988994,0.55586911,0.06287507,0.00028634,0.01221817,0.08285325,0.00000000,0.09676124,0.42998580
-1.77388694,0.50149118,0.05671096,0.00025184,0.01152825,0.07857289,0.00000000,0.08632081,0.38570991
-1.76788394,0.45452409,0.05106825,0.00022043,0.01101530,0.07580295,0.00000000,0.07717497,0.34679277
-1.76188094,0.41510465,0.04599002,0.00019211,0.01069210,0.07458545,0.00000000,0.06932108,0.31334415
-1.75587794,0.38328143,0.04150514,0.00016686,0.01056965,0.07495726,0.00000000,0.06274224,0.28539876
-1.74987494,0.35902194,0.03762899,0.00014460,0.01065699,0.07694805,0.00000000,0.05740877,0.26292366
-1.74387194,0.34221955,0.03436446,0.00012519,0.01096110,0.08057816,0.00000000,0.05327980,0.24582561
-1.73786893,0.33269972,0.03170305,0.00010849,0.01148674,0.08585632,0.00000000,0.05030463,0.23395803
-1.73186593,0.33022522,0.02962612,0.00009432,0.01223625,0.09277734,0.00000000,0.04842411,0.22712718
-1.72586293,0.33450031,0.02810619,0.00008247,0.01320938,0.10131970,0.00000000,0.04757177,0.22509742
-1.71985993,0.34517380,0.02710818,0.00007275,0.01440308,0.11144327,0.00000000,0.04767478,0.22759567
-1.71385693,0.36184129,0.02659069,0.00006494,0.01581126,0.12308718,0.00000000,0.04865485,0.23431484
-1.70785393,0.38404681,0.02650717,0.00005883,0.01742464,0.13616801,0.00000000,0.05042888,0.24491664
-1.70185093,0.41128428,0.02680706,0.00005422,0.01923056,0.15057852,0.00000000,0.05290968,0.25903395
-1.69584792,0.44299925,0.02743684,0.00005091,0.02121288,0.16618691,0.00000000,0.05600659,0.27627290
-1.68984492,0.47859140,0.02834105,0.00004871,0.02335196,0.18283689,0.00000000,0.05962617,0.29621522
-1.68384192,0.51741830,0.02946329,0.00004744,0.02562473,0.20034875,0.00000000,0.06367296,0.31842088
-1.67783892,0.55880064,0.03074713,0.00004694,0.02800485,0.21852124,0.00000000,0.06805043,0.34243160
-1.67183592,0.60202947,0.03213707,0.00004706,0.03046304,0.23713462,0.00000000,0.07266202,0.36777512
-1.66583292,0.64637534,0.03357942,0.00004768,0.03296749,0.25595469,0.00000000,0.07741245,0.39397066
-1.65982991,0.69109946,0.03502318,0.00004866,0.03548445,0.27473776,0.00000000,0.08220906,0.42053540
-1.65382691,0.73546675,0.03642094,0.00004991,0.03797890,0.29323646,0.00000000,0.08696346,0.44699202
