energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-4.98549275,1.88660840,0.77302232,0.00391898,0.65052519,1.33891045,0.10538959,0.00000000
-4.97948974,1.94121875,0.78274463,0.00420953,0.65339614,1.38582113,0.10666156,0.00000000
-4.97348674,1.99191065,0.79001648,0.00450805,0.65292739,1.43113198,0.10736319,0.00000000
-4.96748374,2.03818794,0.79473954,0.00481110,0.64909234,1.47441685,0.10748504,0.00000000
-4.96148074,2.07964668,0.79687227,0.00511520,0.64194823,1.51528289,0.10703251,0.00000000
-4.95547774,2.11597242,0.79642645,0.00541690,0.63163204,1.55337073,0.10602512,0.00000000
-4.94947474,2.14693628,0.79346283,0.00571279,0.61835418,1.58835486,0.10449558,0.00000000
-4.94347174,2.17238998,0.78808592,0.00599953,0.60239035,1.61994431,0.10248824,0.00000000
-4.93746873,2.19226021,0.78043821,0.00627397,0.58407158,1.64788358,0.10005747,0.00000000
-4.93146573,2.20654251,0.77069400,0.00653312,0.56377317,1.67195397,0.09726562,0.00000000
-4.92546273,2.21529506,0.75905306,0.00677428,0.54190263,1.69197515,0.09418096,0.00000000
-4.91945973,2.21863248,0.74573434,0.00699505,0.51888740,1.70780697,0.09087550,0.00000000
-4.91345673,2.21672000,0.73096994,0.00719339,0.49516254,1.71935144,0.08742287,0.00000000
-4.90745373,2.20976803,0.71499953,0.00736766,0.47115899,1.72655464,0.08389629,0.00000000
-4.90145073,2.19802727,0.69806530,0.00751667,0.44729271,1.72940861,0.08036672,0.00000000
-4.89544772,2.18178451,0.68040760,0.00763967,0.42395515,1.72795286,0.07690127,0.00000000
-4.88944472,2.16135894,0.66226136,0.00773638,0.40150519,1.72227557,0.07356186,0.00000000
-4.88344172,2.13709923,0.64385322,0.00780699,0.38026280,1.71251425,0.07040423,0.00000000
-4.87743872,2.10938112,0.62539949,0.00785212,0.36050464,1.69885587,0.06747726,0.00000000
-4.87143572,2.07860564,0.60710480,0.00787285,0.34246148,1.68153639,0.06482262,0.00000000
-4.86543272,2.04519788,0.58916147,0.00787062,0.32631745,1.66083976,0.06247475,0.00000000
-4.85942971,2.00960634,0.57174952,0.00784727,0.31221118,1.63709641,0.06046110,0.00000000
-4.85342671,1.97230274,0.55503721,0.00780491,0.30023837,1.61068134,0.05880275,0.00000000
-4.84742371,1.93378241,0.53918208,0.00774595,0.29045597,1.58201199,0.05751510,0.00000000
-4.84142071,1.89456510,0.52433233,0.00767304,0.28288730,1.55154585,0.05660891,0.00000000
-4.83541771,1.85519609,0.51062858,0.00758900,0.27752824,1.51977801,0.05609134,0.00000000
-4.82941471,1.81624764,0.49820569,0.00749683,0.27435386,1.48723869,0.05596715,0.00000000
-4.82341171,1.77832026,0.48719474,0.00739966,0.27332539,1.45449061,0.05623994,0.00000000
-4.81740870,1.74204381,0.47772490,0.00730072,0.27439709,1.42212624,0.05691331,0.00000000
-4.81140570,1.70807784,0.46992504,0.00720337,0.27752271,1.39076462,0.05799193,0.00000000
-4.80540270,1.67711082,0.46392502,0.00711102,0.28266126,1.36104768,0.05948252,0.00000000
-4.79939970,1.64985773,0.45985631,0.00702717,0.28978175,1.33363558,0.06139455,0.00000000
-4.79339670,1.62705562,0.45785199,0.00695539,0.29886661,1.30920096,0.06374073,0.00000000
-4.78739370,1.60945656,0.45804575,0.00689927,0.30991364,1.28842161,0.06653714,0.00000000
-4.78139070,1.59781779,0.46056995,0.00686246,0.32293620,1.27197148,0.06980312,0.00000000
-4.77538769,1.59288878,0.46555255,0.00684855,0.33796176,1.26050986,0.07356068,0.00000000
-4.76938469,1.59539513,0.47311290,0.00686112,0.35502848,1.25466864,0.07783366,0.00000000
-4.76338169,1.60601976,0.48335652,0.00690362,0.37418030,1.25503791,0.08264646,0.00000000
-4.75737869,1.62538166,0.49636898,0.00697932,0.39546036,1.26215017,0.08802252,0.00000000
-4.75137569,1.65401308,0.51220907,0.00709126,0.41890334,1.27646379,0.09398252,0.00000000
-4.74537269,1.69233606,0.53090168,0.00724215,0.44452694,1.29834623,0.10054247,0.00000000
-4.73936968,1.74063969,0.55243073,0.00743428,0.47232302,1.32805806,0.10771163,0.00000000
-4.73336668,1.79905916,0.57673269,0.00766948,0.50224894,1.36573865,0.11549061,0.00000000
-4.72736368,1.86755820,0.60369103,0.00794899,0.53421971,1.41139440,0.12386949,0.00000000
-4.72136068,1.94591624,0.63313235,0.00827346,0.56810139,1.46489059,0.13282633,0.00000000
-4.71535768,2.03372135,0.66482432,0.00864285,0.60370642,1.52594756,0.14232599,0.00000000
-4.70935468,2.13037001,0.69847613,0.00905647,0.64079117,1.59414185,0.15231953,0.00000000
-4.70335168,2.23507429,0.73374143,0.00951294,0.67905624,1.66891273,0.16274405,0.00000000
-4.69734867,2.34687661,0.77022413,0.01001022,0.71814953,1.74957402,0.17352324,0.00000000
-4.69134567,2.46467179,0.80748677,0.01054570,0.75767221,1.83533109,0.18456846,0.00000000
-4.68534267,2.58723564,0.84506141,0.01111623,0.79718747,1.92530236,0.19578052,0.00000000
-4.67933967,2.71325890,0.88246263,0.01171823,0.83623170,2.01854429,0.20705183,0.00000000
-4.67333667,2.84138497,0.91920199,0.01234779,0.87432761,2.11407881,0.21826915,0.00000000
-4.66733367,2.97024948,0.95480332,0.01300080,0.91099874,2.21092168,0.22931650,0.00000000
-4.66133067,3.09851972,0.98881812,0.01367303,0.94578463,2.30811037,0.24007836,0.00000000
-4.65532766,3.22493183,1.02084016,0.01436025,0.97825577,2.40472987,0.25044284,0.00000000
-4.64932466,3.34832375,1.05051852,0.01505829,1.00802778,2.49993517,0.26030465,0.00000000
-4.64332166,3.46766215,1.07756837,0.01576315,1.03477381,2.59296915,0.26956790,0.00000000
-4.63731866,3.58206217,1.10177879,0.01647100,1.05823470,2.68317500,0.27814841,0.00000000
-4.63131566,3.69079882,1.12301722,0.01717822,1.07822631,2.77000262,0.28597552,0.00000000
-4.62531266,3.79330990,1.14123030,0.01788137,1.09464364,2.85300893,0.29299338,0.00000000
-4.61930965,3.88919052,1.15644097,0.01857718,1.10746159,2.93185231,0.29916157,0.00000000
-4.61330665,3.97817995,1.16874208,0.01926245,1.11673244,3.00628183,0.30445511,0.00000000
-4.60730365,4.06014198,1.17828685,0.01993406,1.12258011,3.07612222,0.30886401,0.00000000
-4.60130065,4.13504045,1.18527673,0.02058879,1.12519174,3.14125585,0.31239218,0.00000000
-4.59529765,4.20291158,1.18994741,0.02122335,1.12480698,3.20160312,0.31505607,0.00000000
-4.58929465,4.26383529,1.19255374,0.02183423,1.12170570,3.25710264,0.31688287,0.00000000
-4.58329165,4.31790711,1.19335445,0.02241770,1.11619465,3.30769265,0.31790863,0.00000000
-4.57728864,4.36521283,1.19259749,0.02296975,1.10859395,3.35329497,0.31817622,0.00000000
-4.57128564,4.40580703,1.19050677,0.02348608,1.09922387,3.39380238,0.31773328,0.00000000
-4.56528264,4.43969694,1.18727103,0.02396215,1.08839260,3.42907039,0.31663032,0.00000000
-4.55927964,4.46683224,1.18303531,0.02439318,1.07638542,3.45891371,0.31491888,0.00000000
-4.55327664,4.48710120,1.17789545,0.02477427,1.06345577,3.48310749,0.31264995,0.00000000
-4.54727364,4.50033319,1.17189576,0.02510046,1.04981836,3.50139339,0.30987254,0.00000000
-4.54127064,4.50630694,1.16502988,0.02536687,1.03564440,3.51348973,0.30663256,0.00000000
-4.53526763,4.50476410,1.15724472,0.02556883,1.02105921,3.51910533,0.30297186,0.00000000
-4.52926463,4.49542693,1.14844704,0.02570200,1.00614186,3.51795604,0.29892754,0.00000000
-4.52326163,4.47801919,1.13851233,0.02576250,0.99092675,3.50978310,0.29453146,0.00000000
-4.51725863,4.45228898,1.12729532,0.02574709,0.97540705,3.49437247,0.28980996,0.00000000
-4.51125563,4.41803246,1.11464172,0.02565325,0.95953951,3.47157405,0.28478380,0.00000000
-4.50525263,4.37511726,1.10040027,0.02547931,0.94325047,3.44132002,0.27946827,0.00000000
-4.49924962,4.32350457,1.08443472,0.02522451,0.92644281,3.40364155,0.27387355,0.00000000
-4.49324662,4.26326917,1.06663506,0.02488913,0.90900343,3.35868308,0.26800523,0.00000000
-4.48724362,4.19461631,1.04692739,0.02447447,0.89081110,3.30671365,0.26186503,0.00000000
-4.48124062,4.11789514,1.02528214,0.02398293,0.87174423,3.24813484,0.25545174,0.00000000
-4.47523762,4.03360784,1.00172019,0.02341795,0.85168860,3.18348483,0.24876229,0.00000000
-4.46923462,3.94241413,0.97631664,0.02278405,0.83054447,3.11343843,0.24179299,0.00000000
-4.46323162,3.84513088,0.94920216,0.02208672,0.80823316,3.03880278,0.23454086,0.00000000
-4.45722861,3.74272643,0.92056184,0.02133240,0.78470268,2.96050855,0.22700501,0.00000000
-4.45122561,3.63630969,0.89063167,0.02052836,0.75993234,2.87959687,0.21918801,0.00000000
-4.44522261,3.52711378,0.85969276,0.01968263,0.73393622,2.79720188,0.21109715,0.00000000
-4.43921961,3.41647476,0.82806364,0.01880380,0.70676524,2.71452918,0.20274555,0.00000000
-4.43321661,3.30580543,0.79609096,0.01790098,0.67850800,2.63283080,0.19415311,0.00000000
-4.42721361,3.19656507,0.76413900,0.01698359,0.64929002,2.55337691,0.18534705,0.00000000
-4.42121061,3.09022574,0.73257838,0.01606120,0.61927180,2.47742542,0.17636221,0.00000000
-4.41520760,2.98823628,0.70177453,0.01514340,0.58864538,2.40619002,0.16724094,0.00000000
-4.40920460,2.89198507,0.67207636,0.01423962,0.55762987,2.34080805,0.15803263,0.00000000
-4.40320160,2.80276305,0.64380563,0.01335896,0.52646590,2.28230919,0.14879288,0.00000000
-4.39719860,2.72172844,0.61724729,0.01251006,0.49540934,2.23158635,0.13958232,0.00000000
-4.39119560,2.64987463,0.59264151,0.01170095,0.46472449,2.18936989,0.13046517,0.00000000
-4.38519260,2.58800268,0.57017728,0.01093890,0.43467709,2.15620654,0.12150763,0.00000000
-4.37918959,2.53669980,0.54998820,0.01023037,0.40552735,2.13244395,0.11277610,0.00000000
-4.37318659,2.49632483,0.53215030,0.00958086,0.37752338,2.11822169,0.10433538,0.00000000
-4.36718359,2.46700148,0.51668213,0.00899492,0.35089513,2.11346928,0.09624698,0.00000000
-4.36118059,2.44861959,0.50354690,0.00847603,0.32584925,2.11791148,0.08856745,0.00000000
-4.35517759,2.44084460,0.49265653,0.00802668,0.30256478,2.13108048,0.08134707,0.00000000
-4.34917459,2.44313435,0.48387752,0.00764832,0.28118997,2.15233464,0.07462864,0.00000000
-4.34317159,2.45476267,0.47703793,0.00734140,0.26184023,2.18088270,0.06844669,0.00000000
-4.33716858,2.47484813,0.47193556,0.00710546,0.24459706,2.21581224,0.06282695,0.00000000
-4.33116558,2.50238654,0.46834647,0.00693912,0.22950807,2.25612096,0.05778612,0.00000000
-4.32516258,2.53628539,0.46603366,0.00684022,0.21658789,2.30074896,0.05333197,0.00000000
-4.31915958,2.57539827,0.46475546,0.00680585,0.20581976,2.34861063,0.04946368,0.00000000
-4.31315658,2.61855765,0.46427320,0.00683246,0.19715781,2.39862419,0.04617240,0.00000000
-4.30715358,2.66460424,0.46435781,0.00691590,0.19052977,2.44973774,0.04344200,0.00000000
