energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-2.93846923,0.93290909,0.01660604,0.02394947,0.35287986,0.34881484,0.55046740,0.22821341,0.10687358,0.00000000
-2.93246623,0.96239236,0.01805273,0.02312658,0.35592816,0.35257072,0.57725194,0.24140841,0.10601911,0.00000000
-2.92646323,0.99645051,0.01959884,0.02237932,0.36072620,0.35756996,0.60583317,0.25661753,0.10537918,0.00000000
-2.92046023,1.03506022,0.02123950,0.02171066,0.36730929,0.36376024,0.63635983,0.27380109,0.10497328,0.00000000
-2.91445723,1.07814232,0.02296668,0.02112470,0.37569911,0.37108075,0.66894155,0.29289407,0.10482136,0.00000000
-2.90845423,1.12554411,0.02476893,0.02062623,0.38589597,0.37945694,0.70363462,0.31380215,0.10494175,0.00000000
-2.90245123,1.17702299,0.02663128,0.02022030,0.39787128,0.38879585,0.74042893,0.33639819,0.10534890,0.00000000
-2.89644822,1.23223269,0.02853521,0.01991161,0.41156063,0.39898211,0.77923663,0.36051940,0.10605141,0.00000000
-2.89044522,1.29071305,0.03045886,0.01970408,0.42685783,0.40987507,0.81988341,0.38596542,0.10705014,0.00000000
-2.88444222,1.35188447,0.03237733,0.01960036,0.44361060,0.42130731,0.86210294,0.41249767,0.10833690,0.00000000
-2.87843922,1.41504765,0.03426318,0.01960135,0.46161806,0.43308474,0.90553500,0.43984023,0.10989349,0.00000000
-2.87243622,1.47938918,0.03608704,0.01970590,0.48063042,0.44498837,0.94972760,0.46768219,0.11169133,0.00000000
-2.86643322,1.54399307,0.03781842,0.01991057,0.50035099,0.45677772,0.99414328,0.49568184,0.11369179,0.00000000
-2.86043022,1.60785810,0.03942654,0.02020949,0.52044064,0.46819581,1.03816956,0.52347238,0.11584698,0.00000000
-2.85442721,1.66992048,0.04088128,0.02059434,0.54052443,0.47897559,1.08113316,0.55066924,0.11810123,0.00000000
-2.84842421,1.72908099,0.04215418,0.02105451,0.56020048,0.48884735,1.12231771,0.57687874,0.12039301,0.00000000
-2.84242121,1.78423547,0.04321935,0.02157729,0.57905047,0.49754693,1.16098400,0.60170771,0.12265724,0.00000000
-2.83641821,1.83430746,0.04405438,0.02214822,0.59665151,0.50482417,1.19639234,0.62477379,0.12482789,0.00000000
-2.83041521,1.87828126,0.04464114,0.02275155,0.61258877,0.51045129,1.22782568,0.64571597,0.12684071,0.00000000
-2.82441221,1.91523418,0.04496643,0.02337066,0.62646836,0.51423067,1.25461281,0.66420485,0.12863583,0.00000000
-2.81840920,1.94436617,0.04502242,0.02398867,0.63792983,0.51600169,1.27615044,0.67995220,0.13016032,0.00000000
-2.81240620,1.96502562,0.04480701,0.02458889,0.64665775,0.51564617,1.29192327,0.69271928,0.13137026,0.00000000
-2.80640320,1.97672989,0.04432380,0.02515543,0.65239181,0.51309233,1.30152106,0.70232373,0.13223246,0.00000000
-2.80040020,1.97917990,0.04358205,0.02567365,0.65493499,0.50831688,1.30465211,0.70864439,0.13272558,0.00000000
-2.79439720,1.97226775,0.04259623,0.02613057,0.65415950,0.50134523,1.30115242,0.71162403,0.13284066,0.00000000
-2.78839420,1.95607742,0.04138556,0.02651523,0.65001014,0.49224991,1.29099031,0.71126987,0.13258098,0.00000000
-2.78239120,1.93087845,0.03997329,0.02681893,0.64250512,0.48114717,1.27426628,0.70765170,0.13196132,0.00000000
-2.77638819,1.89711300,0.03838589,0.02703539,0.63173418,0.46819213,1.25120834,0.70089784,0.13100665,0.00000000
-2.77038519,1.85537722,0.03665212,0.02716075,0.61785438,0.45357263,1.22216298,0.69118919,0.12975035,0.00000000
-2.76438219,1.80639780,0.03480216,0.02719352,0.60108356,0.43750220,1.18758242,0.67875157,0.12823202,0.00000000
-2.75837919,1.75100507,0.03286659,0.02713442,0.58169212,0.42021253,1.14800887,0.66384686,0.12649512,0.00000000
-2.75237619,1.69010396,0.03087557,0.02698615,0.55999330,0.40194578,1.10405640,0.64676333,0.12458446,0.00000000
-2.74637319,1.62464431,0.02885800,0.02675307,0.53633264,0.38294709,1.05639153,0.62780566,0.12254388,0.00000000
-2.74037019,1.55559189,0.02684080,0.02644088,0.51107691,0.36345776,1.00571328,0.60728522,0.12041401,0.00000000
-2.73436718,1.48390141,0.02484839,0.02605627,0.48460329,0.34370922,0.95273357,0.58551087,0.11823047,0.00000000
-2.72836418,1.41049271,0.02290223,0.02560657,0.45728895,0.32391811,0.89815869,0.56278092,0.11602252,0.00000000
-2.72236118,1.33623077,0.02102056,0.02509947,0.42950165,0.30428257,0.84267270,0.53937635,0.11381225,0.00000000
-2.71635818,1.26191046,0.01921830,0.02454272,0.40159160,0.28497988,0.78692294,0.51555565,0.11161428,0.00000000
-2.71035518,1.18824602,0.01750704,0.02394395,0.37388479,0.26616538,0.73150839,0.49155139,0.10943613,0.00000000
-2.70435218,1.11586551,0.01589520,0.02331057,0.34667803,0.24797257,0.67697074,0.46756846,0.10727913,0.00000000
-2.69834917,1.04530989,0.01438827,0.02264969,0.32023565,0.23051442,0.62378848,0.44378401,0.10513981,0.00000000
-2.69234617,0.97703632,0.01298914,0.02196817,0.29478796,0.21388546,0.57237371,0.42034878,0.10301166,0.00000000
-2.68634317,0.91142501,0.01169849,0.02127276,0.27053116,0.19816474,0.52307157,0.39738979,0.10088729,0.00000000
-2.68034017,0.84878880,0.01051519,0.02057018,0.24762880,0.18341916,0.47616191,0.37501385,0.09876063,0.00000000
-2.67433717,0.78938475,0.00943675,0.01986743,0.22621427,0.16970713,0.43186285,0.35331173,0.09662926,0.00000000
-2.66833417,0.73342677,0.00845972,0.01917198,0.20639431,0.15708231,0.39033577,0.33236267,0.09449655,0.00000000
-2.66233117,0.68109845,0.00758011,0.01849202,0.18825314,0.14559713,0.35169137,0.31223875,0.09237366,0.00000000
-2.65632816,0.63256546,0.00679373,0.01783676,0.17185692,0.13530607,0.31599631,0.29300903,0.09028110,0.00000000
-2.65032516,0.58798666,0.00609650,0.01721657,0.15725841,0.12626846,0.28328007,0.27474303,0.08824989,0.00000000
-2.64432216,0.54752354,0.00548476,0.01664326,0.14450135,0.11855065,0.25354182,0.25751354,0.08632223,0.00000000
-2.63831916,0.51134759,0.00495542,0.01613009,0.13362465,0.11222763,0.22675674,0.24139845,0.08455157,0.00000000
-2.63231616,0.47964518,0.00450614,0.01569192,0.12466596,0.10738384,0.20288200,0.22648165,0.08300215,0.00000000
-2.62631316,0.45261996,0.00413545,0.01534513,0.11766457,0.10411328,0.18186180,0.21285294,0.08174793,0.00000000
-2.62031016,0.43049280,0.00384279,0.01510753,0.11266362,0.10251885,0.16363175,0.20060706,0.08087102,0.00000000
-2.61430715,0.41349911,0.00362853,0.01499816,0.10971144,0.10271094,0.14812224,0.18984174,0.08045965,0.00000000
-2.60830415,0.40188406,0.00349393,0.01503704,0.10886204,0.10480526,0.13526110,0.18065522,0.08060572,0.00000000
-2.60230115,0.39589561,0.00344105,0.01524482,0.11017484,0.10892003,0.12497524,0.17314304,0.08140204,0.00000000
-2.59629815,0.39577589,0.00347268,0.01564235,0.11371354,0.11517248,0.11719162,0.16739451,0.08293937,0.00000000
-2.59029515,0.40175122,0.00359215,0.01625023,0.11954432,0.12367477,0.11183745,0.16348900,0.08530336,0.00000000
-2.58429215,0.41402098,0.00380316,0.01708829,0.12773339,0.13452952,0.10883977,0.16149211,0.08857153,0.00000000
-2.57828914,0.43274607,0.00410958,0.01817503,0.13834411,0.14782485,0.10812449,0.16145208,0.09281030,0.00000000
-2.57228614,0.45803708,0.00451518,0.01952706,0.15143358,0.16362923,0.10961502,0.16339645,0.09807234,0.00000000
-2.56628314,0.48994277,0.00502341,0.02115857,0.16704911,0.18198634,0.11323057,0.16732919,0.10439416,0.00000000
-2.56028014,0.52843940,0.00563706,0.02308075,0.18522454,0.20290989,0.11888431,0.17322848,0.11179420,0.00000000
-2.55427714,0.57342114,0.00635798,0.02530128,0.20597660,0.22637887,0.12648139,0.18104515,0.12027135,0.00000000
-2.54827414,0.62469237,0.00718681,0.02782389,0.22930144,0.25233329,0.13591716,0.19070200,0.12980406,0.00000000
-2.54227114,0.68196194,0.00812264,0.03064799,0.25517158,0.28067070,0.14707545,0.20209393,0.14035004,0.00000000
-2.53626813,0.74484012,0.00916277,0.03376831,0.28353321,0.31124368,0.15982731,0.21508907,0.15184661,0.00000000
-2.53026513,0.81283845,0.01030249,0.03717479,0.31430412,0.34385853,0.17403016,0.22953082,0.16421163,0.00000000
-2.52426213,0.88537270,0.01153487,0.04085242,0.34737237,0.37827542,0.18952747,0.24524085,0.17734509,0.00000000
-2.51825913,0.96176931,0.01285067,0.04478137,0.38259560,0.41420994,0.20614919,0.26202293,0.19113123,0.00000000
-2.51225613,1.04127520,0.01423831,0.04893706,0.41980123,0.45133643,0.22371282,0.27966765,0.20544119,0.00000000
-2.50625313,1.12307089,0.01568390,0.05329057,0.45878742,0.48929282,0.24202533,0.29795775,0.22013606,0.00000000
-2.50025013,1.20628673,0.01717145,0.05780903,0.49932492,0.52768714,0.26088572,0.31667398,0.23507022,0.00000000
-2.49424712,1.29002187,0.01868310,0.06245616,0.54115959,0.56610548,0.28008842,0.33560132,0.25009494,0.00000000
-2.48824412,1.37336518,0.02019947,0.06719300,0.58401568,0.60412123,0.29942721,0.35453531,0.26506195,0.00000000
-2.48224112,1.45541780,0.02170014,0.07197859,0.62759970,0.64130516,0.31869966,0.37328819,0.27982703,0.00000000
-2.47623812,1.53531603,0.02316421,0.07677085,0.67160476,0.67723629,0.33771186,0.39169472,0.29425331,0.00000000
-2.47023512,1.61225403,0.02457082,0.08152739,0.71571519,0.71151277,0.35628324,0.40961726,0.30821434,0.00000000
-2.46423212,1.68550510,0.02589984,0.08620640,0.75961138,0.74376260,0.37425127,0.42694999,0.32159663,0.00000000
-2.45822911,1.75444060,0.02713251,0.09076748,0.80297460,0.77365354,0.39147568,0.44362189,0.33430172,0.00000000
-2.45222611,1.81854572,0.02825198,0.09517240,0.84549167,0.80090196,0.40784209,0.45959841,0.34624761,0.00000000
-2.44622311,1.87743105,0.02924396,0.09938581,0.88685928,0.82527997,0.42326470,0.47488155,0.35736954,0.00000000
-2.44022011,1.93083943,0.03009712,0.10337582,0.92678785,0.84662063,0.43768789,0.48950835,0.36762021,0.00000000
-2.43421711,1.97864759,0.03080349,0.10711442,0.96500484,0.86482100,0.45108648,0.50354761,0.37696917,0.00000000
-2.42821411,2.02086231,0.03135866,0.11057779,1.00125732,0.87984271,0.46346473,0.51709512,0.38540182,0.00000000
-2.42221111,2.05761118,0.03176187,0.11374645,1.03531387,0.89171019,0.47485383,0.53026730,0.39291770,0.00000000
-2.41620810,2.08912827,0.03201591,0.11660519,1.06696574,0.90050642,0.48530811,0.54319361,0.39952848,0.00000000
-2.41020510,2.11573539,0.03212692,0.11914296,1.09602725,0.90636662,0.49490001,0.55600797,0.40525553,0.00000000
-2.40420210,2.13781968,0.03210398,0.12135252,1.12233568,0.90947002,0.50371410,0.56883960,0.41012737,0.00000000
-2.39819910,2.15580882,0.03195864,0.12323004,1.14575054,0.91003022,0.51184031,0.58180363,0.41417701,0.00000000
-2.39219610,2.17014493,0.03170431,0.12477466,1.16615261,0.90828457,0.51936693,0.59499206,0.41743937,0.00000000
-2.38619310,2.18125867,0.03135557,0.12598794,1.18344281,0.90448320,0.52637353,0.60846546,0.41994894,0.00000000
-2.38019010,2.18954492,0.03092754,0.12687336,1.19754120,0.89887815,0.53292443,0.62224586,0.42173770,0.00000000
-2.37418709,2.19534134,0.03043513,0.12743587,1.20838622,0.89171328,0.53906292,0.63631141,0.42283360,0.00000000
-2.36818409,2.19891108,0.02989248,0.12768149,1.21593456,0.88321538,0.54480676,0.65059293,0.42325943,0.00000000
-2.36218109,2.20043064,0.02931235,0.12761708,1.22016168,0.87358694,0.55014517,0.66497289,0.42303239,0.00000000
-2.35617809,2.19998357,0.02870569,0.12725023,1.22106323,0.86300101,0.55503754,0.67928681,0.42216418,0.00000000
-2.35017509,2.19756046,0.02808133,0.12658929,1.21865744,0.85159815,0.55941406,0.69332716,0.42066181,0.00000000
-2.34417209,2.19306521,0.02744583,0.12564362,1.21298842,0.83948581,0.56317820,0.70684969,0.41852893,0.00000000
-2.33816908,2.18632731,0.02680343,0.12442395,1.20413036,0.82673992,0.56621100,0.71958190,0.41576770,0.00000000
-2.33216608,2.17711930,0.02615618,0.12294296,1.19219243,0.81340854,0.56837692,0.73123342,0.41238105,0.00000000
-2.32616308,2.16517862,0.02550419,0.12121591,1.17732412,0.79951726,0.56953104,0.74150759,0.40837533,0.00000000
-2.32016008,2.15023232,0.02484600,0.11926132,1.15972059,0.78507600,0.56952705,0.75011393,0.40376298,0.00000000
-2.31415708,2.13202331,0.02417900,0.11710175,1.13962772,0.77008659,0.56822578,0.75678076,0.39856526,0.00000000
-2.30815408,2.11033655,0.02349997,0.11476447,1.11734636,0.75455078,0.56550361,0.76126730,0.39281475,0.00000000
-2.30215108,2.08502365,0.02280552,0.11228200,1.09323511,0.73847795,0.56126049,0.76337481,0.38655746,0.00000000
-2.29614807,2.05602424,0.02209263,0.10969255,1.06771147,0.72189216,0.55542686,0.76295596,0.37985445,0.00000000
-2.29014507,2.02338302,0.02135913,0.10704014,1.04125056,0.70483807,0.54796935,0.75992220,0.37278270,0.00000000
-2.28414207,1.98726135,0.02060401,0.10437451,1.01438129,0.68738516,0.53889474,0.75424869,0.36543526,0.00000000
-2.27813907,1.94794265,0.01982777,0.10175062,0.98767961,0.66963030,0.52825213,0.74597650,0.35792045,0.00000000
-2.27213607,1.90583136,0.01903258,0.09922789,0.96175875,0.65169819,0.51613303,0.73521220,0.35036028,0.00000000
-2.26613307,1.86144527,0.01822236,0.09686900,0.93725644,0.63373988,0.50266963,0.72212474,0.34288783,0.00000000
-2.26013007,1.81540195,0.01740274,0.09473845,0.91481937,0.61592930,0.48803112,0.70693997,0.33564398,0.00000000
-2.25412706,1.76839963,0.01658090,0.09290070,0.89508529,0.59845808,0.47241837,0.68993314,0.32877337,0.00000000
-2.24812406,1.72119379,0.01576533,0.09141816,0.87866314,0.58152892,0.45605734,0.67141969,0.32241983,0.00000000
-2.24212106,1.67457058,0.01496552,0.09034897,0.86611219,0.56534796,0.43919142,0.65174504,0.31672147,0.00000000
-2.23611806,1.62931841,0.01419155,0.08974470,0.85792064,0.55011638,0.42207319,0.63127368,0.31180568,0.00000000
-2.23011506,1.58619913,0.01345368,0.08964805,0.85448502,0.53602199,0.40495591,0.61037825,0.30778421,0.00000000
-2.22411206,1.54592023,0.01276188,0.09009069,0.85609097,0.52323091,0.38808528,0.58942896,0.30474865,0.00000000
-2.21810905,1.50910924,0.01212546,0.09109135,0.86289657,0.51188007,0.37169160,0.56878383,0.30276637,0.00000000
-2.21210605,1.47629157,0.01155260,0.09265423,0.87491915,0.50207075,0.35598288,0.54878002,0.30187740,0.00000000
-2.20610305,1.44787264,0.01105001,0.09476787,0.89202624,0.49386349,0.34113895,0.52972651,0.30209210,0.00000000
-2.20010005,1.42412493,0.01062267,0.09740445,0.91393150,0.48727470,0.32730697,0.51189826,0.30338998,0.00000000
-2.19409705,1.40518054,0.01027352,0.10051985,0.94019604,0.48227506,0.31459828,0.49553177,0.30571964,0.00000000
-2.18809405,1.39102923,0.01000339,0.10405412,0.97023538,0.47878981,0.30308681,0.48082221,0.30899989,0.00000000
-2.18209105,1.38152198,0.00981092,0.10793273,1.00333218,0.47670095,0.29280893,0.46792170,0.31312203,0.00000000
-2.17608804,1.37637967,0.00969255,0.11206840,1.03865439,0.47585120,0.28376483,0.45693895,0.31795313,0.00000000
-2.17008504,1.37520654,0.00964269,0.11636346,1.07527845,0.47604962,0.27592118,0.44793966,0.32334038,0.00000000
-2.16408204,1.37750758,0.00965384,0.12071276,1.11221670,0.47707865,0.26921502,0.44094791,0.32911608,0.00000000
-2.15807904,1.38270922,0.00971691,0.12500699,1.14844822,0.47870221,0.26355876,0.43594806,0.33510331,0.00000000
-2.15207604,1.39018243,0.00982147,0.12913622,1.18295175,0.48067469,0.25884593,0.43288720,0.34112198,0.00000000
-2.14607304,1.39926732,0.00995614,0.13299365,1.21473970,0.48275031,0.25495759,0.43167799,0.34699494,0.00000000
-2.14007004,1.40929839,0.01010900,0.13647940,1.24289168,0.48469261,0.25176912,0.43220182,0.35255406,0.00000000
-2.13406703,1.41962942,0.01026792,0.13950400,1.26658634,0.48628364,0.24915712,0.43431232,0.35764606,0.00000000
-2.12806403,1.42965737,0.01042103,0.14199182,1.28513018,0.48733255,0.24700618,0.43783918,0.36213770,0.00000000
-2.12206103,1.43884429,0.01055707,0.14388385,1.29798211,0.48768321,0.24521528,0.44259224,0.36592040,0.00000000
-2.11605803,1.44673668,0.01066575,0.14514005,1.30477280,0.48722052,0.24370356,0.44836603,0.36891396,0.00000000
-2.11005503,1.45298161,0.01073806,0.14574107,1.30531791,0.48587533,0.24241511,0.45494461,0.37106934,0.00000000
-2.10405203,1.45733908,0.01076652,0.14568914,1.29962475,0.48362752,0.24132285,0.46210666,0.37237042,0.00000000
-2.09804902,1.45969035,0.01074543,0.14500832,1.28789195,0.48050737,0.24043096,0.46963096,0.37283466,0.00000000
-2.09204602,1.46004169,0.01067089,0.14374385,1.27050236,0.47659490,0.23977596,0.47730191,0.37251266,0.00000000
-2.08604302,1.45852362,0.01054096,0.14196086,1.24800918,0.47201732,0.23942626,0.48491509,0.37148666,0.00000000
-2.08004002,1.45538545,0.01035557,0.13974228,1.22111618,0.46694458,0.23948009,0.49228256,0.36986803,0.00000000
-2.07403702,1.45098531,0.01011650,0.13718618,1.19065259,0.46158322,0.24006193,0.49923781,0.36779380,0.00000000
-2.06803402,1.44577580,0.00982713,0.13440254,1.15754377,0.45616851,0.24131733,0.50563993,0.36542235,0.00000000
-2.06203102,1.44028572,0.00949235,0.13150966,1.12277880,0.45095543,0.24340654,0.51137697,0.36292835,0.00000000
-2.05602801,1.43509832,0.00911823,0.12863025,1.08737616,0.44620848,0.24649684,0.51636807,0.36049721,0.00000000
-2.05002501,1.43082687,0.00871176,0.12588741,1.05234893,0.44219084,0.25075412,0.52056432,0.35831897,0.00000000
-2.04402201,1.42808812,0.00828057,0.12340067,1.01867072,0.43915329,0.25633384,0.52394823,0.35658207,0.00000000
-2.03801901,1.42747480,0.00783259,0.12128212,0.98724348,0.43732314,0.26337187,0.52653165,0.35546693,0.00000000
-2.03201601,1.42952800,0.00737577,0.11963283,0.95886853,0.43689373,0.27197552,0.52835234,0.35513976,0.00000000
-2.02601301,1.43471057,0.00691782,0.11853977,0.93422158,0.43801490,0.28221518,0.52946929,0.35574661,0.00000000
-2.02001001,1.44338263,0.00646592,0.11807308,0.91383266,0.44078476,0.29411707,0.52995689,0.35740792,0.00000000
-2.01400700,1.45578025,0.00602652,0.11828408,0.89807158,0.44524321,0.30765733,0.52989848,0.36021384,0.00000000
-2.00800400,1.47199837,0.00560519,0.11920382,0.88713926,0.45136751,0.32275795,0.52937947,0.36422033,0.00000000
-2.00200100,1.49197878,0.00520648,0.12084231,0.88106519,0.45907010,0.33928462,0.52848046,0.36944639,0.00000000
-1.99599800,1.51550390,0.00483388,0.12318847,0.87971090,0.46819894,0.35704693,0.52727088,0.37587235,0.00000000
-1.98999500,1.54219684,0.00448974,0.12621069,0.88277925,0.47854034,0.37580076,0.52580342,0.38343946,0.00000000
-1.98399200,1.57152809,0.00417536,0.12985802,0.88982903,0.48982431,0.39525314,0.52410965,0.39205075,0.00000000
-1.97798899,1.60282847,0.00389101,0.13406194,0.90029429,0.50173230,0.41506914,0.52219716,0.40157317,0.00000000
-1.97198599,1.63530842,0.00363602,0.13873855,0.91350749,0.51390705,0.43488087,0.52004832,0.41184097,0.00000000
-1.96598299,1.66808248,0.00340897,0.14379121,0.92872570,0.52596416,0.45429807,0.51762082,0.42266021,0.00000000
-1.95997999,1.70019839,0.00320775,0.14911339,0.94515866,0.53750506,0.47291994,0.51484994,0.43381418,0.00000000
-1.95397699,1.73066942,0.00302975,0.15459177,0.96199775,0.54813073,0.49034781,0.51165235,0.44506970,0.00000000
-1.94797399,1.75850865,0.00287206,0.16010933,0.97844470,0.55745567,0.50619789,0.50793131,0.45618385,0.00000000
-1.94197099,1.78276359,0.00273154,0.16554845,0.99373903,0.56512152,0.52011390,0.50358291,0.46691106,0.00000000
-1.93596798,1.80254985,0.00260504,0.17079390,1.00718327,0.57080979,0.53177870,0.49850284,0.47701017,0.00000000
-1.92996498,1.81708220,0.00248950,0.17573557,1.01816497,0.57425304,0.54092462,0.49259348,0.48625130,0.00000000
-1.92396198,1.82570174,0.00238203,0.18027095,1.02617488,0.57524417,0.54734206,0.48577073,0.49442224,0.00000000
-1.91795898,1.82789808,0.00228007,0.18430725,1.03082076,0.57364331,0.55088585,0.47797023,0.50133413,0.00000000
-1.91195598,1.82332565,0.00218139,0.18776325,1.03183631,0.56938219,0.55147927,0.46915255,0.50682626,0.00000000
-1.90595298,1.81181352,0.00208418,0.19057060,1.02908531,0.56246564,0.54911562,0.45930720,0.51076991,0.00000000
-1.89994997,1.79336847,0.00198703,0.19267488,1.02256077,0.55297040,0.54385712,0.44845505,0.51307104,0.00000000
-1.89394697,1.76817146,0.00188897,0.19403620,1.01237942,0.54104117,0.53583151,0.43664927,0.51367185,0.00000000
-1.88794397,1.73656776,0.00178942,0.19462944,0.99877208,0.52688435,0.52522637,0.42397450,0.51255124,0.00000000
-1.88194097,1.69905147,0.00168817,0.19444420,0.98207016,0.51075954,0.51228157,0.41054465,0.50972405,0.00000000
-1.87593797,1.65624529,0.00158533,0.19348434,0.96268932,0.49296952,0.49728017,0.39649913,0.50523943,0.00000000
-1.86993497,1.60887646,0.00148131,0.19176738,0.94111076,0.47384891,0.48053822,0.38199805,0.49917810,0.00000000
-1.86393197,1.55775024,0.00137669,0.18932349,0.91786107,0.45375223,0.46239398,0.36721646,0.49164892,0.00000000
-1.85792896,1.50372185,0.00127222,0.18619445,0.89349151,0.43304180,0.44319687,0.35233795,0.48278473,0.00000000
-1.85192596,1.44766827,0.00116877,0.18243231,0.86855734,0.41207595,0.42329674,0.33754808,0.47273768,0.00000000
-1.84592296,1.39046082,0.00106722,0.17809794,0.84359817,0.39119806,0.40303374,0.32302778,0.46167417,0.00000000
-1.83991996,1.33293969,0.00096845,0.17325953,0.81911987,0.37072676,0.38272922,0.30894709,0.44976963,0.00000000
-1.83391696,1.27589109,0.00087331,0.16799096,0.79557867,0.35094767,0.36267791,0.29545960,0.43720323,0.00000000
-1.82791396,1.22002795,0.00078256,0.16237022,0.77336798,0.33210691,0.34314151,0.28269761,0.42415269,0.00000000
-1.82191096,1.16597450,0.00069686,0.15647780,0.75280836,0.31440644,0.32434397,0.27076838,0.41078944,0.00000000
-1.81590795,1.11425522,0.00061676,0.15039517,0.73414085,0.29800145,0.30646839,0.25975158,0.39727417,0.00000000
-1.80990495,1.06528830,0.00054271,0.14420345,0.71752376,0.28299968,0.28965560,0.24969781,0.38375303,0.00000000
-1.80390195,1.01938366,0.00047502,0.13798214,0.70303320,0.26946262,0.27400431,0.24062853,0.37035445,0.00000000
-1.79789895,0.97674537,0.00041393,0.13180817,0.69066694,0.25740840,0.25957278,0.23253713,0.35718696,0.00000000
-1.79189595,0.93747827,0.00035956,0.12575517,0.68035163,0.24681629,0.24638176,0.22539114,0.34433774,0.00000000
-1.78589295,0.90159826,0.00031199,0.11989305,0.67195292,0.23763238,0.23441857,0.21913545,0.33187230,0.00000000
-1.77988994,0.86904586,0.00027127,0.11428787,0.66528809,0.22977629,0.22364205,0.21369651,0.31983499,0.00000000
-1.77388694,0.83970230,0.00023743,0.10900204,0.66014058,0.22314858,0.21398819,0.20898703,0.30825057,0.00000000
-1.76788394,0.81340751,0.00021052,0.10409478,0.65627582,0.21763853,0.20537613,0.20491133,0.29712651,0.00000000
-1.76188094,0.78997915,0.00019067,0.09962290,0.65345765,0.21313196,0.19771435,0.20137077,0.28645613,0.00000000
-1.75587794,0.76923186,0.00017808,0.09564169,0.65146449,0.20951879,0.19090672,0.19826931,0.27622220,0.00000000
-1.74987494,0.75099588,0.00017311,0.09220599,0.65010460,0.20670004,0.18485825,0.19551877,0.26640097,0.00000000
-1.74387194,0.73513421,0.00017625,0.08937125,0.64922960,0.20459401,0.17948036,0.19304360,0.25696628,0.00000000
-1.73786893,0.72155746,0.00018821,0.08719453,0.64874548,0.20314135,0.17469530,0.19078504,0.24789366,0.00000000
-1.73186593,0.71023572,0.00020994,0.08573531,0.64862067,0.20230885,0.17043982,0.18870436,0.23916395,0.00000000
-1.72586293,0.70120679,0.00024263,0.08505599,0.64889045,0.20209181,0.16666779,0.18678512,0.23076658,0.00000000
-1.71985993,0.69458036,0.00028781,0.08522202,0.64965763,0.20251487,0.16335178,0.18503433,0.22270196,0.00000000
-1.71385693,0.69053787,0.00034733,0.08630152,0.65108906,0.20363120,0.16048351,0.18348245,0.21498312,0.00000000
-1.70785393,0.68932777,0.00042340,0.08836442,0.65340830,0.20552020,0.15807330,0.18218220,0.20763633,0.00000000
-1.70185093,0.69125659,0.00051865,0.09148093,0.65688451,0.20828370,0.15614841,0.18120631,0.20070080,0.00000000
-1.69584792,0.69667583,0.00063610,0.09571951,0.66181813,0.21204080,0.15475060,0.18064421,0.19422735,0.00000000
-1.68984492,0.70596539,0.00077925,0.10114427,0.66852394,0.21692164,0.15393284,0.18059794,0.18827629,0.00000000
-1.68384192,0.71951416,0.00095202,0.10781186,0.67731232,0.22306025,0.15375548,0.18117734,0.18291445,0.00000000
-1.67783892,0.73769858,0.00115882,0.11576801,0.68846962,0.23058689,0.15428204,0.18249483,0.17821173,0.00000000
-1.67183592,0.76086017,0.00140454,0.12504385,0.70223862,0.23962011,0.15557487,0.18466001,0.17423725,0.00000000
-1.66583292,0.78928317,0.00169449,0.13565207,0.71880016,0.25025896,0.15769079,0.18777427,0.17105533,0.00000000
-1.65982991,0.82317312,0.00203445,0.14758327,0.73825673,0.26257568,0.16067710,0.19192581,0.16872160,0.00000000
-1.65382691,0.86263769,0.00243060,0.16080253,0.76061922,0.27660915,0.16456801,0.19718506,0.16727943,0.00000000
-1.64782391,0.90767056,0.00288946,0.17524658,0.78579729,0.29235955,0.16938166,0.20360097,0.16675680,0.00000000
-1.64182091,0.95813927,0.00341787,0.19082160,0.81359411,0.30978433,0.17511799,0.21119815,0.16716394,0.00000000
-1.63581791,1.01377778,0.00402286,0.20740191,0.84370585,0.32879591,0.18175746,0.21997510,0.16849172,0.00000000
-1.62981491,1.07418408,0.00471160,0.22482967,0.87572603,0.34926104,0.18926062,0.22990352,0.17071099,0.00000000
-1.62381191,1.13882343,0.00549126,0.24291584,0.90915462,0.37100212,0.19756868,0.24092883,0.17377281,0.00000000
-1.61780890,1.20703691,0.00636888,0.26144218,0.94341166,0.39380034,0.20660494,0.25297175,0.17760967,0.00000000
-1.61180590,1.27805538,0.00735126,0.28016464,0.97785477,0.41740056,0.21627705,0.26593098,0.18213754,0.00000000
-1.60580290,1.35101826,0.00844476,0.29881788,1.01179989,0.44151784,0.22647989,0.27968680,0.18725867,0.00000000
-1.59979990,1.42499649,0.00965516,0.31712089,1.04454436,0.46584543,0.23709911,0.29410540,0.19286513,0.00000000
-1.59379690,1.49901883,0.01098750,0.33478361,1.07539133,0.49006370,0.24801502,0.30904382,0.19884269,0.00000000
-1.58779390,1.57210053,0.01244588,0.35151423,1.10367450,0.51384995,0.25910664,0.32435515,0.20507513,0.00000000
-1.58179090,1.64327309,0.01403332,0.36702706,1.12878216,0.53688852,0.27025586,0.33989392,0.21144851,0.00000000
-1.57578789,1.71161413,0.01575162,0.38105059,1.15017944,0.55888083,0.28135147,0.35552133,0.21785544,0.00000000
