energy_ev,total_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.33466733,1.73077407,0.33728872,1.40491189,0.09390841,0.29191152,0.00046831,0.01280330,0.09358164,0.00000000
-3.32866433,1.74725531,0.32744879,1.43825324,0.08901220,0.28527437,0.00048730,0.01281967,0.08820048,0.00000000
-3.32266133,1.76896899,0.31956805,1.47381692,0.08520298,0.28047004,0.00051092,0.01292659,0.08345302,0.00000000
-3.31665833,1.79546681,0.31351909,1.51122525,0.08241282,0.27745980,0.00053863,0.01312023,0.07933073,0.00000000
-3.31065533,1.82623626,0.30916050,1.55005659,0.08056827,0.27618570,0.00056982,0.01339684,0.07582139,0.00000000
-3.30465233,1.86071000,0.30634091,1.58985358,0.07959166,0.27657059,0.00060385,0.01375269,0.07290898,0.00000000
-3.29864932,1.89827681,0.30490282,1.63013286,0.07940232,0.27851868,0.00064009,0.01418414,0.07057363,0.00000000
-3.29264632,1.93829391,0.30468637,1.67039611,0.07991780,0.28191656,0.00067786,0.01468749,0.06879147,0.00000000
-3.28664332,1.98010042,0.30553289,1.71014212,0.08105505,0.28663479,0.00071648,0.01525896,0.06753461,0.00000000
-3.28064032,2.02303200,0.30728810,1.74887972,0.08273163,0.29253015,0.00075525,0.01589446,0.06677123,0.00000000
-3.27463732,2.06643602,0.30980504,1.78614093,0.08486700,0.29944847,0.00079349,0.01658954,0.06646565,0.00000000
-3.26863432,2.10968723,0.31294649,1.82149422,0.08738378,0.30722807,0.00083053,0.01733917,0.06657867,0.00000000
-3.26263132,2.15220319,0.31658712,1.85455724,0.09020920,0.31570363,0.00086572,0.01813761,0.06706796,0.00000000
-3.25662831,2.19345919,0.32061504,1.88500863,0.09327641,0.32471056,0.00089847,0.01897834,0.06788861,0.00000000
-3.25062531,2.23300215,0.32493293,1.91259848,0.09652588,0.33408954,0.00092824,0.01985391,0.06899387,0.00000000
-3.24462231,2.27046288,0.32945871,1.93715696,0.09990672,0.34369117,0.00095455,0.02075594,0.07033596,0.00000000
-3.23861931,2.30556636,0.33412570,1.95860080,0.10337790,0.35338064,0.00097702,0.02167511,0.07186705,0.00000000
-3.23261631,2.33813969,0.33888240,1.97693730,0.10690928,0.36304210,0.00099534,0.02260123,0.07354029,0.00000000
-3.22661331,2.36811726,0.34369181,1.99226571,0.11048240,0.37258276,0.00100933,0.02352335,0.07531095,0.00000000
-3.22061031,2.39554302,0.34853045,2.00477577,0.11409108,0.38193637,0.00101889,0.02442994,0.07713753,0.00000000
-3.21460730,2.42056975,0.35338706,2.01474363,0.11774155,0.39106613,0.00102407,0.02530908,0.07898292,0.00000000
-3.20860430,2.44345529,0.35826113,2.02252497,0.12145230,0.39996684,0.00102498,0.02614876,0.08081546,0.00000000
-3.20260130,2.46455584,0.36316125,2.02854581,0.12525356,0.40866624,0.00102188,0.02693715,0.08260988,0.00000000
-3.19659830,2.48431652,0.36810345,2.03329115,0.12918628,0.41722532,0.00101509,0.02766287,0.08434819,0.00000000
-3.19059530,2.50325949,0.37310944,2.03729190,0.13330079,0.42573783,0.00100504,0.02831539,0.08602022,0.00000000
-3.18459230,2.52196985,0.37820506,2.04111042,0.13765506,0.43432861,0.00099222,0.02888526,0.08762411,0.00000000
-3.17858929,2.54107977,0.38341866,2.04532527,0.14231254,0.44315103,0.00097716,0.02936441,0.08916638,0.00000000
-3.17258629,2.56125116,0.38877972,2.05051544,0.14733986,0.45238324,0.00096044,0.02974642,0.09066180,0.00000000
-3.16658329,2.58315729,0.39431760,2.05724463,0.15280411,0.46222352,0.00094266,0.03002669,0.09213292,0.00000000
-3.16058029,2.60746366,0.40006045,2.06604606,0.15877013,0.47288450,0.00092439,0.03020259,0.09360930,0.00000000
-3.15457729,2.63480861,0.40603417,2.07740793,0.16529756,0.48458646,0.00090619,0.03027351,0.09512644,0.00000000
-3.14857429,2.66578396,0.41226165,2.09176020,0.17243805,0.49754982,0.00088859,0.03024091,0.09672442,0.00000000
-3.14257129,2.70091608,0.41876200,2.10946278,0.18023245,0.51198678,0.00087205,0.03010817,0.09844634,0.00000000
-3.13656828,2.74064787,0.42554992,2.13079544,0.18870828,0.52809248,0.00085697,0.02988054,0.10033648,0.00000000
-3.13056528,2.78532202,0.43263522,2.15594981,0.19787743,0.54603578,0.00084366,0.02956485,0.10243844,0.00000000
-3.12456228,2.83516614,0.44002230,2.18502346,0.20773429,0.56594996,0.00083235,0.02916933,0.10479312,0.00000000
-3.11855928,2.89028011,0.44770988,2.21801645,0.21825434,0.58792374,0.00082319,0.02870324,0.10743681,0.00000000
-3.11255628,2.95062650,0.45569082,2.25483046,0.22939322,0.61199289,0.00081622,0.02817661,0.11039931,0.00000000
-3.10655328,3.01602432,0.46395208,2.29527055,0.24108653,0.63813288,0.00081140,0.02759983,0.11370224,0.00000000
-3.10055028,3.08614681,0.47247497,2.33904978,0.25325016,0.66625303,0.00080860,0.02698340,0.11735768,0.00000000
-3.09454727,3.16052381,0.48123562,2.38579666,0.26578138,0.69619251,0.00080763,0.02633755,0.12136707,0.00000000
-3.08854427,3.23854893,0.49020579,2.43506541,0.27856061,0.72771851,0.00080819,0.02567198,0.12572049,0.00000000
-3.08254127,3.31949183,0.49935396,2.48634895,0.29145384,0.76052713,0.00080997,0.02499563,0.13039649,0.00000000
-3.07653827,3.40251571,0.50864686,2.53909432,0.30431571,0.79424688,0.00081258,0.02431650,0.13536223,0.00000000
-3.07053527,3.48669959,0.51805119,2.59272026,0.31699308,0.82844520,0.00081560,0.02364156,0.14057421,0.00000000
-3.06453227,3.57106509,0.52753568,2.64663634,0.32932914,0.86263780,0.00081861,0.02297665,0.14597938,0.00000000
-3.05852926,3.65460675,0.53707330,2.70026316,0.34116770,0.89630073,0.00082115,0.02232654,0.15151669,0.00000000
-3.05252626,3.73632501,0.54664350,2.75305269,0.35235777,0.92888490,0.00082280,0.02169500,0.15711895,0.00000000
-3.04652326,3.81526030,0.55623440,2.80450803,0.36275801,0.95983241,0.00082314,0.02108490,0.16271507,0.00000000
-3.04052026,3.89052702,0.56584464,2.85420155,0.37224106,0.98859436,0.00082181,0.02049843,0.16823231,0.00000000
-3.03451726,3.96134547,0.57548484,2.90179054,0.38069739,1.01464924,0.00081846,0.01993726,0.17359874,0.00000000
-3.02851426,4.02707044,0.58517845,2.94702943,0.38803869,1.03752114,0.00081284,0.01940280,0.17874562,0.00000000
-3.02251126,4.08721452,0.59496178,2.98977775,0.39420038,1.05679713,0.00080474,0.01889638,0.18360957,0.00000000
-3.01650825,4.14146503,0.60488321,3.03000327,0.39914345,1.07214282,0.00079401,0.01841953,0.18813461,0.00000000
-3.01050525,4.18969332,0.61500142,3.06777973,0.40285514,1.08331545,0.00078061,0.01797410,0.19227374,0.00000000
-3.00450225,4.23195576,0.62538262,3.10327925,0.40534878,1.09017393,0.00076457,0.01756250,0.19599020,0.00000000
-2.99849925,4.26848611,0.63609694,3.13675931,0.40666254,1.09268516,0.00074599,0.01718776,0.19925818,0.00000000
-2.99249625,4.29967955,0.64721394,3.16854497,0.40685729,1.09092654,0.00072505,0.01685366,0.20206315,0.00000000
-2.98649325,4.32606886,0.65879763,3.19900692,0.40601359,1.08508423,0.00070202,0.01656472,0.20440164,0.00000000
-2.98049025,4.34829413,0.67090099,3.22853659,0.40422801,1.07544749,0.00067724,0.01632621,0.20628057,0.00000000
-2.97448724,4.36706734,0.68356057,3.25751933,0.40160897,1.06239912,0.00065108,0.01614407,0.20771625,0.00000000
-2.96848424,4.38313365,0.69679117,3.28630728,0.39827227,1.04640257,0.00062400,0.01602479,0.20873296,0.00000000
-2.96248124,4.39723153,0.71058122,3.31519325,0.39433658,1.02798617,0.00059648,0.01597526,0.20936137,0.00000000
-2.95647824,4.41005356,0.72488893,3.34438701,0.38991914,1.00772525,0.00056904,0.01600259,0.20963678,0.00000000
-2.95047524,4.42221016,0.73963963,3.37399539,0.38513177,0.98622286,0.00054220,0.01611388,0.20959735,0.00000000
-2.94447224,4.43419775,0.75472439,3.40400717,0.38007745,0.96408984,0.00051649,0.01631596,0.20928232,0.00000000
-2.93846923,4.44637301,0.77000020,3.43428359,0.37484764,0.94192510,0.00049244,0.01661515,0.20873041,0.00000000
-2.93246623,4.45893424,0.78529165,3.46455499,0.36952032,0.92029688,0.00047055,0.01701699,0.20797842,0.00000000
-2.92646323,4.47191044,0.80039412,3.49442371,0.36415889,0.89972548,0.00045128,0.01752597,0.20706003,0.00000000
-2.92046023,4.48515847,0.81507842,3.52337299,0.35881183,0.88066817,0.00043506,0.01814524,0.20600492,0.00000000
-2.91445723,4.49836786,0.82909664,3.55078144,0.35351311,0.86350677,0.00042224,0.01887637,0.20483821,0.00000000
-2.90845423,4.51107290,0.84218897,3.57594230,0.34828329,0.84853799,0.00041313,0.01971909,0.20358012,0.00000000
-2.90245123,4.52267085,0.85409119,3.59808633,0.34313104,0.83596702,0.00040795,0.02067112,0.20224593,0.00000000
-2.89644822,4.53244549,0.86454259,3.61640756,0.33805506,0.82590417,0.00040686,0.02172792,0.20084624,0.00000000
-2.89044522,4.53959441,0.87329384,3.63009038,0.33304624,0.81836470,0.00040990,0.02288262,0.19938735,0.00000000
-2.88444222,4.54325908,0.88011469,3.63833716,0.32808974,0.81327171,0.00041708,0.02412588,0.19787189,0.00000000
-2.87843922,4.54255628,0.88480100,3.64039511,0.32316718,0.81046172,0.00042829,0.02544592,0.19629953,0.00000000
-2.87243622,4.53660984,0.88718112,3.63558167,0.31825847,0.80969288,0.00044333,0.02682852,0.19466789,0.00000000
-2.86643322,4.52458173,0.88712117,3.62330749,0.31334350,0.81065530,0.00046196,0.02825717,0.19297342,0.00000000
-2.86043022,4.50570167,0.88452932,3.60309667,0.30840351,0.81298333,0.00048382,0.02971326,0.19121248,0.00000000
-2.85442721,4.47929457,0.87935884,3.57460356,0.30342208,0.81626915,0.00050853,0.03117638,0.18938238,0.00000000
-2.84842421,4.44480541,0.87161004,3.53762612,0.29838597,0.82007759,0.00053562,0.03262472,0.18748252,0.00000000
-2.84242121,4.40182107,0.86133096,3.49211559,0.29328557,0.82396138,0.00056460,0.03403547,0.18551556,0.00000000
-2.83641821,4.35008882,0.84861711,3.43818242,0.28811527,0.82747678,0.00059493,0.03538543,0.18348863,0.00000000
-2.83041521,4.28953119,0.83361007,3.37609853,0.28287368,0.83019883,0.00062608,0.03665154,0.18141452,0.00000000
-2.82441221,4.22025708,0.81649530,3.30629596,0.27756367,0.83173599,0.00065749,0.03781152,0.17931286,0.00000000
-2.81840920,4.14256867,0.79749912,3.22936198,0.27219259,0.83174371,0.00068864,0.03884457,0.17721131,0.00000000
-2.81240620,4.05696413,0.77688497,3.14603078,0.26677228,0.82993647,0.00071902,0.03973198,0.17514651,0.00000000
-2.80640320,3.96413572,0.75494916,3.05717190,0.26131933,0.82609799,0.00074820,0.04045778,0.17316501,0.00000000
-2.80040020,3.86496318,0.73201608,2.96377545,0.25585517,0.82008926,0.00077578,0.04100930,0.17132386,0.00000000
-2.79439720,3.76050235,0.70843295,2.86693447,0.25040633,0.81185417,0.00080143,0.04137766,0.16969096,0.00000000
-2.78839420,3.65196884,0.68456426,2.76782458,0.24500459,0.80142242,0.00082493,0.04155818,0.16834499,0.00000000
-2.78239120,3.54071708,0.66078594,2.66768131,0.23968707,0.78890976,0.00084614,0.04155060,0.16737490,0.00000000
-2.77638819,3.42821484,0.63747917,2.56777553,0.23449628,0.77451541,0.00086500,0.04135924,0.16687892,0.00000000
-2.77038519,3.31601373,0.61502415,2.46938750,0.22947986,0.75851672,0.00088157,0.04099294,0.16696298,0.00000000
-2.76438219,3.20571637,0.59379369,2.37378011,0.22469028,0.74126127,0.00089600,0.04046486,0.16773862,0.00000000
-2.75837919,3.09894081,0.57414667,2.28217204,0.22018412,0.72315663,0.00090851,0.03979215,0.16932025,0.00000000
-2.75237619,2.99728336,0.55642166,2.19571150,0.21602123,0.70465808,0.00091943,0.03899548,0.17182199,0.00000000
-2.74637319,2.90228065,0.54093056,2.11545129,0.21226349,0.68625461,0.00092916,0.03809837,0.17535401,0.00000000
-2.74037019,2.81537213,0.52795242,2.04232591,0.20897338,0.66845380,0.00093814,0.03712655,0.18001849,0.00000000
-2.73436718,2.73786404,0.51772763,1.97713136,0.20621226,0.65176589,0.00094686,0.03610710,0.18590543,0.00000000
-2.72836418,2.67089597,0.51045246,1.92050823,0.20403852,0.63668762,0.00095585,0.03506766,0.19308834,0.00000000
-2.72236118,2.61541108,0.50627420,1.87292857,0.20250556,0.62368640,0.00096563,0.03403558,0.20162006,0.00000000
-2.71635818,2.57213080,0.50528694,1.83468689,0.20165970,0.61318514,0.00097671,0.03303709,0.21152889,0.00000000
-2.71035518,2.54153487,0.50752814,1.80589551,0.20153814,0.60554846,0.00098959,0.03209657,0.22281521,0.00000000
-2.70435218,2.52384728,0.51297615,1.78648439,0.20216703,0.60107043,0.00100469,0.03123589,0.23544876,0.00000000
-2.69834917,2.51902879,0.52154889,1.77620538,0.20355978,0.59996453,0.00102240,0.03047381,0.24936681,0.00000000
-2.69234617,2.52677600,0.53310360,1.77464083,0.20571554,0.60235591,0.00104302,0.02982564,0.26447325,0.00000000
-2.68634317,2.54652746,0.54743800,1.78121609,0.20861823,0.60827639,0.00106676,0.02930291,0.28063885,0.00000000
-2.68034017,2.57747650,0.56429292,1.79521589,0.21223583,0.61766221,0.00109372,0.02891333,0.29770262,0.00000000
-2.67433717,2.61859066,0.58335625,1.81580382,0.21652031,0.63035483,0.00112393,0.02866078,0.31547436,0.00000000
-2.66833417,2.66863738,0.60426856,1.84204466,0.22140801,0.64610468,0.00115729,0.02854553,0.33373837,0.00000000
-2.66233117,2.72621521,0.62663006,1.87292889,0.22682059,0.66457776,0.00119360,0.02856458,0.35225815,0.00000000
-2.65632816,2.78978985,0.65000900,1.90739876,0.23266659,0.68536498,0.00123255,0.02871205,0.37078201,0.00000000
-2.65032516,2.85773413,0.67395128,1.94437528,0.23884338,0.70799405,0.00127376,0.02897975,0.38904941,0.00000000
-2.64432216,2.92837064,0.69799101,1.98278538,0.24523975,0.73194331,0.00131675,0.02935774,0.40679774,0.00000000
-2.63831916,3.00001594,0.72166186,2.02158846,0.25173872,0.75665736,0.00136096,0.02983488,0.42376935,0.00000000
-2.63231616,3.07102479,0.74450863,2.05980163,0.25822072,0.78156379,0.00140581,0.03039948,0.43971844,0.00000000
-2.62631316,3.13983290,0.76609891,2.09652270,0.26456693,0.80609043,0.00145066,0.03103979,0.45441772,0.00000000
-2.62031016,3.20499684,0.78603410,2.13095026,0.27066262,0.82968256,0.00149486,0.03174451,0.46766434,0.00000000
-2.61430715,3.26522938,0.80395963,2.16240007,0.27640038,0.85181942,0.00153777,0.03250314,0.47928509,0.00000000
-2.60830415,3.31942899,0.81957368,2.19031712,0.28168306,0.87202934,0.00157877,0.03330630,0.48914042,0.00000000
-2.60230115,3.36670234,0.83263418,2.21428284,0.28642635,0.88990297,0.00161727,0.03414583,0.49712733,0.00000000
-2.59629815,3.40637854,0.84296377,2.23401715,0.29056082,0.90510398,0.00165276,0.03501485,0.50318087,0.00000000
-2.59029515,3.43801497,0.85045222,2.24937518,0.29403329,0.91737694,0.00168479,0.03590768,0.50727435,0.00000000
-2.58429215,3.46139397,0.85505661,2.26033878,0.29680756,0.92655196,0.00171302,0.03681961,0.50941817,0.00000000
-2.57828914,3.47651097,0.85679880,2.26700320,0.29886440,0.93254606,0.00173719,0.03774664,0.50965744,0.00000000
-2.57228614,3.48355458,0.85576066,2.26955956,0.30020079,0.93536117,0.00175715,0.03868515,0.50806851,0.00000000
-2.56628314,3.48287971,0.85207714,2.26827394,0.30082857,0.93507906,0.00177287,0.03963143,0.50475455,0.00000000
-2.56028014,3.47497526,0.84592757,2.26346424,0.30077243,0.93185341,0.00178443,0.04058138,0.49984059,0.00000000
-2.55427714,3.46042830,0.83752571,2.25547595,0.30006750,0.92589964,0.00179205,0.04153006,0.49346808,0.00000000
-2.54827414,3.43988650,0.82710904,2.24465823,0.29875659,0.91748304,0.00179605,0.04247144,0.48578936,0.00000000
-2.54227114,3.41402125,0.81492783,2.23134166,0.29688736,0.90690577,0.00179687,0.04339810,0.47696226,0.00000000
-2.53626813,3.38349328,0.80123470,2.21581872,0.29450947,0.89449364,0.00179510,0.04430115,0.46714516,0.00000000
-2.53026513,3.34892281,0.78627504,2.19832841,0.29167196,0.88058325,0.00179141,0.04517021,0.45649258,0.00000000
-2.52426213,3.31086581,0.77027883,2.17904557,0.28842098,0.86551007,0.00178662,0.04599349,0.44515158,0.00000000
-2.51825913,3.26979740,0.75345433,2.15807557,0.28479802,0.84959822,0.00178167,0.04675808,0.43325906,0.00000000
-2.51225613,3.22610317,0.73598367,2.13545465,0.28083873,0.83315217,0.00177762,0.04745030,0.42093995,0.00000000
-2.50625313,3.18007847,0.71802058,2.11115555,0.27657234,0.81645076,0.00177563,0.04805614,0.40830640,0.00000000
-2.50025013,3.13193512,0.69969025,2.08509808,0.27202170,0.79974351,0.00177699,0.04856181,0.39545779,0.00000000
-2.49424712,3.08181473,0.68109099,2.05716370,0.26720400,0.78324935,0.00178310,0.04895432,0.38248151,0.00000000
-2.48824412,3.02980708,0.66229758,2.02721295,0.26213188,0.76715730,0.00179544,0.04922206,0.36945439,0.00000000
-2.48224112,2.97597185,0.64336577,1.99510449,0.25681503,0.75162893,0.00181558,0.04935537,0.35644447,0.00000000
-2.47623812,2.92036175,0.62433761,1.96071437,0.25126202,0.73680203,0.00184512,0.04934701,0.34351305,0.00000000
-2.47023512,2.86304507,0.60524698,1.92395393,0.24548222,0.72279498,0.00188569,0.04919261,0.33071678,0.00000000
-2.46423212,2.80412570,0.58612508,1.88478538,0.23948770,0.70971131,0.00193889,0.04889090,0.31810953,0.00000000
-2.45822911,2.74375911,0.56700515,1.84323363,0.23329493,0.69764381,0.00200622,0.04844388,0.30574394,0.00000000
-2.45222611,2.68216278,0.54792644,1.79939384,0.22692607,0.68667791,0.00208908,0.04785679,0.29367259,0.00000000
-2.44622311,2.61962044,0.52893679,1.75343399,0.22040994,0.67689379,0.00218863,0.04713795,0.28194852,0.00000000
-2.44022011,2.55647975,0.51009400,1.70559250,0.21378239,0.66836703,0.00230578,0.04629843,0.27062522,0.00000000
-2.43421711,2.49314348,0.49146572,1.65617109,0.20708616,0.66116784,0.00244109,0.04535160,0.25975606,0.00000000
-2.42821411,2.43005510,0.47312813,1.60552339,0.20037020,0.65535865,0.00259472,0.04431261,0.24939313,0.00000000
-2.42221111,2.36767963,0.45516334,1.55404032,0.19368852,0.65099050,0.00276636,0.04319769,0.23958576,0.00000000
-2.41620810,2.30648141,0.43765609,1.50213300,0.18709854,0.64809837,0.00295516,0.04202359,0.23037856,0.00000000
-2.41020510,2.24690025,0.42068972,1.45021478,0.18065918,0.64669589,0.00315973,0.04080681,0.22180949,0.00000000
-2.40420210,2.18932787,0.40434198,1.39868321,0.17442873,0.64676992,0.00337809,0.03956304,0.21390776,0.00000000
-2.39819910,2.13408619,0.38868091,1.34790340,0.16846263,0.64827542,0.00360767,0.03830656,0.20669198,0.00000000
-2.39219610,2.08140903,0.37376121,1.29819373,0.16281129,0.65113117,0.00384534,0.03704981,0.20016854,0.00000000
-2.38619310,2.03142856,0.35962114,1.24981463,0.15751807,0.65521661,0.00408748,0.03580304,0.19433045,0.00000000
-2.38019010,1.98416733,0.34628048,1.20296128,0.15261760,0.66037041,0.00432999,0.03457409,0.18915667,0.00000000
-2.37418709,1.93953646,0.33373943,1.15776022,0.14813445,0.66639075,0.00456845,0.03336836,0.18461203,0.00000000
-2.36818409,1.89734006,0.32197861,1.11427023,0.14408216,0.67303766,0.00479817,0.03218889,0.18064779,0.00000000
-2.36218109,1.85728568,0.31096016,1.07248696,0.14046293,0.68003739,0.00501440,0.03103653,0.17720273,0.00000000
-2.35617809,1.81900008,0.30062979,1.03235110,0.13726765,0.68708861,0.00521240,0.02991030,0.17420491,0.00000000
-2.35017509,1.78204935,0.29091971,0.99375922,0.13447657,0.69387042,0.00538762,0.02880778,0.17157385,0.00000000
-2.34417209,1.74596232,0.28175222,0.95657664,0.13206032,0.70005175,0.00553585,0.02772556,0.16922307,0.00000000
-2.33816908,1.71025588,0.27304370,0.92065146,0.12998147,0.70530171,0.00565336,0.02665976,0.16706306,0.00000000
-2.33216608,1.67446081,0.26470888,0.88582876,0.12819634,0.70930060,0.00573704,0.02560648,0.16500422,0.00000000
-2.32616308,1.63814696,0.25666502,0.85196438,0.12665715,0.71175103,0.00578449,0.02456232,0.16295993,0.00000000
-2.32016008,1.60094637,0.24883594,0.81893737,0.12531431,0.71238858,0.00579411,0.02352472,0.16084951,0.00000000
-2.31415708,1.56257345,0.24115562,0.78666054,0.12411879,0.71099178,0.00576517,0.02249237,0.15860087,0.00000000
-2.30815408,1.52284124,0.23357123,0.75508882,0.12302447,0.70739075,0.00569781,0.02146540,0.15615295,0.00000000
-2.30215108,1.48167335,0.22604551,0.72422491,0.12199038,0.70147429,0.00559305,0.02044560,0.15345760,0.00000000
-2.29614807,1.43911104,0.21855845,0.69412240,0.12098267,0.69319506,0.00545278,0.01943644,0.15048108,0.00000000
-2.29014507,1.39531549,0.21110821,0.66488612,0.11997637,0.68257282,0.00527960,0.01844309,0.14720499,0.00000000
-2.28414207,1.35056535,0.20371122,0.63667008,0.11895669,0.66969533,0.00507684,0.01747227,0.14362667,0.00000000
-2.27813907,1.30524999,0.19640174,0.60967333,0.11791999,0.65471725,0.00484836,0.01653209,0.13975906,0.00000000
-2.27213607,1.25985880,0.18923066,0.58413385,0.11687423,0.63785681,0.00459845,0.01563184,0.13563000,0.00000000
-2.26613307,1.21496739,0.18226380,0.56032124,0.11583899,0.61939067,0.00433169,0.01478167,0.13128120,0.00000000
-2.26013007,1.17122127,0.17557985,0.53852841,0.11484503,0.59964692,0.00405280,0.01399236,0.12676670,0.00000000
-2.25412706,1.12931780,0.16926792,0.51906275,0.11393342,0.57899682,0.00376651,0.01327494,0.12215103,0.00000000
-2.24812406,1.08998722,0.16342491,0.50223731,0.11315424,0.55784534,0.00347742,0.01264049,0.11750717,0.00000000
-2.24212106,1.05397341,0.15815280,0.48836217,0.11256502,0.53662092,0.00318991,0.01209976,0.11291434,0.00000000
-2.23611806,1.02201512,0.15355593,0.47773643,0.11222890,0.51576496,0.00290801,0.01166298,0.10845570,0.00000000
-2.23011506,0.99482810,0.14973835,0.47064099,0.11221252,0.49572105,0.00263535,0.01133965,0.10421609,0.00000000
-2.22411206,0.97308872,0.14680132,0.46733219,0.11258397,0.47692463,0.00237512,0.01113830,0.10027984,0.00000000
-2.21810905,0.95741923,0.14484097,0.46803653,0.11341058,0.45979304,0.00213001,0.01106635,0.09672872,0.00000000
-2.21210605,0.94837497,0.14394623,0.47294622,0.11475681,0.44471633,0.00190225,0.01113000,0.09364011,0.00000000
-2.20610305,0.94643352,0.14419692,0.48221571,0.11668230,0.43204906,0.00169361,0.01133410,0.09108531,0.00000000
-2.20010005,0.95198575,0.14566206,0.49595893,0.11924001,0.42210301,0.00150545,0.01168207,0.08912814,0.00000000
-2.19409705,0.96532861,0.14839837,0.51424704,0.12247457,0.41514107,0.00133876,0.01217583,0.08782382,0.00000000
-2.18809405,0.98665949,0.15244892,0.53710664,0.12642093,0.41137221,0.00119427,0.01281570,0.08721800,0.00000000
-2.18209105,1.01607190,0.15784194,0.56451813,0.13110312,0.41094750,0.00107247,0.01360038,0.08734602,0.00000000
-2.17608804,1.05355222,0.16458970,0.59641417,0.13653333,0.41395726,0.00097375,0.01452685,0.08823243,0.00000000
-2.17008504,1.09897732,0.17268745,0.63267803,0.14271113,0.42042918,0.00089847,0.01559035,0.08989061,0.00000000
-2.16408204,1.15211297,0.18211252,0.67314185,0.14962298,0.43032736,0.00084701,0.01678429,0.09232258,0.00000000
-2.15807904,1.21261296,0.19282344,0.71758494,0.15724185,0.44355236,0.00081989,0.01810024,0.09551889,0.00000000
-2.15207604,1.28001899,0.20475920,0.76573196,0.16552702,0.45994202,0.00081782,0.01952788,0.09945870,0.00000000
-2.14607304,1.35376154,0.21783875,0.81725150,0.17442411,0.47927332,0.00084174,0.02105505,0.10410992,0.00000000
-2.14007004,1.43316197,0.23196068,0.87175507,0.18386523,0.50126514,0.00089287,0.02266778,0.10942951,0.00000000
-2.13406703,1.51743618,0.24700328,0.92879697,0.19376932,0.52558194,0.00097273,0.02435038,0.11536384,0.00000000
-2.12806403,1.60570034,0.26282499,0.98787531,0.20404279,0.55183860,0.00108312,0.02608559,0.12184932,0.00000000
-2.12206103,1.69697886,0.27926543,1.04843453,0.21458028,0.57960629,0.00122611,0.02785484,0.12881309,0.00000000
-2.11605803,1.79021524,0.29614687,1.10986981,0.22526579,0.60841951,0.00140399,0.02963846,0.13617396,0.00000000
-2.11005503,1.88428584,0.31327653,1.17153346,0.23597404,0.63778420,0.00161921,0.03141611,0.14384352,0.00000000
-2.10405203,1.97801677,0.33044934,1.23274361,0.24657220,0.66718702,0.00187428,0.03316713,0.15172751,0.00000000
-2.09804902,2.07020380,0.34745148,1.29279510,0.25692188,0.69610551,0.00217163,0.03487103,0.15972737,0.00000000
-2.09204602,2.15963512,0.36406445,1.35097241,0.26688149,0.72401910,0.00251355,0.03650798,0.16774192,0.00000000
-2.08604302,2.24511626,0.38006962,1.40656457,0.27630887,0.75042057,0.00290197,0.03805934,0.17566931,0.00000000
-2.08004002,2.32549668,0.39525315,1.45888127,0.28506405,0.77482783,0.00333835,0.03950818,0.18340896,0.00000000
-2.07403702,2.39969696,0.40941106,1.50726995,0.29301233,0.79679542,0.00382351,0.04083977,0.19086363,0.00000000
-2.06803402,2.46673572,0.42235426,1.55113296,0.30002727,0.81592553,0.00435749,0.04204202,0.19794139,0.00000000
-2.06203102,2.52575501,0.43391338,1.58994420,0.30599372,0.83187798,0.00493938,0.04310589,0.20455750,0.00000000
-2.05602801,2.57604319,0.44394310,1.62326433,0.31081071,0.84437881,0.00556722,0.04402564,0.21063618,0.00000000
-2.05002501,2.61705403,0.45232582,1.65075402,0.31439400,0.85322708,0.00623788,0.04479901,0.21611200,0.00000000
-2.04402201,2.64842140,0.45897453,1.67218438,0.31667835,0.85829956,0.00694700,0.04542728,0.22093109,0.00000000
-2.03801901,2.66996847,0.46383467,1.68744413,0.31761928,0.85955318,0.00768900,0.04591518,0.22505193,0.00000000
-2.03201601,2.68171123,0.46688499,1.69654315,0.31719427,0.85702487,0.00845704,0.04627067,0.22844574,0.00000000
-2.02601301,2.68385592,0.46813731,1.69961213,0.31540341,0.85082914,0.00924313,0.04650461,0.23109657,0.00000000
-2.02001001,2.67679059,0.46763523,1.69689833,0.31226943,0.84115312,0.01003824,0.04663029,0.23300092,0.00000000
-2.01400700,2.66107111,0.46545193,1.68875770,0.30783704,0.82824958,0.01083249,0.04666288,0.23416711,0.00000000
-2.00800400,2.63740236,0.46168706,1.67564367,0.30217177,0.81242808,0.01161530,0.04661885,0.23461431,0.00000000
-2.00200100,2.60661533,0.45646305,1.65809308,0.29535823,0.79404471,0.01237575,0.04651526,0.23437139,0.00000000
-1.99599800,2.56964136,0.44992094,1.63670997,0.28749789,0.77349080,0.01310276,0.04636912,0.23347558,0.00000000
-1.98999500,2.52748444,0.44221586,1.61214790,0.27870651,0.75118122,0.01378544,0.04619677,0.23197104,0.00000000
-1.98399200,2.48119286,0.43351258,1.58509149,0.26911125,0.72754263,0.01441342,0.04601324,0.22990742,0.00000000
-1.97798899,2.43183127,0.42398109,1.55623798,0.25884767,0.70300213,0.01497710,0.04583181,0.22733848,0.00000000
-1.97198599,2.38045406,0.41379248,1.52627936,0.24805660,0.67797689,0.01546798,0.04566355,0.22432071,0.00000000
