energy_ev,total_up,P_s_up,P_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.80790395,0.21653378,0.00138467,0.00327249,0.02568175,0.01764934,0.15758204,0.00000000
-5.80190095,0.21100262,0.00132863,0.00411306,0.02524971,0.01732220,0.15230149,0.00000000
-5.79589795,0.20655227,0.00128231,0.00513315,0.02500272,0.01709309,0.14758518,0.00000000
-5.78989495,0.20356179,0.00124729,0.00636123,0.02499042,0.01699780,0.14367826,0.00000000
-5.78389195,0.20242141,0.00122532,0.00782790,0.02526460,0.01707338,0.14083145,0.00000000
-5.77788894,0.20352412,0.00121825,0.00956548,0.02587811,0.01735746,0.13929523,0.00000000
-5.77188594,0.20725671,0.00122798,0.01160748,0.02688369,0.01788758,0.13931389,0.00000000
-5.76588294,0.21399047,0.00125643,0.01398792,0.02833270,0.01870051,0.14111958,0.00000000
-5.75987994,0.22407179,0.00130546,0.01674053,0.03027381,0.01983149,0.14492633,0.00000000
-5.75387694,0.23781261,0.00137685,0.01989780,0.03275166,0.02131354,0.15092427,0.00000000
-5.74787394,0.25548110,0.00147224,0.02348999,0.03580546,0.02317672,0.15927402,0.00000000
-5.74187094,0.27729273,0.00159309,0.02754406,0.03946774,0.02544752,0.17010155,0.00000000
-5.73586793,0.30340201,0.00174063,0.03208261,0.04376301,0.02814821,0.18349348,0.00000000
-5.72986493,0.33389522,0.00191588,0.03712284,0.04870674,0.03129635,0.19949306,0.00000000
-5.72386193,0.36878455,0.00211957,0.04267570,0.05430439,0.03490446,0.21809711,0.00000000
-5.71785893,0.40800405,0.00235220,0.04874514,0.06055077,0.03897974,0.23925395,0.00000000
-5.71185593,0.45140766,0.00261398,0.05532771,0.06742975,0.04352413,0.26286266,0.00000000
-5.70585293,0.49876985,0.00290491,0.06241236,0.07491430,0.04853448,0.28877381,0.00000000
-5.69984992,0.54978905,0.00322478,0.06998069,0.08296699,0.05400303,0.31679176,0.00000000
-5.69384692,0.60409404,0.00357321,0.07800751,0.09154094,0.05991806,0.34667873,0.00000000
-5.68784392,0.66125344,0.00394971,0.08646186,0.10058128,0.06626488,0.37816054,0.00000000
-5.68184092,0.72078801,0.00435375,0.09530831,0.11002697,0.07302694,0.41093403,0.00000000
-5.67583792,0.78218561,0.00478484,0.10450869,0.11981306,0.08018713,0.44467589,0.00000000
-5.66983492,0.84491811,0.00524253,0.11402395,0.12987330,0.08772913,0.47905273,0.00000000
-5.66383192,0.90845970,0.00572654,0.12381623,0.14014279,0.09563881,0.51373182,0.00000000
-5.65782891,0.97230553,0.00623679,0.13385089,0.15056084,0.10390545,0.54839216,0.00000000
-5.65182591,1.03598976,0.00677338,0.14409839,0.16107354,0.11252280,0.58273517,0.00000000
-5.64582291,1.09910191,0.00733663,0.15453592,0.17163610,0.12148974,0.61649454,0.00000000
-5.63981991,1.16130036,0.00792704,0.16514845,0.18221471,0.13081054,0.64944447,0.00000000
-5.63381691,1.22232197,0.00854522,0.17592933,0.19278766,0.14049448,0.68140582,0.00000000
-5.62781391,1.28198707,0.00919180,0.18688002,0.20334573,0.15055500,0.71224968,0.00000000
-5.62181091,1.34019904,0.00986726,0.19800916,0.21389162,0.16100804,0.74189795,0.00000000
-5.61580790,1.39693824,0.01057181,0.20933075,0.22443851,0.17186991,0.77032079,0.00000000
-5.60980490,1.45225033,0.01130516,0.22086158,0.23500755,0.18315439,0.79753095,0.00000000
-5.60380190,1.50622943,0.01206632,0.23261793,0.24562462,0.19486958,0.82357513,0.00000000
-5.59779890,1.55899682,0.01285340,0.24461181,0.25631628,0.20701423,0.84852289,0.00000000
-5.59179590,1.61067658,0.01366339,0.25684679,0.26710524,0.21957413,0.87245362,0.00000000
-5.58579290,1.66136934,0.01449199,0.26931381,0.27800555,0.23251846,0.89544250,0.00000000
-5.57978989,1.71112618,0.01533351,0.28198717,0.28901788,0.24579670,0.91754621,0.00000000
-5.57378689,1.75992422,0.01618071,0.29482107,0.30012510,0.25933597,0.93878944,0.00000000
-5.56778389,1.80764580,0.01702485,0.30774689,0.31128861,0.27303943,0.95915318,0.00000000
-5.56178089,1.85406299,0.01785576,0.32067164,0.32244564,0.28678570,0.97856557,0.00000000
-5.55577789,1.89882871,0.01866193,0.33347760,0.33350777,0.30042947,0.99689627,0.00000000
-5.54977489,1.94147557,0.01943078,0.34602349,0.34436094,0.31380362,1.01395467,0.00000000
-5.54377189,1.98142297,0.02014897,0.35814708,0.35486700,0.32672263,1.02949243,0.00000000
-5.53776888,2.01799254,0.02080275,0.36966940,0.36486688,0.33898730,1.04321033,0.00000000
-5.53176588,2.05043147,0.02137841,0.38040017,0.37418520,0.35039074,1.05476926,0.00000000
-5.52576288,2.07794259,0.02186276,0.39014458,0.38263634,0.36072525,1.06380470,0.00000000
-5.51975988,2.09971991,0.02224359,0.39871077,0.39003147,0.36978989,1.06994409,0.00000000
-5.51375688,2.11498754,0.02251015,0.40591794,0.39618646,0.37739832,1.07282606,0.00000000
-5.50775388,2.12303998,0.02265360,0.41160451,0.40093004,0.38338665,1.07212044,0.00000000
-5.50175088,2.12328153,0.02266741,0.41563589,0.40411194,0.38762070,1.06754790,0.00000000
-5.49574787,2.11526237,0.02254763,0.41791156,0.40561050,0.39000244,1.05889806,0.00000000
-5.48974487,2.09870939,0.02229316,0.41837089,0.40533940,0.39047521,1.04604501,0.00000000
-5.48374187,2.07354990,0.02190580,0.41699748,0.40325302,0.38902737,1.02895935,0.00000000
-5.47773887,2.03992669,0.02139032,0.41382165,0.39935030,0.38569424,1.00771605,0.00000000
-5.47173587,1.99820373,0.02075430,0.40892107,0.39367670,0.38055817,0.98249760,0.00000000
-5.46573287,1.94896195,0.02000793,0.40241920,0.38632427,0.37374666,0.95359237,0.00000000
-5.45972986,1.89298548,0.01916372,0.39448190,0.37742982,0.36542872,0.92138829,0.00000000
-5.45372686,1.83123887,0.01823608,0.38531209,0.36717114,0.35580951,0.88636207,0.00000000
-5.44772386,1.76483671,0.01724092,0.37514295,0.35576169,0.34512361,0.84906477,0.00000000
-5.44172086,1.69500710,0.01619513,0.36422981,0.34344377,0.33362726,0.81010434,0.00000000
-5.43571786,1.62305100,0.01511610,0.35284124,0.33048077,0.32158983,0.77012616,0.00000000
-5.42971486,1.55029945,0.01402123,0.34124979,0.31714864,0.30928505,0.72979249,0.00000000
-5.42371186,1.47807071,0.01292751,0.32972277,0.30372718,0.29698242,0.68976193,0.00000000
-5.41770885,1.40762953,0.01185102,0.31851353,0.29049140,0.28493898,0.65066972,0.00000000
-5.41170585,1.34015007,0.01080667,0.30785366,0.27770342,0.27339214,0.61310993,0.00000000
-5.40570285,1.27668433,0.00980786,0.29794645,0.26560519,0.26255347,0.57761995,0.00000000
-5.39969985,1.21813692,0.00886628,0.28896182,0.25441226,0.25260399,0.54466818,0.00000000
-5.39369685,1.16524722,0.00799176,0.28103292,0.24430893,0.24369091,0.51464492,0.00000000
-5.38769385,1.11857909,0.00719226,0.27425449,0.23544476,0.23592586,0.48785689,0.00000000
-5.38169085,1.07851815,0.00647379,0.26868290,0.22793253,0.22938474,0.46452523,0.00000000
-5.37568784,1.04527618,0.00584053,0.26433784,0.22184769,0.22410888,0.44478671,0.00000000
-5.36968484,1.01890189,0.00529491,0.26120536,0.21722911,0.22010749,0.42869808,0.00000000
-5.36368184,0.99929711,0.00483776,0.25924209,0.21408108,0.21736106,0.41624289,0.00000000
-5.35767884,0.98623719,0.00446849,0.25838033,0.21237632,0.21582560,0.40734034,0.00000000
-5.35167584,0.97939440,0.00418527,0.25853362,0.21205982,0.21543725,0.40185583,0.00000000
-5.34567284,0.97836306,0.00398520,0.25960253,0.21305331,0.21611723,0.39961237,0.00000000
-5.33966983,0.98268517,0.00386459,0.26148036,0.21526012,0.21777668,0.40040256,0.00000000
-5.33366683,0.99187551,0.00381905,0.26405837,0.21857022,0.22032124,0.40400068,0.00000000
-5.32766383,1.00544521,0.00384379,0.26723046,0.22286529,0.22365523,0.41017434,0.00000000
-5.32166083,1.02292300,0.00393372,0.27089699,0.22802364,0.22768527,0.41869549,0.00000000
-5.31565783,1.04387370,0.00408367,0.27496766,0.23392480,0.23232316,0.42935040,0.00000000
-5.30965483,1.06791335,0.00428852,0.27936349,0.24045374,0.23748816,0.44194852,0.00000000
-5.30365183,1.09472095,0.00454338,0.28401776,0.24750458,0.24310849,0.45632990,0.00000000
-5.29764882,1.12404656,0.00484372,0.28887612,0.25498373,0.24912225,0.47237105,0.00000000
-5.29164582,1.15571595,0.00518549,0.29389584,0.26281240,0.25547764,0.48998925,0.00000000
-5.28564282,1.18963166,0.00556524,0.29904452,0.27092842,0.26213280,0.50914505,0.00000000
-5.27963982,1.22577089,0.00598017,0.30429825,0.27928740,0.26905509,0.52984292,0.00000000
-5.27363682,1.26418015,0.00642825,0.30963948,0.28786309,0.27622014,0.55213004,0.00000000
-5.26763382,1.30496700,0.00690821,0.31505478,0.29664704,0.28361056,0.57609302,0.00000000
-5.26163082,1.34828901,0.00741957,0.32053259,0.30564735,0.29121454,0.60185265,0.00000000
-5.25562781,1.39434005,0.00796257,0.32606108,0.31488681,0.29902419,0.62955654,0.00000000
-5.24962481,1.44333434,0.00853811,0.33162628,0.32440012,0.30703389,0.65936977,0.00000000
-5.24362181,1.49548825,0.00914758,0.33721045,0.33423041,0.31523847,0.69146367,0.00000000
-5.23761881,1.55100040,0.00979275,0.34279084,0.34442510,0.32363132,0.72600287,0.00000000
-5.23161581,1.61003037,0.01047547,0.34833868,0.35503119,0.33220248,0.76313102,0.00000000
-5.22561281,1.67267670,0.01119747,0.35381856,0.36609007,0.34093667,0.80295547,0.00000000
-5.21960980,1.73895469,0.01196006,0.35918806,0.37763212,0.34981125,0.84553167,0.00000000
-5.21360680,1.80877508,0.01276380,0.36439765,0.38967121,0.35879433,0.89084769,0.00000000
-5.20760380,1.88192431,0.01360822,0.36939076,0.40219949,0.36784289,0.93880982,0.00000000
-5.20160080,1.95804761,0.01449154,0.37410405,0.41518259,0.37690116,0.98922987,0.00000000
-5.19559780,2.03663596,0.01541039,0.37846791,0.42855559,0.38589925,1.04181515,0.00000000
-5.18959480,2.11701793,0.01635959,0.38240706,0.44222011,0.39475226,1.09616180,0.00000000
-5.18359180,2.19835750,0.01733208,0.38584134,0.45604258,0.40335989,1.15175226,0.00000000
-5.17758879,2.27965859,0.01831879,0.38868671,0.46985415,0.41160673,1.20795741,0.00000000
-5.17158579,2.35977689,0.01930874,0.39085652,0.48345220,0.41936330,1.26404377,0.00000000
-5.16558279,2.43743937,0.02028912,0.39226292,0.49660361,0.42648787,1.31918595,0.00000000
-5.15957979,2.51127101,0.02124561,0.39281864,0.50904978,0.43282922,1.37248415,0.00000000
-5.15357679,2.57982858,0.02216264,0.39243898,0.52051333,0.43823010,1.42298640,0.00000000
-5.14757379,2.64164021,0.02302389,0.39104406,0.53070613,0.44253149,1.46971477,0.00000000
-5.14157079,2.69524951,0.02381271,0.38856126,0.53933860,0.44557749,1.51169464,0.00000000
-5.13556778,2.73926243,0.02451273,0.38492781,0.54612967,0.44722057,1.54798581,0.00000000
-5.12956478,2.77239493,0.02510838,0.38009343,0.55081709,0.44732707,1.57771412,0.00000000
-5.12356178,2.79351918,0.02558549,0.37402286,0.55316764,0.44578260,1.60010210,0.00000000
-5.11755878,2.80170618,0.02593178,0.36669821,0.55298658,0.44249713,1.61449729,0.00000000
-5.11155578,2.79626266,0.02613738,0.35812092,0.55012608,0.43740947,1.62039665,0.00000000
-5.10555278,2.77676024,0.02619517,0.34831337,0.54449200,0.43049085,1.61746605,0.00000000
-5.09954977,2.74305558,0.02610112,0.33731973,0.53604884,0.42174748,1.60555372,0.00000000
-5.09354677,2.69530011,0.02585444,0.32520622,0.52482243,0.41122187,1.58469702,0.00000000
-5.08754377,2.63393900,0.02545759,0.31206064,0.51090033,0.39899272,1.55512221,0.00000000
-5.08154077,2.55969933,0.02491626,0.29799102,0.49442991,0.38517358,1.51723724,0.00000000
-5.07553777,2.47356788,0.02423914,0.28312360,0.47561406,0.36991006,1.47161791,0.00000000
-5.06953477,2.37675989,0.02343762,0.26760009,0.45470498,0.35337598,1.41898822,0.00000000
-5.06353177,2.27068010,0.02252535,0.25157431,0.43199609,0.33576834,1.36019583,0.00000000
-5.05752876,2.15687809,0.02151783,0.23520837,0.40781276,0.31730166,1.29618394,0.00000000
-5.05152576,2.03700009,0.02043186,0.21866857,0.38250197,0.29820170,1.22796090,0.00000000
-5.04552276,1.91273943,0.01928496,0.20212116,0.35642174,0.27869904,1.15656902,0.00000000
-5.03951976,1.78578782,0.01809492,0.18572816,0.32993047,0.25902265,1.08305393,0.00000000
-5.03351676,1.65778963,0.01687921,0.16964340,0.30337698,0.23939390,1.00843587,0.00000000
-5.02751376,1.53030082,0.01565457,0.15400902,0.27709130,0.22002106,0.93368384,0.00000000
-5.02151076,1.40475391,0.01443657,0.13895239,0.25137688,0.20109468,0.85969367,0.00000000
-5.01550775,1.28243022,0.01323935,0.12458382,0.22650424,0.18278384,0.78727055,0.00000000
-5.00950475,1.16443958,0.01207530,0.11099477,0.20270629,0.16523346,0.71711622,0.00000000
-5.00350175,1.05170809,0.01095495,0.09825703,0.18017536,0.14856264,0.64982122,0.00000000
-4.99749875,0.94497324,0.00988690,0.08642237,0.15906202,0.13286404,0.58586162,0.00000000
-4.99149575,0.84478611,0.00887781,0.07552309,0.13947535,0.11820421,0.52560015,0.00000000
-4.98549275,0.75151957,0.00793243,0.06557301,0.12148474,0.10462478,0.46929105,0.00000000
-4.97948974,0.66538155,0.00705378,0.05656903,0.10512287,0.09214427,0.41708791,0.00000000
-4.97348674,0.58643210,0.00624329,0.04849312,0.09038955,0.08076056,0.36905391,0.00000000
-4.96748374,0.51460304,0.00550098,0.04131454,0.07725637,0.07045365,0.32517361,0.00000000
-4.96148074,0.44971915,0.00482567,0.03499222,0.06567165,0.06118863,0.28536564,0.00000000
-4.95547774,0.39151966,0.00421522,0.02947722,0.05556555,0.05291878,0.24949556,0.00000000
-4.94947474,0.33967930,0.00366672,0.02471512,0.04685520,0.04558851,0.21738848,0.00000000
-4.94347174,0.29382800,0.00317668,0.02064829,0.03944944,0.03913621,0.18884083,0.00000000
-4.93746873,0.25356884,0.00274125,0.01721790,0.03325323,0.03349680,0.16363108,0.00000000
-4.93146573,0.21849373,0.00235635,0.01436576,0.02817150,0.02860396,0.14152917,0.00000000
-4.92546273,0.18819671,0.00201780,0.01203575,0.02411235,0.02439201,0.12230442,0.00000000
-4.91945973,0.16228474,0.00172148,0.01017509,0.02098967,0.02079748,0.10573210,0.00000000
-4.91345673,0.14038614,0.00146336,0.00873516,0.01872503,0.01776031,0.09159850,0.00000000
-4.90745373,0.12215678,0.00123961,0.00767214,0.01724898,0.01522464,0.07970478,0.00000000
-4.90145073,0.10728417,0.00104665,0.00694735,0.01650179,0.01313947,0.06986955,0.00000000
-4.89544772,0.09548992,0.00088117,0.00652729,0.01643352,0.01145892,0.06193058,0.00000000
-4.88944472,0.08653065,0.00074018,0.00638359,0.01700380,0.01014235,0.05574552,0.00000000
-4.88344172,0.08019775,0.00062097,0.00649275,0.01818113,0.00915433,0.05119202,0.00000000
-4.87743872,0.07631624,0.00052118,0.00683574,0.01994184,0.00846442,0.04816731,0.00000000
-4.87143572,0.07474293,0.00043878,0.00739759,0.02226896,0.00804696,0.04658731,0.00000000
-4.86543272,0.07536414,0.00037207,0.00816691,0.02515086,0.00788072,0.04638550,0.00000000
-4.85942971,0.07809312,0.00031965,0.00913541,0.02857985,0.00794861,0.04751150,0.00000000
-4.85342671,0.08286739,0.00028049,0.01029755,0.03255086,0.00823742,0.04992959,0.00000000
-4.84742371,0.08964603,0.00025386,0.01165014,0.03706016,0.00873750,0.05361703,0.00000000
-4.84142071,0.09840708,0.00023938,0.01319217,0.04210422,0.00944260,0.05856239,0.00000000
-4.83541771,0.10914502,0.00023699,0.01492472,0.04767889,0.01034977,0.06476376,0.00000000
-4.82941471,0.12186850,0.00024698,0.01685100,0.05377867,0.01145927,0.07222694,0.00000000
-4.82341171,0.13659822,0.00026997,0.01897657,0.06039637,0.01277470,0.08096364,0.00000000
-4.81740870,0.15336499,0.00030690,0.02130976,0.06752299,0.01430308,0.09098951,0.00000000
-4.81140570,0.17220798,0.00035906,0.02386216,0.07514794,0.01605512,0.10232231,0.00000000
-4.80540270,0.19317307,0.00042803,0.02664930,0.08325944,0.01804557,0.11497980,0.00000000
-4.79939970,0.21631127,0.00051569,0.02969143,0.09184516,0.02029354,0.12897776,0.00000000
-4.79339670,0.24167719,0.00062419,0.03301437,0.10089310,0.02282299,0.14432789,0.00000000
-4.78739370,0.26932741,0.00075587,0.03665033,0.11039243,0.02566317,0.16103560,0.00000000
-4.78139070,0.29931875,0.00091327,0.04063880,0.12033445,0.02884907,0.17909792,0.00000000
-4.77538769,0.33170642,0.00109898,0.04502728,0.13071346,0.03242183,0.19850127,0.00000000
-4.76938469,0.36654184,0.00131563,0.04987183,0.14152745,0.03642908,0.21921940,0.00000000
-4.76338169,0.40387029,0.00156574,0.05523742,0.15277864,0.04092515,0.24121133,0.00000000
-4.75737869,0.44372824,0.00185164,0.06119802,0.16447361,0.04597110,0.26441958,0.00000000
-4.75137569,0.48614044,0.00217533,0.06783627,0.17662319,0.05163458,0.28876849,0.00000000
-4.74537269,0.53111669,0.00253837,0.07524272,0.18924189,0.05798936,0.31416301,0.00000000
-4.73936968,0.57864848,0.00294172,0.08351470,0.20234699,0.06511464,0.34048777,0.00000000
-4.73336668,0.62870551,0.00338566,0.09275461,0.21595718,0.07309402,0.36760671,0.00000000
-4.72736368,0.68123213,0.00386963,0.10306773,0.23009094,0.08201404,0.39536317,0.00000000
-4.72136068,0.73614385,0.00439211,0.11455956,0.24476452,0.09196246,0.42358062,0.00000000
-4.71535768,0.79332409,0.00495061,0.12733267,0.25998983,0.10302607,0.45206405,0.00000000
-4.70935468,0.85262119,0.00554153,0.14148313,0.27577214,0.11528820,0.48060186,0.00000000
-4.70335168,0.91384589,0.00616020,0.15709668,0.29210780,0.12882585,0.50896853,0.00000000
-4.69734867,0.97676933,0.00680086,0.17424455,0.30898209,0.14370661,0.53692775,0.00000000
-4.69134567,1.04112182,0.00745676,0.19297929,0.32636727,0.15998533,0.56423610,0.00000000
-4.68534267,1.10659228,0.00812022,0.21333060,0.34422096,0.17770063,0.59064711,0.00000000
-4.67933967,1.17282868,0.00878280,0.23530128,0.36248496,0.19687152,0.61591573,0.00000000
-4.67333667,1.23943941,0.00943550,0.25886367,0.38108454,0.21749401,0.63980281,0.00000000
-4.66733367,1.30599572,0.01006895,0.28395654,0.39992831,0.23953804,0.66207983,0.00000000
-4.66133067,1.37203528,0.01067371,0.31048264,0.41890863,0.26294484,0.68253342,0.00000000
-4.65532766,1.43706686,0.01124049,0.33830720,0.43790265,0.28762474,0.70096973,0.00000000
-4.64932466,1.50057622,0.01176047,0.36725729,0.45677387,0.31345576,0.71721852,0.00000000
-4.64332166,1.56203305,0.01222557,0.39712237,0.47537429,0.34028295,0.73113678,0.00000000
-4.63731866,1.62089902,0.01262870,0.42765590,0.49354699,0.36791867,0.74261194,0.00000000
-4.63131566,1.67663684,0.01296399,0.45857819,0.51112912,0.39614385,0.75156444,0.00000000
-4.62531266,1.72871995,0.01322700,0.48958035,0.52795513,0.42471025,0.75794972,0.00000000
-4.61930965,1.77664295,0.01341488,0.52032943,0.54386028,0.45334381,0.76175953,0.00000000
-4.61330665,1.81993221,0.01352644,0.55047444,0.55868416,0.48174888,0.76302258,0.00000000
-4.60730365,1.85815650,0.01356220,0.57965322,0.57227415,0.50961342,0.76180438,0.00000000
-4.60130065,1.89093716,0.01352436,0.60749997,0.58448878,0.53661487,0.75820641,0.00000000
-4.59529765,1.91795752,0.01341672,0.63365315,0.59520074,0.56242669,0.75236443,0.00000000
-4.58929465,1.93897107,0.01324455,0.65776343,0.60429956,0.58672522,0.74444605,0.00000000
-4.58329165,1.95380799,0.01301435,0.67950166,0.61169377,0.60919666,0.73464749,0.00000000
-4.57728864,1.96237968,0.01273367,0.69856631,0.61731257,0.62954408,0.72318950,0.00000000
-4.57128564,1.96468109,0.01241083,0.71469034,0.62110679,0.64749404,0.71031257,0.00000000
-4.56528264,1.96079045,0.01205462,0.72764714,0.62304932,0.66280271,0.69627143,0.00000000
-4.55927964,1.95086655,0.01167403,0.73725551,0.62313491,0.67526125,0.68132893,0.00000000
-4.55327664,1.93514335,0.01127793,0.74338333,0.62137923,0.68470036,0.66574948,0.00000000
-4.54727364,1.91392234,0.01087485,0.74595007,0.61781758,0.69099375,0.64979216,0.00000000
-4.54127064,1.88756287,0.01047266,0.74492782,0.61250297,0.69406058,0.63370385,0.00000000
-4.53526763,1.85647080,0.01007842,0.74034119,0.60550391,0.69386674,0.61771244,0.00000000
-4.52926463,1.82108617,0.00969819,0.73226580,0.59690193,0.69042504,0.60202067,0.00000000
-4.52326163,1.78187044,0.00933687,0.72082572,0.58678904,0.68379429,0.58680060,0.00000000
-4.51725863,1.73929391,0.00899819,0.70618989,0.57526510,0.67407742,0.57218924,0.00000000
-4.51125563,1.69382401,0.00868460,0.68856761,0.56243546,0.66141870,0.55828544,0.00000000
-4.50525263,1.64591504,0.00839737,0.66820347,0.54840874,0.64600022,0.54514841,0.00000000
-4.49924962,1.59599983,0.00813662,0.64537172,0.53329507,0.62803773,0.53279782,0.00000000
-4.49324662,1.54448373,0.00790139,0.62037029,0.51720465,0.60777601,0.52121580,0.00000000
-4.48724362,1.49174106,0.00768987,0.59351478,0.50024679,0.58548386,0.51035057,0.00000000
-4.48124062,1.43811413,0.00749948,0.56513232,0.48252944,0.56144900,0.50012174,0.00000000
-4.47523762,1.38391472,0.00732711,0.53555570,0.46415908,0.53597271,0.49042706,0.00000000
-4.46923462,1.32942761,0.00716929,0.50511764,0.44524097,0.50936463,0.48115014,0.00000000
-4.46323162,1.27491591,0.00702241,0.47414557,0.42587974,0.48193765,0.47216904,0.00000000
-4.45722861,1.22062736,0.00688286,0.44295671,0.40618004,0.45400292,0.46336496,0.00000000
-4.45122561,1.16680139,0.00674727,0.41185375,0.38624740,0.42586529,0.45463081,0.00000000
-4.44522261,1.11367587,0.00661258,0.38112107,0.36618889,0.39781891,0.44587912,0.00000000
-4.43921961,1.06149329,0.00647625,0.35102152,0.34611373,0.37014339,0.43704873,0.00000000
-4.43321661,1.01050560,0.00633626,0.32179386,0.32613360,0.34310022,0.42811005,0.00000000
-4.42721361,0.96097729,0.00619123,0.29365077,0.30636271,0.31692982,0.41906843,0.00000000
-4.42121061,0.91318650,0.00604041,0.26677757,0.28691742,0.29184899,0.40996556,0.00000000
-4.41520760,0.86742382,0.00588365,0.24133144,0.26791561,0.26804885,0.40087866,0.00000000
-4.40920460,0.82398891,0.00572140,0.21744134,0.24947560,0.24569344,0.39191761,0.00000000
-4.40320160,0.78318494,0.00555458,0.19520844,0.23171485,0.22491872,0.38322015,0.00000000
-4.39719860,0.74531123,0.00538450,0.17470710,0.21474834,0.20583213,0.37494524,0.00000000
-4.39119560,0.71065453,0.00521278,0.15598623,0.19868686,0.18851273,0.36726519,0.00000000
-4.38519260,0.67947925,0.00504118,0.13907122,0.18363523,0.17301174,0.36035673,0.00000000
-4.37918959,0.65201740,0.00487153,0.12396600,0.16969045,0.15935362,0.35439163,0.00000000
-4.37318659,0.62845880,0.00470556,0.11065555,0.15694014,0.14753746,0.34952728,0.00000000
-4.36718359,0.60894195,0.00454482,0.09910847,0.14546109,0.13753887,0.34589777,0.00000000
-4.36118059,0.59354639,0.00439063,0.08927968,0.13531812,0.12931210,0.34360585,0.00000000
-4.35517759,0.58228672,0.00424395,0.08111317,0.12656329,0.12279243,0.34271626,0.00000000
-4.34917459,0.57510890,0.00410538,0.07454467,0.11923551,0.11789882,0.34325061,0.00000000
-4.34317159,0.57188890,0.00397512,0.06950419,0.11336052,0.11453662,0.34518422,0.00000000
-4.33716858,0.57243389,0.00385299,0.06591838,0.10895122,0.11260042,0.34844495,0.00000000
-4.33116558,0.57648603,0.00373845,0.06371265,0.10600840,0.11197687,0.35291407,0.00000000
-4.32516258,0.58372864,0.00363066,0.06281301,0.10452164,0.11254748,0.35842925,0.00000000
-4.31915958,0.59379450,0.00352852,0.06314749,0.10447053,0.11419130,0.36478925,0.00000000
-4.31315658,0.60627604,0.00343075,0.06464730,0.10582594,0.11678736,0.37176048,0.00000000
-4.30715358,0.62073688,0.00333599,0.06724755,0.10855129,0.12021700,0.37908473,0.00000000
