energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.75387694,0.05605270,0.03850701,0.00001488,0.00000318,0.00418633,0.04239013,0.01722245
-5.74787394,0.05094184,0.03468969,0.00001939,0.00000370,0.00381151,0.03773653,0.01602667
-5.74187094,0.04708354,0.03168844,0.00002508,0.00000439,0.00353132,0.03391550,0.01527015
-5.73586793,0.04456214,0.02954910,0.00003222,0.00000532,0.00335236,0.03095959,0.01499361
-5.72986493,0.04346836,0.02832005,0.00004108,0.00000650,0.00328179,0.02890124,0.01524204
-5.72386193,0.04390253,0.02805437,0.00005200,0.00000801,0.00332755,0.02777515,0.01606574
-5.71785893,0.04597715,0.02881160,0.00006535,0.00000987,0.00349857,0.02762029,0.01752107
-5.71185593,0.04981855,0.03065905,0.00008155,0.00001216,0.00380489,0.02848137,0.01967082
-5.70585293,0.05556756,0.03367243,0.00010102,0.00001494,0.00425773,0.03040983,0.02258420
-5.69984992,0.06337893,0.03793574,0.00012426,0.00001827,0.00486946,0.03346407,0.02633633
-5.69384692,0.07341944,0.04354040,0.00015173,0.00002223,0.00565348,0.03770902,0.03100714
-5.68784392,0.08586458,0.05058347,0.00018396,0.00002688,0.00662394,0.04321491,0.03667973
-5.68184092,0.10089378,0.05916512,0.00022142,0.00003230,0.00779545,0.05005526,0.04343813
-5.67583792,0.11868429,0.06938512,0.00026461,0.00003855,0.00918262,0.05830421,0.05136446
-5.66983492,0.13940375,0.08133871,0.00031396,0.00004571,0.01079950,0.06803303,0.06053557
-5.66383192,0.16320167,0.09511175,0.00036984,0.00005381,0.01265897,0.07930623,0.07101920
-5.65782891,0.19020007,0.11077538,0.00043254,0.00006290,0.01477211,0.09217706,0.08286985
-5.65182591,0.22048374,0.12838047,0.00050225,0.00007302,0.01714740,0.10668294,0.09612439
-5.64582291,0.25409037,0.14795191,0.00057901,0.00008415,0.01979007,0.12284065,0.11079773
-5.63981991,0.29100109,0.16948330,0.00066273,0.00009629,0.02270140,0.14064188,0.12687861
-5.63381691,0.33113207,0.19293198,0.00075313,0.00010939,0.02587807,0.16004906,0.14432593
-5.62781391,0.37432745,0.21821507,0.00084974,0.00012339,0.02931171,0.18099200,0.16306562
-5.62181091,0.42035436,0.24520650,0.00095188,0.00013818,0.03298844,0.20336536,0.18298849
-5.61580790,0.46890029,0.27373548,0.00105869,0.00015363,0.03688876,0.22702731,0.20394914
-5.60980490,0.51957335,0.30358655,0.00116907,0.00016959,0.04098749,0.25179950,0.22576615
-5.60380190,0.57190555,0.33450132,0.00128176,0.00018586,0.04525399,0.27746847,0.24822367
-5.59779890,0.62535939,0.36618210,0.00139529,0.00020223,0.04965260,0.30378849,0.27107448
-5.59179590,0.67933747,0.39829715,0.00150806,0.00021846,0.05414329,0.33048593,0.29404448
-5.58579290,0.73319516,0.43048770,0.00161834,0.00023430,0.05868246,0.35726493,0.31683855
-5.57978989,0.78625573,0.46237625,0.00172436,0.00024948,0.06322399,0.38381421,0.33914757
-5.57378689,0.83782756,0.49357600,0.00182429,0.00026374,0.06772029,0.40981482,0.36065644
-5.56778389,0.88722255,0.52370096,0.00191633,0.00027681,0.07212355,0.43494836,0.38105262
-5.56178089,0.93377504,0.55237618,0.00199878,0.00028845,0.07638691,0.45890545,0.40003504
-5.55577789,0.97686034,0.57924787,0.00207007,0.00029842,0.08046556,0.48139389,0.41732282
-5.54977489,1.01591198,0.60399258,0.00212881,0.00030652,0.08431786,0.50214630,0.43266344
-5.54377189,1.05043696,0.62632537,0.00217383,0.00031257,0.08790618,0.52092668,0.44584004
-5.53776888,1.08002804,0.64600623,0.00220426,0.00031646,0.09119755,0.53753569,0.45667743
-5.53176588,1.10437282,0.66284475,0.00221951,0.00031810,0.09416420,0.55181444,0.46504653
-5.52576288,1.12325902,0.67670267,0.00221931,0.00031746,0.09678368,0.56364656,0.47086710
-5.51975988,1.13657583,0.68749438,0.00220374,0.00031454,0.09903891,0.57295850,0.47410865
-5.51375688,1.14431149,0.69518536,0.00217319,0.00030941,0.10091789,0.57971830,0.47478944
-5.50775388,1.14654731,0.69978884,0.00212836,0.00030219,0.10241333,0.58393278,0.47297379
-5.50175088,1.14344864,0.70136085,0.00207023,0.00029302,0.10352202,0.58564352,0.46876787
-5.49574787,1.13525351,0.69999428,0.00200004,0.00028209,0.10424426,0.58492196,0.46231415
-5.48974487,1.12225952,0.69581212,0.00191922,0.00026962,0.10458316,0.58186396,0.45378500
-5.48374187,1.10481003,0.68896056,0.00182938,0.00025586,0.10454401,0.57658415,0.44337565
-5.47773887,1.08328031,0.67960225,0.00173222,0.00024106,0.10413373,0.56921058,0.43129705
-5.47173587,1.05806440,0.66791020,0.00162948,0.00022550,0.10336047,0.55987975,0.41776883
-5.46573287,1.02956341,0.65406258,0.00152292,0.00020944,0.10223334,0.54873258,0.40301283
-5.45972986,0.99817568,0.63823868,0.00141425,0.00019315,0.10076230,0.53591118,0.38724740
-5.45372686,0.96428917,0.62061611,0.00130509,0.00017686,0.09895821,0.52155678,0.37068265
-5.44772386,0.92827606,0.60136930,0.00119692,0.00016081,0.09683306,0.50580862,0.35351682
-5.44172086,0.89048985,0.58066914,0.00109108,0.00014521,0.09440025,0.48880381,0.33593376
-5.43571786,0.85126429,0.55868355,0.00098873,0.00013022,0.09167501,0.47067794,0.31810159
-5.42971486,0.81091425,0.53557888,0.00089086,0.00011602,0.08867474,0.45156628,0.30017226
-5.42371186,0.76973781,0.51152166,0.00079826,0.00010272,0.08541941,0.43160531,0.28228205
-5.41770885,0.72801925,0.48668054,0.00071153,0.00009042,0.08193184,0.41093425,0.26455274
-5.41170585,0.68603238,0.46122804,0.00063111,0.00007919,0.07823781,0.38969649,0.24709321
-5.40570285,0.64404391,0.43534200,0.00055728,0.00006910,0.07436612,0.36804060,0.23000141
-5.39969985,0.60231631,0.40920635,0.00049019,0.00006019,0.07034839,0.34612087,0.21336638
-5.39369685,0.56111013,0.38301130,0.00042986,0.00005247,0.06621871,0.32409718,0.19727026
-5.38769385,0.52068538,0.35695273,0.00037623,0.00004597,0.06201315,0.30213427,0.18179014
-5.38169085,0.48130210,0.33123101,0.00032919,0.00004070,0.05776911,0.28040042,0.16699966
-5.37568784,0.44322006,0.30604906,0.00028857,0.00003670,0.05352454,0.25906563,0.15297036
-5.36968484,0.40669776,0.28161019,0.00025421,0.00003400,0.04931712,0.23829939,0.13977271
-5.36368184,0.37199093,0.25811546,0.00022595,0.00003263,0.04518344,0.21826829,0.12747690
-5.35767884,0.33935063,0.23576110,0.00020365,0.00003267,0.04115817,0.19913353,0.11615335
-5.35167584,0.30902132,0.21473605,0.00018722,0.00003421,0.03727329,0.18104862,0.10587308
-5.34567284,0.28123901,0.19521965,0.00017664,0.00003736,0.03355749,0.16415731,0.09670790
-5.33966983,0.25622957,0.17737980,0.00017194,0.00004227,0.03003568,0.14859184,0.08873046
-5.33366683,0.23420746,0.16137161,0.00017323,0.00004910,0.02672862,0.13447176,0.08201424
-5.32766383,0.21537478,0.14733645,0.00018070,0.00005806,0.02365284,0.12190316,0.07663338
-5.32166083,0.19992063,0.13540150,0.00019462,0.00006938,0.02082065,0.11097835,0.07266249
-5.31565783,0.18802077,0.12567974,0.00021531,0.00008332,0.01824033,0.10177604,0.07017623
-5.30965483,0.17983738,0.11827020,0.00024318,0.00010013,0.01591657,0.09436177,0.06924880
-5.30365183,0.17551879,0.11325840,0.00027866,0.00012013,0.01385096,0.08878873,0.06995314
-5.29764882,0.17519912,0.11071690,0.00032224,0.00014358,0.01204263,0.08509860,0.07235998
-5.29164582,0.17899762,0.11070582,0.00037439,0.00017079,0.01048901,0.08332251,0.07653657
-5.28564282,0.18701762,0.11327317,0.00043560,0.00020203,0.00918665,0.08348200,0.08254518
-5.27963982,0.19934524,0.11845512,0.00050634,0.00023755,0.00813201,0.08558980,0.09044137
-5.27363682,0.21604764,0.12627600,0.00058699,0.00027756,0.00732237,0.08965058,0.10027213
-5.26763382,0.23717113,0.13674822,0.00067788,0.00032221,0.00675663,0.09566154,0.11207388
-5.26163082,0.26273921,0.14987204,0.00077925,0.00037161,0.00643613,0.10361284,0.12587054
-5.25562781,0.29275078,0.16563536,0.00089120,0.00042579,0.00636538,0.11348802,0.14167177
-5.24962481,0.32717868,0.18401363,0.00101371,0.00048467,0.00655270,0.12526446,0.15947150
-5.24362181,0.36596894,0.20497003,0.00114661,0.00054811,0.00701076,0.13891378,0.17924687
-5.23761881,0.40904081,0.22845592,0.00128957,0.00061587,0.00775700,0.15440246,0.20095775
-5.23161581,0.45628772,0.25441168,0.00144211,0.00068759,0.00881385,0.17169261,0.22454691
-5.22561281,0.50757937,0.28276810,0.00160360,0.00076286,0.01020881,0.19074283,0.24994085
-5.21960980,0.56276468,0.31344796,0.00177330,0.00084113,0.01197428,0.21150929,0.27705128
-5.21360680,0.62167557,0.34636808,0.00195031,0.00092182,0.01414716,0.23394682,0.30577727
-5.20760380,0.68413127,0.38144136,0.00213366,0.00100426,0.01676823,0.25800997,0.33600772
-5.20160080,0.74994262,0.41857877,0.00232231,0.00108773,0.01988114,0.28365385,0.36762419
-5.19559780,0.81891604,0.45769088,0.00251519,0.00117149,0.02353120,0.31083455,0.40050367
-5.18959480,0.89085640,0.49868877,0.00271120,0.00125480,0.02776383,0.33950903,0.43452110
-5.18359180,0.96556843,0.54148388,0.00290925,0.00133691,0.03262272,0.36963419,0.46955125
-5.17758879,1.04285599,0.58598660,0.00310832,0.00141711,0.03814768,0.40116497,0.50546978
-5.17158579,1.12251890,0.63210345,0.00330741,0.00149474,0.04437236,0.43405148,0.54215320
-5.16558279,1.20434706,0.67973264,0.00350558,0.00156919,0.05132172,0.46823500,0.57947757
-5.15957979,1.28811188,0.72875812,0.00370197,0.00163994,0.05900949,0.50364292,0.61731587
-5.15357679,1.37355516,0.77904232,0.00389575,0.00170654,0.06743562,0.54018290,0.65553405
-5.14757379,1.46037607,0.83041787,0.00408612,0.00176859,0.07658391,0.57773638,0.69398612
-5.14157079,1.54821690,0.88267876,0.00427228,0.00182582,0.08641991,0.61615185,0.73250829
-5.13556778,1.63664868,0.93557167,0.00445341,0.00187797,0.09688928,0.65523846,0.77091288
-5.12956478,1.72515783,0.98878809,0.00462862,0.00192487,0.10791662,0.69476033,0.80898237
-5.12356178,1.81313515,1.04195807,0.00479692,0.00196638,0.11940511,0.73443224,0.84646413
-5.11755878,1.89986857,1.09464634,0.00495719,0.00200239,0.13123685,0.77391722,0.88306660
-5.11155578,1.98454074,1.14635153,0.00510818,0.00203279,0.14327407,0.81282652,0.91845737
-5.10555278,2.06623266,1.19650908,0.00524846,0.00205747,0.15536134,0.85072235,0.95226370
-5.09954977,2.14393397,1.24449820,0.00537644,0.00207633,0.16732853,0.88712378,0.98407581
-5.09354677,2.21656024,1.28965303,0.00549040,0.00208921,0.17899478,0.92151561,1.01345330
-5.08754377,2.28297725,1.33127799,0.00558850,0.00209595,0.19017305,0.95336037,1.03993443
-5.08154077,2.34203147,1.36866670,0.00566884,0.00209636,0.20067540,0.98211296,1.06304839
-5.07553777,2.39258580,1.40112403,0.00572951,0.00209025,0.21031857,1.00723743,1.08232985
-5.06953477,2.43355899,1.42799009,0.00576867,0.00207742,0.21892976,1.02822524,1.09733531
-5.06353177,2.46396679,1.44866522,0.00578463,0.00205768,0.22635229,1.04461398,1.10766048
-5.05752876,2.48296285,1.46263452,0.00577592,0.00203087,0.23245095,1.05600585,1.11295766
-5.05152576,2.48987688,1.46949061,0.00574139,0.00199691,0.23711668,1.06208464,1.11295222
-5.04552276,2.48424813,1.46895347,0.00568027,0.00195577,0.24027044,1.06263041,1.10745732
-5.03951976,2.46585198,1.46088582,0.00559223,0.00190751,0.24186600,1.05753102,1.09638569
-5.03351676,2.43471804,1.44530344,0.00547743,0.00185232,0.24189159,1.04678964,1.07975804
-5.02751376,2.39113850,1.42237947,0.00533654,0.00179048,0.24037013,1.03052791,1.05770728
-5.02151076,2.33566608,1.39244236,0.00517078,0.00172242,0.23735833,1.00898441,1.03047836
-5.01550775,2.26910141,1.35596756,0.00498186,0.00164867,0.23294434,0.98250843,0.99842354
-5.00950475,2.19247048,1.31356320,0.00477197,0.00156989,0.22724437,0.95154934,0.96199337
-5.00350175,2.10699310,1.26595045,0.00454374,0.00148684,0.22039824,0.91664204,0.92172373
-4.99749875,2.01404405,1.21393960,0.00430011,0.00140038,0.21256420,0.87838933,0.87821959
-4.99149575,1.91510884,1.15840314,0.00404432,0.00131142,0.20391323,0.83744190,0.83213637
-4.98549275,1.81173634,1.10024693,0.00377976,0.00122093,0.19462309,0.79447709,0.78415973
-4.97948974,1.70549057,1.04038135,0.00350987,0.00112986,0.18487243,0.75017749,0.73498492
-4.97348674,1.59790405,0.97969332,0.00323810,0.00103920,0.17483515,0.70521025,0.68529656
-4.96748374,1.49043473,0.91902091,0.00296775,0.00094985,0.16467541,0.66020818,0.63574985
-4.96148074,1.38442840,0.85913134,0.00270193,0.00086269,0.15454326,0.61575337,0.58695396
-4.95547774,1.28108799,0.80070339,0.00244344,0.00077850,0.14457128,0.57236394,0.53945826
-4.94947474,1.18145079,0.74431471,0.00219477,0.00069797,0.13487212,0.53048444,0.49374188
-4.94347174,1.08637400,0.69043430,0.00195804,0.00062165,0.12553713,0.49047991,0.45020667
-4.93746873,0.99652871,0.63942013,0.00173493,0.00055003,0.11663593,0.45263370,0.40917388
-4.93146573,0.91240177,0.59152160,0.00152675,0.00048342,0.10821695,0.41714887,0.37088410
-4.92546273,0.83430484,0.54688627,0.00133437,0.00042205,0.10030877,0.38415264,0.33550033
-4.91945973,0.76238939,0.50557014,0.00115830,0.00036603,0.09292218,0.35370344,0.30311370
-4.91345673,0.69666635,0.46755058,0.00099870,0.00031537,0.08605266,0.32579993,0.27375120
-4.90745373,0.63702903,0.43274105,0.00085541,0.00026998,0.07968322,0.30039140,0.24738497
-4.90145073,0.58327766,0.40100666,0.00072800,0.00022970,0.07378744,0.27738872,0.22394241
-4.89544772,0.53514443,0.37217969,0.00061584,0.00019432,0.06833240,0.25667538,0.20331660
-4.88944472,0.49231757,0.34607431,0.00051814,0.00016357,0.06328152,0.23811799,0.18537654
-4.88344172,0.45446355,0.32249987,0.00043399,0.00013715,0.05859710,0.22157580,0.16997668
-4.87743872,0.42124653,0.30127231,0.00036243,0.00011477,0.05424247,0.20690888,0.15696547
-4.87143572,0.39234467,0.28222332,0.00030246,0.00009610,0.05018373,0.19398477,0.14619271
-4.86543272,0.36746283,0.26520716,0.00025313,0.00008086,0.04639107,0.18268350,0.13751541
-4.85942971,0.34634168,0.25010512,0.00021351,0.00006876,0.04283957,0.17290093,0.13080235
-4.85342671,0.32876336,0.23682778,0.00018279,0.00005956,0.03950962,0.16455052,0.12593714
-4.84742371,0.31455402,0.22531518,0.00016021,0.00005304,0.03638701,0.15756380,0.12282006
-4.84142071,0.30358354,0.21553540,0.00014517,0.00004902,0.03346257,0.15188956,0.12136868
-4.83541771,0.29576293,0.20748165,0.00013716,0.00004738,0.03073169,0.14749217,0.12151750
-4.82941471,0.29103997,0.20116845,0.00013581,0.00004801,0.02819359,0.14434922,0.12321682
-4.82341171,0.28939338,0.19662696,0.00014085,0.00005086,0.02585051,0.14244866,0.12643088
-4.81740870,0.29082606,0.19389996,0.00015215,0.00005593,0.02370679,0.14178577,0.13113551
-4.81140570,0.29535770,0.19303661,0.00016965,0.00006321,0.02176804,0.14235998,0.13731541
-4.80540270,0.30301697,0.19408721,0.00019339,0.00007277,0.02004026,0.14417179,0.14496109
-4.79939970,0.31383360,0.19709797,0.00022347,0.00008466,0.01852913,0.14721981,0.15406560
-4.79339670,0.32783027,0.20210609,0.00026003,0.00009894,0.01723928,0.15149798,0.16462104
-4.78739370,0.34501467,0.20913497,0.00030320,0.00011571,0.01617377,0.15699297,0.17661495
-4.78139070,0.36537156,0.21818969,0.00035314,0.00013502,0.01533364,0.16368183,0.19002651
-4.77538769,0.38885501,0.22925275,0.00040993,0.00015691,0.01471756,0.17152970,0.20482276
-4.76938469,0.41538093,0.24228012,0.00047359,0.00018142,0.01432154,0.18048786,0.22095466
-4.76338169,0.44481996,0.25719757,0.00054404,0.00020851,0.01413887,0.19049183,0.23835337
-4.75737869,0.47699101,0.27389754,0.00062110,0.00023811,0.01415994,0.20145970,0.25692663
-4.75137569,0.51165564,0.29223645,0.00070441,0.00027010,0.01437230,0.21329079,0.27655556
-4.74537269,0.54851366,0.31203277,0.00079346,0.00030428,0.01476074,0.22586454,0.29709196
-4.73936968,0.58720026,0.33306596,0.00088756,0.00034039,0.01530735,0.23903992,0.31835641
-4.73336668,0.62728505,0.35507650,0.00098585,0.00037810,0.01599180,0.25265538,0.34013729
-4.72736368,0.66827341,0.37776719,0.00108725,0.00041700,0.01679153,0.26652940,0.36219108
-4.72136068,0.70961041,0.40080583,0.00119054,0.00045663,0.01768210,0.28046192,0.38424385
-4.71535768,0.75068755,0.42382951,0.00129433,0.00049644,0.01863756,0.29423661,0.40599442
-4.70935468,0.79085234,0.44645045,0.00139710,0.00053586,0.01963088,0.30762400,0.42711888
-4.70335168,0.82942078,0.46826342,0.00149722,0.00057427,0.02063447,0.32038560,0.44727682
-4.69734867,0.86569249,0.48885458,0.00159300,0.00061101,0.02162068,0.33227890,0.46611881
-4.69134567,0.89896793,0.50781153,0.00168275,0.00064543,0.02256243,0.34306304,0.48329517
-4.68534267,0.92856741,0.52473423,0.00176480,0.00067690,0.02343375,0.35250515,0.49846571
-4.67933967,0.95385095,0.53924646,0.00183756,0.00070481,0.02421045,0.36038702,0.51130990
-4.67333667,0.97423824,0.55100720,0.00189958,0.00072860,0.02487062,0.36651173,0.52153724
-4.66733367,0.98922784,0.55972156,0.00194960,0.00074779,0.02539526,0.37071025,0.52889719
-4.66133067,0.99841455,0.56515072,0.00198657,0.00076196,0.02576868,0.37284727,0.53318832
-4.65532766,1.00150430,0.56712029,0.00200970,0.00077084,0.02597893,0.37282631,0.53426604
-4.64932466,0.99832550,0.56552675,0.00201850,0.00077421,0.02601806,0.37059363,0.53204867
-4.64332166,0.98883647,0.56034156,0.00201278,0.00077202,0.02588229,0.36614078,0.52652138
-4.63731866,0.97312830,0.55161274,0.00199266,0.00076430,0.02557204,0.35950558,0.51773781
-4.63131566,0.95142308,0.53946370,0.00195858,0.00075123,0.02509182,0.35077155,0.50581922
-4.62531266,0.92406745,0.52408954,0.00191125,0.00073308,0.02445001,0.34006564,0.49095130
-4.61930965,0.89152173,0.50575066,0.00185168,0.00071023,0.02365847,0.32755442,0.47337854
-4.61330665,0.85434518,0.48476436,0.00178108,0.00068315,0.02273212,0.31343899,0.45339661
-4.60730365,0.81317800,0.46149446,0.00170087,0.00065238,0.02168835,0.29794860,0.43134309
-4.60130065,0.76872103,0.43633962,0.00161260,0.00061853,0.02054645,0.28133356,0.40758688
-4.59529765,0.72171393,0.40972091,0.00151794,0.00058222,0.01932691,0.26385753,0.38251685
-4.58929465,0.67291294,0.38206903,0.00141858,0.00054411,0.01805082,0.24578970,0.35653025
-4.58329165,0.62306919,0.35381191,0.00131620,0.00050484,0.01673922,0.22739708,0.33002138
-4.57728864,0.57290831,0.32536304,0.00121245,0.00046504,0.01541249,0.20893733,0.30337099
-4.57128564,0.52311231,0.29711113,0.00110886,0.00042531,0.01408986,0.19065229,0.27693674
-4.56528264,0.47430420,0.26941129,0.00100684,0.00038617,0.01278894,0.17276256,0.25104526
-4.55927964,0.42703587,0.24257810,0.00090766,0.00034813,0.01152538,0.15546313,0.22598573
-4.55327664,0.38177943,0.21688059,0.00081239,0.00031158,0.01031264,0.13892034,0.20200545
-4.54727364,0.33892216,0.19253941,0.00072192,0.00027687,0.00916180,0.12327005,0.17930721
-4.54127064,0.29876489,0.16972573,0.00063696,0.00024427,0.00808154,0.10861700,0.15804845
-4.53526763,0.26152358,0.14856217,0.00055802,0.00021397,0.00707820,0.09503540,0.13834221
-4.52926463,0.22733372,0.12912520,0.00048543,0.00018610,0.00615585,0.08257041,0.12025948
-4.52326163,0.19625717,0.11144887,0.00041936,0.00016072,0.00531652,0.07124054,0.10383289
-4.51725863,0.16829074,0.09552965,0.00035985,0.00013783,0.00456040,0.06104059,0.08906132
-4.51125563,0.14337624,0.08133195,0.00030679,0.00011741,0.00388617,0.05194521,0.07591533
-4.50525263,0.12141129,0.06879408,0.00025998,0.00009935,0.00329125,0.04391257,0.06434297
-4.49924962,0.10226051,0.05783445,0.00021918,0.00008356,0.00277216,0.03688821,0.05427589
-4.49324662,0.08576677,0.04835765,0.00018404,0.00006989,0.00232478,0.03080891,0.04563541
-4.48724362,0.07176196,0.04026032,0.00015425,0.00005820,0.00194474,0.02560630,0.03833846
-4.48124062,0.06007727,0.03343665,0.00012944,0.00004835,0.00162762,0.02121028,0.03230325
-4.47523762,0.05055263,0.02778339,0.00010930,0.00004018,0.00136931,0.01755214,0.02745453
-4.46923462,0.04304531,0.02320432,0.00009353,0.00003354,0.00116624,0.01456735,0.02372843
-4.46323162,0.03743760,0.01961425,0.00008190,0.00002832,0.00101562,0.01219800,0.02107683
-4.45722861,0.03364355,0.01694239,0.00007425,0.00002440,0.00091568,0.01039493,0.01947121
-4.45122561,0.03161477,0.01513531,0.00007049,0.00002171,0.00086586,0.00911956,0.01890605
-4.44522261,0.03134545,0.01415940,0.00007063,0.00002016,0.00086706,0.00834546,0.01940167
-4.43921961,0.03287640,0.01400298,0.00007477,0.00001974,0.00092178,0.00805972,0.02100663
-4.43321661,0.03629829,0.01467797,0.00008313,0.00002044,0.00103432,0.00826411,0.02379945
-4.42721361,0.04175402,0.01622132,0.00009603,0.00002227,0.00121098,0.00897607,0.02788989
-4.42121061,0.04944006,0.01869600,0.00011389,0.00002529,0.00146020,0.01022961,0.03341934
-4.41520760,0.05960672,0.02219173,0.00013727,0.00002958,0.00179267,0.01207602,0.04056066
-4.40920460,0.07255716,0.02682525,0.00016680,0.00003524,0.00222154,0.01458440,0.04951687
-4.40320160,0.08864505,0.03274014,0.00020322,0.00004240,0.00276244,0.01784202,0.06051902
-4.39719860,0.10827045,0.04010610,0.00024736,0.00005120,0.00343355,0.02195441,0.07382279
-4.39119560,0.13187399,0.04911755,0.00030010,0.00006182,0.00425561,0.02704516,0.08970385
-4.38519260,0.15992899,0.05999146,0.00036238,0.00007442,0.00525184,0.03325518,0.10845183
-4.37918959,0.19293139,0.07296427,0.00043514,0.00008920,0.00644778,0.04074165,0.13036298
-4.37318659,0.23138756,0.08828784,0.00051934,0.00010634,0.00787105,0.04967623,0.15573136
-4.36718359,0.27579984,0.10622426,0.00061585,0.00012602,0.00955098,0.06024263,0.18483880
-4.36118059,0.32665016,0.12703963,0.00072549,0.00014839,0.01151814,0.07263352,0.21794380
-4.35517759,0.38438185,0.15099657,0.00084895,0.00017361,0.01380376,0.08704650,0.25526947
-4.34917459,0.44938020,0.17834577,0.00098675,0.00020179,0.01643900,0.10367938,0.29699124
-4.34317159,0.52195228,0.20931654,0.00113919,0.00023300,0.01945410,0.12272462,0.34322439
-4.33716858,0.60230673,0.24410659,0.00130635,0.00026730,0.02287752,0.14436309,0.39401228
-4.33116558,0.69053450,0.28287137,0.00148802,0.00030468,0.02673490,0.16875714,0.44931568
-4.32516258,0.78659117,0.32571322,0.00168368,0.00034510,0.03104802,0.19604336,0.50900387
-4.31915958,0.89028216,0.37267086,0.00189250,0.00038848,0.03583377,0.22632505,0.57284823
-4.31315658,1.00125149,0.42370958,0.00211329,0.00043471,0.04110317,0.25966481,0.64051873
-4.30715358,1.11897526,0.47871265,0.00234457,0.00048364,0.04686043,0.29607745,0.71158392
