energy_ev,total_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up,Zn_p_up,Zn_d_up
-5.21360680,1.13376429,0.05604233,0.27366959,0.22586767,0.00000000,0.59084335,0.12175776
-5.20760380,1.06068622,0.05099205,0.25206425,0.21869068,0.00000000,0.55636199,0.11247156
-5.20160080,0.99198964,0.04628697,0.23169756,0.21212034,0.00000000,0.52419114,0.10369950
-5.19559780,0.92810722,0.04198272,0.21268399,0.20619618,0.00000000,0.49446457,0.09549796
-5.18959480,0.86933159,0.03812479,0.19510090,0.20093838,0.00000000,0.46724644,0.08790638
-5.18359180,0.81582975,0.03474886,0.17899310,0.19634994,0.00000000,0.44254018,0.08094879
-5.17758879,0.76765979,0.03188128,0.16437783,0.19241894,0.00000000,0.42029817,0.07463574
-5.17158579,0.72478871,0.02953985,0.15125018,0.18912076,0.00000000,0.40043157,0.06896637
-5.16558279,0.68711034,0.02773466,0.13958834,0.18642026,0.00000000,0.38281994,0.06393053
-5.15957979,0.65446221,0.02646899,0.12935854,0.18427363,0.00000000,0.36732001,0.05951089
-5.15357679,0.62664070,0.02574021,0.12051942,0.18263007,0.00000000,0.35377346,0.05568482
-5.14757379,0.60341390,0.02554059,0.11302561,0.18143309,0.00000000,0.34201351,0.05242611
-5.14157079,0.58453188,0.02585797,0.10683041,0.18062162,0.00000000,0.33187024,0.04970630
-5.13556778,0.56973429,0.02667631,0.10188761,0.18013095,0.00000000,0.32317460,0.04749578
-5.12956478,0.55875534,0.02797602,0.09815235,0.17989349,0.00000000,0.31576148,0.04576449
-5.12356178,0.55132652,0.02973419,0.09558116,0.17983955,0.00000000,0.30947177,0.04448238
-5.11755878,0.54717747,0.03192459,0.09413128,0.17989813,0.00000000,0.30415379,0.04361955
-5.11155578,0.54603535,0.03451755,0.09375946,0.17999790,0.00000000,0.29966429,0.04314620
-5.10555278,0.54762339,0.03747975,0.09442028,0.18006828,0.00000000,0.29586919,0.04303241
-5.09954977,0.55165905,0.04077397,0.09606436,0.18004069,0.00000000,0.29264432,0.04324779
-5.09354677,0.55785234,0.04435877,0.09863656,0.17985009,0.00000000,0.28987622,0.04376118
-5.08754377,0.56590460,0.04818832,0.10207427,0.17943649,0.00000000,0.28746314,0.04454024
-5.08154077,0.57550823,0.05221223,0.10630619,0.17874674,0.00000000,0.28531625,0.04555125
-5.07553777,0.58634755,0.05637561,0.11125149,0.17773611,0.00000000,0.28336098,0.04675891
-5.06953477,0.59810094,0.06061930,0.11681957,0.17636996,0.00000000,0.28153853,0.04812639
-5.06353177,0.61044427,0.06488032,0.12291057,0.17462510,0.00000000,0.27980736,0.04961547
-5.05752876,0.62305570,0.06909258,0.12941645,0.17249094,0.00000000,0.27814459,0.05118692
-5.05152576,0.63562155,0.07318791,0.13622285,0.16997026,0.00000000,0.27654712,0.05280101
-5.04552276,0.64784316,0.07709720,0.14321151,0.16707957,0.00000000,0.27503245,0.05441826
-5.03951976,0.65944446,0.08075192,0.15026325,0.16384902,0.00000000,0.27363896,0.05600023
-5.03351676,0.67017984,0.08408576,0.15726137,0.16032182,0.00000000,0.27242573,0.05751048
-5.02751376,0.67984210,0.08703633,0.16409528,0.15655327,0.00000000,0.27147166,0.05891559
-5.02151076,0.68827010,0.08954701,0.17066425,0.15260937,0.00000000,0.27087413,0.06018618
-5.01550775,0.69535572,0.09156876,0.17688105,0.14856502,0.00000000,0.27074696,0.06129792
-5.00950475,0.70104983,0.09306182,0.18267537,0.14450207,0.00000000,0.27121795,0.06223243
-5.00350175,0.70536703,0.09399717,0.18799678,0.14050713,0.00000000,0.27242596,0.06297814
-4.99749875,0.70838891,0.09435786,0.19281715,0.13666930,0.00000000,0.27451772,0.06353086
-4.99149575,0.71026556,0.09413989,0.19713237,0.13307798,0.00000000,0.27764453,0.06389430
-4.98549275,0.71121540,0.09335278,0.20096334,0.12982074,0.00000000,0.28195883,0.06408025
-4.97948974,0.71152311,0.09201969,0.20435608,0.12698144,0.00000000,0.28761105,0.06410863
-4.97348674,0.71153575,0.09017716,0.20738109,0.12463852,0.00000000,0.29474661,0.06400717
-4.96748374,0.71165717,0.08787433,0.21013185,0.12286372,0.00000000,0.30350328,0.06381102
-4.96148074,0.71234071,0.08517182,0.21272260,0.12172101,0.00000000,0.31400901,0.06356198
-4.95547774,0.71408046,0.08214020,0.21528543,0.12126588,0.00000000,0.32638013,0.06330758
-4.94947474,0.71740112,0.07885815,0.21796680,0.12154495,0.00000000,0.34071997,0.06309998
-4.94347174,0.72284670,0.07541038,0.22092356,0.12259582,0.00000000,0.35711787,0.06299471
-4.93746873,0.73096813,0.07188529,0.22431861,0.12444714,0.00000000,0.37564830,0.06304925
-4.93146573,0.74231000,0.06837266,0.22831627,0.12711875,0.00000000,0.39637009,0.06332151
-4.92546273,0.75739644,0.06496117,0.23307752,0.13062193,0.00000000,0.41932555,0.06386827
-4.91945973,0.77671647,0.06173607,0.23875501,0.13495959,0.00000000,0.44453917,0.06474351
-4.91345673,0.80070870,0.05877693,0.24548823,0.14012634,0.00000000,0.47201590,0.06599678
-4.90745373,0.82974578,0.05615555,0.25339853,0.14610838,0.00000000,0.50173872,0.06767155
-4.90145073,0.86411864,0.05393416,0.26258447,0.15288320,0.00000000,0.53366546,0.06980358
-4.89544772,0.90402105,0.05216384,0.27311721,0.16041897,0.00000000,0.56772486,0.07241944
-4.88944472,0.94953460,0.05088324,0.28503628,0.16867379,0.00000000,0.60381190,0.07553502
-4.88344172,1.00061491,0.05011775,0.29834582,0.17759466,0.00000000,0.64178268,0.07915436
-4.87743872,1.05707942,0.04987882,0.31301131,0.18711635,0.00000000,0.68144901,0.08326849
-4.87143572,1.11859763,0.05016388,0.32895707,0.19716032,0.00000000,0.72257323,0.08785474
-4.86543272,1.18468452,0.05095643,0.34606468,0.20763364,0.00000000,0.76486367,0.09287619
-4.85942971,1.25469781,0.05222658,0.36417248,0.21842822,0.00000000,0.80797123,0.09828163
-4.85342671,1.32784003,0.05393199,0.38307637,0.22942049,0.00000000,0.85148782,0.10400582
-4.84742371,1.40316589,0.05601908,0.40253202,0.24047151,0.00000000,0.89494696,0.10997035
-4.84142071,1.47959553,0.05842460,0.42225871,0.25142792,0.00000000,0.93782720,0.11608491
-4.83541771,1.55593390,0.06107749,0.44194476,0.26212350,0.00000000,0.97955858,0.12224907
-4.82941471,1.63089630,0.06390101,0.46125460,0.27238172,0.00000000,1.01953237,0.12835462
-4.82341171,1.70313965,0.06681506,0.47983743,0.28201903,0.00000000,1.05711409,0.13428832
-4.81740870,1.77129887,0.06973867,0.49733717,0.29084901,0.00000000,1.09165965,0.13993504
-4.81140570,1.83402730,0.07259252,0.51340360,0.29868718,0.00000000,1.12253400,0.14518126
-4.80540270,1.89003970,0.07530153,0.52770414,0.30535635,0.00000000,1.14913187,0.14991862
-4.79939970,1.93815639,0.07779728,0.53993594,0.31069233,0.00000000,1.17089962,0.15404767
-4.79339670,1.97734636,0.08002036,0.54983782,0.31454962,0.00000000,1.18735729,0.15748139
-4.78739370,2.00676771,0.08192234,0.55720137,0.31680703,0.00000000,1.19811977,0.16014849
-4.78139070,2.02580333,0.08346752,0.56188088,0.31737273,0.00000000,1.20291600,0.16199625
-4.77538769,2.03409007,0.08463413,0.56380150,0.31618870,0.00000000,1.20160531,0.16299280
-4.76938469,2.03153994,0.08541515,0.56296518,0.31323405,0.00000000,1.19418972,0.16312873
-4.76338169,2.01835201,0.08581858,0.55945414,0.30852740,0.00000000,1.18082177,0.16241786
-4.75737869,1.99501448,0.08586712,0.55343161,0.30212788,0.00000000,1.16180719,0.16089722
-4.75137569,1.96229645,0.08559740,0.54513971,0.29413482,0.00000000,1.13760218,0.15862611
-4.74537269,1.92122985,0.08505858,0.53489457,0.28468618,0.00000000,1.10880549,0.15568445
-4.73936968,1.87308219,0.08431058,0.52307891,0.27395575,0.00000000,1.07614545,0.15217024
-4.73336668,1.81932135,0.08342188,0.51013220,0.26214924,0.00000000,1.04046260,0.14819647
-4.72736368,1.76157402,0.08246697,0.49653911,0.24949952,0.00000000,1.00268875,0.14388750
-4.72136068,1.70157966,0.08152366,0.48281647,0.23626121,0.00000000,0.96382328,0.13937508
-4.71535768,1.64114208,0.08067029,0.46949945,0.22270486,0.00000000,0.92490792,0.13479426
-4.70935468,1.58208044,0.07998289,0.45712740,0.20911097,0.00000000,0.88700081,0.13027923
-4.70335168,1.52618200,0.07953261,0.44622995,0.19576415,0.00000000,0.85115111,0.12595948
-4.69734867,1.47515810,0.07938327,0.43731393,0.18294750,0.00000000,0.81837489,0.12195615
-4.69134567,1.43060493,0.07958931,0.43085125,0.17093753,0.00000000,0.78963309,0.11837899
-4.68534267,1.39397015,0.08019409,0.42726843,0.15999961,0.00000000,0.76581224,0.11532384
-4.67933967,1.36652617,0.08122876,0.42693765,0.15038404,0.00000000,0.74770799,0.11287070
-4.67333667,1.34935011,0.08271145,0.43016960,0.14232278,0.00000000,0.73601192,0.11108255
-4.66733367,1.34331048,0.08464710,0.43720812,0.13602677,0.00000000,0.73130129,0.11000476
-4.66133067,1.34906012,0.08702762,0.44822644,0.13168377,0.00000000,0.73403164,0.10966511
-4.65532766,1.36703441,0.08983264,0.46332492,0.12945658,0.00000000,0.74453180,0.11007435
-4.64932466,1.39745401,0.09303042,0.48253011,0.12948163,0.00000000,0.76300091,0.11122723
-4.64332166,1.44033097,0.09657922,0.50579476,0.13186765,0.00000000,0.78950695,0.11310381
-4.63731866,1.49547705,0.10042883,0.53299871,0.13669444,0.00000000,0.82398646,0.11567103
-4.63131566,1.56251350,0.10452216,0.56395036,0.14401174,0.00000000,0.86624490,0.11888436
-4.62531266,1.64088127,0.10879696,0.59838860,0.15383789,0.00000000,0.91595773,0.12268956
-4.61930965,1.72985120,0.11318744,0.63598516,0.16615859,0.00000000,0.97267189,0.12702424
-4.61330665,1.82853389,0.11762584,0.67634736,0.18092561,0.00000000,1.03580785,0.13181942
-4.60730365,1.93588909,0.12204380,0.71902130,0.19805564,0.00000000,1.10466262,0.13700086
-4.60130065,2.05073510,0.12637357,0.76349571,0.21742927,0.00000000,1.17841386,0.14249021
-4.59529765,2.17175832,0.13054904,0.80920664,0.23889040,0.00000000,1.25612569,0.14820607
-4.58929465,2.29752381,0.13450657,0.85554311,0.26224619,0.00000000,1.33675674,0.15406478
-4.58329165,2.42648752,0.13818561,0.90185416,0.28726760,0.00000000,1.41917082,0.15998120
-4.57728864,2.55701074,0.14152923,0.94745721,0.31369081,0.00000000,1.50215068,0.16586940
-4.57128564,2.68737767,0.14448451,0.99164809,0.34121959,0.00000000,1.58441521,0.17164334
-4.56528264,2.81581626,0.14700292,1.03371270,0.36952868,0.00000000,1.66463999,0.17721755
-4.55927964,2.94052281,0.14904063,1.07294010,0.39826815,0.00000000,1.74148130,0.18250798
-4.55327664,3.05969007,0.15055886,1.10863704,0.42706890,0.00000000,1.81360296,0.18743288
-4.54727364,3.17153860,0.15152431,1.14014343,0.45554900,0.00000000,1.87970556,0.19191377
-4.54127064,3.27435064,0.15190959,1.16684836,0.48332092,0.00000000,1.93855719,0.19587661
-4.53526763,3.36650555,0.15169377,1.18820607,0.50999928,0.00000000,1.98902446,0.19925302
-4.52926463,3.44651563,0.15086292,1.20375128,0.53520906,0.00000000,2.03010279,0.20198146
-4.52326163,3.51306093,0.14941068,1.21311315,0.55859387,0.00000000,2.06094461,0.20400856
-4.51725863,3.56502166,0.14733880,1.21602725,0.57982408,0.00000000,2.08088411,0.20529028
-4.51125563,3.60150671,0.14465759,1.21234485,0.59860449,0.00000000,2.08945754,0.20579300
-4.50525263,3.62187696,0.14138622,1.20203901,0.61468120,0.00000000,2.08641776,0.20549439
-4.49924962,3.62576233,0.13755289,1.18520707,0.62784754,0.00000000,2.07174246,0.20438411
-4.49324662,3.61307152,0.13319467,1.16206937,0.63794876,0.00000000,2.04563540,0.20246416
-4.48724362,3.58399408,0.12835717,1.13296389,0.64488527,0.00000000,2.00852054,0.19974895
-4.48124062,3.53899446,0.12309387,1.09833733,0.64861439,0.00000000,1.96102907,0.19626505
-4.47523762,3.47879820,0.11746517,1.05873247,0.64915048,0.00000000,1.90398006,0.19205064
-4.46923462,3.40437084,0.11153724,1.01477279,0.64656348,0.00000000,1.83835521,0.18715457
-4.46323162,3.31689027,0.10538051,0.96714455,0.64097590,0.00000000,1.76526908,0.18163518
-4.45722861,3.21771359,0.09906808,0.91657733,0.63255833,0.00000000,1.68593573,0.17555896
-4.45122561,3.10833990,0.09267400,0.86382380,0.62152373,0.00000000,1.60163339,0.16899886
-4.44522261,2.99037015,0.08627143,0.80963942,0.60812066,0.00000000,1.51366854,0.16203263
-4.43921961,2.86546576,0.07993089,0.75476297,0.59262560,0.00000000,1.42334066,0.15474096
-4.43321661,2.73530739,0.07371860,0.69989864,0.57533482,0.00000000,1.33190920,0.14720574
-4.42721361,2.60155519,0.06769495,0.64570024,0.55655594,0.00000000,1.24056374,0.13950824
-4.42121061,2.46581181,0.06191321,0.59275806,0.53659954,0.00000000,1.15039833,0.13172753
-4.41520760,2.32958930,0.05641857,0.54158870,0.51577108,0.00000000,1.06239082,0.12393889
-4.40920460,2.19428076,0.05124736,0.49262806,0.49436339,0.00000000,0.97738735,0.11621259
-4.40320160,2.06113736,0.04642675,0.44622757,0.47265006,0.00000000,0.89609254,0.10861272
-4.39719860,1.93125125,0.04197465,0.40265338,0.45087980,0.00000000,0.81906498,0.10119638
-4.39119560,1.80554446,0.03789993,0.36208850,0.42927206,0.00000000,0.74671790,0.09401304
-4.38519260,1.68476384,0.03420301,0.32463736,0.40801395,0.00000000,0.67932454,0.08710421
-4.37918959,1.56948176,0.03087657,0.29033242,0.38725850,0.00000000,0.61702746,0.08050332
-4.37318659,1.46010220,0.02790654,0.25914240,0.36712442,0.00000000,0.55985116,0.07423584
-4.36718359,1.35687154,0.02527320,0.23098162,0.34769699,0.00000000,0.50771726,0.06831960
-4.36118059,1.25989344,0.02295232,0.20572002,0.32903035,0.00000000,0.46046122,0.06276533
-4.35517759,1.16914691,0.02091645,0.18319323,0.31115068,0.00000000,0.41785005,0.05757737
-4.34917459,1.08450669,0.01913603,0.16321261,0.29406030,0.00000000,0.37960011,0.05275439
-4.34317159,1.00576501,0.01758059,0.14557458,0.27774239,0.00000000,0.34539434,0.04829035
-4.33716858,0.93265384,0.01621977,0.13006918,0.26216599,0.00000000,0.31489850,0.04417541
-4.33116558,0.86486664,0.01502420,0.11648760,0.24729118,0.00000000,0.28777576,0.04039686
-4.32516258,0.80207893,0.01396629,0.10462851,0.23307409,0.00000000,0.26369943,0.03694007
-4.31915958,0.74396687,0.01302078,0.09430315,0.21947150,0.00000000,0.24236351,0.03378934
-4.31315658,0.69022325,0.01216523,0.08533918,0.20644494,0.00000000,0.22349101,0.03092863
-4.30715358,0.64057051,0.01138022,0.07758324,0.19396397,0.00000000,0.20683995,0.02834232
