energy_ev,total_up,Nb_p_up,Nb_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-4.30115058,1.55744693,0.75111914,0.69554084,0.16563280,0.00097031,0.04100941,1.07356490
-4.29514757,1.49199108,0.72193620,0.66254928,0.16538755,0.00095341,0.03990344,1.01962777
-4.28914457,1.43235292,0.69872919,0.63269918,0.16663275,0.00094093,0.03860683,0.96948511
-4.28314157,1.37938580,0.68183947,0.60631466,0.16949154,0.00093364,0.03714475,0.92366231
-4.27713857,1.33381010,0.67150856,0.58365362,0.17405577,0.00093222,0.03554511,0.88259125
-4.27113557,1.29619969,0.66787414,0.56490420,0.18038304,0.00093722,0.03383775,0.84660428
-4.26513257,1.26697151,0.67096762,0.55018269,0.18849495,0.00094904,0.03205355,0.81592999
-4.25912956,1.24637887,0.68071324,0.53953281,0.19837630,0.00096798,0.03022357,0.79069122
-4.25312656,1.23450878,0.69692919,0.53292666,0.20997565,0.00099413,0.02837821,0.77090529
-4.24712356,1.23128366,0.71933065,0.53026733,0.22320701,0.00102748,0.02654645,0.75648664
-4.24112056,1.23646753,0.74753518,0.53139324,0.23795280,0.00106781,0.02475515,0.74725199
-4.23511756,1.24967667,0.78107030,0.53608417,0.25406788,0.00111480,0.02302851,0.74292795
-4.22911456,1.27039464,0.81938350,0.54406900,0.27138468,0.00116796,0.02138764,0.74316103
-4.22311156,1.29799114,0.86185436,0.55503473,0.28971916,0.00122668,0.01985023,0.74752972
-4.21710855,1.33174419,0.90780874,0.56863686,0.30887734,0.00129027,0.01843044,0.75555841
-4.21110555,1.37086485,0.95653449,0.58451037,0.32866226,0.00135792,0.01713886,0.76673275
-4.20510255,1.41452341,1.00729846,0.60228135,0.34888094,0.00142879,0.01598260,0.78051574
-4.19909955,1.46187607,1.05936394,0.62157832,0.36935101,0.00150199,0.01496548,0.79636419
-4.19309655,1.51209079,1.11200813,0.64204317,0.38990665,0.00157663,0.01408836,0.81374475
-4.18709355,1.56437130,1.16453882,0.66334090,0.41040361,0.00165182,0.01334945,0.83214889
-4.18109055,1.61797792,1.21630952,0.68516793,0.43072282,0.00172674,0.01274469,0.85110629
-4.17508754,1.67224433,1.26673260,0.70725835,0.45077241,0.00180059,0.01226819,0.87019603
-4.16908454,1.72658945,1.31528951,0.72938805,0.47048796,0.00187268,0.01191263,0.88905513
-4.16308154,1.78052384,1.36153803,0.75137627,0.48983094,0.00194239,0.01166960,0.90738417
-4.15707854,1.83365040,1.40511595,0.77308477,0.50878519,0.00200918,0.01153001,0.92494984
-4.15107554,1.88565952,1.44574120,0.79441452,0.52735174,0.00207262,0.01148436,0.94158429
-4.14507254,1.93631902,1.48320860,0.81530022,0.54554217,0.00213236,0.01152299,0.95718169
-4.13906953,1.98545968,1.51738340,0.83570307,0.56337083,0.00218811,0.01163634,0.97169208
-4.13306653,2.03295742,1.54819218,0.85560211,0.58084644,0.00223968,0.01181504,0.98511313
-4.12706353,2.07871336,1.57561172,0.87498494,0.59796354,0.00228690,0.01205004,0.99748025
-4.12106053,2.12263311,1.59965661,0.89383819,0.61469443,0.00232964,0.01233269,1.00885578
-4.11505753,2.16460682,1.62036638,0.91213852,0.63098210,0.00236776,0.01265475,1.01931777
-4.10905453,2.20449127,1.63779298,0.92984460,0.64673474,0.00240115,0.01300840,1.02894905
-4.10305153,2.24209531,1.65198943,0.94689074,0.66182225,0.00242966,0.01338617,1.03782715
-4.09704852,2.27716965,1.66300023,0.96318243,0.67607519,0.00245310,0.01378100,1.04601546
-4.09104552,2.30940169,1.67085406,0.97859406,0.68928631,0.00247127,0.01418610,1.05355606
-4.08504252,2.33841574,1.67555915,0.99296905,0.70121474,0.00248390,0.01459497,1.06046447
-4.07903952,2.36377876,1.67710148,1.00612221,0.71159281,0.00249071,0.01500132,1.06672628
-4.07303652,2.38501106,1.67544564,1.01784426,0.72013516,0.00249139,0.01539909,1.07229577
-4.06703352,2.40160149,1.67053828,1.02790810,0.72654970,0.00248561,0.01578237,1.07709640
-4.06103052,2.41302603,1.66231356,1.03607651,0.73054996,0.00247306,0.01614543,1.08102274
-4.05502751,2.41876864,1.65070026,1.04211074,0.73186807,0.00245344,0.01648270,1.08394392
-4.04902451,2.41834321,1.63562978,1.04577947,0.73026772,0.00242650,0.01678879,1.08570792
-4.04302151,2.41131518,1.61704459,1.04686770,0.72555643,0.00239208,0.01705853,1.08614675
-4.03701851,2.39732171,1.59490631,1.04518505,0.71759625,0.00235009,0.01728695,1.08508200
-4.03101551,2.37608924,1.56920309,1.04057303,0.70631253,0.00230055,0.01746941,1.08233061
-4.02501251,2.34744766,1.53995572,1.03291109,0.69170010,0.00224358,0.01760160,1.07771068
-4.01900950,2.31134036,1.50722219,1.02212115,0.67382653,0.00217947,0.01767960,1.07104720
-4.01300650,2.26782992,1.47110058,1.00817051,0.65283243,0.00210858,0.01769998,1.06217753
-4.00700350,2.21709927,1.43173012,0.99107322,0.62892855,0.00203145,0.01765989,1.05095663
-4.00100050,2.15944860,1.38929064,0.97088987,0.60239009,0.00194869,0.01755708,1.03726204
-3.99499750,2.09528834,1.34400048,0.94772607,0.57354838,0.00186105,0.01739004,1.02099838
-3.98899450,2.02512887,1.29611324,0.92172977,0.54278050,0.00176933,0.01715805,1.00210169
-3.98299150,1.94956761,1.24591346,0.89308763,0.51049730,0.00167442,0.01686123,0.98054311
-3.97698849,1.86927422,1.19371185,0.86202077,0.47713046,0.00157725,0.01650064,0.95633223
-3.97098549,1.78497470,1.13984003,0.82877993,0.44311933,0.00147875,0.01607826,0.92951967
-3.96498249,1.69743514,1.08464535,0.79364048,0.40889800,0.00137986,0.01559703,0.90019903
-3.95897949,1.60744562,1.02848576,0.75689727,0.37488326,0.00128150,0.01506087,0.86850789
-3.95297649,1.51580493,0.97172494,0.71885943,0.34146395,0.00118452,0.01447461,0.83462778
-3.94697349,1.42330638,0.91472794,0.67984536,0.30899202,0.00108973,0.01384391,0.79878309
-3.94097049,1.33072507,0.85785705,0.64017778,0.27777557,0.00099785,0.01317524,0.76123873
-3.93496748,1.23880675,0.80146816,0.60017906,0.24807403,0.00090951,0.01247570,0.72229661
-3.92896448,1.14825831,0.74590741,0.56016669,0.22009549,0.00082526,0.01175290,0.68229084
-3.92296148,1.05973995,0.69150820,0.52044896,0.19399604,0.00074555,0.01101484,0.64158196
-3.91695848,0.97385893,0.63858831,0.48132100,0.16988103,0.00067073,0.01026968,0.60055012
-3.91095548,0.89116481,0.58744728,0.44306099,0.14780786,0.00060106,0.00952563,0.55958759
-3.90495248,0.81214595,0.53836395,0.40592676,0.12779019,0.00053672,0.00879072,0.51909075
-3.89894947,0.73722739,0.49159406,0.37015276,0.10980297,0.00047781,0.00807270,0.47945197
-3.89294647,0.66676970,0.44736806,0.33594745,0.09378825,0.00042436,0.00737882,0.44105143
-3.88694347,0.60106882,0.40588913,0.30349122,0.07966124,0.00037633,0.00671573,0.40424948
-3.88094047,0.54035672,0.36733133,0.27293481,0.06731638,0.00033364,0.00608936,0.36937948
-3.87493747,0.48480288,0.33183811,0.24439844,0.05663323,0.00029618,0.00550483,0.33674158
-3.86893447,0.43451627,0.29952112,0.21797142,0.04748193,0.00026378,0.00496640,0.30659737
-3.86293147,0.38954790,0.27045928,0.19371249,0.03972804,0.00023626,0.00447740,0.27916566
-3.85692846,0.34989375,0.24469839,0.17165076,0.03323675,0.00021340,0.00404025,0.25461941
-3.85092546,0.31549809,0.22225098,0.15178721,0.02787642,0.00019500,0.00365643,0.23308369
-3.84492246,0.28625684,0.20309663,0.13409668,0.02352126,0.00018081,0.00332656,0.21463472
-3.83891946,0.26202130,0.18718262,0.11853034,0.02005346,0.00017059,0.00305039,0.19929984
-3.83291646,0.24260175,0.17442500,0.10501847,0.01736455,0.00016408,0.00282687,0.18705836
-3.82691346,0.22777118,0.16470993,0.09347349,0.01535634,0.00016102,0.00265422,0.17784310
-3.82091046,0.21726908,0.15789539,0.08379315,0.01394125,0.00016112,0.00253002,0.17154257
-3.81490745,0.21080516,0.15381322,0.07586371,0.01304234,0.00016411,0.00245122,0.16800372
-3.80890445,0.20806320,0.15227145,0.06956319,0.01259301,0.00016968,0.00241426,0.16703511
-3.80290145,0.20870506,0.15305696,0.06476441,0.01253656,0.00017752,0.00241513,0.16841056
-3.79689845,0.21237477,0.15593851,0.06133796,0.01282549,0.00018730,0.00244946,0.17187324
-3.79089545,0.21870300,0.16067014,0.05915486,0.01342090,0.00019868,0.00251255,0.17714010
-3.78489245,0.22731182,0.16699488,0.05808904,0.01429170,0.00021132,0.00259950,0.18390683
-3.77888944,0.23781976,0.17464887,0.05801959,0.01541395,0.00022485,0.00270525,0.19185323
-3.77288644,0.24984739,0.18336577,0.05883265,0.01677017,0.00023890,0.00282469,0.20064899
-3.76688344,0.26302307,0.19288153,0.06042303,0.01834870,0.00025311,0.00295271,0.20995995
-3.76088044,0.27698913,0.20293924,0.06269559,0.02014304,0.00026710,0.00308434,0.21945463
-3.75487744,0.29140807,0.21329418,0.06556625,0.02215129,0.00028053,0.00321476,0.22881114
-3.74887444,0.30596878,0.22371869,0.06896266,0.02437547,0.00029304,0.00333950,0.23772410
-3.74287144,0.32039246,0.23400694,0.07282468,0.02682086,0.00030433,0.00345444,0.24591166
-3.73686843,0.33443815,0.24397921,0.07710433,0.02949532,0.00031411,0.00355592,0.25312217
-3.73086543,0.34790738,0.25348553,0.08176557,0.03240843,0.00032213,0.00364087,0.25914052
-3.72486243,0.36064803,0.26240872,0.08678367,0.03557064,0.00032819,0.00370683,0.26379378
-3.71885943,0.37255688,0.27066630,0.09214426,0.03899227,0.00033214,0.00375202,0.26695595
-3.71285643,0.38358093,0.27821155,0.09784209,0.04268249,0.00033388,0.00377545,0.26855171
-3.70685343,0.39371722,0.28503332,0.10387959,0.04664813,0.00033337,0.00377685,0.26855891
-3.70085043,0.40301129,0.29115481,0.11026512,0.05089262,0.00033063,0.00375679,0.26700971
-3.69484742,0.41155411,0.29663127,0.11701122,0.05541480,0.00032573,0.00371661,0.26399038
-3.68884442,0.41947786,0.30154666,0.12413268,0.06020790,0.00031881,0.00365842,0.25963963
-3.68284142,0.42695052,0.30600957,0.13164474,0.06525863,0.00031004,0.00358506,0.25414555
-3.67683842,0.43416965,0.31014842,0.13956137,0.07054641,0.00029965,0.00350001,0.24774130
-3.67083542,0.44135552,0.31410631,0.14789376,0.07604292,0.00028790,0.00340738,0.24069962
-3.66483242,0.44874394,0.31803565,0.15664908,0.08171194,0.00027510,0.00331175,0.23332630
-3.65882941,0.45657908,0.32209281,0.16582953,0.08750943,0.00026155,0.00321808,0.22595287
-3.65282641,0.46510635,0.32643302,0.17543180,0.09338413,0.00024759,0.00313162,0.21892856
-3.64682341,0.47456573,0.33120563,0.18544684,0.09927839,0.00023355,0.00305778,0.21261184
-3.64082041,0.48518549,0.33654989,0.19585985,0.10512938,0.00021976,0.00300197,0.20736168
-3.63481741,0.49717644,0.34259131,0.20665068,0.11087064,0.00020653,0.00296950,0.20352859
-3.62881441,0.51072670,0.34943856,0.21779421,0.11643385,0.00019416,0.00296542,0.20144572
-3.62281141,0.52599687,0.35718089,0.22926090,0.12175070,0.00018291,0.00299443,0.20142008
-3.61680840,0.54311553,0.36588607,0.24101720,0.12675493,0.00017301,0.00306066,0.20372402
-3.61080540,0.56217501,0.37559865,0.25302580,0.13138428,0.00016466,0.00316763,0.20858703
-3.60480240,0.58322720,0.38633844,0.26524565,0.13558232,0.00015802,0.00331808,0.21618818
-3.59879940,0.60627950,0.39809920,0.27763157,0.13930004,0.00015318,0.00351385,0.22664909
-3.59279640,0.63129079,0.41084745,0.29013357,0.14249715,0.00015022,0.00375581,0.24002782
-3.58679340,0.65816759,0.42452129,0.30269571,0.14514297,0.00014914,0.00404371,0.25631380
-3.58079040,0.68676051,0.43902936,0.31525480,0.14721695,0.00014992,0.00437621,0.27542392
-3.57478739,0.71686128,0.45425006,0.32773879,0.14870871,0.00015248,0.00475072,0.29720027
-3.56878439,0.74820068,0.47003100,0.34006520,0.14961768,0.00015670,0.00516348,0.32140942
-3.56278139,0.78044775,0.48618903,0.35213969,0.14995232,0.00016243,0.00560952,0.34774375
-3.55677839,0.81321066,0.50251101,0.36385492,0.14972910,0.00016947,0.00608273,0.37582493
-3.55077539,0.84603965,0.51875543,0.37509006,0.14897117,0.00017760,0.00657592,0.40520957
-3.54477239,0.87843226,0.53465522,0.38571094,0.14770690,0.00018657,0.00708101,0.43539726
-3.53876938,0.90984125,0.54992180,0.39557115,0.14596841,0.00019610,0.00758912,0.46584087
-3.53276638,0.93968506,0.56425044,0.40451411,0.14379014,0.00020592,0.00809081,0.49595896
-3.52676338,0.96736094,0.57732702,0.41237616,0.14120756,0.00021573,0.00857632,0.52515008
-3.52076038,0.99226034,0.58883596,0.41899063,0.13825615,0.00022525,0.00903579,0.55280852
-3.51475738,1.01378618,0.59846924,0.42419282,0.13497059,0.00023419,0.00945957,0.57834100
-3.50875438,1.03137141,0.60593616,0.42782557,0.13138436,0.00024229,0.00983846,0.60118381
-3.50275138,1.04449804,0.61097342,0.42974536,0.12752954,0.00024931,0.01016402,0.62081966
-3.49674837,1.05271586,0.61335515,0.42982849,0.12343705,0.00025502,0.01042883,0.63679350
-3.49074537,1.05565991,0.61290239,0.42797700,0.11913702,0.00025926,0.01062668,0.64872685
-3.48474237,1.05306586,0.60949150,0.42412416,0.11465948,0.00026188,0.01075281,0.65632968
-3.47873937,1.04478235,0.60306109,0.41823896,0.11003506,0.00026277,0.01080406,0.65940966
-3.47273637,1.03077983,0.59361705,0.41032949,0.10529586,0.00026190,0.01077890,0.65787799
-3.46673337,1.01115511,0.58123533,0.40044496,0.10047622,0.00025924,0.01067758,0.65175179
-3.46073037,0.98613145,0.56606238,0.38867612,0.09561344,0.00025483,0.01050200,0.64115284
-3.45472736,0.95605412,0.54831304,0.37515409,0.09074825,0.00024874,0.01025568,0.62630265
-3.44872436,0.92138149,0.52826596,0.36004766,0.08592517,0.00024109,0.00994366,0.60751427
-3.44272136,0.88267210,0.50625680,0.34355902,0.08119254,0.00023202,0.00957221,0.58518105
-3.43671836,0.84056828,0.48266937,0.32591828,0.07660226,0.00022171,0.00914874,0.55976301
-3.43071536,0.79577700,0.45792517,0.30737699,0.07220936,0.00021035,0.00868141,0.53177136
-3.42471236,0.74904895,0.43247168,0.28820085,0.06807113,0.00019815,0.00817899,0.50175189
-3.41870935,0.70115653,0.40676997,0.26866217,0.06424618,0.00018532,0.00765049,0.47026802
-3.41270635,0.65287198,0.38128204,0.24903219,0.06079314,0.00017208,0.00710493,0.43788403
-3.40670335,0.60494619,0.35645841,0.22957376,0.05776927,0.00015864,0.00655109,0.40514939
-3.40070035,0.55808926,0.33272627,0.21053452,0.05522896,0.00014521,0.00599727,0.37258443
-3.39469735,0.51295329,0.31047876,0.19214104,0.05322205,0.00013196,0.00545109,0.34066808
-3.38869435,0.47011786,0.29006547,0.17459384,0.05179230,0.00011905,0.00491938,0.30982790
-3.38269135,0.43007874,0.27178450,0.15806364,0.05097570,0.00010664,0.00440801,0.28043250
-3.37668834,0.39323980,0.25587618,0.14268880,0.05079900,0.00009484,0.00392188,0.25278659
-3.37068534,0.35990812,0.24251852,0.12857394,0.05127834,0.00008374,0.00346483,0.22712848
-3.36468234,0.33029236,0.23182445,0.11578970,0.05241797,0.00007341,0.00303970,0.20362990
-3.35867934,0.30450401,0.22384073,0.10437361,0.05420937,0.00006389,0.00264837,0.18239792
-3.35267634,0.28256114,0.21854856,0.09433176,0.05663052,0.00005520,0.00229180,0.16347864
-3.34667334,0.26439450,0.21586568,0.08564135,0.05964552,0.00004735,0.00197016,0.14686231
-3.34067034,0.24985537,0.21564993,0.07825375,0.06320461,0.00004033,0.00168293,0.13248950
-3.33466733,0.23872484,0.21770410,0.07209797,0.06724458,0.00003410,0.00142902,0.12025809
-3.32866433,0.23072423,0.22178197,0.06708450,0.07168959,0.00002863,0.00120689,0.11003059
-3.32266133,0.22552605,0.22759539,0.06310915,0.07645246,0.00002386,0.00101468,0.10164159
-3.31665833,0.22276553,0.23482219,0.06005698,0.08143634,0.00001975,0.00085032,0.09490515
-3.31065533,0.22205207,0.24311492,0.05780607,0.08653688,0.00001622,0.00071163,0.08962177
-3.30465233,0.22298070,0.25211003,0.05623111,0.09164471,0.00001323,0.00059646,0.08558493
-3.29864932,0.22514304,0.26143748,0.05520678,0.09664828,0.00001072,0.00050271,0.08258707
-3.29264632,0.22813780,0.27073049,0.05461074,0.10143686,0.00000862,0.00042845,0.08042481
-3.28664332,0.23158044,0.27963511,0.05432636,0.10590381,0.00000688,0.00037193,0.07890355
-3.28064032,0.23511201,0.28781949,0.05424498,0.10994971,0.00000545,0.00033169,0.07784127
-3.27463732,0.23840682,0.29498248,0.05426792,0.11348550,0.00000429,0.00030650,0.07707164
-3.26863432,0.24117898,0.30086131,0.05430797,0.11643530,0.00000335,0.00029545,0.07644638
-3.26263132,0.24318758,0.30523810,0.05429051,0.11873895,0.00000260,0.00029791,0.07583698
-3.25662831,0.24424039,0.30794493,0.05415428,0.12035396,0.00000200,0.00031354,0.07513568
-3.25062531,0.24419610,0.30886738,0.05385169,0.12125695,0.00000153,0.00034229,0.07425591
-3.24462231,0.24296495,0.30794622,0.05334878,0.12144439,0.00000116,0.00038431,0.07313209
-3.23861931,0.24050783,0.30517732,0.05262479,0.12093263,0.00000087,0.00044001,0.07171892
-3.23261631,0.23683390,0.30060979,0.05167142,0.11975719,0.00000065,0.00050993,0.06999025
-3.22661331,0.23199675,0.29434227,0.05049177,0.11797133,0.00000049,0.00059473,0.06793747
-3.22061031,0.22608937,0.28651773,0.04909901,0.11564393,0.00000036,0.00069514,0.06556757
-3.21460730,0.21923806,0.27731680,0.04751487,0.11285685,0.00000026,0.00081186,0.06290106
-3.20860430,0.21159547,0.26695010,0.04576791,0.10970174,0.00000019,0.00094554,0.05996951
-3.20260130,0.20333323,0.25564978,0.04389180,0.10627654,0.00000014,0.00109667,0.05681320
-3.19659830,0.19463421,0.24366059,0.04192345,0.10268183,0.00000010,0.00126553,0.05347862
-3.19059530,0.18568489,0.23123102,0.03990126,0.09901707,0.00000007,0.00145210,0.05001606
-3.18459230,0.17666805,0.21860472,0.03786345,0.09537702,0.00000005,0.00165602,0.04647741
-3.17858929,0.16775609,0.20601252,0.03584647,0.09184843,0.00000004,0.00187652,0.04291409
-3.17258629,0.15910511,0.19366551,0.03388371,0.08850716,0.00000003,0.00211237,0.03937522
-3.16658329,0.15085011,0.18174922,0.03200437,0.08541573,0.00000002,0.00236186,0.03590619
-3.16058029,0.14310129,0.17041915,0.03023260,0.08262164,0.00000001,0.00262275,0.03254742
-3.15457729,0.13594160,0.15979782,0.02858694,0.08015625,0.00000001,0.00289232,0.02933355
-3.14857429,0.12942561,0.14997330,0.02708004,0.07803436,0.00000001,0.00316736,0.02629289
-3.14257129,0.12357957,0.14099910,0.02571862,0.07625453,0.00000001,0.00344420,0.02344723
-3.13656828,0.11840265,0.13289557,0.02450370,0.07480006,0.00000002,0.00371884,0.02081186
-3.13056528,0.11386929,0.12565237,0.02343108,0.07364051,0.00000002,0.00398697,0.01839595
-3.12456228,0.10993235,0.11923208,0.02249200,0.07273380,0.00000003,0.00424409,0.01620300
-3.11855928,0.10652701,0.11357453,0.02167389,0.07202864,0.00000004,0.00448567,0.01423160
-3.11255628,0.10357518,0.10860172,0.02096136,0.07146734,0.00000006,0.00470722,0.01247617
-3.10655328,0.10099021,0.10422309,0.02033714,0.07098871,0.00000009,0.00490450,0.01092784
-3.10055028,0.09868169,0.10034088,0.01978308,0.07053106,0.00000013,0.00507358,0.00957544
-3.09454727,0.09656020,0.09685534,0.01928122,0.07003510,0.00000018,0.00521102,0.00840635
-3.08854427,0.09454175,0.09366974,0.01881469,0.06944668,0.00000026,0.00531398,0.00740747
-3.08254127,0.09255198,0.09069481,0.01836863,0.06871926,0.00000036,0.00538031,0.00656607
-3.07653827,0.09052975,0.08785277,0.01793101,0.06781608,0.00000050,0.00540866,0.00587065
-3.07053527,0.08843026,0.08508058,0.01749332,0.06671186,0.00000070,0.00539850,0.00531175
-3.06453227,0.08622764,0.08233265,0.01705121,0.06539422,0.00000096,0.00535015,0.00488266
-3.05852926,0.08391692,0.07958289,0.01660501,0.06386460,0.00000131,0.00526482,0.00458015
-3.05252626,0.08151551,0.07682604,0.01616016,0.06213886,0.00000177,0.00514452,0.00440517
-3.04652326,0.07906427,0.07407858,0.01572754,0.06024744,0.00000238,0.00499206,0.00436347
-3.04052026,0.07662808,0.07137907,0.01532383,0.05823539,0.00000317,0.00481092,0.00446624
-3.03451726,0.07429625,0.06878820,0.01497177,0.05616197,0.00000421,0.00460519,0.00473077
-3.02851426,0.07218266,0.06638842,0.01470038,0.05410025,0.00000554,0.00437946,0.00518099
-3.02251126,0.07042571,0.06428351,0.01454524,0.05213651,0.00000724,0.00413867,0.00584811
-3.01650825,0.06918824,0.06259789,0.01454871,0.05036964,0.00000940,0.00388803,0.00677111
-3.01050525,0.06865740,0.06147589,0.01476021,0.04891045,0.00001212,0.00363286,0.00799719
-3.00450225,0.06904435,0.06108086,0.01523644,0.04788108,0.00001552,0.00337854,0.00958212
-2.99849925,0.07058397,0.06159427,0.01604157,0.04741435,0.00001974,0.00313038,0.01159044
-2.99249625,0.07353417,0.06321453,0.01724743,0.04765308,0.00002492,0.00289353,0.01409538
-2.98649325,0.07817505,0.06615557,0.01893353,0.04874936,0.00003126,0.00267298,0.01717857
-2.98049025,0.08480743,0.07064513,0.02118700,0.05086364,0.00003894,0.00247344,0.02092938
-2.97448724,0.09375069,0.07692242,0.02410226,0.05416365,0.00004817,0.00229937,0.02544386
-2.96848424,0.10533986,0.08523520,0.02778046,0.05882288,0.00005919,0.00215495,0.03082325
-2.96248124,0.11992150,0.09583612,0.03232865,0.06501872,0.00007223,0.00204407,0.03717189
-2.95647824,0.13784850,0.10897804,0.03785847,0.07293005,0.00008755,0.00197035,0.04459474
-2.95047524,0.15947342,0.12490856,0.04448449,0.08273420,0.00010542,0.00193712,0.05319428
-2.94447224,0.18514053,0.14386339,0.05232214,0.09460330,0.00012608,0.00194746,0.06306693
-2.93846923,0.21517642,0.16605887,0.06148507,0.10869995,0.00014978,0.00200416,0.07429900
-2.93246623,0.24987937,0.19168365,0.07208215,0.12517230,0.00017677,0.00210972,0.08696238
-2.92646323,0.28950763,0.22088965,0.08421408,0.14414856,0.00020724,0.00226635,0.10110992
-2.92046023,0.33426700,0.25378271,0.09796962,0.16573110,0.00024137,0.00247586,0.11677083
-2.91445723,0.38429801,0.29041324,0.11342159,0.18999039,0.00027928,0.00273966,0.13394627
-2.90845423,0.43966338,0.33076720,0.13062288,0.21695891,0.00032106,0.00305869,0.15260524
-2.90245123,0.50033611,0.37475802,0.14960234,0.24662537,0.00036671,0.00343327,0.17268124
-2.89644822,0.56618908,0.42221981,0.17036108,0.27892956,0.00041616,0.00386309,0.19406968
-2.89044522,0.63698656,0.47290250,0.19286910,0.31375806,0.00046928,0.00434706,0.21662646
-2.88444222,0.71237838,0.52646922,0.21706255,0.35094120,0.00052583,0.00488325,0.24016788
-2.87843922,0.79189738,0.58249639,0.24284175,0.39025152,0.00058550,0.00546881,0.26447195
-2.87243622,0.87496035,0.64047680,0.27007027,0.43140387,0.00064787,0.00609992,0.28928132
-2.86643322,0.96087306,0.69982583,0.29857495,0.47405754,0.00071245,0.00677173,0.31430776
-2.86043022,1.04883932,0.75989087,0.32814724,0.51782021,0.00077866,0.00747839,0.33923820
-2.85442721,1.13797411,0.81996367,0.35854569,0.56225398,0.00084583,0.00821308,0.36374214
-2.84842421,1.22732049,0.87929551,0.38949963,0.60688320,0.00091324,0.00896810,0.38748022
-2.84242121,1.31586993,0.93711451,0.42071409,0.65120398,0.00098009,0.00973495,0.41011372
-2.83641821,1.40258523,0.99264461,0.45187563,0.69469506,0.00104557,0.01050453,0.43131451
-2.83041521,1.48642541,1.04512544,0.48265907,0.73682967,0.00110882,0.01126733,0.45077507
-2.82441221,1.56637153,1.09383228,0.51273480,0.77708793,0.00116900,0.01201360,0.46821827
-2.81840920,1.64145239,1.13809531,0.54177646,0.81496938,0.00122526,0.01273370,0.48340621
-2.81240620,1.71076916,1.17731723,0.56946858,0.85000496,0.00127679,0.01341824,0.49614797
-2.80640320,1.77351790,1.21098872,0.59551407,0.88176829,0.00132284,0.01405843,0.50630568
-2.80040020,1.82900897,1.23870078,0.61964108,0.90988548,0.00136273,0.01464628,0.51379874
-2.79439720,1.87668265,1.26015378,0.64160907,0.93404329,0.00139585,0.01517481,0.51860594
-2.78839420,1.91612032,1.27516264,0.66121379,0.95399533,0.00142170,0.01563829,0.52076528
-2.78239120,1.94705079,1.28365822,0.67829104,0.96956609,0.00143991,0.01603233,0.52037165
-2.77638819,1.96935171,1.28568481,0.69271900,0.98065269,0.00145021,0.01635401,0.51757236
-2.77038519,1.98304606,1.28139413,0.70441919,0.98722449,0.00145247,0.01660190,0.51256071
-2.76438219,1.98829419,1.27103618,0.71335589,0.98932059,0.00144668,0.01677603,0.50556806
-2.75837919,1.98538174,1.25494755,0.71953435,0.98704547,0.00143299,0.01687784,0.49685466
-2.75237619,1.97470438,1.23353785,0.72299763,0.98056309,0.00141164,0.01691002,0.48669968
-2.74637319,1.95675007,1.20727497,0.72382254,0.97008986,0.00138302,0.01687637,0.47539104
-2.74037019,1.93207982,1.17666989,0.72211478,0.95588673,0.00134763,0.01678157,0.46321535
-2.73436718,1.90130787,1.14226178,0.71800355,0.93825090,0.00130606,0.01663097,0.45044856
-2.72836418,1.86508228,1.10460395,0.71163601,0.91750750,0.00125901,0.01643036,0.43734767
-2.72236118,1.82406677,1.06425124,0.70317178,0.89400156,0.00120722,0.01618571,0.42414384
-2.71635818,1.77892451,1.02174917,0.69277781,0.86809056,0.00115151,0.01590300,0.41103720
-2.71035518,1.73030444,0.97762515,0.68062385,0.84013782,0.00109274,0.01558801,0.39819348
-2.70435218,1.67883066,0.93238189,0.66687873,0.81050679,0.00103180,0.01524619,0.38574265
-2.69834917,1.62509492,0.88649288,0.65170750,0.77955644,0.00096956,0.01488251,0.37377937
-2.69234617,1.56965236,0.84039998,0.63526969,0.74763766,0.00090690,0.01450147,0.36236527
-2.68634317,1.51302033,0.79451269,0.61771848,0.71509059,0.00084468,0.01410703,0.35153277
-2.68034017,1.45567992,0.74920899,0.59920097,0.68224292,0.00078372,0.01370268,0.34129018
-2.67433717,1.39807967,0.70483719,0.57985916,0.64940879,0.00072479,0.01329149,0.33162777
-2.66833417,1.34064111,0.66171858,0.55983177,0.61688825,0.00066860,0.01287619,0.32252432
-2.66233117,1.28376510,0.62015046,0.53925648,0.58496708,0.00061579,0.01245934,0.31395388
-2.65632816,1.22783860,0.58040906,0.51827239,0.55391663,0.00056695,0.01204343,0.30589226
-2.65032516,1.17324106,0.54275230,0.49702262,0.52399367,0.00052257,0.01163099,0.29832289
-2.64432216,1.12034974,0.50742182,0.47565650,0.49543997,0.00048308,0.01122473,0.29124169
-2.63831916,1.06954342,0.47464436,0.45433140,0.46848148,0.00044882,0.01082762,0.28466083
-2.63231616,1.02120420,0.44463207,0.43321385,0.44332712,0.00042006,0.01044294,0.27861086
-2.62631316,0.97571681,0.41758190,0.41247980,0.42016701,0.00039698,0.01007432,0.27314144
-2.62031016,0.93346554,0.39367398,0.39231393,0.39917027,0.00037971,0.00972571,0.26832035
-2.61430715,0.89482861,0.37306891,0.37290795,0.38048234,0.00036825,0.00940133,0.26423104
-2.60830415,0.86017028,0.35590430,0.35445794,0.36422200,0.00036259,0.00910553,0.26096871
-2.60230115,0.82983092,0.34229052,0.33716069,0.35047824,0.00036259,0.00884272,0.25863516
