energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.62181091,1.53676098,0.07593655,0.10765507,0.68500766,0.16073549,0.66685980,0.00000000,0.62777935,0.03778849
-5.61580790,1.48892784,0.07618011,0.10701977,0.66347261,0.16104886,0.63712196,0.00000000,0.60244408,0.03540568
-5.60980490,1.44690665,0.07682606,0.10682812,0.64504056,0.16210601,0.60966250,0.00000000,0.57917580,0.03317318
-5.60380190,1.41119497,0.07789927,0.10707752,0.62996080,0.16390448,0.58478292,0.00000000,0.55821246,0.03111426
-5.59779890,1.38209902,0.07941308,0.10774986,0.61838589,0.16642471,0.56270438,0.00000000,0.53970466,0.02924672
-5.59179590,1.35974137,0.08136995,0.10881231,0.61037460,0.16963168,0.54357005,0.00000000,0.52371779,0.02758284
-5.58579290,1.34407826,0.08376272,0.11021902,0.60589977,0.17347744,0.52745126,0.00000000,0.51023791,0.02612960
-5.57978989,1.33492545,0.08657630,0.11191342,0.60486050,0.17790465,0.51435705,0.00000000,0.49918120,0.02488913
-5.57378689,1.33199113,0.08978982,0.11383130,0.60709826,0.18285079,0.50424648,0.00000000,0.49040629,0.02385931
-5.56778389,1.33491391,0.09337899,0.11590437,0.61241576,0.18825292,0.49704293,0.00000000,0.48372877,0.02303458
-5.56178089,1.34330395,0.09731866,0.11806418,0.62059785,0.19405276,0.49264941,0.00000000,0.47893720,0.02240676
-5.55577789,1.35678487,0.10158533,0.12024626,0.63143319,0.20020169,0.49096427,0.00000000,0.47580973,0.02196599
-5.54977489,1.37503430,0.10615950,0.12239436,0.64473563,0.20666554,0.49189611,0.00000000,0.47413052,0.02170167
-5.54377189,1.39782080,0.11102772,0.12446441,0.66036418,0.21342869,0.49537739,0.00000000,0.47370532,0.02160329
-5.53776888,1.42503518,0.11618417,0.12642823,0.67824041,0.22049743,0.50137582,0.00000000,0.47437532,0.02166124
-5.53176588,1.45671449,0.12163167,0.12827663,0.69836243,0.22790217,0.50990301,0.00000000,0.47602881,0.02186746
-5.52576288,1.49305730,0.12738198,0.13002192,0.72081452,0.23569833,0.52101989,0.00000000,0.47861015,0.02221597
-5.51975988,1.53442920,0.13345551,0.13169945,0.74577183,0.24396587,0.53483871,0.00000000,0.48212557,0.02270319
-5.51375688,1.58135803,0.13988015,0.13336833,0.77349969,0.25280732,0.55152125,0.00000000,0.48664577,0.02332811
-5.50775388,1.63451876,0.14668946,0.13511105,0.80434732,0.26234426,0.57127360,0.00000000,0.49230508,0.02409225
-5.50175088,1.69470835,0.15392030,0.13703207,0.83873611,0.27271242,0.59433739,0.00000000,0.49929735,0.02499949
-5.49574787,1.76281146,0.16160977,0.13925529,0.87714248,0.28405551,0.62097811,0.00000000,0.50786868,0.02605567
-5.48974487,1.83975838,0.16979195,0.14192059,0.92007623,0.29651806,0.65147072,0.00000000,0.51830742,0.02726809
-5.48374187,1.92647656,0.17849434,0.14517929,0.96805476,0.31023738,0.68608343,0.00000000,0.53093164,0.02864490
-5.47773887,2.02383803,0.18773429,0.14918890,1.02157439,0.32533527,0.72506011,0.00000000,0.54607483,0.03019436
-5.47173587,2.13260451,0.19751563,0.15410711,1.08107968,0.34190953,0.76860212,0.00000000,0.56407003,0.03192411
-5.46573287,2.25337284,0.20782573,0.16008535,1.14693211,0.36002592,0.81685040,0.00000000,0.58523331,0.03384038
-5.45972986,2.38652277,0.21863303,0.16726210,1.21937929,0.37971086,0.86986843,0.00000000,0.60984690,0.03594719
-5.45372686,2.53216962,0.22988540,0.17575613,1.29852616,0.40094517,0.92762688,0.00000000,0.63814275,0.03824571
-5.44772386,2.69012385,0.24150920,0.18566002,1.38430935,0.42365933,0.98999062,0.00000000,0.67028697,0.04073358
-5.44172086,2.85985948,0.25340936,0.19703423,1.47647600,0.44773048,1.05670853,0.00000000,0.70636576,0.04340438
-5.43571786,3.04049301,0.26547039,0.20990188,1.57456816,0.47298132,1.12740675,0.00000000,0.74637329,0.04624729
-5.42971486,3.23077404,0.27755823,0.22424459,1.67791366,0.49918115,1.20158571,0.00000000,0.79020197,0.04924678
-5.42371186,3.42908856,0.28952305,0.23999959,1.78562424,0.52604904,1.27862108,0.00000000,0.83763554,0.05238260
-5.41770885,3.63347519,0.30120273,0.25705827,1.89660140,0.55325903,1.35776888,0.00000000,0.88834519,0.05562982
-5.41170585,3.84165446,0.31242697,0.27526639,2.00955018,0.58044736,1.43817478,0.00000000,0.94188913,0.05895907
-5.40570285,4.05107044,0.32302185,0.29442586,2.12300089,0.60722142,1.51888722,0.00000000,0.99771558,0.06233705
-5.39969985,4.25894393,0.33281457,0.31429841,2.23533820,0.63317007,1.59887449,0.00000000,1.05516944,0.06572699
-5.39369685,4.46233559,0.34163829,0.33461082,2.34483717,0.65787512,1.67704493,0.00000000,1.11350246,0.06908948
-5.38769385,4.65821737,0.34933678,0.35506177,2.44970495,0.68092336,1.75227021,0.00000000,1.17188697,0.07238323
-5.38169085,4.84354986,0.35576877,0.37533006,2.54812705,0.70191889,1.82341075,0.00000000,1.22943279,0.07556610
-5.37568784,5.01536335,0.36081185,0.39508387,2.63831664,0.72049511,1.88934281,0.00000000,1.28520701,0.07859604
-5.36968484,5.17083964,0.36436562,0.41399088,2.71856508,0.73632601,1.94898641,0.00000000,1.33825627,0.08143219
-5.36368184,5.30739202,0.36635432,0.43172865,2.78729197,0.74913635,2.00133325,0.00000000,1.38763086,0.08403595
-5.35767884,5.42274048,0.36672854,0.44799504,2.84309279,0.75871021,2.04547388,0.00000000,1.43240994,0.08637202
-5.35167584,5.51497940,0.36546619,0.46251808,2.88478221,0.76489771,2.08062302,0.00000000,1.47172721,0.08840935
-5.34567284,5.58263521,0.36257269,0.47506493,2.91143142,0.76761960,2.10614244,0.00000000,1.50479605,0.09012205
-5.33966983,5.62471156,0.35808034,0.48544952,2.92239796,0.76686947,2.12156038,0.00000000,1.53093331,0.09149008
-5.33366683,5.64072041,0.35204703,0.49353842,2.91734663,0.76271366,2.12658678,0.00000000,1.54958081,0.09249984
-5.32766383,5.63069730,0.34455434,0.49925479,2.89626073,0.75528860,2.12112381,0.00000000,1.56032370,0.09314454
-5.32166083,5.59520020,0.33570503,0.50258010,2.85944300,0.74479607,2.10527097,0.00000000,1.56290488,0.09342434
-5.31565783,5.53529164,0.32562020,0.50355362,2.80750625,0.73149617,2.07932464,0.00000000,1.55723470,0.09334624
-5.30965483,5.45250456,0.31443603,0.50226956,2.74135395,0.71569854,2.04377178,0.00000000,1.54339567,0.09292381
-5.30365183,5.34879300,0.30230036,0.49887213,2.66215166,0.69775211,1.99927791,0.00000000,1.52164153,0.09217664
-5.29764882,5.22646932,0.28936913,0.49354872,2.57129035,0.67803369,1.94666961,0.00000000,1.49239084,0.09112954
-5.29164582,5.08813039,0.27580282,0.48652145,2.47034335,0.65693596,1.88691213,0.00000000,1.45621504,0.08981168
-5.28564282,4.93657536,0.26176299,0.47803759,2.36101841,0.63485527,1.82108266,0.00000000,1.41382146,0.08825547
-5.27963982,4.77471824,0.24740895,0.46835930,2.24510714,0.61217965,1.75034034,0.00000000,1.36603177,0.08649541
-5.27363682,4.60549878,0.23289466,0.45775308,2.12443362,0.58927756,1.67589387,0.00000000,1.31375678,0.08456687
-5.26763382,4.43179482,0.21836607,0.44647964,2.00080425,0.56648781,1.59896803,0.00000000,1.25796841,0.08250488
-5.26163082,4.25633981,0.20395862,0.43478439,1.87596081,0.54411080,1.52077011,0.00000000,1.19967007,0.08034296
-5.25562781,4.08164826,0.18979535,0.42288917,1.75153816,0.52240170,1.44245775,0.00000000,1.13986655,0.07811214
-5.24962481,3.90995211,0.17598534,0.41098550,1.62902817,0.50156537,1.36510904,0.00000000,1.07953454,0.07584002
-5.24362181,3.74315003,0.16262263,0.39922956,1.50975080,0.48175356,1.28969614,0.00000000,1.01959505,0.07355015
-5.23761881,3.58277132,0.14978560,0.38773910,1.39483291,0.46306403,1.21706330,0.00000000,0.96088864,0.07126153
-5.23161581,3.42995529,0.13753684,0.37659237,1.28519529,0.44554185,1.14790989,0.00000000,0.90415451,0.06898840
-5.22561281,3.28544626,0.12592342,0.36582889,1.18154748,0.42918250,1.08277908,0.00000000,0.85001399,0.06674027
-5.21960980,3.14960371,0.11497750,0.35545202,1.08439028,0.41393667,1.02205225,0.00000000,0.79895909,0.06452213
-5.21360680,3.02242648,0.10471738,0.34543308,0.99402488,0.39971649,0.96594935,0.00000000,0.75134623,0.06233492
-5.20760380,2.90358912,0.09514874,0.33571662,0.91056791,0.38640280,0.91453474,0.00000000,0.70739532,0.06017615
-5.20160080,2.79248842,0.08626613,0.32622665,0.83397108,0.37385308,0.86772822,0.00000000,0.66719387,0.05804061
-5.19559780,2.68829736,0.07805463,0.31687334,0.76404418,0.36190984,0.82532049,0.00000000,0.63070572,0.05592121
-5.18959480,2.59002393,0.07049152,0.30755988,0.70048037,0.35040884,0.78699224,0.00000000,0.59778381,0.05380984
-5.18359180,2.49657196,0.06354803,0.29818910,0.64288222,0.33918703,0.75233599,0.00000000,0.56818631,0.05169820
-5.17758879,2.40680119,0.05719093,0.28866963,0.59078763,0.32808981,0.72087950,0.00000000,0.54159502,0.04957858
-5.17158579,2.31958418,0.05138416,0.27892119,0.54369447,0.31697733,0.69210994,0.00000000,0.51763539,0.04744455
-5.16558279,2.23385783,0.04609012,0.26887896,0.50108321,0.30572967,0.66549769,0.00000000,0.49589706,0.04529154
-5.15957979,2.14866766,0.04127093,0.25849683,0.46243687,0.29425078,0.64051876,0.00000000,0.47595400,0.04311718
-5.15357679,2.06320366,0.03688938,0.24774941,0.42725778,0.28247108,0.61667527,0.00000000,0.45738364,0.04092164
-5.14757379,1.97682672,0.03290976,0.23663292,0.39508105,0.27034872,0.59351299,0.00000000,0.43978395,0.03870766
-5.14157079,1.88908534,0.02929832,0.22516492,0.36548460,0.25786956,0.57063568,0.00000000,0.42278821,0.03648054
-5.13556778,1.79972282,0.02602375,0.21338304,0.33809579,0.24504606,0.54771584,0.00000000,0.40607682,0.03424791
-5.12956478,1.70867537,0.02305727,0.20134291,0.31259508,0.23191503,0.52450162,0.00000000,0.38938602,0.03201945
-5.12356178,1.61606218,0.02037271,0.18911531,0.28871680,0.21853469,0.50082007,0.00000000,0.37251338,0.02980650
-5.11755878,1.52216855,0.01794641,0.17678294,0.26624770,0.20498101,0.47657691,0.00000000,0.35532014,0.02762162
-5.11155578,1.42742361,0.01575703,0.16443691,0.24502348,0.19134368,0.45175304,0.00000000,0.33773062,0.02547813
-5.10555278,1.33237416,0.01378535,0.15217307,0.22492405,0.17772188,0.42639850,0.00000000,0.31972903,0.02338960
-5.09954977,1.23765618,0.01201396,0.14008855,0.20586767,0.16422011,0.40062414,0.00000000,0.30135408,0.02136948
-5.09354677,1.14396558,0.01042704,0.12827846,0.18780475,0.15094410,0.37459189,0.00000000,0.28269195,0.01943064
-5.08754377,1.05202966,0.00901003,0.11683301,0.17071132,0.13799714,0.34850402,0.00000000,0.26386807,0.01758511
-5.08154077,0.96258045,0.00774948,0.10583508,0.15458288,0.12547689,0.32259212,0.00000000,0.24503822,0.01584380
-5.07553777,0.87633102,0.00663278,0.09535836,0.13942856,0.11347269,0.29710636,0.00000000,0.22637961,0.01421631
-5.06953477,0.79395552,0.00564803,0.08546598,0.12526603,0.10206348,0.27230538,0.00000000,0.20808211,0.01271091
-5.06353177,0.71607344,0.00478396,0.07620973,0.11211718,0.09131641,0.24844740,0.00000000,0.19034029,0.01133450
-5.05752876,0.64323837,0.00402981,0.06762985,0.10000459,0.08128604,0.22578263,0.00000000,0.17334635,0.01009268
-5.05152576,0.57593121,0.00337530,0.05975517,0.08894899,0.07201407,0.20454734,0.00000000,0.15728429,0.00898990
-5.04552276,0.51455753,0.00281064,0.05260381,0.07896741,0.06352970,0.18495949,0.00000000,0.14232530,0.00802959
-5.03951976,0.45944880,0.00232649,0.04618412,0.07007223,0.05585033,0.16721605,0.00000000,0.12862449,0.00721443
-5.03351676,0.41086669,0.00191406,0.04049587,0.06227076,0.04898275,0.15149174,0.00000000,0.11631886,0.00654648
-5.02751376,0.36900989,0.00156504,0.03553165,0.05556540,0.04292445,0.13793907,0.00000000,0.10552638,0.00602746
-5.02151076,0.33402261,0.00127170,0.03127831,0.04995421,0.03766526,0.12668948,0.00000000,0.09634601,0.00565891
-5.01550775,0.30600402,0.00102691,0.02771839,0.04543168,0.03318893,0.11785514,0.00000000,0.08885843,0.00544234
-5.00950475,0.28501782,0.00082410,0.02483154,0.04198971,0.02947482,0.11153132,0.00000000,0.08312737,0.00537935
-5.00350175,0.27110146,0.00065734,0.02259572,0.03961853,0.02649949,0.10779892,0.00000000,0.07920112,0.00547172
-4.99749875,0.26427417,0.00052130,0.02098834,0.03830758,0.02423810,0.10672690,0.00000000,0.07711421,0.00572135
-4.99149575,0.26454358,0.00041124,0.01998711,0.03804622,0.02266571,0.10837457,0.00000000,0.07688902,0.00613025
-4.98549275,0.27191063,0.00032299,0.01957070,0.03882427,0.02175833,0.11279333,0.00000000,0.07853715,0.00670040
-4.97948974,0.28637243,0.00025293,0.01971914,0.04063223,0.02149373,0.12002798,0.00000000,0.08206057,0.00743360
-4.97348674,0.30792337,0.00019795,0.02041407,0.04346139,0.02185205,0.13011750,0.00000000,0.08745244,0.00833118
-4.96748374,0.33655434,0.00015541,0.02163870,0.04730359,0.02281612,0.14309522,0.00000000,0.09469762,0.00939384
-4.96148074,0.37225055,0.00012308,0.02337760,0.05215087,0.02437162,0.15898864,0.00000000,0.10377304,0.01062129
-4.95547774,0.41498807,0.00009912,0.02561635,0.05799498,0.02650705,0.17781884,0.00000000,0.11464777,0.01201201
-4.94947474,0.46472966,0.00008203,0.02834108,0.06482678,0.02921345,0.19959965,0.00000000,0.12728324,0.01356294
-4.94347174,0.52142016,0.00007061,0.03153783,0.07263562,0.03248406,0.22433680,0.00000000,0.14163337,0.01526927
-4.93746873,0.58498197,0.00006387,0.03519200,0.08140873,0.03631387,0.25202711,0.00000000,0.15764499,0.01712420
-4.93146573,0.65531077,0.00006110,0.03928763,0.09113072,0.04069903,0.28265773,0.00000000,0.17525843,0.01911882
-4.92546273,0.73227198,0.00006171,0.04380677,0.10178318,0.04563623,0.31620572,0.00000000,0.19440852,0.02124198
-4.91945973,0.81569789,0.00006529,0.04872891,0.11334432,0.05112211,0.35263778,0.00000000,0.21502574,0.02348034
-4.91345673,0.90538574,0.00007155,0.05403044,0.12578885,0.05715251,0.39191021,0.00000000,0.23703783,0.02581842
-4.90745373,1.00109646,0.00008030,0.05968414,0.13908791,0.06372187,0.43396896,0.00000000,0.26037138,0.02823878
-4.90145073,1.10255419,0.00009141,0.06565888,0.15320904,0.07082250,0.47874969,0.00000000,0.28495358,0.03072221
-4.89544772,1.20944604,0.00010484,0.07191936,0.16811624,0.07844396,0.52617764,0.00000000,0.31071379,0.03324812
-4.88944472,1.32142203,0.00012057,0.07842594,0.18376997,0.08657241,0.57616717,0.00000000,0.33758480,0.03579482
-4.88344172,1.43809490,0.00013863,0.08513465,0.20012704,0.09518995,0.62862077,0.00000000,0.36550348,0.03833999
-4.87743872,1.55903927,0.00015907,0.09199725,0.21714044,0.10427412,0.68342741,0.00000000,0.39441087,0.04086108
-4.87143572,1.68379032,0.00018196,0.09896148,0.23475890,0.11379725,0.74046015,0.00000000,0.42425128,0.04333577
-4.86543272,1.81184154,0.00020738,0.10597138,0.25292628,0.12372606,0.79957293,0.00000000,0.45497050,0.04574237
-4.85942971,1.94264180,0.00023543,0.11296770,0.27158082,0.13402117,0.86059671,0.00000000,0.48651311,0.04806025
-4.85342671,2.07559179,0.00026618,0.11988850,0.29065408,0.14463685,0.92333504,0.00000000,0.51881879,0.05027014
-4.84742371,2.21004026,0.00029974,0.12666980,0.31006985,0.15552076,0.98755925,0.00000000,0.55181803,0.05235451
-4.84142071,2.34528043,0.00033619,0.13324636,0.32974295,0.16661393,1.05300377,0.00000000,0.58542726,0.05429770
-4.83541771,2.48054725,0.00037564,0.13955252,0.34957807,0.17785088,1.11936186,0.00000000,0.61954391,0.05608614
-4.82941471,2.61501600,0.00041816,0.14552326,0.36946876,0.18915989,1.18628215,0.00000000,0.65404159,0.05770845
-4.82341171,2.74780306,0.00046386,0.15109512,0.38929670,0.20046358,1.25336666,0.00000000,0.68876604,0.05915543
-4.81740870,2.87796934,0.00051285,0.15620740,0.40893135,0.21167957,1.32017044,0.00000000,0.72353199,0.06042002
-4.81140570,3.00452688,0.00056525,0.16080326,0.42823013,0.22272147,1.38620345,0.00000000,0.75812155,0.06149726
-4.80540270,3.12644894,0.00062121,0.16483087,0.44703911,0.23350003,1.45093479,0.00000000,0.79228430,0.06238412
-4.79939970,3.24268373,0.00068093,0.16824448,0.46519450,0.24392443,1.51379940,0.00000000,0.82573930,0.06307935
-4.79339670,3.35217156,0.00074469,0.17100556,0.48252470,0.25390382,1.57420735,0.00000000,0.85817925,0.06358332
-4.78739370,3.45386503,0.00081289,0.17308363,0.49885308,0.26334883,1.63155526,0.00000000,0.88927656,0.06389782
-4.78139070,3.54675175,0.00088610,0.17445716,0.51400139,0.27217326,1.68523977,0.00000000,0.91869130,0.06402590
-4.77538769,3.62987839,0.00096511,0.17511414,0.52779369,0.28029571,1.73467233,0.00000000,0.94608068,0.06397168
-4.76938469,3.70237549,0.00105105,0.17505252,0.54006074,0.28764116,1.77929479,0.00000000,0.97110951,0.06374021
-4.76338169,3.76348146,0.00114553,0.17428039,0.55064457,0.29414248,1.81859504,0.00000000,0.99346131,0.06333732
-4.75737869,3.81256499,0.00125072,0.17281597,0.55940324,0.29974177,1.85212204,0.00000000,1.01284929,0.06276955
-4.75137569,3.84914459,0.00136962,0.17068729,0.56621549,0.30439156,1.87949932,0.00000000,1.02902676,0.06204401
-4.74537269,3.87290441,0.00150621,0.16793174,0.57098512,0.30805573,1.90043659,0.00000000,1.04179628,0.06116835
-4.73936968,3.88370575,0.00166580,0.16459535,0.57364505,0.31071035,1.91473870,0.00000000,1.05101719,0.06015073
-4.73336668,3.88159362,0.00185525,0.16073190,0.57416075,0.31234416,1.92231162,0.00000000,1.05661106,0.05899980
-4.72736368,3.86679847,0.00208345,0.15640200,0.57253309,0.31295901,1.92316546,0.00000000,1.05856480,0.05772470
-4.72136068,3.83973312,0.00236163,0.15167197,0.56880051,0.31256999,1.91741418,0.00000000,1.05693154,0.05633507
-4.71535768,3.80098538,0.00270386,0.14661282,0.56304039,0.31120553,1.90527254,0.00000000,1.05182904,0.05484115
-4.70935468,3.75130715,0.00312750,0.14129914,0.55536967,0.30890732,1.88705041,0.00000000,1.04343624,0.05325376
-4.70335168,3.69160081,0.00365374,0.13580813,0.54594476,0.30573017,1.86314508,0.00000000,1.03198794,0.05158442
-4.69734867,3.62290385,0.00430805,0.13021875,0.53496076,0.30174186,1.83403207,0.00000000,1.01776837,0.04984542
-4.69134567,3.54637280,0.00512071,0.12461092,0.52265001,0.29702286,1.80025517,0.00000000,1.00110396,0.04804986
-4.68534267,3.46326717,0.00612716,0.11906491,0.50928003,0.29166611,1.76241612,0.00000000,0.98235584,0.04621172
-4.67933967,3.37493432,0.00736839,0.11366090,0.49515094,0.28577668,1.72116473,0.00000000,0.96191266,0.04434598
-4.67333667,3.28279544,0.00889112,0.10847852,0.48059232,0.27947136,1.67718961,0.00000000,0.94018392,0.04246857
-4.66733367,3.18833304,0.01074782,0.10359665,0.46595960,0.27287816,1.63120990,0.00000000,0.91759429,0.04059647
-4.66133067,3.09307961,0.01299652,0.09909309,0.45162987,0.26613558,1.58396804,0.00000000,0.89457887,0.03874766
-4.65532766,2.99860712,0.01570033,0.09504435,0.43799716,0.25939167,1.53622351,0.00000000,0.87157953,0.03694108
-4.64932466,2.90651653,0.01892667,0.09152525,0.42546711,0.25280267,1.48874728,0.00000000,0.84904202,0.03519651
-4.64332166,2.81842651,0.02274615,0.08860845,0.41445096,0.24653142,1.44231646,0.00000000,0.82741373,0.03353447
