energy_ev,total_up,Ag_p_up,Ag_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-4.64332166,5.17239968,2.29706813,1.88892679,0.27128786,0.00000000,2.42159525,0.00000000
-4.63731866,5.09111150,2.28983499,1.83951319,0.26909927,0.00000000,2.40832507,0.00000000
-4.63131566,5.00213799,2.27435834,1.78532185,0.26548928,0.00000000,2.39352394,0.00000000
-4.62531266,4.90487298,2.25052893,1.72658611,0.26050455,0.00000000,2.37638888,0.00000000
-4.61930965,4.79889751,2.21840654,1.66364470,0.25421929,0.00000000,2.35615921,0.00000000
-4.61330665,4.68399586,2.17821806,1.59693334,0.24673237,0.00000000,2.33214051,0.00000000
-4.60730365,4.56016585,2.13035125,1.52697299,0.23816373,0.00000000,2.30372733,0.00000000
-4.60130065,4.42762386,2.07534481,1.45435565,0.22865036,0.00000000,2.27042436,0.00000000
-4.59529765,4.28680497,2.01387559,1.37972823,0.21834182,0.00000000,2.23186524,0.00000000
-4.58929465,4.13835860,1.94674354,1.30377559,0.20739584,0.00000000,2.18782867,0.00000000
-4.58329165,3.98314004,1.87485504,1.22720330,0.19597384,0.00000000,2.13825096,0.00000000
-4.57728864,3.82219803,1.79920542,1.15072094,0.18423677,0.00000000,2.08323462,0.00000000
-4.57128564,3.65675870,1.72086080,1.07502649,0.17234138,0.00000000,2.02305232,0.00000000
-4.56528264,3.48820584,1.64093987,1.00079224,0.16043690,0.00000000,1.95814586,0.00000000
-4.55927964,3.31805763,1.56059558,0.92865265,0.14866238,0.00000000,1.88911984,0.00000000
-4.55327664,3.14793993,1.48099702,0.85919414,0.13714454,0.00000000,1.81672991,0.00000000
-4.54727364,2.97955628,1.40331137,0.79294702,0.12599633,0.00000000,1.74186569,0.00000000
-4.54127064,2.81465467,1.32868581,0.73037933,0.11531599,0.00000000,1.66552868,0.00000000
-4.53526763,2.65499173,1.25822951,0.67189262,0.10518667,0.00000000,1.58880567,0.00000000
-4.52926463,2.50229455,1.19299547,0.61781918,0.09567647,0.00000000,1.51283838,0.00000000
-4.52326163,2.35822110,1.13396225,0.56842077,0.08683894,0.00000000,1.43879035,0.00000000
-4.51725863,2.22432000,1.08201582,0.52388831,0.07871379,0.00000000,1.36781199,0.00000000
-4.51125563,2.10199072,1.03793157,0.48434252,0.07132788,0.00000000,1.30100513,0.00000000
-4.50525263,1.99244545,1.00235686,0.44983529,0.06469633,0.00000000,1.23938833,0.00000000
-4.49924962,1.89667395,0.97579473,0.42035152,0.05882370,0.00000000,1.18386410,0.00000000
-4.49324662,1.81541261,0.95858906,0.39581152,0.05370527,0.00000000,1.13518939,0.00000000
-4.48724362,1.74911921,0.95091211,0.37607400,0.04932827,0.00000000,1.09395037,0.00000000
-4.48124062,1.69795446,0.95275489,0.36093944,0.04567305,0.00000000,1.06054256,0.00000000
-4.47523762,1.66177145,0.96392136,0.35015427,0.04271434,0.00000000,1.03515711,0.00000000
-4.46923462,1.64011385,0.98402685,0.34341565,0.04042232,0.00000000,1.01777378,0.00000000
-4.46323162,1.63222345,1.01250154,0.34037715,0.03876374,0.00000000,1.00816095,0.00000000
-4.45722861,1.63705715,1.04859920,0.34065530,0.03770296,0.00000000,1.00588285,0.00000000
-4.45122561,1.65331346,1.09141165,0.34383706,0.03720300,0.00000000,1.01031366,0.00000000
-4.44522261,1.67946769,1.13988873,0.34948817,0.03722646,0.00000000,1.02065815,0.00000000
-4.43921961,1.71381521,1.19286369,0.35716236,0.03773650,0.00000000,1.03597815,0.00000000
-4.43321661,1.75452117,1.24908327,0.36641111,0.03869766,0.00000000,1.05522382,0.00000000
-4.42721361,1.79967520,1.30724178,0.37679384,0.04007669,0.00000000,1.07726870,0.00000000
-4.42121061,1.84734916,1.36601795,0.38788815,0.04184320,0.00000000,1.10094714,0.00000000
-4.41520760,1.89565558,1.42411320,0.39929988,0.04397024,0.00000000,1.12509280,0.00000000
-4.40920460,1.94280487,1.48028997,0.41067239,0.04643467,0.00000000,1.14857665,0.00000000
-4.40320160,1.98715871,1.53340832,0.42169488,0.04921734,0.00000000,1.17034317,0.00000000
-4.39719860,2.02727766,1.58245930,0.43210933,0.05230305,0.00000000,1.18944316,0.00000000
-4.39119560,2.06196104,1.62659360,0.44171560,0.05568027,0.00000000,1.20506218,0.00000000
-4.38519260,2.09027740,1.66514398,0.45037461,0.05934060,0.00000000,1.21654335,0.00000000
-4.37918959,2.11158456,1.69764069,0.45800941,0.06327798,0.00000000,1.22340381,0.00000000
-4.37318659,2.12553834,1.72381893,0.46460390,0.06748767,0.00000000,1.22534441,0.00000000
-4.36718359,2.13209007,1.74361811,0.47019955,0.07196503,0.00000000,1.22225224,0.00000000
-4.36118059,2.13147310,1.75717312,0.47489000,0.07670422,0.00000000,1.21419637,0.00000000
-4.35517759,2.12417933,1.76479798,0.47881397,0.08169675,0.00000000,1.20141699,0.00000000
-4.34917459,2.11092720,1.76696306,0.48214689,0.08693014,0.00000000,1.18430893,0.00000000
-4.34317159,2.09262273,1.76426685,0.48509144,0.09238658,0.00000000,1.16340027,0.00000000
-4.33716858,2.07031591,1.75740417,0.48786775,0.09804191,0.00000000,1.13932740,0.00000000
-4.33116558,2.04515437,1.74713222,0.49070354,0.10386478,0.00000000,1.11280756,0.00000000
-4.32516258,2.01833662,1.73423649,0.49382464,0.10981618,0.00000000,1.08461032,0.00000000
-4.31915958,1.99106684,1.71949801,0.49744643,0.11584945,0.00000000,1.05552913,0.00000000
-4.31315658,1.96451305,1.70366354,0.50176634,0.12191064,0.00000000,1.02635407,0.00000000
-4.30715358,1.93976999,1.68741999,0.50695766,0.12793937,0.00000000,0.99784680,0.00000000
