energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.22061031,3.78684522,0.04545645,0.05249161,0.62742656,2.62731972,0.32150963,0.00000000,0.45674539,0.62397575
-3.21460730,3.81453773,0.04532794,0.05448608,0.63501496,2.63901936,0.32440107,0.00000000,0.46353888,0.63074477
-3.20860430,3.84012153,0.04497676,0.05651887,0.64236823,2.64923867,0.32702380,0.00000000,0.47171180,0.63677652
-3.20260130,3.86251331,0.04440989,0.05854776,0.64925908,2.65725844,0.32932716,0.00000000,0.48095690,0.64195095
-3.19659830,3.88053345,0.04363722,0.06052773,0.65544177,2.66229568,0.33125304,0.00000000,0.49092066,0.64614005
-3.19059530,3.89294586,0.04267128,0.06241241,0.66066032,2.66353084,0.33273723,0.00000000,0.50121561,0.64921182
-3.18459230,3.89850159,0.04152686,0.06415557,0.66465752,2.66013747,0.33371114,0.00000000,0.51143362,0.65103474
-3.17858929,3.89598443,0.04022063,0.06571273,0.66718442,2.65131326,0.33410386,0.00000000,0.52115982,0.65148244
-3.17258629,3.88425710,0.03877080,0.06704258,0.66800995,2.63631137,0.33384458,0.00000000,0.52998655,0.65043849
-3.16658329,3.86230620,0.03719668,0.06810849,0.66693041,2.61447099,0.33286518,0.00000000,0.53752693,0.64780105
-3.16058029,3.82928417,0.03551834,0.06887968,0.66377836,2.58524569,0.33110299,0.00000000,0.54342763,0.64348724
-3.15457729,3.78454683,0.03375626,0.06933237,0.65843070,2.54822883,0.32850356,0.00000000,0.54738025,0.63743704
-3.14857429,3.72768472,0.03193095,0.06945055,0.65081556,2.50317456,0.32502343,0.00000000,0.54913117,0.62961661
-3.14257129,3.65854725,0.03006272,0.06922652,0.64091763,2.45001388,0.32063257,0.00000000,0.54848946,0.62002084
-3.13656828,3.57725848,0.02817137,0.06866119,0.62878188,2.38886482,0.31531661,0.00000000,0.54533262,0.60867519
-3.13056528,3.48422405,0.02627599,0.06776399,0.61451528,2.32003637,0.30907858,0.00000000,0.53961015,0.59563664
-3.12456228,3.38012889,0.02439476,0.06655254,0.59828662,2.24402593,0.30194013,0.00000000,0.53134480,0.58099388
-3.11855928,3.26592590,0.02254481,0.06505205,0.58032429,2.16151039,0.29394219,0.00000000,0.52063159,0.56486658
-3.11255628,3.14281605,0.02074210,0.06329443,0.56091215,2.07333107,0.28514500,0.00000000,0.50763479,0.54740409
-3.10655328,3.01222089,0.01900135,0.06131729,0.54038362,1.98047336,0.27562741,0.00000000,0.49258301,0.52878335
-3.10055028,2.87574848,0.01733599,0.05916265,0.51911421,1.88404160,0.26548573,0.00000000,0.47576265,0.50920630
-3.09454727,2.73515423,0.01575816,0.05687566,0.49751283,1.78523053,0.25483181,0.00000000,0.45751008,0.48889678
-3.08854427,2.59229814,0.01427873,0.05450323,0.47601212,1.68529426,0.24379082,0.00000000,0.43820279,0.46809714
-3.08254127,2.44910022,0.01290734,0.05209263,0.45505827,1.58551401,0.23249846,0.00000000,0.41824988,0.44706447
-3.07653827,2.30749539,0.01165250,0.04969022,0.43510051,1.48716599,0.22109798,0.00000000,0.39808222,0.42606666
-3.07053527,2.16938975,0.01052167,0.04734018,0.41658090,1.39149041,0.20973702,0.00000000,0.37814244,0.40537838
-3.06453227,2.03661918,0.00952135,0.04508347,0.39992440,1.29966278,0.19856430,0.00000000,0.35887522,0.38527679
-3.05852926,1.91091172,0.00865724,0.04295691,0.38552979,1.21276831,0.18772648,0.00000000,0.34071780,0.36603731
-3.05252626,1.79385428,0.00793429,0.04099244,0.37376145,1.13178019,0.17736504,0.00000000,0.32409114,0.34792925
-3.04652326,1.68686454,0.00735686,0.03921660,0.36494224,1.05754213,0.16761351,0.00000000,0.30939152,0.33121138
-3.04052026,1.59116806,0.00692880,0.03765022,0.35934757,0.99075542,0.15859486,0.00000000,0.29698298,0.31612746
-3.03451726,1.50778091,0.00665345,0.03630828,0.35720060,0.93197055,0.15041934,0.00000000,0.28719032,0.30290176
-3.02851426,1.43749740,0.00653374,0.03519995,0.35866869,0.88158318,0.14318260,0.00000000,0.28029287,0.29173455
-3.02251126,1.38088282,0.00657212,0.03432884,0.36386081,0.83983414,0.13696421,0.00000000,0.27651891,0.28279772
-3.01650825,1.33827044,0.00677051,0.03369336,0.37282605,0.80681293,0.13182658,0.00000000,0.27604079,0.27623049
-3.01050525,1.30976260,0.00713019,0.03328713,0.38555291,0.78246422,0.12781417,0.00000000,0.27897078,0.27213545
-3.00450225,1.29523501,0.00765162,0.03309963,0.40196934,0.76659671,0.12495309,0.00000000,0.28535758,0.27057495
-2.99849925,1.29434408,0.00833426,0.03311672,0.42194347,0.75889373,0.12325102,0.00000000,0.29518377,0.27156808
-2.99249625,1.30653671,0.00917631,0.03332133,0.44528486,0.75892513,0.12269731,0.00000000,0.30836402,0.27508838
-2.98649325,1.33106234,0.01017442,0.03369404,0.47174625,0.76615976,0.12326354,0.00000000,0.32474446,0.28106246
-2.98049025,1.36698706,0.01132346,0.03421371,0.50102589,0.77997844,0.12490417,0.00000000,0.34410317,0.28936971
-2.97448724,1.41320960,0.01261617,0.03485805,0.53277038,0.79968683,0.12755748,0.00000000,0.36615205,0.29984323
-2.96848424,1.46847946,0.01404299,0.03560408,0.56657815,0.82452827,0.13114684,0.00000000,0.39054010,0.31227212
-2.96248124,1.53141699,0.01559175,0.03642862,0.60200360,0.85369631,0.13558206,0.00000000,0.41685839,0.32640522
-2.95647824,1.60053558,0.01724760,0.03730861,0.63856217,0.88634714,0.14076108,0.00000000,0.44464665,0.34195624
-2.95047524,1.67426614,0.01899289,0.03822142,0.67573618,0.92161176,0.14657187,0.00000000,0.47340154,0.35861033
-2.94447224,1.75098361,0.02080720,0.03914513,0.71298176,0.95860815,0.15289452,0.00000000,0.50258658,0.37603186
-2.93846923,1.82903548,0.02266750,0.04005865,0.74973673,0.99645353,0.15960350,0.00000000,0.53164350,0.39387329
-2.93246623,1.90677209,0.02454836,0.04094191,0.78542958,1.03427661,0.16657018,0.00000000,0.56000483,0.41178486
-2.92646323,1.98257804,0.02642233,0.04177596,0.81948929,1.07123020,0.17366537,0.00000000,0.58710737,0.42942467
-2.92046023,2.05490429,0.02826045,0.04254309,0.85135595,1.10650373,0.18076201,0.00000000,0.61240620,0.44646888
-2.91445723,2.12230004,0.03003282,0.04322690,0.88049198,1.13933594,0.18773786,0.00000000,0.63538857,0.46262162
-2.90845423,2.18344349,0.03170927,0.04381245,0.90639359,1.16902729,0.19447807,0.00000000,0.65558746,0.47762407
-2.90245123,2.23717053,0.03326011,0.04428635,0.92860209,1.19495193,0.20087771,0.00000000,0.67259396,0.49126243
-2.89644822,2.28250019,0.03465695,0.04463690,0.94671479,1.21656882,0.20684398,0.00000000,0.68606821,0.50337442
-2.89044522,2.31865604,0.03587345,0.04485427,0.96039498,1.23343172,0.21229820,0.00000000,0.69574831,0.51385390
-2.88444222,2.34508243,0.03688614,0.04493066,0.96938052,1.24519754,0.21717735,0.00000000,0.70145683,0.52265344
-2.87843922,2.36145493,0.03767508,0.04486044,0.97349081,1.25163265,0.22143522,0.00000000,0.70310471,0.52978474
-2.87243622,2.36768438,0.03822456,0.04464035,0.97263158,1.25261694,0.22504305,0.00000000,0.70069226,0.53531687
-2.86643322,2.36391427,0.03852352,0.04426960,0.96679753,1.24814517,0.22798964,0.00000000,0.69430732,0.53937230
-2.86043022,2.35051144,0.03856601,0.04375003,0.95607230,1.23832550,0.23028094,0.00000000,0.68412059,0.54212105
-2.85442721,2.32805036,0.03835129,0.04308608,0.94062600,1.22337522,0.23193915,0.00000000,0.67037851,0.54377315
-2.84842421,2.29729158,0.03788395,0.04228485,0.92071018,1.20361352,0.23300129,0.00000000,0.65339377,0.54456977
-2.84242121,2.25915510,0.03717371,0.04135600,0.89665055,1.17945164,0.23351739,0.00000000,0.63353421,0.54477340
-2.83641821,2.21468979,0.03623512,0.04031160,0.86883752,1.15138070,0.23354833,0.00000000,0.61121024,0.54465755
-2.83041521,2.16503992,0.03508710,0.03916590,0.83771516,1.11995744,0.23316337,0.00000000,0.58686171,0.54449644
-2.82441221,2.11141014,0.03375230,0.03793505,0.80376884,1.08578858,0.23243757,0.00000000,0.56094447,0.54455495
-2.81840920,2.05503014,0.03225641,0.03663669,0.76751212,1.04951420,0.23144911,0.00000000,0.53391730,0.54507945
-2.81240620,1.99712031,0.03062735,0.03528958,0.72947346,1.01179072,0.23027662,0.00000000,0.50622967,0.54628955
-2.80640320,1.93885948,0.02889444,0.03391312,0.69018302,0.97327412,0.22899668,0.00000000,0.47831071,0.54837130
-2.80040020,1.88135568,0.02708754,0.03252687,0.65016036,0.93460384,0.22768146,0.00000000,0.45055971,0.55147185
-2.79439720,1.82562089,0.02523621,0.03115005,0.60990315,0.89638802,0.22639668,0.00000000,0.42333845,0.55569569
-2.78839420,1.77255019,0.02336896,0.02980110,0.56987743,0.85919022,0.22519989,0.00000000,0.39696532,0.56110255
-2.78239120,1.72290578,0.02151255,0.02849721,0.53050955,0.82351827,0.22413910,0.00000000,0.37171145,0.56770695
-2.77638819,1.67730604,0.01969139,0.02725396,0.49218008,0.78981520,0.22325183,0.00000000,0.34779865,0.57547917
-2.77038519,1.63621960,0.01792709,0.02608496,0.45521957,0.75845257,0.22256460,0.00000000,0.32539905,0.58434769
-2.76438219,1.59996418,0.01623808,0.02500161,0.41990643,0.72972616,0.22209278,0.00000000,0.30463633,0.59420284
-2.75837919,1.56870996,0.01463947,0.02401294,0.38646648,0.70385399,0.22184094,0.00000000,0.28558822,0.60490146
-2.75237619,1.54248702,0.01314292,0.02312552,0.35507427,0.68097662,0.22180352,0.00000000,0.26829001,0.61627254
-2.74637319,1.52119635,0.01175668,0.02234347,0.32585587,0.66115950,0.22196592,0.00000000,0.25273894,0.62812342
-2.74037019,1.50462383,0.01048577,0.02166854,0.29889280,0.64439715,0.22230590,0.00000000,0.23889909,0.64024667
-2.73436718,1.49245676,0.00933222,0.02110029,0.27422693,0.63061900,0.22279528,0.00000000,0.22670665,0.65242715
-2.72836418,1.48430225,0.00829535,0.02063634,0.25186604,0.61969663,0.22340186,0.00000000,0.21607527,0.66444940
-2.72236118,1.47970686,0.00737220,0.02027266,0.23178966,0.61145202,0.22409152,0.00000000,0.20690148,0.67610497
-2.71635818,1.47817704,0.00655790,0.02000393,0.21395520,0.60566667,0.22483042,0.00000000,0.19906990,0.68719956
-2.71035518,1.47919982,0.00584610,0.01982390,0.19830375,0.60209129,0.22558722,0.00000000,0.19245824,0.69755986
-2.70435218,1.48226300,0.00522944,0.01972584,0.18476580,0.60045572,0.22633520,0.00000000,0.18694197,0.70703987
-2.69834917,1.48687452,0.00469989,0.01970288,0.17326629,0.60047888,0.22705418,0.00000000,0.18239865,0.71552648
-2.69234617,1.49258046,0.00424920,0.01974842,0.16372917,0.60187846,0.22773227,0.00000000,0.17871182,0.72294409
-2.68634317,1.49898102,0.00386922,0.01985647,0.15608121,0.60438015,0.22836715,0.00000000,0.17577451,0.72925822
-2.68034017,1.50574414,0.00355221,0.02002194,0.15025504,0.60772608,0.22896694,0.00000000,0.17349225,0.73447774
-2.67433717,1.51261638,0.00329107,0.02024093,0.14619135,0.61168236,0.22955053,0.00000000,0.17178567,0.73865575
-2.66833417,1.51943052,0.00307960,0.02051084,0.14384030,0.61604540,0.23014735,0.00000000,0.17059254,0.74188885
-2.66233117,1.52610983,0.00291260,0.02083051,0.14316204,0.62064694,0.23079647,0.00000000,0.16986938,0.74431485
-2.65632816,1.53266869,0.00278597,0.02120024,0.14412650,0.62535764,0.23154518,0.00000000,0.16959248,0.74610885
-2.65032516,1.53920958,0.00269682,0.02162169,0.14671240,0.63008910,0.23244690,0.00000000,0.16975842,0.74747776
-2.64432216,1.54591652,0.00264340,0.02209782,0.15090562,0.63479420,0.23355863,0.00000000,0.17038397,0.74865348
-2.63831916,1.55304518,0.00262512,0.02263262,0.15669699,0.63946603,0.23493801,0.00000000,0.17150548,0.74988484
-2.63231616,1.56091006,0.00264246,0.02323089,0.16407964,0.64413508,0.23664004,0.00000000,0.17317769,0.75142861
-2.62631316,1.56986919,0.00269686,0.02389791,0.17304597,0.64886521,0.23871377,0.00000000,0.17547194,0.75354001
-2.62031016,1.58030698,0.00279061,0.02463912,0.18358445,0.65374827,0.24119901,0.00000000,0.17847383,0.75646296
-2.61430715,1.59261589,0.00292671,0.02545977,0.19567636,0.65889776,0.24412329,0.00000000,0.18228046,0.76042060
-2.60830415,1.60717773,0.00310866,0.02636459,0.20929261,0.66444171,0.24749925,0.00000000,0.18699710,0.76560636
-2.60230115,1.62434524,0.00334031,0.02735742,0.22439074,0.67051511,0.25132268,0.00000000,0.19273349,0.77217615
-2.59629815,1.64442478,0.00362570,0.02844096,0.24091230,0.67725215,0.25557125,0.00000000,0.19959983,0.78024179
-2.59029515,1.66766074,0.00396880,0.02961654,0.25878068,0.68477856,0.26020410,0.00000000,0.20770247,0.78986619
-2.58429215,1.69422231,0.00437339,0.03088386,0.27789948,0.69320440,0.26516235,0.00000000,0.21713945,0.80106033
-2.57828914,1.72419302,0.00484283,0.03224098,0.29815151,0.70261747,0.27037055,0.00000000,0.22799599,0.81378219
-2.57228614,1.75756341,0.00537994,0.03368415,0.31939840,0.71307760,0.27573895,0.00000000,0.24034001,0.82793776
-2.56628314,1.79422691,0.00598676,0.03520793,0.34148101,0.72461202,0.28116664,0.00000000,0.25421780,0.84338380
-2.56028014,1.83397910,0.00666451,0.03680517,0.36422038,0.73721188,0.28654523,0.00000000,0.26965006,0.85993247
-2.55427714,1.87652007,0.00741339,0.03846720,0.38741945,0.75083006,0.29176308,0.00000000,0.28662822,0.87735732
-2.54827414,1.92145971,0.00823250,0.04018400,0.41086529,0.76538027,0.29670966,0.00000000,0.30511146,0.89540049
-2.54227114,1.96832553,0.00911982,0.04194435,0.43433198,0.78073737,0.30128001,0.00000000,0.32502435,0.91378064
-2.53626813,2.01657270,0.01007211,0.04373611,0.45758386,0.79673895,0.30537892,0.00000000,0.34625525,0.93220134
-2.53026513,2.06559576,0.01108490,0.04554643,0.48037931,0.81318811,0.30892466,0.00000000,0.36865573,0.95035942
-2.52426213,2.11474156,0.01215256,0.04736200,0.50247478,0.82985713,0.31185205,0.00000000,0.39204100,0.96795306
-2.51825913,2.16332312,0.01326828,0.04916921,0.52362911,0.84649223,0.31411475,0.00000000,0.41619138,0.98468924
-2.51225613,2.21063390,0.01442415,0.05095445,0.54360812,0.86281899,0.31568663,0.00000000,0.44085502,1.00029037
-2.50625313,2.25596227,0.01561127,0.05270419,0.56218929,0.87854855,0.31656214,0.00000000,0.46575173,1.01449990
-2.50025013,2.29860595,0.01681984,0.05440520,0.57916651,0.89338429,0.31675582,0.00000000,0.49057802,1.02708693
-2.49424712,2.33788619,0.01803929,0.05604467,0.59435497,0.90702900,0.31630084,0.00000000,0.51501318,1.03784973
-2.48824412,2.37316163,0.01925845,0.05761036,0.60759588,0.91919233,0.31524685,0.00000000,0.53872637,1.04661825
-2.48224112,2.40384178,0.02046567,0.05909068,0.61876124,0.92959840,0.31365719,0.00000000,0.56138449,1.05325587
-2.47623812,2.42940002,0.02164901,0.06047487,0.62775831,0.93799353,0.31160580,0.00000000,0.58266068,1.05766042
-2.47023512,2.44938612,0.02279643,0.06175307,0.63453385,0.94415376,0.30917383,0.00000000,0.60224319,1.05976465
-2.46423212,2.46343819,0.02389600,0.06291655,0.63907800,0.94789223,0.30644640,0.00000000,0.61984429,1.05953651
-2.45822911,2.47129380,0.02493606,0.06395782,0.64142753,0.94906600,0.30350960,0.00000000,0.63520899,1.05697920
-2.45222611,2.47280028,0.02590548,0.06487083,0.64166853,0.94758233,0.30044785,0.00000000,0.64812327,1.05213115
-2.44622311,2.46792377,0.02679387,0.06565127,0.63993820,0.94340397,0.29734187,0.00000000,0.65842135,1.04506613
-2.44022011,2.45675670,0.02759181,0.06629672,0.63642557,0.93655357,0.29426729,0.00000000,0.66599196,1.03589338
-2.43421711,2.43952338,0.02829108,0.06680697,0.63137117,0.92711655,0.29129393,0.00000000,0.67078307,1.02475767
-2.42821411,2.41658315,0.02888494,0.06718425,0.62506526,0.91524267,0.28848569,0.00000000,0.67280504,1.01183938
-2.42221111,2.38843071,0.02936827,0.06743347,0.61784459,0.90114577,0.28590109,0.00000000,0.67213200,0.99735423
-2.41620810,2.35569312,0.02973786,0.06756241,0.61008765,0.88510169,0.28359412,0.00000000,0.66890115,0.98155258
-2.41020510,2.31912316,0.02999256,0.06758188,0.60220816,0.86744419,0.28161548,0.00000000,0.66331020,0.96471812
-2.40420210,2.27958864,0.03013341,0.06750575,0.59464701,0.84855894,0.28001385,0.00000000,0.65561279,0.94716570
-2.39819910,2.23805759,0.03016378,0.06735094,0.58786253,0.82887538,0.27883708,0.00000000,0.64611205,0.92923804
-2.39219610,2.19557924,0.03008936,0.06713721,0.58231930,0.80885680,0.27813300,0.00000000,0.63515238,0.91130139
-2.38619310,2.15326095,0.02991814,0.06688693,0.57847568,0.78898867,0.27794996,0.00000000,0.62310987,0.89373983
-2.38019010,2.11224158,0.02966031,0.06662464,0.57677035,0.76976555,0.27833656,0.00000000,0.61038139,0.87694837
-2.37418709,2.07366169,0.02932805,0.06637646,0.57760821,0.75167688,0.27934094,0.00000000,0.59737296,0.86132481
-2.36818409,2.03863160,0.02893523,0.06616942,0.58134609,0.73519217,0.28100926,0.00000000,0.58448754,0.84726065
-2.36218109,2.00819809,0.02849705,0.06603067,0.58827873,0.72074599,0.28338365,0.00000000,0.57211284,0.83513113
-2.35617809,1.98331112,0.02802963,0.06598661,0.59862559,0.70872341,0.28649956,0.00000000,0.56060943,0.82528493
-2.35017509,1.96479156,0.02754947,0.06606193,0.61251912,0.69944628,0.29038280,0.00000000,0.55029968,0.81803377
-2.34417209,1.95330161,0.02707292,0.06627869,0.62999493,0.69316108,0.29504642,0.00000000,0.54145783,0.81364241
-2.33816908,1.94931889,0.02661561,0.06665543,0.65098453,0.69002883,0.30048763,0.00000000,0.53430170,0.81231948
-2.33216608,1.95311574,0.02619189,0.06720630,0.67531107,0.69011749,0.30668505,0.00000000,0.52898613,0.81420966
-2.32616308,1.96474469,0.02581430,0.06794041,0.70268845,0.69339733,0.31359649,0.00000000,0.52559867,0.81938746
-2.32016008,1.98403096,0.02549311,0.06886123,0.73272422,0.69973956,0.32115754,0.00000000,0.52415747,0.82785320
-2.31415708,2.01057271,0.02523588,0.06996628,0.76492623,0.70891837,0.32928102,0.00000000,0.52461161,0.83953109
-2.30815408,2.04374919,0.02504721,0.07124698,0.79871311,0.72061642,0.33785751,0.00000000,0.52684373,0.85426997
-2.30215108,2.08273677,0.02492857,0.07268875,0.83342840,0.73443373,0.34675704,0.00000000,0.53067502,0.87184631
-2.29614807,2.12653230,0.02487823,0.07427135,0.86835780,0.74989957,0.35583174,0.00000000,0.53587218,0.89196976
-2.29014507,2.17398302,0.02489140,0.07596941,0.90274922,0.76648711,0.36491955,0.00000000,0.54215627,0.91429071
-2.28414207,2.22382181,0.02496043,0.07775316,0.93583462,0.78363009,0.37384875,0.00000000,0.54921288,0.93840976
-2.27813907,2.27470636,0.02507521,0.07958935,0.96685308,0.80074097,0.38244301,0.00000000,0.55670338,0.96388849
-2.27213607,2.32526054,0.02522362,0.08144221,0.99507400,0.81722983,0.39052688,0.00000000,0.56427672,0.99026124
-2.26613307,2.37411633,0.02539209,0.08327457,1.01981949,0.83252314,0.39793126,0.00000000,0.57158125,1.01704724
-2.26013007,2.41995448,0.02556625,0.08504886,1.04048508,0.84608177,0.40449864,0.00000000,0.57827620,1.04376267
-2.25412706,2.46154226,0.02573153,0.08672822,1.05655785,0.85741736,0.41008789,0.00000000,0.58404234,1.06993215
-2.24812406,2.49776680,0.02587382,0.08827744,1.06763113,0.86610651,0.41457820,0.00000000,0.58859138,1.09509931
-2.24212106,2.52766289,0.02598011,0.08966377,1.07341532,0.87180217,0.41787224,0.00000000,0.59167392,1.11883600
-2.23611806,2.55043425,0.02603897,0.09085760,1.07374433,0.87424192,0.41989818,0.00000000,0.59308556,1.14075010
-2.23011506,2.56546797,0.02604103,0.09183307,1.06857754,0.87325285,0.42061067,0.00000000,0.59267120,1.16049170
-2.22411206,2.57234173,0.02597930,0.09256835,1.05799731,0.86875302,0.41999074,0.00000000,0.59032735,1.17775761
-2.21810905,2.57082435,0.02584936,0.09304591,1.04220229,0.86074962,0.41804480,0.00000000,0.58600257,1.19229450
-2.21210605,2.56087003,0.02564942,0.09325256,1.02149710,0.84933409,0.41480276,0.00000000,0.57969618,1.20390049
-2.20610305,2.54260729,0.02538027,0.09317945,0.99627892,0.83467464,0.41031558,0.00000000,0.57145536,1.21242570
-2.20010005,2.51632357,0.02504503,0.09282195,0.96702185,0.81700669,0.40465238,0.00000000,0.56137100,1.21777184
-2.19409705,2.48244675,0.02464890,0.09217948,0.93425982,0.79662182,0.39789745,0.00000000,0.54957251,1.21989107
-2.18809405,2.44152467,0.02419872,0.09125534,0.89856896,0.77385576,0.39014718,0.00000000,0.53622196,1.21878439
-2.18209105,2.39420395,0.02370250,0.09005652,0.86055018,0.74907628,0.38150732,0.00000000,0.52150774,1.21449965
-2.17608804,2.34120893,0.02316898,0.08859354,0.82081272,0.72267124,0.37209057,0.00000000,0.50563822,1.20712937
-2.17008504,2.28332180,0.02260705,0.08688038,0.77995931,0.69503747,0.36201459,0.00000000,0.48883541,1.19680834
-2.16408204,2.22136432,0.02202536,0.08493432,0.73857333,0.66657092,0.35140053,0.00000000,0.47132909,1.18371111
-2.15807904,2.15618176,0.02143184,0.08277590,0.69720831,0.63765819,0.34037208,0.00000000,0.45335134,1.16804927
-2.15207604,2.08862903,0.02083338,0.08042890,0.65637984,0.60866971,0.32905485,0.00000000,0.43513180,1.15006838
-2.14607304,2.01955912,0.02023555,0.07792019,0.61655989,0.57995464,0.31757612,0.00000000,0.41689355,1.13004471
-2.14007004,1.94981370,0.01964247,0.07527966,0.57817329,0.55183739,0.30606474,0.00000000,0.39884977,1.10828152
-2.13406703,1.88021540,0.01905675,0.07254007,0.54159615,0.52461551,0.29465106,0.00000000,0.38120105,1.08510488
-2.12806403,1.81156170,0.01847954,0.06973670,0.50715577,0.49855893,0.28346671,0.00000000,0.36413351,1.06085913
-2.12206103,1.74461974,0.01791065,0.06690708,0.47513172,0.47391016,0.27264419,0.00000000,0.34781741,1.03590197
-2.11605803,1.68012194,0.01734882,0.06409044,0.44575754,0.45088517,0.26231602,0.00000000,0.33240643,1.01059924
-2.11005503,1.61876202,0.01679197,0.06132712,0.41922291,0.42967472,0.25261350,0.00000000,0.31803738,0.98531957
-2.10405203,1.56119120,0.01623754,0.05865790,0.39567566,0.41044583,0.24366506,0.00000000,0.30483036,0.96042909
-2.09804902,1.50801446,0.01568281,0.05612317,0.37522371,0.39334332,0.23559400,0.00000000,0.29288927,0.93628632
-2.09204602,1.45978687,0.01512528,0.05376209,0.35793655,0.37849099,0.22851606,0.00000000,0.28230257,0.91323753
-2.08604302,1.41700990,0.01456294,0.05161169,0.34384637,0.36599259,0.22253649,0.00000000,0.27314426,0.89161255
-2.08004002,1.38012798,0.01399458,0.04970597,0.33294873,0.35593241,0.21774708,0.00000000,0.26547503,0.87172140
-2.07403702,1.34952526,0.01341999,0.04807509,0.32520307,0.34837547,0.21422314,0.00000000,0.25934349,0.85385160
-2.06803402,1.32552279,0.01284010,0.04674460,0.32053314,0.34336734,0.21202056,0.00000000,0.25478743,0.83826634
-2.06203102,1.30837631,0.01225705,0.04573479,0.31882744,0.34093372,0.21117329,0.00000000,0.25183507,0.82520324
-2.05602801,1.29827452,0.01167425,0.04506022,0.31994023,0.34107985,0.21169115,0.00000000,0.25050619,0.81487385
-2.05002501,1.29533815,0.01109622,0.04472940,0.32369295,0.34378972,0.21355834,0.00000000,0.25081317,0.80746353
-2.04402201,1.29961956,0.01052854,0.04474466,0.32987645,0.34902541,0.21673257,0.00000000,0.25276170,0.80313146
-2.03801901,1.31110290,0.00997759,0.04510225,0.33825409,0.35672643,0.22114500,0.00000000,0.25635138,0.80201077
-2.03201601,1.32970479,0.00945038,0.04579256,0.34856578,0.36680928,0.22670100,0.00000000,0.26157582,0.80420827
-2.02601301,1.35527524,0.00895423,0.04680057,0.36053286,0.37916717,0.23328169,0.00000000,0.26842250,0.80980389
-2.02001001,1.38759873,0.00849655,0.04810642,0.37386379,0.39367006,0.24074633,0.00000000,0.27687218,0.81884936
-2.01400700,1.42639542,0.00808450,0.04968614,0.38826046,0.41016496,0.24893528,0.00000000,0.28689792,0.83136631
-2.00800400,1.47132229,0.00772473,0.05151242,0.40342490,0.42847653,0.25767374,0.00000000,0.29846369,0.84734377
-2.00200100,1.52197419,0.00742317,0.05355547,0.41906601,0.44840802,0.26677584,0.00000000,0.31152276,0.86673499
-1.99599800,1.57788514,0.00718476,0.05578385,0.43490612,0.46974243,0.27604911,0.00000000,0.32601572,0.88945415
-1.98999500,1.63852965,0.00701330,0.05816539,0.45068709,0.49224412,0.28529919,0.00000000,0.34186852,0.91537288
-1.98399200,1.70332470,0.00691131,0.06066791,0.46617553,0.51566066,0.29433450,0.00000000,0.35899042,0.94431738
-1.97798899,1.77163248,0.00687993,0.06326005,0.48116703,0.53972506,0.30297083,0.00000000,0.37727224,0.97606619
-1.97198599,1.84276438,0.00691896,0.06591186,0.49548918,0.56415842,0.31103572,0.00000000,0.39658492,1.01034946
-1.96598299,1.91598665,0.00702681,0.06859542,0.50900333,0.58867301,0.31837235,0.00000000,0.41677875,1.04684984
-1.95997999,1.99052808,0.00720064,0.07128531,0.52160494,0.61297570,0.32484313,0.00000000,0.43768325,1.08520557
-1.95397699,2.06559007,0.00743650,0.07395898,0.53322277,0.63677208,0.33033255,0.00000000,0.45910812,1.12501607
-1.94797399,2.14035927,0.00772950,0.07659714,0.54381691,0.65977085,0.33474949,0.00000000,0.48084507,1.16585008
-1.94197099,2.21402297,0.00807407,0.07918395,0.55337592,0.68168884,0.33802892,0.00000000,0.50267097,1.20725640
-1.93596798,2.28578694,0.00846424,0.08170724,0.56191334,0.70225639,0.34013279,0.00000000,0.52435199,1.24877717
-1.92996498,2.35489550,0.00889395,0.08415871,0.56946383,0.72122305,0.34105040,0.00000000,0.54564890,1.28996308
-1.92396198,2.42065327,0.00935738,0.08653402,0.57607924,0.73836353,0.34079797,0.00000000,0.56632329,1.33039017
-1.91795898,2.48244766,0.00984932,0.08883286,0.58182488,0.75348359,0.33941763,0.00000000,0.58614460,1.36967726
-1.91195598,2.53977129,0.01036553,0.09105907,0.58677621,0.76642580,0.33697587,0.00000000,0.60489756,1.40750333
-1.90595298,2.59224302,0.01090305,0.09322059,0.59101614,0.77707482,0.33356136,0.00000000,0.62238976,1.44362369
-1.89994997,2.63962651,0.01146056,0.09532941,0.59463296,0.78536192,0.32928233,0.00000000,0.63845903,1.47788398
-1.89394697,2.68184483,0.01203864,0.09740148,0.59771908,0.79126854,0.32426351,0.00000000,0.65298012,1.51023096
-1.88794397,2.71899011,0.01264000,0.09945640,0.60037037,0.79482867,0.31864269,0.00000000,0.66587035,1.54071917
-1.88194097,2.75132705,0.01326967,0.10151710,0.60268606,0.79612954,0.31256706,0.00000000,0.67709382,1.56951263
-1.87593797,2.77928943,0.01393501,0.10360931,0.60476908,0.79531091,0.30618929,0.00000000,0.68666387,1.59688107
-1.86993497,2.80346925,0.01464575,0.10576093,0.60672647,0.79256237,0.29966351,0.00000000,0.69464355,1.62319039
-1.86393197,2.82459808,0.01541386,0.10800114,0.60866985,0.78811891,0.29314129,0.00000000,0.70114384,1.64888730
-1.85792896,2.84352123,0.01625327,0.11035950,0.61071550,0.78225480,0.28676770,0.00000000,0.70631979,1.67447852
