energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-3.44872436,12.74028473,0.56247384,5.99841004,0.03620620,0.15256282,0.45981309,5.20126037,0.15772796,0.88140589
-3.44272136,12.53554427,0.54076047,5.76143005,0.03638396,0.14441831,0.45014826,5.26777619,0.15275473,0.86642777
-3.43671836,12.34308257,0.51954068,5.53167143,0.03654401,0.13652289,0.44127539,5.33847074,0.14773763,0.85182246
-3.43071536,12.16179889,0.49892064,5.30973784,0.03667381,0.12892284,0.43318955,5.41164304,0.14270534,0.83752978
-3.42471236,11.99001997,0.47897150,5.09590046,0.03675999,0.12165362,0.42586144,5.48541544,0.13767922,0.82345860
-3.41870935,11.82562235,0.45973307,4.89015046,0.03678896,0.11474034,0.41924234,5.55778908,0.13267378,0.80949616
-3.41270635,11.66617581,0.44121928,4.69226401,0.03674776,0.10819860,0.41326975,5.62670535,0.12769770,0.79551849
-3.40670335,11.50909979,0.42342477,4.50187531,0.03662477,0.10203582,0.40787344,5.69011058,0.12275514,0.78140171
-3.40070035,11.35182374,0.40633234,4.31855269,0.03641050,0.09625279,0.40298155,5.74602099,0.11784725,0.76703311
-3.39469735,11.19194241,0.38992050,4.14187291,0.03609827,0.09084541,0.39852648,5.79258512,0.11297383,0.75232168
-3.38869435,11.02735776,0.37417084,3.97148916,0.03568485,0.08580649,0.39445002,5.82814106,0.10813501,0.73720736
-3.38269135,10.85639998,0.35907455,3.80718861,0.03517084,0.08112747,0.39070780,5.85126589,0.10333281,0.72166832
-3.37668834,10.67792180,0.34463784,3.64893650,0.03456097,0.07679996,0.38727248,5.86081570,0.09857242,0.70572618
-3.37068534,10.49136172,0.33088577,3.49690432,0.03386421,0.07281705,0.38413585,5.85595456,0.09386330,0.68944854
-3.36468234,10.29677395,0.31786450,3.35148100,0.03309361,0.06917425,0.38130951,5.83617175,0.08921978,0.67294893
-3.35867934,10.09482444,0.30564151,3.21326677,0.03226600,0.06587011,0.37882426,5.80128714,0.08466139,0.65638404
-3.35267634,9.88675456,0.29430421,3.08305064,0.03140144,0.06290643,0.37672823,5.75144505,0.08021264,0.63994848
-3.34667334,9.67431528,0.28395663,2.96177293,0.03052258,0.06028809,0.37508381,5.68709753,0.07590253,0.62386728
-3.34067034,9.45967628,0.27471467,2.85047559,0.02965378,0.05802251,0.37396357,5.60897843,0.07176360,0.60838652
-3.33466733,9.24531542,0.26670012,2.75024291,0.02882020,0.05611888,0.37344540,5.51806990,0.06783070,0.59376260
-3.32866433,9.03389468,0.26003366,2.66213633,0.02804680,0.05458701,0.37360704,5.41556322,0.06413958,0.58025062
-3.32266133,8.82812903,0.25482741,2.58712660,0.02735731,0.05343613,0.37452032,5.30281593,0.06072527,0.56809247
-3.31665833,8.63065478,0.25117734,2.52602707,0.02677324,0.05267355,0.37624536,5.18130722,0.05762042,0.55750506
-3.31065533,8.44390369,0.24915589,2.47943142,0.02631297,0.05230325,0.37882495,5.05259342,0.05485370,0.54866947
-3.30465233,8.26998851,0.24880540,2.44765889,0.02599089,0.05232464,0.38227945,4.91826544,0.05244827,0.54172122
-3.29864932,8.11060511,0.25013238,2.43070995,0.02581678,0.05273140,0.38660247,4.77990947,0.05042048,0.53674232
-3.29264632,7.96695533,0.25310335,2.42823425,0.02579528,0.05351056,0.39175752,4.63907237,0.04877884,0.53375535
-3.28664332,7.83969366,0.25764209,2.43951296,0.02592560,0.05464187,0.39767584,4.49723270,0.04752323,0.53271992
-3.28064032,7.72890008,0.26362883,2.46345604,0.02620143,0.05609748,0.40425562,4.35577802,0.04664453,0.53353164
-3.27463732,7.63407990,0.27090127,2.49861521,0.02661103,0.05784202,0.41136277,4.21598897,0.04612456,0.53602377
-3.26863432,7.55419060,0.27925760,2.54321217,0.02713761,0.05983300,0.41883313,4.07903027,0.04593642,0.53997153
-3.26263132,7.48769450,0.28846130,2.59518123,0.02775984,0.06202173,0.42647641,3.94594842,0.04604512,0.54509890
-3.25662831,7.43263492,0.29824784,2.65222479,0.02845256,0.06435445,0.43408157,3.81767579,0.04640864,0.55108778
-3.25062531,7.38673259,0.30833279,2.71187979,0.02918762,0.06677392,0.44142355,3.69504034,0.04697916,0.55758926
-3.24462231,7.34749821,0.31842119,2.77159240,0.02993489,0.06922126,0.44827127,3.57878005,0.04770461,0.56423642
-3.23861931,7.31235605,0.32821787,2.82879822,0.03066331,0.07163800,0.45439651,3.46956094,0.04853029,0.57065844
-3.23261631,7.27877326,0.33743818,2.88100464,0.03134195,0.07396829,0.45958333,3.36799739,0.04940074,0.57649523
-3.22661331,7.24438891,0.34581879,2.92587222,0.03194114,0.07616121,0.46363771,3.27467314,0.05026152,0.58141226
-3.22061031,7.20713672,0.35312808,2.96129152,0.03243347,0.07817292,0.46639700,3.19016159,0.05106100,0.58511478
-3.21460730,7.16535570,0.35917569,2.98545236,0.03279473,0.07996878,0.46773860,3.11504378,0.05175205,0.58736089
-3.20860430,7.11788318,0.36382077,2.99690246,0.03300478,0.08152515,0.46758766,3.04992260,0.05229356,0.58797297
-3.20260130,7.06412560,0.36697853,2.99459316,0.03304811,0.08283092,0.46592321,2.99543200,0.05265171,0.58684683
-3.19659830,7.00410333,0.36862488,2.97791000,0.03291443,0.08388852,0.46278248,2.95224017,0.05280098,0.58395819
-3.19059530,6.93846692,0.36879877,2.94668727,0.03259882,0.08471450,0.45826301,2.92104598,0.05272487,0.57936618
-3.18459230,6.86848377,0.36760221,2.90120562,0.03210191,0.08533961,0.45252251,2.90256851,0.05241620,0.57321354
-3.17858929,6.79599538,0.36519783,2.84217333,0.03142968,0.08580817,0.44577625,2.89752985,0.05187715,0.56572362
-3.17258629,6.72334719,0.36180403,2.77069184,0.03059313,0.08617699,0.43829200,2.90663180,0.05111891,0.55719396
-3.16658329,6.65329401,0.35768799,2.68820758,0.02960781,0.08651371,0.43038271,2.93052753,0.05016104,0.54798696
-3.16058029,6.58888563,0.35315659,2.59645205,0.02849318,0.08689454,0.42239708,2.96978986,0.04903048,0.53851769
-3.15457729,6.53333798,0.34854568,2.49737322,0.02727181,0.08740168,0.41470834,3.02487777,0.04776039,0.52923942
-3.14857429,6.48989611,0.34420815,2.39306110,0.02596856,0.08812034,0.40770179,3.09610330,0.04638872,0.52062747
-3.14257129,6.46169544,0.34050112,2.28567098,0.02460971,0.08913542,0.40176128,3.18360077,0.04495673,0.51316185
-3.13656828,6.45162788,0.33777273,2.17734742,0.02322207,0.09052822,0.39725552,3.28730054,0.04350737,0.50730942
-3.13056528,6.46221897,0.33634923,2.07015227,0.02183212,0.09237308,0.39452437,3.40690890,0.04208371,0.50350637
-3.12456228,6.49552169,0.33652257,1.96599946,0.02046522,0.09473408,0.39386605,3.54189577,0.04072739,0.50214152
-3.11855928,6.55303134,0.33853922,1.86659891,0.01914495,0.09766220,0.39552540,3.69149109,0.03947726,0.50354123
-3.11255628,6.63562503,0.34259050,1.77341146,0.01789247,0.10119266,0.39968399,3.85469066,0.03836809,0.50795648
-3.10655328,6.74352778,0.34880485,1.68761609,0.01672613,0.10534296,0.40645230,4.03027125,0.03742960,0.51555258
-3.10055028,6.87630603,0.35724238,1.61008995,0.01566115,0.11011140,0.41586440,4.21681456,0.03668568,0.52640201
-3.09454727,7.03288785,0.36789188,1.54140147,0.01470939,0.11547638,0.42787532,4.41273887,0.03615389,0.54048064
-3.08854427,7.21160802,0.38067047,1.48181569,0.01387944,0.12139636,0.44236126,4.61633698,0.03584527,0.55766746
-3.08254127,7.41027508,0.39542604,1.43131114,0.01317664,0.12781067,0.45912278,4.82581862,0.03576439,0.57774795
-3.07653827,7.62625641,0.41194216,1.38960655,0.01260334,0.13464100,0.47789067,5.03935506,0.03590970,0.60042098
-3.07053527,7.85657703,0.42994571,1.35619571,0.01215927,0.14179367,0.49833452,5.25512407,0.03627413,0.62530886
-3.06453227,8.09802721,0.44911666,1.33038859,0.01184191,0.14916255,0.52007358,5.47135293,0.03684589,0.65197049
-3.05852926,8.34727412,0.46909981,1.31135650,0.01164705,0.15663253,0.54268951,5.68635758,0.03760948,0.67991674
-3.05252626,8.60097259,0.48951810,1.29817926,0.01156931,0.16408344,0.56574060,5.89857646,0.03854684,0.70862793
-3.04652326,8.85587074,0.50998693,1.28989237,0.01160270,0.17139426,0.58877685,6.10659745,0.03963858,0.73757234
-3.04052026,9.10890656,0.53012899,1.28553237,0.01174123,0.17844749,0.61135531,6.30917752,0.04086534,0.76622534
-3.03451726,9.35729229,0.54958899,1.28417861,0.01197945,0.18513348,0.63305517,6.50525429,0.04220904,0.79408826
-3.02851426,9.59858413,0.56804775,1.28499024,0.01231297,0.19135454,0.65349186,6.69394999,0.04365421,0.82070635
-3.02251126,9.83073581,0.58523496,1.28723726,0.01273898,0.19702871,0.67232963,6.87456805,0.04518916,0.84568504
-3.01650825,10.05213499,0.60094017,1.29032490,0.01325659,0.20209300,0.68929220,7.04658349,0.04680710,0.86870391
-3.01050525,10.26162283,0.61502151,1.29381084,0.01386717,0.20650591,0.70417090,7.20962802,0.04850704,0.88952788
-3.00450225,10.45849706,0.62741166,1.29741519,0.01457455,0.21024930,0.71683005,7.36347160,0.05029453,0.90801511
-2.99849925,10.64250004,0.63812084,1.30102337,0.01538513,0.21332928,0.72720946,7.50800163,0.05218221,0.92412135
-2.99249625,10.81379354,0.64723673,1.30468220,0.01630780,0.21577631,0.73532386,7.64320154,0.05419015,0.93790073
-2.98649325,10.97292245,0.65492114,1.30858986,0.01735382,0.21764436,0.74125941,7.76913004,0.05634587,0.94950276
-2.98049025,11.12076958,0.66140365,1.31308048,0.01853650,0.21900926,0.74516759,7.88590246,0.05868421,0.95916605
-2.97448724,11.25850434,0.66697243,1.31860423,0.01987080,0.21996623,0.74725654,7.99367501,0.06124697,0.96720880
-2.96848424,11.38752746,0.67196271,1.32570389,0.02137274,0.22062674,0.74778069,8.09263283,0.06408226,0.97401677
-2.96248124,11.50941418,0.67674319,1.33498896,0.02305878,0.22111482,0.74702879,8.18298228,0.06724368,0.98002902
-2.95647824,11.62585797,0.68170119,1.34710834,0.02494501,0.22156296,0.74531126,8.26494737,0.07078935,0.98572233
-2.95047524,11.73861652,0.68722704,1.36272245,0.02704640,0.22210783,0.74294716,8.33877037,0.07478074,0.99159476
-2.94447224,11.84946130,0.69369841,1.38247591,0.02937584,0.22288579,0.74025165,8.40471574,0.07928132,0.99814910
-2.93846923,11.96013183,0.70146517,1.40697146,0.03194331,0.22402862,0.73752428,8.46307696,0.08435524,1.00587683
-2.93246623,12.07229499,0.71083557,1.43674592,0.03475497,0.22565938,0.73503862,8.51418490,0.09006577,1.01524320
-2.92646323,12.18750977,0.72206405,1.47224878,0.03781237,0.22788870,0.73303374,8.55841695,0.09647375,1.02667371
-2.92046023,12.30719717,0.73534137,1.51382390,0.04111169,0.23081145,0.73170768,8.59620542,0.10363607,1.04054269
-2.91445723,12.43261469,0.75078719,1.56169459,0.04464318,0.23450408,0.73121319,8.62804425,0.11160397,1.05716385
-2.90845423,12.56483488,0.76844557,1.61595241,0.04839069,0.23902240,0.73165565,8.65449276,0.12042153,1.07678316
-2.90245123,12.70472703,0.78828319,1.67654956,0.05233148,0.24440017,0.73309331,8.67617556,0.13012404,1.09957403
-2.89644822,12.85294098,0.81019053,1.74329508,0.05643615,0.25064817,0.73553939,8.69377783,0.14073647,1.12563448
-2.89044522,13.00989249,0.83398559,1.81585445,0.06066888,0.25775396,0.73896607,8.70803546,0.15227200,1.15498642
-2.88444222,13.17574913,0.85942013,1.89375262,0.06498792,0.26568220,0.74330979,8.71971978,0.16473053,1.18757647
-2.87843922,13.35041647,0.88618779,1.97638004,0.06934623,0.27437546,0.74847759,8.72961708,0.17809746,1.22327821
-2.87243622,13.53352402,0.91393387,2.06300144,0.07369244,0.28375551,0.75435403,8.73850318,0.19234236,1.26189546
-2.86643322,13.72441133,0.94226621,2.15276697,0.07797199,0.29372495,0.76080825,8.74711392,0.20741797,1.30316634
-2.86043022,13.92211438,0.97076658,2.24472540,0.08212837,0.30416925,0.76770082,8.75611249,0.22325930,1.34676777
-2.85442721,14.12535313,0.99900226,2.33783907,0.08610457,0.31495887,0.77488991,8.76605494,0.23978297,1.39232027
-2.84842421,14.33252137,1.02653724,2.43100017,0.08984455,0.32595177,0.78223663,8.77735530,0.25688681,1.43939293
-2.84242121,14.54168005,1.05294266,2.52304817,0.09329470,0.33699589,0.78960916,8.79025203,0.27444987,1.48750839
-2.83641821,14.75055577,1.07780619,2.61278813,0.09640530,0.34793185,0.79688563,8.80477747,0.29233271,1.53614803
-2.83041521,14.95654597,1.10074010,2.69900957,0.09913185,0.35859564,0.80395566,8.82073197,0.31037825,1.58475721
-2.82441221,15.15673255,1.12138789,2.78050592,0.10143623,0.36882137,0.81072061,8.83766441,0.32841299,1.63275095
-2.81840920,15.34790535,1.13942941,2.85609415,0.10328763,0.37844410,0.81709268,8.85486062,0.34624890,1.67952002
-2.81240620,15.52659675,1.15458457,2.92463453,0.10466334,0.38730260,0.82299303,8.87134078,0.36368579,1.72443780
-2.80640320,15.68912836,1.16661571,2.98505036,0.10554913,0.39524219,0.82834924,8.88586695,0.38051427,1.76686794
-2.80040020,15.83167002,1.17532884,3.03634741,0.10593945,0.40211754,0.83309241,8.89696099,0.39651929,1.80617311
-2.79439720,15.95031108,1.18057402,3.07763282,0.10583734,0.40779539,0.83715419,8.90293331,0.41148417,1.84172480
-2.78839420,16.04114298,1.18224510,3.10813330,0.10525406,0.41215730,0.84046419,8.90192176,0.42519513,1.87291425
-2.78239120,16.10035164,1.18027904,3.12721217,0.10420850,0.41510224,0.84294790,8.89194007,0.43744609,1.89916439
-2.77638819,16.12431744,1.17465520,3.13438483,0.10272641,0.41654903,0.84452567,8.87093448,0.44804377,1.91994268
-2.77038519,16.10971992,1.16539454,3.12933245,0.10083948,0.41643864,0.84511268,8.83684670,0.45681283,1.93477439
-2.76438219,16.05364380,1.15255917,3.11191319,0.09858432,0.41473616,0.84462026,8.78768140,0.46360090,1.94325607
-2.75837919,15.95368257,1.13625201,3.08217054,0.09600143,0.41143246,0.84295837,8.72157544,0.46828338,1.94506879
-2.75237619,15.80803547,1.11661678,3.04033848,0.09313413,0.40654542,0.84003950,8.63686665,0.47076765,1.93999035
-2.74637319,15.61559396,1.09383816,2.98684286,0.09002761,0.40012071,0.83578347,8.53215916,0.47099680,1.92790631
-2.74037019,15.37601347,1.06814192,2.92229874,0.08672794,0.39223199,0.83012321,8.40638283,0.46895236,1.90881887
-2.73436718,15.08976711,1.03979494,2.84750350,0.08328137,0.38298051,0.82301097,8.25884427,0.46465620,1.88285338
-2.72836418,14.75817804,1.00910480,2.76342557,0.07973358,0.37249408,0.81442473,8.08926718,0.45817122,1.85026184
-2.72236118,14.38342839,0.97641874,2.67118883,0.07612920,0.36092534,0.80437429,7.89782030,0.44960099,1.81142313
-2.71635818,13.96854321,0.94212176,2.57205288,0.07251140,0.34844944,0.79290670,7.68513153,0.43908812,1.76683968
-2.71035518,13.51734901,0.90663368,2.46738952,0.06892154,0.33526104,0.78011053,7.45228753,0.42681150,1.71713041
-2.70435218,13.03440743,0.87040490,2.35865608,0.06539907,0.32157070,0.76611870,7.20081852,0.41298245,1.66302013
-2.69834917,12.52492568,0.83391100,2.24736605,0.06198135,0.30760088,0.75110949,6.93266870,0.39783984,1.60532545
-2.69234617,11.99464627,0.79764585,2.13505805,0.05870356,0.29358143,0.73530557,6.65015328,0.38164442,1.54493759
-2.68634317,11.44971935,0.76211366,2.02326383,0.05559870,0.27974486,0.71897086,6.35590359,0.36467247,1.48280263
-2.68034017,10.89656189,0.72781975,1.91347626,0.05269750,0.26632143,0.70240533,6.05280233,0.34720907,1.41989963
-2.67433717,10.34170823,0.69526062,1.80711838,0.05002833,0.25353428,0.68593774,5.74391113,0.32954117,1.35721744
-2.66833417,9.79165697,0.66491328,1.70551426,0.04761711,0.24159462,0.66991662,5.43239325,0.31195061,1.29573085
-2.66233117,9.25271930,0.63722443,1.60986261,0.04548711,0.23069726,0.65469976,5.12143404,0.29470758,1.23637682
-2.65632816,8.73087367,0.61259972,1.52121392,0.04365871,0.22101657,0.64064263,4.81416193,0.27806438,1.18003165
-2.65032516,8.23163134,0.59139344,1.44045174,0.04214920,0.21270286,0.62808625,4.51357278,0.26225004,1.12748962
-2.64432216,7.75991724,0.57389918,1.36827851,0.04097236,0.20587958,0.61734493,4.22245983,0.24746559,1.07944396
-2.63831916,7.31996929,0.56034162,1.30520641,0.04013822,0.20064104,0.60869447,3.94335178,0.23388043,1.03647059
-2.63231616,6.91525922,0.55086991,1.25155321,0.03965261,0.19705108,0.60236132,3.67846041,0.22162966,0.99901515
-2.62631316,6.54843659,0.54555271,1.20744320,0.03951690,0.19514243,0.59851317,3.42963950,0.21081250,0.96738364
-2.62031016,6.22129725,0.54437542,1.17281298,0.03972763,0.19491692,0.59725134,3.19835567,0.20149181,0.94173704
-2.61430715,5.93477621,0.54723932,1.14742177,0.04027626,0.19634654,0.59860539,2.98567172,0.19369461,0.92208980
-2.60830415,5.68896441,0.55396302,1.13086574,0.04114900,0.19937512,0.60253014,2.79224238,0.18741364,0.90831243
-2.60230115,5.48314788,0.56428602,1.12259582,0.04232675,0.20392081,0.60890527,2.61832194,0.18260969,0.90013793
-2.59629815,5.31586715,0.57787444,1.12193833,0.04378511,0.20987907,0.61753744,2.46378295,0.17921479,0.89717180
-2.59029515,5.18499427,0.59432859,1.12811763,0.04549459,0.21712609,0.62816508,2.32814470,0.17713595,0.89890548
-2.58429215,5.08782427,0.61319246,1.14028018,0.04742095,0.22552266,0.64046542,2.21060993,0.17625941,0.90473254
-2.57828914,5.02117771,0.63396463,1.15751916,0.04952572,0.23491815,0.65406369,2.11010828,0.17645513,0.91396744
-2.57228614,4.98151052,0.65611044,1.17889895,0.05176688,0.24515458,0.66854415,2.02534438,0.17758152,0.92586596
-2.56628314,4.96502780,0.67907517,1.20347886,0.05409971,0.25607067,0.68346239,1.95484902,0.17949012,0.93964708
-2.56028014,4.96779768,0.70229775,1.23033541,0.05647785,0.26750561,0.69835871,1.89703136,0.18203018,0.95451538
-2.55427714,4.98586213,0.72522472,1.25858276,0.05885442,0.27930257,0.71277192,1.85023066,0.18505290,0.96968354
-2.54827414,5.01534162,0.74732409,1.28739073,0.06118337,0.29131181,0.72625320,1.81276579,0.18841539,0.98439417
-2.54227114,5.05253085,0.76809876,1.31600024,0.06342086,0.30339324,0.73837950,1.78298130,0.19198403,0.99794049
-2.53626813,5.09398352,0.78709900,1.34373587,0.06552673,0.31541851,0.74876610,1.75928876,0.19563740,1.00968520
-2.53026513,5.13658417,0.80393392,1.37001539,0.06746592,0.32727249,0.75707788,1.74020266,0.19926846,1.01907705
-2.52426213,5.17760607,0.81828128,1.39435638,0.06920996,0.33885426,0.76303897,1.72437008,0.20278621,1.02566467
-2.51825913,5.21475427,0.82989573,1.41637996,0.07073824,0.35007750,0.76644056,1.71059375,0.20611666,1.02910726
-2.51225613,5.24619369,0.83861485,1.43581167,0.07203918,0.36087052,0.76714648,1.69784849,0.20920310,1.02918193
-2.50625313,5.27056241,0.84436311,1.45247999,0.07311118,0.37117583,0.76509664,1.68529100,0.21200589,1.02578739
-2.50025013,5.28697078,0.84715343,1.46631241,0.07396327,0.38094946,0.76030805,1.67226324,0.21450167,1.01894410
-2.49424712,5.29498750,0.84708629,1.47732964,0.07461544,0.39016007,0.75287360,1.65829001,0.21668208,1.00879077
-2.48824412,5.29461370,0.84434642,1.48563810,0.07509856,0.39878795,0.74295853,1.64307121,0.21855215,0.99557741
-2.48224112,5.28624673,0.83919696,1.49142095,0.07545394,0.40682395,0.73079497,1.62646943,0.22012842,0.97965533
-2.47623812,5.27063526,0.83197148,1.49492807,0.07573245,0.41426852,0.71667445,1.60849385,0.22143687,0.96146422
-2.47023512,5.24882739,0.82306371,1.49646511,0.07599314,0.42113075,0.70093910,1.58928096,0.22251077,0.94151699
-2.46423212,5.22211361,0.81291553,1.49638189,0.07630153,0.42742752,0.68397139,1.56907327,0.22338859,0.92038278
-2.45822911,5.19196633,0.80200333,1.49506035,0.07672747,0.43318272,0.66618326,1.54819649,0.22411191,0.89866879
-2.45222611,5.15997775,0.79082327,1.49290218,0.07734269,0.43842652,0.64800463,1.52703627,0.22472361,0.87700142
-2.44622311,5.12779765,0.77987582,1.49031641,0.07821805,0.44319462,0.62987195,1.50601498,0.22526617,0.85600762
-2.44022011,5.09707271,0.76964998,1.48770696,0.07942072,0.44752747,0.61221714,1.48556945,0.22578026,0.83629677
-2.43421711,5.06938878,0.76060786,1.48546049,0.08101116,0.45146936,0.59545722,1.46612997,0.22630361,0.81844394
-2.42821411,5.04621757,0.75317003,1.48393466,0.08304030,0.45506728,0.57998503,1.44810142,0.22687005,0.80297492
-2.42221111,5.02886884,0.74770210,1.48344708,0.08554677,0.45836969,0.56616146,1.43184669,0.22750894,0.79035361
-2.41620810,5.01844958,0.74450325,1.48426519,0.08855453,0.46142499,0.55430915,1.41767287,0.22824471,0.78097215
-2.41020510,5.01583092,0.74379691,1.48659740,0.09207084,0.46427982,0.54470817,1.40582056,0.22909669,0.77514406
-2.40420210,5.02162403,0.74572417,1.49058584,0.09608488,0.46697727,0.53759347,1.39645630,0.23007913,0.77310059
-2.39819910,5.03616552,0.75034016,1.49630100,0.10056681,0.46955500,0.53315434,1.38966845,0.23120134,0.77499034
-2.39219610,5.05951313,0.75761361,1.50373865,0.10546778,0.47204343,0.53153565,1.38546638,0.23246807,0.78088220
-2.38619310,5.09145181,0.76742966,1.51281921,0.11072046,0.47446413,0.53284076,1.38378299,0.23387993,0.79077113
-2.38019010,5.13151033,0.77959592,1.52338997,0.11624047,0.47682857,0.53713586,1.38448034,0.23543404,0.80458680
-2.37418709,5.17898785,0.79385156,1.53523003,0.12192854,0.47913729,0.54445530,1.38735818,0.23712472,0.82220434
-2.36818409,5.23298970,0.80987907,1.54805813,0.12767329,0.48137971,0.55480772,1.39216495,0.23894430,0.84345678
-2.36218109,5.29247095,0.82731824,1.56154308,0.13335471,0.48353451,0.56818228,1.39861084,0.24088403,0.86814841
-2.35617809,5.35628614,0.84578185,1.57531657,0.13884804,0.48557083,0.58455473,1.40638222,0.24293503,0.89606847
-2.35017509,5.42324279,0.86487219,1.58898775,0.14402799,0.48745012,0.60389277,1.41515700,0.24508926,0.92700419
-2.34417209,5.49215632,0.88419787,1.60215909,0.14877309,0.48912862,0.62616017,1.42461992,0.24734047,0.96075250
-2.33816908,5.56190349,0.90338992,1.61444271,0.15297008,0.49056040,0.65131943,1.43447721,0.24968502,0.99712976
-2.33216608,5.63147153,0.92211656,1.62547646,0.15651794,0.49170081,0.67933256,1.44446982,0.25212261,1.03597864
-2.32616308,5.70000014,0.94009589,1.63493876,0.15933158,0.49251005,0.71015974,1.45438436,0.25465673,1.07717185
-2.32016008,5.76681386,0.95710581,1.64256164,0.16134493,0.49295682,0.74375599,1.46406125,0.25729483,1.12061219
-2.31415708,5.83144269,0.97299066,1.64814110,0.16251325,0.49302158,0.78006568,1.47339943,0.26004818,1.16622890
-2.30815408,5.89362955,0.98766452,1.65154423,0.16281464,0.49269952,0.81901533,1.48235730,0.26293123,1.21397035
-2.30215108,5.95332377,1.00111060,1.65271284,0.16225059,0.49200272,0.86050497,1.49094980,0.26596064,1.26379342
-2.29614807,6.01066098,1.01337730,1.65166327,0.16084561,0.49096159,0.90439863,1.49924148,0.26915389,1.31565004
-2.29014507,6.06593016,1.02457085,1.64848250,0.15864597,0.48962532,0.95051468,1.50733614,0.27252741,1.36947190
-2.28414207,6.11953005,1.03484517,1.64332092,0.15571752,0.48806143,0.99861664,1.51536334,0.27609453,1.42515409
-2.27813907,6.17191746,1.04438954,1.63638211,0.15214289,0.48635428,1.04840527,1.52346271,0.27986318,1.48253887
-2.27213607,6.22355086,1.05341491,1.62791047,0.14801797,0.48460274,1.09951284,1.53176684,0.28383348,1.54140084
-2.26613307,6.27483298,1.06213949,1.61817735,0.14344814,0.48291705,1.15150007,1.54038401,0.28799546,1.60143446
-2.26013007,6.32605641,1.07077465,1.60746673,0.13854413,0.48141505,1.20385654,1.54938175,0.29232708,1.66224537
-2.25412706,6.37735585,1.07951184,1.59606118,0.13341800,0.48021801,1.25600484,1.55877234,0.29679261,1.72334609
-2.24812406,6.42867068,1.08851125,1.58422904,0.12817920,0.47944628,1.30730885,1.56850143,0.30134160,1.78415709
-2.24212106,6.47972052,1.09789288,1.57221341,0.12293098,0.47921485,1.35708602,1.57844051,0.30590865,1.84401355
-2.23611806,6.52999576,1.10773032,1.56022371,0.11776738,0.47962923,1.40462350,1.58838400,0.31041388,1.90217794
-2.23011506,6.57876428,1.11804763,1.54842992,0.11277072,0.48078166,1.44919758,1.59805119,0.31476439,1.95785823
-2.22411206,6.62509398,1.12881928,1.53695981,0.10800984,0.48274785,1.49009572,1.60709323,0.31885645,2.01023104
-2.21810905,6.66789034,1.13997304,1.52589908,0.10353902,0.48558444,1.52664038,1.61510487,0.32257860,2.05846889
-2.21210605,6.70594657,1.15139549,1.51529400,0.09939765,0.48932709,1.55821338,1.62164033,0.32581539,2.10177039
-2.20610305,6.73800359,1.16293974,1.50515637,0.09561056,0.49398940,1.58427979,1.62623251,0.32845162,2.13939185
-2.20010005,6.76281612,1.17443475,1.49546991,0.09218888,0.49956254,1.60441019,1.62841441,0.33037694,2.17067881
-2.19409705,6.77922084,1.18569568,1.48619783,0.08913152,0.50601553,1.61830000,1.62774155,0.33149051,2.19509586
-2.18809405,6.78620257,1.19653447,1.47729063,0.08642692,0.51329624,1.62578505,1.62381418,0.33170551,2.21225331
-2.18209105,6.78295442,1.20677027,1.46869372,0.08405510,0.52133288,1.62685240,1.61629784,0.33095327,2.22192905
-2.17608804,6.76892858,1.21623891,1.46035425,0.08198982,0.53003590,1.62164576,1.60494121,0.32918673,2.22408460
-2.17008504,6.74387475,1.22480110,1.45222683,0.08020077,0.53930041,1.61046526,1.58959022,0.32638324,2.21887436
-2.16408204,6.70786431,1.23234890,1.44427785,0.07865562,0.54900873,1.59376128,1.57019766,0.32254626,2.20664748
-2.15807904,6.66129926,1.23881036,1.43648832,0.07732189,0.55903327,1.57212268,1.54682791,0.31770623,2.18794209
-2.15207604,6.60490586,1.24415202,1.42885529,0.07616859,0.56923958,1.54625981,1.51965648,0.31192030,2.16347223
-2.14607304,6.53971393,1.24837961,1.42139209,0.07516749,0.57948944,1.51698297,1.48896471,0.30527120,2.13410779
-2.14007004,6.46702352,1.25153675,1.41412752,0.07429411,0.58964421,1.48517730,1.45513002,0.29786514,2.10084848
-2.13406703,6.38836152,1.25370225,1.40710463,0.07352837,0.59956810,1.45177513,1.41861239,0.28982906,2.06479304
-2.12806403,6.30543094,1.25498597,1.40037910,0.07285491,0.60913161,1.41772692,1.37993799,0.28130729,2.02710471
-2.12206103,6.22005615,1.25552383,1.39401790,0.07226313,0.61821493,1.38397201,1.33968102,0.27245787,1.98897488
-2.11605803,6.13412702,1.25547219,1.38809821,0.07174697,0.62671132,1.35141038,1.29844471,0.26344873,1.95158606
-2.11005503,6.04954492,1.25500197,1.38270703,0.07130446,0.63453038,1.32087642,1.25684262,0.25445384,1.91607587
-2.10405203,5.96817291,1.25429277,1.37794132,0.07093719,0.64160113,1.29311576,1.21548101,0.24564962,1.88350337
-2.09804902,5.89179193,1.25352723,1.37390877,0.07064955,0.64787477,1.26876585,1.17494314,0.23721153,1.85481893
-2.09204602,5.82206420,1.25288583,1.37072882,0.07044800,0.65332698,1.24834089,1.13577598,0.22931117,1.83083861
-2.08604302,5.76050405,1.25254208,1.36853382,0.07034019,0.65795963,1.23222154,1.09847974,0.22211365,1.81222379
