energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.32866433,5.65139512,0.00096689,0.68707644,0.01684725,0.00000000,1.60711501,2.52970957,0.02666874,2.33999698
-3.32266133,5.88239424,0.00097715,0.71593440,0.01758771,0.00000000,1.66921459,2.62964693,0.02732211,2.43824377
-3.31665833,6.09489101,0.00098877,0.74217042,0.01827457,0.00000000,1.72509894,2.72131405,0.02794755,2.52929740
-3.31065533,6.28488680,0.00100052,0.76534242,0.01889379,0.00000000,1.77382073,2.80296625,0.02852049,2.61142531
-3.30465233,6.44874296,0.00101131,0.78505283,0.01943243,0.00000000,1.81454731,2.87302566,0.02901833,2.68303511
-3.29864932,6.58327073,0.00102022,0.80095836,0.01987904,0.00000000,1.84657979,2.93012047,0.02942101,2.74271343
-3.29264632,6.68581064,0.00102651,0.81277848,0.02022393,0.00000000,1.86936856,2.97311936,0.02971137,2.78926081
-3.28664332,6.75429907,0.00102958,0.82030232,0.02045944,0.00000000,1.88252509,3.00116003,0.02987554,2.82172143
-3.28064032,6.78732004,0.00102899,0.82339386,0.02058013,0.00000000,1.88582951,3.01367132,0.02990315,2.83940690
-3.27463732,6.78414093,0.00102445,0.82199524,0.02058290,0.00000000,1.87923410,3.01038808,0.02978753,2.84191333
-3.26863432,6.74473099,0.00101580,0.81612803,0.02046706,0.00000000,1.86286263,2.99135882,0.02952582,2.82913123
-3.26263132,6.66976240,0.00100303,0.80589250,0.02023431,0.00000000,1.83700576,2.95694558,0.02911894,2.80124798
-3.25662831,6.56059370,0.00098627,0.79146493,0.01988867,0.00000000,1.80211271,2.90781648,0.02857147,2.75874265
-3.25062531,6.41923636,0.00096574,0.77309300,0.01943632,0.00000000,1.75877958,2.84493094,0.02789154,2.70237346
-3.24462231,6.24830538,0.00094177,0.75108940,0.01888544,0.00000000,1.70773474,2.76951823,0.02709047,2.63315819
-3.23861931,6.05095564,0.00091482,0.72582389,0.01824588,0.00000000,1.64982170,2.68304991,0.02618251,2.55234814
-3.23261631,5.83080564,0.00088540,0.69771409,0.01752894,0.00000000,1.58598005,2.58720684,0.02518439,2.46139645
-3.22661331,5.59185116,0.00085410,0.66721519,0.01674704,0.00000000,1.51722482,2.48384198,0.02411489,2.36192169
-3.22061031,5.33837107,0.00082158,0.63480890,0.01591335,0.00000000,1.44462494,2.37493958,0.02299434,2.25566780
-3.21460730,5.07482816,0.00078855,0.60099208,0.01504145,0.00000000,1.36928121,2.26257214,0.02184407,2.14446162
-3.20860430,4.80576760,0.00075575,0.56626519,0.01414504,0.00000000,1.29230429,2.14885609,0.02068593,2.03016920
-3.20260130,4.53571583,0.00072393,0.53112103,0.01323753,0.00000000,1.21479322,2.03590722,0.01954173,1.91465213
-3.19659830,4.26908241,0.00069385,0.49603404,0.01233184,0.00000000,1.13781491,1.92579708,0.01843274,1.79972515
-3.19059530,4.01006748,0.00066628,0.46145044,0.01144006,0.00000000,1.06238487,1.82051108,0.01737923,1.68711615
-3.18459230,3.76257679,0.00064195,0.42777943,0.01057323,0.00000000,0.98944981,1.72190939,0.01639997,1.57842965
-3.17858929,3.53014628,0.00062154,0.39538579,0.00974118,0.00000000,0.91987218,1.63169124,0.01551194,1.47511455
-3.17258629,3.31587789,0.00060571,0.36458383,0.00895238,0.00000000,0.85441697,1.55136347,0.01472991,1.37843704
-3.16658329,3.12238743,0.00059503,0.33563303,0.00821383,0.00000000,0.79374108,1.48221355,0.01406621,1.28945913
-3.16058029,2.95176562,0.00059001,0.30873534,0.00753100,0.00000000,0.73838520,1.42528777,0.01353051,1.20902313
-3.15457729,2.80555236,0.00059105,0.28403404,0.00690786,0.00000000,0.68876844,1.38137465,0.01312968,1.13774234
-3.14857429,2.68472447,0.00059846,0.26161433,0.00634686,0.00000000,0.64518558,1.35099371,0.01286772,1.07599786
-3.14257129,2.58969631,0.00061246,0.24150543,0.00584905,0.00000000,0.60780698,1.33438970,0.01274572,1.02394132
-3.13656828,2.52033279,0.00063310,0.22368397,0.00541412,0.00000000,0.57668089,1.33153211,0.01276195,0.98150320
-3.13056528,2.47597380,0.00066036,0.20807876,0.00504056,0.00000000,0.55173816,1.34211983,0.01291187,0.94840622
-3.12456228,2.45546880,0.00069404,0.19457642,0.00472579,0.00000000,0.53279896,1.36559065,0.01318838,0.92418311
-3.11855928,2.45722037,0.00073386,0.18302788,0.00446631,0.00000000,0.51958139,1.40113541,0.01358192,0.90819822
-3.11255628,2.47923528,0.00077937,0.17325545,0.00425786,0.00000000,0.51171161,1.44771624,0.01408076,0.89967190
-3.10655328,2.51918154,0.00083001,0.16506006,0.00409558,0.00000000,0.50873521,1.50408873,0.01467124,0.89770722
-3.10055028,2.57444980,0.00088510,0.15822873,0.00397420,0.00000000,0.51012965,1.56882735,0.01533804,0.90131782
-3.09454727,2.64221786,0.00094383,0.15254172,0.00388816,0.00000000,0.51531722,1.64035388,0.01606457,0.90945635
-3.08854427,2.71951642,0.00100531,0.14777938,0.00383178,0.00000000,0.52367851,1.71696825,0.01683321,0.92104262
-3.08254127,2.80329511,0.00106856,0.14372838,0.00379939,0.00000000,0.53456600,1.79688131,0.01762573,0.93499072
-3.07653827,2.89048705,0.00113252,0.14018722,0.00378545,0.00000000,0.54731748,1.87824904,0.01842361,0.95023459
-3.07053527,2.97807108,0.00119609,0.13697093,0.00378467,0.00000000,0.56126920,1.95920763,0.01920841,0.96575138
-3.06453227,3.06313043,0.00125814,0.13391470,0.00379208,0.00000000,0.57576844,2.03790885,0.01996212,0.98058212
-3.05852926,3.14290691,0.00131753,0.13087667,0.00380310,0.00000000,0.59018539,2.11255519,0.02066747,0.99384960
-3.05252626,3.21484983,0.00137316,0.12773961,0.00381363,0.00000000,0.60392419,2.18143400,0.02130830,1.00477288
-3.04652326,3.27665893,0.00142394,0.12441169,0.00382006,0.00000000,0.61643288,2.24295023,0.02186984,1.01267860
-3.04052026,3.32632080,0.00146887,0.12082628,0.00381930,0.00000000,0.62721227,2.29565683,0.02233896,1.01700894
-3.03451726,3.36213834,0.00150704,0.11694100,0.00380879,0.00000000,0.63582355,2.33828243,0.02270444,1.01732621
-3.02851426,3.38275299,0.00153766,0.11273601,0.00378652,0.00000000,0.64189445,2.36975545,0.02295716,1.01331446
-3.02251126,3.38715935,0.00156004,0.10821170,0.00375100,0.00000000,0.64512407,2.38922416,0.02309022,1.00477812
-3.01650825,3.37471246,0.00157369,0.10338608,0.00370124,0.00000000,0.64528609,2.39607201,0.02309911,0.99163793
-3.01050525,3.34512730,0.00157825,0.09829166,0.00363674,0.00000000,0.64223044,2.38992788,0.02298167,0.97392469
-3.00450225,3.29847109,0.00157353,0.09297245,0.00355742,0.00000000,0.63588333,2.37067074,0.02273818,0.95177091
-2.99849925,3.23514840,0.00155952,0.08748069,0.00346362,0.00000000,0.62624571,2.33842854,0.02237125,0.92540083
-2.99249625,3.15587952,0.00153641,0.08187392,0.00335603,0.00000000,0.61339008,2.29357126,0.02188570,0.89511918
-2.98649325,3.06167277,0.00150451,0.07621208,0.00323565,0.00000000,0.59745589,2.23669806,0.02128846,0.86129897
-2.98049025,2.95379121,0.00146434,0.07055505,0.00310375,0.00000000,0.57864343,2.16861901,0.02058829,0.82436863
-2.97448724,2.83371482,0.00141654,0.06496043,0.00296178,0.00000000,0.55720656,2.09033171,0.01979558,0.78479891
-2.96848424,2.70309891,0.00136186,0.05948180,0.00281141,0.00000000,0.53344439,2.00299351,0.01892206,0.74308974
-2.96248124,2.56373002,0.00130119,0.05416728,0.00265435,0.00000000,0.50769207,1.90789015,0.01798048,0.69975738
-2.95647824,2.41748030,0.00123548,0.04905864,0.00249244,0.00000000,0.48031115,1.80640183,0.01698428,0.65532213
-2.95047524,2.26626180,0.00116574,0.04419061,0.00232750,0.00000000,0.45167958,1.69996773,0.01594727,0.61029678
-2.94447224,2.11198174,0.00109301,0.03959070,0.00216132,0.00000000,0.42218180,1.59005021,0.01488330,0.56517608
-2.93846923,1.95650009,0.00101831,0.03527917,0.00199564,0.00000000,0.39219915,1.47809972,0.01380596,0.52042735
-2.93246623,1.80159063,0.00094267,0.03126937,0.00183212,0.00000000,0.36210089,1.36552176,0.01272825,0.47648246
-2.92646323,1.64890638,0.00086705,0.02756822,0.00167224,0.00000000,0.33223610,1.25364667,0.01166234,0.43373112
-2.92046023,1.49995039,0.00079236,0.02417681,0.00151736,0.00000000,0.30292668,1.14370326,0.01061936,0.39251585
-2.91445723,1.35605244,0.00071941,0.02109115,0.00136866,0.00000000,0.27446156,1.03679706,0.00960920,0.35312835
-2.90845423,1.21835210,0.00064892,0.01830293,0.00122714,0.00000000,0.24709234,0.93389343,0.00864039,0.31580749
-2.90245123,1.08778826,0.00058151,0.01580032,0.00109358,0.00000000,0.22103034,0.83580616,0.00772002,0.28073876
-2.89644822,0.96509509,0.00051767,0.01356874,0.00096860,0.00000000,0.19644503,0.74319121,0.00685369,0.24805509
-2.89044522,0.85080406,0.00045779,0.01159155,0.00085260,0.00000000,0.17346389,0.65654570,0.00604550,0.21783902
-2.88444222,0.74525143,0.00040216,0.00985074,0.00074582,0.00000000,0.15217349,0.57621164,0.00529816,0.19012586
-2.87843922,0.64859061,0.00035093,0.00832754,0.00064830,0.00000000,0.13262165,0.50238385,0.00461303,0.16490788
-2.87243622,0.56080839,0.00030417,0.00700286,0.00055996,0.00000000,0.11482054,0.43512139,0.00399025,0.14213906
-2.86643322,0.48174423,0.00026188,0.00585779,0.00048056,0.00000000,0.09875054,0.37436181,0.00342886,0.12174051
-2.86043022,0.41111148,0.00022394,0.00487391,0.00040976,0.00000000,0.08436449,0.31993731,0.00292698,0.10360600
-2.85442721,0.34851977,0.00019020,0.00403357,0.00034712,0.00000000,0.07159233,0.27159206,0.00248197,0.08760764
-2.84842421,0.29349754,0.00016045,0.00332008,0.00029214,0.00000000,0.06034578,0.22899995,0.00209058,0.07360146
-2.84242121,0.24551392,0.00013443,0.00271792,0.00024424,0.00000000,0.05052293,0.19178203,0.00174910,0.06143265
-2.83641821,0.20399934,0.00011186,0.00221272,0.00020285,0.00000000,0.04201264,0.15952312,0.00145355,0.05094041
-2.83041521,0.16836429,0.00009244,0.00179141,0.00016735,0.00000000,0.03469848,0.13178699,0.00119977,0.04196232
-2.82441221,0.13801585,0.00007587,0.00144217,0.00013715,0.00000000,0.02846233,0.10812997,0.00098359,0.03433805
-2.81840920,0.11237179,0.00006184,0.00115442,0.00011164,0.00000000,0.02318739,0.08811256,0.00080086,0.02791247
-2.81240620,0.09087203,0.00005006,0.00091879,0.00009028,0.00000000,0.01876070,0.07130906,0.00064763,0.02253819
-2.80640320,0.07298767,0.00004024,0.00072702,0.00007251,0.00000000,0.01507509,0.05731516,0.00052012,0.01807743
-2.80040020,0.05822748,0.00003214,0.00057192,0.00005787,0.00000000,0.01203064,0.04575358,0.00041484,0.01440326
-2.79439720,0.04614226,0.00002549,0.00044728,0.00004590,0.00000000,0.00953569,0.03627796,0.00032860,0.01140048
-2.78839420,0.03632724,0.00002009,0.00034777,0.00003619,0.00000000,0.00750735,0.02857510,0.00025848,0.00896591
-2.78239120,0.02842276,0.00001573,0.00026888,0.00002840,0.00000000,0.00587177,0.02236590,0.00020191,0.00700838
-2.77638819,0.02211378,0.00001226,0.00020677,0.00002222,0.00000000,0.00456400,0.01740513,0.00015663,0.00544842
-2.77038519,0.01712819,0.00000952,0.00015829,0.00001739,0.00000000,0.00352774,0.01348045,0.00012066,0.00421772
-2.76438219,0.01323458,0.00000738,0.00012080,0.00001368,0.00000000,0.00271482,0.01041069,0.00009230,0.00325847
-2.75837919,0.01023947,0.00000575,0.00009219,0.00001093,0.00000000,0.00208467,0.00804386,0.00007012,0.00252262
-2.75237619,0.00798440,0.00000453,0.00007076,0.00000899,0.00000000,0.00160365,0.00625488,0.00005289,0.00197114
-2.74637319,0.00634307,0.00000366,0.00005519,0.00000777,0.00000000,0.00124445,0.00494330,0.00003962,0.00157329
-2.74037019,0.00521868,0.00000309,0.00004453,0.00000720,0.00000000,0.00098544,0.00403117,0.00002948,0.00130604
-2.73436718,0.00454155,0.00000278,0.00003811,0.00000726,0.00000000,0.00081018,0.00346104,0.00002178,0.00115356
-2.72836418,0.00426729,0.00000271,0.00003561,0.00000795,0.00000000,0.00070686,0.00319436,0.00001599,0.00110689
-2.72236118,0.00437540,0.00000288,0.00003697,0.00000932,0.00000000,0.00066797,0.00321008,0.00001166,0.00116383
-2.71635818,0.00486850,0.00000329,0.00004248,0.00001146,0.00000000,0.00069000,0.00350374,0.00000846,0.00132896
-2.71035518,0.00577208,0.00000396,0.00005276,0.00001449,0.00000000,0.00077326,0.00408684,0.00000611,0.00161401
-2.70435218,0.00713485,0.00000493,0.00006883,0.00001857,0.00000000,0.00092181,0.00498655,0.00000440,0.00203829
-2.69834917,0.00902963,0.00000624,0.00009219,0.00002393,0.00000000,0.00114349,0.00624581,0.00000318,0.00262955
-2.69234617,0.01155462,0.00000795,0.00012490,0.00003081,0.00000000,0.00145010,0.00792353,0.00000232,0.00342498
-2.68634317,0.01483520,0.00001014,0.00016967,0.00003953,0.00000000,0.00185755,0.01009505,0.00000173,0.00447246
-2.68034017,0.01902591,0.00001290,0.00023005,0.00005047,0.00000000,0.00238624,0.01285265,0.00000134,0.00583207
-2.67433717,0.02431260,0.00001633,0.00031056,0.00006405,0.00000000,0.00306139,0.01630601,0.00000110,0.00757782
-2.66833417,0.03091459,0.00002055,0.00041690,0.00008076,0.00000000,0.00391344,0.02058252,0.00000098,0.00979955
-2.66233117,0.03908669,0.00002569,0.00055615,0.00010113,0.00000000,0.00497850,0.02582731,0.00000095,0.01260495
-2.65632816,0.04912076,0.00003190,0.00073704,0.00012578,0.00000000,0.00629877,0.03220283,0.00000100,0.01612169
-2.65032516,0.06134677,0.00003933,0.00097015,0.00015533,0.00000000,0.00792289,0.03988796,0.00000112,0.02049951
-2.64432216,0.07613296,0.00004815,0.00126827,0.00019049,0.00000000,0.00990631,0.04907636,0.00000131,0.02591223
-2.63831916,0.09388504,0.00005853,0.00164658,0.00023196,0.00000000,0.01231139,0.05997407,0.00000156,0.03255953
-2.63231616,0.11504402,0.00007064,0.00212298,0.00028049,0.00000000,0.01520753,0.07279626,0.00000188,0.04066831
-2.62631316,0.14008265,0.00008465,0.00271830,0.00033679,0.00000000,0.01867096,0.08776303,0.00000229,0.05049358
-2.62031016,0.16950009,0.00010071,0.00345649,0.00040157,0.00000000,0.02278433,0.10509423,0.00000279,0.06231855
-2.61430715,0.20381482,0.00011895,0.00436475,0.00047547,0.00000000,0.02763604,0.12500351,0.00000340,0.07645388
-2.60830415,0.24355566,0.00013949,0.00547356,0.00055905,0.00000000,0.03331923,0.14769144,0.00000416,0.09323572
-2.60230115,0.28925079,0.00016240,0.00681664,0.00065276,0.00000000,0.03993040,0.17333806,0.00000510,0.11302249
-2.59629815,0.34141503,0.00018771,0.00843069,0.00075692,0.00000000,0.04756766,0.20209503,0.00000627,0.13619017
-2.59029515,0.40053532,0.00021542,0.01035507,0.00087167,0.00000000,0.05632859,0.23407759,0.00000772,0.16312586
-2.58429215,0.46705487,0.00024544,0.01263118,0.00099694,0.00000000,0.06630774,0.26935685,0.00000956,0.19421971
-2.57828914,0.54135619,0.00027764,0.01530178,0.00113244,0.00000000,0.07759374,0.30795257,0.00001190,0.22985492
-2.57228614,0.62374360,0.00031181,0.01841001,0.00127765,0.00000000,0.09026609,0.34982709,0.00001489,0.27039610
-2.56628314,0.71442575,0.00034768,0.02199823,0.00143180,0.00000000,0.10439174,0.39488068,0.00001872,0.31617595
-2.56028014,0.81349888,0.00038490,0.02610675,0.00159384,0.00000000,0.12002151,0.44294879,0.00002367,0.36748056
-2.55427714,0.92093155,0.00042305,0.03077233,0.00176250,0.00000000,0.13718649,0.49380164,0.00003007,0.42453374
-2.54827414,1.03655162,0.00046166,0.03602659,0.00193626,0.00000000,0.15589450,0.54714639,0.00003836,0.48748083
-2.54227114,1.16003640,0.00050018,0.04189440,0.00211341,0.00000000,0.17612689,0.60263230,0.00004908,0.55637247
-2.53626813,1.29090682,0.00053806,0.04839230,0.00229210,0.00000000,0.19783578,0.65985888,0.00006294,0.63114931
-2.53026513,1.42852622,0.00057468,0.05552698,0.00247034,0.00000000,0.22094192,0.71838710,0.00008081,0.71162815
-2.52426213,1.57210471,0.00060944,0.06329397,0.00264613,0.00000000,0.24533338,0.77775370,0.00010375,0.79749056
-2.51825913,1.72070936,0.00064171,0.07167667,0.00281746,0.00000000,0.27086524,0.83748811,0.00013307,0.88827469
-2.51225613,1.87328088,0.00067092,0.08064570,0.00298246,0.00000000,0.29736046,0.89713183,0.00017037,0.98337124
-2.50625313,2.02865656,0.00069653,0.09015872,0.00313942,0.00000000,0.32461200,0.95625955,0.00021754,1.08202412
-2.50025013,2.18559967,0.00071806,0.10016080,0.00328686,0.00000000,0.35238631,1.01450143,0.00027684,1.18333661
-2.49424712,2.34283454,0.00073512,0.11058536,0.00342367,0.00000000,0.38042814,1.07156576,0.00035091,1.28628318
-2.48824412,2.49908676,0.00074742,0.12135565,0.00354910,0.00000000,0.40846673,1.12726108,0.00044279,1.38972735
-2.48224112,2.65312722,0.00075476,0.13238688,0.00366288,0.00000000,0.43622315,1.18151686,0.00055598,1.49244528
-2.47623812,2.80381855,0.00075710,0.14358878,0.00376523,0.00000000,0.46341870,1.23440175,0.00069443,1.59315470
-2.47023512,2.95016231,0.00075447,0.15486865,0.00385686,0.00000000,0.48978392,1.28613837,0.00086255,1.69054842
-2.46423212,3.09134470,0.00074708,0.16613469,0.00393907,0.00000000,0.51506816,1.33711383,0.00106517,1.78333143
-2.45822911,3.22677885,0.00073521,0.17729947,0.00401363,0.00000000,0.53904900,1.38788493,0.00130754,1.87026002
-2.45222611,3.35614115,0.00071929,0.18828340,0.00408285,0.00000000,0.56154127,1.43917744,0.00159527,1.95018168
-2.44622311,3.47939961,0.00069984,0.19901793,0.00414946,0.00000000,0.58240522,1.49187879,0.00193421,2.02207374
-2.44022011,3.59683194,0.00067747,0.20944838,0.00421658,0.00000000,0.60155328,1.54702371,0.00233037,2.08507916
-2.43421711,3.70903163,0.00065284,0.21953616,0.00428762,0.00000000,0.61895504,1.60577270,0.00278978,2.13853775
-2.42821411,3.81690058,0.00062668,0.22926020,0.00436618,0.00000000,0.63464015,1.66938339,0.00331832,2.18201103
-2.42221111,3.92162731,0.00059975,0.23861751,0.00445593,0.00000000,0.64869869,1.73917505,0.00392153,2.21529954
-2.41620810,4.02465066,0.00057278,0.24762277,0.00456049,0.00000000,0.66127904,1.81648702,0.00460440,2.23845149
-2.41020510,4.12760925,0.00054653,0.25630694,0.00468327,0.00000000,0.67258302,1.90263195,0.00537111,2.25176207
-2.40420210,4.23227799,0.00052168,0.26471484,0.00482737,0.00000000,0.68285847,1.99884508,0.00622483,2.25576329
-2.39819910,4.34049365,0.00049889,0.27290192,0.00499542,0.00000000,0.69238945,2.10623123,0.00716744,2.25120466
-2.39219610,4.45407206,0.00047871,0.28093031,0.00518947,0.00000000,0.70148449,2.22571121,0.00819930,2.23902541
-2.38619310,4.57472036,0.00046165,0.28886428,0.00541087,0.00000000,0.71046323,2.35796972,0.00931905,2.22031948
-2.38019010,4.70394799,0.00044807,0.29676555,0.00566014,0.00000000,0.71964213,2.50340679,0.01052335,2.19629497
-2.37418709,4.84298062,0.00043827,0.30468843,0.00593695,0.00000000,0.72931991,2.66209513,0.01180679,2.16822974
-2.36818409,4.99268111,0.00043242,0.31267535,0.00624003,0.00000000,0.73976332,2.83374532,0.01316178,2.13742542
-2.36218109,5.15348166,0.00043057,0.32075290,0.00656715,0.00000000,0.75119400,3.01768096,0.01457844,2.10516178
-2.35617809,5.32533090,0.00043268,0.32892855,0.00691515,0.00000000,0.76377705,3.21282548,0.01604469,2.07265364
-2.35017509,5.50765899,0.00043859,0.33718852,0.00727996,0.00000000,0.77761189,3.41770193,0.01754634,2.04101219
-2.34417209,5.69936318,0.00044805,0.34549661,0.00765669,0.00000000,0.79272587,3.63044665,0.01906722,2.01121226
-2.33816908,5.89881522,0.00046072,0.35379429,0.00803973,0.00000000,0.80907101,3.84883710,0.02058947,1.98406686
-2.33216608,6.10389111,0.00047617,0.36200206,0.00842290,0.00000000,0.82652390,4.07033371,0.02209384,1.96020972
-2.32616308,6.31202235,0.00049392,0.37002187,0.00879958,0.00000000,0.84488902,4.29213476,0.02356007,1.94008630
-2.32016008,6.52026709,0.00051343,0.37774064,0.00916293,0.00000000,0.86390503,4.51124280,0.02496737,1.92395305
-2.31415708,6.72539820,0.00053410,0.38503455,0.00950609,0.00000000,0.88325396,4.72454057,0.02629486,1.91188441
-2.30815408,6.92400478,0.00055535,0.39177403,0.00982233,0.00000000,0.90257269,4.92887382,0.02752211,1.90378668
-2.30215108,7.11260263,0.00057656,0.39782896,0.01010531,0.00000000,0.92146628,5.12113800,0.02862964,1.89941755
-2.29614807,7.28774900,0.00059712,0.40307410,0.01034922,0.00000000,0.93952241,5.29836576,0.02959944,1.89840975
-2.29014507,7.44615655,0.00061644,0.40739415,0.01054902,0.00000000,0.95632630,5.45781170,0.03041543,1.90029751
-2.28414207,7.58480164,0.00063397,0.41068845,0.01070052,0.00000000,0.97147546,5.59703122,0.03106394,1.90454402
-2.27813907,7.70102241,0.00064921,0.41287492,0.01080054,0.00000000,0.98459354,5.71395037,0.03153402,1.91056868
-2.27213607,7.79260252,0.00066170,0.41389322,0.01084698,0.00000000,0.99534281,5.80692391,0.03181782,1.91777272
-2.26613307,7.85783737,0.00067107,0.41370682,0.01083889,0.00000000,1.00343469,5.87477948,0.03191071,1.92556220
-2.26013007,7.89558052,0.00067700,0.41230411,0.01077645,0.00000000,1.00863805,5.91684611,0.03181146,1.93336761
-2.25412706,7.90526875,0.00067928,0.40969842,0.01066096,0.00000000,1.01078500,5.93296626,0.03152224,1.94065954
-2.24812406,7.88692569,0.00067776,0.40592704,0.01049474,0.00000000,1.00977404,5.92349105,0.03104853,1.94696037
-2.24212106,7.84114463,0.00067238,0.40104938,0.01028111,0.00000000,1.00557079,5.88925930,0.03039898,1.95185192
-2.23611806,7.76905202,0.00066316,0.39514433,0.01002416,0.00000000,0.99820614,5.83156130,0.02958511,1.95497959
-2.23011506,7.67225430,0.00065022,0.38830712,0.00972869,0.00000000,0.98777242,5.75208937,0.02862101,1.95605320
-2.22411206,7.55277082,0.00063374,0.38064569,0.00940001,0.00000000,0.97441762,5.65287717,0.02752292,1.95484545
-2.21810905,7.41295656,0.00061396,0.37227693,0.00904377,0.00000000,0.95833835,5.53623063,0.02630882,1.95118845
-2.21210605,7.25541803,0.00059120,0.36332285,0.00866582,0.00000000,0.93977159,5.40465315,0.02499790,1.94496909
-2.20610305,7.08292633,0.00056581,0.35390690,0.00827201,0.00000000,0.91898605,5.26076821,0.02361014,1.93612369
-2.20010005,6.89833056,0.00053818,0.34415060,0.00786809,0.00000000,0.89627317,5.10724222,0.02216575,1.92463260
-2.19409705,6.70447503,0.00050875,0.33417048,0.00745952,0.00000000,0.87193833,4.94671026,0.02068477,1.91051490
-2.18809405,6.50412285,0.00047795,0.32407555,0.00705142,0.00000000,0.84629248,4.78170736,0.01918658,1.89382347
-2.18209105,6.29988808,0.00044621,0.31396517,0.00664841,0.00000000,0.81964441,4.61460717,0.01768955,1.87464060
-2.17608804,6.09417810,0.00041397,0.30392756,0.00625460,0.00000000,0.79229390,4.44756985,0.01621068,1.85307381
-2.17008504,5.88914725,0.00038165,0.29403866,0.00587352,0.00000000,0.76452571,4.28250023,0.01476530,1.82925200
-2.16408204,5.68666211,0.00034962,0.28436151,0.00550808,0.00000000,0.73660462,4.12101695,0.01336694,1.80332165
-2.15807904,5.48827849,0.00031825,0.27494608,0.00516059,0.00000000,0.70877142,3.96443288,0.01202709,1.77544277
-2.15207604,5.29522968,0.00028785,0.26582933,0.00483277,0.00000000,0.68123978,3.81374650,0.01075519,1.74578464
-2.14607304,5.10842514,0.00025869,0.25703570,0.00452575,0.00000000,0.65419408,3.66964384,0.00955860,1.71452107
-2.14007004,4.92845867,0.00023098,0.24857774,0.00424013,0.00000000,0.62778803,3.53250989,0.00844265,1.68182527
-2.13406703,4.75562496,0.00020491,0.24045694,0.00397604,0.00000000,0.60214403,3.40244860,0.00741070,1.64786443
-2.12806403,4.58994313,0.00018061,0.23266479,0.00373316,0.00000000,0.57735324,3.27930992,0.00646435,1.61279417
-2.12206103,4.43118619,0.00015815,0.22518387,0.00351079,0.00000000,0.55347632,3.16272266,0.00560355,1.57675324
-2.11605803,4.27891507,0.00013758,0.21798905,0.00330792,0.00000000,0.53054469,3.05213156,0.00482685,1.53985864
-2.11005503,4.13251597,0.00011890,0.21104887,0.00312328,0.00000000,0.50856248,2.94683723,0.00413155,1.50220180
-2.10405203,3.99124004,0.00010207,0.20432683,0.00295540,0.00000000,0.48750892,2.84603738,0.00351398,1.46384592
-2.09804902,3.85424416,0.00008705,0.19778290,0.00280267,0.00000000,0.46734128,2.74886804,0.00296969,1.42482501
-2.09204602,3.72063178,0.00007375,0.19137495,0.00266338,0.00000000,0.44799821,2.65444359,0.00249365,1.38514461
-2.08604302,3.58949287,0.00006206,0.18506029,0.00253580,0.00000000,0.42940354,2.56189430,0.00208046,1.34478454
-2.08004002,3.45994189,0.00005188,0.17879714,0.00241818,0.00000000,0.41147032,2.47040046,0.00172455,1.30370344
-2.07403702,3.33115294,0.00004307,0.17254611,0.00230885,0.00000000,0.39410504,2.37922224,0.00142025,1.26184510
-2.06803402,3.20239112,0.00003552,0.16627160,0.00220620,0.00000000,0.37721200,2.28772464,0.00116205,1.21914604
-2.06203102,3.07303930,0.00002910,0.15994307,0.00210877,0.00000000,0.36069750,2.19539690,0.00094457,1.17554415
-2.05602801,2.94261967,0.00002368,0.15353612,0.00201524,0.00000000,0.34447390,2.10186621,0.00076276,1.13098772
-2.05002501,2.81080934,0.00001913,0.14703344,0.00192444,0.00000000,0.32846324,2.00690545,0.00061190,1.08544427
-2.04402201,2.67744979,0.00001535,0.14042542,0.00183541,0.00000000,0.31260033,1.91043516,0.00048763,1.03890877
-2.03801901,2.54254978,0.00001224,0.13371056,0.00174739,0.00000000,0.29683531,1.81251987,0.00038602,0.99141045
-2.03201601,2.40628201,0.00000969,0.12689552,0.00165979,0.00000000,0.28113528,1.71335936,0.00030355,0.94301804
-2.02601301,2.26897353,0.00000762,0.11999487,0.00157224,0.00000000,0.26548530,1.61327536,0.00023711,0.89384276
-2.02001001,2.13109076,0.00000595,0.11303062,0.00148455,0.00000000,0.24988846,1.51269454,0.00018397,0.84403918
-2.01400700,1.99321961,0.00000461,0.10603132,0.00139670,0.00000000,0.23436516,1.41212855,0.00014178,0.79380357
-2.00800400,1.85604185,0.00000355,0.09903111,0.00130882,0.00000000,0.21895169,1.31215220,0.00010853,0.74337008
-2.00200100,1.72030875,0.00000272,0.09206841,0.00122117,0.00000000,0.20369807,1.21338060,0.00008252,0.69300482
-1.99599800,1.58681324,0.00000206,0.08518456,0.00113411,0.00000000,0.18866546,1.11644635,0.00006232,0.64299821
-1.98999500,1.45636186,0.00000156,0.07842241,0.00104811,0.00000000,0.17392310,1.02197772,0.00004674,0.59365614
-1.98399200,1.32974768,0.00000116,0.07182487,0.00096364,0.00000000,0.15954516,0.93057857,0.00003482,0.54529032
-1.97798899,1.20772529,0.00000087,0.06543350,0.00088123,0.00000000,0.14560745,0.84281077,0.00002576,0.49820849
-1.97198599,1.09098895,0.00000064,0.05928732,0.00080139,0.00000000,0.13218430,0.75917977,0.00001893,0.45270480
-1.96598299,0.98015454,0.00000047,0.05342164,0.00072461,0.00000000,0.11934570,0.68012356,0.00001381,0.40905109
