energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-6.00000000,3.23663466,0.59804460,1.17727234,0.00081202,0.93782252,0.02749307,0.22675135,0.94194303,0.50579713
-5.99399700,3.30843915,0.59477292,1.21519916,0.00086508,0.95993845,0.02857966,0.22449325,0.96851781,0.51517782
-5.98799400,3.38360709,0.59256936,1.25498668,0.00091657,0.98265444,0.02967633,0.22293199,0.99596196,0.52491091
-5.98199100,3.46128474,0.59143256,1.29627319,0.00096583,1.00572235,0.03077198,0.22201076,1.02397718,0.53488198
-5.97598799,3.54040308,0.59131062,1.33863875,0.00101223,1.02882438,0.03185407,0.22165038,1.05219017,0.54493799
-5.96998499,3.61971914,0.59210743,1.38162162,0.00105517,1.05158395,0.03290898,0.22175301,1.08016488,0.55489280
-5.96398199,3.69786592,0.59369081,1.42473679,0.00109409,1.07357962,0.03392251,0.22220644,1.10741809,0.56453431
-5.95797899,3.77340850,0.59590192,1.46749540,0.00112850,1.09436134,0.03488037,0.22288891,1.13343752,0.57363295
-5.95197599,3.84490354,0.59856548,1.50942429,0.00115799,1.11346843,0.03576873,0.22367412,1.15770160,0.58195107
-5.94597299,3.91095927,0.60150019,1.55008468,0.00118221,1.13044826,0.03657476,0.22443624,1.17970008,0.58925278
-5.93996998,3.97029301,0.60452879,1.58908884,0.00120093,1.14487486,0.03728706,0.22505474,1.19895437,0.59531384
-5.93396698,4.02178358,0.60748728,1.62611413,0.00121400,1.15636661,0.03789619,0.22541884,1.21503681,0.59993103
-5.92796398,4.06451606,0.61023286,1.66091362,0.00122139,1.16460202,0.03839498,0.22543142,1.22758782,0.60293067
-5.92196098,4.09781695,0.61265024,1.69332282,0.00122316,1.16933313,0.03877880,0.22501219,1.23633024,0.60417588
-5.91595798,4.12127819,0.61465602,1.72326221,0.00121946,1.17039577,0.03904575,0.22410017,1.24108025,0.60357220
-5.90995498,4.13476929,0.61620110,1.75073564,0.00121055,1.16771624,0.03919669,0.22265526,1.24175427,0.60107148
-5.90395198,4.13843721,0.61727108,1.77582475,0.00119675,1.16131428,0.03923517,0.22065899,1.23837184,0.59667378
-5.89794897,4.13269448,0.61788468,1.79867993,0.00117846,1.15130220,0.03916727,0.21811442,1.23105408,0.59042724
-5.89194597,4.11819673,0.61809049,1.81950847,0.00115614,1.13788033,0.03900125,0.21504524,1.22001837,0.58242616
-5.88594297,4.09581094,0.61796232,1.83856082,0.00113028,1.12132901,0.03874728,0.21149410,1.20556911,0.57280715
-5.87993997,4.06657681,0.61759349,1.85611591,0.00110140,1.10199777,0.03841690,0.20752045,1.18808566,0.56174390
-5.87393697,4.03166333,0.61709053,1.87246654,0.00107005,1.08029214,0.03802260,0.20319775,1.16800766,0.54944057
-5.86793397,3.99232328,0.61656667,1.88790602,0.00103674,1.05665885,0.03757731,0.19861045,1.14581890,0.53612445
-5.86193097,3.94984814,0.61613564,1.90271684,0.00100199,1.03157019,0.03709389,0.19385073,1.12203047,0.52203800
-5.85592796,3.90552584,0.61590607,1.91716226,0.00096628,1.00550830,0.03658468,0.18901516,1.09716401,0.50743082
-5.84992496,3.86060359,0.61597693,1.93148146,0.00093007,0.97895007,0.03606110,0.18420155,1.07173596,0.49255193
-5.84392196,3.81625730,0.61643420,1.94588841,0.00089374,0.95235338,0.03553334,0.17950595,1.04624354,0.47764260
-5.83791896,3.77356899,0.61734898,1.96057463,0.00085766,0.92614524,0.03501008,0.17502002,1.02115294,0.46293007
-5.83191596,3.73351264,0.61877696,1.97571539,0.00082213,0.90071224,0.03449834,0.17082882,0.99689034,0.44862243
-5.82591296,3.69694850,0.62075943,1.99147887,0.00078738,0.87639361,0.03400350,0.16700905,0.97383575,0.43490473
-5.81990995,3.66462518,0.62332534,2.00803723,0.00075362,0.85347699,0.03352927,0.16362786,0.95231993,0.42193645
-5.81390695,3.63718844,0.62649447,2.02557863,0.00072101,0.83219688,0.03307785,0.16074209,0.93262404,0.40985026
-5.80790395,3.61519484,0.63028108,2.04431887,0.00068968,0.81273562,0.03265016,0.15839803,0.91498186,0.39875207
-5.80190095,3.59912847,0.63469787,2.06451136,0.00065970,0.79522652,0.03224604,0.15663154,0.89958392,0.38872212
-5.79589795,3.58941857,0.63975975,2.08645411,0.00063115,0.77975872,0.03186461,0.15546858,0.88658311,0.37981703
-5.78989495,3.58645588,0.64548701,2.11049280,0.00060409,0.76638331,0.03150448,0.15492593,0.87610099,0.37207240
-5.78389195,3.59060589,0.65190762,2.13701889,0.00057857,0.75512025,0.03116414,0.15501204,0.86823424,0.36550598
-5.77788894,3.60221724,0.65905832,2.16646235,0.00055464,0.74596540,0.03084214,0.15572806,0.86306058,0.36012088
-5.77188594,3.62162425,0.66698439,2.19927889,0.00053236,0.73889731,0.03053736,0.15706868,0.86064365,0.35590873
-5.76588294,3.64914298,0.67573802,2.23593195,0.00051180,0.73388337,0.03024914,0.15902298,0.86103645,0.35285268
-5.75987994,3.68506084,0.68537534,2.27687020,0.00049304,0.73088487,0.02997740,0.16157512,0.86428308,0.35092985
-5.75387694,3.72962041,0.69595233,2.32250165,0.00047618,0.72986089,0.02972271,0.16470480,0.87041872,0.35011337
-5.74787394,3.78299876,0.70751988,2.37316592,0.00046131,0.73077091,0.02948619,0.16838761,0.87946800,0.35037381
-5.74187094,3.84528399,0.72011844,2.42910634,0.00044856,0.73357612,0.02926951,0.17259516,0.89144195,0.35168011
-5.73586793,3.91645111,0.73377267,2.49044371,0.00043805,0.73823964,0.02907476,0.17729512,0.90633403,0.35399997
-5.72986493,3.99633945,0.74848658,2.55715370,0.00042992,0.74472576,0.02890428,0.18245116,0.92411572,0.35729991
-5.72386193,4.08463405,0.76423969,2.62904958,0.00042428,0.75299870,0.02876053,0.18802294,0.94473224,0.36154505
-5.71785893,4.18085311,0.78098447,2.70577181,0.00042126,0.76302097,0.02864595,0.19396610,0.96809905,0.36669875
-5.71185593,4.28434316,0.79864565,2.78678559,0.00042097,0.77475188,0.02856277,0.20023243,0.99409967,0.37272237
-5.70585293,4.39428342,0.81712133,2.87138715,0.00042351,0.78814633,0.02851296,0.20677022,1.02258516,0.37957508
-5.69984992,4.50969984,0.83628627,2.95871883,0.00042896,0.80315424,0.02849810,0.21352481,1.05337579,0.38721405
-5.69384692,4.62948884,0.85599703,3.04779259,0.00043739,0.81972078,0.02851937,0.22043938,1.08626495,0.39559490
-5.68784392,4.75244994,0.87609898,3.13752107,0.00044883,0.83778736,0.02857751,0.22745602,1.12102514,0.40467254
-5.68184092,4.87732592,0.89643463,3.22675469,0.00046331,0.85729356,0.02867289,0.23451697,1.15741613,0.41440238
-5.67583792,5.00284834,0.91685302,3.31432294,0.00048080,0.87817968,0.02880553,0.24156606,1.19519458,0.42474180
-5.66983492,5.12778600,0.93721942,3.39907783,0.00050129,0.90038982,0.02897518,0.24855021,1.23412473,0.43565179
-5.66383192,5.25099357,0.95742487,3.47993715,0.00052470,0.92387515,0.02918140,0.25542099,1.27398941,0.44709865
-5.65782891,5.37145735,0.97739492,3.55592515,0.00055096,0.94859708,0.02942365,0.26213616,1.31460067,0.45905563
-5.65182591,5.48833564,0.99709690,3.62620866,0.00057994,0.97453001,0.02970131,0.26866099,1.35580926,0.47150419
-5.64582291,5.60099093,1.01654540,3.69012658,0.00061151,1.00166320,0.03001375,0.27496942,1.39751218,0.48443502
-5.63981991,5.70901217,1.03580531,3.74721139,0.00064550,1.03000172,0.03036035,0.28104500,1.43965783,0.49784835
-5.63381691,5.81222561,1.05499239,3.79720154,0.00068170,1.05956601,0.03074041,0.28688140,1.48224813,0.51175375
-5.62781391,5.91069352,1.07427101,3.84004434,0.00071990,1.09039012,0.03115316,0.29248270,1.52533746,0.52616921
-5.62181091,6.00470088,1.09384934,3.87588942,0.00075983,1.12251853,0.03159763,0.29786322,1.56902825,0.54111951
-5.61580790,6.09473082,1.11397193,3.90507324,0.00080121,1.15600169,0.03207254,0.30304712,1.61346348,0.55663396
-5.60980490,6.18143026,1.13491017,3.92809596,0.00084372,1.19089034,0.03257619,0.30806754,1.65881630,0.57274359
-5.60380190,6.26556769,1.15695085,3.94559185,0.00088703,1.22722917,0.03310632,0.31296562,1.70527735,0.58947791
-5.59779890,6.34798541,1.18038363,3.95829527,0.00093075,1.26504983,0.03365998,0.31778910,1.75304052,0.60686140
-5.59179590,6.42954896,1.20548758,3.96700385,0.00097452,1.30436389,0.03423344,0.32259090,1.80228774,0.62490990
-5.58579290,6.51109621,1.23251768,3.97254093,0.00101791,1.34515616,0.03482208,0.32742737,1.85317375,0.64362711
-5.57978989,6.59338868,1.26169165,3.97571908,0.00106051,1.38737854,0.03542042,0.33235657,1.90581153,0.66300135
-5.57378689,6.67706723,1.29317769,3.97730623,0.00110189,1.43094494,0.03602203,0.33743635,1.96025916,0.68300274
-5.56778389,6.76261409,1.32708357,3.97799588,0.00114162,1.47572745,0.03661969,0.34272242,2.01650868,0.70358096
-5.56178089,6.85032241,1.36344740,3.97838236,0.00117927,1.52155387,0.03720539,0.34826644,2.07447741,0.72466363
-5.55577789,6.94027435,1.40223055,3.97894182,0.00121442,1.56820677,0.03777052,0.35411398,2.13400213,0.74615542
-5.54977489,7.03232790,1.44331269,3.98001936,0.00124667,1.61542403,0.03830606,0.36030260,2.19483611,0.76793789
-5.54377189,7.12611257,1.48648938,3.98182220,0.00127566,1.66290080,0.03880274,0.36685998,2.25664914,0.78987007
-5.53776888,7.22103332,1.53147211,3.98441873,0.00130102,1.71029270,0.03925129,0.37380206,2.31903029,0.81178962
-5.53176588,7.31628200,1.57789086,3.98774291,0.00132245,1.75722010,0.03964268,0.38113146,2.38149327,0.83351473
-5.52576288,7.41085553,1.62529918,3.99160343,0.00133968,1.80327319,0.03996835,0.38883598,2.44348398,0.85484647
-5.51975988,7.50357955,1.67318172,3.99569683,0.00135247,1.84801780,0.04022038,0.39688749,2.50438986,0.87557158
-5.51375688,7.59313668,1.72096398,3.99962385,0.00136065,1.89100150,0.04039178,0.40524108,2.56355078,0.89546573
-5.50775388,7.67809832,1.76802416,4.00290823,0.00136408,1.93176012,0.04047657,0.41383478,2.62027096,0.91429697
-5.50175088,7.75695899,1.81370684,4.00501715,0.00136267,1.96982436,0.04046999,0.42258963,2.67383174,0.93182943
-5.49574787,7.82817241,1.85733815,4.00538262,0.00135640,2.00472646,0.04036855,0.43141045,2.72350481,0.94782731
-5.48974487,7.89018862,1.89824203,4.00342324,0.00134530,2.03600694,0.04017013,0.44018713,2.76856565,0.96205881
-5.48374187,7.94149128,1.93575718,3.99856553,0.00132944,2.06322141,0.03987399,0.44879659,2.80830713,0.97430032
-5.47773887,7.98063460,1.96925412,3.99026445,0.00130896,2.08594740,0.03948077,0.45710528,2.84205296,0.98434055
-5.47173587,8.00627922,1.99815177,3.97802247,0.00128404,2.10379124,0.03899245,0.46497229,2.86917091,0.99198470
-5.46573287,8.01722620,2.02193314,3.96140671,0.00125492,2.11639504,0.03841226,0.47225287,2.88908570,0.99705853
-5.45972986,8.01244860,2.04015925,3.94006368,0.00122187,2.12344368,0.03774461,0.47880227,2.90129133,0.99941234
-5.45372686,7.99111976,2.05248101,3.91373128,0.00118522,2.12467179,0.03699497,0.48447986,2.90536270,0.99892467
-5.44772386,7.95263745,2.05864834,3.88224762,0.00114533,2.11987054,0.03616971,0.48915322,2.90096637,0.99550580
-5.44172086,7.89664332,2.05851627,3.84555635,0.00110261,2.10889412,0.03527598,0.49270216,2.88787014,0.98910070
-5.43571786,7.82303683,2.05204768,3.80370858,0.00105749,2.09166567,0.03432152,0.49502235,2.86595121,0.97969157
-5.42971486,7.73198306,2.03931260,3.75686096,0.00101041,2.06818249,0.03331455,0.49602866,2.83520274,0.96729965
-5.42371186,7.62391421,2.02048407,3.70527046,0.00096184,2.03852021,0.03226355,0.49565777,2.79573835,0.95198639
-5.41770885,7.49952443,1.99583079,3.64928571,0.00091224,2.00283562,0.03117714,0.49387018,2.74779459,0.93385377
-5.41170585,7.35975811,1.96570703,3.58933560,0.00086210,1.96136809,0.03006391,0.49065139,2.69173090,0.91304370
-5.40570285,7.20579206,1.93054011,3.52591553,0.00081186,1.91443922,0.02893229,0.48601241,2.62802711,0.88973659
-5.39969985,7.03901209,1.89081634,3.45957208,0.00076198,1.86245068,0.02779039,0.47998931,2.55727839,0.86414897
-5.39369685,6.86098492,1.84706587,3.39088673,0.00071288,1.80588017,0.02664592,0.47264218,2.48018764,0.83653026
-5.38769385,6.67342640,1.79984739,3.32045952,0.00066494,1.74527542,0.02550608,0.46405326,2.39755548,0.80715878
-5.38169085,6.47816728,1.74973328,3.24889342,0.00061853,1.68124649,0.02437746,0.45432463,2.31026805,0.77633701
-5.37568784,6.27711777,1.69729578,3.17677999,0.00057396,1.61445636,0.02326605,0.44357538,2.21928290,0.74438635
-5.36968484,6.07223216,1.64309498,3.10468720,0.00053152,1.54561018,0.02217714,0.43193837,2.12561347,0.71164151
-5.36368184,5.86547460,1.58766875,3.03314952,0.00049144,1.47544346,0.02111534,0.41955698,2.03031230,0.67844458
-5.35767884,5.65878715,1.53152505,2.96266099,0.00045392,1.40470949,0.02008459,0.40658160,1.93445382,0.64513918
-5.35167584,5.45406088,1.47513668,2.89367097,0.00041911,1.33416645,0.01908820,0.39316632,1.83911686,0.61206463
-5.34567284,5.25311065,1.41893842,2.82658269,0.00038713,1.26456445,0.01812888,0.37946571,1.74536742,0.57955045
-5.33966983,5.05765382,1.36332624,2.76175437,0.00035807,1.19663307,0.01720878,0.36563192,1.65424227,0.54791128
-5.33366683,4.86929308,1.30865856,2.69950221,0.00033197,1.13106948,0.01632961,0.35181203,1.56673345,0.51744231
-5.32766383,4.68950308,1.25525874,2.64010500,0.00030887,1.06852760,0.01549266,0.33814582,1.48377427,0.48841538
-5.32166083,4.51962069,1.20341875,2.58380947,0.00028877,1.00960847,0.01469889,0.32476395,1.40622677,0.46107572
-5.31565783,4.36083815,1.15340323,2.53083583,0.00027164,0.95485194,0.01394899,0.31178651,1.33487090,0.43563937
-5.30965483,4.21419868,1.10545365,2.48138285,0.00025747,0.90472990,0.01324346,0.29932196,1.27039559,0.41229135
-5.30365183,4.08059376,1.05979217,2.43563181,0.00024619,0.85964087,0.01258264,0.28746650,1.21339146,0.39118445
-5.29764882,3.96076154,1.01662471,2.39374907,0.00023776,0.81990621,0.01196675,0.27630370,1.16434539,0.37243859
-5.29164582,3.85528586,0.97614318,2.35588671,0.00023211,0.78576762,0.01139594,0.26590451,1.12363674,0.35614081
-5.28564282,3.76459544,0.93852658,2.32218135,0.00022916,0.75738606,0.01087025,0.25632745,1.09153517,0.34234560
-5.27963982,3.68896311,0.90394107,2.29275101,0.00022883,0.73484177,0.01038966,0.24761904,1.06819997,0.33107573
-5.27363682,3.62850501,0.87253888,2.26769048,0.00023101,0.71813548,0.00995405,0.23981445,1.05368080,0.32232332
-5.26763382,3.58317998,0.84445645,2.24706535,0.00023561,0.70719062,0.00956321,0.23293815,1.04791986,0.31605117
-5.26163082,3.55278948,0.81981180,2.23090552,0.00024250,0.70185636,0.00921676,0.22700481,1.05075537,0.31219432
-5.25562781,3.53697853,0.79870154,2.21919853,0.00025156,0.70191156,0.00891417,0.22202010,1.06192639,0.31066179
-5.24962481,3.53523827,0.78119768,2.21188367,0.00026266,0.70706955,0.00865470,0.21798165,1.08107898,0.31133847
-5.24362181,3.54691069,0.76734469,2.20884732,0.00027567,0.71698362,0.00843739,0.21487995,1.10777364,0.31408713
-5.23761881,3.57119609,0.75715693,2.20992007,0.00029043,0.73125330,0.00826104,0.21269927,1.14149416,0.31875065
-5.23161581,3.60716366,0.75061669,2.21487633,0.00030682,0.74943135,0.00812419,0.21141852,1.18165754,0.32515441
-5.22561281,3.65376543,0.74767316,2.22343639,0.00032470,0.77103149,0.00802512,0.21101210,1.22762517,0.33310885
-5.21960980,3.70985361,0.74824215,2.23527117,0.00034396,0.79553668,0.00796187,0.21145064,1.27871488,0.34241219
-5.21360680,3.77420087,0.75220692,2.25000965,0.00036450,0.82240799,0.00793225,0.21270170,1.33421358,0.35285340
-5.20760380,3.84552327,0.75941973,2.26724834,0.00038628,0.85109379,0.00793388,0.21473031,1.39339030,0.36421523
-5.20160080,3.92250486,0.76970435,2.28656257,0.00040928,0.88103921,0.00796421,0.21749941,1.45550903,0.37627742
-5.19559780,4.00382294,0.78285906,2.30751876,0.00043352,0.91169542,0.00802058,0.22097013,1.51984102,0.38881987
-5.18959480,4.08817300,0.79866020,2.32968695,0.00045910,0.94252869,0.00810027,0.22510192,1.58567597,0.40162592
-5.18359180,4.17429197,0.81686587,2.35265278,0.00048618,0.97302882,0.00820051,0.22985249,1.65233169,0.41448534
-5.17758879,4.26097873,0.83721971,2.37602818,0.00051498,1.00271664,0.00831855,0.23517759,1.71916173,0.42719722
-5.17158579,4.34711084,0.85945454,2.39946001,0.00054580,1.03115034,0.00845170,0.24103059,1.78556077,0.43957252
-5.16558279,4.43165682,0.88329562,2.42263626,0.00057900,1.05793046,0.00859731,0.24736201,1.85096739,0.45143628
-5.15957979,4.51368340,0.90846358,2.44528937,0.00061501,1.08270331,0.00875284,0.25411887,1.91486437,0.46262929
-5.15357679,4.59235771,0.93467687,2.46719663,0.00065432,1.10516272,0.00891581,0.26124403,1.97677650,0.47300937
-5.14757379,4.66694467,0.96165374,2.48817777,0.00069747,1.12505030,0.00908384,0.26867551,2.03626634,0.48245208
-5.14157079,4.73680032,0.98911391,2.50809014,0.00074500,1.14215407,0.00925459,0.27634600,2.09292834,0.49085099
-5.13556778,4.80136190,1.01677987,2.52682198,0.00079751,1.15630596,0.00942578,0.28418241,2.14638198,0.49811749
-5.12956478,4.86013592,1.04437807,2.54428444,0.00085553,1.16737817,0.00959515,0.29210572,2.19626468,0.50418023
-5.12356178,4.91268567,1.07164012,2.56040327,0.00091961,1.17527905,0.00976042,0.30003114,2.24222526,0.50898426
-5.11755878,4.95861934,1.09830403,2.57511072,0.00099019,1.17994854,0.00991930,0.30786858,2.28391868,0.51249004
-5.11155578,4.99758013,1.12411574,2.58833856,0.00106764,1.18135392,0.01006943,0.31552356,2.32100278,0.51467229
-5.10555278,5.02923932,1.14883091,2.60001275,0.00115223,1.17948586,0.01020844,0.32289842,2.35313757,0.51551894
-5.09954977,5.05329304,1.17221699,2.61005016,0.00124407,1.17435536,0.01033392,0.32989397,2.37998725,0.51503014
-5.09354677,5.06946317,1.19405566,2.61835761,0.00134311,1.16599159,0.01044341,0.33641143,2.40122537,0.51321737
-5.08754377,5.07750225,1.21414539,2.62483332,0.00144912,1.15444086,0.01053452,0.34235458,2.41654265,0.51010286
-5.08154077,5.07720201,1.23230408,2.62937039,0.00156168,1.13976664,0.01060487,0.34763211,2.42565723,0.50571904
-5.07553777,5.06840469,1.24837170,2.63186211,0.00168017,1.12205051,0.01065222,0.35215990,2.42832678,0.50010830
-5.06953477,5.05101616,1.26221259,2.63220849,0.00180376,1.10139393,0.01067453,0.35586333,2.42436147,0.49332271
-5.06353177,5.02501944,1.27371738,2.63032338,0.00193144,1.07792039,0.01066997,0.35867924,2.41363704,0.48542392
-5.05752876,4.99048738,1.28280430,2.62614154,0.00206197,1.05177773,0.01063704,0.36055768,2.39610694,0.47648286
-5.05152576,4.94759310,1.28941985,2.61962503,0.00219397,1.02314008,0.01057463,0.36146310,2.37181256,0.46657947
-5.04552276,4.89661718,1.29353861,2.61076828,0.00232592,0.99220936,0.01048204,0.36137522,2.34089072,0.45580207
-5.03951976,4.83795052,1.29516232,2.59960145,0.00245615,0.95921565,0.01035907,0.36028916,2.30357785,0.44424660
-5.03351676,4.77209238,1.29431819,2.58619177,0.00258294,0.92441656,0.01020602,0.35821524,2.26021025,0.43201552
-5.02751376,4.69964349,1.29105655,2.57064267,0.00270451,0.88809522,0.01002375,0.35517808,2.21122035,0.41921635
-5.02151076,4.62129411,1.28544798,2.55309079,0.00281907,0.85055685,0.00981363,0.35121540,2.15712907,0.40596002
-5.01550775,4.53780792,1.27758009,2.53370104,0.00292491,0.81212417,0.00957757,0.34637633,2.09853454,0.39235891
-5.00950475,4.45000226,1.26755424,2.51266005,0.00302035,0.77313162,0.00931797,0.34071957,2.03609780,0.37852479
-5.00350175,4.35872600,1.25548220,2.49016843,0.00310389,0.73391869,0.00903766,0.33431128,1.97052627,0.36456663
-4.99749875,4.26483611,1.24148315,2.46643235,0.00317418,0.69482279,0.00873987,0.32722301,1.90255578,0.35058849
-4.99149575,4.16917426,1.22568104,2.44165496,0.00323006,0.65617185,0.00842814,0.31952969,1.83293213,0.33668750
-4.98549275,4.07254467,1.20820246,2.41602821,0.00327063,0.61827719,0.00810625,0.31130779,1.76239304,0.32295210
-4.97948974,3.97569427,1.18917505,2.38972543,0.00329526,0.58142686,0.00777810,0.30263370,1.69165141,0.30946061
-4.97348674,3.87929606,1.16872651,2.36289510,0.00330358,0.54587986,0.00744767,0.29358240,1.62138039,0.29628009
-4.96748374,3.78393630,1.14698412,2.33565619,0.00329553,0.51186148,0.00711890,0.28422650,1.55220099,0.28346577
-4.96148074,3.69010602,1.12407463,2.30809509,0.00327134,0.47955986,0.00679560,0.27463551,1.48467230,0.27106077
-4.95547774,3.59819668,1.10012452,2.28026427,0.00323153,0.44912394,0.00648136,0.26487542,1.41928470,0.25909636
-4.94947474,3.50850016,1.07526032,2.25218269,0.00317691,0.42066277,0.00617951,0.25500858,1.35645576,0.24759254
-4.94347174,3.42121238,1.04960893,2.22383775,0.00310852,0.39424608,0.00589302,0.24509369,1.29652873,0.23655898
-4.93746873,3.33644022,1.02329782,2.19518866,0.00302764,0.36990603,0.00562446,0.23518592,1.23977321,0.22599626
-4.93146573,3.25421096,0.99645486,2.16617092,0.00293573,0.34763989,0.00537594,0.22533709,1.18638768,0.21589725
-4.92546273,3.17448359,0.96920788,2.13670172,0.00283441,0.32741350,0.00514911,0.21559592,1.13650323,0.20624861
-4.91945973,3.09716123,0.94168372,2.10668590,0.00272538,0.30916526,0.00494511,0.20600810,1.09018836,0.19703239
-4.91345673,3.02210410,0.91400699,2.07602229,0.00261041,0.29281035,0.00476461,0.19661642,1.04745412,0.18822746
-4.90745373,2.94914241,0.88629842,2.04461017,0.00249127,0.27824508,0.00460778,0.18746074,1.00825954,0.17981098
-4.90145073,2.87808875,0.85867303,2.01235562,0.00236968,0.26535118,0.00447436,0.17857784,0.97251703,0.17175960
-4.89544772,2.80874975,0.83123817,1.97917763,0.00224730,0.25399983,0.00436367,0.17000135,0.94009756,0.16405059
-4.88944472,2.74093676,0.80409171,1.94501391,0.00212565,0.24405534,0.00427469,0.16176146,0.91083576,0.15666271
-4.88344172,2.67447549,0.77732039,1.90982627,0.00200608,0.23537855,0.00420608,0.15388476,0.88453478,0.14957689
-4.87743872,2.60921466,0.75099860,1.87360546,0.00188980,0.22782971,0.00415631,0.14639405,0.86097113,0.14277680
-4.87143572,2.54503376,0.72518773,1.83637566,0.00177777,0.22127103,0.00412370,0.13930828,0.83989953,0.13624916
-4.86543272,2.48184988,0.69993609,1.79819830,0.00167079,0.21556883,0.00410652,0.13264255,0.82105791,0.12998400
-4.85942971,2.41962378,0.67527957,1.75917542,0.00156942,0.21059533,0.00410306,0.12640826,0.80417266,0.12397476
-4.85342671,2.35836524,0.65124300,1.71945242,0.00147403,0.20623012,0.00411173,0.12061338,0.78896397,0.11821833
-4.84742371,2.29813757,0.62784204,1.67922010,0.00138480,0.20236140,0.00413113,0.11526290,0.77515152,0.11271504
-4.84142071,2.23906125,0.60508574,1.63871590,0.00130175,0.19888691,0.00416011,0.11035933,0.76246014,0.10746856
-4.83541771,2.18131647,0.58297936,1.59822426,0.00122475,0.19571466,0.00419785,0.10590332,0.75062543,0.10248589
-4.82941471,2.12514448,0.56152742,1.55807594,0.00115355,0.19276338,0.00424385,0.10189429,0.73939911,0.09777717
-4.82341171,2.07084725,0.54073671,1.51864609,0.00108784,0.18996285,0.00429805,0.09833114,0.72855380,0.09335563
-4.81740870,2.01878558,0.52061909,1.48035106,0.00102725,0.18725384,0.00436074,0.09521279,0.71788716,0.08923739
-4.81140570,1.96937501,0.50119381,1.44364369,0.00097139,0.18458795,0.00443260,0.09253869,0.70722496,0.08544131
-4.80540270,1.92307980,0.48248926,1.40900725,0.00091987,0.18192713,0.00451464,0.09030924,0.69642314,0.08198877
-4.79939970,1.88040460,0.46454396,1.37694784,0.00087235,0.17924298,0.00460816,0.08852592,0.68536862,0.07890337
-4.79339670,1.84188419,0.44740670,1.34798549,0.00082852,0.17651588,0.00471468,0.08719141,0.67397886,0.07621061
-4.78739370,1.80807124,0.43113584,1.32264404,0.00078814,0.17373385,0.00483581,0.08630939,0.66220023,0.07393752
-4.78139070,1.77952260,0.41579783,1.30144015,0.00075105,0.17089141,0.00497320,0.08588423,0.65000542,0.07211210
-4.77538769,1.75678449,0.40146489,1.28487175,0.00071716,0.16798818,0.00512837,0.08592055,0.63738994,0.07076287
-4.76938469,1.74037718,0.38821217,1.27340624,0.00068645,0.16502763,0.00530263,0.08642266,0.62436806,0.06991818
-4.76338169,1.73077977,0.37611446,1.26746900,0.00065898,0.16201577,0.00549693,0.08739391,0.61096850,0.06960559
-4.75737869,1.72841563,0.36524260,1.26743249,0.00063485,0.15896001,0.00571179,0.08883608,0.59723015,0.06985114
-4.75137569,1.73363913,0.35565995,1.27360655,0.00061423,0.15586811,0.00594717,0.09074870,0.58319801,0.07067860
-4.74537269,1.74672420,0.34741895,1.28622995,0.00059728,0.15274745,0.00620238,0.09312857,0.56891977,0.07210873
-4.73936968,1.76785507,0.34055807,1.30546385,0.00058420,0.14960445,0.00647609,0.09596924,0.55444305,0.07415850
-4.73336668,1.79711954,0.33509924,1.33138698,0.00057518,0.14644431,0.00676622,0.09926073,0.53981349,0.07684036
-4.72736368,1.83450479,0.33104590,1.36399294,0.00057038,0.14327095,0.00707001,0.10298934,0.52507371,0.08016151
-4.72136068,1.87989582,0.32838174,1.40318937,0.00056993,0.14008718,0.00738402,0.10713757,0.51026313,0.08412321
-4.71535768,1.93307625,0.32707014,1.44879900,0.00057390,0.13689511,0.00770421,0.11168424,0.49541840,0.08872014
-4.70935468,1.99373130,0.32705426,1.50056237,0.00058232,0.13369659,0.00802604,0.11660466,0.48057450,0.09393987
-4.70335168,2.06145246,0.32825787,1.55814187,0.00059511,0.13049383,0.00834460,0.12187087,0.46576614,0.09976227
-4.69734867,2.13574358,0.33058665,1.62112697,0.00061215,0.12728993,0.00865473,0.12745204,0.45102920,0.10615915
-4.69134567,2.21602792,0.33392998,1.68904023,0.00063323,0.12408941,0.00895124,0.13331471,0.43640222,0.11309387
-4.68534267,2.30165582,0.33816313,1.76134393,0.00065805,0.12089865,0.00922904,0.13942321,0.42192752,0.12052120
-4.67933967,2.39191286,0.34314962,1.83744714,0.00068624,0.11772619,0.00948332,0.14573990,0.40765189,0.12838713
-4.67333667,2.48602817,0.34874390,1.91671305,0.00071735,0.11458281,0.00970977,0.15222550,0.39362679,0.13662900
-4.66733367,2.58318308,0.35479395,1.99846661,0.00075088,0.11148150,0.00990468,0.15883930,0.37990797,0.14517574
-4.66133067,2.68252012,0.36114408,2.08200254,0.00078625,0.10843725,0.01006516,0.16553939,0.36655450,0.15394831
-4.65532766,2.78315251,0.36763758,2.16659371,0.00082285,0.10546669,0.01018916,0.17228289,0.35362736,0.16286037
-4.64932466,2.88417452,0.37411952,2.25150018,0.00086003,0.10258762,0.01027567,0.17902616,0.34118769,0.17181922
-4.64332166,2.98467279,0.38043936,2.33597901,0.00089713,0.09981844,0.01032469,0.18572516,0.32929474,0.18072697
-4.63731866,3.08373901,0.38645360,2.41929489,0.00093348,0.09717757,0.01033730,0.19233580,0.31800389,0.18948199
