energy_ev,total_up,B_p_up,B_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.72136068,1.31575849,0.05032040,0.00000000,0.24243981,0.12356384,0.02104055,0.74991921
-4.71535768,1.32728653,0.05177515,0.00000000,0.24373435,0.12734352,0.02119537,0.75461675
-4.70935468,1.34183331,0.05346057,0.00000000,0.24561289,0.13196613,0.02136395,0.76066842
-4.70335168,1.36063844,0.05544084,0.00000000,0.24832833,0.13757532,0.02156341,0.76874758
-4.69734867,1.38486307,0.05777969,0.00000000,0.25212478,0.14430242,0.02180993,0.77948184
-4.69134567,1.41554200,0.06053827,0.00000000,0.25722977,0.15226162,0.02211797,0.79342589
-4.68534267,1.45353893,0.06377329,0.00000000,0.26384704,0.16154534,0.02249959,0.81103620
-4.67933967,1.49950683,0.06753508,0.00000000,0.27215024,0.17222023,0.02296378,0.83264865
-4.67333667,1.55385539,0.07186600,0.00000000,0.28227779,0.18432390,0.02351601,0.85846025
-4.66733367,1.61672725,0.07679906,0.00000000,0.29432916,0.19786260,0.02415780,0.88851589
-4.66133067,1.68798431,0.08235684,0.00000000,0.30836272,0.21280997,0.02488660,0.92270089
-4.65532766,1.76720511,0.08855097,0.00000000,0.32439525,0.22910701,0.02569570,0.96073989
-4.64932466,1.85369374,0.09538180,0.00000000,0.34240314,0.24666325,0.02657445,1.00220230
-4.64332166,1.94650013,0.10283873,0.00000000,0.36232518,0.26535931,0.02750863,1.04651426
-4.63731866,2.04445123,0.11090083,0.00000000,0.38406682,0.28505052,0.02848095,1.09297684
-4.63131566,2.14619181,0.11953790,0.00000000,0.40750553,0.30557174,0.02947175,1.14078976
-4.62531266,2.25023343,0.12871187,0.00000000,0.43249714,0.32674306,0.03045980,1.18907973
-4.61930965,2.35500926,0.13837842,0.00000000,0.45888265,0.34837619,0.03142321,1.23693226
-4.61330665,2.45893264,0.14848883,0.00000000,0.48649517,0.37028120,0.03234033,1.28342559
-4.60730365,2.56045652,0.15899185,0.00000000,0.51516658,0.39227342,0.03319072,1.32766531
-4.60130065,2.65813131,0.16983552,0.00000000,0.54473361,0.41418004,0.03395601,1.36881804
-4.59529765,2.75065830,0.18096888,0.00000000,0.57504281,0.43584617,0.03462070,1.40614289
-4.58929465,2.83693639,0.19234339,0.00000000,0.60595437,0.45714000,0.03517285,1.43901907
-4.58329165,2.91609986,0.20391405,0.00000000,0.63734443,0.47795681,0.03560456,1.46696866
-4.57728864,2.98754564,0.21564005,0.00000000,0.66910581,0.49822162,0.03591236,1.48967344
-4.57128564,3.05094884,0.22748507,0.00000000,0.70114718,0.51789037,0.03609726,1.50698512
-4.56528264,3.10626604,0.23941702,0.00000000,0.73339085,0.53694944,0.03616476,1.51892869
-4.55927964,3.15372636,0.25140741,0.00000000,0.76576918,0.55541368,0.03612452,1.52569869
-4.55327664,3.19381098,0.26343026,0.00000000,0.79822005,0.57332294,0.03598997,1.52764889
-4.54727364,3.22722230,0.27546068,0.00000000,0.83068172,0.59073735,0.03577764,1.52527577
-4.54127064,3.25484432,0.28747319,0.00000000,0.86308734,0.60773151,0.03550653,1.51919681
-4.53526763,3.27769643,0.29943992,0.00000000,0.89535958,0.62438795,0.03519719,1.51012457
-4.52926463,3.29688258,0.31132874,0.00000000,0.92740576,0.64079015,0.03487094,1.49883769
-4.52326163,3.31353852,0.32310144,0.00000000,0.95911375,0.65701553,0.03454897,1.48615028
-4.51725863,3.32877915,0.33471223,0.00000000,0.99034892,0.67312857,0.03425147,1.47288067
-4.51125563,3.34364836,0.34610637,0.00000000,1.02095236,0.68917470,0.03399691,1.45982109
-4.50525263,3.35907337,0.35721936,0.00000000,1.05074046,0.70517487,0.03380132,1.44770917
-4.49924962,3.37582507,0.36797651,0.00000000,1.07950587,0.72112136,0.03367773,1.43720222
-4.49324662,3.39448591,0.37829302,0.00000000,1.10701979,0.73697481,0.03363574,1.42885533
-4.48724362,3.41542602,0.38807471,0.00000000,1.13303547,0.75266271,0.03368123,1.42310364
-4.48124062,3.43878840,0.39721921,0.00000000,1.15729269,0.76807931,0.03381623,1.42024934
-4.47523762,3.46448307,0.40561773,0.00000000,1.17952313,0.78308705,0.03403890,1.42045358
-4.46923462,3.49219028,0.41315734,0.00000000,1.19945622,0.79751939,0.03434366,1.42373334
-4.46323162,3.52137212,0.41972364,0.00000000,1.21682536,0.81118501,0.03472143,1.42996322
-4.45722861,3.55129200,0.42520381,0.00000000,1.23137427,0.82387302,0.03516001,1.43888177
-4.45122561,3.58104102,0.42948996,0.00000000,1.24286326,0.83535937,0.03564446,1.45010209
-4.44522261,3.60957008,0.43248253,0.00000000,1.25107517,0.84541378,0.03615767,1.46312628
-4.43921961,3.63572681,0.43409374,0.00000000,1.25582100,0.85380733,0.03668082,1.47736304
-4.43321661,3.65829565,0.43425100,0.00000000,1.25694499,0.86032023,0.03719405,1.49214803
-4.42721361,3.67604018,0.43290001,0.00000000,1.25432913,0.86474955,0.03767695,1.50676608
-4.42121061,3.68774592,0.43000744,0.00000000,1.24789696,0.86691665,0.03810925,1.52047484
-4.41520760,3.69226255,0.42556325,0.00000000,1.23761672,0.86667396,0.03847131,1.53252888
-4.40920460,3.68854393,0.41958229,0.00000000,1.22350369,0.86391098,0.03874473,1.54220371
-4.40320160,3.67568487,0.41210517,0.00000000,1.20562161,0.85855906,0.03891282,1.54881883
-4.39719860,3.65295313,0.40319848,0.00000000,1.18408334,0.85059496,0.03896108,1.55175924
-4.39119560,3.61981591,0.39295400,0.00000000,1.15905043,0.84004280,0.03887764,1.55049459
-4.38519260,3.57595963,0.38148725,0.00000000,1.13073172,0.82697451,0.03865355,1.54459557
-4.37918959,3.52130247,0.36893504,0.00000000,1.09938088,0.81150852,0.03828311,1.53374673
-4.37318659,3.45599923,0.35545245,0.00000000,1.06529283,0.79380683,0.03776403,1.51775566
-4.36718359,3.38043828,0.34120898,0.00000000,1.02879913,0.77407059,0.03709758,1.49655798
-4.36118059,3.29523088,0.32638427,0.00000000,0.99026232,0.75253416,0.03628861,1.47021821
-4.35517759,3.20119325,0.31116347,0.00000000,0.95006939,0.72945812,0.03534552,1.43892641
-4.34917459,3.09932222,0.29573232,0.00000000,0.90862440,0.70512136,0.03428007,1.40299094
-4.34317159,2.99076545,0.28027239,0.00000000,0.86634062,0.67981269,0.03310723,1.36282750
-4.33716858,2.87678753,0.26495642,0.00000000,0.82363228,0.65382224,0.03184484,1.31894516
-4.33116558,2.75873332,0.24994410,0.00000000,0.78090631,0.62743319,0.03051321,1.27192979
-4.32516258,2.63799011,0.23537845,0.00000000,0.73855417,0.60091398,0.02913474,1.22242565
-4.31915958,2.51595001,0.22138286,0.00000000,0.69694435,0.57451158,0.02773339,1.17111597
-4.31315658,2.39397401,0.20805901,0.00000000,0.65641549,0.54844585,0.02633415,1.11870310
-4.30715358,2.27335913,0.19548559,0.00000000,0.61727058,0.52290541,0.02496245,1.06588910
