energy_ev,total_up,Au_p_up,Au_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-5.54377189,12.72573159,1.15649637,11.04266688,0.37120451,0.00000000,0.20264291,0.83689186
-5.53776888,12.74561707,1.16577869,11.06164442,0.36960468,0.00000000,0.20231867,0.83717447
-5.53176588,12.77779391,1.17632050,11.09187001,0.36841308,0.00000000,0.20215789,0.83813669
-5.52576288,12.82117256,1.18798188,11.13235592,0.36760597,0.00000000,0.20215300,0.83974652
-5.51975988,12.87436911,1.20059184,11.18184832,0.36715036,0.00000000,0.20229147,0.84195400
-5.51375688,12.93575742,1.21395510,11.23887324,0.36700557,0.00000000,0.20255625,0.84469345
-5.50775388,13.00352492,1.22785895,11.30178606,0.36712500,0.00000000,0.20292629,0.84788590
-5.50175088,13.07572979,1.24208000,11.36882265,0.36745808,0.00000000,0.20337713,0.85144172
-5.49574787,13.15035739,1.25639059,11.43815024,0.36795204,0.00000000,0.20388163,0.85526306
-5.48974487,13.22537403,1.27056446,11.50791643,0.36855380,0.00000000,0.20441073,0.85924640
-5.48374187,13.29877678,1.28438177,11.57629484,0.36921157,0.00000000,0.20493425,0.86328476
-5.47773887,13.36863788,1.29763315,11.64152662,0.36987629,0.00000000,0.20542175,0.86726977
-5.47173587,13.43314349,1.31012293,11.70195679,0.37050283,0.00000000,0.20584338,0.87109350
-5.46573287,13.49062598,1.32167149,11.75606524,0.37105091,0.00000000,0.20617068,0.87465007
-5.45972986,13.53959012,1.33211696,11.80249203,0.37148570,0.00000000,0.20637740,0.87783706
-5.45372686,13.57873310,1.34131620,11.84005711,0.37177819,0.00000000,0.20644016,0.88055679
-5.44772386,13.60695888,1.34914541,11.86777473,0.37190527,0.00000000,0.20633914,0.88271743
-5.44172086,13.62338746,1.35550045,11.88486261,0.37184957,0.00000000,0.20605859,0.88423414
-5.43571786,13.62735932,1.36029697,11.89074652,0.37159914,0.00000000,0.20558718,0.88503010
-5.42971486,13.61843585,1.36347057,11.88506043,0.37114694,0.00000000,0.20491832,0.88503756
-5.42371186,13.59639609,1.36497706,11.86764277,0.37049028,0.00000000,0.20405025,0.88419891
-5.41770885,13.56123025,1.36479275,11.83852906,0.36963018,0.00000000,0.20298601,0.88246772
-5.41170585,13.51313049,1.36291505,11.79794156,0.36857068,0.00000000,0.20173326,0.87980973
-5.40570285,13.45247930,1.35936300,11.74627608,0.36731826,0.00000000,0.20030398,0.87620385
-5.39969985,13.37983588,1.35417802,11.68408679,0.36588126,0.00000000,0.19871408,0.87164300
-5.39369685,13.29592108,1.34742456,11.61206923,0.36426943,0.00000000,0.19698280,0.86613483
-5.38769385,13.20160122,1.33919058,11.53104246,0.36249358,0.00000000,0.19513220,0.85970223
-5.38169085,13.09787147,1.32958793,11.44193077,0.36056536,0.00000000,0.19318649,0.85238374
-5.37568784,12.98583931,1.31875228,11.34574583,0.35849719,0.00000000,0.19117138,0.84423353
-5.36968484,12.86670864,1.30684271,11.24356988,0.35630230,0.00000000,0.18911351,0.83532135
-5.36368184,12.74176526,1.29404079,11.13654064,0.35399490,0.00000000,0.18703982,0.82573208
-5.35767884,12.61236393,1.28054914,11.02583855,0.35159051,0.00000000,0.18497709,0.81556508
-5.35167584,12.47991758,1.26658948,10.91267663,0.34910626,0.00000000,0.18295155,0.80493337
-5.34567284,12.34588866,1.25240007,10.79829309,0.34656135,0.00000000,0.18098854,0.79396251
-5.33966983,12.21178258,1.23823278,10.68394677,0.34397743,0.00000000,0.17911233,0.78278936
-5.33366683,12.07914274,1.22434950,10.57091473,0.34137900,0.00000000,0.17734603,0.77156063
-5.32766383,11.94954663,1.21101829,10.46049158,0.33879367,0.00000000,0.17571154,0.76043123
-5.32166083,11.82460181,1.19850906,10.35398935,0.33625240,0.00000000,0.17422961,0.74956251
-5.31565783,11.70594090,1.18708895,10.25273692,0.33378942,0.00000000,0.17291989,0.73912019
-5.30965483,11.59521403,1.17701748,10.15807765,0.33144205,0.00000000,0.17180097,0.72927218
-5.30365183,11.49407765,1.16854142,10.07136385,0.32925028,0.00000000,0.17089042,0.72018608
-5.29764882,11.40417836,1.16188957,9.99394687,0.32725602,0.00000000,0.17020469,0.71202645
-5.29164582,11.32713083,1.15726733,9.92716186,0.32550220,0.00000000,0.16975898,0.70495181
-5.28564282,11.26448916,1.15485135,9.87230635,0.32403151,0.00000000,0.16956690,0.69911131
-5.27963982,11.21771155,1.15478410,9.83061249,0.32288505,0.00000000,0.16964007,0.69464120
-5.27363682,11.18811860,1.15716868,9.80321308,0.32210068,0.00000000,0.16998758,0.69166106
-5.26763382,11.17684620,1.16206381,9.79110221,0.32171139,0.00000000,0.17061526,0.69026991
-5.26163082,11.18479470,1.16947936,9.79509185,0.32174349,0.00000000,0.17152493,0.69054234
-5.25562781,11.21257638,1.17937242,9.81576623,0.32221499,0.00000000,0.17271362,0.69252470
-5.24962481,11.26046393,1.19164427,9.85343622,0.32313404,0.00000000,0.17417267,0.69623172
-5.24362181,11.32834290,1.20613839,9.90809656,0.32449759,0.00000000,0.17588706,0.70164345
-5.23761881,11.41567126,1.22263977,9.97938846,0.32629043,0.00000000,0.17783469,0.70870310
-5.23161581,11.52144927,1.24087578,10.06657058,0.32848459,0.00000000,0.17998600,0.71731566
-5.22561281,11.64420254,1.26051878,10.16850091,0.33103924,0.00000000,0.18230371,0.72734758
-5.21960980,11.78198072,1.28119051,10.28363183,0.33390105,0.00000000,0.18474292,0.73862783
-5.21360680,11.93237373,1.30246852,10.41002002,0.33700521,0.00000000,0.18725150,0.75095016
-5.20760380,12.09254646,1.32389447,10.54535212,0.34027683,0.00000000,0.18977087,0.76407681
-5.20160080,12.25929213,1.34498424,10.68698653,0.34363305,0.00000000,0.19223704,0.77774365
-5.19559780,12.42910329,1.36523972,10.83201051,0.34698540,0.00000000,0.19458210,0.79166648
-5.18959480,12.59825856,1.38416177,10.97731102,0.35024270,0.00000000,0.19673588,0.80554854
-5.18359180,12.76292232,1.40126420,11.11965709,0.35331414,0.00000000,0.19862793,0.81908891
-5.17758879,12.91925357,1.41608798,11.25579050,0.35611252,0.00000000,0.20018959,0.83199137
-5.17158579,13.06351960,1.42821538,11.38252125,0.35855748,0.00000000,0.20135618,0.84397358
-5.16558279,13.19220984,1.43728329,11.49682373,0.36057859,0.00000000,0.20206918,0.85477604
-5.15957979,13.30214478,1.44299518,11.59592949,0.36211814,0.00000000,0.20227824,0.86417047
-5.15357679,13.39057533,1.44513115,11.67741257,0.36313347,0.00000000,0.20194310,0.87196723
-5.14757379,13.45526795,1.44355562,11.73926351,0.36359880,0.00000000,0.20103506,0.87802138
-5.14157079,13.49457192,1.43822209,11.77994887,0.36350635,0.00000000,0.19953828,0.88223711
-5.13556778,13.50746558,1.42917494,11.79845357,0.36286680,0.00000000,0.19745054,0.88457028
-5.12956478,13.49357947,1.41654799,11.79430427,0.36170888,0.00000000,0.19478357,0.88502891
-5.12356178,13.45319554,1.40055978,11.76757290,0.36007834,0.00000000,0.19156297,0.88367156
-5.11755878,13.38722236,1.38150594,11.71886031,0.35803613,0.00000000,0.18782760,0.88060369
-5.11155578,13.29714778,1.35974871,11.64926089,0.35565587,0.00000000,0.18362860,0.87597211
-5.10555278,13.18497103,1.33570423,11.56030998,0.35302090,0.00000000,0.17902795,0.86995780
-5.09954977,13.05311755,1.30982809,11.45391641,0.35022080,0.00000000,0.17409668,0.86276735
-5.09354677,12.90434027,1.28259964,11.33228331,0.34734771,0.00000000,0.16891293,0.85462359
-5.08754377,12.74161162,1.25450589,11.19782056,0.34449250,0.00000000,0.16355964,0.84575564
-5.08154077,12.56801102,1.22602557,11.05305259,0.34174107,0.00000000,0.15812226,0.83638904
-5.07553777,12.38661223,1.19761392,10.90052541,0.33917082,0.00000000,0.15268638,0.82673626
-5.06953477,12.20037543,1.16968898,10.74271644,0.33684756,0.00000000,0.14733543,0.81698821
-5.06353177,12.01204795,1.14261975,10.58195071,0.33482289,0.00000000,0.14214849,0.80730695
-5.05752876,11.82407751,1.11671662,10.42032652,0.33313236,0.00000000,0.13719831,0.79782011
-5.05152576,11.63854101,1.09222450,10.25965304,0.33179415,0.00000000,0.13254961,0.78861712
-5.04552276,11.45709118,1.06931872,10.10140216,0.33080876,0.00000000,0.12825765,0.77974751
-5.03951976,11.28092269,1.04810373,9.94667575,0.33015928,0.00000000,0.12436715,0.77122117
-5.03351676,11.11075839,1.02861467,9.79618930,0.32981258,0.00000000,0.12091157,0.76301076
-5.02751376,10.94685555,1.01082149,9.65027202,0.32972112,0.00000000,0.11791276,0.75505579
-5.02151076,10.78903124,0.99463539,9.50888280,0.32982540,0.00000000,0.11538094,0.74726847
-5.01550775,10.63670508,0.97991726,9.37164102,0.33005690,0.00000000,0.11331509,0.73954069
-5.00950475,10.48895710,0.96648764,9.23787037,0.33034138,0.00000000,0.11170356,0.73175199
-5.00350175,10.34459783,0.95413773,9.10665365,0.33060236,0.00000000,0.11052504,0.72377797
-4.99749875,10.20224730,0.94264095,8.97689588,0.33076462,0.00000000,0.10974973,0.71549874
-4.99149575,10.06041929,0.93176468,8.84739298,0.33075758,0.00000000,0.10934067,0.70680704
-4.98549275,9.91760730,0.92128140,8.71690287,0.33051842,0.00000000,0.10925526,0.69761557
-4.97948974,9.77236839,0.91097921,8.58421609,0.32999474,0.00000000,0.10944677,0.68786318
-4.97348674,9.62340142,0.90067091,8.44822286,0.32914667,0.00000000,0.10986596,0.67751976
-4.96748374,9.46961657,0.89020164,8.30797388,0.32794845,0.00000000,0.11046259,0.66658948
-4.96148074,9.31019338,0.87945473,8.16273238,0.32638923,0.00000000,0.11118687,0.65511239
-4.95547774,9.14462526,0.86835551,8.01201552,0.32447328,0.00000000,0.11199082,0.64316427
-4.94947474,8.97274882,0.85687322,7.85562357,0.32221946,0.00000000,0.11282941,0.63085482
-4.94347174,8.79475747,0.84502082,7.69365603,0.31966008,0.00000000,0.11366153,0.61832447
-4.93746873,8.61119916,0.83285297,7.52651437,0.31683923,0.00000000,0.11445076,0.60573969
-4.93146573,8.42295895,0.82046224,7.35489173,0.31381064,0.00000000,0.11516589,0.59328750
-4.92546273,8.23122772,0.80797389,7.17975053,0.31063515,0.00000000,0.11578124,0.58116907
-4.91945973,8.03745911,0.79553937,7.00228935,0.30737801,0.00000000,0.11627673,0.56959301
-4.91345673,7.84331687,0.78332899,6.82390109,0.30410610,0.00000000,0.11663776,0.55876854
-4.90745373,7.65061546,0.77152401,6.64612446,0.30088503,0.00000000,0.11685492,0.54889887
-4.90145073,7.46125675,0.76030848,6.47059142,0.29777659,0.00000000,0.11692346,0.54017504
-4.89544772,7.27716582,0.74986124,6.29897296,0.29483623,0.00000000,0.11684275,0.53277050
-4.88944472,7.10022855,0.74034831,6.13292563,0.29211101,0.00000000,0.11661552,0.52683649
-4.88344172,6.93223370,0.73191590,5.97404130,0.28963784,0.00000000,0.11624713,0.52249850
-4.87743872,6.77482154,0.72468442,5.82380191,0.28744222,0.00000000,0.11574474,0.51985370
-4.87143572,6.62944095,0.71874353,5.68354108,0.28553743,0.00000000,0.11511656,0.51896950
-4.86543272,6.49731600,0.71414842,5.55441353,0.28392416,0.00000000,0.11437109,0.51988308
-4.85942971,6.37942292,0.71091747,5.43737317,0.28259067,0.00000000,0.11351647,0.52260185
-4.85342671,6.27647746,0.70903122,5.33316016,0.28151331,0.00000000,0.11255990,0.52710476
-4.84742371,6.18893224,0.70843271,5.24229640,0.28065756,0.00000000,0.11150720,0.53334421
-4.84142071,6.11698342,0.70902912,5.16508920,0.27997932,0.00000000,0.11036252,0.54124852
-4.83541771,6.06058519,0.71069467,5.10164172,0.27942660,0.00000000,0.10912818,0.55072471
-4.82941471,6.01947081,0.71327452,5.05186918,0.27894137,0.00000000,0.10780465,0.56166145
-4.82341171,5.99317825,0.71658959,5.01551908,0.27846163,0.00000000,0.10639068,0.57393199
-4.81740870,5.98107866,0.72044213,4.99219405,0.27792353,0.00000000,0.10488362,0.58739702
-4.81140570,5.98240596,0.72462173,4.98137556,0.27726354,0.00000000,0.10327971,0.60190725
-4.80540270,5.99628550,0.72891160,4.98244711,0.27642055,0.00000000,0.10157461,0.61730556
-4.79939970,6.02176062,0.73309483,4.99471538,0.27533779,0.00000000,0.09976390,0.63342892
-4.79339670,6.05781563,0.73696047,5.01742846,0.27396456,0.00000000,0.09784366,0.65010966
-4.78739370,6.10339420,0.74030910,5.04979014,0.27225774,0.00000000,0.09581094,0.66717642
-4.78139070,6.15741288,0.74295777,5.09096988,0.27018287,0.00000000,0.09366437,0.68445464
-4.77538769,6.21876927,0.74474409,5.14010837,0.26771496,0.00000000,0.09140453,0.70176672
-4.76938469,6.28634530,0.74552939,5.19631875,0.26483885,0.00000000,0.08903434,0.71893191
-4.76338169,6.35900612,0.74520084,5.25868426,0.26154924,0.00000000,0.08655928,0.73576606
-4.75737869,6.43559555,0.74367248,5.32625293,0.25785034,0.00000000,0.08398755,0.75208140
-4.75137569,6.51492941,0.74088529,5.39803063,0.25375510,0.00000000,0.08133005,0.76768653
-4.74537269,6.59578811,0.73680626,5.47297360,0.24928428,0.00000000,0.07860026,0.78238659
-4.73936968,6.67691003,0.73142661,5.54998185,0.24446518,0.00000000,0.07581406,0.79598409
-4.73336668,6.75698736,0.72475949,5.62789489,0.23933028,0.00000000,0.07298937,0.80828017
-4.72736368,6.83466573,0.71683707,5.70549100,0.23391581,0.00000000,0.07014581,0.81907671
-4.72136068,6.90854910,0.70770749,5.78149121,0.22826029,0.00000000,0.06730428,0.82817904
-4.71535768,6.97721075,0.69743172,5.85456890,0.22240322,0.00000000,0.06448657,0.83539963
-4.70935468,7.03921106,0.68608061,5.92336554,0.21638385,0.00000000,0.06171491,0.84056230
-4.70335168,7.09312231,0.67373223,5.98651278,0.21024026,0.00000000,0.05901167,0.84350723
-4.69734867,7.13756007,0.66046969,6.04266068,0.20400858,0.00000000,0.05639904,0.84409639
-4.69134567,7.17122052,0.64637953,6.09051137,0.19772263,0.00000000,0.05389881,0.84221924
-4.68534267,7.19292234,0.63155063,6.12885713,0.19141365,0.00000000,0.05153224,0.83779848
-4.67933967,7.20165152,0.61607374,6.15662141,0.18511047,0.00000000,0.04931998,0.83079556
-4.67333667,7.19660695,0.60004153,6.17290089,0.17883978,0.00000000,0.04728209,0.82121564
-4.66733367,7.17724450,0.58354899,6.17700675,0.17262656,0.00000000,0.04543809,0.80911169
-4.66133067,7.14331715,0.56669420,6.16850276,0.16649471,0.00000000,0.04380699,0.79458750
-4.65532766,7.09490855,0.54957913,6.14723811,0.16046762,0.00000000,0.04240740,0.77779933
-4.64932466,7.03245785,0.53231053,6.11337282,0.15456872,0.00000000,0.04125755,0.75895600
-4.64332166,6.95677355,0.51500050,6.06739379,0.14882200,0.00000000,0.04037526,0.73831725
-4.63731866,6.86903479,0.49776685,6.01011995,0.14325226,0.00000000,0.03977781,0.71619039
-4.63131566,6.77077895,0.48073295,5.94269533,0.13788528,0.00000000,0.03948174,0.69292524
-4.62531266,6.66387490,0.46402709,5.86656954,0.13274770,0.00000000,0.03950249,0.66890728
-4.61930965,6.55048221,0.44778125,5.78346551,0.12786664,0.00000000,0.03985395,0.64454951
-4.61330665,6.43299702,0.43212934,5.69533511,0.12326919,0.00000000,0.04054790,0.62028291
-4.60730365,6.31398612,0.41720492,5.60430400,0.11898162,0.00000000,0.04159327,0.59654600
-4.60130065,6.19611154,0.40313848,5.51260733,0.11502843,0.00000000,0.04299548,0.57377385
-4.59529765,6.08204823,0.39005438,5.42251874,0.11143137,0.00000000,0.04475560,0.55238676
-4.58929465,5.97439805,0.37806770,5.33627542,0.10820835,0.00000000,0.04686964,0.53277913
-4.58329165,5.87560366,0.36728100,5.25600223,0.10537237,0.00000000,0.04932781,0.51530892
-4.57728864,5.78786582,0.35778125,5.18363809,0.10293063,0.00000000,0.05211397,0.50028793
-4.57128564,5.71306775,0.34963718,5.12086798,0.10088373,0.00000000,0.05520522,0.48797345
-4.56528264,5.65270987,0.34289695,5.06906345,0.09922509,0.00000000,0.05857166,0.47856139
-4.55927964,5.60785792,0.33758656,5.02923436,0.09794068,0.00000000,0.06217652,0.47218126
-4.55327664,5.57910687,0.33370891,5.00199427,0.09700898,0.00000000,0.06597641,0.46889317
-4.54727364,5.56656238,0.33124363,4.98754091,0.09640136,0.00000000,0.06992203,0.46868692
-4.54127064,5.56984072,0.33014768,4.98565286,0.09608263,0.00000000,0.07395902,0.47148325
-4.53526763,5.58808727,0.33035672,4.99570258,0.09601199,0.00000000,0.07802921,0.47713724
-4.52926463,5.62001290,0.33178723,5.01668525,0.09614420,0.00000000,0.08207201,0.48544374
-4.52326163,5.66394659,0.33433911,5.04726207,0.09643091,0.00000000,0.08602603,0.49614458
-4.51725863,5.71790200,0.33789887,5.08581619,0.09682223,0.00000000,0.08983082,0.50893744
-4.51125563,5.77965509,0.34234308,5.13051859,0.09726827,0.00000000,0.09342861,0.52348598
-4.50525263,5.84682925,0.34754195,5.17940091,0.09772076,0.00000000,0.09676611,0.53943079
-4.49924962,5.91698421,0.35336293,5.23043210,0.09813453,0.00000000,0.09979603,0.55640098
-4.49324662,5.98770502,0.35967411,5.28159534,0.09846897,0.00000000,0.10247860,0.57402574
-4.48724362,6.05668703,0.36634730,5.33096198,0.09868916,0.00000000,0.10478263,0.59194559
-4.48124062,6.12181375,0.37326072,5.37675942,0.09876686,0.00000000,0.10668641,0.60982283
-4.47523762,6.18122416,0.38030107,5.41743020,0.09868119,0.00000000,0.10817814,0.62735076
-4.46923462,6.23336725,0.38736521,5.45168014,0.09841904,0.00000000,0.10925605,0.64426149
-4.46323162,6.27704207,0.39436111,5.47851397,0.09797523,0.00000000,0.10992807,0.66033180
-4.45722861,6.31142209,0.40120844,5.49725749,0.09735232,0.00000000,0.11021127,0.67538706
-4.45122561,6.33606395,0.40783859,5.50756621,0.09656023,0.00000000,0.11013084,0.68930305
-4.44522261,6.35090107,0.41419446,5.50942077,0.09561576,0.00000000,0.10971892,0.70200559
-4.43921961,6.35622340,0.42022994,5.50311035,0.09454176,0.00000000,0.10901327,0.71346824
-4.43321661,6.35264544,0.42590938,5.48920568,0.09336641,0.00000000,0.10805575,0.72370804
-4.42721361,6.34106465,0.43120706,5.46852363,0.09212238,0.00000000,0.10689087,0.73277989
-4.42121061,6.32261312,0.43610682,5.44208567,0.09084598,0.00000000,0.10556437,0.74076961
-4.41520760,6.29860537,0.44060202,5.41107262,0.08957641,0.00000000,0.10412197,0.74778633
-4.40920460,6.27048498,0.44469568,5.37677815,0.08835512,0.00000000,0.10260828,0.75395458
-4.40320160,6.23977263,0.44840113,5.34056309,0.08722526,0.00000000,0.10106599,0.75940655
-4.39719860,6.20801799,0.45174287,5.30381260,0.08623125,0.00000000,0.09953530,0.76427493
-4.39119560,6.17675705,0.45475775,5.26789772,0.08541847,0.00000000,0.09805361,0.76868675
-4.38519260,6.14747619,0.45749625,5.23414241,0.08483306,0.00000000,0.09665555,0.77275852
-4.37918959,6.12158363,0.46002390,5.20379655,0.08452178,0.00000000,0.09537308,0.77659286
-4.37318659,6.10038840,0.46242240,5.17801520,0.08453191,0.00000000,0.09423590,0.78027681
-4.36718359,6.08508609,0.46479056,5.15784373,0.08491102,0.00000000,0.09327189,0.78388168
-4.36118059,6.07675064,0.46724458,5.14420797,0.08570686,0.00000000,0.09250760,0.78746450
-4.35517759,6.07633071,0.46991779,5.13790857,0.08696691,0.00000000,0.09196876,0.79107064
-4.34917459,6.08464906,0.47295940,5.13961828,0.08873789,0.00000000,0.09168060,0.79473755
-4.34317159,6.10240335,0.47653239,5.14988084,0.09106505,0.00000000,0.09166811,0.79849905
-4.33716858,6.13016677,0.48081034,5.16911046,0.09399119,0.00000000,0.09195607,0.80238984
-4.33116558,6.16838723,0.48597326,5.19759075,0.09755550,0.00000000,0.09256885,0.80644986
-4.32516258,6.21738404,0.49220238,5.23547251,0.10179217,0.00000000,0.09352993,0.81072809
-4.31915958,6.27734174,0.49967424,5.28276987,0.10672884,0.00000000,0.09486128,0.81528538
-4.31315658,6.34830090,0.50855398,5.33935498,0.11238491,0.00000000,0.09658250,0.82019624
-4.30715358,6.43014648,0.51898837,5.40495161,0.11876980,0.00000000,0.09870976,0.82554915
