energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.83791896,0.29900819,0.14649702,0.00124829,0.00008180,0.03399379,0.15928731,0.12523630
-5.83191596,0.29248701,0.14628605,0.00109309,0.00006972,0.03161628,0.15471235,0.12327376
-5.82591296,0.28891976,0.14754324,0.00096510,0.00005904,0.02996413,0.15149183,0.12222359
-5.81990995,0.28826104,0.15027136,0.00086307,0.00004967,0.02905482,0.14960661,0.12205444
-5.81390695,0.29049309,0.15449200,0.00078573,0.00004153,0.02890203,0.14904691,0.12274940
-5.80790395,0.29562522,0.16024385,0.00073179,0.00003451,0.02951587,0.14981290,0.12430594
-5.80190095,0.30369033,0.16757931,0.00069997,0.00002853,0.03090278,0.15191398,0.12673453
-5.79589795,0.31473858,0.17655946,0.00068904,0.00002348,0.03306509,0.15536668,0.13005624
-5.78989495,0.32882846,0.18724781,0.00069778,0.00001926,0.03600029,0.16019131,0.13429930
-5.78389195,0.34601582,0.19970276,0.00072501,0.00001581,0.03969999,0.16640761,0.13949481
-5.77788894,0.36634142,0.21396948,0.00076956,0.00001303,0.04414867,0.17402954,0.14567189
-5.77188594,0.38981760,0.23007133,0.00083026,0.00001086,0.04932231,0.18305962,0.15285249
-5.76588294,0.41641497,0.24800146,0.00090592,0.00000924,0.05518696,0.19348314,0.16104619
-5.75987994,0.44604984,0.26771499,0.00099529,0.00000815,0.06169745,0.20526250,0.17024527
-5.75387694,0.47857330,0.28912223,0.00109708,0.00000755,0.06879621,0.21833234,0.18042042
-5.74787394,0.51376268,0.31208351,0.00120989,0.00000743,0.07641251,0.23259550,0.19151725
-5.74187094,0.55131622,0.33640595,0.00133227,0.00000781,0.08446202,0.24792040,0.20345414
-5.73586793,0.59085136,0.36184251,0.00146268,0.00000872,0.09284705,0.26414000,0.21612130
-5.72986493,0.63190729,0.38809370,0.00159951,0.00001019,0.10145723,0.28105261,0.22938152
-5.72386193,0.67395187,0.41481192,0.00174111,0.00001231,0.11017096,0.29842457,0.24307248
-5.71785893,0.71639295,0.44160854,0.00188583,0.00001516,0.11885749,0.31599493,0.25701067
-5.71185593,0.75859391,0.46806359,0.00203206,0.00001886,0.12737955,0.33348203,0.27099696
-5.70585293,0.79989290,0.49373764,0.00217829,0.00002355,0.13559667,0.35059168,0.28482340
-5.69984992,0.83962510,0.51818569,0.00232321,0.00002939,0.14336886,0.36702674,0.29828128
-5.69384692,0.87714716,0.54097224,0.00246571,0.00003658,0.15056066,0.38249770,0.31116985
-5.68784392,0.91186274,0.56168723,0.00260503,0.00004532,0.15704531,0.39673380,0.32330555
-5.68184092,0.94324799,0.57996183,0.00274080,0.00005587,0.16270892,0.40949412,0.33453117
-5.67583792,0.97087580,0.59548363,0.00287314,0.00006848,0.16745443,0.42057829,0.34472462
-5.66983492,0.99443773,0.60801037,0.00300269,0.00008344,0.17120508,0.42983611,0.35380676
-5.66383192,1.01376236,0.61738161,0.00313070,0.00010106,0.17390742,0.43717575,0.36174811
-5.65782891,1.02882940,0.62352776,0.00325910,0.00012166,0.17553348,0.44257008,0.36857382
-5.65182591,1.03977858,0.62647603,0.00339045,0.00014559,0.17608212,0.44606077,0.37436692
-5.64582291,1.04691302,0.62635312,0.00352804,0.00017320,0.17557947,0.44776006,0.37926947
-5.63981991,1.05069676,0.62338425,0.00367583,0.00020482,0.17407838,0.44784995,0.38348162
-5.63381691,1.05174663,0.61788895,0.00383846,0.00024081,0.17165697,0.44657896,0.38725862
-5.62781391,1.05081858,0.61027342,0.00402116,0.00028151,0.16841627,0.44425652,0.39090568
-5.62181091,1.04878916,0.60102011,0.00422974,0.00032724,0.16447712,0.44124525,0.39477119
-5.61580790,1.04663286,0.59067480,0.00447042,0.00037829,0.15997643,0.43795137,0.39923819
-5.60980490,1.04539608,0.57983176,0.00474979,0.00043493,0.15506304,0.43481379,0.40471464
-5.60380190,1.04616875,0.56911758,0.00507465,0.00049738,0.14989321,0.43229201,0.41162262
-5.59779890,1.05005448,0.55917430,0.00545184,0.00056581,0.14462611,0.43085351,0.42038690
-5.59179590,1.05814025,0.55064233,0.00588809,0.00064034,0.13941937,0.43096087,0.43142314
-5.58579290,1.07146634,0.54414379,0.00638982,0.00072100,0.13442489,0.43305901,0.44512595
-5.57978989,1.09099733,0.54026657,0.00696295,0.00080776,0.12978503,0.43756289,0.46185714
-5.57378689,1.11759472,0.53954959,0.00761266,0.00090051,0.12562935,0.44484593,0.48193435
-5.56778389,1.15199168,0.54246948,0.00834317,0.00099904,0.12207180,0.45522934,0.50562026
-5.56178089,1.19477025,0.54942880,0.00915754,0.00110301,0.11920867,0.46897252,0.53311247
-5.55577789,1.24634124,0.56074597,0.01005738,0.00121201,0.11711704,0.48626469,0.56453433
-5.54977489,1.30692721,0.57664687,0.01104269,0.00132548,0.11585385,0.50721774,0.59992677
-5.54377189,1.37654846,0.59725827,0.01211159,0.00144275,0.11545551,0.53186049,0.63924135
-5.53776888,1.45501259,0.62260283,0.01326020,0.00156303,0.11593802,0.56013438,0.68233475
-5.53176588,1.54190761,0.65259597,0.01448247,0.00168538,0.11729745,0.59189070,0.72896482
-5.52576288,1.63659901,0.68704441,0.01577007,0.00180875,0.11951077,0.62688946,0.77878863
-5.51975988,1.73823132,0.72564653,0.01711238,0.00193195,0.12253698,0.66480008,0.83136259
-5.51375688,1.84573422,0.76799472,0.01849649,0.00205370,0.12631844,0.70520395,0.88614501
-5.50775388,1.95783397,0.81357964,0.01990734,0.00217259,0.13078234,0.74759912,0.94250145
-5.50175088,2.07307022,0.86179678,0.02132790,0.00228717,0.13584230,0.79140715,0.99971288
-5.49574787,2.18981859,0.91195515,0.02273940,0.00239590,0.14140015,0.83598229,1.05698692
-5.48974487,2.30631905,0.96328852,0.02412178,0.00249724,0.14734768,0.88062285,1.11347216
-5.48374187,2.42070991,1.01496882,0.02545403,0.00258964,0.15356862,0.92458495,1.16827537
-5.47773887,2.53106709,1.06612202,0.02671476,0.00267161,0.15994062,0.96709815,1.22048147
-5.47173587,2.63544780,1.11584598,0.02788275,0.00274175,0.16633736,1.00738299,1.26917567
-5.46573287,2.73193771,1.16323016,0.02893751,0.00279879,0.17263077,1.04466975,1.31346733
-5.45972986,2.81870019,1.20737667,0.02985993,0.00284165,0.17869327,1.07821806,1.35251466
-5.45372686,2.89402615,1.24742204,0.03063287,0.00286945,0.18440016,1.10733672,1.38554946
-5.44772386,2.95638250,1.28255913,0.03124170,0.00288157,0.18963195,1.13140296,1.41190094
-5.44172086,3.00445756,1.31205843,0.03167483,0.00287767,0.19427672,1.14988041,1.43101759
-5.43571786,3.03720143,1.33528789,0.03192411,0.00285772,0.19823241,1.16233512,1.44248612
-5.42971486,3.05385951,1.35173056,0.03198515,0.00282201,0.20140894,1.16844886,1.44604663
-5.42371186,3.05399769,1.36099928,0.03185753,0.00277116,0.20373021,1.16802909,1.44160318
-5.41770885,3.03751794,1.36284780,0.03154480,0.00270611,0.20513573,1.16101517,1.42922920
-5.41170585,3.00466337,1.35717781,0.03105449,0.00262809,0.20558204,1.14748048,1.40916737
-5.40570285,2.95601249,1.34404151,0.03039783,0.00253860,0.20504361,1.12763023,1.38182387
-5.39969985,2.89246261,1.32363964,0.02958946,0.00243938,0.20351345,1.10179511,1.34775712
-5.39369685,2.81520320,1.29631490,0.02864694,0.00233237,0.20100314,1.07042105,1.30766146
-5.38769385,2.72567993,1.26254111,0.02759027,0.00221961,0.19754245,1.03405533,1.26234635
-5.38169085,2.62555117,1.22290852,0.02644122,0.00210325,0.19317847,0.99332987,1.21271205
-5.37568784,2.51663859,1.17810583,0.02522272,0.00198544,0.18797428,0.94894226,1.15972262
-5.36968484,2.40087390,1.12889972,0.02395815,0.00186832,0.18200724,0.90163534,1.10437754
-5.36368184,2.28024400,1.07611272,0.02267073,0.00175391,0.17536689,0.85217627,1.04768302
-5.35767884,2.15673659,1.02060025,0.02138283,0.00164410,0.16815259,0.80133580,0.99062412
-5.35167584,2.03228853,0.96322783,0.02011550,0.00154063,0.16047103,0.74986862,0.93413895
-5.34567284,1.90873877,0.90484919,0.01888789,0.00144501,0.15243352,0.69849554,0.87909570
-5.33966983,1.78778756,0.84628625,0.01771693,0.00135851,0.14415342,0.64788799,0.82627353
-5.33366683,1.67096326,0.78831148,0.01661702,0.00128218,0.13574358,0.59865543,0.77634783
-5.32766383,1.55959780,0.73163326,0.01559987,0.00121686,0.12731399,0.55133596,0.72988037
-5.32166083,1.45481114,0.67688464,0.01467448,0.00116312,0.11896971,0.50639021,0.68731445
-5.31565783,1.35750513,0.62461568,0.01384713,0.00112139,0.11080920,0.46419865,0.64897511
-5.30965483,1.26836629,0.57528946,0.01312163,0.00109192,0.10292291,0.42506208,0.61507410
-5.30365183,1.18787689,0.52928160,0.01249949,0.00107483,0.09539246,0.38920505,0.58571923
-5.29764882,1.11633343,0.48688307,0.01198031,0.00107020,0.08829017,0.35678189,0.56092749
-5.29164582,1.05387110,0.44830585,0.01156212,0.00107809,0.08167900,0.32788476,0.54064101
-5.28564282,1.00049285,0.41369099,0.01124183,0.00109858,0.07561301,0.30255321,0.52474530
-5.27963982,0.95610120,0.38311842,0.01101566,0.00113188,0.07013806,0.28078485,0.51308840
-5.27363682,0.92053121,0.35661783,0.01087955,0.00117830,0.06529282,0.26254619,0.50550031
-5.26763382,0.89358266,0.33418014,0.01082958,0.00123836,0.06111004,0.24778337,0.50181141
-5.26163082,0.87504983,0.31576861,0.01086234,0.00131276,0.05761786,0.23643212,0.50186909
-5.25562781,0.86474715,0.30132925,0.01097516,0.00140244,0.05484114,0.22842642,0.50555151
-5.24962481,0.86252945,0.29079975,0.01116637,0.00150855,0.05280271,0.22370546,0.51277796
-5.24362181,0.86830554,0.28411663,0.01143537,0.00163249,0.05152446,0.22221859,0.52351499
-5.23761881,0.88204448,0.28122014,0.01178266,0.00177580,0.05102805,0.22392805,0.53777799
-5.23161581,0.90377388,0.28205668,0.01220970,0.00194018,0.05133539,0.22880924,0.55562805
-5.22561281,0.93357043,0.28657880,0.01271877,0.00212738,0.05246860,0.23684868,0.57716407
-5.21960980,0.97154289,0.29474263,0.01331262,0.00233916,0.05444967,0.24803969,0.60251052
-5.21360680,1.01780845,0.30650311,0.01399407,0.00257717,0.05729952,0.26237612,0.63180121
-5.20760380,1.07246368,0.32180725,0.01476562,0.00284286,0.06103676,0.27984435,0.66516011
-5.20160080,1.13555162,0.34058599,0.01562892,0.00313738,0.06567605,0.30041418,0.70267995
-5.19559780,1.20702690,0.36274513,0.01658425,0.00346149,0.07122613,0.32402906,0.74439997
-5.18959480,1.28672098,0.38815602,0.01763005,0.00381547,0.07768765,0.35059631,0.79028397
-5.18359180,1.37430979,0.41664666,0.01876247,0.00419902,0.08505101,0.37997789,0.84020001
-5.17758879,1.46928581,0.44799399,0.01997494,0.00461122,0.09329411,0.41198257,0.89390317
-5.17158579,1.57093675,0.48191782,0.02125795,0.00505050,0.10238043,0.44635979,0.95102242
-5.16558279,1.67833261,0.51807722,0.02259885,0.00551465,0.11225730,0.48279607,1.01105286
-5.15957979,1.79032253,0.55606963,0.02398186,0.00600081,0.12285476,0.52091423,1.07335397
-5.15357679,1.90554239,0.59543313,0.02538818,0.00650557,0.13408488,0.56027577,1.13715452
-5.14757379,2.02243359,0.63565197,0.02679631,0.00702503,0.14584187,0.60038658,1.20156425
-5.14157079,2.13927269,0.67616534,0.02818248,0.00755495,0.15800281,0.64070599,1.26559219
-5.13556778,2.25421129,0.71637919,0.02952124,0.00809089,0.17042919,0.68065889,1.32817099
-5.12956478,2.36532454,0.75568064,0.03078618,0.00862833,0.18296927,0.71965063,1.38818648
-5.12356178,2.47066640,0.79345448,0.03195072,0.00916289,0.19546103,0.75708406,1.44451099
-5.11755878,2.56832936,0.82910099,0.03298895,0.00969045,0.20773582,0.79237816,1.49603929
-5.11155578,2.65650576,0.86205437,0.03387652,0.01020730,0.21962254,0.82498733,1.54172518
-5.10555278,2.73354801,0.89180082,0.03459148,0.01071030,0.23095208,0.85442058,1.58061715
-5.09954977,2.79802474,0.91789553,0.03511504,0.01119692,0.24156202,0.88025970,1.61189143
-5.09354677,2.84877031,0.93997765,0.03543230,0.01166531,0.25130132,0.90217557,1.63488072
-5.08754377,2.88492528,0.95778263,0.03553273,0.01211432,0.26003475,0.91994183,1.64909735
-5.08154077,2.90596585,0.97115129,0.03541062,0.01254342,0.26764698,0.93344517,1.65424972
-5.07553777,2.91172119,0.98003523,0.03506523,0.01295262,0.27404615,0.94269195,1.65025130
-5.06953477,2.90237764,0.98449823,0.03450087,0.01334234,0.27916665,0.94781045,1.63722189
-5.06353177,2.87847004,0.98471383,0.03372666,0.01371324,0.28297112,0.94904896,1.61548120
-5.05752876,2.84086061,0.98095900,0.03275626,0.01406603,0.28545154,0.94676949,1.58553524
-5.05152576,2.79070658,0.97360431,0.03160731,0.01440124,0.28662941,0.94143742,1.54805630
-5.04552276,2.72941840,0.96310109,0.03030085,0.01471905,0.28655487,0.93360751,1.50385767
-5.03951976,2.65861040,0.94996613,0.02886056,0.01501910,0.28530501,0.92390672,1.45386439
-5.03351676,2.58004638,0.93476448,0.02731197,0.01530034,0.28298123,0.91301443,1.39908155
-5.02751376,2.49558240,0.91809123,0.02568167,0.01556094,0.27970597,0.90164094,1.34056150
-5.02151076,2.40710926,0.90055270,0.02399645,0.01579822,0.27561865,0.89050474,1.27937159
-5.01550775,2.31649680,0.88274797,0.02228262,0.01600873,0.27087126,0.88030950,1.21656359
-5.00950475,2.22554207,0.86525108,0.02056520,0.01618828,0.26562356,0.87172143,1.15314605
-5.00350175,2.13592296,0.84859462,0.01886745,0.01633210,0.26003807,0.86534762,1.09006039
-4.99749875,2.04915859,0.83325508,0.01721028,0.01643511,0.25427515,0.86171619,1.02816148
-4.99149575,1.96657737,0.81964029,0.01561195,0.01649209,0.24848812,0.86125864,0.96820299
-4.98549275,1.88929325,0.80807926,0.01408783,0.01649805,0.24281880,0.86429501,0.91082771
-4.97948974,1.81819034,0.79881471,0.01265026,0.01644853,0.23739338,0.87102235,0.85656268
-4.97348674,1.75391584,0.79199824,0.01130858,0.01633987,0.23231895,0.88150669,0.80581889
-4.96748374,1.69688085,0.78768839,0.01006923,0.01616958,0.22768070,0.89567909,0.75889517
-4.96148074,1.64726873,0.78585160,0.00893597,0.01593658,0.22353989,0.91333570,0.71598552
-4.95547774,1.60505015,0.78636598,0.00791009,0.01564141,0.21993268,0.93414219,0.67718959
-4.94947474,1.57000412,0.78902792,0.00699080,0.01528640,0.21686991,0.95764251,0.64252535
-4.94347174,1.54174425,0.79356127,0.00617553,0.01487580,0.21433771,0.98327187,0.61194368
-4.93746873,1.51974929,0.79962914,0.00546034,0.01441575,0.21229915,1.01037374,0.58534385
-4.93146573,1.50339690,0.80684770,0.00484023,0.01391426,0.21069668,1.03822053,0.56258978
-4.92546273,1.49199979,0.81480197,0.00430960,0.01338107,0.20945543,1.06603740,0.54352616
-4.91945973,1.48484308,0.82306290,0.00386250,0.01282746,0.20848712,1.09302853,0.52799418
-4.91345673,1.48122170,0.83120526,0.00349297,0.01226601,0.20769461,1.11840504,0.51584627
-4.90745373,1.48047668,0.83882579,0.00319534,0.01171032,0.20697677,1.14141359,0.50695957
-4.90145073,1.48202912,0.84556081,0.00296440,0.01117463,0.20623354,1.16136453,0.50124750
-4.89544772,1.48541053,0.85110261,0.00279565,0.01067350,0.20537092,1.17765861,0.49866933
-4.88944472,1.49028828,0.85521390,0.00268544,0.01022146,0.20430576,1.18981096,0.49923722
-4.88344172,1.49648520,0.85773957,0.00263101,0.00983261,0.20297003,1.19747144,0.50302042
-4.87743872,1.50399207,0.85861511,0.00263063,0.00952027,0.20131441,1.20044009,0.51014650
-4.87143572,1.51297238,0.85787133,0.00268356,0.00929667,0.19931100,1.19867722,0.52079940
-4.86543272,1.52375877,0.85563471,0.00279005,0.00917259,0.19695511,1.19230724,0.53521399
-4.85942971,1.53684085,0.85212353,0.00295126,0.00915711,0.19426581,1.18161604,0.55366755
-4.85342671,1.55284466,0.84763961,0.00316916,0.00925734,0.19128546,1.16704190,0.57646784
-4.84742371,1.57250415,0.84255586,0.00344642,0.00947818,0.18807801,1.14916003,0.60393839
-4.84142071,1.59662569,0.83730028,0.00378618,0.00982220,0.18472629,1.12866150,0.63640115
-4.83541771,1.62604678,0.83233690,0.00419190,0.01028945,0.18132828,1.10632730,0.67415719
-4.82941471,1.66159068,0.82814450,0.00466712,0.01087739,0.17799266,1.08299855,0.71746600
-4.82341171,1.70401863,0.82519416,0.00521519,0.01158087,0.17483372,1.05954431,0.76652417
-4.81740870,1.75398203,0.82392659,0.00583906,0.01239211,0.17196598,1.03682819,0.82144443
-4.81140570,1.81197639,0.82473026,0.00654095,0.01330079,0.16949870,1.01567537,0.88223574
-4.80540270,1.87829945,0.82792153,0.00732212,0.01429419,0.16753057,0.99684141,0.94878551
-4.79939970,1.95301547,0.83372757,0.00818261,0.01535737,0.16614486,0.98098414,1.02084489
-4.79339670,2.03592742,0.84227304,0.00912099,0.01647341,0.16540522,0.96863992,1.09801774
-4.78739370,2.12655880,0.85357101,0.01013417,0.01762377,0.16535232,0.96020523,1.17975433
-4.78139070,2.22414601,0.86751885,0.01121723,0.01878862,0.16600160,0.95592423,1.26535007
-4.77538769,2.32764227,0.88389895,0.01236332,0.01994732,0.16734203,0.95588284,1.35394980
-4.76938469,2.43573291,0.90238461,0.01356356,0.02107884,0.16933621,0.96000947,1.44455780
-4.76338169,2.54686221,0.92255053,0.01480712,0.02216230,0.17192150,0.96808208,1.53605355
-4.75737869,2.65927046,0.94388769,0.01608125,0.02317749,0.17501241,0.97974135,1.62721269
-4.75137569,2.77104048,0.96582172,0.01737149,0.02410534,0.17850389,0.99450904,1.71673303
-4.74537269,2.88015140,0.98773411,0.01866187,0.02492849,0.18227559,1.01181074,1.80326450
-4.73936968,2.98453802,1.00898517,0.01993522,0.02563171,0.18619669,1.03100181,1.88544227
-4.73336668,3.08215319,1.02893774,0.02117356,0.02620232,0.19013119,1.05139533,1.96192186
-4.72736368,3.17103079,1.04698071,0.02235854,0.02663050,0.19394343,1.07229072,2.03141498
-4.72136068,3.24934682,1.06255114,0.02347187,0.02690955,0.19750347,1.09300184,2.09272478
-4.71535768,3.31547606,1.07515425,0.02449581,0.02703606,0.20069220,1.11288325,2.14477913
-4.70935468,3.36804204,1.08438025,0.02541372,0.02700989,0.20340595,1.13135353,2.18666078
-4.70335168,3.40595838,1.08991752,0.02621048,0.02683414,0.20556033,1.14791481,2.21763307
-4.69734867,3.42845982,1.09156155,0.02687302,0.02651497,0.20709315,1.16216765,2.23716023
-4.69134567,3.43512181,1.08921945,0.02739063,0.02606129,0.20796638,1.17382089,2.24492156
-4.68534267,3.42586812,1.08290987,0.02775536,0.02548444,0.20816700,1.18269614,2.24081880
-4.67933967,3.40096610,1.07275854,0.02796227,0.02479776,0.20770677,1.18872704,2.22497664
-4.67333667,3.36101039,1.05898980,0.02800954,0.02401603,0.20662091,1.19195337,2.19773617
-4.66733367,3.30689566,1.04191456,0.02789856,0.02315507,0.20496589,1.19251086,2.15964181
-4.66133067,3.23978005,1.02191539,0.02763383,0.02223113,0.20281627,1.19061698,2.11142222
-4.65532766,3.16104088,0.99942958,0.02722287,0.02126044,0.20026097,1.18655407,2.05396611
-4.64932466,3.07222490,0.97493085,0.02667588,0.02025869,0.19739904,1.18065045,1.98829391
-4.64332166,2.97499519,0.94891079,0.02600546,0.01924069,0.19433517,1.17326075,1.91552662
-4.63731866,2.87107708,0.92186072,0.02522615,0.01821992,0.19117517,1.16474662,1.83685312
-4.63131566,2.76220545,0.89425484,0.02435400,0.01720838,0.18802169,1.15545867,1.75349710
-4.62531266,2.65007551,0.86653539,0.02340600,0.01621631,0.18497035,1.14572080,1.66668512
-4.61930965,2.53629891,0.83910037,0.02239962,0.01525217,0.18210641,1.13581763,1.57761679
-4.61330665,2.42236688,0.81229438,0.02135230,0.01432256,0.17950229,1.12598577,1.48743812
-4.60730365,2.30962151,0.78640264,0.02028093,0.01343237,0.17721590,1.11640920,1.39721901
-4.60130065,2.19923594,0.76164866,0.01920145,0.01258487,0.17528996,1.10721928,1.30793521
-4.59529765,2.09220383,0.73819518,0.01812850,0.01178192,0.17375235,1.09849909,1.22045539
-4.58929465,1.98933786,0.71614843,0.01707510,0.01102419,0.17261731,1.09029203,1.13553320
-4.58329165,1.89127692,0.69556525,0.01605247,0.01031147,0.17188770,1.08261429,1.05380443
-4.57728864,1.79850091,0.67646267,0.01506991,0.00964292,0.17155794,1.07547033,0.97578865
-4.57128564,1.71135195,0.65882934,0.01413476,0.00901734,0.17161765,1.06887079,0.90189516
-4.56528264,1.63006068,0.64263819,0.01325249,0.00843344,0.17205577,1.06285179,0.83243231
-4.55927964,1.55477579,0.62785971,0.01242682,0.00789009,0.17286485,1.05749456,0.76761954
-4.55327664,1.48559527,0.61447498,0.01165987,0.00738649,0.17404549,1.05294432,0.70760143
-4.54727364,1.42259754,0.60248795,0.01095249,0.00692235,0.17561038,1.04942739,0.65246274
-4.54127064,1.36587081,0.59193619,0.01030448,0.00649799,0.17758804,1.04726531,0.60224383
-4.53526763,1.31553922,0.58289955,0.00971488,0.00611443,0.18002569,1.04688517,0.55695553
-4.52926463,1.27178429,0.57550628,0.00918233,0.00577337,0.18299133,1.04882503,0.51659303
-4.52326163,1.23486075,0.56993609,0.00870530,0.00547721,0.18657462,1.05373404,0.48114800
-4.51725863,1.20510585,0.56642008,0.00828239,0.00522899,0.19088658,1.06236652,0.45061868
-4.51125563,1.18294166,0.56523716,0.00791254,0.00503225,0.19605791,1.07556973,0.42501752
-4.50525263,1.16887017,0.56670717,0.00759524,0.00489095,0.20223600,1.09426558,0.40437632
-4.49924962,1.16346146,0.57118086,0.00733063,0.00480931,0.20958059,1.11942620,0.38874863
-4.49324662,1.16733523,0.57902685,0.00711963,0.00479165,0.21825819,1.15204422,0.37820960
-4.48724362,1.18113664,0.59061637,0.00696393,0.00484220,0.22843552,1.19309840,0.37285337
-4.48124062,1.20550741,0.60630602,0.00686599,0.00496496,0.24027207,1.24351588,0.37278826
-4.47523762,1.24105348,0.62641961,0.00682899,0.00516344,0.25391223,1.30413227,0.37813006
-4.46923462,1.28831075,0.65122956,0.00685666,0.00544057,0.26947713,1.37565123,0.38899378
-4.46323162,1.34771036,0.68093897,0.00695322,0.00579848,0.28705681,1.45860513,0.40548438
-4.45722861,1.41954534,0.71566508,0.00712313,0.00623832,0.30670286,1.55331864,0.42768671
-4.45122561,1.50394004,0.75542498,0.00737095,0.00676020,0.32842206,1.65987688,0.45565541
-4.44522261,1.60082401,0.80012445,0.00770111,0.00736300,0.35217135,1.77809979,0.48940497
-4.43921961,1.70991164,0.84955039,0.00811771,0.00804429,0.37785438,1.90752420,0.52890056
-4.43321661,1.83068870,0.90336760,0.00862431,0.00880032,0.40531998,2.04739476,0.57404995
-4.42721361,1.96240653,0.96112002,0.00922373,0.00962593,0.43436254,2.19666448,0.62469698
-4.42121061,2.10408449,1.02223669,0.00991784,0.01051459,0.46472457,2.35400529,0.68061674
-4.41520760,2.25452063,1.08604220,0.01070742,0.01145845,0.49610127,2.51782875,0.74151286
-4.40920460,2.41231039,1.15177143,0.01159199,0.01244841,0.52814698,2.68631609,0.80701690
-4.40320160,2.57587254,1.21858789,0.01256968,0.01347426,0.56048327,2.85745694,0.87669006
-4.39719860,2.74348150,1.28560497,0.01363712,0.01452483,0.59270842,3.02909510,0.95002700
-4.39119560,2.91330453,1.35190922,0.01478939,0.01558820,0.62440779,3.19897987,1.02646181
-4.38519260,3.08344236,1.41658459,0.01601994,0.01665193,0.65516462,3.36482072,1.10537578
-4.37918959,3.25197148,1.47873661,0.01732061,0.01770326,0.68457092,3.52434336,1.18610679
-4.37318659,3.41698642,1.53751541,0.01868165,0.01872943,0.71223786,3.67534484,1.26795984
-4.36718359,3.57664024,1.59213665,0.02009178,0.01971794,0.73780527,3.81574576,1.35021850
-4.36118059,3.72918172,1.64189951,0.02153826,0.02065676,0.76094986,3.94363757,1.43215662
-4.35517759,3.87298790,1.68620094,0.02300710,0.02153465,0.78139188,4.05732326,1.51305006
-4.34917459,4.00659090,1.72454588,0.02448314,0.02234137,0.79890003,4.15535048,1.59218798
-4.34317159,4.12869846,1.75655310,0.02595037,0.02306786,0.81329444,4.23653591,1.66888326
-4.33716858,4.23820772,1.78195673,0.02739210,0.02370643,0.82444783,4.29998079,1.74248180
-4.33116558,4.33421243,1.80060360,0.02879129,0.02425089,0.83228481,4.34507757,1.81237056
-4.32516258,4.41600392,1.81244713,0.03013082,0.02469662,0.83677976,4.37150812,1.87798401
-4.31915958,4.48306671,1.81753799,0.03139386,0.02504059,0.83795318,4.37923448,1.93880923
-4.31315658,4.53506945,1.81601267,0.03256420,0.02528138,0.83586723,4.36848315,1.99438949
-4.30715358,4.57185272,1.80808049,0.03362656,0.02541911,0.83062044,4.33972429,2.04432663
