energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.68534267,1.32668733,-2.16522195,0.47416902,-1.03151568,0.25219690,-0.37108739,0.17305556,-0.32499455,0.43101720,-0.32782225,0.00103969,-0.00186481,0.23439763,-0.23887460,0.01565080,-0.04430363,0.40322725,-1.25339518
-4.67933967,1.33017263,-2.19713947,0.48239624,-1.03844346,0.24700206,-0.38108366,0.17634680,-0.32746594,0.43578473,-0.33363685,0.00094983,-0.00199992,0.24088950,-0.24409126,0.01514481,-0.04585671,0.39970385,-1.26539088
-4.67333667,1.32945824,-2.22781831,0.48880554,-1.04504000,0.24130996,-0.39096761,0.17910166,-0.32991239,0.43875470,-0.33929367,0.00086606,-0.00213263,0.24630394,-0.24902598,0.01464929,-0.04728009,0.39541731,-1.27666239
-4.66733367,1.32436004,-2.25648994,0.49329739,-1.05103450,0.23511774,-0.40051949,0.18126863,-0.33220779,0.43986569,-0.34470303,0.00078837,-0.00226047,0.25056740,-0.25358865,0.01416157,-0.04854224,0.39032983,-1.28685262
-4.66133067,1.31478251,-2.28241618,0.49579961,-1.05616698,0.22843322,-0.40952294,0.18280996,-0.33423657,0.43909294,-0.34977700,0.00071661,-0.00238098,0.25363390,-0.25770136,0.01367903,-0.04961421,0.38441552,-1.29561293
-4.65532766,1.30072330,-2.30489781,0.49626828,-1.06018818,0.22127545,-0.41776979,0.18370302,-0.33589470,0.43644877,-0.35442974,0.00065055,-0.00249172,0.25548684,-0.26129905,0.01319942,-0.05047035,0.37766210,-1.30260597
-4.64932466,1.28227590,-2.32328319,0.49468868,-1.06285969,0.21367494,-0.42506473,0.18394152,-0.33709033,0.43198219,-0.35857790,0.00058990,-0.00259042,0.25614001,-0.26432985,0.01272107,-0.05108889,0.37007237,-1.30750866
-4.64332166,1.25963007,-2.33697679,0.49107598,-1.06395438,0.20567357,-0.43122987,0.18353614,-0.33774424,0.42577789,-0.36214116,0.00053432,-0.00267496,0.25563783,-0.26675514,0.01224308,-0.05145255,0.36166557,-1.31001586
-4.63731866,1.23307002,-2.34544788,0.48547572,-1.06325763,0.19732409,-0.43610888,0.18251483,-0.33779002,0.41795442,-0.36504309,0.00048345,-0.00274351,0.25405466,-0.26854933,0.01176546,-0.05154896,0.35247842,-1.30984453
-4.63131566,1.20297042,-2.34823903,0.47796409,-1.06056934,0.18868938,-0.43957070,0.18092258,-0.33717406,0.40866187,-0.36721215,0.00043695,-0.00279452,0.25149334,-0.26969928,0.01128918,-0.05137102,0.34256593,-1.30673862
-4.62531266,1.16979034,-2.34497440,0.46864787,-1.05570681,0.17984142,-0.44151261,0.17882071,-0.33585542,0.39807887,-0.36858294,0.00039447,-0.00282683,0.24808283,-0.27020356,0.01081622,-0.05091705,0.33200183,-1.30047445
-4.61930965,1.13406517,-2.33536722,0.45766394,-1.04850834,0.17085999,-0.44186258,0.17628565,-0.33380567,0.38640914,-0.36909761,0.00035571,-0.00283966,0.24397518,-0.27007137,0.01034947,-0.05019082,0.32087864,-1.29086646
-4.61330665,1.09639698,-2.31922637,0.44517840,-1.03883747,0.16183131,-0.44058070,0.17340729,-0.33100843,0.37387758,-0.36870731,0.00032038,-0.00283267,0.23934181,-0.26932127,0.00989269,-0.04920145,0.30930742,-1.27777299
-4.60730365,1.05744324,-2.29646126,0.43138507,-1.02658752,0.15284647,-0.43765973,0.17028686,-0.32745901,0.36072599,-0.36737369,0.00028825,-0.00280592,0.23436924,-0.26797978,0.00945033,-0.04796310,0.29741704,-1.26110168
-4.60130065,1.01790448,-2.26708488,0.41650343,-1.01168610,0.14399986,-0.43312461,0.16703448,-0.32316378,0.34720857,-0.36507024,0.00025911,-0.00275993,0.22925445,-0.26607980,0.00902739,-0.04649452,0.28535304,-1.24081421
-4.59529765,0.97851094,-2.23121447,0.40077593,-0.99409926,0.13538758,-0.42703109,0.16376636,-0.31813950,0.33358717,-0.36178350,0.00023282,-0.00269562,0.22419994,-0.26365897,0.00862920,-0.04481848,0.27327610,-1.21692990
-4.58929465,0.94000872,-2.18906961,0.38446464,-0.97383492,0.12710592,-0.41946337,0.16060185,-0.31241249,0.32012647,-0.35751392,0.00020923,-0.00261426,0.21940863,-0.26075806,0.00826127,-0.04296110,0.26136015,-1.18952785
-4.58329165,0.90314557,-2.14096772,0.36784734,-0.95094521,0.11924979,-0.41053098,0.15766027,-0.30601765,0.30708916,-0.35227644,0.00018827,-0.00251749,0.21507888,-0.25741938,0.00792902,-0.04095102,0.24978993,-1.15874742
-4.57728864,0.86865666,-2.08731682,0.35121295,-0.92552763,0.11191138,-0.40036503,0.15505778,-0.29899746,0.29473114,-0.34610057,0.00016987,-0.00240719,0.21139956,-0.25368538,0.00763763,-0.03881864,0.23875838,-1.12478671
-4.57128564,0.83725069,-2.02860602,0.33485658,-0.89772457,0.10517876,-0.38911398,0.15290428,-0.29140077,0.28329690,-0.33903019,0.00015400,-0.00228546,0.20854548,-0.24959738,0.00739187,-0.03659522,0.22846359,-1.08789927
-4.56528264,0.80959647,-1.96539388,0.31907415,-0.86772148,0.09913469,-0.37693912,0.15130046,-0.28328161,0.27301511,-0.33112284,0.00014062,-0.00215454,0.20667319,-0.24519471,0.00719591,-0.03431208,0.21910546,-1.04838885
-4.55927964,0.78631036,-1.89829535,0.30415679,-0.83574340,0.09385541,-0.36401005,0.15033517,-0.27469797,0.26409457,-0.32244876,0.00012974,-0.00201675,0.20591734,-0.24051403,0.00705322,-0.03199978,0.21088227,-1.00660251
-4.55327664,0.76794464,-1.82796778,0.29038517,-0.80205020,0.08940959,-0.35050033,0.15008300,-0.26571058,0.25672037,-0.31308948,0.00012136,-0.00187441,0.20638757,-0.23558910,0.00696645,-0.02968741,0.20398695,-0.96292241
-4.54727364,0.75497714,-1.75509668,0.27802384,-0.76693061,0.08585732,-0.33658348,0.15060239,-0.25638179,0.25105070,-0.30313637,0.00011548,-0.00172979,0.20816612,-0.23045096,0.00693741,-0.02740199,0.19860334,-0.91775654
-4.54127064,0.74780227,-1.68038187,0.26731589,-0.73069546,0.08324916,-0.32242946,0.15193408,-0.24677461,0.24721401,-0.29268889,0.00011211,-0.00158501,0.21130610,-0.22512841,0.00696697,-0.02516794,0.19490245,-0.87152899
-4.53526763,0.74672357,-1.60452458,0.25847787,-0.69367027,0.08162528,-0.30820190,0.15410019,-0.23695183,0.24530671,-0.28185291,0.00011125,-0.00144207,0.21583056,-0.21964892,0.00705512,-0.02300669,0.19303879,-0.82467001
-4.52926463,0.75194791,-1.52821608,0.25169531,-0.65618774,0.08101466,-0.29405589,0.15710367,-0.22697544,0.24539159,-0.27073896,0.00011289,-0.00130273,0.22173224,-0.21403977,0.00720096,-0.02093646,0.19314685,-0.77760643
-4.52326163,0.76358156,-1.45212804,0.24711885,-0.61858036,0.08143436,-0.28013661,0.16092840,-0.21690612,0.24749677,-0.25946067,0.00011702,-0.00116853,0.22897407,-0.20832953,0.00740278,-0.01897216,0.19533782,-0.73075281
-4.51725863,0.78162814,-1.37690491,0.24486117,-0.58117341,0.08288896,-0.26657857,0.16553976,-0.20680311,0.25161533,-0.24813321,0.00012360,-0.00104074,0.23749043,-0.20254953,0.00765812,-0.01712533,0.19969671,-0.68450353
-4.51125563,0.80598857,-1.30315835,0.24499470,-0.54427871,0.08537013,-0.25350546,0.17088565,-0.19672409,0.25770572,-0.23687202,0.00013258,-0.00092038,0.24718906,-0.19673545,0.00796390,-0.01540433,0.20627993,-0.63922624
-4.50525263,0.83646321,-1.23146350,0.24755029,-0.50818927,0.08885628,-0.24103047,0.17689807,-0.18672535,0.26569283,-0.22579158,0.00014388,-0.00080822,0.25795359,-0.19092882,0.00831650,-0.01381449,0.21511333,-0.59525664
-4.49924962,0.87275603,-1.16235687,0.25251692,-0.47317492,0.09331265,-0.22925695,0.18349502,-0.17686199,0.27546980,-0.21500441,0.00015740,-0.00070475,0.26964668,-0.18517821,0.00871192,-0.01235845,0.22619105,-0.55289475
-4.49324662,0.91448119,-1.09633548,0.25984232,-0.43947897,0.09869147,-0.21827913,0.19058282,-0.16718822,0.28690066,-0.20462006,0.00017301,-0.00061026,0.28211367,-0.17954023,0.00914593,-0.01103648,0.23947499,-0.51240253
-4.48724362,0.96117175,-1.03385674,0.26943472,-0.40731597,0.10493257,-0.20818295,0.19805874,-0.15775761,0.29982359,-0.19474423,0.00019055,-0.00052479,0.29518661,-0.17408003,0.00961417,-0.00984683,0.25489527,-0.47400284
-4.48124062,1.01229066,-0.97533870,0.28116557,-0.37687042,0.11196430,-0.19904659,0.20581378,-0.14862339,0.31405495,-0.18547783,0.00020982,-0.00044823,0.30868875,-0.16887134,0.01011234,-0.00878616,0.27235154,-0.43787946
-4.47523762,1.06724396,-0.92116010,0.29487333,-0.34829625,0.11970490,-0.19094081,0.21373581,-0.13983847,0.32939404,-0.17691603,0.00023061,-0.00038030,0.32243922,-0.16399592,0.01063633,-0.00784991,0.29171530,-0.40417802
-4.46923462,1.12539597,-0.87166000,0.31036813,-0.32171709,0.12806420,-0.18392880,0.22171261,-0.13145552,0.34562834,-0.16914716,0.00025265,-0.00032060,0.33625787,-0.15954258,0.01118233,-0.00703264,0.31283324,-0.37300761
-4.46323162,1.18608625,-0.82713663,0.32743734,-0.29722709,0.13694582,-0.17806565,0.22963512,-0.12352667,0.36253933,-0.16225156,0.00027567,-0.00026863,0.34997024,-0.15560550,0.01174696,-0.00632838,0.33553159,-0.34444274
-4.45722861,1.24864813,-0.78784527,0.34585188,-0.27489210,0.14624967,-0.17339739,0.23740060,-0.11610322,0.37990872,-0.15630027,0.00029936,-0.00022384,0.36341238,-0.15228217,0.01232733,-0.00573093,0.35962138,-0.31852565
-4.45122561,1.31242817,-0.75399529,0.36537309,-0.25475113,0.15587486,-0.16995960,0.24491569,-0.10923501,0.39752480,-0.15135365,0.00032340,-0.00018562,0.37643560,-0.14967084,0.01292116,-0.00523404,0.38490447,-0.29526865
-4.44522261,1.37680621,-0.72574638,0.38576001,-0.23681810,0.16572278,-0.16777571,0.25209931,-0.10296969,0.41518897,-0.14745995,0.00034747,-0.00015336,0.38891087,-0.14786773,0.01352674,-0.00483165,0.41118032,-0.27465641
-4.43921961,1.44121527,-0.70320424,0.40677682,-0.22108355,0.17570044,-0.16685519,0.25888531,-0.09735195,0.43272203,-0.14465391,0.00037123,-0.00012643,0.40073273,-0.14696396,0.01414295,-0.00451803,0.43825307,-0.25664821
-4.43321661,1.50516059,-0.68641619,0.42820023,-0.20751658,0.18572374,-0.16719163,0.26522480,-0.09242251,0.44997011,-0.14295548,0.00039438,-0.00010424,0.41182276,-0.14704248,0.01476922,-0.00428777,0.46593878,-0.24118004
-4.42721361,1.56823709,-0.67536695,0.44982644,-0.19606676,0.19572070,-0.16876107,0.27108809,-0.08821720,0.46681002,-0.14236867,0.00041660,-0.00008621,0.42213227,-0.14817508,0.01540542,-0.00413594,0.49407253,-0.22816664
-4.42121061,1.63014441,-0.66997536,0.47147754,-0.18666625,0.20563440,-0.17152053,0.27646606,-0.08476605,0.48315366,-0.14288075,0.00043766,-0.00007183,0.43164419,-0.15041959,0.01605176,-0.00405800,0.52251492,-0.21750361
-4.41520760,1.69069872,-0.67009220,0.49300690,-0.17923196,0.21542557,-0.17540717,0.28137111,-0.08209246,0.49895147,-0.14446188,0.00045731,-0.00006059,0.44037408,-0.15381750,0.01670856,-0.00404978,0.55115774,-0.20906949
-4.40920460,1.74984067,-0.67549976,0.51430342,-0.17366800,0.22507450,-0.18033794,0.28583731,-0.08021252,0.51419449,-0.14706508,0.00047541,-0.00005205,0.44837005,-0.15839200,0.01737611,-0.00410744,0.57992848,-0.20272807
-4.40320160,1.80763873,-0.68591353,0.53529431,-0.16986828,0.23458239,-0.18621009,0.28992002,-0.07913453,0.52891501,-0.15062690,0.00049184,-0.00004583,0.45571170,-0.16414664,0.01805441,-0.00422740,0.60879322,-0.19833100
-4.39719860,1.86428754,-0.70098605,0.55594630,-0.16771944,0.24397177,-0.19290239,0.29369467,-0.07885874,0.54318569,-0.15506850,0.00050658,-0.00004157,0.46250781,-0.17106466,0.01874295,-0.00440620,0.63775789,-0.19572066
-4.39119560,1.92010089,-0.72031333,0.57626504,-0.16710395,0.25328617,-0.20027729,0.29725485,-0.07937733,0.55711699,-0.16029739,0.00051966,-0.00003897,0.46889306,-0.17910894,0.01944044,-0.00464046,0.66686756,-0.19473339
-4.38519260,1.97549938,-0.74344362,0.59629274,-0.16790357,0.26258871,-0.20818382,0.30070961,-0.08067470,0.57085299,-0.16620978,0.00053118,-0.00003775,0.47502347,-0.18822273,0.02014466,-0.00492679,0.69620370,-0.19520311
-4.37918959,2.03099278,-0.76988839,0.61610409,-0.17000284,0.27195991,-0.21646122,0.30418008,-0.08272800,0.58456566,-0.17269328,0.00054134,-0.00003769,0.48107102,-0.19833111,0.02085217,-0.00526169,0.72587951,-0.19696526
-4.37318659,2.08715766,-0.79913529,0.63580047,-0.17329277,0.28149448,-0.22494327,0.30779545,-0.08550787,0.59844772,-0.17963016,0.00055036,-0.00003859,0.48721717,-0.20934298,0.02155826,-0.00564151,0.75603339,-0.19986088
-4.36718359,2.14461079,-0.83066257,0.65550274,-0.17767444,0.29129741,-0.23346299,0.31168830,-0.08897945,0.61270432,-0.18690083,0.00055857,-0.00004026,0.49364577,-0.22115380,0.02225680,-0.00606240,0.78682077,-0.20374085
-4.36118059,2.20397940,-0.86395442,0.67534291,-0.18306247,0.30147936,-0.24185767,0.31598965,-0.09310353,0.62754378,-0.19438748,0.00056629,-0.00004255,0.50053539,-0.23364865,0.02294025,-0.00652029,0.81840462,-0.20847006
-4.35517759,2.26586926,-0.89851654,0.69545497,-0.18938801,0.31215155,-0.24997395,0.32082364,-0.09783784,0.64316781,-0.20197776,0.00057390,-0.00004532,0.50805129,-0.24670578,0.02359972,-0.00701089,0.85094512,-0.21393134
-4.34917459,2.33083187,-0.93389144,0.71596534,-0.19660142,0.32342042,-0.25767267,0.32630213,-0.10313838,0.65976143,-0.20956827,0.00058180,-0.00004845,0.51633746,-0.26020032,0.02422515,-0.00752973,0.88458885,-0.22002888
-4.34317159,2.39933220,-0.96967243,0.73698330,-0.20467403,0.33538211,-0.26483347,0.33251947,-0.10896080,0.67748323,-0.21706776,0.00059035,-0.00005182,0.52550883,-0.27400808,0.02480549,-0.00807220,0.91945806,-0.22669113
-4.33716858,2.47171826,-1.00551601,0.75859201,-0.21359923,0.34811722,-0.27135864,0.33954758,-0.11526161,0.69645613,-0.22439984,0.00059992,-0.00005533,0.53564413,-0.28800926,0.02532909,-0.00863357,0.95564055,-0.23387281
-4.33116558,2.54819414,-1.04115170,0.78084039,-0.22339246,0.36168589,-0.27717633,0.34743160,-0.12199941,0.71675928,-0.23150510,0.00061082,-0.00005889,0.54677964,-0.30209190,0.02578401,-0.00920914,0.99318062,-0.24155595
-4.32516258,2.62879753,-1.07638895,0.80373632,-0.23409021,0.37612353,-0.28224271,0.35618631,-0.12913575,0.73842132,-0.23834247,0.00062329,-0.00006241,0.55890411,-0.31615498,0.02615850,-0.00979428,1.03207158,-0.24974988
-4.31915958,2.71338321,-1.11112071,0.82724164,-0.24574779,0.39143739,-0.28654320,0.36579354,-0.13663585,0.76141542,-0.24488985,0.00063751,-0.00006580,0.57195528,-0.33011097,0.02644146,-0.01038453,1.07225018,-0.25849005
-4.31315658,2.80161322,-1.14532330,0.85126899,-0.25843604,0.40760409,-0.29009250,0.37620073,-0.14446903,0.78565644,-0.25114384,0.00065356,-0.00006900,0.58581803,-0.34388762,0.02662296,-0.01097569,1.11359336,-0.26783558
-4.30715358,2.89295469,-1.17905248,0.87568101,-0.27223695,0.42456832,-0.29293355,0.38732072,-0.15260871,0.81100024,-0.25711863,0.00067142,-0.00007194,0.60032454,-0.35742916,0.02669463,-0.01156391,1.15591734,-0.27786574
-4.30115058,2.98668545,-1.21243591,0.90029163,-0.28723824,0.44224265,-0.29513537,0.39903295,-0.16103218,0.83724554,-0.26284408,0.00069096,-0.00007457,0.61525655,-0.37069655,0.02665019,-0.01214572,1.19897938,-0.28867526
-4.29514757,3.08190778,-1.24566197,0.92486980,-0.30352725,0.46050872,-0.29678992,0.41118602,-0.16971994,0.86413806,-0.26836306,0.00071196,-0.00007684,0.63034959,-0.38366696,0.02648577,-0.01271812,1.24248203,-0.30036877
-4.28914457,3.17756979,-1.27896566,0.94914526,-0.32118415,0.47921951,-0.29800794,0.42360154,-0.17865477,0.89137714,-0.27372816,0.00073408,-0.00007871,0.64529942,-0.39633236,0.02620022,-0.01327855,1.28607974,-0.31305443
-4.28314157,3.27249395,-1.31261178,0.97281631,-0.34027490,0.49820282,-0.29891423,0.43607927,-0.18782048,0.91862443,-0.27899789,0.00075689,-0.00008017,0.65977024,-0.40869741,0.02579534,-0.01382493,1.32938766,-0.32683699
-4.27713857,3.36541172,-1.34687641,0.99555918,-0.36084410,0.51726575,-0.29964225,0.44840329,-0.19720050,0.94551453,-0.28423257,0.00077986,-0.00008120,0.67340468,-0.42077667,0.02527592,-0.01435556,1.37199223,-0.34181072
-4.27113557,3.45500298,-1.38202730,1.01703861,-0.38290831,0.53619999,-0.30032840,0.46034898,-0.20677622,0.97166707,-0.28949014,0.00080243,-0.00008180,0.68583501,-0.43259123,0.02464980,-0.01486911,1.41346310,-0.35805219
-4.26513257,3.53993874,-1.41830407,1.03691921,-0.40644980,0.55478778,-0.30110622,0.47169062,-0.21652540,0.99669986,-0.29482197,0.00082395,-0.00008198,0.69669529,-0.44416508,0.02392766,-0.01536451,1.45336593,-0.37561354
-4.25912956,3.61892530,-1.45589923,1.05487705,-0.43141147,0.57280816,-0.30210071,0.48220912,-0.22642052,1.02024247,-0.30026903,0.00084379,-0.00008177,0.70563396,-0.45552132,0.02312283,-0.01584085,1.49127546,-0.39451628
-4.25312656,3.69074800,-1.49494091,1.07061097,-0.45769288,0.59004342,-0.30342294,0.49169975,-0.23642738,1.04194971,-0.30585845,0.00086128,-0.00008120,0.71232630,-0.46667841,0.02225093,-0.01629725,1.52678842,-0.41474608
-4.24712356,3.75431266,-1.53547810,1.08385313,-0.48514789,0.60628537,-0.30516536,0.49997929,-0.24650389,1.06151441,-0.31160083,0.00087581,-0.00008030,0.71648624,-0.47764681,0.02132944,-0.01673276,1.55953548,-0.43624877
-4.24112056,3.80868264,-1.57746945,1.09437825,-0.51358410,0.62134120,-0.30739771,0.50689252,-0.25659926,1.07867878,-0.31748830,0.00088677,-0.00007914,0.71787697,-0.48842610,0.02037722,-0.01714626,1.58919197,-0.45892772
-4.23511756,3.85311014,-1.62077601,1.10201112,-0.54276410,0.63503861,-0.31016402,0.51231747,-0.26665361,1.09324390,-0.32349353,0.00089368,-0.00007776,0.71631991,-0.49900287,0.01941394,-0.01753636,1.61548673,-0.48264297
-4.22911456,3.88705976,-1.66515869,1.10663212,-0.57240880,0.64723025,-0.31348059,0.51616939,-0.27659814,1.10507684,-0.32956972,0.00089609,-0.00007621,0.71170155,-0.50934945,0.01845955,-0.01790138,1.63820875,-0.50721205
-4.22311156,3.91022371,-1.71028076,1.10818036,-0.60220270,0.65779695,-0.31733523,0.51840311,-0.28635578,1.11411482,-0.33565167,0.00089370,-0.00007456,0.70397788,-0.51942380,0.01753367,-0.01823929,1.65721136,-0.53241273
-4.21710855,3.92252743,-1.75571536,1.10665449,-0.63180114,0.66664991,-0.32168766,0.51901376,-0.29584252,1.12036646,-0.34165787,0.00088631,-0.00007285,0.69317614,-0.52917032,0.01665505,-0.01854777,1.67241368,-0.55798764
-4.21110555,3.92412567,-1.80095820,1.10211093,-0.66083919,0.67373169,-0.32647123,0.51803576,-0.30496923,1.12390966,-0.34749349,0.00087384,-0.00007115,0.67939393,-0.53852193,0.01584102,-0.01882429,1.68379944,-0.58365071
-4.20510255,3.91538907,-1.84544493,1.09465990,-0.68894214,0.67901603,-0.33159578,0.51554008,-0.31364403,1.12488636,-0.35305434,0.00085634,-0.00006949,0.66279555,-0.54740315,0.01510703,-0.01906626,1.69141316,-0.60909530
-4.19909955,3.89688197,-1.88857281,1.08445933,-0.71573711,0.68250651,-0.33695169,0.51163008,-0.32177512,1.12349433,-0.35823140,0.00083398,-0.00006791,0.64360593,-0.55573412,0.01446624,-0.01927116,1.69535398,-0.63400384
-4.19309655,3.86933255,-1.92972585,1.07170692,-0.74086547,0.68423428,-0.34241489,0.50643598,-0.32927401,1.11997636,-0.36291600,0.00080706,-0.00006646,0.62210232,-0.56343549,0.01392914,-0.01943681,1.69576743,-0.65805873
-4.18709355,3.83359696,-1.96830256,1.05663105,-0.76399561,0.68425501,-0.34785268,0.50010833,-0.33605892,1.11460729,-0.36700519,0.00077597,-0.00006515,0.59860425,-0.57043388,0.01350330,-0.01956161,1.69283573,-0.68095403
-4.18109055,3.79061922,-2.00374524,1.03948069,-0.78483563,0.68264519,-0.35313016,0.49281075,-0.34205842,1.10767969,-0.37040729,0.00074119,-0.00006401,0.57346219,-0.57666769,0.01319318,-0.01964479,1.68676702,-0.70240772
-4.17508754,3.74138902,-2.03556959,1.02051511,-0.80314540,0.67949817,-0.35811703,0.48471249,-0.34721495,1.09948880,-0.37304719,0.00070328,-0.00006304,0.54704550,-0.58209309,0.01300005,-0.01968674,1.67778422,-0.72217399
-4.16908454,3.68689975,-2.06339350,0.99999382,-0.81874757,0.67492007,-0.36269444,0.47598092,-0.35148819,1.09031755,-0.37487131,0.00066285,-0.00006225,0.51973019,-0.58668971,0.01292196,-0.01968922,1.66611416,-0.74005507
-4.16308154,3.62810871,-2.08696359,0.97816716,-0.83153704,0.66902588,-0.36676167,0.46677458,-0.35485814,1.08042252,-0.37585190,0.00062053,-0.00006165,0.49188712,-0.59046597,0.01295384,-0.01965565,1.65197749,-0.75591212
-4.15707854,3.56590183,-2.10617843,0.95526819,-0.84148846,0.66193590,-0.37024230,0.45723700,-0.35732776,1.07002157,-0.37599052,0.00057699,-0.00006122,0.46387101,-0.59346361,0.01308763,-0.01959125,1.63558007,-0.76967472
-4.15107554,3.50106442,-2.12110712,0.93150611,-0.84866140,0.65377285,-0.37308958,0.44749161,-0.35892492,1.05928377,-0.37532052,0.00053285,-0.00006097,0.43601091,-0.59576128,0.01331256,-0.01950322,1.61710620,-0.78134842
-4.14507254,3.43425958,-2.13200230,0.90706149,-0.85320284,0.64465957,-0.37529085,0.43763803,-0.35970372,1.04832231,-0.37390836,0.00048873,-0.00006089,0.40860227,-0.59747690,0.01361543,-0.01940074,1.59671411,-0.79101996
-4.13906953,3.36601494,-2.13930661,0.88208356,-0.85534683,0.63471759,-0.37687057,0.42774975,-0.35974502,1.03719075,-0.37185369,0.00044520,-0.00006098,0.38190097,-0.59876856,0.01398101,-0.01929496,1.57453392,-0.79885971
-4.13306653,3.29671851,-2.14365199,0.85668951,-0.85541107,0.62406646,-0.37789200,0.41787346,-0.35915598,1.02588271,-0.36928811,0.00040279,-0.00006123,0.35611944,-0.59983389,0.01439248,-0.01919887,1.55066813,-0.80512115
-4.12706353,3.22662321,-2.14585134,0.83096578,-0.85379055,0.61282388,-0.37845722,0.40802985,-0.35806876,1.01433524,-0.36637267,0.00036193,-0.00006165,0.33142484,-0.60090779,0.01483189,-0.01912699,1.52519455,-0.81013703
-4.12106053,3.15585969,-2.14688238,0.80497111,-0.85094805,0.60110643,-0.37870555,0.39821589,-0.35663820,1.00243540,-0.36329400,0.00032301,-0.00006225,0.30793920,-0.60225825,0.01528069,-0.01909512,1.49817146,-0.81431233
-4.11505753,3.08445625,-2.14786377,0.77874112,-0.84740201,0.58903077,-0.37881021,0.38840833,-0.35503857,0.99002997,-0.36025933,0.00028633,-0.00006303,0.28574140,-0.60418063,0.01572024,-0.01911980,1.46964452,-0.81811393
-4.10905453,3.01236444,-2.15002403,0.75229394,-0.84371171,0.57671523,-0.37897346,0.37856825,-0.35345934,0.97693749,-0.35749042,0.00025212,-0.00006402,0.26487067,-0.60698999,0.01613236,-0.01921783,1.43965500,-0.82205723
-4.10305153,2.93948847,-2.15466386,0.72563668,-0.84046041,0.56428136,-0.37942021,0.36864633,-0.35210018,0.96296201,-0.35521655,0.00022053,-0.00006523,0.24533128,-0.61101195,0.01649984,-0.01940565,1.40824879,-0.82669013
-4.09704852,2.86571655,-2.16311294,0.69877206,-0.83823678,0.55185535,-0.38039038,0.35858849,-0.35116514,0.94790785,-0.35366688,0.00019165,-0.00006668,0.22709811,-0.61657201,0.01680694,-0.01969868,1.37548535,-0.83257477
-4.09104552,2.79095201,-2.17668253,0.67170495,-0.83761525,0.53956913,-0.38213027,0.34834173,-0.35085622,0.93159439,-0.35306233,0.00016551,-0.00006841,0.21012267,-0.62398373,0.01703977,-0.02011061,1.34144625,-0.84026771
-4.08504252,2.71514238,-2.19661546,0.64444837,-0.83913590,0.52756078,-0.38488320,0.33785961,-0.35136655,0.91387019,-0.35360730,0.00014206,-0.00007043,0.19433933,-0.63353592,0.01718673,-0.02065274,1.30624243,-0.85029926
-4.07903952,2.63830450,-2.22403526,0.61702855,-0.84328459,0.51597431,-0.38887995,0.32710726,-0.35287328,0.89462548,-0.35548144,0.00012124,-0.00007277,0.17967131,-0.64547936,0.01723877,-0.02133327,1.27001977,-0.86315270
-4.07303652,2.56054425,-2.25989641,0.58948885,-0.85047403,0.50495855,-0.39432911,0.31606562,-0.35553050,0.87380259,-0.35883191,0.00010293,-0.00007544,0.16603622,-0.66001348,0.01718960,-0.02215674,1.23296256,-0.87924442
-4.06703352,2.48206977,-2.30493774,0.56189223,-0.86102663,0.49466523,-0.40140808,0.30473465,-0.35946246,0.85140345,-0.36376634,0.00008699,-0.00007845,0.15335097,-0.67727344,0.01703581,-0.02312345,1.19529452,-0.89890570
-4.06103052,2.40319742,-2.35964113,0.53432236,-0.87515968,0.48524609,-0.41025482,0.29313542,-0.36475725,0.82749413,-0.37034678,0.00007327,-0.00008180,0.14153577,-0.69731825,0.01677688,-0.02422913,1.15727725,-0.92236696
-4.05502751,2.32435031,-2.42419729,0.50688317,-0.89297369,0.47684935,-0.42096091,0.28131100,-0.37146140,0.80220584,-0.37858498,0.00006158,-0.00008549,0.13051729,-0.72012051,0.01641510,-0.02546462,1.11920612,-0.94974544
-4.04902451,2.24604960,-2.49848066,0.47969701,-0.91444436,0.46961547,-0.43356617,0.26932613,-0.37957553,0.77573277,-0.38843922,0.00005177,-0.00008951,0.12023080,-0.74555833,0.01595541,-0.02681581,1.08140381,-0.98103671
-4.04302151,2.16889912,-2.58203476,0.45290160,-0.93941874,0.46367251,-0.44805507,0.25726568,-0.38905130,0.74832660,-0.39981291,0.00004365,-0.00009381,0.11062145,-0.77340998,0.01540510,-0.02826375,1.04421172,-1.01611066
-4.03701851,2.09356441,-2.67406933,0.42664594,-0.96761577,0.45913127,-0.46435524,0.24523216,-0.39979004,0.72028823,-0.41255510,0.00003706,-0.00009837,0.10164463,-0.80335189,0.01477355,-0.02978490,1.00797985,-1.05471229
-4.03101551,2.02074744,-2.77346980,0.40108551,-0.99863158,0.45608045,-0.48233804,0.23334218,-0.41164304,0.69195718,-0.42646294,0.00003185,-0.00010314,0.09326564,-0.83496024,0.01407179,-0.03135163,0.97305553,-1.09646722
-4.02501251,1.95115844,-2.87881939,0.37637698,-1.03194923,0.45458216,-0.50182123,0.22172237,-0.42441368,0.66369918,-0.44128615,0.00002787,-0.00010806,0.08545875,-0.86771648,0.01331212,-0.03293288,0.93977161,-1.14089200
