energy_ev,total_up,Al_p_up,Al_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.86793397,0.60138525,0.09945659,0.00000000,0.25884410,0.00000000,0.55960099,0.03213840
-5.86193097,0.55373889,0.09183073,0.00000000,0.23817713,0.00000000,0.51516030,0.02957724
-5.85592796,0.50668969,0.08435258,0.00000000,0.21771826,0.00000000,0.47121875,0.02704845
-5.84992496,0.46090593,0.07714149,0.00000000,0.19775103,0.00000000,0.42839863,0.02458680
-5.84392196,0.41698953,0.07030718,0.00000000,0.17852849,0.00000000,0.38725807,0.02222366
-5.83791896,0.37546754,0.06394831,0.00000000,0.16026958,0.00000000,0.34828336,0.01998641
-5.83191596,0.33678720,0.05815157,0.00000000,0.14315711,0.00000000,0.31188468,0.01789824
-5.82591296,0.30131447,0.05299134,0.00000000,0.12733717,0.00000000,0.27839491,0.01597801
-5.81990995,0.26933544,0.04852972,0.00000000,0.11291985,0.00000000,0.24807128,0.01424032
-5.81390695,0.24106040,0.04481687,0.00000000,0.09998104,0.00000000,0.22109939,0.01269574
-5.80790395,0.21662980,0.04189170,0.00000000,0.08856510,0.00000000,0.19759899,0.01135114
-5.80190095,0.19612168,0.03978260,0.00000000,0.07868823,0.00000000,0.17763119,0.01021007
-5.79589795,0.17955984,0.03850828,0.00000000,0.07034205,0.00000000,0.16120644,0.00927320
-5.78989495,0.16692257,0.03807864,0.00000000,0.06349755,0.00000000,0.14829288,0.00853885
-5.78389195,0.15815107,0.03849550,0.00000000,0.05810882,0.00000000,0.13882453,0.00800341
-5.77788894,0.15315759,0.03975327,0.00000000,0.05411670,0.00000000,0.13270916,0.00766184
-5.77188594,0.15183284,0.04183952,0.00000000,0.05145207,0.00000000,0.12983546,0.00750803
-5.76588294,0.15405252,0.04473541,0.00000000,0.05003877,0.00000000,0.13007935,0.00753523
-5.75987994,0.15968303,0.04841602,0.00000000,0.04979605,0.00000000,0.13330941,0.00773635
-5.75387694,0.16858615,0.05285067,0.00000000,0.05064066,0.00000000,0.13939133,0.00810420
-5.74787394,0.18062294,0.05800321,0.00000000,0.05248844,0.00000000,0.14819148,0.00863177
-5.74187094,0.19565684,0.06383236,0.00000000,0.05525558,0.00000000,0.15957959,0.00931236
-5.73586793,0.21355613,0.07029209,0.00000000,0.05885961,0.00000000,0.17343075,0.01013972
-5.72986493,0.23419579,0.07733226,0.00000000,0.06322001,0.00000000,0.18962661,0.01110815
-5.72386193,0.25745881,0.08489922,0.00000000,0.06825875,0.00000000,0.20805610,0.01221258
-5.71785893,0.28323713,0.09293676,0.00000000,0.07390059,0.00000000,0.22861546,0.01344853
-5.71185593,0.31143196,0.10138702,0.00000000,0.08007327,0.00000000,0.25120781,0.01481221
-5.70585293,0.34195369,0.11019167,0.00000000,0.08670762,0.00000000,0.27574212,0.01630038
-5.69984992,0.37472103,0.11929303,0.00000000,0.09373759,0.00000000,0.30213162,0.01791033
-5.69384692,0.40965960,0.12863520,0.00000000,0.10110010,0.00000000,0.33029157,0.01963972
-5.68784392,0.44669950,0.13816513,0.00000000,0.10873492,0.00000000,0.36013643,0.02148646
-5.68184092,0.48577210,0.14783350,0.00000000,0.11658432,0.00000000,0.39157634,0.02344846
-5.67583792,0.52680580,0.15759532,0.00000000,0.12459260,0.00000000,0.42451297,0.02552336
-5.66983492,0.56972090,0.16741021,0.00000000,0.13270558,0.00000000,0.45883492,0.02770824
-5.66383192,0.61442352,0.17724240,0.00000000,0.14086987,0.00000000,0.49441268,0.02999927
-5.65782891,0.66079902,0.18706021,0.00000000,0.14903212,0.00000000,0.53109343,0.03239130
-5.65182591,0.70870491,0.19683523,0.00000000,0.15713816,0.00000000,0.56869604,0.03487749
-5.64582291,0.75796382,0.20654114,0.00000000,0.16513223,0.00000000,0.60700652,0.03744894
-5.63981991,0.80835695,0.21615229,0.00000000,0.17295624,0.00000000,0.64577428,0.04009430
-5.63381691,0.85961841,0.22564199,0.00000000,0.18054929,0.00000000,0.68470983,0.04279951
-5.62781391,0.91143102,0.23498093,0.00000000,0.18784737,0.00000000,0.72348395,0.04554754
-5.62181091,0.96342413,0.24413547,0.00000000,0.19478349,0.00000000,0.76172902,0.04831835
-5.61580790,1.01517379,0.25306632,0.00000000,0.20128819,0.00000000,0.79904260,0.05108884
-5.60980490,1.06620568,0.26172751,0.00000000,0.20729058,0.00000000,0.83499333,0.05383308
-5.60380190,1.11600108,0.27006577,0.00000000,0.21271982,0.00000000,0.86912950,0.05652264
-5.59779890,1.16400582,0.27802061,0.00000000,0.21750714,0.00000000,0.90098968,0.05912703
-5.59179590,1.20964220,0.28552488,0.00000000,0.22158824,0.00000000,0.93011562,0.06161442
-5.58579290,1.25232361,0.29250611,0.00000000,0.22490606,0.00000000,0.95606654,0.06395235
-5.57978989,1.29147128,0.29888841,0.00000000,0.22741379,0.00000000,0.97843448,0.06610870
-5.57378689,1.32653263,0.30459491,0.00000000,0.22907788,0.00000000,0.99685999,0.06805264
-5.56778389,1.35700050,0.30955072,0.00000000,0.22988105,0.00000000,1.01104724,0.06975567
-5.56178089,1.38243230,0.31368618,0.00000000,0.22982487,0.00000000,1.02077791,0.07119263
-5.55577789,1.40246832,0.31694026,0.00000000,0.22893201,0.00000000,1.02592302,0.07234271
-5.54977489,1.41684827,0.31926395,0.00000000,0.22724772,0.00000000,1.02645195,0.07319032
-5.54377189,1.42542520,0.32062340,0.00000000,0.22484063,0.00000000,1.02243818,0.07372591
-5.53776888,1.42817614,0.32100274,0.00000000,0.22180260,0.00000000,1.01406119,0.07394648
-5.53176588,1.42520882,0.32040621,0.00000000,0.21824765,0.00000000,1.00160430,0.07385605
-5.52576288,1.41676406,0.31885971,0.00000000,0.21430988,0.00000000,0.98544851,0.07346579
-5.51975988,1.40321358,0.31641142,0.00000000,0.21014054,0.00000000,0.96606233,0.07279399
-5.51375688,1.38505324,0.31313165,0.00000000,0.20590415,0.00000000,0.94398816,0.07186572
-5.50775388,1.36289180,0.30911162,0.00000000,0.20177399,0.00000000,0.91982553,0.07071232
-5.50175088,1.33743561,0.30446152,0.00000000,0.19792701,0.00000000,0.89421219,0.06937063
-5.49574787,1.30946963,0.29930758,0.00000000,0.19453834,0.00000000,0.86780351,0.06788206
-5.48974487,1.27983559,0.29378850,0.00000000,0.19177574,0.00000000,0.84125140,0.06629143
-5.48374187,1.24940778,0.28805124,0.00000000,0.18979401,0.00000000,0.81518332,0.06464578
-5.47773887,1.21906761,0.28224635,0.00000000,0.18872977,0.00000000,0.79018245,0.06299301
-5.47173587,1.18967745,0.27652310,0.00000000,0.18869671,0.00000000,0.76676975,0.06138049
-5.46573287,1.16205491,0.27102449,0.00000000,0.18978139,0.00000000,0.74538854,0.05985370
-5.45972986,1.13694817,0.26588238,0.00000000,0.19204000,0.00000000,0.72639213,0.05845488
-5.45372686,1.11501333,0.26121300,0.00000000,0.19549588,0.00000000,0.71003503,0.05722173
-5.44772386,1.09679433,0.25711290,0.00000000,0.20013813,0.00000000,0.69646775,0.05618633
-5.44172086,1.08270620,0.25365554,0.00000000,0.20592116,0.00000000,0.68573551,0.05537411
-5.43571786,1.07302214,0.25088873,0.00000000,0.21276535,0.00000000,0.67778043,0.05480306
-5.42971486,1.06786480,0.24883287,0.00000000,0.22055863,0.00000000,0.67244737,0.05448313
-5.42371186,1.06720207,0.24748019,0.00000000,0.22915907,0.00000000,0.66949265,0.05441590
-5.41770885,1.07084758,0.24679493,0.00000000,0.23839830,0.00000000,0.66859556,0.05459448
-5.41170585,1.07846593,0.24671450,0.00000000,0.24808569,0.00000000,0.66937179,0.05500361
-5.40570285,1.08958255,0.24715156,0.00000000,0.25801317,0.00000000,0.67138854,0.05562013
-5.39969985,1.10359791,0.24799700,0.00000000,0.26796062,0.00000000,0.67418049,0.05641361
-5.39369685,1.11980581,0.24912357,0.00000000,0.27770155,0.00000000,0.67726608,0.05734723
-5.38769385,1.13741512,0.25039021,0.00000000,0.28700910,0.00000000,0.68016368,0.05837895
-5.38169085,1.15557451,0.25164681,0.00000000,0.29566204,0.00000000,0.68240700,0.05946271
-5.37568784,1.17339922,0.25273928,0.00000000,0.30345080,0.00000000,0.68355934,0.06054998
-5.36968484,1.18999930,0.25351471,0.00000000,0.31018314,0.00000000,0.68322628,0.06159119
-5.36368184,1.20450816,0.25382653,0.00000000,0.31568961,0.00000000,0.68106662,0.06253741
-5.35767884,1.21611070,0.25353933,0.00000000,0.31982835,0.00000000,0.67680109,0.06334189
-5.35167584,1.22406994,0.25253337,0.00000000,0.32248933,0.00000000,0.67021900,0.06396161
-5.34567284,1.22775117,0.25070848,0.00000000,0.32359772,0.00000000,0.66118244,0.06435871
-5.33966983,1.22664297,0.24798725,0.00000000,0.32311647,0.00000000,0.64962832,0.06450172
-5.33366683,1.22037400,0.24431743,0.00000000,0.32104779,0.00000000,0.63556802,0.06436661
-5.32766383,1.20872524,0.23967349,0.00000000,0.31743361,0.00000000,0.61908500,0.06393758
-5.32166083,1.19163690,0.23405719,0.00000000,0.31235497,0.00000000,0.60033040,0.06320757
-5.31565783,1.16921001,0.22749723,0.00000000,0.30593023,0.00000000,0.57951690,0.06217842
-5.30965483,1.14170238,0.22004808,0.00000000,0.29831222,0.00000000,0.55691102,0.06086078
-5.30365183,1.10951921,0.21178784,0.00000000,0.28968433,0.00000000,0.53282425,0.05927369
-5.29764882,1.07319869,0.20281544,0.00000000,0.28025563,0.00000000,0.50760315,0.05744380
-5.29164582,1.03339306,0.19324718,0.00000000,0.27025519,0.00000000,0.48161882,0.05540446
-5.28564282,0.99084605,0.18321283,0.00000000,0.25992573,0.00000000,0.45525604,0.05319447
-5.27963982,0.94636735,0.17285130,0.00000000,0.24951670,0.00000000,0.42890237,0.05085670
-5.27363682,0.90080531,0.16230626,0.00000000,0.23927718,0.00000000,0.40293752,0.04843663
-5.26763382,0.85501875,0.15172171,0.00000000,0.22944858,0.00000000,0.37772320,0.04598078
-5.26163082,0.80984899,0.14123773,0.00000000,0.22025757,0.00000000,0.35359392,0.04353517
-5.25562781,0.76609323,0.13098653,0.00000000,0.21190940,0.00000000,0.33084867,0.04114380
-5.24962481,0.72448000,0.12108898,0.00000000,0.20458171,0.00000000,0.30974394,0.03884732
-5.24362181,0.68564775,0.11165165,0.00000000,0.19841929,0.00000000,0.29048814,0.03668182
-5.23761881,0.65012719,0.10276451,0.00000000,0.19352971,0.00000000,0.27323758,0.03467779
-5.23161581,0.61832785,0.09449929,0.00000000,0.18998015,0.00000000,0.25809400,0.03285938
-5.22561281,0.59052939,0.08690852,0.00000000,0.18779557,0.00000000,0.24510390,0.03124387
-5.21960980,0.56687770,0.08002532,0.00000000,0.18695813,0.00000000,0.23425944,0.02984143
-5.21360680,0.54738592,0.07386382,0.00000000,0.18740817,0.00000000,0.22550111,0.02865510
-5.20760380,0.53194012,0.06842014,0.00000000,0.18904652,0.00000000,0.21872183,0.02768108
-5.20160080,0.52030945,0.06367401,0.00000000,0.19173831,0.00000000,0.21377267,0.02690921
-5.19559780,0.51216016,0.05959073,0.00000000,0.19531800,0.00000000,0.21046976,0.02632372
-5.18959480,0.50707313,0.05612357,0.00000000,0.19959570,0.00000000,0.20860242,0.02590404
-5.18359180,0.50456405,0.05321639,0.00000000,0.20436443,0.00000000,0.20794219,0.02562591
-5.17758879,0.50410569,0.05080640,0.00000000,0.20940828,0.00000000,0.20825256,0.02546246
-5.17158579,0.50515145,0.04882704,0.00000000,0.21451110,0.00000000,0.20929925,0.02538538
-5.16558279,0.50715942,0.04721078,0.00000000,0.21946553,0.00000000,0.21086060,0.02536622
-5.15957979,0.50961612,0.04589181,0.00000000,0.22408212,0.00000000,0.21273798,0.02537746
-5.15357679,0.51205939,0.04480856,0.00000000,0.22819818,0.00000000,0.21476596,0.02539373
-5.14757379,0.51409950,0.04390601,0.00000000,0.23168614,0.00000000,0.21682184,0.02539278
-5.14157079,0.51543809,0.04313767,0.00000000,0.23446118,0.00000000,0.21883445,0.02535644
-5.13556778,0.51588428,0.04246722,0.00000000,0.23648776,0.00000000,0.22079202,0.02527136
-5.12956478,0.51536766,0.04186985,0.00000000,0.23778510,0.00000000,0.22274874,0.02512957
-5.12356178,0.51394771,0.04133324,0.00000000,0.23843109,0.00000000,0.22483002,0.02492896
-5.11755878,0.51181949,0.04085811,0.00000000,0.23856482,0.00000000,0.22723616,0.02467347
-5.11155578,0.50931552,0.04045853,0.00000000,0.23838739,0.00000000,0.23024434,0.02437312
-5.10555278,0.50690376,0.04016178,0.00000000,0.23816113,0.00000000,0.23420880,0.02404388
-5.09954977,0.50518171,0.04000795,0.00000000,0.23820698,0.00000000,0.23955895,0.02370733
-5.09354677,0.50486683,0.04004924,0.00000000,0.23890030,0.00000000,0.24679559,0.02339020
-5.08754377,0.50678336,0.04034900,0.00000000,0.24066493,0.00000000,0.25648480,0.02312371
-5.08154077,0.51184576,0.04098045,0.00000000,0.24396562,0.00000000,0.26924967,0.02294276
-5.07553777,0.52103904,0.04202529,0.00000000,0.24929889,0.00000000,0.28575968,0.02288514
-5.06953477,0.53539617,0.04357205,0.00000000,0.25718250,0.00000000,0.30671775,0.02299042
-5.06353177,0.55597297,0.04571427,0.00000000,0.26814346,0.00000000,0.33284494,0.02329899
-5.05752876,0.58382069,0.04854862,0.00000000,0.28270489,0.00000000,0.36486291,0.02385087
-5.05152576,0.61995689,0.05217277,0.00000000,0.30137180,0.00000000,0.40347426,0.02468457
-5.04552276,0.66533475,0.05668329,0.00000000,0.32461603,0.00000000,0.44934103,0.02583591
-5.03951976,0.72081176,0.06217348,0.00000000,0.35286064,0.00000000,0.50306166,0.02733684
-5.03351676,0.78711808,0.06873106,0.00000000,0.38646404,0.00000000,0.56514702,0.02921428
-5.02751376,0.86482561,0.07643604,0.00000000,0.42570426,0.00000000,0.63599597,0.03148901
-5.02151076,0.95431844,0.08535848,0.00000000,0.47076381,0.00000000,0.71587135,0.03417469
-5.01550775,1.05576579,0.09555645,0.00000000,0.52171570,0.00000000,0.80487708,0.03727692
-5.00950475,1.16909842,0.10707404,0.00000000,0.57851102,0.00000000,0.90293758,0.04079249
-5.00350175,1.29398961,0.11993960,0.00000000,0.64096892,0.00000000,1.00978027,0.04470882
-4.99749875,1.42984179,0.13416416,0.00000000,0.70876934,0.00000000,1.12492226,0.04900357
-4.99149575,1.57577986,0.14974013,0.00000000,0.78144919,0.00000000,1.24766229,0.05364451
-4.98549275,1.73065201,0.16664028,0.00000000,0.85840249,0.00000000,1.37707865,0.05858971
-4.97948974,1.89303882,0.18481702,0.00000000,0.93888480,0.00000000,1.51203386,0.06378790
-4.97348674,2.06127090,0.20420207,0.00000000,1.02202220,0.00000000,1.65118654,0.06917929
-4.96748374,2.23345531,0.22470640,0.00000000,1.10682495,0.00000000,1.79301073,0.07469650
-4.96148074,2.40751033,0.24622059,0.00000000,1.19220572,0.00000000,1.93582240,0.08026595
-4.95547774,2.58120794,0.26861548,0.00000000,1.27700194,0.00000000,2.07781289,0.08580941
-4.94947474,2.75222299,0.29174319,0.00000000,1.36000192,0.00000000,2.21708821,0.09124573
-4.94347174,2.91818755,0.31543845,0.00000000,1.43997376,0.00000000,2.35171331,0.09649287
-4.93746873,3.07674875,0.33952020,0.00000000,1.51569629,0.00000000,2.47975977,0.10146991
-4.93146573,3.22562807,0.36379352,0.00000000,1.58599085,0.00000000,2.59935524,0.10609915
-4.92546273,3.36267998,0.38805181,0.00000000,1.64975282,0.00000000,2.70873297,0.11030811
-4.91945973,3.48594787,0.41207923,0.00000000,1.70598160,0.00000000,2.80627941,0.11403153
-4.91345673,3.59371501,0.43565348,0.00000000,1.75380795,0.00000000,2.89057820,0.11721303
-4.90745373,3.68454879,0.45854877,0.00000000,1.79251755,0.00000000,2.96044884,0.11980661
-4.90145073,3.75733662,0.48053908,0.00000000,1.82156990,0.00000000,3.01497848,0.12177781
-4.89544772,3.81131227,0.50140174,0.00000000,1.84061174,0.00000000,3.05354579,0.12310450
-4.88944472,3.84607170,0.52092119,0.00000000,1.84948467,0.00000000,3.07583601,0.12377733
-4.88344172,3.86157831,0.53889301,0.00000000,1.84822661,0.00000000,3.08184680,0.12379970
-4.87743872,3.85815743,0.55512809,0.00000000,1.83706719,0.00000000,3.07188474,0.12318751
-4.87143572,3.83648074,0.56945687,0.00000000,1.81641748,0.00000000,3.04655298,0.12196836
-4.86543272,3.79754151,0.58173362,0.00000000,1.78685444,0.00000000,3.00673058,0.12018057
-4.85942971,3.74262183,0.59184046,0.00000000,1.74910113,0.00000000,2.95354460,0.11787188
-4.85342671,3.67325323,0.59969118,0.00000000,1.70400324,0.00000000,2.88833615,0.11509791
-4.84742371,3.59117236,0.60523440,0.00000000,1.65250321,0.00000000,2.81262171,0.11192054
-4.84142071,3.49827321,0.60845622,0.00000000,1.59561294,0.00000000,2.72805120,0.10840614
-4.83541771,3.39655752,0.60938183,0.00000000,1.53438595,0.00000000,2.63636418,0.10462375
-4.82941471,3.28808477,0.60807616,0.00000000,1.46989015,0.00000000,2.53934573,0.10064341
-4.82341171,3.17492325,0.60464335,0.00000000,1.40318196,0.00000000,2.43878301,0.09653440
-4.81740870,3.05910321,0.59922494,0.00000000,1.33528250,0.00000000,2.33642396,0.09236375
-4.81140570,2.94257322,0.59199669,0.00000000,1.26715652,0.00000000,2.23393889,0.08819482
-4.80540270,2.82716049,0.58316432,0.00000000,1.19969432,0.00000000,2.13288588,0.08408608
-4.79939970,2.71453603,0.57295792,0.00000000,1.13369712,0.00000000,2.03468069,0.08009008
-4.79339670,2.60618500,0.56162552,0.00000000,1.06986587,0.00000000,1.94057152,0.07625266
-4.78739370,2.50338296,0.54942601,0.00000000,1.00879359,0.00000000,1.85161926,0.07261233
-4.78139070,2.40717826,0.53662157,0.00000000,0.95096114,0.00000000,1.76868330,0.06919991
-4.77538769,2.31838100,0.52347018,0.00000000,0.89673623,0.00000000,1.69241310,0.06603834
-4.76938469,2.23755875,0.51021851,0.00000000,0.84637555,0.00000000,1.62324567,0.06314270
-4.76338169,2.16503922,0.49709546,0.00000000,0.80002964,0.00000000,1.56140885,0.06052050
-4.75737869,2.10091977,0.48430686,0.00000000,0.75775032,0.00000000,1.50693031,0.05817206
-4.75137569,2.04508384,0.47203147,0.00000000,0.71950030,0.00000000,1.45965192,0.05609113
-4.74537269,1.99722362,0.46041859,0.00000000,0.68516459,0.00000000,1.41924925,0.05426566
-4.73936968,1.95686865,0.44958729,0.00000000,0.65456344,0.00000000,1.38525549,0.05267869
-4.73336668,1.92341927,0.43962737,0.00000000,0.62746630,0.00000000,1.35708917,0.05130937
-4.72736368,1.89618394,0.43060180,0.00000000,0.60360643,0.00000000,1.33408480,0.05013406
-4.72136068,1.87441890,0.42255057,0.00000000,0.58269566,0.00000000,1.31552532,0.04912748
-4.71535768,1.85736874,0.41549557,0.00000000,0.56443880,0.00000000,1.30067526,0.04826385
-4.70935468,1.84430582,0.40944605,0.00000000,0.54854729,0.00000000,1.28881328,0.04751802
-4.70335168,1.83456703,0.40440433,0.00000000,0.53475142,0.00000000,1.27926281,0.04686650
-4.69734867,1.82758579,0.40037124,0.00000000,0.52281087,0.00000000,1.27141935,0.04628837
-4.69134567,1.82291762,0.39735084,0.00000000,0.51252297,0.00000000,1.26477338,0.04576604
-4.68534267,1.82025798,0.39535403,0.00000000,0.50372841,0.00000000,1.25892763,0.04528581
-4.67933967,1.81945097,0.39440070,0.00000000,0.49631409,0.00000000,1.25360788,0.04483819
-4.67333667,1.82048842,0.39452026,0.00000000,0.49021315,0.00000000,1.24866683,0.04441798
-4.66733367,1.82349910,0.39575029,0.00000000,0.48540191,0.00000000,1.24408067,0.04402411
-4.66133067,1.82872837,0.39813350,0.00000000,0.48189411,0.00000000,1.23993854,0.04365928
-4.65532766,1.83650930,0.40171309,0.00000000,0.47973264,0.00000000,1.23642546,0.04332928
-4.64932466,1.84722664,0.40652665,0.00000000,0.47897924,0.00000000,1.23379950,0.04304221
-4.64332166,1.86127554,0.41259931,0.00000000,0.47970264,0.00000000,1.23236453,0.04280755
-4.63731866,1.87901745,0.41993624,0.00000000,0.48196593,0.00000000,1.23244000,0.04263511
-4.63131566,1.90073565,0.42851533,0.00000000,0.48581382,0.00000000,1.23432938,0.04253396
-4.62531266,1.92659300,0.43828042,0.00000000,0.49126048,0.00000000,1.23828921,0.04251139
-4.61930965,1.95659468,0.44913578,0.00000000,0.49827880,0.00000000,1.24450034,0.04257197
-4.61330665,1.99055824,0.46094212,0.00000000,0.50679163,0.00000000,1.25304331,0.04271673
-4.60730365,2.02809288,0.47351476,0.00000000,0.51666566,0.00000000,1.26387903,0.04294259
-4.60130065,2.06858966,0.48662410,0.00000000,0.52770825,0.00000000,1.27683627,0.04324195
-4.59529765,2.11122356,0.49999857,0.00000000,0.53966767,0.00000000,1.29160651,0.04360258
-4.58929465,2.15496762,0.51333016,0.00000000,0.55223659,0.00000000,1.30774669,0.04400777
-4.58329165,2.19861875,0.52628219,0.00000000,0.56505897,0.00000000,1.32468981,0.04443675
-4.57728864,2.24083431,0.53849928,0.00000000,0.57773982,0.00000000,1.34176272,0.04486531
-4.57128564,2.28017760,0.54961888,0.00000000,0.58985760,0.00000000,1.35821044,0.04526672
-4.56528264,2.31517010,0.55928390,0.00000000,0.60097842,0.00000000,1.37322553,0.04561266
-4.55927964,2.34434791,0.56715585,0.00000000,0.61067156,0.00000000,1.38598099,0.04587445
-4.55327664,2.36631951,0.57292782,0.00000000,0.61852535,0.00000000,1.39566506,0.04602416
-4.54727364,2.37982187,0.57633663,0.00000000,0.62416264,0.00000000,1.40151587,0.04603580
-4.54127064,2.38377217,0.57717353,0.00000000,0.62725520,0.00000000,1.40285438,0.04588643
-4.53526763,2.37731238,0.57529284,0.00000000,0.62753614,0.00000000,1.39911362,0.04555708
-4.52926463,2.35984471,0.57061824,0.00000000,0.62480993,0.00000000,1.38986300,0.04503360
-4.52326163,2.33105605,0.56314619,0.00000000,0.61895939,0.00000000,1.37482645,0.04430721
-4.51725863,2.29093051,0.55294642,0.00000000,0.60994949,0.00000000,1.35389344,0.04337481
-4.51125563,2.23974945,0.54015945,0.00000000,0.59782780,0.00000000,1.32712269,0.04223912
-4.50525263,2.17807941,0.52499127,0.00000000,0.58272155,0.00000000,1.29473839,0.04090853
-4.49924962,2.10674868,0.50770543,0.00000000,0.56483174,0.00000000,1.25711942,0.03939667
-4.49324662,2.02681394,0.48861296,0.00000000,0.54442441,0.00000000,1.21478222,0.03772188
-4.48724362,1.93951890,0.46806064,0.00000000,0.52181979,0.00000000,1.16835847,0.03590640
-4.48124062,1.84624700,0.44641819,0.00000000,0.49737987,0.00000000,1.11856877,0.03397556
-4.47523762,1.74847077,0.42406491,0.00000000,0.47149487,0.00000000,1.06619375,0.03195678
-4.46923462,1.64770011,0.40137651,0.00000000,0.44456952,0.00000000,1.01204411,0.02987859
-4.46323162,1.54543190,0.37871266,0.00000000,0.41700957,0.00000000,0.95693107,0.02776968
-4.45722861,1.44310326,0.35640573,0.00000000,0.38920921,0.00000000,0.90163851,0.02565798
-4.45122561,1.34205007,0.33475123,0.00000000,0.36153979,0.00000000,0.84689805,0.02356983
-4.44522261,1.24347234,0.31400030,0.00000000,0.33434042,0.00000000,0.79336792,0.02152932
-4.43921961,1.14840752,0.29435439,0.00000000,0.30791042,0.00000000,0.74161651,0.01955773
-4.43321661,1.05771219,0.27596233,0.00000000,0.28250402,0.00000000,0.69211080,0.01767312
-4.42721361,0.97205229,0.25891969,0.00000000,0.25832726,0.00000000,0.64521000,0.01589010
-4.42121061,0.89190164,0.24327043,0.00000000,0.23553694,0.00000000,0.60116411,0.01421976
-4.41520760,0.81754801,0.22901045,0.00000000,0.21424159,0.00000000,0.56011726,0.01266970
-4.40920460,0.74910581,0.21609289,0.00000000,0.19450405,0.00000000,0.52211510,0.01124421
-4.40320160,0.68653422,0.20443479,0.00000000,0.17634556,0.00000000,0.48711561,0.00994457
-4.39719860,0.62965946,0.19392466,0.00000000,0.15975086,0.00000000,0.45500259,0.00876936
-4.39119560,0.57819976,0.18443064,0.00000000,0.14467406,0.00000000,0.42560096,0.00771490
-4.38519260,0.53179181,0.17580882,0.00000000,0.13104492,0.00000000,0.39869301,0.00677567
-4.37918959,0.49001735,0.16791139,0.00000000,0.11877529,0.00000000,0.37403486,0.00594476
-4.37318659,0.45242883,0.16059421,0.00000000,0.10776535,0.00000000,0.35137238,0.00521431
-4.36718359,0.41857322,0.15372368,0.00000000,0.09790950,0.00000000,0.33045604,0.00457589
-4.36118059,0.38801331,0.14718257,0.00000000,0.08910172,0.00000000,0.31105415,0.00402093
-4.35517759,0.36034591,0.14087481,0.00000000,0.08124028,0.00000000,0.29296420,0.00354096
-4.34917459,0.33521674,0.13472907,0.00000000,0.07423168,0.00000000,0.27602210,0.00312799
-4.34317159,0.31233199,0.12870120,0.00000000,0.06799389,0.00000000,0.26010922,0.00277463
-4.33716858,0.29146648,0.12277552,0.00000000,0.06245878,0.00000000,0.24515735,0.00247432
-4.33116558,0.27246878,0.11696514,0.00000000,0.05757397,0.00000000,0.23115159,0.00222147
-4.32516258,0.25526357,0.11131137,0.00000000,0.05330388,0.00000000,0.21813153,0.00201148
-4.31915958,0.23985153,0.10588243,0.00000000,0.04963035,0.00000000,0.20619076,0.00184084
-4.31315658,0.22630736,0.10077151,0.00000000,0.04655270,0.00000000,0.19547516,0.00170712
-4.30715358,0.21477596,0.09609445,0.00000000,0.04408741,0.00000000,0.18618006,0.00160895
