energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.34567284,6.10264521,0.12675972,0.17397687,0.09436077,2.64582731,1.83853613,0.43195950,1.15979800,0.97236945
-5.33966983,6.19954235,0.12666747,0.17639091,0.09804707,2.69420981,1.85562039,0.44564030,1.17439406,0.97884827
-5.33366683,6.28481643,0.12611756,0.17863432,0.10178605,2.73666387,1.86553165,0.45895515,1.18579449,0.98416582
-5.32766383,6.35659220,0.12509632,0.18061238,0.10554526,2.77250787,1.86809785,0.47168132,1.19356707,0.98799745
-5.32166083,6.41332698,0.12359839,0.18223323,0.10929565,2.80122987,1.86329969,0.48361226,1.19734515,0.99005772
-5.31565783,6.45385966,0.12162744,0.18341157,0.11301269,2.82250099,1.85126754,0.49456375,1.19684225,0.99011095
-5.30965483,6.47744382,0.11919670,0.18407197,0.11667701,2.83618147,1.83227358,0.50437899,1.19186382,0.98797941
-5.30365183,6.48376328,0.11632902,0.18415169,0.12027479,2.84231914,1.80671979,0.51293232,1.18231541,0.98354880
-5.29764882,6.47292918,0.11305668,0.18360284,0.12379772,2.84114019,1.77512219,0.52013150,1.16820699,0.97677074
-5.29164582,6.44545878,0.10942080,0.18239388,0.12724242,2.83303265,1.73809205,0.52591825,1.14965319,0.96766222
-5.28564282,6.40223716,0.10547045,0.18051030,0.13060965,2.81852330,1.69631500,0.53026729,1.12686938,0.95630213
-5.27963982,6.34446379,0.10126144,0.17795458,0.13390301,2.79824904,1.65052877,0.53318388,1.10016391,0.94282519
-5.27363682,6.27358694,0.09685490,0.17474549,0.13712745,2.77292427,1.60150038,0.53469994,1.06992698,0.92741355
-5.26763382,6.19122944,0.09231560,0.17091668,0.14028752,2.74330577,1.55000384,0.53486925,1.03661646,0.91028667
-5.26163082,6.09910989,0.08771021,0.16651484,0.14338565,2.71015697,1.49679889,0.53376193,1.00074174,0.89169014
-5.25562781,5.99896342,0.08310545,0.16159744,0.14642036,2.67421339,1.44261178,0.53145855,0.96284611,0.87188383
-5.24962481,5.89246642,0.07856627,0.15623021,0.14938470,2.63615098,1.38811845,0.52804437,0.92348867,0.85113040
-5.24362181,5.78116898,0.07415411,0.15048456,0.15226503,2.59655915,1.33393073,0.52360403,0.88322664,0.82968439
-5.23761881,5.66643857,0.06992536,0.14443503,0.15504007,2.55591966,1.28058584,0.51821702,0.84259881,0.80778268
-5.23161581,5.54941771,0.06592996,0.13815689,0.15768051,2.51459249,1.22853935,0.51195424,0.80211078,0.78563672
-5.22561281,5.43099737,0.06221032,0.13172402,0.16014913,2.47280927,1.17816166,0.50487583,0.76222281,0.76342670
-5.21960980,5.31180715,0.05880055,0.12520716,0.16240143,2.43067461,1.12973783,0.49703045,0.72334045,0.74129808
-5.21360680,5.19222205,0.05572594,0.11867250,0.16438680,2.38817490,1.08347054,0.48845594,0.68580833,0.71936037
-5.20760380,5.07238498,0.05300295,0.11218081,0.16605017,2.34519406,1.03948591,0.47918130,0.64990729,0.69768807
-5.20160080,4.95224310,0.05063937,0.10578685,0.16733404,2.30153528,0.99784153,0.46922987,0.61585465,0.67632372
-5.19559780,4.83159547,0.04863493,0.09953935,0.16818085,2.25694731,0.95853659,0.45862340,0.58380750,0.65528259
-5.18959480,4.71014898,0.04698216,0.09348118,0.16853544,2.21115394,0.92152319,0.44738681,0.55386861,0.63455874
-5.18359180,4.58757924,0.04566756,0.08765003,0.16834761,2.16388494,0.88671870,0.43555318,0.52609458,0.61413203
-5.17758879,4.46359293,0.04467296,0.08207914,0.16757456,2.11490687,0.85401833,0.42316872,0.50050565,0.59397564
-5.17158579,4.33798826,0.04397702,0.07679833,0.16618306,2.06405211,0.82330780,0.41029733,0.47709664,0.57406364
-5.16558279,4.21071040,0.04355691,0.07183513,0.16415130,2.01124477,0.79447531,0.39702451,0.45584846,0.55437821
-5.15957979,4.08189921,0.04338993,0.06721588,0.16147033,1.95652218,0.76742274,0.38346025,0.43673958,0.53491627
-5.15357679,3.95192701,0.04345515,0.06296692,0.15814488,1.90005096,0.74207556,0.36974082,0.41975694,0.51569508
-5.14757379,3.82142489,0.04373492,0.05911560,0.15419377,1.84213714,0.71839115,0.35602920,0.40490580,0.49675664
-5.14157079,3.69129634,0.04421625,0.05569125,0.14964961,1.78322976,0.69636542,0.34251423,0.39221812,0.47817077
-5.13556778,3.56271797,0.04489187,0.05272598,0.14455810,1.72391800,0.67603735,0.32940825,0.38175913,0.46003678
-5.12956478,3.43712730,0.04576109,0.05025524,0.13897672,1.66492192,0.65749143,0.31694358,0.37363169,0.44248357
-5.12356178,3.31619821,0.04683032,0.04831824,0.13297305,1.60707730,0.64085776,0.30536769,0.36797839,0.42566847
-5.11755878,3.20180516,0.04811316,0.04695809,0.12662276,1.55131514,0.62630989,0.29493741,0.36498118,0.40977459
-5.11155578,3.09597754,0.04963021,0.04622166,0.12000739,1.49863662,0.61406020,0.28591228,0.36485851,0.39500697
-5.10555278,3.00084569,0.05140846,0.04615924,0.11321188,1.45008446,0.60435317,0.27854724,0.36786004,0.38158779
-5.09954977,2.91858051,0.05348030,0.04682390,0.10632225,1.40671160,0.59745634,0.27308506,0.37425901,0.36975047
-5.09354677,2.85132863,0.05588221,0.04827051,0.09942318,1.36954831,0.59364951,0.26974858,0.38434254,0.35973328
-5.08754377,2.80114526,0.05865321,0.05055459,0.09259590,1.33956875,0.59321224,0.26873314,0.39840018,0.35177235
-5.08154077,2.76992667,0.06183304,0.05373083,0.08591619,1.31765817,0.59641027,0.27019937,0.41671097,0.34609446
-5.07553777,2.75934471,0.06546021,0.05785143,0.07945275,1.30458163,0.60348115,0.27426672,0.43952955,0.34290978
-5.06953477,2.77078512,0.06956995,0.06296414,0.07326587,1.30095553,0.61461978,0.28100778,0.46707186,0.34240480
-5.06353177,2.80529200,0.07419228,0.06911027,0.06740647,1.30722254,0.62996445,0.29044374,0.49950089,0.34473566
-5.05752876,2.86351999,0.07935006,0.07632248,0.06191549,1.32363121,0.64958385,0.30254125,0.53691312,0.35002213
-5.05152576,2.94569617,0.08505738,0.08462265,0.05682366,1.35022073,0.67346602,0.31721055,0.57932628,0.35834235
-5.04552276,3.05159293,0.09131809,0.09401965,0.05215157,1.38681157,0.70150948,0.33430538,0.62666896,0.36972853
-5.03951976,3.18051314,0.09812480,0.10450739,0.04791005,1.43300252,0.73351728,0.35362441,0.67877260,0.38416389
-5.03351676,3.33128829,0.10545821,0.11606297,0.04410085,1.48817421,0.76919439,0.37491444,0.73536640,0.40158066
-5.02751376,3.50229019,0.11328685,0.12864521,0.04071745,1.55149942,0.80814857,0.39787523,0.79607543,0.42185952
-5.02151076,3.69145599,0.12156733,0.14219351,0.03774612,1.62195971,0.84989509,0.42216586,0.86042222,0.44483025
-5.01550775,3.89632601,0.13024494,0.15662721,0.03516702,1.69836822,0.89386502,0.44741250,0.92783196,0.47027376
-5.00950475,4.11409349,0.13925470,0.17184550,0.03295539,1.77939766,0.93941706,0.47321732,0.99764117,0.49792529
-5.00350175,4.34166444,0.14852272,0.18772785,0.03108277,1.86361288,0.98585232,0.49916829,1.06910972,0.52747875
-4.99749875,4.57572605,0.15796780,0.20413510,0.02951815,1.94950673,1.03243178,0.52484948,1.14143574,0.55859207
-4.99149575,4.81282097,0.16750330,0.22091115,0.02822907,2.03553798,1.07839538,0.54985155,1.21377297,0.59089327
-4.98549275,5.04942526,0.17703907,0.23788518,0.02718264,2.12017008,1.12298225,0.57378200,1.28524987,0.62398724
-4.97948974,5.28202717,0.18648335,0.25487454,0.02634638,2.20190917,1.16545105,0.59627482,1.35498985,0.65746280
-4.97348674,5.50720416,0.19574472,0.27168799,0.02568899,2.27934010,1.20509969,0.61699917,1.42213170,0.69090008
-4.96748374,5.72169566,0.20473379,0.28812948,0.02518097,2.35115921,1.24128343,0.63566676,1.48584970,0.72387778
-4.96148074,5.92246931,0.21336480,0.30400209,0.02479501,2.41620271,1.27343081,0.65203768,1.54537243,0.75598039
-4.95547774,6.10677887,0.22155692,0.31911230,0.02450637,2.47346982,1.30105671,0.66592456,1.59999981,0.78680497
-4.94947474,6.27221226,0.22923534,0.33327422,0.02429305,2.52214010,1.32377204,0.67719482,1.64911771,0.81596762
-4.94347174,6.41672910,0.23633214,0.34631385,0.02413584,2.56158458,1.34128983,0.68577120,1.69220983,0.84310934
-4.93746873,6.53868709,0.24278682,0.35807311,0.02401840,2.59137081,1.35342768,0.69163054,1.72886651,0.86790135
-4.93146573,6.63685771,0.24854679,0.36841363,0.02392714,2.61126197,1.36010657,0.69480099,1.75879049,0.89004992
-4.92546273,6.71043174,0.25356764,0.37722010,0.02385112,2.62121074,1.36134642,0.69535798,1.78179952,0.90930045
-4.91945973,6.75901563,0.25781328,0.38440317,0.02378198,2.62134863,1.35725874,0.69341919,1.79782626,0.92544113
-4.91345673,6.78262012,0.26125613,0.38990180,0.02371376,2.61197163,1.34803710,0.68913888,1.80691551,0.93830589
-4.90745373,6.78164255,0.26387726,0.39368491,0.02364286,2.59352341,1.33394579,0.68270189,1.80921944,0.94777692
-4.90145073,6.75684439,0.26566657,0.39575242,0.02356790,2.56657683,1.31530762,0.67431780,1.80499097,0.95378657
-4.89544772,6.70932541,0.26662307,0.39613559,0.02348975,2.53181504,1.29249139,0.66421526,1.79457594,0.95631866
-4.88944472,6.64049566,0.26675522,0.39489654,0.02341146,2.49001277,1.26589964,0.65263706,1.77840432,0.95540920
-4.88344172,6.55204633,0.26608126,0.39212717,0.02333828,2.44201872,1.23595724,0.63983587,1.75698090,0.95114646
-4.87743872,6.44591994,0.26462965,0.38794725,0.02327769,2.38873941,1.20310122,0.62607087,1.73087560,0.94367019
-4.87143572,6.32428026,0.26243936,0.38250188,0.02323942,2.33112480,1.16777217,0.61160523,1.70071356,0.93317008
-4.86543272,6.18948168,0.25956017,0.37595831,0.02323545,2.27015575,1.13040722,0.59670440,1.66716513,0.91988323
-4.85942971,6.04403790,0.25605267,0.36850206,0.02327993,2.20683306,1.09143474,0.58163504,1.63093559,0.90409058
-4.85342671,5.89058902,0.25198814,0.36033263,0.02338911,2.14216780,1.05127046,0.56666437,1.59275465,0.88611224
-4.84742371,5.73186662,0.24744796,0.35165866,0.02358110,2.07717246,1.01031503,0.55205975,1.55336545,0.86630171
-4.84142071,5.57065589,0.24252276,0.34269275,0.02387566,2.01285218,0.96895236,0.53808825,1.51351293,0.84503888
-4.83541771,5.40975435,0.23731111,0.33364609,0.02429372,1.95019578,0.92754874,0.52501572,1.47393159,0.82272201
-4.82941471,5.25192684,0.23191774,0.32472285,0.02485694,1.89016572,0.88645216,0.51310549,1.43533243,0.79975872
-4.82341171,5.09985660,0.22645138,0.31611475,0.02558704,1.83368687,0.84599155,0.50261614,1.39838916,0.77655622
-4.81740870,4.95609312,0.22102222,0.30799566,0.02650516,1.78163361,0.80647570,0.49379841,1.36372399,0.75351099
-4.81140570,4.82299739,0.21573902,0.30051667,0.02763098,1.73481529,0.76819171,0.48689114,1.33189305,0.73099826
-4.80540270,4.70268611,0.21070601,0.29380162,0.02898190,1.69396029,0.73140272,0.48211622,1.30337210,0.70936162
-4.79939970,4.59697637,0.20601974,0.28794338,0.03057217,1.65969885,0.69634509,0.47967269,1.27854289,0.68890322
-4.79339670,4.50733329,0.20176592,0.28300092,0.03241197,1.63254549,0.66322505,0.47973014,1.25768090,0.66987486
-4.78739370,4.43482264,0.19801644,0.27899741,0.03450661,1.61288167,0.63221508,0.48242171,1.24094509,0.65247050
-4.78139070,4.38007122,0.19482681,0.27591952,0.03685577,1.60093968,0.60345019,0.48783708,1.22837029,0.63682053
-4.77538769,4.34323726,0.19223393,0.27371778,0.03945291,1.59678874,0.57702455,0.49601561,1.21986295,0.62298811
-4.76938469,4.32399328,0.19025466,0.27230835,0.04228485,1.60032433,0.55298870,0.50694030,1.21520073,0.61096782
-4.76338169,4.32152309,0.18888491,0.27157584,0.04533157,1.61126172,0.53134773,0.52053283,1.21403625,0.60068692
-4.75737869,4.33453444,0.18809964,0.27137747,0.04856624,1.62913461,0.51206070,0.53665008,1.21590531,0.59200903
-4.75137569,4.36128794,0.18785361,0.27154821,0.05195555,1.65329945,0.49504149,0.55508249,1.22023956,0.58474038
-4.74537269,4.39964227,0.18808295,0.27190672,0.05546035,1.68294594,0.48016130,0.57555463,1.22638327,0.57863836
-4.73936968,4.44711479,0.18870754,0.27226212,0.05903652,1.71711379,0.46725276,0.59772799,1.23361382,0.57342195
-4.73336668,4.50095609,0.18963397,0.27242100,0.06263615,1.75471571,0.45611558,0.62120627,1.24116522,0.56878383
-4.72736368,4.55823593,0.19075915,0.27219463,0.06620902,1.79456590,0.44652366,0.64554312,1.24825373,0.56440341
-4.72136068,4.61593787,0.19197429,0.27140597,0.06970421,1.83541350,0.43823320,0.67025209,1.25410465,0.55996044
-4.71535768,4.67105879,0.19316906,0.26989622,0.07307193,1.87597986,0.43099170,0.69481874,1.25797904,0.55514843
-4.70935468,4.72070978,0.19423590,0.26753058,0.07626546,1.91499819,0.42454718,0.71871438,1.25919938,0.54968738
-4.70335168,4.76221412,0.19507410,0.26420310,0.07924311,1.95125434,0.41865733,0.74141108,1.25717302,0.54333514
-4.69734867,4.79319865,0.19559351,0.25984024,0.08197010,1.98362694,0.41309814,0.76239746,1.25141239,0.53589708
-4.69134567,4.81167465,0.19571789,0.25440325,0.08442040,2.01112540,0.40767141,0.78119451,1.24155113,0.52723342
-4.68534267,4.81610510,0.19538748,0.24788903,0.08657828,2.03292410,0.40221102,0.79737099,1.22735561,0.51726410
-4.67933967,4.80545543,0.19456084,0.24032974,0.08843962,2.04839146,0.39658740,0.81055772,1.20873121,0.50597099
-4.67333667,4.77922602,0.19321598,0.23179097,0.09001286,2.05711241,0.39071015,0.82046010,1.18572344,0.49339732
-4.66733367,4.73746509,0.19135046,0.22236883,0.09131959,2.05890350,0.38452863,0.82686839,1.15851377,0.47964451
-4.66133067,4.68076162,0.18898077,0.21218594,0.09239453,2.05381978,0.37803060,0.82966526,1.12741063,0.46486663
-4.65532766,4.61021896,0.18614092,0.20138672,0.09328523,2.04215313,0.37123887,0.82883022,1.09283614,0.44926277
-4.64932466,4.52741022,0.18288025,0.19013204,0.09405107,2.02442205,0.36420643,0.82444077,1.05530918,0.43306782
-4.64332166,4.43431763,0.17926079,0.17859367,0.09476188,2.00135316,0.35701013,0.81667010,1.01542570,0.41654205
