energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up
-3.20860430,0.93051959,0.13861984,0.39193752,0.01974263,0.01486851,0.49691141,0.24154888,0.01794560,0.21901367
-3.20260130,0.91313052,0.13971071,0.37757405,0.01914865,0.01418008,0.48809562,0.24730986,0.01755943,0.20723671
-3.19659830,0.89992188,0.14200490,0.36428200,0.01862245,0.01366000,0.48178535,0.25498802,0.01728403,0.19599313
-3.19059530,0.89123894,0.14555383,0.35217236,0.01816822,0.01331589,0.47815341,0.26472388,0.01712410,0.18535823
-3.18459230,0.88740462,0.15039037,0.34134991,0.01778996,0.01315200,0.47734702,0.27665502,0.01708346,0.17540075
-3.17858929,0.88871410,0.15652715,0.33191291,0.01749155,0.01316918,0.47948706,0.29091136,0.01716492,0.16618300
-3.17258629,0.89542757,0.16395499,0.32395213,0.01727685,0.01336482,0.48466652,0.30760950,0.01737024,0.15776065
-3.16658329,0.90776115,0.17264176,0.31754937,0.01714971,0.01373289,0.49294816,0.32684616,0.01770001,0.15018215
-3.16058029,0.92587620,0.18253136,0.31277524,0.01711392,0.01426409,0.50436160,0.34869099,0.01815358,0.14348797
-3.15457729,0.94986772,0.19354327,0.30968653,0.01717315,0.01494596,0.51889991,0.37317915,0.01872893,0.13770946
-3.14857429,0.97975227,0.20557251,0.30832306,0.01733078,0.01576313,0.53651613,0.40030390,0.01942262,0.13286771
-3.14257129,1.01545621,0.21849017,0.30870437,0.01758970,0.01669760,0.55711986,0.43000979,0.02022967,0.12897231
-3.13656828,1.05680514,0.23214466,0.31082641,0.01795211,0.01772905,0.58057435,0.46218674,0.02114351,0.12602012
-3.13056528,1.10351528,0.24636354,0.31465846,0.01841922,0.01883527,0.60669442,0.49666541,0.02215590,0.12399434
-3.12456228,1.15518747,0.26095616,0.32014055,0.01899101,0.01999255,0.63524541,0.53321433,0.02325698,0.12286380
-3.11855928,1.21130457,0.27571694,0.32718160,0.01966597,0.02117618,0.66594339,0.57153899,0.02443520,0.12258262
-3.11255628,1.27123263,0.29042925,0.33565846,0.02044087,0.02236099,0.69845685,0.61128308,0.02567745,0.12309034
-3.10655328,1.33422611,0.30486991,0.34541601,0.02131056,0.02352182,0.73240979,0.65203211,0.02696915,0.12431248
-3.10055028,1.39943727,0.31881405,0.35626835,0.02226783,0.02463414,0.76738624,0.69331921,0.02829438,0.12616167
-3.09454727,1.46592957,0.33204015,0.36800116,0.02330331,0.02567456,0.80293617,0.73463321,0.02963613,0.12853915
-3.08854427,1.53269457,0.34433521,0.38037516,0.02440553,0.02662134,0.83858244,0.77542855,0.03097649,0.13133672
-3.08254127,1.59867208,0.35549977,0.39313059,0.02556087,0.02745491,0.87382873,0.81513685,0.03229697,0.13443910
-3.07653827,1.66277246,0.36535247,0.40599248,0.02675381,0.02815825,0.90816803,0.85317968,0.03357876,0.13772648
-3.07053527,1.72390065,0.37373425,0.41867660,0.02796706,0.02871730,0.94109155,0.88898202,0.03480307,0.14107726
-3.06453227,1.78098074,0.38051169,0.43089586,0.02918187,0.02912117,0.97209769,0.92198600,0.03595147,0.14437086
-3.05852926,1.83298042,0.38557969,0.44236685,0.03037837,0.02936236,1.00070085,0.95166433,0.03700618,0.14749052
-3.05252626,1.87893429,0.38886309,0.45281638,0.03153592,0.02943685,1.02643989,0.97753300,0.03795039,0.15032589
-3.04652326,1.91796549,0.39031753,0.46198769,0.03263357,0.02934401,1.04888606,0.99916281,0.03876857,0.15277546
-3.04052026,1.94930474,0.38992927,0.46964626,0.03365049,0.02908654,1.06765025,1.01618935,0.03944672,0.15474864
-3.03451726,1.97230646,0.38771420,0.47558495,0.03456644,0.02867024,1.08238953,1.02832109,0.03997262,0.15616752
-3.02851426,1.98646159,0.38371611,0.47962828,0.03536226,0.02810366,1.09281287,1.03534545,0.04033604,0.15696820
-3.02251126,1.99140675,0.37800426,0.48163601,0.03602030,0.02739783,1.09868606,1.03713274,0.04052889,0.15710174
-3.01650825,1.98692980,0.37067048,0.48150558,0.03652487,0.02656578,1.09983575,1.03363781,0.04054543,0.15653464
-3.01050525,1.97297181,0.36182602,0.47917373,0.03686266,0.02562209,1.09615262,1.02489969,0.04038227,0.15524890
-3.00450225,1.94962542,0.35159805,0.47461707,0.03702306,0.02458249,1.08759363,1.01103906,0.04003854,0.15324179
-2.99849925,1.91713013,0.34012627,0.46785175,0.03699846,0.02346336,1.07418335,0.99225402,0.03951586,0.15052515
-2.99249625,1.87586440,0.32755954,0.45893226,0.03678448,0.02228131,1.05601416,0.96881410,0.03881831,0.14712441
-2.98649325,1.82633525,0.31405265,0.44794934,0.03638013,0.02105278,1.03324543,0.94105298,0.03795245,0.14307739
-2.98049025,1.76916543,0.29976342,0.43502723,0.03578780,0.01979370,1.00610145,0.90936006,0.03692715,0.13843286
-2.97448724,1.70507867,0.28485006,0.42032024,0.03501331,0.01851919,0.97486817,0.87417113,0.03575351,0.13324890
-2.96848424,1.63488337,0.26946878,0.40400875,0.03406572,0.01724327,0.93988857,0.83595851,0.03444460,0.12759120
-2.96248124,1.55945501,0.25377186,0.38629479,0.03295714,0.01597874,0.90155677,0.79522081,0.03301532,0.12153130
-2.95647824,1.47971781,0.23790586,0.36739729,0.03170241,0.01473702,0.86031091,0.75247264,0.03148206,0.11514472
-2.95047524,1.39662591,0.22201017,0.34754708,0.03031877,0.01352806,0.81662479,0.70823437,0.02986241,0.10850923
-2.94447224,1.31114460,0.20621579,0.32698185,0.02882536,0.01236037,0.77099863,0.66302236,0.02817484,0.10170311
-2.93846923,1.22423185,0.19064432,0.30594111,0.02724279,0.01124094,0.72394903,0.61733963,0.02643831,0.09480352
-2.93246623,1.13682072,0.17540707,0.28466127,0.02559259,0.01017538,0.67599841,0.57166732,0.02467192,0.08788501
-2.92646323,1.04980295,0.16060443,0.26337109,0.02389670,0.00916795,0.62766443,0.52645708,0.02289448,0.08101815
-2.92046023,0.96401410,0.14632526,0.24228745,0.02217694,0.00822165,0.57944952,0.48212439,0.02112422,0.07426841
-2.91445723,0.88022072,0.13264653,0.22161163,0.02045454,0.00733834,0.53183097,0.43904312,0.01937837,0.06769515
-2.90845423,0.79910968,0.11963308,0.20152624,0.01874969,0.00651887,0.48525203,0.39754130,0.01767290,0.06135089
-2.90245123,0.72128001,0.10733757,0.18219275,0.01708113,0.00576315,0.44011415,0.35789821,0.01602221,0.05528074
-2.89644822,0.64723735,0.09580052,0.16374982,0.01546589,0.00507034,0.39677072,0.32034269,0.01443896,0.04952213
-2.89044522,0.57739117,0.08505069,0.14631226,0.01391906,0.00443889,0.35552246,0.28505286,0.01293388,0.04410469
-2.88444222,0.51205461,0.07510552,0.12997088,0.01245361,0.00386671,0.31661464,0.25215701,0.01151571,0.03905035
-2.87843922,0.45144687,0.06597186,0.11479296,0.01108042,0.00335124,0.28023605,0.22173560,0.01019114,0.03437366
-2.87243622,0.39569809,0.05764686,0.10082339,0.00980827,0.00288957,0.24651976,0.19382436,0.00896487,0.03008227
-2.86643322,0.34485614,0.05011900,0.08808644,0.00864400,0.00247853,0.21554545,0.16841817,0.00783970,0.02617750
-2.86043022,0.29889527,0.04336938,0.07658802,0.00759268,0.00211473,0.18734326,0.14547567,0.00681668,0.02265513
-2.85442721,0.25772602,0.03737299,0.06631833,0.00665793,0.00179471,0.16189877,0.12492437,0.00589527,0.01950621
-2.84842421,0.22120611,0.03210017,0.05725472,0.00584215,0.00151495,0.13915890,0.10666602,0.00507359,0.01671791
-2.84242121,0.18915174,0.02751807,0.04936479,0.00514692,0.00127199,0.11903846,0.09058213,0.00434862,0.01427442
-2.83641821,0.16134907,0.02359207,0.04260948,0.00457333,0.00106241,0.10142704,0.07653948,0.00371650,0.01215787
-2.83041521,0.13756523,0.02028723,0.03694603,0.00412231,0.00088296,0.08619591,0.06439529,0.00317273,0.01034917
-2.82441221,0.11755888,0.01756953,0.03233085,0.00379499,0.00073057,0.07320483,0.05400218,0.00271243,0.00882879
-2.81840920,0.10108961,0.01540710,0.02872198,0.00359298,0.00060238,0.06230832,0.04521260,0.00233057,0.00757755
-2.81240620,0.08792639,0.01377121,0.02608133,0.00351862,0.00049582,0.05336152,0.03788276,0.00202217,0.00657720
-2.80640320,0.07785456,0.01263709,0.02437642,0.00357516,0.00040861,0.04622530,0.03187602,0.00178246,0.00581103
-2.80040020,0.07068151,0.01198454,0.02358165,0.00376692,0.00033881,0.04077059,0.02706569,0.00160701,0.00526432
-2.79439720,0.06624091,0.01179833,0.02367919,0.00409928,0.00028488,0.03688208,0.02333728,0.00149190,0.00492469
-2.78839420,0.06439560,0.01206838,0.02465930,0.00457868,0.00024567,0.03446105,0.02059030,0.00143373,0.00478244
-2.78239120,0.06503919,0.01278977,0.02652024,0.00521248,0.00022050,0.03342766,0.01873951,0.00142972,0.00483071
-2.77638819,0.06809657,0.01396249,0.02926776,0.00600880,0.00020922,0.03372252,0.01771587,0.00147773,0.00506570
-2.77038519,0.07352341,0.01559104,0.03291424,0.00697620,0.00021222,0.03530795,0.01746722,0.00157626,0.00548675
-2.76438219,0.08130505,0.01768400,0.03747744,0.00812338,0.00023053,0.03816883,0.01795868,0.00172444,0.00609646
-2.75837919,0.09145478,0.02025329,0.04297913,0.00945880,0.00026589,0.04231317,0.01917301,0.00192205,0.00690076
-2.75237619,0.10401190,0.02331359,0.04944360,0.01099022,0.00032082,0.04777275,0.02111088,0.00216944,0.00790905
-2.74637319,0.11903982,0.02688159,0.05689599,0.01272431,0.00039868,0.05460362,0.02379115,0.00246756,0.00913425
-2.74037019,0.13662423,0.03097536,0.06536093,0.01466620,0.00050383,0.06288681,0.02725127,0.00281795,0.01059301
-2.73436718,0.15687167,0.03561369,0.07486108,0.01681906,0.00064166,0.07272907,0.03154773,0.00322269,0.01230587
-2.72836418,0.17990863,0.04081562,0.08541616,0.01918383,0.00081870,0.08426385,0.03675658,0.00368445,0.01429744
-2.72236118,0.20588112,0.04660008,0.09704217,0.02175888,0.00104271,0.09765224,0.04297410,0.00420650,0.01659663
-2.71635818,0.23495488,0.05298561,0.10975097,0.02453989,0.00132276,0.11308404,0.05031735,0.00479273,0.01923688
-2.71035518,0.26731599,0.05999030,0.12355037,0.02751976,0.00166923,0.13077849,0.05892478,0.00544765,0.02225630
-2.70435218,0.30317179,0.06763184,0.13844447,0.03068872,0.00209385,0.15098478,0.06895662,0.00617649,0.02569777
-2.69834917,0.34275185,0.07592763,0.15443438,0.03403447,0.00260964,0.17398172,0.08059489,0.00698516,0.02960894
-2.69234617,0.38630858,0.08489496,0.17151918,0.03754249,0.00323085,0.20007670,0.09404310,0.00788026,0.03404196
-2.68634317,0.43411724,0.09455120,0.18969694,0.04119647,0.00397279,0.22960318,0.10952524,0.00886908,0.03905308
-2.68034017,0.48647465,0.10491383,0.20896576,0.04497872,0.00485160,0.26291677,0.12728404,0.00995948,0.04470190
-2.67433717,0.54369637,0.11600034,0.22932451,0.04887075,0.00588394,0.30038939,0.14757832,0.01115977,0.05105028
-2.66833417,0.60611180,0.12782782,0.25077316,0.05285373,0.00708659,0.34240133,0.17067934,0.01247853,0.05816091
-2.66233117,0.67405686,0.14041220,0.27331258,0.05690900,0.00847601,0.38933116,0.19686598,0.01392433,0.06609545
-2.65632816,0.74786388,0.15376711,0.29694351,0.06101848,0.01006776,0.44154323,0.22641881,0.01550535,0.07491223
-2.65032516,0.82784877,0.16790224,0.32166471,0.06516491,0.01187585,0.49937312,0.25961292,0.01722901,0.08466367
-2.64432216,0.91429535,0.18282126,0.34747015,0.06933205,0.01391211,0.56311100,0.29670980,0.01910140,0.09539327
-2.63831916,1.00743725,0.19851930,0.37434538,0.07350463,0.01618544,0.63298362,0.33794820,0.02112680,0.10713238
-2.63231616,1.10743776,0.21498009,0.40226296,0.07766812,0.01870107,0.70913522,0.38353431,0.02330702,0.11989691
-2.62631316,1.21436846,0.23217289,0.43117737,0.08180843,0.02145990,0.79160830,0.43363155,0.02564085,0.13368395
-2.62031016,1.32818762,0.25004930,0.46101953,0.08591136,0.02445779,0.88032507,0.48835031,0.02812342,0.14846867
-2.61430715,1.44871934,0.26854028,0.49169126,0.08996197,0.02768505,0.97507048,0.54773805,0.03074569,0.16420154
-2.60830415,1.57563487,0.28755348,0.52306022,0.09394394,0.03112601,1.07547797,0.61177020,0.03349399,0.18080618
-2.60230115,1.70843726,0.30697126,0.55495554,0.09783891,0.03475870,1.18101889,0.68034243,0.03634973,0.19817787
-2.59629815,1.84645078,0.32664951,0.58716477,0.10162581,0.03855487,1.29099655,0.75326457,0.03928918,0.21618314
-2.59029515,1.98881624,0.34641752,0.61943246,0.10528050,0.04248007,1.40454568,0.83025681,0.04228357,0.23466032
-2.58429215,2.13449306,0.36607916,0.65146069,0.10877542,0.04649411,1.52063802,0.91094852,0.04529929,0.25342135
-2.57828914,2.28226914,0.38541542,0.68291189,0.11207963,0.05055164,1.63809435,0.99487991,0.04829843,0.27225482
-2.57228614,2.43077853,0.40418829,0.71341397,0.11515905,0.05460312,1.75560294,1.08150691,0.05123940,0.29093019
-2.56628314,2.57852709,0.42214609,0.74256785,0.11797706,0.05859587,1.87174445,1.17020930,0.05407794,0.30920325
-2.56028014,2.72392569,0.43903005,0.76995711,0.12049532,0.06247544,1.98502235,1.26030202,0.05676819,0.32682251
-2.55427714,2.86532991,0.45458189,0.79515960,0.12267497,0.06618706,2.09389834,1.35104967,0.05926398,0.34353639
-2.54827414,3.00108516,0.46855218,0.81776041,0.12447793,0.06967721,2.19683130,1.44168373,0.06152022,0.35910102
-2.54227114,3.12957540,0.48070910,0.83736568,0.12586836,0.07289534,2.29231859,1.53142212,0.06349434,0.37328813
-2.53626813,3.24927366,0.49084720,0.85361673,0.12681430,0.07579541,2.37893804,1.61949057,0.06514770,0.38589297
-2.53026513,3.35879215,0.49879568,0.86620353,0.12728908,0.07833753,2.45538892,1.70514505,0.06644695,0.39674157
-2.52426213,3.45692991,0.50442591,0.87487715,0.12727276,0.08048931,2.52053045,1.78769439,0.06736527,0.40569740
-2.51825913,3.54271557,0.50765758,0.87946024,0.12675329,0.08222712,2.57341604,1.86652235,0.06788334,0.41266667
-2.51225613,3.61544353,0.50846339,0.87985522,0.12572733,0.08353706,2.61332202,1.94110802,0.06799015,0.41760239
-2.50625313,3.67470145,0.50687175,0.87604950,0.12420080,0.08441561,2.63976961,2.01104375,0.06768345,0.42050668
-2.50025013,3.72038787,0.50296753,0.86811763,0.12218894,0.08486997,2.65253935,2.07604954,0.06696998,0.42143136
-2.49424712,3.75271871,0.49689063,0.85622019,0.11971605,0.08491812,2.65167728,2.13598319,0.06586528,0.42047675
-2.48824412,3.77222232,0.48883256,0.84059938,0.11681477,0.08458841,2.63749289,2.19084526,0.06439327,0.41778852
-2.48224112,3.77972280,0.47903095,0.82157166,0.11352502,0.08391890,2.61054879,2.24077854,0.06258552,0.41355302
-2.47623812,3.77631220,0.46776242,0.79951775,0.10989269,0.08295638,2.57164274,2.28606146,0.06048021,0.40799092
-2.47023512,3.76331253,0.45533398,0.77487049,0.10596804,0.08175506,2.52178278,2.32709550,0.05812101,0.40134968
-2.46423212,3.74222896,0.44207347,0.74810109,0.10180406,0.08037510,2.46215655,2.36438675,0.05555566,0.39389504
-2.45822911,3.71469602,0.42831924,0.71970456,0.09745474,0.07888083,2.39409604,2.39852218,0.05283454,0.38590186
-2.45222611,3.68241909,0.41440966,0.69018479,0.09297344,0.07733898,2.31903914,2.43014146,0.05000921,0.37764473
-2.44622311,3.64711335,0.40067287,0.66004008,0.08841133,0.07581673,2.23848959,2.45990547,0.04713089,0.36938875
-2.44022011,3.61044290,0.38741701,0.62974956,0.08381619,0.07437979,2.15397668,2.48846298,0.04424916,0.36138074
-2.43421711,3.57396256,0.37492146,0.59976110,0.07923133,0.07309053,2.06701626,2.51641700,0.04141063,0.35384135
-2.42821411,3.53906481,0.36342924,0.57048103,0.07469486,0.07200620,1.97907427,2.54429272,0.03865785,0.34695822
-2.42221111,3.50693415,0.35314089,0.54226597,0.07023935,0.07117728,1.89153414,2.57250869,0.03602843,0.34088065
-2.41620810,3.47851088,0.34420988,0.51541689,0.06589165,0.07064608,1.80566881,2.60135306,0.03355434,0.33571571
-2.41020510,3.45446587,0.33673982,0.49017553,0.06167306,0.07044553,1.72261839,2.63096635,0.03126138,0.33152615
-2.40420210,3.43518735,0.33078319,0.46672296,0.05759977,0.07059826,1.64337362,2.66133196,0.02916899,0.32832997
-2.39819910,3.42078028,0.32634191,0.44518028,0.05368339,0.07111595,1.56876561,2.69227537,0.02729012,0.32610173
-2.39219610,3.41107825,0.32336932,0.42561109,0.04993166,0.07199906,1.49946172,2.72347220,0.02563142,0.32477551
-2.38619310,3.40566706,0.32177368,0.40802560,0.04634919,0.07323678,1.43596719,2.75446508,0.02419353,0.32424928
-2.38019010,3.40391886,0.32142288,0.39238589,0.04293825,0.07480734,1.37863198,2.78468860,0.02297153,0.32439055
-2.37418709,3.40503498,0.32215018,0.37861214,0.03969949,0.07667867,1.32766218,2.81350094,0.02195553,0.32504298
-2.36818409,3.40809503,0.32376072,0.36658946,0.03663255,0.07880925,1.28313486,2.84022058,0.02113134,0.32603365
-2.36218109,3.41210980,0.32603868,0.35617498,0.03373664,0.08114927,1.24501534,2.86416590,0.02048122,0.32718072
-2.35617809,3.41607506,0.32875474,0.34720497,0.03101090,0.08364204,1.21317590,2.88469525,0.01998463,0.32830105
-2.35017509,3.41902333,0.33167355,0.33950171,0.02845470,0.08622552,1.18741455,2.90124506,0.01961905,0.32921755
-2.34417209,3.42007099,0.33456111,0.33287995,0.02606778,0.08883401,1.16747304,2.91336356,0.01936076,0.32976586
-2.33816908,3.41845813,0.33719179,0.32715279,0.02385025,0.09139991,1.15305294,2.92073782,0.01918560,0.32980021
-2.33216608,3.41357917,0.33935466,0.32213678,0.02180251,0.09385554,1.14382920,2.92321243,0.01906965,0.32919809
-2.32616308,3.40500281,0.34085916,0.31765634,0.01992511,0.09613485,1.13946048,2.92079836,0.01898991,0.32786371
-2.32016008,3.39248037,0.34153980,0.31354725,0.01821850,0.09817519,1.13959598,2.91367143,0.01892486,0.32573009
-2.31415708,3.37594259,0.34125978,0.30965941,0.01668281,0.09991878,1.14387877,2.90216029,0.01885493,0.32275971
-2.30815408,3.35548532,0.33991362,0.30585870,0.01531753,0.10131418,1.15194578,2.88672468,0.01876288,0.31894389
-2.30215108,3.33134544,0.33742854,0.30202816,0.01412131,0.10231742,1.16342487,2.86792515,0.01863409,0.31430088
-2.29614807,3.30386898,0.33376478,0.29806851,0.01309170,0.10289303,1.17792976,2.84638631,0.01845679,0.30887294
-2.29014507,3.27347360,0.32891481,0.29389798,0.01222496,0.10301469,1.19505355,2.82275588,0.01822208,0.30272251
-2.28414207,3.24060822,0.32290156,0.28945175,0.01151590,0.10266570,1.21436190,2.79766209,0.01792398,0.29592784
-2.27813907,3.20571253,0.31577588,0.28468099,0.01095778,0.10183924,1.23538664,2.77167238,0.01755934,0.28857824
-2.27213607,3.16917915,0.30761322,0.27955157,0.01054229,0.10053825,1.25762108,2.74525591,0.01712764,0.28076930
-2.26613307,3.13132099,0.29850986,0.27404267,0.01025956,0.09877521,1.28051755,2.71875249,0.01663083,0.27259828
-2.26013007,3.09234586,0.28857885,0.26814526,0.01009819,0.09657166,1.30348807,2.69234979,0.01607298,0.26415992
-2.25412706,3.05234007,0.27794580,0.26186064,0.01004544,0.09395750,1.32590861,2.66607052,0.01546002,0.25554282
-2.24812406,3.01126205,0.26674473,0.25519897,0.01008735,0.09097025,1.34712709,2.63977033,0.01479940,0.24682663
-2.24212106,2.96894617,0.25511423,0.24817803,0.01020896,0.08765405,1.36647511,2.61314664,0.01409971,0.23807999
-2.23611806,2.92511671,0.24319394,0.24082209,0.01039461,0.08405872,1.38328316,2.58575797,0.01337040,0.22935940
-2.23011506,2.87941071,0.23112147,0.23316099,0.01062816,0.08023865,1.39689867,2.55705253,0.01262140,0.22070892
-2.22411206,2.83140852,0.21902998,0.22522934,0.01089337,0.07625177,1.40670615,2.52640448,0.01186287,0.21216059
-2.21810905,2.78066977,0.20704628,0.21706603,0.01117416,0.07215839,1.41214841,2.49315561,0.01110489,0.20373558
-2.21210605,2.72677263,0.19528948,0.20871374,0.01145499,0.06802025,1.41274787,2.45666013,0.01035728,0.19544588
-2.20610305,2.66935396,0.18387026,0.20021864,0.01172119,0.06389940,1.40812672,2.41632986,0.00962940,0.18729636
-2.20010005,2.60814768,0.17289055,0.19163018,0.01195922,0.05985731,1.39802496,2.37167733,0.00892997,0.17928698
-2.19409705,2.54301926,0.16244358,0.18300080,0.01215704,0.05595396,1.38231516,2.32235431,0.00826702,0.17141516
-2.18809405,2.47399416,0.15261426,0.17438572,0.01230427,0.05224701,1.36101328,2.26818391,0.00764779,0.16367800
-2.18209105,2.40127855,0.14347970,0.16584264,0.01239250,0.04879103,1.33428467,2.20918420,0.00707869,0.15607425
-2.17608804,2.32527120,0.13510974,0.15743128,0.01241533,0.04563684,1.30244503,2.14558257,0.00656531,0.14860599
-2.17008504,2.24656579,0.12756747,0.14921285,0.01236856,0.04283084,1.26595608,2.07781997,0.00611239,0.14127991
-2.16408204,2.16594359,0.12090966,0.14124938,0.01225015,0.04041449,1.22541602,2.00654501,0.00572391,0.13410809
-2.15807904,2.08435682,0.11518690,0.13360288,0.01206021,0.03842378,1.18154528,1.93259849,0.00540306,0.12710837
-2.15207604,2.00290370,0.11044365,0.12633434,0.01180088,0.03688875,1.13516803,1.85698919,0.00515230,0.12030426
-2.14607304,1.92279630,0.10671790,0.11950271,0.01147619,0.03583310,1.08719027,1.78086236,0.00497342,0.11372442
-2.14007004,1.84532307,0.10404077,0.11316368,0.01109182,0.03527384,1.03857552,1.70546263,0.00486755,0.10740190
-2.13406703,1.77180775,0.10243590,0.10736853,0.01065483,0.03522100,0.99031900,1.63209316,0.00483522,0.10137296
-2.12806403,1.70356665,0.10191870,0.10216293,0.01017342,0.03567743,0.94342150,1.56207308,0.00487639,0.09567590
-2.12206103,1.64186643,0.10249570,0.09758588,0.00965655,0.03663868,0.89886386,1.49669519,0.00499051,0.09034968
-2.11605803,1.58788428,0.10416399,0.09366872,0.00911368,0.03809303,0.85758316,1.43718588,0.00517651,0.08543260
-2.11005503,1.54267219,0.10691087,0.09043439,0.00855443,0.04002161,0.82045135,1.38466886,0.00543291,0.08096107
-2.10405203,1.50712693,0.11071381,0.08789693,0.00798831,0.04239872,0.78825718,1.34013416,0.00575783,0.07696854
-2.09804902,1.48196693,0.11554096,0.08606129,0.00742445,0.04519235,0.76169175,1.30441357,0.00614908,0.07348458
-2.09204602,1.46771677,0.12135203,0.08492345,0.00687138,0.04836486,0.74133822,1.27816314,0.00660420,0.07053433
-2.08604302,1.46469990,0.12809984,0.08447087,0.00633688,0.05187392,0.72766568,1.26185322,0.00712057,0.06813806
-2.08004002,1.47303947,0.13573241,0.08468340,0.00582784,0.05567363,0.72102713,1.25576586,0.00769551,0.06631106
-2.07403702,1.49266700,0.14419557,0.08553438,0.00535016,0.05971584,0.72166129,1.25999944,0.00832637,0.06506379
-2.06803402,1.52333798,0.15343614,0.08699217,0.00490878,0.06395172,0.72969780,1.27447956,0.00901061,0.06440215
-2.06203102,1.56465349,0.16340541,0.08902180,0.00450766,0.06833336,0.74516533,1.29897531,0.00974594,0.06432790
-2.05602801,1.61608633,0.17406283,0.09158686,0.00414983,0.07281552,0.76800166,1.33311980,0.01053037,0.06483923
-2.05002501,1.67701010,0.18537977,0.09465146,0.00383749,0.07735741,0.79806531,1.37643344,0.01136231,0.06593127
-2.04402201,1.74672956,0.19734306,0.09818207,0.00357212,0.08192434,0.83514757,1.42834855,0.01224059,0.06759655
-2.03801901,1.82451041,0.20995798,0.10214932,0.00335456,0.08648930,0.87898443,1.48823399,0.01316451,0.06982543
-2.03201601,1.90960687,0.22325067,0.10652947,0.00318517,0.09103419,0.92926753,1.55541820,0.01413377,0.07260627
-2.02601301,2.00128548,0.23726948,0.11130552,0.00306393,0.09555082,0.98565352,1.62920962,0.01514842,0.07592548
-2.02001001,2.09884378,0.25208516,0.11646793,0.00299052,0.10004147,1.04777135,1.70891343,0.01620873,0.07976733
-2.01400700,2.20162290,0.26778968,0.12201471,0.00296442,0.10451889,1.11522718,1.79384376,0.01731508,0.08411355
-2.00800400,2.30901341,0.28449355,0.12795102,0.00298498,0.10900588,1.18760663,1.88333105,0.01846766,0.08894269
-2.00200100,2.42045433,0.30232156,0.13428812,0.00305141,0.11353422,1.26447452,1.97672448,0.01966635,0.09422945
-1.99599800,2.53542533,0.32140700,0.14104178,0.00316285,0.11814314,1.34537228,2.07338956,0.02091037,0.09994376
-1.98999500,2.65343314,0.34188446,0.14823014,0.00331830,0.12287716,1.42981347,2.17270163,0.02219804,0.10604991
-1.98399200,2.77399298,0.36388143,0.15587115,0.00351662,0.12778356,1.51727787,2.27403603,0.02352651,0.11250574
-1.97798899,2.89660659,0.38750897,0.16397967,0.00375647,0.13290945,1.60720504,2.37675599,0.02489154,0.11926192
-1.97198599,3.02073856,0.41285185,0.17256441,0.00403625,0.13829859,1.69898788,2.48019962,0.02628722,0.12626146
-1.96598299,3.14579282,0.43995865,0.18162490,0.00435408,0.14398818,1.79196719,2.58366721,0.02770591,0.13343951
-1.95997999,3.27109121,0.46883228,0.19114857,0.00470768,0.15000564,1.88542788,2.68641026,0.02913807,0.14072350
-1.95397699,3.39585589,0.49942144,0.20110828,0.00509441,0.15636565,1.97859765,2.78762338,0.03057231,0.14803372
-1.94797399,3.51919746,0.53161362,0.21146036,0.00551124,0.16306762,2.07064860,2.88644028,0.03199545,0.15528425
-1.94197099,3.64010987,0.56523007,0.22214335,0.00595478,0.17009372,2.16070218,2.98193445,0.03339273,0.16238438
-1.93596798,3.75747335,0.60002323,0.23307759,0.00642131,0.17740757,2.24783786,3.07312521,0.03474807,0.16924036
-1.92996498,3.87006565,0.63567697,0.24416578,0.00690696,0.18495379,2.33110520,3.15898923,0.03604447,0.17575755
-1.92396198,3.97658181,0.67180989,0.25529447,0.00740779,0.19265841,2.40953938,3.23847734,0.03726446,0.18184282
-1.91795898,4.07566185,0.70798169,0.26633664,0.00792004,0.20043025,2.48217953,3.31053613,0.03839061,0.18740713
-1.91195598,4.16592550,0.74370273,0.27715509,0.00844033,0.20816311,2.54808938,3.37413352,0.03940613,0.19236819
-1.90595298,4.24601258,0.77844641,0.28760673,0.00896601,0.21573895,2.60637929,3.42828717,0.04029549,0.19665313
-1.89994997,4.31462724,0.81166413,0.29754763,0.00949536,0.22303169,2.65622891,3.47209450,0.04104499,0.20020097
-1.89394697,4.37058416,0.84280219,0.30683838,0.01002803,0.22991171,2.69690948,3.50476294,0.04164338,0.20296483
-1.88794397,4.41285452,0.87132011,0.31534985,0.01056531,0.23625071,2.72780481,3.52563888,0.04208237,0.20491387
-1.88194097,4.44060947,0.89670957,0.32296891,0.01111045,0.24192682,2.74843005,3.53423404,0.04235715,0.20603467
-1.87593797,4.45325915,0.91851312,0.32960383,0.01166902,0.24682969,2.75844745,3.53024784,0.04246670,0.20633215
-1.86993497,4.45048523,0.93634193,0.33518923,0.01224906,0.25086534,2.75767847,3.51358476,0.04241410,0.20582993
-1.86393197,4.43226528,0.94989164,0.33969021,0.01286135,0.25396057,2.74611169,3.48436574,0.04220661,0.20457010
-1.85792896,4.39888774,0.95895568,0.34310548,0.01351949,0.25606667,2.72390619,3.44293298,0.04185571,0.20261235
-1.85192596,4.35095656,0.96343524,0.34546938,0.01423985,0.25716230,2.69139017,3.38984779,0.04137690,0.20003257
-1.84592296,4.28938501,0.96334558,0.34685250,0.01504153,0.25725543,2.64905502,3.32588142,0.04078944,0.19692091
