energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.85592796,0.08959727,0.00605423,0.00809372,0.05273213,0.00000000,0.03952792,0.02200762,0.04822663,0.00000000
-5.84992496,0.08750548,0.00538411,0.00925928,0.05255899,0.00000000,0.04018117,0.02295068,0.04378736,0.00000000
-5.84392196,0.08804500,0.00475630,0.01076882,0.05410788,0.00000000,0.04195077,0.02481013,0.04042879,0.00000000
-5.83791896,0.09125459,0.00417491,0.01265127,0.05740590,0.00000000,0.04491937,0.02760983,0.03810758,0.00000000
-5.83191596,0.09719471,0.00364280,0.01493909,0.06249322,0.00000000,0.04918224,0.03138395,0.03678690,0.00000000
-5.82591296,0.10594476,0.00316169,0.01766792,0.06942047,0.00000000,0.05484767,0.03617558,0.03643577,0.00000000
-5.81990995,0.11759939,0.00273233,0.02087605,0.07824531,0.00000000,0.06203745,0.04203496,0.03702807,0.00000000
-5.81390695,0.13226417,0.00235467,0.02460392,0.08902835,0.00000000,0.07088737,0.04901736,0.03854149,0.00000000
-5.80790395,0.15005070,0.00202801,0.02889351,0.10182855,0.00000000,0.08154790,0.05718063,0.04095627,0.00000000
-5.80190095,0.17107138,0.00175124,0.03378776,0.11669825,0.00000000,0.09418483,0.06658260,0.04425395,0.00000000
-5.79589795,0.19543402,0.00152298,0.03932999,0.13367808,0.00000000,0.10898012,0.07727837,0.04841609,0.00000000
-5.78989495,0.22323651,0.00134177,0.04556337,0.15279181,0.00000000,0.12613280,0.08931761,0.05342308,0.00000000
-5.78389195,0.25456182,0.00120619,0.05253047,0.17404160,0.00000000,0.14585987,0.10274195,0.05925312,0.00000000
-5.77788894,0.28947350,0.00111501,0.06027285,0.19740358,0.00000000,0.16839715,0.11758265,0.06588133,0.00000000
-5.77188594,0.32801189,0.00106729,0.06883081,0.22282437,0.00000000,0.19400003,0.13385852,0.07327916,0.00000000
-5.76588294,0.37019123,0.00106244,0.07824320,0.25021835,0.00000000,0.22294372,0.15157439,0.08141412,0.00000000
-5.75987994,0.41599782,0.00110024,0.08854728,0.27946622,0.00000000,0.25552312,0.17071993,0.09024972,0.00000000
-5.75387694,0.46538916,0.00118088,0.09977867,0.31041476,0.00000000,0.29205180,0.19126918,0.09974589,0.00000000
-5.74787394,0.51829433,0.00130491,0.11197130,0.34287806,0.00000000,0.33285996,0.21318050,0.10985963,0.00000000
-5.74187094,0.57461519,0.00147320,0.12515733,0.37664005,0.00000000,0.37829113,0.23639724,0.12054600,0.00000000
-5.73586793,0.63422863,0.00168682,0.13936687,0.41145852,0.00000000,0.42869728,0.26084881,0.13175936,0.00000000
-5.72986493,0.69698927,0.00194699,0.15462772,0.44707031,0.00000000,0.48443219,0.28645226,0.14345474,0.00000000
-5.72386193,0.76273270,0.00225490,0.17096471,0.48319759,0.00000000,0.54584291,0.31311416,0.15558939,0.00000000
-5.71785893,0.83127869,0.00261160,0.18839887,0.51955491,0.00000000,0.61325931,0.34073270,0.16812426,0.00000000
-5.71185593,0.90243424,0.00301780,0.20694629,0.55585677,0.00000000,0.68698176,0.36919985,0.18102532,0.00000000
-5.70585293,0.97599602,0.00347376,0.22661668,0.59182523,0.00000000,0.76726710,0.39840342,0.19426474,0.00000000
-5.69984992,1.05175215,0.00397910,0.24741161,0.62719732,0.00000000,0.85431344,0.42822888,0.20782166,0.00000000
-5.69384692,1.12948295,0.00453264,0.26932257,0.66173176,0.00000000,0.94824411,0.45856092,0.22168257,0.00000000
-5.68784392,1.20896070,0.00513229,0.29232893,0.69521477,0.00000000,1.04909160,0.48928448,0.23584117,0.00000000
-5.68184092,1.28994839,0.00577494,0.31639576,0.72746450,0.00000000,1.15678222,0.52028536,0.25029773,0.00000000
-5.67583792,1.37219763,0.00645637,0.34147191,0.75833406,0.00000000,1.27112230,0.55145043,0.26505788,0.00000000
-5.66983492,1.45544593,0.00717122,0.36748832,0.78771284,0.00000000,1.39178706,0.58266732,0.28013092,0.00000000
-5.66383192,1.53941373,0.00791298,0.39435679,0.81552618,0.00000000,1.51831279,0.61382392,0.29552763,0.00000000
-5.65782891,1.62380153,0.00867407,0.42196942,0.84173345,0.00000000,1.65009345,0.64480761,0.31125781,0.00000000
-5.65182591,1.70828766,0.00944589,0.45019877,0.86632457,0.00000000,1.78638215,0.67550455,0.32732751,0.00000000
-5.64582291,1.79252702,0.01021902,0.47889889,0.88931544,0.00000000,1.92629810,0.70579903,0.34373623,0.00000000
-5.63981991,1.87615125,0.01098334,0.50790740,0.91074234,0.00000000,2.06883924,0.73557325,0.36047418,0.00000000
-5.63381691,1.95877057,0.01172832,0.53704832,0.93065583,0.00000000,2.21290036,0.76470747,0.37751976,0.00000000
-5.62781391,2.03997759,0.01244320,0.56613594,0.94911452,0.00000000,2.35729642,0.79308071,0.39483749,0.00000000
-5.62181091,2.11935294,0.01311735,0.59497937,0.96617898,0.00000000,2.50079027,0.82057210,0.41237639,0.00000000
-5.61580790,2.19647281,0.01374049,0.62338767,0.98190625,0.00000000,2.64212366,0.84706282,0.43006913,0.00000000
-5.60980490,2.27091792,0.01430298,0.65117527,0.99634533,0.00000000,2.78005043,0.87243850,0.44783179,0.00000000
-5.60380190,2.34228364,0.01479612,0.67816745,1.00953367,0.00000000,2.91337017,0.89659207,0.46556450,0.00000000
-5.59779890,2.41019065,0.01521238,0.70420558,1.02149508,0.00000000,3.04096096,0.91942684,0.48315285,0.00000000
-5.59179590,2.47429553,0.01554561,0.72915171,1.03223900,0.00000000,3.16180958,0.94085953,0.50047002,0.00000000
-5.58579290,2.53430061,0.01579121,0.75289242,1.04176113,0.00000000,3.27503754,0.96082309,0.51737968,0.00000000
-5.57978989,2.58996246,0.01594624,0.77534146,1.05004543,0.00000000,3.37992189,0.97926909,0.53373942,0.00000000
-5.57378689,2.64109857,0.01600951,0.79644118,1.05706721,0.00000000,3.47590958,0.99616943,0.54940462,0.00000000
-5.56778389,2.68759148,0.01598156,0.81616256,1.06279714,0.00000000,3.56262479,1.01151718,0.56423264,0.00000000
-5.56178089,2.72939045,0.01586464,0.83450387,1.06720592,0.00000000,3.63986894,1.02532656,0.57808710,0.00000000
-5.55577789,2.76651023,0.01566258,0.85148790,1.07026931,0.00000000,3.70761343,1.03763190,0.59084209,0.00000000
-5.54977489,2.79902716,0.01538071,0.86715816,1.07197311,0.00000000,3.76598579,1.04848570,0.60238618,0.00000000
-5.54377189,2.82707292,0.01502561,0.88157397,1.07231804,0.00000000,3.81524992,1.05795582,0.61262593,0.00000000
-5.53776888,2.85082612,0.01460495,0.89480504,1.07132387,0.00000000,3.85578184,1.06612205,0.62148898,0.00000000
-5.53176588,2.87050254,0.01412726,0.90692563,1.06903298,0.00000000,3.88804218,1.07307234,0.62892636,0.00000000
-5.52576288,2.88634448,0.01360166,0.91800876,1.06551283,0.00000000,3.91254719,1.07889871,0.63491413,0.00000000
-5.51975988,2.89861003,0.01303770,0.92812080,1.06085734,0.00000000,3.92983965,1.08369350,0.63945420,0.00000000
-5.51375688,2.90756287,0.01244503,0.93731676,1.05518720,0.00000000,3.94046143,1.08754585,0.64257441,0.00000000
-5.50775388,2.91346322,0.01183329,0.94563650,1.04864884,0.00000000,3.94492901,1.09053895,0.64432771,0.00000000
-5.50175088,2.91656054,0.01121183,0.95310209,1.04141245,0.00000000,3.94371305,1.09274804,0.64479082,0.00000000
-5.49574787,2.91708821,0.01058964,0.95971644,1.03366877,0.00000000,3.93722303,1.09423945,0.64406212,0.00000000
-5.48974487,2.91526056,0.00997512,0.96546329,1.02562517,0.00000000,3.92579740,1.09507064,0.64225911,0.00000000
-5.48374187,2.91127226,0.00937605,0.97030836,1.01750080,0.00000000,3.90969943,1.09529122,0.63951546,0.00000000
-5.47773887,2.90529984,0.00879949,0.97420167,1.00952137,0.00000000,3.88911862,1.09494492,0.63597791,0.00000000
-5.47173587,2.89750516,0.00825173,0.97708082,1.00191350,0.00000000,3.86417721,1.09407226,0.63180291,0.00000000
-5.46573287,2.88804039,0.00773826,0.97887497,0.99489898,0.00000000,3.83494103,1.09271369,0.62715341,0.00000000
-5.45972986,2.87705393,0.00726381,0.97950917,0.98868906,0.00000000,3.80143368,1.09091302,0.62219570,0.00000000
-5.45372686,2.86469666,0.00683235,0.97890893,0.98347904,0.00000000,3.76365305,1.08872076,0.61709644,0.00000000
-5.44772386,2.85112800,0.00644711,0.97700464,0.97944316,0.00000000,3.72158887,1.08619707,0.61202002,0.00000000
-5.44172086,2.83652106,0.00611067,0.97373553,0.97673010,0.00000000,3.67524028,1.08341409,0.60712607,0.00000000
-5.43571786,2.82106640,0.00582496,0.96905322,0.97545900,0.00000000,3.62463208,1.08045738,0.60256736,0.00000000
-5.42971486,2.80497385,0.00559136,0.96292429,0.97571615,0.00000000,3.56982898,1.07742626,0.59848782,0.00000000
-5.42371186,2.78847223,0.00541070,0.95533226,0.97755236,0.00000000,3.51094676,1.07443295,0.59502085,0.00000000
-5.41770885,2.77180648,0.00528335,0.94627845,0.98098099,0.00000000,3.44815995,1.07160037,0.59228768,0.00000000
-5.41170585,2.75523237,0.00520924,0.93578208,0.98597661,0.00000000,3.38170555,1.06905868,0.59039571,0.00000000
-5.40570285,2.73900879,0.00518786,0.92387957,0.99247434,0.00000000,3.31188265,1.06694067,0.58943690,0.00000000
-5.39969985,2.72338781,0.00521829,0.91062299,1.00036966,0.00000000,3.23904818,1.06537601,0.58948602,0.00000000
-5.39369685,2.70860295,0.00529919,0.89607805,1.00951888,0.00000000,3.16360887,1.06448472,0.59059868,0.00000000
-5.38769385,2.69485613,0.00542880,0.88032156,1.01974004,0.00000000,3.08601013,1.06437008,0.59280929,0.00000000
-5.38169085,2.68230397,0.00560488,0.86343865,1.03081442,0.00000000,3.00672239,1.06511127,0.59612882,0.00000000
-5.37568784,2.67104402,0.00582471,0.84551988,1.04248855,0.00000000,2.92622559,1.06675615,0.60054255,0.00000000
-5.36968484,2.66110181,0.00608505,0.82665834,1.05447679,0.00000000,2.84499292,1.06931452,0.60600777,0.00000000
-5.36368184,2.65241935,0.00638209,0.80694697,1.06646460,0.00000000,2.76347430,1.07275219,0.61245178,0.00000000
-5.35767884,2.64484597,0.00671142,0.78647617,1.07811249,0.00000000,2.68208089,1.07698636,0.61977015,0.00000000
-5.35167584,2.63813218,0.00706803,0.76533177,1.08906072,0.00000000,2.60117108,1.08188243,0.62782565,0.00000000
-5.34567284,2.63192706,0.00744630,0.74359348,1.09893490,0.00000000,2.52103895,1.08725281,0.63644791,0.00000000
-5.33966983,2.62577992,0.00784000,0.72133387,1.10735237,0.00000000,2.44190569,1.09285766,0.64543408,0.00000000
-5.33366683,2.61914630,0.00824237,0.69861786,1.11392947,0.00000000,2.36391446,1.09840795,0.65455072,0.00000000
-5.32766383,2.61139875,0.00864618,0.67550276,1.11828961,0.00000000,2.28712906,1.10357080,0.66353692,0.00000000
-5.32166083,2.60184200,0.00904382,0.65203874,1.12007201,0.00000000,2.21153640,1.10797704,0.67210891,0.00000000
-5.31565783,2.58973257,0.00942744,0.62826990,1.11894088,0.00000000,2.13705275,1.11123092,0.67996601,0.00000000
-5.30965483,2.57430199,0.00978915,0.60423556,1.11459491,0.00000000,2.06353351,1.11292160,0.68679797,0.00000000
-5.30365183,2.55478308,0.01012113,0.57997193,1.10677665,0.00000000,1.99078593,1.11263625,0.69229345,0.00000000
-5.29764882,2.53043815,0.01041589,0.55551399,1.09528150,0.00000000,1.91858429,1.10997401,0.69614940,0.00000000
-5.29164582,2.50058819,0.01066645,0.53089741,1.07996587,0.00000000,1.84668663,1.10456059,0.69808113,0.00000000
-5.28564282,2.46464163,0.01086658,0.50616042,1.06075414,0.00000000,1.77485229,1.09606273,0.69783253,0.00000000
-5.27963982,2.42212156,0.01101097,0.48134561,1.03764409,0.00000000,1.70285935,1.08420187,0.69518606,0.00000000
-5.27363682,2.37268996,0.01109545,0.45650139,1.01071040,0.00000000,1.63052104,1.06876662,0.68997215,0.00000000
-5.26763382,2.31616791,0.01111710,0.43168313,0.98010606,0.00000000,1.55770035,1.04962324,0.68207743,0.00000000
-5.26163082,2.25255080,0.01107444,0.40695390,0.94606133,0.00000000,1.48432207,1.02672378,0.67145147,0.00000000
-5.25562781,2.18201756,0.01096745,0.38238462,0.90888048,0.00000000,1.41038174,1.00011138,0.65811162,0.00000000
-5.24962481,2.10493366,0.01079766,0.35805382,0.86893607,0.00000000,1.33595107,0.96992250,0.64214579,0.00000000
-5.24362181,2.02184750,0.01056810,0.33404684,0.82666113,0.00000000,1.26117968,0.93638605,0.62371282,0.00000000
-5.23761881,1.93348033,0.01028327,0.31045454,0.78253943,0.00000000,1.18629315,0.89981917,0.60304063,0.00000000
-5.23161581,1.84071026,0.00994902,0.28737161,0.73709428,0.00000000,1.11158768,0.86062017,0.58042192,0.00000000
-5.22561281,1.74455092,0.00957241,0.26489459,0.69087625,0.00000000,1.03742164,0.81925865,0.55620789,0.00000000
-5.21960980,1.64612581,0.00916156,0.24311964,0.64445035,0.00000000,0.96420472,0.77626348,0.53079998,0.00000000
-5.21360680,1.54663957,0.00872542,0.22214023,0.59838313,0.00000000,0.89238533,0.73220897,0.50464018,0.00000000
-5.20760380,1.44734721,0.00827359,0.20204482,0.55323034,0.00000000,0.82243688,0.68769994,0.47820020,0.00000000
-5.20160080,1.34952286,0.00781609,0.18291475,0.50952542,0.00000000,0.75484391,0.64335634,0.45197000,0.00000000
-5.19559780,1.25442908,0.00736316,0.16482236,0.46776937,0.00000000,0.69008859,0.59979789,0.42644611,0.00000000
-5.18959480,1.16328808,0.00692506,0.14782940,0.42842227,0.00000000,0.62863844,0.55762949,0.40212016,0.00000000
-5.18359180,1.07725566,0.00651193,0.13198595,0.39189662,0.00000000,0.57093567,0.51742783,0.37946814,0.00000000
-5.17758879,0.99739880,0.00613360,0.11732975,0.35855262,0.00000000,0.51738855,0.47972963,0.35894045,0.00000000
-5.17158579,0.92467736,0.00579954,0.10388597,0.32869542,0.00000000,0.46836518,0.44502171,0.34095336,0.00000000
-5.16558279,0.85993020,0.00551879,0.09166752,0.30257420,0.00000000,0.42418942,0.41373334,0.32588177,0.00000000
-5.15957979,0.80386576,0.00529988,0.08067572,0.28038282,0.00000000,0.38513930,0.38623060,0.31405347,0.00000000
-5.15357679,0.75705688,0.00515088,0.07090130,0.26226195,0.00000000,0.35144719,0.36281295,0.30574500,0.00000000
-5.14757379,0.71993946,0.00507939,0.06232579,0.24830215,0.00000000,0.32330174,0.34371179,0.30117887,0.00000000
-5.14157079,0.69281448,0.00509259,0.05492295,0.23854769,0.00000000,0.30085084,0.32909065,0.30052213,0.00000000
-5.13556778,0.67585252,0.00519733,0.04866036,0.23300070,0.00000000,0.28420525,0.31904693,0.30388614,0.00000000
-5.12956478,0.66910022,0.00540012,0.04350104,0.23162533,0.00000000,0.27344222,0.31361468,0.31132714,0.00000000
-5.12356178,0.67248782,0.00570723,0.03940481,0.23435164,0.00000000,0.26860862,0.31276807,0.32284766,0.00000000
-5.11755878,0.68583706,0.00612467,0.03632966,0.24107882,0.00000000,0.26972307,0.31642542,0.33839824,0.00000000
-5.11155578,0.70886883,0.00665820,0.03423266,0.25167779,0.00000000,0.27677671,0.32445313,0.35787948,0.00000000
-5.10555278,0.74121010,0.00731326,0.03307069,0.26599281,0.00000000,0.28973228,0.33666958,0.38114406,0.00000000
-5.09954977,0.78239953,0.00809488,0.03280081,0.28384220,0.00000000,0.30852144,0.35284865,0.40799871,0.00000000
-5.09354677,0.83189192,0.00900751,0.03338022,0.30501821,0.00000000,0.33304020,0.37272268,0.43820588,0.00000000
-5.08754377,0.88906108,0.01005481,0.03476598,0.32928601,0.00000000,0.36314279,0.39598502,0.47148524,0.00000000
-5.08154077,0.95320157,0.01123939,0.03691435,0.35638222,0.00000000,0.39863425,0.42229207,0.50751487,0.00000000
-5.07553777,1.02352951,0.01256250,0.03977998,0.38601298,0.00000000,0.43926208,0.45126489,0.54593233,0.00000000
-5.06953477,1.09918291,0.01402367,0.04331481,0.41785211,0.00000000,0.48470772,0.48249079,0.58633577,0.00000000
-5.06353177,1.17922226,0.01562035,0.04746707,0.45153944,0.00000000,0.53457845,0.51552489,0.62828516,0.00000000
-5.05752876,1.26263189,0.01734754,0.05218010,0.48667991,0.00000000,0.58840040,0.54989203,0.67130398,0.00000000
-5.05152576,1.34832294,0.01919741,0.05739143,0.52284356,0.00000000,0.64561358,0.58508939,0.71488161,0.00000000
-5.04552276,1.43513857,0.02115904,0.06303199,0.55956699,0.00000000,0.70556942,0.62058995,0.75847666,0.00000000
-5.03951976,1.52186213,0.02321811,0.06902564,0.59635622,0.00000000,0.76753170,0.65584711,0.80152143,0.00000000
-5.03351676,1.60722866,0.02535683,0.07528912,0.63269148,0.00000000,0.83068119,0.69030072,0.84342783,0.00000000
-5.02751376,1.68994012,0.02755383,0.08173231,0.66803380,0.00000000,0.89412439,0.72338440,0.88359475,0.00000000
-5.02151076,1.76868447,0.02978432,0.08825913,0.70183351,0.00000000,0.95690652,0.75453445,0.92141699,0.00000000
-5.01550775,1.84215836,0.03202030,0.09476876,0.73354041,0.00000000,1.01802861,0.78320003,0.95629572,0.00000000
-5.00950475,1.90909306,0.03423103,0.10115741,0.76261556,0.00000000,1.07646834,0.80885442,0.98765018,0.00000000
-5.00350175,1.96828295,0.03638352,0.10732049,0.78854409,0.00000000,1.13120407,0.83100719,1.01493057,0.00000000
-4.99749875,2.01861557,0.03844330,0.11315513,0.81084876,0.00000000,1.18124113,0.84921669,1.03763141,0.00000000
-4.99149575,2.05910214,0.04037522,0.11856290,0.82910358,0.00000000,1.22563951,0.86310244,1.05530525,0.00000000
-4.98549275,2.08890729,0.04214444,0.12345274,0.84294701,0.00000000,1.26354170,0.87235695,1.06757590,0.00000000
-4.97948974,2.10737655,0.04371739,0.12774378,0.85209402,0.00000000,1.29419949,0.87675626,1.07415070,0.00000000
-4.97348674,2.11406028,0.04506284,0.13136809,0.85634650,0.00000000,1.31699844,0.87616887,1.07483133,0.00000000
-4.96748374,2.10873289,0.04615288,0.13427313,0.85560134,0.00000000,1.33147895,0.87056243,1.06952233,0.00000000
-4.96148074,2.09140611,0.04696390,0.13642371,0.84985585,0.00000000,1.33735284,0.86000786,1.05823722,0.00000000
-4.95547774,2.06233554,0.04747742,0.13780357,0.83921009,0.00000000,1.33451453,0.84468063,1.04110148,0.00000000
-4.94947474,2.02202010,0.04768076,0.13841614,0.82386593,0.00000000,1.32304637,0.82485917,1.01835237,0.00000000
-4.94347174,1.97119399,0.04756755,0.13828476,0.80412279,0.00000000,1.30321769,0.80092020,0.99033546,0.00000000
-4.93746873,1.91081156,0.04713803,0.13745216,0.78037019,0.00000000,1.27547762,0.77333143,0.95749787,0.00000000
-4.93146573,1.84202562,0.04639909,0.13597918,0.75307743,0.00000000,1.24044202,0.74264173,0.92037852,0.00000000
-4.92546273,1.76616003,0.04536407,0.13394290,0.72278070,0.00000000,1.19887510,0.70946933,0.87959579,0.00000000
-4.91945973,1.68467777,0.04405244,0.13143418,0.69006834,0.00000000,1.15166650,0.67448853,0.83583306,0.00000000
-4.91345673,1.59914593,0.04248909,0.12855475,0.65556465,0.00000000,1.09980502,0.63841541,0.78982278,0.00000000
-4.90745373,1.51119900,0.04070361,0.12541394,0.61991320,0.00000000,1.04435004,0.60199331,0.74232969,0.00000000
-4.90145073,1.42250192,0.03872933,0.12212530,0.58376005,0.00000000,0.98640193,0.56597848,0.69413388,0.00000000
-4.89544772,1.33471440,0.03660231,0.11880318,0.54773773,0.00000000,0.92707271,0.53112644,0.64601439,0.00000000
-4.88944472,1.24945772,0.03436025,0.11555947,0.51245046,0.00000000,0.86745797,0.49817946,0.59873382,0.00000000
-4.88344172,1.16828486,0.03204139,0.11250058,0.47846121,0.00000000,0.80861116,0.46785542,0.55302445,0.00000000
-4.87743872,1.09265489,0.02968348,0.10972494,0.44628072,0.00000000,0.75152110,0.44083820,0.50957636,0.00000000
-4.87143572,1.02391190,0.02732281,0.10732092,0.41635915,0.00000000,0.69709305,0.41776958,0.46902745,0.00000000
-4.86543272,0.96326846,0.02499332,0.10536540,0.38907991,0.00000000,0.64613404,0.39924248,0.43195575,0.00000000
-4.85942971,0.91179360,0.02272593,0.10392289,0.36475622,0.00000000,0.59934214,0.38579541,0.39887370,0.00000000
-4.85342671,0.87040454,0.02054796,0.10304524,0.34362968,0.00000000,0.55729996,0.37790769,0.37022426,0.00000000
-4.84742371,0.83986177,0.01848268,0.10277200,0.32587108,0.00000000,0.52047172,0.37599512,0.34637867,0.00000000
-4.84142071,0.82076641,0.01654915,0.10313106,0.31158276,0.00000000,0.48920355,0.38040572,0.32763532,0.00000000
-4.83541771,0.81355922,0.01476210,0.10413984,0.30080241,0.00000000,0.46372652,0.39141529,0.31421950,0.00000000
-4.82941471,0.81852031,0.01313199,0.10580653,0.29350770,0.00000000,0.44416157,0.40922240,0.30628358,0.00000000
-4.82341171,0.83576893,0.01166519,0.10813154,0.28962155,0.00000000,0.43052588,0.43394279,0.30390740,0.00000000
-4.81740870,0.86526290,0.01036429,0.11110883,0.28901762,0.00000000,0.42274003,0.46560313,0.30709854,0.00000000
-4.81140570,0.90679734,0.00922839,0.11472708,0.29152566,0.00000000,0.42063539,0.50413435,0.31579241,0.00000000
-4.80540270,0.96000282,0.00825361,0.11897058,0.29693676,0.00000000,0.42396159,0.54936486,0.32985208,0.00000000
-4.79939970,1.02434317,0.00743344,0.12381969,0.30500809,0.00000000,0.43239352,0.60101404,0.34906800,0.00000000
-4.79339670,1.09911361,0.00675920,0.12925097,0.31546734,0.00000000,0.44553803,0.65868674,0.37315789,0.00000000
-4.78739370,1.18343980,0.00622054,0.13523682,0.32801674,0.00000000,0.46294032,0.72186933,0.40176686,0.00000000
-4.78139070,1.27627897,0.00580578,0.14174477,0.34233682,0.00000000,0.48409006,0.78992810,0.43446844,0.00000000
-4.77538769,1.37642391,0.00550235,0.14873643,0.35809016,0.00000000,0.50842768,0.86211061,0.47076672,0.00000000
-4.76938469,1.48251098,0.00529713,0.15616624,0.37492511,0.00000000,0.53535101,0.93755071,0.51009998,0.00000000
-4.76338169,1.59303278,0.00517677,0.16398023,0.39247983,0.00000000,0.56422269,1.01527755,0.55184631,0.00000000
-4.75737869,1.70635642,0.00512796,0.17211473,0.41038674,0.00000000,0.59437855,1.09422907,0.59533134,0.00000000
-4.75137569,1.82074747,0.00513765,0.18049550,0.42827753,0.00000000,0.62513731,1.17326978,0.63983831,0.00000000
-4.74537269,1.93439982,0.00519334,0.18903712,0.44578876,0.00000000,0.65581159,1.25121284,0.68462037,0.00000000
-4.73936968,2.04547093,0.00528314,0.19764304,0.46256810,0.00000000,0.68572043,1.32684585,0.72891517,0.00000000
-4.73336668,2.15212186,0.00539604,0.20620626,0.47828109,0.00000000,0.71420299,1.39895967,0.77196120,0.00000000
-4.72736368,2.25256075,0.00552194,0.21461067,0.49261824,0.00000000,0.74063330,1.46637932,0.81301552,0.00000000
-4.72136068,2.34508852,0.00565184,0.22273325,0.50530236,0.00000000,0.76443557,1.52799575,0.85137238,0.00000000
-4.71535768,2.42814488,0.00577786,0.23044688,0.51609574,0.00000000,0.78509959,1.58279737,0.88638182,0.00000000
-4.70935468,2.50035282,0.00589337,0.23762384,0.52480691,0.00000000,0.80219556,1.62989981,0.91746770,0.00000000
-4.70335168,2.56055977,0.00599301,0.24413976,0.53129669,0.00000000,0.81538771,1.66857280,0.94414429,0.00000000
-4.69734867,2.60787336,0.00607272,0.24987797,0.53548313,0.00000000,0.82444603,1.69826288,0.96603067,0.00000000
-4.69134567,2.64169040,0.00612976,0.25473386,0.53734512,0.00000000,0.82925549,1.71861092,0.98286236,0.00000000
-4.68534267,2.66171732,0.00616269,0.25861922,0.53692447,0.00000000,0.82982210,1.72946363,0.99449953,0.00000000
-4.67933967,2.66798141,0.00617134,0.26146619,0.53432609,0.00000000,0.82627553,1.73087865,1.00093144,0.00000000
-4.67333667,2.66083193,0.00615675,0.26323065,0.52971644,0.00000000,0.81886772,1.72312288,1.00227690,0.00000000
-4.66733367,2.64093122,0.00612104,0.26389486,0.52331997,0.00000000,0.80796764,1.70666416,0.99878072,0.00000000
-4.66133067,2.60923588,0.00606734,0.26346918,0.51541382,0.00000000,0.79405195,1.68215679,0.99080613,0.00000000
-4.65532766,2.56696886,0.00599963,0.26199273,0.50632077,0.00000000,0.77769197,1.65042143,0.97882374,0.00000000
-4.64932466,2.51558362,0.00592256,0.25953291,0.49640075,0.00000000,0.75953721,1.61242028,0.96339726,0.00000000
-4.64332166,2.45672165,0.00584130,0.25618389,0.48604111,0.00000000,0.74029612,1.56922866,0.94516667,0.00000000
