energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-3.07653827,0.99181461,0.25029824,0.15266996,0.00324029,0.36961461,0.00833843,0.34631308,0.63288683,0.13939931
-3.07053527,1.07826094,0.26724305,0.17139454,0.00360732,0.40129531,0.00941770,0.37636857,0.69514829,0.14651695
-3.06453227,1.18015502,0.28656835,0.19274211,0.00402152,0.43890185,0.01064645,0.41091216,0.76646074,0.15634502
-3.05852926,1.29653336,0.30795515,0.21667921,0.00448163,0.48200592,0.01202408,0.44964614,0.84619442,0.16865941
-3.05252626,1.42628366,0.33105655,0.24313341,0.00498577,0.53012603,0.01354789,0.49221764,0.93361360,0.18323084
-3.04652326,1.56812963,0.35550177,0.27198819,0.00553136,0.58272131,0.01521276,0.53821699,1.02786802,0.19982205
-3.04052026,1.72061962,0.38090085,0.30307851,0.00611515,0.63918717,0.01701085,0.58717722,1.12798767,0.21818519
-3.03451726,1.88212072,0.40685025,0.33618741,0.00673316,0.69885323,0.01893134,0.63857505,1.23288203,0.23805993
-3.02851426,2.05081976,0.43293911,0.37104399,0.00738070,0.76098442,0.02096029,0.69183360,1.34134441,0.25917228
-3.02251126,2.22473217,0.45875638,0.40732319,0.00805243,0.82478522,0.02308059,0.74632720,1.45206185,0.28123453
-3.01650825,2.40171962,0.48389839,0.44464740,0.00874241,0.88940770,0.02527194,0.80138835,1.56363095,0.30394635
-3.01050525,2.57951662,0.50797693,0.48259033,0.00944415,0.95396304,0.02751107,0.85631694,1.67457930,0.32699713
-3.00450225,2.75576585,0.53062753,0.52068304,0.01015079,1.01753651,0.02977202,0.91039175,1.78339232,0.35006961
-2.99849925,2.92806159,0.55151762,0.55842228,0.01085518,1.07920550,0.03202656,0.96288389,1.88854460,0.37284453
-2.99249625,3.09400002,0.57035447,0.59528086,0.01155006,1.13805993,0.03424476,1.01307202,1.98853471,0.39500641
-2.98649325,3.25123451,0.58689236,0.63071984,0.01222818,1.19322430,0.03639566,1.06025880,2.08192210,0.41624993
-2.98049025,3.39753398,0.60093890,0.66420223,0.01288252,1.24388043,0.03844803,1.10378805,2.16736462,0.43628680
-2.97448724,3.53084170,0.61236005,0.69520757,0.01350641,1.28928980,0.04037120,1.14306193,2.24365494,0.45485272
-2.96848424,3.64933194,0.62108369,0.72324692,0.01409371,1.32881452,0.04213594,1.17755748,2.30975409,0.47171408
-2.96248124,3.75146171,0.62710138,0.74787758,0.01463892,1.36193574,0.04371530,1.20684166,2.36482066,0.48667395
-2.95647824,3.83601509,0.63046828,0.76871693,0.01513732,1.38826863,0.04508547,1.23058425,2.40823390,0.49957716
-2.95047524,3.90213757,0.63130103,0.78545463,0.01558502,1.40757306,0.04622648,1.24856782,2.43960974,0.51031403
-2.94447224,3.94935875,0.62977362,0.79786266,0.01597904,1.41975926,0.04712284,1.26069428,2.45880868,0.51882261
-2.93846923,3.97760176,0.62611123,0.80580275,0.01631730,1.42488827,0.04776404,1.26698749,2.46593508,0.52508916
-2.93246623,3.98717874,0.62058233,0.80923063,0.01659863,1.42316678,0.04814482,1.26759162,2.46132781,0.52914691
-2.92646323,3.97877240,0.61348908,0.80819702,0.01682267,1.41493683,0.04826529,1.26276532,2.44554266,0.53107304
-2.92046023,3.95340429,0.60515653,0.80284525,0.01698984,1.40066057,0.04813087,1.25287169,2.41932726,0.53098407
-2.91445723,3.91239116,0.59592086,0.79340552,0.01710120,1.38090093,0.04775199,1.23836451,2.38358986,0.52902982
-2.90845423,3.85729163,0.58611724,0.78018621,0.01715833,1.35629909,0.04714362,1.21977131,2.33936332,0.52538632
-2.90245123,3.78984553,0.57606764,0.76356255,0.01716323,1.32754982,0.04632471,1.19767390,2.28776623,0.52024790
-2.89644822,3.71190902,0.56606929,0.74396328,0.01711817,1.29537590,0.04531739,1.17268748,2.22996298,0.51381905
-2.89044522,3.62538866,0.55638405,0.72185589,0.01702558,1.26050285,0.04414623,1.14543905,2.16712466,0.50630630
-2.88444222,3.53217748,0.54722945,0.69773127,0.01688796,1.22363515,0.04283728,1.11654642,2.10039262,0.49791061
-2.87843922,3.43409628,0.53877159,0.67208829,0.01670781,1.18543501,0.04141731,1.08659858,2.03084630,0.48882068
-2.87243622,3.33284255,0.53112029,0.64541925,0.01648757,1.14650467,0.03991291,1.05613851,1.95947659,0.47920741
-2.86643322,3.22994950,0.52432691,0.61819662,0.01622959,1.10737274,0.03834981,1.02564915,1.88716577,0.46921982
-2.86043022,3.12675650,0.51838469,0.59086172,0.01593620,1.06848528,0.03675224,0.99554309,1.81467451,0.45898259
-2.85442721,3.02439188,0.51323186,0.56381569,0.01560970,1.03020162,0.03514243,0.96615648,1.74263614,0.44859526
-2.84842421,2.92376836,0.50875732,0.53741296,0.01525246,0.99279483,0.03354030,0.93774717,1.67155795,0.43813300
-2.84242121,2.82559029,0.50480857,0.51195736,0.01486698,0.95645667,0.03196330,0.91049699,1.60182886,0.42764894
-2.83641821,2.73037180,0.50120163,0.48770083,0.01445601,0.92130629,0.03042636,0.88451791,1.53373268,0.41717774
-2.83041521,2.63846384,0.49773250,0.46484440,0.01402267,0.88740204,0.02894203,0.85986153,1.46746563,0.40674018
-2.82441221,2.55008815,0.49418954,0.44354133,0.01357051,0.85475559,0.02752070,0.83653103,1.40315697,0.39634845
-2.81840920,2.46537561,0.49036620,0.42390183,0.01310362,0.82334731,0.02617097,0.81449500,1.34089129,0.38601169
-2.81240620,2.38440653,0.48607366,0.40599902,0.01262669,0.79314214,0.02490001,0.79370210,1.28073110,0.37574164
-2.80640320,2.30725018,0.48115249,0.38987560,0.01214506,0.76410496,0.02371399,0.77409559,1.22273848,0.36555782
-2.80040020,2.23400154,0.47548311,0.37555078,0.01166475,0.73621468,0.02261850,0.75562714,1.16699451,0.35549207
-2.79439720,2.16481306,0.46899436,0.36302710,0.01119239,0.70947635,0.02161890,0.73826888,1.11361584,0.34559227
-2.78839420,2.09991985,0.46166988,0.35229661,0.01073521,0.68393083,0.02072066,0.72202326,1.06276732,0.33592485
-2.78239120,2.03965735,0.45355213,0.34334635,0.01030094,0.65966159,0.01992954,0.70693025,1.01467060,0.32657616
-2.77638819,1.98447066,0.44474371,0.33616273,0.00989766,0.63679841,0.01925179,0.69307158,0.96960822,0.31765256
-2.77038519,1.93491557,0.43540619,0.33073484,0.00953372,0.61551817,0.01869409,0.68057196,0.92792346,0.30927930
-2.76438219,1.89165158,0.42575651,0.32705652,0.00921747,0.59604259,0.01826353,0.66959747,0.89001600,0.30159822
-2.75837919,1.85542771,0.41606104,0.32512742,0.00895714,0.57863338,0.01796737,0.66035129,0.85633407,0.29476449
-2.75237619,1.82706221,0.40662792,0.32495297,0.00876064,0.56358521,0.01781277,0.65306725,0.82736350,0.28894253
-2.74637319,1.80741751,0.39779774,0.32654359,0.00863530,0.55121677,0.01780648,0.64800162,0.80361439,0.28430131
-2.74037019,1.79737192,0.38993327,0.32991313,0.00858772,0.54186070,0.01795441,0.64542382,0.78560631,0.28100933
-2.73436718,1.79778969,0.38340858,0.33507697,0.00862353,0.53585273,0.01826124,0.64560642,0.77385263,0.27922946
-2.72836418,1.80949084,0.37859800,0.34204976,0.00874728,0.53352064,0.01873000,0.64881516,0.76884475,0.27911388
-2.72236118,1.83322230,0.37586535,0.35084300,0.00896223,0.53517353,0.01936171,0.65529933,0.77103714,0.28079941
-2.71635818,1.86963148,0.37555383,0.36146279,0.00927025,0.54109190,0.02015504,0.66528304,0.78083348,0.28440330
-2.71035518,1.91924332,0.37797682,0.37390750,0.00967176,0.55151877,0.02110610,0.67895748,0.79857470,0.29001971
-2.70435218,1.98244142,0.38340984,0.38816586,0.01016564,0.56665229,0.02220828,0.69647464,0.82452914,0.29771694
-2.69834917,2.05945389,0.39208379,0.40421506,0.01074927,0.58663989,0.02345222,0.71794227,0.85888507,0.30753558
-2.69234617,2.15034390,0.40417951,0.42201922,0.01141852,0.61157421,0.02482590,0.74342029,0.90174584,0.31948748
-2.68634317,2.25500483,0.41982369,0.44152803,0.01216788,0.64149063,0.02631481,0.77291841,0.95312739,0.33355557
-2.68034017,2.37315982,0.43908607,0.46267551,0.01299053,0.67636652,0.02790228,0.80639491,1.01295802,0.34969458
-2.67433717,2.50436499,0.46197775,0.48537906,0.01387853,0.71612187,0.02956984,0.84375629,1.08108028,0.36783236
-2.66833417,2.64801584,0.48845065,0.50953846,0.01482297,0.76062113,0.03129771,0.88485754,1.15725424,0.38787187
-2.66233117,2.80335593,0.51839780,0.53503507,0.01581420,0.80967595,0.03306529,0.92950303,1.24116195,0.40969363
-2.65632816,2.96948710,0.55165450,0.56173114,0.01684201,0.86304852,0.03485174,0.97744766,1.33241241,0.43315839
-2.65032516,3.14538053,0.58800023,0.58946927,0.01789591,0.92045517,0.03663648,1.02839827,1.43054651,0.45811003
-2.64432216,3.32988790,0.62716124,0.61807201,0.01896528,0.98156979,0.03839973,1.08201528,1.53504145,0.48437834
-2.63831916,3.52175221,0.66881380,0.64734184,0.02003959,1.04602703,0.04012295,1.13791457,1.64531424,0.51178168
-2.63231616,3.71961786,0.71258817,0.67706150,0.02110862,1.11342477,0.04178923,1.19566977,1.76072382,0.54012931
-2.62631316,3.92203990,0.75807331,0.70699482,0.02216253,1.18332592,0.04338358,1.25481506,1.88057185,0.56922328
-2.62031016,4.12749256,0.80482245,0.73688823,0.02319203,1.25525942,0.04489311,1.31484872,2.00410199,0.59885994
-2.61430715,4.33437731,0.85235944,0.76647293,0.02418842,1.32872050,0.04630713,1.37523769,2.13049789,0.62883093
-2.60830415,4.54103104,0.90018606,0.79546798,0.02514365,1.40317043,0.04761711,1.43542329,2.25888048,0.65892373
-2.60230115,4.74573492,0.94779027,0.82358423,0.02605030,1.47803598,0.04881662,1.49482827,2.38830496,0.68892190
-2.59629815,4.94672478,0.99465524,0.85052913,0.02690154,1.55270906,0.04990113,1.55286531,2.51775830,0.71860501
-2.59029515,5.14220370,1.04026916,0.87601246,0.02769109,1.62654688,0.05086776,1.60894701,2.64615818,0.74774858
-2.58429215,5.33035766,1.08413555,0.89975280,0.02841316,1.69887321,0.05171512,1.66249712,2.77235426,0.77612403
-2.57828914,5.50937464,1.12578394,0.92148462,0.02906235,1.76898127,0.05244295,1.71296295,2.89513262,0.80349898
-2.57228614,5.67746784,1.16478033,0.94096576,0.02963361,1.83613853,0.05305196,1.75982850,3.01322422,0.82963801
-2.56628314,5.83290281,1.20073740,0.95798512,0.03012219,1.89959394,0.05354365,1.80262786,3.12531806,0.85430396
-2.56028014,5.97402859,1.23332371,0.97237012,0.03052360,1.95858781,0.05392013,1.84095839,3.23007922,0.87726013
-2.55427714,6.09931208,1.26227174,0.98399378,0.03083364,2.01236433,0.05418411,1.87449303,3.32617206,0.89827321
-2.54827414,6.20737483,1.28738418,0.99278094,0.03104847,2.06018667,0.05433885,1.90299115,3.41228810,0.91711703
-2.54227114,6.29703102,1.30853826,0.99871338,0.03116464,2.10135436,0.05438830,1.92630729,3.48717809,0.93357724
-2.53626813,6.36732514,1.32568778,1.00183356,0.03117925,2.13522240,0.05433711,1.94439734,3.54968705,0.94745656
-2.53026513,6.41756755,1.33886264,1.00224668,0.03109011,2.16122150,0.05419086,1.95732159,3.59879118,0.95858056
-2.52426213,6.44736637,1.34816591,1.00012097,0.03089584,2.17887848,0.05395617,1.96524444,3.63363494,0.96680378
-2.51825913,6.45665362,1.35376842,0.99568594,0.03059611,2.18783601,0.05364081,1.96843064,3.65356650,0.97201580
-2.51225613,6.44570423,1.35590110,0.98922886,0.03019173,2.18787075,0.05325381,1.96723793,3.65816989,0.97414700
-2.50625313,6.41514632,1.35484545,0.98108914,0.02968488,2.17890868,0.05280549,1.96210646,3.64729214,0.97317380
-2.50025013,6.36596177,1.35092238,0.97165113,0.02907912,2.16103714,0.05230735,1.95354522,3.62106361,0.96912296
-2.49424712,6.29947645,1.34448015,0.96133531,0.02837953,2.13451240,0.05177194,1.94211606,3.57991046,0.96207469
-2.48824412,6.21733973,1.33588180,0.95058819,0.02759267,2.09976251,0.05121260,1.92841590,3.52455820,0.95216446
-2.48224112,6.12149386,1.32549256,0.93987139,0.02672657,2.05738488,0.05064309,1.91305787,3.45602580,0.93958323
-2.47623812,6.01413381,1.31366807,0.92964999,0.02579061,2.00813866,0.05007716,1.89665211,3.37561034,0.92457606
-2.47023512,5.89765880,1.30074363,0.92038085,0.02479533,1.95293186,0.04952802,1.87978700,3.28486254,0.90743908
-2.46423212,5.77461727,1.28702496,0.91250089,0.02375226,1.89280376,0.04900786,1.86301163,3.18555408,0.88851489
-2.45822911,5.64764701,1.27278100,0.90641604,0.02267362,1.82890310,0.04852725,1.84681995,3.07963776,0.86818642
-2.45222611,5.51941260,1.25823868,0.90249087,0.02157204,1.76246286,0.04809465,1.83163748,2.96920217,0.84686958
-2.44622311,5.39254229,1.24358000,0.90103934,0.02046026,1.69477245,0.04771596,1.81781058,2.85642245,0.82500473
-2.44022011,5.26956637,1.22894128,0.90231680,0.01935077,1.62714841,0.04739416,1.80559905,2.74350888,0.80304740
-2.43421711,5.15285896,1.21441443,0.90651346,0.01825557,1.56090429,0.04712908,1.79517168,2.63265521,0.78145837
-2.42821411,5.04458493,1.20005018,0.91374937,0.01718582,1.49732104,0.04691732,1.78660524,2.52598827,0.76069356
-2.42221111,4.94665338,1.18586271,0.92407102,0.01615164,1.43761839,0.04675228,1.77988633,2.42552044,0.74119375
-2.41620810,4.86067861,1.17183553,0.93744957,0.01516187,1.38292821,0.04662439,1.77491615,2.33310609,0.72337472
-2.41020510,4.78794951,1.15792806,0.95378067,0.01422393,1.33427034,0.04652148,1.77151769,2.25040318,0.70761772
-2.40420210,4.72940751,1.14408254,0.97288593,0.01334372,1.29253147,0.04642926,1.76944493,2.17884050,0.69426070
-2.39819910,4.68563335,1.13023091,0.99451577,0.01252557,1.25844725,0.04633193,1.76839363,2.11959107,0.68359041
-2.39219610,4.65684236,1.11630117,1.01835394,0.01177226,1.23258804,0.04621284,1.76801318,2.07355191,0.67583554
-2.38619310,4.64288796,1.10222302,1.04402326,0.01108503,1.21534829,0.04605522,1.76791909,2.04133014,0.67116112
-2.38019010,4.64327286,1.08793249,1.07109282,0.01046377,1.20693966,0.04584288,1.76770566,2.02323529,0.66966421
-2.37418709,4.65716737,1.07337535,1.09908634,0.00990704,1.20738787,0.04556093,1.76695844,2.01927760,0.67137109
-2.36818409,4.68343423,1.05850936,1.12749184,0.00941234,1.21653321,0.04519633,1.76526617,2.02917216,0.67623616
-2.36218109,4.72065945,1.04330523,1.15577227,0.00897620,1.23403478,0.04473849,1.76223189,2.05234856,0.68414235
-2.35617809,4.76718854,1.02774646,1.18337718,0.00859442,1.25937828,0.04417961,1.75748321,2.08796590,0.69490355
-2.35017509,4.82116770,1.01182831,1.20975519,0.00826228,1.29188745,0.04351497,1.75068140,2.13493309,0.70826874
-2.34417209,4.88058940,0.99555596,1.23436709,0.00797465,1.33073900,0.04274304,1.74152941,2.19193421,0.72392811
-2.33816908,4.94334196,0.97894235,1.25669933,0.00772624,1.37498105,0.04186546,1.72977883,2.25745884,0.74152103
-2.33216608,5.00726235,0.96200581,1.27627758,0.00751176,1.42355483,0.04088693,1.71523574,2.32983722,0.76064588
-2.32616308,5.07019179,0.94476794,1.29268015,0.00732604,1.47531961,0.03981488,1.69776561,2.40727987,0.78087146
-2.32016008,5.13003297,0.92725187,1.30555072,0.00716418,1.52908028,0.03865918,1.67729717,2.48792132,0.80175000
-2.31415708,5.18480813,0.90948121,1.31461008,0.00702168,1.58361744,0.03743171,1.65382555,2.56986720,0.82283122
-2.30815408,5.23271653,0.89147983,1.31966651,0.00689453,1.63771912,0.03614585,1.62741437,2.65124394,0.84367721
-2.30215108,5.27218985,0.87327250,1.32062424,0.00677928,1.69021348,0.03481610,1.59819712,2.73024982,0.86387762
-2.29614807,5.30194388,0.85488642,1.31748972,0.00667313,1.74000168,0.03345754,1.56637747,2.80520599,0.88306464
-2.29014507,5.32102463,0.83635354,1.31037529,0.00657398,1.78608958,0.03208544,1.53222860,2.87460592,0.90092720
-2.28414207,5.32884693,0.81771348,1.29950009,0.00648043,1.82761749,0.03071489,1.49609147,2.93716149,0.91722367
-2.27813907,5.32522380,0.79901682,1.28518792,0.00639183,1.86388644,0.02936047,1.45837164,2.99184371,0.93179270
-2.27213607,5.31038459,0.78032840,1.26786210,0.00630828,1.89437996,0.02803602,1.41953484,3.03791646,0.94456132
-2.26613307,5.28498080,0.76173039,1.24803735,0.00623061,1.91878027,0.02675443,1.38010088,3.07496135,0.95555006
-2.26013007,5.25007815,0.74332478,1.22630890,0.00616037,1.93697780,0.02552757,1.34063605,3.10289226,0.96487452
-2.25412706,5.20713458,0.72523498,1.20333927,0.00609973,1.94907341,0.02436618,1.30174376,3.12195844,0.97274325
-2.24812406,5.15796403,0.70760627,1.17984287,0.00605151,1.95537278,0.02327993,1.26405371,3.13273549,0.97945169
-2.24212106,5.10468658,0.69060495,1.15656935,0.00601900,1.95637288,0.02227735,1.22820953,3.13610405,0.98537239
-2.23611806,5.04966629,0.67441616,1.13428588,0.00600595,1.95274082,0.02136595,1.19485519,3.13321658,0.99094165
-2.23011506,4.99543858,0.65924016,1.11375929,0.00601643,1.94528556,0.02055226,1.16462057,3.12545331,0.99664307
-2.22411206,4.94462944,0.64528752,1.09573846,0.00605468,1.93492359,0.01984187,1.13810639,3.11436877,1.00298855
-2.21810905,4.89986967,0.63277305,1.08093776,0.00612505,1.92263992,0.01923947,1.11586916,3.10163117,1.01049754
-2.21210605,4.86370700,0.62190899,1.07002174,0.00623178,1.90944593,0.01874891,1.09840655,3.08895688,1.01967537
-2.20610305,4.83851981,0.61289771,1.06359180,0.00637895,1.89633590,0.01837321,1.08614366,3.07804295,1.03099156
-2.20010005,4.82643566,0.60592429,1.06217492,0.00657026,1.88424426,0.01811454,1.07942089,3.07050040,1.04485902
-2.19409705,4.82925798,0.60114929,1.06621465,0.00680894,1.87400535,0.01797420,1.07848364,3.06779131,1.06161523
-2.18809405,4.84840381,0.59870228,1.07606458,0.00709760,1.86631770,0.01795261,1.08347446,3.07117239,1.08150592
-2.18209105,4.88485495,0.59867622,1.09198388,0.00743817,1.86171437,0.01804924,1.09442787,3.08164737,1.10467234
-2.17608804,4.93912444,0.60112307,1.11413515,0.00783173,1.86054078,0.01826256,1.11126815,3.09993026,1.13114240
-2.17008504,5.01123940,0.60605093,1.14258395,0.00827850,1.86294107,0.01859001,1.13381010,3.12642094,1.16082622
-2.16408204,5.10074070,0.61342259,1.17729998,0.00877776,1.86885349,0.01902795,1.16176288,3.16119375,1.19351625
-2.15807904,5.20669904,0.62315577,1.21815947,0.00932783,1.87801504,0.01957162,1.19473667,3.20399944,1.22889183
-2.15207604,5.32774641,0.63512479,1.26494851,0.00992609,1.88997503,0.02021511,1.23225197,3.25427982,1.26652820
-2.14607304,5.46212127,0.64916369,1.31736704,0.01056899,1.90411674,0.02095143,1.27375118,3.31119427,1.30590916
-2.14007004,5.60772521,0.66507052,1.37503331,0.01125210,1.91968611,0.02177244,1.31861198,3.37365633,1.34644321
-2.13406703,5.76218847,0.68261259,1.43748873,0.01197024,1.93582597,0.02266899,1.36616212,3.44037850,1.38748212
-2.12806403,5.92294162,0.70153239,1.50420296,0.01271749,1.95161404,0.02363093,1.41569493,3.50992293,1.42834132
-2.12206103,6.08729033,0.72155394,1.57457938,0.01348741,1.96610296,0.02464725,1.46648525,3.58075549,1.46832114
-2.11605803,6.25249052,0.74238927,1.64796112,0.01427310,1.97836037,0.02570615,1.51780507,3.65130095,1.50672815
-2.11005503,6.41582115,0.76374473,1.72363762,0.01506735,1.98750724,0.02679526,1.56893864,3.71999657,1.54289566
-2.10405203,6.57465232,0.78532702,1.80085206,0.01586282,1.99275276,0.02790171,1.61919638,3.78534233,1.57620277
-2.09804902,6.72650674,0.80684865,1.87880998,0.01665213,1.99342445,0.02901240,1.66792753,3.84594578,1.60609120
-2.09204602,6.86911305,0.82803280,1.95668893,0.01742806,1.98899216,0.03011413,1.71453109,3.90056007,1.63207948
-2.08604302,7.00044995,0.84861742,2.03364960,0.01818360,1.97908537,0.03119383,1.75846496,3.94811429,1.65377417
-2.08004002,7.11878053,0.86835856,2.10884830,0.01891217,1.96350326,0.03223877,1.79925319,3.98773558,1.67087769
-2.07403702,7.22267671,0.88703295,2.18145066,0.01960761,1.94221748,0.03323679,1.83649129,4.01876275,1.68319306
-2.06803402,7.31103387,0.90443986,2.25064653,0.02026435,1.91536801,0.03417650,1.86984953,4.04075194,1.69062517
-2.06203102,7.38307642,0.92040227,2.31566552,0.02087745,1.88325261,0.03504748,1.89907454,4.05347480,1.69317914
-2.05602801,7.43835482,0.93476748,2.37579300,0.02144264,1.84631080,0.03584050,1.92398907,4.05691011,1.69095582
-2.05002501,7.47673518,0.94740717,2.43038579,0.02195637,1.80510335,0.03654766,1.94449016,4.05123001,1.68414489
-2.04402201,7.49838224,0.95821707,2.47888711,0.02241582,1.76028854,0.03716257,1.96054588,4.03678195,1.67301590
-2.03801901,7.50373694,0.96711627,2.52084008,0.02281891,1.71259635,0.03768046,1.97219074,4.01406759,1.65790771
-2.03201601,7.49348937,0.97404628,2.55589903,0.02316431,1.66280181,0.03809828,1.97951995,3.98371978,1.63921674
-2.02601301,7.46854823,0.97896984,2.58383830,0.02345139,1.61169868,0.03841471,1.98268270,3.94647872,1.61738445
-2.02001001,7.43000753,0.98186964,2.60455760,0.02368021,1.56007447,0.03863018,1.98187460,3.90316820,1.59288444
-2.01400700,7.37911142,0.98274684,2.61808394,0.02385154,1.50868759,0.03874685,1.97732945,3.85467248,1.56620958
-2.00800400,7.31721771,0.98161958,2.62456963,0.02396677,1.45824743,0.03876848,1.96931047,3.80191464,1.53785936
-2.00200100,7.24576112,0.97852144,2.62428633,0.02402790,1.40939771,0.03870034,1.95810132,3.74583643,1.50832788
-1.99599800,7.16621643,0.97349982,2.61761533,0.02403752,1.36270345,0.03854898,1.94399692,3.68738014,1.47809265
-1.98999500,7.08006268,0.96661439,2.60503433,0.02399878,1.31864170,0.03832207,1.92729440,3.62747221,1.44760443
-1.98399200,6.98874873,0.95793553,2.58710113,0.02391535,1.27759580,0.03802814,1.90828440,3.56700893,1.41727828
-1.97798899,6.89366099,0.94754278,2.56443496,0.02379138,1.23985316,0.03767630,1.88724298,3.50684373,1.38748588
-1.97198599,6.79609396,0.93552340,2.53769621,0.02363145,1.20560609,0.03727600,1.86442428,3.44777626,1.35854943
-1.96598299,6.69722424,0.92197098,2.50756519,0.02344055,1.17495535,0.03683672,1.84005430,3.39054285,1.33073699
-1.95997999,6.59808854,0.90698413,2.47472108,0.02322400,1.14791597,0.03636770,1.81432594,3.33580832,1.30425942
-1.95397699,6.49956628,0.89066525,2.43982166,0.02298738,1.12442483,0.03587771,1.78739547,3.28415899,1.27926893
-1.94797399,6.40236714,0.87311942,2.40348475,0.02273649,1.10434952,0.03537479,1.75938057,3.23609678,1.25585921
-1.94197099,6.30702378,0.85445336,2.36627190,0.02247717,1.08749809,0.03486608,1.73036011,3.19203423,1.23406704
-1.93596798,6.21388984,0.83477446,2.32867507,0.02221528,1.07362913,0.03435763,1.70037549,3.15229057,1.21387534
-1.92996498,6.12314312,0.81418994,2.29110641,0.02195648,1.06246199,0.03385433,1.66943365,3.11708863,1.19521741
-1.92396198,6.03479350,0.79280603,2.25389163,0.02170619,1.05368657,0.03335979,1.63751150,3.08655266,1.17798231
-1.91795898,5.94869525,0.77072720,2.21726666,0.02146934,1.04697259,0.03287636,1.60456170,3.06070707,1.16202105
-1.91195598,5.86456298,0.74805550,2.18137784,0.02125029,1.04197806,0.03240513,1.57051929,3.03947600,1.14715339
-1.90595298,5.78199041,0.72488990,2.14628494,0.02105262,1.03835676,0.03194597,1.53530917,3.02268395,1.13317494
-1.89994997,5.70047125,0.70132575,2.11196698,0.02087901,1.03576475,0.03149767,1.49885378,3.01005732,1.11986446
-1.89394697,5.61942115,0.67745423,2.07833014,0.02073110,1.03386570,0.03105800,1.46108086,3.00122706,1.10699088
-1.88794397,5.53820009,0.65336203,2.04521737,0.02060935,1.03233525,0.03062393,1.42193086,2.99573253,1.09431997
-1.88194097,5.45613428,0.62913095,2.01241913,0.02051300,1.03086439,0.03019172,1.38136356,2.99302670,1.08162049
-1.87593797,5.37253722,0.60483786,1.97968473,0.02044001,1.02916193,0.02975713,1.33936393,2.99248281,1.06866959
-1.86993497,5.28672925,0.58055462,1.94673401,0.02038704,1.02695635,0.02931559,1.29594658,2.99340277,1.05525743
-1.86393197,5.19805557,0.55634826,1.91326875,0.02034954,1.02399707,0.02886234,1.25115908,2.99502747,1.04119101
-1.85792896,5.10590242,0.53228138,1.87898379,0.02032181,1.02005549,0.02839266,1.20508375,2.99654902,1.02629716
-1.85192596,5.00971173,0.50841262,1.84357744,0.02029719,1.01492585,0.02790197,1.15783803,2.99712532,1.01042486
-1.84592296,4.90899418,0.48479734,1.80676123,0.02026824,1.00842622,0.02738602,1.10957351,2.99589675,0.99344696
-1.83991996,4.80334107,0.46148845,1.76826883,0.02022702,1.00039965,0.02684100,1.06047365,2.99200505,0.97526137
-1.83391696,4.69243517,0.43853727,1.72786416,0.02016533,0.99071578,0.02626371,1.01075046,2.98461430,0.95579193
-1.82791396,4.57606075,0.41599444,1.68534871,0.02007507,0.97927275,0.02565162,0.96064023,2.97293346,0.93498912
-1.82191096,4.45411299,0.39391082,1.64056793,0.01994851,0.96599971,0.02500299,0.91039860,2.95624033,0.91283064
-1.81590795,4.32660669,0.37233826,1.59341687,0.01977865,0.95085957,0.02431697,0.86029521,2.93390595,0.88932198
-1.80990495,4.19368430,0.35133021,1.54384482,0.01955952,0.93385219,0.02359364,0.81060811,2.90541912,0.86449710
-1.80390195,4.05562288,0.33094215,1.49185898,0.01928642,0.91501769,0.02283409,0.76161815,2.87040983,0.83841910
-1.79789895,3.91283973,0.31123173,1.43752699,0.01895620,0.89443972,0.02204041,0.71360359,2.82867094,0.81118095
-1.79189595,3.76589620,0.29225861,1.38097830,0.01856740,0.87224854,0.02121571,0.66683506,2.78017704,0.78290617
-1.78589295,3.61549929,0.27408399,1.32240402,0.01812037,0.84862356,0.02036414,0.62157089,2.72509966,0.75374933
-1.77988994,3.46250037,0.25676987,1.26205542,0.01761732,0.82379527,0.01949079,0.57805318,2.66381795,0.72389626
-1.77388694,3.30789072,0.24037799,1.20024074,0.01706230,0.79804616,0.01860170,0.53650425,2.59692411,0.69356386
-1.76788394,3.15279348,0.22496856,1.13732044,0.01646108,0.77171050,0.01770370,0.49712399,2.52522307,0.66299937
-1.76188094,2.99845184,0.21059883,1.07370085,0.01582098,0.74517291,0.01680436,0.46008763,2.44972599,0.63247887
-1.75587794,2.84621324,0.19732152,1.00982632,0.01515072,0.71886542,0.01591183,0.42554429,2.37163744,0.60230511
-1.74987494,2.69750991,0.18518326,0.94617008,0.01446003,0.69326306,0.01503471,0.39361603,2.29233634,0.57280437
-1.74387194,2.55383572,0.17422307,0.88322402,0.01375948,0.66887791,0.01418187,0.36439745,2.21335098,0.54432253
-1.73786893,2.41672006,0.16447099,0.82148776,0.01306005,0.64625166,0.01336225,0.33795581,2.13632843,0.51722014
-1.73186593,2.28769892,0.15594684,0.76145725,0.01237286,0.62594665,0.01258474,0.31433143,2.06299919,0.49186667
-1.72586293,2.16828412,0.14865932,0.70361344,0.01170879,0.60853560,0.01185791,0.29353851,1.99513772,0.46863396
-1.71985993,2.05993119,0.14260535,0.64841124,0.01107822,0.59459008,0.01118988,0.27556616,1.93451982,0.44788891
-1.71385693,1.96400664,0.13776965,0.59626923,0.01049070,0.58466788,0.01058812,0.26037960,1.88287787,0.42998567
