energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.84992496,2.87070640,0.76834158,2.33075351,0.01699027,0.00643796,0.25332626,0.05243235,0.01464587,0.38132279
-5.84392196,2.74989400,0.73010949,2.23617876,0.01647759,0.00604957,0.24501867,0.05050427,0.01458845,0.35886440
-5.83791896,2.62936313,0.69280157,2.14189634,0.01588617,0.00566393,0.23655887,0.04857529,0.01453210,0.33663535
-5.83191596,2.51078288,0.65682060,2.04925416,0.01522818,0.00528645,0.22808694,0.04667335,0.01448195,0.31487504
-5.82591296,2.39579567,0.62255216,1.95957699,0.01451674,0.00492238,0.21974646,0.04482725,0.01444405,0.29381343
-5.81990995,2.28598245,0.59035776,1.87413868,0.01376543,0.00457678,0.21168121,0.04306603,0.01442521,0.27366590
-5.81390695,2.18282852,0.56056810,1.79413483,0.01298801,0.00425442,0.20403167,0.04141825,0.01443275,0.25462866
-5.80790395,2.08769060,0.53347644,1.72065628,0.01219795,0.00395976,0.19693145,0.03991132,0.01447423,0.23687479
-5.80190095,2.00176566,0.50933235,1.65466373,0.01140814,0.00369685,0.19050363,0.03857081,0.01455707,0.22055088
-5.79589795,1.92606215,0.48833585,1.59696408,0.01063056,0.00346937,0.18485721,0.03741979,0.01468824,0.20577452
-5.78989495,1.86137418,0.47063210,1.54818896,0.00987599,0.00328054,0.18008370,0.03647813,0.01487381,0.19263241
-5.78389195,1.80825926,0.45630682,1.50877610,0.00915381,0.00313316,0.17625403,0.03576194,0.01511861,0.18117922
-5.77788894,1.76702057,0.44538264,1.47895408,0.00847188,0.00302955,0.17341586,0.03528301,0.01542588,0.17143722
-5.77188594,1.73769419,0.43781651,1.45873122,0.00783636,0.00297157,0.17159133,0.03504836,0.01579687,0.16339655
-5.76588294,1.72004231,0.43349842,1.44788940,0.00725173,0.00296060,0.17077560,0.03505993,0.01623067,0.15701613
-5.75987994,1.71355292,0.43225155,1.44598326,0.00672080,0.00299751,0.17093596,0.03531429,0.01672394,0.15222524
-5.75387694,1.71744672,0.43383411,1.45234552,0.00624475,0.00308267,0.17201191,0.03580260,0.01727085,0.14892567
-5.74787394,1.73069157,0.43794294,1.46609881,0.00582322,0.00321590,0.17391603,0.03651066,0.01786304,0.14699442
-5.74187094,1.75202480,0.44421889,1.48617412,0.00545452,0.00339650,0.17653579,0.03741911,0.01848977,0.14628686
-5.73586793,1.77998311,0.45225416,1.51133602,0.00513575,0.00362313,0.17973632,0.03850388,0.01913815,0.14664042
-5.72986493,1.81293988,0.46160132,1.54021414,0.00486300,0.00389388,0.18336398,0.03973665,0.01979339,0.14787860
-5.72386193,1.84914892,0.47178400,1.57134029,0.00463160,0.00420620,0.18725072,0.04108564,0.02043932,0.14981528
-5.71785893,1.88679362,0.48230890,1.60319039,0.00443632,0.00455689,0.19121914,0.04251639,0.02105885,0.15225936
-5.71185593,1.92404001,0.49267888,1.63422964,0.00427156,0.00494212,0.19508801,0.04399276,0.02163455,0.15501937
-5.70585293,1.95909197,0.50240653,1.66295968,0.00413160,0.00535741,0.19867802,0.04547794,0.02214927,0.15790818
-5.69984992,1.99024658,0.51102791,1.68796579,0.00401079,0.00579769,0.20181769,0.04693559,0.02258677,0.16074762
-5.69384692,2.01594747,0.51811592,1.70796233,0.00390369,0.00625734,0.20434905,0.04833091,0.02293235,0.16337274
-5.68784392,2.03483408,0.52329259,1.72183458,0.00380527,0.00673028,0.20613294,0.04963178,0.02317336,0.16563578
-5.68184092,2.04578467,0.52624000,1.72867509,0.00371102,0.00721007,0.20705366,0.05080974,0.02329978,0.16740962
-5.67583792,2.04795132,0.52670925,1.72781304,0.00361703,0.00769004,0.20702279,0.05184096,0.02330456,0.16859054
-5.66983492,2.04078525,0.52452705,1.71883511,0.00352007,0.00816342,0.20598206,0.05270693,0.02318395,0.16910031
-5.66383192,2.02405144,0.51959971,1.70159708,0.00341765,0.00862353,0.20390497,0.05339517,0.02293764,0.16888751
-5.65782891,1.99783178,0.51191440,1.67622539,0.00330799,0.00906396,0.20079737,0.05389950,0.02256881,0.16792787
-5.65182591,1.96251661,0.50153745,1.64310872,0.00319002,0.00947873,0.19669673,0.05422030,0.02208402,0.16622392
-5.64582291,1.91878503,0.48861003,1.60287987,0.00306335,0.00986251,0.19167022,0.05436439,0.02149294,0.16380366
-5.63981991,1.86757477,0.47334117,1.55638870,0.00292818,0.01021072,0.18581180,0.05434475,0.02080807,0.16071850
-5.63381691,1.81004316,0.45599870,1.50466746,0.00278527,0.01051975,0.17923829,0.05417997,0.02004419,0.15704051
-5.62781391,1.74752059,0.43689834,1.44888994,0.00263578,0.01078705,0.17208473,0.05389352,0.01921789,0.15285905
-5.62181091,1.68145881,0.41639158,1.39032617,0.00248122,0.01101119,0.16449921,0.05351279,0.01834697,0.14827693
-5.61580790,1.61337608,0.39485276,1.33029486,0.00232337,0.01119192,0.15663736,0.05306807,0.01744980,0.14340633
-5.60980490,1.54480154,0.37266605,1.27011531,0.00216412,0.01133016,0.14865679,0.05259133,0.01654469,0.13836454
-5.60380190,1.47722105,0.35021281,1.21106093,0.00200541,0.01142793,0.14071173,0.05211499,0.01564935,0.13326974
-5.59779890,1.41202672,0.32785972,1.15431611,0.00184915,0.01148829,0.13294802,0.05167065,0.01478026,0.12823699
-5.59179590,1.35047190,0.30594835,1.10093823,0.00169715,0.01151517,0.12549865,0.05128796,0.01395228,0.12337455
-5.58579290,1.29363346,0.28478630,1.05182598,0.00155103,0.01151318,0.11848014,0.05099344,0.01317818,0.11878069
-5.57978989,1.24238243,0.26464030,1.00769511,0.00141220,0.01148749,0.11198965,0.05080958,0.01246842,0.11454112
-5.57378689,1.19736414,0.24573135,0.96906244,0.00128183,0.01144353,0.10610313,0.05075408,0.01183089,0.11072708
-5.56778389,1.15898805,0.22823202,0.93623828,0.00116079,0.01138686,0.10087432,0.05083935,0.01127089,0.10739417
-5.56178089,1.12742763,0.21226586,0.90932732,0.00104973,0.01132295,0.09633485,0.05107227,0.01079112,0.10458202
-5.55577789,1.10262984,0.19790875,0.88823780,0.00094899,0.01125703,0.09249510,0.05145419,0.01039183,0.10231465
-5.54977489,1.08433352,0.18519206,0.87269806,0.00085870,0.01119392,0.08934598,0.05198135,0.01007104,0.10060165
-5.54377189,1.07209583,0.17410731,0.86227980,0.00077876,0.01113803,0.08686143,0.05264543,0.00982480,0.09944003
-5.53776888,1.06532539,0.16461212,0.85642687,0.00070892,0.01109325,0.08500148,0.05343446,0.00964758,0.09881663
-5.53176588,1.06332065,0.15663701,0.85448822,0.00064877,0.01106305,0.08371573,0.05433398,0.00953268,0.09871111
-5.52576288,1.06531194,0.15009278,0.85575379,0.00059782,0.01105050,0.08294716,0.05532827,0.00947262,0.09909923
-5.51975988,1.07050546,0.14487820,0.85949176,0.00055557,0.01105845,0.08263601,0.05640184,0.00945961,0.09995638
-5.51375688,1.07812740,0.14088754,0.86498583,0.00052147,0.01108970,0.08272369,0.05754085,0.00948596,0.10126117
-5.50775388,1.08746659,0.13801783,0.87157096,0.00049508,0.01114720,0.08315639,0.05873463,0.00954452,0.10299895
-5.50175088,1.09791394,0.13617541,0.87866648,0.00047603,0.01123427,0.08388847,0.05997698,0.00962897,0.10516503
-5.49574787,1.10899724,0.13528172,0.88580517,0.00046407,0.01135487,0.08488530,0.06126741,0.00973423,0.10776754
-5.48974487,1.12041004,0.13527797,0.89265739,0.00045915,0.01151377,0.08612561,0.06261207,0.00985661,0.11082976
-5.48374187,1.13203345,0.13612873,0.89904951,0.00046139,0.01171677,0.08760317,0.06402438,0.00999406,0.11439168
-5.47773887,1.14395012,0.13782426,0.90497582,0.00047115,0.01197083,0.08932776,0.06552537,0.01014622,0.11851093
-5.47173587,1.15644981,0.14038146,0.91060372,0.00048899,0.01228417,0.09132543,0.06714358,0.01031446,0.12326274
-5.46573287,1.17002638,0.14384363,0.91627203,0.00051575,0.01266626,0.09363800,0.06891453,0.01050182,0.12873912
-5.45972986,1.18536610,0.14827886,0.92248232,0.00055247,0.01312777,0.09632185,0.07087988,0.01071287,0.13504699
-5.45372686,1.20332772,0.15377726,0.92988375,0.00060043,0.01368039,0.09944601,0.07308615,0.01095351,0.14230560
-5.44772386,1.22491488,0.16044707,0.93925179,0.00066111,0.01433661,0.10308964,0.07558307,0.01123069,0.15064290
-5.44172086,1.25124163,0.16840985,0.95146158,0.00073617,0.01510935,0.10733893,0.07842168,0.01155211,0.16019131
-5.43571786,1.28349205,0.17779477,0.96745659,0.00082738,0.01601158,0.11228360,0.08165221,0.01192590,0.17108271
-5.42971486,1.32287538,0.18873235,0.98821372,0.00093660,0.01705582,0.11801299,0.08532176,0.01236015,0.18344300
-5.42371186,1.37057774,0.20134770,1.01470574,0.00106569,0.01825356,0.12461196,0.08947197,0.01286261,0.19738618
-5.41770885,1.42771213,0.21575360,1.04786227,0.00121646,0.01961472,0.13215671,0.09413668,0.01344027,0.21300838
-5.41170585,1.49526821,0.23204355,1.08853044,0.00139059,0.02114701,0.14071058,0.09933972,0.01409893,0.23038171
-5.40570285,1.57406330,0.25028509,1.13743645,0.00158949,0.02285535,0.15032009,0.10509290,0.01484294,0.24954856
-5.39969985,1.66469655,0.27051361,1.19514924,0.00181429,0.02474123,0.16101122,0.11139430,0.01567483,0.27051610
-5.39369685,1.76750759,0.29272692,1.26204757,0.00206570,0.02680227,0.17278619,0.11822691,0.01659506,0.29325164
-5.38769385,1.88254146,0.31688082,1.33829156,0.00234391,0.02903168,0.18562081,0.12555777,0.01760180,0.31767874
-5.38169085,2.00952118,0.34288588,1.42379996,0.00264855,0.03141802,0.19946249,0.13333746,0.01869085,0.34367452
-5.37568784,2.14782955,0.37060573,1.51823415,0.00297856,0.03394489,0.21422912,0.14150031,0.01985550,0.37106820
-5.36968484,2.29650115,0.39985700,1.62098984,0.00333219,0.03659096,0.22980883,0.14996499,0.02108661,0.39964116
-5.36368184,2.45422579,0.43041102,1.73119712,0.00370694,0.03933005,0.24606076,0.15863581,0.02237267,0.42912862
-5.35767884,2.61936383,0.46199751,1.84772968,0.00409955,0.04213142,0.26281684,0.16740446,0.02369999,0.45922298
-5.35167584,2.78997395,0.49431020,1.96922313,0.00450599,0.04496029,0.27988470,0.17615241,0.02505300,0.48957905
-5.34567284,2.96385311,0.52701442,2.09410279,0.00492155,0.04777848,0.29705151,0.18475364,0.02641450,0.51982082
-5.33966983,3.13858810,0.55975639,2.22062019,0.00534089,0.05054531,0.31408896,0.19307794,0.02776618,0.54955007
-5.33366683,3.31161766,0.59217430,2.34689782,0.00575814,0.05321853,0.33075896,0.20099442,0.02908899,0.57835632
-5.32766383,3.48030345,0.62391051,2.47098074,0.00616706,0.05575553,0.34682024,0.20837531,0.03036375,0.60582802
-5.32166083,3.64200771,0.65462478,2.59089360,0.00656116,0.05811450,0.36203539,0.21509982,0.03157165,0.63156468
-5.31565783,3.79417492,0.68400782,2.70470099,0.00693392,0.06025572,0.37617824,0.22105800,0.03269484,0.65518941
-5.30965483,3.93441444,0.71179478,2.81056906,0.00727898,0.06214280,0.38904134,0.22615439,0.03371699,0.67636155
-5.30365183,4.06058081,0.73777800,2.90682569,0.00759031,0.06374390,0.40044312,0.23031140,0.03462386,0.69478880
-5.29764882,4.17084822,0.76181838,2.99201690,0.00786244,0.06503277,0.41023458,0.23347214,0.03540374,0.71023837
-5.29164582,4.26377576,0.78385482,3.06495667,0.00809063,0.06598971,0.41830509,0.23560274,0.03604793,0.72254662
-5.28564282,4.33836024,0.80391111,3.12476802,0.00827104,0.06660225,0.42458708,0.23669394,0.03655103,0.73162673
-5.27963982,4.39407392,0.82209981,3.17091307,0.00840091,0.06686566,0.42905937,0.23676180,0.03691120,0.73747399
-5.27363682,4.43088490,0.83862268,3.20321055,0.00847859,0.06678307,0.43174891,0.23584772,0.03713019,0.74016829
-5.26763382,4.44925881,0.85376748,3.22183963,0.00850366,0.06636542,0.43273081,0.23401735,0.03721341,0.73987373
-5.26163082,4.45014122,0.86790094,3.22732963,0.00847695,0.06563105,0.43212661,0.23135882,0.03716963,0.73683507
-5.25562781,4.43492129,0.88145806,3.22053590,0.00840051,0.06460505,0.43010071,0.22798005,0.03701080,0.73137116
-5.24962481,4.40537771,0.89492787,3.20260268,0.00827752,0.06331834,0.42685529,0.22400531,0.03675153,0.72386557
-5.24362181,4.36360936,0.90883620,3.17491478,0.00811222,0.06180656,0.42262352,0.21957119,0.03640857,0.71475451
-5.23761881,4.31195358,0.92372584,3.13904003,0.00790971,0.06010875,0.41766170,0.21482212,0.03600023,0.70451266
-5.23161581,4.25289560,0.94013497,3.09666535,0.00767583,0.05826604,0.41224028,0.20990555,0.03554561,0.69363735
-5.22561281,4.18897313,0.95857447,3.04952932,0.00741691,0.05632019,0.40663441,0.20496706,0.03506394,0.68263173
-5.21960980,4.12268051,0.97950515,2.99935436,0.00713960,0.05431219,0.40111415,0.20014554,0.03457381,0.67198742
-5.21360680,4.05637634,1.00331568,2.94778168,0.00685061,0.05228099,0.39593487,0.19556863,0.03409249,0.66216759
-5.20760380,3.99219887,1.03030212,2.89631188,0.00655652,0.05026230,0.39132818,0.19134864,0.03363532,0.65359086
-5.20160080,3.93199237,1.06064999,2.84625364,0.00626357,0.04828763,0.38749367,0.18757904,0.03321509,0.64661676
-5.19559780,3.87724758,1.09441955,2.79868273,0.00597749,0.04638352,0.38459197,0.18433166,0.03284168,0.64153329
-5.18959480,3.82905832,1.13153498,2.75441259,0.00570337,0.04457103,0.38273907,0.18165480,0.03252166,0.63854699
-5.18359180,3.78809547,1.17177807,2.71397757,0.00544549,0.04286547,0.38200244,0.17957207,0.03225821,0.63777595
-5.17758879,3.75459903,1.21478661,2.67762874,0.00520732,0.04127637,0.38239880,0.17808229,0.03205100,0.63924593
-5.17158579,3.72838756,1.26005789,2.64534203,0.00499141,0.03980775,0.38389376,0.17716014,0.03189635,0.64288968
-5.16558279,3.70888418,1.30695725,2.61683760,0.00479942,0.03845850,0.38640329,0.17675777,0.03178746,0.64854960
-5.15957979,3.69515705,1.35473147,2.59160898,0.00463217,0.03722305,0.38979681,0.17680701,0.03171475,0.65598342
-5.15357679,3.68597218,1.40252675,2.56896007,0.00448968,0.03609205,0.39390200,0.17722243,0.03166636,0.66487280
-5.14757379,3.67985578,1.44941076,2.54804800,0.00437124,0.03505327,0.39851089,0.17790473,0.03162863,0.67483449
-5.14157079,3.67516309,1.49439809,2.52792955,0.00427558,0.03409248,0.40338717,0.17874469,0.03158675,0.68543356
-5.13556778,3.67015082,1.53647830,2.50760897,0.00420096,0.03319436,0.40827438,0.17962724,0.03152534,0.69619838
-5.12956478,3.66305002,1.57464564,2.48608502,0.00414528,0.03234333,0.41290461,0.18043569,0.03142907,0.70663654
-5.12356178,3.65213661,1.60792951,2.46239540,0.00410626,0.03152443,0.41700761,0.18105585,0.03128328,0.71625146
-5.11755878,3.63579707,1.63542442,2.43565684,0.00408154,0.03072396,0.42031975,0.18138000,0.03107450,0.72455885
-5.11155578,3.61258694,1.65631864,2.40509964,0.00406880,0.02993012,0.42259264,0.18131051,0.03079099,0.73110255
-5.10555278,3.58128045,1.66992021,2.37009544,0.00406585,0.02913343,0.42360120,0.18076294,0.03042308,0.73546921
-5.09954977,3.54090983,1.67567954,2.33017787,0.00407075,0.02832708,0.42315072,0.17966870,0.02996354,0.73730123
-5.09354677,3.49079336,1.67320755,2.28505557,0.00408182,0.02750707,0.42108282,0.17797701,0.02940777,0.73630764
-5.08754377,3.43055183,1.66228874,2.23461760,0.00409770,0.02667229,0.41728011,0.17565619,0.02875395,0.73227241
-5.08154077,3.36011327,1.64288864,2.17893170,0.00411737,0.02582434,0.41166934,0.17269427,0.02800300,0.72506008
-5.07553777,3.27970640,1.61515526,2.11823580,0.00414014,0.02496739,0.40422301,0.16909882,0.02715853,0.71461841
-5.06953477,3.18984363,1.57941450,2.05292363,0.00416559,0.02410779,0.39495946,0.16489621,0.02622667,0.70097819
-5.06353177,3.09129475,1.53615978,1.98352533,0.00419359,0.02325370,0.38394134,0.16013007,0.02521576,0.68425016
-5.05752876,2.98505267,1.48603617,1.91068409,0.00422417,0.02241463,0.37127277,0.15485934,0.02413612,0.66461923
-5.05152576,2.87229297,1.42981979,1.83513009,0.00425749,0.02160085,0.35709511,0.14915574,0.02299956,0.64233649
-5.04552276,2.75432911,1.36839332,1.75765268,0.00429378,0.02082294,0.34158170,0.14310091,0.02181908,0.61770914
-5.03951976,2.63256504,1.30271863,1.67907221,0.00433321,0.02009121,0.32493183,0.13678332,0.02060834,0.59108903
-5.03351676,2.50844748,1.23380774,1.60021246,0.00437588,0.01941517,0.30736404,0.13029505,0.01938131,0.56286026
-5.02751376,2.38341951,1.16269319,1.52187482,0.00442174,0.01880312,0.28910922,0.12372858,0.01815178,0.53342631
-5.02151076,2.25887740,1.09039913,1.44481506,0.00447050,0.01826164,0.27040366,0.11717376,0.01693303,0.50319740
-5.01550775,2.13613217,1.01791424,1.36972366,0.00452163,0.01779536,0.25148245,0.11071505,0.01573743,0.47257839
-5.00950475,2.01637726,0.94616742,1.29721005,0.00457434,0.01740663,0.23257331,0.10442905,0.01457619,0.44195786
-5.00350175,1.90066333,0.87600719,1.22779140,0.00462754,0.01709539,0.21389119,0.09838265,0.01345906,0.41169869
-4.99749875,1.78988076,0.80818537,1.16188619,0.00467986,0.01685915,0.19563377,0.09263151,0.01239424,0.38213031
-4.99149575,1.68475025,0.74334553,1.09981240,0.00472971,0.01669301,0.17797794,0.08721925,0.01138821,0.35354304
-4.98549275,1.58582133,0.68201626,1.04179029,0.00477527,0.01658983,0.16107732,0.08217711,0.01044571,0.32618444
-4.97948974,1.49347840,0.62460932,0.98794933,0.00481458,0.01654054,0.14506089,0.07752421,0.00956980,0.30025763
-4.97348674,1.40795347,0.57142227,0.93833873,0.00484561,0.01653441,0.13003264,0.07326829,0.00876190,0.27592169
-4.96748374,1.32934457,0.52264521,0.89294075,0.00486631,0.01655954,0.11607209,0.06940693,0.00802196,0.25329360
-4.96148074,1.25763845,0.47837083,0.85168614,0.00487471,0.01660329,0.10323572,0.06592909,0.00734865,0.23245180
-4.95547774,1.19273623,0.43860713,0.81447066,0.00486901,0.01665284,0.09155902,0.06281696,0.00673954,0.21344083
-4.94947474,1.13448034,0.40329191,0.78117172,0.00484764,0.01669566,0.08105903,0.06004792,0.00619133,0.19627676
-4.94347174,1.08268127,0.37230818,0.75166432,0.00480934,0.01672010,0.07173726,0.05759663,0.00570014,0.18095315
-4.93746873,1.03714267,0.34549964,0.72583536,0.00475322,0.01671578,0.06358272,0.05543701,0.00526169,0.16744700
-4.93146573,0.99768339,0.32268546,0.70359542,0.00467884,0.01667412,0.05657501,0.05354407,0.00487157,0.15572459
-4.92546273,0.96415544,0.30367364,0.68488763,0.00458621,0.01658860,0.05068724,0.05189557,0.00452543,0.14574673
-4.91945973,0.93645684,0.28827246,0.66969291,0.00447584,0.01645510,0.04588867,0.05047325,0.00421917,0.13747334
-4.91345673,0.91453895,0.27629951,0.65803142,0.00434876,0.01627202,0.04214702,0.04926385,0.00394910,0.13086703
-4.90745373,0.89840797,0.26758814,0.64996014,0.00420647,0.01604035,0.03943035,0.04825961,0.00371206,0.12589568
-4.90145073,0.88812057,0.26199112,0.64556679,0.00405095,0.01576362,0.03770842,0.04745841,0.00350548,0.12253393
-4.89544772,0.88377418,0.25938166,0.64496027,0.00388461,0.01544777,0.03695362,0.04686352,0.00332745,0.12076352
-4.88944472,0.88549264,0.25965198,0.64825841,0.00371025,0.01510083,0.03714139,0.04648297,0.00317674,0.12057263
-4.88344172,0.89340800,0.26270963,0.65557362,0.00353098,0.01473265,0.03825012,0.04632861,0.00305276,0.12195424
-4.87743872,0.90763981,0.26847225,0.66699728,0.00335014,0.01435450,0.04026079,0.04641486,0.00295551,0.12490380
-4.87143572,0.92827314,0.27686090,0.68258396,0.00317126,0.01397855,0.04315612,0.04675736,0.00288556,0.12941616
-4.86543272,0.95533679,0.28779294,0.70233633,0.00299797,0.01361747,0.04691954,0.04737145,0.00284389,0.13548229
-4.85942971,0.98878302,0.30117467,0.72619189,0.00283388,0.01328393,0.05153403,0.04827065,0.00283183,0.14308576
-4.85342671,1.02847020,0.31689449,0.75401229,0.00268256,0.01299012,0.05698077,0.04946521,0.00285094,0.15219928
-4.84742371,1.07414975,0.33481711,0.78557619,0.00254745,0.01274734,0.06323788,0.05096083,0.00290290,0.16278163
-4.84142071,1.12545805,0.35477911,0.82057626,0.00243178,0.01256564,0.07027928,0.05275761,0.00298940,0.17477506
-4.83541771,1.18191443,0.37658635,0.85862069,0.00233851,0.01245349,0.07807369,0.05484920,0.00311199,0.18810337
-4.82941471,1.24292543,0.40001350,0.89923957,0.00227032,0.01241761,0.08658385,0.05722241,0.00327206,0.20267090
-4.82341171,1.30779552,0.42480562,0.94189583,0.00222952,0.01246276,0.09576610,0.05985709,0.00347066,0.21836242
-4.81740870,1.37574401,0.45068202,0.98600066,0.00221806,0.01259176,0.10557027,0.06272642,0.00370849,0.23504396
-4.81140570,1.44592742,0.47734212,1.03093263,0.00223749,0.01280549,0.11593983,0.06579751,0.00398583,0.25256472
-4.80540270,1.51746647,0.50447301,1.07605971,0.00228896,0.01310301,0.12681245,0.06903241,0.00430246,0.27075980
-4.79939970,1.58947635,0.53175845,1.12076330,0.00237322,0.01348175,0.13812081,0.07238933,0.00465767,0.28945382
-4.79339670,1.66109873,0.55888871,1.16446279,0.00249060,0.01393772,0.14979357,0.07582408,0.00505024,0.30846510
-4.78739370,1.73153399,0.58557082,1.20663973,0.00264107,0.01446584,0.16175657,0.07929175,0.00547844,0.32761029
-4.78139070,1.80007189,0.61153850,1.24686007,0.00282425,0.01506017,0.17393410,0.08274828,0.00594003,0.34670925
-4.77538769,1.86611898,0.63656134,1.28479330,0.00303939,0.01571430,0.18625010,0.08615219,0.00643235,0.36558982
-4.76938469,1.92922133,0.66045264,1.32022746,0.00328547,0.01642155,0.19862937,0.08946604,0.00695226,0.38409232
-4.76338169,1.98908112,0.68307537,1.35307906,0.00356121,0.01717533,0.21099852,0.09265781,0.00749627,0.40207360
-4.75737869,2.04556635,0.70434600,1.38339723,0.00386507,0.01796934,0.22328677,0.09570197,0.00806057,0.41941028
-4.75137569,2.09871278,0.72423592,1.41136181,0.00419536,0.01879773,0.23542660,0.09858029,0.00864104,0.43600124
-4.74537269,2.14871814,0.74277030,1.43727529,0.00455022,0.01965530,0.24735402,0.10128223,0.00923337,0.45176909
-4.73936968,2.19592887,0.76002461,1.46154898,0.00492768,0.02053753,0.25900879,0.10380511,0.00983305,0.46666076
-4.73336668,2.24082003,0.77611887,1.48468404,0.00532569,0.02144063,0.27033442,0.10615384,0.01043545,0.48064714
-4.72736368,2.28396957,0.79121012,1.50724818,0.00574216,0.02236154,0.28127819,0.10834043,0.01103586,0.49372196
-4.72136068,2.32602847,0.80548355,1.52984947,0.00617499,0.02329789,0.29179116,0.11038321,0.01162954,0.50590000
-4.71535768,2.36768843,0.81914288,1.55310830,0.00662210,0.02424790,0.30182835,0.11230589,0.01221173,0.51721491
-4.70935468,2.40964899,0.83240059,1.57762930,0.00708144,0.02521036,0.31134919,0.11413653,0.01277772,0.52771686
-4.70335168,2.45258605,0.84546868,1.60397437,0.00755103,0.02618449,0.32031825,0.11590646,0.01332289,0.53747025
-4.69734867,2.49712341,0.85855049,1.63263845,0.00802901,0.02716998,0.32870637,0.11764928,0.01384272,0.54655163
-4.69134567,2.54380916,0.87183414,1.66402917,0.00851361,0.02816689,0.33649221,0.11939996,0.01433289,0.55504818
-4.68534267,2.59309785,0.88548782,1.69845134,0.00900324,0.02917573,0.34366413,0.12119412,0.01478927,0.56305667
-4.67933967,2.64533942,0.89965731,1.73609708,0.00949648,0.03019748,0.35022230,0.12306750,0.01520806,0.57068307
-4.67333667,2.70077515,0.91446563,1.77704175,0.00999213,0.03123372,0.35618107,0.12505561,0.01558581,0.57804277
-4.66733367,2.75954029,0.93001473,1.82124578,0.01048927,0.03228669,0.36157119,0.12719363,0.01591949,0.58526116
-4.66133067,2.82167284,0.94638882,1.86856189,0.01098723,0.03335951,0.36644186,0.12951634,0.01620662,0.59247451
-4.65532766,2.88712706,0.96365896,1.91874692,0.01148569,0.03445621,0.37086227,0.13205826,0.01644533,0.59983084
-4.64932466,2.95579029,0.98188822,1.97147732,0.01198465,0.03558192,0.37492247,0.13485368,0.01663444,0.60749040
-4.64332166,3.02750117,1.00113674,2.02636689,0.01248447,0.03674284,0.37873325,0.13793665,0.01677352,0.61562544
