energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90995498,2.26208466,-0.48651707,0.00245641,-0.00359870,0.05933182,-0.03075785,1.29059273,-0.26823160,0.68173178,-0.09151689,0.01033423,-0.00365078,1.28272157,-0.28382302
-5.90395198,2.14722239,-0.49267674,0.00231969,-0.00308424,0.05558416,-0.03005111,1.22477673,-0.27692512,0.64706163,-0.09155546,0.01012481,-0.00358944,1.21970671,-0.28970434
-5.89794897,2.03565243,-0.50669593,0.00219311,-0.00264536,0.05188505,-0.02971660,1.16004078,-0.28995416,0.61332848,-0.09323691,0.00998259,-0.00359273,1.15870055,-0.30034018
-5.89194597,1.92883775,-0.52890943,0.00207824,-0.00227548,0.04827190,-0.02978342,1.09718598,-0.30752905,0.58102150,-0.09660833,0.00991305,-0.00366101,1.10051147,-0.31592933
-5.88594297,1.82799336,-0.55957676,0.00197621,-0.00196834,0.04477735,-0.03027555,1.03688668,-0.32981185,0.55055890,-0.10170796,0.00992002,-0.00379415,1.04580229,-0.33662609
-5.87993997,1.73407328,-0.59887040,0.00188771,-0.00171804,0.04142909,-0.03121122,0.97968221,-0.35690881,0.52228273,-0.10856333,0.01000573,-0.00399144,0.99508319,-0.36253312
-5.87393697,1.64776730,-0.64686497,0.00181301,-0.00151907,0.03824983,-0.03260224,0.92597381,-0.38886353,0.49645656,-0.11718932,0.01017090,-0.00425151,0.94871048,-0.39369480
-5.86793397,1.56950707,-0.70352769,0.00175198,-0.00136633,0.03525741,-0.03445351,0.87602655,-0.42565123,0.47326600,-0.12758641,0.01041476,-0.00457232,0.90689080,-0.43009139
-5.86193097,1.49948065,-0.76871043,0.00170416,-0.00125509,0.03246494,-0.03676251,0.82997593,-0.46717415,0.45282178,-0.13973890,0.01073522,-0.00495104,0.86969047,-0.47163411
-5.85592796,1.43765426,-0.84214385,0.00166881,-0.00118099,0.02988117,-0.03951906,0.78783858,-0.51325855,0.43516506,-0.15361350,0.01112900,-0.00538403,0.83704895,-0.51816140
-5.84992496,1.38380015,-0.92343378,0.00164493,-0.00113999,0.02751076,-0.04270506,0.74952654,-0.56365323,0.42027449,-0.16915801,0.01159173,-0.00586678,0.80879604,-0.56943674
-5.84392196,1.33752870,-1.01206025,0.00163143,-0.00112834,0.02535476,-0.04629435,0.71486425,-0.61802998,0.40807480,-0.18630050,0.01211811,-0.00639392,0.78467156,-0.62514792
-5.83791896,1.29832361,-1.10737939,0.00162710,-0.00114252,0.02341099,-0.05025280,0.68360754,-0.67598584,0.39844621,-0.20494870,0.01270204,-0.00695915,0.76434677,-0.68490826
-5.83191596,1.26557831,-1.20862830,0.00163078,-0.00117921,0.02167456,-0.05453844,0.65546380,-0.73704740,0.39123439,-0.22498991,0.01333673,-0.00755538,0.74744652,-0.74825951
-5.82591296,1.23863220,-1.31493291,0.00164134,-0.00123525,0.02013829,-0.05910182,0.63011234,-0.80067694,0.38626049,-0.24629131,0.01401482,-0.00817469,0.73357124,-0.81467671
-5.81990995,1.21680542,-1.42531886,0.00165783,-0.00130759,0.01879317,-0.06388651,0.60722430,-0.86628040,0.38333084,-0.26870072,0.01472847,-0.00880848,0.72231789,-0.88357486
-5.81390695,1.19943084,-1.53872505,0.00167949,-0.00139326,0.01762885,-0.06882979,0.58648121,-0.93321699,0.38224601,-0.29204776,0.01546942,-0.00944755,0.71329922,-0.95431717
-5.80790395,1.18588236,-1.65401972,0.00170581,-0.00148934,0.01663400,-0.07386354,0.56759164,-1.00081010,0.38280901,-0.31614547,0.01622912,-0.01008231,0.70616063,-1.02622486
-5.80190095,1.17559872,-1.77001843,0.00173657,-0.00159299,0.01579673,-0.07891530,0.55030527,-1.06835926,0.38483236,-0.34079228,0.01699876,-0.01070291,0.70059416,-1.09858800
-5.79589795,1.16810224,-1.88550354,0.00177185,-0.00170139,0.01510497,-0.08390952,0.53442407,-1.13515268,0.38814390,-0.36577419,0.01776939,-0.01129946,0.69634933,-1.17067728
-5.78989495,1.16301226,-1.99924462,0.00181204,-0.00181178,0.01454673,-0.08876893,0.51981011,-1.20048007,0.39259135,-0.39086737,0.01853197,-0.01186229,0.69324060,-1.24175615
-5.78389195,1.16005307,-2.11001907,0.00185782,-0.00192148,0.01411041,-0.09341609,0.50639000,-1.26364525,0.39804547,-0.41584073,0.01927749,-0.01238209,0.69115136,-1.31109306
-5.77788894,1.15905657,-2.21663242,0.00191014,-0.00202788,0.01378502,-0.09777501,0.49415578,-1.32397815,0.40440192,-0.44045880,0.01999708,-0.01285023,0.69003450,-1.37797330
-5.77188594,1.15995966,-2.31793764,0.00197018,-0.00212855,0.01356037,-0.10177277,0.48316256,-1.38084585,0.41158181,-0.46448446,0.02068212,-0.01325896,0.68990978,-1.44171030
-5.76588294,1.16279713,-2.41285303,0.00203927,-0.00222120,0.01342720,-0.10534122,0.47352284,-1.43366239,0.41953100,-0.48768184,0.02132444,-0.01360157,0.69085824,-1.50165582
-5.75987994,1.16769006,-2.50037826,0.00211882,-0.00230375,0.01337726,-0.10841852,0.46539818,-1.48189708,0.42821836,-0.50981905,0.02191638,-0.01387263,0.69301388,-1.55720900
-5.75387694,1.17483082,-2.57960812,0.00221025,-0.00237440,0.01340338,-0.11095070,0.45898833,-1.52508113,0.43763283,-0.53067096,0.02245106,-0.01406814,0.69655316,-1.60782413
-5.74787394,1.18446487,-2.64974409,0.00231491,-0.00243160,0.01349941,-0.11289291,0.45451861,-1.56281266,0.44777972,-0.55002184,0.02292242,-0.01418560,0.70168263,-1.65301685
-5.74187094,1.19687040,-2.71010329,0.00243395,-0.00247417,0.01366020,-0.11421055,0.45222587,-1.59475996,0.45867606,-0.56766797,0.02332546,-0.01422412,0.70862515,-1.69236915
-5.73586793,1.21233631,-2.76012525,0.00256823,-0.00250126,0.01388151,-0.11488012,0.45234368,-1.62066332,0.47034538,-0.58342022,0.02365629,-0.01418442,0.71760531,-1.72553286
-5.72986493,1.23113945,-2.79937644,0.00271829,-0.00251237,0.01415983,-0.11488977,0.45508751,-1.64033531,0.48281196,-0.59710653,0.02391227,-0.01406885,0.72883446,-1.75223214
-5.72386193,1.25352186,-2.82755276,0.00288417,-0.00250739,0.01449223,-0.11423951,0.46064026,-1.65366001,0.49609478,-0.60857445,0.02409204,-0.01388127,0.74249589,-1.77226486
-5.71785893,1.27966887,-2.84448043,0.00306545,-0.00248656,0.01487614,-0.11294116,0.46913899,-1.66059124,0.51020138,-0.61769360,0.02419552,-0.01362698,0.75873075,-1.78550321
-5.71185593,1.30968889,-2.85011534,0.00326110,-0.00245046,0.01530916,-0.11101792,0.48066320,-1.66115012,0.52512198,-0.62435809,0.02422389,-0.01331257,0.77762522,-1.79189367
-5.70585293,1.34359575,-2.84454126,0.00346954,-0.00240000,0.01578880,-0.10850364,0.49522530,-1.65542212,0.54082393,-0.62848885,0.02417947,-0.01294571,0.79919950,-1.79145654
-5.69984992,1.38129445,-2.82796692,0.00368855,-0.00233634,0.01631224,-0.10544182,0.51276374,-1.64355381,0.55724703,-0.63003587,0.02406561,-0.01253498,0.82339909,-1.78428499
-5.69384692,1.42257100,-2.80072226,0.00391538,-0.00226089,0.01687619,-0.10188439,0.53313897,-1.62574945,0.57429990,-0.62898012,0.02388651,-0.01208965,0.85008883,-1.77054382
-5.68784392,1.46708714,-2.76325370,0.00414670,-0.00217521,0.01747667,-0.09789021,0.55613277,-1.60226748,0.59185761,-0.62533525,0.02364702,-0.01161943,0.87905022,-1.75046782
-5.68184092,1.51438048,-2.71611851,0.00437875,-0.00208101,0.01810893,-0.09352357,0.58145081,-1.57341694,0.60976108,-0.61914875,0.02335237,-0.01113422,0.90998210,-1.72435967
-5.67583792,1.56387028,-2.65997805,0.00460738,-0.00198002,0.01876735,-0.08885241,0.60872861,-1.53955382,0.62781813,-0.61050259,0.02300802,-0.01064395,0.94250514,-1.69258722
-5.66983492,1.61486919,-2.59558983,0.00482823,-0.00187401,0.01944552,-0.08394673,0.63754079,-1.50107712,0.64580663,-0.59951320,0.02261938,-0.01015829,0.97617000,-1.65558001
-5.66383192,1.66660064,-2.52379817,0.00503677,-0.00176471,0.02013628,-0.07887682,0.66741317,-1.45842475,0.66347945,-0.58633062,0.02219165,-0.00968649,1.01046902,-1.61382480
-5.65782891,1.71822163,-2.44552320,0.00522853,-0.00165373,0.02083196,-0.07371176,0.69783747,-1.41206897,0.68057145,-0.57113681,0.02172964,-0.00923721,1.04485131,-1.56786002
-5.65182591,1.76884994,-2.36174837,0.00539921,-0.00154257,0.02152459,-0.06851790,0.72828789,-1.36251134,0.69680801,-0.55414308,0.02123764,-0.00881835,1.07874048,-1.51826898
-5.64582291,1.81759488,-2.27350612,0.00554483,-0.00143260,0.02220628,-0.06335759,0.75823904,-1.31027705,0.71191499,-0.53558656,0.02071942,-0.00843692,1.11155454,-1.46567175
-5.63981991,1.86359027,-2.18186211,0.00566187,-0.00132497,0.02286962,-0.05828812,0.78718434,-1.25590872,0.72562961,-0.51572595,0.02017811,-0.00809898,1.14272697,-1.41071583
-5.63381691,1.90602805,-2.08789804,0.00574741,-0.00122068,0.02350809,-0.05336083,0.81465399,-1.19995952,0.73771165,-0.49483642,0.01961633,-0.00780952,1.17172806,-1.35406560
-5.62781391,1.94419087,-1.99269350,0.00579922,-0.00112052,0.02411653,-0.04862048,0.84023188,-1.14298584,0.74795453,-0.47320396,0.01903621,-0.00757248,1.19808554,-1.29639099
-5.62181091,1.97748202,-1.89730740,0.00581584,-0.00102511,0.02469162,-0.04410487,0.86357038,-1.08553948,0.75619556,-0.45111941,0.01843954,-0.00739070,1.22140327,-1.23835538
-5.61580790,2.00545104,-1.80275947,0.00579666,-0.00093489,0.02523225,-0.03984466,0.88440231,-1.02815985,0.76232471,-0.42887225,0.01782790,-0.00726596,1.24137717,-1.18060352
-5.60980490,2.02781346,-1.71001254,0.00574190,-0.00085014,0.02573989,-0.03586344,0.90254955,-0.97136603,0.76629150,-0.40674455,0.01720280,-0.00719902,1.25780734,-1.12374963
-5.60380190,2.04446356,-1.61995645,0.00565262,-0.00077101,0.02621882,-0.03217792,0.91792772,-0.91564936,0.76810938,-0.38500525,0.01656586,-0.00718971,1.27060576,-1.06836632
-5.59779890,2.05547923,-1.53339402,0.00553066,-0.00069752,0.02667629,-0.02879841,0.93054665,-0.86146658,0.76785731,-0.36390508,0.01591894,-0.00723700,1.27979898,-1.01497484
-5.59179590,2.06111848,-1.45103005,0.00537859,-0.00062961,0.02712245,-0.02572931,0.94050667,-0.80923393,0.76567842,-0.34367224,0.01526424,-0.00733916,1.28552568,-0.96403713
-5.58579290,2.06180780,-1.37346360,0.00519958,-0.00056714,0.02757021,-0.02296978,0.94799079,-0.75932242,0.76177561,-0.32450917,0.01460441,-0.00749388,1.28802909,-0.91594996
-5.57978989,2.05812262,-1.30118404,0.00499732,-0.00050993,0.02803489,-0.02051448,0.95325333,-0.71205450,0.75640434,-0.30659039,0.01394258,-0.00769843,1.28764462,-0.87104163
-5.57378689,2.05076106,-1.23457114,0.00477582,-0.00045776,0.02853374,-0.01835432,0.95660540,-0.66770223,0.74986293,-0.29006154,0.01328233,-0.00794985,1.28478352,-0.82957124
-5.56778389,2.04051230,-1.17389897,0.00453934,-0.00041040,0.02908527,-0.01647726,0.95839824,-0.62648703,0.74248072,-0.27503963,0.01262768,-0.00824510,1.27991316,-0.79173063
-5.56178089,2.02822118,-1.11934353,0.00429222,-0.00036761,0.02970851,-0.01486910,0.95900516,-0.58858097,0.73460492,-0.26161440,0.01198299,-0.00858126,1.27353537,-0.75764884
-5.55577789,2.01475104,-1.07099357,0.00403870,-0.00032919,0.03042212,-0.01351417,0.95880318,-0.55410945,0.72658659,-0.24985063,0.01135283,-0.00895567,1.26616368,-0.72739870
-5.54977489,2.00094666,-1.02886391,0.00378286,-0.00029492,0.03124352,-0.01239605,0.95815528,-0.52315509,0.71876666,-0.23979125,0.01074182,-0.00936615,1.25830100,-0.70100538
-5.54377189,1.98759944,-0.99291055,0.00352847,-0.00026465,0.03218792,-0.01149814,0.95739426,-0.49576260,0.71146264,-0.23146099,0.01015449,-0.00981101,1.25041873,-0.67845600
-5.53776888,1.97541643,-0.96304651,0.00327889,-0.00023823,0.03326746,-0.01080416,0.95680896,-0.47194419,0.70495666,-0.22487028,0.00959509,-0.01028925,1.24293849,-0.65971005
-5.53176588,1.96499484,-0.93915754,0.00303704,-0.00021557,0.03449040,-0.01029861,0.95663358,-0.45168523,0.69948556,-0.22001921,0.00906744,-0.01080054,1.23621731,-0.64470965
-5.52576288,1.95680307,-0.92111667,0.00280530,-0.00019660,0.03586044,-0.00996702,0.95704051,-0.43494989,0.69523326,-0.21690113,0.00857477,-0.01134525,1.23053696,-0.63338927
-5.51975988,1.95116917,-0.90879679,0.00258554,-0.00018132,0.03737626,-0.00979618,0.95813684,-0.42168619,0.69232601,-0.21550582,0.00811957,-0.01192437,1.22609780,-0.62568401
-5.51375688,1.94827670,-0.90208041,0.00237911,-0.00016974,0.03903116,-0.00977419,0.95996472,-0.41183036,0.69083041,-0.21582190,0.00770354,-0.01253941,1.22301720,-0.62153626
-5.50775388,1.94816810,-0.90086618,0.00218683,-0.00016195,0.04081310,-0.00989054,0.96250508,-0.40531021,0.69075427,-0.21783837,0.00732750,-0.01319224,1.22133232,-0.62089999
-5.50175088,1.95075468,-0.90507162,0.00200905,-0.00015807,0.04270481,-0.01013592,0.96568454,-0.40204732,0.69205023,-0.22154519,0.00699137,-0.01388487,1.22100693,-0.62374273
-5.49574787,1.95583240,-0.91463229,0.00184574,-0.00015831,0.04468428,-0.01050211,0.96938467,-0.40195799,0.69462159,-0.22693294,0.00669420,-0.01461919,1.22194130,-0.63004491
-5.48974487,1.96310213,-0.92949714,0.00169648,-0.00016289,0.04672543,-0.01098172,0.97345310,-0.40495304,0.69833019,-0.23399154,0.00643423,-0.01539671,1.22398469,-0.63979682
-5.48374187,1.97219291,-0.94962087,0.00156059,-0.00017213,0.04879899,-0.01156794,0.97771552,-0.41093652,0.70300555,-0.24270810,0.00620894,-0.01621822,1.22694919,-0.65299340
-5.47773887,1.98268674,-0.97495357,0.00143716,-0.00018639,0.05087357,-0.01225419,0.98198792,-0.41980354,0.70845494,-0.25306427,0.00601523,-0.01708356,1.23062421,-0.66962714
-5.47173587,1.99414339,-1.00542862,0.00132516,-0.00020613,0.05291689,-0.01303381,0.98608829,-0.43143750,0.71447366,-0.26503313,0.00584948,-0.01799130,1.23479059,-0.68967988
-5.46573287,2.00612391,-1.04094971,0.00122345,-0.00023184,0.05489697,-0.01389980,0.98984706,-0.44570704,0.72085510,-0.27857584,0.00570775,-0.01893851,1.23923357,-0.71311378
-5.45972986,2.01821170,-1.08137795,0.00113089,-0.00026410,0.05678347,-0.01484443,0.99311598,-0.46246304,0.72740001,-0.29363852,0.00558594,-0.01992064,1.24375396,-0.73986245
-5.45372686,2.03003015,-1.12651999,0.00104638,-0.00030353,0.05854891,-0.01585911,0.99577484,-0.48153598,0.73392473,-0.31014941,0.00547991,-0.02093135,1.24817716,-0.76982263
-5.44772386,2.04125650,-1.17611808,0.00096885,-0.00035083,0.06016975,-0.01693410,0.99773599,-0.50273408,0.74026789,-0.32801656,0.00538565,-0.02196250,1.25235963,-0.80284717
-5.44172086,2.05163143,-1.22984285,0.00089737,-0.00040672,0.06162740,-0.01805846,0.99894661,-0.52584228,0.74629564,-0.34712639,0.00529941,-0.02300426,1.25619275,-0.83873980
-5.43571786,2.06096448,-1.28728937,0.00083109,-0.00047192,0.06290892,-0.01921994,0.99938875,-0.55062241,0.75190510,-0.36734307,0.00521782,-0.02404520,1.25960434,-0.87725211
-5.42971486,2.06913559,-1.34797682,0.00076930,-0.00054720,0.06400755,-0.02040506,0.99907755,-0.57681469,0.75702625,-0.38850890,0.00513799,-0.02507259,1.26255788,-0.91808296
-5.42371186,2.07609317,-1.41135200,0.00071142,-0.00063324,0.06492298,-0.02159917,0.99805773,-0.60414035,0.76162229,-0.41044573,0.00505755,-0.02607265,1.26504998,-0.96088051
-5.41770885,2.08184936,-1.47679653,0.00065701,-0.00073070,0.06566127,-0.02278665,0.99639901,-0.63230557,0.76568860,-0.43295724,0.00497475,-0.02703099,1.26710641,-1.00524672
-5.41170585,2.08647312,-1.54363741,0.00060572,-0.00084012,0.06623463,-0.02395117,0.99419058,-0.66100639,0.76925063,-0.45583217,0.00488844,-0.02793301,1.26877718,-1.05074423
-5.40570285,2.09008188,-1.61116037,0.00055732,-0.00096191,0.06666090,-0.02507598,0.99153526,-0.68993445,0.77236100,-0.47884812,0.00479810,-0.02876431,1.27013118,-1.09690512
-5.39969985,2.09283234,-1.67862542,0.00051165,-0.00109627,0.06696280,-0.02614430,0.98854352,-0.71878317,0.77509585,-0.50177594,0.00470380,-0.02951122,1.27125065,-1.14324119
-5.39369685,2.09491112,-1.74528361,0.00046863,-0.00124321,0.06716709,-0.02713964,0.98532779,-0.74725416,0.77755103,-0.52438432,0.00460617,-0.03016115,1.27222593,-1.18925518
-5.38769385,2.09652559,-1.81039427,0.00042824,-0.00140244,0.06730358,-0.02804628,0.98199720,-0.77506337,0.77983798,-0.54644438,0.00450637,-0.03070302,1.27315060,-1.23445232
-5.38169085,2.09789533,-1.87324180,0.00039047,-0.00157337,0.06740408,-0.02884963,0.97865309,-0.80194675,0.78207975,-0.56773419,0.00440598,-0.03112760,1.27411728,-1.27835160
-5.37568784,2.09924443,-1.93315113,0.00035536,-0.00175509,0.06750140,-0.02953659,0.97538511,-0.82766503,0.78440721,-0.58804275,0.00430694,-0.03142771,1.27521409,-1.32049622
-5.36968484,2.10079459,-1.98950118,0.00032296,-0.00194630,0.06762831,-0.03009597,0.97226826,-0.85200742,0.78695541,-0.60717353,0.00421152,-0.03159845,1.27652178,-1.36046274
-5.36368184,2.10275935,-2.04173579,0.00029329,-0.00214534,0.06781665,-0.03051872,0.96936073,-0.87479398,0.78986034,-0.62494725,0.00412215,-0.03163726,1.27811153,-1.39786844
-5.35767884,2.10533904,-2.08937158,0.00026641,-0.00235019,0.06809652,-0.03079823,0.96670248,-0.89587663,0.79325591,-0.64120396,0.00404140,-0.03154389,1.28004324,-1.43237678
-5.35167584,2.10871661,-2.13200285,0.00024232,-0.00255846,0.06849565,-0.03093047,0.96431467,-0.91513880,0.79727125,-0.65580435,0.00397186,-0.03132036,1.28236431,-1.46370068
-5.34567284,2.11305420,-2.16930325,0.00022105,-0.00276744,0.06903887,-0.03091410,0.96219970,-0.93249372,0.80202818,-0.66863035,0.00391608,-0.03097075,1.28510885,-1.49160379
-5.33966983,2.11849017,-2.20102474,0.00020259,-0.00297416,0.06974777,-0.03075055,0.96034202,-0.94788167,0.80763892,-0.67958506,0.00387647,-0.03050100,1.28829709,-1.51589982
-5.33366683,2.12513680,-2.22699406,0.00018692,-0.00317540,0.07064047,-0.03044391,0.95870947,-0.96126640,0.81420384,-0.68859224,0.00385522,-0.02991866,1.29193510,-1.53645023
-5.32766383,2.13307835,-2.24710748,0.00017402,-0.00336785,0.07173159,-0.03000086,0.95725528,-0.97263104,0.82180937,-0.69559540,0.00385424,-0.02923256,1.29601480,-1.55316085
-5.32166083,2.14236970,-2.26132435,0.00016384,-0.00354812,0.07303218,-0.02943050,0.95592049,-0.98197385,0.83052597,-0.70055680,0.00387511,-0.02845253,1.30051416,-1.56597762
-5.31565783,2.15303541,-2.26966030,0.00015634,-0.00371288,0.07454996,-0.02874410,0.95463696,-0.98930435,0.84040624,-0.70345635,0.00391898,-0.02758910,1.30539769,-1.57488225
-5.30965483,2.16506942,-2.27218077,0.00015146,-0.00385897,0.07628938,-0.02795488,0.95333073,-0.99463993,0.85148309,-0.70429071,0.00398655,-0.02665321,1.31061728,-1.57988811
-5.30365183,2.17843545,-2.26899542,0.00014917,-0.00398344,0.07825193,-0.02707767,0.95192573,-0.99800353,0.86376832,-0.70307271,0.00407803,-0.02565596,1.31611338,-1.58103689
-5.29764882,2.19306814,-2.26025413,0.00014942,-0.00408374,0.08043636,-0.02612864,0.95034771,-0.99942250,0.87725136,-0.69983112,0.00419309,-0.02460842,1.32181667,-1.57839637
-5.29164582,2.20887516,-2.24614482,0.00015216,-0.00415772,0.08283898,-0.02512494,0.94852836,-0.99892881,0.89189868,-0.69461076,0.00433087,-0.02352142,1.32765009,-1.57205960
-5.28564282,2.22574031,-2.22689326,0.00015738,-0.00420377,0.08545399,-0.02408446,0.94640931,-0.99656068,0.90765369,-0.68747314,0.00448994,-0.02240544,1.33353140,-1.56214553
-5.27963982,2.24352774,-2.20276490,0.00016506,-0.00422085,0.08827377,-0.02302549,0.94394613,-0.99236555,0.92443756,-0.67849734,0.00466835,-0.02127051,1.33937619,-1.54880107
-5.27363682,2.26208735,-2.17406831,0.00017521,-0.00420852,0.09128926,-0.02196647,0.94111187,-0.98640420,0.94215085,-0.66778122,0.00486363,-0.02012614,1.34510136,-1.53220439
-5.26763382,2.28126132,-2.14115995,0.00018784,-0.00416699,0.09449038,-0.02092576,0.93790037,-0.97875565,0.96067625,-0.65544260,0.00507283,-0.01898133,1.35062901,-1.51256914
-5.26163082,2.30089185,-2.10444948,0.00020300,-0.00409709,0.09786647,-0.01992143,0.93432878,-0.96952259,0.97988238,-0.64162046,0.00529262,-0.01784452,1.35589063,-1.49014901
-5.25562781,2.32082984,-2.06440490,0.00022074,-0.00400025,0.10140675,-0.01897109,0.93043963,-0.95883664,0.99962872,-0.62647577,0.00551932,-0.01672362,1.36083154,-1.46524221
-5.24962481,2.34094438,-2.02155675,0.00024116,-0.00387846,0.10510094,-0.01809177,0.92630200,-0.94686315,1.01977154,-0.61019190,0.00574901,-0.01562599,1.36541551,-1.43819509
-5.24362181,2.36113282,-1.97650049,0.00026435,-0.00373419,0.10893977,-0.01729978,0.92201188,-0.93380488,1.04017075,-0.59297435,0.00597765,-0.01455850,1.36962928,-1.40940448
-5.23761881,2.38133092,-1.92989633,0.00029042,-0.00357031,0.11291567,-0.01661066,0.91769174,-0.91990416,1.06069747,-0.57504964,0.00620117,-0.01352751,1.37348691,-1.37931803
-5.23161581,2.40152278,-1.88246596,0.00031950,-0.00339000,0.11702331,-0.01603907,0.91348911,-0.90544313,1.08124184,-0.55666333,0.00641560,-0.01253889,1.37703366,-1.34843218
-5.22561281,2.42174978,-1.83498558,0.00035173,-0.00319666,0.12126028,-0.01559878,0.90957437,-0.89074168,1.10172097,-0.53807707,0.00661719,-0.01159800,1.38034935,-1.31728734
-5.21960980,2.44211821,-1.78827521,0.00038724,-0.00299377,0.12562750,-0.01530258,0.90613761,-0.87615313,1.12208630,-0.51956460,0.00680252,-0.01070967,1.38355068,-1.28646029
-5.21360680,2.46280476,-1.74318422,0.00042616,-0.00278483,0.13012972,-0.01516223,0.90338468,-0.86205739,1.14233015,-0.50140701,0.00696863,-0.00987820,1.38679252,-1.25655357
-5.20760380,2.48405931,-1.70057338,0.00046858,-0.00257324,0.13477568,-0.01518842,0.90153247,-0.84885194,1.16249083,-0.48388702,0.00711305,-0.00910732,1.39026769,-1.22818234
-5.20160080,2.50620447,-1.66129405,0.00051457,-0.00236220,0.13957821,-0.01539067,0.90080346,-0.83694080,1.18265584,-0.46728286,0.00723394,-0.00840016,1.39420521,-1.20195892
-5.19559780,2.52963143,-1.62616513,0.00056416,-0.00215467,0.14455401,-0.01577725,0.90141964,-0.82672205,1.20296291,-0.45186158,0.00733010,-0.00775922,1.39886662,-1.17847573
-5.18959480,2.55479165,-1.59594894,0.00061731,-0.00195330,0.14972321,-0.01635508,0.90359588,-0.81857426,1.22359843,-0.43787238,0.00740097,-0.00718636,1.40454043,-1.15828722
-5.18359180,2.58218448,-1.57132679,0.00067391,-0.00176036,0.15510864,-0.01712958,0.90753297,-0.81284259,1.24479304,-0.42553997,0.00744670,-0.00668275,1.41153450,-1.14189163
-5.17758879,2.61234057,-1.55287564,0.00073377,-0.00157774,0.16073488,-0.01810454,0.91341037,-0.80982517,1.26681454,-0.41505833,0.00746802,-0.00624889,1.42016651,-1.12971343
-5.17158579,2.64580158,-1.54104663,0.00079659,-0.00140693,0.16662705,-0.01928194,0.92137901,-0.80976038,1.28995793,-0.40658516,0.00746625,-0.00588456,1.43075270,-1.12208717
-5.16558279,2.68309671,-1.53614669,0.00086199,-0.00124901,0.17280943,-0.02066179,0.93155430,-0.81281562,1.31453310,-0.40023710,0.00744320,-0.00558890,1.44359511,-1.11924361
