energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.83791896,5.33115987,0.01745455,1.17069389,1.54517918,1.34658026,0.09178731,1.09656112
-5.83191596,5.58738788,0.01861909,1.23011242,1.62920759,1.41162737,0.09616929,1.14770632
-5.82591296,5.83108230,0.01976449,1.28690054,1.70892330,1.47370873,0.10040831,1.19615886
-5.81990995,6.05859575,0.02087642,1.34022793,1.78311211,1.53191228,0.10445135,1.24117233
-5.81390695,6.26636090,0.02194030,1.38928060,1.85060063,1.58534222,0.10824609,1.28201647
-5.80790395,6.45099346,0.02294177,1.43328411,1.91028972,1.63314470,0.11174240,1.31799845
-5.80190095,6.60939410,0.02386702,1.47152651,1.96118682,1.67453345,0.11489377,1.34848390
-5.79589795,6.73884523,0.02470318,1.50338035,2.00243616,1.70881427,0.11765879,1.37291683
-5.78989495,6.83709874,0.02543874,1.52832261,2.03334536,1.73540746,0.12000249,1.39083765
-5.78389195,6.90245118,0.02606387,1.54595211,2.05340756,1.75386737,0.12189757,1.40189844
-5.77788894,6.93380347,0.02657074,1.55600336,2.06231806,1.76389813,0.12332548,1.40587497
-5.77188594,6.93070275,0.02695379,1.55835666,2.05998502,1.76536516,0.12427731,1.40267489
-5.76588294,6.89336501,0.02720995,1.55304389,2.04653356,1.75830192,0.12475441,1.39234188
-5.75987994,6.82267765,0.02733876,1.54024978,2.02230345,1.74291173,0.12476883,1.37505561
-5.75387694,6.72018220,0.02734246,1.52030883,1.98784031,1.71956461,0.12434338,1.35112750
-5.74787394,6.58803788,0.02722595,1.49369786,1.94388082,1.68878929,0.12351154,1.32099262
-5.74187094,6.42896768,0.02699672,1.46102448,1.89133258,1.65126072,0.12231696,1.28519802
-5.73586793,6.24618883,0.02666467,1.42301196,1.83124937,1.60778351,0.12081280,1.24438792
-5.72986493,6.04333034,0.02624190,1.38048104,1.76480264,1.55927182,0.11906060,1.19928652
-5.72386193,5.82434011,0.02574235,1.33432910,1.69325045,1.50672644,0.11712910,1.15067884
-5.71785893,5.59338483,0.02518147,1.28550749,1.61790476,1.45120965,0.11509259,1.09939046
-5.71185593,5.35474552,0.02457576,1.23499757,1.54009804,1.39381862,0.11302918,1.04626666
-5.70585293,5.11271166,0.02394233,1.18378615,1.46115045,1.33565812,0.11101872,0.99215173
-5.69984992,4.87147689,0.02329840,1.13284098,1.38233829,1.27781318,0.10914069,0.93786894
-5.69384692,4.63503881,0.02266080,1.08308691,1.30486459,1.22132244,0.10747185,0.88420178
-5.68784392,4.40710552,0.02204544,1.03538335,1.22983277,1.16715286,0.10608389,0.83187690
-5.68184092,4.19101100,0.02146685,0.99050350,1.15822363,1.11617645,0.10504106,0.78154915
-5.67583792,3.98964142,0.02093774,0.94911599,1.09087652,1.06914947,0.10439788,0.73378907
-5.66983492,3.80537403,0.02046855,0.91176935,1.02847476,1.02669480,0.10419704,0.68907292
-5.66383192,3.64003011,0.02006720,0.87887970,0.97153569,0.98928788,0.10446750,0.64777564
-5.65782891,3.49484311,0.01973875,0.85072200,0.92040547,0.95724653,0.10522295,0.61016656
-5.65182591,3.37044269,0.01948532,0.82742524,0.87525853,0.93072515,0.10646072,0.57640814
-5.64582291,3.26685522,0.01930597,0.80897159,0.83610169,0.90971333,0.10816109,0.54655740
-5.63981991,3.18352073,0.01919678,0.79519978,0.80278260,0.89403915,0.11028723,0.52057020
-5.63381691,3.11932589,0.01915101,0.78581250,0.77500227,0.88337704,0.11278570,0.49830797
-5.62781391,3.07265218,0.01915932,0.78038779,0.75233124,0.87726004,0.11558754,0.47954675
-5.62181091,3.04143804,0.01921015,0.77839411,0.73422881,0.87509631,0.11860995,0.46398820
-5.61580790,3.02325311,0.01929017,0.77920861,0.72006479,0.87618922,0.12175857,0.45127233
-5.60980490,3.01538243,0.01938474,0.78213814,0.70914304,0.87976065,0.12493020,0.44099132
-5.60380190,3.01491784,0.01947848,0.78644227,0.70072621,0.88497662,0.12801599,0.43270433
-5.59779890,3.01885390,0.01955583,0.79135767,0.69406058,0.89097443,0.13090484,0.42595254
-5.59179590,3.02418489,0.01960168,0.79612282,0.68840064,0.89689056,0.13348704,0.42027412
-5.58579290,3.02799977,0.01960186,0.80000242,0.68303231,0.90188809,0.13565789,0.41521867
-5.57978989,3.02757186,0.01954368,0.80231050,0.67729424,0.90518292,0.13732117,0.41036060
-5.57378689,3.02044009,0.01941638,0.80243137,0.67059650,0.90606772,0.13839239,0.40531114
-5.56778389,3.00447917,0.01921150,0.79983782,0.66243620,0.90393278,0.13880160,0.39972856
-5.56178089,2.97795630,0.01892312,0.79410578,0.65240941,0.89828307,0.13849562,0.39332644
-5.55577789,2.93957268,0.01854808,0.78492506,0.64021944,0.88875096,0.13743975,0.38587964
-5.54977489,2.88848886,0.01808596,0.77210585,0.62568103,0.87510410,0.13561872,0.37722795
-5.54377189,2.82433330,0.01753909,0.75558073,0.60872078,0.85724853,0.13303695,0.36727751
-5.53776888,2.74719473,0.01691239,0.73540259,0.58937379,0.83522681,0.12971811,0.35599984
-5.53176588,2.65759913,0.01621311,0.71173823,0.56777705,0.80921163,0.12570396,0.34342889
-5.52576288,2.55647309,0.01545052,0.68485861,0.54415995,0.77949522,0.12105265,0.32965622
-5.51975988,2.44509558,0.01463557,0.65512585,0.51883241,0.74647531,0.11583644,0.31482467
-5.51375688,2.32504087,0.01378045,0.62297791,0.49217139,0.71063822,0.11013907,0.29912087
-5.50775388,2.19811516,0.01289818,0.58891173,0.46460630,0.67254007,0.10405285,0.28276695
-5.50175088,2.06628998,0.01200222,0.55346533,0.43660396,0.63278682,0.09767556,0.26601182
-5.49574787,1.93163521,0.01110601,0.51719997,0.40865375,0.59201413,0.09110743,0.24912249
-5.48974487,1.79625416,0.01022266,0.48068278,0.38125341,0.55086773,0.08444814,0.23237563
-5.48374187,1.66222326,0.00936462,0.44447067,0.35489591,0.50998514,0.07779416,0.21604969
-5.47773887,1.53153798,0.00854340,0.40909589,0.33005774,0.46997912,0.07123629,0.20041796
-5.47173587,1.40606669,0.00776939,0.37505376,0.30718881,0.43142353,0.06485765,0.18574246
-5.46573287,1.28751305,0.00705172,0.34279261,0.28670409,0.39484175,0.05873212,0.17226907
-5.45972986,1.17738762,0.00639819,0.31270629,0.26897688,0.36069787,0.05292317,0.16022368
-5.45372686,1.07698837,0.00581523,0.28512896,0.25433380,0.32939056,0.04748314,0.14980951
-5.44772386,0.98738990,0.00530795,0.26033233,0.24305127,0.30124966,0.04245303,0.14120540
-5.44172086,0.90944027,0.00488020,0.23852481,0.23535322,0.27653510,0.03786257,0.13456506
-5.43571786,0.84376474,0.00453465,0.21985268,0.23141004,0.25543798,0.03373066,0.13001712
-5.42971486,0.79077502,0.00427297,0.20440262,0.23133839,0.23808335,0.03006612,0.12766579
-5.42371186,0.75068297,0.00409587,0.19220554,0.23520186,0.22453447,0.02686859,0.12759196
-5.41770885,0.72351749,0.00400331,0.18324124,0.24301226,0.21479798,0.02412965,0.12985470
-5.41170585,0.70914354,0.00399460,0.17744378,0.25473152,0.20882991,0.02183396,0.13449289
-5.40570285,0.70728234,0.00406853,0.17470715,0.27027418,0.20654200,0.01996048,0.14152698
-5.39969985,0.71753196,0.00422344,0.17489114,0.28951037,0.20780814,0.01848369,0.15096060
-5.39369685,0.73938769,0.00445734,0.17782729,0.31226952,0.21247086,0.01737471,0.16278221
-5.38769385,0.77226166,0.00476798,0.18332469,0.33834462,0.22034754,0.01660244,0.17696652
-5.38169085,0.81550149,0.00515282,0.19117567,0.36749723,0.23123633,0.01613454,0.19347565
-5.37568784,0.86840772,0.00560913,0.20116131,0.39946315,0.24492166,0.01593833,0.21226014
-5.36968484,0.93024980,0.00613396,0.21305658,0.43395879,0.26117936,0.01598160,0.23325966
-5.36368184,1.00028064,0.00672409,0.22663537,0.47068812,0.27978128,0.01623327,0.25640352
-5.35767884,1.07774970,0.00737604,0.24167506,0.50935006,0.30049943,0.01666404,0.28161089
-5.35167584,1.16191432,0.00808598,0.25796076,0.54964612,0.32310954,0.01724678,0.30879085
-5.34567284,1.25204948,0.00884970,0.27528914,0.59128795,0.34739417,0.01795697,0.33784218
-5.33966983,1.34745571,0.00966254,0.29347166,0.63400467,0.37314515,0.01877293,0.36865311
-5.33366683,1.44746518,0.01051934,0.31233728,0.67754939,0.40016542,0.01967601,0.40110095
-5.32766383,1.55144589,0.01141434,0.33173439,0.72170488,0.42827026,0.02065064,0.43505172
-5.32166083,1.65880394,0.01234119,0.35153202,0.76628785,0.45728786,0.02168432,0.47035996
-5.31565783,1.76898406,0.01329286,0.37162011,0.81115175,0.48705927,0.02276745,0.50686880
-5.30965483,1.88146849,0.01426166,0.39190900,0.85618788,0.51743771,0.02389308,0.54441037
-5.30365183,1.99577451,0.01523924,0.41232798,0.90132470,0.54828740,0.02505665,0.58280690
-5.29764882,2.11145114,0.01621661,0.43282299,0.94652547,0.57948198,0.02625550,0.62187248
-5.29164582,2.22807537,0.01718420,0.45335367,0.99178438,0.61090264,0.02748839,0.66141565
-5.28564282,2.34524862,0.01813200,0.47388973,1.03712137,0.64243619,0.02875499,0.70124312
-5.27963982,2.46259396,0.01904961,0.49440699,1.08257612,0.67397319,0.03005525,0.74116446
-5.27363682,2.57975482,0.01992650,0.51488328,1.12820160,0.70540640,0.03138884,0.78099787
-5.26763382,2.69639566,0.02075209,0.53529438,1.17405767,0.73662980,0.03275454,0.82057712
-5.26163082,2.81220511,0.02151606,0.55561035,1.22020525,0.76753818,0.03414974,0.85975921
-5.25562781,2.92690173,0.02220850,0.57579249,1.26670151,0.79802763,0.03556997,0.89843285
-5.24962481,3.04024263,0.02282021,0.59579109,1.31359641,0.82799694,0.03700857,0.93652722
-5.24362181,3.15203445,0.02334291,0.61554425,1.36093087,0.85734985,0.03845642,0.97402069
-5.23761881,3.26214660,0.02376945,0.63497779,1.40873679,0.88599829,0.03990193,1.01094900
-5.23161581,3.37052557,0.02409408,0.65400641,1.45703863,0.91386626,0.04133107,1.04741232
-5.22561281,3.47720967,0.02431260,0.67253594,1.50585669,0.94089426,0.04272764,1.08358080
-5.21960980,3.58234280,0.02442249,0.69046670,1.55521136,0.96704403,0.04407367,1.11969774
-5.21360680,3.68618593,0.02442303,0.70769775,1.60512819,0.99230313,0.04534993,1.15608015
-5.20760380,3.78912497,0.02431537,0.72413165,1.65564295,1.01668914,0.04653661,1.19311607
-5.20160080,3.89167374,0.02410249,0.73967973,1.70680609,1.04025299,0.04761405,1.23125841
-5.19559780,3.99447066,0.02378917,0.75426716,1.75868602,1.06308108,0.04856351,1.27101497
-5.18959480,4.09826848,0.02338183,0.76783783,1.81137058,1.08529597,0.04936798,1.31293480
-5.18359180,4.20391637,0.02288843,0.78035843,1.86496610,1.10705516,0.05001293,1.35759095
-5.17758879,4.31233415,0.02231819,0.79182161,1.91959387,1.12854796,0.05048698,1.40555995
-5.17158579,4.42447909,0.02168139,0.80224785,1.97538381,1.14999038,0.05078245,1.45739871
-5.16558279,4.54130603,0.02098903,0.81168604,2.03246534,1.17161795,0.05089581,1.51361951
-5.15957979,4.66372212,0.02025260,0.82021239,2.09095584,1.19367677,0.05082789,1.57466401
-5.15357679,4.79253788,0.01948374,0.82792797,2.15094716,1.21641304,0.05058396,1.64087740
-5.14757379,4.92841677,0.01869394,0.83495480,2.21249089,1.24006152,0.05017362,1.71248373
-5.14157079,5.07182551,0.01789424,0.84143070,2.27558321,1.26483328,0.04961047,1.78956361
-5.13556778,5.22298767,0.01709502,0.84750313,2.34015034,1.29090352,0.04891169,1.87203544
-5.12956478,5.38184312,0.01630573,0.85332246,2.40603545,1.31839982,0.04809742,1.95964110
-5.12356178,5.54801556,0.01553475,0.85903481,2.47298811,1.34739165,0.04719010,2.05193708
-5.11755878,5.72079026,0.01478924,0.86477511,2.54065700,1.37788158,0.04621367,2.14829158
-5.11155578,5.89910374,0.01407508,0.87066049,2.60858673,1.40979883,0.04519291,2.24788812
-5.10555278,6.08154642,0.01339684,0.87678471,2.67621908,1.44299542,0.04415258,2.34973575
-5.09954977,6.26637912,0.01275783,0.88321357,2.74289919,1.47724555,0.04311688,2.45268569
-5.09354677,6.45156308,0.01216018,0.88998194,2.80788651,1.51224812,0.04210876,2.55545411
-5.08754377,6.63480327,0.01160498,0.89709244,2.87037035,1.54763266,0.04114957,2.65665021
-5.08154077,6.81360364,0.01109242,0.90451589,2.92948975,1.58296849,0.04025873,2.75480882
-5.07553777,6.98533259,0.01062204,0.91219375,2.98435677,1.61777696,0.03945360,2.84842638
-5.06953477,7.14729676,0.01019291,0.92004229,3.03408257,1.65154638,0.03874949,2.93599921
-5.06353177,7.29682049,0.00980387,0.92795855,3.07780532,1.68374915,0.03815988,3.01606252
-5.05752876,7.43132834,0.00945377,0.93582775,3.11471888,1.71386056,0.03769669,3.08722922
-5.05152576,7.54842782,0.00914166,0.94353192,3.14410128,1.74137854,0.03737071,3.14822700
-5.04552276,7.64598945,0.00886698,0.95095931,3.16534197,1.76584356,0.03719208,3.19793266
-5.03951976,7.72222135,0.00862974,0.95801418,3.17796676,1.78685803,0.03717086,3.23540263
-5.03351676,7.77573561,0.00843060,0.96462640,3.18165971,1.80410430,0.03731749,3.25989876
-5.02751376,7.80560418,0.00827097,0.97076047,3.17628103,1.81736046,0.03764331,3.27090879
-5.02151076,7.81140186,0.00815300,0.97642323,3.16188035,1.82651319,0.03816095,3.26816090
-5.01550775,7.79323483,0.00807956,0.98166985,3.13870470,1.83156713,0.03888456,3.25163209
-5.00950475,7.75175322,0.00805412,0.98660761,3.10720091,1.83264995,0.03982998,3.22155021
-5.00350175,7.68814691,0.00808067,0.99139704,3.06801201,1.83001289,0.04101459,3.17838983
-4.99749875,7.60412409,0.00816348,0.99625004,3.02196761,1.82402646,0.04245708,3.12286197
-4.99149575,7.50187292,0.00830693,1.00142491,2.97006823,1.81517114,0.04417692,3.05589834
-4.98549275,7.38400694,0.00851520,1.00721819,2.91346391,1.80402342,0.04619371,2.97863034
-4.97948974,7.25349583,0.00879209,1.01395348,2.85342758,1.79123728,0.04852624,2.89236371
-4.97348674,7.11358346,0.00914071,1.02196753,2.79132370,1.77752196,0.05119147,2.79854937
-4.96748374,6.96769577,0.00956320,1.03159415,2.72857324,1.76361670,0.05420336,2.69875152
-4.96148074,6.81934178,0.01006056,1.04314653,2.66661588,1.75026337,0.05757163,2.59461366
-4.95547774,6.67201106,0.01063239,1.05689887,2.60687077,1.73817834,0.06130051,2.48782375
-4.94947474,6.52907154,0.01127678,1.07306818,2.55069718,1.72802456,0.06538755,2.38007919
-4.94347174,6.39367153,0.01199015,1.09179716,2.49935634,1.72038533,0.06982258,2.27305278
-4.93746873,6.26864972,0.01276728,1.11313930,2.45397604,1.71574090,0.07458681,2.16836042
-4.93146573,6.15645670,0.01360127,1.13704692,2.41551932,1.71444905,0.07965227,2.06753141
-4.92546273,6.05909105,0.01448370,1.16336309,2.38475840,1.71673052,0.08498150,1.97198196
-4.91945973,5.97805236,0.01540472,1.19181800,2.36225495,1.72266023,0.09052759,1.88299249
-4.91345673,5.91431286,0.01635332,1.22203019,2.34834740,1.73216446,0.09623467,1.80168910
-4.90745373,5.86830831,0.01731759,1.25351287,2.34314580,1.74502432,0.10203874,1.72902925
-4.90145073,5.83994793,0.01828503,1.28568513,2.34653420,1.76088518,0.10786885,1.66579190
-4.89544772,5.82864231,0.01924290,1.31788773,2.35818045,1.77927168,0.11364867,1.61257174
-4.88944472,5.83334716,0.02017858,1.34940285,2.37755267,1.79960729,0.11929830,1.56977729
-4.88344172,5.85262043,0.02107990,1.37947678,2.40394155,1.82123761,0.12473634,1.53763260
-4.87743872,5.88468935,0.02193553,1.40734482,2.43648745,1.84345608,0.12988206,1.51618184
-4.87143572,5.92752410,0.02273522,1.43225691,2.47421081,1.86553079,0.13465756,1.50529656
-4.86543272,5.97891426,0.02347012,1.45350304,2.51604468,1.88673111,0.13898999,1.50468499
-4.85942971,6.03654489,0.02413294,1.47043717,2.56086788,1.90635291,0.14281350,1.51390306
-4.85342671,6.09806891,0.02471814,1.48249863,2.60753759,1.92374130,0.14607102,1.53236679
-4.84742371,6.16117336,0.02522196,1.48923012,2.65492018,1.93830994,0.14871571,1.55936583
-4.84142071,6.22363767,0.02564249,1.49029152,2.70191942,1.94955649,0.15071206,1.59407808
-4.83541771,6.28338276,0.02597957,1.48546921,2.74750146,1.95707363,0.15203658,1.63558530
-4.82941471,6.33851048,0.02623476,1.47468062,2.79071598,1.96055586,0.15267813,1.68288975
-4.82341171,6.38733375,0.02641112,1.45797402,2.83071357,1.95980211,0.15263779,1.73493195
-4.81740870,6.42839794,0.02651310,1.43552408,2.86675933,1.95471469,0.15192841,1.79060965
-4.81140570,6.46049496,0.02654632,1.40762341,2.89824279,1.94529519,0.15057382,1.84879783
-4.80540270,6.48267114,0.02651735,1.37467105,2.92468475,1.93163802,0.14860779,1.90836984
-4.79939970,6.49423060,0.02643351,1.33715849,2.94574116,1.91392235,0.14607279,1.96821931
-4.79339670,6.49473532,0.02630265,1.29565411,2.96120473,1.89240316,0.14301859,2.02728259
-4.78739370,6.48400294,0.02613297,1.25078685,2.97100445,1.86740212,0.13950085,2.08456103
-4.78139070,6.46210319,0.02593285,1.20322985,2.97520335,1.83929863,0.13557965,2.13914268
-4.77538769,6.42935312,0.02571067,1.15368471,2.97399472,1.80852160,0.13131813,2.19022254
-4.76938469,6.38631110,0.02547467,1.10286687,2.96769689,1.77554191,0.12678117,2.23712054
-4.76338169,6.33376924,0.02523284,1.05149239,2.95674645,1.74086574,0.12203420,2.27929659
-4.75737869,6.27274333,0.02499280,1.00026653,2.94168978,1.70502850,0.11714215,2.31636178
-4.75137569,6.20445954,0.02476168,0.94987382,2.92317291,1.66858917,0.11216852,2.34808517
-4.74537269,6.13033689,0.02454605,0.90096992,2.90192926,1.63212469,0.10717459,2.37439569
-4.73936968,6.05196451,0.02435180,0.85417476,2.87876529,1.59622393,0.10221877,2.39537868
-4.73336668,5.97107321,0.02418409,0.81006685,2.85454381,1.56148106,0.09735596,2.41126729
-4.72736368,5.88950068,0.02404721,0.76917837,2.83016500,1.52848782,0.09263709,2.42242853
-4.72136068,5.80915063,0.02394454,0.73199085,2.80654525,1.49782462,0.08810868,2.42934470
-4.71535768,5.73194598,0.02387847,0.69893099,2.78459397,1.47005025,0.08381242,2.43259059
-4.70935468,5.65977716,0.02385033,0.67036656,2.76518878,1.44569030,0.07978485,2.43280736
-4.70335168,5.59444662,0.02386035,0.64660214,2.74914971,1.42522448,0.07605698,2.43067409
-4.69734867,5.53761140,0.02390759,0.62787480,2.73721296,1.40907313,0.07265401,2.42687793
-4.69134567,5.49072544,0.02399000,0.61434962,2.73000514,1.39758336,0.06959511,2.42208420
-4.68534267,5.45498417,0.02410437,0.60611536,2.72801889,1.39101548,0.06689313,2.41690738
-4.67933967,5.43127348,0.02424641,0.60318053,2.73159095,1.38953022,0.06455450,2.41188435
-4.67333667,5.42012556,0.02441079,0.60547012,2.74088373,1.39317760,0.06257912,2.40745063
-4.66733367,5.42168397,0.02459124,0.61282351,2.75587144,1.40188802,0.06096041,2.40392091
-4.66133067,5.43568002,0.02478066,0.62499384,2.77633189,1.41546644,0.05968540,2.40147440
-4.65532766,5.46142236,0.02497125,0.64164935,2.80184479,1.43359004,0.05873502,2.40014576
-4.64932466,5.49780117,0.02515470,0.66237703,2.83179729,1.45581016,0.05808443,2.39982208
-4.64332166,5.54330803,0.02532231,0.68668871,2.86539741,1.48155861,0.05770360,2.40024609
-4.63731866,5.59607158,0.02546520,0.71403002,2.90169533,1.51015881,0.05755795,2.40102562
-4.63131566,5.65390895,0.02557451,0.74379200,2.93961258,1.54084146,0.05760914,2.40164912
-4.62531266,5.71439162,0.02564156,0.77532527,2.97797845,1.57276479,0.05781601,2.40150677
-4.61930965,5.77492412,0.02565812,0.80795662,3.01557278,1.60503857,0.05813559,2.39991641
-4.61330665,5.83283299,0.02561654,0.84100729,3.05117372,1.63675143,0.05852423,2.39615348
-4.60730365,5.88546283,0.02550999,0.87381253,3.08360866,1.66700033,0.05893870,2.38948372
-4.60130065,5.93027571,0.02533264,0.90574156,3.11180640,1.69492109,0.05933738,2.37919741
-4.59529765,5.96494985,0.02507985,0.93621705,3.13484830,1.71971877,0.05968138,2.36464365
-4.58929465,5.98747316,0.02474830,0.96473343,3.15201586,1.74069640,0.05993563,2.34526326
-4.58329165,5.99622736,0.02433617,0.99087277,3.16283251,1.75728079,0.06006979,2.32061877
-4.57728864,5.99005850,0.02384323,1.01431780,3.16709736,1.76904409,0.06005906,2.29042013
-4.57128564,5.96833031,0.02327092,1.03486100,3.16490886,1.77571997,0.05988484,2.25454480
-4.56528264,5.93095749,0.02262242,1.05240941,3.15667691,1.77721350,0.05953509,2.21305129
-4.55927964,5.87841690,0.02190259,1.06698481,3.14312226,1.77360411,0.05900459,2.16618541
-4.55327664,5.81173571,0.02111799,1.07871902,3.12526286,1.76514149,0.05829480,2.11437867
-4.54727364,5.73245672,0.02027676,1.08784471,3.10438722,1.75223433,0.05741366,2.05823900
-4.54127064,5.64258236,0.01938844,1.09468191,3.08201550,1.73543263,0.05637505,1.99853400
-4.53526763,5.54449957,0.01846384,1.09962116,3.05984986,1.71540429,0.05519807,1.93616744
-4.52926463,5.44088940,0.01751476,1.10310386,3.03971583,1.69290722,0.05390618,1.87215006
-4.52326163,5.33462533,0.01655376,1.10560113,3.02349698,1.66875850,0.05252622,1.80756602
-4.51725863,5.22866525,0.01559383,1.10759213,3.01306566,1.64380201,0.05108729,1.74353634
-4.51125563,5.12594225,0.01464808,1.10954312,3.01021244,1.61887639,0.04961963,1.68118121
-4.50525263,5.02925918,0.01372944,1.11188827,3.01657721,1.59478489,0.04815355,1.62158259
-4.49924962,4.94119201,0.01285029,1.11501330,3.03358448,1.57226872,0.04671833,1.56574875
-4.49324662,4.86400593,0.01202222,1.11924273,3.06238555,1.55198506,0.04534129,1.51458241
-4.48724362,4.79958794,0.01125565,1.12483140,3.10380973,1.53449088,0.04404697,1.46885333
-4.48124062,4.74939828,0.01055968,1.13196057,3.15832616,1.52023322,0.04285651,1.42917681
-4.47523762,4.71444228,0.00994178,1.14073867,3.22601794,1.50954600,0.04178708,1.39599841
-4.46923462,4.69526297,0.00940772,1.15120657,3.30656915,1.50265359,0.04085170,1.36958545
-4.46323162,4.69195396,0.00896139,1.16334685,3.39926523,1.49968027,0.04005902,1.35002540
-4.45722861,4.70419087,0.00860479,1.17709641,3.50300671,1.50066505,0.03941347,1.33723079
-4.45122561,4.73127902,0.00833803,1.19236162,3.61633561,1.50558057,0.03891540,1.33095024
-4.44522261,4.77221429,0.00815939,1.20903499,3.73747375,1.51435488,0.03856147,1.33078489
-4.43921961,4.82575370,0.00806544,1.22701237,3.86437145,1.52689458,0.03834507,1.33620928
-4.43321661,4.89049190,0.00805123,1.24620952,3.99476521,1.54310806,0.03825689,1.34659575
-4.42721361,4.96493973,0.00811050,1.26657730,4.12624226,1.56292712,0.03828542,1.36124105
-4.42121061,5.04760121,0.00823591,1.28811434,4.25631007,1.58632603,0.03841758,1.37939437
-4.41520760,5.13704541,0.00841936,1.31087662,4.38246837,1.61333667,0.03863931,1.40028525
-4.40920460,5.23197024,0.00865230,1.33498339,4.50228156,1.64405896,0.03893611,1.42315069
-4.40320160,5.33125549,0.00892598,1.36061899,4.61344886,1.67866599,0.03929352,1.44726022
-4.39719860,5.43400330,0.00923184,1.38803051,4.71387022,1.71740348,0.03969765,1.47193821
-4.39119560,5.53956455,0.00956171,1.41752130,4.80170560,1.76058354,0.04013547,1.49658264
-4.38519260,5.64755065,0.00990816,1.44944060,4.87542586,1.80857296,0.04059522,1.52067989
-4.37918959,5.75783048,0.01026466,1.48416975,4.93385357,1.86177657,0.04106659,1.54381501
-4.37318659,5.87051333,0.01062576,1.52210555,4.97619255,1.92061635,0.04154092,1.56567741
-4.36718359,5.98591888,0.01098724,1.56364153,5.00204543,1.98550728,0.04201132,1.58606195
-4.36118059,6.10453605,0.01134611,1.60914799,5.01141888,2.05683102,0.04247275,1.60486561
-4.35517759,6.22697298,0.01170064,1.65895172,5.00471675,2.13490871,0.04292194,1.62208005
-4.34917459,6.35390091,0.01205024,1.71331626,4.98272203,2.21997411,0.04335746,1.63778070
-4.34317159,6.48599475,0.01239535,1.77242387,4.94656851,2.31214853,0.04377953,1.65211288
-4.33716858,6.62387370,0.01273720,1.83635991,4.89770416,2.41141882,0.04419000,1.66527595
-4.33116558,6.76804499,0.01307762,1.90510062,4.83784780,2.51761964,0.04459215,1.67750608
-4.32516258,6.91885395,0.01341870,1.97850493,4.76894134,2.63042119,0.04499057,1.68905875
-4.31915958,7.07644312,0.01376255,2.05631099,4.69309985,2.74932325,0.04539093,1.70019178
-4.31315658,7.24072300,0.01411100,2.13813771,4.61256133,2.87365625,0.04579989,1.71114973
-4.30715358,7.41135610,0.01446534,2.22349146,4.52963837,3.00258964,0.04622482,1.72215040
