energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.49074537,7.75417835,0.00566684,2.55827208,0.40488358,1.00696624,0.01761240,1.33865179,4.33996162,2.14447162
-3.48474237,7.71676872,0.00566907,2.56475339,0.40168324,0.98105242,0.01768723,1.31901081,4.40375401,2.13405933
-3.47873937,7.67903541,0.00571256,2.57247139,0.39752491,0.95492003,0.01780834,1.29636063,4.47172336,2.12345488
-3.47273637,7.64201062,0.00579582,2.58157069,0.39244053,0.92900543,0.01797197,1.27101361,4.54301872,2.11303331
-3.46673337,7.60638482,0.00591650,2.59205333,0.38646783,0.90369342,0.01817279,1.24329517,4.61654969,2.10306999
-3.46073037,7.57247338,0.00607141,2.60377035,0.37965019,0.87930740,0.01840399,1.21353604,4.69099947,2.09372843
-3.45472736,7.54020102,0.00625658,2.61641980,0.37203660,0.85610277,0.01865749,1.18206535,4.76484755,2.08505329
-3.44872436,7.50910513,0.00646740,2.62955173,0.36368164,0.83426374,0.01892417,1.14920458,4.83640173,2.07696898
-3.44272136,7.47835806,0.00669868,2.64258003,0.35464534,0.81390364,0.01919419,1.11526279,4.90383876,2.06928404
-3.43671836,7.44680796,0.00694486,2.65480102,0.34499313,0.79506862,0.01945729,1.08053309,4.96525246,2.06170127
-3.43071536,7.41303692,0.00720014,2.66541821,0.33479562,0.77774447,0.01970314,1.04529062,5.01870805,2.05383328
-3.42471236,7.37543424,0.00745870,2.67357257,0.32412839,0.76186614,0.01992175,1.00979202,5.06230115,2.04522301
-3.41870935,7.33228244,0.00771488,2.67837722,0.31307165,0.74732953,0.02010380,0.97427634,5.09421949,2.03536851
-3.41270635,7.28185254,0.00796342,2.67895535,0.30170998,0.73400481,0.02024108,0.93896741,5.11280544,2.02375099
-3.40670335,7.22250494,0.00819964,2.67447998,0.29013199,0.72175085,0.02032675,0.90407749,5.11661734,2.00986519
-3.40070035,7.15279189,0.00841964,2.66421407,0.27842997,0.71042965,0.02035579,0.86981191,5.10448745,1.99325070
-3.39469735,7.07155706,0.00862050,2.64754934,0.26669965,0.69992046,0.02032517,0.83637435,5.07557441,1.97352300
-3.38869435,6.97802804,0.00880040,2.62404227,0.25503984,0.69013258,0.02023417,0.80397255,5.02940833,1.95040304
-3.38269135,6.87189733,0.00895873,2.59344567,0.24355213,0.68101627,0.02008456,0.77282383,4.96592653,1.92374371
-3.37668834,6.75338817,0.00909620,2.55573452,0.23234058,0.67257121,0.01988067,0.74315999,4.88549861,1.89355235
-3.37068534,6.62330153,0.00921477,2.51112478,0.22151121,0.66485199,0.01962946,0.71523123,4.78893931,1.86000793
-3.36468234,6.48304167,0.00931770,2.46008413,0.21117141,0.65797026,0.01934048,0.68930846,4.67750861,1.82347213
-3.35867934,6.33461825,0.00940938,2.40333421,0.20142918,0.65209334,0.01902576,0.66568377,4.55289830,1.78449352
-3.35267634,6.18062382,0.00949521,2.34184363,0.19239203,0.64743935,0.01869959,0.64466857,4.41720528,1.74380447
-3.34667334,6.02418681,0.00958138,2.27681204,0.18416561,0.64426874,0.01837826,0.62658935,4.27289192,1.70231067
-3.34067034,5.86890068,0.00967460,2.20964541,0.17685204,0.64287283,0.01807967,0.61178081,4.12273448,1.66107320
-3.33466733,5.71873129,0.00978182,2.14192320,0.17054787,0.64355956,0.01782296,0.60057654,3.96976086,1.62128379
-3.32866433,5.57790515,0.00990991,2.07535834,0.16534168,0.64663720,0.01762792,0.59329744,3.81717943,1.58423379
-3.32266133,5.45078228,0.01006526,2.01175139,0.16131149,0.65239672,0.01751455,0.59023813,3.66830113,1.55127779
-3.31665833,5.34171785,0.01025353,1.95294005,0.15852188,0.66109358,0.01750239,0.59165208,3.52645680,1.52379313
-3.31065533,5.25491748,0.01047923,1.90074584,0.15702108,0.67292997,0.01760994,0.59773592,3.39491249,1.50313634
-3.30465233,5.19429130,0.01074549,1.85691955,0.15683807,0.68803821,0.01785404,0.60861370,3.27678508,1.49059827
-3.29864932,5.16331196,0.01105379,1.82308716,0.15797984,0.70646636,0.01824925,0.62432206,3.17496064,1.48735907
-3.29264632,5.16488197,0.01140372,1.80069813,0.16042901,0.72816668,0.01880728,0.64479699,3.09201812,1.49444478
-3.28664332,5.20121525,0.01179296,1.79097749,0.16414199,0.75298773,0.01953640,0.66986313,3.03016049,1.51268686
-3.28064032,5.27373743,0.01221714,1.79488363,0.16904774,0.78067070,0.02044104,0.69922630,2.99115533,1.54268631
-3.27463732,5.38300912,0.01266994,1.81307295,0.17504737,0.81085015,0.02152136,0.73247006,2.97628686,1.58478347
-3.26863432,5.52867522,0.01314321,1.84587285,0.18201463,0.84305944,0.02277297,0.76905668,2.98632080,1.63903499
-3.26263132,5.70944305,0.01362718,1.89326404,0.18979742,0.87674085,0.02418678,0.80833292,3.02148339,1.70519886
-3.25662831,5.92309074,0.01411076,1.95487303,0.19822027,0.91125985,0.02574899,0.84954080,3.08145533,1.78272829
-3.25062531,6.16650655,0.01458189,2.02997541,0.20708784,0.94592334,0.02744120,0.89183311,3.16538140,1.87077520
-3.24462231,6.43575868,0.01502794,2.11751008,0.21618942,0.98000086,0.02924067,0.93429339,3.27189570,1.96820350
-3.23861931,6.72619412,0.01543618,2.21610454,0.22530414,1.01274811,0.03112075,0.97595969,3.39916239,2.07361209
-3.23261631,7.03256384,0.01579422,2.32411067,0.23420688,1.04343164,0.03305149,1.01585145,3.54493098,2.18536747
-3.22661331,7.34917070,0.01609044,2.43965024,0.24267462,1.07135376,0.03500029,1.05299819,3.70660513,2.30164498
-3.22061031,7.67003542,0.01631446,2.56066901,0.25049301,1.09587646,0.03693273,1.08646921,3.88132293,2.42047767
-3.21460730,7.98907507,0.01645750,2.68499768,0.25746278,1.11644330,0.03881354,1.11540273,4.06604648,2.53981151
-3.20860430,8.30028772,0.01651268,2.81041785,0.26340591,1.13259830,0.04060750,1.13903342,4.25765776,2.65756483
-3.20260130,8.59793637,0.01647530,2.93473053,0.26817112,1.14400097,0.04228053,1.15671707,4.45305740,2.77169014
-3.19659830,8.87672506,0.01634296,3.05582477,0.27163855,1.15043670,0.04380063,1.16795114,4.64926268,2.88023598
-3.19059530,9.13196002,0.01611567,3.17174342,0.27372330,1.15182223,0.04513884,1.17239050,4.84350053,2.98140608
-3.18459230,9.35968887,0.01579576,3.28074341,0.27437782,1.14820577,0.04627016,1.16985744,5.03329152,3.07361377
-3.17858929,9.55681180,0.01538782,3.38134770,0.27359289,1.13976198,0.04717423,1.16034563,5.21652067,3.15552871
-3.17258629,9.72115951,0.01489847,3.47238640,0.27139716,1.12678190,0.04783597,1.14401784,5.39149144,3.22611423
-3.16658329,9.85153395,0.01433610,3.55302493,0.26785543,1.10965858,0.04824596,1.12119757,5.55695982,3.28465311
-3.16058029,9.94770980,0.01371055,3.62277778,0.26306547,1.08886890,0.04840063,1.09235501,5.71214610,3.33076062
-3.15457729,10.01039596,0.01303272,3.68150679,0.25715377,1.06495263,0.04830230,1.05808808,5.85672332,3.36438402
-3.14857429,10.04115885,0.01231422,3.72940396,0.25027029,1.03848967,0.04795894,1.01909948,5.99078230,3.38578844
-3.14257129,10.04231080,0.01156694,3.76695945,0.24258252,1.01007659,0.04738373,0.97617070,6.11477455,3.39552973
-3.13656828,10.01676883,0.01080271,3.79491637,0.23426897,0.98030361,0.04659451,0.93013443,6.22943597,3.39441559
-3.13056528,9.96789101,0.01003292,3.81421459,0.22551264,0.94973294,0.04561296,0.88184642,6.33569508,3.38345706
-3.12456228,9.89929848,0.00926824,3.82592667,0.21649449,0.91887958,0.04446381,0.83215808,6.43457106,3.36381268
-3.11855928,9.81469235,0.00851835,3.83118943,0.20738734,0.88819530,0.04317384,0.78189091,6.52706749,3.33672854
-3.11255628,9.71767519,0.00779174,3.83113496,0.19835044,0.85805643,0.04177096,0.73181384,6.61406823,3.30347725
-3.10655328,9.61158634,0.00709558,3.82682517,0.18952485,0.82875594,0.04028321,0.68262416,6.69624204,3.26529922
-3.10055028,9.49935972,0.00643565,3.81919345,0.18102990,0.80049990,0.03873790,0.63493265,6.77396217,3.22334933
-3.09454727,9.38341171,0.00581631,3.80899713,0.17296070,0.77340834,0.03716084,0.58925335,6.84724636,3.17865199
-3.08854427,9.26556455,0.00524057,3.79678315,0.16538693,0.74752024,0.03557565,0.54599793,6.91572177,3.13206665
-3.08254127,9.14700906,0.00471013,3.78286921,0.15835275,0.72280222,0.03400328,0.50547470,6.97861741,3.08426564
-3.07653827,9.02830782,0.00422555,3.76734120,0.15187783,0.69916025,0.03246171,0.46789175,7.03478545,3.03572518
-3.07053527,8.90943776,0.00378636,3.75006685,0.14595943,0.67645377,0.03096578,0.43336393,7.08275063,2.98672961
-3.06453227,8.78986867,0.00339126,3.73072472,0.14057527,0.65451125,0.02952725,0.40192287,7.12078508,2.93738808
-3.05852926,8.66867212,0.00303827,3.70884617,0.13568711,0.63314649,0.02815497,0.37352937,7.14700446,2.88766242
-3.05252626,8.54465337,0.00272494,3.68386781,0.13124477,0.61217478,0.02685526,0.34808740,7.15947962,2.83740366
-3.04652326,8.41649782,0.00244848,3.65519057,0.12719039,0.59142813,0.02563229,0.32545888,7.15635698,2.78639497
-3.04052026,8.28292250,0.00220598,3.62224176,0.12346267,0.57076898,0.02448863,0.30547843,7.13598019,2.73439774
-3.03451726,8.14282334,0.00199448,3.58453581,0.12000093,0.55010178,0.02342579,0.28796752,7.09700553,2.68119777
-3.02851426,7.99540914,0.00181111,3.54173000,0.11674881,0.52938206,0.02244477,0.27274726,7.03850381,2.62664858
-3.02251126,7.84031421,0.00165322,3.49367140,0.11365740,0.50862280,0.02154657,0.25964944,6.96004235,2.57070905
-3.01650825,7.67768322,0.00151839,3.44043216,0.11068768,0.48789794,0.02073262,0.24852531,6.86174196,2.51347297
-3.01050525,7.50822348,0.00140450,3.38233095,0.10781223,0.46734316,0.02000512,0.23925198,6.74430530,2.45518878
-3.00450225,7.33322213,0.00130977,3.31993918,0.10501619,0.44715408,0.01936729,0.23173632,6.60901490,2.39626838
-2.99849925,7.15452749,0.00123272,3.25407172,0.10229740,0.42758217,0.01882344,0.22591618,6.45770075,2.33728452
-2.99249625,6.97449637,0.00117219,3.18576260,0.09966578,0.40892879,0.01837893,0.22175936,6.29267959,2.27895706
-2.98649325,6.79591062,0.00112727,3.11622725,0.09714208,0.39153770,0.01804000,0.21926028,6.11666915,2.22212905
-2.98049025,6.62186807,0.00109728,3.04681344,0.09475609,0.37578652,0.01781350,0.21843481,5.93268254,2.16773398
-2.97448724,6.45565420,0.00108174,2.97894362,0.09254439,0.36207757,0.01770646,0.21931367,5.74390842,2.11675631
-2.96848424,6.30060164,0.00108024,2.91405204,0.09054783,0.35082838,0.01772563,0.22193475,5.55358384,2.07018733
-2.96248124,6.15994499,0.00109245,2.85351988,0.08880889,0.34246232,0.01787693,0.22633480,5.36486629,2.02897898
-2.95647824,6.03667846,0.00111804,2.79861185,0.08736905,0.33739941,0.01816494,0.23254110,5.18071164,1.99399783
-2.95047524,5.93342332,0.00115660,2.75041751,0.08626635,0.33604766,0.01859230,0.24056343,5.00376395,1.96598190
-2.94447224,5.85231127,0.00120762,2.70980005,0.08553314,0.33879490,0.01915927,0.25038682,4.83626228,1.94550217
-2.93846923,5.79488888,0.00127045,2.67735501,0.08519434,0.34600118,0.01986323,0.26196548,4.67996839,1.93293075
-2.93246623,5.76204694,0.00134423,2.65338068,0.08526602,0.35799158,0.02069842,0.27521819,4.53611805,1.92841717
-2.92646323,5.75397709,0.00142793,2.63786140,0.08575457,0.37504953,0.02165568,0.29002551,4.40539732,1.93187370
-2.92046023,5.77015688,0.00152027,2.63046422,0.08665634,0.39741025,0.02272238,0.30622875,4.28794363,1.94297037
-2.91445723,5.80936288,0.00161978,2.63054880,0.08795780,0.42525450,0.02388252,0.32363104,4.18337055,1.96113965
-2.90845423,5.86971024,0.00172477,2.63718995,0.08963618,0.45870224,0.02511694,0.34200026,4.09081373,1.98559057
-2.90245123,5.94871625,0.00183339,2.64921138,0.09166046,0.49780637,0.02640365,0.36107375,4.00899491,2.01533151
-2.89644822,6.04338404,0.00194363,2.66522927,0.09399273,0.54254647,0.02771840,0.38056470,3.93629988,2.04920055
-2.89044522,6.15030258,0.00205339,2.68370330,0.09658975,0.59282260,0.02903524,0.40016980,3.87086626,2.08590204
-2.88444222,6.26575808,0.00216053,2.70299318,0.09940469,0.64844937,0.03032723,0.41957774,3.81067650,2.12404783
-2.87843922,6.38585213,0.00226289,2.72141817,0.10238882,0.70915060,0.03156721,0.43847840,3.75365172,2.16220149
-2.87243622,6.50662172,0.00235840,2.73731712,0.10549319,0.77455476,0.03272862,0.45657192,3.69774220,2.19892362
-2.86643322,6.62415656,0.00244510,2.74910681,0.10867014,0.84419184,0.03378623,0.47357762,3.64101090,2.23281665
-2.86043022,6.73470974,0.00252119,2.75533628,0.11187460,0.91749191,0.03471689,0.48924199,3.58170691,2.26256740
-2.85442721,6.83479796,0.00258511,2.75473529,0.11506511,0.99378606,0.03550024,0.50334564,3.51832631,2.28698579
-2.84842421,6.92128876,0.00263557,2.74625524,0.11820454,1.07231008,0.03611922,0.51570878,3.44965903,2.30503864
-2.84242121,6.99147251,0.00267158,2.72910135,0.12126057,1.15221141,0.03656054,0.52619507,3.37482055,2.31587720
-2.83641821,7.04311803,0.00269246,2.70275509,0.12420577,1.23255972,0.03681499,0.53471376,3.29326855,2.31885798
-2.83041521,7.07451136,0.00269788,2.66698672,0.12701760,1.31236133,0.03687755,0.54122001,3.20480493,2.31355624
-2.82441221,7.08447817,0.00268787,2.62185757,0.12967813,1.39057754,0.03674743,0.54571364,3.10956449,2.29977210
-2.81840920,7.07239062,0.00266277,2.56771286,0.13217367,1.46614680,0.03642790,0.54823639,3.00799183,2.27752956
-2.81240620,7.03816035,0.00262323,2.50516550,0.13449441,1.53801031,0.03592603,0.54886802,2.90080877,2.24706878
-2.80640320,6.98221953,0.00257022,2.43507221,0.13663403,1.60514053,0.03525230,0.54772156,2.78897436,2.20883246
-2.80040020,6.90549207,0.00250492,2.35850316,0.13858953,1.66657174,0.03442013,0.54493810,2.67364011,2.16344722
-2.79439720,6.80935730,0.00242876,2.27670671,0.14036113,1.72143174,0.03344538,0.54068149,2.55610281,2.11170099
-2.78839420,6.69560817,0.00234332,2.19107077,0.14195244,1.76897343,0.03234572,0.53513318,2.43775712,2.05451754
-2.78239120,6.56640581,0.00225032,2.10308239,0.14337078,1.80860509,0.03114014,0.52848767,2.32005001,1.99292920
-2.77638819,6.42423199,0.00215158,2.01428701,0.14462776,1.83991781,0.02984836,0.52094861,2.20443868,1.92804891
-2.77038519,6.27184060,0.00204893,1.92624880,0.14573999,1.86270894,0.02849034,0.51272579,2.09235317,1.86104236
-2.76438219,6.11220865,0.00194425,1.84051307,0.14672988,1.87700016,0.02708585,0.50403300,1.98516448,1.79310106
-2.75837919,5.94848705,0.00183938,1.75857167,0.14762647,1.88304904,0.02565407,0.49508661,1.88415847,1.72541686
-2.75237619,5.78395100,0.00173610,1.68183201,0.14846610,1.88135325,0.02421332,0.48610490,1.79051571,1.65915838
-2.74637319,5.62194947,0.00163616,1.61158995,0.14929297,1.87264669,0.02278083,0.47730773,1.70529650,1.59544944
-2.74037019,5.46585314,0.00154119,1.54900684,0.15015931,1.85788734,0.02137257,0.46891636,1.62943073,1.53534971
-2.73436718,5.31900030,0.00145275,1.49509036,0.15112514,1.83823678,0.02000321,0.46115305,1.56371137,1.47983734
-2.72836418,5.18464006,0.00137226,1.45067927,0.15225761,1.81503173,0.01868604,0.45424025,1.50879076,1.42979355
-2.72236118,5.06587273,0.00130106,1.41643142,0.15362967,1.78974846,0.01743302,0.44839899,1.46517863,1.38598900
-2.71635818,4.96558755,0.00124036,1.39281496,0.15531829,1.76396101,0.01625475,0.44384634,1.43324098,1.34907175
-2.71035518,4.88639837,0.00119123,1.38010233,0.15740201,1.73929458,0.01516060,0.44079183,1.41319890,1.31955670
-2.70435218,4.83057828,0.00115462,1.37836669,0.15995806,1.71737574,0.01415868,0.43943265,1.40512710,1.29781654
-2.69834917,4.79999507,0.00113133,1.38748090,0.16305903,1.69978094,0.01325589,0.43994800,1.40895149,1.28407423
-2.69234617,4.79604925,0.00112201,1.40711877,0.16676928,1.68798545,0.01245798,0.44249243,1.42444626,1.27839713
-2.68634317,4.81961739,0.00112715,1.43675885,0.17114123,1.68331416,0.01176948,0.44718871,1.45123034,1.28069318
-2.68034017,4.87100315,0.00114702,1.47569084,0.17621169,1.68689647,0.01119376,0.45412047,1.48876412,1.29070932
-2.67433717,4.94989900,0.00118174,1.52302495,0.18199847,1.69962640,0.01073288,0.46332509,1.53634689,1.30803261
-2.66833417,5.05536115,0.00123118,1.57770448,0.18849750,1.72212987,0.01038765,0.47478723,1.59311609,1.33209440
-2.66233117,5.18580022,0.00129499,1.63852173,0.19568048,1.75474005,0.01015747,0.48843357,1.65804908,1.36217790
-2.65632816,5.33898960,0.00137258,1.70413774,0.20349353,1.79748191,0.01004031,0.50412911,1.72996849,1.39742943
-2.65032516,5.51209280,0.00146311,1.77310553,0.21185666,1.85006653,0.01003267,0.52167549,1.80755180,1.43687341
-2.64432216,5.70171072,0.00156547,1.84389704,0.22066437,1.91189560,0.01012951,0.54081156,1.88934586,1.47943123
-2.63831916,5.90394838,0.00167832,1.91493332,0.22978735,1.98207592,0.01032426,0.56121650,1.97378658,1.52394365
-2.63231616,6.11450030,0.00180008,1.98461745,0.23907524,2.05944367,0.01060887,0.58251539,2.05922402,1.56919648
-2.62631316,6.32875237,0.00192895,2.05136957,0.24836050,2.14259755,0.01097386,0.60428739,2.14395235,1.61394878
-2.62031016,6.54189755,0.00206293,2.11366294,0.25746305,2.22993992,0.01140843,0.62607613,2.22624435,1.65696307
-2.61430715,6.74906167,0.00219989,2.17006007,0.26619578,2.31972431,0.01190068,0.64740205,2.30438928,1.69703634
-2.60830415,6.94543497,0.00233759,2.21924758,0.27437042,2.41010791,0.01243778,0.66777625,2.37673306,1.73303109
-2.60230115,7.12640486,0.00247374,2.26006863,0.28180378,2.49920710,0.01300621,0.68671525,2.44171913,1.76390507
-2.59629815,7.28768463,0.00260605,2.29155157,0.28832387,2.58515400,0.01359212,0.70375605,2.49792851,1.78873866
-2.59029515,7.42543319,0.00273228,2.31293358,0.29377577,2.66615206,0.01418158,0.71847089,2.54411732,1.80675885
-2.58429215,7.53636111,0.00285033,2.32367840,0.29802685,2.74052877,0.01476094,0.73048085,2.57924997,1.81735876
-2.57828914,7.61781855,0.00295827,2.32348710,0.30097123,2.80678342,0.01531716,0.73946800,2.60252668,1.82011187
-2.57228614,7.66786161,0.00305439,2.31230155,0.30253315,2.86362836,0.01583814,0.74518518,2.61340374,1.81478039
-2.56628314,7.68529451,0.00313726,2.29030023,0.30266916,2.91002244,0.01631302,0.74746325,2.61160573,1.80131737
-2.56028014,7.66968610,0.00320575,2.25788649,0.30136908,2.94519538,0.01673244,0.74621541,2.59712886,1.77986247
-2.55427714,7.62136048,0.00325904,2.21566973,0.29865557,2.96866278,0.01708880,0.74143832,2.57023527,1.75073160
-2.54827414,7.54136262,0.00329668,2.16444035,0.29458249,2.98023133,0.01737635,0.73321024,2.53143856,1.71440092
-2.54227114,7.43140126,0.00331853,2.10513944,0.28923208,2.97999480,0.01759140,0.72168618,2.48148110,1.67148602
-2.53626813,7.29377225,0.00332479,2.03882463,0.28271121,2.96832135,0.01773229,0.70709046,2.42130429,1.62271711
-2.53026513,7.13126654,0.00331597,1.96663355,0.27514677,2.94583344,0.01779944,0.68970701,2.35201310,1.56891155
-2.52426213,6.94706751,0.00329283,1.88974656,0.26668061,2.91338169,0.01779524,0.66986816,2.27483663,1.51094488
-2.51825913,6.74464295,0.00325638,1.80935020,0.25746425,2.87201447,0.01772394,0.64794226,2.19108653,1.44972167
-2.51225613,6.52763660,0.00320782,1.72660307,0.24765353,2.82294480,0.01759149,0.62432093,2.10211513,1.38614745
-2.50625313,6.29976441,0.00314850,1.64260536,0.23740365,2.76751650,0.01740533,0.59940657,2.00927516,1.32110291
-2.50025013,6.06471972,0.00307986,1.55837306,0.22686467,2.70717100,0.01717413,0.57360055,1.91388283,1.25542129
-2.49424712,5.82609097,0.00300341,1.47481789,0.21617771,2.64341635,0.01690759,0.54729270,1.81718545,1.18986979
-2.48824412,5.58729444,0.00292066,1.39273318,0.20547203,2.57779936,0.01661611,0.52085252,1.72033500,1.12513553
-2.48224112,5.35152357,0.00283312,1.31278600,0.19486305,2.51188160,0.01631057,0.49462217,1.62436815,1.06181615
-2.47623812,5.12171507,0.00274225,1.23551532,0.18445124,2.44721951,0.01600201,0.46891163,1.53019305,1.00041531
-2.47023512,4.90053119,0.00264946,1.16133564,0.17432201,2.38534855,0.01570144,0.44399579,1.43858298,0.94134249
-2.46423212,4.69035631,0.00255606,1.09054536,0.16454644,2.32777082,0.01541952,0.42011362,1.35017627,0.88491680
-2.45822911,4.49330552,0.00246329,1.02333902,0.15518264,2.27594558,0.01516636,0.39746889,1.26548168,0.83137409
-2.45222611,4.31124204,0.00237229,0.95982224,0.14627776,2.23128155,0.01495126,0.37623249,1.18488852,0.78087642
-2.44622311,4.14580030,0.00228411,0.90002821,0.13787032,2.19513013,0.01478256,0.35654565,1.10868009,0.73352332
-2.44022011,3.99841147,0.00219970,0.84393483,0.12999277,2.16877850,0.01466736,0.33852404,1.03704933,0.68936360
-2.43421711,3.87032823,0.00211994,0.79148120,0.12267405,2.15344172,0.01461140,0.32226210,0.97011561,0.64840732
-2.42821411,3.76264639,0.00204560,0.74258283,0.11594205,2.15025329,0.01461888,0.30783747,0.90794127,0.61063686
-2.42221111,3.67632145,0.00197739,0.69714480,0.10982571,2.16025373,0.01469231,0.29531507,0.85054736,0.57601674
-2.41620810,3.61217873,0.00191593,0.65507232,0.10435684,2.18437723,0.01483239,0.28475072,0.79792741,0.54450168
-2.41020510,3.57091676,0.00186175,0.61627860,0.09957135,2.22343662,0.01503797,0.27619412,0.75005900,0.51604274
-2.40420210,3.55310425,0.00181531,0.58068974,0.09551003,2.27810732,0.01530595,0.26969098,0.70691270,0.49059134
-2.39819910,3.55917136,0.00177697,0.54824699,0.09221877,2.34891104,0.01563135,0.26528445,0.66845830,0.46810132
-2.39219610,3.58939688,0.00174703,0.51890655,0.08974825,2.43620022,0.01600732,0.26301575,0.63466844,0.44852927
-2.38619310,3.64389289,0.00172566,0.49263723,0.08815311,2.54014438,0.01642529,0.26292413,0.60551980,0.43183327
-2.38019010,3.72258886,0.00171297,0.46941663,0.08749069,2.66071921,0.01687511,0.26504623,0.58099242,0.41797059
-2.37418709,3.82521679,0.00170899,0.44922616,0.08781938,2.79769935,0.01734533,0.26941493,0.56106724,0.40689464
-2.36818409,3.95129918,0.00171364,0.43204541,0.08919670,2.95065550,0.01782349,0.27605793,0.54572259,0.39855148
-2.36218109,4.10014083,0.00172677,0.41784648,0.09167702,3.11895609,0.01829641,0.28499602,0.53492988,0.39287646
-2.35617809,4.27082533,0.00174819,0.40658844,0.09530930,3.30177353,0.01875067,0.29624122,0.52864886,0.38979111
-2.35017509,4.46221639,0.00177761,0.39821235,0.10013462,3.49809465,0.01917294,0.30979483,0.52682284,0.38920059
-2.34417209,4.67296393,0.00181473,0.39263716,0.10618378,3.70673452,0.01955047,0.32564558,0.52937402,0.39099198
-2.33816908,4.90151411,0.00185921,0.38975641,0.11347491,3.92635289,0.01987144,0.34376762,0.53619912,0.39503336
-2.33216608,5.14612250,0.00191066,0.38943611,0.12201135,4.15547182,0.02012543,0.36411876,0.54716549,0.40117386
-2.32616308,5.40486920,0.00196871,0.39151355,0.13177961,4.39249351,0.02030370,0.38663866,0.56210756,0.40924458
-2.32016008,5.67567468,0.00203295,0.39579719,0.14274774,4.63571697,0.02039951,0.41124721,0.58082393,0.41906044
-2.31415708,5.95631540,0.00210298,0.40206760,0.15486396,4.88335278,0.02040832,0.43784295,0.60307492,0.43042275
-2.30815408,6.24443831,0.00217838,0.41007918,0.16805580,5.13353490,0.02032793,0.46630175,0.62858068,0.44312241
-2.30215108,6.53757385,0.00225868,0.41956280,0.18222966,5.38432955,0.02015847,0.49647567,0.65702000,0.45694371
-2.29614807,6.83314735,0.00234341,0.43022920,0.19727090,5.63374103,0.01990240,0.52819210,0.68802977,0.47166847
-2.29014507,7.12848939,0.00243200,0.44177297,0.21304454,5.87971513,0.01956429,0.56125331,0.72120531,0.48708037
-2.28414207,7.42084579,0.00252384,0.45387714,0.22939650,6.12014105,0.01915061,0.59543644,0.75610170,0.50296951
-2.27813907,7.70738864,0.00261819,0.46621830,0.24615550,6.35285337,0.01866946,0.63049403,0.79223621,0.51913673
-2.27213607,7.98522962,0.00271420,0.47847204,0.26313551,6.57563544,0.01813014,0.66615518,0.82909204,0.53539790
-2.26613307,8.25143726,0.00281089,0.49031868,0.28013876,6.78622617,0.01754284,0.70212746,0.86612341,0.55158773
-2.26013007,8.50305953,0.00290712,0.50144917,0.29695924,6.98233176,0.01691817,0.73809939,0.90276221,0.56756311
-2.25412706,8.73715296,0.00300160,0.51157098,0.31338665,7.16164405,0.01626682,0.77374385,0.93842599,0.58320575
-2.24812406,8.95081893,0.00309291,0.52041380,0.32921060,7.32186644,0.01559913,0.80872204,0.97252750,0.59842406
-2.24212106,9.14124760,0.00317949,0.52773497,0.34422504,7.46074812,0.01492482,0.84268808,1.00448530,0.61315401
-2.23611806,9.30576869,0.00325968,0.53332429,0.35823266,7.57612664,0.01425267,0.87529419,1.03373546,0.62735894
-2.23011506,9.44190826,0.00333176,0.53700825,0.37104924,7.66597789,0.01359035,0.90619618,1.05974384,0.64102818
-2.22411206,9.54744945,0.00339397,0.53865324,0.38250766,7.72847222,0.01294426,0.93505909,1.08201850,0.65417455
-2.21810905,9.62049491,0.00344460,0.53816789,0.39246155,7.76203448,0.01231945,0.96156295,1.10012185,0.66683054
-2.21210605,9.65952793,0.00348204,0.53550417,0.40078831,7.76540530,0.01171964,0.98540824,1.11368206,0.67904348
-2.20610305,9.66346901,0.00350480,0.53065733,0.40739155,7.73770036,0.01114729,1.00632099,1.12240296,0.69086967
-2.20010005,9.63172474,0.00351162,0.52366467,0.41220265,7.67846432,0.01060365,1.02405745,1.12607231,0.70236773
-2.19409705,9.56422573,0.00350152,0.51460306,0.41518158,7.58771604,0.01008899,1.03840789,1.12456770,0.71359159
-2.18809405,9.46145081,0.00347379,0.50358541,0.41631689,7.46598164,0.00960269,1.04919985,1.11785995,0.72458314
-2.18209105,9.32443545,0.00342811,0.49075629,0.41562486,7.31431302,0.00914348,1.05630035,1.10601369,0.73536539
-2.17608804,9.15476279,0.00336450,0.47628662,0.41314788,7.13428932,0.00870964,1.05961746,1.08918508,0.74593609
-2.17008504,8.95453694,0.00328338,0.46036806,0.40895221,6.92800039,0.00829912,1.05910091,1.06761674,0.75626256
-2.16408204,8.72633885,0.00318556,0.44320689,0.40312519,6.69801169,0.00790975,1.05474203,1.04163001,0.76627804
-2.15807904,8.47316613,0.00307219,0.42501806,0.39577203,6.44731138,0.00753937,1.04657304,1.01161500,0.77587981
-2.15207604,8.19835909,0.00294476,0.40601926,0.38701237,6.17924115,0.00718594,1.03466571,0.97801870,0.78492944
-2.14607304,7.90551590,0.00280504,0.38642553,0.37697674,5.89741340,0.00684760,1.01912965,0.94133184,0.79325535
-2.14007004,7.59840052,0.00265503,0.36644440,0.36580311,5.60561787,0.00652278,1.00011022,0.90207483,0.80065759
-2.13406703,7.28084714,0.00249690,0.34627181,0.35363362,5.30772171,0.00621016,0.97778612,0.86078370,0.80691489
-2.12806403,6.95666512,0.00233290,0.32608881,0.34061160,5.00756713,0.00590873,0.95236681,0.81799629,0.81179358
