energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.90245123,0.92744675,0.12111599,0.15922606,0.01584720,0.03556384,0.14185784,0.44295621,0.04862007,0.22290777
-2.89644822,0.95913591,0.13211575,0.16699519,0.01598348,0.04080848,0.15354205,0.44649953,0.05098705,0.23610485
-2.89044522,0.99340421,0.14389969,0.17497932,0.01614167,0.04661171,0.16628566,0.45092891,0.05339739,0.25004411
-2.88444222,1.03053078,0.15649419,0.18316845,0.01632652,0.05298337,0.18013911,0.45650186,0.05584644,0.26472267
-2.87843922,1.07075400,0.16992162,0.19154966,0.01654158,0.05992340,0.19514069,0.46346518,0.05832896,0.28012338
-2.87243622,1.11426293,0.18419869,0.20010682,0.01678906,0.06742030,0.21131366,0.47205036,0.06083908,0.29621323
-2.86643322,1.16118889,0.19933455,0.20882020,0.01706966,0.07544992,0.22866336,0.48246878,0.06337019,0.31294211
-2.86043022,1.21159746,0.21532881,0.21766615,0.01738252,0.08397445,0.24717447,0.49490690,0.06591470,0.33024180
-2.85442721,1.26548093,0.23216937,0.22661660,0.01772519,0.09294176,0.26680844,0.50952104,0.06846394,0.34802529
-2.84842421,1.32275151,0.24983027,0.23563867,0.01809356,0.10228516,0.28750133,0.52643216,0.07100786,0.36618651
-2.84242121,1.38323548,0.26826973,0.24469421,0.01848199,0.11192368,0.30916216,0.54572048,0.07353488,0.38460058
-2.83641821,1.44666867,0.28742820,0.25373945,0.01888336,0.12176281,0.33167183,0.56742011,0.07603169,0.40312457
-2.83041521,1.51269371,0.30722692,0.26272475,0.01928919,0.13169581,0.35488293,0.59151412,0.07848308,0.42159888
-2.82441221,1.58085934,0.32756677,0.27159450,0.01968987,0.14160563,0.37862033,0.61793005,0.08087192,0.43984922
-2.81840920,1.65062219,0.34832778,0.28028726,0.02007491,0.15136722,0.40268275,0.64653643,0.08317911,0.45768925
-2.81240620,1.72135141,0.36936923,0.28873614,0.02043315,0.16085046,0.42684538,0.67714047,0.08538381,0.47492380
-2.80640320,1.79233627,0.39053043,0.29686940,0.02075314,0.16992337,0.45086347,0.70948743,0.08746360,0.49135264
-2.80040020,1.86279697,0.41163234,0.30461139,0.02102345,0.17845564,0.47447686,0.74326180,0.08939490,0.50677470
-2.79439720,1.93189850,0.43247988,0.31188369,0.02123306,0.18632235,0.49741537,0.77809066,0.09115345,0.52099260
-2.78839420,1.99876746,0.45286501,0.31860658,0.02137168,0.19340765,0.51940495,0.81354931,0.09271493,0.53381736
-2.78239120,2.06251142,0.47257054,0.32470058,0.02143012,0.19960839,0.54017431,0.84916923,0.09405560,0.54507309
-2.77638819,2.12224036,0.49137447,0.33008825,0.02140063,0.20483744,0.55946187,0.88444828,0.09515306,0.55460151
-2.77038519,2.17708958,0.50905483,0.33469599,0.02127720,0.20902660,0.57702274,0.91886295,0.09598700,0.56226614
-2.76438219,2.22624316,0.52539487,0.33845589,0.02105573,0.21212897,0.59263556,0.95188228,0.09653999,0.56795588
-2.75837919,2.26895742,0.54018840,0.34130750,0.02073428,0.21412071,0.60610884,0.98298306,0.09679814,0.57158806
-2.75237619,2.30458325,0.55324509,0.34319950,0.02031313,0.21500205,0.61728657,1.01166570,0.09675177,0.57311062
-2.74637319,2.33258665,0.56439560,0.34409117,0.01979480,0.21479757,0.62605296,1.03747015,0.09639596,0.57250349
-2.74037019,2.35256656,0.57349634,0.34395372,0.01918401,0.21355565,0.63233602,1.05999127,0.09573090,0.56977906
-2.73436718,2.36426934,0.58043369,0.34277128,0.01848751,0.21134725,0.63610991,1.07889287,0.09476223,0.56498186
-2.72836418,2.36759928,0.58512750,0.34054166,0.01771390,0.20826386,0.63739594,1.09391996,0.09350109,0.55818733
-2.72236118,2.36262464,0.58753380,0.33727684,0.01687335,0.20441498,0.63626221,1.10490842,0.09196413,0.54949987
-2.71635818,2.34957902,0.58764655,0.33300318,0.01597728,0.19992491,0.63282186,1.11179176,0.09017327,0.53905033
-2.71035518,2.32885781,0.58549846,0.32776130,0.01503798,0.19492929,0.62723005,1.11460465,0.08815536,0.52699282
-2.70435218,2.30100992,0.58116070,0.32160571,0.01406827,0.18957124,0.61967978,1.11348281,0.08594170,0.51350125
-2.69834917,2.26672480,0.57474162,0.31460414,0.01308112,0.18399743,0.61039663,1.10865941,0.08356743,0.49876550
-2.69234617,2.22681527,0.56638444,0.30683667,0.01208925,0.17835415,0.59963273,1.10045792,0.08107079,0.48298748
-2.68634317,2.18219656,0.55626396,0.29839446,0.01110484,0.17278340,0.58766003,1.08928174,0.07849231,0.46637712
-2.68034017,2.13386219,0.54458242,0.28937836,0.01013919,0.16741934,0.57476314,1.07560082,0.07587393,0.44914832
-2.67433717,2.08285732,0.53156459,0.27989719,0.00920251,0.16238489,0.56123198,1.05993601,0.07325805,0.43151508
-2.66833417,2.03025047,0.51745217,0.27006581,0.00830369,0.15778889,0.54735437,1.04284137,0.07068653,0.41368771
-2.66233117,1.97710425,0.50249782,0.26000295,0.00745020,0.15372361,0.53340885,1.02488548,0.06819970,0.39586927
-2.65632816,1.92444611,0.48695873,0.24982889,0.00664800,0.15026275,0.51965778,1.00663208,0.06583541,0.37825219
-2.65032516,1.87323996,0.47109018,0.23966299,0.00590150,0.14746005,0.50634109,0.98862095,0.06362802,0.36101519
-2.64432216,1.82435943,0.45513910,0.22962108,0.00521365,0.14534833,0.49367060,0.97134974,0.06160757,0.34432047
-2.63831916,1.77856370,0.43933786,0.21981287,0.00458597,0.14393917,0.48182521,0.95525724,0.05979893,0.32831119
-2.63231616,1.73647675,0.42389854,0.21033942,0.00401867,0.14322308,0.47094701,0.94070896,0.05822117,0.31310934
-2.62631316,1.69857067,0.40900774,0.20129073,0.00351084,0.14317019,0.46113841,0.92798530,0.05688701,0.29881408
-2.62031016,1.66515374,0.39482229,0.19274354,0.00306054,0.14373152,0.45246041,0.91727291,0.05580248,0.28550044
-2.61430715,1.63636380,0.38146582,0.18475947,0.00266507,0.14484066,0.44493205,0.90865959,0.05496680,0.27321864
-2.60830415,1.61216732,0.36902639,0.17738367,0.00232109,0.14641597,0.43853102,0.90213286,0.05437248,0.26199396
-2.60230115,1.59236442,0.35755537,0.17064379,0.00202481,0.14836321,0.43319564,0.89758236,0.05400564,0.25182727
-2.59629815,1.57659975,0.34706744,0.16454972,0.00177219,0.15057847,0.42882799,0.89480603,0.05384660,0.24269621
-2.59029515,1.56437920,0.33754194,0.15909377,0.00155906,0.15295154,0.42529825,0.89351985,0.05387072,0.23455712
-2.58429215,1.55509196,0.32892537,0.15425160,0.00138132,0.15536943,0.42245018,0.89337093,0.05404947,0.22734754
-2.57828914,1.54803728,0.32113508,0.14998371,0.00123501,0.15772013,0.42010758,0.89395338,0.05435169,0.22098948
-2.57228614,1.54245508,0.31406396,0.14623755,0.00111646,0.15989638,0.41808153,0.89482642,0.05474502,0.21539319
-2.56628314,1.53755940,0.30758605,0.14295012,0.00102239,0.16179949,0.41617831,0.89553411,0.05519744,0.21046141
-2.56028014,1.53257338,0.30156273,0.14005100,0.00094995,0.16334291,0.41420759,0.89562591,0.05567888,0.20609396
-2.55427714,1.52676450,0.29584943,0.13746567,0.00089680,0.16445559,0.41199069,0.89467717,0.05616280,0.20219251
-2.54827414,1.51947860,0.29030240,0.13511903,0.00086113,0.16508492,0.40936867,0.89230892,0.05662773,0.19866532
-2.54227114,1.51017126,0.28478541,0.13293886,0.00084174,0.16519920,0.40620972,0.88820582,0.05705862,0.19543179
-2.53626813,1.49843519,0.27917609,0.13085915,0.00083799,0.16478941,0.40241576,0.88213186,0.05744798,0.19242660
-2.53026513,1.48402239,0.27337153,0.12882319,0.00084984,0.16387030,0.39792778,0.87394280,0.05779676,0.18960326
-2.52426213,1.46685999,0.26729308,0.12678616,0.00087781,0.16248075,0.39272982,0.86359496,0.05811488,0.18693691
-2.51825913,1.44705903,0.26088995,0.12471715,0.00092300,0.16068319,0.38685118,0.85114997,0.05842136,0.18442623
-2.51225613,1.42491563,0.25414166,0.12260061,0.00098697,0.15856227,0.38036700,0.83677505,0.05874410,0.18209428
-2.50625313,1.40090442,0.24705908,0.12043704,0.00107177,0.15622268,0.37339685,0.82073906,0.05911917,0.17998830
-2.50025013,1.37566434,0.23968413,0.11824293,0.00117984,0.15378611,0.36610161,0.80340418,0.05958973,0.17817845
-2.49424712,1.34997744,0.23208811,0.11605001,0.00131393,0.15138764,0.35867857,0.78521376,0.06020452,0.17675541
-2.48824412,1.32474130,0.22436878,0.11390382,0.00147698,0.14917144,0.35135509,0.76667681,0.06101607,0.17582705
-2.48224112,1.30093647,0.21664631,0.11186167,0.00167208,0.14728604,0.34438086,0.74834977,0.06207847,0.17551424
-2.47623812,1.27958996,0.20905828,0.10999010,0.00190228,0.14587929,0.33801940,0.73081627,0.06344510,0.17594591
-2.47023512,1.26173653,0.20175401,0.10836198,0.00217050,0.14509325,0.33253884,0.71466601,0.06516606,0.17725365
-2.46423212,1.24837924,0.19488843,0.10705334,0.00247936,0.14505900,0.32820258,0.70047328,0.06728567,0.17956606
-2.45822911,1.24045092,0.18861574,0.10614019,0.00283106,0.14589181,0.32526012,0.68877638,0.06983994,0.18300300
-2.45222611,1.23877813,0.18308314,0.10569532,0.00322721,0.14768666,0.32393849,0.68005846,0.07285430,0.18767001
-2.44622311,1.24404899,0.17842495,0.10578532,0.00366867,0.15051429,0.32443455,0.67473081,0.07634154,0.19365324
-2.44022011,1.25678614,0.17475719,0.10646791,0.00415545,0.15441807,0.32690849,0.67311897,0.08030014,0.20101486
-2.43421711,1.27732578,0.17217301,0.10778966,0.00468656,0.15941165,0.33147873,0.67545229,0.08471302,0.20978933
-2.42821411,1.30580353,0.17073896,0.10978418,0.00525988,0.16547754,0.33821836,0.68185713,0.08954692,0.21998064
-2.42221111,1.34214741,0.17049230,0.11247082,0.00587216,0.17256680,0.34715314,0.69235394,0.09475225,0.23156043
-2.41620810,1.38607804,0.17143945,0.11585390,0.00651890,0.18059959,0.35826113,0.70685791,0.10026364,0.24446733
-2.41020510,1.43711578,0.17355547,0.11992243,0.00719441,0.18946693,0.37147369,0.72518329,0.10600106,0.25860726
-2.40420210,1.49459426,0.17678469,0.12465033,0.00789179,0.19903331,0.38667785,0.74705065,0.11187158,0.27385482
-2.39819910,1.55767947,0.18104233,0.12999700,0.00860309,0.20914023,0.40371975,0.77209686,0.11777170,0.29005560
-2.39219610,1.62539346,0.18621707,0.13590834,0.00931940,0.21961045,0.42240892,0.79988699,0.12359005,0.30702931
-2.38619310,1.69664149,0.19217435,0.14231793,0.01003102,0.23025296,0.44252309,0.82992766,0.12921066,0.32457361
-2.38019010,1.77024136,0.19876040,0.14914847,0.01072771,0.24086822,0.46381342,0.86168111,0.13451631,0.34246845
-2.37418709,1.84495383,0.20580668,0.15631329,0.01139889,0.25125377,0.48600972,0.89457939,0.13939215,0.36048077
-2.36818409,1.91951294,0.21313468,0.16371797,0.01203399,0.26120981,0.50882565,0.92803816,0.14372918,0.37836938
-2.36218109,1.99265513,0.22056079,0.17126195,0.01262264,0.27054462,0.53196367,0.96146960,0.14742771,0.39588992
-2.35617809,2.06314653,0.22790121,0.17884007,0.01315505,0.27907965,0.55511966,0.99429422,0.15040042,0.41279970
-2.35017509,2.12980754,0.23497671,0.18634417,0.01362222,0.28665409,0.57798729,1.02595118,0.15257504,0.42886235
-2.34417209,2.19153456,0.24161703,0.19366460,0.01401627,0.29312880,0.60026202,1.05590725,0.15389650,0.44385225
-2.33816908,2.24731844,0.24766494,0.20069171,0.01433060,0.29838948,0.62164505,1.08366431,0.15432847,0.45755855
-2.33216608,2.29625994,0.25297979,0.20731742,0.01456011,0.30234905,0.64184710,1.10876557,0.15385420,0.46978902
-2.32616308,2.33758214,0.25744058,0.21343673,0.01470135,0.30494921,0.66059239,1.13080085,0.15247674,0.48037339
-2.32016008,2.37064038,0.26094842,0.21894937,0.01475260,0.30616115,0.67762278,1.14941093,0.15021846,0.48916648
-2.31415708,2.39492996,0.26342839,0.22376150,0.01471386,0.30598556,0.69270230,1.16429159,0.14711989,0.49605101
-2.30815408,2.41009200,0.26483090,0.22778748,0.01458689,0.30445191,0.70562204,1.17519718,0.14323808,0.50094007
-2.30215108,2.41591800,0.26513243,0.23095175,0.01437506,0.30161719,0.71620548,1.18194425,0.13864443,0.50377932
-2.29614807,2.41235311,0.26433572,0.23319067,0.01408330,0.29756414,0.72431408,1.18441511,0.13342222,0.50454891
-2.29014507,2.39949839,0.26246954,0.23445437,0.01371783,0.29239917,0.72985303,1.18256136,0.12766389,0.50326498
-2.28414207,2.37761199,0.25958783,0.23470855,0.01328608,0.28624996,0.73277696,1.17640734,0.12146816,0.49998075
-2.27813907,2.34710904,0.25576852,0.23393598,0.01279635,0.27926293,0.73309518,1.16605313,0.11493725,0.49478712
-2.27213607,2.30855985,0.25111186,0.23213782,0.01225766,0.27160065,0.73087613,1.15167690,0.10817418,0.48781264
-2.26613307,2.26268614,0.24573829,0.22933450,0.01167947,0.26343909,0.72625078,1.13353616,0.10128027,0.47922271
-2.26013007,2.21035457,0.23978599,0.22556610,0.01107148,0.25496495,0.71941431,1.11196760,0.09435302,0.46921801
-2.25412706,2.15256722,0.23340795,0.22089229,0.01044339,0.24637288,0.71062606,1.08738492,0.08748422,0.45803194
-2.24812406,2.09044853,0.22676879,0.21539150,0.00980469,0.23786272,0.70020710,1.06027460,0.08075858,0.44592704
-2.24212106,2.02522827,0.22004111,0.20915959,0.00916454,0.22963660,0.68853551,1.03118904,0.07425264,0.43319045
-2.23611806,1.95822063,0.21340167,0.20230782,0.00853161,0.22189603,0.67603903,1.00073719,0.06803413,0.42012827
-2.23011506,1.89079920,0.20702719,0.19496020,0.00791394,0.21483878,0.66318531,0.96957254,0.06216168,0.40705901
-2.22411206,1.82436847,0.20109013,0.18725043,0.00731889,0.20865565,0.65046979,0.93837866,0.05668479,0.39430617
-2.21810905,1.76033218,0.19575424,0.17931829,0.00675308,0.20352717,0.63840156,0.90785272,0.05164413,0.38219026
-2.21210605,1.70005956,0.19117026,0.17130581,0.00622239,0.19962009,0.62748769,0.87868730,0.04707198,0.37102032
-2.20610305,1.64485036,0.18747169,0.16335330,0.00573189,0.19708390,0.61821647,0.85155129,0.04299287,0.36108531
-2.20010005,1.59589999,0.18477092,0.15559537,0.00528594,0.19604734,0.61104034,0.82707047,0.03942425,0.35264567
-2.19409705,1.55426601,0.18315577,0.14815718,0.00488814,0.19661509,0.60635905,0.80580862,0.03637721,0.34592536
-2.18809405,1.52083742,0.18268667,0.14115094,0.00454146,0.19886465,0.60450393,0.78824993,0.03385722,0.34110467
-2.18209105,1.49630795,0.18339455,0.13467299,0.00424824,0.20284367,0.60572381,0.77478348,0.03186472,0.33831411
-2.17608804,1.48115468,0.18527960,0.12880135,0.00401025,0.20856779,0.61017341,0.76569054,0.03039576,0.33762966
-2.17008504,1.47562288,0.18831104,0.12359405,0.00382879,0.21601914,0.61790467,0.76113518,0.02944243,0.33906963
-2.16408204,1.47971787,0.19242788,0.11908815,0.00370475,0.22514565,0.62886146,0.76115875,0.02899327,0.34259317
-2.15807904,1.49320445,0.19754080,0.11529945,0.00363865,0.23586122,0.64287811,0.76567851,0.02903350,0.34810070
-2.15207604,1.51561393,0.20353500,0.11222302,0.00363073,0.24804681,0.65968178,0.77449040,0.02954521,0.35543615
-2.14607304,1.54625862,0.21027411,0.10983438,0.00368103,0.26155257,0.67889878,0.78727597,0.03050744,0.36439100
-2.14007004,1.58425331,0.21760488,0.10809128,0.00378941,0.27620084,0.70006460,0.80361313,0.03189623,0.37470997
-2.13406703,1.62854286,0.22536255,0.10693598,0.00395560,0.29179000,0.72263733,0.82299034,0.03368459,0.38609826
-2.12806403,1.67793481,0.23337678,0.10629800,0.00417928,0.30809917,0.74601400,0.84482355,0.03584248,0.39822998
-2.12206103,1.73113583,0.24147762,0.10609706,0.00446006,0.32489346,0.76954929,0.86847530,0.03833679,0.41075749
-2.11605803,1.78679039,0.24950159,0.10624621,0.00479753,0.34192958,0.79257575,0.89327507,0.04113139,0.42332139
-2.11005503,1.84352033,0.25729734,0.10665500,0.00519122,0.35896174,0.81442495,0.91854015,0.04418714,0.43556079
-2.10405203,1.89996374,0.26473069,0.10723247,0.00564061,0.37574750,0.83444864,0.94359619,0.04746208,0.44712344
-2.09804902,1.95481170,0.27168887,0.10789006,0.00614506,0.39205337,0.85203921,0.96779654,0.05091163,0.45767546
-2.09204602,2.00684162,0.27808361,0.10854413,0.00670376,0.40765998,0.86664861,0.99053990,0.05448888,0.46691039
-2.08604302,2.05494622,0.28385309,0.10911821,0.00731563,0.42236661,0.87780520,1.01128538,0.05814507,0.47455719
-2.08004002,2.09815711,0.28896248,0.10954475,0.00797922,0.43599500,0.88512781,1.02956490,0.06182999,0.48038700
-2.07403702,2.13566262,0.29340318,0.10976656,0.00869262,0.44839220,0.88833669,1.04499219,0.06549268,0.48421862
-2.06803402,2.16681957,0.29719075,0.10973772,0.00945326,0.45943266,0.88726101,1.05726869,0.06908202,0.48592237
-2.06203102,2.19115902,0.30036164,0.10942412,0.01025783,0.46901925,0.88184273,1.06618601,0.07254750,0.48542249
-2.05602801,2.20838628,0.30296904,0.10880358,0.01110212,0.47708359,0.87213686,1.07162537,0.07584000,0.48269794
-2.05002501,2.21837587,0.30507788,0.10786565,0.01198090,0.48358546,0.85830828,1.07355419,0.07891263,0.47778179
-2.04402201,2.22116202,0.30675951,0.10661102,0.01288782,0.48851173,0.84062529,1.07202026,0.08172152,0.47075911
-2.03801901,2.21692559,0.30808624,0.10505075,0.01381531,0.49187470,0.81945029,1.06714403,0.08422662,0.46176371
-2.03201601,2.20597846,0.30912611,0.10320524,0.01475459,0.49371011,0.79522808,1.05910944,0.08639253,0.45097369
-2.02601301,2.18874608,0.30993825,0.10110308,0.01569566,0.49407499,0.76847217,1.04815388,0.08818915,0.43860614
-2.02001001,2.16574928,0.31056900,0.09877972,0.01662741,0.49304544,0.73974961,1.03455780,0.08959230,0.42491100
-2.01400700,2.13758584,0.31104912,0.09627619,0.01753770,0.49071441,0.70966502,1.01863429,0.09058430,0.41016447
-2.00800400,2.10491258,0.31139217,0.09363766,0.01841362,0.48718953,0.67884406,1.00071911,0.09115430,0.39466189
-2.00200100,2.06842832,0.31159423,0.09091211,0.01924169,0.48259116,0.64791702,0.98116141,0.09129857,0.37871047
-1.99599800,2.02885793,0.31163478,0.08814894,0.02000824,0.47705037,0.61750281,0.96031523,0.09102055,0.36262198
-1.98999500,1.98693758,0.31147889,0.08539770,0.02069970,0.47070708,0.58819376,0.93853203,0.09033086,0.34670540
-1.98399200,1.94340107,0.31108031,0.08270681,0.02130307,0.46370806,0.56054153,0.91615402,0.08924697,0.33125982
-1.97798899,1.89896723,0.31038541,0.08012241,0.02180624,0.45620487,0.53504436,0.89350839,0.08779285,0.31656766
-1.97198599,1.85432790,0.30933765,0.07768722,0.02219846,0.44835153,0.51213588,0.87090233,0.08599835,0.30288831
-1.96598299,1.81013661,0.30788221,0.07543953,0.02247068,0.44030193,0.49217566,0.84861855,0.08389850,0.29045225
-1.95997999,1.76699746,0.30597061,0.07341233,0.02261591,0.43220690,0.47544162,0.82691131,0.08153259,0.27945588
-1.95397699,1.72545445,0.30356490,0.07163243,0.02262950,0.42421092,0.46212431,0.80600285,0.07894318,0.27005707
-1.94797399,1.68598093,0.30064128,0.07011984,0.02250934,0.41644860,0.45232341,0.78608016,0.07617503,0.26237149
-1.94197099,1.64896974,0.29719287,0.06888723,0.02225599,0.40904086,0.44604616,0.76729199,0.07327389,0.25646999
-1.93596798,1.61472401,0.29323159,0.06793955,0.02187269,0.40209119,0.44320813,0.74974636,0.07028538,0.25237692
-1.92996498,1.58344925,0.28878897,0.06727383,0.02136531,0.39568188,0.44363601,0.73350854,0.06725382,0.25006962
-1.92396198,1.55524723,0.28391603,0.06687926,0.02074216,0.38987071,0.44707275,0.71859972,0.06422109,0.24947905
-1.91795898,1.53011215,0.27868220,0.06673738,0.02001376,0.38468809,0.45318472,0.70499660,0.06122567,0.25049169
-1.91195598,1.50792969,0.27317347,0.06682258,0.01919248,0.38013508,0.46157097,0.69263202,0.05830176,0.25295262
-1.90595298,1.48847951,0.26748997,0.06710281,0.01829220,0.37618233,0.47177433,0.68139689,0.05547859,0.25666984
-1.89994997,1.47144135,0.26174309,0.06754051,0.01732783,0.37277018,0.48329426,0.67114352,0.05277995,0.26141974
-1.89394697,1.45640526,0.25605242,0.06809376,0.01631488,0.36981003,0.49560094,0.66169039,0.05022387,0.26695356
-1.88794397,1.44288553,0.25054273,0.06871764,0.01526900,0.36718699,0.50815053,0.65282837,0.04782266,0.27300477
-1.88194097,1.43033845,0.24534104,0.06936571,0.01420556,0.36476383,0.52040087,0.64432832,0.04558303,0.27929715
-1.87593797,1.41818305,0.24057406,0.06999163,0.01313922,0.36238604,0.53182742,0.63594970,0.04350653,0.28555326
-1.86993497,1.40582440,0.23636591,0.07055077,0.01208361,0.35988792,0.54193877,0.62745011,0.04159016,0.29150317
-1.86393197,1.39267822,0.23283637,0.07100188,0.01105103,0.35709934,0.55029119,0.61859513,0.03982714,0.29689298
-1.85792896,1.37819600,0.23009933,0.07130867,0.01005223,0.35385300,0.55650189,0.60916824,0.03820781,0.30149304
-1.85192596,1.36188928,0.22826172,0.07144117,0.00909629,0.34999171,0.56026024,0.59898020,0.03672060,0.30510538
-1.84592296,1.34335198,0.22742248,0.07137702,0.00819052,0.34537543,0.56133676,0.58787745,0.03535306,0.30757020
-1.83991996,1.32227966,0.22767169,0.07110237,0.00734050,0.33988778,0.55958948,0.57574915,0.03409286,0.30877112
-1.83391696,1.29848474,0.22908962,0.07061253,0.00655008,0.33344157,0.55496735,0.56253242,0.03292867,0.30863897
-1.82791396,1.27190680,0.23174560,0.06991232,0.00582154,0.32598315,0.54751066,0.54821552,0.03185102,0.30715406
-1.82191096,1.24261755,0.23569664,0.06901599,0.00515573,0.31749550,0.53734856,0.53283881,0.03085291,0.30434669
-1.81590795,1.21082010,0.24098569,0.06794679,0.00455226,0.30799966,0.52469356,0.51649341,0.02993029,0.30029606
-1.80990495,1.17684263,0.24763963,0.06673623,0.00400967,0.29755475,0.50983352,0.49931759,0.02908231,0.29512753
-1.80390195,1.14112674,0.25566696,0.06542299,0.00352566,0.28625641,0.49312128,0.48149121,0.02831136,0.28900832
-1.79789895,1.10421106,0.26505532,0.06405149,0.00309726,0.27423385,0.47496254,0.46322831,0.02762286,0.28214196
-1.79189595,1.06671107,0.27576897,0.06267038,0.00272106,0.26164567,0.45580227,0.44476847,0.02702492,0.27476161
-1.78589295,1.02929592,0.28774644,0.06133069,0.00239334,0.24867468,0.43611038,0.42636710,0.02652767,0.26712251
-1.77988994,0.99266351,0.30089855,0.06008401,0.00211025,0.23552203,0.41636710,0.40828543,0.02614261,0.25949396
-1.77388694,0.95751498,0.31510692,0.05898058,0.00186787,0.22240077,0.39704859,0.39078047,0.02588170,0.25215101
-1.76788394,0.92452970,0.33022336,0.05806750,0.00166240,0.20952943,0.37861330,0.37409550,0.02575646,0.24536630
-1.76188094,0.89434181,0.34607015,0.05738696,0.00149012,0.19712555,0.36148950,0.35845148,0.02577698,0.23940212
-1.75587794,0.86751931,0.36244133,0.05697479,0.00134751,0.18539963,0.34606435,0.34403976,0.02595102,0.23450318
-1.74987494,0.84454643,0.37910526,0.05685912,0.00123128,0.17454969,0.33267479,0.33101626,0.02628316,0.23089013
-1.74387194,0.82580976,0.39580827,0.05705942,0.00113830,0.16475646,0.32160035,0.31949741,0.02677401,0.22875405
-1.73786893,0.81158863,0.41227944,0.05758582,0.00106571,0.15617945,0.31305818,0.30955780,0.02741969,0.22825209
-1.73186593,0.80204968,0.42823639,0.05843878,0.00101082,0.14895385,0.30720005,0.30122968,0.02821138,0.22950415
-1.72586293,0.79724571,0.44339184,0.05960911,0.00097112,0.14318842,0.30411151,0.29450400,0.02913519,0.23259083
-1.71985993,0.79711846,0.45746086,0.06107832,0.00094430,0.13896410,0.30381283,0.28933298,0.03017218,0.23755245
-1.71385693,0.80150482,0.47016829,0.06281928,0.00092816,0.13633346,0.30626180,0.28563399,0.03129868,0.24438921
-1.70785393,0.81014616,0.48125629,0.06479721,0.00092067,0.13532091,0.31135790,0.28329429,0.03248677,0.25306222
-1.70185093,0.82269991,0.49049157,0.06697082,0.00091992,0.13592336,0.31894778,0.28217661,0.03370503,0.26349547
-1.69584792,0.83875292,0.49767202,0.06929376,0.00092410,0.13811143,0.32883161,0.28212499,0.03491946,0.27557844
-1.68984492,0.85783586,0.50263246,0.07171610,0.00093155,0.14183107,0.34077023,0.28297089,0.03609453,0.28916934
-1.68384192,0.87943797,0.50524941,0.07418593,0.00094071,0.14700530,0.35449254,0.28453907,0.03719434,0.30409868
-1.67783892,0.90302177,0.50544449,0.07665092,0.00095018,0.15353634,0.36970318,0.28665321,0.03818384,0.32017322
-1.67183592,0.92803703,0.50318641,0.07905991,0.00095867,0.16130766,0.38609002,0.28914095,0.03903008,0.33718000
-1.66583292,0.95393371,0.49849162,0.08136426,0.00096507,0.17018631,0.40333142,0.29183829,0.03970335,0.35489041
-1.65982991,0.98017358,0.49142339,0.08351916,0.00096842,0.18002511,0.42110297,0.29459333,0.04017832,0.37306430
-1.65382691,1.00624023,0.48208956,0.08548461,0.00096794,0.19066513,0.43908370,0.29726915,0.04043490,0.39145387
-1.64782391,1.03164756,0.47063902,0.08722623,0.00096302,0.20193801,0.45696159,0.29974599,0.04045909,0.40980747
-1.64182091,1.05594660,0.45725705,0.08871583,0.00095325,0.21366853,0.47443836,0.30192273,0.04024349,0.42787314
-1.63581791,1.07873081,0.44215984,0.08993162,0.00093840,0.22567721,0.49123349,0.30371766,0.03978764,0.44540203
-1.62981491,1.09964005,0.42558838,0.09085826,0.00091841,0.23778300,0.50708758,0.30506882,0.03909812,0.46215156
-1.62381191,1.11836343,0.40780182,0.09148665,0.00089341,0.24980618,0.52176498,0.30593381,0.03818845,0.47788837
-1.61780890,1.13464120,0.38907095,0.09181343,0.00086367,0.26157131,0.53505592,0.30628931,0.03707870,0.49239112
-1.61180590,1.14826606,0.36967152,0.09184050,0.00082961,0.27291033,0.54677798,0.30613045,0.03579503,0.50545320
-1.60580290,1.15908394,0.34987818,0.09157421,0.00079178,0.28366571,0.55677732,0.30546997,0.03436894,0.51688516
-1.59979990,1.16699459,0.32995875,0.09102466,0.00075080,0.29369363,0.56492941,0.30433743,0.03283651,0.52651714
-1.59379690,1.17195203,0.31016938,0.09020489,0.00070739,0.30286710,0.57113962,0.30277841,0.03123748,0.53420113
-1.58779390,1.17396494,0.29075041,0.08913013,0.00066234,0.31107900,0.57534354,0.30085375,0.02961432,0.53981307
-1.58179090,1.17309701,0.27192322,0.08781711,0.00061644,0.31824475,0.57750721,0.29863884,0.02801129,0.54325483
-1.57578789,1.16946714,0.25388800,0.08628350,0.00057054,0.32430478,0.57762709,0.29622294,0.02647348,0.54445594
-1.56978489,1.16324932,0.23682239,0.08454748,0.00052546,0.32922639,0.57572999,0.29370837,0.02504596,0.54337511
-1.56378189,1.15467205,0.22088101,0.08262736,0.00048205,0.33300515,0.57187264,0.29120968,0.02377293,0.54000144
-1.55777889,1.14401698,0.20619577,0.08054148,0.00044115,0.33566546,0.56614112,0.28885247,0.02269696,0.53435521
-1.55177589,1.13161650,0.19287670,0.07830809,0.00040360,0.33726048,0.55864979,0.28677193,0.02185832,0.52648826
-1.54577289,1.11785008,0.18101342,0.07594544,0.00037027,0.33787101,0.54953984,0.28511092,0.02129439,0.51648383
-1.53976988,1.10313900,0.17067688,0.07347191,0.00034206,0.33760362,0.53897733,0.28401758,0.02103908,0.50445589
