energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.28914457,7.77736323,-3.36567306,0.06701367,-0.04833732,0.63251872,-0.42161593,1.91137034,-1.42799671,3.22060573,-1.03360077,0.43039495,-0.37957907,3.87903163,-1.77213963,0.00000000,-0.00000000
-4.28314157,7.44815637,-3.65718313,0.06168309,-0.05317397,0.61182920,-0.42482468,1.78386881,-1.50688515,3.11849553,-1.09917656,0.39350434,-0.41394606,3.70544123,-1.97024557,0.00000000,-0.00000000
-4.27713857,7.10839643,-3.97452583,0.05640005,-0.05817618,0.58979221,-0.43122489,1.65661275,-1.59482082,3.01027967,-1.17401858,0.35760568,-0.44881455,3.52720163,-2.18218370,0.00000000,-0.00000000
-4.27113557,6.76200699,-4.31512146,0.05122773,-0.06329869,0.56664588,-0.44052640,1.53108233,-1.69062250,2.89713390,-1.25740168,0.32303709,-0.48376363,3.34643666,-2.40656275,0.00000000,-0.00000000
-4.26513257,6.41279320,-4.67573065,0.04622173,-0.06849009,0.54262525,-0.45237930,1.40865241,-1.79288599,2.78024027,-1.34838393,0.29008172,-0.51833956,3.16520253,-2.64161120,0.00000000,-0.00000000
-4.25912956,6.06440178,-5.05249277,0.04142934,-0.07369355,0.51796030,-0.46638564,1.29057464,-1.90001607,2.66077936,-1.44582085,0.25896653,-0.55206534,2.98546453,-2.88518789,0.00000000,-0.00000000
-4.25312656,5.72028858,-5.44098182,0.03688916,-0.07884763,0.49287443,-0.48211151,1.17796349,-2.01026324,2.53992359,-1.54838445,0.22986285,-0.58445152,2.80907770,-3.13480433,0.00000000,-0.00000000
-4.24712356,5.38369284,-5.83627932,0.03263101,-0.08388738,0.46758337,-0.49909904,1.07178648,-2.12176426,2.41883098,-1.65458695,0.20288850,-0.61500803,2.63777122,-3.38765877,0.00000000,-0.00000000
-4.24112056,5.05761746,-6.23306304,0.02867613,-0.08874554,0.44229432,-0.51687810,0.97285848,-2.23258532,2.29863897,-1.76280899,0.17811117,-0.64325644,2.47313631,-3.64068194,0.00000000,-0.00000000
-4.23511756,4.74481395,-6.62570992,0.02503763,-0.09335389,0.41720535,-0.53497729,0.88183967,-2.34076674,2.18045785,-1.87133154,0.15555293,-0.66874244,2.31661700,-3.89059349,0.00000000,-0.00000000
-4.22911456,4.44777116,-7.00841095,0.02172114,-0.09764479,0.39250479,-0.55293404,0.79923707,-2.44436786,2.06536324,-1.97837120,0.13519535,-0.69104783,2.16950332,-4.13396804,0.00000000,-0.00000000
-4.22311156,4.16870651,-7.37529508,0.01872561,-0.10155262,0.36837065,-0.57030373,0.72540900,-2.54151102,1.95438755,-2.08211794,0.11698525,-0.70980184,2.03292628,-4.36730901,0.00000000,-0.00000000
-4.21710855,3.90955885,-7.72055899,0.01604420,-0.10501543,0.34496990,-0.58666747,0.66057205,-2.63042330,1.84851005,-2.18077446,0.10084050,-0.72469113,1.90785431,-4.58712816,0.00000000,-0.00000000
-4.21110555,3.67198223,-8.03859896,0.01366526,-0.10797646,0.32245769,-0.60163889,0.60481015,-2.70947506,1.74864582,-2.27259613,0.08665597,-0.73546822,1.79509047,-4.79002842,0.00000000,-0.00000000
-4.20510255,3.45734006,-8.32414109,0.01157330,-0.11038559,0.30097638,-0.61486947,0.55808497,-2.77721410,1.65563356,-2.35593050,0.07430909,-0.74195802,1.69527049,-4.97278722,0.00000000,-0.00000000
-4.19909955,3.26669971,-8.57236575,0.00974994,-0.11220071,0.28065447,-0.62605287,0.52024749,-2.83239487,1.57022280,-2.42925519,0.06366516,-0.74406214,1.60886113,-5.13243765,0.00000000,-0.00000000
-4.19309655,3.10082749,-8.77902254,0.00817479,-0.11338892,0.26160559,-0.63492808,0.49104997,-2.87400175,1.49306098,-2.49121306,0.05458212,-0.74176101,1.53615916,-5.26634457,0.00000000,-0.00000000
-4.18709355,2.96018470,-8.94053197,0.00682628,-0.11392743,0.24392735,-0.64128150,0.47015828,-2.90126622,1.42468092,-2.54064368,0.04691470,-0.73511358,1.47729095,-5.37227304,0.00000000,-0.00000000
-4.18109055,2.84492528,-9.05407089,0.00568239,-0.11380433,0.22770049,-0.64494824,0.45716398,-2.91367757,1.36548958,-2.57660998,0.04051806,-0.72425478,1.43221298,-5.44844671,0.00000000,-0.00000000
-4.17508754,2.75489592,-9.11763868,0.00472124,-0.11301898,0.21298813,-0.64581247,0.45159625,-2.91098714,1.31575855,-2.59841942,0.03525069,-0.70939079,1.40071361,-5.49359417,0.00000000,-0.00000000
-4.16908454,2.68963951,-9.13010248,0.00392160,-0.11158213,0.19983538,-0.64380721,0.45293320,-2.89320621,1.27561706,-2.60563896,0.03097683,-0.69079247,1.38241648,-5.50698155,0.00000000,-0.00000000
-4.16308154,2.64840268,-9.09121999,0.00326330,-0.10951573,0.18826925,-0.63891340,0.46061279,-2.86059806,1.24504812,-2.59810343,0.02756829,-0.66878708,1.37678599,-5.48843059,0.00000000,-0.00000000
-4.15707854,2.63014816,-9.00163950,0.00272751,-0.10685238,0.17829908,-0.63115852,0.47404310,-2.81366457,1.22388801,-2.57591708,0.02490579,-0.64374877,1.38313513,-5.43832147,0.00000000,-0.00000000
-4.15107554,2.63357239,-8.86287739,0.00229695,-0.10363456,0.16991725,-0.62061469,0.49261205,-2.75312803,1.21182961,-2.53944840,0.02287990,-0.61608814,1.40063598,-5.35758067,0.00000000,-0.00000000
-4.14507254,2.65712859,-8.67727430,0.00195607,-0.09991348,0.16310041,-0.60739639,0.51569663,-2.67990898,1.20842946,-2.48931847,0.02139168,-0.58624133,1.42833297,-5.24765455,0.00000000,-0.00000000
-4.13906953,2.69905523,-8.44793173,0.00169102,-0.09574780,0.15781095,-0.59165774,0.54267154,-2.59510083,1.21311853,-2.42638344,0.02035304,-0.55465896,1.46515892,-5.11046967,0.00000000,-0.00000000
-4.13306653,2.75740941,-8.17863162,0.00148975,-0.09120206,0.15399886,-0.57358938,0.57291747,-2.49994206,1.22521641,-2.35171165,0.01968696,-0.52179538,1.50995375,-4.94838186,0.00000000,-0.00000000
-4.12706353,2.83010459,-7.87374189,0.00134194,-0.08634505,0.15160364,-0.55341502,0.60582874,-2.39578686,1.24394833,-2.26655655,0.01932751,-0.48809843,1.56148550,-4.76411565,0.00000000,-0.00000000
-4.12106053,2.91495163,-7.53811122,0.00123897,-0.08124806,0.15055635,-0.53138764,0.64082053,-2.28407503,1.26846467,-2.17232615,0.01922000,-0.45400021,1.61847326,-4.56069680,0.00000000,-0.00000000
-4.11505753,3.00970211,-7.17695690,0.00117384,-0.07598314,0.15078154,-0.50778526,0.67733557,-2.16630191,1.29786198,-2.07055037,0.01932093,-0.41990884,1.67961152,-4.34138004,0.00000000,-0.00000000
-4.10905453,3.11209273,-6.79574924,0.00114111,-0.07062137,0.15219910,-0.48290651,0.71485022,-2.04398893,1.33120504,-1.96284709,0.01959810,-0.38620166,1.74359528,-4.10957476,0.00000000,-0.00000000
-4.10305153,3.21988944,-6.40009627,0.00113682,-0.06523131,0.15472575,-0.45706588,0.75287985,-1.91865561,1.36754908,-1.85088827,0.02003071,-0.35321972,1.80914522,-3.86877104,0.00000000,-0.00000000
-4.09704852,3.33093018,-5.99563220,0.00115843,-0.05987750,0.15827626,-0.43058881,0.79098358,-1.79179337,1.40596155,-1.73636699,0.02060960,-0.32126376,1.87503236,-3.62246834,0.00000000,-0.00000000
-4.09104552,3.44316507,-5.58791251,0.00120477,-0.05461927,0.16276437,-0.40380664,0.82876814,-1.66484176,1.44554270,-1.62096642,0.02133742,-0.29059170,1.94010142,-3.37410878,0.00000000,-0.00000000
-4.08504252,3.55469299,-5.18231857,0.00127596,-0.04950971,0.16810325,-0.37705157,0.86589093,-1.53916736,1.48544454,-1.50633136,0.02222900,-0.26141743,2.00329238,-3.12701697,0.00000000,-0.00000000
-4.07903952,3.66379378,-4.78397350,0.00137344,-0.04459489,0.17420571,-0.35065163,0.90206215,-1.41604576,1.52488769,-1.39404316,0.02331160,-0.23391092,2.06365953,-2.88434736,0.00000000,-0.00000000
-4.07303652,3.76895546,-4.39767096,0.00149986,-0.03991340,0.18098419,-0.32492591,0.93704609,-1.29664676,1.56317574,-1.28559808,0.02462527,-0.20819950,2.12038765,-2.64904038,0.00000000,-0.00000000
-4.06703352,3.86889580,-4.02781758,0.00165913,-0.03549612,0.18835052,-0.30018002,0.97066133,-1.18202285,1.59970694,-1.18238963,0.02622304,-0.18437000,2.17280484,-2.42378749,0.00000000,-0.00000000
-4.06103052,3.96257815,-3.67838904,0.00185633,-0.03136620,0.19621577,-0.27670181,1.00278018,-1.07310097,1.63398313,-1.08569458,0.02817106,-0.16247182,2.22039162,-2.21100546,0.00000000,-0.00000000
-4.05502751,4.04922120,-3.35289960,0.00209773,-0.02753931,0.20449005,-0.25475766,1.03332711,-0.97067754,1.66561566,-0.99666261,0.03054854,-0.14252045,2.26278619,-2.01281922,0.00000000,-0.00000000
-4.04902451,4.12830257,-3.05438378,0.00239068,-0.02402411,0.21308267,-0.23458905,1.06227624,-0.87541646,1.69432855,-0.91630916,0.03344739,-0.12450153,2.29978550,-1.83105282,0.00000000,-0.00000000
-4.04302151,4.19955632,-2.78538900,0.00274361,-0.02082280,0.22190243,-0.21640973,1.08964806,-0.78784985,1.71995874,-0.84551101,0.03697157,-0.10837497,2.33134224,-1.66722731,0.00000000,-0.00000000
-4.03701851,4.26296436,-2.54797718,0.00316585,-0.01793185,0.23085850,-0.20040321,1.11550513,-0.70838123,1.74245354,-0.78500403,0.04123599,-0.09407926,2.35755756,-1.52256440,0.00000000,-0.00000000
-4.03101551,4.31874199,-2.34373350,0.00366754,-0.01534280,0.23986150,-0.18672077,1.13994706,-0.63729073,1.76186546,-0.73538242,0.04636491,-0.08153557,2.37866979,-1.39799457,0.00000000,-0.00000000
-4.02501251,4.36731762,-2.17378022,0.00425940,-0.01304311,0.24882513,-0.17547988,1.16310458,-0.57474188,1.77834446,-0.69709899,0.05248979,-0.07065174,2.39503925,-1.29416825,0.00000000,-0.00000000
-4.01900950,4.40930720,-2.03879363,0.00495254,-0.01101699,0.25766814,-0.16676293,1.18513292,-0.52078959,1.79212783,-0.67046573,0.05974646,-0.06132583,2.40712957,-1.21146880,0.00000000,-0.00000000
-4.01300650,4.44548351,-1.93902251,0.00575808,-0.00924626,0.26631647,-0.16061627,1.20620441,-0.47538890,1.80352783,-0.65565448,0.06827174,-0.05344932,2.41548592,-1.15002624,0.00000000,-0.00000000
-4.00700350,4.47674129,-1.87430666,0.00668687,-0.00771111,0.27470565,-0.15704966,1.22650054,-0.43840413,1.81291749,-0.65269728,0.07819923,-0.04690994,2.42071074,-1.10973066,0.00000000,-0.00000000
-4.00100050,4.50405859,-1.84409463,0.00774904,-0.00639079,0.28278305,-0.15603583,1.24620353,-0.40961802,1.82071469,-0.66148631,0.08965462,-0.04159394,2.42343780,-1.09024485,0.00000000,-0.00000000
-3.99499750,4.52845577,-1.84746025,0.00895354,-0.00526429,0.29051006,-0.15751054,1.26548778,-0.38874074,1.82736519,-0.68177350,0.10275037,-0.03738794,2.42430542,-1.09101569,0.00000000,-0.00000000
-3.98899450,4.55095305,-1.88311800,0.01030767,-0.00431083,0.29786379,-0.16137286,1.28451123,-0.37541849,1.83332486,-0.71317016,0.11757993,-0.03418042,2.42392975,-1.11128443,0.00000000,-0.00000000
-3.98299150,4.57252848,-1.94943768,0.01181654,-0.00351032,0.30483832,-0.16748594,1.30340719,-0.36924159,1.83904194,-0.75514685,0.13421175,-0.03186270,2.42287945,-1.15009595,0.00000000,-0.00000000
-3.97698849,4.59407755,-2.04445949,0.01348257,-0.00284369,0.31144524,-0.17567822,1.32227687,-0.36975217,1.84493979,-0.80703427,0.15268319,-0.03032969,2.42165254,-1.20630784,0.00000000,-0.00000000
-3.97098549,4.61637663,-2.16591065,0.01530499,-0.00229313,0.31771356,-0.18574533,1.34118310,-0.37645135,1.85140101,-0.86802563,0.17299469,-0.02948034,2.42065684,-1.27859968,0.00000000,-0.00000000
-3.96498249,4.64005174,-2.31122502,0.01727939,-0.00184229,0.32368870,-0.19745258,1.36014562,-0.38880616,1.85875366,-0.93718122,0.19510442,-0.02921788,2.42019482,-1.36548372,0.00000000,-0.00000000
-3.95897949,4.66555457,-2.47756717,0.01939733,-0.00147635,0.32943084,-0.21053837,1.37913830,-0.40625635,1.86726011,-1.01343594,0.21892380,-0.02944991,2.42045379,-1.46531769,0.00000000,-0.00000000
-3.95297649,4.69314716,-2.66186226,0.02164615,-0.00118207,0.33501255,-0.22471834,1.39808877,-0.42822121,1.87710954,-1.09561006,0.24431411,-0.03008847,2.42150208,-1.57632053,0.00000000,-0.00000000
-3.94697349,4.72289645,-2.86083274,0.02400873,-0.00094772,0.34051583,-0.23969049,1.41688056,-0.45410655,1.88841424,-1.18242390,0.27108473,-0.03105004,2.42329155,-1.69659188,0.00000000,-0.00000000
-3.94097049,4.75467953,-3.07104248,0.02646362,-0.00076310,0.34602880,-0.25514115,1.43535806,-0.48331214,1.90121032,-1.27251634,0.29899297,-0.03225560,2.42566656,-1.82413566,0.00000000,-0.00000000
-3.93496748,4.78819981,-3.28894847,0.02898519,-0.00061939,0.35164217,-0.27075170,1.45333418,-0.51523942,1.91546295,-1.36446734,0.32774602,-0.03363076,2.42837898,-1.95688792,0.00000000,-0.00000000
-3.92896448,4.82301371,-3.51095959,0.03154402,-0.00050904,0.35744569,-0.28620601,1.47060069,-0.54929979,1.93107600,-1.45682398,0.35700498,-0.03510594,2.43110867,-2.09274886,0.00000000,-0.00000000
-3.92296148,4.85856697,-3.73350132,0.03410750,-0.00042570,0.36352484,-0.30119829,1.48694077,-0.58492310,1.94790578,-1.54812940,0.38639110,-0.03661667,2.43348851,-2.22961833,0.00000000,-0.00000000
-3.91695848,4.89423897,-3.95308479,0.03664060,-0.00036405,0.36995792,-0.31544123,1.50214353,-0.62156648,1.96577832,-1.63695397,0.41549414,-0.03810397,2.43513258,-2.36543412,0.00000000,-0.00000000
-3.91095548,4.92939299,-4.16637778,0.03910679,-0.00031968,0.37681363,-0.32867390,1.51601959,-0.65872307,1.98450930,-1.72192744,0.44388267,-0.03951476,2.43566605,-2.49821172,0.00000000,-0.00000000
-3.90495248,4.96342986,-4.37027527,0.04146913,-0.00028898,0.38414936,-0.34066936,1.52841721,-0.69593040,2.00392575,-1.80177094,0.47111609,-0.04080238,2.43475526,-2.62608422,0.00000000,-0.00000000
-3.89894947,4.99584200,-4.56196653,0.04369141,-0.00026904,0.39201021,-0.35124140,1.53923806,-0.73277812,2.02388815,-1.87532751,0.49675782,-0.04192705,2.43213617,-2.74734067,0.00000000,-0.00000000
-3.89294647,5.02626504,-4.73899581,0.04573942,-0.00025753,0.40042865,-0.36025018,1.54845166,-0.76891463,2.04431177,-1.94158977,0.52038924,-0.04285631,2.42763966,-2.86046140,0.00000000,-0.00000000
-3.88694347,5.05452376,-4.89931386,0.04758215,-0.00025263,0.40942494,-0.36760646,1.55610780,-0.80405220,2.06518601,-1.99972355,0.54162380,-0.04356539,2.42121223,-2.96414852,0.00000000,-0.00000000
-3.88094047,5.08066972,-5.04131765,0.04919297,-0.00025295,0.41900806,-0.37327405,1.56234599,-0.83797038,2.08659032,-2.04908631,0.56012064,-0.04403748,2.41293083,-3.05735027,0.00000000,-0.00000000
-3.87493747,5.10500790,-5.16387619,0.05055068,-0.00025746,0.42917708,-0.37727043,1.56740121,-0.87051710,2.10870576,-2.08923943,0.57559705,-0.04426388,2.40301093,-3.13927792,0.00000000,-0.00000000
-3.86893447,5.12811056,-5.26634105,0.05164041,-0.00026544,0.43992282,-0.37966527,1.57160561,-0.90160762,2.13182104,-2.11995378,0.58783914,-0.04424396,2.39180732,-3.20941434,0.00000000,-0.00000000
-3.86293147,5.15081669,-5.34854064,0.05245426,-0.00027648,0.45122954,-0.38057702,1.57538539,-0.93122081,2.15633254,-2.14120829,0.59671026,-0.04398497,2.37980740,-3.26751363,0.00000000,-0.00000000
-3.85692846,5.17421661,-5.41075837,0.05299176,-0.00029041,0.46307659,-0.38016742,1.57925309,-0.95939307,2.18273774,-2.15318143,0.60215655,-0.04350167,2.36761722,-3.31359188,0.00000000,-0.00000000
-3.85092546,5.19962143,-5.45369543,0.05325992,-0.00030732,0.47543977,-0.37863442,1.58379496,-0.98620988,2.21162183,-2.15623610,0.60420939,-0.04281592,2.35594085,-3.34790913,0.00000000,-0.00000000
-3.84492246,5.22851839,-5.47841973,0.05327309,-0.00032755,0.48829222,-0.37620347,1.58965384,-1.01179527,2.24363795,-2.15089851,0.60298452,-0.04195598,2.34555385,-3.37094348,0.00000000,-0.00000000
-3.83891946,5.26251323,-5.48630326,0.05305244,-0.00035171,0.50160491,-0.37311788,1.59750800,-1.03629965,2.27948128,-2.13783214,0.59867776,-0.04095589,2.33727221,-3.38335839,0.00000000,-0.00000000
-3.83291646,5.30326180,-5.47895064,0.05262517,-0.00038069,0.51534641,-0.36962839,1.60804647,-1.05988643,2.31985789,-2.11780781,0.59155761,-0.03985470,2.33191781,-3.38596461,0.00000000,-0.00000000
-3.82691346,5.35239332,-5.45812231,0.05202348,-0.00041571,0.52948214,-0.36598267,1.62194172,-1.08271823,2.36544940,-2.09167143,0.58195483,-0.03869583,2.33028208,-3.37967858,0.00000000,-0.00000000
-3.82091046,5.41142834,-5.42565562,0.05128332,-0.00045838,0.54397301,-0.36241515,1.63982071,-1.10494319,2.41687471,-2.06031075,0.57024964,-0.03752637,2.33308915,-3.36547907,0.00000000,-0.00000000
-3.81490745,5.48169459,-5.38338767,0.05044290,-0.00051073,0.55877350,-0.35913765,1.66223523,-1.12668224,2.47465034,-2.02462264,0.55685709,-0.03639660,2.34096019,-3.34436408,0.00000000,-0.00000000
-3.80890445,5.56424423,-5.33308339,0.04954123,-0.00057532,0.57382940,-0.35633133,1.68963276,-1.14801796,2.53915090,-1.98548228,0.54221109,-0.03535961,2.35438008,-3.31731001,0.00000000,-0.00000000
-3.80290145,5.65977587,-5.27637208,0.04861653,-0.00065527,0.58907527,-0.35414038,1.72232893,-1.16898591,2.61057149,-1.94371565,0.52674815,-0.03447111,2.37366791,-3.28523485,0.00000000,-0.00000000
-3.79689845,5.76856486,-5.21469529,0.04770474,-0.00075440,0.60443178,-0.35266764,1.76048280,-1.18956880,2.68889375,-1.90007630,0.51089127,-0.03378947,2.39895227,-3.24896716,0.00000000,-0.00000000
-3.79089545,5.89040517,-5.14926826,0.04683808,-0.00087728,0.61980324,-0.35197255,1.80407602,-1.20969418,2.77385721,-1.85522738,0.49503483,-0.03337595,2.43015247,-3.20922197,0.00000000,-0.00000000
-3.78489245,6.02456558,-5.08105656,0.04604385,-0.00102937,0.63507539,-0.35207136,1.85289692,-1.22923585,2.86493757,-1.80972940,0.47953126,-0.03329512,2.46696623,-3.16658487,0.00000000,-0.00000000
-3.77888944,6.16976304,-5.01076855,0.04534343,-0.00121707,0.65011376,-0.35293973,1.90653047,-1.24801921,2.96133339,-1.76403414,0.46467973,-0.03361543,2.50886468,-3.12150461,0.00000000,-0.00000000
-3.77288644,6.32415502,-4.93886387,0.04475154,-0.00144782,0.66476275,-0.35451743,1.96435481,-1.26583034,3.06196236,-1.71848465,0.45071769,-0.03440984,2.55509483,-3.07429457,0.00000000,-0.00000000
-3.76688344,6.48535248,-4.86557680,0.04427579,-0.00173021,0.67884560,-0.35671500,2.02554497,-1.28242861,3.16546796,-1.67332096,0.43781523,-0.03575659,2.60468984,-3.02514256,0.00000000,-0.00000000
-3.76088044,6.65045414,-4.79095316,0.04391659,-0.00207397,0.69216547,-0.35942197,2.08908410,-1.29756224,3.27023731,-1.62869103,0.42607261,-0.03773975,2.65648697,-2.97412852,0.00000000,-0.00000000
-3.75487744,6.81610218,-4.71489814,0.04366735,-0.00249002,0.70450763,-0.36251621,2.15378220,-1.31098594,3.37443004,-1.58466604,0.41552093,-0.04044969,2.70915293,-2.92124862,0.00000000,-0.00000000
-3.74887444,6.97855846,-4.63723225,0.04351496,-0.00299049,0.71564285,-0.36587381,2.21830231,-1.32247995,3.47601810,-1.54125908,0.40612566,-0.04398330,2.76121622,-2.86644448,0.00000000,-0.00000000
-3.74287144,7.13379971,-4.55775207,0.04344058,-0.00358859,0.72533211,-0.36937916,2.28119342,-1.33186914,3.57283549,-1.49844594,0.39779292,-0.04844375,2.81110565,-2.80963572,0.00000000,-0.00000000
-3.73686843,7.27762907,-4.47629206,0.04342063,-0.00429855,0.73333227,-0.37293443,2.34092941,-1.33904129,3.66263676,-1.45618692,0.39037800,-0.05393986,2.85719404,-2.75075377,0.00000000,-0.00000000
-3.73086543,7.40580069,-4.39278384,0.04342795,-0.00513542,0.73940294,-0.37646813,2.39595289,-1.34396322,3.74316250,-1.41444832,0.38369568,-0.06058483,2.89784604,-2.68977506,0.00000000,-0.00000000
-3.72486243,7.51415335,-4.30730938,0.04343316,-0.00611485,0.74331401,-0.37994224,2.44472244,-1.34669384,3.81220943,-1.37322246,0.37753175,-0.06849435,2.93146841,-2.62675149,0.00000000,-0.00000000
-3.71885943,7.59874830,-4.22014498,0.04340597,-0.00725276,0.74485378,-0.38335735,2.48576174,-1.34739312,3.86770291,-1.33254505,0.37165527,-0.07778413,2.95656137,-2.56183643,0.00000000,-0.00000000
-3.71285643,7.65600630,-4.13179323,0.04331654,-0.00856498,0.74383737,-0.38675586,2.51770868,-1.34632622,3.90776865,-1.29250911,0.36583085,-0.08856664,2.97176913,-2.49530463,0.00000000,-0.00000000
-3.70685343,7.68283842,-4.04300117,0.04313683,-0.01006682,0.74011491,-0.39022271,2.53936271,-1.34386234,3.93080118,-1.25327469,0.35983048,-0.10094730,2.97592784,-2.42756488,0.00000000,-0.00000000
-3.70085043,7.67676540,-3.95476332,0.04284175,-0.01177253,0.73357934,-0.39388379,2.54972841,-1.34046810,3.93552582,-1.21507386,0.35344443,-0.11502009,2.96810909,-2.35916452,0.00000000,-0.00000000
-3.69484742,7.63602041,-3.86830930,0.04241017,-0.01369481,0.72417334,-0.39790212,2.54805353,-1.33669552,3.92105172,-1.17821087,0.34649077,-0.13086277,2.94765740,-2.29078560,0.00000000,-0.00000000
-3.68884442,7.55963092,-3.78507660,0.04182576,-0.01584420,0.71189498,-0.40247183,2.53385997,-1.33316509,3.88691351,-1.14305749,0.33882311,-0.14853181,2.91421985,-2.22323268,0.00000000,-0.00000000
-3.68284142,7.44747585,-3.70666981,0.04107760,-0.01822847,0.69680202,-0.40781041,2.50696614,-1.33054461,3.83309955,-1.11004388,0.33033649,-0.16805731,2.86776687,-2.15741309,0.00000000,-0.00000000
-3.67683842,7.30031543,-3.63480844,0.04016048,-0.02085209,0.67901424,-0.41414952,2.46750002,-1.32952481,3.76006562,-1.07964548,0.32097113,-0.18943806,2.80860297,-2.09431039,0.00000000,-0.00000000
-3.67083542,7.11979224,-3.57126604,0.03907504,-0.02371562,0.65871398,-0.42172483,2.41590194,-1.33079296,3.66873314,-1.05236671,0.31071406,-0.21263711,2.73736703,-2.03495279,0.00000000,-0.00000000
-3.66483242,6.90840315,-3.51780364,0.03782764,-0.02681524,0.63614458,-0.43076543,2.35291723,-1.33500569,3.56047203,-1.02872236,0.29959877,-0.23757793,2.65502185,-1.98037778,0.00000000,-0.00000000
-3.65882941,6.66944314,-3.47610101,0.03642996,-0.03014234,0.61160674,-0.44148315,2.27957880,-1.34276242,3.43706877,-1.00921753,0.28770288,-0.26414161,2.56283330,-1.93159513,0.00000000,-0.00000000
-3.65282641,6.40692311,-3.44768899,0.03489851,-0.03368316,0.58545299,-0.45406255,2.19718042,-1.35458063,3.30068096,-0.99432728,0.27514428,-0.29216521,2.46233983,-1.88954978,0.00000000,-0.00000000
-3.64682341,6.12546500,-3.43388609,0.03325387,-0.03741864,0.55808027,-0.46865166,2.10724173,-1.37087431,3.15378025,-0.98447668,0.26207569,-0.32144141,2.35531329,-1.85508665,0.00000000,-0.00000000
-3.64082041,5.83017804,-3.43574233,0.03151990,-0.04132434,0.52992107,-0.48535420,2.01146636,-1.39193630,2.99908584,-0.98002248,0.24867830,-0.35171968,2.24371260,-1.82891886,0.00000000,-0.00000000
-3.63481741,5.52652113,-3.45399258,0.02972282,-0.04537058,0.50143322,-0.50422332,1.91169478,-1.41792555,2.83949126,-0.98123686,0.23515457,-0.38270904,2.12963177,-1.81160063,0.00000000,-0.00000000
-3.62881441,5.22015603,-3.48902127,0.02789029,-0.04952263,0.47308888,-0.52525711,1.80985359,-1.44885955,2.67798693,-0.98829406,0.22172062,-0.41408232,2.01524421,-1.80350613,0.00000000,-0.00000000
-3.62281141,4.91679674,-3.54083954,0.02605044,-0.05374119,0.44536286,-0.54839617,1.70790311,-1.48461214,2.51758155,-1.00126030,0.20859847,-0.44548185,1.90274498,-1.80481472,0.00000000,-0.00000000
-3.61680840,4.62205980,-3.60907537,0.02423100,-0.05798292,0.41872093,-0.57352296,1.60778499,-1.52491664,2.36122469,-1.02008726,0.19600844,-0.47652659,1.79429306,-1.81550315,0.00000000,-0.00000000
-3.61080540,4.34132033,-3.69297649,0.02245846,-0.06220120,0.39360821,-0.60046317,1.51137148,-1.56937378,2.21173303,-1.04460921,0.18416202,-0.50682022,1.69195505,-1.83534451,0.00000000,-0.00000000
-3.60480240,4.07957760,-3.79142541,0.02075734,-0.06634690,0.37043815,-0.62898868,1.42041788,-1.61746388,2.07172234,-1.07454387,0.17325519,-0.53596008,1.59765213,-1.86391374,0.00000000,-0.00000000
-3.59879940,3.84133370,-3.90296531,0.01914954,-0.07036938,0.34958228,-0.65882221,1.33651937,-1.66856238,1.94354683,-1.10949668,0.16346267,-0.56354666,1.51311142,-1.90059906,0.00000000,-0.00000000
-3.59279640,3.63048789,-4.02583532,0.01765391,-0.07421744,0.33136110,-0.68964318,1.26107332,-1.72195800,1.82924705,-1.14896821,0.15493290,-0.58919311,1.43982301,-1.94461853,0.00000000,-0.00000000
-3.58679340,3.45024869,-4.15801336,0.01628579,-0.07784041,0.31603619,-0.72109467,1.19524767,-1.77687239,1.73050732,-1.19236451,0.14778406,-0.61253463,1.37900341,-1.99504083,0.00000000,-0.00000000
-3.58079040,3.30306495,-4.29726469,0.01505687,-0.08118922,0.30380385,-0.75279116,1.13995607,-1.83248042,1.64862305,-1.23900967,0.14210099,-0.63323722,1.33156628,-2.05080923,0.00000000,-0.00000000
-3.57478739,3.19057687,-4.44119420,0.01397499,-0.08421742,0.29479017,-0.78432678,1.09584002,-1.88793036,1.58447830,-1.28816037,0.13793317,-0.65100555,1.29810074,-2.11076779,0.00000000,-0.00000000
-3.56878439,3.11358696,-4.58730074,0.01304423,-0.08688220,0.28904794,-0.81528387,1.06325807,-1.94236309,1.53853330,-1.33902181,0.13529369,-0.66558977,1.27885770,-2.17368876,0.00000000,-0.00000000
-3.56278139,3.07205123,-4.73303157,0.01226494,-0.08914532,0.28655514,-0.84524154,1.04228210,-1.99492983,1.51082193,-1.39076446,0.13415907,-0.67679080,1.27374435,-2.23830023,0.00000000,-0.00000000
-3.55677839,3.06509002,-4.87583564,0.01163400,-0.09097395,0.28721522,-0.87378415,1.03270059,-2.04480811,1.50095863,-1.44254125,0.13447017,-0.68446428,1.28232692,-2.30331340,0.00000000,-0.00000000
-3.55077539,3.09101804,-5.01321435,0.01114509,-0.09234139,0.29085913,-0.90050935,1.03402847,-2.09121555,1.50815450,-1.49350473,0.13613385,-0.68852280,1.30384164,-2.36744853,0.00000000,-0.00000000
-3.54477239,3.14739293,-5.14276858,0.01078902,-0.09322762,0.29724917,-0.92503574,1.04552342,-2.13342149,1.53124193,-1.54282364,0.13902550,-0.68893666,1.33721375,-2.42945923,0.00000000,-0.00000000
