energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.30115058,1.71734213,0.07881901,0.00026337,0.01687030,1.38059319,1.71870787,0.57548661
-4.29514757,1.66153479,0.07830677,0.00025315,0.01623378,1.33370122,1.64460624,0.55724463
-4.28914457,1.60451921,0.07786302,0.00024242,0.01554609,1.28561145,1.56796831,0.53865001
-4.28314157,1.54744444,0.07757711,0.00023136,0.01482141,1.23720310,1.48999585,0.52005532
-4.27713857,1.49146754,0.07753905,0.00022014,0.01407421,1.18936605,1.41190117,0.50181798
-4.27113557,1.43770585,0.07783707,0.00020896,0.01331881,1.14296295,1.33486242,0.48428460
-4.26513257,1.38719206,0.07855517,0.00019798,0.01256891,1.09879349,1.25998211,0.46777600
-4.25912956,1.34083437,0.07977087,0.00018738,0.01183720,1.05756251,1.18825068,0.45257374
-4.25312656,1.29938321,0.08155318,0.00017728,0.01113497,1.01985342,1.12051658,0.43890880
-4.24712356,1.26340620,0.08396088,0.00016782,0.01047193,0.98610817,1.05746396,0.42695282
-4.24112056,1.23327216,0.08704108,0.00015908,0.00985594,0.95661434,0.99959852,0.41681242
-4.23511756,1.20914463,0.09082811,0.00015112,0.00929295,0.93150013,0.94724190,0.40852670
-4.22911456,1.19098508,0.09534281,0.00014399,0.00878697,0.91073687,0.90053431,0.40206797
-4.22311156,1.17856514,0.10059203,0.00013768,0.00834013,0.89414910,0.85944494,0.39734571
-4.21710855,1.17148712,0.10656856,0.00013218,0.00795279,0.88143115,0.82378914,0.39421326
-4.21110555,1.16921150,0.11325120,0.00012747,0.00762377,0.87216955,0.79325133,0.39247709
-4.20510255,1.17108982,0.12060517,0.00012348,0.00735053,0.86586972,0.76741217,0.39190786
-4.19909955,1.17640129,0.12858263,0.00012017,0.00712944,0.86198571,0.74577851,0.39225295
-4.19309655,1.18439110,0.13712348,0.00011746,0.00695608,0.85995132,0.72781467,0.39324955
-4.18709355,1.19430867,0.14615617,0.00011529,0.00682551,0.85921112,0.71297330,0.39463779
-4.18109055,1.20544389,0.15559879,0.00011362,0.00673252,0.85924977,0.70072461,0.39617323
-4.17508754,1.21715967,0.16536018,0.00011239,0.00667191,0.85961821,0.69058253,0.39763810
-4.16908454,1.22891938,0.17534123,0.00011158,0.00663869,0.85995561,0.68212670,0.39885077
-4.16308154,1.24030791,0.18543629,0.00011119,0.00662824,0.86000594,0.67501957,0.39967296
-4.15707854,1.25104570,0.19553474,0.00011123,0.00663650,0.85962852,0.66901780,0.40001457
-4.15107554,1.26099493,0.20552271,0.00011176,0.00666004,0.85880215,0.66397789,0.39983574
-4.14507254,1.27015824,0.21528491,0.00011283,0.00669607,0.85762269,0.65985581,0.39914624
-4.13906953,1.27866982,0.22470668,0.00011456,0.00674252,0.85629433,0.65670102,0.39800229
-4.13306653,1.28677975,0.23367606,0.00011706,0.00679795,0.85511508,0.65464530,0.39650099
-4.12706353,1.29483252,0.24208603,0.00012048,0.00686152,0.85445726,0.65388721,0.39477270
-4.12106053,1.30324079,0.24983666,0.00012497,0.00693287,0.85474406,0.65467298,0.39297189
-4.11505753,1.31245588,0.25683734,0.00013073,0.00701202,0.85642328,0.65727494,0.39126682
-4.10905453,1.32293646,0.26300874,0.00013793,0.00709926,0.85993962,0.66196865,0.38982876
-4.10305153,1.33511692,0.26828468,0.00014675,0.00719498,0.86570685,0.66900980,0.38882113
-4.09704852,1.34937706,0.27261357,0.00015738,0.00729959,0.87408120,0.67861213,0.38838927
-4.09104552,1.36601443,0.27595953,0.00016998,0.00741333,0.88533724,0.69092738,0.38865122
-4.08504252,1.38522052,0.27830304,0.00018469,0.00753622,0.89964734,0.70602818,0.38968994
-4.07903952,1.40706206,0.27964103,0.00020163,0.00766794,0.91706566,0.72389478,0.39154746
-4.07303652,1.43146800,0.27998642,0.00022085,0.00780774,0.93751750,0.74440611,0.39422101
-4.06703352,1.45822283,0.27936720,0.00024240,0.00795442,0.96079419,0.76733561,0.39766145
-4.06103052,1.48696646,0.27782485,0.00026624,0.00810630,0.98655409,0.79235197,0.40177387
-4.05502751,1.51720057,0.27541248,0.00029229,0.00826121,1.01432933,0.81902477,0.40642051
-4.04902451,1.54830118,0.27219249,0.00032040,0.00841652,1.04353813,0.84683460,0.41142549
-4.04302151,1.57953667,0.26823402,0.00035036,0.00856918,1.07350204,0.87518736,0.41658148
-4.03701851,1.61009076,0.26361032,0.00038189,0.00871580,1.10346751,0.90343192,0.42165763
-4.03101551,1.63908915,0.25839614,0.00041465,0.00885275,1.13263060,0.93088056,0.42640858
-4.02501251,1.66562902,0.25266519,0.00044824,0.00897622,1.16016408,0.95683107,0.43058411
-4.01900950,1.68880990,0.24648805,0.00048220,0.00908238,1.18524562,0.98058984,0.43393890
-4.01300650,1.70776508,0.23993031,0.00051604,0.00916747,1.20708611,1.00149487,0.43624214
-4.00700350,1.72169207,0.23305125,0.00054922,0.00922790,1.22495687,1.01893788,0.43728652
-4.00100050,1.72988125,0.22590304,0.00058119,0.00926042,1.23821503,1.03238470,0.43689628
-3.99499750,1.73174163,0.21853048,0.00061139,0.00926219,1.24632592,1.04139326,0.43493408
-3.98899450,1.72682296,0.21097116,0.00063926,0.00923090,1.24888201,1.04562870,0.43130654
-3.98299150,1.71483357,0.20325619,0.00066429,0.00916484,1.24561782,1.04487503,0.42596821
-3.97698849,1.69565347,0.19541123,0.00068599,0.00906298,1.23642036,1.03904333,0.41892403
-3.97098549,1.66934251,0.18745788,0.00070393,0.00892505,1.22133517,1.02817626,0.41023034
-3.96498249,1.63614358,0.17941515,0.00071778,0.00875150,1.20056781,1.01244902,0.39999432
-3.95897949,1.59648087,0.17130107,0.00072725,0.00854361,1.17448116,0.99216686,0.38837233
-3.95297649,1.55095371,0.16313420,0.00073219,0.00830339,1.14358878,0.96775966,0.37556698
-3.94697349,1.50032611,0.15493500,0.00073253,0.00803359,1.10854480,0.93977369,0.36182336
-3.94097049,1.44551281,0.14672698,0.00072831,0.00773768,1.07013090,0.90886112,0.34742454
-3.93496748,1.38756210,0.13853747,0.00071969,0.00741971,1.02924084,0.87576772,0.33268648
-3.92896448,1.32763622,0.13039816,0.00070692,0.00708429,0.98686318,0.84131900,0.31795265
-3.92296148,1.26698973,0.12234514,0.00069036,0.00673647,0.94406248,0.80640537,0.30358832
-3.91695848,1.20694634,0.11441870,0.00067047,0.00638164,0.90195967,0.77196634,0.28997466
-3.91095548,1.14887477,0.10666270,0.00064777,0.00602542,0.86171164,0.73897425,0.27750285
-3.90495248,1.09416372,0.09912371,0.00062287,0.00567352,0.82449053,0.70841747,0.26656790
-3.89894947,1.04419649,0.09184991,0.00059640,0.00533168,0.79146267,0.68128320,0.25756239
-3.89294647,1.00032515,0.08488976,0.00056905,0.00500551,0.76376734,0.65853996,0.25087001
-3.88694347,0.96384463,0.07829067,0.00054148,0.00470037,0.74249539,0.64111956,0.24685875
-3.88094047,0.93596657,0.07209759,0.00051440,0.00442131,0.72866757,0.62989876,0.24587373
-3.87493747,0.91779330,0.06635159,0.00048844,0.00417294,0.72321278,0.62568037,0.24822972
-3.86893447,0.91029184,0.06108863,0.00046423,0.00395935,0.72694610,0.62917409,0.25420310
-3.86293147,0.91426845,0.05633837,0.00044231,0.00378404,0.74054691,0.64097707,0.26402362
-3.85692846,0.93034375,0.05212326,0.00042317,0.00364985,0.76453726,0.66155454,0.27786579
-3.85092546,0.95892924,0.04845772,0.00040722,0.00355887,0.79926103,0.69122087,0.29584035
-3.84492246,1.00020565,0.04534767,0.00039475,0.00351247,0.84486440,0.73012173,0.31798586
-3.83891946,1.05410409,0.04279017,0.00038598,0.00351121,0.90127841,0.77821789,0.34426100
-3.83291646,1.12029087,0.04077338,0.00038102,0.00355485,0.96820455,0.83527161,0.37453777
-3.82691346,1.19815703,0.03927671,0.00037985,0.00364238,1.04510423,0.90083644,0.40859625
-3.82091046,1.28681374,0.03827121,0.00038240,0.00377200,1.13119340,0.97425136,0.44612124
-3.81490745,1.38509453,0.03772015,0.00038844,0.00394121,1.22544307,1.05464027,0.48670136
-3.80890445,1.49156530,0.03757981,0.00039770,0.00414683,1.32658688,1.14091745,0.52983093
-3.80290145,1.60454284,0.03780038,0.00040980,0.00438513,1.43313620,1.23179990,0.57491510
-3.79689845,1.72212225,0.03832715,0.00042429,0.00465190,1.54340339,1.32582661,0.62127831
-3.79089545,1.84221324,0.03910164,0.00044066,0.00494261,1.65553319,1.42138522,0.66817623
-3.78489245,1.96258498,0.04006299,0.00045836,0.00525252,1.76754201,1.51674553,0.71481102
-3.77888944,2.08091857,0.04114932,0.00047683,0.00557687,1.87736421,1.61009941,0.76034973
-3.77288644,2.19486581,0.04229916,0.00049545,0.00591103,1.98290445,1.69960590,0.80394516
-3.76688344,2.30211232,0.04345290,0.00051366,0.00625066,2.08209409,1.78344037,0.84475872
-3.76088044,2.40044300,0.04455413,0.00053088,0.00659187,2.17295011,1.85984577,0.88198439
-3.75487744,2.48780719,0.04555099,0.00054660,0.00693143,2.25363381,1.92718415,0.91487277
-3.74887444,2.56238085,0.04639732,0.00056033,0.00726681,2.32250727,1.98398640,0.94275434
-3.74287144,2.62262317,0.04705371,0.00057169,0.00759634,2.37818484,2.02899795,0.96506086
-3.73686843,2.66732493,0.04748832,0.00058034,0.00791930,2.41957734,2.06121855,0.98134390
-3.73086543,2.69564640,0.04767750,0.00058603,0.00823587,2.44592705,2.07993415,0.99128964
-3.72486243,2.70714290,0.04760620,0.00058863,0.00854716,2.45683148,2.08473953,0.99472924
-3.71885943,2.70177674,0.04726810,0.00058807,0.00885513,2.45225494,2.07555047,0.99164423
-3.71285643,2.67991486,0.04666549,0.00058439,0.00916245,2.43252725,2.05260504,0.98216669
-3.70685343,2.64231237,0.04580899,0.00057771,0.00947237,2.39832940,2.01645374,0.96657414
-3.70085043,2.59008250,0.04471700,0.00056823,0.00978847,2.35066714,1.96793925,0.94527939
-3.69484742,2.52465469,0.04341504,0.00055622,0.01011441,2.29083343,1.90816664,0.91881593
-3.68884442,2.44772263,0.04193493,0.00054203,0.01045374,2.22036184,1.83846547,0.88781943
-3.68284142,2.36118482,0.04031397,0.00052602,0.01080957,2.14097285,1.76034581,0.85300637
-3.67683842,2.26708054,0.03859403,0.00050861,0.01118431,2.05451589,1.67545012,0.81515067
-3.67083542,2.16752406,0.03682077,0.00049022,0.01157947,1.96290952,1.58550318,0.77505957
-3.66483242,2.06464020,0.03504289,0.00047129,0.01199546,1.86808265,1.49226244,0.73354965
-3.65882941,1.96050389,0.03331161,0.00045223,0.01243139,1.77191914,1.39747077,0.69142409
-3.65282641,1.85708619,0.03168024,0.00043345,0.01288504,1.67620813,1.30281345,0.64945210
-3.64682341,1.75620885,0.03020404,0.00041531,0.01335283,1.58260184,1.20988105,0.60835113
-3.64082041,1.65950859,0.02894022,0.00039817,0.01382986,1.49258212,1.12013908,0.56877248
-3.63481741,1.56841207,0.02794821,0.00038232,0.01431006,1.40743659,1.03490528,0.53129064
-3.62881441,1.48412166,0.02729004,0.00036801,0.01478641,1.32824450,0.95533474,0.49639642
-3.62281141,1.40761152,0.02703088,0.00035547,0.01525114,1.25587199,0.88241245,0.46449375
-3.61680840,1.33963308,0.02723962,0.00034489,0.01569613,1.19097598,0.81695283,0.43589991
-3.61080540,1.28072844,0.02798941,0.00033640,0.01611319,1.13401538,0.75960529,0.41084868
-3.60480240,1.23124997,0.02935811,0.00033014,0.01649444,1.08526821,0.71086442,0.38949593
-3.59879940,1.19138408,0.03142851,0.00032621,0.01683267,1.04485284,0.67108370,0.37192694
-3.59279640,1.16117722,0.03428819,0.00032470,0.01712167,1.01275161,0.64049114,0.35816475
-3.58679340,1.14056197,0.03802902,0.00032569,0.01735652,0.98883512,0.61920541,0.34817901
-3.58079040,1.12938158,0.04274606,0.00032926,0.01753383,0.97288557,0.60725133,0.34189466
-3.57478739,1.12741119,0.04853594,0.00033547,0.01765186,0.96461777,0.60457335,0.33919991
-3.56878439,1.13437479,0.05549458,0.00034441,0.01771065,0.96369681,0.61104643,0.33995310
-3.56278139,1.14995689,0.06371425,0.00035615,0.01771199,0.96975162,0.62648334,0.34398833
-3.55677839,1.17380867,0.07327998,0.00037074,0.01765930,0.98238405,0.65063844,0.35111939
-3.55077539,1.20554862,0.08426547,0.00038823,0.01755751,1.00117346,0.68320768,0.36114232
-3.54477239,1.24475819,0.09672847,0.00040868,0.01741278,1.02567719,0.72382528,0.37383648
-3.53876938,1.29097315,0.11070591,0.00043207,0.01723219,1.05542737,0.77205750,0.38896436
-3.53276638,1.34367201,0.12620891,0.00045838,0.01702343,1.08992507,0.82739453,0.40627058
-3.52676338,1.40226265,0.14321796,0.00048753,0.01679439,1.12863280,0.88924138,0.42548022
-3.52076038,1.46606878,0.16167846,0.00051937,0.01655283,1.17096631,0.95690882,0.44629707
-3.51475738,1.53431774,0.18149701,0.00055372,0.01630597,1.21628708,1.02960572,0.46840210
-3.50875438,1.60613104,0.20253863,0.00059029,0.01606024,1.26389640,1.10643390,0.49145254
-3.50275138,1.68051923,0.22462532,0.00062872,0.01582090,1.31303218,1.18638649,0.51508206
-3.49674837,1.75638187,0.24753600,0.00066858,0.01559193,1.36286921,1.26835084,0.53890208
-3.49074537,1.83251381,0.27100819,0.00070936,0.01537580,1.41252354,1.35111661,0.56250473
-3.48474237,1.90761798,0.29474156,0.00075048,0.01517346,1.46106123,1.43338945,0.58546728
-3.47873937,1.98032488,0.31840319,0.00079128,0.01498431,1.50751164,1.51381045,0.60735826
-3.47273637,2.04921856,0.34163470,0.00083106,0.01480631,1.55088496,1.59098101,0.62774504
-3.46673337,2.11286817,0.36406095,0.00086909,0.01463610,1.59019344,1.66349259,0.64620275
-3.46073037,2.16986414,0.38530021,0.00090462,0.01446926,1.62447561,1.72996039,0.66232412
-3.45472736,2.21885748,0.40497518,0.00093691,0.01430053,1.65282247,1.78905980,0.67573000
-3.44872436,2.25860067,0.42272478,0.00096523,0.01412411,1.67440445,1.83956394,0.68607998
-3.44272136,2.28798798,0.43821594,0.00098893,0.01393402,1.68849799,1.88038096,0.69308270
-3.43671836,2.30609370,0.45115502,0.00100741,0.01372432,1.69451031,1.91058910,0.69650529
-3.43071536,2.31220607,0.46129829,0.00102018,0.01348951,1.69200118,1.92946798,0.69618156
-3.42471236,2.30585534,0.46846100,0.00102683,0.01322475,1.68070056,1.93652454,0.69201834
-3.41870935,2.28683445,0.47252449,0.00102713,0.01292610,1.66052113,1.93151217,0.68399983
-3.41270635,2.25521110,0.47344110,0.00102093,0.01259073,1.63156501,1.91444212,0.67218948
-3.40670335,2.21133060,0.47123658,0.00100825,0.01221705,1.59412413,1.88558638,0.65672936
-3.40070035,2.15580907,0.46600974,0.00098924,0.01180474,1.54867425,1.84547186,0.63783703
-3.39469735,2.08951726,0.45792944,0.00096421,0.01135482,1.49586283,1.79486593,0.61579989
-3.38869435,2.01355558,0.44722904,0.00093355,0.01086959,1.43649100,1.73475402,0.59096731
-3.38269135,1.92922144,0.43419845,0.00089781,0.01035250,1.37149076,1.66631010,0.56374088
-3.37668834,1.83797032,0.41917415,0.00085760,0.00980801,1.30189813,1.59086155,0.53456311
-3.37068534,1.74137223,0.40252777,0.00081362,0.00924147,1.22882349,1.50984968,0.50390519
-3.36468234,1.64106548,0.38465344,0.00076662,0.00865882,1.15342052,1.42478799,0.47225417
-3.35867934,1.53870970,0.36595478,0.00071738,0.00806642,1.07685477,1.33721946,0.44010022
-3.35267634,1.43594000,0.34683183,0.00066667,0.00747081,1.00027339,1.24867506,0.40792438
-3.34667334,1.33432402,0.32766864,0.00061526,0.00687848,0.92477686,1.16063468,0.37618726
-3.34067034,1.23532342,0.30882181,0.00056387,0.00629569,0.85139401,1.07449209,0.34531910
-3.33466733,1.14026103,0.29061066,0.00051319,0.00572824,0.78106075,0.99152478,0.31571139
-3.32866433,1.05029463,0.27330910,0.00046382,0.00518134,0.71460321,0.91286972,0.28771032
-3.32266133,0.96639776,0.25713960,0.00041629,0.00465951,0.65272553,0.83950517,0.26161209
-3.31665833,0.88934775,0.24226942,0.00037103,0.00416648,0.59600223,0.77223878,0.23766002
-3.31065533,0.81972092,0.22880898,0.00032840,0.00370511,0.54487500,0.71170181,0.21604346
-3.30465233,0.75789420,0.21681245,0.00028867,0.00327745,0.49965348,0.65834877,0.19689818
-3.29864932,0.70405271,0.20628036,0.00025201,0.00288469,0.46051958,0.61246209,0.18030814
-3.29264632,0.65820221,0.19716401,0.00021851,0.00252727,0.42753455,0.57416074,0.16630825
-3.28664332,0.62018541,0.18937134,0.00018821,0.00220489,0.40064822,0.54341199,0.15488795
-3.28064032,0.58970111,0.18277400,0.00016106,0.00191664,0.37970976,0.52004551,0.14599525
-3.27463732,0.56632520,0.17721531,0.00013696,0.00166109,0.36447923,0.50376876,0.13954104
-3.26863432,0.54953229,0.17251850,0.00011578,0.00143639,0.35463946,0.49418307,0.13540346
-3.26263132,0.53871746,0.16849525,0.00009734,0.00124037,0.34980783,0.49079972,0.13343219
-3.25662831,0.53321716,0.16495384,0.00008145,0.00107067,0.34954761,0.49305562,0.13345245
-3.25062531,0.53232883,0.16170680,0.00006789,0.00092478,0.35337861,0.50032814,0.13526888
-3.24462231,0.53532889,0.15857778,0.00005645,0.00080021,0.36078718,0.51194916,0.13866908
-3.23861931,0.54148887,0.15540741,0.00004691,0.00069448,0.37123558,0.52721810,0.14342696
-3.23261631,0.55008957,0.15205790,0.00003906,0.00060524,0.38417065,0.54541420,0.14930602
-3.22661331,0.56043338,0.14841654,0.00003270,0.00053029,0.39903217,0.56580808,0.15606248
-3.22061031,0.57185481,0.14439779,0.00002766,0.00046762,0.41526085,0.58767283,0.16344852
-3.21460730,0.58372946,0.13994412,0.00002375,0.00041544,0.43230628,0.61029476,0.17121555
-3.20860430,0.59548157,0.13502574,0.00002084,0.00037219,0.44963477,0.63298402,0.17911775
-3.20260130,0.60659036,0.12963912,0.00001879,0.00033655,0.46673722,0.65508502,0.18691563
-3.19659830,0.61659536,0.12380474,0.00001750,0.00030741,0.48313708,0.67598678,0.19437987
-3.19059530,0.62510069,0.11756396,0.00001687,0.00028388,0.49839799,0.69513289,0.20129520
-3.18459230,0.63177842,0.11097548,0.00001684,0.00026528,0.51213126,0.71203108,0.20746427
-3.17858929,0.63637096,0.10411136,0.00001735,0.00025109,0.52400272,0.72626190,0.21271140
-3.17258629,0.63869243,0.09705300,0.00001835,0.00024095,0.53373864,0.73748617,0.21688609
-3.16658329,0.63862880,0.08988714,0.00001982,0.00023465,0.54113054,0.74545099,0.21986602
-3.16058029,0.63613683,0.08270204,0.00002174,0.00023206,0.54603841,0.74999361,0.22155956
-3.15457729,0.63124150,0.07558413,0.00002409,0.00023315,0.54839219,0.75104309,0.22190740
-3.14857429,0.62403207,0.06861509,0.00002687,0.00023794,0.54819119,0.74861932,0.22088349
-3.14257129,0.61465646,0.06186943,0.00003008,0.00024649,0.54550142,0.74282933,0.21849490
-3.13656828,0.60331426,0.05541282,0.00003371,0.00025889,0.54045074,0.73386076,0.21478082
-3.13056528,0.59024833,0.04930087,0.00003776,0.00027525,0.53322197,0.72197281,0.20981051
-3.12456228,0.57573525,0.04357869,0.00004222,0.00029565,0.52404419,0.70748468,0.20368044
-3.11855928,0.56007493,0.03828084,0.00004708,0.00032018,0.51318250,0.69076227,0.19651062
-3.11255628,0.54357976,0.03343193,0.00005232,0.00034892,0.50092679,0.67220330,0.18844025
-3.10655328,0.52656374,0.02904757,0.00005791,0.00038192,0.48757989,0.65222190,0.17962305
-3.10055028,0.50933206,0.02513575,0.00006380,0.00041924,0.47344576,0.63123300,0.17022223
-3.09454727,0.49217161,0.02169840,0.00006996,0.00046094,0.45881822,0.60963754,0.16040555
-3.08854427,0.47534292,0.01873323,0.00007632,0.00050710,0.44397078,0.58780898,0.15034055
-3.08254127,0.45907384,0.01623565,0.00008282,0.00055784,0.42914807,0.56608191,0.14019014
-3.07653827,0.44355538,0.01420074,0.00008939,0.00061333,0.41455919,0.54474302,0.13010882
-3.07053527,0.42893983,0.01262520,0.00009595,0.00067383,0.40037334,0.52402509,0.12023956
-3.06453227,0.41534128,0.01150923,0.00010241,0.00073972,0.38671784,0.50410390,0.11071150
-3.05852926,0.40283848,0.01085828,0.00010870,0.00081151,0.37367853,0.48509837,0.10163847
-3.05252626,0.39147985,0.01068461,0.00011475,0.00088987,0.36130253,0.46707348,0.09311835
-3.04652326,0.38129033,0.01100870,0.00012049,0.00097567,0.34960293,0.45004597,0.08523317
-3.04052026,0.37227954,0.01186034,0.00012586,0.00106996,0.33856523,0.43399206,0.07804999
-3.03451726,0.36445091,0.01327946,0.00013083,0.00117403,0.32815494,0.41885691,0.07162225
-3.02851426,0.35781102,0.01531660,0.00013539,0.00128935,0.31832597,0.40456496,0.06599164
-3.02251126,0.35237860,0.01803302,0.00013953,0.00141763,0.30902911,0.39103065,0.06119013
-3.01650825,0.34819259,0.02150034,0.00014328,0.00156072,0.30022023,0.37816882,0.05724218
-3.01050525,0.34531870,0.02579974,0.00014671,0.00172061,0.29186758,0.36590408,0.05416680
-3.00450225,0.34385389,0.03102058,0.00014989,0.00189940,0.28395785,0.35417879,0.05197947
-2.99849925,0.34392844,0.03725854,0.00015293,0.00209916,0.27650057,0.34295914,0.05069361
-2.99249625,0.34570533,0.04461303,0.00015597,0.00232193,0.26953065,0.33223905,0.05032163
-2.98649325,0.34937669,0.05318414,0.00015915,0.00256957,0.26310889,0.32204170,0.05087541
-2.98049025,0.35515751,0.06306896,0.00016265,0.00284366,0.25732043,0.31241877,0.05236624
-2.97448724,0.36327652,0.07435729,0.00016664,0.00314541,0.25227127,0.30344743,0.05480407
-2.96848424,0.37396476,0.08712695,0.00017131,0.00347554,0.24808304,0.29522535,0.05819627
-2.96248124,0.38744227,0.10143879,0.00017682,0.00383419,0.24488625,0.28786407,0.06254587
-2.95647824,0.40390330,0.11733135,0.00018336,0.00422075,0.24281248,0.28148115,0.06784938
-2.95047524,0.42350090,0.13481568,0.00019106,0.00463388,0.24198587,0.27619165,0.07409435
-2.94447224,0.44633163,0.15387026,0.00020005,0.00507137,0.24251433,0.27209927,0.08125675
-2.93846923,0.47242100,0.17443644,0.00021041,0.00553009,0.24448101,0.26928786,0.08929847
-2.93246623,0.50171068,0.19641462,0.00022217,0.00600606,0.24793646,0.26781360,0.09816497
-2.92646323,0.53404804,0.21966137,0.00023533,0.00649439,0.25289185,0.26769841,0.10778330
-2.92046023,0.56917888,0.24398791,0.00024984,0.00698936,0.25931375,0.26892486,0.11806076
-2.91445723,0.60674375,0.26916000,0.00026556,0.00748453,0.26712060,0.27143289,0.12888415
-2.90845423,0.64627855,0.29489950,0.00028235,0.00797284,0.27618128,0.27511850,0.14011991
-2.90245123,0.68721937,0.32088781,0.00029997,0.00844681,0.28631579,0.27983449,0.15161517
-2.89644822,0.72891195,0.34677100,0.00031816,0.00889864,0.29729817,0.28539334,0.16319968
-2.89044522,0.77062544,0.37216687,0.00033659,0.00932053,0.30886143,0.29157186,0.17468881
-2.88444222,0.81157008,0.39667358,0.00035492,0.00970478,0.32070462,0.29811768,0.18588726
-2.87843922,0.85091841,0.41987966,0.00037278,0.01004411,0.33250136,0.30475711,0.19659373
-2.87243622,0.88782903,0.44137521,0.00038978,0.01033183,0.34390998,0.31120410,0.20660609
-2.86643322,0.92147222,0.46076367,0.00040552,0.01056206,0.35458433,0.31716982,0.21572703
-2.86043022,0.95105613,0.47767389,0.00041963,0.01072994,0.36418532,0.32237262,0.22376988
-2.85442721,0.97585262,0.49177186,0.00043175,0.01083173,0.37239218,0.32654759,0.23056443
-2.84842421,0.99522158,0.50277164,0.00044156,0.01086502,0.37891346,0.32945573,0.23596233
-2.84242121,1.00863259,0.51044505,0.00044879,0.01082871,0.38349680,0.33089197,0.23984203
-2.83641821,1.01568296,0.51462950,0.00045322,0.01072313,0.38593744,0.33069189,0.24211286
-2.83041521,1.01611139,0.51523381,0.00045470,0.01054999,0.38608489,0.32873687,0.24271808
-2.82441221,1.00980657,0.51224153,0.00045314,0.01031233,0.38384752,0.32495740,0.24163685
-2.81840920,0.99681044,0.50571172,0.00044854,0.01001443,0.37919494,0.31933453,0.23888491
-2.81240620,0.97731587,0.49577713,0.00044094,0.00966165,0.37215807,0.31189940,0.23451393
-2.80640320,0.95165908,0.48263980,0.00043048,0.00926027,0.36282697,0.30273091,0.22860969
-2.80040020,0.92030711,0.46656442,0.00041735,0.00881733,0.35134657,0.29195186,0.22128902
-2.79439720,0.88384102,0.44786966,0.00040179,0.00834034,0.33791055,0.27972352,0.21269578
-2.78839420,0.84293576,0.42691793,0.00038410,0.00783716,0.32275371,0.26623921,0.20299599
-2.78239120,0.79833750,0.40410408,0.00036461,0.00731570,0.30614324,0.25171705,0.19237235
-2.77638819,0.75083974,0.37984351,0.00034368,0.00678375,0.28836929,0.23639227,0.18101848
-2.77038519,0.70125903,0.35456034,0.00032169,0.00624880,0.26973532,0.22050954,0.16913300
-2.76438219,0.65041159,0.32867594,0.00029901,0.00571784,0.25054861,0.20431552,0.15691385
-2.75837919,0.59909161,0.30259853,0.00027601,0.00519723,0.23111145,0.18805203,0.14455294
-2.75237619,0.54805220,0.27671409,0.00025305,0.00469261,0.21171312,0.17195015,0.13223148
-2.74637319,0.49798944,0.25137891,0.00023047,0.00420881,0.19262324,0.15622527,0.12011596
-2.74037019,0.44953024,0.22691406,0.00020857,0.00374981,0.17408643,0.14107343,0.10835505
-2.73436718,0.40322391,0.20360177,0.00018763,0.00331869,0.15631850,0.12666894,0.09707741
-2.72836418,0.35953782,0.18168380,0.00016788,0.00291773,0.13950423,0.11316319,0.08639042
-2.72236118,0.31885670,0.16136172,0.00014953,0.00254837,0.12379656,0.10068474,0.07637975
-2.71635818,0.28148535,0.14279881,0.00013274,0.00221131,0.10931730,0.08934048,0.06710984
-2.71035518,0.24765433,0.12612339,0.00011766,0.00190658,0.09615887,0.07921768,0.05862502
-2.70435218,0.21752793,0.11143336,0.00010440,0.00163363,0.08438711,0.07038681,0.05095124
-2.69834917,0.19121385,0.09880139,0.00009303,0.00139144,0.07404480,0.06290476,0.04409819
-2.69234617,0.16877387,0.08828057,0.00008364,0.00117859,0.06515564,0.05681843,0.03806180
-2.68634317,0.15023482,0.07991013,0.00007628,0.00099339,0.05772838,0.05216814,0.03282677
-2.68034017,0.13559921,0.07372076,0.00007100,0.00083391,0.05176091,0.04899101,0.02836918
-2.67433717,0.12485492,0.06973939,0.00006784,0.00069816,0.04724407,0.04732369,0.02465894
-2.66833417,0.11798340,0.06799299,0.00006685,0.00058405,0.04416492,0.04720455,0.02166208
-2.66233117,0.11496601,0.06851119,0.00006808,0.00048955,0.04250936,0.04867499,0.01934265
-2.65632816,0.11578817,0.07132764,0.00007158,0.00041268,0.04226397,0.05177988,0.01766432
-2.65032516,0.12044111,0.07647988,0.00007741,0.00035155,0.04341695,0.05656686,0.01659155
-2.64432216,0.12892111,0.08400772,0.00008561,0.00030444,0.04595819,0.06308469,0.01609044
-2.63831916,0.14122638,0.09395017,0.00009624,0.00026974,0.04987842,0.07138053,0.01612902
-2.63231616,0.15735166,0.10634106,0.00010935,0.00024601,0.05516753,0.08149622,0.01667733
-2.62631316,0.17728085,0.12120338,0.00012497,0.00023197,0.06181218,0.09346377,0.01770709
-2.62031016,0.20097803,0.13854287,0.00014312,0.00022648,0.06979281,0.10730021,0.01919107
-2.61430715,0.22837750,0.15834081,0.00016378,0.00022855,0.07908018,0.12300199,0.02110233
-2.60830415,0.25937323,0.18054678,0.00018691,0.00023732,0.08963179,0.14053926,0.02341327
-2.60230115,0.29380848,0.20507142,0.00021242,0.00025202,0.10138824,0.15985040,0.02609464
