energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.88594297,6.32387296,0.00875781,1.24389049,0.07112951,2.80836312,2.13337595,0.68424196,2.45405300,1.14688360
-5.87993997,6.31818478,0.00855449,1.26604196,0.07107330,2.78028433,2.09560968,0.68678795,2.47282011,1.16133755
-5.87393697,6.31629380,0.00837120,1.28944389,0.07106593,2.75318566,2.05945546,0.68847463,2.49345775,1.17724964
-5.86793397,6.31817988,0.00820520,1.31394758,0.07109576,2.72725044,2.02533173,0.68923678,2.51592530,1.19451487
-5.86193097,6.32372578,0.00805413,1.33939749,0.07115292,2.70260441,1.99354501,0.68901420,2.54013547,1.21302433
-5.85592796,6.33271796,0.00791610,1.36563214,0.07122970,2.67931462,1.96428045,0.68775292,2.56595634,1.23266627
-5.84992496,6.34485417,0.00778974,1.39248620,0.07132094,2.65739140,1.93759749,0.68540644,2.59321653,1.25332780
-5.84392196,6.35975762,0.00767425,1.41979382,0.07142437,2.63679358,1.91343084,0.68193720,2.62171346,1.27489753
-5.83791896,6.37699724,0.00756939,1.44739326,0.07154078,2.61743631,1.89159675,0.67731802,2.65122455,1.29726903
-5.83191596,6.39611329,0.00747552,1.47513279,0.07167410,2.59920114,1.87180420,0.67153353,2.68152080,1.32034510
-5.82591296,6.41664656,0.00739354,1.50287769,0.07183136,2.58194757,1.85367040,0.66458160,2.71238223,1.34404265
-5.81990995,6.43816966,0.00732480,1.53051784,0.07202250,2.56552521,1.83673989,0.65647446,2.74361411,1.36829785
-5.81390695,6.46031809,0.00727109,1.55797566,0.07225994,2.54978585,1.82050634,0.64723967,2.77506319,1.39307113
-5.80790395,6.48281906,0.00723446,1.58521370,0.07255811,2.53459441,1.80443585,0.63692065,2.80663266,1.41835175
-5.80190095,6.50551581,0.00721716,1.61224132,0.07293273,2.51983812,1.78799084,0.62557684,2.83829489,1.44416119
-5.79589795,6.52838532,0.00722145,1.63911983,0.07339995,2.50543311,1.77065331,0.61328331,2.87010075,1.47055513
-5.78989495,6.55154780,0.00724950,1.66596550,0.07397546,2.49132813,1.75194646,0.60012991,2.90218476,1.49762352
-5.78389195,6.57526667,0.00730320,1.69294987,0.07467336,2.47750487,1.73145383,0.58621980,2.93476511,1.52548824
-5.77788894,6.59993828,0.00738402,1.72029705,0.07550520,2.46397499,1.70883504,0.57166752,2.96813835,1.55429848
-5.77188594,6.62607138,0.00749288,1.74827764,0.07647880,2.45077399,1.68383771,0.55659651,3.00266839,1.58422338
-5.76588294,6.65425690,0.00763001,1.77719935,0.07759734,2.43795235,1.65630514,0.54113632,3.03877016,1.61544242
-5.75987994,6.68512947,0.00779490,1.80739447,0.07885848,2.42556460,1.62617958,0.52541941,3.07688837,1.64813366
-5.75387694,6.71932263,0.00798617,1.83920448,0.08025364,2.41365715,1.59350130,0.50957784,3.11747229,1.68246035
-5.74787394,6.75742007,0.00820157,1.87296254,0.08176757,2.40225581,1.55840371,0.49373999,3.16094783,1.71855666
-5.74187094,6.79990607,0.00843798,1.90897458,0.08337819,2.39135403,1.52110501,0.47802724,3.20768816,1.75651325
-5.73586793,6.84711790,0.00869148,1.94749991,0.08505673,2.38090287,1.48189709,0.46255110,3.25798467,1.79636356
-5.72986493,6.89920366,0.00895741,1.98873246,0.08676817,2.37080359,1.44113238,0.44741068,3.31201977,1.83807170
-5.72386193,6.95608807,0.00923051,2.03278351,0.08847205,2.36090361,1.39920948,0.43269067,3.36984326,1.88152296
-5.71785893,7.01744906,0.00950506,2.07966721,0.09012355,2.35099641,1.35655833,0.41846006,3.43135362,1.92651739
-5.71185593,7.08270678,0.00977511,2.12928947,0.09167488,2.34082573,1.31362583,0.40477149,3.49628555,1.97276746
-5.70585293,7.15102645,0.01003463,2.18144122,0.09307687,2.33009387,1.27086228,0.39166133,3.56420460,2.01989979
-5.69984992,7.22133514,0.01027780,2.23579641,0.09428069,2.31847401,1.22870956,0.37915056,3.63450944,2.06746150
-5.69384692,7.29235216,0.01049913,2.29191503,0.09523966,2.30562577,1.18759105,0.36724619,3.70644182,2.11493069
-5.68784392,7.36263155,0.01069376,2.34925119,0.09591108,2.29121329,1.14790386,0.35594333,3.77910384,2.16173095
-5.68184092,7.43061451,0.01085757,2.40716586,0.09625789,2.27492475,1.11001311,0.34522771,3.85148184,2.20724912
-5.67583792,7.49468910,0.01098740,2.46494389,0.09625023,2.25649208,1.07424833,0.33507844,3.92247576,2.25085547
-5.66983492,7.55325380,0.01108110,2.52181427,0.09586667,2.23570979,1.04090177,0.32547093,3.99093243,2.29192531
-5.66383192,7.60478167,0.01113765,2.57697297,0.09509513,2.21245154,1.01022810,0.31637980,4.05568134,2.32986082
-5.65782891,7.64788141,0.01115720,2.62960705,0.09393349,2.18668351,0.98244522,0.30778157,4.11557109,2.36411213
-5.65182591,7.68135226,0.01114098,2.67891904,0.09238973,2.15847357,0.95773570,0.29965700,4.16950482,2.39419634
-5.64582291,7.70422979,0.01109134,2.72415050,0.09048170,2.12799568,0.93624845,0.29199304,4.21647305,2.41971366
-5.63981991,7.71582046,0.01101156,2.76460372,0.08823652,2.09552918,0.91810020,0.28478416,4.25558258,2.44035978
-5.63381691,7.71572331,0.01090574,2.79966059,0.08568959,2.06145276,0.90337643,0.27803317,4.28608028,2.45593398
-5.62781391,7.70383829,0.01077867,2.82879824,0.08288333,2.02623365,0.89213179,0.27175136,4.30737117,2.46634259
-5.62181091,7.68036114,0.01063557,2.85160057,0.07986569,1.99041238,0.88438958,0.26595813,4.31903023,2.47159780
-5.61580790,7.64576595,0.01048197,2.86776586,0.07668847,1.95458410,0.88014071,0.26068009,4.32080794,2.47181218
-5.60980490,7.60077690,0.01032349,2.87711010,0.07340558,1.91937735,0.87934192,0.25594971,4.31262998,2.46718913
-5.60380190,7.54633136,0.01016568,2.87956647,0.07007137,1.88543160,0.88191389,0.25180367,4.29459153,2.45801034
-5.59779890,7.48353698,0.01001381,2.87518129,0.06673889,1.85337462,0.88773920,0.24828101,4.26694703,2.44462072
-5.59179590,7.41362540,0.00987283,2.86410692,0.06345848,1.82380098,0.89666079,0.24542127,4.23009654,2.42741211
-5.58579290,7.33790566,0.00974716,2.84659245,0.06027643,1.79725277,0.90848111,0.24326259,4.18456958,2.40680650
-5.57978989,7.25771955,0.00964072,2.82297259,0.05723394,1.77420344,0.92296243,0.24184006,4.13100765,2.38323984
-5.57378689,7.17440156,0.00955684,2.79365579,0.05436638,1.75504542,0.93982849,0.24118430,4.07014651,2.35714728
-5.56778389,7.08924504,0.00949827,2.75911193,0.05170278,1.74008214,0.95876768,0.24132039,4.00279899,2.32895051
-5.56178089,7.00347586,0.00946721,2.71986050,0.04926566,1.72952447,0.97943802,0.24226712,3.92983915,2.29904776
-5.55577789,6.91823427,0.00946538,2.67645941,0.04707104,1.72349156,1.00147357,0.24403667,3.85218827,2.26780678
-5.54977489,6.83456493,0.00949403,2.62949498,0.04512877,1.72201562,1.02449241,0.24663459,3.77080291,2.23556088
-5.54377189,6.75341450,0.00955409,2.57957323,0.04344297,1.72505023,1.04810567,0.25006010,3.68666522,2.20260790
-5.53776888,6.67563563,0.00964620,2.52731255,0.04201267,1.73248110,1.07192737,0.25430666,3.60077508,2.16921178
-5.53176588,6.60199581,0.00977079,2.47333745,0.04083250,1.74413861,1.09558443,0.25936261,3.51414394,2.13560628
-5.52576288,6.53318921,0.00992815,2.41827356,0.03989347,1.75981102,1.11872646,0.26521187,3.42778967,2.10200027
-5.51975988,6.46984952,0.01011848,2.36274312,0.03918372,1.77925730,1.14103469,0.27183466,3.34273187,2.06858373
-5.51375688,6.41256174,0.01034187,2.30736101,0.03868924,1.80221882,1.16222957,0.27920796,3.25998694,2.03553400
-5.50775388,6.36187111,0.01059834,2.25273065,0.03839450,1.82842898,1.18207656,0.28730584,3.18056222,2.00302148
-5.50175088,6.31828778,0.01088782,2.19943957,0.03828309,1.85762026,1.20038982,0.29609941,3.10544868,1.97121410
-5.49574787,6.28228595,0.01121004,2.14805436,0.03833807,1.88952824,1.21703352,0.30555659,3.03561163,1.94028029
-5.48974487,6.25429706,0.01156453,2.09911469,0.03854240,1.92389254,1.23192075,0.31564142,2.97197919,1.91038997
-5.48374187,6.23469713,0.01195048,2.05312649,0.03887914,1.96045479,1.24501006,0.32631319,2.91542851,1.88171352
-5.47773887,6.22378861,0.01236668,2.01055407,0.03933159,1.99895407,1.25630002,0.33752532,2.86676971,1.85441872
-5.47173587,6.22177818,0.01281144,1.97181172,0.03988339,2.03912029,1.26582204,0.34922412,2.82672820,1.82866586
-5.46573287,6.22875196,0.01328245,1.93725472,0.04051848,2.08066650,1.27363198,0.36134755,2.79592567,1.80460151
-5.45972986,6.24465023,0.01377676,1.90717043,0.04122110,2.12328089,1.27980125,0.37382414,2.77486090,1.78235133
-5.45372686,6.26924377,0.01429071,1.88176984,0.04197577,2.16661950,1.28440789,0.38657212,2.76389101,1.76201258
-5.44772386,6.30211431,0.01481991,1.86118014,0.04276726,2.21030060,1.28752837,0.39949905,2.76321450,1.74364696
-5.44172086,6.34264092,0.01535923,1.84543890,0.04358060,2.25390156,1.28923053,0.41250190,2.77285697,1.72727436
-5.43571786,6.38999463,0.01590288,1.83449030,0.04440119,2.29695895,1.28956836,0.42546791,2.79266063,1.71286815
-5.42971486,6.44314232,0.01644446,1.82818395,0.04521487,2.33897231,1.28857874,0.43827600,2.82227861,1.70035244
-5.42371186,6.50086105,0.01697707,1.82627646,0.04600820,2.37941181,1.28628054,0.45079910,2.86117463,1.68960162
-5.41770885,6.56176292,0.01749350,1.82843621,0.04676864,2.41772983,1.28267601,0.46290707,2.90862875,1.68044247
-5.41170585,6.62433000,0.01798635,1.83425102,0.04748491,2.45337591,1.27775431,0.47447038,2.96374927,1.67265866
-5.40570285,6.68695816,0.01844825,1.84323886,0.04814733,2.48581466,1.27149701,0.48536423,3.02549074,1.66599764
-5.39969985,6.74800804,0.01887205,1.85486106,0.04874816,2.51454552,1.26388492,0.49547317,3.09267766,1.66017946
-5.39369685,6.80586070,0.01925106,1.86853773,0.04928199,2.53912346,1.25490592,0.50469574,3.16403299,1.65490716
-5.38769385,6.85897520,0.01957918,1.88366461,0.04974603,2.55917930,1.24456297,0.51294916,3.23821070,1.64987809
-5.38169085,6.90594519,0.01985118,1.89963078,0.05014040,2.57443840,1.23288184,0.52017361,3.31383074,1.64479556
-5.37568784,6.94555123,0.02006276,1.91583642,0.05046829,2.58473654,1.21991773,0.52633599,3.38951522,1.63938009
-5.36968484,6.97680613,0.02021077,1.93170977,0.05073605,2.59003173,1.20576038,0.53143276,3.46392421,1.63337986
-5.36368184,6.99899052,0.02029320,1.94672280,0.05095313,2.59041117,1.19053707,0.53549182,3.53578955,1.62657944
-5.35767884,7.01167660,0.02030934,1.96040455,0.05113188,2.58609252,1.17441328,0.53857312,3.60394524,1.61880678
-5.35167584,7.01473865,0.02025967,1.97235201,0.05128726,2.57741925,1.15759073,0.54076794,3.66735326,1.60993769
-5.34567284,7.00834945,0.02014589,1.98223776,0.05143638,2.56484983,1.14030284,0.54219675,3.72512355,1.59989801
-5.33966983,6.99296280,0.01997083,1.98981443,0.05159791,2.54894127,1.12280777,0.54300574,3.77652768,1.58866323
-5.33366683,6.96928278,0.01973830,1.99491575,0.05179140,2.53032754,1.10537936,0.54336201,3.82100571,1.57625569
-5.32766383,6.93822165,0.01945294,1.99745432,0.05203654,2.50969388,1.08829638,0.54344768,3.85816629,1.56273975
-5.32166083,6.90084827,0.01912008,1.99741649,0.05235232,2.48774814,1.07183074,0.54345308,3.88778037,1.54821519
-5.31565783,6.85833009,0.01874551,1.99485457,0.05275623,2.46519061,1.05623523,0.54356936,3.90976922,1.53280929
-5.30965483,6.81187169,0.01833530,1.98987710,0.05326342,2.44268390,1.04173160,0.54398078,3.92418776,1.51666819
-5.30365183,6.76265312,0.01789559,1.98263760,0.05388597,2.42082425,1.02849948,0.54485708,3.93120439,1.49994795
-5.29764882,6.71177127,0.01743244,1.97332254,0.05463222,2.40011591,1.01666695,0.54634626,3.93107866,1.48280588
-5.29164582,6.66018736,0.01695162,1.96213915,0.05550627,2.38094974,1.00630320,0.54856806,3.92413802,1.46539258
-5.28564282,6.60868306,0.01645855,1.94930359,0.05650749,2.36358727,0.99741382,0.55160857,3.91075517,1.44784500
-5.27963982,6.55782732,0.01595809,1.93503007,0.05763043,2.34815083,0.98993884,0.55551607,3.89132695,1.43028088
-5.27363682,6.50795534,0.01545458,1.91952130,0.05886469,2.33462051,0.98375391,0.56029840,3.86625590,1.41279478
-5.26763382,6.45916041,0.01495173,1.90296058,0.06019507,2.32283767,0.97867437,0.56592192,3.83593510,1.39545557
-5.26163082,6.41129854,0.01445263,1.88550572,0.06160199,2.31251515,0.97446216,0.57231220,3.80073678,1.37830566
-5.25562781,6.36400525,0.01395983,1.86728486,0.06306187,2.30325336,0.97083525,0.57935628,3.76100478,1.36136149
-5.24962481,6.31672306,0.01347533,1.84839413,0.06454790,2.29456148,0.96747908,0.58690648,3.71705075,1.34461541
-5.24362181,6.26873802,0.01300070,1.82889703,0.06603075,2.28588267,0.96405951,0.59478555,3.66915379,1.32803847
-5.23761881,6.21922281,0.01253719,1.80882536,0.06747950,2.27662198,0.96023667,0.60279304,3.61756281,1.31158393
-5.23161581,6.16728417,0.01208578,1.78818129,0.06886256,2.26617563,0.95567911,0.61071234,3.56250106,1.29519129
-5.22561281,6.11201201,0.01164733,1.76694057,0.07014865,2.25396024,0.95007750,0.61831846,3.50417210,1.27879038
-5.21960980,6.05252778,0.01122269,1.74505632,0.07130778,2.23944067,0.94315742,0.62538591,3.44276639,1.26230546
-5.21360680,5.98802984,0.01081275,1.72246337,0.07231217,2.22215532,0.93469063,0.63169654,3.37846796,1.24565916
-5.20760380,5.91783393,0.01041854,1.69908282,0.07313708,2.20173777,0.92450436,0.63704700,3.31146050,1.22877592
-5.20160080,5.84140721,0.01004132,1.67482672,0.07376156,2.17793401,0.91248840,0.64125550,3.24193266,1.21158516
-5.19559780,5.75839478,0.00968254,1.64960272,0.07416907,2.15061463,0.89859957,0.64416774,3.17008210,1.19402393
-5.18959480,5.66863815,0.00934393,1.62331863,0.07434796,2.11978179,0.88286374,0.64566167,3.09611846,1.17603923
-5.18359180,5.57218533,0.00902747,1.59588684,0.07429173,2.08557081,0.86537514,0.64565113,3.02026515,1.15758990
-5.17758879,5.46929302,0.00873534,1.56722863,0.07399922,2.04824662,0.84629332,0.64408813,2.94276014,1.13864834
-5.17158579,5.36042125,0.00846990,1.53727832,0.07347458,2.00819553,0.82583789,0.64096387,2.86385618,1.11920197
-5.16558279,5.24622148,0.00823360,1.50598724,0.07272707,1.96591286,0.80428133,0.63630841,2.78382038,1.09925452
-5.15957979,5.12751911,0.00802893,1.47332753,0.07177076,1.92198713,0.78194031,0.63018925,2.70293377,1.07882724
-5.15357679,5.00529145,0.00785833,1.43929568,0.07062408,1.87708173,0.75916582,0.62270874,2.62149070,1.05795999
-5.14757379,4.88064248,0.00772406,1.40391569,0.06930922,1.83191472,0.73633263,0.61400059,2.53979847,1.03671210
-5.14157079,4.75477516,0.00762815,1.36724176,0.06785150,1.78723781,0.71382838,0.60422566,2.45817690,1.01516297
-5.13556778,4.62896257,0.00757228,1.32936038,0.06627866,1.74381511,0.69204281,0.59356717,2.37695814,0.99341237
-5.12956478,4.50451856,0.00755772,1.29039161,0.06462007,1.70240255,0.67135729,0.58222554,2.29648614,0.97158014
-5.12356178,4.38276856,0.00758520,1.25048929,0.06290594,1.66372841,0.65213509,0.57041307,2.21711594,0.94980532
-5.11755878,4.26502127,0.00765488,1.20984033,0.06116661,1.62847553,0.63471259,0.55834861,2.13921220,0.92824451
-5.11155578,4.15254146,0.00776626,1.16866261,0.05943171,1.59726560,0.61939157,0.54625235,2.06314696,0.90706942
-5.10555278,4.04652433,0.00791818,1.12720167,0.05772955,1.57064574,0.60643263,0.53434092,1.98929626,0.88646349
-5.09954977,3.94807155,0.00810875,1.08572609,0.05608643,1.54907745,0.59605000,0.52282280,1.91803557,0.86661770
-5.09354677,3.85816934,0.00833534,1.04452174,0.05452610,1.53292808,0.58840751,0.51189422,1.84973401,0.84772551
-5.08754377,3.77766848,0.00859461,1.00388487,0.05306927,1.52246468,0.58361581,0.50173547,1.78474724,0.82997719
-5.08154077,3.70726681,0.00888254,0.96411447,0.05173327,1.51785009,0.58173086,0.49250773,1.72340956,0.81355361
-5.07553777,3.64749414,0.00919444,0.92550408,0.05053172,1.51914132,0.58275338,0.48435037,1.66602512,0.79861982
-5.06953477,3.59869996,0.00952505,0.88833341,0.04947439,1.52628971,0.58662942,0.47737875,1.61285904,0.78531867
-5.06353177,3.56104427,0.00986860,0.85286010,0.04856712,1.53914308,0.59325180,0.47168243,1.56412856,0.77376472
-5.05752876,3.53449175,0.01021894,0.81931213,0.04781177,1.55744944,0.60246239,0.46732387,1.51999497,0.76403881
-5.05152576,3.51880978,0.01056962,0.78788102,0.04720641,1.58086219,0.61405520,0.46433754,1.48055675,0.75618355
-5.04552276,3.51357039,0.01091402,0.75871638,0.04674544,1.60894685,0.62778007,0.46272948,1.44584430,0.75019997
-5.03951976,3.51815659,0.01124551,0.73192191,0.04641988,1.64118898,0.64334711,0.46247729,1.41581681,0.74604554
-5.03351676,3.53177323,0.01155759,0.70755317,0.04621767,1.67700350,0.66043165,0.46353066,1.39036153,0.74363376
-5.02751376,3.55346237,0.01184400,0.68561709,0.04612411,1.71574519,0.67867986,0.46581231,1.36929546,0.74283528
-5.02151076,3.58212325,0.01209891,0.66607339,0.04612226,1.75672034,0.69771476,0.46921961,1.35236977,0.74348070
-5.01550775,3.61653649,0.01231700,0.64883781,0.04619343,1.79919956,0.71714285,0.47362661,1.33927668,0.74536484
-5.00950475,3.65539225,0.01249362,0.63378690,0.04631769,1.84243159,0.73656106,0.47888685,1.32965856,0.74825242
-5.00350175,3.69732170,0.01262491,0.62076428,0.04647441,1.88565794,0.75556408,0.48483663,1.32311911,0.75188495
-4.99749875,3.74093103,0.01270783,0.60958807,0.04664280,1.92812820,0.77375200,0.49129888,1.31923593,0.75598854
-4.99149575,3.78483722,0.01274027,0.60005899,0.04680245,1.96911572,0.79073806,0.49808759,1.31757416,0.76028232
-4.98549275,3.82770430,0.01272110,0.59196907,0.04693385,2.00793329,0.80615637,0.50501260,1.31770059,0.76448722
-4.97948974,3.86827916,0.01265014,0.58511030,0.04701888,2.04394848,0.81966951,0.51188468,1.31919761,0.76833469
-4.97348674,3.90542548,0.01252818,0.57928306,0.04704128,2.07659802,0.83097584,0.51852077,1.32167651,0.77157506
-4.96748374,3.93815479,0.01235695,0.57430386,0.04698708,2.10540100,0.83981614,0.52474913,1.32478961,0.77398531
-4.96148074,3.96565319,0.01213902,0.57001224,0.04684487,2.12997008,0.84597966,0.53041422,1.32824066,0.77537576
-4.95547774,3.98730294,0.01187776,0.56627638,0.04660614,2.15002043,0.84930913,0.53538113,1.33179328,0.77559561
-4.94947474,4.00269775,0.01157721,0.56299740,0.04626542,2.16537592,0.84970469,0.53953933,1.33527700,0.77453710
-4.94347174,4.01165135,0.01124197,0.56011214,0.04582039,2.17597219,0.84712655,0.54280560,1.33859080,0.77213807
-4.93746873,4.01419866,0.01087708,0.55759439,0.04527186,2.18185642,0.84159620,0.54512588,1.34170403,0.76838295
-4.93146573,4.01058973,0.01048788,0.55545454,0.04462370,2.18318362,0.83319620,0.54647621,1.34465477,0.76330202
-4.92546273,4.00127646,0.01007986,0.55373784,0.04388262,2.18020971,0.82206842,0.54686236,1.34754573,0.75696925
-4.91945973,3.98689282,0.00965856,0.55252125,0.04305792,2.17328138,0.80841080,0.54631854,1.35053807,0.74949854
-4.91345673,3.96822940,0.00922942,0.55190926,0.04216113,2.16282332,0.79247274,0.54490502,1.35384321,0.74103884
-4.90745373,3.94620355,0.00879768,0.55202874,0.04120562,2.14932334,0.77454926,0.54270488,1.35771333,0.73176817
-4.90145073,3.92182634,0.00836823,0.55302327,0.04020611,2.13331597,0.75497413,0.53982016,1.36243088,0.72188692
-4.89544772,3.89616812,0.00794560,0.55504711,0.03917822,2.11536540,0.73411218,0.53636754,1.36829750,0.71161083
-4.88944472,3.87032409,0.00753383,0.55825913,0.03813797,2.09604852,0.71235118,0.53247380,1.37562305,0.70116374
-4.88344172,3.84538153,0.00713645,0.56281702,0.03710129,2.07593885,0.69009344,0.52827142,1.38471502,0.69077065
-4.87743872,3.82239017,0.00675644,0.56887190,0.03608355,2.05559207,0.66774761,0.52389448,1.39586883,0.68065131
-4.87143572,3.80233674,0.00639625,0.57656374,0.03509920,2.03553376,0.64572072,0.51947501,1.40935928,0.67101450
-4.86543272,3.78612475,0.00605774,0.58601748,0.03416134,2.01624981,0.62441098,0.51514012,1.42543347,0.66205332
-4.85942971,3.77455991,0.00574229,0.59734007,0.03328148,1.99817979,0.60420133,0.51100984,1.44430527,0.65394161
-4.85342671,3.76834137,0.00545080,0.61061848,0.03246932,1.98171331,0.58545395,0.50719585,1.46615127,0.64683144
-4.84742371,3.76805848,0.00518373,0.62591846,0.03173257,1.96718918,0.56850591,0.50380096,1.49110831,0.64085178
-4.84142071,3.77419245,0.00494119,0.64328415,0.03107688,1.95489716,0.55366570,0.50091934,1.51927218,0.63610819
-4.83541771,3.78712197,0.00472301,0.66273821,0.03050586,1.94508169,0.54121094,0.49863725,1.55069743,0.63268347
-4.82941471,3.80713160,0.00452878,0.68428238,0.03002114,1.93794705,0.53138680,0.49703430,1.58539782,0.63063891
-4.82341171,3.83442171,0.00435794,0.70789829,0.02962243,1.93366320,0.52440519,0.49618470,1.62334720,0.63001611
-4.81740870,3.86911862,0.00420985,0.73354823,0.02930772,1.93237168,0.52044452,0.49615860,1.66448039,0.63083899
-4.81140570,3.91128373,0.00408381,0.76117584,0.02907342,1.93419088,0.51964963,0.49702314,1.70869406,0.63311583
-4.80540270,3.96092068,0.00397914,0.79070650,0.02891464,1.93922009,0.52213194,0.49884303,1.75584709,0.63684113
-4.79939970,4.01797985,0.00389518,0.82204738,0.02882532,1.94754201,0.52796944,0.50168062,1.80576066,0.64199710
-4.79339670,4.08235967,0.00383135,0.85508714,0.02879853,1.95922341,0.53720658,0.50559527,1.85821787,0.64855477
-4.78739370,4.15390485,0.00378708,0.88969534,0.02882672,1.97431383,0.54985371,0.51064201,1.91296319,0.65647456
-4.78139070,4.23240184,0.00376190,0.92572157,0.02890187,1.99284267,0.56588636,0.51686962,1.96970182,0.66570644
-4.77538769,4.31757200,0.00375536,0.96299462,0.02901583,2.01481464,0.58524418,0.52431799,2.02809941,0.67618968
-4.76938469,4.40906359,0.00376699,1.00132167,0.02916050,2.04020435,0.60782968,0.53301523,2.08778231,0.68785238
-4.76338169,4.50644346,0.00379634,1.04048786,0.02932804,2.06895036,0.63350701,0.54297437,2.14833881,0.70061092
-4.75737869,4.60918968,0.00384289,1.08025636,0.02951115,2.10094935,0.66210095,0.55419014,2.20932163,0.71436953
-4.75137569,4.71668613,0.00390603,1.12036904,0.02970322,2.13605109,0.69339621,0.56663583,2.27025191,0.72902009
-4.74537269,4.82822013,0.00398505,1.16054809,0.02989859,2.17405466,0.72713750,0.58026062,2.33062474,0.74444247
-4.73936968,4.94298385,0.00407910,1.20049844,0.03009270,2.21470652,0.76303036,0.59498754,2.38991643,0.76050535
-4.73336668,5.06008005,0.00418719,1.23991110,0.03028228,2.25770070,0.80074314,0.61071218,2.44759328,0.77706775
-4.72736368,5.17853233,0.00430821,1.27846742,0.03046547,2.30268132,0.83991008,0.62730240,2.50312165,0.79398127
-4.72136068,5.29729994,0.00444091,1.31584413,0.03064197,2.34924764,0.88013577,0.64459904,2.55597902,0.81109296
-4.71535768,5.41529661,0.00458392,1.35171894,0.03081307,2.39696143,0.92100084,0.66241782,2.60566563,0.82824868
-4.70935468,5.53141287,0.00473584,1.38577667,0.03098168,2.44535633,0.96206892,0.68055221,2.65171611,0.84529707
-4.70335168,5.64454091,0.00489520,1.41771548,0.03115232,2.49394915,1.00289468,0.69877748,2.69371070,0.86209353
-4.69734867,5.75360099,0.00506059,1.44725317,0.03133102,2.54225224,1.04303273,0.71685563,2.73128557,0.87850441
-4.69134567,5.85756822,0.00523065,1.47413310,0.03152517,2.58978669,1.08204718,0.73454107,2.76414158,0.89441088
-4.68534267,5.95549853,0.00540414,1.49812968,0.03174333,2.63609558,1.11952136,0.75158699,2.79205139,0.90971237
-4.67933967,6.04655279,0.00558001,1.51905314,0.03199494,2.68075689,1.15506754,0.76775205,2.81486430,0.92432943
-4.67333667,6.13001790,0.00575739,1.53675336,0.03229006,2.72339516,1.18833614,0.78280723,2.83250885,0.93820562
-4.66733367,6.20532402,0.00593568,1.55112276,0.03263897,2.76369182,1.21902406,0.79654257,2.84499296,0.95130848
-4.66133067,6.27205722,0.00611452,1.56209802,0.03305184,2.80139333,1.24688177,0.80877356,2.85240159,0.96362943
-4.65532766,6.32996705,0.00629382,1.56966066,0.03353830,2.83631709,1.27171895,0.81934688,2.85489215,0.97518245
-4.64932466,6.37896859,0.00647376,1.57383642,0.03410707,2.86835474,1.29340825,0.82814538,2.85268766,0.98600173
-4.64332166,6.41913915,0.00665474,1.57469349,0.03476558,2.89747278,1.31188709,0.83509207,2.84606804,0.99613825
