energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Zr_p_up,Zr_d_up
-5.73586793,1.57761091,0.01019395,1.16165580,0.02015191,0.00004176,0.95718729,0.58729636
-5.72986493,1.59372731,0.01080344,1.16463750,0.02120354,0.00004401,0.98569954,0.57295771
-5.72386193,1.60920123,0.01143684,1.16678454,0.02226200,0.00004632,1.01455678,0.55812428
-5.71785893,1.62368335,0.01208164,1.16796116,0.02330496,0.00004866,1.04323252,0.54297532
-5.71185593,1.63675233,0.01272498,1.16798280,0.02430996,0.00005100,1.07115710,0.52765706
-5.70585293,1.64792937,0.01335396,1.16662475,0.02525502,0.00005331,1.09773221,0.51228189
-5.69984992,1.65669692,0.01395586,1.16363402,0.02611915,0.00005554,1.12234754,0.49692968
-5.69384692,1.66252070,0.01451851,1.15874345,0.02688298,0.00005768,1.14439896,0.48165091
-5.68784392,1.66487425,0.01503050,1.15168778,0.02752917,0.00005968,1.16330770,0.46647153
-5.68184092,1.66326466,0.01548153,1.14222057,0.02804294,0.00006150,1.17853971,0.45139900
-5.67583792,1.65725854,0.01586256,1.13013121,0.02841243,0.00006312,1.18962464,0.43642925
-5.66983492,1.64650679,0.01616611,1.11526129,0.02862898,0.00006449,1.19617359,0.42155406
-5.66383192,1.63076729,0.01638641,1.09751941,0.02868737,0.00006560,1.19789493,0.40676840
-5.65782891,1.60992436,0.01651953,1.07689380,0.02858592,0.00006641,1.19460777,0.39207753
-5.65182591,1.58400415,0.01656352,1.05346218,0.02832650,0.00006691,1.18625224,0.37750315
-5.64582291,1.55318536,0.01651842,1.02739851,0.02791448,0.00006710,1.17289643,0.36308876
-5.63981991,1.51780481,0.01638626,0.99897619,0.02735850,0.00006697,1.15473960,0.34890359
-5.63381691,1.47835771,0.01617105,0.96856785,0.02667026,0.00006652,1.13211146,0.33504526
-5.62781391,1.43549248,0.01587863,0.93664155,0.02586417,0.00006577,1.10546768,0.32164089
-5.62181091,1.39000046,0.01551652,0.90375369,0.02495694,0.00006475,1.07538156,0.30884684
-5.61580790,1.34280080,0.01509374,0.87053882,0.02396715,0.00006348,1.04253222,0.29684687
-5.60980490,1.29492097,0.01462057,0.83769681,0.02291478,0.00006201,1.00768966,0.28584910
-5.60380190,1.24747362,0.01410825,0.80597763,0.02182070,0.00006037,0.97169706,0.27608170
-5.59779890,1.20163035,0.01356874,0.77616433,0.02070618,0.00005861,0.93545084,0.26778749
-5.59179590,1.15859323,0.01301434,0.74905458,0.01959242,0.00005679,0.89987906,0.26121776
-5.58579290,1.11956473,0.01245740,0.72544138,0.01850004,0.00005497,0.86591873,0.25662536
-5.57978989,1.08571697,0.01191001,0.70609318,0.01744867,0.00005320,0.83449257,0.25425730
-5.57378689,1.05816091,0.01138370,0.69173412,0.01645656,0.00005153,0.80648596,0.25434708
-5.56778389,1.03791639,0.01088911,0.68302465,0.01554022,0.00005002,0.78272440,0.25710702
-5.56178089,1.02588372,0.01043576,0.68054307,0.01471409,0.00004872,0.76395240,0.26272067
-5.55577789,1.02281745,0.01003185,0.68476840,0.01399034,0.00004767,0.75081406,0.27133560
-5.54977489,1.02930322,0.00968405,0.69606507,0.01337865,0.00004690,0.74383589,0.28305688
-5.54377189,1.04573819,0.00939738,0.71466973,0.01288607,0.00004645,0.74341253,0.29794122
-5.53776888,1.07231571,0.00917513,0.74068078,0.01251699,0.00004633,0.74979543,0.31599228
-5.53176588,1.10901484,0.00901882,0.77405087,0.01227305,0.00004655,0.76308524,0.33715711
-5.52576288,1.15559515,0.00892828,0.81458282,0.01215324,0.00004712,0.78322782,0.36132408
-5.51975988,1.21159711,0.00890165,0.86192926,0.01215395,0.00004802,0.81001432,0.38832226
-5.51375688,1.27634850,0.00893555,0.91559612,0.01226914,0.00004924,0.84308532,0.41792260
-5.50775388,1.34897661,0.00902523,0.97495024,0.01249051,0.00005075,0.88193904,0.44984075
-5.50175088,1.42842644,0.00916477,1.03923108,0.01280775,0.00005250,0.92594355,0.48374169
-5.49574787,1.51348435,0.00934731,1.10756624,0.01320880,0.00005447,0.97435268,0.51924595
-5.48974487,1.60280678,0.00956527,1.17899075,0.01368017,0.00005659,1.02632527,0.55593743
-5.48374187,1.69495328,0.00981062,1.25246948,0.01420730,0.00005883,1.08094731,0.59337259
-5.47773887,1.78842285,0.01007513,1.32692217,0.01477488,0.00006111,1.13725633,0.63109061
-5.47173587,1.88169261,0.01035059,1.40125036,0.01536727,0.00006339,1.19426728,0.66862443
-5.46573287,1.97325745,0.01062906,1.47436524,0.01596886,0.00006561,1.25099923,0.70551204
-5.45972986,2.06166941,0.01090307,1.54521570,0.01656448,0.00006772,1.30650191,0.74130786
-5.45372686,2.14557539,0.01116577,1.61281540,0.01713972,0.00006966,1.35988124,0.77559362
-5.44772386,2.22375192,0.01141109,1.67626797,0.01768136,0.00007140,1.41032313,0.80798847
-5.44172086,2.29513559,0.01163384,1.73478943,0.01817761,0.00007289,1.45711450,0.83815784
-5.43571786,2.35884841,0.01182981,1.78772709,0.01861847,0.00007409,1.49966107,0.86582086
-5.42971486,2.41421678,0.01199578,1.83457398,0.01899593,0.00007500,1.53750110,0.89075592
-5.42371186,2.46078388,0.01212954,1.87497863,0.01930419,0.00007558,1.57031475,0.91280430
-5.41770885,2.49831487,0.01222990,1.90874965,0.01953980,0.00007583,1.59792876,0.93187181
-5.41170585,2.52679488,0.01229666,1.93585511,0.01970175,0.00007576,1.62031635,0.94792818
-5.40570285,2.54642021,0.01233053,1.95641677,0.01979150,0.00007536,1.63759228,0.96100461
-5.39969985,2.55758298,0.01233313,1.97069949,0.01981293,0.00007465,1.65000359,0.97118931
-5.39369685,2.56085011,0.01230686,1.97909632,0.01977232,0.00007366,1.65791613,0.97862145
-5.38769385,2.55693760,0.01225489,1.98210991,0.01967813,0.00007240,1.66179765,0.98348364
-5.38169085,2.54668096,0.01218107,1.98033088,0.01954086,0.00007091,1.66219790,0.98599335
-5.37568784,2.53100316,0.01208986,1.97441419,0.01937277,0.00006922,1.65972673,0.98639353
-5.36968484,2.51088114,0.01198623,1.96505422,0.01918763,0.00006736,1.65503064,0.98494282
-5.36368184,2.48731207,0.01187561,1.95295954,0.01900031,0.00006537,1.64876893,0.98190567
-5.35767884,2.46128045,0.01176379,1.93882817,0.01882649,0.00006329,1.64158996,0.97754273
-5.35167584,2.43372711,0.01165683,1.92332420,0.01868216,0.00006115,1.63410847,0.97210174
-5.34567284,2.40552093,0.01156089,1.90705647,0.01858324,0.00005898,1.62688455,0.96580939
-5.33966983,2.37743410,0.01148215,1.89055991,0.01854512,0.00005681,1.62040501,0.95886416
-5.33366683,2.35012149,0.01142666,1.87428014,0.01858215,0.00005467,1.61506751,0.95143058
-5.32766383,2.32410460,0.01140013,1.85856169,0.01870723,0.00005258,1.61116820,0.94363488
-5.32166083,2.29976044,0.01140776,1.84364013,0.01893132,0.00005057,1.60889288,0.93556229
-5.31565783,2.27731552,0.01145408,1.82963825,0.01926304,0.00004864,1.60831222,0.92725602
-5.30965483,2.25684495,0.01154273,1.81656640,0.01970829,0.00004681,1.60938098,0.91871783
-5.30365183,2.23827657,0.01167626,1.80432679,0.02026996,0.00004509,1.61194136,0.90991033
-5.29764882,2.22139995,0.01185602,1.79272169,0.02094768,0.00004347,1.61573028,0.90076077
-5.29164582,2.20587991,0.01208198,1.78146504,0.02173771,0.00004196,1.62039054,0.89116623
-5.28564282,2.19127403,0.01235263,1.77019724,0.02263293,0.00004056,1.62548536,0.88099994
-5.27963982,2.17705374,0.01266500,1.75850247,0.02362293,0.00003926,1.63051604,0.87011871
-5.27363682,2.16262827,0.01301460,1.74592800,0.02469429,0.00003805,1.63494206,0.85837082
-5.26763382,2.14737066,0.01339559,1.73200487,0.02583091,0.00003693,1.63820322,0.84560444
-5.26163082,2.13064522,0.01380087,1.71626917,0.02701455,0.00003588,1.63974286,0.83167607
-5.25562781,2.11183526,0.01422233,1.69828328,0.02822546,0.00003490,1.63903170,0.81645864
-5.24962481,2.09037059,0.01465115,1.67765626,0.02944308,0.00003397,1.63559126,0.79984911
-5.24362181,2.06575344,0.01507814,1.65406275,0.03064683,0.00003310,1.62901620,0.78177516
-5.23761881,2.03758225,0.01549410,1.62725969,0.03181697,0.00003227,1.61899475,0.76220078
-5.23161581,2.00557225,0.01589020,1.59710020,0.03293541,0.00003149,1.60532634,0.74113055
-5.22561281,1.96957217,0.01625846,1.56354422,0.03398652,0.00003074,1.58793584,0.71861234
-5.21960980,1.92957629,0.01659203,1.52666534,0.03495786,0.00003004,1.56688369,0.69473854
-5.21360680,1.88573140,0.01688563,1.48665369,0.03584074,0.00002939,1.54237132,0.66964559
-5.20760380,1.83833819,0.01713574,1.44381457,0.03663070,0.00002880,1.51474158,0.64351191
-5.20160080,1.78784684,0.01734084,1.39856289,0.03732769,0.00002828,1.48447392,0.61655432
-5.19559780,1.73484696,0.01750152,1.35141350,0.03793619,0.00002785,1.45217407,0.58902300
-5.18959480,1.68005187,0.01762048,1.30296765,0.03846495,0.00002752,1.41855861,0.56119530
-5.18359180,1.62427786,0.01770237,1.25389608,0.03892656,0.00002732,1.38443459,0.53336848
-5.17758879,1.56841888,0.01775366,1.20491915,0.03933687,0.00002726,1.35067481,0.50585169
-5.17158579,1.51341756,0.01778225,1.15678471,0.03971410,0.00002736,1.31818942,0.47895749
-5.16558279,1.46023364,0.01779711,1.11024454,0.04007790,0.00002765,1.28789487,0.45299315
-5.15957979,1.40981080,0.01780781,1.06603006,0.04044820,0.00002814,1.26068122,0.42825201
-5.15357679,1.36304325,0.01782400,1.02482829,0.04084410,0.00002886,1.23737902,0.40500526
-5.14757379,1.32074338,0.01785491,0.98725889,0.04128267,0.00002981,1.21872712,0.38349430
-5.14157079,1.28361170,0.01790880,0.95385324,0.04177791,0.00003100,1.20534262,0.36392413
-5.13556778,1.25221047,0.01799251,0.92503631,0.04233971,0.00003244,1.19769438,0.34645772
-5.12956478,1.22694196,0.01811103,0.90111214,0.04297313,0.00003413,1.19608129,0.33121185
-5.12356178,1.20803255,0.01826717,0.88225350,0.04367775,0.00003605,1.20061630,0.31825433
-5.11755878,1.19552329,0.01846136,0.86849624,0.04444743,0.00003819,1.21121722,0.30760284
-5.11155578,1.18926743,0.01869154,0.85973864,0.04527023,0.00004052,1.22760479,0.29922540
-5.10555278,1.18893525,0.01895316,0.85574576,0.04612866,0.00004302,1.24930841,0.29304244
-5.09954977,1.19402588,0.01923935,0.85615877,0.04700028,0.00004565,1.27567953,0.28893034
-5.09354677,1.20388587,0.01954119,0.86050886,0.04785840,0.00004837,1.30591220,0.28672647
-5.08754377,1.21773369,0.01984808,0.86823517,0.04867318,0.00005112,1.33907028,0.28623529
-5.08154077,1.23468904,0.02014821,0.87870601,0.04941278,0.00005386,1.37412001,0.28723554
-5.07553777,1.25380584,0.02042907,0.89124242,0.05004464,0.00005653,1.40996683,0.28948791
-5.06953477,1.27410734,0.02067805,0.90514311,0.05053690,0.00005908,1.44549460,0.29274322
-5.06353177,1.29462173,0.02088297,0.91970956,0.05085966,0.00006145,1.47960580,0.29675041
-5.05752876,1.31441678,0.02103268,0.93427026,0.05098630,0.00006360,1.51126054,0.30126432
-5.05152576,1.33263172,0.02111753,0.94820289,0.05089453,0.00006548,1.53951293,0.30605266
-5.04552276,1.34850517,0.02112984,0.96095357,0.05056739,0.00006704,1.56354280,0.31090218
-5.03951976,1.36139767,0.02106420,0.97205227,0.04999386,0.00006826,1.58268157,0.31562342
-5.03351676,1.37080798,0.02091772,0.98112369,0.04916936,0.00006912,1.59643103,0.32005428
-5.02751376,1.37638261,0.02069014,0.98789344,0.04809585,0.00006959,1.60447414,0.32406200
-5.02151076,1.37791816,0.02038378,0.99218909,0.04678176,0.00006968,1.60667762,0.32754363
-5.01550775,1.37535679,0.02000347,0.99393646,0.04524157,0.00006939,1.60308632,0.33042519
-5.00950475,1.36877526,0.01955621,0.99315153,0.04349526,0.00006872,1.59390996,0.33265938
-5.00350175,1.35836837,0.01905090,0.98992843,0.04156746,0.00006771,1.57950299,0.33422237
-4.99749875,1.34442808,0.01849786,0.98442463,0.03948657,0.00006638,1.56033902,0.33510973
-4.99149575,1.32731943,0.01790839,0.97684405,0.03728369,0.00006476,1.53698132,0.33533181
-4.98549275,1.30745498,0.01729424,0.96741931,0.03499153,0.00006290,1.51005095,0.33490910
-4.97948974,1.28526907,0.01666712,0.95639421,0.03264340,0.00006084,1.48019457,0.33386760
-4.97348674,1.26119349,0.01603820,0.94400725,0.03027212,0.00005862,1.44805339,0.33223477
-4.96748374,1.23563579,0.01541766,0.93047743,0.02790917,0.00005628,1.41423516,0.33003608
-4.96148074,1.20896126,0.01481436,0.91599277,0.02558383,0.00005386,1.37929021,0.32729250
-4.95547774,1.18147949,0.01423551,0.90070222,0.02332260,0.00005140,1.34369298,0.32401906
-4.94947474,1.15343580,0.01368648,0.88471121,0.02114867,0.00004894,1.30782938,0.32022433
-4.94347174,1.12500790,0.01317071,0.86808088,0.01908163,0.00004651,1.27199048,0.31591098
-4.93746873,1.09630731,0.01268970,0.85083080,0.01713732,0.00004412,1.23637232,0.31107727
-4.93146573,1.06738527,0.01224311,0.83294471,0.01532778,0.00004179,1.20108144,0.30571915
-4.92546273,1.03824228,0.01182893,0.81437872,0.01366143,0.00003955,1.16614523,0.29983291
-4.91945973,1.00884034,0.01144371,0.79507128,0.01214326,0.00003739,1.13152617,0.29341803
-4.91345673,0.97911687,0.01108290,0.77495399,0.01077515,0.00003532,1.09713870,0.28648007
-4.90745373,0.94899920,0.01074113,0.75396263,0.00955627,0.00003334,1.06286742,0.27903314
-4.90145073,0.91841863,0.01041260,0.73204737,0.00848343,0.00003144,1.02858532,0.27110201
-4.89544772,0.88732301,0.01009140,0.70918176,0.00755152,0.00002963,0.99417097,0.26272346
-4.88944472,0.85568723,0.00977185,0.68536973,0.00675392,0.00002789,0.95952345,0.25394682
-4.88344172,0.82352096,0.00944880,0.66065029,0.00608287,0.00002622,0.92457448,0.24483370
-4.87743872,0.79087329,0.00911784,0.63509977,0.00552983,0.00002461,0.88929693,0.23545689
-4.87143572,0.75783425,0.00877553,0.60883153,0.00508577,0.00002306,0.85370978,0.22589845
-4.86543272,0.72453333,0.00841951,0.58199328,0.00474151,0.00002155,0.81787921,0.21624719
-4.85942971,0.69113534,0.00804857,0.55476236,0.00448788,0.00002010,0.78191640,0.20659575
-4.85342671,0.65783419,0.00766267,0.52733947,0.00431600,0.00001869,0.74597232,0.19703736
-4.84742371,0.62484508,0.00726288,0.49994118,0.00421743,0.00001733,0.71023031,0.18766264
-4.84142071,0.59239602,0.00685132,0.47279211,0.00418437,0.00001603,0.67489711,0.17855662
-4.83541771,0.56071927,0.00643102,0.44611702,0.00420984,0.00001478,0.64019325,0.16979609
-4.82941471,0.53004335,0.00600577,0.42013357,0.00428784,0.00001360,0.60634355,0.16144764
-4.82341171,0.50058640,0.00557996,0.39504616,0.00441355,0.00001249,0.57356845,0.15356636
-4.81740870,0.47255113,0.00515845,0.37104117,0.00458354,0.00001147,0.54207684,0.14619538
-4.81140570,0.44612191,0.00474638,0.34828397,0.00479602,0.00001054,0.51206078,0.13936620
-4.80540270,0.42146398,0.00434908,0.32691768,0.00505104,0.00000973,0.48369249,0.13309989
-4.79939970,0.39872496,0.00397192,0.30706379,0.00535079,0.00000903,0.45712363,0.12740896
-4.79339670,0.37803826,0.00362026,0.28882447,0.00569986,0.00000849,0.43248678,0.12229993
-4.78739370,0.35952832,0.00329940,0.27228627,0.00610550,0.00000810,0.40989901,0.11777627
-4.78139070,0.34331703,0.00301457,0.25752504,0.00657789,0.00000789,0.38946696,0.11384164
-4.77538769,0.32953095,0.00277090,0.24461150,0.00713035,0.00000788,0.37129303,0.11050322
-4.76938469,0.31830865,0.00257356,0.23361709,0.00777951,0.00000810,0.35548218,0.10777485
-4.76338169,0.30980757,0.00242768,0.22461969,0.00854542,0.00000857,0.34214856,0.10567992
-4.75737869,0.30420989,0.00233856,0.21770872,0.00945159,0.00000933,0.33142151,0.10425360
-4.75137569,0.30172669,0.00231160,0.21298928,0.01052489,0.00001039,0.32345035,0.10354455
-4.74537269,0.30260015,0.00235247,0.21058489,0.01179533,0.00001180,0.31840746,0.10361575
-4.73936968,0.30710326,0.00246708,0.21063868,0.01329578,0.00001358,0.31648929,0.10454447
-4.73336668,0.31553685,0.00266159,0.21331281,0.01506143,0.00001577,0.31791508,0.10642135
-4.72736368,0.32822390,0.00294243,0.21878602,0.01712920,0.00001841,0.32292319,0.10934863
-4.72136068,0.34550113,0.00331617,0.22724939,0.01953697,0.00002151,0.33176506,0.11343742
-4.71535768,0.36770810,0.00378942,0.23890039,0.02232271,0.00002511,0.34469694,0.11880437
-4.70935468,0.39517416,0.00436868,0.25393547,0.02552342,0.00002924,0.36196988,0.12556763
-4.70335168,0.42820375,0.00506006,0.27254146,0.02917404,0.00003390,0.38381822,0.13384239
-4.69734867,0.46706064,0.00586904,0.29488619,0.03330635,0.00003912,0.41044717,0.14373619
-4.69134567,0.51195182,0.00680013,0.32110874,0.03794773,0.00004490,0.44202018,0.15534414
-4.68534267,0.56301181,0.00785654,0.35130975,0.04312006,0.00005122,0.47864658,0.16874425
-4.67933967,0.62028801,0.00903981,0.38554228,0.04883861,0.00005806,0.52037024,0.18399324
-4.67333667,0.68372814,0.01034938,0.42380369,0.05511117,0.00006538,0.56715980,0.20112270
-4.66733367,0.75317014,0.01178233,0.46602889,0.06193718,0.00007315,0.61890099,0.22013610
-4.66133067,0.82833540,0.01333297,0.51208538,0.06930721,0.00008130,0.67539157,0.24100653
-4.65532766,0.90882566,0.01499262,0.56177036,0.07720264,0.00008974,0.73633910,0.26367538
-4.64932466,0.99412385,0.01674942,0.61480995,0.08559554,0.00009840,0.80136172,0.28805199
-4.64332166,1.08359917,0.01858823,0.67086079,0.09444892,0.00010716,0.86999210,0.31401413
-4.63731866,1.17651615,0.02049066,0.72951387,0.10371720,0.00011591,0.94168418,0.34140956
-4.63131566,1.27204747,0.02243520,0.79030037,0.11334689,0.00012455,1.01582263,0.37005817
-4.62531266,1.36929015,0.02439754,0.85269951,0.12327761,0.00013292,1.09173441,0.39975496
-4.61930965,1.46728437,0.02635092,0.91614774,0.13344318,0.00014092,1.16870206,0.43027345
-4.61330665,1.56503419,0.02826674,0.98004917,0.14377295,0.00014842,1.24597800,0.46136945
-4.60730365,1.66152946,0.03011514,1.04378670,0.15419314,0.00015529,1.32279934,0.49278502
-4.60130065,1.75576781,0.03186581,1.10673337,0.16462826,0.00016142,1.39840237,0.52425247
-4.59529765,1.84677610,0.03348873,1.16826367,0.17500256,0.00016672,1.47203645,0.55549828
-4.58929465,1.93363045,0.03495511,1.22776432,0.18524136,0.00017111,1.54297669,0.58624684
-4.58329165,2.01547425,0.03623818,1.28464437,0.19527232,0.00017451,1.61053500,0.61622396
-4.57728864,2.09153362,0.03731404,1.33834427,0.20502667,0.00017689,1.67406963,0.64516015
-4.57128564,2.16113008,0.03816242,1.38834406,0.21444026,0.00017823,1.73299278,0.67279376
-4.56528264,2.22369014,0.03876733,1.43417038,0.22345451,0.00017851,1.78677667,0.69887391
-4.55927964,2.27875215,0.03911760,1.47540256,0.23201723,0.00017778,1.83495816,0.72316351
-4.55327664,2.32597024,0.03920720,1.51167791,0.24008347,0.00017607,1.87714222,0.74544221
-4.54727364,2.36511595,0.03903552,1.54269621,0.24761606,0.00017344,1.91300460,0.76550957
-4.54127064,2.39607774,0.03860732,1.56822368,0.25458631,0.00016998,1.94229401,0.78318846
-4.53526763,2.41885885,0.03793256,1.58809655,0.26097444,0.00016578,1.96483414,0.79832860
-4.52926463,2.43357383,0.03702611,1.60222419,0.26677005,0.00016097,1.98052560,0.81081033
-4.52326163,2.44044409,0.03590721,1.61059188,0.27197238,0.00015564,1.98934799,0.82054846
-4.51725863,2.43979263,0.03459883,1.61326309,0.27659052,0.00014993,1.99136190,0.82749603
-4.51125563,2.43203799,0.03312695,1.61038117,0.28064333,0.00014397,1.98671072,0.83164783
-4.50525263,2.41768754,0.03151975,1.60217011,0.28415916,0.00013787,1.97562196,0.83304336
-4.49924962,2.39732990,0.02980675,1.58893416,0.28717531,0.00013176,1.95840754,0.83176907
-4.49324662,2.37162634,0.02801793,1.57105594,0.28973711,0.00012576,1.93546282,0.82795944
-4.48724362,2.34130099,0.02618297,1.54899284,0.29189662,0.00011997,1.90726365,0.82179689
-4.48124062,2.30712960,0.02433044,1.52327141,0.29371100,0.00011449,1.87436132,0.81351011
-4.47523762,2.26992683,0.02248717,1.49447948,0.29524047,0.00010941,1.83737488,0.80337073
-4.46923462,2.23053198,0.02067765,1.46325616,0.29654596,0.00010480,1.79698086,0.79168842
-4.46323162,2.18979323,0.01892364,1.43027965,0.29768650,0.00010073,1.75390029,0.77880421
-4.45722861,2.14855069,0.01724386,1.39625310,0.29871646,0.00009725,1.70888336,0.76508243
-4.45122561,2.10761866,0.01565378,1.36188886,0.29968279,0.00009439,1.66269206,0.75090128
-4.44522261,2.06776750,0.01416566,1.32789170,0.30062232,0.00009219,1.61608142,0.73664252
-4.43921961,2.02970594,0.01278853,1.29494151,0.30155941,0.00009066,1.56978013,0.72268058
-4.43321661,1.99406443,0.01152846,1.26367607,0.30250402,0.00008982,1.52447129,0.70937159
-4.42721361,1.96138029,0.01038880,1.23467487,0.30345030,0.00008967,1.48077423,0.69704271
-4.42121061,1.93208537,0.00937049,1.20844433,0.30437596,0.00009019,1.43922831,0.68598231
-4.41520760,1.90649704,0.00847251,1.18540537,0.30524240,0.00009138,1.40027934,0.67643147
-4.40920460,1.88481283,0.00769224,1.16588381,0.30599566,0.00009322,1.36426953,0.66857702
-4.40320160,1.86710927,0.00702594,1.15010400,0.30656827,0.00009568,1.33143120,0.66254663
-4.39719860,1.85334516,0.00646911,1.13818614,0.30688184,0.00009874,1.30188488,0.65840610
-4.39119560,1.84336913,0.00601695,1.13014737,0.30685037,0.00010236,1.27564152,0.65615892
-4.38519260,1.83693143,0.00566465,1.12590662,0.30638414,0.00010652,1.25260907,0.65574826
-4.37918959,1.83369945,0.00540779,1.12529305,0.30539397,0.00011118,1.23260278,0.65706117
-4.37318659,1.83327636,0.00524248,1.12805772,0.30379566,0.00011631,1.21535889,0.65993486
-4.36718359,1.83522214,0.00516567,1.13388797,0.30151440,0.00012188,1.20055093,0.66416482
-4.36118059,1.83907603,0.00517519,1.14242386,0.29848894,0.00012787,1.18780788,0.66951432
-4.35517759,1.84437938,0.00526987,1.15327589,0.29467526,0.00013425,1.17673330,0.67572497
-4.34917459,1.85069796,0.00544949,1.16604324,0.29004964,0.00014101,1.16692461,0.68252778
-4.34317159,1.85764259,0.00571477,1.18033164,0.28461085,0.00014813,1.15799153,0.68965430
-4.33716858,1.86488710,0.00606715,1.19577008,0.27838151,0.00015562,1.14957303,0.69684733
-4.33116558,1.87218280,0.00650871,1.21202543,0.27140841,0.00016347,1.14135194,0.70387071
-4.32516258,1.87936879,0.00704183,1.22881446,0.26376184,0.00017169,1.13306684,0.71051782
-4.31915958,1.88637730,0.00766898,1.24591259,0.25553395,0.00018031,1.12452062,0.71661843
-4.31315658,1.89323415,0.00839237,1.26315891,0.24683625,0.00018934,1.11558558,0.72204358
-4.30715358,1.90005381,0.00921362,1.28045738,0.23779632,0.00019881,1.10620502,0.72670841
