energy_ev,total_up,Bi_p_up,Bi_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.57978989,2.02455261,0.55218753,0.00973109,1.36771645,0.48737788,0.98868780,0.00000000
-5.57378689,2.01845615,0.53737270,0.00964741,1.35785756,0.49330015,0.99876553,0.00000000
-5.56778389,2.00458190,0.52053617,0.00952225,1.34270816,0.49730217,1.00503919,0.00000000
-5.56178089,1.98321709,0.50197743,0.00935946,1.32249140,0.49932762,1.00743269,0.00000000
-5.55577789,1.95484660,0.48205126,0.00916383,1.29757218,0.49936602,1.00596470,0.00000000
-5.54977489,1.92013610,0.46115588,0.00894100,1.26844494,0.49745232,1.00074751,0.00000000
-5.54377189,1.87991054,0.43972001,0.00869724,1.23571828,0.49366551,0.99198344,0.00000000
-5.53776888,1.83512879,0.41818949,0.00843928,1.20009685,0.48812599,0.97995894,0.00000000
-5.53176588,1.78685559,0.39701388,0.00817413,1.16236139,0.48099216,0.96503644,0.00000000
-5.52576288,1.73623165,0.37663375,0.00790888,1.12334754,0.47245593,0.94764427,0.00000000
-5.51975988,1.68444303,0.35746902,0.00765050,1.08392416,0.46273768,0.92826503,0.00000000
-5.51375688,1.63269060,0.33990866,0.00740569,1.04497160,0.45208052,0.90742242,0.00000000
-5.50775388,1.58216035,0.32430226,0.00718066,1.00736079,0.44074410,0.88566720,0.00000000
-5.50175088,1.53399535,0.31095342,0.00698103,0.97193322,0.42899820,0.86356229,0.00000000
-5.49574787,1.48926987,0.30011517,0.00681170,0.93948252,0.41711609,0.84166759,0.00000000
-5.48974487,1.44896618,0.29198742,0.00667673,0.91073772,0.40536793,0.82052487,0.00000000
-5.48374187,1.41395441,0.28671632,0.00657925,0.88634864,0.39401441,0.80064300,0.00000000
-5.47773887,1.38497586,0.28439536,0.00652147,0.86687342,0.38330066,0.78248404,0.00000000
-5.47173587,1.36262986,0.28506801,0.00650458,0.85276854,0.37345074,0.76645062,0.00000000
-5.46573287,1.34736448,0.28873168,0.00652879,0.84438129,0.36466270,0.75287496,0.00000000
-5.45972986,1.33947119,0.29534255,0.00659339,0.84194488,0.35710448,0.74200985,0.00000000
-5.45372686,1.33908338,0.30482115,0.00669671,0.84557624,0.35091074,0.73402213,0.00000000
-5.44772386,1.34617874,0.31705820,0.00683630,0.85527645,0.34618060,0.72898874,0.00000000
-5.44172086,1.36058543,0.33192053,0.00700895,0.87093379,0.34297644,0.72689568,0.00000000
-5.43571786,1.38199165,0.34925663,0.00721084,0.89232936,0.34132384,0.72763999,0.00000000
-5.42971486,1.40995829,0.36890164,0.00743765,0.91914499,0.34121245,0.73103468,0.00000000
-5.42371186,1.44393429,0.39068163,0.00768471,0.95097315,0.34259790,0.73681653,0.00000000
-5.41770885,1.48327405,0.41441670,0.00794712,0.98732871,0.34540460,0.74465659,0.00000000
-5.41170585,1.52725631,0.43992311,0.00821991,1.02766192,0.34952928,0.75417291,0.00000000
-5.40570285,1.57510381,0.46701411,0.00849820,1.07137221,0.35484510,0.76494512,0.00000000
-5.39969985,1.62600306,0.49549962,0.00877728,1.11782244,0.36120626,0.77653025,0.00000000
-5.39369685,1.67912357,0.52518479,0.00905278,1.16635280,0.36845278,0.78847925,0.00000000
-5.38769385,1.73363581,0.55586760,0.00932072,1.21629424,0.37641538,0.80035345,0.00000000
-5.38169085,1.78872758,0.58733583,0.00957764,1.26698064,0.38492024,0.81174043,0.00000000
-5.37568784,1.84361825,0.61936357,0.00982062,1.31775969,0.39379356,0.82226856,0.00000000
-5.36968484,1.89757068,0.65170774,0.01004733,1.36800201,0.40286566,0.83161974,0.00000000
-5.36368184,1.94990078,0.68410503,0.01025603,1.41710857,0.41197475,0.83953985,0.00000000
-5.35767884,1.99998475,0.71626953,0.01044558,1.46451640,0.42097003,0.84584655,0.00000000
-5.35167584,2.04726419,0.74789161,0.01061537,1.50970270,0.42971444,0.85043419,0.00000000
-5.34567284,2.09124952,0.77863826,0.01076532,1.55218769,0.43808670,0.85327579,0.00000000
-5.33966983,2.13152188,0.80815525,0.01089578,1.59153649,0.44598298,0.85442205,0.00000000
-5.33366683,2.16773411,0.83607115,0.01100750,1.62736053,0.45331796,0.85399757,0.00000000
-5.32766383,2.19961103,0.86200340,0.01110154,1.65931864,0.46002560,0.85219462,0.00000000
-5.32166083,2.22694945,0.88556619,0.01117922,1.68711842,0.46605932,0.84926460,0.00000000
-5.31565783,2.24961784,0.90638002,0.01124202,1.71051794,0.47139195,0.84550774,0.00000000
-5.30965483,2.26755600,0.92408248,0.01129158,1.72932793,0.47601516,0.84126140,0.00000000
-5.30365183,2.28077434,0.93833989,0.01132961,1.74341445,0.47993863,0.83688737,0.00000000
-5.29764882,2.28935272,0.94885902,0.01135789,1.75270192,0.48318872,0.83275858,0.00000000
-5.29164582,2.29343845,0.95539849,0.01137817,1.75717600,0.48580672,0.82924565,0.00000000
-5.28564282,2.29324292,0.95777904,0.01139222,1.75688617,0.48784670,0.82670357,0.00000000
-5.27963982,2.28903672,0.95589210,0.01140176,1.75194724,0.48937289,0.82545892,0.00000000
-5.27363682,2.28114261,0.94970610,0.01140845,1.74253948,0.49045651,0.82579777,0.00000000
-5.26763382,2.26992629,0.93927010,0.01141382,1.72890680,0.49117237,0.82795477,0.00000000
-5.26163082,2.25578484,0.92471448,0.01141931,1.71135262,0.49159497,0.83210340,0.00000000
-5.25562781,2.23913292,0.90624838,0.01142615,1.69023317,0.49179446,0.83834782,0.00000000
-5.24962481,2.22038715,0.88415424,0.01143538,1.66594819,0.49183257,0.84671651,0.00000000
-5.24362181,2.19994924,0.85877932,0.01144772,1.63892923,0.49175857,0.85715787,0.00000000
-5.23761881,2.17818863,0.83052492,0.01146358,1.60962586,0.49160565,0.86953805,0.00000000
-5.23161581,2.15542562,0.79983354,0.01148298,1.57849039,0.49138784,0.88364123,0.00000000
-5.22561281,2.13191604,0.76717480,0.01150548,1.54596191,0.49109775,0.89917240,0.00000000
-5.21960980,2.10783845,0.73303077,0.01153015,1.51245042,0.49070523,0.91576290,0.00000000
-5.21360680,2.08328496,0.69788137,0.01155556,1.47832213,0.49015730,0.93297863,0.00000000
-5.20760380,2.05825646,0.66219061,0.01157976,1.44388672,0.48937926,0.95033093,0.00000000
-5.20160080,2.03266292,0.62639424,0.01160029,1.40938747,0.48827716,0.96728992,0.00000000
-5.19559780,2.00632904,0.59088936,0.01161426,1.37499499,0.48674159,0.98330009,0.00000000
-5.18959480,1.97900524,0.55602637,0.01161841,1.34080494,0.48465256,0.99779762,0.00000000
-5.18359180,1.95038383,0.52210347,0.01160920,1.30684006,0.48188545,1.01022898,0.00000000
-5.17758879,1.92011936,0.48936387,0.01158298,1.27305648,0.47831767,1.02007010,0.00000000
-5.17158579,1.88785247,0.45799554,0.01153611,1.23935392,0.47383572,1.02684553,0.00000000
-5.16558279,1.85323582,0.42813337,0.01146516,1.20558935,0.46834230,1.03014665,0.00000000
-5.15957979,1.81596073,0.39986340,0.01136702,1.17159316,0.46176319,1.02964832,0.00000000
-5.15357679,1.77578317,0.37322864,0.01123916,1.13718714,0.45405336,1.02512308,0.00000000
-5.14757379,1.73254736,0.34823606,0.01107971,1.10220290,0.44520208,1.01645240,0.00000000
-5.14157079,1.68620594,0.32486432,0.01088765,1.06650001,0.43523676,1.00363431,0.00000000
-5.13556778,1.63683528,0.30307156,0.01066289,1.02998253,0.42422520,0.98678703,0.00000000
-5.12956478,1.58464513,0.28280298,0.01040638,0.99261324,0.41227613,0.96614840,0.00000000
-5.12356178,1.52998210,0.26399773,0.01012011,0.95442464,0.39953804,0.94207109,0.00000000
-5.11755878,1.47332657,0.24659473,0.00980713,0.91552630,0.38619613,0.91501363,0.00000000
-5.11155578,1.41528325,0.23053741,0.00947150,0.87610817,0.37246782,0.88552779,0.00000000
-5.10555278,1.35656582,0.21577693,0.00911820,0.83643975,0.35859662,0.85424255,0.00000000
-5.09954977,1.29797644,0.20227416,0.00875301,0.79686533,0.34484492,0.82184564,0.00000000
-5.09354677,1.24038097,0.19000022,0.00838237,0.75779564,0.33148585,0.78906303,0.00000000
-5.08754377,1.18468134,0.17893582,0.00801319,0.71969634,0.31879463,0.75663747,0.00000000
-5.08154077,1.13178608,0.16906965,0.00765263,0.68307407,0.30703966,0.72530667,0.00000000
-5.07553777,1.08258046,0.16039586,0.00730798,0.64846077,0.29647389,0.69578214,0.00000000
-5.06953477,1.03789742,0.15291107,0.00698635,0.61639690,0.28732661,0.66872914,0.00000000
-5.06353177,0.99849059,0.14661109,0.00669458,0.58741434,0.27979604,0.64474867,0.00000000
-5.05752876,0.96501012,0.14148756,0.00643899,0.56201965,0.27404307,0.62436181,0.00000000
-5.05152576,0.93798243,0.13752491,0.00622522,0.54067807,0.27018616,0.60799686,0.00000000
-5.04552276,0.91779422,0.13469762,0.00605813,0.52379895,0.26829768,0.59597954,0.00000000
-5.03951976,0.90468116,0.13296811,0.00594164,0.51172272,0.26840177,0.58852634,0.00000000
-5.03351676,0.89872153,0.13228535,0.00587864,0.50470982,0.27047366,0.58574105,0.00000000
-5.02751376,0.89983453,0.13258419,0.00587095,0.50293161,0.27444047,0.58761425,0.00000000
-5.02151076,0.90778318,0.13378552,0.00591924,0.50646346,0.28018338,0.59402565,0.00000000
-5.01550775,0.92218148,0.13579722,0.00602304,0.51527989,0.28754110,0.60474900,0.00000000
-5.00950475,0.94250519,0.13851577,0.00618071,0.52925200,0.29631440,0.61945922,0.00000000
-5.00350175,0.96810595,0.14182857,0.00638953,0.54814696,0.30627162,0.63774145,0.00000000
-4.99749875,0.99822793,0.14561672,0.00664566,0.57162969,0.31715480,0.65910171,0.00000000
-4.99149575,1.03202672,0.14975822,0.00694429,0.59926679,0.32868647,0.68297884,0.00000000
-4.98549275,1.06858963,0.15413136,0.00727965,0.63053255,0.34057665,0.70875751,0.00000000
-4.97948974,1.10695714,0.15861819,0.00764520,0.66481733,0.35253002,0.73578188,0.00000000
-4.97348674,1.14614483,0.16310796,0.00803369,0.70143805,0.36425303,0.76336987,0.00000000
-4.96748374,1.18516539,0.16750025,0.00843732,0.73965088,0.37546076,0.79082769,0.00000000
-4.96148074,1.22305034,0.17170776,0.00884791,0.77866601,0.38588339,0.81746445,0.00000000
-4.95547774,1.25887091,0.17565868,0.00925709,0.81766426,0.39527211,0.84260665,0.00000000
-4.94947474,1.29175779,0.17929837,0.00965644,0.85581526,0.40340441,0.86561230,0.00000000
-4.94347174,1.32091933,0.18259040,0.01003772,0.89229674,0.41008856,0.88588445,0.00000000
-4.93746873,1.34565774,0.18551693,0.01039308,0.92631449,0.41516720,0.90288385,0.00000000
-4.93146573,1.36538296,0.18807832,0.01071519,0.95712231,0.41852008,0.91614044,0.00000000
-4.92546273,1.37962382,0.19029190,0.01099749,0.98404120,0.42006575,0.92526338,0.00000000
-4.91945973,1.38803613,0.19219024,0.01123432,1.00647723,0.41976218,0.92994931,0.00000000
-4.91345673,1.39040745,0.19381856,0.01142106,1.02393711,0.41760650,0.92998863,0.00000000
-4.90745373,1.38665836,0.19523174,0.01155427,1.03604102,0.41363354,0.92526937,0.00000000
-4.90145073,1.37683999,0.19649083,0.01163171,1.04253186,0.40791357,0.91577866,0.00000000
-4.89544772,1.36112806,0.19765924,0.01165243,1.04328066,0.40054902,0.90160156,0.00000000
-4.88944472,1.33981331,0.19879886,0.01161671,1.03828766,0.39167047,0.88291718,0.00000000
-4.88344172,1.31328881,0.19996611,0.01152606,1.02767915,0.38143199,0.85999232,0.00000000
-4.87743872,1.28203461,0.20120828,0.01138309,1.01170009,0.37000594,0.83317268,0.00000000
-4.87143572,1.24660010,0.20256020,0.01119139,0.99070288,0.35757750,0.80287191,0.00000000
-4.86543272,1.20758501,0.20404148,0.01095538,0.96513278,0.34433903,0.76955905,0.00000000
-4.85942971,1.16561976,0.20565445,0.01068013,0.93551079,0.33048460,0.73374475,0.00000000
-4.85342671,1.12134589,0.20738294,0.01037116,0.90241470,0.31620476,0.69596668,0.00000000
-4.84742371,1.07539754,0.20919192,0.01003427,0.86645936,0.30168183,0.65677502,0.00000000
-4.84142071,1.02838473,0.21102818,0.00967530,0.82827699,0.28708590,0.61671828,0.00000000
-4.83541771,0.98087901,0.21282192,0.00930002,0.78849851,0.27257159,0.57633020,0.00000000
-4.82941471,0.93340227,0.21448933,0.00891394,0.74773667,0.25827586,0.53611819,0.00000000
-4.82341171,0.88641885,0.21593596,0.00852220,0.70657169,0.24431665,0.49655367,0.00000000
-4.81740870,0.84033141,0.21706080,0.00812950,0.66553982,0.23079276,0.45806463,0.00000000
-4.81140570,0.79548029,0.21776091,0.00774001,0.62512532,0.21778449,0.42103061,0.00000000
-4.80540270,0.75214646,0.21793634,0.00735742,0.58575568,0.20535538,0.38578016,0.00000000
-4.79939970,0.71055746,0.21749517,0.00698489,0.54780032,0.19355461,0.35259067,0.00000000
-4.79339670,0.67089591,0.21635835,0.00662516,0.51157214,0.18242006,0.32169041,0.00000000
-4.78739370,0.63331000,0.21446423,0.00628056,0.47733180,0.17198183,0.29326252,0.00000000
-4.78139070,0.59792507,0.21177247,0.00595314,0.44529396,0.16226602,0.26745053,0.00000000
-4.77538769,0.56485574,0.20826716,0.00564473,0.41563498,0.15329848,0.24436507,0.00000000
-4.76938469,0.53421766,0.20395902,0.00535706,0.38850138,0.14510845,0.22409121,0.00000000
-4.76338169,0.50613836,0.19888660,0.00509183,0.36401836,0.13773188,0.20669607,0.00000000
-4.75737869,0.48076639,0.19311636,0.00485078,0.34229789,0.13121419,0.19223621,0.00000000
-4.75137569,0.45827848,0.18674175,0.00463574,0.32344576,0.12561238,0.18076441,0.00000000
-4.74537269,0.43888415,0.17988119,0.00444868,0.30756719,0.12099651,0.17233545,0.00000000
-4.73936968,0.42282762,0.17267512,0.00429168,0.29477067,0.11745017,0.16701064,0.00000000
-4.73336668,0.41038689,0.16528228,0.00416695,0.28516990,0.11507031,0.16486085,0.00000000
-4.72736368,0.40187004,0.15787534,0.00407677,0.27888372,0.11396602,0.16596790,0.00000000
-4.72136068,0.39760882,0.15063595,0.00402341,0.27603406,0.11425659,0.17042423,0.00000000
-4.71535768,0.39794973,0.14374963,0.00400909,0.27674212,0.11606875,0.17833085,0.00000000
-4.70935468,0.40324311,0.13740037,0.00403581,0.28112294,0.11953315,0.18979368,0.00000000
-4.70335168,0.41383024,0.13176537,0.00410534,0.28927880,0.12478020,0.20491828,0.00000000
-4.69734867,0.43002932,0.12700991,0.00421901,0.30129161,0.13193545,0.22380341,0.00000000
-4.69134567,0.45212038,0.12328259,0.00437767,0.31721486,0.14111444,0.24653334,0.00000000
-4.68534267,0.48032997,0.12071089,0.00458157,0.33706545,0.15241737,0.27316949,0.00000000
-4.67933967,0.51481584,0.11939743,0.00483025,0.36081582,0.16592359,0.30374157,0.00000000
-4.67333667,0.55565240,0.11941667,0.00512248,0.38838677,0.18168612,0.33823859,0.00000000
-4.66733367,0.60281729,0.12081240,0.00545623,0.41964131,0.19972647,0.37660021,0.00000000
-4.66133067,0.65617973,0.12359594,0.00582858,0.45437998,0.22002971,0.41870866,0.00000000
-4.65532766,0.71549110,0.12774509,0.00623578,0.49233775,0.24254031,0.46438181,0.00000000
-4.64932466,0.78037824,0.13320393,0.00667322,0.53318285,0.26715866,0.51336760,0.00000000
-4.64332166,0.85033992,0.13988348,0.00713550,0.57651771,0.29373861,0.56534036,0.00000000
-4.63731866,0.92474692,0.14766318,0.00761650,0.62188196,0.32208623,0.61989907,0.00000000
-4.63131566,1.00284588,0.15639329,0.00810949,0.66875767,0.35195982,0.67656817,0.00000000
-4.62531266,1.08376726,0.16589811,0.00860724,0.71657671,0.38307143,0.73480068,0.00000000
-4.61930965,1.16653736,0.17598005,0.00910216,0.76473007,0.41508990,0.79398413,0.00000000
-4.61330665,1.25009439,0.18642442,0.00958648,0.81257899,0.44764551,0.85344900,0.00000000
-4.60730365,1.33330827,0.19700496,0.01005242,0.85946753,0.48033608,0.91247974,0.00000000
-4.60130065,1.41500384,0.20748983,0.01049235,0.90473638,0.51273461,0.97032798,0.00000000
-4.59529765,1.49398688,0.21764804,0.01089898,0.94773739,0.54439818,1.02622788,0.00000000
-4.58929465,1.56907219,0.22725611,0.01126558,0.98784840,0.57487795,1.07941286,0.00000000
-4.58329165,1.63911294,0.23610471,0.01158608,1.02448802,0.60372990,1.12913356,0.00000000
-4.57728864,1.70303038,0.24400506,0.01185530,1.05712980,0.63052604,1.17467611,0.00000000
-4.57128564,1.75984281,0.25079501,0.01206903,1.08531531,0.65486578,1.21538044,0.00000000
-4.56528264,1.80869288,0.25634433,0.01222420,1.10866587,0.67638692,1.25065770,0.00000000
-4.55927964,1.84887218,0.26055925,0.01231892,1.12689231,0.69477594,1.28000630,0.00000000
-4.55327664,1.87984222,0.26338587,0.01235258,1.13980271,0.70977726,1.30302602,0.00000000
-4.54727364,1.90125092,0.26481251,0.01232584,1.14730760,0.72120097,1.31942949,0.00000000
-4.54127064,1.91294403,0.26487058,0.01224064,1.14942264,0.72892885,1.32905076,0.00000000
-4.53526763,1.91497090,0.26363433,0.01210018,1.14626852,0.73291835,1.33185046,0.00000000
-4.52926463,1.90758431,0.26121902,0.01190880,1.13806823,0.73320433,1.32791744,0.00000000
-4.52326163,1.89123432,0.25777792,0.01167192,1.12514152,0.72989853,1.31746664,0.00000000
-4.51725863,1.86655620,0.25349803,0.01139586,1.10789693,0.72318670,1.30083339,0.00000000
-4.51125563,1.83435283,0.24859465,0.01108772,1.08682137,0.71332336,1.27846417,0.00000000
-4.50525263,1.79557195,0.24330508,0.01075519,1.06246761,0.70062457,1.25090408,0.00000000
-4.49924962,1.75127915,0.23788146,0.01040632,1.03544001,0.68545869,1.21878157,0.00000000
-4.49324662,1.70262725,0.23258316,0.01004934,1.00637875,0.66823555,1.18279078,0.00000000
-4.48724362,1.65082312,0.22766879,0.00969244,0.97594307,0.64939431,1.14367214,0.00000000
-4.48124062,1.59709297,0.22338806,0.00934354,0.94479382,0.62939050,1.10219175,0.00000000
-4.47523762,1.54264710,0.21997386,0.00901010,0.91357599,0.60868258,1.05912044,0.00000000
-4.46923462,1.48864540,0.21763465,0.00869888,0.88290143,0.58771847,1.01521294,0.00000000
-4.46323162,1.43616447,0.21654740,0.00841580,0.85333250,0.56692257,0.97118800,0.00000000
-4.45722861,1.38616766,0.21685136,0.00816575,0.82536701,0.54668361,0.92771007,0.00000000
-4.45122561,1.33947879,0.21864276,0.00795246,0.79942495,0.52734388,0.88537311,0.00000000
-4.44522261,1.29676056,0.22197072,0.00777841,0.77583750,0.50919003,0.84468711,0.00000000
-4.43921961,1.25849838,0.22683444,0.00764476,0.75483878,0.49244596,0.80606769,0.00000000
-4.43321661,1.22499010,0.23318185,0.00755132,0.73656051,0.47726789,0.76982917,0.00000000
-4.42721361,1.19634212,0.24090981,0.00749658,0.72103003,0.46374186,0.73618120,0.00000000
-4.42121061,1.17247212,0.24986591,0.00747774,0.70817182,0.45188381,0.70522919,0.00000000
-4.41520760,1.15311810,0.25985191,0.00749084,0.69781248,0.44164204,0.67697826,0.00000000
-4.40920460,1.13785378,0.27062873,0.00753090,0.68968909,0.43290219,0.65134068,0.00000000
-4.40320160,1.12610959,0.28192297,0.00759205,0.68346085,0.42549441,0.62814639,0.00000000
-4.39719860,1.11719859,0.29343473,0.00766781,0.67872355,0.41920239,0.60715608,0.00000000
-4.39119560,1.11034641,0.30484657,0.00775124,0.67502632,0.41377401,0.58807639,0.00000000
-4.38519260,1.10472399,0.31583329,0.00783526,0.67189026,0.40893318,0.57057656,0.00000000
-4.37918959,1.09948197,0.32607225,0.00791284,0.66882794,0.40439220,0.55430575,0.00000000
-4.37318659,1.09378533,0.33525380,0.00797731,0.66536344,0.39986438,0.53891048,0.00000000
-4.36718359,1.08684696,0.34309155,0.00802255,0.66105169,0.39507631,0.52405137,0.00000000
-4.36118059,1.07795888,0.34933198,0.00804325,0.65549671,0.38977921,0.50941865,0.00000000
-4.35517759,1.06651994,0.35376301,0.00803508,0.64836790,0.38375910,0.49474578,0.00000000
-4.34917459,1.05205886,0.35622133,0.00799486,0.63941368,0.37684524,0.47982075,0.00000000
-4.34317159,1.03425208,0.35659796,0.00792067,0.62847218,0.36891666,0.46449479,0.00000000
-4.33716858,1.01293551,0.35484213,0.00781191,0.61547841,0.35990657,0.44868815,0.00000000
-4.33116558,0.98811027,0.35096295,0.00766935,0.60046798,0.34980450,0.43239302,0.00000000
-4.32516258,0.95994225,0.34502929,0.00749510,0.58357706,0.33865628,0.41567356,0.00000000
-4.31915958,0.92875579,0.33716746,0.00729250,0.56503902,0.32656193,0.39866331,0.00000000
-4.31315658,0.89502220,0.32755721,0.00706607,0.54517781,0.31367166,0.38156025,0.00000000
-4.30715358,0.85934369,0.31642598,0.00682134,0.52439872,0.30018034,0.36461986,0.00000000
