energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-6.00000000,2.12789224,0.02018661,0.09922216,1.03960363,1.02938656,0.26382139,0.17001953,0.89509914,0.00000000
-5.99399700,2.17142172,0.02098801,0.10142673,1.07599114,1.04860082,0.27452859,0.17529452,0.91432293,0.00000000
-5.98799400,2.21052745,0.02172303,0.10367280,1.11073718,1.06443048,0.28531655,0.18020399,0.93264896,0.00000000
-5.98199100,2.24454231,0.02237992,0.10595547,1.14341303,1.07659586,0.29608455,0.18465908,0.94975019,0.00000000
-5.97598799,2.27290324,0.02294830,0.10827275,1.17363951,1.08489642,0.30673554,0.18857828,0.96531924,0.00000000
-5.96998499,2.29518157,0.02341950,0.11062644,1.20110473,1.08922189,0.31718071,0.19189095,0.97908453,0.00000000
-5.96398199,2.31110719,0.02378690,0.11302281,1.22557902,1.08955973,0.32734349,0.19454052,0.99082446,0.00000000
-5.95797899,2.32058534,0.02404606,0.11547297,1.24692614,1.08599829,0.33716287,0.19648713,1.00037917,0.00000000
-5.95197599,2.32370491,0.02419487,0.11799279,1.26511015,1.07872559,0.34659575,0.19770955,1.00765895,0.00000000
-5.94597299,2.32073797,0.02423352,0.12060257,1.28019761,1.06802370,0.35561831,0.19820637,1.01264907,0.00000000
-5.93996998,2.31213071,0.02416445,0.12332635,1.29235493,1.05425912,0.36422629,0.19799629,1.01541080,0.00000000
-5.93396698,2.29848621,0.02399212,0.12619080,1.30184099,1.03786959,0.37243412,0.19711767,1.01607866,0.00000000
-5.92796398,2.28054035,0.02372277,0.12922405,1.30899565,1.01934818,0.38027319,0.19562716,1.01485415,0.00000000
-5.92196098,2.25913206,0.02336409,0.13245419,1.31422445,0.99922536,0.38778919,0.19359773,1.01199645,0.00000000
-5.91595798,2.23516980,0.02292486,0.13590773,1.31798067,0.97805010,0.39503876,0.19111600,1.00781062,0.00000000
-5.90995498,2.20959587,0.02241458,0.13960803,1.32074539,0.95637079,0.40208577,0.18827914,1.00263404,0.00000000
-5.90395198,2.18335048,0.02184308,0.14357383,1.32300670,0.93471703,0.40899725,0.18519146,0.99682182,0.00000000
-5.89794897,2.15733727,0.02122018,0.14781781,1.32523902,0.91358287,0.41583936,0.18196076,0.99073195,0.00000000
-5.89194597,2.13239170,0.02055536,0.15234546,1.32788342,0.89341227,0.42267348,0.17869474,0.98471090,0.00000000
-5.88594297,2.10925355,0.01985755,0.15715405,1.33132980,0.87458723,0.42955268,0.17549753,0.97908013,0.00000000
-5.87993997,2.08854441,0.01913489,0.16223196,1.33590162,0.85741877,0.43651865,0.17246642,0.97412434,0.00000000
-5.87393697,2.07075077,0.01839470,0.16755823,1.34184364,0.84214105,0.44359911,0.16968900,0.97008147,0.00000000
-5.86793397,2.05621268,0.01764335,0.17310238,1.34931313,0.82890839,0.45080598,0.16724067,0.96713489,0.00000000
-5.86193097,2.04511820,0.01688636,0.17882450,1.35837460,0.81779511,0.45813400,0.16518266,0.96540795,0.00000000
-5.85592796,2.03750298,0.01612848,0.18467562,1.36899815,0.80879781,0.46556012,0.16356058,0.96496071,0.00000000
-5.84992496,2.03325471,0.01537377,0.19059826,1.38106131,0.80183979,0.47304336,0.16240343,0.96578888,0.00000000
-5.84392196,2.03212165,0.01462583,0.19652724,1.39435418,0.79677719,0.48052530,0.16172314,0.96782489,0.00000000
-5.83791896,2.03372463,0.01388794,0.20239064,1.40858751,0.79340639,0.48793102,0.16151463,0.97094074,0.00000000
-5.83191596,2.03757186,0.01316322,0.20811100,1.42340338,0.79147241,0.49517053,0.16175629,0.97495258,0.00000000
-5.82591296,2.04307595,0.01245484,0.21360663,1.43838808,0.79067792,0.50214067,0.16241089,0.97962676,0.00000000
-5.81990995,2.04957259,0.01176612,0.21879318,1.45308676,0.79069260,0.50872735,0.16342693,0.98468712,0.00000000
-5.81390695,2.05634052,0.01110061,0.22358521,1.46701940,0.79116271,0.51480823,0.16474032,0.98982343,0.00000000
-5.80790395,2.06262227,0.01046219,0.22789805,1.47969752,0.79172069,0.52025578,0.16627631,0.99470065,0.00000000
-5.80190095,2.06764542,0.00985500,0.23164969,1.49064134,0.79199463,0.52494067,0.16795184,0.99896904,0.00000000
-5.79589795,2.07064413,0.00928346,0.23476275,1.49939658,0.79161762,0.52873540,0.16967793,1.00227463,0.00000000
-5.78989495,2.07088038,0.00875216,0.23716653,1.50555068,0.79023687,0.53151815,0.17136236,1.00427010,0.00000000
-5.78389195,2.06766472,0.00826570,0.23879901,1.50874763,0.78752237,0.53317682,0.17291241,1.00462559,0.00000000
-5.77788894,2.06037600,0.00782856,0.23960875,1.50870095,0.78317525,0.53361290,0.17423756,1.00303924,0.00000000
-5.77188594,2.04847951,0.00744494,0.23955664,1.50520431,0.77693529,0.53274524,0.17525222,0.99924710,0.00000000
-5.76588294,2.03154303,0.00711851,0.23861743,1.49813931,0.76858782,0.53051346,0.17587824,0.99303200,0.00000000
-5.75987994,2.00925010,0.00685227,0.23678086,1.48747980,0.75796943,0.52688074,0.17604718,0.98423112,0.00000000
-5.75387694,1.98141004,0.00664832,0.23405244,1.47329277,0.74497252,0.52183591,0.17570231,0.97274171,0.00000000
-5.74787394,1.94796400,0.00650777,0.23045372,1.45573527,0.72954834,0.51539470,0.17480016,0.95852485,0.00000000
-5.74187094,1.90898684,0.00643051,0.22602206,1.43504763,0.71170841,0.50759986,0.17331157,0.94160696,0.00000000
-5.73586793,1.86468440,0.00641519,0.22080986,1.41154302,0.69152418,0.49852031,0.17122229,0.92207876,0.00000000
-5.72986493,1.81538630,0.00645910,0.21488324,1.38559370,0.66912488,0.48824910,0.16853303,0.90009196,0.00000000
-5.72386193,1.76153429,0.00655821,0.20832022,1.35761468,0.64469352,0.47690037,0.16525893,0.87585349,0.00000000
-5.71785893,1.70366669,0.00670718,0.20120845,1.32804538,0.61846129,0.46460540,0.16142858,0.84961773,0.00000000
-5.71185593,1.64239961,0.00689942,0.19364266,1.29733025,0.59070047,0.45150789,0.15708255,0.82167695,0.00000000
-5.70585293,1.57840576,0.00712725,0.18572177,1.26589939,0.56171618,0.43775879,0.15227160,0.79235060,0.00000000
-5.69984992,1.51239189,0.00738208,0.17754597,1.23415005,0.53183738,0.42351089,0.14705458,0.76197381,0.00000000
-5.69384692,1.44507603,0.00765458,0.16921383,1.20243016,0.50140742,0.40891352,0.14149620,0.73088591,0.00000000
-5.68784392,1.37716569,0.00793496,0.16081952,1.17102470,0.47077475,0.39410761,0.13566473,0.69941941,0.00000000
-5.68184092,1.30933806,0.00821321,0.15245037,1.14014578,0.44028409,0.37922148,0.12962984,0.66789004,0.00000000
-5.67583792,1.24222317,0.00847942,0.14418482,1.10992684,0.41026852,0.36436743,0.12346055,0.63658854,0.00000000
-5.66983492,1.17639094,0.00872401,0.13609082,1.08042147,0.38104286,0.34963947,0.11722348,0.60577426,0.00000000
-5.66383192,1.11234249,0.00893805,0.12822486,1.05160680,0.35289855,0.33511225,0.11098152,0.57567117,0.00000000
-5.65782891,1.05050617,0.00911350,0.12063145,1.02339125,0.32610033,0.32084116,0.10479276,0.54646620,0.00000000
-5.65182591,0.99123811,0.00924349,0.11334327,0.99562629,0.30088464,0.30686361,0.09870998,0.51830999,0.00000000
-5.64582291,0.93482731,0.00932245,0.10638178,0.96812138,0.27745982,0.29320137,0.09278047,0.49131982,0.00000000
-5.63981991,0.88150449,0.00934633,0.09975830,0.94066136,0.25600802,0.27986384,0.08704630,0.46558451,0.00000000
-5.63381691,0.83145418,0.00931270,0.09347557,0.91302520,0.23668853,0.26685191,0.08154493,0.44117084,0.00000000
-5.62781391,0.78482918,0.00922080,0.08752942,0.88500522,0.21964221,0.25416228,0.07631013,0.41813101,0.00000000
-5.62181091,0.74176637,0.00907153,0.08191081,0.85642563,0.20499693,0.24179191,0.07137309,0.39651081,0.00000000
-5.61580790,0.70240302,0.00886747,0.07660783,0.82715950,0.19287329,0.22974245,0.06676381,0.37635771,0.00000000
-5.60980490,0.66689271,0.00861275,0.07160771,0.79714338,0.18339066,0.21802424,0.06251242,0.35772872,0.00000000
-5.60380190,0.63541986,0.00831292,0.06689878,0.76638898,0.17667285,0.20665991,0.05865065,0.34069733,0.00000000
-5.59779890,0.60821244,0.00797483,0.06247215,0.73499132,0.17285329,0.19568729,0.05521324,0.32535937,0.00000000
-5.59179590,0.58555212,0.00760642,0.05832326,0.70313336,0.17207938,0.18516163,0.05223921,0.31183744,0.00000000
-5.58579290,0.56778159,0.00721655,0.05445314,0.67108691,0.17451579,0.17515694,0.04977304,0.30028382,0.00000000
-5.57978989,0.55530885,0.00681481,0.05086938,0.63921020,0.18034664,0.16576676,0.04786572,0.29088165,0.00000000
-5.57378689,0.54860847,0.00641129,0.04758680,0.60794229,0.18977635,0.15710401,0.04657550,0.28384464,0.00000000
-5.56778389,0.54821982,0.00601645,0.04462798,0.57779496,0.20302926,0.14930034,0.04596851,0.27941519,0.00000000
-5.56178089,0.55474261,0.00564096,0.04202341,0.54934241,0.22034799,0.14250483,0.04611914,0.27786109,0.00000000
-5.55577789,0.56882995,0.00529552,0.03981148,0.52320954,0.24199074,0.13688232,0.04711007,0.27947111,0.00000000
-5.54977489,0.59117924,0.00499078,0.03803837,0.50005920,0.26822747,0.13261126,0.04903211,0.28454955,0.00000000
-5.54377189,0.62252115,0.00473727,0.03675761,0.48057891,0.29933537,0.12988129,0.05198370,0.29340999,0.00000000
-5.53776888,0.66360713,0.00454525,0.03602966,0.46546738,0.33559353,0.12889058,0.05606998,0.30636837,0.00000000
-5.53176588,0.71519550,0.00442472,0.03592119,0.45542116,0.37727722,0.12984279,0.06140165,0.32373568,0.00000000
-5.52576288,0.77803631,0.00438530,0.03650437,0.45112149,0.42465169,0.13294388,0.06809323,0.34581025,0.00000000
-5.51975988,0.85285526,0.00443619,0.03785580,0.45322134,0.47796582,0.13839848,0.07626104,0.37286975,0.00000000
-5.51375688,0.94033647,0.00458610,0.04005544,0.46233275,0.53744559,0.14640600,0.08602061,0.40516307,0.00000000
-5.50775388,1.04110428,0.00484311,0.04318518,0.47901405,0.60328741,0.15715626,0.09748372,0.44290204,0.00000000
-5.50175088,1.15570402,0.00521458,0.04732724,0.50375722,0.67565138,0.17082460,0.11075491,0.48625305,0.00000000
-5.49574787,1.28458183,0.00570695,0.05256224,0.53697486,0.75465452,0.18756662,0.12592763,0.53532861,0.00000000
-5.48974487,1.42806355,0.00632562,0.05896710,0.57898705,0.84036372,0.20751232,0.14308004,0.59017905,0.00000000
-5.48374187,1.58633283,0.00707464,0.06661250,0.63000797,0.93278857,0.23075992,0.16227053,0.65078428,0.00000000
-5.47773887,1.75940894,0.00795656,0.07556027,0.69013248,1.03187402,0.25736926,0.18353318,0.71704593,0.00000000
-5.47173587,1.94712443,0.00897213,0.08586040,0.75932299,1.13749269,0.28735518,0.20687321,0.78878009,0.00000000
-5.46573287,2.14910356,0.01012004,0.09754803,0.83739707,1.24943709,0.32068092,0.23226264,0.86571083,0.00000000
-5.45972986,2.36474202,0.01139674,0.11064031,0.92401637,1.36741172,0.35725197,0.25963650,0.94746490,0.00000000
-5.45372686,2.59318904,0.01279617,0.12513338,1.01867753,1.49102532,0.39691055,0.28888952,1.03356797,0.00000000
-5.44772386,2.83333287,0.01430966,0.14099953,1.12070594,1.61978354,0.43943131,0.31987383,1.12344286,0.00000000
-5.44172086,3.08379072,0.01592584,0.15818465,1.22925297,1.75308237,0.48451832,0.35239767,1.21641005,0.00000000
-5.43571786,3.34290441,0.01763061,0.17660624,1.34329756,1.89020288,0.53180402,0.38622537,1.31169088,0.00000000
-5.42971486,3.60874271,0.01940727,0.19615206,1.46165274,2.03030771,0.58085012,0.42107867,1.40841377,0.00000000
-5.42371186,3.87911143,0.02123672,0.21667947,1.58297762,2.17243999,0.63115102,0.45663959,1.50562373,0.00000000
-5.41770885,4.15157194,0.02309776,0.23801573,1.70579507,2.31552519,0.68213961,0.49255477,1.60229504,0.00000000
-5.41170585,4.42346860,0.02496750,0.25995931,1.82851510,2.45837648,0.73319576,0.52844120,1.69734731,0.00000000
-5.40570285,4.69196526,0.02682187,0.28228209,1.94946373,2.59970406,0.78365716,0.56389342,1.78966454,0.00000000
-5.39969985,4.95409037,0.02863621,0.30473271,2.06691674,2.73812880,0.83283256,0.59849173,1.87811686,0.00000000
-5.39369685,5.20679021,0.03038589,0.32704079,2.17913732,2.87220038,0.88001691,0.63181138,1.96158436,0.00000000
-5.38769385,5.44698870,0.03204701,0.34892216,2.28441669,3.00041980,0.92450792,0.66343234,2.03898233,0.00000000
-5.38169085,5.67165253,0.03359700,0.37008467,2.38111607,3.12126604,0.96562364,0.69294927,2.10928708,0.00000000
-5.37568784,5.87785938,0.03501533,0.39023472,2.46770866,3.23322634,1.00272022,0.71998142,2.17156135,0.00000000
-5.36968484,6.06286701,0.03628403,0.40908403,2.54281989,3.33482919,1.03520934,0.74418197,2.22497843,0.00000000
-5.36368184,6.22418085,0.03738819,0.42635660,2.60526432,3.42467925,1.06257446,0.76524658,2.26884394,0.00000000
-5.35767884,6.35961742,0.03831630,0.44179544,2.65407785,3.50149275,1.08438526,0.78292070,2.30261433,0.00000000
-5.35167584,6.46736119,0.03906052,0.45516901,2.68854353,3.56413222,1.10030981,0.79700545,2.32591143,0.00000000
-5.34567284,6.54601263,0.03961676,0.46627697,2.70821020,3.61163905,1.11012367,0.80736193,2.33853222,0.00000000
-5.33966983,6.59462532,0.03998460,0.47495515,2.71290305,3.64326261,1.11371582,0.81391363,2.34045354,0.00000000
-5.33366683,6.61273089,0.04016717,0.48107942,2.70272556,3.65848448,1.11109103,0.81664714,2.33183141,0.00000000
-5.32766383,6.60035045,0.04017078,0.48456855,2.67805298,3.65703678,1.10236860,0.81561106,2.31299498,0.00000000
-5.32166083,6.55799228,0.04000455,0.48538570,2.63951755,3.63891366,1.08777769,0.81091320,2.28443547,0.00000000
-5.31565783,6.48663584,0.03967993,0.48353875,2.58798613,3.60437534,1.06764933,0.80271634,2.24679044,0.00000000
-5.30965483,6.38770284,0.03921017,0.47907942,2.52453148,3.55394442,1.04240559,0.79123271,2.20082422,0.00000000
-5.30365183,6.26301663,0.03860978,0.47210110,2.45039815,3.48839445,1.01254642,0.77671745,2.14740527,0.00000000
-5.29764882,6.11475158,0.03789401,0.46273580,2.36696469,3.40873136,0.97863465,0.75946134,2.08748140,0.00000000
-5.29164582,5.94537466,0.03707843,0.45115005,2.27570373,3.31616824,0.94127998,0.73978315,2.02205395,0.00000000
-5.28564282,5.75758146,0.03617843,0.43754023,2.17814130,3.21209465,0.90112240,0.71802170,1.95215193,0.00000000
-5.27963982,5.55422909,0.03520903,0.42212723,2.07581726,3.09804163,0.85881577,0.69452810,1.87880699,0.00000000
-5.27363682,5.33826844,0.03418455,0.40515090,1.97024794,2.97564379,0.81501225,0.66965826,1.80303028,0.00000000
-5.26763382,5.11267822,0.03311856,0.38686427,1.86289241,2.84659997,0.77034785,0.64376580,1.72579174,0.00000000
-5.26163082,4.88040273,0.03202383,0.36752797,1.75512318,2.71263387,0.72542976,0.61719569,1.64800256,0.00000000
-5.25562781,4.64429524,0.03091240,0.34740465,1.64820218,2.57545614,0.68082555,0.59027849,1.57050109,0.00000000
-5.24962481,4.40706842,0.02979573,0.32675400,1.54326235,2.43672904,0.63705465,0.56332544,1.49404249,0.00000000
-5.24362181,4.17125278,0.02868483,0.30582806,1.44129499,2.29803482,0.59458192,0.53662437,1.41929202,0.00000000
-5.23761881,3.93916375,0.02759053,0.28486719,1.34314279,2.16084857,0.55381358,0.51043634,1.34682197,0.00000000
-5.23161581,3.71287751,0.02652367,0.26409664,1.24949815,2.02651613,0.51509505,0.48499322,1.27711188,0.00000000
-5.22561281,3.49421544,0.02549528,0.24372373,1.16090630,1.89623728,0.47871088,0.46049593,1.21055151,0.00000000
-5.21960980,3.28473661,0.02451677,0.22393570,1.07777249,1.77105439,0.44488609,0.43711350,1.14744636,0.00000000
-5.21360680,3.08573753,0.02360000,0.20489818,1.00037242,1.65184609,0.41378902,0.41498278,1.08802478,0.00000000
-5.20760380,2.89825807,0.02275735,0.18675427,0.92886530,1.53932591,0.38553509,0.39420882,1.03244652,0.00000000
-5.20160080,2.72309253,0.02200162,0.16962412,0.86330832,1.43404492,0.36019128,0.37486579,0.98081184,0.00000000
-5.19559780,2.56080456,0.02134595,0.15360501,0.80367205,1.33639810,0.33778105,0.35699843,0.93317076,0.00000000
-5.18959480,2.41174478,0.02080356,0.13877181,0.74985585,1.24663352,0.31828930,0.34062396,0.88953200,0.00000000
-5.18359180,2.27606993,0.02038747,0.12517779,0.70170266,1.16486357,0.30166730,0.32573432,0.84987115,0.00000000
-5.17758879,2.15376268,0.02011011,0.11285573,0.65901256,1.09107769,0.28783722,0.31229873,0.81413777,0.00000000
-5.17158579,2.04465099,0.01998290,0.10181914,0.62155480,1.02515585,0.27669634,0.30026645,0.78226122,0.00000000
-5.16558279,1.94842664,0.02001577,0.09206374,0.58907791,0.96688217,0.26812058,0.28956964,0.75415498,0.00000000
-5.15957979,1.86466226,0.02021666,0.08356893,0.56131765,0.91595847,0.26196759,0.28012628,0.72971961,0.00000000
-5.15357679,1.79282674,0.02059099,0.07629940,0.53800296,0.87201708,0.25807924,0.27184310,0.70884422,0.00000000
-5.14757379,1.73229882,0.02114119,0.07020668,0.51885981,0.83463307,0.25628362,0.26461837,0.69140671,0.00000000
-5.14157079,1.68237916,0.02186629,0.06523079,0.50361314,0.80333542,0.25639669,0.25834457,0.67727290,0.00000000
-5.13556778,1.64230094,0.02276148,0.06130177,0.49198737,0.77761747,0.25822365,0.25291087,0.66629494,0.00000000
-5.12956478,1.61123962,0.02381791,0.05834132,0.48370546,0.75694640,0.26156015,0.24820540,0.65830920,0.00000000
-5.12356178,1.58832212,0.02502244,0.05626434,0.47848732,0.74077211,0.26619364,0.24411731,0.65313405,0.00000000
-5.11755878,1.57263596,0.02635771,0.05498056,0.47604762,0.72853548,0.27190481,0.24053861,0.65056781,0.00000000
-5.11155578,1.56323894,0.02780219,0.05439610,0.47609367,0.71967617,0.27846939,0.23736583,0.65038728,0.00000000
-5.10555278,1.55916956,0.02933049,0.05441512,0.47832362,0.71364027,0.28566031,0.23450145,0.65234708,0.00000000
-5.09954977,1.55945859,0.03091381,0.05494151,0.48242541,0.70988756,0.29325041,0.23185522,0.65618011,0.00000000
-5.09354677,1.56314205,0.03252052,0.05588055,0.48807665,0.70789879,0.30101559,0.22934532,0.66159917,0.00000000
-5.08754377,1.56927530,0.03411691,0.05714067,0.49494580,0.70718273,0.30873845,0.22689941,0.66829998,0.00000000
-5.08154077,1.57694842,0.03566808,0.05863516,0.50269449,0.70728304,0.31621230,0.22445554,0.67596551,0.00000000
-5.07553777,1.58530223,0.03713885,0.06028395,0.51098131,0.70778477,0.32324548,0.22196297,0.68427160,0.00000000
-5.06953477,1.59354478,0.03849483,0.06201523,0.51946673,0.70832047,0.32966574,0.21938284,0.69289351,0.00000000
-5.06353177,1.60096736,0.03970345,0.06376707,0.52781900,0.70857545,0.33532452,0.21668868,0.70151340,0.00000000
-5.05752876,1.60695964,0.04073494,0.06548890,0.53572094,0.70829235,0.34010099,0.21386670,0.70982816,0.00000000
-5.05152576,1.61102300,0.04156330,0.06714272,0.54287708,0.70727451,0.34390545,0.21091588,0.71755744,0.00000000
-5.04552276,1.61278156,0.04216717,0.06870417,0.54902091,0.70538802,0.34668206,0.20784776,0.72445125,0.00000000
-5.03951976,1.61198995,0.04253042,0.07016327,0.55392186,0.70256249,0.34841057,0.20468590,0.73029691,0.00000000
-5.03351676,1.60853766,0.04264273,0.07152482,0.55739157,0.69879012,0.34910704,0.20146505,0.73492496,0.00000000
-5.02751376,1.60244931,0.04249985,0.07280848,0.55928921,0.69412336,0.34882330,0.19822993,0.73821363,0.00000000
-5.02151076,1.59388079,0.04210364,0.07404844,0.55952550,0.68867089,0.34764521,0.19503368,0.74009170,0.00000000
-5.01550775,1.58311126,0.04146194,0.07529272,0.55806531,0.68259225,0.34568971,0.19193603,0.74053956,0.00000000
-5.00950475,1.57053120,0.04058817,0.07660212,0.55492862,0.67609113,0.34310075,0.18900116,0.73958845,0.00000000
