energy_ev,total_up,Au_p_up,Au_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.76588294,3.16697900,0.68913507,2.71913981,0.11358776,0.00090935,0.00679722,0.19598140
-5.75987994,3.04287036,0.66478079,2.60409099,0.11213303,0.00087827,0.00749426,0.19188748
-5.75387694,2.92007659,0.64007718,2.49022161,0.11084514,0.00084853,0.00831181,0.18777678
-5.74787394,2.80014974,0.61555689,2.37877469,0.10984240,0.00082070,0.00925991,0.18376290
-5.74187094,2.68445996,0.59172896,2.27082750,0.10923812,0.00079527,0.01034717,0.17995393
-5.73586793,2.57417873,0.56906564,2.16728291,0.10913651,0.00077268,0.01158024,0.17644993
-5.72986493,2.47026774,0.54799035,2.06886623,0.10962875,0.00075325,0.01296335,0.17334037
-5.72386193,2.37347297,0.52886689,1.97612640,0.11078928,0.00073724,0.01449788,0.17070179
-5.71785893,2.28432324,0.51199053,1.88944113,0.11267257,0.00072480,0.01618187,0.16859559
-5.71185593,2.20313295,0.49758092,1.80902502,0.11531037,0.00071598,0.01800970,0.16706604
-5.70585293,2.13000838,0.48577724,1.73494010,0.11870973,0.00071073,0.01997174,0.16613869
-5.69984992,2.06485714,0.47663565,1.66710811,0.12285167,0.00070891,0.02205425,0.16581911
-5.69384692,2.00740069,0.47012920,1.60532408,0.12769090,0.00071029,0.02423927,0.16609214
-5.68784392,1.95718946,0.46615015,1.54927091,0.13315629,0.00071455,0.02650476,0.16692168
-5.68184092,1.91362068,0.46451480,1.49853461,0.13915239,0.00072129,0.02882489,0.16825110
-5.67583792,1.87595870,0.46497061,1.45262021,0.14556188,0.00073004,0.03117052,0.17000437
-5.66983492,1.84335782,0.46720538,1.41096819,0.15224886,0.00074029,0.03350981,0.17208779
-5.66383192,1.81488730,0.47085848,1.37297139,0.15906296,0.00075149,0.03580901,0.17439243
-5.65782891,1.78955849,0.47553345,1.33799237,0.16584410,0.00076304,0.03803348,0.17679727
-5.65182591,1.76635346,0.48081187,1.30538107,0.17242770,0.00077437,0.04014865,0.17917282
-5.64582291,1.74425472,0.48626776,1.27449255,0.17865025,0.00078488,0.04212121,0.18138517
-5.63981991,1.72227516,0.49148228,1.24470454,0.18435489,0.00079403,0.04392025,0.18330047
-5.63381691,1.69948737,0.49605789,1.21543435,0.18939687,0.00080131,0.04551833,0.18478937
-5.62781391,1.67505138,0.49963169,1.18615473,0.19364855,0.00080626,0.04689255,0.18573153
-5.62181091,1.64823958,0.50188717,1.15640801,0.19700389,0.00080850,0.04802538,0.18601981
-5.61580790,1.61845801,0.50256414,1.12581802,0.19938196,0.00080774,0.04890540,0.18556404
-5.60980490,1.58526283,0.50146624,1.09409933,0.20072965,0.00080379,0.04952776,0.18429419
-5.60380190,1.54837131,0.49846574,1.06106312,0.20102307,0.00079653,0.04989430,0.18216276
-5.59779890,1.50766665,0.49350564,1.02661957,0.20026793,0.00078596,0.05001356,0.17914628
-5.59179590,1.46319639,0.48659872,0.99077639,0.19849860,0.00077218,0.04990032,0.17524592
-5.58579290,1.41516441,0.47782385,0.95363354,0.19577613,0.00075538,0.04957502,0.17048710
-5.57978989,1.36391682,0.46731967,0.91537443,0.19218507,0.00073583,0.04906282,0.16491818
-5.57378689,1.30992244,0.45527597,0.87625375,0.18782957,0.00071386,0.04839252,0.15860831
-5.56778389,1.25374885,0.44192334,0.83658269,0.18282863,0.00068987,0.04759533,0.15164455
-5.56178089,1.19603503,0.42752143,0.79671226,0.17731101,0.00066429,0.04670346,0.14412836
-5.55577789,1.13746224,0.41234660,0.75701532,0.17140981,0.00063757,0.04574884,0.13617175
-5.54977489,1.07872420,0.39667947,0.71786853,0.16525723,0.00061016,0.04476173,0.12789320
-5.54377189,1.02049835,0.38079296,0.67963484,0.15897951,0.00058250,0.04376951,0.11941352
-5.53776888,0.96341932,0.36494145,0.64264744,0.15269248,0.00055501,0.04279566,0.11085190
-5.53176588,0.90805582,0.34935142,0.60719606,0.14649776,0.00052804,0.04185892,0.10232231
-5.52576288,0.85489205,0.33421412,0.57351597,0.14047993,0.00050190,0.04097268,0.09393034
-5.51975988,0.80431411,0.31968034,0.54178030,0.13470453,0.00047684,0.04014473,0.08577062
-5.51375688,0.75660194,0.30585751,0.51209585,0.12921720,0.00045304,0.03937722,0.07792486
-5.50775388,0.71192683,0.29280925,0.48450245,0.12404373,0.00043061,0.03866693,0.07046060
-5.50175088,0.67035420,0.28055698,0.45897566,0.11919112,0.00040961,0.03800583,0.06343058
-5.49574787,0.63185132,0.26908366,0.43543258,0.11464939,0.00039002,0.03738177,0.05687280
-5.48974487,0.59629904,0.25833912,0.41374024,0.11039418,0.00037178,0.03677946,0.05081107
-5.48374187,0.56350691,0.24824680,0.39372592,0.10638976,0.00035479,0.03618148,0.04525613
-5.47773887,0.53323045,0.23871128,0.37518896,0.10259248,0.00033892,0.03556940,0.04020706
-5.47173587,0.50518982,0.22962632,0.35791318,0.09895427,0.00032401,0.03492491,0.03565304
-5.46573287,0.47908867,0.22088292,0.34167938,0.09542622,0.00030990,0.03423088,0.03157525
-5.45972986,0.45463250,0.21237706,0.32627728,0.09196180,0.00029645,0.03347233,0.02794888
-5.45372686,0.43154552,0.20401676,0.31151643,0.08851990,0.00028351,0.03263728,0.02474507
-5.44772386,0.40958559,0.19572815,0.29723562,0.08506736,0.00027098,0.03171738,0.02193285
-5.44172086,0.38855670,0.18746057,0.28331063,0.08158094,0.00025877,0.03070840,0.01948083
-5.43571786,0.36831874,0.17919031,0.26965998,0.07804880,0.00024685,0.02961048,0.01735883
-5.42971486,0.34879453,0.17092327,0.25624888,0.07447138,0.00023522,0.02842822,0.01553922
-5.42371186,0.32997421,0.16269632,0.24309121,0.07086179,0.00022394,0.02717056,0.01399802
-5.41770885,0.31191702,0.15457769,0.23024993,0.06724562,0.00021311,0.02585047,0.01271589
-5.41170585,0.29475109,0.14666638,0.21783594,0.06366047,0.00020288,0.02448457,0.01167879
-5.40570285,0.27867126,0.13909079,0.20600575,0.06015502,0.00019346,0.02309261,0.01087854
-5.39969985,0.26393553,0.13200683,0.19495828,0.05678793,0.00018509,0.02169687,0.01031314
-5.39369685,0.25086036,0.12559553,0.18493092,0.05362651,0.00017808,0.02032153,0.00998694
-5.38769385,0.23981518,0.12006036,0.17619511,0.05074535,0.00017274,0.01899210,0.00991068
-5.38169085,0.23121618,0.11562436,0.16905167,0.04822482,0.00016945,0.01773471,0.01010140
-5.37568784,0.22551965,0.11252699,0.16382577,0.04614963,0.00016861,0.01657563,0.01058216
-5.36968484,0.22321471,0.11102087,0.16086181,0.04460728,0.00017066,0.01554071,0.01138165
-5.36368184,0.22481541,0.11136826,0.16051783,0.04368663,0.00017605,0.01465487,0.01253363
-5.35767884,0.23085199,0.11383708,0.16315964,0.04347634,0.00018524,0.01394175,0.01407622
-5.35167584,0.24186103,0.11869653,0.16915427,0.04406324,0.00019869,0.01342327,0.01605096
-5.34567284,0.25837433,0.12621209,0.17886268,0.04553067,0.00021688,0.01311932,0.01850168
-5.33966983,0.28090612,0.13663968,0.19263149,0.04795660,0.00024026,0.01304739,0.02147315
-5.33366683,0.30993859,0.15021909,0.21078366,0.05141160,0.00026923,0.01322232,0.02500952
-5.32766383,0.34590561,0.16716639,0.23360806,0.05595658,0.00030418,0.01365592,0.02915251
-5.32166083,0.38917474,0.18766564,0.26134787,0.06164040,0.00034542,0.01435662,0.03393941
-5.31565783,0.44002775,0.21185967,0.29418814,0.06849725,0.00039318,0.01532917,0.03940092
-5.30965483,0.49864024,0.23984049,0.33224259,0.07654395,0.00044758,0.01657424,0.04555886
-5.30365183,0.56506087,0.27163937,0.37554030,0.08577729,0.00050865,0.01808805,0.05242392
-5.29764882,0.63919127,0.30721718,0.42401265,0.09617140,0.00057627,0.01986206,0.05999332
-5.29164582,0.72076742,0.34645534,0.47748132,0.10767545,0.00065015,0.02188262,0.06824881
-5.28564282,0.80934385,0.38914804,0.53564804,0.12021171,0.00072987,0.02413076,0.07715477
-5.27963982,0.90428175,0.43499626,0.59808690,0.13367425,0.00081481,0.02658208,0.08665688
-5.27363682,1.00474226,0.48360421,0.66423992,0.14792837,0.00090419,0.02920669,0.09668111
-5.26763382,1.10968595,0.53447863,0.73341682,0.16281096,0.00099703,0.03196941,0.10713355
-5.26163082,1.21787935,0.58703150,0.80479929,0.17813185,0.00109221,0.03483009,0.11790074
-5.25562781,1.32790938,0.64058652,0.87745045,0.19367632,0.00118843,0.03774415,0.12885094
-5.24962481,1.43820563,0.69438933,0.95032952,0.20920871,0.00128427,0.04066335,0.13983612
-5.24362181,1.54707071,0.74762169,1.02231171,0.22447712,0.00137822,0.04353670,0.15069477
-5.23761881,1.65271781,0.79941917,1.09221300,0.23921922,0.00146869,0.04631159,0.16125545
-5.23161581,1.75331476,0.84889211,1.15881908,0.25316876,0.00155407,0.04893510,0.17134102
-5.22561281,1.84703294,0.89514895,1.22091762,0.26606281,0.00163276,0.05135534,0.18077339
-5.21960980,1.93209946,0.93732134,1.27733265,0.27764937,0.00170325,0.05352296,0.18937858
-5.21360680,2.00685038,0.97458989,1.32695969,0.28769497,0.00176413,0.05539254,0.19699196
-5.20760380,2.06978284,1.00620955,1.36880024,0.29599205,0.00181414,0.05692399,0.20346346
-5.20160080,2.11960376,1.03153346,1.40199394,0.30236572,0.00185224,0.05808384,0.20866243
-5.19559780,2.15527285,1.05003425,1.42584711,0.30667957,0.00187761,0.05884628,0.21248200
-5.18959480,2.17603797,1.06132174,1.43985621,0.30884035,0.00188971,0.05919401,0.21484271
-5.18359180,2.18146104,1.06515617,1.44372512,0.30880117,0.00188828,0.05911880,0.21569531
-5.17758879,2.17143345,1.06145642,1.43737547,0.30656310,0.00187334,0.05862173,0.21502245
-5.17158579,2.14617993,1.05030267,1.42094939,0.30217519,0.00184522,0.05771312,0.21283932
-5.16558279,2.10625103,1.03193353,1.39480468,0.29573275,0.00180450,0.05641213,0.20919312
-5.15957979,2.05250431,1.00673767,1.35950259,0.28737412,0.00175207,0.05474609,0.20416144
-5.15357679,1.98607543,0.97524038,1.31578886,0.27727598,0.00168899,0.05274950,0.19784961
-5.14757379,1.90834043,0.93808581,1.26456884,0.26564755,0.00161656,0.05046285,0.19038716
-5.14157079,1.82087106,0.89601560,1.20687813,0.25272384,0.00153620,0.04793133,0.18192351
-5.13556778,1.72538534,0.84984507,1.14384989,0.23875838,0.00144945,0.04520330,0.17262319
-5.12956478,1.62369549,0.80043788,1.07668044,0.22401567,0.00135791,0.04232886,0.16266078
-5.12356178,1.51765575,0.74868051,1.00659466,0.20876374,0.00126317,0.03935837,0.15221565
-5.11755878,1.40911196,0.69545738,0.93481269,0.19326718,0.00116682,0.03634108,0.14146700
-5.11155578,1.29985520,0.64162773,0.86251901,0.17778067,0.00107034,0.03332387,0.13058913
-5.10555278,1.19158088,0.58800515,0.79083534,0.16254358,0.00097515,0.03035023,0.11974730
-5.09954977,1.08585459,0.53534025,0.72079785,0.14777547,0.00088251,0.02745940,0.10909412
-5.09354677,0.98408563,0.48430701,0.65333948,0.13367277,0.00079352,0.02468571,0.09876684
-5.08754377,0.88750842,0.43549300,0.58927750,0.12040662,0.00070915,0.02205821,0.08888529
-5.08154077,0.79717183,0.38939357,0.52930624,0.10812170,0.00063017,0.01960050,0.07955067
-5.07553777,0.71393588,0.34640972,0.47399485,0.09693626,0.00055722,0.01733072,0.07084514
-5.06953477,0.63847517,0.30684935,0.42378943,0.08694281,0.00049075,0.01526178,0.06283201
-5.06353177,0.57128785,0.27093152,0.37901895,0.07820966,0.00043108,0.01340167,0.05555663
-5.05752876,0.51270895,0.23879299,0.33990403,0.07078291,0.00037839,0.01175397,0.04904773
-5.05152576,0.46292691,0.21049662,0.30656798,0.06468879,0.00033278,0.01031833,0.04331911
-5.04552276,0.42200186,0.18604083,0.27904897,0.05993613,0.00029422,0.00909105,0.03837163
-5.03951976,0.38988457,0.16536972,0.25731269,0.05651881,0.00026263,0.00806568,0.03419525
-5.03351676,0.36643494,0.14838313,0.24126481,0.05441806,0.00023789,0.00723358,0.03077116
-5.02751376,0.35143917,0.13494633,0.23076250,0.05360455,0.00021983,0.00658442,0.02807376
-5.02151076,0.34462501,0.12489891,0.22562471,0.05404006,0.00020825,0.00610666,0.02607247
-5.01550775,0.34567456,0.11806259,0.22564081,0.05567894,0.00020299,0.00578798,0.02473339
-5.00950475,0.35423449,0.11424788,0.23057748,0.05846912,0.00020383,0.00561562,0.02402060
-5.00350175,0.36992374,0.11325941,0.24018388,0.06235293,0.00021060,0.00557665,0.02389724
-4.99749875,0.39233881,0.11490008,0.25419506,0.06726760,0.00022314,0.00565822,0.02432630
-4.99149575,0.42105708,0.11897397,0.27233412,0.07314569,0.00024128,0.00584778,0.02527114
-4.98549275,0.45563865,0.12528838,0.29431307,0.07991543,0.00026486,0.00613321,0.02669575
-4.97948974,0.49562716,0.13365496,0.31983308,0.08750115,0.00029375,0.00650299,0.02856486
-4.97348674,0.54055023,0.14389029,0.34858423,0.09582378,0.00032777,0.00694635,0.03084391
-4.96748374,0.58992005,0.15581612,0.38024529,0.10480159,0.00036677,0.00745343,0.03349886
-4.96148074,0.64323453,0.16925933,0.41448380,0.11435115,0.00041057,0.00801545,0.03649602
-4.95547774,0.69997953,0.18405194,0.45095676,0.12438858,0.00045895,0.00862493,0.03980185
-4.94947474,0.75963221,0.20003126,0.48931206,0.13483102,0.00051166,0.00927590,0.04338286
-4.94347174,0.82166592,0.21704019,0.52919094,0.14559833,0.00056843,0.00996413,0.04720551
-4.93746873,0.88555631,0.23492791,0.57023131,0.15661492,0.00062893,0.01068746,0.05123633
-4.93146573,0.95078871,0.25355077,0.61207201,0.16781169,0.00069280,0.01144603,0.05544205
-4.92546273,1.01686641,0.27277349,0.65435790,0.17912785,0.00075960,0.01224254,0.05979001
-4.91945973,1.08331945,0.29247058,0.69674541,0.19051261,0.00082889,0.01308257,0.06424858
-4.91345673,1.14971350,0.31252782,0.73890839,0.20192659,0.00090017,0.01397475,0.06878781
-4.90745373,1.21565823,0.33284384,0.78054395,0.21334284,0.00097290,0.01493096,0.07338004
-4.90145073,1.28081476,0.35333154,0.82137795,0.22474740,0.00104653,0.01596647,0.07800072
-4.89544772,1.34490163,0.37391930,0.86116970,0.23613926,0.00112045,0.01709988,0.08262917
-4.88944472,1.40769887,0.39455183,0.89971582,0.24752985,0.00119409,0.01835317,0.08724927
-4.88344172,1.46904987,0.41519069,0.93685271,0.25894177,0.00126685,0.01975139,0.09185016
-4.87743872,1.52886081,0.43581415,0.97245771,0.27040721,0.00133812,0.02132247,0.09642675
-4.87143572,1.58709757,0.45641660,1.00644865,0.28196563,0.00140733,0.02309669,0.10098004
-4.86543272,1.64378012,0.47700731,1.03878194,0.29366126,0.00147393,0.02510617,0.10551724
-4.85942971,1.69897468,0.49760852,1.06944904,0.30554016,0.00153738,0.02738411,0.11005158
-4.85342671,1.75278374,0.51825307,1.09847167,0.31764720,0.00159718,0.02996397,0.11460186
-4.84742371,1.80533462,0.53898126,1.12589584,0.33002299,0.00165288,0.03287848,0.11919165
-4.84142071,1.85676666,0.55983739,1.15178500,0.34270091,0.00170406,0.03615852,0.12384819
-4.83541771,1.90721791,0.58086575,1.17621259,0.35570435,0.00175034,0.03983193,0.12860100
-4.82941471,1.95681157,0.60210628,1.19925438,0.36904423,0.00179139,0.04392224,0.13348014
-4.82341171,2.00564283,0.62359002,1.22098086,0.38271695,0.00182691,0.04844730,0.13851440
-4.81740870,2.05376654,0.64533447,1.24144999,0.39670269,0.00185668,0.05341796,0.14372911
-4.81140570,2.10118612,0.66733889,1.26070070,0.41096423,0.00188047,0.05883672,0.14914408
-4.80540270,2.14784419,0.68957989,1.27874720,0.42544621,0.00189813,0.06469649,0.15477139
-4.79939970,2.19361507,0.71200730,1.29557451,0.44007476,0.00190955,0.07097949,0.16061334
-4.79339670,2.23829957,0.73454063,1.31113522,0.45475766,0.00191466,0.07765630,0.16666065
-4.78739370,2.28162217,0.75706624,1.32534760,0.46938483,0.00191341,0.08468519,0.17289087
-4.78139070,2.32323076,0.77943539,1.33809526,0.48382923,0.00190584,0.09201177,0.17926735
-4.77538769,2.36269909,0.80146348,1.34922817,0.49794811,0.00189199,0.09956896,0.18573854
-4.76938469,2.39953191,0.82293051,1.35856521,0.51158465,0.00187197,0.10727742,0.19223805
-4.76338169,2.43317297,0.84358306,1.36589811,0.52456999,0.00184594,0.11504640,0.19868524
-4.75737869,2.46301567,0.86313770,1.37099676,0.53672565,0.00181410,0.12277509,0.20498650
-4.75137569,2.48841644,0.88128617,1.37361572,0.54786639,0.00177670,0.13035435,0.21103720
-4.74537269,2.50871055,0.89770203,1.37350191,0.55780350,0.00173404,0.13766903,0.21672431
-4.73936968,2.52323026,0.91204896,1.37040322,0.56634857,0.00168646,0.14460053,0.22192952
-4.73336668,2.53132485,0.92399038,1.36407787,0.57331762,0.00163435,0.15102982,0.22653293
-4.72736368,2.53238207,0.93320023,1.35430427,0.57853578,0.00157816,0.15684060,0.23041702
-4.72136068,2.52585054,0.93937459,1.34089122,0.58184207,0.00151835,0.16192270,0.23347085
-4.71535768,2.51126238,0.94224378,1.32368791,0.58309458,0.00145544,0.16617535,0.23559432
-4.70935468,2.48825525,0.94158440,1.30259366,0.58217560,0.00138997,0.16951041,0.23670228
-4.70335168,2.45659314,0.93723101,1.27756687,0.57899661,0.00132250,0.17185536,0.23672836
-4.69734867,2.41618485,0.92908679,1.24863279,0.57350301,0.00125363,0.17315576,0.23562827
-4.69134567,2.36709959,0.91713287,1.21589003,0.56567825,0.00118397,0.17337734,0.23338257
-4.68534267,2.30957873,0.90143576,1.17951515,0.55554718,0.00111412,0.17250738,0.22999862
-4.67933967,2.24404315,0.88215268,1.13976533,0.54317856,0.00104473,0.17055547,0.22551178
-4.67333667,2.17109575,0.85953433,1.09697888,0.52868629,0.00097641,0.16755348,0.21998567
-4.66733367,2.09151869,0.83392510,1.05157336,0.51222947,0.00090980,0.16355486,0.21351155
-4.66133067,2.00626538,0.80576052,1.00404144,0.49401119,0.00084554,0.15863318,0.20620690
-4.65532766,1.91644734,0.77556199,0.95494451,0.47427587,0.00078424,0.15288007,0.19821310
-4.64932466,1.82331618,0.74392900,0.90490415,0.45330538,0.00072652,0.14640261,0.18969249
-4.64332166,1.72824125,0.71152895,0.85459176,0.43141393,0.00067299,0.13932023,0.18082476
-4.63731866,1.63268376,0.67908488,0.80471662,0.40894198,0.00062426,0.13176134,0.17180292
-4.63131566,1.53816785,0.64736144,0.75601268,0.38624917,0.00058092,0.12385981,0.16282895
-4.62531266,1.44624978,0.61714942,0.70922450,0.36370678,0.00054354,0.11575136,0.15410921
-4.61930965,1.35848579,0.58924919,0.66509252,0.34168963,0.00051270,0.10757012,0.14584981
-4.61330665,1.27639961,0.56445337,0.62433827,0.32056796,0.00048892,0.09944539,0.13825204
-4.60730365,1.20145019,0.54352911,0.58764952,0.30069922,0.00047274,0.09149872,0.13150791
-4.60130065,1.13500048,0.52720011,0.55566577,0.28242027,0.00046463,0.08384143,0.12579588
-4.59529765,1.07828761,0.51612891,0.52896439,0.26603989,0.00046502,0.07657258,0.12127695
-4.58929465,1.03239498,0.51089945,0.50804731,0.25183195,0.00047431,0.06977739,0.11809089
-4.58329165,0.99822668,0.51200032,0.49332873,0.24002926,0.00049279,0.06352624,0.11635301
-4.57728864,0.97648448,0.51980901,0.48512384,0.23081824,0.00052071,0.05787403,0.11615115
-4.57128564,0.96764777,0.53457739,0.48363866,0.22433440,0.00055818,0.05286011,0.11754312
-4.56528264,0.97195665,0.55641886,0.48896138,0.22065884,0.00060519,0.04850846,0.12055456
-4.55927964,0.98939873,0.58529759,0.50105522,0.21981566,0.00066162,0.04482833,0.12517732
-4.55327664,1.01969992,0.62102030,0.51975324,0.22177046,0.00072717,0.04181503,0.13136832
-4.54727364,1.06231977,0.66323110,0.54475528,0.22642992,0.00080136,0.03945103,0.13904908
-4.54127064,1.11645190,0.71140995,0.57562743,0.23364253,0.00088354,0.03770718,0.14810585
-4.53526763,1.18103000,0.76487507,0.61180437,0.24320053,0.00097286,0.03654403,0.15839062
-4.52926463,1.25474007,0.82278999,0.65259491,0.25484312,0.00106829,0.03591325,0.16972291
-4.52326163,1.33603910,0.88417524,0.69719094,0.26826098,0.00116857,0.03575909,0.18189240
-4.51725863,1.42318070,0.94792510,0.74467997,0.28310206,0.00127230,0.03601986,0.19466264
-4.51125563,1.51424746,1.01282918,0.79406147,0.29897871,0.00137789,0.03662941,0.20777557
-4.50525263,1.60718995,1.07759868,0.84426659,0.31547592,0.00148363,0.03751865,0.22095697
-4.49924962,1.69987174,1.14089675,0.89418125,0.33216077,0.00158770,0.03861703,0.23392270
-4.49324662,1.79011937,1.20137214,0.94267201,0.34859263,0.00168821,0.03985400,0.24638561
-4.48724362,1.87577619,1.25769519,0.98861393,0.36433410,0.00178328,0.04116047,0.25806289
-4.48124062,1.95475822,1.30859500,1.03091975,0.37896222,0.00187103,0.04247021,0.26868366
-4.47523762,2.02511035,1.35289623,1.06856926,0.39207967,0.00194972,0.04372119,0.27799652
-4.46923462,2.08506065,1.38955430,1.10063779,0.40332556,0.00201769,0.04485683,0.28577675
-4.46323162,2.13307085,1.41768742,1.12632273,0.41238546,0.00207354,0.04582716,0.29183299
-4.45722861,2.16788078,1.43660413,1.14496690,0.41900020,0.00211605,0.04658981,0.29601286
-4.45122561,2.18854492,1.44582516,1.15607786,0.42297316,0.00214432,0.04711091,0.29820761
-4.44522261,2.19445952,1.44509865,1.15934210,0.42417574,0.00215775,0.04736567,0.29835530
-4.43921961,2.18537906,1.43440806,1.15463379,0.42255081,0.00215608,0.04733888,0.29644260
-4.43321661,2.16142130,1.41397255,1.14201736,0.41811393,0.00213938,0.04702511,0.29250492
-4.42721361,2.12306088,1.38423980,1.12174402,0.41095242,0.00210809,0.04642870,0.28662508
-4.42121061,2.07111168,1.34587178,1.09424241,0.40122231,0.00206298,0.04556358,0.27893048
-4.41520760,2.00669909,1.29972421,1.06010373,0.38914333,0.00200511,0.04445277,0.26958893
-4.40920460,1.93122327,1.24682077,1.02006220,0.37499220,0.00193585,0.04312780,0.25880336
-4.40320160,1.84631553,1.18832343,0.97497176,0.35909459,0.00185681,0.04162791,0.24680574
-4.39719860,1.75378951,1.12550017,0.92578008,0.34181613,0.00176978,0.03999916,0.23385035
-4.39119560,1.65558972,1.05969172,0.87350103,0.32355277,0.00167673,0.03829343,0.22020689
-4.38519260,1.55373927,0.99227851,0.81918684,0.30472105,0.00157970,0.03656735,0.20615356
-4.37918959,1.45028915,0.92464942,0.76390102,0.28574861,0.00148079,0.03488128,0.19197049
-4.37318659,1.34727072,0.85817309,0.70869301,0.26706509,0.00138210,0.03329819,0.17793371
-4.36718359,1.24665291,0.79417274,0.65457540,0.24909398,0.00128568,0.03188264,0.16430987
-4.36118059,1.15030518,0.73390504,0.60250429,0.23224530,0.00119348,0.03069976,0.15135179
-4.35517759,1.05996697,0.67854309,0.55336315,0.21690940,0.00110734,0.02981428,0.13929489
-4.34917459,0.97722354,0.62916350,0.50795027,0.20345167,0.00102896,0.02928953,0.12835460
-4.34317159,0.90348828,0.58673702,0.46696977,0.19220836,0.00095983,0.02918648,0.11872448
-4.33716858,0.83999050,0.55212233,0.43102575,0.18348303,0.00090127,0.02956279,0.11057516
-4.33116558,0.78776814,0.52606203,0.40061923,0.17754368,0.00085438,0.03047174,0.10405370
-4.32516258,0.74766406,0.50917998,0.37614730,0.17462028,0.00082005,0.03196117,0.09928348
-4.31915958,0.72032494,0.50197931,0.35790387,0.17490236,0.00079894,0.03407232,0.09636414
-4.31315658,0.70620164,0.50484016,0.34608146,0.17853669,0.00079147,0.03683857,0.09537162
-4.30715358,0.70555002,0.51801663,0.34077347,0.18562473,0.00079784,0.04028418,0.09635805
