energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-3.26263132,4.73823969,0.00151260,0.04091963,0.44910970,4.17955284,0.23861139,1.01461707,0.01291801,0.14306275
-3.25662831,4.66759149,0.00148130,0.04027712,0.44413983,4.11163480,0.23864238,1.00065560,0.01278675,0.13956287
-3.25062531,4.58549893,0.00144725,0.03954496,0.43810127,4.03399884,0.23783590,0.98399752,0.01260412,0.13576967
-3.24462231,4.49451432,0.00141125,0.03875304,0.43123213,3.94901930,0.23626709,0.96510112,0.01237691,0.13176988
-3.23861931,4.39749084,0.00137413,0.03793399,0.42380791,3.85933111,0.23403230,0.94448421,0.01211289,0.12765702
-3.23261631,4.29750739,0.00133680,0.03712245,0.41613438,3.76775869,0.23124703,0.92271121,0.01182063,0.12352873
-3.22661331,4.19778482,0.00130015,0.03635423,0.40853926,3.67723770,0.22804326,0.90037832,0.01150928,0.11948409
-3.22061031,4.10159611,0.00126506,0.03566543,0.40136298,3.59073227,0.22456613,0.87809726,0.01118834,0.11562089
-3.21460730,4.01217312,0.00123236,0.03509151,0.39494874,3.51115000,0.22097019,0.85647787,0.01086739,0.11203294
-3.20860430,3.93261272,0.00120280,0.03466641,0.38963230,3.44125738,0.21741519,0.83611026,0.01055587,0.10880755
-3.20260130,3.86578493,0.00117702,0.03442158,0.38573160,3.38359809,0.21406160,0.81754701,0.01026280,0.10602319
-3.19659830,3.81424582,0.00115551,0.03438510,0.38353673,3.34041633,0.21106595,0.80128610,0.00999657,0.10374733
-3.19059530,3.78015770,0.00113864,0.03458083,0.38330043,3.31358747,0.20857614,0.78775504,0.00976469,0.10203471
-3.18459230,3.76521890,0.00112659,0.03502761,0.38522938,3.30455785,0.20672685,0.77729693,0.00957362,0.10092579
-3.17858929,3.77060528,0.00111939,0.03573852,0.38947667,3.31429548,0.20563514,0.77015883,0.00942861,0.10044572
-3.17258629,3.79692546,0.00111690,0.03672034,0.39613552,3.34325305,0.20539654,0.76648303,0.00933351,0.10060363
-3.16658329,3.84419112,0.00111881,0.03797299,0.40523458,3.39134453,0.20608154,0.76630151,0.00929073,0.10139233
-3.16058029,3.91180373,0.00112468,0.03948929,0.41673486,3.45793609,0.20773283,0.76953385,0.00930113,0.10278849
-3.15457729,3.99855844,0.00113391,0.04125473,0.43052860,3.54185216,0.21036326,0.77598881,0.00936407,0.10475317
-3.14857429,4.10266562,0.00114583,0.04324753,0.44643993,3.64139659,0.21395463,0.78536954,0.00947734,0.10723290
-3.14257129,4.22178980,0.00115966,0.04543890,0.46422759,3.75438906,0.21845746,0.79728232,0.00963733,0.11016100
-3.13656828,4.35310546,0.00117461,0.04779346,0.48358956,3.87821593,0.22379174,0.81124853,0.00983906,0.11345940
-3.13056528,4.49336869,0.00118984,0.05026988,0.50416956,4.00989475,0.22984859,0.82671963,0.01007637,0.11704071
-3.12456228,4.63900277,0.00120453,0.05282179,0.52556538,4.14615092,0.23649302,0.84309448,0.01034212,0.12081066
-3.11855928,4.78619569,0.00121793,0.05539886,0.54733875,4.28350458,0.24356745,0.85973857,0.01062835,0.12467070
-3.11255628,4.93100678,0.00122936,0.05794796,0.56902667,4.41836555,0.25089618,0.87600440,0.01092659,0.12852077
-3.10655328,5.06947938,0.00123822,0.06041462,0.59015365,4.54713345,0.25829045,0.89125235,0.01122806,0.13226218
-3.10055028,5.19775591,0.00124407,0.06274446,0.61024488,4.66630009,0.26555410,0.90487133,0.01152400,0.13580045
-3.09454727,5.31219171,0.00124660,0.06488473,0.62883963,4.77255079,0.27248956,0.91629841,0.01180588,0.13904808
-3.08854427,5.40946365,0.00124564,0.06678586,0.64550455,4.86286120,0.27890392,0.92503682,0.01206571,0.14192713
-3.08254127,5.48666980,0.00124120,0.06840288,0.65984658,4.93458630,0.28461500,0.93067158,0.01229626,0.14437152
-3.07653827,5.54141632,0.00123344,0.06969682,0.67152476,4.98553827,0.28945703,0.93288238,0.01249129,0.14632902
-3.07053527,5.57188860,0.00122267,0.07063587,0.68026074,5.01405038,0.29328582,0.93145302,0.01264573,0.14776274
-3.06453227,5.57690360,0.00120934,0.07119636,0.68584752,5.01902428,0.29598325,0.92627740,0.01275584,0.14865221
-3.05852926,5.55594167,0.00119402,0.07136344,0.68815603,4.99995909,0.29746074,0.91736162,0.01281930,0.14899387
-3.05252626,5.50915640,0.00117738,0.07113153,0.68713935,4.95696081,0.29766178,0.90482244,0.01283523,0.14880110
-3.04652326,5.43736237,0.00116015,0.07050438,0.68283443,4.89073200,0.29656321,0.88888195,0.01280421,0.14810357
-3.04052026,5.34200117,0.00114311,0.06949492,0.67536113,4.80254200,0.29417538,0.86985900,0.01272821,0.14694622
-3.03451726,5.22508744,0.00112703,0.06812468,0.66491866,4.69417905,0.29054105,0.84815764,0.01261049,0.14538759
-3.02851426,5.08913721,0.00111269,0.06642308,0.65177969,4.56788650,0.28573325,0.82425312,0.01245541,0.14349789
-3.02251126,4.93708155,0.00110080,0.06442634,0.63628208,4.42628562,0.27985200,0.79867606,0.01226826,0.14135661
-3.01650825,4.77216947,0.00109198,0.06217629,0.61881883,4.27228863,0.27302023,0.77199555,0.01205502,0.13904998
-3.01050525,4.59786392,0.00108677,0.05971899,0.59982656,4.10900535,0.26537908,0.74480165,0.01182212,0.13666823
-3.00450225,4.41773536,0.00108557,0.05710330,0.57977288,3.93964750,0.25708256,0.71768819,0.01157618,0.13430291
-2.99849925,4.23535708,0.00108866,0.05437944,0.55914330,3.76743443,0.24829225,0.69123634,0.01132376,0.13204420
-2.99249625,4.05420623,0.00109617,0.05159754,0.53842797,3.59550381,0.23917176,0.66599966,0.01107111,0.12997847
-2.98649325,3.87757406,0.00110808,0.04880634,0.51810891,3.42683068,0.22988160,0.64249089,0.01082399,0.12818613
-2.98049025,3.70848843,0.00112421,0.04605203,0.49864792,3.26415731,0.22057448,0.62117101,0.01058747,0.12673975
-2.97448724,3.54965047,0.00114428,0.04337722,0.48047579,3.10993592,0.21139116,0.60244073,0.01036579,0.12570263
-2.96848424,3.40338695,0.00116785,0.04082020,0.46398274,2.96628551,0.20245708,0.58663439,0.01016228,0.12512772
-2.96248124,3.27161857,0.00119439,0.03841435,0.44951064,2.83496326,0.19387994,0.57401638,0.00997935,0.12505703
-2.95647824,3.15584408,0.00122330,0.03618777,0.43734686,2.71735012,0.18574794,0.56477981,0.00981842,0.12552133
-2.95047524,3.05713881,0.00125390,0.03416318,0.42771982,2.61444974,0.17812914,0.55904720,0.00968007,0.12654026
-2.94447224,2.97616614,0.00128548,0.03235790,0.42079628,2.52689913,0.17107140,0.55687282,0.00956406,0.12812266
-2.93846923,2.91319960,0.00131730,0.03078413,0.41668019,2.45498923,0.16460325,0.55824639,0.00946947,0.13026721
-2.93246623,2.86815311,0.00134866,0.02944920,0.41541294,2.39869293,0.15873519,0.56309759,0.00939484,0.13296309
-2.92646323,2.84061692,0.00137886,0.02835601,0.41697490,2.35769853,0.15346161,0.57130119,0.00933835,0.13619078
-2.92046023,2.82989660,0.00140725,0.02750350,0.42128794,2.33144604,0.14876295,0.58268227,0.00929794,0.13992288
-2.91445723,2.83505296,0.00143326,0.02688711,0.42821899,2.31916450,0.14460802,0.59702135,0.00927147,0.14412481
-2.90845423,2.85494085,0.00145636,0.02649923,0.43758417,2.31990830,0.14095647,0.61405926,0.00925683,0.14875552
-2.90245123,2.88824550,0.00147611,0.02632965,0.44915366,2.33259124,0.13776107,0.63350149,0.00925205,0.15376800
-2.89644822,2.93351537,0.00149214,0.02636593,0.46265696,2.35601721,0.13496990,0.65502222,0.00925539,0.15910976
-2.89044522,2.98919092,0.00150417,0.02659366,0.47778860,2.38890703,0.13252825,0.67826781,0.00926534,0.16472319
-2.88444222,3.05362953,0.00151196,0.02699675,0.49421424,2.42992124,0.13038033,0.70286015,0.00928062,0.17054586
-2.87843922,3.12512666,0.00151536,0.02755761,0.51157698,2.47767906,0.12847060,0.72839984,0.00930022,0.17651080
-2.87243622,3.20193413,0.00151427,0.02825727,0.52950400,2.53077404,0.12674486,0.75446949,0.00932324,0.18254683
-2.86643322,3.28227628,0.00150866,0.02907549,0.54761339,2.58778711,0.12515109,0.78063739,0.00934892,0.18857892
-2.86043022,3.36436506,0.00149852,0.02999089,0.56552106,2.64729780,0.12364009,0.80646162,0.00937648,0.19452875
-2.85442721,3.44641490,0.00148390,0.03098102,0.58284779,2.70789445,0.12216590,0.83149488,0.00940510,0.20031532
-2.84842421,3.52665829,0.00146487,0.03202253,0.59922618,2.76818437,0.12068613,0.85529004,0.00943378,0.20585587
-2.84242121,3.60336258,0.00144155,0.03309131,0.61430740,2.82680428,0.11916226,0.87740648,0.00946131,0.21106688
-2.83641821,3.67484855,0.00141409,0.03416278,0.62776769,2.88243180,0.11755980,0.89741715,0.00948620,0.21586530
-2.83041521,3.73951062,0.00138267,0.03521212,0.63931429,2.93379810,0.11584854,0.91491625,0.00950668,0.22017002
-2.82441221,3.79583879,0.00134751,0.03621469,0.64869080,2.97970182,0.11400276,0.92952721,0.00952070,0.22390335
-2.81840920,3.84244173,0.00130887,0.03714639,0.65568170,3.01902411,0.11200143,0.94091096,0.00952596,0.22699272
-2.81240620,3.87807034,0.00126704,0.03798417,0.66011595,3.05074442,0.10982850,0.94877386,0.00951997,0.22937231
-2.80640320,3.90164108,0.00122237,0.03870650,0.66186960,3.07395663,0.10747305,0.95287529,0.00950016,0.23098472
-2.80040020,3.91225804,0.00117523,0.03929386,0.66086720,3.08788486,0.10492955,0.95303428,0.00946396,0.23178253
-2.79439720,3.90923281,0.00112607,0.03972928,0.65708214,3.09189832,0.10219798,0.94913513,0.00940895,0.23172971
-2.78839420,3.89210120,0.00107535,0.03999875,0.65053587,3.08552456,0.09928388,0.94113148,0.00933296,0.23080279
-2.78239120,3.86063590,0.00102359,0.04009165,0.64129596,3.06846035,0.09619838,0.92904882,0.00923421,0.22899184
-2.77638819,3.81485440,0.00097134,0.04000108,0.62947323,3.04057974,0.09295798,0.91298514,0.00911144,0.22630104
-2.77038519,3.75502149,0.00091918,0.03972406,0.61521798,3.00193865,0.08958432,0.89310970,0.00896397,0.22274899
-2.76438219,3.68164611,0.00086771,0.03926165,0.59871550,2.95277568,0.08610377,0.86965980,0.00879183,0.21836863
-2.75837919,3.59547219,0.00081752,0.03861898,0.58018101,2.89350889,0.08254689,0.84293573,0.00859574,0.21320681
-2.75237619,3.49746380,0.00076925,0.03780505,0.55985419,2.82472832,0.07894776,0.81329402,0.00837720,0.20732347
-2.74637319,3.38878470,0.00072348,0.03683252,0.53799350,2.74718448,0.07534323,0.78113904,0.00813843,0.20079052
-2.74037019,3.27077293,0.00068078,0.03571732,0.51487040,2.66177293,0.07177204,0.74691346,0.00788234,0.19369040
-2.73436718,3.14491107,0.00064172,0.03447818,0.49076373,2.56951534,0.06827394,0.71108768,0.00761244,0.18611438
-2.72836418,3.01279323,0.00060678,0.03313608,0.46595422,2.47153747,0.06488870,0.67414870,0.00733276,0.17816061
-2.72236118,2.87608954,0.00057641,0.03171361,0.44071941,2.36904493,0.06165523,0.63658867,0.00704772,0.16993210
-2.71635818,2.73650949,0.00055101,0.03023434,0.41532897,2.26329721,0.05861058,0.59889368,0.00676198,0.16153457
-2.71035518,2.59576527,0.00053090,0.02872212,0.39004054,2.15558103,0.05578914,0.56153294,0.00648031,0.15307427
-2.70435218,2.45553610,0.00051635,0.02720047,0.36509618,2.04718367,0.05322187,0.52494887,0.00620742,0.14465590
-2.69834917,2.31743503,0.00050753,0.02569192,0.34071936,1.93936742,0.05093562,0.48954831,0.00594785,0.13638062
-2.69234617,2.18297897,0.00050457,0.02421748,0.31711269,1.83334568,0.04895263,0.45569511,0.00570580,0.12834430
-2.68634317,2.05356299,0.00050755,0.02279619,0.29445616,1.73026173,0.04729020,0.42370432,0.00548504,0.12063598
-2.68034017,1.93043970,0.00051647,0.02144469,0.27290618,1.63117066,0.04596048,0.39383815,0.00528878,0.11333663
-2.67433717,1.81470399,0.00053130,0.02017702,0.25259506,1.53702497,0.04497052,0.36630372,0.00511965,0.10651823
-2.66833417,1.70728364,0.00055201,0.01900438,0.23363118,1.44866421,0.04432241,0.34125264,0.00497963,0.10024321
-2.66233117,1.60893565,0.00057853,0.01793518,0.21609961,1.36680868,0.04401367,0.31878227,0.00487001,0.09456423
-2.65632816,1.52024811,0.00061084,0.01697502,0.20006317,1.29205722,0.04403779,0.29893866,0.00479147,0.08952423
-2.65032516,1.44164705,0.00064896,0.01612691,0.18556392,1.22488863,0.04438487,0.28172088,0.00474404,0.08515690
-2.64432216,1.37340761,0.00069296,0.01539150,0.17262484,1.16566650,0.04504246,0.26708652,0.00472722,0.08148725
-2.63831916,1.31566864,0.00074304,0.01476739,0.16125176,1.11464659,0.04599638,0.25495810,0.00474006,0.07853249
-2.63231616,1.26844955,0.00079953,0.01425152,0.15143533,1.07198623,0.04723165,0.24523004,0.00478122,0.07630299
-2.62631316,1.23166862,0.00086293,0.01383958,0.14315307,1.03775484,0.04873341,0.23777593,0.00484909,0.07480327
-2.62031016,1.20516136,0.00093392,0.01352643,0.13637123,1.01194487,0.05048774,0.23245576,0.00494194,0.07403304
-2.61430715,1.18869812,0.00101340,0.01330653,0.13104658,0.99448238,0.05248245,0.22912282,0.00505797,0.07398811
-2.60830415,1.18199985,0.00110254,0.01317432,0.12712795,0.98523659,0.05470772,0.22762992,0.00519543,0.07466119
-2.60230115,1.18475150,0.00120272,0.01312460,0.12455756,0.98402790,0.05715653,0.22783493,0.00535275,0.07604248
-2.59629815,1.19661224,0.00131561,0.01315285,0.12327201,0.99063403,0.05982489,0.22960511,0.00552853,0.07812005
-2.59029515,1.21722256,0.00144310,0.01325546,0.12320312,1.00479412,0.06271194,0.23282052,0.00572169,0.08087999
-2.58429215,1.24620783,0.00158733,0.01342994,0.12427843,1.02621079,0.06581968,0.23737605,0.00593144,0.08430633
-2.57828914,1.28317883,0.00175063,0.01367499,0.12642156,1.05455034,0.06915260,0.24318242,0.00615733,0.08838071
-2.57228614,1.32772953,0.00193547,0.01399062,0.12955246,1.08944154,0.07271698,0.25016590,0.00639923,0.09308188
-2.56628314,1.37943260,0.00214439,0.01437803,0.13358747,1.13047342,0.07652011,0.25826714,0.00665731,0.09838510
-2.56028014,1.43783365,0.00237995,0.01483957,0.13843950,1.17719258,0.08056929,0.26743897,0.00693201,0.10426139
-2.55427714,1.50244458,0.00264460,0.01537859,0.14401811,1.22910076,0.08487073,0.27764361,0.00722401,0.11067675
-2.54827414,1.57273720,0.00294060,0.01599918,0.15022984,1.28565310,0.08942841,0.28884926,0.00753409,0.11759154
-2.54227114,1.64813758,0.00326987,0.01670595,0.15697849,1.34625764,0.09424291,0.30102649,0.00786318,0.12495975
-2.53626813,1.72802181,0.00363389,0.01750374,0.16416569,1.41027651,0.09931030,0.31414439,0.00821218,0.13272864
-2.53026513,1.81171380,0.00403358,0.01839731,0.17169158,1.47702890,0.10462115,0.32816692,0.00858195,0.14083838
-2.52426213,1.89848514,0.00446915,0.01939099,0.17945557,1.54579611,0.11015961,0.34304938,0.00897321,0.14922205
-2.51825913,1.98755745,0.00493999,0.02048832,0.18735727,1.61582840,0.11590276,0.35873541,0.00938650,0.15780583
-2.51225613,2.07810694,0.00544457,0.02169180,0.19529748,1.68635363,0.12182015,0.37515434,0.00982207,0.16650944
-2.50625313,2.16927112,0.00598035,0.02300247,0.20317909,1.75658708,0.12787357,0.39221924,0.01027987,0.17524680
-2.50025013,2.26015734,0.00654374,0.02441967,0.21090809,1.82574234,0.13401710,0.40982558,0.01075945,0.18392702
-2.49424712,2.34985270,0.00713006,0.02594078,0.21839436,1.89304246,0.14019747,0.42785057,0.01125996,0.19245548
-2.48824412,2.43743501,0.00773355,0.02756094,0.22555238,1.95773117,0.14635463,0.44615319,0.01178005,0.20073512
-2.48224112,2.52198431,0.00834743,0.02927295,0.23230184,2.01908346,0.15242261,0.46457495,0.01231790,0.20866794
-2.47623812,2.60259470,0.00896397,0.03106713,0.23856799,2.07641542,0.15833064,0.48294132,0.01287115,0.21615649
-2.47023512,2.67838608,0.00957465,0.03293128,0.24428194,2.12909284,0.16400450,0.50106380,0.01343687,0.22310556
-2.46423212,2.74851578,0.01017033,0.03485072,0.24938078,2.17653865,0.16936800,0.51874264,0.01401162,0.22942378
-2.45822911,2.81218978,0.01074145,0.03680844,0.25380773,2.21823900,0.17434466,0.53577013,0.01459138,0.23502535
-2.45222611,2.86867370,0.01127828,0.03878531,0.25751213,2.25374828,0.17885948,0.55193448,0.01517161,0.23983166
-2.44622311,2.91730357,0.01177119,0.04076037,0.26044963,2.28269300,0.18284076,0.56702403,0.01574727,0.24377291
-2.44022011,2.95749633,0.01221090,0.04271126,0.26258233,2.30477512,0.18622188,0.58083205,0.01631290,0.24678965
-2.43421711,2.98876024,0.01258879,0.04461467,0.26387919,2.31977476,0.18894311,0.59316163,0.01686264,0.24883416
-2.42821411,3.01070524,0.01289717,0.04644692,0.26431648,2.32755272,0.19095321,0.60383092,0.01739036,0.24987178
-2.42221111,3.02305308,0.01312950,0.04818455,0.26387850,2.32805299,0.19221089,0.61267827,0.01788976,0.24988196
-2.41620810,3.02564709,0.01328065,0.04980501,0.26255839,2.32130521,0.19268610,0.61956739,0.01835452,0.24885923
-2.41020510,3.01846143,0.01334704,0.05128725,0.26035907,2.30742727,0.19236092,0.62439215,0.01877838,0.24681377
-2.40420210,3.00160924,0.01332679,0.05261248,0.25729422,2.28662768,0.19123033,0.62708093,0.01915538,0.24377183
-2.39819910,2.97534944,0.01321979,0.05376468,0.25338929,2.25920770,0.18930246,0.62760040,0.01947997,0.23977577
-2.39219610,2.94009138,0.01302769,0.05473125,0.24868224,2.22556280,0.18659865,0.62595838,0.01974720,0.23488372
-2.38619310,2.89639702,0.01275388,0.05550338,0.24322425,2.18618301,0.18315302,0.62220588,0.01995288,0.22916898
-2.38019010,2.84497998,0.01240337,0.05607647,0.23707996,2.14165179,0.17901189,0.61643787,0.02009375,0.22271892
-2.37418709,2.78670100,0.01198263,0.05645029,0.23032741,2.09264311,0.17423268,0.60879299,0.02016762,0.21563356
-2.36818409,2.72255940,0.01149940,0.05662904,0.22305752,2.03991614,0.16888273,0.59945190,0.02017347,0.20802385
-2.36218109,2.65368052,0.01096242,0.05662125,0.21537304,1.98430751,0.16303777,0.58863439,0.02011160,0.20000950
-2.35617809,2.58129886,0.01038118,0.05643949,0.20738705,1.92672093,0.15678033,0.57659525,0.01998363,0.19171666
-2.35017509,2.50673740,0.00976565,0.05609992,0.19922095,1.86811408,0.15019794,0.56361897,0.01979256,0.18327528
-2.34417209,2.43138319,0.00912597,0.05562178,0.19100209,1.80948308,0.14338137,0.55001342,0.01954274,0.17481647
-2.33816908,2.35666015,0.00847220,0.05502663,0.18286102,1.75184474,0.13642285,0.53610269,0.01923982,0.16646965
-2.33216608,2.28399953,0.00781406,0.05433761,0.17492849,1.69621717,0.12941435,0.52221938,0.01889064,0.15835986
-2.32616308,2.21480921,0.00716070,0.05357860,0.16733240,1.64359923,0.12244598,0.50869638,0.01850308,0.15060514
-2.32016008,2.15044269,0.00652048,0.05277339,0.16019473,1.59494960,0.11560453,0.49585870,0.01808589,0.14331415
-2.31415708,2.09216896,0.00590090,0.05194482,0.15362859,1.55116619,0.10897224,0.48401529,0.01764845,0.13658400
-2.30815408,2.04114412,0.00530841,0.05111405,0.14773562,1.51306665,0.10262561,0.47345145,0.01720058,0.13049855
-2.30215108,1.99838601,0.00474837,0.05029992,0.14260368,1.48137067,0.09663462,0.46442175,0.01675222,0.12512700
-2.29614807,1.96475237,0.00422507,0.04951839,0.13830506,1.45668483,0.09106192,0.45714392,0.01631317,0.12052299
-2.29014507,1.94092354,0.00374168,0.04878219,0.13489521,1.43949037,0.08596233,0.45179373,0.01589283,0.11672405
-2.28414207,1.92738999,0.00330032,0.04810063,0.13241198,1.43013447,0.08138250,0.44850114,0.01549995,0.11375159
-2.27813907,1.92444505,0.00290216,0.04747956,0.13087553,1.42882510,0.07736059,0.44734762,0.01514233,0.11161120
-2.27213607,1.93218288,0.00254748,0.04692156,0.13028863,1.43562960,0.07392621,0.44836488,0.01482665,0.11029343
-2.26613307,1.95050146,0.00223579,0.04642620,0.13063758,1.45047687,0.07110036,0.45153488,0.01455826,0.10977473
-2.26013007,1.97911029,0.00196594,0.04599049,0.13189344,1.47316281,0.06889544,0.45679109,0.01434107,0.11001882
-2.25412706,2.01754222,0.00173625,0.04560945,0.13401364,1.50335867,0.06731543,0.46402097,0.01417739,0.11097813
-2.24812406,2.06516869,0.00154461,0.04527674,0.13694371,1.54062179,0.06635596,0.47306955,0.01406796,0.11259539
-2.24212106,2.12121766,0.00138856,0.04498523,0.14061924,1.58440804,0.06600454,0.48374387,0.01401192,0.11480529
-2.23611806,2.18479349,0.00126544,0.04472772,0.14496772,1.63408551,0.06624079,0.49581834,0.01400687,0.11753613
-2.23011506,2.25489789,0.00117243,0.04449749,0.14991037,1.68894869,0.06703677,0.50904065,0.01404896,0.12071141
-2.22411206,2.33045140,0.00110662,0.04428883,0.15536373,1.74823278,0.06835730,0.52313829,0.01413307,0.12425134
-2.21810905,2.41031469,0.00106509,0.04409745,0.16124113,1.81112756,0.07016039,0.53782537,0.01425298,0.12807419
-2.21210605,2.49330939,0.00104493,0.04392081,0.16745379,1.87679063,0.07239782,0.55280974,0.01440155,0.13209765
-2.20610305,2.57823803,0.00104327,0.04375826,0.17391173,1.94435976,0.07501576,0.56780017,0.01457098,0.13623988
-2.20010005,2.66390313,0.00105731,0.04361114,0.18052443,2.01296442,0.07795550,0.58251356,0.01475304,0.14042059
-2.19409705,2.74912529,0.00108437,0.04348271,0.18720129,2.08173651,0.08115442,0.59668209,0.01493933,0.14456199
-2.18809405,2.83276054,0.00112183,0.04337800,0.19385196,2.14982058,0.08454694,0.61006005,0.01512146,0.14858963
-2.18209105,2.91371696,0.00116723,0.04330360,0.20038658,2.21638370,0.08806576,0.62243040,0.01529135,0.15243326
-2.17608804,2.99097099,0.00121819,0.04326737,0.20671609,2.28062535,0.09164312,0.63361081,0.01544138,0.15602762
-2.17008504,3.06358329,0.00127252,0.04327818,0.21275258,2.34178762,0.09521218,0.64345911,0.01556460,0.15931327
-2.16408204,3.13071441,0.00132813,0.04334557,0.21840981,2.39916585,0.09870851,0.65187791,0.01565488,0.16223737
-2.15807904,3.19164013,0.00138313,0.04347950,0.22360401,2.45211976,0.10207156,0.65881830,0.01570700,0.16475450
-2.15207604,3.24576612,0.00143581,0.04369005,0.22825479,2.50008521,0.10524614,0.66428231,0.01571680,0.16682747
-2.14607304,3.29264174,0.00148464,0.04398723,0.23228645,2.54258606,0.10818384,0.66832420,0.01568122,0.16842806
-2.14007004,3.33197213,0.00152835,0.04438077,0.23562944,2.57924606,0.11084430,0.67105002,0.01559829,0.16953772
-2.13406703,3.36362812,0.00156587,0.04487993,0.23822194,2.60980000,0.11319632,0.67261576,0.01546720,0.17014815
-2.12806403,3.38765302,0.00159640,0.04549334,0.24001173,2.63410358,0.11521872,0.67322355,0.01528822,0.17026168
-2.12206103,3.40426562,0.00161940,0.04622886,0.24095787,2.65214125,0.11690089,0.67311618,0.01506268,0.16989151
-2.11605803,3.41385847,0.00163458,0.04709332,0.24103244,2.66403125,0.11824306,0.67256979,0.01479287,0.16906162
-2.11005503,3.41699101,0.00164194,0.04809239,0.24022201,2.67002713,0.11925619,0.67188492,0.01448198,0.16780644
-2.10405203,3.41437693,0.00164173,0.04923020,0.23852884,2.67051530,0.11996146,0.67137606,0.01413395,0.16617020
-2.09804902,3.40686577,0.00163442,0.05050909,0.23597166,2.66600795,0.12038948,0.67136003,0.01375339,0.16420596
-2.09204602,3.39541883,0.00162073,0.05192922,0.23258599,2.65713139,0.12057905,0.67214355,0.01334542,0.16197423
-2.08604302,3.38107990,0.00160153,0.05348815,0.22842389,2.64460972,0.12057570,0.67401048,0.01291554,0.15954147
-2.08004002,3.36494166,0.00157788,0.05518042,0.22355322,2.62924423,0.12042993,0.67720916,0.01246949,0.15697815
-2.07403702,3.34810899,0.00155092,0.05699715,0.21805632,2.61188920,0.12019530,0.68194047,0.01201313,0.15435674
-2.06803402,3.33166061,0.00152187,0.05892567,0.21202816,2.59342498,0.11992635,0.68834723,0.01155229,0.15174952
-2.06203102,3.31661072,0.00149196,0.06094923,0.20557409,2.57472938,0.11967657,0.69650528,0.01109268,0.14922637
-2.05602801,3.30387249,0.00146241,0.06304683,0.19880724,2.55664884,0.11949638,0.70641694,0.01063976,0.14685257
-2.05002501,3.29422512,0.00143437,0.06519327,0.19184573,2.53997058,0.11943131,0.71800723,0.01019867,0.14468681
-2.04402201,3.28828635,0.00140888,0.06735923,0.18480967,2.52539719,0.11952034,0.73112297,0.00977418,0.14277938
-2.03801901,3.28649183,0.00138684,0.06951173,0.17781840,2.51352501,0.11979462,0.74553517,0.00937064,0.14117071
-2.03201601,3.28908264,0.00136899,0.07161469,0.17098764,2.50482746,0.12027650,0.76094467,0.00899195,0.13989024
-2.02601301,3.29610189,0.00135589,0.07362969,0.16442719,2.49964419,0.12097897,0.77699074,0.00864162,0.13895579
-2.02001001,3.30740076,0.00134790,0.07551701,0.15823880,2.49817694,0.12190555,0.79326267,0.00832277,0.13837338
-2.01400700,3.32265396,0.00134521,0.07723675,0.15251463,2.50049213,0.12305055,0.80931362,0.00803820,0.13813757
-2.00800400,3.34138419,0.00134781,0.07875004,0.14733621,2.50653049,0.12439986,0.82467643,0.00779048,0.13823219
-2.00200100,3.36299452,0.00135551,0.08002039,0.14277391,2.51612318,0.12593197,0.83888058,0.00758205,0.13863167
-1.99599800,3.38680728,0.00136801,0.08101500,0.13888692,2.52901372,0.12761948,0.85146969,0.00741529,0.13930262
-1.98999500,3.41210779,0.00138487,0.08170595,0.13572383,2.54488473,0.12943080,0.86201875,0.00729269,0.14020587
-1.98399200,3.43819085,0.00140559,0.08207137,0.13332349,2.56338812,0.13133206,0.87015041,0.00721688,0.14129867
-1.97798899,3.46440767,0.00142963,0.08209631,0.13171631,2.58417727,0.13328916,0.87554957,0.00719081,0.14253708
-1.97198599,3.49021111,0.00145644,0.08177348,0.13092578,2.60693948,0.13526982,0.87797565,0.00721776,0.14387834
-1.96598299,3.51519678,0.00148552,0.08110367,0.13097006,2.63142705,0.13724555,0.87727206,0.00730140,0.14528325
-1.95997999,3.53913803,0.00151645,0.08009584,0.13186362,2.65748518,0.13919353,0.87337251,0.00744586,0.14671824
-1.95397699,3.56201279,0.00154891,0.07876697,0.13361869,2.68507516,0.14109813,0.86630374,0.00765565,0.14815729
-1.94797399,3.58402079,0.00158273,0.07714160,0.13624653,2.71429140,0.14295219,0.85618489,0.00793561,0.14958331
-1.94197099,3.60558992,0.00161791,0.07525108,0.13975828,2.74537111,0.14475789,0.84322323,0.00829083,0.15098919
-1.93596798,3.62737102,0.00165461,0.07313256,0.14416543,2.77869581,0.14652711,0.82770675,0.00872650,0.15237818
-1.92996498,3.65022094,0.00169318,0.07082783,0.14947978,2.81478405,0.14828139,0.80999376,0.00924766,0.15376386
-1.92396198,3.67517410,0.00173417,0.06838200,0.15571284,2.85427534,0.15005132,0.79050009,0.00985905,0.15516939
-1.91795898,3.70340341,0.00177826,0.06584210,0.16287474,2.89790556,0.15187547,0.76968434,0.01056476,0.15662635
-1.91195598,3.73617182,0.00182631,0.06325560,0.17097267,2.94647453,0.15379881,0.74803186,0.01136799,0.15817295
-1.90595298,3.77477635,0.00187929,0.06066909,0.18000880,3.00080693,0.15587076,0.72603809,0.01227076,0.15985187
-1.89994997,3.82048666,0.00193825,0.05812691,0.18997793,3.06170800,0.15814279,0.70419185,0.01327355,0.16170774
