energy_ev,total_up,B_p_up,B_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.66383192,1.52609929,0.07086291,0.00000000,0.95816638,0.00000000,0.22203119,0.14386709
-5.65782891,1.55055224,0.07249601,0.00000000,0.97483618,0.00000000,0.22375807,0.14413333
-5.65182591,1.56964278,0.07381987,0.00000000,0.98813377,0.00000000,0.22460638,0.14413328
-5.64582291,1.58302539,0.07482029,0.00000000,0.99782995,0.00000000,0.22455072,0.14382921
-5.63981991,1.59041900,0.07548664,0.00000000,1.00373471,0.00000000,0.22358008,0.14318678
-5.63381691,1.59161071,0.07581187,0.00000000,1.00569996,0.00000000,0.22169722,0.14217593
-5.62781391,1.58645884,0.07579260,0.00000000,1.00362186,0.00000000,0.21891780,0.14077163
-5.62181091,1.57489536,0.07542912,0.00000000,0.99744286,0.00000000,0.21526938,0.13895461
-5.61580790,1.55692786,0.07472535,0.00000000,0.98715339,0.00000000,0.21079030,0.13671190
-5.60980490,1.53264088,0.07368891,0.00000000,0.97279325,0.00000000,0.20552845,0.13403734
-5.60380190,1.50219660,0.07233102,0.00000000,0.95445249,0.00000000,0.19954017,0.13093194
-5.59779890,1.46583477,0.07066650,0.00000000,0.93227175,0.00000000,0.19288907,0.12740412
-5.59179590,1.42387152,0.06871369,0.00000000,0.90644190,0.00000000,0.18564496,0.12346980
-5.58579290,1.37669699,0.06649428,0.00000000,0.87720275,0.00000000,0.17788280,0.11915231
-5.57978989,1.32477149,0.06403319,0.00000000,0.84484079,0.00000000,0.16968174,0.11448220
-5.57378689,1.26862008,0.06135828,0.00000000,0.80968582,0.00000000,0.16112416,0.10949680
-5.56778389,1.20882536,0.05850005,0.00000000,0.77210628,0.00000000,0.15229471,0.10423966
-5.56178089,1.14601874,0.05549125,0.00000000,0.73250362,0.00000000,0.14327944,0.09875978
-5.55577789,1.08087004,0.05236642,0.00000000,0.69130537,0.00000000,0.13416489,0.09311078
-5.54977489,1.01407578,0.04916140,0.00000000,0.64895745,0.00000000,0.12503714,0.08734986
-5.54377189,0.94634662,0.04591274,0.00000000,0.60591574,0.00000000,0.11598096,0.08153675
-5.53776888,0.87839415,0.04265719,0.00000000,0.56263728,0.00000000,0.10707895,0.07573259
-5.53176588,0.81091770,0.03943107,0.00000000,0.51957141,0.00000000,0.09841076,0.06999880
-5.52576288,0.74459169,0.03626978,0.00000000,0.47715124,0.00000000,0.09005235,0.06439610
-5.51975988,0.68005388,0.03320726,0.00000000,0.43578571,0.00000000,0.08207542,0.05898346
-5.51375688,0.61789520,0.03027562,0.00000000,0.39585267,0.00000000,0.07454696,0.05381736
-5.50775388,0.55865132,0.02750476,0.00000000,0.35769314,0.00000000,0.06752894,0.04895107
-5.50175088,0.50279650,0.02492214,0.00000000,0.32160700,0.00000000,0.06107821,0.04443420
-5.49574787,0.45073952,0.02255264,0.00000000,0.28785021,0.00000000,0.05524652,0.04031241
-5.48974487,0.40282213,0.02041852,0.00000000,0.25663359,0.00000000,0.05008068,0.03662720
-5.48374187,0.35931952,0.01853943,0.00000000,0.22812301,0.00000000,0.04562295,0.03341605
-5.47773887,0.32044279,0.01693255,0.00000000,0.20244106,0.00000000,0.04191134,0.03071246
-5.47173587,0.28634310,0.01561271,0.00000000,0.17966975,0.00000000,0.03898011,0.02854625
-5.46573287,0.25711696,0.01459260,0.00000000,0.15985417,0.00000000,0.03686011,0.02694380
-5.45972986,0.23281232,0.01388293,0.00000000,0.14300673,0.00000000,0.03557918,0.02592830
-5.45372686,0.21343499,0.01349261,0.00000000,0.12911173,0.00000000,0.03516231,0.02552000
-5.44772386,0.19895494,0.01342880,0.00000000,0.11812998,0.00000000,0.03563170,0.02573633
-5.44172086,0.18931215,0.01369703,0.00000000,0.11000321,0.00000000,0.03700660,0.02659191
-5.43571786,0.18442172,0.01430113,0.00000000,0.10465813,0.00000000,0.03930299,0.02809848
-5.42971486,0.18417805,0.01524316,0.00000000,0.10200992,0.00000000,0.04253303,0.03026470
-5.42371186,0.18845805,0.01652319,0.00000000,0.10196513,0.00000000,0.04670434,0.03309583
-5.41770885,0.19712338,0.01813915,0.00000000,0.10442403,0.00000000,0.05181923,0.03659339
-5.41170585,0.21002199,0.02008653,0.00000000,0.10928236,0.00000000,0.05787383,0.04075480
-5.40570285,0.22698911,0.02235816,0.00000000,0.11643271,0.00000000,0.06485735,0.04557301
-5.39969985,0.24784804,0.02494391,0.00000000,0.12576568,0.00000000,0.07275148,0.05103639
-5.39369685,0.27241118,0.02783062,0.00000000,0.13717090,0.00000000,0.08152997,0.05712867
-5.38769385,0.30048159,0.03100197,0.00000000,0.15053831,0.00000000,0.09115873,0.06382923
-5.38169085,0.33185549,0.03443855,0.00000000,0.16575964,0.00000000,0.10159626,0.07111366
-5.37568784,0.36632593,0.03811808,0.00000000,0.18273052,0.00000000,0.11279462,0.07895471
-5.36968484,0.40368791,0.04201580,0.00000000,0.20135311,0.00000000,0.12470095,0.08732361
-5.36368184,0.44374489,0.04610503,0.00000000,0.22153935,0.00000000,0.13725958,0.09619170
-5.35767884,0.48631667,0.05035786,0.00000000,0.24321486,0.00000000,0.15041453,0.10553254
-5.35167584,0.53124838,0.05474608,0.00000000,0.26632327,0.00000000,0.16411246,0.11532407
-5.34567284,0.57842012,0.05924215,0.00000000,0.29083077,0.00000000,0.17830590,0.12555109
-5.33966983,0.62775667,0.06382025,0.00000000,0.31673060,0.00000000,0.19295645,0.13620766
-5.33366683,0.67923662,0.06845735,0.00000000,0.34404712,0.00000000,0.20803794,0.14729943
-5.32766383,0.73290004,0.07313424,0.00000000,0.37283898,0.00000000,0.22353908,0.15884558
-5.32166083,0.78885392,0.07783645,0.00000000,0.40320095,0.00000000,0.23946556,0.17088028
-5.31565783,0.84727442,0.08255497,0.00000000,0.43526399,0.00000000,0.25584124,0.18345355
-5.30965483,0.90840539,0.08728673,0.00000000,0.46919314,0.00000000,0.27270818,0.19663118
-5.30365183,0.97255224,0.09203483,0.00000000,0.50518288,0.00000000,0.29012547,0.21049374
-5.29764882,1.04007108,0.09680836,0.00000000,0.54344980,0.00000000,0.30816667,0.22513454
-5.29164582,1.11135265,0.10162199,0.00000000,0.58422248,0.00000000,0.32691583,0.24065642
-5.28564282,1.18680138,0.10649509,0.00000000,0.62772866,0.00000000,0.34646213,0.25716756
-5.27963982,1.26681005,0.11145062,0.00000000,0.67418006,0.00000000,0.36689332,0.27477620
-5.27363682,1.35173069,0.11651364,0.00000000,0.72375527,0.00000000,0.38828824,0.29358459
-5.26763382,1.44184299,0.12170965,0.00000000,0.77658143,0.00000000,0.41070863,0.31368221
-5.26163082,1.53732156,0.12706272,0.00000000,0.83271551,0.00000000,0.43419070,0.33513869
-5.25562781,1.63820369,0.13259354,0.00000000,0.89212612,0.00000000,0.45873695,0.35799664
-5.24962481,1.74435936,0.13831753,0.00000000,0.95467699,0.00000000,0.48430859,0.38226481
-5.24362181,1.85546536,0.14424299,0.00000000,1.02011303,0.00000000,0.51081922,0.40791184
-5.23761881,1.97098530,0.15036947,0.00000000,1.08805021,0.00000000,0.53813006,0.43486113
-5.23161581,2.09015706,0.15668649,0.00000000,1.15797000,0.00000000,0.56604731,0.46298704
-5.22561281,2.21198917,0.16317254,0.00000000,1.22921928,0.00000000,0.59432173,0.49211278
-5.21960980,2.33526699,0.16979458,0.00000000,1.30101609,0.00000000,0.62265096,0.52201025
-5.21360680,2.45856928,0.17650801,0.00000000,1.37246168,0.00000000,0.65068431,0.55240199
-5.20760380,2.58029517,0.18325711,0.00000000,1.44255864,0.00000000,0.67803030,0.58296532
-5.20160080,2.69870105,0.18997610,0.00000000,1.51023477,0.00000000,0.70426655,0.61333862
-5.19559780,2.81194631,0.19659053,0.00000000,1.57437199,0.00000000,0.72895174,0.64312970
-5.18959480,2.91814635,0.20301931,0.00000000,1.63383927,0.00000000,0.75163924,0.67192596
-5.18359180,3.01543086,0.20917697,0.00000000,1.68752826,0.00000000,0.77189172,0.69930596
-5.17758879,3.10200492,0.21497634,0.00000000,1.73439013,0.00000000,0.78929629,0.72485212
-5.17158579,3.17621038,0.22033136,0.00000000,1.77347206,0.00000000,0.80347933,0.74816388
-5.16558279,3.23658467,0.22516002,0.00000000,1.80395160,0.00000000,0.81412037,0.76887087
-5.15957979,3.28191440,0.22938726,0.00000000,1.82516736,0.00000000,0.82096446,0.78664544
-5.15357679,3.31128113,0.23294763,0.00000000,1.83664463,0.00000000,0.82383226,0.80121398
-5.14757379,3.32409714,0.23578779,0.00000000,1.83811444,0.00000000,0.82262753,0.81236661
-5.14157079,3.32012941,0.23786843,0.00000000,1.82952531,0.00000000,0.81734154,0.81996446
-5.13556778,3.29951056,0.23916582,0.00000000,1.81104711,0.00000000,0.80805428,0.82394452
-5.12956478,3.26273614,0.23967264,0.00000000,1.78306653,0.00000000,0.79493230,0.82432147
-5.12356178,3.21064833,0.23939819,0.00000000,1.74617470,0.00000000,0.77822338,0.82118659
-5.11755878,3.14440680,0.23836791,0.00000000,1.70114729,0.00000000,0.75824816,0.81470356
-5.11155578,3.06544792,0.23662223,0.00000000,1.64891804,0.00000000,0.73538931,0.80510152
-5.10555278,2.97543444,0.23421480,0.00000000,1.59054714,0.00000000,0.71007853,0.79266556
-5.09954977,2.87619772,0.23121010,0.00000000,1.52718562,0.00000000,0.68278217,0.77772516
-5.09354677,2.76967533,0.22768068,0.00000000,1.46003764,0.00000000,0.65398597,0.76064106
-5.08754377,2.65784683,0.22370410,0.00000000,1.39032222,0.00000000,0.62417973,0.74179135
-5.08154077,2.54267059,0.21935971,0.00000000,1.31923606,0.00000000,0.59384248,0.72155729
-5.07553777,2.42602427,0.21472543,0.00000000,1.24791905,0.00000000,0.56342871,0.70030965
-5.06953477,2.30965162,0.20987483,0.00000000,1.17742375,0.00000000,0.53335644,0.67839622
-5.06353177,2.19511753,0.20487443,0.00000000,1.10869005,0.00000000,0.50399721,0.65613105
-5.05752876,2.08377299,0.19978159,0.00000000,1.04252563,0.00000000,0.47566857,0.63378587
-5.05152576,1.97673086,0.19464300,0.00000000,0.97959287,0.00000000,0.44862916,0.61158408
-5.04552276,1.87485317,0.18949374,0.00000000,0.92040231,0.00000000,0.42307637,0.58969750
-5.03951976,1.77874945,0.18435715,0.00000000,0.86531239,0.00000000,0.39914660,0.56824584
-5.03351676,1.68878571,0.17924531,0.00000000,0.81453517,0.00000000,0.37691780,0.54729891
-5.02751376,1.60510268,0.17416017,0.00000000,0.76814715,0.00000000,0.35641413,0.52688115
-5.02151076,1.52764187,0.16909521,0.00000000,0.72610435,0.00000000,0.33761221,0.50697814
-5.01550775,1.45617750,0.16403751,0.00000000,0.68826067,0.00000000,0.32044869,0.48754472
-5.00950475,1.39035231,0.15897008,0.00000000,0.65438819,0.00000000,0.30482847,0.46851393
-5.00350175,1.32971515,0.15387433,0.00000000,0.62419853,0.00000000,0.29063340,0.44980649
-4.99749875,1.27375840,0.14873247,0.00000000,0.59736396,0.00000000,0.27773081,0.43134005
-4.99149575,1.22195331,0.14352978,0.00000000,0.57353748,0.00000000,0.26598151,0.41303777
-4.98549275,1.17378173,0.13825649,0.00000000,0.55237088,0.00000000,0.25524708,0.39483587
-4.97948974,1.12876304,0.13290939,0.00000000,0.53353015,0.00000000,0.24539608,0.37668966
-4.97348674,1.08647534,0.12749285,0.00000000,0.51670787,0.00000000,0.23630907,0.35857799
-4.96748374,1.04657051,0.12201941,0.00000000,0.50163226,0.00000000,0.22788235,0.34050591
-4.96148074,1.00878301,0.11650991,0.00000000,0.48807278,0.00000000,0.22003038,0.32250559
-4.95547774,0.97293267,0.11099309,0.00000000,0.47584256,0.00000000,0.21268705,0.30463558
-4.94947474,0.93892216,0.10550482,0.00000000,0.46479781,0.00000000,0.20580581,0.28697860
-4.94347174,0.90672972,0.10008699,0.00000000,0.45483467,0.00000000,0.19935886,0.26963823
-4.93746873,0.87639837,0.09478625,0.00000000,0.44588410,0.00000000,0.19333556,0.25273461
-4.93146573,0.84802249,0.08965243,0.00000000,0.43790525,0.00000000,0.18774039,0.23639964
-4.92546273,0.82173292,0.08473705,0.00000000,0.43087802,0.00000000,0.18259038,0.22077188
-4.91945973,0.79768159,0.08009181,0.00000000,0.42479521,0.00000000,0.17791246,0.20599146
-4.91345673,0.77602657,0.07576709,0.00000000,0.41965505,0.00000000,0.17374073,0.19219530
-4.90745373,0.75691838,0.07181070,0.00000000,0.41545427,0.00000000,0.17011375,0.17951270
-4.90145073,0.74048803,0.06826665,0.00000000,0.41218230,0.00000000,0.16707200,0.16806153
-4.89544772,0.72683728,0.06517419,0.00000000,0.40981664,0.00000000,0.16465558,0.15794504
-4.88944472,0.71603131,0.06256699,0.00000000,0.40831984,0.00000000,0.16290201,0.14924935
-4.88344172,0.70809372,0.06047240,0.00000000,0.40763774,0.00000000,0.16184435,0.14204144
-4.87743872,0.70300396,0.05891096,0.00000000,0.40769934,0.00000000,0.16150943,0.13636785
-4.87143572,0.70069664,0.05789590,0.00000000,0.40841783,0.00000000,0.16191633,0.13225374
-4.86543272,0.70106278,0.05743281,0.00000000,0.40969274,0.00000000,0.16307493,0.12970238
-4.85942971,0.70395233,0.05751932,0.00000000,0.41141300,0.00000000,0.16498470,0.12869495
-4.85342671,0.70917781,0.05814491,0.00000000,0.41346057,0.00000000,0.16763356,0.12919063
-4.84742371,0.71651870,0.05929074,0.00000000,0.41571437,0.00000000,0.17099700,0.13112685
-4.84142071,0.72572630,0.06092964,0.00000000,0.41805438,0.00000000,0.17503739,0.13441985
-4.83541771,0.73652888,0.06302612,0.00000000,0.42036557,0.00000000,0.17970354,0.13896538
-4.82941471,0.74863708,0.06553667,0.00000000,0.42254154,0.00000000,0.18493068,0.14463977
-4.82341171,0.76174938,0.06841014,0.00000000,0.42448774,0.00000000,0.19064086,0.15130129
-4.81740870,0.77555781,0.07158841,0.00000000,0.42612426,0.00000000,0.19674380,0.15879195
-4.81140570,0.78975378,0.07500726,0.00000000,0.42738800,0.00000000,0.20313832,0.16693973
-4.80540270,0.80403430,0.07859757,0.00000000,0.42823439,0.00000000,0.20971440,0.17556138
-4.79939970,0.81810841,0.08228676,0.00000000,0.42863858,0.00000000,0.21635568,0.18446569
-4.79339670,0.83170398,0.08600044,0.00000000,0.42859626,0.00000000,0.22294266,0.19345726
-4.78739370,0.84457479,0.08966438,0.00000000,0.42812401,0.00000000,0.22935622,0.20234082
-4.78139070,0.85650765,0.09320647,0.00000000,0.42725936,0.00000000,0.23548154,0.21092574
-4.77538769,0.86732945,0.09655896,0.00000000,0.42606049,0.00000000,0.24121213,0.21903088
-4.76938469,0.87691371,0.09966044,0.00000000,0.42460558,0.00000000,0.24645385,0.22648938
-4.76338169,0.88518631,0.10245794,0.00000000,0.42299179,0.00000000,0.25112871,0.23315331
-4.75737869,0.89212994,0.10490861,0.00000000,0.42133380,0.00000000,0.25517810,0.23889785
-4.75137569,0.89778672,0.10698120,0.00000000,0.41976179,0.00000000,0.25856542,0.24362493
-4.74537269,0.90225870,0.10865702,0.00000000,0.41841882,0.00000000,0.26127777,0.24726597
-4.73936968,0.90570577,0.10993045,0.00000000,0.41745745,0.00000000,0.26332657,0.24978362
-4.73336668,0.90834066,0.11080895,0.00000000,0.41703564,0.00000000,0.26474709,0.25117236
-4.72736368,0.91042105,0.11131237,0.00000000,0.41731179,0.00000000,0.26559670,0.25145791
-4.72136068,0.91223880,0.11147182,0.00000000,0.41843907,0.00000000,0.26595199,0.25069539
-4.71535768,0.91410640,0.11132797,0.00000000,0.42055899,0.00000000,0.26590481,0.24896629
-4.70935468,0.91634136,0.11092894,0.00000000,0.42379456,0.00000000,0.26555741,0.24637444
-4.70335168,0.91924895,0.11032782,0.00000000,0.42824314,0.00000000,0.26501685,0.24304117
-4.69734867,0.92310428,0.10958002,0.00000000,0.43396938,0.00000000,0.26438917,0.23909974
-4.69134567,0.92813454,0.10874054,0.00000000,0.44099855,0.00000000,0.26377331,0.23468960
-4.68534267,0.93450251,0.10786133,0.00000000,0.44931077,0.00000000,0.26325551,0.22995059
-4.67933967,0.94229227,0.10698897,0.00000000,0.45883640,0.00000000,0.26290418,0.22501736
-4.67333667,0.95149824,0.10616260,0.00000000,0.46945319,0.00000000,0.26276577,0.22001458
-4.66733367,0.96201825,0.10541248,0.00000000,0.48098531,0.00000000,0.26286189,0.21505280
-4.66133067,0.97365134,0.10475910,0.00000000,0.49320467,0.00000000,0.26318774,0.21022562
-4.65532766,0.98610088,0.10421298,0.00000000,0.50583471,0.00000000,0.26371220,0.20560791
-4.64932466,0.99898286,0.10377513,0.00000000,0.51855656,0.00000000,0.26437935,0.20125550
-4.64332166,1.01183947,0.10343821,0.00000000,0.53101759,0.00000000,0.26511171,0.19720615
-4.63731866,1.02415736,0.10318832,0.00000000,0.54284206,0.00000000,0.26581473,0.19348177
-4.63131566,1.03538989,0.10300728,0.00000000,0.55364348,0.00000000,0.26638254,0.19009179
-4.62531266,1.04498232,0.10287535,0.00000000,0.56303822,0.00000000,0.26670457,0.18703745
-4.61930965,1.05239879,0.10277421,0.00000000,0.57065973,0.00000000,0.26667273,0.18431673
-4.61330665,1.05714977,0.10269001,0.00000000,0.57617281,0.00000000,0.26618878,0.18192962
-4.60730365,1.05881848,0.10261639,0.00000000,0.57928706,0.00000000,0.26517152,0.17988345
-4.60130065,1.05708512,0.10255720,0.00000000,0.57976921,0.00000000,0.26356335,0.17819789
-4.59529765,1.05174743,0.10252882,0.00000000,0.57745328,0.00000000,0.26133599,0.17690940
-4.58929465,1.04273674,0.10256199,0.00000000,0.57224852,0.00000000,0.25849497,0.17607469
-4.58329165,1.03012840,0.10270282,0.00000000,0.56414442,0.00000000,0.25508270,0.17577312
-4.57728864,1.01414637,0.10301321,0.00000000,0.55321275,0.00000000,0.25117995,0.17610775
-4.57128564,0.99516135,0.10357027,0.00000000,0.53960646,0.00000000,0.24690567,0.17720491
-4.56528264,0.97368287,0.10446507,0.00000000,0.52355562,0.00000000,0.24241527,0.17921227
-4.55927964,0.95034550,0.10580046,0.00000000,0.50536059,0.00000000,0.23789718,0.18229551
-4.55327664,0.92588993,0.10768816,0.00000000,0.48538278,0.00000000,0.23356821,0.18663342
-4.54727364,0.90113988,0.11024526,0.00000000,0.46403358,0.00000000,0.22966767,0.19241201
-4.54127064,0.87697578,0.11359011,0.00000000,0.44176188,0.00000000,0.22645055,0.19981739
-4.53526763,0.85430665,0.11783791,0.00000000,0.41904095,0.00000000,0.22418021,0.20902814
-4.52926463,0.83404126,0.12309607,0.00000000,0.39635515,0.00000000,0.22312069,0.22020719
-4.52326163,0.81705987,0.12945966,0.00000000,0.37418707,0.00000000,0.22352920,0.23349375
-4.51725863,0.80418789,0.13700694,0.00000000,0.35300569,0.00000000,0.22564875,0.24899562
-4.51125563,0.79617233,0.14579551,0.00000000,0.33325586,0.00000000,0.22970158,0.26678224
-4.50525263,0.79366193,0.15585884,0.00000000,0.31534951,0.00000000,0.23588332,0.28687894
-4.49924962,0.79719187,0.16720379,0.00000000,0.29965867,0.00000000,0.24435820,0.30926258
-4.49324662,0.80717321,0.17980898,0.00000000,0.28651058,0.00000000,0.25525545,0.33385902
-4.48724362,0.82388742,0.19362413,0.00000000,0.27618456,0.00000000,0.26866693,0.36054254
-4.48124062,0.84748591,0.20857066,0.00000000,0.26891078,0.00000000,0.28464596,0.38913730
-4.47523762,0.87799422,0.22454328,0.00000000,0.26487047,0.00000000,0.30320745,0.41942099
-4.46923462,0.91532045,0.24141275,0.00000000,0.26419749,0.00000000,0.32432906,0.45113046
-4.46323162,0.95926715,0.25902957,0.00000000,0.26698072,0.00000000,0.34795341,0.48396922
-4.45722861,1.00954580,0.27722857,0.00000000,0.27326703,0.00000000,0.37399098,0.51761651
-4.45122561,1.06579306,0.29583414,0.00000000,0.28306452,0.00000000,0.40232366,0.55173745
-4.44522261,1.12758767,0.31466583,0.00000000,0.29634562,0.00000000,0.43280860,0.58599403
-4.43921961,1.19446705,0.33354414,0.00000000,0.31304984,0.00000000,0.46528214,0.62005609
-4.43321661,1.26594262,0.35229620,0.00000000,0.33308597,0.00000000,0.49956360,0.65361205
-4.42721361,1.34151308,0.37076095,0.00000000,0.35633357,0.00000000,0.53545867,0.68637864
-4.42121061,1.42067479,0.38879374,0.00000000,0.38264375,0.00000000,0.57276233,0.71810912
-4.41520760,1.50292902,0.40626990,0.00000000,0.41183922,0.00000000,0.61126095,0.74859973
-4.40920460,1.58778556,0.42308725,0.00000000,0.44371371,0.00000000,0.65073370,0.77769372
-4.40320160,1.67476273,0.43916741,0.00000000,0.47803106,0.00000000,0.69095319,0.80528298
-4.39719860,1.76338414,0.45445570,0.00000000,0.51452395,0.00000000,0.73168520,0.83130716
-4.39119560,1.85317249,0.46891989,0.00000000,0.55289286,0.00000000,0.77268793,0.85575013
-4.38519260,1.94364117,0.48254765,0.00000000,0.59280520,0.00000000,0.81371067,0.87863429
-4.37918959,2.03428449,0.49534302,0.00000000,0.63389516,0.00000000,0.85449216,0.90001289
-4.37318659,2.12456749,0.50732210,0.00000000,0.67576444,0.00000000,0.89475902,0.91996087
-4.36718359,2.21391638,0.51850819,0.00000000,0.71798397,0.00000000,0.93422434,0.93856482
-4.36118059,2.30171053,0.52892670,0.00000000,0.76009704,0.00000000,0.97258682,0.95591258
-4.35517759,2.38727707,0.53860016,0.00000000,0.80162364,0.00000000,1.00953065,0.97208318
-4.34917459,2.46988876,0.54754363,0.00000000,0.84206628,0.00000000,1.04472647,0.98713771
-4.34317159,2.54876577,0.55576080,0.00000000,0.88091706,0.00000000,1.07783329,1.00111148
-4.33716858,2.62308175,0.56324094,0.00000000,0.91766595,0.00000000,1.10850190,1.01400822
-4.33116558,2.69197414,0.56995700,0.00000000,0.95180999,0.00000000,1.13637933,1.02579621
-4.32516258,2.75455876,0.57586482,0.00000000,0.98286321,0.00000000,1.16111470,1.03640691
-4.31915958,2.80994785,0.58090358,0.00000000,1.01036684,0.00000000,1.18236604,1.04573584
-4.31315658,2.85727129,0.58499745,0.00000000,1.03389952,0.00000000,1.19980797,1.05364567
-4.30715358,2.89569968,0.58805817,0.00000000,1.05308715,0.00000000,1.21314005,1.05997135
