energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Ta_p_up,Ta_d_up
-5.74187094,1.02966895,0.00074592,0.07425247,0.54252523,0.00796406,0.48905275,0.39796480
-5.73586793,1.03274758,0.00074714,0.07026833,0.54752640,0.00794599,0.48751280,0.40035984
-5.72986493,1.03051181,0.00074434,0.06637624,0.54935527,0.00788889,0.48384030,0.40058574
-5.72386193,1.02286031,0.00073742,0.06258820,0.54794493,0.00779187,0.47800782,0.39859968
-5.71785893,1.00981996,0.00072636,0.05891415,0.54330629,0.00765487,0.47004029,0.39441131
-5.71185593,0.99155031,0.00071124,0.05536316,0.53553000,0.00747874,0.46001758,0.38808416
-5.70585293,0.96834340,0.00069221,0.05194450,0.52478565,0.00726517,0.44807511,0.37973512
-5.69984992,0.94061872,0.00066951,0.04866868,0.51131828,0.00701675,0.43440234,0.36953195
-5.69384692,0.90891361,0.00064347,0.04554835,0.49544229,0.00673686,0.41923913,0.35768900
-5.68784392,0.87386948,0.00061446,0.04259904,0.47753314,0.00642958,0.40287023,0.34446118
-5.68184092,0.83621462,0.00058294,0.03983976,0.45801712,0.00609959,0.38561813,0.33013659
-5.67583792,0.79674424,0.00054939,0.03729329,0.43735973,0.00575204,0.36783453,0.31502816
-5.66983492,0.75629874,0.00051431,0.03498639,0.41605312,0.00539238,0.34989100,0.29946453
-5.66383192,0.71574122,0.00047822,0.03294973,0.39460313,0.00502623,0.33216904,0.28378068
-5.65782891,0.67593489,0.00044165,0.03121771,0.37351648,0.00465921,0.31505009,0.26830876
-5.65182591,0.63772159,0.00040508,0.02982797,0.35328846,0.00429681,0.29890589,0.25336920
-5.64582291,0.60190179,0.00036898,0.02882089,0.33439161,0.00394424,0.28408936,0.23926279
-5.63981991,0.56921687,0.00033377,0.02823885,0.31726559,0.00360634,0.27092645,0.22626363
-5.63381691,0.54033387,0.00029982,0.02812527,0.30230846,0.00328747,0.25970912,0.21461331
-5.62781391,0.51583311,0.00026744,0.02852364,0.28986948,0.00299142,0.25068938,0.20451638
-5.62181091,0.49619856,0.00023689,0.02947625,0.28024343,0.00272141,0.24407473,0.19613709
-5.61580790,0.48181094,0.00020835,0.03102291,0.27366634,0.00248000,0.24002469,0.18959746
-5.60980490,0.47294329,0.00018195,0.03319941,0.27031255,0.00226912,0.23864850,0.18497642
-5.60380190,0.46975876,0.00015778,0.03603593,0.27029286,0.00209003,0.24000388,0.18231012
-5.59779890,0.47231020,0.00013585,0.03955536,0.27365374,0.00194340,0.24409653,0.18159303
-5.59179590,0.48054137,0.00011613,0.04377154,0.28037726,0.00182929,0.25088054,0.18277979
-5.58579290,0.49428937,0.00009858,0.04868748,0.29038177,0.00174718,0.26025934,0.18578767
-5.57978989,0.51328819,0.00008308,0.05429374,0.30352309,0.00169605,0.27208721,0.19049943
-5.57378689,0.53717308,0.00006952,0.06056687,0.31959636,0.00167438,0.28617130,0.19676644
-5.56778389,0.56548598,0.00005775,0.06746812,0.33833844,0.00168025,0.30227412,0.20441212
-5.56178089,0.59768183,0.00004764,0.07494252,0.35943097,0.00171130,0.32011663,0.21323544
-5.55577789,0.63313601,0.00003901,0.08291833,0.38250422,0.00176487,0.33938180,0.22301469
-5.54977489,0.67115304,0.00003172,0.09130704,0.40714189,0.00183799,0.35971895,0.23351132
-5.54377189,0.71097672,0.00002561,0.10000398,0.43288694,0.00192744,0.38074876,0.24447393
-5.53776888,0.75180200,0.00002053,0.10888953,0.45924862,0.00202981,0.40206914,0.25564253
-5.53176588,0.79278839,0.00001633,0.11783105,0.48571071,0.00214157,0.42326194,0.26675296
-5.52576288,0.83307530,0.00001291,0.12668541,0.51174102,0.00225910,0.44390058,0.27754150
-5.51975988,0.87179885,0.00001012,0.13530217,0.53680207,0.00237877,0.46355833,0.28774979
-5.51375688,0.90811014,0.00000788,0.14352732,0.56036277,0.00249704,0.48181745,0.29712972
-5.50775388,0.94119446,0.00000610,0.15120743,0.58191077,0.00261044,0.49827861,0.30544862
-5.50175088,0.97029103,0.00000468,0.15819402,0.60096525,0.00271577,0.51257062,0.31249421
-5.49574787,0.99471245,0.00000357,0.16434812,0.61708967,0.00281004,0.52436003,0.31807950
-5.48974487,1.01386337,0.00000270,0.16954469,0.62990394,0.00289065,0.53336021,0.32204728
-5.48374187,1.02725744,0.00000203,0.17367679,0.63909561,0.00295538,0.53933961,0.32427416
-5.47773887,1.03453184,0.00000151,0.17665927,0.64442948,0.00300247,0.54212879,0.32467380
-5.47173587,1.03545872,0.00000112,0.17843179,0.64575530,0.00303066,0.54162588,0.32319943
-5.46573287,1.02995291,0.00000083,0.17896112,0.64301299,0.00303924,0.53780018,0.31984521
-5.45972986,1.01807543,0.00000061,0.17824247,0.63623525,0.00302805,0.53069362,0.31464664
-5.45372686,1.00003265,0.00000044,0.17629989,0.62554729,0.00299744,0.52042011,0.30767965
-5.44772386,0.97617086,0.00000033,0.17318564,0.61116364,0.00294836,0.50716259,0.29905866
-5.44172086,0.94696659,0.00000024,0.16897864,0.59338217,0.00288221,0.49116792,0.28893343
-5.43571786,0.91301283,0.00000019,0.16378199,0.57257555,0.00280088,0.47273984,0.27748492
-5.42971486,0.87500200,0.00000015,0.15771969,0.54918042,0.00270666,0.45223025,0.26492035
-5.42371186,0.83370598,0.00000014,0.15093278,0.52368484,0.00260216,0.43002917,0.25146751
-5.41770885,0.78995445,0.00000014,0.14357497,0.49661447,0.00249026,0.40655377,0.23736870
-5.41170585,0.74461205,0.00000016,0.13580799,0.46851802,0.00237402,0.38223698,0.22287448
-5.40570285,0.69855560,0.00000021,0.12779689,0.43995270,0.00225659,0.35751612,0.20823749
-5.39969985,0.65265196,0.00000028,0.11970537,0.41146997,0.00214114,0.33282194,0.19370657
-5.39369685,0.60773757,0.00000038,0.11169147,0.38360241,0.00203076,0.30856859,0.17952139
-5.38769385,0.56460022,0.00000052,0.10390357,0.35685188,0.00192844,0.28514466,0.16590786
-5.38169085,0.52396359,0.00000072,0.09647697,0.33167944,0.00183693,0.26290581,0.15307434
-5.37568784,0.48647504,0.00000100,0.08953107,0.30849734,0.00175879,0.24216893,0.14120879
-5.36968484,0.45269673,0.00000136,0.08316722,0.28766301,0.00169625,0.22320809,0.13047696
-5.36368184,0.42310029,0.00000186,0.07746723,0.26947527,0.00165126,0.20625216,0.12102158
-5.35767884,0.39806470,0.00000252,0.07249257,0.25417267,0.00162544,0.19148420,0.11296247
-5.35167584,0.37787746,0.00000339,0.06828424,0.24193374,0.00162006,0.17904228,0.10639757
-5.34567284,0.36273849,0.00000452,0.06486313,0.23287901,0.00163610,0.16902170,0.10140464
-5.33966983,0.35276643,0.00000599,0.06223104,0.22707459,0.00167424,0.16147831,0.09804368
-5.33366683,0.34800690,0.00000789,0.06037209,0.22453688,0.00173489,0.15643275,0.09635975
-5.32766383,0.34844221,0.00001031,0.05925445,0.22523830,0.00181822,0.15387520,0.09638605
-5.32166083,0.35400209,0.00001338,0.05883249,0.22911358,0.00192424,0.15377061,0.09814717
-5.31565783,0.36457477,0.00001725,0.05904904,0.23606641,0.00205283,0.15606394,0.10166230
-5.30965483,0.38001823,0.00002207,0.05983787,0.24597613,0.00220379,0.16068539,0.10694818
-5.30365183,0.40017096,0.00002805,0.06112624,0.25870423,0.00237692,0.16755522,0.11402176
-5.29764882,0.42486188,0.00003540,0.06283750,0.27410040,0.00257206,0.17658821,0.12290232
-5.29164582,0.45391926,0.00004436,0.06489362,0.29200802,0.00278915,0.18769743,0.13361310
-5.28564282,0.48717805,0.00005521,0.06721767,0.31226876,0.00302828,0.20079743,0.14618216
-5.27963982,0.52448561,0.00006823,0.06973623,0.33472638,0.00328973,0.21580650,0.16064252
-5.27363682,0.56570561,0.00008375,0.07238154,0.35922944,0.00357401,0.23264832,0.17703159
-5.26763382,0.61071992,0.00010208,0.07509354,0.38563301,0.00388190,0.25125266,0.19538969
-5.26163082,0.65942844,0.00012358,0.07782159,0.41379924,0.00421442,0.27155540,0.21575792
-5.25562781,0.71174707,0.00014860,0.08052599,0.44359700,0.00457285,0.29349782,0.23817524
-5.24962481,0.76760364,0.00017747,0.08317912,0.47490042,0.00495872,0.31702521,0.26267496
-5.24362181,0.82693231,0.00021052,0.08576627,0.50758670,0.00537374,0.34208499,0.28928071
-5.23761881,0.88966640,0.00024806,0.08828608,0.54153319,0.00581978,0.36862444,0.31800207
-5.23161581,0.95573024,0.00029035,0.09075064,0.57661394,0.00629877,0.39658809,0.34882998
-5.22561281,1.02503026,0.00033761,0.09318512,0.61269606,0.00681265,0.42591503,0.38173228
-5.21960980,1.09744592,0.00039001,0.09562704,0.64963600,0.00736328,0.45653619,0.41664939
-5.21360680,1.17282075,0.00044761,0.09812506,0.68727608,0.00795229,0.48837184,0.45349050
-5.20760380,1.25095424,0.00051044,0.10073748,0.72544152,0.00858104,0.52132922,0.49213047
-5.20160080,1.33159476,0.00057839,0.10353020,0.76393808,0.00925046,0.55530075,0.53240759
-5.19559780,1.41443412,0.00065130,0.10657448,0.80255075,0.00996096,0.59016247,0.57412239
-5.18959480,1.49910397,0.00072886,0.10994425,0.84104331,0.01071234,0.62577316,0.61703765
-5.18359180,1.58517438,0.00081069,0.11371325,0.87915914,0.01150370,0.66197390,0.66087963
-5.17758879,1.67215469,0.00089633,0.11795191,0.91662314,0.01233331,0.69858814,0.70534069
-5.17158579,1.75949657,0.00098519,0.12272415,0.95314479,0.01319861,0.73542235,0.75008303
-5.16558279,1.84659943,0.00107666,0.12808414,0.98842219,0.01409613,0.77226692,0.79474368
-5.15957979,1.93281773,0.00117001,0.13407311,1.02214701,0.01502145,0.80889761,0.83894046
-5.15357679,2.01747008,0.00126453,0.14071642,1.05401005,0.01596921,0.84507713,0.88227873
-5.14757379,2.09984974,0.00135948,0.14802085,1.08370724,0.01693313,0.88055703,0.92435870
-5.14157079,2.17923602,0.00145412,0.15597238,1.11094578,0.01790602,0.91507970,0.96478309
-5.13556778,2.25490646,0.00154777,0.16453453,1.13545017,0.01887988,0.94838049,1.00316477
-5.12956478,2.32614901,0.00163983,0.17364731,1.15696792,0.01984596,0.98019000,1.03913422
-5.12356178,2.39227422,0.00172982,0.18322701,1.17527467,0.02079489,1.01023640,1.07234649
-5.11755878,2.45262693,0.00181739,0.19316676,1.19017857,0.02171681,1.03824799,1.10248754
-5.11155578,2.50659722,0.00190239,0.20333797,1.20152388,0.02260155,1.06395595,1.12927979
-5.10555278,2.55363065,0.00198487,0.21359274,1.20919360,0.02343879,1.08709740,1.15248667
-5.09954977,2.59323746,0.00206516,0.22376704,1.21311119,0.02421828,1.10741876,1.17191630
-5.09354677,2.62500086,0.00214384,0.23368472,1.21324143,0.02493003,1.12467959,1.18742411
-5.08754377,2.64858424,0.00222182,0.24316221,1.20959045,0.02556461,1.13865675,1.19891458
-5.08154077,2.66373757,0.00230034,0.25201370,1.20220514,0.02611331,1.14914907,1.20634206
-5.07553777,2.67030261,0.00238098,0.26005675,1.19117185,0.02656840,1.15598227,1.20971079
-5.06953477,2.66821732,0.00246569,0.26711790,1.17661478,0.02692338,1.15901421,1.20907415
-5.06353177,2.65751909,0.00255681,0.27303833,1.15869391,0.02717314,1.15814008,1.20453336
-5.05752876,2.63834683,0.00265700,0.27767902,1.13760272,0.02731418,1.15329750,1.19623541
-5.05152576,2.61094172,0.00276930,0.28092552,1.11356570,0.02734474,1.14447120,1.18437058
-5.04552276,2.57564646,0.00289704,0.28269184,1.08683567,0.02726485,1.13169701,1.16916934
-5.03951976,2.53290275,0.00304382,0.28292349,1.05769091,0.02707645,1.11506481,1.15089865
-5.03351676,2.48324690,0.00321342,0.28159935,1.02643214,0.02678334,1.09472037,1.12985778
-5.02751376,2.42730320,0.00340975,0.27873255,0.99337916,0.02639108,1.07086558,1.10637349
-5.02151076,2.36577525,0.00363671,0.27437001,0.95886732,0.02590692,1.04375718,1.08079465
-5.01550775,2.29943491,0.00389809,0.26859103,0.92324358,0.02533954,1.01370369,1.05348632
-5.00950475,2.22910928,0.00419742,0.26150462,0.88686229,0.02469887,0.98106062,1.02482332
-5.00350175,2.15566566,0.00453784,0.25324609,0.85008062,0.02399575,0.94622409,0.99518342
-4.99749875,2.07999514,0.00492190,0.24397274,0.81325378,0.02324164,0.90962293,0.96494036
-4.99149575,2.00299508,0.00535142,0.23385908,0.77672995,0.02244829,0.87170966,0.93445677
-4.98549275,1.92555123,0.00582733,0.22309165,0.74084521,0.02162740,0.83295053,0.90407738
-4.97948974,1.84852006,0.00634949,0.21186371,0.70591857,0.02079024,0.79381523,0.87412264
-4.97348674,1.77271208,0.00691661,0.20037010,0.67224716,0.01994743,0.75476646,0.84488316
-4.96748374,1.69887682,0.00752610,0.18880220,0.64010192,0.01910863,0.71624998,0.81661509
-4.96148074,1.62769004,0.00817406,0.17734353,0.60972384,0.01828234,0.67868537,0.78953681
-4.95547774,1.55974378,0.00885521,0.16616574,0.58132097,0.01747575,0.64245813,0.76382700
-4.94947474,1.49553968,0.00956297,0.15542539,0.55506631,0.01669467,0.60791306,0.73962422
-4.94347174,1.43548562,0.01028954,0.14526138,0.53109666,0.01594351,0.57534947,0.71702810
-4.93746873,1.37989598,0.01102603,0.13579311,0.50951250,0.01522537,0.54501814,0.69610198
-4.93146573,1.32899518,0.01176274,0.12711939,0.49037883,0.01454208,0.51712021,0.67687694
-4.92546273,1.28292429,0.01248934,0.11931797,0.47372704,0.01389449,0.49180771,0.65935700
-4.91945973,1.24175026,0.01319523,0.11244573,0.45955762,0.01328256,0.46918594,0.64352510
-4.91345673,1.20547722,0.01386985,0.10653931,0.44784357,0.01270572,0.44931712,0.62934975
-4.90745373,1.17405913,0.01450304,0.10161621,0.43853454,0.01216304,0.43222530,0.61679177
-4.90145073,1.14741324,0.01508542,0.09767627,0.43156124,0.01165355,0.41790214,0.60581090
-4.89544772,1.12543363,0.01560870,0.09470332,0.42684029,0.01117650,0.40631323,0.59637201
-4.88944472,1.10800426,0.01606600,0.09266707,0.42427914,0.01073154,0.39740474,0.58845051
-4.88344172,1.09501105,0.01645210,0.09152512,0.42378096,0.01031897,0.39110996,0.58203677
-4.87743872,1.08635256,0.01676366,0.09122501,0.42524946,0.00993985,0.38735569,0.57713950
-4.87143572,1.08194900,0.01699927,0.09170632,0.42859348,0.00959613,0.38606814,0.57378788
-4.86543272,1.08174933,0.01715955,0.09290278,0.43373127,0.00929071,0.38717815,0.57203258
-4.85942971,1.08573651,0.01724706,0.09474434,0.44059438,0.00902742,0.39062582,0.57194549
-4.85342671,1.09393077,0.01726616,0.09715919,0.44913112,0.00881100,0.39636423,0.57361853
-4.84742371,1.10639092,0.01722278,0.10007575,0.45930952,0.00864697,0.40436241,0.57716142
-4.84142071,1.12321390,0.01712413,0.10342451,0.47111962,0.00854155,0.41460742,0.58269869
-4.83541771,1.14453249,0.01697839,0.10713981,0.48457506,0.00850140,0.42710555,0.59036591
-4.82941471,1.17051129,0.01679428,0.11116137,0.49971384,0.00853348,0.44188266,0.60030541
-4.82341171,1.20134086,0.01658068,0.11543570,0.51659804,0.00864480,0.45898361,0.61266138
-4.81740870,1.23723007,0.01634628,0.11991714,0.53531236,0.00884214,0.47847073,0.62757449
-4.81140570,1.27839656,0.01609915,0.12456863,0.55596145,0.00913179,0.50042125,0.64517601
-4.80540270,1.32505522,0.01584648,0.12936211,0.57866561,0.00951928,0.52492371,0.66558150
-4.79939970,1.37740459,0.01559426,0.13427842,0.60355510,0.01000909,0.55207320,0.68888390
-4.79339670,1.43561138,0.01534716,0.13930683,0.63076277,0.01060435,0.58196542,0.71514629
-4.78739370,1.49979306,0.01510833,0.14444401,0.66041515,0.01130660,0.61468956,0.74439418
-4.78139070,1.56999899,0.01487946,0.14969261,0.69262216,0.01211549,0.65032004,0.77660754
-4.77538769,1.64619039,0.01466073,0.15505933,0.72746566,0.01302860,0.68890720,0.81171289
-4.76938469,1.72821999,0.01445101,0.16055268,0.76498724,0.01404120,0.73046712,0.84957545
-4.76338169,1.81581214,0.01424795,0.16618040,0.80517566,0.01514613,0.77497101,0.88999209
-4.75737869,1.90854439,0.01404828,0.17194676,0.84795473,0.01633367,0.82233431,0.93268523
-4.75137569,2.00583182,0.01384803,0.17784983,0.89317205,0.01759155,0.87240630,0.97729830
-4.74537269,2.10691523,0.01364280,0.18387886,0.94058948,0.01890498,0.92496049,1.02339332
-4.73936968,2.21085457,0.01342805,0.19001190,0.98987613,0.02025677,0.97968668,1.07045098
-4.73336668,2.31652863,0.01319934,0.19621399,1.04060428,0.02162756,1.03618516,1.11787378
-4.72736368,2.42264197,0.01295261,0.20243575,1.09224918,0.02299613,1.09396372,1.16499244
-4.72136068,2.52773989,0.01268433,0.20861288,1.14419288,0.02433981,1.15243810,1.21107591
-4.71535768,2.63023144,0.01239170,0.21466625,1.19573250,0.02563497,1.21093626,1.25534488
-4.70935468,2.72842073,0.01207277,0.22050300,1.24609296,0.02685754,1.26870671,1.29698866
-4.70335168,2.82054563,0.01172645,0.22601840,1.29444399,0.02798370,1.32493118,1.33518503
-4.69734867,2.90482290,0.01135260,0.23109852,1.33992092,0.02899045,1.37874131,1.36912238
-4.69134567,2.97949831,0.01095197,0.23562367,1.38164866,0.02985636,1.42923904,1.39802352
-4.68534267,3.04289975,0.01052617,0.23947234,1.41876782,0.03056217,1.47552024,1.42116996
-4.67933967,3.09349111,0.01007754,0.24252565,1.45046211,0.03109141,1.51670051,1.43792584
-4.67333667,3.12992464,0.00960909,0.24467191,1.47598561,0.03143095,1.55194236,1.44776026
-4.66733367,3.15108936,0.00912439,0.24581126,1.49468885,0.03157145,1.58048258,1.45026696
-4.66133067,3.15615305,0.00862738,0.24586000,1.50604242,0.03150771,1.60165847,1.44518048
-4.65532766,3.14459607,0.00812231,0.24475456,1.50965693,0.03123883,1.61493197,1.43238778
-4.64932466,3.11623493,0.00761358,0.24245479,1.50529857,0.03076829,1.61991029,1.41193489
-4.64332166,3.07123488,0.00710565,0.23894646,1.49289933,0.03010385,1.61636229,1.38402807
-4.63731866,3.01011046,0.00660297,0.23424286,1.47256150,0.02925732,1.60422971,1.34902954
-4.63131566,2.93371437,0.00610985,0.22838545,1.44455645,0.02824419,1.58363273,1.30744784
-4.62531266,2.84321501,0.00563044,0.22144345,1.40931758,0.02708315,1.55486973,1.25992343
-4.61930965,2.74006408,0.00516870,0.21351257,1.36742802,0.02579547,1.51841121,1.20721016
-4.61330665,2.62595572,0.00472835,0.20471278,1.31960386,0.02440441,1.47488836,1.15015353
-4.60730365,2.50277926,0.00431288,0.19518540,1.26667353,0.02293450,1.42507675,1.08966684
-4.60130065,2.37256803,0.00392556,0.18508958,1.20955475,0.02141084,1.36987616,1.02670635
-4.59529765,2.23744632,0.00356947,0.17459838,1.14922977,0.01985848,1.31028743,0.96224648
-4.58929465,2.09957700,0.00324754,0.16389462,1.08672041,0.01830172,1.24738744,0.89725624
-4.58329165,1.96111188,0.00296258,0.15316669,1.02306359,0.01676363,1.18230338,0.83267762
-4.57728864,1.82414660,0.00271734,0.14260454,0.95928857,0.01526553,1.11618723,0.76940696
-4.57128564,1.69068137,0.00251455,0.13239584,0.89639650,0.01382664,1.05019144,0.70827950
-4.56528264,1.56258864,0.00235698,0.12272264,0.83534277,0.01246381,0.98544662,0.65005769
-4.55927964,1.44158805,0.00224749,0.11375837,0.77702267,0.01119138,0.92304159,0.59542314
-4.55327664,1.32922863,0.00218906,0.10566540,0.72226016,0.01002108,0.86400627,0.54497216
-4.54727364,1.22687779,0.00218481,0.09859303,0.67179992,0.00896207,0.80929750,0.49921448
-4.54127064,1.13571628,0.00223803,0.09267596,0.62630208,0.00802103,0.75978757,0.45857469
-4.53526763,1.05673805,0.00235213,0.08803307,0.58633941,0.00720234,0.71625537,0.42339574
-4.52926463,0.99075368,0.00253067,0.08476653,0.55239637,0.00650822,0.67937964,0.39394391
-4.52326163,0.93839619,0.00277729,0.08296112,0.52486938,0.00593900,0.64973407,0.37041454
-4.51725863,0.90012788,0.00309562,0.08268368,0.50406792,0.00549329,0.62778364,0.35293783
-4.51125563,0.87624724,0.00348922,0.08398252,0.49021588,0.00516828,0.61388196,0.34158429
-4.50525263,0.86689500,0.00396144,0.08688695,0.48345282,0.00495984,0.60826924,0.33636937
-4.49924962,0.87205886,0.00451532,0.09140673,0.48383497,0.00486278,0.61107094,0.33725687
-4.49324662,0.89157657,0.00515344,0.09753146,0.49133586,0.00487097,0.62229677,0.34416114
-4.48724362,0.92513759,0.00587774,0.10523011,0.50584661,0.00497744,0.64184059,0.35694805
-4.48124062,0.97228376,0.00668941,0.11445061,0.52717621,0.00517452,0.66948126,0.37543479
-4.47523762,1.03240950,0.00758873,0.12511959,0.55505202,0.00545389,0.70488499,0.39938891
-4.46923462,1.10476266,0.00857491,0.13714259,0.58912100,0.00580663,0.74760959,0.42852690
-4.46323162,1.18844681,0.00964599,0.15040460,0.62895201,0.00622328,0.79711131,0.46251274
-4.45722861,1.28242610,0.01079876,0.16477122,0.67403981,0.00669389,0.85275451,0.50095696
-4.45122561,1.38553356,0.01202864,0.18009056,0.72381096,0.00720811,0.91382472,0.54341666
-4.44522261,1.49648369,0.01332974,0.19619580,0.77763205,0.00775522,0.97954524,0.58939682
-4.43921961,1.61388974,0.01469480,0.21290861,0.83482045,0.00832427,1.04909715,0.63835337
-4.43321661,1.73628602,0.01611529,0.23004329,0.89465739,0.00890420,1.12164264,0.68969822
-4.42721361,1.86215494,0.01758147,0.24741167,0.95640343,0.00948396,1.19635099,0.74280632
-4.42121061,1.98995836,0.01908257,0.26482851,1.01931575,0.01005275,1.27242642,0.79702476
-4.41520760,2.11817232,0.02060691,0.28211728,1.08266671,0.01060014,1.34913665,0.85168383
-4.40920460,2.24532377,0.02214216,0.29911609,1.14576309,0.01111635,1.42584097,0.90610961
-4.40320160,2.37002798,0.02367551,0.31568347,1.20796495,0.01159244,1.50201621,0.95963772
-4.39719860,2.49102471,0.02519391,0.33170361,1.26870333,0.01202051,1.57727923,1.01162780
-4.39119560,2.60721148,0.02668434,0.34709090,1.32749581,0.01239395,1.65140421,1.06147795
-4.38519260,2.71767196,0.02813403,0.36179333,1.38395896,0.01270757,1.72433350,1.10863873
-4.37918959,2.82169808,0.02953065,0.37579448,1.43781689,0.01295779,1.79618066,1.15262591
-4.37318659,2.91880418,0.03086253,0.38911400,1.48890535,0.01314275,1.86722505,1.19303151
-4.36718359,3.00873238,0.03211883,0.40180628,1.53717083,0.01326237,1.93789723,1.22953255
-4.36118059,3.09144854,0.03328965,0.41395735,1.58266455,0.01331835,2.00875551,1.26189717
-4.35517759,3.16712862,0.03436615,0.42568003,1.62553148,0.01331420,2.08045385,1.28998790
-4.34917459,3.23613611,0.03534062,0.43710740,1.66599476,0.01325509,2.15370250,1.31376179
-4.34317159,3.29899133,0.03620648,0.44838499,1.70433621,0.01314776,2.22922269,1.33326769
-4.33716858,3.35633418,0.03695830,0.45966189,1.74087393,0.01300036,2.30769759,1.34864060
-4.33116558,3.40888222,0.03759180,0.47108128,1.77593814,0.01282222,2.38972182,1.36009364
-4.32516258,3.45738626,0.03810378,0.48277085,1.80984641,0.01262362,2.47575225,1.36790794
-4.31915958,3.50258585,0.03849211,0.49483368,1.84287992,0.01241556,2.56606274,1.37242100
-4.31315658,3.54516706,0.03875563,0.50733996,1.87526182,0.01220948,2.66070550,1.37401407
-4.30715358,3.58572484,0.03889418,0.52032030,1.90713915,0.01201699,2.75948172,1.37309908
