energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-3.56278139,0.66674826,0.17751917,0.00000000,0.00115086,0.01322454,0.14834488,0.46841204,0.22737445,0.00000000
-3.55677839,0.65794727,0.19402968,0.00000000,0.00110429,0.01362029,0.14220994,0.46266961,0.21409825,0.00000000
-3.55077539,0.65573645,0.21305364,0.00000000,0.00106303,0.01413880,0.13721749,0.46084144,0.20376262,0.00000000
-3.54477239,0.66016616,0.23451822,0.00000000,0.00102745,0.01478141,0.13338472,0.46305460,0.19630948,0.00000000
-3.53876938,0.67118985,0.25830163,0.00000000,0.00099782,0.01554750,0.13071146,0.46936580,0.19165982,0.00000000
-3.53276638,0.68865476,0.28422901,0.00000000,0.00097427,0.01643414,0.12917846,0.47975393,0.18971301,0.00000000
-3.52676338,0.71229543,0.31206997,0.00000000,0.00095680,0.01743584,0.12874649,0.49411480,0.19034611,0.00000000
-3.52076038,0.74173050,0.34153790,0.00000000,0.00094522,0.01854440,0.12935598,0.51225857,0.19341316,0.00000000
-3.51475738,0.77646319,0.37229148,0.00000000,0.00093919,0.01974888,0.13092749,0.53390993,0.19874478,0.00000000
-3.50875438,0.81588584,0.40393846,0.00000000,0.00093822,0.02103575,0.13336287,0.55871138,0.20614810,0.00000000
-3.50275138,0.85928841,0.43604184,0.00000000,0.00094164,0.02238909,0.13654718,0.58622938,0.21540721,0.00000000
-3.49674837,0.90587099,0.46812826,0.00000000,0.00094866,0.02379098,0.14035138,0.61596340,0.22628417,0.00000000
-3.49074537,0.95475987,0.49969855,0.00000000,0.00095839,0.02522195,0.14463543,0.64735744,0.23852078,0.00000000
-3.48474237,1.00502674,0.53024001,0.00000000,0.00096984,0.02666147,0.14925204,0.67981374,0.25184105,0.00000000
-3.47873937,1.05571033,0.55923997,0.00000000,0.00098200,0.02808855,0.15405059,0.71270809,0.26595437,0.00000000
-3.47273637,1.10583966,0.58620019,0.00000000,0.00099382,0.02948234,0.15888130,0.74540614,0.28055947,0.00000000
-3.46673337,1.15445797,0.61065137,0.00000000,0.00100431,0.03082271,0.16359931,0.77728013,0.29534897,0.00000000
-3.46073037,1.20064646,0.63216720,0.00000000,0.00101251,0.03209078,0.16806856,0.80772521,0.31001445,0.00000000
-3.45472736,1.24354673,0.65037724,0.00000000,0.00101757,0.03326941,0.17216537,0.83617485,0.32425192,0.00000000
-3.44872436,1.28238107,0.66497803,0.00000000,0.00101874,0.03434362,0.17578137,0.86211461,0.33776754,0.00000000
-3.44272136,1.31646988,0.67574202,0.00000000,0.00101543,0.03530082,0.17882591,0.88509371,0.35028332,0.00000000
-3.43671836,1.34524535,0.68252361,0.00000000,0.00100720,0.03613104,0.18122764,0.90473415,0.36154268,0.00000000
-3.43071536,1.36826109,0.68526231,0.00000000,0.00099376,0.03682691,0.18293534,0.92073681,0.37131562,0.00000000
-3.42471236,1.38519739,0.68398274,0.00000000,0.00097502,0.03738369,0.18391796,0.93288462,0.37940335,0.00000000
-3.41870935,1.39586204,0.67879151,0.00000000,0.00095103,0.03779900,0.18416388,0.94104277,0.38564216,0.00000000
-3.41270635,1.40018694,0.66987119,0.00000000,0.00092201,0.03807265,0.18367945,0.94515600,0.38990641,0.00000000
-3.40670335,1.39822089,0.65747174,0.00000000,0.00088831,0.03820627,0.18248698,0.94524343,0.39211051,0.00000000
-3.40070035,1.39011903,0.64189987,0.00000000,0.00085041,0.03820298,0.18062226,0.94139133,0.39220987,0.00000000
-3.39469735,1.37612981,0.62350690,0.00000000,0.00080891,0.03806703,0.17813175,0.93374422,0.39020067,0.00000000
-3.38869435,1.35658009,0.60267562,0.00000000,0.00076444,0.03780343,0.17506969,0.92249502,0.38611862,0.00000000
-3.38269135,1.33185937,0.57980711,0.00000000,0.00071771,0.03741768,0.17149513,0.90787468,0.38003662,0.00000000
-3.37668834,1.30240378,0.55530772,0.00000000,0.00066945,0.03691546,0.16746922,0.89014202,0.37206159,0.00000000
-3.37068534,1.26868082,0.52957713,0.00000000,0.00062037,0.03630252,0.16305275,0.86957404,0.36233042,0.00000000
-3.36468234,1.23117516,0.50299778,0.00000000,0.00057118,0.03558451,0.15830412,0.84645730,0.35100533,0.00000000
-3.35867934,1.19037631,0.47592606,0.00000000,0.00052252,0.03476701,0.15327773,0.82108061,0.33826883,0.00000000
-3.35267634,1.14676833,0.44868555,0.00000000,0.00047498,0.03385554,0.14802294,0.79372917,0.32431834,0.00000000
-3.34667334,1.10082169,0.42156230,0.00000000,0.00042907,0.03285565,0.14258350,0.76468030,0.30936088,0.00000000
-3.34067034,1.05298752,0.39480230,0.00000000,0.00038524,0.03177311,0.13699747,0.73420070,0.29360778,0.00000000
-3.33466733,1.00369383,0.36861080,0.00000000,0.00034383,0.03061400,0.13129759,0.70254499,0.27726973,0.00000000
-3.32866433,0.95334373,0.34315343,0.00000000,0.00030510,0.02938494,0.12551195,0.66995557,0.26055232,0.00000000
-3.32266133,0.90231502,0.31855871,0.00000000,0.00026922,0.02809318,0.11966493,0.63666313,0.24365202,0.00000000
-3.31665833,0.85096106,0.29492171,0.00000000,0.00023630,0.02674671,0.11377835,0.60288798,0.22675294,0.00000000
-3.31065533,0.79961229,0.27230834,0.00000000,0.00020635,0.02535436,0.10787259,0.56884146,0.21002417,0.00000000
-3.30465233,0.74857816,0.25076013,0.00000000,0.00017936,0.02392571,0.10196774,0.53472753,0.19361788,0.00000000
-3.29864932,0.69814912,0.23029902,0.00000000,0.00015523,0.02247112,0.09608464,0.50074401,0.17766813,0.00000000
-3.29264632,0.64859836,0.21093200,0.00000000,0.00013383,0.02100150,0.09024575,0.46708358,0.16229028,0.00000000
-3.28664332,0.60018321,0.19265531,0.00000000,0.00011502,0.01952821,0.08447587,0.43393423,0.14758114,0.00000000
-3.28064032,0.55314604,0.17545812,0.00000000,0.00009861,0.01806280,0.07880258,0.40147923,0.13361951,0.00000000
-3.27463732,0.50771475,0.15932559,0.00000000,0.00008443,0.01661673,0.07325658,0.36989665,0.12046729,0.00000000
-3.26863432,0.46410281,0.14424123,0.00000000,0.00007228,0.01520114,0.06787180,0.33935850,0.10817098,0.00000000
-3.26263132,0.42250911,0.13018871,0.00000000,0.00006199,0.01382657,0.06268541,0.31002967,0.09676335,0.00000000
-3.25662831,0.38311765,0.11715309,0.00000000,0.00005340,0.01250268,0.05773769,0.28206672,0.08626549,0.00000000
-3.25062531,0.34609732,0.10512157,0.00000000,0.00004635,0.01123808,0.05307195,0.25561683,0.07668888,0.00000000
-3.24462231,0.31160196,0.09408391,0.00000000,0.00004072,0.01004010,0.04873439,0.23081690,0.06803754,0.00000000
-3.23861931,0.27977074,0.08403266,0.00000000,0.00003642,0.00891471,0.04477400,0.20779306,0.06031024,0.00000000
-3.23261631,0.25072909,0.07496314,0.00000000,0.00003337,0.00786642,0.04124259,0.18666061,0.05350257,0.00000000
-3.22661331,0.22459005,0.06687349,0.00000000,0.00003152,0.00689825,0.03819486,0.16752440,0.04760895,0.00000000
-3.22061031,0.20145620,0.05976465,0.00000000,0.00003088,0.00601181,0.03568847,0.15047978,0.04262445,0.00000000
-3.21460730,0.18142188,0.05364039,0.00000000,0.00003144,0.00520737,0.03378432,0.13561383,0.03854637,0.00000000
-3.20860430,0.16457571,0.04850736,0.00000000,0.00003326,0.00448397,0.03254662,0.12300696,0.03537563,0.00000000
-3.20260130,0.15100314,0.04437523,0.00000000,0.00003641,0.00383958,0.03204304,0.11273468,0.03311776,0.00000000
-3.19659830,0.14078874,0.04125676,0.00000000,0.00004099,0.00327135,0.03234469,0.10486918,0.03178362,0.00000000
-3.19059530,0.13401802,0.03916777,0.00000000,0.00004711,0.00277571,0.03352580,0.09948083,0.03138965,0.00000000
-3.18459230,0.13077858,0.03812706,0.00000000,0.00005492,0.00234867,0.03566322,0.09663912,0.03195777,0.00000000
-3.17858929,0.13116011,0.03815598,0.00000000,0.00006457,0.00198596,0.03883543,0.09641295,0.03351475,0.00000000
-3.17258629,0.13525330,0.03927790,0.00000000,0.00007621,0.00168324,0.04312119,0.09887011,0.03609111,0.00000000
-3.16658329,0.14314731,0.04151720,0.00000000,0.00009002,0.00143631,0.04859767,0.10407579,0.03971961,0.00000000
-3.16058029,0.15492579,0.04489799,0.00000000,0.00010614,0.00124121,0.05533807,0.11209011,0.04443313,0.00000000
-3.15457729,0.17066145,0.04944244,0.00000000,0.00012473,0.00109441,0.06340874,0.12296451,0.05026230,0.00000000
-3.14857429,0.19040928,0.05516876,0.00000000,0.00014590,0.00099285,0.07286592,0.13673727,0.05723254,0.00000000
-3.14257129,0.21419858,0.06208889,0.00000000,0.00016974,0.00093409,0.08375207,0.15342811,0.06536103,0.00000000
-3.13656828,0.24202423,0.07020591,0.00000000,0.00019632,0.00091633,0.09609195,0.17303218,0.07465333,0.00000000
-3.13056528,0.27383741,0.07951144,0.00000000,0.00022561,0.00093843,0.10988871,0.19551372,0.08510006,0.00000000
-3.12456228,0.30953646,0.08998288,0.00000000,0.00025757,0.00099991,0.12512000,0.22079967,0.09667365,0.00000000
-3.11855928,0.34895816,0.10158092,0.00000000,0.00029207,0.00110094,0.14173455,0.24877365,0.10932542,0.00000000
-3.11255628,0.39187034,0.11424729,0.00000000,0.00032891,0.00124229,0.15964913,0.27927069,0.12298306,0.00000000
-3.10655328,0.43796595,0.12790293,0.00000000,0.00036780,0.00142523,0.17874646,0.31207314,0.13754886,0.00000000
-3.10055028,0.48685956,0.14244681,0.00000000,0.00040840,0.00165144,0.19887405,0.34690807,0.15289859,0.00000000
-3.09454727,0.53808635,0.15775539,0.00000000,0.00045027,0.00192290,0.21984412,0.38344660,0.16888152,0.00000000
-3.08854427,0.59110429,0.17368295,0.00000000,0.00049290,0.00224174,0.24143502,0.42130523,0.18532129,0.00000000
-3.08254127,0.64529940,0.19006275,0.00000000,0.00053571,0.00261008,0.26339382,0.46004955,0.20201805,0.00000000
-3.07653827,0.69999442,0.20670911,0.00000000,0.00057809,0.00302983,0.28544048,0.49920017,0.21875161,0.00000000
-3.07053527,0.75446059,0.22342036,0.00000000,0.00061935,0.00350253,0.30727325,0.53824097,0.23528567,0.00000000
-3.06453227,0.80793235,0.23998255,0.00000000,0.00065880,0.00402915,0.32857529,0.57662927,0.25137306,0.00000000
-3.05852926,0.85962445,0.25617388,0.00000000,0.00069573,0.00460987,0.34902234,0.61380784,0.26676170,0.00000000
-3.05252626,0.90875085,0.27176964,0.00000000,0.00072947,0.00524389,0.36829101,0.64921806,0.28120115,0.00000000
-3.04652326,0.95454468,0.28654745,0.00000000,0.00075936,0.00592931,0.38606762,0.68231399,0.29444947,0.00000000
-3.04052026,0.99627852,0.30029270,0.00000000,0.00078480,0.00666289,0.40205693,0.71257650,0.30628013,0.00000000
-3.03451726,1.03328397,0.31280383,0.00000000,0.00080527,0.00743999,0.41599066,0.73952709,0.31648861,0.00000000
-3.02851426,1.06496985,0.32389733,0.00000000,0.00082034,0.00825449,0.42763523,0.76274071,0.32489846,0.00000000
-3.02251126,1.09083816,0.33341220,0.00000000,0.00082969,0.00909875,0.43679850,0.78185701,0.33136652,0.00000000
-3.01650825,1.11049709,0.34121380,0.00000000,0.00083313,0.00996363,0.44333520,0.79658963,0.33578707,0.00000000
-3.01050525,1.12367067,0.34719680,0.00000000,0.00083058,0.01083862,0.44715078,0.80673308,0.33809477,0.00000000
-3.00450225,1.13020462,0.35128727,0.00000000,0.00082209,0.01171197,0.44820351,0.81216705,0.33826616,0.00000000
-2.99849925,1.13006824,0.35344379,0.00000000,0.00080786,0.01257095,0.44650488,0.81285794,0.33631985,0.00000000
-2.99249625,1.12335252,0.35365764,0.00000000,0.00078818,0.01340209,0.44211825,0.80885777,0.33231521,0.00000000
-2.98649325,1.11026447,0.35195203,0.00000000,0.00076347,0.01419158,0.43515579,0.80030046,0.32634991,0.00000000
-2.98049025,1.09111832,0.34838060,0.00000000,0.00073425,0.01492559,0.42577405,0.78739592,0.31855615,0.00000000
-2.97448724,1.06632393,0.34302512,0.00000000,0.00070110,0.01559074,0.41416829,0.77042222,0.30909611,0.00000000
-2.96848424,1.03637323,0.33599273,0.00000000,0.00066469,0.01617452,0.40056593,0.74971631,0.29815657,0.00000000
-2.96248124,1.00182525,0.32741273,0.00000000,0.00062571,0.01666572,0.38521936,0.72566379,0.28594324,0.00000000
-2.95647824,0.96329046,0.31743311,0.00000000,0.00058487,0.01705483,0.36839856,0.69868814,0.27267477,0.00000000
-2.95047524,0.92141530,0.30621708,0.00000000,0.00054290,0.01733444,0.35038374,0.66924006,0.25857701,0.00000000
-2.94447224,0.87686724,0.29393950,0.00000000,0.00050050,0.01749956,0.33145832,0.63778708,0.24387754,0.00000000
-2.93846923,0.83032113,0.28078365,0.00000000,0.00045833,0.01754788,0.31190252,0.60480406,0.22880071,0.00000000
-2.93246623,0.78244720,0.26693810,0.00000000,0.00041704,0.01747996,0.29198775,0.57076479,0.21356346,0.00000000
-2.92646323,0.73390100,0.25259400,0.00000000,0.00037720,0.01729934,0.27197192,0.53613480,0.19837192,0.00000000
-2.92046023,0.68531545,0.23794274,0.00000000,0.00033934,0.01701255,0.25209570,0.50136563,0.18341887,0.00000000
-2.91445723,0.63729514,0.22317397,0.00000000,0.00030391,0.01662907,0.23257993,0.46689056,0.16888215,0.00000000
-2.90845423,0.59041266,0.20847404,0.00000000,0.00027132,0.01616118,0.21362394,0.43312179,0.15492385,0.00000000
-2.90245123,0.54520703,0.19402486,0.00000000,0.00024195,0.01562377,0.19540482,0.40044887,0.14169033,0.00000000
-2.89644822,0.50218376,0.18000304,0.00000000,0.00021609,0.01503404,0.17807750,0.36923832,0.12931297,0.00000000
-2.89044522,0.46181637,0.16657935,0.00000000,0.00019404,0.01441126,0.16177562,0.33983427,0.11790930,0.00000000
-2.88444222,0.42454898,0.15391851,0.00000000,0.00017606,0.01377635,0.14661276,0.31255974,0.10758471,0.00000000
-2.87843922,0.39079955,0.14217901,0.00000000,0.00016240,0.01315160,0.13268421,0.28771838,0.09843427,0.00000000
-2.87243622,0.36096331,0.13151314,0.00000000,0.00015333,0.01256024,0.12006890,0.26559646,0.09054459,0.00000000
-2.86643322,0.33541609,0.12206701,0.00000000,0.00014913,0.01202608,0.10883135,0.24646470,0.08399569,0.00000000
-2.86043022,0.31451696,0.11398048,0.00000000,0.00015011,0.01157317,0.09902366,0.23057976,0.07886248,0.00000000
-2.85442721,0.29860991,0.10738693,0.00000000,0.00015659,0.01122539,0.09068719,0.21818502,0.07521587,0.00000000
-2.84842421,0.28802409,0.10241275,0.00000000,0.00016897,0.01100612,0.08385399,0.20951060,0.07312344,0.00000000
-2.84242121,0.28307236,0.09917656,0.00000000,0.00018765,0.01093786,0.07854785,0.20477217,0.07264936,0.00000000
-2.83641821,0.28404795,0.09778791,0.00000000,0.00021310,0.01104182,0.07478484,0.20416856,0.07385368,0.00000000
-2.83041521,0.29121893,0.09834559,0.00000000,0.00024579,0.01133758,0.07257340,0.20787803,0.07679093,0.00000000
-2.82441221,0.30482055,0.10093536,0.00000000,0.00028623,0.01184266,0.07191396,0.21605309,0.08150794,0.00000000
-2.81840920,0.32504547,0.10562721,0.00000000,0.00033491,0.01257208,0.07279800,0.22881410,0.08804099,0.00000000
-2.81240620,0.35203216,0.11247213,0.00000000,0.00039231,0.01353791,0.07520679,0.24624155,0.09641247,0.00000000
-2.80640320,0.38585170,0.12149847,0.00000000,0.00045884,0.01474880,0.07910969,0.26836753,0.10662692,0.00000000
-2.80040020,0.42649370,0.13270808,0.00000000,0.00053485,0.01620950,0.08446228,0.29516654,0.11866701,0.00000000
-2.79439720,0.47385178,0.14607230,0.00000000,0.00062057,0.01792039,0.09120433,0.32654622,0.13248925,0.00000000
-2.78839420,0.52770959,0.16152814,0.00000000,0.00071609,0.01987703,0.09925788,0.36233846,0.14802005,0.00000000
-2.78239120,0.58772823,0.17897477,0.00000000,0.00082131,0.02206979,0.10852546,0.40229153,0.16515214,0.00000000
-2.77638819,0.65343588,0.19827077,0.00000000,0.00093593,0.02448357,0.11888879,0.44606388,0.18374175,0.00000000
-2.77038519,0.72422090,0.21923225,0.00000000,0.00105942,0.02709761,0.13020791,0.49322016,0.20360678,0.00000000
-2.76438219,0.79932904,0.24163225,0.00000000,0.00119099,0.02988546,0.14232118,0.54323026,0.22452626,0.00000000
-2.75837919,0.87786572,0.26520162,0.00000000,0.00132959,0.03281519,0.15504603,0.59547158,0.24624121,0.00000000
-2.75237619,0.95880406,0.28963163,0.00000000,0.00147386,0.03584972,0.16818065,0.64923532,0.26845713,0.00000000
-2.74637319,1.04099892,0.31457837,0.00000000,0.00162223,0.03894744,0.18150676,0.70373666,0.29084817,0.00000000
-2.74037019,1.12320716,0.33966911,0.00000000,0.00177283,0.04206302,0.19479333,0.75812914,0.31306303,0.00000000
-2.73436718,1.20411394,0.36451046,0.00000000,0.00192360,0.04514848,0.20780124,0.81152287,0.33473240,0.00000000
-2.72836418,1.28236440,0.38869829,0.00000000,0.00207229,0.04815444,0.22028881,0.86300636,0.35547781,0.00000000
-2.72236118,1.35659988,0.41182902,0.00000000,0.00221650,0.05103155,0.23201797,0.91167109,0.37492161,0.00000000
-2.71635818,1.42549754,0.43351207,0.00000000,0.00235380,0.05373206,0.24276093,0.95663825,0.39269771,0.00000000
-2.71035518,1.48781169,0.45338293,0.00000000,0.00248172,0.05621143,0.25230691,0.99708636,0.40846271,0.00000000
-2.70435218,1.54241532,0.47111625,0.00000000,0.00259790,0.05843001,0.26046893,1.03227884,0.42190678,0.00000000
-2.69834917,1.58833989,0.48643859,0.00000000,0.00270008,0.06035459,0.26709008,1.06159016,0.43276402,0.00000000
-2.69234617,1.62481164,0.49913996,0.00000000,0.00278625,0.06195987,0.27204910,1.08452950,0.44082175,0.00000000
-2.68634317,1.65128245,0.50908384,0.00000000,0.00285468,0.06322965,0.27526501,1.10076051,0.44592810,0.00000000
-2.68034017,1.66745386,0.51621491,0.00000000,0.00290398,0.06415780,0.27670049,1.11011641,0.44799785,0.00000000
-2.67433717,1.67329288,0.52056416,0.00000000,0.00293315,0.06474891,0.27636390,1.11260945,0.44701597,0.00000000
-2.66833417,1.66903842,0.52225101,0.00000000,0.00294164,0.06501847,0.27430968,1.10843407,0.44303867,0.00000000
-2.66233117,1.65519813,0.52148210,0.00000000,0.00292932,0.06499271,0.27063723,1.09796357,0.43619213,0.00000000
-2.65632816,1.63253516,0.51854683,0.00000000,0.00289656,0.06470800,0.26548824,1.08174021,0.42666858,0.00000000
-2.65032516,1.60204554,0.51380954,0.00000000,0.00284413,0.06420984,0.25904244,1.06045898,0.41472023,0.00000000
-2.64432216,1.56492664,0.50769861,0.00000000,0.00277325,0.06355141,0.25151217,1.03494565,0.40065113,0.00000000
-2.63831916,1.52253815,0.50069282,0.00000000,0.00268549,0.06279183,0.24313573,1.00613000,0.38480727,0.00000000
-2.63231616,1.47635704,0.49330539,0.00000000,0.00258276,0.06199411,0.23417002,0.97501507,0.36756563,0.00000000
-2.62631316,1.42792823,0.48606647,0.00000000,0.00246721,0.06122285,0.22488247,0.94264392,0.34932226,0.00000000
-2.62031016,1.37881300,0.47950438,0.00000000,0.00234120,0.06054190,0.21554295,0.91006495,0.33048021,0.00000000
-2.61430715,1.33053721,0.47412676,0.00000000,0.00220715,0.06001185,0.20641558,0.87829734,0.31143762,0.00000000
-2.60830415,1.28454131,0.47040199,0.00000000,0.00206755,0.05968773,0.19775101,0.84829779,0.29257650,0.00000000
-2.60230115,1.24213404,0.46874188,0.00000000,0.00192485,0.05961671,0.18977935,0.82092995,0.27425253,0.00000000
-2.59629815,1.20445161,0.46948618,0.00000000,0.00178136,0.05983622,0.18270395,0.79693749,0.25678630,0.00000000
-2.59029515,1.17242381,0.47288957,0.00000000,0.00163926,0.06037223,0.17669629,0.77692198,0.24045617,0.00000000
-2.58429215,1.14674811,0.47911175,0.00000000,0.00150048,0.06123803,0.17189204,0.76132607,0.22549293,0.00000000
-2.57828914,1.12787273,0.48821085,0.00000000,0.00136673,0.06243347,0.16838845,0.75042270,0.21207638,0.00000000
-2.57228614,1.11598895,0.50014076,0.00000000,0.00123942,0.06394466,0.16624310,0.74431051,0.20033378,0.00000000
-2.56628314,1.11103284,0.51475215,0.00000000,0.00111968,0.06574419,0.16547388,0.74291541,0.19034007,0.00000000
-2.56028014,1.11269603,0.53179747,0.00000000,0.00100835,0.06779189,0.16606036,0.74599832,0.18211978,0.00000000
-2.55427714,1.12044491,0.55093957,0.00000000,0.00090599,0.07003607,0.16794615,0.75316835,0.17565041,0.00000000
-2.54827414,1.13354729,0.57176363,0.00000000,0.00081289,0.07241521,0.17104240,0.76390105,0.17086696,0.00000000
-2.54227114,1.15110523,0.59379204,0.00000000,0.00072914,0.07486007,0.17523209,0.77756082,0.16766751,0.00000000
-2.53626813,1.17209278,0.61650139,0.00000000,0.00065461,0.07729602,0.18037490,0.79342641,0.16591933,0.00000000
-2.53026513,1.19539673,0.63934115,0.00000000,0.00058902,0.07964570,0.18631261,0.81071872,0.16546558,0.00000000
-2.52426213,1.21985902,0.66175293,0.00000000,0.00053201,0.08183172,0.19287466,0.82862951,0.16613192,0.00000000
-2.51825913,1.24431886,0.68318983,0.00000000,0.00048311,0.08377936,0.19988369,0.84635011,0.16773319,0.00000000
-2.51225613,1.26765298,0.70313475,0.00000000,0.00044187,0.08541917,0.20716091,0.86309886,0.17007960,0.00000000
-2.50625313,1.28881253,0.72111714,0.00000000,0.00040784,0.08668936,0.21453101,0.87814633,0.17298246,0.00000000
-2.50025013,1.30685523,0.73672730,0.00000000,0.00038066,0.08753785,0.22182660,0.89083746,0.17625918,0.00000000
-2.49424712,1.32097168,0.74962783,0.00000000,0.00036007,0.08792393,0.22889184,0.90060973,0.17973752,0.00000000
-2.48824412,1.33050509,0.75956163,0.00000000,0.00034595,0.08781947,0.23558538,0.90700690,0.18325889,0.00000000
-2.48224112,1.33496382,0.76635634,0.00000000,0.00033836,0.08720959,0.24178236,0.90968800,0.18668084,0.00000000
-2.47623812,1.33402678,0.76992520,0.00000000,0.00033756,0.08609282,0.24737569,0.90843131,0.18987859,0.00000000
-2.47023512,1.32754179,0.77026423,0.00000000,0.00034406,0.08448080,0.25227637,0.90313359,0.19274576,0.00000000
-2.46423212,1.31551745,0.76744637,0.00000000,0.00035858,0.08239740,0.25641324,0.89380487,0.19519440,0.00000000
-2.45822911,1.29810939,0.76161279,0.00000000,0.00038212,0.07987750,0.25973195,0.88055921,0.19715430,0.00000000
-2.45222611,1.27560189,0.75296215,0.00000000,0.00041594,0.07696534,0.26219360,0.86360231,0.19857186,0.00000000
-2.44622311,1.24838622,0.74173835,0.00000000,0.00046157,0.07371272,0.26377298,0.84321657,0.19940862,0.00000000
-2.44022011,1.21693683,0.72821766,0.00000000,0.00052076,0.07017686,0.26445669,0.81974470,0.19963951,0.00000000
-2.43421711,1.18178685,0.71269581,0.00000000,0.00059552,0.06641836,0.26424128,0.79357259,0.19925106,0.00000000
-2.42821411,1.14350405,0.69547577,0.00000000,0.00068802,0.06249909,0.26313146,0.76511245,0.19823976,0.00000000
-2.42221111,1.10266853,0.67685685,0.00000000,0.00080063,0.05848022,0.26113874,0.73478685,0.19661036,0.00000000
-2.41620810,1.05985280,0.65712545,0.00000000,0.00093577,0.05442040,0.25828025,0.70301450,0.19437465,0.00000000
-2.41020510,1.01560525,0.63654786,0.00000000,0.00109593,0.05037434,0.25457807,0.67019810,0.19155031,0.00000000
-2.40420210,0.97043717,0.61536530,0.00000000,0.00128350,0.04639147,0.25005895,0.63671476,0.18816023,0.00000000
-2.39819910,0.92481366,0.59379102,0.00000000,0.00150077,0.04251514,0.24475430,0.60290900,0.18423193,0.00000000
-2.39219610,0.87914831,0.57200953,0.00000000,0.00174974,0.03878201,0.23870067,0.56908844,0.17979742,0.00000000
-2.38619310,0.83380131,0.55017751,0.00000000,0.00203206,0.03522185,0.23194026,0.53552202,0.17489306,0.00000000
-2.38019010,0.78908070,0.52842628,0.00000000,0.00234890,0.03185755,0.22452165,0.50244038,0.16955971,0.00000000
-2.37418709,0.74524592,0.50686508,0.00000000,0.00270081,0.02870551,0.21650050,0.47003810,0.16384278,0.00000000
-2.36818409,0.70251336,0.48558519,0.00000000,0.00308764,0.02577612,0.20794016,0.43847743,0.15779241,0.00000000
-2.36218109,0.66106295,0.46466412,0.00000000,0.00350840,0.02307452,0.19891202,0.40789291,0.15146343,0.00000000
-2.35617809,0.62104544,0.44416968,0.00000000,0.00396120,0.02060141,0.18949571,0.37839662,0.14491530,0.00000000
-2.35017509,0.58258973,0.42416376,0.00000000,0.00444316,0.01835392,0.17977889,0.35008356,0.13821191,0.00000000
-2.34417209,0.54580985,0.40470543,0.00000000,0.00495040,0.01632661,0.16985679,0.32303690,0.13142123,0.00000000
-2.33816908,0.51081133,0.38585340,0.00000000,0.00547799,0.01451228,0.15983147,0.29733277,0.12461483,0.00000000
-2.33216608,0.47769677,0.36766781,0.00000000,0.00602005,0.01290290,0.14981080,0.27304454,0.11786735,0.00000000
-2.32616308,0.44657061,0.35021143,0.00000000,0.00656976,0.01149040,0.13990731,0.25024639,0.11125598,0.00000000
-2.32016008,0.41754302,0.33355032,0.00000000,0.00711954,0.01026734,0.13023698,0.22901622,0.10485995,0.00000000
-2.31415708,0.39073314,0.31775421,0.00000000,0.00766114,0.00922754,0.12091795,0.20943783,0.09876009,0.00000000
-2.30815408,0.36627176,0.30289671,0.00000000,0.00818591,0.00836659,0.11206941,0.19160251,0.09303860,0.00000000
-2.30215108,0.34430343,0.28905551,0.00000000,0.00868497,0.00768225,0.10381058,0.17561015,0.08777895,0.00000000
-2.29614807,0.32498838,0.27631271,0.00000000,0.00914951,0.00717474,0.09625992,0.16156979,0.08306600,0.00000000
-2.29014507,0.30850398,0.26475526,0.00000000,0.00957103,0.00684695,0.08953456,0.14959976,0.07898629,0.00000000
-2.28414207,0.29504597,0.25447568,0.00000000,0.00994164,0.00670454,0.08374989,0.13982749,0.07562852,0.00000000
-2.27813907,0.28482914,0.24557278,0.00000000,0.01025430,0.00675591,0.07901935,0.13238880,0.07308401,0.00000000
-2.27213607,0.27808747,0.23815249,0.00000000,0.01050308,0.00701212,0.07545431,0.12742679,0.07144731,0.00000000
-2.26613307,0.27507341,0.23232843,0.00000000,0.01068340,0.00748666,0.07316391,0.12509016,0.07081660,0.00000000
-2.26013007,0.27605595,0.22822212,0.00000000,0.01079217,0.00819516,0.07225482,0.12553085,0.07129387,0.00000000
-2.25412706,0.28131735,0.22596256,0.00000000,0.01082791,0.00915492,0.07283074,0.12890090,0.07298486,0.00000000
-2.24812406,0.29114817,0.22568503,0.00000000,0.01079087,0.01038441,0.07499158,0.13534856,0.07599846,0.00000000
-2.24212106,0.30584043,0.22752885,0.00000000,0.01068298,0.01190259,0.07883221,0.14501328,0.08044562,0.00000000
-2.23611806,0.32567874,0.23163399,0.00000000,0.01050779,0.01372817,0.08444065,0.15801995,0.08643761,0.00000000
-2.23011506,0.35092949,0.23813649,0.00000000,0.01027041,0.01587872,0.09189581,0.17447206,0.09408371,0.00000000
-2.22411206,0.38182815,0.24716268,0.00000000,0.00997727,0.01836977,0.10126463,0.19444424,0.10348820,0.00000000
-2.21810905,0.41856510,0.25882244,0.00000000,0.00963596,0.02121379,0.11259875,0.21797413,0.11474676,0.00000000
-2.21210605,0.46127035,0.27320147,0.00000000,0.00925492,0.02441917,0.12593089,0.24505402,0.12794240,0.00000000
-2.20610305,0.50999782,0.29035316,0.00000000,0.00884319,0.02798925,0.14127092,0.27562263,0.14314107,0.00000000
-2.20010005,0.56470993,0.31029026,0.00000000,0.00841012,0.03192133,0.15860195,0.30955741,0.16038701,0.00000000
