energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.50175088,1.27557984,0.16347779,0.70590631,0.00318936,0.04788019,0.55681746,0.00000000
-5.49574787,1.37486618,0.17667521,0.75987846,0.00341420,0.05187716,0.60176447,0.00000000
-5.48974487,1.47303646,0.18983474,0.81325642,0.00362991,0.05583997,0.64624741,0.00000000
-5.48374187,1.56874046,0.20282032,0.86529468,0.00383307,0.05971297,0.68967920,0.00000000
-5.47773887,1.66065925,0.21550305,0.91526863,0.00402033,0.06344017,0.73148096,0.00000000
-5.47173587,1.74754634,0.22776614,0.96249679,0.00418863,0.06696696,0.77110062,0.00000000
-5.46573287,1.82826795,0.23950949,1.00636230,0.00433518,0.07024186,0.80803139,0.00000000
-5.45972986,1.90184034,0.25065375,1.04633276,0.00445766,0.07321821,0.84182913,0.00000000
-5.45372686,1.96746227,0.26114348,1.08197719,0.00455423,0.07585577,0.87212768,0.00000000
-5.44772386,2.02454058,0.27094916,1.11297916,0.00462364,0.07812204,0.89865130,0.00000000
-5.44172086,2.07270741,0.28006798,1.13914533,0.00466525,0.07999337,0.92122342,0.00000000
-5.43571786,2.11182778,0.28852316,1.16040873,0.00467902,0.08145571,0.93977110,0.00000000
-5.42971486,2.14199692,0.29636173,1.17682643,0.00466558,0.08250490,0.95432491,0.00000000
-5.42371186,2.16352719,0.30365099,1.18857166,0.00462611,0.08314661,0.96501396,0.00000000
-5.41770885,2.17692507,0.31047359,1.19592070,0.00456238,0.08339583,0.97205646,0.00000000
-5.41170585,2.18285931,0.31692150,1.19923505,0.00447659,0.08327596,0.97574596,0.00000000
-5.40570285,2.18212189,0.32308929,1.19893993,0.00437134,0.08281758,0.97643423,0.00000000
-5.39969985,2.17558389,0.32906687,1.19550031,0.00424950,0.08205683,0.97451153,0.00000000
-5.39369685,2.16414865,0.33493233,1.18939561,0.00411409,0.08103372,0.97038537,0.00000000
-5.38769385,2.14870483,0.34074517,1.18109469,0.00396821,0.07979023,0.96445904,0.00000000
-5.38169085,2.13008216,0.34654034,1.17103248,0.00381490,0.07836844,0.95711092,0.00000000
-5.37568784,2.10901212,0.35232358,1.15958954,0.00365704,0.07680874,0.94867598,0.00000000
-5.36968484,2.08609599,0.35806833,1.14707577,0.00349727,0.07514822,0.93943026,0.00000000
-5.36368184,2.06178187,0.36371443,1.13371907,0.00333793,0.07341936,0.92957942,0.00000000
-5.35767884,2.03635184,0.36916883,1.11965966,0.00318099,0.07164900,0.91925176,0.00000000
-5.35167584,2.00992002,0.37430824,1.10495019,0.00302806,0.06985770,0.90849614,0.00000000
-5.34567284,1.98244113,0.37898378,1.08956158,0.00288032,0.06805953,0.89728479,0.00000000
-5.33966983,1.95372912,0.38302723,1.07339410,0.00273857,0.06626220,0.88552082,0.00000000
-5.33366683,1.92348429,0.38625876,1.05629296,0.00260328,0.06446753,0.87304971,0.00000000
-5.32766383,1.89132729,0.38849561,1.03806736,0.00247457,0.06267233,0.85967418,0.00000000
-5.32166083,1.85683771,0.38956135,1.01851178,0.00235232,0.06086940,0.84517136,0.00000000
-5.31565783,1.81959491,0.38929516,0.99742825,0.00223619,0.05904881,0.82931127,0.00000000
-5.30965483,1.77921864,0.38756070,0.97464821,0.00212573,0.05719920,0.81187542,0.00000000
-5.30365183,1.73540711,0.38425401,0.95005278,0.00202042,0.05530907,0.79267449,0.00000000
-5.29764882,1.68797037,0.37931017,0.92359021,0.00191970,0.05336809,0.77156408,0.00000000
-5.29164582,1.63685727,0.37270815,0.89528975,0.00182310,0.05136813,0.74845774,0.00000000
-5.28564282,1.58217462,0.36447390,0.86527108,0.00173021,0.04930423,0.72333660,0.00000000
-5.27963982,1.52419786,0.35468125,0.83374905,0.00164077,0.04717518,0.69625517,0.00000000
-5.27363682,1.46337273,0.34345087,0.80103354,0.00155464,0.04498398,0.66734328,0.00000000
-5.26763382,1.40030839,0.33094707,0.76752456,0.00147187,0.04273790,0.63680402,0.00000000
-5.26163082,1.33576251,0.31737301,0.73370310,0.00139265,0.04044835,0.60490823,0.00000000
-5.25562781,1.27061937,0.30296418,0.70011817,0.00131731,0.03813049,0.57198575,0.00000000
-5.24962481,1.20586248,0.28798080,0.66737091,0.00124631,0.03580267,0.53841427,0.00000000
-5.24362181,1.14254303,0.27269937,0.63609649,0.00118021,0.03348562,0.50460633,0.00000000
-5.23761881,1.08174608,0.25740375,0.60694486,0.00111961,0.03120167,0.47099535,0.00000000
-5.23161581,1.02455589,0.24237630,0.58056096,0.00106515,0.02897381,0.43802131,0.00000000
-5.22561281,0.97202209,0.22788924,0.55756557,0.00101743,0.02682479,0.40611686,0.00000000
-5.21960980,0.92512793,0.21419672,0.53853717,0.00097702,0.02477623,0.37569447,0.00000000
-5.21360680,0.88476189,0.20152782,0.52399571,0.00094438,0.02284788,0.34713505,0.00000000
-5.20760380,0.85169339,0.19008069,0.51438863,0.00091984,0.02105695,0.32077838,0.00000000
-5.20160080,0.82655330,0.18001788,0.51007944,0.00090358,0.01941752,0.29691575,0.00000000
-5.19559780,0.80981952,0.17146316,0.51133920,0.00089561,0.01794023,0.27578458,0.00000000
-5.18959480,0.80180777,0.16449957,0.51834075,0.00089577,0.01663199,0.25756532,0.00000000
-5.18359180,0.80266740,0.15916885,0.53115586,0.00090367,0.01549591,0.24238019,0.00000000
-5.17758879,0.81238181,0.15547213,0.54975486,0.00091877,0.01453139,0.23029379,0.00000000
-5.17158579,0.83077313,0.15337168,0.57400880,0.00094033,0.01373427,0.22131506,0.00000000
-5.16558279,0.85751049,0.15279367,0.60369356,0.00096745,0.01309712,0.21540051,0.00000000
-5.15957979,0.89212115,0.15363169,0.63849574,0.00099912,0.01260963,0.21245821,0.00000000
-5.15357679,0.93400403,0.15575099,0.67801990,0.00103419,0.01225905,0.21235242,0.00000000
-5.14757379,0.98244471,0.15899312,0.72179674,0.00107148,0.01203067,0.21490846,0.00000000
-5.14157079,1.03663157,0.16318088,0.76929198,0.00110975,0.01190829,0.21991773,0.00000000
-5.13556778,1.09567229,0.16812350,0.81991556,0.00114780,0.01187479,0.22714262,0.00000000
-5.12956478,1.15861044,0.17362176,0.87303091,0.00118449,0.01191260,0.23632131,0.00000000
-5.12356178,1.22444172,0.17947304,0.92796418,0.00121878,0.01200414,0.24717235,0.00000000
-5.11755878,1.29212972,0.18547619,0.98401321,0.00124979,0.01213234,0.25939905,0.00000000
-5.11155578,1.36062095,0.19143605,1.04045624,0.00127680,0.01228093,0.27269378,0.00000000
-5.10555278,1.42885924,0.19716763,1.09656047,0.00129934,0.01243488,0.28674214,0.00000000
-5.09954977,1.49579951,0.20249980,1.15159041,0.00131719,0.01258065,0.30122718,0.00000000
-5.09354677,1.56042109,0.20727858,1.20481627,0.00133036,0.01270640,0.31583371,0.00000000
-5.08754377,1.62174071,0.21136978,1.25552250,0.00133918,0.01280225,0.33025282,0.00000000
-5.08154077,1.67882541,0.21466121,1.30301668,0.00134422,0.01286037,0.34418654,0.00000000
-5.07553777,1.73080549,0.21706429,1.34663891,0.00134633,0.01287507,0.35735283,0.00000000
-5.06953477,1.77688758,0.21851504,1.38577174,0.00134660,0.01284287,0.36949073,0.00000000
-5.06353177,1.81636794,0.21897462,1.41985077,0.00134634,0.01276250,0.38036560,0.00000000
-5.05752876,1.84864586,0.21842929,1.44837575,0.00134703,0.01263488,0.38977449,0.00000000
-5.05152576,1.87323687,0.21688982,1.47092206,0.00135026,0.01246308,0.39755126,0.00000000
-5.04552276,1.88978564,0.21439053,1.48715228,0.00135770,0.01225227,0.40357152,0.00000000
-5.03951976,1.89807793,0.21098775,1.49682741,0.00137103,0.01200959,0.40775692,0.00000000
-5.03351676,1.89805109,0.20675806,1.49981730,0.00139186,0.01174410,0.41007885,0.00000000
-5.02751376,1.88980257,0.20179603,1.49610969,0.00142168,0.01146665,0.41056109,0.00000000
-5.02151076,1.87359568,0.19621180,1.48581724,0.00146179,0.01118975,0.40928139,0.00000000
-5.01550775,1.84986202,0.19012831,1.46918204,0.00151323,0.01092746,0.40637170,0.00000000
-5.00950475,1.81919993,0.18367848,1.44657692,0.00157675,0.01069523,0.40201700,0.00000000
-5.00350175,1.78236854,0.17700219,1.41850321,0.00165272,0.01050972,0.39645257,0.00000000
-4.99749875,1.74027709,0.17024323,1.38558456,0.00174113,0.01038865,0.38995972,0.00000000
-4.99149575,1.69396931,0.16354626,1.34855667,0.00184153,0.01035056,0.38285995,0.00000000
-4.98549275,1.64460298,0.15705384,1.30825291,0.00195306,0.01041454,0.37550773,0.00000000
-4.97948974,1.59342496,0.15090359,1.26558607,0.00207442,0.01059999,0.36828192,0.00000000
-4.97348674,1.54174221,0.14522544,1.22152668,0.00220390,0.01092627,0.36157607,0.00000000
-4.96748374,1.49088954,0.14013922,1.17707839,0.00233941,0.01141233,0.35578792,0.00000000
-4.96148074,1.44219499,0.13575236,1.13325133,0.00247855,0.01207633,0.35130823,0.00000000
-4.95547774,1.39694398,0.13215803,1.09103419,0.00261867,0.01293517,0.34850949,0.00000000
-4.94947474,1.35634341,0.12943345,1.05136611,0.00275693,0.01400406,0.34773455,0.00000000
-4.94347174,1.32148692,0.12763865,1.01510938,0.00289043,0.01529603,0.34928586,0.00000000
-4.93746873,1.29332266,0.12681558,0.98302395,0.00301627,0.01682146,0.35341547,0.00000000
-4.93146573,1.27262477,0.12698754,0.95574481,0.00313168,0.01858767,0.36031616,0.00000000
-4.92546273,1.25996967,0.12815909,0.93376306,0.00323411,0.02059850,0.37011423,0.00000000
-4.91945973,1.25571829,0.13031629,0.91741156,0.00332133,0.02285403,0.38286399,0.00000000
-4.91345673,1.26000487,0.13342739,0.90685560,0.00339153,0.02535033,0.39854448,0.00000000
-4.90745373,1.27273306,0.13744393,0.90208918,0.00344339,0.02807940,0.41705846,0.00000000
-4.90145073,1.29357957,0.14230219,0.90293700,0.00347616,0.03102919,0.43823387,0.00000000
-4.89544772,1.32200554,0.14792509,0.90906221,0.00348968,0.03418381,0.46182790,0.00000000
-4.88944472,1.35727519,0.15422437,0.91997971,0.00348444,0.03752389,0.48753349,0.00000000
-4.88344172,1.39848141,0.16110312,0.93507446,0.00346156,0.04102707,0.51498829,0.00000000
-4.87743872,1.44457738,0.16845856,0.95362430,0.00342278,0.04466865,0.54378566,0.00000000
-4.87143572,1.49441304,0.17618499,0.97482627,0.00337044,0.04842234,0.57348756,0.00000000
-4.86543272,1.54677521,0.18417682,0.99782564,0.00330739,0.05226109,0.60363877,0.00000000
-4.85942971,1.60042968,0.19233161,1.02174636,0.00323695,0.05615796,0.63378188,0.00000000
-4.85342671,1.65416380,0.20055298,1.04572185,0.00316279,0.06008697,0.66347254,0.00000000
-4.84742371,1.70682752,0.20875331,1.06892488,0.00308886,0.06402385,0.69229432,0.00000000
-4.84142071,1.75737155,0.21685603,1.09059535,0.00301927,0.06794676,0.71987246,0.00000000
-4.83541771,1.80488074,0.22479749,1.11006493,0.00295816,0.07183677,0.74588597,0.00000000
-4.82941471,1.84860138,0.23252827,1.12677744,0.00290961,0.07567813,0.77007747,0.00000000
-4.82341171,1.88796127,0.24001385,1.14030431,0.00287754,0.07945839,0.79226037,0.00000000
-4.81740870,1.92258173,0.24723458,1.15035449,0.00286560,0.08316819,0.81232293,0.00000000
-4.81140570,1.95228110,0.25418506,1.15677848,0.00287710,0.08680083,0.83022925,0.00000000
-4.80540270,1.97706975,0.26087275,1.15956643,0.00291491,0.09035170,0.84601684,0.00000000
-4.79939970,1.99713703,0.26731609,1.15884062,0.00298140,0.09381742,0.85979122,0.00000000
-4.79339670,2.01283087,0.27354212,1.15484273,0.00307845,0.09719492,0.87171773,0.00000000
-4.78739370,2.02463143,0.27958370,1.14791669,0.00320734,0.10048050,0.88201098,0.00000000
-4.78139070,2.03312005,0.28547656,1.13848804,0.00336881,0.10366877,0.89092257,0.00000000
-4.77538769,2.03894526,0.29125635,1.12704095,0.00356301,0.10675182,0.89872769,0.00000000
-4.76938469,2.04278777,0.29695576,1.11409406,0.00378954,0.10971851,0.90571135,0.00000000
-4.76338169,2.04532590,0.30260192,1.10017624,0.00404747,0.11255390,0.91215484,0.00000000
-4.75737869,2.04720356,0.30821427,1.08580370,0.00433537,0.11523908,0.91832308,0.00000000
-4.75137569,2.04900180,0.31380289,1.07145925,0.00465132,0.11775119,0.92445348,0.00000000
-4.74537269,2.05121553,0.31936739,1.05757470,0.00499299,0.12006379,0.93074663,0.00000000
-4.73936968,2.05423596,0.32489650,1.04451721,0.00535766,0.12214757,0.93735920,0.00000000
-4.73336668,2.05833951,0.33036811,1.03257985,0.00574224,0.12397121,0.94439926,0.00000000
-4.72736368,2.06368312,0.33574996,1.02197673,0.00614333,0.12550255,0.95192386,0.00000000
-4.72136068,2.07030579,0.34100077,1.01284259,0.00655724,0.12670988,0.95993899,0.00000000
-4.71535768,2.07813593,0.34607170,1.00523658,0.00698001,0.12756325,0.96840159,0.00000000
-4.70935468,2.08700346,0.35090804,0.99914975,0.00740746,0.12803579,0.97722327,0.00000000
-4.70335168,2.09665590,0.35545116,0.99451562,0.00783518,0.12810495,0.98627561,0.00000000
-4.69734867,2.10677726,0.35964030,0.99122290,0.00825856,0.12775355,0.99539638,0.00000000
-4.69134567,2.11700852,0.36341451,0.98912976,0.00867285,0.12697064,1.00439668,0.00000000
-4.68534267,2.12696870,0.36671429,0.98807844,0.00907316,0.12575200,1.01306834,0.00000000
-4.67933967,2.13627538,0.36948316,0.98790960,0.00945451,0.12410048,1.02119154,0.00000000
-4.67333667,2.14456384,0.37166904,0.98847542,0.00981194,0.12202597,1.02854236,0.00000000
-4.66733367,2.15150400,0.37322538,0.98965087,0.01014048,0.11954507,1.03489998,0.00000000
-4.66133067,2.15681462,0.37411214,0.99134249,0.01043535,0.11668058,1.04005357,0.00000000
-4.65532766,2.16027429,0.37429665,0.99349428,0.01069198,0.11346077,1.04380860,0.00000000
-4.64932466,2.16172910,0.37375426,0.99609048,0.01090617,0.10991846,1.04599267,0.00000000
-4.64332166,2.16109669,0.37246899,0.99915518,0.01107417,0.10609007,1.04646061,0.00000000
-4.63731866,2.15836690,0.37043394,1.00274867,0.01119288,0.10201462,1.04509896,0.00000000
-4.63131566,2.15359912,0.36765175,1.00696115,0.01125989,0.09773271,1.04182961,0.00000000
-4.62531266,2.14691659,0.36413481,1.01190370,0.01127369,0.09328565,1.03661261,0.00000000
-4.61930965,2.13849799,0.35990546,1.01769754,0.01123369,0.08871460,1.02944806,0.00000000
-4.61330665,2.12856678,0.35499590,1.02446178,0.01114039,0.08405988,1.02037690,0.00000000
-4.60730365,2.11737877,0.34944793,1.03230060,0.01099538,0.07936042,1.00948060,0.00000000
-4.60130065,2.10520840,0.34331250,1.04129048,0.01080137,0.07465326,0.99687964,0.00000000
-4.59529765,2.09233433,0.33664887,1.05146817,0.01056221,0.06997330,0.98273077,0.00000000
-4.58929465,2.07902500,0.32952352,1.06282024,0.01028281,0.06535301,0.96722299,0.00000000
-4.58329165,2.06552464,0.32200882,1.07527458,0.00996905,0.06082232,0.95057246,0.00000000
-4.57728864,2.05204040,0.31418134,1.08869466,0.00962765,0.05640851,0.93301622,0.00000000
-4.57128564,2.03873113,0.30612000,1.10287666,0.00926599,0.05213617,0.91480515,0.00000000
-4.56528264,2.02569833,0.29790400,1.11755000,0.00889193,0.04802717,0.89619618,0.00000000
-4.55927964,2.01297949,0.28961074,1.13238102,0.00851357,0.04410063,0.87744418,0.00000000
-4.55327664,2.00054445,0.28131367,1.14698007,0.00813900,0.04037288,0.85879367,0.00000000
-4.54727364,1.98829455,0.27308030,1.16091149,0.00777608,0.03685742,0.84047079,0.00000000
-4.54127064,1.97606484,0.26497035,1.17370616,0.00743218,0.03356489,0.82267584,0.00000000
-4.53526763,1.96362916,0.25703422,1.18487605,0.00711396,0.03050304,0.80557653,0.00000000
-4.52926463,1.95070780,0.24931181,1.19393020,0.00682716,0.02767668,0.78930244,0.00000000
-4.52326163,1.93697737,0.24183168,1.20039119,0.00657639,0.02508769,0.77394072,0.00000000
-4.51725863,1.92208244,0.23461073,1.20381163,0.00636506,0.02273505,0.75953331,0.00000000
-4.51125563,1.90564841,0.22765424,1.20378965,0.00619522,0.02061489,0.74607579,0.00000000
-4.50525263,1.88729493,0.22095639,1.19998286,0.00606751,0.01872066,0.73351782,0.00000000
-4.49924962,1.86664957,0.21450117,1.19212018,0.00598121,0.01704325,0.72176530,0.00000000
-4.49324662,1.84336081,0.20826364,1.18001098,0.00593422,0.01557126,0.71068409,0.00000000
-4.48724362,1.81711030,0.20221144,1.16355118,0.00592319,0.01429124,0.70010517,0.00000000
-4.48124062,1.78762367,0.19630658,1.14272635,0.00594363,0.01318806,0.68983104,0.00000000
-4.47523762,1.75467974,0.19050733,1.11761143,0.00599010,0.01224526,0.67964328,0.00000000
-4.46923462,1.71811793,0.18477018,1.08836755,0.00605640,0.01144543,0.66931071,0.00000000
-4.46323162,1.67784364,0.17905178,1.05523603,0.00613580,0.01077062,0.65859819,0.00000000
-4.45722861,1.63383175,0.17331085,1.01852999,0.00622126,0.01020277,0.64727548,0.00000000
-4.45122561,1.58612809,0.16750982,0.97862401,0.00630569,0.00972409,0.63512599,0.00000000
-4.44522261,1.53484905,0.16161641,0.93594252,0.00638218,0.00931744,0.62195498,0.00000000
-4.43921961,1.48017953,0.15560485,0.89094718,0.00644427,0.00896665,0.60759702,0.00000000
-4.43321661,1.42236920,0.14945690,0.84412406,0.00648607,0.00865686,0.59192232,0.00000000
-4.42721361,1.36172743,0.14316242,0.79597096,0.00650253,0.00837469,0.57484174,0.00000000
-4.42121061,1.29861691,0.13671982,0.74698532,0.00648951,0.00810849,0.55631029,0.00000000
-4.41520760,1.23344621,0.13013599,0.69765318,0.00644395,0.00784842,0.53632895,0.00000000
-4.40920460,1.16666142,0.12342604,0.64843932,0.00636388,0.00758650,0.51494480,0.00000000
-4.40320160,1.09873713,0.11661267,0.59977893,0.00624845,0.00731665,0.49224944,0.00000000
-4.39719860,1.03016677,0.10972537,0.55207076,0.00609795,0.00703459,0.46837580,0.00000000
-4.39119560,0.96145277,0.10279930,0.50567198,0.00591368,0.00673776,0.44349348,0.00000000
-4.38519260,0.89309651,0.09587407,0.46089452,0.00569794,0.00642515,0.41780290,0.00000000
-4.37918959,0.82558852,0.08899234,0.41800295,0.00545380,0.00609711,0.39152846,0.00000000
-4.37318659,0.75939901,0.08219846,0.37721376,0.00518506,0.00575517,0.36491104,0.00000000
-4.36718359,0.69496906,0.07553701,0.33869574,0.00489600,0.00540177,0.33820027,0.00000000
-4.36118059,0.63270273,0.06905141,0.30257157,0.00459125,0.00504007,0.31164670,0.00000000
-4.35517759,0.57296024,0.06278273,0.26892017,0.00427564,0.00467369,0.28549446,0.00000000
-4.34917459,0.51605255,0.05676852,0.23777982,0.00395399,0.00430654,0.25997443,0.00000000
-4.34317159,0.46223734,0.05104194,0.20915178,0.00363099,0.00394255,0.23529843,0.00000000
-4.33716858,0.41171657,0.04563104,0.18300435,0.00331109,0.00358557,0.21165436,0.00000000
-4.33116558,0.36463569,0.04055835,0.15927715,0.00299832,0.00323920,0.18920268,0.00000000
-4.32516258,0.32108446,0.03584059,0.13788548,0.00269631,0.00290667,0.16807403,0.00000000
-4.31915958,0.28109921,0.03148879,0.11872480,0.00240815,0.00259075,0.14836829,0.00000000
-4.31315658,0.24466661,0.02750848,0.10167504,0.00213640,0.00229376,0.13015472,0.00000000
-4.30715358,0.21172857,0.02390018,0.08660477,0.00188308,0.00201748,0.11347335,0.00000000
