energy_ev,total_up,Au_p_up,Au_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.85592796,2.63549122,0.15366284,2.40374150,0.17978361,0.00248610,0.02010983,0.07669528
-5.84992496,2.69126612,0.15499892,2.45619444,0.18499833,0.00255429,0.02113912,0.07770391
-5.84392196,2.74786450,0.15743302,2.50871388,0.19055067,0.00262041,0.02218655,0.07892671
-5.83791896,2.80390931,0.16083360,2.56007425,0.19633140,0.00268257,0.02324074,0.08033192
-5.83191596,2.85809771,0.16506535,2.60911981,0.20223310,0.00273905,0.02429110,0.08188820
-5.82591296,2.90923429,0.16999192,2.65479496,0.20815208,0.00278837,0.02532797,0.08356533
-5.81990995,2.95626020,0.17547838,2.69617068,0.21399002,0.00282930,0.02634274,0.08533473
-5.81390695,2.99827752,0.18139361,2.73246673,0.21965563,0.00286090,0.02732793,0.08717001
-5.80790395,3.03456833,0.18761241,2.76306887,0.22506613,0.00288254,0.02827733,0.08904737
-5.80190095,3.06460817,0.19401742,2.78754089,0.23014861,0.00289390,0.02918600,0.09094597
-5.79589795,3.08807382,0.20050093,2.80563141,0.23484124,0.00289500,0.03005038,0.09284826
-5.78989495,3.10484539,0.20696640,2.81727526,0.23909429,0.00288613,0.03086827,0.09474030
-5.78389195,3.11500309,0.21332984,2.82258998,0.24287100,0.00286792,0.03163885,0.09661195
-5.77788894,3.11881884,0.21952095,2.82186747,0.24614823,0.00284123,0.03236267,0.09845707
-5.77188594,3.11674349,0.22548404,2.81556163,0.24891680,0.00280718,0.03304158,0.10027372
-5.76588294,3.10939002,0.23117857,2.80427221,0.25118160,0.00276706,0.03367865,0.10206422
-5.75987994,3.09751345,0.23657954,2.78872577,0.25296138,0.00272235,0.03427808,0.10383518
-5.75387694,3.08198813,0.24167735,2.76975435,0.25428821,0.00267461,0.03484505,0.10559747
-5.74787394,3.06378316,0.24647743,2.74827248,0.25520661,0.00262549,0.03538555,0.10736603
-5.74187094,3.04393646,0.25099932,2.72525322,0.25577225,0.00257664,0.03590622,0.10915968
-5.73586793,3.02352837,0.25527552,2.70170392,0.25605047,0.00252973,0.03641409,0.11100065
-5.72986493,3.00365521,0.25934975,2.67864218,0.25611436,0.00248633,0.03691642,0.11291416
-5.72386193,2.98540338,0.26327499,2.65707255,0.25604268,0.00244794,0.03742042,0.11492773
-5.71785893,2.96982461,0.26711114,2.63796439,0.25591751,0.00241593,0.03793305,0.11707044
-5.71185593,2.95791257,0.27092241,2.62223125,0.25582183,0.00239154,0.03846086,0.11937204
-5.70585293,2.95058140,0.27477464,2.61071205,0.25583706,0.00237582,0.03900971,0.12186199
-5.69984992,2.94864626,0.27873244,2.60415417,0.25604057,0.00236966,0.03958476,0.12456840
-5.69384692,2.95280626,0.28285645,2.60319872,0.25650342,0.00237375,0.04019026,0.12751699
-5.68784392,2.96362982,0.28720072,2.60836797,0.25728824,0.00238858,0.04082956,0.13072991
-5.68184092,2.98154265,0.29181037,2.62005503,0.25844741,0.00241445,0.04150511,0.13422479
-5.67583792,3.00681834,0.29671949,2.63851581,0.26002156,0.00245146,0.04221849,0.13801362
-5.66983492,3.03957170,0.30194957,2.66386326,0.26203848,0.00249952,0.04297053,0.14210196
-5.66383192,3.07975485,0.30750829,2.69606390,0.26451241,0.00255834,0.04376140,0.14648810
-5.65782891,3.12715601,0.31338881,2.73493677,0.26744372,0.00262747,0.04459080,0.15116248
-5.65182591,3.18140120,0.31956959,2.78015466,0.27081896,0.00270627,0.04545808,0.15610735
-5.64582291,3.24195872,0.32601461,2.83124800,0.27461133,0.00279393,0.04636236,0.16129646
-5.63981991,3.30814652,0.33267402,2.88761120,0.27878135,0.00288952,0.04730270,0.16669521
-5.63381691,3.37914259,0.33948523,2.94851174,0.28327793,0.00299195,0.04827810,0.17226085
-5.62781391,3.45399832,0.34637418,3.01310210,0.28803948,0.00309998,0.04928754,0.17794297
-5.62181091,3.53165476,0.35325700,3.08043443,0.29299533,0.00321232,0.05032994,0.18368428
-5.61580790,3.61096203,0.36004170,3.14947818,0.29806713,0.00332753,0.05140403,0.18942153
-5.60980490,3.69070135,0.36663007,3.21914038,0.30317039,0.00344416,0.05250820,0.19508664
-5.60380190,3.76960985,0.37291960,3.28828858,0.30821602,0.00356068,0.05364027,0.20060807
-5.59779890,3.84640757,0.37880545,3.35577587,0.31311189,0.00367557,0.05479722,0.20591223
-5.59179590,3.91982622,0.38418239,3.42046769,0.31776441,0.00378732,0.05597501,0.21092515
-5.58579290,3.98863908,0.38894673,3.48126969,0.32208010,0.00389448,0.05716825,0.21557407
-5.57978989,4.05169127,0.39299827,3.53715579,0.32596713,0.00399569,0.05837001,0.21978918
-5.57378689,4.10792937,0.39624214,3.58719564,0.32933693,0.00408970,0.05957173,0.22350532
-5.56778389,4.15642950,0.39859070,3.63058032,0.33210576,0.00417542,0.06076304,0.22666357
-5.56178089,4.19642266,0.39996529,3.66664540,0.33419630,0.00425194,0.06193190,0.22921279
-5.55577789,4.22731638,0.40029805,3.69489015,0.33553921,0.00431856,0.06306464,0.23111098
-5.54977489,4.24871154,0.39953354,3.71499203,0.33607467,0.00437479,0.06414623,0.23232643
-5.54377189,4.26041363,0.39763036,3.72681573,0.33575381,0.00442039,0.06516065,0.23283862
-5.53776888,4.26243761,0.39456251,3.73041598,0.33454005,0.00445534,0.06609128,0.23263885
-5.53176588,4.25500611,0.39032058,3.72603403,0.33241029,0.00447986,0.06692146,0.23173053
-5.52576288,4.23854072,0.38491266,3.71408756,0.32935578,0.00449440,0.06763500,0.23012921
-5.51975988,4.21364664,0.37836490,3.69515449,0.32538281,0.00449958,0.06821679,0.22786218
-5.51375688,4.18109119,0.37072166,3.66995123,0.32051302,0.00449620,0.06865338,0.22496786
-5.50775388,4.14177712,0.36204524,3.63930623,0.31478330,0.00448517,0.06893349,0.22149480
-5.50175088,4.09671169,0.35241511,3.60413018,0.30824537,0.00446752,0.06904851,0.21750048
-5.49574787,4.04697303,0.34192663,3.56538400,0.30096483,0.00444429,0.06899283,0.21304983
-5.48974487,3.99367515,0.33068933,3.52404616,0.29301995,0.00441655,0.06876414,0.20821360
-5.48374187,3.93793318,0.31882471,3.48108088,0.28449992,0.00438532,0.06836355,0.20306667
-5.47773887,3.88083031,0.30646363,3.43740845,0.27550288,0.00435156,0.06779561,0.19768618
-5.47173587,3.82338774,0.29374339,3.39387908,0.26613364,0.00431611,0.06706818,0.19214981
-5.46573287,3.76653895,0.28080465,3.35125114,0.25650122,0.00427970,0.06619220,0.18653402
-5.45972986,3.71110890,0.26778813,3.31017467,0.24671622,0.00424290,0.06518133,0.18091240
-5.45372686,3.65779902,0.25483140,3.27118040,0.23688827,0.00420614,0.06405153,0.17535427
-5.44772386,3.60717799,0.24206577,3.23467460,0.22712343,0.00416971,0.06282055,0.16992336
-5.44172086,3.55967839,0.22961338,3.20093931,0.21752190,0.00413375,0.06150740,0.16467673
-5.43571786,3.51559878,0.21758473,3.17013768,0.20817581,0.00409826,0.06013178,0.15966397
-5.42971486,3.47511060,0.20607650,3.14232354,0.19916737,0.00406316,0.05871356,0.15492654
-5.42371186,3.43826921,0.19516999,3.11745446,0.19056742,0.00402829,0.05727222,0.15049738
-5.41770885,3.40502806,0.18492999,3.09540735,0.18243428,0.00399341,0.05582645,0.14640077
-5.41170585,3.37525520,0.17540429,3.07599569,0.17481303,0.00395828,0.05439369,0.14265230
-5.40570285,3.34875112,0.16662369,3.05898739,0.16773522,0.00392265,0.05298983,0.13925913
-5.39969985,3.32526725,0.15860255,3.04412272,0.16121893,0.00388629,0.05162902,0.13622036
-5.39369685,3.30452437,0.15133984,3.03113146,0.15526921,0.00384905,0.05032344,0.13352757
-5.38769385,3.28623040,0.14482059,3.01974895,0.14987890,0.00381082,0.04908333,0.13116554
-5.38169085,3.27009714,0.13901771,3.00973065,0.14502964,0.00377159,0.04791696,0.12911302
-5.37568784,3.25585570,0.13389404,3.00086494,0.14069321,0.00373144,0.04683079,0.12734370
-5.36968484,3.24327050,0.12940460,2.99298425,0.13683304,0.00369056,0.04582957,0.12582726
-5.36368184,3.23215153,0.12549892,2.98597430,0.13340576,0.00364925,0.04491662,0.12453043
-5.35767884,3.22236495,0.12212336,2.97978153,0.13036301,0.00360792,0.04409408,0.12341823
-5.35167584,3.21384174,0.11922335,2.97441871,0.12765308,0.00356710,0.04336318,0.12245517
-5.34567284,3.20658447,0.11674542,2.96996862,0.12522267,0.00352740,0.04272449,0.12160650
-5.33966983,3.20067163,0.11463909,2.96658566,0.12301851,0.00348955,0.04217825,0.12083944
-5.33366683,3.19625964,0.11285840,2.96449534,0.12098889,0.00345435,0.04172455,0.12012435
-5.32766383,3.19358198,0.11136312,2.96399123,0.11908504,0.00342266,0.04136354,0.11943584
-5.32166083,3.19294527,0.11011962,2.96542934,0.11726233,0.00339540,0.04109554,0.11875373
-5.31565783,3.19472199,0.10910138,2.96921954,0.11548131,0.00337351,0.04092111,0.11806389
-5.30965483,3.19933971,0.10828916,2.97581402,0.11370846,0.00335795,0.04084103,0.11735882
-5.30365183,3.20726677,0.10767072,2.98569262,0.11191681,0.00334964,0.04085619,0.11663809
-5.29764882,3.21899452,0.10724036,2.99934528,0.11008626,0.00334943,0.04096744,0.11590851
-5.29164582,3.23501646,0.10699808,3.01725179,0.10820374,0.00335812,0.04117535,0.11518403
-5.28564282,3.25580488,0.10694860,3.03985949,0.10626310,0.00337635,0.04147992,0.11448539
-5.27963982,3.28178568,0.10710013,3.06755950,0.10426487,0.00340463,0.04188032,0.11383959
-5.27363682,3.31331249,0.10746318,3.10066248,0.10221579,0.00344328,0.04237449,0.11327902
-5.26763382,3.35064111,0.10804918,3.13937501,0.10012823,0.00349239,0.04295889,0.11284049
-5.26163082,3.39390558,0.10886931,3.18377770,0.09801946,0.00355183,0.04362817,0.11256407
-5.25562781,3.44309723,0.10993333,3.23380630,0.09591081,0.00362119,0.04437503,0.11249173
-5.24962481,3.49804800,0.11124861,3.28923702,0.09382679,0.00369982,0.04519000,0.11266603
-5.24362181,3.55841903,0.11281935,3.34967717,0.09179415,0.00378678,0.04606150,0.11312871
-5.23761881,3.62369576,0.11464609,3.41456195,0.08984087,0.00388087,0.04697585,0.11391924
-5.23161581,3.69319003,0.11672541,3.48315815,0.08799524,0.00398065,0.04791753,0.11507358
-5.22561281,3.76604967,0.11904995,3.55457503,0.08628492,0.00408448,0.04886950,0.11662289
-5.21960980,3.84127554,0.12160863,3.62778240,0.08473602,0.00419053,0.04981363,0.11859250
-5.21360680,3.91774576,0.12438712,3.70163549,0.08337230,0.00429685,0.05073130,0.12100102
-5.20760380,3.99424617,0.12736845,3.77490592,0.08221447,0.00440145,0.05160405,0.12385960
-5.20160080,4.06950604,0.13053384,3.84631753,0.08127952,0.00450230,0.05241424,0.12717150
-5.19559780,4.14223762,0.13386352,3.91458573,0.08058024,0.00459746,0.05314582,0.13093182
-5.18959480,4.21117769,0.13733756,3.97845880,0.08012488,0.00468510,0.05378504,0.13512751
-5.18359180,4.27512938,0.14093672,4.03675907,0.07991689,0.00476360,0.05432114,0.13973757
-5.17758879,4.33300226,0.14464315,4.08842245,0.07995484,0.00483157,0.05474695,0.14473345
-5.17158579,4.38384893,0.14844095,4.13253412,0.08023252,0.00488794,0.05505936,0.15007975
-5.16558279,4.42689624,0.15231648,4.16835900,0.08073914,0.00493197,0.05525969,0.15573491
-5.15957979,4.46156968,0.15625857,4.19536534,0.08145965,0.00496326,0.05535383,0.16165220
-5.15357679,4.48750982,0.16025833,4.21324034,0.08237523,0.00498182,0.05535226,0.16778071
-5.14757379,4.50457987,0.16430886,4.22189708,0.08346384,0.00498802,0.05526981,0.17406641
-5.14157079,4.51286411,0.16840465,4.22147237,0.08470083,0.00498255,0.05512531,0.18045326
-5.13556778,4.51265716,0.17254079,4.21231564,0.08605966,0.00496646,0.05494096,0.18688424
-5.12956478,4.50444477,0.17671207,4.19496944,0.08751253,0.00494104,0.05474162,0.19330237
-5.12356178,4.48887694,0.18091195,4.17014246,0.08903109,0.00490779,0.05455391,0.19965161
-5.11755878,4.46673474,0.18513147,4.13867642,0.09058710,0.00486837,0.05440525,0.20587758
-5.11155578,4.43889258,0.18935823,4.10150844,0.09215294,0.00482450,0.05432278,0.21192825
-5.10555278,4.40627750,0.19357543,4.05963058,0.09370215,0.00477788,0.05433231,0.21775435
-5.09954977,4.36982773,0.19776107,4.01404864,0.09520977,0.00473016,0.05445725,0.22330976
-5.09354677,4.33045221,0.20188743,3.96574189,0.09665265,0.00468284,0.05471762,0.22855159
-5.08754377,4.28899320,0.20592072,3.91562580,0.09800963,0.00463720,0.05512915,0.23344031
-5.08154077,4.24619343,0.20982116,3.86451910,0.09926156,0.00459428,0.05570252,0.23793970
-5.07553777,4.20266935,0.21354327,3.81311687,0.10039136,0.00455483,0.05644275,0.24201670
-5.06953477,4.15889156,0.21703666,3.76197039,0.10138387,0.00451928,0.05734883,0.24564136
-5.06353177,4.11517311,0.22024702,3.71147465,0.10222577,0.00448776,0.05841352,0.24878667
-5.05752876,4.07166603,0.22311747,3.66186377,0.10290537,0.00446006,0.05962331,0.25142858
-5.05152576,4.02836586,0.22559021,3.61321410,0.10341250,0.00443571,0.06095874,0.25354593
-5.04552276,3.98512392,0.22760834,3.56545478,0.10373832,0.00441397,0.06239480,0.25512068
-5.03951976,3.94166624,0.22911779,3.51838479,0.10387526,0.00439389,0.06390155,0.25613808
-5.03351676,3.89761822,0.23006933,3.47169539,0.10381688,0.00437438,0.06544501,0.25658702
-5.02751376,3.85253345,0.23042055,3.42499689,0.10355794,0.00435424,0.06698800,0.25646051
-5.02151076,3.80592531,0.23013765,3.37784800,0.10309439,0.00433224,0.06849135,0.25575615
-5.01550775,3.75729964,0.22919703,3.32978653,0.10242346,0.00430717,0.06991494,0.25447671
-5.00950475,3.70618693,0.22758664,3.28035977,0.10154386,0.00427791,0.07121894,0.25263064
-5.00350175,3.65217246,0.22530685,3.22915315,0.10045584,0.00424349,0.07236500,0.25023258
-4.99749875,3.59492298,0.22237099,3.17581599,0.09916148,0.00420308,0.07331742,0.24730377
-4.99149575,3.53420894,0.21880540,3.12008312,0.09766476,0.00415610,0.07404418,0.24387225
-4.98549275,3.46992110,0.21464904,3.06179165,0.09597178,0.00410218,0.07451796,0.23997299
-4.97948974,3.40208124,0.20995259,3.00089225,0.09409082,0.00404120,0.07471693,0.23564769
-4.97348674,3.33084644,0.20477725,2.93745463,0.09203242,0.00397331,0.07462543,0.23094445
-4.96748374,3.25650711,0.19919302,2.87166738,0.08980936,0.00389887,0.07423445,0.22591718
-4.96148074,3.17947901,0.19327683,2.80383220,0.08743654,0.00381846,0.07354187,0.22062475
-4.95547774,3.10029005,0.18711035,2.73435333,0.08493088,0.00373286,0.07255260,0.21512999
-4.94947474,3.01956252,0.18077776,2.66372269,0.08231103,0.00364301,0.07127837,0.20949849
-4.94347174,2.93799188,0.17436336,2.59250182,0.07959708,0.00354995,0.06973745,0.20379732
-4.93746873,2.85632331,0.16794942,2.52130155,0.07681023,0.00345483,0.06795415,0.19809367
-4.93146573,2.77532712,0.16161402,2.45076046,0.07397233,0.00335880,0.06595809,0.19245342
-4.92546273,2.69577429,0.15542924,2.38152336,0.07110553,0.00326306,0.06378347,0.18693990
-4.91945973,2.61841322,0.14945954,2.31422062,0.06823175,0.00316874,0.06146808,0.18161260
-4.91345673,2.54394879,0.14376057,2.24944945,0.06537232,0.00307694,0.05905237,0.17652615
-4.90745373,2.47302440,0.13837833,2.18775768,0.06254755,0.00298868,0.05657836,0.17172942
-4.90145073,2.40620774,0.13334868,2.12963085,0.05977632,0.00290485,0.05408861,0.16726492
-4.89544772,2.34398051,0.12869729,2.07548277,0.05707582,0.00282627,0.05162519,0.16316831
-4.88944472,2.28673244,0.12443990,2.02564982,0.05446127,0.00275363,0.04922867,0.15946832
-4.88344172,2.23475927,0.12058299,1.98038881,0.05194573,0.00268750,0.04693719,0.15618673
-4.87743872,2.18826447,0.11712458,1.93987825,0.04953999,0.00262836,0.04478565,0.15333863
-4.87143572,2.14736422,0.11405544,1.90422247,0.04725256,0.00257657,0.04280499,0.15093286
-4.86543272,2.11209497,0.11136030,1.87345808,0.04508964,0.00253242,0.04102156,0.14897246
-4.85942971,2.08242272,0.10901923,1.84756210,0.04305527,0.00249610,0.03945671,0.14745533
-4.85342671,2.05825355,0.10700904,1.82646111,0.04115147,0.00246775,0.03812647,0.14637477
-4.84742371,2.03944429,0.10530465,1.81004063,0.03937844,0.00244741,0.03704136,0.14572008
-4.84142071,2.02581297,0.10388037,1.79815429,0.03773479,0.00243510,0.03620641,0.14547707
-4.83541771,2.01714834,0.10271106,1.79063214,0.03621783,0.00243075,0.03562128,0.14562843
-4.82941471,2.01321810,0.10177317,1.78728781,0.03482381,0.00243425,0.03528060,0.14615403
-4.82341171,2.01377565,0.10104553,1.78792434,0.03354825,0.00244544,0.03517431,0.14703108
-4.81740870,2.01856527,0.10051000,1.79233848,0.03238619,0.00246407,0.03528829,0.14823418
-4.81140570,2.02732588,0.10015192,1.80032376,0.03133245,0.00248983,0.03560497,0.14973527
-4.80540270,2.03979359,0.09996035,1.81167236,0.03038190,0.00252234,0.03610414,0.15150356
-4.79939970,2.05570346,0.09992818,1.82617622,0.02952965,0.00256113,0.03676371,0.15350542
-4.79339670,2.07479081,0.10005201,1.84362775,0.02877124,0.00260565,0.03756064,0.15570430
-4.78739370,2.09679247,0.10033198,1.86382038,0.02810278,0.00265526,0.03847177,0.15806076
-4.78139070,2.12144848,0.10077146,1.88654955,0.02752107,0.00270923,0.03947470,0.16053265
-4.77538769,2.14850426,0.10137657,1.91161407,0.02702361,0.00276678,0.04054858,0.16307535
-4.76938469,2.17771361,0.10215577,1.93881835,0.02660870,0.00282704,0.04167479,0.16564233
-4.76338169,2.20884246,0.10311930,1.96797514,0.02627534,0.00288911,0.04283755,0.16818584
-4.75737869,2.24167313,0.10427859,1.99890898,0.02602318,0.00295206,0.04402428,0.17065773
-4.75137569,2.27600893,0.10564566,2.03145990,0.02585242,0.00301495,0.04522588,0.17301058
-4.74537269,2.31167844,0.10723249,2.06548700,0.02576365,0.00307686,0.04643672,0.17519879
-4.73936968,2.34853926,0.10905036,2.10087152,0.02575764,0.00313691,0.04765449,0.17717983
-4.73336668,2.38648034,0.11110918,2.13751885,0.02583515,0.00319429,0.04887978,0.17891549
-4.72736368,2.42542260,0.11341681,2.17535896,0.02599667,0.00324826,0.05011556,0.18037303
-4.72136068,2.46531729,0.11597835,2.21434494,0.02624216,0.00329820,0.05136640,0.18152618
-4.71535768,2.50614172,0.11879550,2.25444920,0.02657079,0.00334358,0.05263769,0.18235599
-4.70935468,2.54789239,0.12186589,2.29565734,0.02698070,0.00338401,0.05393467,0.18285136
-4.70335168,2.59057541,0.12518249,2.33795964,0.02746876,0.00341920,0.05526152,0.18300928
-4.69734867,2.63419465,0.12873305,2.38134048,0.02803036,0.00344896,0.05662049,0.18283481
-4.69134567,2.67873815,0.13249973,2.42576612,0.02865928,0.00347323,0.05801111,0.18234061
-4.68534267,2.72416341,0.13645874,2.47117160,0.02934764,0.00349200,0.05942955,0.18154626
-4.67933967,2.77038271,0.14058029,2.51744737,0.03008584,0.00350535,0.06086825,0.18047726
-4.67333667,2.81724915,0.14482865,2.56442681,0.03086266,0.00351340,0.06231574,0.17916382
-4.66733367,2.86454481,0.14916244,2.61187545,0.03166545,0.00351629,0.06375676,0.17763951
-4.66133067,2.91197172,0.15353521,2.65948275,0.03248035,0.00351416,0.06517264,0.17593983
-4.65532766,2.95914684,0.15789624,2.70685751,0.03329266,0.00350716,0.06654201,0.17410078
-4.64932466,3.00560155,0.16219160,2.75352739,0.03408726,0.00349541,0.06784172,0.17215760
-4.64332166,3.05078626,0.16636541,2.79894305,0.03484911,0.00347899,0.06904795,0.17014357
-4.63731866,3.09408031,0.17036137,2.84248717,0.03556375,0.00345798,0.07013757,0.16808916
-4.63131566,3.13480699,0.17412436,2.88348820,0.03621792,0.00343242,0.07108948,0.16602146
-4.62531266,3.17225341,0.17760222,2.92123854,0.03680013,0.00340233,0.07188605,0.16396381
-4.61930965,3.20569427,0.18074749,2.95501649,0.03730119,0.00336774,0.07251447,0.16193597
-4.61330665,3.23441868,0.18351919,2.98411098,0.03771473,0.00332871,0.07296801,0.15995443
-4.60730365,3.25775880,0.18588439,3.00784813,0.03803769,0.00328531,0.07324701,0.15803316
-4.60130065,3.27511889,0.18781973,3.02561834,0.03827059,0.00323770,0.07335967,0.15618445
-4.59529765,3.28600336,0.18931253,3.03690258,0.03841785,0.00318609,0.07332251,0.15442014
-4.58929465,3.29004248,0.19036167,3.04129658,0.03848784,0.00313082,0.07316050,0.15275275
-4.58329165,3.28701422,0.19097814,3.03853176,0.03849291,0.00307231,0.07290678,0.15119677
-4.57728864,3.27686133,0.19118506,3.02849169,0.03844918,0.00301112,0.07260212,0.14976986
-4.57128564,3.25970239,0.19101743,3.01122335,0.03837624,0.00294790,0.07229395,0.14849392
-4.56528264,3.23583649,0.19052132,2.98694239,0.03829671,0.00288346,0.07203509,0.14739586
-4.55927964,3.20574088,0.18975278,2.95603217,0.03823568,0.00281868,0.07188226,0.14650821
-4.55327664,3.17006173,0.18877628,2.91903638,0.03821997,0.00275456,0.07189434,0.14586934
-4.54727364,3.12959818,0.18766287,2.87664562,0.03827741,0.00269214,0.07213050,0.14552325
-4.54127064,3.08528029,0.18648811,2.82967830,0.03843597,0.00263251,0.07264828,0.14551905
-4.53526763,3.03814168,0.18532974,2.77905667,0.03872284,0.00257679,0.07350155,0.14591002
-4.52926463,2.98928794,0.18426530,2.72577895,0.03916354,0.00252603,0.07473874,0.14675227
-4.52326163,2.93986213,0.18336974,2.67088857,0.03978104,0.00248127,0.07640096,0.14810314
-4.51725863,2.89100847,0.18271301,2.61544188,0.04059484,0.00244342,0.07852052,0.15001921
-4.51125563,2.84383588,0.18235790,2.56047539,0.04162022,0.00241327,0.08111956,0.15255424
-4.50525263,2.79938256,0.18235802,2.50697393,0.04286756,0.00239145,0.08420901,0.15575689
-4.49924962,2.75858302,0.18275612,2.45584084,0.04434169,0.00237841,0.08778791,0.15966848
-4.49324662,2.72223872,0.18358274,2.40787118,0.04604155,0.00237439,0.09184304,0.16432075
-4.48724362,2.69099339,0.18485530,2.36372906,0.04795988,0.00237941,0.09634894,0.16973393
-4.48124062,2.66531381,0.18657752,2.32392971,0.05008318,0.00239325,0.10126828,0.17591486
-4.47523762,2.64547685,0.18873945,2.28882680,0.05239184,0.00241550,0.10655266,0.18285573
-4.46923462,2.63156295,0.19131781,2.25860552,0.05486046,0.00244548,0.11214369,0.19053301
-4.46323162,2.62345642,0.19427681,2.23328137,0.05745841,0.00248236,0.11797446,0.19890700
-4.45722861,2.62085229,0.19756948,2.21270481,0.06015057,0.00252509,0.12397125,0.20792189
-4.45122561,2.62326960,0.20113925,2.19657124,0.06289828,0.00257248,0.13005556,0.21750635
-4.44522261,2.63007047,0.20492190,2.18443607,0.06566040,0.00262323,0.13614624,0.22757463
-4.43921961,2.64048421,0.20884781,2.17573423,0.06839451,0.00267593,0.14216185,0.23802827
-4.43321661,2.65363580,0.21284432,2.16980333,0.07105826,0.00272915,0.14802300,0.24875816
-4.42721361,2.66857743,0.21683827,2.16590963,0.07361068,0.00278146,0.15365470,0.25964708
-4.42121061,2.68432226,0.22075848,2.16327596,0.07601354,0.00283147,0.15898864,0.27057256
-4.41520760,2.69987899,0.22453822,2.16111056,0.07823260,0.00287785,0.16396524,0.28140989
-4.40920460,2.71428618,0.22811748,2.15863580,0.08023882,0.00291941,0.16853552,0.29203533
-4.40320160,2.72664505,0.23144502,2.15511591,0.08200931,0.00295511,0.17266258,0.30232923
-4.39719860,2.73614970,0.23448009,2.14988270,0.08352817,0.00298406,0.17632272,0.31217907
-4.39119560,2.74211350,0.23719375,2.14235840,0.08478704,0.00300560,0.17950614,0.32148228
-4.38519260,2.74399110,0.23956975,2.13207495,0.08578531,0.00301926,0.18221715,0.33014871
-4.37918959,2.74139486,0.24160495,2.11868905,0.08653017,0.00302479,0.18447385,0.33810265
-4.37318659,2.73410552,0.24330917,2.10199245,0.08703623,0.00302216,0.18630736,0.34528433
-4.36718359,2.72207656,0.24470456,2.08191729,0.08732490,0.00301155,0.18776050,0.35165093
-4.36118059,2.70543218,0.24582447,2.05853630,0.08742352,0.00299334,0.18888609,0.35717685
-4.35517759,2.68445910,0.24671181,2.03205796,0.08736417,0.00296806,0.18974480,0.36185345
-4.34917459,2.65959245,0.24741701,2.00281684,0.08718238,0.00293641,0.19040269,0.36568815
-4.34317159,2.63139644,0.24799565,1.97125964,0.08691561,0.00289919,0.19092848,0.36870287
-4.33716858,2.60054064,0.24850578,1.93792751,0.08660170,0.00285730,0.19139076,0.37093204
-4.33116558,2.56777277,0.24900516,1.90343540,0.08627727,0.00281169,0.19185506,0.37242013
-4.32516258,2.53388936,0.24954841,1.86844930,0.08597625,0.00276330,0.19238116,0.37321881
-4.31915958,2.49970531,0.25018429,1.83366244,0.08572839,0.00271308,0.19302042,0.37338395
-4.31315658,2.46602379,0.25095318,1.79977132,0.08555814,0.00266193,0.19381359,0.37297251
-4.30715358,2.43360775,0.25188494,1.76745256,0.08548358,0.00261067,0.19478895,0.37203958
