energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.71285643,3.46853463,-3.29536108,0.22252636,-0.20146218,0.25735453,-0.18800623,0.66889741,-0.59910530,2.44764538,-2.44267659,0.00712162,-0.00597466,0.17622905,-0.12381488,0.32592076,-0.27284618,0.00000000,-0.00000000
-3.70685343,3.45157171,-3.25517087,0.22252797,-0.19800557,0.26723610,-0.19229327,0.67154203,-0.59502188,2.40773638,-2.39334495,0.00734541,-0.00626325,0.18633682,-0.13062518,0.33368700,-0.27598068,0.00000000,-0.00000000
-3.70085043,3.44109977,-3.22183228,0.22334658,-0.19516565,0.27803577,-0.19727699,0.67533978,-0.59227461,2.37207684,-2.34824187,0.00753352,-0.00653629,0.19662184,-0.13794242,0.34232410,-0.28031817,0.00000000,-0.00000000
-3.69484742,3.43676679,-3.19538670,0.22500223,-0.19298217,0.28971901,-0.20296571,0.68021862,-0.59096101,2.34057887,-2.30744420,0.00768139,-0.00678791,0.20695898,-0.14572551,0.35170710,-0.28582732,0.00000000,-0.00000000
-3.68884442,3.43806667,-3.17573364,0.22750254,-0.19148472,0.30223657,-0.20935952,0.68606298,-0.59114416,2.31305319,-2.27093713,0.00778525,-0.00701251,0.21721286,-0.15392097,0.36169338,-0.29245573,0.00000000,-0.00000000
-3.68284142,3.44435139,-3.16263010,0.23084286,-0.19069269,0.31552439,-0.21644965,0.69271575,-0.59284953,2.28921508,-2.23861368,0.00784228,-0.00720485,0.22724083,-0.16246326,0.37212600,-0.30013039,0.00000000,-0.00000000
-3.67683842,3.45484863,-3.15569465,0.23500660,-0.19061578,0.32950379,-0.22421799,0.69998201,-0.59606286,2.26869401,-2.21027732,0.00785067,-0.00736028,0.23689635,-0.17127553,0.38283733,-0.30875882,0.00000000,-0.00000000
-3.67083542,3.46868377,-3.15441643,0.23996568,-0.19125486,0.34408209,-0.23263699,0.70763425,-0.60072917,2.25104659,-2.18564782,0.00780968,-0.00747486,0.24603259,-0.18027075,0.39365317,-0.31823081,0.00000000,-0.00000000
-3.66483242,3.48490572,-3.15816873,0.24568102,-0.19260308,0.35915337,-0.24166995,0.71541902,-0.60675308,2.23577218,-2.16437017,0.00771972,-0.00754546,0.25450628,-0.18935316,0.40439690,-0.32842065,0.00000000,-0.00000000
-3.65882941,3.50251493,-3.16622674,0.25210296,-0.19464721,0.37459962,-0.25127160,0.72306466,-0.61400032,2.22233047,-2.14602621,0.00758226,-0.00756996,0.26218140,-0.19842011,0.41489371,-0.33918985,0.00000000,-0.00000000
-3.65282641,3.52049263,-3.17778867,0.25917171,-0.19736909,0.39029206,-0.26138907,0.73028981,-0.62230040,2.21016013,-2.13014847,0.00739986,-0.00754721,0.26893286,-0.20736405,0.42497456,-0.35039022,0.00000000,-0.00000000
-3.64682341,3.53782977,-3.19199934,0.26681765,-0.20074702,0.40609254,-0.27196305,0.73681241,-0.63145056,2.19869750,-2.11623564,0.00717602,-0.00747718,0.27464979,-0.21607492,0.43447986,-0.36186710,0.00000000,-0.00000000
-3.64082041,3.55355447,-3.20797527,0.27496162,-0.20475703,0.42185521,-0.28292921,0.74235877,-0.64122057,2.18739467,-2.10376897,0.00691509,-0.00736088,0.27923852,-0.22444248,0.44326262,-0.37346280,0.00000000,-0.00000000
-3.63481741,3.56675673,-3.22483005,0.28351511,-0.20937393,0.43742815,-0.29421970,0.74667231,-0.65135855,2.17573588,-2.09222874,0.00662213,-0.00720039,0.28262489,-0.23235887,0.45119111,-0.38501994,0.00000000,-0.00000000
-3.62881441,3.57660957,-3.24169894,0.29238058,-0.21457205,0.45265517,-0.30576463,0.74952168,-0.66159737,2.16325166,-2.08111021,0.00630272,-0.00699876,0.28475610,-0.23972107,0.45815079,-0.39638461,0.00000000,-0.00000000
-3.62281141,3.58238592,-3.25776159,0.30145179,-0.22032564,0.46737761,-0.31749353,0.75070790,-0.67166160,2.14953021,-2.06993822,0.00596280,-0.00675989,0.28560180,-0.24643329,0.46404559,-0.40740937,0.00000000,-0.00000000
-3.61680840,3.58347073,-3.27226189,0.31061436,-0.22660876,0.48143632,-0.32933651,0.75007020,-0.68127464,2.13422557,-2.05827988,0.00560847,-0.00648847,0.28515449,-0.25240915,0.46879861,-0.41795576,0.00000000,-0.00000000
-3.61080540,3.57936839,-3.28452429,0.31974656,-0.23339490,0.49467366,-0.34122523,0.74749050,-0.69016597,2.11706257,-2.04575479,0.00524583,-0.00618972,0.28342926,-0.25757363,0.47235211,-0.42789647,0.00000000,-0.00000000
-3.60480240,3.56970560,-3.29396587,0.32872051,-0.24065611,0.50693567,-0.35309349,0.74289618,-0.69807809,2.09783855,-2.03204259,0.00488078,-0.00586933,0.28046282,-0.26186471,0.47466701,-0.43711692,0.00000000,-0.00000000
-3.59879940,3.55423008,-3.30010402,0.33740374,-0.24836181,0.51807439,-0.36487743,0.73626130,-0.70477308,2.07642217,-2.01688749,0.00451890,-0.00553319,0.27631199,-0.26523454,0.47572200,-0.44551646,0.00000000,-0.00000000
-3.59279640,3.53280597,-3.30255950,0.34566126,-0.25647738,0.52795037,-0.37651539,0.72760625,-0.71003850,2.05274969,-2.00009988,0.00416531,-0.00518729,0.27105162,-0.26765032,0.47551229,-0.45300893,0.00000000,-0.00000000
-3.58679340,3.50540658,-3.30105534,0.35335803,-0.26496257,0.53643529,-0.38794737,0.71699577,-0.71369248,2.02681930,-1.98155516,0.00382454,-0.00483750,0.26477215,-0.26909464,0.47404826,-0.45952284,0.00000000,-0.00000000
-3.58079040,3.47210554,-3.29541175,0.36036199,-0.27376989,0.54341484,-0.39911423,0.70453578,-0.71558784,1.99868417,-1.96119012,0.00350049,-0.00448943,0.25757687,-0.26956541,0.47135397,-0.46500109,0.00000000,-0.00000000
-3.57478739,3.43306715,-3.28553793,0.36654740,-0.28284312,0.54879161,-0.40995668,0.69036907,-0.71561515,1.96844478,-1.93899722,0.00319637,-0.00414829,0.24957893,-0.26907540,0.46746583,-0.46940044,0.00000000,-0.00000000
-3.56878439,3.38853685,-3.27142150,0.37179853,-0.29211609,0.55248813,-0.42041424,0.67467016,-0.71370464,1.93624121,-1.91501748,0.00291467,-0.00381878,0.24089842,-0.26765128,0.46243138,-0.47269065,0.00000000,-0.00000000
-3.56278139,3.33883247,-3.25311653,0.37601346,-0.30151189,0.55444983,-0.43042417,0.65763964,-0.70982702,1.90224602,-1.88933236,0.00265715,-0.00350499,0.23165941,-0.26533250,0.45630830,-0.47485352,0.00000000,-0.00000000
-3.55677839,3.28433686,-3.23073104,0.37910800,-0.31094255,0.55464789,-0.43992074,0.63949827,-0.70399314,1.86665803,-1.86205538,0.00242494,-0.00321036,0.22198717,-0.26216968,0.44916368,-0.47588199,0.00000000,-0.00000000
-3.55077539,3.22549221,-3.20441508,0.38101935,-0.32030942,0.55308183,-0.44883470,0.62048115,-0.69625267,1.82969751,-1.83332402,0.00221849,-0.00293761,0.21200561,-0.25822294,0.44107360,-0.47577913,0.00000000,-0.00000000
-3.54477239,3.16279612,-3.17435009,0.38170946,-0.32950424,0.54978177,-0.45709337,0.60083213,-0.68669184,1.79160279,-1.80329239,0.00203773,-0.00268875,0.20183505,-0.25356003,0.43212284,-0.47455748,0.00000000,-0.00000000
-3.53876938,3.09679940,-3.14074034,0.38116789,-0.33841099,0.54481004,-0.46462122,0.58079872,-0.67543040,1.75262846,-1.77212511,0.00188208,-0.00246509,0.19159023,-0.24825443,0.42240486,-0.47223842,0.00000000,-0.00000000
-3.53276638,3.02810521,-3.10380689,0.37941390,-0.34690844,0.53826236,-0.47134107,0.56062764,-0.66261802,1.71304487,-1.73999272,0.00175057,-0.00226729,0.18137877,-0.24238344,0.41202181,-0.46885192,0.00000000,-0.00000000
-3.52676338,2.95736905,-3.06378451,0.37649778,-0.35487344,0.53026808,-0.47717608,0.54056114,-0.64843019,1.67313890,-1.70706877,0.00164190,-0.00209538,0.17129986,-0.23602640,0.40108456,-0.46443649,0.00000000,-0.00000000
-3.52076038,2.88529908,-3.02092143,0.37250116,-0.36218476,0.52098977,-0.48205218,0.52083395,-0.63306395,1.63321533,-1.67352864,0.00155457,-0.00194885,0.16144341,-0.22926302,0.38971262,-0.45903934,0.00000000,-0.00000000
-3.51475738,2.81265607,-2.97548187,0.36753629,-0.36872740,0.51062187,-0.48590121,0.50167104,-0.61673344,1.59359867,-1.63955000,0.00148693,-0.00182673,0.15188939,-0.22217193,0.37803378,-0.45271676,0.00000000,-0.00000000
-3.50875438,2.74025221,-2.92775086,0.36174433,-0.37439715,0.49938848,-0.48866444,0.48328598,-0.59966556,1.55463480,-1.60531456,0.00143727,-0.00172764,0.14270748,-0.21482937,0.36618358,-0.44553463,0.00000000,-0.00000000
-3.50275138,2.66894831,-2.87804081,0.35529250,-0.37910513,0.48754031,-0.49029625,0.46587976,-0.58209578,1.51669193,-1.57101100,0.00140389,-0.00164993,0.13395692,-0.20730829,0.35430426,-0.43756892,0.00000000,-0.00000000
-3.49674837,2.59964874,-2.82669898,0.34837037,-0.38278225,0.47535091,-0.49076804,0.44964001,-0.56426418,1.48016057,-1.53683842,0.00138518,-0.00159173,0.12568662,-0.19967748,0.34254339,-0.42890613,0.00000000,-0.00000000
-3.49074537,2.53329378,-2.77411508,0.34118522,-0.38538310,0.46311212,-0.49007181,0.43474039,-0.54641187,1.44545204,-1.50301005,0.00137964,-0.00155105,0.11793525,-0.19200106,0.33105199,-0.41964354,0.00000000,-0.00000000
-3.48474237,2.47084910,-2.72072807,0.33395670,-0.38688922,0.45112901,-0.48822346,0.42133996,-0.52877762,1.41299525,-1.46975657,0.00138597,-0.00152583,0.11073166,-0.18433814,0.31998227,-0.40988917,0.00000000,-0.00000000
-3.47873937,2.41329243,-2.66703133,0.32691107,-0.38731149,0.43971442,-0.48526544,0.40958251,-0.51159492,1.38323168,-1.43732881,0.00140306,-0.00151407,0.10409517,-0.17674262,0.30948497,-0.39976137,0.00000000,-0.00000000
-3.47273637,2.36159742,-2.61357549,0.32027505,-0.38669146,0.42918323,-0.48126861,0.39959556,-0.49508920,1.35660844,-1.40599916,0.00143005,-0.00151385,0.09803606,-0.16926314,0.29970639,-0.38938799,0.00000000,-0.00000000
-3.46673337,2.31671525,-2.56096812,0.31426958,-0.38510144,0.41984646,-0.47633315,0.39148916,-0.47947540,1.33356957,-1.37606165,0.00146631,-0.00152340,0.09255608,-0.16194315,0.29078526,-0.37890499,0.00000000,-0.00000000
-3.46073037,2.27955435,-2.50987020,0.30910382,-0.38264340,0.41200547,-0.47058838,0.38535430,-0.46495556,1.31454583,-1.34783026,0.00151149,-0.00154116,0.08764901,-0.15482099,0.28284941,-0.36845463,0.00000000,-0.00000000
-3.45472736,2.25095884,-2.46098884,0.30496945,-0.37944660,0.40594636,-0.46419156,0.38126099,-0.45171665,1.29994325,-1.32163552,0.00156549,-0.00156578,0.08330121,-0.14793000,0.27601265,-0.35818310,0.00000000,-0.00000000
-3.44872436,2.23168670,-2.41506650,0.30203550,-0.37566403,0.40193461,-0.45732547,0.37925618,-0.43992839,1.29013092,-1.29781933,0.00162844,-0.00159619,0.07949234,-0.14129868,0.27037172,-0.34823780,0.00000000,-0.00000000
-3.44272136,2.22238815,-2.37286695,0.30044403,-0.37146780,0.40021014,-0.45019504,0.37936153,-0.42974111,1.28542854,-1.27672822,0.00170072,-0.00163159,0.07619603,-0.13495081,0.26600360,-0.33876421,0.00000000,-0.00000000
-3.43671836,2.22358533,-2.33515850,0.30030659,-0.36704372,0.40098290,-0.44302305,0.38157119,-0.42128367,1.28609427,-1.25870521,0.00178292,-0.00167145,0.07338062,-0.12890549,0.26296326,-0.32990262,0.00000000,-0.00000000
-3.43071536,2.23565391,-2.30269514,0.30170173,-0.36258521,0.40442890,-0.43604508,0.38584982,-0.41466143,1.29231325,-1.24408076,0.00187583,-0.00171555,0.07101005,-0.12317727,0.26128201,-0.32178471,0.00000000,-0.00000000
-3.42471236,2.25880749,-2.27619652,0.30467354,-0.35828691,0.41068685,-0.42950395,0.39213108,-0.40995428,1.30418760,-1.23316303,0.00198037,-0.00176391,0.06904465,-0.11777623,0.26096637,-0.31453022,0.00000000,-0.00000000
-3.41870935,2.29308523,-2.25632761,0.30923122,-0.35433829,0.41985535,-0.42364383,0.40031654,-0.40721497,1.32172808,-1.22622820,0.00209762,-0.00181681,0.06744211,-0.11270800,0.26199778,-0.30824386,0.00000000,-0.00000000
-3.41270635,2.33834337,-2.24367902,0.31534975,-0.35091745,0.43199058,-0.41870428,0.41027550,-0.40646764,1.34484801,-1.22351094,0.00222872,-0.00187476,0.06615838,-0.10797394,0.26433285,-0.30301253,0.00000000,-0.00000000
-3.40670335,2.39425088,-2.23874895,0.32297151,-0.34818558,0.44710464,-0.41491442,0.42184565,-0.40770674,1.37335953,-1.22519588,0.00237485,-0.00193847,0.06514864,-0.10357125,0.26790446,-0.29890312,0.00000000,-0.00000000
-3.40070035,2.46028939,-2.24192745,0.33200870,-0.34628212,0.46516427,-0.41248754,0.43483465,-0.41089650,1.40697266,-1.23141018,0.00253721,-0.00200880,0.06436820,-0.09949321,0.27262340,-0.29596090,0.00000000,-0.00000000
-3.39469735,2.53575747,-2.25348373,0.34234656,-0.34532099,0.48609013,-0.41161605,0.44902282,-0.41597098,1.44529696,-1.24221764,0.00271692,-0.00208675,0.06377340,-0.09572945,0.27838063,-0.29420851,0.00000000,-0.00000000
-3.38869435,2.61977902,-2.27355696,0.35384711,-0.34538795,0.50975659,-0.41246730,0.46416679,-0.42283476,1.48784600,-1.25761463,0.00291498,-0.00217341,0.06332239,-0.09226634,0.28505004,-0.29364581,0.00000000,-0.00000000
-3.38269135,2.71131569,-2.30215079,0.36635326,-0.34653914,0.53599194,-0.41517989,0.48000411,-0.43136443,1.53404434,-1.27752780,0.00313225,-0.00226990,0.06297589,-0.08908743,0.29249152,-0.29425038,0.00000000,-0.00000000
-3.37668834,2.80918267,-2.33913161,0.37969316,-0.34880088,0.56457910,-0.41986094,0.49625868,-0.44141071,1.58323694,-1.30181379,0.00336933,-0.00237738,0.06269771,-0.08617396,0.30055433,-0.29597867,0.00000000,-0.00000000
-3.37068534,2.91206774,-2.38423040,0.39368451,-0.35217063,0.59525691,-0.42658396,0.51264681,-0.45280141,1.63470066,-1.33026067,0.00362652,-0.00249693,0.06245528,-0.08350540,0.30908058,-0.29876788,0.00000000,-0.00000000
-3.36468234,3.01855281,-2.43704776,0.40813882,-0.35661895,0.62772196,-0.43538755,0.52888377,-0.46534490,1.68765749,-1.36259101,0.00390380,-0.00262958,0.06221991,-0.08106005,0.31790861,-0.30253821,0.00000000,-0.00000000
-3.35867934,3.12713759,-2.49706166,0.42286526,-0.36209227,0.66163101,-0.44627468,0.54469046,-0.47883422,1.74128923,-1.39846636,0.00420070,-0.00277623,0.06196700,-0.07881562,0.32687635,-0.30719555,0.00000000,-0.00000000
-3.35267634,3.23626485,-2.56363728,0.43767427,-0.36851639,0.69660414,-0.45921255,0.55980011,-0.49305151,1.79475314,-1.43749274,0.00451628,-0.00293762,0.06167603,-0.07674978,0.33582439,-0.31263438,0.00000000,-0.00000000
-3.34667334,3.34434679,-2.63603838,0.45238060,-0.37580030,0.73222871,-0.47413299,0.57396459,-0.50777274,1.84719830,-1.47922697,0.00484911,-0.00311429,0.06133045,-0.07484068,0.34459876,-0.31874075,0.00000000,-0.00000000
-3.34067034,3.44979203,-2.71343963,0.46680588,-0.38384017,0.76806402,-0.49093324,0.58696026,-0.52277244,1.89778211,-1.52318342,0.00519718,-0.00330655,0.06091753,-0.07306734,0.35305334,-0.32539515,0.00000000,-0.00000000
-3.33466733,3.55103285,-2.79493937,0.48078071,-0.39252331,0.80364689,-0.50947719,0.59859299,-0.53782836,1.94568679,-1.56884107,0.00555794,-0.00351440,0.06042797,-0.07141001,0.36105190,-0.33247527,0.00000000,-0.00000000
-3.32866433,3.64655214,-2.87957255,0.49414623,-0.40173181,0.83849815,-0.52959690,0.60870225,-0.55272585,1.99013537,-1.61565059,0.00592825,-0.00373760,0.05985562,-0.06985043,0.36846973,-0.33985835,0.00000000,-0.00000000
-3.32266133,3.73490989,-2.96632349,0.50675532,-0.41134584,0.87212989,-0.55109460,0.61716417,-0.56726176,2.03040687,-1.66304135,0.00630441,-0.00397552,0.05919708,-0.06837196,0.37519494,-0.34742328,0.00000000,-0.00000000
-3.31665833,3.81476849,-3.05413860,0.51847343,-0.42124641,0.90405352,-0.57374496,0.62389333,-0.58124793,2.06585043,-1.71042844,0.00668223,-0.00422722,0.05845126,-0.06695963,0.38112934,-0.35505225,0.00000000,-0.00000000
-3.31065533,3.88491673,-3.14193890,0.52917915,-0.43131749,0.93378854,-0.59729798,0.62884345,-0.59451394,2.09589795,-1.75721955,0.00705704,-0.00449141,0.05761907,-0.06560015,0.38618913,-0.36263197,0.00000000,-0.00000000
-3.30465233,3.94429177,-3.22863284,0.53876462,-0.44144765,0.96087175,-0.62148219,0.63200677,-0.60690927,2.12007514,-1.80282202,0.00742381,-0.00476639,0.05670309,-0.06428179,0.39030522,-0.37005462,0.00000000,-0.00000000
-3.29864932,3.99199878,-3.31312936,0.54713583,-0.45153110,0.98486672,-0.64600850,0.63341243,-0.61830483,2.13801046,-1.84664999,0.00777723,-0.00505018,0.05570722,-0.06299433,0.39342346,-0.37721842,0.00000000,-0.00000000
-3.29264632,4.02732761,-3.39435160,0.55421291,-0.46146826,1.00537336,-0.67057461,0.63312362,-0.62859382,2.14944190,-1.88813189,0.00811186,-0.00534040,0.05463655,-0.06172891,0.39550466,-0.38402800,0.00000000,-0.00000000
-3.28664332,4.04976603,-3.47125146,0.55993036,-0.47116598,1.02203712,-0.69486987,0.63123401,-0.63769199,2.15422121,-1.92671834,0.00842226,-0.00563441,0.05349713,-0.06047790,0.39652445,-0.39039461,0.00000000,-0.00000000
-3.28064032,4.05900889,-3.54282487,0.56423738,-0.48053748,1.03455764,-0.71858075,0.62786328,-0.64553746,2.15231551,-1.96189040,0.00870313,-0.00592930,0.05229585,-0.05923487,0.39647311,-0.39623631,0.00000000,-0.00000000
-3.27463732,4.05496289,-3.60812793,0.56709811,-0.48950214,1.04269640,-0.74139659,0.62315218,-0.65209003,2.14380602,-1.99316820,0.00894944,-0.00622195,0.05104039,-0.05799446,0.39535525,-0.40147815,0.00000000,-0.00000000
-3.26863432,4.03774645,-3.66629338,0.56849189,-0.49798519,1.04628319,-0.76301566,0.61725715,-0.65733013,2.12888384,-2.02011978,0.00915665,-0.00650910,0.04973912,-0.05675241,0.39318938,-0.40605243,0.00000000,-0.00000000
-3.26263132,4.00768432,-3.71654708,0.56841345,-0.50591745,1.04522091,-0.78315120,0.61034473,-0.66125753,2.10784285,-2.04236976,0.00932079,-0.00678740,0.04840104,-0.05550559,0.39000738,-0.40989903,0.00000000,-0.00000000
-3.25662831,3.96529706,-3.75822369,0.56687292,-0.51323509,1.03948870,-0.80153732,0.60258605,-0.66388970,2.08106982,-2.05960761,0.00943861,-0.00705351,0.04703572,-0.05425198,0.38585385,-0.41296592,0.00000000,-0.00000000
-3.25062531,3.91128522,-3.79078085,0.56389561,-0.51987944,1.02914296,-0.81793438,0.59415145,-0.66526004,2.04903186,-2.07159495,0.00950769,-0.00730417,0.04565316,-0.05299078,0.38078520,-0.41520969,0.00000000,-0.00000000
-3.24462231,3.84650866,-3.81381092,0.55952161,-0.52579691,1.01431633,-0.83213376,0.58520541,-0.66541585,2.01226166,-2.07817153,0.00952651,-0.00753624,0.04426367,-0.05172244,0.37486871,-0.41659618,0.00000000,-0.00000000
-3.23861931,3.77196156,-3.82704945,0.55380499,-0.53093886,0.99521462,-0.84396162,0.57590206,-0.66441618,1.97134091,-2.07925930,0.00949450,-0.00774682,0.04287768,-0.05044865,0.36818127,-0.41710103,0.00000000,-0.00000000
-3.23261631,3.68874383,-3.83037959,0.54681275,-0.53526157,0.97211154,-0.85328154,0.56638125,-0.66232948,1.92688243,-2.07486414,0.00941209,-0.00793330,0.04150552,-0.04917235,0.36080802,-0.41671017,0.00000000,-0.00000000
-3.22661331,3.59802994,-3.82383182,0.53862344,-0.53872606,0.94534173,-0.85999601,0.55676539,-0.65923115,1.87951176,-2.06507505,0.00928064,-0.00809338,0.04015710,-0.04789765,0.35284077,-0.41542018,0.00000000,-0.00000000
-3.22061031,3.50103630,-3.80757875,0.52932544,-0.54129787,0.91529209,-0.86404640,0.54715708,-0.65520087,1.82984873,-2.05006039,0.00910242,-0.00822516,0.03884168,-0.04662965,0.34437632,-0.41323832,0.00000000,-0.00000000
-3.21460730,3.39898846,-3.78192477,0.51901513,-0.54294681,0.88239179,-0.86541186,0.53763763,-0.65031997,1.77848992,-2.03006132,0.00888054,-0.00832712,0.03756754,-0.04537425,0.33551467,-0.41018242,0.00000000,-0.00000000
-3.20860430,3.29308943,-3.74729111,0.50779485,-0.54364648,0.84710146,-0.86410683,0.52826646,-0.64466871,1.72599259,-2.00538244,0.00861883,-0.00839818,0.03634167,-0.04413786,0.32635725,-0.40628034,0.00000000,-0.00000000
-3.20260130,3.18449041,-3.70419665,0.49577080,-0.54337385,0.80990182,-0.86017768,0.51908136,-0.63832361,1.67286082,-1.97638011,0.00832170,-0.00843768,0.03516951,-0.04292704,0.31700510,-0.40156919,0.00000000,-0.00000000
-3.19659830,3.07426510,-3.65323571,0.48305115,-0.54210879,0.77128228,-0.85369852,0.51009965,-0.63135504,1.61953436,-1.94344888,0.00799402,-0.00844534,0.03405476,-0.04174816,0.30755720,-0.39609430,0.00000000,-0.00000000
-3.19059530,2.96338859,-3.59505378,0.46974415,-0.53983362,0.73172997,-0.84476655,0.50132008,-0.62382497,1.56638069,-1.90700668,0.00764098,-0.00842130,0.03299918,-0.04060698,0.29810897,-0.38990794,0.00000000,-0.00000000
-3.18459230,2.85272167,-3.53032277,0.45595665,-0.53653285,0.69171953,-0.83349730,0.49272544,-0.61578530,1.51369050,-1.86747964,0.00726790,-0.00836604,0.03200257,-0.03950825,0.28875094,-0.38306790,0.00000000,-0.00000000
-3.17858929,2.74300098,-3.45971704,0.44179290,-0.53219315,0.65170403,-0.82001995,0.48428573,-0.60727655,1.46167686,-1.82528733,0.00688010,-0.00828037,0.03106271,-0.03845541,0.27956769,-0.37563606,0.00000000,-0.00000000
-3.17258629,2.63483525,-3.38389171,0.42735376,-0.52680357,0.61210743,-0.80447323,0.47596172,-0.59832736,1.41047780,-1.78082911,0.00648279,-0.00816537,0.03017554,-0.03745026,0.27063706,-0.36767704,0.00000000,-0.00000000
-3.16658329,2.52870749,-3.30346450,0.41273633,-0.52035620,0.57331855,-0.78700188,0.46770883,-0.58895466,1.36016223,-1.73447260,0.00608091,-0.00802237,0.02933531,-0.03649277,0.26202962,-0.35925692,0.00000000,-0.00000000
-3.16058029,2.42498275,-3.21900203,0.39803395,-0.51284713,0.53568700,-0.76775405,0.45948100,-0.57916456,1.31073869,-1.68654467,0.00567904,-0.00785291,0.02853485,-0.03558097,0.25380841,-0.35044230,0.00000000,-0.00000000
-3.15457729,2.32392070,-3.13101140,0.38333665,-0.50427787,0.49952084,-0.74687961,0.45123455,-0.56895416,1.26216650,-1.63732553,0.00528137,-0.00765870,0.02776596,-0.03471093,0.24602891,-0.34129956,0.00000000,-0.00000000
-3.14857429,2.22569217,-3.03993723,0.36873172,-0.49465702,0.46508609,-0.72452943,0.44293173,-0.55831397,1.21436855,-1.58704618,0.00489154,-0.00744159,0.02701976,-0.03387694,0.23873915,-0.33189454,0.00000000,-0.00000000
-3.14257129,2.13039863,-2.94616419,0.35430469,-0.48400224,0.43260796,-0.70085544,0.43454390,-0.54723100,1.16724503,-1.53588917,0.00451273,-0.00720356,0.02628715,-0.03307166,0.23198002,-0.32229245,0.00000000,-0.00000000
-3.13656828,2.03809338,-2.85002440,0.34014029,-0.47234229,0.40227362,-0.67601149,0.42605410,-0.53569235,1.12068753,-1.48399260,0.00414757,-0.00694667,0.02555925,-0.03228648,0.22578562,-0.31255815,0.00000000,-0.00000000
-3.13056528,1.94880340,-2.75180917,0.32632343,-0.45971903,0.37423630,-0.65015461,0.41745904,-0.52368902,1.07459258,-1.43145694,0.00379816,-0.00667310,0.02482783,-0.03151193,0.22018366,-0.30275662,0.00000000,-0.00000000
-3.12456228,1.86255065,-2.65178367,0.31294019,-0.44618923,0.34862046,-0.62344653,0.40877040,-0.51121986,1.02887416,-1.37835406,0.00346613,-0.00638507,0.02408570,-0.03073812,0.21519588,-0.29295356,0.00000000,-0.00000000
-3.11855928,1.77937201,-2.55020352,0.30007863,-0.43182596,0.32552778,-0.59605515,0.40001536,-0.49829528,0.98347453,-1.32473783,0.00315265,-0.00608488,0.02332708,-0.02995525,0.21083844,-0.28321606,0.00000000,-0.00000000
-3.11255628,1.69933689,-2.44733185,0.28782935,-0.41671946,0.30504374,-0.56815571,0.39123650,-0.48494053,0.93837298,-1.27065556,0.00285849,-0.00577489,0.02254792,-0.02915407,0.20712229,-0.27361318,0.00000000,-0.00000000
-3.10655328,1.62256199,-2.34345545,0.27628594,-0.40097733,0.28724437,-0.53993150,0.38249105,-0.47119843,0.89359230,-1.21615939,0.00258409,-0.00545748,0.02174606,-0.02832640,0.20405356,-0.26421633,0.00000000,-0.00000000
-3.10055028,1.54922279,-2.23889893,0.26554512,-0.38472391,0.27220313,-0.51157382,0.37384965,-0.45713120,0.84920258,-1.16131701,0.00232957,-0.00513508,0.02092145,-0.02746556,0.20163399,-0.25509940,0.00000000,-0.00000000
-3.09454727,1.47956153,-2.13403574,0.25570667,-0.36809890,0.25999751,-0.48328123,0.36539467,-0.44282135,0.80532267,-1.10622089,0.00209487,-0.00481009,0.02007613,-0.02656666,0.19986136,-0.24633856,0.00000000,-0.00000000
-3.08854427,1.41389177,-2.02929540,0.24687328,-0.35125514,0.25071516,-0.45525796,0.35721825,-0.42837155,0.76211903,-1.05099571,0.00187971,-0.00448493,0.01921429,-0.02562698,0.19873013,-0.23801161,0.00000000,-0.00000000
-3.08254127,1.35259946,-1.92516645,0.23915007,-0.33435564,0.24445946,-0.42771162,0.34942029,-0.41390345,0.71980259,-0.99580326,0.00168371,-0.00416196,0.01834213,-0.02464606,0.19823216,-0.23019699,0.00000000,-0.00000000
-3.07653827,1.29614106,-1.82219498,0.23264419,-0.31757000,0.24135415,-0.40085020,0.34210630,-0.39955552,0.67862349,-0.94084501,0.00150642,-0.00384347,0.01746773,-0.02362585,0.19835765,-0.22297246,0.00000000,-0.00000000
-3.07053527,1.24503866,-1.72097909,0.22746423,-0.30107036,0.24154706,-0.37487876,0.33538550,-0.38547994,0.63886447,-0.88636186,0.00134733,-0.00353163,0.01660082,-0.02257066,0.19909628,-0.21641338,0.00000000,-0.00000000
-3.06453227,1.19987282,-1.62215952,0.22371956,-0.28502714,0.24521258,-0.34999574,0.32936899,-0.37183887,0.60083294,-0.83263161,0.00120592,-0.00322850,0.01575255,-0.02148704,0.20043858,-0.21059090,0.00000000,-0.00000000
-3.05852926,1.16127308,-1.52640735,0.22151963,-0.26960464,0.25255291,-0.32638944,0.32416811,-0.35880012,0.56485232,-0.77996402,0.00108168,-0.00293596,0.01493517,-0.02038363,0.20237736,-0.20557004,0.00000000,-0.00000000
-3.05252626,1.12990670,-1.43440958,0.22097319,-0.25495699,0.26379779,-0.30423468,0.31989307,-0.34653263,0.53125294,-0.72869415,0.00097415,-0.00265568,0.01416176,-0.01927085,0.20490937,-0.20140780,0.00000000,-0.00000000
