energy_ev,total_up,Hg_p_up,Hg_d_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.84992496,1.32430359,0.18591907,0.46197929,0.32261164,0.00000000,0.00202084,0.07344404,0.08268647,0.40504927
-5.84392196,1.29042941,0.18290165,0.44945846,0.31458070,0.00000000,0.00209120,0.07222174,0.08075770,0.39433083
-5.83791896,1.25107196,0.17896562,0.43517541,0.30512512,0.00000000,0.00219631,0.07061618,0.07850737,0.38182291
-5.83191596,1.20716685,0.17419833,0.41947064,0.29444711,0.00000000,0.00233991,0.06865916,0.07600802,0.36780829
-5.82591296,1.15975904,0.16870726,0.40271921,0.28278295,0.00000000,0.00252594,0.06639076,0.07333903,0.35260341
-5.81990995,1.10997061,0.16261646,0.38531898,0.27039506,0.00000000,0.00275839,0.06385796,0.07058446,0.33654881
-5.81390695,1.05896710,0.15606250,0.36767850,0.25756360,0.00000000,0.00304112,0.06111305,0.06783080,0.31999909
-5.80790395,1.00792368,0.14919021,0.35020493,0.24457800,0.00000000,0.00337763,0.05821198,0.06516469,0.30331297
-5.80190095,0.95799233,0.14214831,0.33329231,0.23172887,0.00000000,0.00377089,0.05521267,0.06267057,0.28684361
-5.79589795,0.91027111,0.13508527,0.31731078,0.21930028,0.00000000,0.00422312,0.05217333,0.06042852,0.27092977
-5.78989495,0.86577637,0.12814530,0.30259679,0.20756298,0.00000000,0.00473563,0.04915095,0.05851218,0.25588782
-5.78389195,0.82541890,0.12146493,0.28944472,0.19676853,0.00000000,0.00530859,0.04619989,0.05698692,0.24200503
-5.77788894,0.78998436,0.11517008,0.27810010,0.18714465,0.00000000,0.00594088,0.04337072,0.05590816,0.22953425
-5.77188594,0.76011870,0.10937388,0.26875454,0.17889182,0.00000000,0.00662999,0.04070934,0.05532005,0.21869009
-5.76588294,0.73631860,0.10417519,0.26154241,0.17218113,0.00000000,0.00737192,0.03825635,0.05525442,0.20964662
-5.75987994,0.71892707,0.09965801,0.25653942,0.16715349,0.00000000,0.00816111,0.03604673,0.05572996,0.20253668
-5.75387694,0.70813423,0.09589163,0.25376295,0.16392005,0.00000000,0.00899046,0.03410985,0.05675183,0.19745260
-5.74787394,0.70398275,0.09293162,0.25317406,0.16256377,0.00000000,0.00985142,0.03246973,0.05831150,0.19444835
-5.74187094,0.70637784,0.09082142,0.25468122,0.16314195,0.00000000,0.01073411,0.03114556,0.06038691,0.19354288
-5.73586793,0.71510109,0.08959465,0.25814533,0.16568972,0.00000000,0.01162750,0.03015246,0.06294303,0.19472449
-5.72986493,0.72982765,0.08927779,0.26338607,0.17022395,0.00000000,0.01251969,0.02950241,0.06593254,0.19795604
-5.72386193,0.75014598,0.08989320,0.27018928,0.17674781,0.00000000,0.01339821,0.02920523,0.06929702,0.20318072
-5.71785893,0.77557946,0.09146219,0.27831507,0.18525532,0.00000000,0.01425039,0.02926969,0.07296818,0.21032805
-5.71185593,0.80560900,0.09400807,0.28750652,0.19573592,0.00000000,0.01506374,0.02970452,0.07686949,0.21932007
-5.70585293,0.83969583,0.09755884,0.29749853,0.20817871,0.00000000,0.01582638,0.03051936,0.08091798,0.23007715
-5.69984992,0.87730349,0.10214949,0.30802672,0.22257611,0.00000000,0.01652747,0.03172557,0.08502618,0.24252334
-5.69384692,0.91791837,0.10782349,0.31883590,0.23892672,0.00000000,0.01715758,0.03333672,0.08910424,0.25659097
-5.68784392,0.96106770,0.11463358,0.32968803,0.25723712,0.00000000,0.01770912,0.03536895,0.09306215,0.27222417
-5.68184092,1.00633447,0.12264154,0.34036917,0.27752252,0.00000000,0.01817660,0.03784088,0.09681192,0.28938119
-5.67583792,1.05336849,0.13191691,0.35069544,0.29980603,0.00000000,0.01855693,0.04077326,0.10026982,0.30803532
-5.66983492,1.10189302,0.14253465,0.36051752,0.32411644,0.00000000,0.01884958,0.04418822,0.10335847,0.32817425
-5.66383192,1.15170678,0.15457178,0.36972370,0.35048463,0.00000000,0.01905666,0.04810817,0.10600879,0.34979785
-5.65782891,1.20268098,0.16810298,0.37824136,0.37893853,0.00000000,0.01918291,0.05255442,0.10816171,0.37291440
-5.65182591,1.25475152,0.18319541,0.38603668,0.40949674,0.00000000,0.01923560,0.05754547,0.10976959,0.39753535
-5.64582291,1.30790668,0.19990285,0.39311281,0.44216125,0.00000000,0.01922426,0.06309512,0.11079735,0.42366877
-5.63981991,1.36217076,0.21825952,0.39950640,0.47690929,0.00000000,0.01916044,0.06921046,0.11122313,0.45131179
-5.63381691,1.41758443,0.23827375,0.40528277,0.51368489,0.00000000,0.01905733,0.07588980,0.11103862,0.48044239
-5.62781391,1.47418291,0.25992193,0.41052986,0.55239056,0.00000000,0.01892925,0.08312072,0.11024893,0.51101094
-5.62181091,1.53197293,0.28314301,0.41535129,0.59287954,0.00000000,0.01879124,0.09087824,0.10887199,0.54293192
-5.61580790,1.59090988,0.30783398,0.41985885,0.63494919,0.00000000,0.01865852,0.09912341,0.10693769,0.57607641
-5.60980490,1.65087649,0.33384650,0.42416471,0.67833604,0.00000000,0.01854599,0.10780215,0.10448648,0.61026578
-5.60380190,1.71166422,0.36098512,0.42837382,0.72271292,0.00000000,0.01846775,0.11684479,0.10156786,0.64526710
-5.59779890,1.77295879,0.38900720,0.43257679,0.76768859,0.00000000,0.01843663,0.12616600,0.09823846,0.68079071
-5.59179590,1.83433067,0.41762471,0.43684365,0.81281022,0.00000000,0.01846383,0.13566549,0.09456009,0.71649021
-5.58579290,1.89523162,0.44650798,0.44121869,0.85756880,0.00000000,0.01855855,0.14522931,0.09059770,0.75196524
-5.57978989,1.95499755,0.47529137,0.44571673,0.90140754,0.00000000,0.01872783,0.15473179,0.08641728,0.78676704
-5.57378689,2.01285809,0.50358064,0.45032100,0.94373305,0.00000000,0.01897631,0.16403808,0.08208395,0.82040675
-5.56778389,2.06795250,0.53096197,0.45498258,0.98392910,0.00000000,0.01930621,0.17300730,0.07766017,0.85236631
-5.56178089,2.11935159,0.55701211,0.45962154,1.02137234,0.00000000,0.01971731,0.18149596,0.07320422,0.88211155
-5.55577789,2.16608453,0.58130944,0.46412970,1.05544949,0.00000000,0.02020705,0.18936182,0.06876892,0.90910704
-5.54977489,2.20716957,0.60344546,0.46837469,1.08557520,0.00000000,0.02077068,0.19646783,0.06440069,0.93283201
-5.54377189,2.24164707,0.62303622,0.47220531,1.11120983,0.00000000,0.02140143,0.20268606,0.06013895,0.95279674
-5.53776888,2.26861346,0.63973323,0.47545774,1.13187639,0.00000000,0.02209077,0.20790146,0.05601581,0.96855865
-5.53176588,2.28725424,0.65323351,0.47796228,1.14717579,0.00000000,0.02282866,0.21201531,0.05205613,0.97973736
-5.52576288,2.29687473,0.66328817,0.47955042,1.15679973,0.00000000,0.02360378,0.21494812,0.04827778,0.98602805
-5.51975988,2.29692678,0.66970938,0.48006166,1.16054059,0.00000000,0.02440386,0.21664206,0.04469218,0.98721240
-5.51375688,2.28703043,0.67237541,0.47935005,1.15829801,0.00000000,0.02521585,0.21706254,0.04130501,0.98316677
-5.50775388,2.26698943,0.67123352,0.47728986,1.15008166,0.00000000,0.02602624,0.21619915,0.03811707,0.97386707
-5.50175088,2.23679992,0.66630068,0.47378038,1.13601038,0.00000000,0.02682121,0.21406577,0.03512514,0.95939028
-5.49574787,2.19665220,0.65766213,0.46874957,1.11630755,0.00000000,0.02758687,0.21069994,0.03232295,0.93991239
-5.48974487,2.14692536,0.64546797,0.46215650,1.09129316,0.00000000,0.02830942,0.20616145,0.02970204,0.91570313
-5.48374187,2.08817552,0.62992786,0.45399249,1.06137292,0.00000000,0.02897536,0.20053031,0.02725258,0.88711758
-5.47773887,2.02111816,0.61130414,0.44428104,1.02702504,0.00000000,0.02957161,0.19390417,0.02496412,0.85458516
-5.47173587,1.94660573,0.58990383,0.43307661,0.98878524,0.00000000,0.03008571,0.18639527,0.02282616,0.81859657
-5.46573287,1.86560157,0.56606958,0.42046243,0.94723083,0.00000000,0.03050603,0.17812715,0.02082864,0.77968919
-5.45972986,1.77915146,0.54017022,0.40654742,0.90296443,0.00000000,0.03082187,0.16923111,0.01896226,0.73843173
-5.45372686,1.68835417,0.51259105,0.39146255,0.85659814,0.00000000,0.03102373,0.15984269,0.01721866,0.69540860
-5.44772386,1.59433210,0.48372439,0.37535674,0.80873859,0.00000000,0.03110350,0.15009826,0.01559056,0.65120478
-5.44172086,1.49820339,0.45396044,0.35839254,0.75997350,0.00000000,0.03105462,0.14013178,0.01407170,0.60639164
-5.43571786,1.40105623,0.42367905,0.34074181,0.71086015,0.00000000,0.03087232,0.13007188,0.01265680,0.56151424
-5.42971486,1.30392638,0.39324227,0.32258150,0.66191586,0.00000000,0.03055380,0.12003936,0.01134138,0.51708040
-5.42371186,1.20777824,0.36298806,0.30408972,0.61361080,0.00000000,0.03009835,0.11014506,0.01012162,0.47355189
-5.41770885,1.11348998,0.33322512,0.28544220,0.56636299,0.00000000,0.02950748,0.10048824,0.00899413,0.43133779
-5.41170585,1.02184275,0.30422901,0.26680915,0.52053549,0.00000000,0.02878501,0.09115545,0.00795582,0.39079011
-5.40570285,0.93351390,0.27623940,0.24835263,0.47643547,0.00000000,0.02793701,0.08221980,0.00700368,0.35220152
-5.39969985,0.84907386,0.24945859,0.23022441,0.43431513,0.00000000,0.02697179,0.07374076,0.00613467,0.31580514
-5.39369685,0.76898652,0.22405103,0.21256428,0.39437381,0.00000000,0.02589974,0.06576428,0.00534560,0.28177603
-5.38769385,0.69361230,0.20014390,0.19549884,0.35676142,0.00000000,0.02473310,0.05832327,0.00463305,0.25023422
-5.38169085,0.62321366,0.17782851,0.17914062,0.32158246,0.00000000,0.02348571,0.05143845,0.00399335,0.22124894
-5.37568784,0.55796228,0.15716242,0.16358760,0.28890059,0.00000000,0.02217269,0.04511929,0.00342252,0.19484360
-5.36968484,0.49794745,0.13817212,0.14892300,0.25874342,0.00000000,0.02081004,0.03936526,0.00291639,0.17100148
-5.36368184,0.44318516,0.12085622,0.13521527,0.23110727,0.00000000,0.01941424,0.03416708,0.00247052,0.14967158
-5.35767884,0.39362742,0.10518877,0.12251829,0.20596168,0.00000000,0.01800184,0.02950807,0.00208036,0.13077450
-5.35167584,0.34917135,0.09112289,0.11087165,0.18325365,0.00000000,0.01658906,0.02536552,0.00174126,0.11420812
-5.34567284,0.30966795,0.07859430,0.10030116,0.16291148,0.00000000,0.01519135,0.02171196,0.00144858,0.09985286
-5.33966983,0.27493009,0.06752490,0.09081926,0.14484809,0.00000000,0.01382312,0.01851642,0.00119773,0.08757643
-5.33366683,0.24473969,0.05782605,0.08242560,0.12896396,0.00000000,0.01249736,0.01574557,0.00098425,0.07723805
-5.32766383,0.21885415,0.04940173,0.07510767,0.11514954,0.00000000,0.01122542,0.01336470,0.00080390,0.06869188
-5.32166083,0.19701173,0.04215139,0.06884140,0.10328739,0.00000000,0.01001688,0.01133866,0.00065264,0.06178995
-5.31565783,0.17893628,0.03597239,0.06359186,0.09325391,0.00000000,0.00887940,0.00963255,0.00052676,0.05638446
-5.30965483,0.16434118,0.03076227,0.05931404,0.08492086,0.00000000,0.00781868,0.00821238,0.00042283,0.05232949
-5.30365183,0.15293270,0.02642050,0.05595364,0.07815675,0.00000000,0.00683856,0.00704554,0.00033778,0.04948233
-5.29764882,0.14441305,0.02285006,0.05344803,0.07282813,0.00000000,0.00594103,0.00610118,0.00026887,0.04770440
-5.29164582,0.13848308,0.01995858,0.05172725,0.06880088,0.00000000,0.00512642,0.00535049,0.00021370,0.04686200
-5.28564282,0.13484493,0.01765931,0.05071515,0.06594158,0.00000000,0.00439359,0.00476688,0.00017024,0.04682684
-5.27963982,0.13320483,0.01587181,0.05033074,0.06411908,0.00000000,0.00374009,0.00432609,0.00013679,0.04747661
-5.27363682,0.13327605,0.01452242,0.05048956,0.06320615,0.00000000,0.00316243,0.00400626,0.00011197,0.04869557
-5.26763382,0.13478215,0.01354461,0.05110534,0.06308148,0.00000000,0.00265630,0.00378797,0.00009475,0.05037530
-5.26163082,0.13746073,0.01287926,0.05209170,0.06363183,0.00000000,0.00221681,0.00365419,0.00008441,0.05241557
-5.25562781,0.14106750,0.01247474,0.05336404,0.06475445,0.00000000,0.00183868,0.00359036,0.00008055,0.05472556
-5.24962481,0.14538081,0.01228705,0.05484151,0.06635979,0.00000000,0.00151644,0.00358427,0.00008310,0.05722518
-5.24362181,0.15020649,0.01227994,0.05644908,0.06837423,0.00000000,0.00124465,0.00362616,0.00009232,0.05984664
-5.23761881,0.15538294,0.01242495,0.05811956,0.07074309,0.00000000,0.00101801,0.00370866,0.00010879,0.06253628
-5.23161581,0.16078630,0.01270152,0.05979570,0.07343349,0.00000000,0.00083150,0.00382687,0.00013348,0.06525636
-5.22561281,0.16633551,0.01309708,0.06143208,0.07643727,0.00000000,0.00068046,0.00397834,0.00016772,0.06798700
-5.21960980,0.17199700,0.01360718,0.06299685,0.07977352,0.00000000,0.00056068,0.00416314,0.00021326,0.07072795
-5.21360680,0.17778880,0.01423552,0.06447332,0.08349085,0.00000000,0.00046846,0.00438394,0.00027224,0.07350023
-5.20760380,0.18378377,0.01499398,0.06586106,0.08766908,0.00000000,0.00040058,0.00464598,0.00034730,0.07634744
-5.20160080,0.19011169,0.01590264,0.06717674,0.09242017,0.00000000,0.00035438,0.00495714,0.00044152,0.07933654
-5.19559780,0.19695994,0.01698959,0.06845441,0.09788831,0.00000000,0.00032768,0.00532793,0.00055848,0.08255823
-5.18959480,0.20457255,0.01829067,0.06974536,0.10424895,0.00000000,0.00031880,0.00577142,0.00070225,0.08612646
-5.18359180,0.21324725,0.01984898,0.07111728,0.11170661,0.00000000,0.00032652,0.00630311,0.00087737,0.09017729
-5.17758879,0.22333063,0.02171428,0.07265294,0.12049138,0.00000000,0.00035002,0.00694082,0.00108883,0.09486684
-5.17158579,0.23521104,0.02394203,0.07444820,0.13085397,0.00000000,0.00038881,0.00770436,0.00134203,0.10036828
-5.16558279,0.24930929,0.02659225,0.07660941,0.14305936,0.00000000,0.00044273,0.00861520,0.00164270,0.10686797
-5.15957979,0.26606720,0.02972805,0.07925034,0.15737896,0.00000000,0.00051182,0.00969604,0.00199678,0.11456061
-5.15357679,0.28593420,0.03341395,0.08248843,0.17408142,0.00000000,0.00059630,0.01097021,0.00241029,0.12364356
-5.14757379,0.30935199,0.03771387,0.08644082,0.19342225,0.00000000,0.00069644,0.01246105,0.00288921,0.13431039
-5.14157079,0.33673796,0.04268888,0.09121983,0.21563254,0.00000000,0.00081257,0.01419114,0.00343924,0.14674384
-5.13556778,0.36846747,0.04839483,0.09692842,0.24090693,0.00000000,0.00094492,0.01618150,0.00406559,0.16110839
-5.12956478,0.40485580,0.05487979,0.10365549,0.26939148,0.00000000,0.00109361,0.01845065,0.00477279,0.17754259
-5.12356178,0.44614027,0.06218147,0.11147130,0.30117172,0.00000000,0.00125857,0.02101373,0.00556437,0.19615162
-5.11755878,0.49246330,0.07032469,0.12042316,0.33626155,0.00000000,0.00143944,0.02388157,0.00644266,0.21700016
-5.11155578,0.54385719,0.07931900,0.13053165,0.37459340,0.00000000,0.00163557,0.02705975,0.00740852,0.24010608
-5.10555278,0.60023133,0.08915659,0.14178733,0.41601045,0.00000000,0.00184596,0.03054786,0.00846111,0.26543516
-5.09954977,0.66136265,0.09981062,0.15414840,0.46026126,0.00000000,0.00206921,0.03433875,0.00959767,0.29289727
-5.09354677,0.72689000,0.11123400,0.16753923,0.50699744,0.00000000,0.00230356,0.03841801,0.01081339,0.32234409
-5.08754377,0.79631297,0.12335885,0.18185003,0.55577476,0.00000000,0.00254685,0.04276367,0.01210130,0.35356893
-5.08154077,0.86899562,0.13609660,0.19693766,0.60605797,0.00000000,0.00279658,0.04734608,0.01345222,0.38630841
-5.07553777,0.94417542,0.14933890,0.21262768,0.65722942,0.00000000,0.00304996,0.05212809,0.01485478,0.42024646
-5.06953477,1.02097720,0.16295926,0.22871762,0.70860156,0.00000000,0.00330399,0.05706552,0.01629561,0.45502032
-5.06353177,1.09843212,0.17681544,0.24498144,0.75943296,0.00000000,0.00355553,0.06210789,0.01775945,0.49022865
-5.05752876,1.17550097,0.19075261,0.26117497,0.80894746,0.00000000,0.00380148,0.06719943,0.01922950,0.52544129
-5.05152576,1.25110118,0.20460706,0.27704232,0.85635579,0.00000000,0.00403884,0.07228031,0.02068776,0.56021058
-5.04552276,1.32413649,0.21821041,0.29232292,0.90087891,0.00000000,0.00426491,0.07728817,0.02211546,0.59408360
-5.03951976,1.39352825,0.23139417,0.30675889,0.94177204,0.00000000,0.00447744,0.08215966,0.02349355,0.62661500
-5.03351676,1.45824695,0.24399433,0.32010267,0.97834843,0.00000000,0.00467474,0.08683217,0.02480321,0.65737977
-5.02751376,1.51734279,0.25585598,0.33212434,1.01000180,0.00000000,0.00485592,0.09124559,0.02602641,0.68598552
-5.02151076,1.56997390,0.26683760,0.34261851,1.03622628,0.00000000,0.00502092,0.09534392,0.02714645,0.71208363
-5.01550775,1.61543099,0.27681486,0.35141042,1.05663313,0.00000000,0.00517073,0.09907685,0.02814848,0.73537878
-5.00950475,1.65315741,0.28568378,0.35836099,1.07096319,0.00000000,0.00530743,0.10240109,0.02902003,0.75563664
-5.00350175,1.68276379,0.29336307,0.36337071,1.07909460,0.00000000,0.00543423,0.10528147,0.02975138,0.77268912
-4.99749875,1.70403663,0.29979566,0.36638205,1.08104532,0.00000000,0.00555554,0.10769173,0.03033601,0.78643730
-4.99149575,1.71694065,0.30494915,0.36738049,1.07697042,0.00000000,0.00567694,0.10961498,0.03077083,0.79685173
-4.98549275,1.72161494,0.30881543,0.36639404,1.06715421,0.00000000,0.00580507,0.11104385,0.03105643,0.80397035
-4.97948974,1.71836327,0.31140934,0.36349134,1.05199761,0.00000000,0.00594755,0.11198025,0.03119720,0.80789420
-4.97348674,1.70763920,0.31276660,0.35877855,1.03200150,0.00000000,0.00611279,0.11243486,0.03120132,0.80878115
-4.96748374,1.69002682,0.31294100,0.35239498,1.00774686,0.00000000,0.00630981,0.11242637,0.03108080,0.80683819
-4.96148074,1.66621832,0.31200120,0.34450798,0.97987255,0.00000000,0.00654794,0.11198046,0.03085124,0.80231254
-4.95547774,1.63698926,0.31002721,0.33530707,0.94905208,0.00000000,0.00683655,0.11112862,0.03053174,0.79548231
-4.94947474,1.60317300,0.30710675,0.32499774,0.91597017,0.00000000,0.00718475,0.10990692,0.03014453,0.78664687
-4.94347174,1.56563522,0.30333179,0.31379512,0.88130042,0.00000000,0.00760099,0.10835470,0.02971471,0.77611772
-4.93746873,1.52524958,0.29879531,0.30191777,0.84568476,0.00000000,0.00809276,0.10651336,0.02926985,0.76420990
-4.93146573,1.48287550,0.29358852,0.28958180,0.80971586,0.00000000,0.00866622,0.10442515,0.02883953,0.75123443
-4.92546273,1.43933861,0.28779864,0.27699552,0.77392266,0.00000000,0.00932584,0.10213220,0.02845491,0.73749198
-4.91945973,1.39541437,0.28150725,0.26435478,0.73875993,0.00000000,0.01007412,0.09967561,0.02814815,0.72326780
-4.91345673,1.35181513,0.27478933,0.25183908,0.70460160,0.00000000,0.01091135,0.09709480,0.02795192,0.70882792
-4.90745373,1.30918072,0.26771294,0.23960851,0.67173818,0.00000000,0.01183531,0.09442701,0.02789875,0.69441666
-4.90145073,1.26807229,0.26033941,0.22780151,0.64037784,0.00000000,0.01284121,0.09170698,0.02802037,0.68025522
-4.89544772,1.22896928,0.25272411,0.21653358,0.61065088,0.00000000,0.01392159,0.08896685,0.02834714,0.66654118
-4.88944472,1.19226903,0.24491755,0.20589666,0.58261694,0.00000000,0.01506633,0.08623608,0.02890725,0.65344876
-4.88344172,1.15828867,0.23696680,0.19595930,0.55627453,0.00000000,0.01626276,0.08354161,0.02972610,0.64112949
-4.87743872,1.12726870,0.22891696,0.18676753,0.53157196,0.00000000,0.01749585,0.08090801,0.03082559,0.62971331
-4.87143572,1.09937787,0.22081272,0.17834616,0.50841917,0.00000000,0.01874852,0.07835767,0.03222340,0.61930961
-4.86543272,1.07471894,0.21269970,0.17070063,0.48669973,0.00000000,0.02000197,0.07591105,0.03393245,0.61000837
-4.85942971,1.05333488,0.20462568,0.16381918,0.46628241,0.00000000,0.02123616,0.07358685,0.03596023,0.60188110
-4.85342671,1.03521524,0.19664141,0.15767526,0.44703183,0.00000000,0.02243030,0.07140219,0.03830841,0.59498160
-4.84742371,1.02030249,0.18880113,0.15223008,0.42881777,0.00000000,0.02356338,0.06937272,0.04097243,0.58934648
-4.84142071,1.00849808,0.18116266,0.14743526,0.41152278,0.00000000,0.02461477,0.06751265,0.04394130,0.58499559
-4.83541771,0.99966818,0.17378707,0.14323539,0.39504803,0.00000000,0.02556480,0.06583474,0.04719747,0.58193219
-4.82941471,0.99364902,0.16673800,0.13957054,0.37931724,0.00000000,0.02639527,0.06435027,0.05071694,0.58014317
-4.82341171,0.99025185,0.16008058,0.13637859,0.36427875,0.00000000,0.02709007,0.06306885,0.05446950,0.57959922
-4.81740870,0.98926740,0.15388006,0.13359729,0.34990583,0.00000000,0.02763553,0.06199834,0.05841913,0.58025505
-4.81140570,0.99047005,0.14820024,0.13116612,0.33619549,0.00000000,0.02802090,0.06114465,0.06252455,0.58204986
-4.80540270,0.99362156,0.14310168,0.12902780,0.32316597,0.00000000,0.02823863,0.06051154,0.06673996,0.58490790
-4.79939970,0.99847453,0.13863993,0.12712949,0.31085329,0.00000000,0.02828453,0.06010052,0.07101580,0.58873931
-4.79339670,1.00477553,0.13486365,0.12542369,0.29930702,0.00000000,0.02815791,0.05991062,0.07529974,0.59344121
-4.78739370,1.01226800,0.13181290,0.12386880,0.28858580,0.00000000,0.02786156,0.05993835,0.07953759,0.59889901
-4.78139070,1.02069501,0.12951758,0.12242948,0.27875269,0.00000000,0.02740162,0.06017760,0.08367436,0.60498799
-4.77538769,1.02980187,0.12799609,0.12107667,0.26987081,0.00000000,0.02678738,0.06061965,0.08765527,0.61157511
-4.76938469,1.03933867,0.12725429,0.11978751,0.26199937,0.00000000,0.02603100,0.06125321,0.09142676,0.61852108
-4.76338169,1.04906299,0.12728482,0.11854509,0.25519037,0.00000000,0.02514710,0.06206455,0.09493743,0.62568265
-4.75737869,1.05874270,0.12806687,0.11733813,0.24948617,0.00000000,0.02415241,0.06303769,0.09813898,0.63291512
-4.75137569,1.06815911,0.12956623,0.11616068,0.24491781,0.00000000,0.02306526,0.06415466,0.10098697,0.64007514
-4.74537269,1.07711043,0.13173597,0.11501184,0.24150447,0.00000000,0.02190515,0.06539586,0.10344164,0.64702375
-4.73936968,1.08541572,0.13451744,0.11389556,0.23925373,0.00000000,0.02069228,0.06674043,0.10546853,0.65362970
-4.73336668,1.09291937,0.13784176,0.11282057,0.23816282,0.00000000,0.01944712,0.06816676,0.10703900,0.65977304
-4.72736368,1.09949598,0.14163167,0.11180045,0.23822058,0.00000000,0.01818999,0.06965298,0.10813080,0.66534887
-4.72136068,1.10505561,0.14580376,0.11085382,0.23941011,0.00000000,0.01694069,0.07117750,0.10872837,0.67027143
-4.71535768,1.10954938,0.15027101,0.11000462,0.24171193,0.00000000,0.01571821,0.07271966,0.10882314,0.67447806
-4.70935468,1.11297483,0.15494546,0.10928248,0.24510725,0.00000000,0.01454050,0.07426021,0.10841377,0.67793327
-4.70335168,1.11538115,0.15974101,0.10872309,0.24958145,0.00000000,0.01342422,0.07578195,0.10750617,0.68063249
-4.69734867,1.11687357,0.16457617,0.10836852,0.25512722,0.00000000,0.01238468,0.07727013,0.10611354,0.68260539
-4.69134567,1.11761667,0.16937674,0.10826744,0.26174731,0.00000000,0.01143569,0.07871293,0.10425618,0.68391850
-4.68534267,1.11783608,0.17407813,0.10847510,0.26945662,0.00000000,0.01058959,0.08010173,0.10196126,0.68467693
-4.67933967,1.11781822,0.17862734,0.10905308,0.27828341,0.00000000,0.00985720,0.08143127,0.09926239,0.68502476
-4.67333667,1.11790769,0.18298447,0.11006870,0.28826955,0.00000000,0.00924785,0.08269969,0.09619907,0.68514415
-4.66733367,1.11850193,0.18712358,0.11159402,0.29946959,0.00000000,0.00876945,0.08390842,0.09281601,0.68525266
-4.66133067,1.12004312,0.19103297,0.11370450,0.31194869,0.00000000,0.00842849,0.08506181,0.08916229,0.68559886
-4.65532766,1.12300710,0.19471478,0.11647717,0.32577936,0.00000000,0.00823008,0.08616679,0.08529039,0.68645618
-4.64932466,1.12788959,0.19818388,0.11998841,0.34103706,0.00000000,0.00817794,0.08723224,0.08125513,0.68811480
-4.64332166,1.13518988,0.20146614,0.12431141,0.35779489,0.00000000,0.00827444,0.08826837,0.07711252,0.69087210
