energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.83791896,2.78921565,0.00564257,0.20813444,2.36065892,0.54186916,0.01441737,1.70666628
-5.83191596,2.77167510,0.00616600,0.20350863,2.32600720,0.53735950,0.01546464,1.70167121
-5.82591296,2.75349196,0.00670369,0.19833825,2.28954765,0.53296717,0.01653426,1.69676434
-5.81990995,2.73504021,0.00724840,0.19269613,2.25192037,0.52879517,0.01760800,1.69212058
-5.81390695,2.71662595,0.00779240,0.18665919,2.21372140,0.52493070,0.01866729,1.68786577
-5.80790395,2.69848152,0.00832761,0.18030652,2.17548937,0.52144408,0.01969368,1.68407451
-5.80190095,2.68076367,0.00884578,0.17371756,2.13769510,0.51838857,0.02066931,1.68077075
-5.79589795,2.66355614,0.00933868,0.16697028,2.10073465,0.51580111,0.02157734,1.67793135
-5.78989495,2.64687672,0.00979834,0.16013957,2.06492619,0.51370389,0.02240248,1.67549246
-5.78389195,2.63068828,0.01021722,0.15329586,2.03051096,0.51210674,0.02313141,1.67335853
-5.77788894,2.61491353,0.01058845,0.14650399,1.99765807,0.51101013,0.02375320,1.67141358
-5.77188594,2.59945258,0.01090601,0.13982242,1.96647304,0.51040860,0.02425967,1.66953412
-5.76588294,2.58420245,0.01116493,0.13330272,1.93700955,0.51029455,0.02464561,1.66760316
-5.75987994,2.56907730,0.01136144,0.12698942,1.90928359,0.51066198,0.02490896,1.66552439
-5.75387694,2.55402825,0.01149306,0.12092013,1.88328913,0.51151003,0.02505086,1.66323581
-5.74787394,2.53906136,0.01155871,0.11512587,1.85901442,0.51284614,0.02507557,1.66072185
-5.74187094,2.52425261,0.01155873,0.10963165,1.83645764,0.51468845,0.02499032,1.65802315
-5.73586793,2.50975867,0.01149487,0.10445711,1.81564084,0.51706735,0.02480496,1.65524327
-5.72986493,2.49582242,0.01137021,0.09961729,1.79662121,0.52002598,0.02453163,1.65255165
-5.72386193,2.48277264,0.01118908,0.09512332,1.77949860,0.52361953,0.02418428,1.65018238
-5.71785893,2.47101730,0.01095693,0.09098309,1.76441880,0.52791332,0.02377812,1.64842858
-5.71185593,2.46103038,0.01068012,0.08720174,1.75157184,0.53297964,0.02332907,1.64763220
-5.70585293,2.45333267,0.01036575,0.08378210,1.74118544,0.53889349,0.02285316,1.64816972
-5.69984992,2.44846699,0.01002142,0.08072482,1.73351351,0.54572720,0.02236600,1.65043404
-5.69384692,2.44696910,0.00965502,0.07802847,1.72882029,0.55354446,0.02188222,1.65481343
-5.68784392,2.44933533,0.00927445,0.07568935,1.72736091,0.56239364,0.02141497,1.66166834
-5.68184092,2.45598887,0.00888746,0.07370123,1.72935933,0.57230110,0.02097555,1.67130727
-5.67583792,2.46724608,0.00850136,0.07205502,1.73498497,0.58326460,0.02057307,1.68396294
-5.66983492,2.48328493,0.00812291,0.07073829,1.74432942,0.59524734,0.02021422,1.69976986
-5.66383192,2.50411729,0.00775806,0.06973492,1.75738463,0.60817288,0.01990313,1.71874474
-5.65782891,2.52956667,0.00741188,0.06902473,1.77402409,0.62192149,0.01964140,1.74077084
-5.65182591,2.55925303,0.00708844,0.06858323,1.79398833,0.63632794,0.01942809,1.76558724
-5.64582291,2.59258577,0.00679073,0.06838152,1.81687583,0.65118134,0.01925996,1.79278391
-5.63981991,2.62876572,0.00652063,0.06838641,1.84214027,0.66622689,0.01913164,1.82180318
-5.63381691,2.66679653,0.00627896,0.06856065,1.86909473,0.68116974,0.01903596,1.85194777
-5.62781391,2.70550545,0.00606547,0.06886349,1.89692297,0.69568099,0.01896430,1.88239544
-5.62181091,2.74357291,0.00587896,0.06925137,1.92469775,0.70940551,0.01890696,1.91221988
-5.61580790,2.77956992,0.00571736,0.06967879,1.95140546,0.72197160,0.01885360,1.94041714
-5.60980490,2.81200205,0.00557786,0.07009935,1.97597643,0.73300183,0.01879357,1.96593663
-5.60380190,2.83935803,0.00545708,0.07046697,1.99731936,0.74212497,0.01871639,1.98771550
-5.59779890,2.86016125,0.00535120,0.07073705,2.01435880,0.74898827,0.01861206,2.00471500
-5.59179590,2.87302175,0.00525617,0.07086775,2.02607360,0.75326971,0.01847140,2.01595731
-5.58579290,2.87668661,0.00516784,0.07082117,2.03153500,0.75468966,0.01828638,2.02056116
-5.57978989,2.87008652,0.00508212,0.07056449,2.02994227,0.75302144,0.01805032,2.01777490
-5.57378689,2.85237645,0.00499516,0.07007091,2.02065448,0.74810020,0.01775809,2.00700533
-5.56778389,2.82296871,0.00490348,0.06932045,2.00321683,0.73982992,0.01740623,1.98784127
-5.56178089,2.78155692,0.00480404,0.06830049,1.97738027,0.72818797,0.01699303,1.96007060
-5.55577789,2.72812989,0.00469441,0.06700612,1.94311361,0.71322720,0.01651853,1.92369023
-5.54977489,2.66297473,0.00457275,0.06544014,1.90060748,0.69507539,0.01598443,1.87890851
-5.54377189,2.58666939,0.00443789,0.06361295,1.85027005,0.67393200,0.01539406,1.82614002
-5.53776888,2.50006472,0.00428936,0.06154200,1.79271470,0.65006255,0.01475217,1.76599299
-5.53176588,2.40425710,0.00412731,0.05925121,1.72874013,0.62379065,0.01406481,1.69925000
-5.52576288,2.30055290,0.00395253,0.05677000,1.65930412,0.59548832,0.01333901,1.62684282
-5.51975988,2.19042634,0.00376638,0.05413233,1.58549175,0.56556463,0.01258265,1.54982257
-5.51375688,2.07547252,0.00357067,0.05137554,1.50847984,0.53445357,0.01180415,1.46932640
-5.50775388,1.95735784,0.00336764,0.04853911,1.42949890,0.50260135,0.01101220,1.38654223
-5.50175088,1.83776963,0.00315980,0.04566349,1.34979432,0.47045374,0.01021556,1.30267287
-5.49574787,1.71836707,0.00294988,0.04278889,1.27058833,0.43844394,0.00942277,1.21890111
-5.48974487,1.60073529,0.00274068,0.03995418,1.19304409,0.40698150,0.00864196,1.13635687
-5.48374187,1.48634422,0.00253503,0.03719596,1.11823342,0.37644246,0.00788067,1.05608777
-5.47773887,1.37651343,0.00233566,0.03454773,1.04710902,0.34716124,0.00714566,0.97903390
-5.47173587,1.27238417,0.00214515,0.03203925,0.98048213,0.31942438,0.00644281,0.90600764
-5.46573287,1.17489898,0.00196584,0.02969620,0.91900616,0.29346618,0.00577705,0.83767887
-5.45972986,1.08478927,0.00179979,0.02753991,0.86316652,0.26946648,0.00515226,0.77456581
-5.45372686,1.00257076,0.00164875,0.02558740,0.81327666,0.24755031,0.00457131,0.71703142
-5.44772386,0.92854627,0.00151412,0.02385160,0.76947997,0.22778930,0.00403605,0.66528508
-5.44172086,0.86281527,0.00139691,0.02234173,0.73175726,0.21020485,0.00354738,0.61938905
-5.43571786,0.80528919,0.00129778,0.02106378,0.69993880,0.19477250,0.00310528,0.57926905
-5.42971486,0.75571147,0.00121702,0.02002122,0.67372048,0.18142747,0.00270897,0.54472835
-5.42371186,0.71368110,0.00115455,0.01921566,0.65268290,0.17007092,0.00235695,0.51546426
-5.41770885,0.67867851,0.00110996,0.01864760,0.63631260,0.16057669,0.00204716,0.49108652
-5.41170585,0.65009263,0.00108251,0.01831718,0.62402449,0.15279814,0.00177708,0.47113647
-5.40570285,0.62724793,0.00107118,0.01822477,0.61518450,0.14657496,0.00154382,0.45510649
-5.39969985,0.60943055,0.00107468,0.01837165,0.60913176,0.14173953,0.00134428,0.44245876
-5.39369685,0.59591266,0.00109147,0.01876033,0.60519948,0.13812275,0.00117523,0.43264297
-5.38769385,0.58597428,0.00111985,0.01939493,0.60273408,0.13555915,0.00103337,0.42511242
-5.38169085,0.57892223,0.00115794,0.02028123,0.60111201,0.13389116,0.00091546,0.41933811
-5.37568784,0.57410579,0.00120373,0.02142658,0.59975406,0.13297246,0.00081836,0.41482071
-5.36968484,0.57092888,0.00125514,0.02283966,0.59813687,0.13267044,0.00073908,0.41110024
-5.36368184,0.56885896,0.00131005,0.02452998,0.59580171,0.13286772,0.00067483,0.40776341
-5.35767884,0.56743255,0.00136633,0.02650725,0.59236047,0.13346285,0.00062304,0.40444879
-5.35167584,0.56625788,0.00142192,0.02878066,0.58749916,0.13437023,0.00058140,0.40084993
-5.34567284,0.56501474,0.00147483,0.03135794,0.58097894,0.13551940,0.00054783,0.39671655
-5.33966983,0.56345221,0.00152322,0.03424446,0.57263520,0.13685379,0.00052053,0.39185416
-5.33366683,0.56138444,0.00156540,0.03744227,0.56237470,0.13832904,0.00049793,0.38612235
-5.32766383,0.55868513,0.00159991,0.04094912,0.55017134,0.13991110,0.00047874,0.37943191
-5.32166083,0.55528101,0.00162551,0.04475769,0.53606076,0.14157417,0.00046186,0.37174115
-5.31565783,0.55114473,0.00164124,0.04885479,0.52013403,0.14329863,0.00044646,0.36305160
-5.30965483,0.54628760,0.00164641,0.05322081,0.50253075,0.14506912,0.00043187,0.35340329
-5.30365183,0.54075250,0.00164062,0.05782940,0.48343189,0.14687272,0.00041766,0.34286988
-5.29764882,0.53460706,0.00162377,0.06264733,0.46305234,0.14869746,0.00040355,0.33155371
-5.29164582,0.52793754,0.00159605,0.06763462,0.44163369,0.15053118,0.00038945,0.31958092
-5.28564282,0.52084346,0.00155789,0.07274494,0.41943705,0.15236069,0.00037541,0.30709678
-5.27963982,0.51343307,0.00151000,0.07792631,0.39673631,0.15417139,0.00036167,0.29426133
-5.27363682,0.50581979,0.00145327,0.08312200,0.37381178,0.15594717,0.00034860,0.28124532
-5.26763382,0.49811957,0.00138878,0.08827170,0.35094432,0.15767080,0.00033672,0.26822647
-5.26163082,0.49044916,0.00131775,0.09331293,0.32841006,0.15932455,0.00032672,0.25538629
-5.25562781,0.48292532,0.00124149,0.09818254,0.30647574,0.16089119,0.00031946,0.24290710
-5.24962481,0.47566469,0.00116135,0.10281842,0.28539456,0.16235515,0.00031598,0.23096960
-5.24362181,0.46878450,0.00107870,0.10716130,0.26540278,0.16370395,0.00031751,0.21975078
-5.23761881,0.46240360,0.00099487,0.11115650,0.24671686,0.16492966,0.00032549,0.20942211
-5.23161581,0.45664407,0.00091112,0.11475582,0.22953118,0.16603044,0.00034160,0.20014807
-5.22561281,0.45163292,0.00082864,0.11791918,0.21401632,0.16701206,0.00036780,0.19208494
-5.21960980,0.44750389,0.00074845,0.12061637,0.20031781,0.16788934,0.00040630,0.18537970
-5.21360680,0.44439910,0.00067150,0.12282843,0.18855533,0.16868735,0.00045963,0.18016913
-5.20760380,0.44247044,0.00059853,0.12454900,0.17882225,0.16944242,0.00053064,0.17657885
-5.20160080,0.44188041,0.00053018,0.12578531,0.17118549,0.17020289,0.00062248,0.17472249
-5.19559780,0.44280254,0.00046690,0.12655898,0.16568566,0.17102947,0.00073865,0.17470068
-5.18959480,0.44542092,0.00040902,0.12690645,0.16233736,0.17199516,0.00088292,0.17660006
-5.18359180,0.44992903,0.00035674,0.12687909,0.16112976,0.17318486,0.00105936,0.18049214
-5.17758879,0.45652778,0.00031014,0.12654291,0.16202724,0.17469442,0.00127223,0.18643213
-5.17158579,0.46542265,0.00026918,0.12597797,0.16497036,0.17662931,0.00152594,0.19445765
-5.16558279,0.47682003,0.00023375,0.12527733,0.16987697,0.17910276,0.00182493,0.20458757
-5.15957979,0.49092294,0.00020369,0.12454559,0.17664361,0.18223355,0.00217357,0.21682082
-5.15357679,0.50792608,0.00017877,0.12389717,0.18514728,0.18614335,0.00257597,0.23113548
-5.14757379,0.52801059,0.00015874,0.12345409,0.19524754,0.19095378,0.00303588,0.24748811
-5.14157079,0.55133847,0.00014332,0.12334350,0.20678909,0.19678316,0.00355644,0.26581345
-5.13556778,0.57804717,0.00013224,0.12369496,0.21960478,0.20374311,0.00414002,0.28602471
-5.12956478,0.60824431,0.00012526,0.12463741,0.23351909,0.21193512,0.00478802,0.30801433
-5.12356178,0.64200299,0.00012212,0.12629604,0.24835210,0.22144711,0.00550066,0.33165540
-5.11755878,0.67935775,0.00012264,0.12878911,0.26392381,0.23235020,0.00627681,0.35680381
-5.11155578,0.72030145,0.00012665,0.13222470,0.28005875,0.24469573,0.00711381,0.38330097
-5.10555278,0.76478323,0.00013404,0.13669766,0.29659075,0.25851275,0.00800742,0.41097719
-5.09954977,0.81270757,0.00014477,0.14228665,0.31336766,0.27380595,0.00895165,0.43965552
-5.09354677,0.86393466,0.00015887,0.14905157,0.33025584,0.29055421,0.00993881,0.46915599
-5.08754377,0.91828182,0.00017644,0.15703128,0.34714419,0.30870989,0.01095956,0.49930008
-5.08154077,0.97552613,0.00019767,0.16624182,0.36394752,0.32819878,0.01200299,0.52991505
-5.07553777,1.03540798,0.00022285,0.17667513,0.38060894,0.34892079,0.01305681,0.56083820
-5.06953477,1.09763535,0.00025241,0.18829834,0.39710123,0.37075142,0.01410765,0.59192053
-5.06353177,1.16188864,0.00028688,0.20105364,0.41342694,0.39354386,0.01514129,0.62302974
-5.05752876,1.22782566,0.00032696,0.21485874,0.42961709,0.41713174,0.01614314,0.65405235
-5.05152576,1.29508671,0.00037348,0.22960794,0.44572857,0.44133234,0.01709854,0.68489472
-5.04552276,1.36329914,0.00042748,0.24517378,0.46184013,0.46595018,0.01799327,0.71548290
-5.03951976,1.43208155,0.00049016,0.26140912,0.47804710,0.49078088,0.01881397,0.74576124
-5.03351676,1.50104708,0.00056293,0.27814970,0.49445520,0.51561506,0.01954854,0.77568980
-5.02751376,1.56980596,0.00064743,0.29521708,0.51117335,0.54024220,0.02018656,0.80524059
-5.02151076,1.63796706,0.00074547,0.31242182,0.52830615,0.56445429,0.02071960,0.83439296
-5.01550775,1.70513866,0.00085910,0.32956684,0.54594612,0.58804921,0.02114153,0.86312822
-5.00950475,1.77092849,0.00099057,0.34645089,0.56416623,0.61083361,0.02144869,0.89142392
-5.00350175,1.83494333,0.00114228,0.36287202,0.58301297,0.63262545,0.02163997,0.91924811
-4.99749875,1.89678842,0.00131682,0.37863102,0.60250049,0.65325591,0.02171684,0.94655387
-4.99149575,1.95606701,0.00151684,0.39353467,0.62260588,0.67257093,0.02168321,0.97327471
-4.98549275,2.01238045,0.00174509,0.40739885,0.64326618,0.69043222,0.02154530,0.99932086
-4.97948974,2.06532907,0.00200426,0.42005144,0.66437699,0.70671785,0.02131135,1.02457708
-4.97348674,2.11451427,0.00229698,0.43133492,0.68579297,0.72132257,0.02099127,1.04890204
-4.96748374,2.15954182,0.00262566,0.44110873,0.70733026,0.73415781,0.02059626,1.07212934
-4.96148074,2.20002662,0.00299244,0.44925132,0.72877056,0.74515155,0.02013843,1.09407041
-4.95547774,2.23559887,0.00339903,0.45566188,0.74986688,0.75424801,0.01963031,1.11451899
-4.94947474,2.26591142,0.00384663,0.46026172,0.77035064,0.76140735,0.01908449,1.13325720
-4.94347174,2.29064820,0.00433579,0.46299538,0.78993978,0.76660536,0.01851317,1.15006271
-4.93746873,2.30953312,0.00486627,0.46383130,0.80834759,0.76983306,0.01792784,1.16471681
-4.93146573,2.32233926,0.00543699,0.46276218,0.82529176,0.77109646,0.01733896,1.17701296
-4.92546273,2.32889768,0.00604585,0.45980494,0.84050348,0.77041615,0.01675570,1.18676523
-4.91945973,2.32910548,0.00668971,0.45500025,0.85373607,0.76782700,0.01618580,1.19381647
-4.91345673,2.32293266,0.00736433,0.44841175,0.86477284,0.76337774,0.01563546,1.19804558
-4.90745373,2.31042733,0.00806432,0.44012478,0.87343412,0.75713053,0.01510927,1.19937374
-4.90145073,2.29171918,0.00878316,0.43024482,0.87958303,0.74916041,0.01461024,1.19776927
-4.89544772,2.26702092,0.00951325,0.41889550,0.88313011,0.73955470,0.01413994,1.19325113
-4.88944472,2.23662782,0.01024603,0.40621641,0.88403663,0.72841238,0.01369855,1.18589082
-4.88344172,2.20091539,0.01097208,0.39236053,0.88231676,0.71584337,0.01328510,1.17581297
-4.87743872,2.16033545,0.01168129,0.37749158,0.87803855,0.70196791,0.01289762,1.16319464
-4.87143572,2.11541093,0.01236313,0.36178121,0.87132389,0.68691592,0.01253338,1.14826357
-4.86543272,2.06672976,0.01300682,0.34540613,0.86234772,0.67082651,0.01218911,1.13129562
-4.85942971,2.01493807,0.01360167,0.32854529,0.85133640,0.65384752,0.01186122,1.11261163
-4.85342671,1.96073317,0.01413734,0.31137724,0.83856556,0.63613530,0.01154602,1.09257390
-4.84742371,1.90485656,0.01460413,0.29407758,0.82435743,0.61785452,0.01123991,1.07158249
-4.84142071,1.84808691,0.01499328,0.27681668,0.80907769,0.59917809,0.01093957,1.05007134
-4.83541771,1.79123335,0.01529726,0.25975775,0.79313201,0.58028709,0.01064210,1.02850442
-4.82941471,1.73512884,0.01550999,0.24305514,0.77696200,0.56137068,0.01034511,1.00737158
-4.82341171,1.68062353,0.01562706,0.22685309,0.76104075,0.54262584,0.01004686,0.98718428
-4.81740870,1.62857791,0.01564590,0.21128475,0.74586774,0.52425684,0.00974626,0.96847081
-4.81140570,1.57985550,0.01556585,0.19647159,0.73196317,0.50647444,0.00944290,0.95177094
-4.80540270,1.53531489,0.01538825,0.18252316,0.71986143,0.48949464,0.00913706,0.93762977
-4.79939970,1.49580088,0.01511636,0.16953721,0.71010391,0.47353693,0.00882963,0.92659069
-4.79339670,1.46213458,0.01475533,0.15760001,0.70323095,0.45882212,0.00852206,0.91918728
-4.78739370,1.43510253,0.01431202,0.14678707,0.69977303,0.44556967,0.00821625,0.91593419
-4.78139070,1.41544484,0.01379479,0.13716403,0.70024132,0.43399458,0.00791447,0.91731708
-4.77538769,1.40384258,0.01321330,0.12878782,0.70511766,0.42430394,0.00761920,0.92378178
-4.76938469,1.40090472,0.01257820,0.12170789,0.71484422,0.41669334,0.00733303,0.93572290
-4.76338169,1.40715504,0.01190082,0.11596773,0.72981297,0.41134311,0.00705853,0.95347235
-4.75737869,1.42301948,0.01119286,0.11160633,0.75035541,0.40841473,0.00679813,0.97728802
-4.75137569,1.44881431,0.01046608,0.10865969,0.77673259,0.40804741,0.00655399,1.00734315
-4.74537269,1.48473576,0.00973200,0.10716237,0.80912589,0.41035508,0.00632796,1.04371683
-4.73936968,1.53085143,0.00900162,0.10714875,0.84762880,0.41542381,0.00612146,1.08638605
-4.73336668,1.58709384,0.00828513,0.10865421,0.89223991,0.42330990,0.00593543,1.13521956
-4.72736368,1.65325636,0.00759177,0.11171595,0.94285733,0.43403844,0.00577036,1.18997411
-4.72136068,1.72899178,0.00692960,0.11637334,0.99927485,0.44760260,0.00562620,1.25029298
-4.71535768,1.81381338,0.00630540,0.12266791,1.06117989,0.46396333,0.00550245,1.31570715
-4.70935468,1.90709845,0.00572463,0.13064262,1.12815340,0.48304973,0.00539817,1.38563907
-4.70335168,2.00809424,0.00519134,0.14034059,1.19967186,0.50475963,0.00531203,1.45940896
-4.69734867,2.11592588,0.00470821,0.15180311,1.27511134,0.52896057,0.00524238,1.53624357
-4.69134567,2.22960616,0.00427661,0.16506702,1.35375375,0.55549089,0.00518735,1.61528711
-4.68534267,2.34804686,0.00389668,0.18016138,1.43479518,0.58416090,0.00514487,1.69561421
-4.67933967,2.47007130,0.00356742,0.19710367,1.51735638,0.61475406,0.00511282,1.77624456
-4.67333667,2.59442800,0.00328683,0.21589547,1.60049523,0.64702806,0.00508906,1.85615890
-4.66733367,2.71980519,0.00305207,0.23651793,1.68322109,0.68071596,0.00507150,1.93431615
-4.66133067,2.84484609,0.00285957,0.25892720,1.76451092,0.71552721,0.00505818,2.00967120
-4.65532766,2.96816495,0.00270525,0.28304996,1.84332677,0.75114883,0.00504731,2.08119318
-4.64932466,3.08836366,0.00258459,0.30877949,1.91863455,0.78724677,0.00503728,2.14788372
-4.64332166,3.20404906,0.00249287,0.33597234,1.98942346,0.82346754,0.00502672,2.20879500
-4.63731866,3.31385079,0.00242523,0.36444608,2.05472584,0.85944035,0.00501449,2.26304710
-4.63131566,3.41643959,0.00237684,0.39397810,2.11363676,0.89477981,0.00499970,2.30984437
-4.62531266,3.51054601,0.00234304,0.42430592,2.16533289,0.92908935,0.00498165,2.34849044
-4.61930965,3.59497907,0.00231938,0.45512893,2.20909002,0.96196540,0.00495989,2.37840143
-4.61330665,3.66864482,0.00230176,0.48611171,2.24429856,0.99300235,0.00493414,2.39911706
-4.60730365,3.73056412,0.00228648,0.51688898,2.27047657,1.02179831,0.00490429,2.41030928
-4.60130065,3.77988939,0.00227029,0.54707193,2.28727970,1.04796151,0.00487037,2.41178816
-4.59529765,3.81591969,0.00225045,0.57625599,2.29450769,1.07111728,0.00483252,2.40350471
-4.58929465,3.83811363,0.00222473,0.60402952,2.29210701,1.09091529,0.00479097,2.38555064
-4.58329165,3.84609970,0.00219143,0.62998339,2.28016973,1.10703699,0.00474599,2.35815483
-4.57728864,3.83968340,0.00214937,0.65372095,2.25892836,1.11920280,0.00469793,2.32167671
-4.57128564,3.81885105,0.00209786,0.67486802,2.22874707,1.12717891,0.00464714,2.27659664
-4.56528264,3.78376998,0.00203670,0.69308258,2.19010960,1.13078333,0.00459398,2.22350367
-4.55927964,3.73478493,0.00196608,0.70806373,2.14360430,1.12989100,0.00453884,2.16308109
-4.55327664,3.67241094,0.00188659,0.71955961,2.08990710,1.12443772,0.00448212,2.09609019
-4.54727364,3.59732286,0.00179910,0.72737398,2.02976302,1.11442272,0.00442423,2.02335297
-4.54127064,3.51034187,0.00170476,0.73137119,1.96396703,1.09990971,0.00436563,1.94573425
-4.53526763,3.41241944,0.00160489,0.73147946,1.89334508,1.08102653,0.00430685,1.86412399
-4.52926463,3.30461944,0.00150093,0.72769225,1.81873603,1.05796314,0.00424849,1.77942023
-4.52326163,3.18809872,0.00139439,0.72006791,1.74097497,1.03096826,0.00419128,1.69251323
-4.51725863,3.06408710,0.00128678,0.70872741,1.66087867,1.00034458,0.00413610,1.60427135
-4.51125563,2.93386695,0.00117957,0.69385056,1.57923332,0.96644288,0.00408402,1.51552881
-4.50525263,2.79875316,0.00107413,0.67567068,1.49678481,0.92965505,0.00403634,1.42707564
-4.49924962,2.66007368,0.00097171,0.65446811,1.41423159,0.89040641,0.00399460,1.33964978
-4.49324662,2.51915105,0.00087341,0.63056269,1.33221994,0.84914738,0.00396060,1.25393134
-4.48724362,2.37728510,0.00078016,0.60430561,1.25134140,0.80634489,0.00393642,1.17053877
-4.48124062,2.23573681,0.00069271,0.57607083,1.17213193,0.76247360,0.00392440,1.09002672
-4.47523762,2.09571356,0.00061164,0.54624637,1.09507250,0.71800723,0.00392709,1.01288517
-4.46923462,1.95835559,0.00053732,0.51522572,1.02059047,0.67341019,0.00394727,0.93953956
-4.46323162,1.82472363,0.00047000,0.48339961,0.94906146,0.62912957,0.00398779,0.87035159
-4.45722861,1.69578776,0.00040974,0.45114839,0.88081125,0.58558778,0.00405157,0.80562023
-4.45122561,1.57241730,0.00035646,0.41883508,0.81611743,0.54317594,0.00414141,0.74558278
-4.44522261,1.45537192,0.00031000,0.38679932,0.75521053,0.50224798,0.00425994,0.69041582
-4.43921961,1.34529385,0.00027006,0.35535227,0.69827462,0.46311578,0.00440941,0.64023588
-4.43321661,1.24270147,0.00023629,0.32477258,0.64544724,0.42604525,0.00459162,0.59509987
-4.42721361,1.14798438,0.00020828,0.29530336,0.59681901,0.39125343,0.00480770,0.55500533
-4.42121061,1.06140016,0.00018557,0.26715025,0.55243277,0.35890674,0.00505804,0.51989072
-4.41520760,0.98307310,0.00016768,0.24048048,0.51228289,0.32912031,0.00534210,0.48963593
-4.40920460,0.91299517,0.00015413,0.21542296,0.47631474,0.30195842,0.00565837,0.46406325
-4.40320160,0.85102937,0.00014443,0.19206920,0.44442479,0.27743600,0.00600424,0.44293917
-4.39719860,0.79691575,0.00013812,0.17047506,0.41646161,0.25552132,0.00637601,0.42597714
-4.39119560,0.75028009,0.00013474,0.15066321,0.39222789,0.23613947,0.00676888,0.41284166
-4.38519260,0.71064538,0.00013389,0.13262610,0.37148387,0.21917697,0.00717699,0.40315376
-4.37918959,0.67744586,0.00013519,0.11632946,0.35395206,0.20448700,0.00759355,0.39649790
-4.37318659,0.65004353,0.00013831,0.10171601,0.33932341,0.19189538,0.00801096,0.39243053
-4.36718359,0.62774662,0.00014296,0.08870946,0.32726471,0.18120707,0.00842099,0.39048989
-4.36118059,0.60982980,0.00014892,0.07721849,0.31742717,0.17221297,0.00881505,0.39020705
-4.35517759,0.59555529,0.00015603,0.06714069,0.30945583,0.16469686,0.00918440,0.39111783
-4.34917459,0.58419448,0.00016417,0.05836638,0.30299946,0.15844238,0.00952044,0.39277521
-4.34317159,0.57504921,0.00017333,0.05078218,0.29772072,0.15323963,0.00981501,0.39476183
-4.33716858,0.56747198,0.00018354,0.04427419,0.29330594,0.14889142,0.01006062,0.39670205
-4.33116558,0.56088461,0.00019492,0.03873088,0.28947437,0.14521895,0.01025079,0.39827313
-4.32516258,0.55479430,0.00020767,0.03404550,0.28598633,0.14206653,0.01038018,0.39921500
-4.31915958,0.54880691,0.00022208,0.03011812,0.28264993,0.13930558,0.01044488,0.39933828
-4.31315658,0.54263667,0.00023850,0.02685716,0.27932626,0.13683744,0.01044249,0.39852996
-4.30715358,0.53611215,0.00025737,0.02418051,0.27593249,0.13459517,0.01037223,0.39675672
