energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.83791896,5.54788857,0.53069112,1.85993498,0.06711579,0.22742776,0.04457639,2.11932860,1.15391423,0.49227757
-5.83191596,5.31635369,0.51160902,1.78277988,0.06354292,0.21143347,0.04414158,2.04064714,1.10739642,0.47537218
-5.82591296,5.10838901,0.49630151,1.71190390,0.05986770,0.19603408,0.04375968,1.97236002,1.06755075,0.46038996
-5.81990995,4.92561034,0.48483726,1.64797382,0.05614812,0.18135010,0.04343828,1.91495808,1.03462540,0.44745609
-5.81390695,4.76899604,0.47720981,1.59144126,0.05243937,0.16749298,0.04318235,1.86865950,1.00872217,0.43664385
-5.80790395,4.63887692,0.47333798,1.54253964,0.04879239,0.15456329,0.04299377,1.83340800,0.98980022,0.42797204
-5.80190095,4.53494708,0.47306842,1.50128848,0.04525278,0.14264939,0.04287100,1.80887969,0.97768414,0.42140435
-5.79589795,4.45629570,0.47618023,1.46750495,0.04185990,0.13182662,0.04280895,1.79449848,0.97207590,0.41685082
-5.78989495,4.40145863,0.48239162,1.44082206,0.03864622,0.12215695,0.04279896,1.78945956,0.97257038,0.41417133
-5.78389195,4.36848806,0.49136846,1.42071281,0.03563703,0.11368911,0.04282906,1.79276032,0.97867391,0.41318102
-5.77788894,4.35503762,0.50273445,1.40651935,0.03285040,0.10645915,0.04288436,1.80323763,0.98982513,0.41365746
-5.77188594,4.35845940,0.51608258,1.39748577,0.03029731,0.10049130,0.04294764,1.81961011,1.00541733,0.41534929
-5.76588294,4.37590914,0.53098747,1.39279324,0.02798217,0.09579901,0.04300004,1.84052380,1.02482131,0.41798586
-5.75987994,4.40445509,0.54701819,1.39159605,0.02590336,0.09238615,0.04302189,1.86459949,1.04740788,0.42128762
-5.75387694,4.44118592,0.56375096,1.39305686,0.02405404,0.09024813,0.04299360,1.89047968,1.07256885,0.42497665
-5.74787394,4.48331309,0.58078130,1.39637975,0.02242303,0.08937288,0.04289658,1.91687352,1.09973566,0.42878688
-5.74187094,4.52826340,0.59773506,1.40083968,0.02099569,0.08974165,0.04271407,1.94259755,1.12839475,0.43247368
-5.73586793,4.57375777,0.61427800,1.40580715,0.01975491,0.09132946,0.04243200,1.96661096,1.15809894,0.43582214
-5.72986493,4.61787320,0.63012333,1.41076706,0.01868202,0.09410525,0.04203962,1.98804366,1.18847433,0.43865402
-5.72386193,4.65908557,0.64503718,1.41533122,0.01775763,0.09803164,0.04153013,2.00621635,1.21922245,0.44083275
-5.71785893,4.69629220,0.65884157,1.41924413,0.01696241,0.10306437,0.04090099,2.02065188,1.25011774,0.44226657
-5.71185593,4.72881381,0.67141501,1.42238211,0.01627778,0.10915156,0.04015414,2.03107771,1.28100047,0.44290958
-5.70585293,4.75637723,0.68269083,1.42474624,0.01568643,0.11623270,0.03929605,2.03741983,1.31176594,0.44276086
-5.69984992,4.77908051,0.69265330,1.42644969,0.01517276,0.12423765,0.03833752,2.03978871,1.34235047,0.44186161
-5.69384692,4.79734361,0.70133206,1.42770069,0.01472319,0.13308576,0.03729336,2.03845865,1.37271552,0.44029081
-5.68784392,4.81184823,0.70879518,1.42878203,0.01432633,0.14268512,0.03618196,2.03384167,1.40283083,0.43815945
-5.68184092,4.82347090,0.71514142,1.43002872,0.01397310,0.15293232,0.03502471,2.02645784,1.43265796,0.43560386
-5.67583792,4.83321353,0.72049215,1.43180496,0.01365672,0.16371255,0.03384540,2.01690373,1.46213536,0.43277847
-5.66983492,4.84213591,0.72498353,1.43448198,0.01337266,0.17490038,0.03266951,2.00582075,1.49116616,0.42984843
-5.66383192,4.85129364,0.72875939,1.43841766,0.01311855,0.18636116,0.03152359,1.99386511,1.51960946,0.42698247
-5.65782891,4.86168514,0.73196515,1.44393925,0.01289403,0.19795308,0.03043462,1.98168087,1.54727595,0.42434629
-5.65182591,4.87420982,0.73474324,1.45132970,0.01270065,0.20952990,0.02942944,1.96987717,1.57392809,0.42209690
-5.64582291,4.88963931,0.73722996,1.46081817,0.01254176,0.22094418,0.02853424,1.95901055,1.59928503,0.42037799
-5.63981991,4.90860190,0.73955403,1.47257490,0.01242233,0.23205108,0.02777421,1.94957275,1.62303180,0.41931652
-5.63381691,4.93158005,0.74183657,1.48671016,0.01234895,0.24271233,0.02717314,1.94198386,1.64483234,0.41902058
-5.62781391,4.95891935,0.74419228,1.50327703,0.01232972,0.25280046,0.02675328,1.93659071,1.66434540,0.41957848
-5.62181091,4.99084698,0.74673166,1.52227723,0.01237427,0.26220286,0.02653512,1.93366952,1.68124216,0.42105893
-5.61580790,5.02749677,0.74956357,1.54366924,0.01249367,0.27082554,0.02653735,1.93343213,1.69522448,0.42351222
-5.60980490,5.06893792,0.75279796,1.56737780,0.01270049,0.27859649,0.02677675,1.93603442,1.70604239,0.42697211
-5.60380190,5.11520424,0.75654813,1.59330380,0.01300877,0.28546824,0.02726819,1.94158593,1.71350963,0.43145819
-5.59779890,5.16632071,0.76093224,1.62133371,0.01343397,0.29141970,0.02802456,1.95015940,1.71751625,0.43697851
-5.59179590,5.22232490,0.76607362,1.65134770,0.01399290,0.29645700,0.02905665,1.96179919,1.71803718,0.44353221
-5.58579290,5.28328103,0.77209973,1.68322582,0.01470362,0.30061325,0.03037305,1.97652769,1.71513635,0.45111188
-5.57978989,5.34928519,0.77913962,1.71685175,0.01558525,0.30394743,0.03197994,1.99434913,1.70896601,0.45970554
-5.57378689,5.42046111,0.78731993,1.75211398,0.01665769,0.30654207,0.03388081,2.01525037,1.69976114,0.46929796
-5.56778389,5.49694652,0.79675946,1.78890422,0.01794125,0.30850015,0.03607611,2.03919867,1.68782944,0.47987140
-5.56178089,5.57887103,0.80756281,1.82711345,0.01945622,0.30994113,0.03856289,2.06613670,1.67353741,0.49140554
-5.55577789,5.66632695,0.81981316,1.86662582,0.02122232,0.31099631,0.04133433,2.09597515,1.65729341,0.50387669
-5.54977489,5.75933517,0.83356490,1.90731103,0.02325803,0.31180376,0.04437935,2.12858382,1.63952863,0.51725635
-5.54377189,5.85780862,0.84883641,1.94901591,0.02557987,0.31250292,0.04768212,2.16378197,1.62067725,0.53150914
-5.53776888,5.96151587,0.86560357,1.99155584,0.02820162,0.31322919,0.05122173,2.20132880,1.60115673,0.54659030
-5.53176588,6.07004781,0.88379445,2.03470678,0.03113344,0.31410859,0.05497193,2.24091523,1.58134953,0.56244291
-5.52576288,6.18278974,0.90328569,2.07819881,0.03438105,0.31525281,0.05890094,2.28215769,1.56158706,0.57899499
-5.51975988,6.29890155,0.92390069,2.12171164,0.03794484,0.31675469,0.06297147,2.32459490,1.54213684,0.59615678
-5.51375688,6.41730767,0.94541015,2.16487277,0.04181907,0.31868442,0.06714095,2.36768816,1.52319341,0.61381825
-5.50775388,6.53669821,0.96753491,2.20725869,0.04599119,0.32108647,0.07136195,2.41082572,1.50487333,0.63184725
-5.50175088,6.65554231,0.98995103,2.24839936,0.05044122,0.32397751,0.07558280,2.45333131,1.48721454,0.65008835
-5.49574787,6.77211349,1.01229729,2.28778601,0.05514137,0.32734513,0.07974847,2.49447689,1.47017982,0.66836260
-5.48974487,6.88452692,1.03418457,2.32488210,0.06005582,0.33114772,0.08380165,2.53349932,1.45366420,0.68646834
-5.48374187,6.99078704,1.05520692,2.35913719,0.06514079,0.33531527,0.08768398,2.56962035,1.43750566,0.70418321
-5.47773887,7.08884420,1.07495401,2.39000297,0.07034486,0.33975120,0.09133750,2.60206927,1.42149858,0.72126723
-5.47173587,7.17665775,1.09302426,2.41695102,0.07560955,0.34433515,0.09470609,2.63010724,1.40540909,0.73746721
-5.46573287,7.25226315,1.10903827,2.43949134,0.08087025,0.34892661,0.09773705,2.65305232,1.38899148,0.75252214
-5.45972986,7.31384002,1.12265196,2.45719063,0.08605739,0.35336930,0.10038256,2.67030397,1.37200485,0.76616956
-5.45372686,7.35977818,1.13356896,2.46968967,0.09109790,0.35749625,0.10260112,2.68136593,1.35422914,0.77815269
-5.44772386,7.38873844,1.14155150,2.47671849,0.09591689,0.36113529,0.10435877,2.68586627,1.33547970,0.78822805
-5.44172086,7.39970539,1.14642965,2.47810874,0.10043947,0.36411485,0.10563018,2.68357374,1.31561986,0.79617324
-5.43571786,7.39202940,1.14810818,2.47380231,0.10459273,0.36626982,0.10639933,2.67440932,1.29457072,0.80179452
-5.42971486,7.36545585,1.14657104,2.46385568,0.10830775,0.36744741,0.10666004,2.65845248,1.27231798,0.80493402
-5.42371186,7.32013995,1.14188299,2.44843969,0.11152153,0.36751257,0.10641608,2.63594160,1.24891545,0.80547595
-5.41770885,7.25664621,1.13418838,2.42783434,0.11417888,0.36635300,0.10568096,2.60726848,1.22448513,0.80335173
-5.41170585,7.17593262,1.12370726,2.40241914,0.11623400,0.36388341,0.10447737,2.57296700,1.19921409,0.79854373
-5.40570285,7.07932000,1.11072864,2.37265902,0.11765190,0.36004897,0.10283642,2.53369652,1.17334831,0.79108736
-5.39969985,6.96844815,1.09560155,2.33908673,0.11840942,0.35482773,0.10079646,2.49022049,1.14718396,0.78107135
-5.39369685,6.84522087,1.07872403,2.30228245,0.11849588,0.34823205,0.09840184,2.44338162,1.12105663,0.76863644
-5.38769385,6.71174260,1.06053068,2.26285183,0.11791336,0.34030887,0.09570146,2.39407442,1.09532923,0.75397214
-5.38169085,6.57025006,1.04147929,2.22140348,0.11667646,0.33113891,0.09274726,2.34321677,1.07037924,0.73731215
-5.37568784,6.42304216,1.02203722,2.17852728,0.11481180,0.32083482,0.08959266,2.29172163,1.04658599,0.71892828
-5.36968484,6.27241211,1.00266812,2.13477472,0.11235700,0.30953838,0.08629119,2.24047064,1.02431888,0.69912346
-5.36368184,6.12058484,0.98381966,2.09064227,0.10935940,0.29741691,0.08289510,2.19029050,1.00392696,0.67822399
-5.35767884,5.96966312,0.96591281,2.04655898,0.10587448,0.28465900,0.07945423,2.14193364,0.98573070,0.65657154
-5.35167584,5.82158469,0.94933319,2.00287865,0.10196412,0.27146978,0.07601508,2.09606377,0.97001614,0.63451511
-5.34567284,5.67809229,0.93442473,1.95987740,0.09769471,0.25806595,0.07262012,2.05324707,0.95703182,0.61240346
-5.33966983,5.54071752,0.92148599,1.91775636,0.09313521,0.24467067,0.06930733,2.01394912,0.94698851,0.59057814
-5.33366683,5.41077839,0.91076901,1.87664951,0.08835529,0.23150860,0.06611000,1.97853736,0.94006154,0.56936746
-5.32766383,5.28938977,0.90248068,1.83663584,0.08342359,0.21880107,0.06305672,1.94728876,0.93639546,0.54908148
-5.32166083,5.17748469,0.89678614,1.79775524,0.07840613,0.20676168,0.06017160,1.92040152,0.93611038,0.53000807
-5.31565783,5.07584392,0.89381386,1.76002667,0.07336495,0.19559234,0.05747459,1.89800987,0.93930939,0.51241003
-5.30965483,4.98513062,0.89366179,1.72346753,0.06835703,0.18547969,0.05498190,1.88020051,0.94608622,0.49652324
-5.30365183,4.90592637,0.89640369,1.68811281,0.06343347,0.17659209,0.05270652,1.86702910,0.95653213,0.48255544
-5.29764882,4.83876488,0.90209528,1.65403242,0.05863895,0.16907705,0.05065866,1.85853550,0.97074142,0.47068569
-5.29164582,4.78415994,0.91077911,1.62134566,0.05401148,0.16305904,0.04884619,1.85475613,0.98881445,0.46106415
-5.28564282,4.74262436,0.92248784,1.59023145,0.04958233,0.15863779,0.04727502,1.85573243,1.01085770,0.45381187
-5.27963982,4.71467756,0.93724533,1.56093359,0.04537624,0.15588674,0.04594930,1.86151441,1.03698040,0.44902058
-5.27363682,4.70084040,0.95506515,1.53376047,0.04141174,0.15485191,0.04487157,1.87215883,1.06728730,0.44675213
-5.26763382,4.70161669,0.97594668,1.50907902,0.03770167,0.15555091,0.04404274,1.88772192,1.10186791,0.44703761
-5.26163082,4.71746214,0.99986859,1.48730312,0.03425368,0.15797219,0.04346201,1.90824699,1.14078240,0.44987613
-5.25562781,4.74874249,1.02678049,1.46887713,0.03107086,0.16207459,0.04312661,1.93374782,1.18404489,0.45523329
-5.24962481,4.79568380,1.05659294,1.45425543,0.02815237,0.16778703,0.04303155,1.96418890,1.23160506,0.46303951
-5.24362181,4.85831837,1.08916701,1.44387932,0.02549402,0.17500871,0.04316930,1.99946425,1.28332933,0.47318851
-5.23761881,4.93643089,1.12430396,1.43815272,0.02308883,0.18360966,0.04352948,2.03937641,1.33898287,0.48553601
-5.23161581,5.02950926,1.16173625,1.43741837,0.02092757,0.19343181,0.04409863,2.08361758,1.39821399,0.49989927
-5.22561281,5.13670497,1.20112084,1.44193621,0.01899918,0.20429076,0.04486000,2.13175467,1.46054224,0.51605744
-5.21960980,5.25680720,1.24203554,1.45186554,0.01729118,0.21597826,0.04579353,2.18321997,1.52535156,0.53375322
-5.21360680,5.38823454,1.28397940,1.46725255,0.01579001,0.22826546,0.04687591,2.23730880,1.59188972,0.55269598
-5.20760380,5.52904697,1.32637744,1.48802415,0.01448130,0.24090707,0.04808082,2.29318513,1.65927464,0.57256641
-5.20160080,5.67697983,1.36859023,1.51398927,0.01335017,0.25364629,0.04937939,2.34989559,1.72650819,0.59302293
-5.19559780,5.82949984,1.40992799,1.54484771,0.01238137,0.26622055,0.05074068,2.40639191,1.79249749,0.61370962
-5.18959480,5.98388221,1.44966922,1.58020676,0.01155955,0.27836791,0.05213247,2.46156107,1.85608314,0.63426560
-5.18359180,6.13730598,1.48708287,1.61960488,0.01086943,0.28983400,0.05352204,2.51426212,1.91607357,0.65433555
-5.17758879,6.28696398,1.52145328,1.66254158,0.01029594,0.30037920,0.05487710,2.56336793,1.97128422,0.67358098
-5.17158579,6.43018200,1.55210675,1.70851187,0.00982444,0.30978595,0.05616673,2.60780991,2.02057976,0.69169182
-5.16558279,6.56454161,1.57843831,1.75704381,0.00944086,0.31786570,0.05736233,2.64662336,2.06291752,0.70839776
-5.15957979,6.68799984,1.59993726,1.80773664,0.00913189,0.32446547,0.05843854,2.67899111,2.09738992,0.72347882
-5.15357679,6.79899940,1.61621024,1.86029775,0.00888510,0.32947352,0.05937400,2.70428280,2.12326378,0.73677458
-5.14757379,6.89656273,1.62700029,1.91457571,0.00868910,0.33282386,0.06015208,2.72208783,2.14001435,0.74819161
-5.14157079,6.98036428,1.63220090,1.97058756,0.00853367,0.33449951,0.06076132,2.73223970,2.14735234,0.75770853
-5.13556778,7.05077589,1.63186409,2.02853800,0.00840979,0.33453418,0.06119578,2.73483034,2.14524219,0.76537851
-5.12956478,7.10888184,1.62620191,2.08882910,0.00830976,0.33301224,0.06145512,2.73021340,2.13391055,0.77132882
-5.12356178,7.15646116,1.61558106,2.15205903,0.00822720,0.33006701,0.06154440,2.71899579,2.11384427,0.77575737
-5.11755878,7.19593674,1.60051083,2.21900931,0.00815700,0.32587724,0.06147380,2.70201788,2.08577776,0.77892632
-5.11155578,7.23029232,1.58162465,2.29062025,0.00809529,0.32066200,0.06125799,2.68032281,2.05067007,0.78115283
-5.10555278,7.26296016,1.55965612,2.36795534,0.00803933,0.31467403,0.06091541,2.65511631,2.00967262,0.78279740
-5.09954977,7.29768366,1.53541060,2.45215543,0.00798739,0.30819184,0.06046736,2.62771880,1.96408895,0.78425005
-5.09354677,7.33836073,1.50973348,2.54438471,0.00793854,0.30151081,0.05993696,2.59951185,1.91532819,0.78591502
-5.08754377,7.38887455,1.48347680,2.64577061,0.00789255,0.29493358,0.05934813,2.57188147,1.86485431,0.78819458
-5.08154077,7.45291938,1.45746550,2.75734035,0.00784964,0.28876011,0.05872443,2.54616082,1.81413337,0.79147261
-5.07553777,7.53382921,1.43246502,2.87995727,0.00781027,0.28327779,0.05808808,2.52357492,1.76458098,0.79609856
-5.06953477,7.63441733,1.40915157,3.01426009,0.00777503,0.27875193,0.05745891,2.50518986,1.71751231,0.80237264
-5.06353177,7.75683432,1.38808640,3.16060823,0.00774439,0.27541692,0.05685355,2.49186874,1.67409657,0.81053273
-5.05752876,7.90245126,1.36969514,3.31903652,0.00771860,0.27346854,0.05628474,2.48423634,1.63531795,0.82074367
-5.05152576,8.07177393,1.35425312,3.48922181,0.00769756,0.27305746,0.05576083,2.48265391,1.60194429,0.83308934
-5.04552276,8.26439243,1.34187714,3.67046385,0.00768077,0.27428442,0.05528550,2.48720514,1.57450477,0.84756792
-5.03951976,8.47896899,1.33252392,3.86168214,0.00766724,0.27719699,0.05485768,2.49769389,1.55327727,0.86409059
-5.03351676,8.71326502,1.32599526,4.06142969,0.00765552,0.28178820,0.05447175,2.51365347,1.53828549,0.88248359
-5.02751376,8.96420686,1.32194949,4.26792378,0.00764372,0.28799707,0.05411785,2.53436706,1.52930592,0.90249379
-5.02151076,9.22798769,1.31991858,4.47909311,0.00762961,0.29571084,0.05378248,2.55889825,1.52588388,0.92379734
-5.01550775,9.50020151,1.31933012,4.69263982,0.00761065,0.30476906,0.05344922,2.58613015,1.52735774,0.94601119
-5.00950475,9.77600376,1.31953304,4.90611412,0.00758418,0.31496911,0.05309954,2.61481140,1.53289027,0.96870690
-5.00350175,10.05029174,1.31982606,5.11699849,0.00754748,0.32607320,0.05271373,2.64360699,1.54150537,0.99142624
-4.99749875,10.31789721,1.31948740,5.32279810,0.00749793,0.33781637,0.05227185,2.67115178,1.55212885,1.01369786
-4.99149575,10.57378296,1.31780470,5.52113334,0.00743316,0.34991534,0.05175469,2.69610434,1.56363135,1.03505443
-4.98549275,10.81323500,1.31410387,5.70983063,0.00735114,0.36207774,0.05114469,2.71719909,1.57487175,1.05504940
-4.97948974,11.03204225,1.30777564,5.88700714,0.00725028,0.37401155,0.05042668,2.73329452,1.58473939,1.07327284
-4.97348674,11.22665605,1.29829897,6.05114569,0.00712955,0.38543429,0.04958862,2.74341579,1.59219356,1.08936564
-4.96748374,11.39432305,1.28526034,6.20115629,0.00698852,0.39608158,0.04862212,2.74679003,1.59629881,1.10303155
-4.96148074,11.53318593,1.26836845,6.33642134,0.00682741,0.40571493,0.04752280,2.74287325,1.59625508,1.11404659
-4.95547774,11.64234813,1.24746383,6.45682231,0.00664704,0.41412839,0.04629049,2.73136798,1.59142153,1.12226554
-4.94947474,11.72190029,1.22252321,6.56274660,0.00644893,0.42115390,0.04492923,2.71223124,1.58133373,1.12762525
-4.94347174,11.77290788,1.19365878,6.65507401,0.00623513,0.42666513,0.04344713,2.68567289,1.56571372,1.13014487
-4.93746873,11.79736117,1.16111255,6.73514328,0.00600827,0.43057981,0.04185606,2.65214477,1.54447306,1.12992296
-4.93146573,11.79809049,1.12524628,6.80470031,0.00577141,0.43286054,0.04017120,2.61232127,1.51770911,1.12713181
-4.92546273,11.77865096,1.08652776,6.86582998,0.00552799,0.43351410,0.03841054,2.56707269,1.48569515,1.12200932
-4.91945973,11.74318244,1.04551403,6.92087480,0.00528173,0.43258936,0.03659423,2.51743243,1.44886501,1.11484880
-4.91345673,11.69625117,1.00283252,6.97234386,0.00503654,0.43017410,0.03474393,2.46455988,1.40779338,1.10598745
-4.90745373,11.64268028,0.95916101,7.02281603,0.00479640,0.42639070,0.03288220,2.40970041,1.36317264,1.09579377
-4.90145073,11.58737672,0.91520724,7.07484166,0.00456531,0.42139129,0.03103181,2.35414436,1.31578748,1.08465478
-4.89544772,11.53516184,0.87168912,7.13084699,0.00434716,0.41535222,0.02921517,2.29918662,1.26648847,1.07296344
-4.88944472,11.49061266,0.82931619,7.19304521,0.00414571,0.40846844,0.02745383,2.24608835,1.21616560,1.06110678
-4.88344172,11.45791970,0.78877301,7.26335777,0.00396451,0.40094775,0.02576798,2.19604227,1.16572275,1.04945523
-4.87743872,11.44076668,0.75070504,7.34334904,0.00380685,0.39300530,0.02417617,2.15014259,1.11605404,1.03835352
-4.87143572,11.44223550,0.71570716,7.43417647,0.00367570,0.38485837,0.02269501,2.10936045,1.06802257,1.02811326
-4.86543272,11.46473894,0.68431513,7.53655791,0.00357373,0.37672162,0.02133904,2.07452545,1.02244208,1.01900740
-4.85942971,11.50998183,0.65699976,7.65075643,0.00350328,0.36880283,0.02012068,2.04631333,0.98006173,1.01126655
-4.85342671,11.57894978,0.63416382,7.77658247,0.00346632,0.36129917,0.01905019,2.02523978,0.94155414,1.00507704
-4.84742371,11.67192352,0.61614111,7.91341212,0.00346446,0.35439397,0.01813578,2.01165999,0.90750634,1.00058057
-4.84142071,11.78851535,0.60319737,8.06021948,0.00349895,0.34825403,0.01738374,2.00577307,0.87841365,0.99787509
-4.83541771,11.92772354,0.59553252,8.21562071,0.00357064,0.34302717,0.01679853,2.00763059,0.85467587,0.99701670
-4.82941471,12.08799973,0.59328351,8.37792644,0.00368002,0.33884033,0.01638300,2.01714818,0.83659547,0.99802212
-4.82341171,12.26732408,0.59652749,8.54519961,0.00382713,0.33579773,0.01613845,2.03411894,0.82437720,1.00087147
-4.81740870,12.46328319,0.60528454,8.71531520,0.00401163,0.33397939,0.01606485,2.05822780,0.81812892,1.00551110
-4.81140570,12.67314592,0.61951982,8.88601871,0.00423268,0.33343977,0.01616080,2.08906557,0.81786300,1.01185609
-4.80540270,12.89393341,0.63914467,9.05498084,0.00448897,0.33420654,0.01642368,2.12614196,0.82349822,1.01979239
-4.79939970,13.12248007,0.66401669,9.21984603,0.00477870,0.33627964,0.01684955,2.16889694,0.83486206,1.02917840
-4.79339670,13.35548401,0.69393869,9.37827342,0.00509950,0.33963051,0.01743317,2.21670998,0.85169313,1.03984604
-4.78739370,13.58954624,0.72865691,9.52796946,0.00544845,0.34420165,0.01816783,2.26890710,0.87364419,1.05160146
-4.78139070,13.82119944,0.76785868,9.66671241,0.00582203,0.34990663,0.01904528,2.32476589,0.90028562,1.06422540
-4.77538769,14.04692808,0.81117001,9.79236920,0.00621615,0.35663058,0.02005552,2.38351897,0.93110995,1.07747354
-4.76938469,14.26318283,0.85815379,9.90290639,0.00662615,0.36423129,0.02118674,2.44435643,0.96553755,1.09107716
-4.76338169,14.46639251,0.90830901,9.99639688,0.00704680,0.37254108,0.02242511,2.50642809,1.00292396,1.10474421
-4.75737869,14.65297741,0.96107169,10.07102476,0.00747237,0.38136932,0.02375475,2.56884641,1.04256902,1.11816121
-4.75137569,14.81936768,1.01581795,10.12509029,0.00789673,0.39050590,0.02515768,2.63069095,1.08372817,1.13099624
-4.74537269,14.96202983,1.07186970,10.15701735,0.00831339,0.39972540,0.02661387,2.69101493,1.12562584,1.14290303
-4.73936968,15.07750411,1.12850308,10.16536490,0.00871564,0.40879206,0.02810138,2.74885469,1.16747086,1.15352646
-4.73336668,15.16245384,1.18495978,10.14884369,0.00909668,0.41746546,0.02959664,2.80324221,1.20847380,1.16250926
-4.72736368,15.21372711,1.24046101,10.10633878,0.00944976,0.42550666,0.03107476,2.85322077,1.24786559,1.16949997
-4.72136068,15.22842963,1.29422377,10.03693758,0.00976838,0.43268472,0.03251001,2.89786343,1.28491703,1.17416186
-4.71535768,15.20400626,1.34547890,9.93996253,0.01004639,0.43878347,0.03387637,2.93629388,1.31895832,1.17618252
-4.70935468,15.13832769,1.39348998,9.81500671,0.01027822,0.44360806,0.03514821,2.96770858,1.34939805,1.17528377
-4.70335168,15.02977780,1.43757247,9.66197028,0.01045899,0.44699129,0.03630093,2.99139933,1.37574049,1.17123142
-4.69734867,14.87733657,1.47711190,9.48109509,0.01058469,0.44879940,0.03731182,3.00677497,1.39760071,1.16384442
-4.69134567,14.68065324,1.51158039,9.27299485,0.01065228,0.44893706,0.03816070,3.01338085,1.41471649,1.15300298
-4.68534267,14.44010473,1.54055045,9.03867793,0.01065981,0.44735138,0.03883077,3.01091508,1.42695673,1.13865512
-4.67933967,14.15683480,1.56370546,8.77956068,0.01060649,0.44403483,0.03930922,2.99924023,1.43432562,1.12082143
-4.67333667,13.83277033,1.58084617,8.49746898,0.01049268,0.43902693,0.03958790,2.97838987,1.43696262,1.09959765
-4.66733367,13.47061256,1.59189297,8.19462690,0.01031996,0.43241463,0.03966375,2.94856929,1.43513807,1.07515485
-4.66133067,13.07380218,1.59688383,7.87363185,0.01009104,0.42433132,0.03953918,2.91015018,1.42924483,1.04773736
-4.65532766,12.64645913,1.59596798,7.53741637,0.00980971,0.41495465,0.03922226,2.86365959,1.41978625,1.01765824
-4.64932466,12.19329883,1.58939604,7.18919755,0.00948073,0.40450314,0.03872674,2.80976354,1.40736115,0.98529264
-4.64332166,11.71952838,1.57750684,6.83241596,0.00910970,0.39323163,0.03807186,2.74924623,1.39264649,0.95106926
