energy_ev,total_up,Bi_p_up,Bi_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.58579290,3.55965402,0.65073272,0.01985240,2.81949021,2.68418406,0.00551252,0.23251341
-5.57978989,3.52412041,0.66351006,0.01909222,2.82158455,2.63687005,0.00542590,0.23623365
-5.57378689,3.47610986,0.67406526,0.01828129,2.81214532,2.58035887,0.00531351,0.23902362
-5.56778389,3.41641504,0.68217029,0.01743242,2.79127447,2.51563075,0.00517812,0.24082111
-5.56178089,3.34604554,0.68764316,0.01655929,2.75926793,2.44382271,0.00502314,0.24158085
-5.55577789,3.26620019,0.69035409,0.01567606,2.71660563,2.36619677,0.00485252,0.24127545
-5.54977489,3.17823671,0.69023106,0.01479713,2.66393796,2.28410658,0.00467069,0.23989610
-5.54377189,3.08363994,0.68726431,0.01393676,2.60206924,2.19896373,0.00448244,0.23745293
-5.53776888,2.98398962,0.68150985,0.01310879,2.53193869,2.11220483,0.00429283,0.23397505
-5.53176588,2.88092862,0.67309150,0.01232645,2.45459962,2.02526048,0.00410709,0.22951017
-5.52576288,2.77613234,0.66220145,0.01160211,2.37119724,1.93952688,0.00393048,0.22412393
-5.51975988,2.67127997,0.64909912,0.01094714,2.28294579,1.85634069,0.00376829,0.21789867
-5.51375688,2.56802784,0.63410832,0.01037180,2.19110543,1.77695767,0.00362566,0.21093204
-5.50775388,2.46798523,0.61761248,0.00988514,2.09695948,1.70253510,0.00350753,0.20333504
-5.50175088,2.37269264,0.60004835,0.00949500,2.00179229,1.63411809,0.00341862,0.19522989
-5.49574787,2.28360258,0.58189781,0.00920795,1.90686843,1.57262964,0.00336329,0.18674759
-5.48974487,2.20206277,0.56367851,0.00902935,1.81341338,1.51886393,0.00334554,0.17802526
-5.48374187,2.12930150,0.54593310,0.00896330,1.72259617,1.47348268,0.00336894,0.16920344
-5.47773887,2.06641519,0.52921772,0.00901271,1.63551426,1.43701386,0.00343658,0.16042332
-5.47173587,2.01435779,0.51408996,0.00917931,1.55318092,1.40985248,0.00355104,0.15182411
-5.46573287,1.97393207,0.50109658,0.00946363,1.47651515,1.39226279,0.00371434,0.14354048
-5.45972986,1.94578253,0.49076158,0.00986506,1.40633451,1.38438167,0.00392792,0.13570033
-5.45372686,1.93039015,0.48357479,0.01038180,1.34335049,1.38622269,0.00419259,0.12842286
-5.44772386,1.92806867,0.47998145,0.01101084,1.28816668,1.39768070,0.00450848,0.12181696
-5.44172086,1.93896277,0.48037291,0.01174797,1.24127923,1.41853676,0.00487508,0.11598008
-5.43571786,1.96304794,0.48507891,0.01258775,1.20307952,1.44846336,0.00529114,0.11099740
-5.42971486,2.00013238,0.49436128,0.01352347,1.17385855,1.48702992,0.00575471,0.10694151
-5.42371186,2.04986072,0.50840944,0.01454718,1.15381255,1.53370870,0.00626314,0.10387233
-5.41770885,2.11171986,0.52733742,0.01564971,1.14304942,1.58788125,0.00681306,0.10183740
-5.41170585,2.18504674,0.55118255,0.01682066,1.14159523,1.64884549,0.00740046,0.10087239
-5.40570285,2.26903798,0.57990547,0.01804855,1.14940053,1.71582362,0.00802067,0.10100168
-5.39969985,2.36276140,0.61339146,0.01932087,1.16634559,1.78797091,0.00866847,0.10223909
-5.39369685,2.46516895,0.65145273,0.02062427,1.19224449,1.86438553,0.00933815,0.10458849
-5.38769385,2.57511101,0.69383154,0.02194471,1.22684748,1.94411920,0.01002359,0.10804434
-5.38169085,2.69135156,0.74020384,0.02326766,1.26984144,2.02618883,0.01071834,0.11259207
-5.37568784,2.81258404,0.79018336,0.02457838,1.32084854,2.10958876,0.01141576,0.11820812
-5.36968484,2.93744730,0.84332591,0.02586217,1.37942301,2.19330354,0.01210910,0.12485990
-5.36368184,3.06454166,0.89913388,0.02710458,1.44504657,2.27632094,0.01279161,0.13250537
-5.35767884,3.19244446,0.95706091,0.02829178,1.51712282,2.35764487,0.01345664,0.14109247
-5.35167584,3.31972524,1.01651679,0.02941072,1.59497130,2.43630806,0.01409774,0.15055839
-5.34567284,3.44496028,1.07687269,0.03044945,1.67782208,2.51138418,0.01470872,0.16082876
-5.33966983,3.56674658,1.13746698,0.03139733,1.76481161,2.58199911,0.01528376,0.17181687
-5.33366683,3.68371548,1.19761170,0.03224518,1.85498075,2.64734150,0.01581743,0.18342309
-5.32766383,3.79454605,1.25660003,0.03298548,1.94727590,2.70667227,0.01630479,0.19553444
-5.32166083,3.89797846,1.31371477,0.03361246,2.04055388,2.75933317,0.01674138,0.20802464
-5.31565783,3.99282775,1.36823813,0.03412216,2.13359122,2.80475439,0.01712331,0.22075462
-5.30965483,4.07799800,1.41946266,0.03451249,2.22509818,2.84246140,0.01744728,0.23357350
-5.30365183,4.15249711,1.46670348,0.03478321,2.31373754,2.87208081,0.01771061,0.24632032
-5.29764882,4.21545220,1.50931133,0.03493586,2.39814812,2.89334557,0.01791130,0.25882620
-5.29164582,4.26612530,1.54668648,0.03497370,2.47697225,2.90609931,0.01804809,0.27091728
-5.28564282,4.30392900,1.57829268,0.03490159,2.54888653,2.91029977,0.01812049,0.28241800
-5.27963982,4.32844147,1.60367100,0.03472583,2.61263470,2.90602122,0.01812884,0.29315495
-5.27363682,4.33942017,1.62245261,0.03445404,2.66706129,2.89345552,0.01807439,0.30296092
-5.26763382,4.33681321,1.63437008,0.03409493,2.71114449,2.87291164,0.01795933,0.31167908
-5.26163082,4.32076767,1.63926654,0.03365815,2.74402682,2.84481327,0.01778685,0.31916713
-5.25562781,4.29163370,1.63710204,0.03315403,2.76504193,2.80969413,0.01756113,0.32530119
-5.24962481,4.24996392,1.62795662,0.03259339,2.77373629,2.76819086,0.01728734,0.32997927
-5.24362181,4.19650712,1.61202992,0.03198730,2.76988439,2.72103307,0.01697164,0.33312419
-5.23761881,4.13219618,1.58963687,0.03134687,2.75349680,2.66903066,0.01662105,0.33468574
-5.23161581,4.05812993,1.56119974,0.03068299,2.72482042,2.61305830,0.01624339,0.33464205
-5.22561281,3.97554922,1.52723663,0.03000613,2.68433082,2.55403742,0.01584705,0.33300011
-5.21960980,3.88580781,1.48834671,0.02932613,2.63271694,2.49291605,0.01544087,0.32979530
-5.21360680,3.79033905,1.44519306,0.02865198,2.57085889,2.43064710,0.01503386,0.32509017
-5.20760380,3.69061937,1.39848346,0.02799166,2.49979975,2.36816576,0.01463494,0.31897234
-5.20160080,3.58813020,1.34895030,0.02735202,2.42071271,2.30636691,0.01425267,0.31155169
-5.19559780,3.48431971,1.29733013,0.02673860,2.33486506,2.24608331,0.01389501,0.30295711
-5.18959480,3.38056618,1.24434406,0.02615562,2.24358067,2.18806572,0.01356896,0.29333265
-5.18359180,3.27814436,1.19067949,0.02560587,2.14820252,2.13296546,0.01328040,0.28283360
-5.17758879,3.17819641,1.13697418,0.02509078,2.05005694,2.08132056,0.01303382,0.27162242
-5.17158579,3.08170863,1.08380305,0.02461042,1.95042093,2.03354586,0.01283219,0.25986476
-5.16558279,2.98949485,1.03166826,0.02416361,1.85049376,1.98992769,0.01267687,0.24772573
-5.15957979,2.90218712,0.98099281,0.02374804,1.75137379,1.95062324,0.01256753,0.23536653
-5.15357679,2.82023394,0.93211771,0.02336045,1.65404116,1.91566474,0.01250225,0.22294156
-5.14757379,2.74390587,0.88530261,0.02299680,1.55934655,1.88496820,0.01247761,0.21059602
-5.14157079,2.67330798,0.84072965,0.02265253,1.46800600,1.85834629,0.01248886,0.19846412
-5.13556778,2.60839832,0.79851014,0.02232280,1.38060159,1.83552464,0.01253021,0.18666785
-5.12956478,2.54901132,0.75869345,0.02200268,1.29758715,1.81616089,0.01259507,0.17531623
-5.12356178,2.49488467,0.72127760,0.02168747,1.21929839,1.79986549,0.01267642,0.16450521
-5.11755878,2.44568828,0.68622087,0.02137290,1.14596635,1.78622315,0.01276717,0.15431779
-5.11155578,2.40105370,0.65345372,0.02105535,1.07773320,1.77481409,0.01286048,0.14482468
-5.10555278,2.36060245,0.62289042,0.02073203,1.01466919,1.76523387,0.01295012,0.13608506
-5.09954977,2.32397182,0.59443987,0.02040116,0.95678967,1.75711099,0.01303077,0.12814751
-5.09354677,2.29083678,0.56801489,0.02006201,0.90407122,1.75012138,0.01309827,0.12105103
-5.08754377,2.26092699,0.54353983,0.01971503,0.85646599,1.74399908,0.01314981,0.11482592
-5.08154077,2.23403808,0.52095606,0.01936180,0.81391344,1.73854278,0.01318404,0.10949458
-5.07553777,2.21003669,0.50022515,0.01900501,0.77634903,1.73361779,0.01320111,0.10507206
-5.06953477,2.18885929,0.48132978,0.01864834,0.74370952,1.72915367,0.01320261,0.10156643
-5.06353177,2.17050478,0.46427245,0.01829628,0.71593477,1.72513751,0.01319144,0.09897878
-5.05752876,2.15502164,0.44907212,0.01795399,0.69296610,1.72160357,0.01317161,0.09730306
-5.05152576,2.14249042,0.43575913,0.01762701,0.67474170,1.71861975,0.01314797,0.09652557
-5.04552276,2.13300269,0.42436882,0.01732104,0.66118937,1.71627189,0.01312586,0.09662436
-5.03951976,2.12663785,0.41493421,0.01704162,0.65221743,1.71464678,0.01311082,0.09756840
-5.03351676,2.12343932,0.40747830,0.01679390,0.64770452,1.71381497,0.01310813,0.09931677
-5.02751376,2.12339155,0.40200646,0.01658231,0.64748908,1.71381443,0.01312251,0.10181785
-5.02151076,2.12639948,0.39849947,0.01641037,0.65135945,1.71463609,0.01315777,0.10500873
-5.01550775,2.13227174,0.39690753,0.01628045,0.65904544,1.71621222,0.01321649,0.10881475
-5.00950475,2.14070886,0.39714577,0.01619358,0.67021208,1.71840835,0.01329980,0.11314944
-5.00350175,2.15129747,0.39909159,0.01614939,0.68445616,1.72101938,0.01340721,0.11791491
-4.99749875,2.16351095,0.40258384,0.01614600,0.70130626,1.72377022,0.01353652,0.12300255
-4.99149575,2.17671694,0.40742427,0.01618009,0.72022629,1.72632098,0.01368383,0.12829444
-4.98549275,2.19019147,0.41338097,0.01624692,0.74062282,1.72827666,0.01384363,0.13366507
-4.97948974,2.20313924,0.42019377,0.01634052,0.76185604,1.72920078,0.01400899,0.13898367
-4.97348674,2.21471921,0.42758144,0.01645386,0.78325387,1.72863237,0.01417180,0.14411692
-4.96748374,2.22407418,0.43525023,0.01657910,0.80412890,1.72610555,0.01432309,0.14893197
-4.96148074,2.23036307,0.44290340,0.01670790,0.82379716,1.72117046,0.01445340,0.15329980
-4.95547774,2.23279425,0.45025124,0.01683168,0.84159811,1.71341467,0.01455316,0.15709854
-4.94947474,2.23065816,0.45702115,0.01694197,0.85691476,1.70248390,0.01461314,0.16021692
-4.94347174,2.22335766,0.46296704,0.01703074,0.86919295,1.68810083,0.01462478,0.16255743
-4.93746873,2.21043446,0.46787796,0.01709062,0.87795889,1.67008116,0.01458063,0.16403922
-4.93146573,2.19159035,0.47158506,0.01711525,0.88283410,1.64834595,0.01447459,0.16460049
-4.92546273,2.16670207,0.47396695,0.01709940,0.88354695,1.62292973,0.01430227,0.16420038
-4.91945973,2.13582916,0.47495292,0.01703919,0.87994030,1.59398380,0.01406107,0.16282012
-4.91345673,2.09921436,0.47452403,0.01693214,0.87197493,1.56177469,0.01375038,0.16046358
-4.90745373,2.05727673,0.47271200,0.01677726,0.85972861,1.52667782,0.01337155,0.15715694
-4.90145073,2.01059771,0.46959606,0.01657493,0.84339088,1.48916679,0.01292786,0.15294778
-4.89544772,1.95990119,0.46529788,0.01632691,0.82325405,1.44979873,0.01242440,0.14790335
-4.88944472,1.90602843,0.45997497,0.01603613,0.79970086,1.40919670,0.01186786,0.14210839
-4.88344172,1.84990944,0.45381301,0.01570656,0.77318955,1.36802990,0.01126630,0.13566237
-4.87743872,1.79253207,0.44701733,0.01534298,0.74423712,1.32699280,0.01062888,0.12867639
-4.87143572,1.73491060,0.43980424,0.01495081,0.71340183,1.28678409,0.00996552,0.12126991
-4.86543272,1.67805525,0.43239260,0.01453582,0.68126566,1.24808667,0.00928666,0.11356738
-4.85942971,1.62294403,0.42499594,0.01410401,0.64841768,1.21154943,0.00860288,0.10569498
-4.85342671,1.57049831,0.41781569,0.01366139,0.61543909,1.17777163,0.00792469,0.09777754
-4.84742371,1.52156282,0.41103562,0.01321385,0.58289044,1.14729062,0.00726227,0.08993587
-4.84142071,1.47689105,0.40481791,0.01276702,0.55130169,1.12057309,0.00662526,0.08228439
-4.83541771,1.43713616,0.39930067,0.01232627,0.52116502,1.09801024,0.00602260,0.07492937
-4.82941471,1.40284751,0.39459724,0.01189662,0.49293082,1.07991673,0.00546248,0.06796762
-4.82341171,1.37447253,0.39079687,0.01148278,0.46700646,1.06653321,0.00495223,0.06148569
-4.81740870,1.35236320,0.38796685,0.01108918,0.44375759,1.05803202,0.00449835,0.05555959
-4.81140570,1.33678650,0.38615572,0.01072002,0.42351164,1.05452541,0.00410655,0.05025496
-4.80540270,1.32793770,0.38539733,0.01037935,0.40656280,1.05607575,0.00378178,0.04562757
-4.79939970,1.32595539,0.38571538,0.01007113,0.39317797,1.06270680,0.00352838,0.04172415
-4.79339670,1.33093718,0.38712824,0.00979931,0.38360299,1.07441539,0.00335015,0.03858331
-4.78739370,1.34295482,0.38965354,0.00956781,0.37806850,1.09118269,0.00325046,0.03623668
-4.78139070,1.36206786,0.39331243,0.00938061,0.37679485,1.11298431,0.00323241,0.03470987
-4.77538769,1.38833476,0.39813316,0.00924167,0.37999554,1.13979871,0.00329887,0.03402349
-4.76938469,1.42182082,0.40415372,0.00915489,0.38787878,1.17161337,0.00345263,0.03419382
-4.76338169,1.46260241,0.41142350,0.00912405,0.40064696,1.20842824,0.00369641,0.03523335
-4.75737869,1.51076713,0.42000375,0.00915266,0.41849372,1.25025647,0.00403292,0.03715099
-4.75137569,1.56640985,0.42996681,0.00924382,0.44159882,1.29712213,0.00446485,0.03995194
-4.74537269,1.62962478,0.44139416,0.00940011,0.47012077,1.34905509,0.00499487,0.04363731
-4.73936968,1.70049388,0.45437326,0.00962335,0.50418762,1.40608337,0.00562558,0.04820341
-4.73336668,1.77907220,0.46899328,0.00991450,0.54388617,1.46822315,0.00635938,0.05364077
-4.72736368,1.86537085,0.48533990,0.01027349,0.58925020,1.53546706,0.00719839,0.05993306
-4.72136068,1.95933837,0.50348930,0.01069910,0.64024816,1.60777125,0.00814435,0.06705580
-4.71535768,2.06084157,0.52350158,0.01118887,0.69677109,1.68504196,0.00919838,0.07497506
-4.70935468,2.16964667,0.54541385,0.01173906,0.75862124,1.76712219,0.01036091,0.08364631
-4.70335168,2.28540192,0.56923322,0.01234467,0.82550218,1.85377922,0.01163139,0.09301326
-4.69734867,2.40762257,0.59493008,0.01299943,0.89701097,1.94469376,0.01300820,0.10300710
-4.69134567,2.53567923,0.62243184,0.01369597,0.97263302,2.03945130,0.01448840,0.11354600
-4.68534267,2.66879040,0.65161758,0.01442590,1.05174003,2.13753629,0.01606757,0.12453497
-4.67933967,2.80601992,0.68231394,0.01518005,1.13359159,2.23832970,0.01773961,0.13586628
-4.67333667,2.94627992,0.71429233,0.01594862,1.21734060,2.34111038,0.01949667,0.14742029
-4.66733367,3.08833959,0.74726809,0.01672150,1.30204266,2.44506037,0.02132893,0.15906686
-4.66133067,3.23083989,0.78090149,0.01748844,1.38666956,2.54927442,0.02322461,0.17066728
-4.65532766,3.37231426,0.81480094,0.01823939,1.47012654,2.65277361,0.02516987,0.18207665
-4.64932466,3.51121485,0.84852839,0.01896469,1.55127306,2.75452283,0.02714890,0.19314674
-4.64332166,3.64594376,0.88160699,0.01965535,1.62894664,2.85345184,0.02914393,0.20372925
-4.63731866,3.77488859,0.91353086,0.02030323,1.70198908,2.94847922,0.03113544,0.21367929
-4.63131566,3.89646113,0.94377670,0.02090122,1.76927421,3.03853869,0.03310238,0.22285911
-4.62531266,4.00913817,0.97181709,0.02144343,1.82973653,3.12260688,0.03502245,0.23114181
-4.61930965,4.11150297,0.99713486,0.02192522,1.88239943,3.19973162,0.03687246,0.23841506
-4.61330665,4.20228600,1.01923820,0.02234329,1.92640238,3.26905989,0.03862881,0.24458454
-4.60730365,4.28040346,1.03767580,0.02269574,1.96102576,3.32986422,0.04026795,0.24957707
-4.60130065,4.34499209,1.05205161,0.02298197,1.98571256,3.38156669,0.04176692,0.25334325
-4.59529765,4.39543882,1.06203833,0.02320269,2.00008604,3.42375932,0.04310395,0.25585951
-4.58929465,4.43140393,1.06738929,0.02335979,2.00396261,3.45622024,0.04425898,0.25712953
-4.58329165,4.45283670,1.06794806,0.02345624,1.99735923,3.47892447,0.04521429,0.25718477
-4.57728864,4.45998242,1.06365529,0.02349598,1.98049514,3.49204893,0.04595497,0.25608434
-4.57128564,4.45338043,1.05455249,0.02348371,1.95378758,3.49597116,0.04646944,0.25391387
-4.56528264,4.43385264,1.04078250,0.02342478,1.91784154,3.49126129,0.04674981,0.25078362
-4.55927964,4.40248269,1.02258657,0.02332498,1.87343402,3.47866757,0.04679218,0.24682580
-4.55327664,4.36058607,1.00029814,0.02319040,1.82149295,3.45909538,0.04659685,0.24219106
-4.54727364,4.30967203,0.97433344,0.02302722,1.76307182,3.43358035,0.04616832,0.23704438
-4.54127064,4.25139839,0.94517944,0.02284158,1.69932068,3.40325635,0.04551524,0.23156044
-4.53526763,4.18752053,0.91337947,0.02263938,1.63145457,3.36931915,0.04465020,0.22591851
-4.52926463,4.11983653,0.87951718,0.02242613,1.56072055,3.33298718,0.04358937,0.22029722
-4.52326163,4.05013014,0.84419948,0.02220682,1.48836442,3.29546061,0.04235205,0.21486916
-4.51725863,3.98011380,0.80803910,0.02198579,1.41559834,3.25788028,0.04096012,0.20979565
-4.51125563,3.91137395,0.77163751,0.02176660,1.34357033,3.22128813,0.03943740,0.20522180
-4.50525263,3.84532053,0.73556883,0.02155197,1.27333694,3.18659071,0.03780895,0.20127209
-4.49924962,3.78314300,0.70036528,0.02134369,1.20583957,3.15452737,0.03610040,0.19804646
-4.49324662,3.72577450,0.66650479,0.02114258,1.14188556,3.12564449,0.03433722,0.19561738
-4.48724362,3.67386573,0.63440101,0.02094850,1.08213416,3.10027699,0.03254406,0.19402763
-4.48124062,3.62776980,0.60439610,0.02076039,1.02708803,3.07853817,0.03074410,0.19328924
-4.47523762,3.58753853,0.57675629,0.02057628,0.97709002,3.06031822,0.02895859,0.19338338
-4.46923462,3.55293057,0.55167041,0.02039344,0.93232533,3.04529191,0.02720637,0.19426132
-4.46323162,3.52343082,0.52925099,0.02020847,0.89282853,3.03293502,0.02550352,0.19584647
-4.45722861,3.49828047,0.50953785,0.02001745,0.85849500,3.02254885,0.02386323,0.19803732
-4.45122561,3.47651595,0.49250383,0.01981614,0.82909606,3.01329197,0.02229565,0.20071128
-4.44522261,3.45701526,0.47806210,0.01960014,0.80429698,3.00421749,0.02080796,0.20372915
-4.43921961,3.43854936,0.46607469,0.01936511,0.78367696,2.99431429,0.01940447,0.20694020
-4.43321661,3.41983612,0.45636173,0.01910697,0.76675032,2.98255022,0.01808691,0.21018745
-4.42721361,3.39959442,0.44871089,0.01882205,0.75298771,2.96791517,0.01685465,0.21331312
-4.42121061,3.37659586,0.44288664,0.01850729,0.74183683,2.94946210,0.01570515,0.21616396
-4.41520760,3.34971178,0.43863887,0.01816038,0.73274159,2.92634397,0.01463427,0.21859619
-4.40920460,3.31795344,0.43571061,0.01777986,0.72515935,2.89784504,0.01363676,0.22047995
-4.40320160,3.28050411,0.43384466,0.01736516,0.71857550,2.86340520,0.01270659,0.22170303
-4.39719860,3.23674159,0.43278898,0.01691669,0.71251534,2.82263646,0.01183738,0.22217380
-4.39119560,3.18625105,0.43230088,0.01643575,0.70655280,2.77533122,0.01102271,0.22182320
-4.38519260,3.12882804,0.43214990,0.01592454,0.70031634,2.72146236,0.01025645,0.22060580
-4.37918959,3.06447233,0.43211986,0.01538605,0.69349192,2.66117580,0.00953294,0.21849993
-4.37318659,2.99337390,0.43200989,0.01482391,0.68582354,2.59477635,0.00884723,0.21550692
-4.36718359,2.91589236,0.43163503,0.01424232,0.67711165,2.52270839,0.00819514,0.21164957
-4.36118059,2.83253174,0.43082634,0.01364584,0.66720991,2.44553267,0.00757332,0.20696997
-4.35517759,2.74391267,0.42943106,0.01303928,0.65602088,2.36390108,0.00697927,0.20152679
-4.34917459,2.65074360,0.42731275,0.01242754,0.64349094,2.27853095,0.00641127,0.19539234
-4.34317159,2.55379320,0.42435177,0.01181548,0.62960518,2.19018042,0.00586833,0.18864933
-4.33716858,2.45386518,0.42044611,0.01120783,0.61438235,2.09962625,0.00535001,0.18138782
-4.33116558,2.35177693,0.41551260,0.01060907,0.59787044,2.00764498,0.00485637,0.17370217
-4.32516258,2.24834251,0.40948853,0.01002341,0.58014284,1.91499819,0.00438778,0.16568832
-4.31915958,2.14436064,0.40233343,0.00945473,0.56129540,1.82242202,0.00394481,0.15744153
-4.31315658,2.04060726,0.39403111,0.00890662,0.54144424,1.73062106,0.00352808,0.14905437
-4.30715358,1.93783244,0.38459151,0.00838234,0.52072429,1.64026588,0.00313821,0.14061534
