energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Zn_p_up,Zn_d_up
-5.81390695,4.76917050,0.52744500,0.44375036,0.38372814,0.00059945,0.48585229,0.67658815
-5.80790395,4.92447852,0.52111733,0.46670157,0.39351105,0.00061840,0.50974084,0.70540272
-5.80190095,5.05951894,0.51552795,0.48872110,0.40081367,0.00063415,0.53238312,0.73164652
-5.79589795,5.17256425,0.51044728,0.50968848,0.40548771,0.00064652,0.55362630,0.75507562
-5.78989495,5.26235357,0.50562792,0.52951190,0.40743850,0.00065539,0.57334982,0.77550645
-5.78389195,5.32812664,0.50081660,0.54812920,0.40662787,0.00066072,0.59146682,0.79281942
-5.77788894,5.36963934,0.49576529,0.56550747,0.40307530,0.00066257,0.60792424,0.80696022
-5.77188594,5.38715981,0.49024122,0.58164139,0.39685703,0.00066105,0.62270166,0.81793867
-5.76588294,5.38144594,0.48403540,0.59655048,0.38810330,0.00065637,0.63580884,0.82582528
-5.75987994,5.35370507,0.47696950,0.61027530,0.37699393,0.00064878,0.64728237,0.83074571
-5.75387694,5.30553847,0.46890079,0.62287304,0.36375217,0.00063860,0.65718150,0.83287338
-5.74787394,5.23887334,0.45972537,0.63441257,0.34863740,0.00062617,0.66558343,0.83242080
-5.74187094,5.15588594,0.44937955,0.64496949,0.33193682,0.00061188,0.67257851,0.82962994
-5.73586793,5.05891967,0.43783953,0.65462121,0.31395652,0.00059611,0.67826533,0.82476214
-5.72986493,4.95040196,0.42511977,0.66344260,0.29501243,0.00057925,0.68274632,0.81808820
-5.72386193,4.83276396,0.41127000,0.67150223,0.27542131,0.00056168,0.68612368,0.80987894
-5.71785893,4.70836628,0.39637135,0.67885944,0.25549235,0.00054374,0.68849612,0.80039672
-5.71185593,4.57943390,0.38053180,0.68556244,0.23551955,0.00052574,0.68995630,0.78988822
-5.70585293,4.44800237,0.36388117,0.69164722,0.21577512,0.00050794,0.69058905,0.77857874
-5.69984992,4.31587690,0.34656597,0.69713759,0.19650416,0.00049055,0.69047034,0.76666811
-5.69384692,4.18460501,0.32874431,0.70204583,0.17792069,0.00047373,0.68966689,0.75432822
-5.68784392,4.05546274,0.31058100,0.70637416,0.16020499,0.00045758,0.68823632,0.74170212
-5.68184092,3.92945362,0.29224317,0.71011662,0.14350244,0.00044215,0.68622765,0.72890457
-5.67583792,3.80731905,0.27389631,0.71326119,0.12792344,0.00042744,0.68368200,0.71602375
-5.66983492,3.68955831,0.25570101,0.71579204,0.11354466,0.00041341,0.68063341,0.70312392
-5.66383192,3.57645613,0.23781036,0.71769153,0.10041106,0.00039998,0.67710952,0.69024869
-5.65782891,3.46811546,0.22036802,0.71894208,0.08853888,0.00038705,0.67313218,0.67742472
-5.65182591,3.36449324,0.20350706,0.71952749,0.07791897,0.00037451,0.66871794,0.66466550
-5.64582291,3.26543708,0.18734937,0.71943393,0.06852067,0.00036223,0.66387827,0.65197501
-5.63981991,3.17072098,0.17200580,0.71865042,0.06029570,0.00035008,0.65861980,0.63935109
-5.63381691,3.08007846,0.15757679,0.71716894,0.05318216,0.00033795,0.65294451,0.62678847
-5.62781391,2.99323212,0.14415350,0.71498423,0.04710826,0.00032575,0.64684999,0.61428120
-5.62181091,2.90991867,0.13181930,0.71209337,0.04199587,0.00031338,0.64032999,0.60182470
-5.61580790,2.82990922,0.12065155,0.70849540,0.03776363,0.00030080,0.63337526,0.58941725
-5.60980490,2.75302460,0.11072362,0.70419092,0.03432971,0.00028798,0.62597484,0.57706116
-5.60380190,2.67914607,0.10210682,0.69918202,0.03161406,0.00027490,0.61811775,0.56476350
-5.59779890,2.60822181,0.09487244,0.69347244,0.02954029,0.00026160,0.60979522,0.55253663
-5.59179590,2.54026971,0.08909348,0.68706816,0.02803702,0.00024811,0.60100329,0.54039858
-5.58579290,2.47537710,0.08484618,0.67997837,0.02703892,0.00023450,0.59174572,0.52837324
-5.57978989,2.41369809,0.08221109,0.67221680,0.02648731,0.00022085,0.58203705,0.51649057
-5.57378689,2.35544901,0.08127366,0.66380332,0.02633052,0.00020726,0.57190561,0.50478674
-5.56778389,2.30090233,0.08212427,0.65476579,0.02652389,0.00019382,0.56139632,0.49330419
-5.56178089,2.25037956,0.08485749,0.64514189,0.02702961,0.00018064,0.55057293,0.48209166
-5.55577789,2.20424323,0.08957080,0.63498082,0.02781632,0.00016783,0.53951959,0.47120412
-5.54977489,2.16288803,0.09636235,0.62434478,0.02885861,0.00015548,0.52834153,0.46070244
-5.54377189,2.12673116,0.10532820,0.61330993,0.03013631,0.00014369,0.51716464,0.45065292
-5.53776888,2.09620190,0.11655872,0.60196681,0.03163375,0.00013256,0.50613396,0.44112646
-5.53176588,2.07173018,0.13013441,0.59042013,0.03333889,0.00012216,0.49541091,0.43219744
-5.52576288,2.05373437,0.14612128,0.57878769,0.03524243,0.00011256,0.48516945,0.42394219
-5.51975988,2.04260808,0.16456577,0.56719869,0.03733677,0.00010383,0.47559112,0.41643712
-5.51375688,2.03870631,0.18548960,0.55579118,0.03961506,0.00009601,0.46685930,0.40975658
-5.50775388,2.04233103,0.20888465,0.54470895,0.04207015,0.00008916,0.45915282,0.40397031
-5.50175088,2.05371667,0.23470812,0.53409787,0.04469362,0.00008332,0.45263922,0.39914088
-5.49574787,2.07301594,0.26287823,0.52410183,0.04747479,0.00007852,0.44746801,0.39532092
-5.48974487,2.10028653,0.29327075,0.51485851,0.05039988,0.00007480,0.44376424,0.39255045
-5.48374187,2.13547931,0.32571653,0.50649520,0.05345122,0.00007221,0.44162267,0.39085444
-5.47773887,2.17842869,0.36000025,0.49912471,0.05660670,0.00007076,0.44110292,0.39024059
-5.47173587,2.22884571,0.39586066,0.49284179,0.05983934,0.00007052,0.44222573,0.39069768
-5.46573287,2.28631423,0.43299223,0.48772000,0.06311713,0.00007151,0.44497063,0.39219440
-5.45972986,2.35029092,0.47104840,0.48380934,0.06640312,0.00007377,0.44927509,0.39467881
-5.45372686,2.42010886,0.50964646,0.48113460,0.06965579,0.00007736,0.45503523,0.39807855
-5.44772386,2.49498509,0.54837370,0.47969452,0.07282970,0.00008230,0.46210801,0.40230165
-5.44172086,2.57403170,0.58679501,0.47946184,0.07587639,0.00008864,0.47031491,0.40723813
-5.43571786,2.65627018,0.62446137,0.48038408,0.07874555,0.00009641,0.47944674,0.41276210
-5.42971486,2.74064843,0.66091917,0.48238501,0.08138638,0.00010563,0.48926956,0.41873445
-5.42371186,2.82605969,0.69571988,0.48536679,0.08374911,0.00011631,0.49953122,0.42500588
-5.41770885,2.91136255,0.72842978,0.48921243,0.08578658,0.00012844,0.50996846,0.43142020
-5.41170585,2.99540132,0.75863938,0.49378873,0.08745586,0.00014199,0.52031399,0.43781778
-5.40570285,3.07702577,0.78597213,0.49894925,0.08871977,0.00015691,0.53030344,0.44403890
-5.39969985,3.15510961,0.81009219,0.50453736,0.08954830,0.00017312,0.53968192,0.44992694
-5.39369685,3.22856708,0.83071095,0.51038921,0.08991969,0.00019051,0.54820974,0.45533133
-5.38769385,3.29636723,0.84759212,0.51633648,0.08982138,0.00020894,0.55566736,0.46011007
-5.38169085,3.35754566,0.86055527,0.52220897,0.08925051,0.00022824,0.56185933,0.46413184
-5.37568784,3.41121372,0.86947776,0.52783682,0.08821407,0.00024820,0.56661715,0.46727765
-5.36968484,3.45656535,0.87429518,0.53305255,0.08672873,0.00026860,0.56980108,0.46944205
-5.36368184,3.49288192,0.87500026,0.53769285,0.08482023,0.00028917,0.57130102,0.47053392
-5.35767884,3.51953551,0.87164054,0.54160019,0.08252245,0.00030963,0.57103643,0.47047688
-5.35167584,3.53599121,0.86431498,0.54462433,0.07987623,0.00032968,0.56895556,0.46920948
-5.34567284,3.54180889,0.85316959,0.54662377,0.07692791,0.00034901,0.56503409,0.46668512
-5.33966983,3.53664500,0.83839260,0.54746730,0.07372772,0.00036729,0.55927335,0.46287185
-5.33366683,3.52025474,0.82020910,0.54703553,0.07032813,0.00038423,0.55169829,0.45775216
-5.32766383,3.49249476,0.79887553,0.54522259,0.06678217,0.00039952,0.54235534,0.45132273
-5.32166083,3.45332651,0.77467418,0.54193789,0.06314183,0.00041287,0.53131033,0.44359420
-5.31565783,3.40282004,0.74790778,0.53710796,0.05945664,0.00042405,0.51864635,0.43459096
-5.30965483,3.34115784,0.71889430,0.53067829,0.05577244,0.00043284,0.50446197,0.42435105
-5.30365183,3.26863851,0.68796205,0.52261513,0.05213034,0.00043906,0.48886941,0.41292591
-5.29764882,3.18567936,0.65544505,0.51290705,0.04856609,0.00044259,0.47199295,0.40038020
-5.29164582,3.09281762,0.62167870,0.50156626,0.04510959,0.00044335,0.45396746,0.38679144
-5.28564282,2.99070939,0.58699578,0.48862952,0.04178472,0.00044133,0.43493688,0.37224950
-5.27963982,2.88012614,0.55172259,0.47415847,0.03860950,0.00043657,0.41505276,0.35685584
-5.27363682,2.76194793,0.51617546,0.45823952,0.03559632,0.00042914,0.39447272,0.34072253
-5.26763382,2.63715356,0.48065737,0.44098286,0.03275249,0.00041918,0.37335880,0.32397089
-5.26163082,2.50680728,0.44545484,0.42252097,0.03008086,0.00040688,0.35187560,0.30672995
-5.25562781,2.37204243,0.41083504,0.40300637,0.02758052,0.00039246,0.33018837,0.28913445
-5.24962481,2.23404229,0.37704317,0.38260869,0.02524755,0.00037616,0.30846086,0.27132276
-5.24362181,2.09401877,0.34430014,0.36151126,0.02307578,0.00035828,0.28685314,0.25343450
-5.23761881,1.95318971,0.31280065,0.33990716,0.02105750,0.00033910,0.26551933,0.23560804
-5.23161581,1.81275544,0.28271167,0.31799507,0.01918411,0.00031893,0.24460534,0.21797801
-5.22561281,1.67387573,0.25417144,0.29597481,0.01744666,0.00029808,0.22424678,0.20067284
-5.21960980,1.53764782,0.22728894,0.27404302,0.01583631,0.00027685,0.20456696,0.18381245
-5.21360680,1.40508645,0.20214399,0.25238893,0.01434474,0.00025551,0.18567518,0.16750614
-5.20760380,1.27710664,0.17878788,0.23119043,0.01296434,0.00023434,0.16766543,0.15185088
-5.20160080,1.15450979,0.15724455,0.21061069,0.01168843,0.00021358,0.15061533,0.13692989
-5.19559780,1.03797347,0.13751237,0.19079518,0.01051139,0.00019344,0.13458564,0.12281165
-5.18959480,0.92804535,0.11956626,0.17186953,0.00942866,0.00017411,0.11962010,0.10954937
-5.18359180,0.82514104,0.10336036,0.15393791,0.00843684,0.00015573,0.10574578,0.09718091
-5.17758879,0.72954602,0.08883085,0.13708225,0.00753366,0.00013843,0.09297385,0.08572908
-5.17158579,0.64142124,0.07589913,0.12136208,0.00671802,0.00012230,0.08130067,0.07520236
-5.16558279,0.56081198,0.06447501,0.10681509,0.00599007,0.00010738,0.07070933,0.06559595
-5.15957979,0.48765962,0.05445995,0.09345821,0.00535132,0.00009373,0.06117136,0.05689312
-5.15357679,0.42181553,0.04575022,0.08128928,0.00480478,0.00008133,0.05264866,0.04906677
-5.14757379,0.36305674,0.03823990,0.07028905,0.00435525,0.00007017,0.04509566,0.04208112
-5.14157079,0.31110253,0.03182363,0.06042356,0.00400957,0.00006024,0.03846141,0.03589348
-5.13556778,0.26563163,0.02639915,0.05164657,0.00377704,0.00005147,0.03269175,0.03045609
-5.12956478,0.22629918,0.02186946,0.04390229,0.00366986,0.00004383,0.02773143,0.02571782
-5.12356178,0.19275325,0.01814466,0.03712787,0.00370367,0.00003724,0.02352607,0.02162588
-5.11755878,0.16465032,0.01514349,0.03125598,0.00389807,0.00003165,0.02002400,0.01812730
-5.11155578,0.14166942,0.01279447,0.02621709,0.00427721,0.00002699,0.01717790,0.01517033
-5.10555278,0.12352462,0.01103677,0.02194162,0.00487038,0.00002321,0.01494619,0.01270558
-5.09954977,0.10997562,0.00982074,0.01836175,0.00571251,0.00002026,0.01329424,0.01068698
-5.09354677,0.10083623,0.00910812,0.01541297,0.00684466,0.00001808,0.01219524,0.00907256
-5.08754377,0.09598056,0.00887206,0.01303532,0.00831430,0.00001664,0.01163084,0.00782500
-5.08154077,0.09534680,0.00909673,0.01117430,0.01017549,0.00001592,0.01159150,0.00691193
-5.07553777,0.09893842,0.00977684,0.00978148,0.01248874,0.00001590,0.01207645,0.00630615
-5.06953477,0.10682267,0.01091676,0.00881479,0.01532068,0.00001657,0.01309346,0.00598550
-5.06353177,0.11912634,0.01252949,0.00823860,0.01874325,0.00001794,0.01465818,0.00593274
-5.05752876,0.13602872,0.01463535,0.00802346,0.02283263,0.00002002,0.01679316,0.00613513
-5.05152576,0.15775161,0.01726040,0.00814569,0.02766766,0.00002282,0.01952656,0.00658392
-5.04552276,0.18454668,0.02043465,0.00858673,0.03332779,0.00002639,0.02289051,0.00727374
-5.03951976,0.21668000,0.02419002,0.00933235,0.03989062,0.00003074,0.02691915,0.00820182
-5.03351676,0.25441427,0.02855809,0.01037170,0.04742896,0.00003590,0.03164634,0.00936718
-5.02751376,0.29798892,0.03356771,0.01169630,0.05600751,0.00004190,0.03710322,0.01076968
-5.02151076,0.34759864,0.03924241,0.01329895,0.06567919,0.00004877,0.04331544,0.01240909
-5.01550775,0.40337100,0.04559781,0.01517261,0.07648130,0.00005652,0.05030043,0.01428412
-5.00950475,0.46534394,0.05263901,0.01730938,0.08843163,0.00006515,0.05806453,0.01639147
-5.00350175,0.53344409,0.06035817,0.01969945,0.10152457,0.00007465,0.06660033,0.01872488
-4.99749875,0.60746689,0.06873217,0.02233024,0.11572766,0.00008498,0.07588420,0.02127439
-4.99149575,0.68705966,0.07772080,0.02518570,0.13097853,0.00009610,0.08587418,0.02402556
-4.98549275,0.77170876,0.08726524,0.02824585,0.14718262,0.00010794,0.09650843,0.02695905
-4.97948974,0.86073182,0.09728726,0.03148652,0.16421177,0.00012039,0.10770436,0.03005022
-4.97348674,0.95327619,0.10768898,0.03487955,0.18190397,0.00013334,0.11935846,0.03326913
-4.96748374,1.04832413,0.11835349,0.03839317,0.20006429,0.00014663,0.13134712,0.03658070
-4.96148074,1.14470550,0.12914619,0.04199289,0.21846727,0.00016011,0.14352836,0.03994517
-4.95547774,1.24111801,0.13991703,0.04564280,0.23686057,0.00017359,0.15574459,0.04331895
-4.94947474,1.33615501,0.15050352,0.04930713,0.25497007,0.00018686,0.16782633,0.04665563
-4.94347174,1.42834021,0.16073449,0.05295245,0.27250624,0.00019972,0.17959692,0.04990731
-4.93746873,1.51616838,0.17043448,0.05654998,0.28917156,0.00021194,0.19087799,0.05302626
-4.93146573,1.59815090,0.17942861,0.06007847,0.30466880,0.00022332,0.20149568,0.05596658
-4.92546273,1.67286433,0.18754772,0.06352715,0.31870985,0.00023363,0.21128722,0.05868622
-4.91945973,1.73900036,0.19463370,0.06689906,0.33102471,0.00024269,0.22010788,0.06114888
-4.91345673,1.79541483,0.20054452,0.07021429,0.34137030,0.00025031,0.22783775,0.06332603
-4.90745373,1.84117395,0.20515907,0.07351338,0.34953868,0.00025635,0.23438834,0.06519878
-4.90145073,1.87559553,0.20838127,0.07686053,0.35536431,0.00026068,0.23970849,0.06675962
-4.89544772,1.89828327,0.21014350,0.08034652,0.35872994,0.00026323,0.24378950,0.06801389
-4.88944472,1.90915266,0.21040905,0.08409134,0.35957097,0.00026395,0.24666909,0.06898096
-4.88344172,1.90844692,0.20917352,0.08824623,0.35787797,0.00026283,0.24843417,0.06969501
-4.87743872,1.89674239,0.20646510,0.09299506,0.35369726,0.00025993,0.24922205,0.07020542
-4.87143572,1.87494282,0.20234375,0.09855499,0.34712946,0.00025530,0.24922013,0.07057669
-4.86543272,1.84426269,0.19689930,0.10517612,0.33832630,0.00024909,0.24866400,0.07088785
-4.85942971,1.80620017,0.19024861,0.11314018,0.32748545,0.00024142,0.24783393,0.07123144
-4.85342671,1.76250070,0.18253190,0.12275801,0.31484406,0.00023249,0.24704981,0.07171197
-4.84742371,1.71511252,0.17390850,0.13436595,0.30067095,0.00022251,0.24666471,0.07244398
-4.84142071,1.66613600,0.16455221,0.14832088,0.28525806,0.00021169,0.24705717,0.07354966
-4.83541771,1.61776840,0.15464649,0.16499410,0.26891133,0.00020027,0.24862249,0.07515611
-4.82941471,1.57224626,0.14437979,0.18476396,0.25194166,0.00018848,0.25176317,0.07739240
-4.82341171,1.53178735,0.13394111,0.20800745,0.23465599,0.00017657,0.25687885,0.08038627
-4.81740870,1.49853405,0.12351617,0.23509079,0.21734920,0.00016476,0.26435598,0.08426084
-4.81140570,1.47450009,0.11328407,0.26635929,0.20029678,0.00015327,0.27455752,0.08913119
-4.80540270,1.46152204,0.10341493,0.30212682,0.18374877,0.00014227,0.28781298,0.09510106
-4.79939970,1.46121716,0.09406820,0.34266506,0.16792490,0.00013196,0.30440908,0.10225964
-4.79339670,1.47494839,0.08539190,0.38819304,0.15301117,0.00012246,0.32458124,0.11067866
-4.78739370,1.50379754,0.07752262,0.43886726,0.13915780,0.00011391,0.34850637,0.12040981
-4.78139070,1.54854688,0.07058637,0.49477296,0.12647854,0.00010640,0.37629692,0.13148264
-4.77538769,1.60966966,0.06469983,0.55591678,0.11505116,0.00009998,0.40799660,0.14390290
-4.76938469,1.68732917,0.05997228,0.62222129,0.10491910,0.00009469,0.44357789,0.15765157
-4.76338169,1.78138621,0.05650759,0.69352168,0.09609395,0.00009055,0.48294137,0.17268449
-4.75737869,1.89141433,0.05440646,0.76956490,0.08855867,0.00008754,0.52591703,0.18893269
-4.75137569,2.01672185,0.05376842,0.85001126,0.08227137,0.00008565,0.57226746,0.20630336
-4.74537269,2.15637993,0.05469356,0.93443870,0.07716929,0.00008482,0.62169287,0.22468158
-4.73936968,2.30925514,0.05728382,1.02234940,0.07317299,0.00008500,0.67383777,0.24393254
-4.73336668,2.47404537,0.06164364,1.11317865,0.07019052,0.00008611,0.72829902,0.26390436
-4.72736368,2.64931749,0.06787986,1.20630554,0.06812135,0.00008809,0.78463505,0.28443135
-4.72136068,2.83354525,0.07610090,1.30106498,0.06686010,0.00009085,0.84237575,0.30533750
-4.71535768,3.02514593,0.08641509,1.39676057,0.06629987,0.00009432,0.90103280,0.32644011
-4.70935468,3.22251424,0.09892825,1.49267761,0.06633515,0.00009841,0.96010983,0.34755354
-4.70335168,3.42405213,0.11374063,1.58809583,0.06686431,0.00010306,1.01911222,0.36849261
-4.69734867,3.62819360,0.13094322,1.68230110,0.06779163,0.00010818,1.07755596,0.38907586
-4.69134567,3.83342361,0.15061378,1.77459584,0.06902889,0.00011371,1.13497548,0.40912834
-4.68534267,4.03829071,0.17281262,1.86430757,0.07049648,0.00011958,1.19093001,0.42848385
-4.67933967,4.24141343,0.19757844,1.95079566,0.07212418,0.00012574,1.24500843,0.44698671
-4.67333667,4.44148070,0.22492449,2.03345602,0.07385156,0.00013212,1.29683263,0.46449291
-4.66733367,4.63724726,0.25483523,2.11172388,0.07562800,0.00013869,1.34605926,0.48087075
-4.66133067,4.82752497,0.28726361,2.18507516,0.07741256,0.00014538,1.39238025,0.49600096
-4.65532766,5.01117157,0.32212937,2.25302638,0.07917346,0.00015216,1.43552214,0.50977652
-4.64932466,5.18707835,0.35931819,2.31513408,0.08088749,0.00015897,1.47524465,0.52210216
-4.64332166,5.35415849,0.39868192,2.37099385,0.08253919,0.00016577,1.51133875,0.53289376
-4.63731866,5.51133746,0.44003983,2.42023972,0.08411997,0.00017250,1.54362459,0.54207780
-4.63131566,5.65754702,0.48318073,2.46254423,0.08562706,0.00017911,1.57194950,0.54959089
-4.62531266,5.79172381,0.52786589,2.49761948,0.08706244,0.00018555,1.59618643,0.55537958
-4.61930965,5.91281323,0.57383253,2.52521944,0.08843175,0.00019174,1.61623290,0.55940043
-4.61330665,6.01977887,0.62079752,2.54514346,0.08974316,0.00019764,1.63201053,0.56162047
-4.60730365,6.11161733,0.66846124,2.55724082,0.09100621,0.00020316,1.64346522,0.56201788
-4.60130065,6.18737766,0.71651115,2.56141605,0.09223077,0.00020823,1.65056779,0.56058308
-4.59529765,6.24618437,0.76462491,2.55763452,0.09342594,0.00021279,1.65331490,0.55731981
-4.58929465,6.28726266,0.81247296,2.54592789,0.09459911,0.00021676,1.65173016,0.55224643
-4.58329165,6.30996422,0.85972029,2.52639863,0.09575508,0.00022006,1.64586499,0.54539706
-4.57728864,6.31379194,0.90602755,2.49922336,0.09689527,0.00022264,1.63579913,0.53682249
-4.57128564,6.29842188,0.95105153,2.46465417,0.09801716,0.00022444,1.62164059,0.52659082
-4.56528264,6.26372110,0.99444518,2.42301784,0.09911378,0.00022540,1.60352476,0.51478756
-4.55927964,6.20976010,1.03585738,2.37471256,0.10017347,0.00022548,1.58161277,0.50151526
-4.55327664,6.13681916,1.07493293,2.32020221,0.10117988,0.00022465,1.55608902,0.48689246
-4.54727364,6.04538813,1.11131296,2.26000823,0.10211205,0.00022289,1.52715794,0.47105220
-4.54127064,5.93615979,1.14463612,2.19469955,0.10294487,0.00022021,1.49504025,0.45413982
-4.53526763,5.81001707,1.17454099,2.12488082,0.10364968,0.00021662,1.45996884,0.43631040
-4.52926463,5.66801515,1.20066981,2.05117978,0.10419505,0.00021214,1.42218461,0.41772580
-4.52326163,5.51135933,1.22267369,1.97423417,0.10454785,0.00020681,1.38193252,0.39855143
-4.51725863,5.34137994,1.24021937,1.89467899,0.10467437,0.00020069,1.33945806,0.37895303
-4.51125563,5.15950564,1.25299738,1.81313470,0.10454156,0.00019385,1.29500440,0.35909343
-4.50525263,4.96723630,1.26073126,1.73019678,0.10411839,0.00018637,1.24881039,0.33912954
-4.49924962,4.76611671,1.26318757,1.64642727,0.10337713,0.00017833,1.20110941,0.31920969
-4.49324662,4.55771189,1.26018603,1.56234833,0.10229460,0.00016982,1.15212910,0.29947139
-4.48724362,4.34358484,1.25160941,1.47843812,0.10085330,0.00016095,1.10209187,0.28003953
-4.48124062,4.12527708,1.23741237,1.39512878,0.09904234,0.00015180,1.05121605,0.26102522
-4.47523762,3.90429216,1.21762872,1.31280650,0.09685817,0.00014248,0.99971741,0.24252506
-4.46923462,3.68208206,1.19237663,1.23181318,0.09430504,0.00013309,0.94781084,0.22462092
-4.46323162,3.46003626,1.16186119,1.15244943,0.09139514,0.00012372,0.89571185,0.20738024
-4.45722861,3.23947295,1.12637417,1.07497840,0.08814850,0.00011444,0.84363785,0.19085663
-4.45122561,3.02163214,1.08629062,0.99963006,0.08459256,0.00010535,0.79180869,0.17509080
-4.44522261,2.80767004,1.04206255,0.92660542,0.08076147,0.00009651,0.74044655,0.16011168
-4.43921961,2.59865424,0.99420968,0.85608045,0.07669517,0.00008798,0.68977509,0.14593769
-4.43321661,2.39555961,0.94330769,0.78820934,0.07243826,0.00007982,0.64001763,0.13257800
-4.42721361,2.19926442,0.88997448,0.72312694,0.06803877,0.00007206,0.59139469,0.12003381
-4.42121061,2.01054680,0.83485492,0.66095040,0.06354679,0.00006474,0.54412088,0.10829953
-4.41520760,1.83008143,0.77860490,0.60177985,0.05901313,0.00005788,0.49840124,0.09736385
-4.40920460,1.65843680,0.72187521,0.54569839,0.05448803,0.00005150,0.45442754,0.08721067
-4.40320160,1.49607305,0.66529609,0.49277143,0.05001996,0.00004559,0.41237436,0.07781990
-4.39719860,1.34334073,0.60946284,0.44304567,0.04565451,0.00004017,0.37239559,0.06916814
-4.39119560,1.20048091,0.55492335,0.39654788,0.04143360,0.00003521,0.33462131,0.06122920
-4.38519260,1.06762660,0.50216759,0.35328380,0.03739473,0.00003072,0.29915532,0.05397458
-4.37918959,0.94480587,0.45161969,0.31323718,0.03357059,0.00002666,0.26607345,0.04737382
-4.37318659,0.83194675,0.40363252,0.27636934,0.02998886,0.00002303,0.23542275,0.04139485
-4.36718359,0.72888374,0.35848499,0.24261925,0.02667215,0.00001979,0.20722161,0.03600427
-4.36118059,0.63536613,0.31638180,0.21190422,0.02363827,0.00001692,0.18146072,0.03116764
-4.35517759,0.55106762,0.27745552,0.18412115,0.02090055,0.00001440,0.15810485,0.02684980
-4.34917459,0.47559714,0.24177070,0.15914848,0.01846836,0.00001218,0.13709534,0.02301509
-4.34317159,0.40851056,0.20932964,0.13684857,0.01634768,0.00001026,0.11835315,0.01962775
-4.33716858,0.34932276,0.18007938,0.11707052,0.01454176,0.00000859,0.10178225,0.01665216
-4.33116558,0.29751971,0.15391960,0.09965325,0.01305175,0.00000716,0.08727328,0.01405320
-4.32516258,0.25257029,0.13071093,0.08442874,0.01187732,0.00000594,0.07470718,0.01179652
-4.31915958,0.21393726,0.11028341,0.07122525,0.01101715,0.00000489,0.06395880,0.00984887
-4.31315658,0.18108723,0.09244464,0.05987041,0.01046945,0.00000401,0.05490013,0.00817835
-4.30715358,0.15349937,0.07698752,0.05019408,0.01023218,0.00000327,0.04740321,0.00675465
