energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.71785893,2.37221126,0.11539488,0.00000000,0.09578441,1.22697535,0.78090051,0.31046379
-5.71185593,2.41035027,0.12071643,0.00000000,0.09737446,1.23622929,0.79430302,0.31215282
-5.70585293,2.44909960,0.12625470,0.00000000,0.09886705,1.24553737,0.80764794,0.31367951
-5.69984992,2.48758480,0.13195625,0.00000000,0.10022839,1.25442618,0.82070677,0.31493475
-5.69384692,2.52494644,0.13776562,0.00000000,0.10142470,1.26244226,0.83325144,0.31581562
-5.68784392,2.56036879,0.14362688,0.00000000,0.10242354,1.26916698,0.84506353,0.31622892
-5.68184092,2.59310709,0.14948527,0.00000000,0.10319506,1.27423021,0.85594316,0.31609450
-5.67583792,2.62251194,0.15528870,0.00000000,0.10371324,1.27732215,0.86571694,0.31534809
-5.66983492,2.64804945,0.16098912,0.00000000,0.10395703,1.27820255,0.87424462,0.31394352
-5.66383192,2.66931582,0.16654366,0.00000000,0.10391123,1.27670690,0.88142387,0.31185421
-5.65782891,2.68604560,0.17191545,0.00000000,0.10356723,1.27274921,0.88719298,0.30907375
-5.65182591,2.69811301,0.17707403,0.00000000,0.10292335,1.26632120,0.89153133,0.30561562
-5.64582291,2.70552637,0.18199548,0.00000000,0.10198503,1.25748801,0.89445755,0.30151195
-5.63981991,2.70841593,0.18666210,0.00000000,0.10076459,1.24638062,0.89602559,0.29681151
-5.63381691,2.70701605,0.19106179,0.00000000,0.09928086,1.23318552,0.89631898,0.29157693
-5.62781391,2.70164280,0.19518712,0.00000000,0.09755840,1.21813225,0.89544368,0.28588143
-5.62181091,2.69266866,0.19903424,0.00000000,0.09562665,1.20147958,0.89352010,0.27980508
-5.61580790,2.68049585,0.20260164,0.00000000,0.09351891,1.18350114,0.89067476,0.27343101
-5.60980490,2.66553013,0.20588896,0.00000000,0.09127114,1.16447140,0.88703224,0.26684167
-5.60380190,2.64815671,0.20889584,0.00000000,0.08892086,1.14465278,0.88270797,0.26011534
-5.59779890,2.62871986,0.21162101,0.00000000,0.08650601,1.12428465,0.87780225,0.25332316
-5.59179590,2.60750721,0.21406163,0.00000000,0.08406385,1.10357470,0.87239597,0.24652672
-5.58579290,2.58473975,0.21621290,0.00000000,0.08163008,1.08269311,0.86654809,0.23977643
-5.57978989,2.56056777,0.21806808,0.00000000,0.07923803,1.06176968,0.86029509,0.23311060
-5.57378689,2.53507264,0.21961879,0.00000000,0.07691804,1.04089388,0.85365227,0.22655539
-5.56778389,2.50827393,0.22085557,0.00000000,0.07469699,1.02011750,0.84661658,0.22012537
-5.56178089,2.48014095,0.22176872,0.00000000,0.07259800,0.99945956,0.83917073,0.21382482
-5.55577789,2.45060743,0.22234921,0.00000000,0.07064026,0.97891299,0.83128813,0.20764942
-5.54977489,2.41958794,0.22258969,0.00000000,0.06883899,0.95845220,0.82293814,0.20158837
-5.54377189,2.38699472,0.22248536,0.00000000,0.06720548,0.93804110,0.81409111,0.19562667
-5.53776888,2.35275320,0.22203474,0.00000000,0.06574714,0.91764085,0.80472293,0.18974733
-5.53176588,2.31681525,0.22124018,0.00000000,0.06446767,0.89721670,0.79481842,0.18393356
-5.52576288,2.27916904,0.22010806,0.00000000,0.06336716,0.87674351,0.78437365,0.17817059
-5.51975988,2.23984480,0.21864865,0.00000000,0.06244227,0.85620964,0.77339664,0.17244713
-5.51375688,2.19891646,0.21687573,0.00000000,0.06168632,0.83561904,0.76190687,0.16675647
-5.50775388,2.15649898,0.21480580,0.00000000,0.06108942,0.81499146,0.74993329,0.16109697
-5.50175088,2.11274215,0.21245717,0.00000000,0.06063864,0.79436114,0.73751145,0.15547223
-5.49574787,2.06782147,0.20984886,0.00000000,0.06031817,0.77377403,0.72467981,0.14989077
-5.48974487,2.02192713,0.20699943,0.00000000,0.06010947,0.75328410,0.71147576,0.14436537
-5.48374187,1.97525232,0.20392594,0.00000000,0.05999162,0.73294910,0.69793177,0.13891219
-5.47773887,1.92798181,0.20064301,0.00000000,0.05994157,0.71282622,0.68407197,0.13354970
-5.47173587,1.88028207,0.19716214,0.00000000,0.05993465,0.69296812,0.66990964,0.12829749
-5.46573287,1.83229350,0.19349134,0.00000000,0.05994501,0.67341964,0.65544578,0.12317521
-5.45972986,1.78412569,0.18963511,0.00000000,0.05994630,0.65421551,0.64066895,0.11820155
-5.45372686,1.73585577,0.18559478,0.00000000,0.05991225,0.63537911,0.62555644,0.11339333
-5.44772386,1.68753002,0.18136910,0.00000000,0.05981746,0.61692252,0.61007664,0.10876490
-5.44172086,1.63916831,0.17695523,0.00000000,0.05963810,0.59884757,0.59419253,0.10432765
-5.43571786,1.59077104,0.17234982,0.00000000,0.05935262,0.58114787,0.57786589,0.10008977
-5.42971486,1.54232763,0.16755025,0.00000000,0.05894242,0.56381151,0.56106200,0.09605625
-5.42371186,1.49382590,0.16255583,0.00000000,0.05839245,0.54682414,0.54375434,0.09222892
-5.41770885,1.44526135,0.15736898,0.00000000,0.05769161,0.53017220,0.52592904,0.08860676
-5.41170585,1.39664559,0.15199614,0.00000000,0.05683307,0.51384578,0.50758869,0.08518620
-5.40570285,1.34801324,0.14644849,0.00000000,0.05581445,0.49784123,0.48875510,0.08196144
-5.39969985,1.29942665,0.14074234,0.00000000,0.05463772,0.48216283,0.46947108,0.07892489
-5.39369685,1.25097831,0.13489918,0.00000000,0.05330904,0.46682388,0.44980077,0.07606748
-5.38769385,1.20279068,0.12894541,0.00000000,0.05183842,0.45184682,0.42982889,0.07337901
-5.38169085,1.15501376,0.12291180,0.00000000,0.05023920,0.43726253,0.40965861,0.07084847
-5.37568784,1.10782054,0.11683265,0.00000000,0.04852750,0.42310896,0.38940849,0.06846425
-5.36968484,1.06140103,0.11074479,0.00000000,0.04672156,0.40942921,0.36920858,0.06621443
-5.36368184,1.01595522,0.10468650,0.00000000,0.04484113,0.39626914,0.34919599,0.06408701
-5.35767884,0.97168582,0.09869639,0.00000000,0.04290676,0.38367499,0.32951022,0.06207016
-5.35167584,0.92879120,0.09281230,0.00000000,0.04093929,0.37169091,0.31028855,0.06015247
-5.34567284,0.88745920,0.08707040,0.00000000,0.03895927,0.36035681,0.29166178,0.05832329
-5.33966983,0.84786222,0.08150440,0.00000000,0.03698663,0.34970661,0.27375049,0.05657303
-5.33366683,0.81015375,0.07614503,0.00000000,0.03504035,0.33976698,0.25666206,0.05489355
-5.32766383,0.77446670,0.07101971,0.00000000,0.03313833,0.33055661,0.24048856,0.05327852
-5.32166083,0.74091335,0.06615251,0.00000000,0.03129736,0.32208610,0.22530546,0.05172381
-5.31565783,0.70958681,0.06156428,0.00000000,0.02953313,0.31435838,0.21117127,0.05022787
-5.30965483,0.68056370,0.05727299,0.00000000,0.02786047,0.30736951,0.19812800,0.04879199
-5.30365183,0.65390777,0.05329419,0.00000000,0.02629350,0.30110989,0.18620220,0.04742058
-5.29764882,0.62967388,0.04964155,0.00000000,0.02484590,0.29556566,0.17540666,0.04612121
-5.29164582,0.60791213,0.04632750,0.00000000,0.02353116,0.29072016,0.16574238,0.04490470
-5.28564282,0.58867149,0.04336370,0.00000000,0.02236285,0.28655536,0.15720079,0.04378488
-5.27963982,0.57200281,0.04076162,0.00000000,0.02135478,0.28305308,0.14976592,0.04277830
-5.27363682,0.55796071,0.03853283,0.00000000,0.02052114,0.28019597,0.14341658,0.04190378
-5.26763382,0.54660437,0.03668927,0.00000000,0.01987656,0.27796814,0.13812812,0.04118176
-5.26163082,0.53799690,0.03524334,0.00000000,0.01943606,0.27635538,0.13387401,0.04063357
-5.25562781,0.53220349,0.03420776,0.00000000,0.01921494,0.27534499,0.13062695,0.04028055
-5.24962481,0.52928842,0.03359535,0.00000000,0.01922853,0.27492517,0.12835958,0.04014313
-5.24362181,0.52931104,0.03341861,0.00000000,0.01949193,0.27508416,0.12704482,0.04023984
-5.23761881,0.53232108,0.03368927,0.00000000,0.02001960,0.27580898,0.12665585,0.04058640
-5.23161581,0.53835376,0.03441766,0.00000000,0.02082496,0.27708407,0.12716578,0.04119478
-5.22561281,0.54742475,0.03561212,0.00000000,0.02191992,0.27888980,0.12854715,0.04207241
-5.21960980,0.55952586,0.03727838,0.00000000,0.02331441,0.28120105,0.13077136,0.04322156
-5.21360680,0.57462135,0.03941901,0.00000000,0.02501594,0.28398592,0.13380802,0.04463886
-5.20760380,0.59264571,0.04203293,0.00000000,0.02702915,0.28720479,0.13762454,0.04631508
-5.20160080,0.61350278,0.04511508,0.00000000,0.02935546,0.29080978,0.14218581,0.04823514
-5.19559780,0.63706681,0.04865619,0.00000000,0.03199278,0.29474463,0.14745423,0.05037840
-5.18959480,0.66318529,0.05264276,0.00000000,0.03493531,0.29894537,0.15339002,0.05271922
-5.18359180,0.69168375,0.05705723,0.00000000,0.03817345,0.30334139,0.15995195,0.05522774
-5.17758879,0.72237222,0.06187826,0.00000000,0.04169384,0.30785732,0.16709837,0.05787091
-5.17158579,0.75505325,0.06708125,0.00000000,0.04547949,0.31241541,0.17478853,0.06061373
-5.16558279,0.78953089,0.07263892,0.00000000,0.04951006,0.31693843,0.18298417,0.06342059
-5.15957979,0.82562029,0.07852206,0.00000000,0.05376219,0.32135295,0.19165124,0.06625669
-5.15357679,0.86315705,0.08470025,0.00000000,0.05821000,0.32559278,0.20076152,0.06908947
-5.14757379,0.90200587,0.09114265,0.00000000,0.06282557,0.32960240,0.21029420,0.07188995
-5.14157079,0.94206757,0.09781872,0.00000000,0.06757950,0.33334013,0.22023703,0.07463388
-5.13556778,0.98328389,0.10469872,0.00000000,0.07244148,0.33678088,0.23058704,0.07730276
-5.12956478,1.02563945,0.11175421,0.00000000,0.07738083,0.33991806,0.24135066,0.07988442
-5.12356178,1.06916039,0.11895819,0.00000000,0.08236697,0.34276479,0.25254301,0.08237335
-5.11755878,1.11390930,0.12628503,0.00000000,0.08736982,0.34535385,0.26418650,0.08477061
-5.11155578,1.15997659,0.13371019,0.00000000,0.09236011,0.34773672,0.27630851,0.08708336
-5.10555278,1.20746823,0.14120962,0.00000000,0.09730951,0.34998128,0.28893832,0.08932398
-5.09954977,1.25649052,0.14875894,0.00000000,0.10219066,0.35216861,0.30210335,0.09150887
-5.09354677,1.30713249,0.15633244,0.00000000,0.10697712,0.35438877,0.31582487,0.09365694
-5.08754377,1.35944698,0.16390193,0.00000000,0.11164308,0.35673582,0.33011339,0.09578788
-5.08154077,1.41343143,0.17143565,0.00000000,0.11616315,0.35930254,0.34496403,0.09792037
-5.07553777,1.46900982,0.17889713,0.00000000,0.12051192,0.36217487,0.36035211,0.10007022
-5.06953477,1.52601693,0.18624431,0.00000000,0.12466370,0.36542674,0.37622940,0.10224866
-5.06353177,1.58418632,0.19342894,0.00000000,0.12859211,0.36911530,0.39252119,0.10446087
-5.05752876,1.64314322,0.20039634,0.00000000,0.13226994,0.37327721,0.40912451,0.10670476
-5.05152576,1.70240322,0.20708570,0.00000000,0.13566901,0.37792602,0.42590787,0.10897030
-5.04552276,1.76137747,0.21343086,0.00000000,0.13876036,0.38305092,0.44271242,0.11123916
-5.03951976,1.81938473,0.21936174,0.00000000,0.14151450,0.38861705,0.45935490,0.11348506
-5.03351676,1.87567017,0.22480633,0.00000000,0.14390206,0.39456732,0.47563216,0.11567444
-5.02751376,1.92943041,0.22969317,0.00000000,0.14589461,0.40082574,0.49132722,0.11776783
-5.02151076,1.97984396,0.23395444,0.00000000,0.14746566,0.40730201,0.50621665,0.11972151
-5.01550775,2.02610577,0.23752922,0.00000000,0.14859200,0.41389728,0.52007903,0.12148967
-5.00950475,2.06746429,0.24036715,0.00000000,0.14925508,0.42051058,0.53270398,0.12302674
-5.00350175,2.10325928,0.24243195,0.00000000,0.14944252,0.42704576,0.54390146,0.12428987
-4.99749875,2.13295852,0.24370488,0.00000000,0.14914966,0.43341837,0.55351086,0.12524148
-4.99149575,2.15619139,0.24418782,0.00000000,0.14838098,0.43956227,0.56140938,0.12585161
-4.98549275,2.17277754,0.24390578,0.00000000,0.14715143,0.44543546,0.56751930,0.12610004
-4.97948974,2.18274913,0.24290868,0.00000000,0.14548753,0.45102496,0.57181373,0.12597806
-4.97348674,2.18636513,0.24127224,0.00000000,0.14342811,0.45635038,0.57432066,0.12548970
-4.96748374,2.18411700,0.23909787,0.00000000,0.14102474,0.46146610,0.57512482,0.12465246
-4.96148074,2.17672497,0.23651151,0.00000000,0.13834174,0.46646190,0.57436755,0.12349745
-4.95547774,2.16512509,0.23366130,0.00000000,0.13545580,0.47146211,0.57224446,0.12206892
-4.94947474,2.15044728,0.23071428,0.00000000,0.13245508,0.47662330,0.56900097,0.12042317
-4.94347174,2.13398536,0.22785204,0.00000000,0.12943802,0.48213075,0.56492610,0.11862696
-4.93746873,2.11716006,0.22526549,0.00000000,0.12651171,0.48819374,0.56034452,0.11675542
-4.93146573,2.10147669,0.22314906,0.00000000,0.12378999,0.49504016,0.55560736,0.11488964
-4.92546273,2.08847913,0.22169433,0.00000000,0.12139126,0.50291043,0.55108212,0.11311391
-4.91945973,2.07970190,0.22108346,0.00000000,0.11943625,0.51205118,0.54714198,0.11151290
-4.91345673,2.07662243,0.22148266,0.00000000,0.11804554,0.52270894,0.54415501,0.11016877
-4.90745373,2.08061507,0.22303594,0.00000000,0.11733727,0.53512396,0.54247357,0.10915838
-4.90145073,2.09290892,0.22585942,0.00000000,0.11742478,0.54952442,0.54242425,0.10855080
-4.89544772,2.11455063,0.23003640,0.00000000,0.11841452,0.56612125,0.54429871,0.10840500
-4.88944472,2.14637371,0.23561345,0.00000000,0.12040409,0.58510348,0.54834557,0.10876805
-4.88344172,2.18897522,0.24259764,0.00000000,0.12348051,0.60663435,0.55476365,0.10967375
-4.87743872,2.24270040,0.25095516,0.00000000,0.12771887,0.63084812,0.56369661,0.11114173
-4.87143572,2.30763573,0.26061129,0.00000000,0.13318107,0.65784749,0.57522924,0.11317713
-4.86543272,2.38361025,0.27145181,0.00000000,0.13991499,0.68770168,0.58938526,0.11577070
-4.85942971,2.47020489,0.28332582,0.00000000,0.14795377,0.72044508,0.60612688,0.11889950
-4.85342671,2.56676917,0.29604999,0.00000000,0.15731539,0.75607627,0.62535595,0.12252793
-4.84742371,2.67244442,0.30941386,0.00000000,0.16800232,0.79455746,0.64691673,0.12660919
-4.84142071,2.78619242,0.32318637,0.00000000,0.18000133,0.83581416,0.67060019,0.13108703
-4.83541771,2.90682819,0.33712302,0.00000000,0.19328344,0.87973504,0.69614976,0.13589768
-4.82941471,3.03305557,0.35097372,0.00000000,0.20780379,0.92617190,0.72326829,0.14097193
-4.82341171,3.16350421,0.36449080,0.00000000,0.22350166,0.97493973,0.75162622,0.14623723
-4.81740870,3.29676645,0.37743704,0.00000000,0.24030035,1.02581676,0.78087057,0.15161975
-4.81140570,3.43143273,0.38959330,0.00000000,0.25810726,1.07854460,0.81063454,0.15704625
-4.80540270,3.56612429,0.40076556,0.00000000,0.27681378,1.13282842,0.84054746,0.16244582
-4.79939970,3.69952197,0.41079097,0.00000000,0.29629545,1.18833727,0.87024478,0.16775130
-4.79339670,3.83039031,0.41954272,0.00000000,0.31641208,1.24470461,0.89937763,0.17290047
-4.78739370,3.95759607,0.42693362,0.00000000,0.33700816,1.30152915,0.92762172,0.17783688
-4.78139070,4.08012107,0.43291802,0.00000000,0.35791342,1.35837622,0.95468523,0.18251036
-4.77538769,4.19706899,0.43749225,0.00000000,0.37894380,1.41477963,0.98031528,0.18687729
-4.76938469,4.30766657,0.44069333,0.00000000,0.39990278,1.47024448,1.00430280,0.19090048
-4.76338169,4.41125944,0.44259623,0.00000000,0.42058315,1.52425075,1.02648558,0.19454895
-4.75737869,4.50730365,0.44330954,0.00000000,0.44076930,1.57625807,1.04674931,0.19779742
-4.75137569,4.59535358,0.44297003,0.00000000,0.46024010,1.62571171,1.06502675,0.20062569
-4.74537269,4.67504754,0.44173605,0.00000000,0.47877215,1.67204981,1.08129488,0.20301803
-4.73936968,4.74609218,0.43978032,0.00000000,0.49614371,1.71471186,1.09557043,0.20496241
-4.73336668,4.80824704,0.43728221,0.00000000,0.51213892,1.75314858,1.10790388,0.20644993
-4.72736368,4.86131030,0.43442002,0.00000000,0.52655238,1.78683270,1.11837241,0.20747420
-4.72136068,4.90510693,0.43136347,0.00000000,0.53919393,1.81527075,1.12707214,0.20803092
-4.71535768,4.93947995,0.42826680,0.00000000,0.54989347,1.83801533,1.13411013,0.20811755
-4.70935468,4.96428550,0.42526273,0.00000000,0.55850558,1.85467756,1.13959665,0.20773321
-4.70335168,4.97939203,0.42245757,0.00000000,0.56491383,1.86493924,1.14363805,0.20687864
-4.69734867,4.98468362,0.41992760,0.00000000,0.56903458,1.86856419,1.14633076,0.20555634
-4.69134567,4.98006712,0.41771694,0.00000000,0.57082002,1.86540825,1.14775662,0.20377085
-4.68534267,4.96548265,0.41583685,0.00000000,0.57026036,1.85542746,1.14797986,0.20152908
-4.67933967,4.94091655,0.41426658,0.00000000,0.56738502,1.83868390,1.14704583,0.19884069
-4.67333667,4.90641591,0.41295560,0.00000000,0.56226269,1.81534886,1.14498146,0.19571848
-4.66733367,4.86210356,0.41182699,0.00000000,0.55500028,1.78570296,1.14179738,0.19217878
-4.66133067,4.80819235,0.41078200,0.00000000,0.54574073,1.75013320,1.13749154,0.18824174
-4.65532766,4.74499774,0.40970536,0.00000000,0.53465971,1.70912672,1.13205398,0.18393151
-4.64932466,4.67294759,0.40847114,0.00000000,0.52196139,1.66326160,1.12547237,0.17927637
-4.64332166,4.59258847,0.40694883,0.00000000,0.50787334,1.61319486,1.11773807,0.17430860
-4.63731866,4.50458769,0.40500949,0.00000000,0.49264081,1.55964806,1.10885210,0.16906436
-4.63131566,4.40973091,0.40253154,0.00000000,0.47652052,1.50339112,1.09883077,0.16358330
-4.62531266,4.30891503,0.39940615,0.00000000,0.45977434,1.44522485,1.08771054,0.15790811
-4.61930965,4.20313662,0.39554180,0.00000000,0.44266290,1.38596286,1.07555176,0.15208393
-4.61330665,4.09347618,0.39086811,0.00000000,0.42543945,1.32641361,1.06244114,0.14615765
-4.60730365,3.98107887,0.38533874,0.00000000,0.40834422,1.26736311,1.04849270,0.14017721
-4.60130065,3.86713244,0.37893317,0.00000000,0.39159932,1.20955886,1.03384719,0.13419077
-4.59529765,3.75284319,0.37165771,0.00000000,0.37540449,1.15369560,1.01866999,0.12824594
-4.58929465,3.63941092,0.36354537,0.00000000,0.35993364,1.10040312,1.00314763,0.12238901
-4.58329165,3.52800370,0.35465502,0.00000000,0.34533239,1.05023650,0.98748303,0.11666416
-4.57728864,3.41973350,0.34506969,0.00000000,0.33171652,1.00366875,0.97188985,0.11111287
-4.57128564,3.31563340,0.33489438,0.00000000,0.31917142,0.96108604,0.95658603,0.10577320
-4.56528264,3.21663708,0.32425321,0.00000000,0.30775239,0.92278526,0.94178715,0.10067936
-4.55927964,3.12356122,0.31328637,0.00000000,0.29748584,0.88897369,0.92769959,0.09586121
-4.55327664,3.03709132,0.30214675,0.00000000,0.28837112,0.85977072,0.91451409,0.09134395
-4.54727364,2.95777103,0.29099651,0.00000000,0.28038308,0.83521103,0.90239982,0.08714784
-4.54127064,2.88599531,0.28000359,0.00000000,0.27347500,0.81524914,0.89149930,0.08328807
-4.53526763,2.82200733,0.26933834,0.00000000,0.26758197,0.79976485,0.88192431,0.07977464
-4.52926463,2.76589903,0.25917019,0.00000000,0.26262438,0.78856943,0.87375296,0.07661235
-4.52326163,2.71761498,0.24966455,0.00000000,0.25851159,0.78141213,0.86702794,0.07380090
-4.51725863,2.67695930,0.24097985,0.00000000,0.25514546,0.77798703,0.86175602,0.07133500
-4.51125563,2.64360526,0.23326466,0.00000000,0.25242377,0.77793995,0.85790859,0.06920455
-4.50525263,2.61710696,0.22665513,0.00000000,0.25024335,0.78087540,0.85542337,0.06739494
-4.49924962,2.59691277,0.22127242,0.00000000,0.24850286,0.78636359,0.85420684,0.06588732
-4.49324662,2.58237990,0.21722033,0.00000000,0.24710511,0.79394744,0.85413749,0.06465901
-4.48724362,2.57278988,0.21458305,0.00000000,0.24595900,0.80314971,0.85506942,0.06368394
-4.48124062,2.56736424,0.21342303,0.00000000,0.24498083,0.81348028,0.85683639,0.06293311
-4.47523762,2.56528032,0.21377896,0.00000000,0.24409523,0.82444364,0.85925579,0.06237516
-4.46923462,2.56568672,0.21566404,0.00000000,0.24323553,0.83554662,0.86213277,0.06197698
-4.46323162,2.56771833,0.21906437,0.00000000,0.24234372,0.84630635,0.86526400,0.06170431
-4.45722861,2.57051063,0.22393776,0.00000000,0.24137002,0.85625845,0.86844132,0.06152247
-4.45122561,2.57321333,0.23021289,0.00000000,0.24027215,0.86496525,0.87145501,0.06139700
-4.44522261,2.57500317,0.23778901,0.00000000,0.23901437,0.87202404,0.87409682,0.06129438
-4.43921961,2.57509602,0.24653624,0.00000000,0.23756638,0.87707500,0.87616273,0.06118275
-4.43321661,2.57275809,0.25629657,0.00000000,0.23590226,0.87980869,0.87745547,0.06103254
-4.42721361,2.56731653,0.26688566,0.00000000,0.23399938,0.87997269,0.87778694,0.06081713
-4.42121061,2.55816909,0.27809549,0.00000000,0.23183752,0.87737730,0.87698061,0.06051334
-4.41520760,2.54479309,0.28969782,0.00000000,0.22939816,0.87189985,0.87487377,0.06010195
-4.40920460,2.52675336,0.30144862,0.00000000,0.22666408,0.86348741,0.87132003,0.05956803
-4.40320160,2.50370924,0.31309313,0.00000000,0.22361919,0.85215776,0.86619170,0.05890119
-4.39719860,2.47542028,0.32437175,0.00000000,0.22024868,0.83799835,0.85938224,0.05809570
-4.39119560,2.44175050,0.33502640,0.00000000,0.21653943,0.82116334,0.85080874,0.05715042
-4.38519260,2.40267096,0.34480713,0.00000000,0.21248064,0.80186850,0.84041417,0.05606872
-4.37918959,2.35826047,0.35347895,0.00000000,0.20806459,0.78038434,0.82816946,0.05485811
-4.37318659,2.30870413,0.36082840,0.00000000,0.20328760,0.75702743,0.81407511,0.05352987
-4.36718359,2.25428955,0.36666971,0.00000000,0.19815086,0.73215035,0.79816235,0.05209848
-4.36118059,2.19540079,0.37085022,0.00000000,0.19266129,0.70613056,0.78049358,0.05058105
-4.35517759,2.13250983,0.37325487,0.00000000,0.18683220,0.67935854,0.76116201,0.04899661
-4.34917459,2.06616581,0.37380948,0.00000000,0.18068380,0.65222586,0.74029050,0.04736539
-4.34317159,1.99698227,0.37248273,0.00000000,0.17424337,0.62511336,0.71802944,0.04570808
-4.33716858,1.92562262,0.36928663,0.00000000,0.16754515,0.59838016,0.69455374,0.04404511
-4.33116558,1.85278441,0.36427554,0.00000000,0.16063001,0.57235380,0.67005909,0.04239596
-4.32516258,1.77918286,0.35754378,0.00000000,0.15354468,0.54732186,0.64475741,0.04077858
-4.31915958,1.70553429,0.34922182,0.00000000,0.14634084,0.52352554,0.61887190,0.03920885
-4.31315658,1.63254007,0.33947137,0.00000000,0.13907392,0.50115527,0.59263170,0.03770014
-4.30715358,1.56087170,0.32847952,0.00000000,0.13180181,0.48034849,0.56626653,0.03626308
